ticker,FLT US Equity,FLT US Equity,FLT US Equity,FLT US Equity,FLT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-12-18,179.08,179.07,179.068,194.9976,207.2316,UP,1
2018-12-19,179.96,179.52,178.778,194.2606,207.1143,DOWN,0
2018-12-20,178.13,178.72,178.47,193.52,206.9791,DOWN,0
2018-12-21,176.4,179.33,178.368,192.9424,206.8285,DOWN,0
2018-12-24,175.5,174.76,177.814,192.4404,206.659,UP,1
2018-12-26,182.8,175.93,178.558,191.9312,206.5296,UP,1
2018-12-27,185.1,179.77,179.586,191.462,206.4161,DOWN,0
2018-12-28,183.49,186.19,180.658,190.854,206.294,UP,1
2018-12-31,185.72,184.51,182.522,190.3106,206.1887,DOWN,0
2019-01-02,185.55,183.11,184.532,189.887,206.0714,DOWN,0
2019-01-03,181.6,183.86,184.292,189.4372,205.9538,UP,1
2019-01-04,184.94,183.5,184.26,189.065,205.837,UP,1
2019-01-07,186.03,184.6,184.768,188.7588,205.724,UP,1
2019-01-08,187.45,188.55,185.114,188.6644,205.647,UP,1
2019-01-09,189.57,188.09,185.918,188.5558,205.6037,UP,1
2019-01-10,190.06,187.69,187.61,188.589,205.5431,DOWN,0
2019-01-11,189.0,188.36,188.422,188.7044,205.495,DOWN,0
2019-01-14,188.74,187.95,188.964,188.7742,205.4556,UP,1
2019-01-15,191.05,189.0,189.684,188.5946,205.3983,UP,1
2019-01-16,191.31,190.87,190.032,188.424,205.3641,UP,1
2019-01-17,192.61,190.68,190.542,188.3294,205.3315,UP,1
2019-01-18,198.32,194.36,192.406,188.3462,205.327,DOWN,0
2019-01-22,195.94,197.44,193.846,188.313,205.3057,UP,1
2019-01-23,197.0,197.0,195.036,188.1682,205.309,DOWN,0
2019-01-24,196.58,196.5,196.09,188.0082,205.3094,UP,1
2019-01-25,199.77,198.83,197.522,188.0072,205.3073,DOWN,0
2019-01-28,198.5,197.04,197.558,188.1034,205.2995,DOWN,0
2019-01-29,197.57,198.21,197.884,188.164,205.2839,UP,1
2019-01-30,202.61,198.72,199.006,188.397,205.2921,DOWN,0
2019-01-31,201.81,202.09,200.052,188.469,205.287,UP,1
2019-02-01,202.99,201.76,200.696,188.565,205.2567,DOWN,0
2019-02-04,202.02,202.45,201.4,188.7826,205.2123,UP,1
2019-02-05,204.83,202.71,202.852,189.113,205.188,UP,1
2019-02-06,205.18,204.3,203.366,189.4544,205.1692,UP,1
2019-02-07,218.07,212.54,206.618,190.1336,205.2276,DOWN,0
2019-02-08,217.24,216.21,209.468,190.6984,205.285,UP,1
2019-02-11,217.26,218.24,212.516,191.288,205.3648,UP,1
2019-02-12,218.88,218.34,215.326,191.8068,205.4289,UP,1
2019-02-13,219.39,220.0,218.168,192.361,205.4872,UP,1
2019-02-14,220.5,219.22,218.654,192.903,205.5533,UP,1
2019-02-15,224.05,222.1,220.016,193.4608,205.6218,UP,1
2019-02-19,226.07,223.62,221.778,194.1846,205.6998,UP,1
2019-02-20,227.5,225.89,223.502,194.9554,205.7851,DOWN,0
2019-02-21,225.75,226.74,224.774,195.7318,205.9137,UP,1
2019-02-22,228.43,226.6,226.36,196.583,206.0405,UP,1
2019-02-25,230.26,229.96,227.602,197.5374,206.1755,UP,1
2019-02-26,231.75,229.98,228.738,198.5442,206.3137,DOWN,0
2019-02-27,231.7,230.09,229.578,199.5848,206.451,UP,1
2019-02-28,233.28,231.7,231.084,200.7122,206.6045,UP,1
2019-03-01,233.33,234.98,232.064,201.8134,206.7597,DOWN,0
2019-03-04,232.06,231.64,232.424,202.873,206.909,DOWN,0
2019-03-05,231.34,232.5,232.342,203.9006,207.049,DOWN,0
2019-03-06,230.84,230.9,232.17,204.9548,207.1757,DOWN,0
2019-03-07,227.5,230.07,231.014,205.9768,207.2909,UP,1
2019-03-08,227.82,225.53,229.912,207.0232,207.4123,UP,1
2019-03-11,230.83,229.0,229.666,207.9838,207.5686,UP,1
2019-03-12,231.8,231.51,229.758,208.9178,207.7246,UP,1
2019-03-13,234.97,232.99,230.584,209.9474,207.8876,UP,1
2019-03-14,236.6,235.19,232.404,210.965,208.06,UP,1
2019-03-15,239.27,236.29,234.694,212.0394,208.2566,UP,1
2019-03-18,240.75,240.85,236.678,213.2224,208.4537,UP,1
2019-03-19,240.88,241.5,238.494,214.3412,208.6613,DOWN,0
2019-03-20,238.23,240.89,239.146,215.3852,208.8491,UP,1
2019-03-21,241.54,237.6,240.134,216.467,209.0456,DOWN,0
2019-03-22,237.46,241.18,239.772,217.4248,209.2121,UP,1
2019-03-25,237.7,236.72,239.162,218.3776,209.363,UP,1
2019-03-26,241.14,239.14,239.214,219.4204,209.568,UP,1
2019-03-27,242.16,241.14,240.0,220.4888,209.7663,UP,1
2019-03-28,243.58,242.95,240.408,221.5394,209.9701,UP,1
2019-03-29,246.59,245.32,242.234,222.645,210.1782,UP,1
2019-04-01,249.06,248.82,244.506,223.774,210.3852,UP,1
2019-04-02,250.1,250.65,246.298,224.8096,210.608,DOWN,0
2019-04-03,249.97,250.94,247.86,225.8902,210.8224,DOWN,0
2019-04-04,248.32,250.26,248.808,226.9166,210.9618,UP,1
2019-04-05,250.31,249.33,249.552,227.9912,211.113,UP,1
2019-04-08,250.88,250.18,249.916,229.0134,211.2588,DOWN,0
2019-04-09,250.28,249.42,249.952,230.049,211.4161,DOWN,0
2019-04-10,250.15,250.9,249.988,231.1006,211.5853,DOWN,0
2019-04-11,249.92,250.42,250.308,232.0468,211.78,UP,1
2019-04-12,251.38,251.36,250.522,233.0382,211.9836,UP,1
2019-04-15,251.57,251.75,250.66,234.0098,212.1994,UP,1
2019-04-16,252.09,252.97,251.022,235.0112,212.4053,DOWN,0
2019-04-17,251.17,252.45,251.226,235.938,212.6079,UP,1
2019-04-18,251.42,250.77,251.526,236.8628,212.8022,UP,1
2019-04-22,252.5,249.83,251.75,237.5514,212.9937,UP,1
2019-04-23,256.67,253.94,252.77,238.34,213.2062,DOWN,0
2019-04-24,256.34,256.52,253.62,239.1216,213.4039,UP,1
2019-04-25,257.22,256.2,254.83,239.8884,213.5973,UP,1
2019-04-26,257.87,257.53,256.12,240.658,213.7895,UP,1
2019-04-29,260.22,258.76,257.664,241.4524,213.9945,UP,1
2019-04-30,260.95,261.01,258.52,242.1904,214.1967,DOWN,0
2019-05-01,257.57,261.02,258.766,242.8204,214.3834,DOWN,0
2019-05-02,256.84,257.12,258.69,243.4072,214.5867,UP,1
2019-05-03,257.75,258.0,258.666,244.0472,214.7944,DOWN,0
2019-05-06,256.63,253.05,257.948,244.6112,214.9881,DOWN,0
2019-05-07,248.66,254.31,255.49,244.9792,215.1414,UP,1
2019-05-08,266.19,250.32,257.214,245.668,215.3769,DOWN,0
2019-05-09,266.19,265.59,259.084,246.3578,215.6114,DOWN,0
2019-05-10,263.63,263.92,260.26,246.9648,215.822,DOWN,0
2019-05-13,257.09,256.54,260.352,247.44,215.9797,UP,1
2019-05-14,264.63,255.0,263.546,248.0914,216.1833,DOWN,0
2019-05-15,264.18,263.56,263.144,248.7482,216.4001,UP,1
2019-05-16,271.13,265.56,264.132,249.554,216.672,DOWN,0
2019-05-17,269.26,268.39,265.258,250.3892,216.9333,UP,1
2019-05-20,272.08,267.02,268.256,251.2744,217.2025,UP,1
2019-05-21,273.55,273.93,270.04,252.1288,217.4624,UP,1
2019-05-22,274.99,273.4,272.202,252.9926,217.7571,DOWN,0
2019-05-23,266.67,272.68,271.31,253.6266,218.0062,UP,1
2019-05-24,266.8,268.89,270.818,254.2306,218.2524,UP,1
2019-05-28,267.72,267.93,269.946,254.7996,218.5024,DOWN,0
2019-05-29,260.0,266.84,267.236,255.1846,218.7229,UP,1
2019-05-30,260.69,260.66,264.376,255.5808,218.9387,DOWN,0
2019-05-31,258.21,256.88,262.684,255.9804,219.1556,DOWN,0
2019-06-03,250.27,259.03,259.378,256.155,219.331,UP,1
2019-06-04,253.65,252.71,256.564,256.4788,219.5361,DOWN,0
2019-06-05,251.65,258.64,254.894,256.7578,219.7241,DOWN,0
2019-06-06,251.33,252.0,253.022,256.9616,219.9098,UP,1
2019-06-07,258.99,251.33,253.178,257.2982,220.129,UP,1
2019-06-10,266.22,260.28,256.368,257.751,220.3801,UP,1
2019-06-11,266.72,269.48,258.982,258.1536,220.6258,UP,1
2019-06-12,267.46,266.88,262.144,258.5216,220.8826,UP,1
2019-06-13,272.88,269.51,266.454,258.9772,221.1565,DOWN,0
2019-06-14,272.66,271.83,269.188,259.431,221.4227,DOWN,0
2019-06-17,268.48,272.63,269.64,259.8342,221.6821,UP,1
2019-06-18,273.31,270.95,270.958,260.2942,221.966,UP,1
2019-06-19,277.63,273.49,272.992,260.8292,222.2826,UP,1
2019-06-20,277.77,280.0,273.97,261.379,222.6028,UP,1
2019-06-21,279.11,278.2,275.26,261.9582,222.9218,UP,1
2019-06-24,279.19,280.01,277.402,262.5436,223.2436,DOWN,0
2019-06-25,277.33,279.47,278.206,263.0626,223.5493,DOWN,0
2019-06-26,277.12,278.39,278.104,263.5736,223.8606,UP,1
2019-06-27,279.21,278.41,278.392,264.116,224.1686,UP,1
2019-06-28,280.85,279.65,278.74,264.7096,224.4868,UP,1
2019-07-01,283.17,283.77,279.536,265.3446,224.7976,UP,1
2019-07-02,286.02,283.66,281.274,266.015,225.1195,UP,1
2019-07-03,289.6,286.51,283.77,266.6736,225.4621,UP,1
2019-07-05,291.77,287.72,286.282,267.3822,225.8272,DOWN,0
2019-07-08,290.83,291.03,288.278,268.0544,226.1763,UP,1
2019-07-09,294.46,290.66,290.536,268.7862,226.549,DOWN,0
2019-07-10,292.29,296.15,291.79,269.4276,226.8995,UP,1
2019-07-11,293.39,288.71,292.548,270.0764,227.2551,DOWN,0
2019-07-12,292.16,293.87,292.626,270.7682,227.6059,UP,1
2019-07-15,292.53,292.82,292.966,271.482,227.9401,DOWN,0
2019-07-16,291.0,293.08,292.274,272.147,228.2694,DOWN,0
2019-07-17,289.73,291.34,291.762,272.809,228.581,UP,1
2019-07-18,290.5,290.21,291.184,273.6458,228.8943,DOWN,0
2019-07-19,288.83,292.91,290.518,274.0986,229.2082,DOWN,0
2019-07-22,288.37,290.2,289.686,274.5422,229.5269,UP,1
2019-07-23,289.98,289.05,289.482,275.0692,229.8463,DOWN,0
2019-07-24,288.34,289.99,289.204,275.6942,230.1831,DOWN,0
2019-07-25,285.48,289.92,288.2,276.1112,230.5183,UP,1
2019-07-26,287.23,287.57,287.88,276.5722,230.8704,DOWN,0
2019-07-29,286.71,287.22,287.548,276.8838,231.2281,DOWN,0
2019-07-30,283.71,285.86,286.294,277.1728,231.6203,UP,1
2019-07-31,284.17,284.27,285.46,277.4146,232.0381,DOWN,0
2019-08-01,281.6,284.01,284.684,277.5756,232.4048,DOWN,0
2019-08-02,278.15,279.54,282.868,277.6388,232.7528,DOWN,0
2019-08-05,266.74,272.86,278.874,277.6402,233.017,UP,1
2019-08-06,269.24,269.07,275.98,277.689,233.2988,UP,1
2019-08-07,291.33,280.0,277.412,278.1612,233.7218,UP,1
2019-08-08,296.37,292.5,280.366,278.8886,234.1832,DOWN,0
2019-08-09,295.72,295.5,283.88,279.5892,234.644,DOWN,0
2019-08-12,289.02,294.45,288.336,280.2054,235.0824,UP,1
2019-08-13,295.87,288.36,293.662,281.1174,235.6009,DOWN,0
2019-08-14,285.77,291.39,292.55,281.7598,236.0548,UP,1
2019-08-15,286.73,287.0,290.622,282.4614,236.5464,UP,1
2019-08-16,291.27,288.81,289.732,283.2602,237.0866,UP,1
2019-08-19,297.59,294.9,291.446,284.0322,237.6483,DOWN,0
2019-08-20,295.7,297.19,291.412,284.6218,238.1267,UP,1
2019-08-21,300.98,297.38,294.454,285.307,238.6324,DOWN,0
2019-08-22,300.45,302.24,297.198,285.9668,239.1479,DOWN,0
2019-08-23,292.97,299.1,297.538,286.3686,239.6254,DOWN,0
2019-08-26,292.49,295.3,296.518,286.7652,240.0998,UP,1
2019-08-27,292.57,293.87,295.892,287.247,240.5415,UP,1
2019-08-28,295.55,291.16,294.806,287.6918,240.9963,UP,1
2019-08-29,299.31,298.0,294.578,288.1254,241.4938,DOWN,0
2019-08-30,298.4,301.53,295.664,288.538,242.0173,DOWN,0
2019-09-03,292.92,297.18,295.75,288.8142,242.5092,UP,1
2019-09-04,298.11,296.57,296.858,289.1926,243.045,UP,1
2019-09-05,302.53,301.99,298.254,289.6966,243.5666,UP,1
2019-09-06,302.64,302.48,298.92,290.207,244.0888,DOWN,0
2019-09-09,290.55,304.01,297.35,290.4338,244.5859,DOWN,0
2019-09-10,286.26,288.44,296.018,290.542,245.0756,DOWN,0
2019-09-11,285.8,282.5,293.556,290.5946,245.5641,UP,1
2019-09-12,288.95,288.09,290.84,290.6532,246.0883,UP,1
2019-09-13,292.12,290.5,288.736,290.7036,246.6039,UP,1
2019-09-16,297.86,290.67,290.198,290.8254,247.1543,DOWN,0
2019-09-17,297.26,298.2,292.398,290.954,247.6759,DOWN,0
2019-09-18,295.14,297.1,294.266,290.9676,248.1932,DOWN,0
2019-09-19,291.9,295.6,294.856,290.9598,248.6857,DOWN,0
2019-09-20,289.1,293.06,294.252,290.874,249.1504,DOWN,0
2019-09-23,287.72,288.41,292.224,290.7852,249.6396,DOWN,0
2019-09-24,285.91,290.07,289.954,290.6528,250.1243,UP,1
2019-09-25,291.57,285.63,289.24,290.6642,250.6475,UP,1
2019-09-26,292.7,290.46,289.4,290.7236,251.1817,DOWN,0
2019-09-27,288.0,293.63,289.18,290.6736,251.709,DOWN,0
2019-09-30,286.78,288.12,288.992,290.6326,252.2358,DOWN,0
2019-10-01,283.02,288.06,288.414,290.5256,252.7526,DOWN,0
2019-10-02,279.38,280.84,285.976,290.3136,253.2649,UP,1
2019-10-03,281.3,277.74,283.696,290.1728,253.7801,UP,1
2019-10-04,289.72,282.04,284.04,290.2576,254.3333,DOWN,0
2019-10-07,284.59,288.45,283.602,290.2048,254.8564,DOWN,0
2019-10-08,279.85,282.05,282.968,290.0676,255.365,UP,1
2019-10-09,282.64,282.06,283.62,290.0462,255.8962,UP,1
2019-10-10,288.44,281.85,285.048,290.1316,256.4609,UP,1
2019-10-11,291.29,291.75,285.362,290.3254,257.0034,DOWN,0
2019-10-14,290.65,291.35,286.574,290.5754,257.5311,UP,1
2019-10-15,295.92,290.95,289.788,291.159,258.0933,DOWN,0
2019-10-16,294.83,295.33,292.226,291.6708,258.6388,DOWN,0
2019-10-17,293.88,294.83,293.314,291.7218,259.1805,DOWN,0
2019-10-18,291.83,293.3,293.422,291.631,259.7316,UP,1
2019-10-21,292.2,292.05,293.732,291.5606,260.2679,DOWN,0
2019-10-22,286.28,292.77,291.804,291.5058,260.7692,UP,1
2019-10-23,291.43,286.55,291.124,291.417,261.2891,UP,1
2019-10-24,296.24,292.5,291.596,291.6264,261.8224,UP,1
2019-10-25,298.88,295.06,293.006,291.8694,262.3665,UP,1
2019-10-28,302.05,300.77,294.976,292.085,262.9318,DOWN,0
2019-10-29,298.59,301.21,297.438,292.105,263.481,UP,1
2019-10-30,300.03,298.51,299.158,292.1916,264.0259,DOWN,0
2019-10-31,294.22,299.5,298.754,292.0564,264.5405,UP,1
2019-11-01,294.34,296.48,297.846,291.9342,265.0491,DOWN,0
2019-11-04,293.04,296.13,296.044,291.9356,265.5227,DOWN,0
2019-11-05,291.73,292.91,294.672,291.9204,266.0017,UP,1
2019-11-06,294.07,292.12,293.48,291.9504,266.487,UP,1
2019-11-07,296.58,288.15,293.952,291.971,266.987,DOWN,0
2019-11-08,293.45,294.89,293.774,291.8538,267.4554,DOWN,0
2019-11-11,291.0,292.09,293.366,291.7058,267.9179,DOWN,0
2019-11-12,290.73,291.06,293.166,291.662,268.3837,UP,1
2019-11-13,291.01,289.77,292.554,291.52,268.8257,UP,1
2019-11-14,293.41,290.09,291.92,291.3376,269.2837,UP,1
2019-11-15,297.34,294.76,292.698,291.2316,269.7555,UP,1
2019-11-18,298.49,297.0,294.196,291.3904,270.2378,UP,1
2019-11-19,301.92,298.67,296.434,291.7036,270.7233,DOWN,0
2019-11-20,301.0,301.68,298.432,292.0076,271.2024,DOWN,0
2019-11-21,295.27,300.59,298.804,292.134,271.5884,DOWN,0
2019-11-22,295.18,296.32,298.372,292.1952,271.9781,UP,1
2019-11-25,299.52,296.03,298.578,292.2284,272.3894,UP,1
2019-11-26,307.42,300.5,299.678,292.4316,272.8321,DOWN,0
2019-11-27,306.88,308.95,300.854,292.6664,273.2695,UP,1
2019-11-29,306.92,306.15,303.184,292.9668,273.7016,UP,1
2019-12-02,308.42,306.8,305.832,293.3532,274.1235,DOWN,0
2019-12-03,305.88,304.61,307.104,293.7164,274.5225,UP,1
2019-12-04,306.21,305.88,306.862,294.1224,274.9161,DOWN,0
2019-12-05,303.18,306.0,306.122,294.3546,275.3032,UP,1
2019-12-06,307.78,305.12,306.294,294.6562,275.7,DOWN,0
2019-12-09,302.62,307.35,305.134,294.9486,276.0618,DOWN,0
2019-12-10,302.54,303.24,304.466,295.2638,276.4157,UP,1
2019-12-11,303.06,302.7,303.836,295.6646,276.7725,DOWN,0
2019-12-12,301.52,301.8,303.504,296.1074,277.1137,UP,1
2019-12-13,304.72,300.11,302.892,296.5758,277.4707,UP,1
2019-12-16,307.61,307.0,303.89,296.9336,277.8484,DOWN,0
2019-12-17,303.62,307.9,304.106,297.3142,278.2098,DOWN,0
2019-12-18,296.79,304.0,302.852,297.653,278.5396,DOWN,0
2019-12-19,288.87,289.43,300.322,297.7776,278.8464,UP,1
2019-12-20,290.3,290.45,297.438,297.8148,279.1588,DOWN,0
2019-12-23,284.56,290.27,292.828,297.6802,279.4275,UP,1
2019-12-24,285.47,285.24,289.198,297.5766,279.6958,DOWN,0
2019-12-26,283.0,286.38,286.44,297.3182,279.936,UP,1
2019-12-27,285.82,284.13,285.83,297.138,280.1821,UP,1
2019-12-30,286.26,285.61,285.022,296.9856,280.417,UP,1
2019-12-31,287.72,285.12,285.654,296.9034,280.6519,UP,1
2020-01-02,287.74,289.88,286.108,296.8142,280.8862,UP,1
2020-01-03,290.81,284.17,287.67,296.9048,281.1491,DOWN,0
2020-01-06,289.19,289.21,288.344,296.86,281.3873,UP,1
2020-01-07,291.75,289.28,289.442,296.7702,281.6588,UP,1
2020-01-08,297.02,292.91,291.302,296.733,281.9554,UP,1
2020-01-09,298.51,298.93,293.456,296.6622,282.2422,DOWN,0
2020-01-10,292.4,300.15,293.774,296.5384,282.4934,UP,1
2020-01-13,299.4,291.88,295.816,296.5258,282.7725,DOWN,0
2020-01-14,296.18,299.39,296.702,296.565,283.0205,UP,1
2020-01-15,303.08,297.02,297.914,296.7398,283.2906,UP,1
2020-01-16,308.97,304.68,300.006,297.0584,283.5849,UP,1
2020-01-17,310.04,309.8,303.534,297.4246,283.8853,UP,1
2020-01-21,310.98,310.03,305.85,297.7628,284.1986,UP,1
2020-01-22,318.3,313.81,310.274,298.1972,284.5385,DOWN,0
2020-01-23,316.7,318.29,312.998,298.6622,284.8676,UP,1
2020-01-24,320.63,317.5,315.33,299.2548,285.2194,DOWN,0
2020-01-27,313.25,315.64,315.972,299.7052,285.5349,UP,1
2020-01-28,317.45,314.9,317.266,300.234,285.8725,UP,1
2020-01-29,319.55,318.03,317.516,300.7568,286.2134,UP,1
2020-01-30,321.18,317.7,318.412,301.2336,286.5614,DOWN,0
2020-01-31,315.23,320.87,317.332,301.5684,286.8771,UP,1
2020-02-03,319.08,317.25,318.498,301.9116,287.2167,UP,1
2020-02-04,323.93,322.99,319.794,302.3702,287.5792,UP,1
2020-02-05,326.87,326.46,321.258,303.0022,287.9511,UP,1
2020-02-06,328.85,327.66,322.792,303.6756,288.312,DOWN,0
2020-02-07,306.76,310.01,321.098,303.8204,288.5641,UP,1
2020-02-10,313.68,305.62,320.018,303.9456,288.8464,UP,1
2020-02-11,315.75,315.24,318.382,304.123,289.1358,UP,1
2020-02-12,316.38,315.63,316.284,304.3122,289.4166,UP,1
2020-02-13,317.58,314.63,314.03,304.4954,289.6997,UP,1
2020-02-14,318.43,317.99,316.364,304.7464,290.004,UP,1
2020-02-18,320.57,318.0,317.742,305.0336,290.3227,UP,1
2020-02-19,321.11,321.04,318.814,305.3922,290.6395,DOWN,0
2020-02-20,317.39,320.77,319.016,305.5844,290.9433,DOWN,0
2020-02-21,308.92,315.0,317.284,305.7104,291.2446,DOWN,0
2020-02-24,298.42,298.78,313.282,305.628,291.4057,DOWN,0
2020-02-25,288.38,299.29,306.844,305.3344,291.5167,DOWN,0
2020-02-26,284.2,290.66,299.462,304.988,291.6195,DOWN,0
2020-02-27,265.67,278.23,289.118,304.207,291.6624,UP,1
2020-02-28,265.79,255.55,280.492,303.3706,291.6682,UP,1
2020-03-02,282.04,267.44,277.216,302.939,291.7575,DOWN,0
2020-03-03,266.41,281.1,272.822,302.3314,291.7339,UP,1
2020-03-04,268.25,270.9,269.632,301.919,291.7289,DOWN,0
2020-03-05,252.72,260.72,267.042,301.1674,291.6321,DOWN,0
2020-03-06,249.16,244.98,263.716,300.4594,291.5101,DOWN,0
2020-03-09,222.59,228.98,251.826,299.2018,291.2481,UP,1
2020-03-10,237.67,229.32,246.078,298.2952,291.1031,DOWN,0
2020-03-11,222.47,230.82,236.922,297.0282,290.8815,DOWN,0
2020-03-12,214.43,208.54,229.264,295.5916,290.615,UP,1
2020-03-13,235.46,227.99,226.524,294.5464,290.4923,DOWN,0
2020-03-16,210.91,210.0,224.188,293.0098,290.2434,UP,1
2020-03-17,224.34,214.78,221.522,291.6804,290.0741,DOWN,0
2020-03-18,200.51,207.17,217.13,289.9068,289.8253,DOWN,0
2020-03-19,193.3,197.39,212.904,287.9378,289.5235,DOWN,0
2020-03-20,187.03,197.7,203.218,285.738,289.2004,DOWN,0
2020-03-23,171.72,186.0,195.38,283.2022,288.8024,UP,1
2020-03-24,190.43,183.9,188.598,281.1628,288.4596,UP,1
2020-03-25,212.33,191.94,190.962,279.4214,288.1901,UP,1
2020-03-26,212.36,216.58,194.774,277.745,287.9183,DOWN,0
2020-03-27,196.18,210.27,196.604,275.607,287.5619,DOWN,0
2020-03-30,194.02,194.68,201.064,273.308,287.1676,DOWN,0
2020-03-31,186.54,192.44,200.286,270.838,286.737,DOWN,0
2020-04-01,173.22,178.33,192.464,268.0828,286.2607,UP,1
2020-04-02,181.52,172.68,186.296,265.3472,285.8018,UP,1
2020-04-03,184.78,181.52,184.016,262.7088,285.3375,UP,1
2020-04-06,206.09,197.34,186.43,260.418,284.9791,UP,1
2020-04-07,210.36,216.37,191.194,258.3602,284.6354,UP,1
2020-04-08,220.31,213.63,200.612,256.4174,284.341,UP,1
2020-04-09,224.99,226.08,209.306,254.5262,284.0793,DOWN,0
2020-04-13,218.23,223.0,215.996,252.4672,283.7848,UP,1
2020-04-14,221.84,223.43,219.146,250.5994,283.498,DOWN,0
2020-04-15,211.47,212.3,219.368,248.4472,283.1511,DOWN,0
2020-04-16,209.24,213.11,217.154,246.1534,282.7814,UP,1
2020-04-17,223.59,216.54,216.874,244.0878,282.4693,DOWN,0
2020-04-20,214.13,219.04,216.054,241.7934,282.0919,DOWN,0
2020-04-21,204.3,207.65,212.546,239.7442,281.6546,UP,1
2020-04-22,213.69,208.65,212.99,237.7444,281.2689,UP,1
2020-04-23,218.61,215.09,214.864,235.8016,280.8896,UP,1
2020-04-24,222.62,220.5,214.67,233.9264,280.5413,UP,1
2020-04-27,232.26,224.36,218.296,232.22,280.2356,UP,1
2020-04-28,235.59,236.1,224.554,230.5632,279.9528,UP,1
2020-04-29,247.95,244.65,231.406,229.1108,279.7299,DOWN,0
2020-04-30,241.25,244.13,235.934,227.5136,279.4811,DOWN,0
2020-05-01,232.83,235.49,237.976,225.8224,279.1966,DOWN,0
2020-05-04,231.75,231.07,237.874,224.279,278.9029,UP,1
2020-05-05,236.07,235.83,237.97,223.032,278.6391,UP,1
2020-05-06,240.57,238.22,236.494,222.0758,278.4001,UP,1
2020-05-07,248.74,245.13,237.992,221.3666,278.1939,DOWN,0
2020-05-08,240.0,260.35,239.426,220.8532,277.9522,DOWN,0
2020-05-11,236.9,236.67,240.456,220.2754,277.7093,DOWN,0
2020-05-12,228.46,237.83,238.934,219.2038,277.4154,DOWN,0
2020-05-13,215.15,227.51,233.85,218.1786,277.0576,UP,1
2020-05-14,221.52,212.99,228.406,217.244,276.7467,UP,1
2020-05-15,222.54,219.97,224.914,216.6404,276.4385,UP,1
2020-05-18,237.77,230.0,225.088,216.4126,276.2194,DOWN,0
2020-05-19,233.88,236.44,226.172,216.6384,275.998,UP,1
2020-05-20,240.59,238.88,231.26,216.6968,275.8673,DOWN,0
2020-05-21,239.84,240.42,234.924,217.0442,275.7203,DOWN,0
2020-05-22,239.25,239.39,238.266,217.5406,275.4599,UP,1
2020-05-26,247.91,250.03,240.294,217.7896,275.2176,UP,1
2020-05-27,249.96,256.04,243.51,218.5706,274.9888,DOWN,0
2020-05-28,247.45,253.62,244.882,219.0328,274.7809,DOWN,0
2020-05-29,243.79,246.44,245.672,219.8984,274.5205,UP,1
2020-06-01,246.43,244.1,247.108,220.961,274.3238,UP,1
2020-06-02,249.89,248.5,247.504,222.2182,274.1396,UP,1
2020-06-03,256.72,253.3,248.856,223.9182,273.9669,UP,1
2020-06-04,257.31,251.73,250.828,225.2558,273.7655,UP,1
2020-06-05,282.43,265.26,258.556,226.6578,273.6991,DOWN,0
2020-06-08,277.12,282.45,264.694,227.953,273.5798,DOWN,0
2020-06-09,276.61,274.81,270.038,229.5616,273.4606,DOWN,0
2020-06-10,273.27,276.77,273.348,231.1466,273.3621,DOWN,0
2020-06-11,256.42,263.16,273.17,232.5442,273.1818,UP,1
2020-06-12,258.99,264.64,268.482,234.2596,273.0139,DOWN,0
2020-06-15,258.73,251.25,264.804,235.8038,272.8298,UP,1
2020-06-16,262.41,268.69,261.964,237.3564,272.6453,DOWN,0
2020-06-17,258.25,262.93,258.96,238.3996,272.4445,UP,1
2020-06-18,261.33,253.86,259.942,239.419,272.2866,UP,1
2020-06-19,264.32,266.64,261.008,240.2992,272.1176,UP,1
2020-06-22,264.35,262.95,262.132,241.0864,271.9267,DOWN,0
2020-06-23,263.92,266.73,262.434,242.0002,271.7331,DOWN,0
2020-06-24,246.39,260.7,260.062,242.4912,271.5123,UP,1
2020-06-25,246.89,245.28,257.174,243.1996,271.3155,DOWN,0
2020-06-26,238.52,246.03,252.014,243.7852,271.0791,UP,1
2020-06-29,246.15,241.43,248.374,244.2364,270.8651,UP,1
2020-06-30,251.53,245.66,245.896,244.9844,270.6621,UP,1
2020-07-01,254.69,251.5,247.556,245.9922,270.4463,UP,1
2020-07-02,254.84,257.53,249.146,246.8152,270.2342,UP,1
2020-07-06,256.19,255.68,252.68,247.5668,270.0394,DOWN,0
2020-07-07,252.77,254.46,254.004,248.1698,269.8438,UP,1
2020-07-08,253.64,253.64,254.426,248.5974,269.6665,DOWN,0
2020-07-09,253.33,259.77,254.154,248.9522,269.4945,DOWN,0
2020-07-10,253.01,252.12,253.788,249.0534,269.33,DOWN,0
2020-07-13,248.3,255.36,252.21,249.1944,269.1137,UP,1
2020-07-14,249.1,246.71,251.476,249.5198,268.8957,UP,1
2020-07-15,265.79,253.83,253.906,250.2006,268.7846,DOWN,0
2020-07-16,260.29,263.65,255.298,250.685,268.6522,DOWN,0
2020-07-17,259.07,261.43,256.51,251.055,268.5324,UP,1
2020-07-20,259.45,258.11,258.74,251.2692,268.4328,DOWN,0
2020-07-21,258.16,261.54,260.552,251.6324,268.3171,UP,1
2020-07-22,262.18,258.56,259.83,252.138,268.1794,DOWN,0
