ticker,A US Equity,A US Equity,A US Equity,A US Equity,A US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2001-07-13,20.4153,20.7184,19.6903,22.8334,29.0311,DOWN,0
2001-07-16,19.472,20.3142,19.5542,22.7047,28.9735,UP,1
2001-07-17,19.8762,19.034,19.7159,22.5852,28.9114,DOWN,0
2001-07-18,19.1957,18.933,19.9342,22.4471,28.8425,UP,1
2001-07-19,19.5124,19.2968,19.6943,22.3196,28.7697,DOWN,0
2001-07-20,19.472,19.344,19.5057,22.1835,28.6873,DOWN,0
2001-07-23,18.6702,19.5326,19.3453,22.0285,28.5856,DOWN,0
2001-07-24,18.495,18.5961,19.0691,21.8636,28.4924,UP,1
2001-07-25,18.7578,18.4613,18.9815,21.7166,28.4104,UP,1
2001-07-26,19.6808,18.8656,19.0152,21.6055,28.338,UP,1
2001-07-27,20.2805,19.6404,19.1769,21.4923,28.2725,DOWN,0
2001-07-30,19.8223,19.573,19.4073,21.367,28.2172,DOWN,0
2001-07-31,19.2766,19.573,19.5636,21.2674,28.1629,UP,1
2001-08-01,21.3922,19.8762,20.0905,21.1832,28.1203,DOWN,0
2001-08-02,21.3922,21.2238,20.4328,21.0822,28.0709,DOWN,0
2001-08-03,21.089,21.0216,20.5945,20.9928,28.0304,DOWN,0
2001-08-06,20.7656,21.0958,20.7831,20.919,27.9965,UP,1
2001-08-07,20.9071,20.7656,21.1092,20.8292,27.9537,DOWN,0
2001-08-08,19.5057,20.011,20.7319,20.7349,27.8943,DOWN,0
2001-08-09,19.2968,19.5057,20.3128,20.6779,27.8188,DOWN,0
2001-08-10,19.2631,19.3035,19.9477,20.6112,27.7532,UP,1
2001-08-13,19.4854,19.5394,19.6916,20.5431,27.707,UP,1
2001-08-14,19.9032,19.5394,19.4908,20.4898,27.6583,DOWN,0
2001-08-15,18.7645,19.472,19.3426,20.4056,27.598,DOWN,0
2001-08-16,18.5287,18.3603,19.189,20.3143,27.5374,DOWN,0
2001-08-17,17.8212,18.3939,18.9006,20.1878,27.4704,DOWN,0
2001-08-20,17.5787,17.5854,18.5193,20.0676,27.4006,UP,1
2001-08-21,17.8212,16.979,18.1029,19.9689,27.3276,DOWN,0
2001-08-22,17.7741,18.0907,17.9048,19.8757,27.2588,DOWN,0
2001-08-23,17.6326,17.7741,17.7256,19.7885,27.1907,UP,1
2001-08-24,18.7241,17.8549,17.9061,19.7439,27.1296,DOWN,0
2001-08-27,18.2996,18.8858,18.0503,19.6994,27.0716,UP,1
2001-08-28,18.5287,18.3266,18.1918,19.6657,27.0175,DOWN,0
2001-08-29,18.2929,18.4613,18.2956,19.6365,26.9761,DOWN,0
2001-08-30,17.5517,18.1244,18.2794,19.6046,26.9314,UP,1
2001-08-31,17.8549,17.4507,18.1056,19.5631,26.8771,DOWN,0
2001-09-04,17.4035,17.7539,17.9263,19.515,26.818,DOWN,0
2001-09-05,16.5748,17.0801,17.5356,19.4469,26.7606,DOWN,0
2001-09-06,16.1705,16.4063,17.1111,19.3768,26.6819,DOWN,0
2001-09-07,15.7325,15.6315,16.7472,19.2892,26.6102,DOWN,0
2001-09-10,15.5304,15.1598,16.2823,19.1728,26.524,DOWN,0
2001-09-17,14.6545,14.2503,15.7325,19.028,26.4356,DOWN,0
2001-09-18,14.641,14.4861,15.3458,18.8749,26.3372,UP,1
2001-09-19,15.3283,14.5063,15.1774,18.7432,26.2437,DOWN,0
2001-09-20,14.0279,14.823,14.8364,18.5903,26.1431,DOWN,0
2001-09-21,13.5765,12.1279,14.4456,18.4555,26.0295,UP,1
2001-09-24,14.1492,13.8123,14.3446,18.3355,25.9244,DOWN,0
2001-09-25,13.3272,14.2839,14.0818,18.2206,25.8125,DOWN,0
2001-09-26,13.0038,13.4417,13.6169,18.1186,25.7057,DOWN,0
2001-09-27,12.9633,12.8421,13.404,17.9637,25.585,UP,1
2001-09-28,13.1722,13.0712,13.3231,17.8188,25.4757,DOWN,0
2001-10-01,12.7073,12.9027,13.0348,17.6835,25.3573,UP,1
2001-10-02,13.5226,12.8016,13.0738,17.5564,25.2247,UP,1
2001-10-03,14.3176,13.3743,13.3366,17.4589,25.1017,UP,1
2001-10-04,14.6208,14.2839,13.6681,17.361,24.982,DOWN,0
2001-10-05,14.2166,14.4861,13.877,17.2559,24.857,UP,1
2001-10-08,14.4322,14.0818,14.222,17.1712,24.7296,DOWN,0
2001-10-09,14.001,14.4322,14.3176,17.0813,24.608,UP,1
2001-10-10,14.7825,13.846,14.4106,17.0018,24.4899,UP,1
2001-10-11,16.2513,14.9105,14.7367,16.9332,24.3789,DOWN,0
2001-10-12,15.7393,15.7123,15.0413,16.8424,24.2807,DOWN,0
2001-10-15,15.6517,15.7797,15.2852,16.759,24.1859,UP,1
2001-10-16,16.0425,15.4967,15.6935,16.6943,24.0819,DOWN,0
2001-10-17,15.9145,16.5074,15.9199,16.5847,23.9812,DOWN,0
2001-10-18,15.2946,15.3957,15.7285,16.4628,23.8693,UP,1
2001-10-19,15.7393,15.234,15.7285,16.3558,23.7616,UP,1
2001-10-22,15.9077,15.2946,15.7797,16.2586,23.6567,UP,1
2001-10-23,16.0694,15.9077,15.7851,16.1619,23.5657,UP,1
2001-10-24,16.3187,15.9886,15.866,16.0981,23.4582,DOWN,0
2001-10-25,16.2581,15.8336,16.0587,16.0374,23.3432,UP,1
2001-10-26,16.3996,16.1031,16.1907,15.9801,23.2397,DOWN,0
2001-10-29,15.4496,16.0762,16.0991,15.8994,23.1376,DOWN,0
2001-10-30,14.9577,15.362,15.8767,15.8005,23.0338,UP,1
2001-10-31,15.0049,15.0925,15.614,15.7253,22.9225,UP,1
2001-11-01,15.4293,14.9038,15.4482,15.6633,22.8058,UP,1
2001-11-02,15.6989,15.5978,15.3081,15.6208,22.6952,UP,1
2001-11-05,16.4939,15.7999,15.5169,15.5991,22.5816,UP,1
2001-11-06,17.1744,16.6623,15.9603,15.5862,22.4588,DOWN,0
2001-11-07,16.6421,16.8375,16.2877,15.5636,22.3144,UP,1
2001-11-08,16.6758,16.5748,16.537,15.5444,22.1769,UP,1
2001-11-09,16.7095,16.44,16.7392,15.5041,22.0491,DOWN,0
2001-11-12,16.6017,16.4131,16.7607,15.4702,21.9207,UP,1
2001-11-13,16.8106,16.3053,16.688,15.4358,21.8094,UP,1
2001-11-14,17.0531,16.9184,16.7702,15.411,21.7085,DOWN,0
2001-11-15,16.8645,16.8443,16.8079,15.3973,21.6088,DOWN,0
2001-11-16,16.2581,16.1031,16.7176,15.3653,21.5068,UP,1
2001-11-19,16.4467,16.1705,16.6866,15.3462,21.4045,DOWN,0
2001-11-20,16.0223,16.3389,16.5289,15.3352,21.3009,UP,1
2001-11-21,16.3928,16.0829,16.3969,15.3396,21.2016,UP,1
2001-11-23,16.9116,16.4265,16.4063,15.3632,21.1103,UP,1
2001-11-26,17.6865,16.9386,16.692,15.4063,21.033,UP,1
2001-11-27,18.1918,17.6528,17.041,15.4771,20.9522,DOWN,0
2001-11-28,18.1581,17.8549,17.4682,15.5474,20.8741,UP,1
2001-11-29,18.3064,18.0234,17.8509,15.607,20.783,UP,1
2001-11-30,18.3737,18.5287,18.1433,15.6939,20.698,UP,1
2001-12-03,18.5354,18.3266,18.3131,15.7931,20.6185,UP,1
2001-12-04,18.9666,18.6634,18.4681,15.8894,20.5537,UP,1
2001-12-05,20.166,19.034,18.8696,16.0262,20.4929,DOWN,0
2001-12-06,20.0514,20.1794,19.2186,16.1671,20.4117,UP,1
2001-12-07,20.3142,20.011,19.6067,16.3141,20.3448,DOWN,0
2001-12-10,20.1794,20.1794,19.9355,16.4543,20.2975,DOWN,0
2001-12-11,19.7347,20.1794,20.0891,16.5948,20.2608,UP,1
2001-12-12,20.6915,19.8425,20.1943,16.7382,20.2326,DOWN,0
2001-12-13,19.2159,20.011,20.0272,16.8362,20.1996,UP,1
2001-12-14,19.4248,18.8993,19.8493,16.9323,20.1677,UP,1
2001-12-17,19.4787,19.189,19.7091,17.0375,20.1366,DOWN,0
2001-12-18,19.4181,19.5191,19.6458,17.1372,20.1124,DOWN,0
2001-12-19,19.2362,18.8993,19.3547,17.2419,20.0795,DOWN,0
2001-12-20,18.6634,18.9666,19.2442,17.3195,20.0447,UP,1
2001-12-21,18.8319,18.5826,19.1257,17.3712,20.0107,UP,1
2001-12-24,19.2092,19.189,19.0718,17.4406,19.97,DOWN,0
2001-12-26,18.933,19.3372,18.9747,17.5062,19.9267,UP,1
2001-12-27,19.4315,18.8723,19.0138,17.574,19.8891,UP,1
2001-12-28,19.5057,19.5394,19.1823,17.6458,19.8618,DOWN,0
2001-12-31,19.2092,19.3372,19.2577,17.7241,19.8399,UP,1
2002-01-02,19.7078,19.2092,19.3574,17.8034,19.8152,UP,1
2002-01-03,20.9543,19.8695,19.7617,17.9044,19.801,UP,1
2002-01-04,22.0862,21.4933,20.2926,18.0247,19.7941,DOWN,0
2002-01-07,21.9986,22.0188,20.7912,18.1383,19.787,UP,1
2002-01-08,22.066,21.9986,21.3626,18.2545,19.7727,DOWN,0
2002-01-09,21.5404,22.0458,21.7291,18.3573,19.7649,DOWN,0
2002-01-10,21.372,21.5404,21.8127,18.4757,19.7653,DOWN,0
2002-01-11,20.9138,21.372,21.5782,18.5949,19.7526,DOWN,0
2002-01-14,20.4961,20.55,21.2777,18.7047,19.7276,UP,1
2002-01-15,20.5163,20.4961,20.9677,18.8064,19.7053,DOWN,0
2002-01-16,19.445,20.0784,20.5487,18.8813,19.6781,UP,1
2002-01-17,19.7886,19.472,20.232,18.9472,19.6669,DOWN,0
2002-01-18,19.189,19.4181,19.887,18.9875,19.6618,DOWN,0
2002-01-22,18.2996,19.1351,19.4477,19.0207,19.6498,UP,1
2002-01-23,18.8656,18.1379,19.1176,19.0645,19.6402,UP,1
2002-01-24,19.3979,19.1957,19.1081,19.1182,19.6378,UP,1
2002-01-25,19.5798,19.4046,19.0664,19.1778,19.6411,UP,1
2002-01-28,19.9638,19.5528,19.2213,19.2409,19.6377,DOWN,0
2002-01-29,19.7078,19.8089,19.503,19.294,19.6426,UP,1
2002-01-30,19.8358,19.3844,19.697,19.3534,19.6488,UP,1
2002-01-31,20.4489,19.7415,19.9072,19.4372,19.6505,DOWN,0
2002-02-01,19.9504,20.2805,19.9813,19.5073,19.6435,DOWN,0
2002-02-04,19.2564,19.6067,19.8399,19.572,19.6254,DOWN,0
2002-02-05,18.2996,19.0879,19.5582,19.6101,19.6046,DOWN,0
2002-02-06,18.1783,18.4613,19.2267,19.6354,19.5832,DOWN,0
2002-02-07,17.7808,18.34,18.6931,19.6373,19.5442,DOWN,0
2002-02-08,17.5046,17.7875,18.2039,19.6236,19.5003,UP,1
2002-02-11,18.0166,17.1812,17.956,19.6207,19.4543,DOWN,0
2002-02-12,17.6258,17.8482,17.8212,19.6071,19.4077,UP,1
2002-02-13,18.0975,17.7943,17.8051,19.6016,19.3728,UP,1
2002-02-14,18.3939,18.1244,17.9277,19.5988,19.334,UP,1
2002-02-15,18.5287,18.623,18.1325,19.59,19.2985,DOWN,0
2002-02-19,17.5517,18.0571,18.0395,19.5377,19.2556,UP,1
2002-02-20,19.445,18.8663,18.4034,19.5256,19.2214,DOWN,0
2002-02-21,18.9734,19.573,18.5786,19.4988,19.1842,UP,1
2002-02-22,19.0408,19.0003,18.7079,19.476,19.1456,UP,1
2002-02-25,19.5394,19.2025,18.91,19.4721,19.1138,UP,1
2002-02-26,20.0177,19.5394,19.4032,19.4586,19.0846,UP,1
2002-02-27,20.6443,20.1996,19.6431,19.4872,19.0573,UP,1
2002-02-28,20.988,21.5607,20.046,19.5185,19.0328,UP,1
2002-03-01,22.2277,21.1901,20.6834,19.5734,19.0126,UP,1
2002-03-04,23.555,22.2681,21.4865,19.6562,18.9983,DOWN,0
2002-03-05,23.5146,23.4135,22.1859,19.7418,18.9821,DOWN,0
2002-03-06,23.1912,23.4472,22.6953,19.8323,18.9676,UP,1
2002-03-07,23.4472,23.582,23.1871,19.9246,18.9586,UP,1
2002-03-08,24.3164,23.6157,23.6049,20.0268,18.9505,UP,1
2002-03-11,24.3972,24.3164,23.7733,20.136,18.9421,DOWN,0
2002-03-12,24.2625,23.7167,23.9229,20.2327,18.9421,DOWN,0
2002-03-13,24.0469,24.121,24.094,20.3235,18.9343,DOWN,0
2002-03-14,24.0267,24.0536,24.2099,20.4198,18.9222,UP,1
2002-03-15,25.1384,24.1951,24.3743,20.5284,18.9201,DOWN,0
2002-03-18,24.9699,25.1384,24.4889,20.6088,18.9227,DOWN,0
2002-03-19,24.66,24.9699,24.5684,20.6602,18.919,DOWN,0
2002-03-20,23.1508,24.2557,24.3892,20.6833,18.9137,UP,1
2002-03-21,23.7976,23.1777,24.3433,20.7179,18.9219,DOWN,0
2002-03-22,23.1575,23.6494,23.9472,20.7503,18.9247,DOWN,0
2002-03-25,22.4972,23.2047,23.4526,20.7728,18.9227,UP,1
2002-03-26,22.5848,22.6387,23.0376,20.8062,18.9228,DOWN,0
2002-03-27,22.4029,22.8408,22.888,20.8443,18.92,UP,1
2002-03-28,23.555,22.8745,22.8395,20.9051,18.9223,UP,1
2002-04-01,24.6128,23.5348,23.1305,21.0084,18.9246,DOWN,0
2002-04-02,24.0536,24.5253,23.4418,21.0937,18.9269,DOWN,0
2002-04-03,23.6157,24.5926,23.648,21.1823,18.9312,DOWN,0
2002-04-04,23.0025,23.7302,23.7679,21.2763,18.9341,DOWN,0
2002-04-05,22.8341,23.0766,23.6237,21.3557,18.9383,UP,1
2002-04-08,23.043,22.4029,23.3098,21.4286,18.9487,DOWN,0
2002-04-09,22.0997,22.9621,22.919,21.479,18.9566,UP,1
2002-04-10,22.3557,22.2344,22.667,21.5268,18.9673,DOWN,0
2002-04-11,21.6617,22.0323,22.3988,21.5659,18.9769,UP,1
2002-04-12,21.7965,21.7089,22.1913,21.6051,18.9901,UP,1
2002-04-15,21.8571,21.7965,21.9541,21.6333,18.9997,UP,1
2002-04-16,22.8408,22.2007,22.1024,21.6911,19.0149,UP,1
2002-04-17,23.5618,23.0766,22.3436,21.7772,19.0328,DOWN,0
2002-04-18,23.3125,23.3462,22.6737,21.8775,19.051,UP,1
2002-04-19,23.582,23.582,23.0308,21.9855,19.0684,DOWN,0
2002-04-22,22.7398,23.2855,23.2074,22.0847,19.0753,DOWN,0
2002-04-23,21.7695,22.7398,22.9931,22.17,19.0747,DOWN,0
2002-04-24,20.9745,21.9312,22.4756,22.2292,19.068,DOWN,0
2002-04-25,20.8532,20.8195,21.9838,22.2937,19.0628,DOWN,0
2002-04-26,20.1862,20.8869,21.3046,22.3355,19.0553,DOWN,0
2002-04-29,19.9773,20.0447,20.7521,22.3672,19.0536,UP,1
2002-04-30,20.2468,20.1121,20.4476,22.4015,19.0541,UP,1
2002-05-01,20.5096,20.2131,20.3546,22.4607,19.0613,DOWN,0
2002-05-02,19.6067,20.3479,20.1053,22.4639,19.0688,DOWN,0
2002-05-03,19.2092,19.5394,19.9099,22.4686,19.0613,DOWN,0
2002-05-06,18.7645,19.0542,19.6674,22.4631,19.0531,DOWN,0
2002-05-07,18.7376,19.1351,19.3655,22.4471,19.0494,UP,1
2002-05-08,20.2401,19.4046,19.3116,22.4515,19.0512,DOWN,0
2002-05-09,19.3642,20.0447,19.2631,22.4259,19.052,DOWN,0
2002-05-10,18.8319,19.3709,19.1876,22.3828,19.0486,UP,1
2002-05-13,19.1755,18.8319,19.2698,22.3218,19.0472,UP,1
2002-05-14,20.9206,20.4153,19.7064,22.2691,19.0584,DOWN,0
2002-05-15,20.0447,20.2131,19.6674,22.1997,19.0662,DOWN,0
2002-05-16,19.9436,20.0447,19.7833,22.1347,19.0721,UP,1
2002-05-17,20.2199,20.011,20.0608,22.0702,19.0748,DOWN,0
2002-05-20,19.8089,19.9436,20.1875,21.98,19.0724,DOWN,0
2002-05-21,19.2294,19.883,19.8493,21.8767,19.0695,DOWN,0
2002-05-22,18.9397,19.2294,19.6283,21.7702,19.0678,DOWN,0
2002-05-23,18.751,18.9397,19.3898,21.6643,19.0546,DOWN,0
2002-05-24,18.3939,18.751,19.0246,21.5516,19.0396,DOWN,0
2002-05-28,18.2861,18.4276,18.72,21.4146,19.0256,DOWN,0
2002-05-29,17.9897,18.1446,18.4721,21.275,19.0117,DOWN,0
2002-05-30,17.6056,17.9223,18.2053,21.1339,18.9952,UP,1
2002-05-31,17.7673,17.6056,18.0085,21.0262,18.9865,DOWN,0
2002-06-03,17.2014,17.8482,17.77,20.8943,18.976,DOWN,0
2002-06-04,17.1744,17.2014,17.5477,20.7746,18.9656,DOWN,0
2002-06-05,16.9116,17.0801,17.3321,20.6629,18.9527,DOWN,0
2002-06-06,16.595,16.5411,17.1299,20.5431,18.9362,DOWN,0
2002-06-07,15.9684,16.0088,16.7702,20.4144,18.9222,UP,1
2002-06-10,16.6623,15.9684,16.6623,20.2766,18.9128,UP,1
2002-06-11,17.0194,16.6826,16.6314,20.1247,18.9088,DOWN,0
2002-06-12,16.6219,17.0194,16.5734,19.9761,18.9041,DOWN,0
2002-06-13,16.1705,16.7095,16.4885,19.8272,18.8958,DOWN,0
2002-06-14,15.8336,15.6652,16.4616,19.6838,18.8861,UP,1
2002-06-17,16.9858,16.1368,16.5262,19.5668,18.8829,UP,1
2002-06-18,17.0262,17.0464,16.5276,19.4465,18.8744,DOWN,0
2002-06-19,16.3726,16.6556,16.4777,19.332,18.8647,DOWN,0
2002-06-20,16.1705,16.3053,16.4777,19.2083,18.8529,DOWN,0
2002-06-21,16.1435,16.1705,16.5397,19.0979,18.8422,UP,1
2002-06-24,16.2783,16.1705,16.3982,18.9875,18.8358,DOWN,0
2002-06-25,15.8673,16.6421,16.1665,18.8677,18.8259,DOWN,0
2002-06-26,15.6315,15.5035,16.0182,18.7235,18.817,UP,1
2002-06-27,16.3255,15.6584,16.0492,18.5788,18.8158,DOWN,0
2002-06-28,15.9347,16.157,16.0074,18.4313,18.8146,DOWN,0
2002-07-01,15.5843,15.7999,15.8686,18.2713,18.8139,DOWN,0
2002-07-02,14.7893,15.3957,15.653,18.1123,18.8102,UP,1
2002-07-03,15.4967,14.6545,15.6261,17.9868,18.8144,UP,1
2002-07-05,16.1368,15.4967,15.5884,17.8901,18.8219,DOWN,0
2002-07-08,15.4967,16.1705,15.5008,17.783,18.8227,DOWN,0
2002-07-09,15.2609,15.4293,15.4361,17.6845,18.8289,DOWN,0
2002-07-10,14.8836,15.5304,15.455,17.5826,18.8354,UP,1
2002-07-11,15.8673,14.823,15.5291,17.495,18.844,UP,1
2002-07-12,16.0829,16.0021,15.5183,17.4065,18.8578,DOWN,0
2002-07-15,15.8808,15.8471,15.5951,17.3319,18.8721,DOWN,0
2002-07-16,15.6921,15.4024,15.6813,17.2616,18.8858,DOWN,0
2002-07-17,15.3081,15.8606,15.7662,17.1925,18.8965,DOWN,0
2002-07-18,14.641,15.2946,15.521,17.1105,18.9061,DOWN,0
2002-07-19,13.9807,14.4726,15.1005,16.9854,18.9084,DOWN,0
2002-07-22,13.4687,13.7786,14.6181,16.8674,18.9042,DOWN,0
2002-07-23,13.3002,13.5091,14.1398,16.7568,18.8976,DOWN,0
2002-07-24,12.7612,13.1385,13.6304,16.6285,18.8903,DOWN,0
2002-07-25,11.3126,12.5658,12.9647,16.4364,18.8747,UP,1
2002-07-26,11.663,11.4878,12.5011,16.2687,18.863,UP,1
2002-07-29,12.3435,11.8247,12.2761,16.1167,18.8508,UP,1
2002-07-30,12.485,12.3435,12.113,15.962,18.832,UP,1
2002-07-31,12.7208,12.5658,12.105,15.8203,18.8169,DOWN,0
2002-08-01,11.9662,12.4782,12.2357,15.675,18.7985,DOWN,0
2002-08-02,11.3463,11.6562,12.1723,15.5231,18.775,DOWN,0
2002-08-05,10.5647,11.4541,11.8166,15.3594,18.7482,UP,1
2002-08-06,10.9622,10.7332,11.512,15.2108,18.7266,UP,1
2002-08-07,11.3665,11.4406,11.2412,15.0724,18.7047,UP,1
2002-08-08,11.5889,11.4541,11.1657,14.9444,18.6831,DOWN,0
2002-08-09,11.2654,11.2048,11.1496,14.8176,18.6591,DOWN,0
2002-08-12,11.0903,10.9825,11.2547,14.684,18.633,DOWN,0
2002-08-13,10.7062,11.0903,11.2035,14.5541,18.6052,UP,1
2002-08-14,10.8073,10.6254,11.0916,14.4268,18.5772,DOWN,0
2002-08-15,10.8005,11.0162,10.934,14.3046,18.554,DOWN,0
2002-08-16,10.7534,10.7736,10.8315,14.1877,18.533,UP,1
2002-08-19,11.7506,10.686,10.9636,14.1034,18.5167,DOWN,0
2002-08-20,10.9151,10.9488,11.0054,13.9884,18.4941,UP,1
2002-08-21,11.4878,11.0162,11.1415,13.8778,18.4731,DOWN,0
2002-08-22,11.4676,11.4272,11.2749,13.7747,18.4479,DOWN,0
2002-08-23,10.7938,11.3598,11.283,13.6672,18.416,UP,1
2002-08-26,10.9151,10.7938,11.1159,13.5688,18.3874,DOWN,0
2002-08-27,10.3154,10.9218,10.9959,13.4354,18.3556,DOWN,0
2002-08-28,10.0055,10.2278,10.6995,13.295,18.3221,DOWN,0
2002-08-29,9.5675,9.6686,10.3195,13.1589,18.2869,DOWN,0
2002-08-30,9.0487,9.3654,9.9705,13.0164,18.2481,DOWN,0
2002-09-03,8.658,8.9814,9.519,12.8667,18.2061,UP,1
2002-09-04,9.0959,8.786,9.2751,12.7231,18.1673,UP,1
2002-09-05,9.2441,8.9612,9.1229,12.5906,18.1322,UP,1
2002-09-06,9.5339,9.4665,9.1161,12.4687,18.0976,UP,1
2002-09-09,9.9246,9.5069,9.2913,12.3406,18.0672,UP,1
2002-09-10,10.2885,9.992,9.6174,12.2277,18.0366,UP,1
2002-09-11,10.3963,10.8342,9.8775,12.124,18.0041,DOWN,0
2002-09-12,10.2885,10.3963,10.0863,12.0339,17.9671,DOWN,0
2002-09-13,10.0931,10.2683,10.1982,11.9259,17.9266,DOWN,0
2002-09-16,9.8303,10.0392,10.1793,11.7997,17.8849,UP,1
2002-09-17,9.9449,10.0392,10.1106,11.6887,17.8431,DOWN,0
2002-09-18,9.9381,9.9044,10.019,11.5823,17.801,DOWN,0
2002-09-19,9.48,9.8371,9.8573,11.4742,17.7557,DOWN,0
2002-09-20,9.4126,9.5136,9.7212,11.3451,17.7079,DOWN,0
2002-09-23,8.9948,9.3654,9.5541,11.2033,17.6521,DOWN,0
2002-09-24,8.8938,8.9275,9.3439,11.0636,17.5963,UP,1
2002-09-25,9.48,9.0285,9.2522,10.9393,17.5421,DOWN,0
2002-09-26,9.2846,9.5136,9.2131,10.8189,17.4876,DOWN,0
2002-09-27,8.8197,9.2172,9.0946,10.7024,17.433,DOWN,0
2002-09-30,8.7994,8.658,9.0555,10.5988,17.3736,DOWN,0
2002-10-01,8.7927,8.9275,9.0353,10.5053,17.3215,DOWN,0
2002-10-02,8.4221,8.786,8.8237,10.4077,17.2665,DOWN,0
2002-10-03,8.2874,8.4221,8.6243,10.3183,17.2105,DOWN,0
2002-10-04,7.9505,8.3009,8.4504,10.251,17.1532,DOWN,0
2002-10-07,7.7618,7.9572,8.2429,10.173,17.0958,UP,1
2002-10-08,8.2402,7.8292,8.1324,10.0909,17.0437,DOWN,0
2002-10-09,7.3441,8.0852,7.9168,9.9881,16.9862,DOWN,0
2002-10-10,7.3104,7.3778,7.7214,9.8799,16.9267,UP,1
2002-10-11,7.3441,7.3778,7.6001,9.7875,16.8688,UP,1
2002-10-14,7.4182,7.2093,7.5314,9.7089,16.8087,UP,1
2002-10-15,7.9977,7.654,7.4829,9.6576,16.7512,DOWN,0
2002-10-16,7.5799,7.8157,7.5301,9.5899,16.693,UP,1
2002-10-17,8.1526,8.0516,7.6985,9.5256,16.6353,DOWN,0
2002-10-18,8.1526,8.1257,7.8602,9.4569,16.5713,UP,1
2002-10-21,8.4423,8.0179,8.065,9.4004,16.503,DOWN,0
2002-10-22,8.2874,8.0987,8.123,9.3444,16.4345,DOWN,0
2002-10-23,8.0852,8.22,8.224,9.292,16.3646,UP,1
2002-10-24,8.7927,8.2604,8.3521,9.2517,16.3008,DOWN,0
2002-10-25,8.7186,8.7388,8.4653,9.21,16.2376,UP,1
2002-10-28,9.1094,8.8601,8.5987,9.1772,16.1785,DOWN,0
2002-10-29,8.5704,8.8938,8.6553,9.1136,16.1189,UP,1
2002-10-30,9.3452,8.5704,8.9072,9.0822,16.0631,DOWN,0
2002-10-31,9.2643,9.4193,9.0016,9.0377,16.0122,UP,1
2002-11-01,9.8236,9.2037,9.2226,9.0048,15.9623,UP,1
2002-11-04,10.1268,9.9381,9.4261,8.9915,15.917,UP,1
2002-11-05,10.1537,10.1066,9.7427,8.9762,15.8763,DOWN,0
2002-11-06,10.0796,10.12,9.8896,8.9715,15.8324,DOWN,0
2002-11-07,9.5743,9.9314,9.9516,8.9629,15.7832,DOWN,0
2002-11-08,9.4665,9.4328,9.8802,8.9609,15.7327,DOWN,0
2002-11-11,9.1229,9.2846,9.6794,8.9624,15.6785,UP,1
2002-11-12,9.298,9.1229,9.5083,8.9752,15.6264,DOWN,0
2002-11-13,9.0285,9.0959,9.298,8.9738,15.5724,UP,1
2002-11-14,9.4193,9.0285,9.267,8.9773,15.5172,DOWN,0
2002-11-15,9.298,9.2711,9.2334,8.9726,15.464,DOWN,0
2002-11-18,9.1633,9.2307,9.2414,8.9574,15.4135,UP,1
2002-11-19,11.1846,9.9381,9.6188,8.9753,15.3779,UP,1
2002-11-20,11.4608,11.1779,10.1052,8.9966,15.3444,UP,1
2002-11-21,12.2896,11.7236,10.6793,9.0366,15.3169,UP,1
2002-11-22,12.2963,12.2963,11.2789,9.0807,15.2909,UP,1
2002-11-25,13.1587,12.1952,12.078,9.1472,15.2666,DOWN,0
2002-11-26,12.6399,13.2261,12.3691,9.2011,15.2416,UP,1
2002-11-27,13.1924,12.768,12.7154,9.2662,15.2171,DOWN,0
2002-11-29,13.0779,13.1992,12.8731,9.3382,15.1905,DOWN,0
2002-12-02,13.0038,13.307,13.0146,9.41,15.1629,DOWN,0
2002-12-03,12.1683,12.8353,12.8165,9.4735,15.136,DOWN,0
2002-12-04,11.5282,11.8247,12.5941,9.5262,15.0964,DOWN,0
2002-12-05,11.4204,11.6899,12.2397,9.565,15.0586,DOWN,0
2002-12-06,11.3126,11.3328,11.8867,9.6055,15.02,DOWN,0
2002-12-09,11.0498,11.1846,11.4959,9.6501,14.9776,UP,1
2002-12-10,11.5619,11.0566,11.3746,9.7054,14.9353,UP,1
2002-12-11,11.6697,11.4272,11.4029,9.7629,14.8904,DOWN,0
2002-12-12,11.5754,11.6225,11.4339,9.826,14.8433,UP,1
2002-12-13,11.5889,11.4541,11.4891,9.892,14.7901,UP,1
2002-12-16,11.8718,11.5889,11.6535,9.9705,14.7317,DOWN,0
2002-12-17,11.7236,11.8718,11.6859,10.0497,14.6728,DOWN,0
2002-12-18,11.353,11.5889,11.6225,10.112,14.6136,DOWN,0
2002-12-19,11.2924,11.1846,11.5659,10.1909,14.5528,UP,1
2002-12-20,12.1279,11.3193,11.6738,10.2873,14.4919,UP,1
2002-12-23,12.4917,12.0672,11.7977,10.3902,14.4323,DOWN,0
2002-12-24,12.2828,12.3772,11.9096,10.4875,14.3724,UP,1
2002-12-26,12.33,12.3502,12.105,10.5742,14.3139,DOWN,0
2002-12-27,12.2626,12.2289,12.299,10.6678,14.255,DOWN,0
2002-12-30,12.1346,12.1616,12.3004,10.7475,14.19,DOWN,0
2002-12-31,12.1009,12.0942,12.2222,10.8264,14.1257,UP,1
2003-01-02,12.896,12.2761,12.3448,10.9155,14.0668,DOWN,0
2003-01-03,12.8353,12.8016,12.4459,11.0064,14.0153,UP,1
