ticker,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-11-23,14.517,14.49,14.5951,15.3063,15.5428,UP,1
2015-11-24,14.55,14.358,14.6517,15.2592,15.5435,UP,1
2015-11-25,15.309,14.756,14.766,15.2157,15.5491,UP,1
2015-11-27,15.441,15.404,14.8968,15.1751,15.5587,DOWN,0
2015-11-30,15.351,15.453,15.0335,15.1346,15.5675,UP,1
2015-12-01,15.813,15.404,15.2927,15.0986,15.5784,DOWN,0
2015-12-02,15.466,15.8,15.4759,15.06,15.5876,UP,1
2015-12-03,15.514,15.699,15.5168,15.0222,15.5946,DOWN,0
2015-12-04,15.359,15.497,15.5004,14.9786,15.599,UP,1
2015-12-07,15.409,15.18,15.512,14.9442,15.607,DOWN,0
2015-12-08,15.115,15.168,15.3724,14.9152,15.6145,DOWN,0
2015-12-09,14.968,15.113,15.2728,14.8857,15.6214,UP,1
2015-12-10,15.138,14.981,15.1976,14.8573,15.6281,DOWN,0
2015-12-11,14.468,15.016,15.0195,14.8268,15.6326,UP,1
2015-12-14,14.572,14.501,14.8521,14.7882,15.6397,UP,1
2015-12-15,14.739,14.788,14.7771,14.7547,15.6469,UP,1
2015-12-16,15.634,14.807,14.9103,14.7455,15.6576,DOWN,0
2015-12-17,15.559,15.596,14.9945,14.7474,15.6685,DOWN,0
2015-12-18,15.364,15.526,15.1737,14.7524,15.6807,UP,1
2015-12-21,15.504,15.446,15.3601,14.7682,15.6946,DOWN,0
2015-12-22,15.33,15.666,15.4783,14.7874,15.7078,DOWN,0
2015-12-23,15.313,15.479,15.4141,14.8013,15.7198,UP,1
2015-12-24,15.371,15.371,15.3765,14.8195,15.7329,DOWN,0
2015-12-28,15.263,15.433,15.3564,14.8297,15.7464,UP,1
2015-12-29,15.813,15.337,15.4181,14.8433,15.7602,UP,1
2015-12-30,15.873,15.773,15.5267,14.8566,15.7746,UP,1
2015-12-31,16.001,15.901,15.6641,14.8926,15.7877,DOWN,0
2016-01-04,14.894,15.381,15.5687,14.9104,15.797,UP,1
2016-01-05,14.895,15.091,15.4951,14.926,15.8054,DOWN,0
2016-01-06,14.603,14.667,15.2531,14.9392,15.8119,DOWN,0
2016-01-07,14.377,14.279,14.9539,14.9398,15.8166,DOWN,0
2016-01-08,14.067,14.524,14.5671,14.9406,15.8221,DOWN,0
2016-01-11,13.857,14.267,14.3596,14.9338,15.8279,UP,1
2016-01-12,13.998,14.107,14.1801,14.9316,15.8363,DOWN,0
2016-01-13,13.354,14.134,13.9304,14.9228,15.8395,UP,1
2016-01-14,13.745,13.481,13.8041,14.9126,15.8453,DOWN,0
2016-01-15,13.666,13.265,13.724,14.9081,15.8511,DOWN,0
2016-01-19,13.648,13.914,13.6823,14.8723,15.8557,DOWN,0
2016-01-20,13.247,13.293,13.532,14.8282,15.8542,UP,1
2016-01-21,13.331,13.437,13.5275,14.785,15.8531,UP,1
2016-01-22,13.503,13.653,13.4791,14.7546,15.8514,DOWN,0
2016-01-25,13.092,13.337,13.3643,14.7278,15.8469,DOWN,0
2016-01-26,12.904,13.113,13.2155,14.6938,15.8411,DOWN,0
2016-01-27,12.538,12.825,13.0737,14.6606,15.8338,UP,1
2016-01-28,12.647,12.719,12.9368,14.6373,15.8279,UP,1
2016-01-29,12.747,12.663,12.7855,14.6065,15.8224,UP,1
2016-02-01,13.129,12.584,12.7929,14.5837,15.8191,DOWN,0
2016-02-02,12.185,12.828,12.6492,14.5327,15.8111,DOWN,0
2016-02-03,11.565,12.239,12.4547,14.4682,15.8005,UP,1
2016-02-04,11.689,11.38,12.2631,14.4087,15.7892,DOWN,0
2016-02-05,10.84,11.42,11.8817,14.3351,15.7702,DOWN,0
2016-02-08,9.866,10.474,11.2291,14.2415,15.7467,UP,1
2016-02-09,9.883,9.488,10.7687,14.1329,15.7233,DOWN,0
2016-02-10,9.578,10.033,10.3712,14.0157,15.694,UP,1
2016-02-11,10.031,10.133,10.0397,13.9093,15.6673,UP,1
2016-02-12,10.069,10.333,9.8856,13.7944,15.6402,UP,1
2016-02-16,10.345,10.58,9.9813,13.692,15.6166,UP,1
2016-02-17,11.245,10.6,10.2537,13.6066,15.5974,DOWN,0
2016-02-18,11.118,11.495,10.5617,13.5218,15.5762,DOWN,0
2016-02-19,11.105,10.911,10.7765,13.4357,15.5541,UP,1
2016-02-22,11.849,11.341,11.1325,13.3704,15.5365,DOWN,0
2016-02-23,11.814,11.744,11.4264,13.3074,15.5166,UP,1
2016-02-24,11.933,11.517,11.564,13.2433,15.4974,UP,1
2016-02-25,12.495,11.91,11.8395,13.2038,15.4801,UP,1
2016-02-26,12.689,12.58,12.1563,13.1662,15.462,UP,1
2016-02-29,12.795,12.827,12.3455,13.1273,15.4449,DOWN,0
2016-03-01,12.423,12.95,12.4673,13.0631,15.4256,UP,1
2016-03-02,12.556,12.249,12.5919,13.003,15.4055,UP,1
2016-03-03,13.049,12.552,12.7027,12.9567,15.3878,UP,1
2016-03-04,13.403,13.2,12.8453,12.9147,15.3724,UP,1
2016-03-07,13.686,13.179,13.0235,12.8818,15.3594,DOWN,0
2016-03-08,13.507,13.567,13.2401,12.8457,15.3451,UP,1
2016-03-09,13.915,13.635,13.5119,12.8165,15.3321,DOWN,0
2016-03-10,13.679,14.0,13.6377,12.7848,15.318,UP,1
2016-03-11,13.833,13.862,13.7239,12.7453,15.3047,UP,1
2016-03-14,14.343,14.177,13.8553,12.7147,15.2925,UP,1
2016-03-15,14.556,14.285,14.0652,12.6858,15.2817,UP,1
2016-03-16,14.795,14.533,14.2413,12.6838,15.2726,UP,1
2016-03-17,15.092,14.765,14.524,12.6877,15.2652,UP,1
2016-03-18,15.516,15.273,14.8605,12.706,15.2598,UP,1
2016-03-21,15.888,15.689,15.1695,12.7362,15.2573,DOWN,0
2016-03-22,15.616,15.814,15.3815,12.7672,15.2523,DOWN,0
2016-03-23,14.839,15.491,15.3901,12.7869,15.2411,UP,1
2016-03-24,15.183,14.385,15.4084,12.8106,15.2317,UP,1
2016-03-28,15.351,15.441,15.3753,12.8505,15.2249,DOWN,0
2016-03-29,15.342,15.326,15.2661,12.8824,15.2178,DOWN,0
2016-03-30,15.126,15.673,15.1681,12.9116,15.2098,UP,1
2016-03-31,15.318,15.289,15.264,12.945,15.203,UP,1
2016-04-01,15.839,16.322,15.3952,12.9969,15.1978,UP,1
2016-04-04,16.466,16.608,15.6183,13.0596,15.1933,UP,1
2016-04-05,17.031,16.033,15.9561,13.1301,15.1912,UP,1
2016-04-06,17.695,16.931,16.4699,13.2222,15.1921,DOWN,0
2016-04-07,17.147,17.763,16.8356,13.307,15.1913,DOWN,0
2016-04-08,16.671,17.367,17.002,13.3897,15.1854,DOWN,0
2016-04-11,16.661,16.733,17.0411,13.47,15.1803,DOWN,0
2016-04-12,16.521,16.633,16.9391,13.5455,15.1733,UP,1
2016-04-13,16.969,16.567,16.7939,13.6223,15.1691,DOWN,0
2016-04-14,16.791,16.867,16.7227,13.7144,15.1658,UP,1
2016-04-15,16.967,16.754,16.7819,13.8224,15.1612,DOWN,0
2016-04-18,16.925,16.815,16.8347,13.9272,15.1561,DOWN,0
2016-04-19,16.491,16.875,16.8287,14.0402,15.1452,UP,1
2016-04-20,16.665,16.417,16.7679,14.1762,15.1353,DOWN,0
2016-04-21,16.553,16.599,16.7203,14.3095,15.1288,UP,1
2016-04-22,16.917,16.593,16.7101,14.4563,15.1284,DOWN,0
2016-04-25,16.788,16.867,16.6827,14.5915,15.1263,UP,1
2016-04-26,16.916,16.803,16.7676,14.7284,15.1245,DOWN,0
2016-04-27,16.765,16.85,16.7876,14.8568,15.121,DOWN,0
2016-04-28,16.514,16.657,16.7799,14.9622,15.115,DOWN,0
2016-04-29,16.051,16.543,16.6067,15.0608,15.1075,UP,1
2016-05-02,16.12,16.1,16.4731,15.1611,15.0992,DOWN,0
2016-05-03,15.488,15.824,16.1875,15.2339,15.0851,DOWN,0
2016-05-04,14.837,15.353,15.802,15.2943,15.0652,DOWN,0
2016-05-05,14.102,15.231,15.3196,15.3377,15.0468,UP,1
2016-05-06,14.329,14.058,14.9752,15.3744,15.0291,DOWN,0
2016-05-09,13.928,14.381,14.5368,15.3992,15.0097,DOWN,0
2016-05-10,13.913,13.837,14.2217,15.4215,14.9908,UP,1
2016-05-11,13.931,13.839,14.0404,15.4517,14.9761,DOWN,0
2016-05-12,13.819,14.096,13.9837,15.4769,14.9569,UP,1
2016-05-13,13.841,13.852,13.8861,15.4927,14.9382,UP,1
2016-05-16,13.886,13.877,13.8777,15.5024,14.9187,DOWN,0
2016-05-17,13.644,13.937,13.824,15.5016,14.8982,UP,1
2016-05-18,14.078,13.943,13.8535,15.513,14.8819,UP,1
2016-05-19,14.347,14.241,13.9592,15.5216,14.8649,UP,1
2016-05-20,14.685,14.466,14.1281,15.5418,14.8483,DOWN,0
2016-05-23,14.415,14.658,14.2339,15.5534,14.8383,UP,1
2016-05-24,14.527,14.44,14.4105,15.5571,14.8301,UP,1
2016-05-25,14.639,14.527,14.5227,15.5587,14.8229,UP,1
2016-05-26,15.008,14.7,14.6548,15.563,14.8189,DOWN,0
2016-05-27,14.869,14.999,14.6916,15.5585,14.8138,UP,1
2016-05-31,14.882,14.869,14.7851,15.5459,14.8074,DOWN,0
2016-06-01,14.637,14.765,14.8071,15.5208,14.7995,DOWN,0
