ticker,GRMN US Equity,GRMN US Equity,GRMN US Equity,GRMN US Equity,GRMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2007-08-28,96.38,100.84,100.996,85.937,62.4853,UP,1
2007-08-29,100.96,98.67,100.914,86.5372,62.7547,UP,1
2007-08-30,102.54,99.56,101.162,87.2208,63.036,DOWN,0
2007-08-31,101.83,104.49,100.728,87.8436,63.3116,UP,1
2007-09-04,104.45,102.52,101.232,88.516,63.5921,UP,1
2007-09-05,105.87,104.35,103.13,89.1864,63.8762,UP,1
2007-09-06,107.27,108.0,104.392,89.8994,64.1601,DOWN,0
2007-09-07,105.26,104.39,104.936,90.504,64.4357,DOWN,0
2007-09-10,104.34,106.86,105.438,91.1224,64.7125,UP,1
2007-09-11,106.88,105.12,105.924,91.7806,65.0038,UP,1
2007-09-12,107.09,106.9,106.168,92.4014,65.2928,DOWN,0
2007-09-13,106.77,108.0,106.068,93.0332,65.5816,DOWN,0
2007-09-14,106.36,105.57,106.288,93.6336,65.8695,DOWN,0
2007-09-17,104.53,106.99,106.326,94.171,66.1492,UP,1
2007-09-18,108.7,105.38,106.69,94.7672,66.4415,DOWN,0
2007-09-19,107.72,109.9,106.816,95.3632,66.7256,DOWN,0
2007-09-20,106.9,107.0,106.842,95.9074,67.0103,UP,1
2007-09-21,108.7,108.08,107.31,96.4518,67.3027,UP,1
2007-09-24,115.03,109.01,109.41,97.1068,67.6237,UP,1
2007-09-25,119.0899,114.15,111.488,97.8338,67.9643,DOWN,0
2007-09-26,117.25,120.53,113.394,98.5788,68.3025,UP,1
2007-09-27,121.14,118.38,116.242,99.4144,68.6596,DOWN,0
2007-09-28,119.4,119.94,118.382,100.162,69.0054,DOWN,0
2007-10-01,107.2325,108.25,116.8225,100.7125,69.2843,DOWN,0
2007-10-02,100.1001,108.08,113.0245,101.1017,69.5212,DOWN,0
2007-10-03,96.52,98.99,108.8785,101.4289,69.7366,UP,1
2007-10-04,100.95,97.89,104.8405,101.7607,69.9676,UP,1
2007-10-05,103.71,102.88,101.7025,102.1789,70.2093,UP,1
2007-10-08,108.46,104.56,101.948,102.7501,70.4764,UP,1
2007-10-09,111.7,109.52,104.268,103.2827,70.762,DOWN,0
2007-10-10,111.54,112.53,107.272,103.8355,71.0464,DOWN,0
2007-10-11,109.1,112.91,108.902,104.1653,71.3161,UP,1
2007-10-12,113.9899,109.52,110.958,104.4873,71.6113,DOWN,0
2007-10-15,112.44,114.75,111.754,104.7629,71.8973,DOWN,0
2007-10-16,112.25,110.88,111.864,105.0715,72.1773,UP,1
2007-10-17,113.2,114.3,112.196,105.3288,72.465,UP,1
2007-10-18,115.14,112.87,113.404,105.553,72.7624,DOWN,0
2007-10-19,110.1,115.63,112.626,105.7086,73.0376,UP,1
2007-10-22,115.18,109.89,113.174,106.0208,73.3391,UP,1
2007-10-23,120.53,117.53,114.83,106.4262,73.6717,UP,1
2007-10-24,121.81,120.76,116.552,107.0102,74.0211,DOWN,0
2007-10-25,118.14,123.3,117.152,107.549,74.3503,DOWN,0
2007-10-26,117.15,119.97,118.562,108.0972,74.6759,UP,1
2007-10-29,123.8,119.18,120.286,108.7266,75.0334,DOWN,0
2007-10-30,120.48,122.99,120.276,109.1816,75.3752,DOWN,0
2007-10-31,107.4,112.0,117.394,109.2796,75.651,DOWN,0
2007-11-01,100.01,104.41,113.768,109.2524,75.9004,DOWN,0
2007-11-02,98.44,100.32,110.026,109.1952,76.1449,DOWN,0
2007-11-05,95.08,97.37,104.282,109.0168,76.3738,UP,1
2007-11-06,100.56,96.5,100.298,108.9894,76.6263,DOWN,0
2007-11-07,89.3438,96.14,96.6868,108.8487,76.8209,DOWN,0
2007-11-08,85.675,90.28,93.8198,108.543,77.0009,UP,1
2007-11-09,85.85,84.0,91.3018,108.2092,77.1827,DOWN,0
2007-11-12,82.32,86.72,88.7498,107.819,77.3447,UP,1
2007-11-13,86.06,84.0,85.8498,107.4512,77.5291,DOWN,0
2007-11-14,85.6,88.45,85.101,107.0458,77.706,DOWN,0
2007-11-15,84.0,87.87,84.766,106.5804,77.8775,UP,1
2007-11-16,97.51,101.89,87.098,106.4254,78.1093,DOWN,0
2007-11-19,93.52,99.0,89.338,106.209,78.3223,UP,1
2007-11-20,93.59,94.37,90.844,105.9432,78.5355,DOWN,0
2007-11-21,91.2,91.28,91.964,105.6254,78.733,UP,1
2007-11-23,91.86,93.4,93.536,105.3272,78.9266,UP,1
2007-11-26,96.71,94.07,93.376,105.1342,79.1488,UP,1
2007-11-27,103.0,98.7,95.272,105.1036,79.4046,UP,1
2007-11-28,107.95,106.12,98.144,105.0886,79.6808,DOWN,0
2007-11-29,106.08,107.99,101.12,105.0558,79.9262,UP,1
2007-11-30,107.35,108.95,104.218,105.0648,80.1805,DOWN,0
2007-12-03,104.03,106.36,105.682,104.9714,80.4218,UP,1
2007-12-04,107.18,102.1,106.518,104.8144,80.6694,UP,1
2007-12-05,108.47,109.2,106.622,104.602,80.9258,UP,1
2007-12-06,109.35,108.24,107.276,104.444,81.1891,DOWN,0
2007-12-07,109.23,109.85,107.652,104.2058,81.4478,UP,1
2007-12-10,111.85,110.27,109.216,104.0548,81.7211,DOWN,0
2007-12-11,104.7868,111.41,108.7374,104.0059,81.9741,DOWN,0
2007-12-12,101.73,107.82,107.3894,104.0385,82.2089,UP,1
2007-12-13,105.06,99.75,106.5314,104.2093,82.4651,DOWN,0
2007-12-14,104.04,103.73,105.4934,104.2711,82.725,DOWN,0
2007-12-17,101.82,102.51,103.4874,104.2333,82.978,DOWN,0
2007-12-18,94.35,102.01,101.4,103.9511,83.1861,UP,1
2007-12-19,96.96,95.0,100.446,103.6563,83.4125,UP,1
2007-12-20,100.11,98.51,99.456,103.4277,83.6494,UP,1
2007-12-21,102.5,102.16,99.148,103.2957,83.8995,DOWN,0
2007-12-24,100.87,103.0,98.958,103.0333,84.1364,UP,1
2007-12-26,103.32,99.69,100.752,102.8509,84.3906,DOWN,0
2007-12-27,100.82,102.5,101.524,102.6223,84.628,DOWN,0
2007-12-28,99.17,100.74,101.336,102.3417,84.856,DOWN,0
2007-12-31,97.0,99.06,100.236,101.9789,85.0722,DOWN,0
2008-01-02,92.1,94.74,98.482,101.6189,85.2601,DOWN,0
2008-01-03,90.95,89.68,96.008,101.1343,85.4405,DOWN,0
2008-01-04,88.45,89.4,93.534,100.4927,85.6038,DOWN,0
2008-01-07,85.93,89.38,90.886,99.7751,85.7543,DOWN,0
2008-01-08,80.1999,85.39,87.526,99.0163,85.8771,DOWN,0
2008-01-09,75.99,76.58,84.304,98.1931,85.9817,UP,1
2008-01-10,78.0,76.5,81.714,97.2771,86.1,DOWN,0
2008-01-11,71.4,78.06,78.304,96.2955,86.1877,DOWN,0
2008-01-14,69.99,70.41,75.116,95.5473,86.2662,DOWN,0
2008-01-15,65.62,68.55,72.2,94.8595,86.3235,DOWN,0
2008-01-16,61.9,64.73,69.382,94.1287,86.3615,UP,1
2008-01-17,64.15,63.01,66.612,93.5101,86.4082,DOWN,0
2008-01-18,62.99,65.44,64.93,92.7587,86.453,DOWN,0
2008-01-22,59.36,56.78,62.804,92.159,86.4795,UP,1
2008-01-23,64.6,56.9,62.6,91.7375,86.5337,UP,1
2008-01-24,67.81,67.51,63.782,91.3767,86.6053,DOWN,0
2008-01-25,64.94,70.05,63.94,91.0291,86.6665,UP,1
2008-01-28,68.22,65.09,64.986,90.6723,86.7407,UP,1
2008-01-29,70.21,69.0,67.156,90.3645,86.8237,UP,1
2008-01-30,70.34,69.88,68.304,90.0913,86.9047,UP,1
2008-01-31,72.15,68.81,69.172,89.5841,86.9945,DOWN,0
2008-02-01,70.1,73.27,70.204,89.1157,87.0715,DOWN,0
2008-02-04,69.66,70.83,70.492,88.6371,87.1442,DOWN,0
2008-02-05,63.78,65.96,69.206,88.0887,87.1881,DOWN,0
2008-02-06,63.41,64.5,67.82,87.5197,87.2295,UP,1
2008-02-07,66.15,63.83,66.62,86.9085,87.2862,UP,1
2008-02-08,66.81,66.1,65.962,86.1847,87.3388,DOWN,0
2008-02-11,66.13,67.0,65.256,85.3483,87.3796,DOWN,0
2008-02-12,65.5,66.76,65.6,84.5367,87.4141,UP,1
2008-02-13,65.65,66.2,66.048,83.7027,87.4514,DOWN,0
2008-02-14,65.52,65.99,65.922,82.9325,87.4821,UP,1
2008-02-15,66.35,64.26,65.83,82.1159,87.5292,UP,1
2008-02-19,69.5,67.77,66.504,81.3365,87.5934,DOWN,0
2008-02-20,64.47,73.0,66.298,80.4389,87.6385,DOWN,0
2008-02-21,62.72,65.3,65.712,79.5087,87.6735,UP,1
2008-02-22,63.59,64.0,65.326,78.5435,87.7129,DOWN,0
2008-02-25,62.78,64.11,64.612,77.7034,87.7437,DOWN,0
2008-02-26,61.78,62.05,63.068,76.9044,87.7748,DOWN,0
2008-02-27,61.19,61.45,62.412,76.027,87.7999,DOWN,0
2008-02-28,60.44,60.8,61.956,75.155,87.8219,DOWN,0
2008-02-29,58.71,59.95,60.98,74.2928,87.8364,DOWN,0
2008-03-03,56.83,58.6,59.79,73.5424,87.8418,UP,1
2008-03-04,58.0,56.95,59.034,72.7632,87.8547,DOWN,0
2008-03-05,57.2799,58.1,58.252,71.9066,87.8569,DOWN,0
2008-03-06,56.03,56.99,57.37,70.9772,87.8501,DOWN,0
2008-03-07,55.14,55.51,56.656,70.0626,87.8341,DOWN,0
2008-03-10,53.1,54.63,55.91,69.0582,87.7989,UP,1
2008-03-11,56.23,54.74,55.556,68.1664,87.7757,UP,1
2008-03-12,58.82,56.59,55.864,67.3594,87.7694,DOWN,0
2008-03-13,58.64,57.45,56.386,66.5922,87.7603,DOWN,0
2008-03-14,56.97,59.05,56.752,65.8896,87.7202,UP,1
2008-03-17,57.29,54.21,57.59,65.2164,87.685,UP,1
2008-03-18,61.09,58.9,58.562,64.6692,87.6656,DOWN,0
2008-03-19,59.164,61.22,58.6308,64.1339,87.6411,UP,1
2008-03-20,60.13,59.24,58.9288,63.7325,87.622,UP,1
2008-03-24,62.38,60.25,60.0108,63.4603,87.6131,DOWN,0
2008-03-25,60.18,59.49,60.5888,63.1039,87.6007,UP,1
2008-03-26,60.89,59.79,60.5488,62.8937,87.586,DOWN,0
2008-03-27,58.97,60.92,60.51,62.6733,87.5505,DOWN,0
2008-03-28,56.08,59.19,59.7,62.4825,87.5025,DOWN,0
2008-03-31,54.01,56.8,58.026,62.3247,87.4354,UP,1
2008-04-01,54.85,55.1,56.96,62.1387,87.3658,UP,1
2008-04-02,56.41,55.85,56.064,62.0071,87.299,DOWN,0
2008-04-03,52.81,50.79,54.832,61.8761,87.2052,UP,1
2008-04-04,54.07,53.45,54.43,61.6655,87.1208,DOWN,0
2008-04-07,52.7,54.62,54.168,61.3633,87.0425,DOWN,0
2008-04-08,48.47,49.91,52.892,61.0339,86.9314,DOWN,0
2008-04-09,45.9,48.35,50.79,60.5875,86.8068,UP,1
2008-04-10,46.56,45.77,49.54,60.1145,86.6778,DOWN,0
2008-04-11,44.83,45.25,47.692,59.6043,86.5439,DOWN,0
2008-04-14,44.26,44.74,46.004,59.0465,86.39,DOWN,0
2008-04-15,43.01,44.41,44.912,58.5047,86.238,UP,1
2008-04-16,43.222,43.51,44.3764,57.9759,86.0842,DOWN,0
2008-04-17,42.5,43.5,43.5644,57.5503,85.9165,UP,1
2008-04-18,45.4599,43.64,43.6904,57.1913,85.7679,DOWN,0
2008-04-21,45.11,45.49,43.8604,56.7705,85.6117,DOWN,0
2008-04-22,43.73,44.89,44.0044,56.3089,85.4421,UP,1
2008-04-23,44.52,44.25,44.264,55.8767,85.2702,UP,1
2008-04-24,46.09,44.67,44.982,55.4885,85.1111,DOWN,0
2008-04-25,46.09,46.19,45.108,55.0973,84.9431,UP,1
2008-04-28,47.41,46.17,45.568,54.7351,84.7727,DOWN,0
2008-04-29,46.44,47.58,46.11,54.3369,84.5935,DOWN,0
2008-04-30,40.9,43.85,45.386,53.7649,84.3843,UP,1
2008-05-01,43.12,40.4,44.792,53.3379,84.1999,DOWN,0
2008-05-02,42.77,43.39,44.128,52.9389,84.017,DOWN,0
2008-05-05,42.11,42.1,43.068,52.5093,83.8174,UP,1
2008-05-06,43.85,41.74,42.55,52.1307,83.6381,DOWN,0
2008-05-07,42.89,44.4,42.948,51.7529,83.4494,DOWN,0
2008-05-08,42.32,42.96,42.788,51.3755,83.2602,DOWN,0
2008-05-09,42.08,42.13,42.65,51.0083,83.0488,UP,1
2008-05-12,43.12,42.46,42.852,50.6965,82.8504,UP,1
2008-05-13,43.7,43.26,42.822,50.4339,82.6694,UP,1
2008-05-14,44.79,43.99,43.202,50.1697,82.468,UP,1
2008-05-15,47.2,44.99,44.178,49.9681,82.2845,UP,1
2008-05-16,50.02,47.37,45.766,49.8479,82.0715,DOWN,0
2008-05-19,47.35,49.32,46.612,49.6921,81.8188,UP,1
2008-05-20,47.37,47.51,47.346,49.5775,81.5624,DOWN,0
2008-05-21,45.9,46.65,47.568,49.3709,81.3078,UP,1
2008-05-22,46.28,45.92,47.384,49.1201,81.0375,UP,1
2008-05-23,47.73,46.32,46.926,48.9019,80.7565,DOWN,0
2008-05-27,47.5,47.55,46.956,48.7125,80.4824,DOWN,0
2008-05-28,46.22,47.3,46.726,48.4911,80.2157,UP,1
2008-05-29,47.58,46.44,47.062,48.2209,79.9523,UP,1
2008-05-30,48.65,47.52,47.536,48.0106,79.7325,UP,1
2008-06-02,50.57,48.44,48.104,47.8194,79.5293,UP,1
2008-06-03,52.87,51.0,49.178,47.6292,79.345,UP,1
2008-06-04,53.94,52.98,50.722,47.5044,79.153,DOWN,0
2008-06-05,52.68,54.04,51.742,47.3402,78.9278,DOWN,0
2008-06-06,51.34,51.94,52.28,47.1876,78.672,DOWN,0
2008-06-09,49.59,51.76,52.084,47.0578,78.4131,DOWN,0
2008-06-10,46.8,48.8,50.87,46.9136,78.1406,DOWN,0
2008-06-11,45.14,46.66,49.11,46.7194,77.8463,UP,1
2008-06-12,45.2,45.91,47.614,46.4952,77.5626,DOWN,0
2008-06-13,44.91,45.39,46.328,46.3372,77.3053,UP,1
2008-06-16,45.85,45.2,45.58,46.1728,77.0297,DOWN,0
2008-06-17,43.48,46.6,44.916,45.9884,76.7344,DOWN,0
2008-06-18,43.09,43.21,44.506,45.8808,76.4407,UP,1
2008-06-19,44.47,43.43,44.36,45.8522,76.1408,DOWN,0
2008-06-20,43.49,44.67,44.076,45.7908,75.8289,DOWN,0
2008-06-23,42.62,43.86,43.43,45.7466,75.5057,UP,1
2008-06-24,43.19,42.48,43.372,45.7252,75.1953,UP,1
2008-06-25,43.67,43.33,43.488,45.7384,74.892,DOWN,0
2008-06-26,42.69,42.55,43.132,45.7278,74.571,UP,1
2008-06-27,44.12,42.49,43.258,45.7602,74.2562,DOWN,0
2008-06-30,42.84,44.26,43.302,45.7078,73.9365,UP,1
2008-07-01,42.94,42.05,43.252,45.6644,73.6194,DOWN,0
2008-07-02,42.67,43.0,43.052,45.6432,73.3101,DOWN,0
2008-07-03,41.95,42.52,42.904,45.5918,72.9764,UP,1
2008-07-07,42.59,42.01,42.598,45.5218,72.6507,UP,1
2008-07-08,44.1,42.43,42.85,45.482,72.3367,DOWN,0
2008-07-09,42.67,44.0,42.796,45.3872,72.0066,UP,1
2008-07-10,43.67,42.52,42.996,45.3318,71.6498,DOWN,0
2008-07-11,42.66,43.37,43.138,45.367,71.2676,DOWN,0
2008-07-14,42.05,43.1,43.03,45.3456,70.8916,UP,1
2008-07-15,43.17,41.9,42.844,45.3536,70.5018,UP,1
2008-07-16,46.49,43.5,43.608,45.4412,70.1372,UP,1
2008-07-17,46.63,46.25,44.2,45.4968,69.8342,DOWN,0
2008-07-18,45.04,47.19,44.676,45.5398,69.5589,UP,1
2008-07-21,46.59,44.9,45.584,45.6252,69.3093,UP,1
2008-07-22,48.7,46.6,46.69,45.7576,69.048,DOWN,0
2008-07-23,48.13,48.95,47.018,45.8578,68.7701,DOWN,0
2008-07-24,47.07,47.62,47.106,45.9252,68.4632,DOWN,0
2008-07-25,46.84,47.1,47.466,45.9662,68.1389,DOWN,0
2008-07-28,45.96,46.7,47.34,45.9414,67.811,DOWN,0
2008-07-29,45.06,46.06,46.612,45.8422,67.4908,DOWN,0
2008-07-30,35.19,40.37,44.024,45.599,67.0968,UP,1
2008-07-31,35.67,34.67,41.744,45.365,66.7129,DOWN,0
2008-08-01,34.99,35.96,39.374,45.1468,66.3266,DOWN,0
2008-08-04,33.67,35.0,36.916,44.8946,65.929,UP,1
2008-08-05,35.01,34.01,34.906,44.6402,65.5283,UP,1
2008-08-06,37.83,34.84,35.434,44.4468,65.167,DOWN,0
2008-08-07,36.79,37.4,35.658,44.2582,64.775,UP,1
2008-08-08,37.09,36.65,36.078,44.0484,64.3578,UP,1
2008-08-11,38.65,37.36,37.074,43.8484,63.942,DOWN,0
2008-08-12,37.93,38.89,37.658,43.5956,63.541,DOWN,0
2008-08-13,37.03,37.67,37.498,43.2788,63.1404,UP,1
2008-08-14,37.46,36.51,37.632,42.9492,62.7087,DOWN,0
2008-08-15,37.21,36.92,37.656,42.6398,62.2923,DOWN,0
2008-08-18,37.04,37.5,37.334,42.3538,61.9405,DOWN,0
2008-08-19,36.69,36.52,37.086,42.0958,61.6239,DOWN,0
2008-08-20,36.44,36.62,36.968,41.8886,61.3139,DOWN,0
2008-08-21,36.04,36.12,36.684,41.7066,61.0187,UP,1
2008-08-22,36.22,36.99,36.486,41.527,60.697,DOWN,0
2008-08-25,35.18,35.79,36.114,41.3324,60.4262,DOWN,0
2008-08-26,34.46,35.22,35.668,41.1046,60.1701,UP,1
2008-08-27,34.97,34.38,35.374,40.9344,59.9157,UP,1
2008-08-28,35.55,35.45,35.276,40.7836,59.6819,DOWN,0
2008-08-29,34.76,35.26,34.984,40.5894,59.4254,DOWN,0
2008-09-02,34.4,35.79,34.828,40.4076,59.1694,DOWN,0
2008-09-03,33.81,34.5,34.698,40.2314,58.9184,DOWN,0
2008-09-04,32.79,33.67,34.262,40.0234,58.5948,DOWN,0
2008-09-05,32.51,32.71,33.654,39.8002,58.2898,DOWN,0
2008-09-08,32.18,32.69,33.138,39.59,57.9827,DOWN,0
2008-09-09,32.11,31.76,32.68,39.3498,57.6873,UP,1
2008-09-10,32.84,32.28,32.486,39.1498,57.3922,UP,1
2008-09-11,33.64,32.5,32.656,38.9638,57.0768,UP,1
2008-09-12,34.46,33.47,33.046,38.7996,56.7341,DOWN,0
2008-09-15,32.59,33.5,33.128,38.6124,56.3573,UP,1
2008-09-16,34.19,32.07,33.544,38.4444,55.9979,UP,1
2008-09-17,34.94,33.6,33.964,38.2612,55.6358,UP,1
2008-09-18,36.71,36.02,34.578,38.142,55.2992,UP,1
2008-09-19,37.93,38.55,35.272,38.0272,54.953,DOWN,0
2008-09-22,34.87,37.4,35.728,37.8714,54.585,UP,1
2008-09-23,35.67,34.55,36.024,37.7438,54.2166,UP,1
2008-09-24,37.16,36.16,36.468,37.6236,53.8562,DOWN,0
2008-09-25,36.5,37.11,36.426,37.4238,53.4795,DOWN,0
2008-09-26,36.37,35.73,36.114,37.2186,53.1374,DOWN,0
2008-09-29,34.34,35.11,36.008,37.0046,52.8004,DOWN,0
2008-09-30,33.94,34.39,35.662,36.7516,52.4448,DOWN,0
2008-10-01,33.06,33.62,34.842,36.4388,52.0899,DOWN,0
2008-10-02,31.16,33.0,33.774,36.0994,51.7366,DOWN,0
2008-10-03,28.72,31.79,32.244,35.7324,51.4085,DOWN,0
2008-10-06,28.6,28.02,31.096,35.3676,51.0667,DOWN,0
2008-10-07,27.01,28.762,29.71,34.9886,50.7012,DOWN,0
2008-10-08,24.41,26.09,27.98,34.5756,50.3107,UP,1
2008-10-09,24.42,24.72,26.632,34.3602,49.9285,UP,1
2008-10-10,25.52,23.02,25.992,34.1572,49.5395,UP,1
2008-10-13,27.64,26.6,25.8,34.0102,49.1736,DOWN,0
2008-10-14,26.28,28.25,25.654,33.8624,48.8091,DOWN,0
2008-10-15,22.88,25.99,25.348,33.6198,48.4385,UP,1
2008-10-16,24.52,22.87,25.368,33.3536,48.1006,DOWN,0
2008-10-17,24.32,24.5,25.128,33.1042,47.7675,UP,1
2008-10-20,25.51,24.67,24.702,32.8726,47.4528,DOWN,0
2008-10-21,24.27,25.01,24.3,32.585,47.1445,DOWN,0
2008-10-22,22.43,23.96,24.21,32.275,46.8556,DOWN,0
2008-10-23,21.94,22.41,23.694,31.9732,46.5854,DOWN,0
2008-10-24,21.26,20.26,23.082,31.6492,46.3017,DOWN,0
2008-10-27,20.26,20.845,22.032,31.3102,46.046,UP,1
2008-10-28,21.43,21.0,21.464,30.998,45.8032,UP,1
2008-10-29,21.95,22.3,21.368,30.7032,45.5848,UP,1
2008-10-30,23.29,22.07,21.638,30.4402,45.3918,DOWN,0
2008-10-31,22.45,23.12,21.876,30.1684,45.1833,DOWN,0
2008-11-03,22.05,22.17,22.234,29.885,44.9786,UP,1
2008-11-04,22.14,22.16,22.376,29.6242,44.7925,DOWN,0
2008-11-05,21.24,22.25,22.234,29.3598,44.5757,DOWN,0
2008-11-06,20.24,21.0,21.624,29.0652,44.3378,UP,1
2008-11-07,20.78,20.76,21.29,28.7698,44.117,DOWN,0
2008-11-10,20.43,21.28,20.966,28.4832,43.8781,DOWN,0
2008-11-11,19.64,20.05,20.466,28.188,43.6252,DOWN,0
2008-11-12,18.8,19.4,19.978,27.8878,43.3675,UP,1
2008-11-13,20.44,18.7,20.018,27.6408,43.109,DOWN,0
2008-11-14,19.04,19.9,19.67,27.3714,42.8537,DOWN,0
2008-11-17,18.31,18.54,19.246,27.094,42.5969,DOWN,0
2008-11-18,17.35,18.37,18.788,26.7988,42.3648,DOWN,0
2008-11-19,15.98,17.41,18.224,26.4616,42.1276,DOWN,0
2008-11-20,15.22,15.85,17.18,26.0932,41.873,UP,1
2008-11-21,15.77,15.11,16.526,25.7194,41.6178,UP,1
2008-11-24,17.0,16.3,16.264,25.4076,41.3721,DOWN,0
2008-11-25,16.93,17.2,16.18,25.0624,41.1293,UP,1
2008-11-26,17.02,16.8,16.388,24.704,40.8861,UP,1
2008-11-28,17.03,17.05,16.75,24.3104,40.6437,DOWN,0
2008-12-01,15.53,16.68,16.702,23.8624,40.3896,UP,1
2008-12-02,16.48,16.0,16.598,23.4946,40.1245,UP,1
2008-12-03,16.94,16.03,16.6,23.12,39.8868,DOWN,0
2008-12-04,16.79,16.26,16.554,22.7126,39.6572,UP,1
2008-12-05,17.47,16.5,16.642,22.332,39.4266,UP,1
2008-12-08,18.47,17.99,17.23,21.974,39.205,UP,1
2008-12-09,18.93,18.16,17.72,21.6658,38.9908,UP,1
2008-12-10,20.03,19.5,18.338,21.3876,38.785,DOWN,0
2008-12-11,18.99,19.18,18.778,21.1062,38.5777,UP,1
2008-12-12,19.59,19.83,19.202,20.8748,38.3821,DOWN,0
2008-12-15,19.01,19.75,19.31,20.6806,38.193,UP,1
2008-12-16,20.57,19.23,19.638,20.52,38.0059,DOWN,0
2008-12-17,20.0,20.05,19.632,20.3798,37.8195,DOWN,0
2008-12-18,18.8,20.18,19.594,20.2676,37.6333,UP,1
2008-12-19,19.45,18.23,19.566,20.1682,37.4549,UP,1
2008-12-22,19.75,19.61,19.714,20.0528,37.2881,DOWN,0
2008-12-23,19.19,19.558,19.438,19.8838,37.1029,UP,1
2008-12-24,19.43,19.29,19.324,19.7468,36.906,DOWN,0
2008-12-26,19.39,19.9,19.442,19.677,36.7097,DOWN,0
2008-12-29,18.63,19.5,19.278,19.5592,36.518,UP,1
2008-12-30,19.69,18.71,19.266,19.4666,36.33,DOWN,0
2008-12-31,19.17,19.02,19.262,19.3398,36.1204,UP,1
2009-01-02,21.77,19.0,19.73,19.2898,35.9335,UP,1
2009-01-05,22.0,20.83,20.252,19.2812,35.7428,DOWN,0
2009-01-06,21.09,20.5,20.744,19.2642,35.5364,DOWN,0
2009-01-07,21.03,20.61,21.012,19.2596,35.3406,DOWN,0
2009-01-08,21.03,21.0,21.384,19.275,35.1413,DOWN,0
2009-01-09,20.37,21.05,21.104,19.2538,34.9483,DOWN,0
2009-01-12,18.27,20.29,20.358,19.1802,34.7593,UP,1
2009-01-13,18.87,18.106,19.914,19.0918,34.5836,DOWN,0
2009-01-14,17.63,18.6,19.234,18.9954,34.3975,UP,1
2009-01-15,17.79,17.58,18.586,18.9102,34.2044,UP,1
2009-01-16,17.88,18.11,18.088,18.825,34.0297,DOWN,0
2009-01-20,16.6,17.35,17.754,18.7322,33.8424,UP,1
2009-01-21,17.75,16.75,17.53,18.6824,33.6676,DOWN,0
2009-01-22,17.27,17.53,17.458,18.6122,33.5116,UP,1
2009-01-23,17.71,17.18,17.442,18.5578,33.3707,UP,1
2009-01-26,17.9,18.24,17.446,18.523,33.2274,UP,1
2009-01-27,18.26,17.81,17.778,18.5122,33.0945,UP,1
2009-01-28,19.37,18.49,18.102,18.4908,32.9701,DOWN,0
2009-01-29,18.42,19.04,18.332,18.4784,32.8471,DOWN,0
2009-01-30,17.53,18.54,18.296,18.4628,32.7186,DOWN,0
2009-02-02,17.12,17.25,18.14,18.4582,32.5917,UP,1
2009-02-03,17.19,17.12,17.926,18.4824,32.4504,UP,1
2009-02-04,17.44,17.3,17.54,18.5268,32.3121,DOWN,0
2009-02-05,17.44,17.15,17.344,18.5602,32.1806,UP,1
2009-02-06,17.55,17.35,17.348,18.5712,32.0458,UP,1
2009-02-09,17.78,17.5,17.48,18.5882,31.9042,DOWN,0
2009-02-10,17.06,17.97,17.454,18.589,31.7591,DOWN,0
2009-02-11,16.95,17.18,17.356,18.5874,31.6068,UP,1
2009-02-12,17.65,17.52,17.398,18.6298,31.4628,DOWN,0
2009-02-13,17.2,17.68,17.328,18.6442,31.3443,DOWN,0
2009-02-17,16.3,16.88,17.032,18.6314,31.2102,DOWN,0
2009-02-18,16.29,16.3,16.878,18.6214,31.0778,DOWN,0
2009-02-19,15.92,16.41,16.672,18.5904,30.9469,DOWN,0
2009-02-20,15.17,15.7,16.176,18.5244,30.8035,UP,1
2009-02-23,16.28,15.81,15.992,18.4714,30.6704,UP,1
2009-02-24,17.07,16.4009,16.146,18.4122,30.5442,UP,1
2009-02-25,17.09,17.28,16.306,18.3742,30.4192,UP,1
2009-02-26,17.1,17.13,16.542,18.3244,30.2891,UP,1
2009-02-27,17.12,17.0,16.932,18.2866,30.1562,DOWN,0
2009-03-02,16.19,16.72,16.914,18.199,30.0132,UP,1
2009-03-03,16.49,16.4,16.798,18.1288,29.8597,UP,1
2009-03-04,17.02,16.51,16.784,18.0932,29.6947,DOWN,0
2009-03-05,16.67,16.75,16.698,18.0376,29.5413,UP,1
2009-03-06,16.88,17.03,16.65,17.9802,29.3888,DOWN,0
2009-03-09,16.78,16.74,16.768,17.932,29.2432,UP,1
2009-03-10,18.06,17.07,17.082,17.9046,29.1021,UP,1
2009-03-11,18.86,18.07,17.45,17.894,28.9578,UP,1
2009-03-12,20.14,18.5428,18.144,17.9242,28.821,DOWN,0
2009-03-13,19.78,19.76,18.724,17.926,28.6888,DOWN,0
2009-03-16,19.72,19.75,19.312,17.937,28.5495,UP,1
2009-03-17,20.44,19.36,19.788,17.9104,28.4084,UP,1
2009-03-18,20.77,20.32,20.17,17.8858,28.2594,UP,1
2009-03-19,20.96,20.8,20.334,17.8832,28.0999,DOWN,0
2009-03-20,20.05,21.25,20.388,17.8636,27.9304,UP,1
2009-03-23,21.82,20.73,20.808,17.8794,27.7761,DOWN,0
2009-03-24,21.52,21.87,21.024,17.9024,27.627,UP,1
2009-03-25,21.94,21.61,21.258,17.9758,27.4888,UP,1
