ticker,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-02-05,28.9367,29.02,29.0587,28.212,29.6219,UP,1
2019-02-06,28.9767,28.96,29.0747,28.2098,29.6211,DOWN,0
2019-02-07,28.94,28.8433,28.9933,28.2029,29.6208,UP,1
2019-02-08,29.02,28.8533,28.972,28.1871,29.6222,DOWN,0
2019-02-11,28.9,29.0933,28.9547,28.1687,29.6204,UP,1
2019-02-12,29.19,28.9967,29.0053,28.1529,29.6194,UP,1
2019-02-13,29.33,29.2767,29.076,28.1369,29.618,DOWN,0
2019-02-14,29.0533,29.0767,29.0987,28.1092,29.6161,UP,1
2019-02-15,29.2533,29.19,29.1453,28.0766,29.614,UP,1
2019-02-19,29.2733,29.1567,29.22,28.0594,29.6139,UP,1
2019-02-20,29.36,29.25,29.254,28.0473,29.6173,DOWN,0
2019-02-21,29.3567,29.3867,29.2593,28.0521,29.6179,UP,1
2019-02-22,29.68,29.3667,29.3847,28.065,29.6186,UP,1
2019-02-25,30.0467,29.8067,29.5433,28.0839,29.6215,UP,1
2019-02-26,30.3667,30.05,29.762,28.1079,29.6232,DOWN,0
2019-02-27,30.2667,30.2867,29.9433,28.1331,29.6239,UP,1
2019-02-28,30.5233,30.29,30.1767,28.1667,29.6257,UP,1
2019-03-01,30.6633,30.7367,30.3733,28.2116,29.6283,DOWN,0
2019-03-04,30.05,30.7233,30.374,28.2543,29.6286,DOWN,0
2019-03-05,29.58,30.05,30.2167,28.2925,29.6261,DOWN,0
2019-03-06,29.2233,29.6533,30.008,28.3369,29.6213,DOWN,0
2019-03-07,28.6567,29.2233,29.6347,28.38,29.6145,DOWN,0
2019-03-08,27.8133,28.41,29.0647,28.4246,29.6015,UP,1
2019-03-11,28.0067,27.92,28.656,28.4563,29.589,DOWN,0
2019-03-12,27.94,28.1167,28.328,28.4771,29.5756,UP,1
2019-03-13,28.35,28.0633,28.1533,28.5073,29.563,DOWN,0
2019-03-14,27.9967,28.24,28.0213,28.5234,29.5483,DOWN,0
2019-03-15,27.85,28.0,28.0287,28.5404,29.5339,UP,1
2019-03-18,28.08,27.9333,28.0433,28.5765,29.5186,DOWN,0
2019-03-19,28.0467,28.19,28.0647,28.5911,29.5057,DOWN,0
2019-03-20,27.7867,28.05,27.952,28.6148,29.4912,UP,1
2019-03-21,28.1167,27.6933,27.976,28.6466,29.4766,DOWN,0
2019-03-22,27.9633,27.9367,27.9987,28.6727,29.4609,UP,1
2019-03-25,28.3033,27.9833,28.0433,28.7018,29.4443,UP,1
2019-03-26,28.6067,28.4533,28.1553,28.7359,29.4286,UP,1
2019-03-27,28.7,28.5967,28.338,28.7731,29.4136,UP,1
2019-03-28,28.9133,28.74,28.4973,28.8111,29.3996,UP,1
2019-03-29,29.1633,29.0867,28.7373,28.8413,29.3866,UP,1
2019-04-01,29.4667,29.41,28.97,28.881,29.375,UP,1
2019-04-02,29.67,29.4333,29.1827,28.9201,29.3654,UP,1
2019-04-03,29.7667,29.8667,29.396,28.9595,29.3561,DOWN,0
2019-04-04,29.7267,29.7667,29.5587,28.9891,29.3477,DOWN,0
2019-04-05,29.53,29.81,29.632,29.0131,29.3387,UP,1
2019-04-08,29.5867,29.5367,29.656,29.0336,29.3301,DOWN,0
2019-04-09,29.2333,29.4467,29.5687,29.0445,29.3194,DOWN,0
2019-04-10,29.1667,29.2867,29.4487,29.0557,29.3093,DOWN,0
2019-04-11,29.01,29.2167,29.3053,29.058,29.3012,UP,1
2019-04-12,29.2667,29.2533,29.2527,29.0564,29.2948,UP,1
2019-04-15,29.49,29.2667,29.2333,29.0637,29.2904,UP,1
2019-04-16,29.9167,29.6133,29.37,29.0823,29.2874,UP,1
2019-04-17,30.0667,29.9367,29.55,29.1049,29.2856,DOWN,0
2019-04-18,29.9967,30.0933,29.7473,29.1253,29.2828,DOWN,0
2019-04-22,29.91,29.9733,29.876,29.1447,29.2821,DOWN,0
2019-04-23,29.8833,29.92,29.9547,29.1619,29.281,DOWN,0
2019-04-24,29.7267,29.9633,29.9167,29.1785,29.2794,UP,1
2019-04-25,29.8133,29.6167,29.866,29.1909,29.2765,UP,1
2019-04-26,29.9533,29.8767,29.8573,29.2034,29.275,UP,1
2019-04-29,30.4833,30.0,29.972,29.232,29.2751,UP,1
2019-04-30,30.7333,30.48,30.142,29.2616,29.2732,UP,1
2019-05-01,30.7733,30.73,30.3513,29.2916,29.2719,DOWN,0
2019-05-02,30.7533,30.8167,30.5393,29.3195,29.2691,DOWN,0
2019-05-03,30.7067,30.87,30.69,29.3465,29.2653,UP,1
2019-05-06,30.91,30.5733,30.7753,29.3711,29.2605,DOWN,0
2019-05-07,30.3,30.6967,30.6887,29.3761,29.2537,UP,1
2019-05-08,30.33,30.27,30.6,29.3754,29.247,UP,1
2019-05-09,30.3867,30.05,30.5267,29.3778,29.2397,UP,1
2019-05-10,30.8367,30.2933,30.5527,29.3841,29.2352,DOWN,0
2019-05-13,30.3,30.44,30.4307,29.3768,29.2298,UP,1
2019-05-14,30.39,30.3833,30.4487,29.3836,29.225,DOWN,0
2019-05-15,30.2533,30.2267,30.4333,29.3971,29.2168,UP,1
2019-05-16,30.31,30.29,30.418,29.4188,29.2142,DOWN,0
2019-05-17,30.1,30.23,30.2707,29.4477,29.2124,DOWN,0
2019-05-20,30.0867,30.0,30.228,29.4931,29.2105,UP,1
2019-05-21,30.4267,30.2933,30.2353,29.5415,29.2097,DOWN,0
2019-05-22,30.12,30.27,30.2087,29.5851,29.2078,DOWN,0
2019-05-23,30.0067,29.8233,30.148,29.6183,29.2046,UP,1
2019-05-24,30.01,30.14,30.13,29.6585,29.1991,DOWN,0
2019-05-28,29.99,30.0367,30.1107,29.7013,29.1941,UP,1
2019-05-29,30.1133,30.0067,30.048,29.742,29.19,UP,1
2019-05-30,30.2167,30.2,30.0673,29.7854,29.1875,DOWN,0
2019-05-31,30.2133,30.11,30.1087,29.8339,29.1852,UP,1
2019-06-03,30.2367,30.2,30.154,29.8763,29.1822,UP,1
2019-06-04,30.92,30.5,30.34,29.9355,29.1833,UP,1
2019-06-05,32.06,31.0133,30.7293,30.0106,29.1891,DOWN,0
2019-06-06,31.9633,32.0833,31.0787,30.0777,29.1938,UP,1
2019-06-07,32.0533,32.0167,31.4467,30.1448,29.1988,UP,1
2019-06-10,32.2233,32.2,31.844,30.211,29.2057,DOWN,0
2019-06-11,31.7533,32.4167,32.0107,30.2628,29.2097,UP,1
2019-06-12,31.8167,31.6533,31.962,30.3098,29.2133,DOWN,0
2019-06-13,31.8133,31.7667,31.932,30.3527,29.2145,UP,1
2019-06-14,31.9033,31.8733,31.902,30.3954,29.2156,DOWN,0
2019-06-17,31.7233,31.9767,31.802,30.4353,29.2157,UP,1
2019-06-18,31.97,31.81,31.8453,30.4841,29.2175,UP,1
2019-06-19,32.17,31.9633,31.916,30.5358,29.2209,UP,1
2019-06-20,32.58,32.33,32.0693,30.6027,29.2247,UP,1
2019-06-21,32.7633,32.5633,32.2413,30.6747,29.2273,DOWN,0
2019-06-24,32.29,32.73,32.3547,30.7403,29.2312,UP,1
2019-06-25,32.6667,32.36,32.494,30.8083,29.2394,DOWN,0
2019-06-26,31.5367,32.6667,32.3673,30.8492,29.2419,UP,1
2019-06-27,32.0567,31.72,32.2627,30.892,29.2465,DOWN,0
2019-06-28,32.0567,32.03,32.1213,30.9318,29.2505,UP,1
2019-07-01,32.3833,32.3467,32.14,30.9795,29.2599,UP,1
2019-07-02,33.22,32.4767,32.2507,31.0457,29.2729,UP,1
2019-07-03,33.8067,33.0767,32.7047,31.1242,29.2907,DOWN,0
2019-07-05,33.6833,33.76,33.03,31.2033,29.3106,DOWN,0
2019-07-08,33.6133,33.6367,33.3413,31.2793,29.3285,UP,1
2019-07-09,33.87,33.5167,33.6387,31.3577,29.3479,UP,1
2019-07-10,34.34,34.0567,33.8627,31.4348,29.3699,UP,1
2019-07-11,34.67,34.3467,34.0353,31.5135,29.3923,UP,1
2019-07-12,34.76,34.7433,34.2507,31.5933,29.4163,DOWN,0
2019-07-15,34.74,34.7867,34.476,31.673,29.4438,DOWN,0
2019-07-16,34.43,34.8167,34.588,31.7475,29.4728,DOWN,0
2019-07-17,34.2133,34.4167,34.5627,31.8135,29.4998,UP,1
2019-07-18,34.38,34.17,34.5047,31.8951,29.5287,DOWN,0
2019-07-19,33.91,34.38,34.3347,31.9667,29.553,UP,1
2019-07-22,33.9267,33.5,34.172,32.0375,29.5794,DOWN,0
2019-07-23,33.62,33.9367,34.01,32.0932,29.6046,DOWN,0
2019-07-24,32.74,33.33,33.7153,32.142,29.6253,DOWN,0
2019-07-25,32.5367,32.7433,33.3467,32.1849,29.6454,UP,1
2019-07-26,32.6867,32.5967,33.102,32.2336,29.6673,DOWN,0
2019-07-29,32.2233,32.6967,32.7613,32.2719,29.6876,UP,1
2019-07-30,32.2667,32.1133,32.4907,32.3152,29.7123,DOWN,0
2019-07-31,32.1233,32.3267,32.3673,32.3559,29.7402,UP,1
2019-08-01,32.55,32.0667,32.37,32.3984,29.7696,UP,1
2019-08-02,32.65,32.5733,32.3627,32.449,29.7995,DOWN,0
2019-08-05,31.4533,32.4367,32.2087,32.4779,29.8202,UP,1
2019-08-06,31.95,31.67,32.1453,32.5167,29.8456,UP,1
2019-08-07,32.04,31.63,32.1287,32.5577,29.8725,UP,1
2019-08-08,32.7533,32.2633,32.1693,32.6105,29.9017,UP,1
2019-08-09,32.8467,32.64,32.2087,32.6631,29.931,DOWN,0
2019-08-12,32.1933,32.6367,32.3567,32.7027,29.9558,UP,1
2019-08-13,32.6433,32.09,32.4953,32.7509,29.9832,DOWN,0
2019-08-14,31.7733,32.1333,32.442,32.7679,30.0028,UP,1
2019-08-15,32.3267,31.8167,32.3567,32.7733,30.0252,UP,1
2019-08-16,32.51,32.46,32.2893,32.7842,30.0477,UP,1
2019-08-19,33.14,32.8,32.4787,32.8059,30.0703,DOWN,0
2019-08-20,32.97,33.0033,32.544,32.8209,30.0906,UP,1
2019-08-21,33.1067,33.1667,32.8107,32.8479,30.1112,UP,1
2019-08-22,33.3767,33.21,33.0207,32.8791,30.1331,DOWN,0
2019-08-23,32.5067,33.23,33.02,32.893,30.1477,UP,1
2019-08-26,32.89,32.7467,32.97,32.9127,30.1628,DOWN,0
2019-08-27,32.7567,33.13,32.9273,32.9334,30.1753,UP,1
2019-08-28,32.8433,32.6733,32.8747,32.9509,30.1873,UP,1
2019-08-29,33.2567,33.2133,32.8507,32.9726,30.2029,UP,1
2019-08-30,33.28,33.3433,33.0053,32.9866,30.2216,DOWN,0
2019-09-03,33.1767,33.28,33.0627,32.9949,30.2397,UP,1
2019-09-04,33.3033,33.34,33.172,33.0151,30.2631,UP,1
2019-09-05,34.0067,33.57,33.4047,33.0419,30.2863,UP,1
2019-09-06,34.7533,34.1167,33.704,33.1063,30.3122,DOWN,0
2019-09-09,34.28,34.93,33.904,33.1507,30.3353,DOWN,0
2019-09-10,32.7167,34.2967,33.812,33.1639,30.3532,UP,1
2019-09-11,32.7267,32.6933,33.6967,33.1708,30.3714,UP,1
2019-09-12,33.0,32.7633,33.4953,33.1664,30.3899,UP,1
2019-09-13,33.1733,33.2267,33.1793,33.1537,30.4067,DOWN,0
2019-09-16,33.0933,33.1167,32.942,33.1419,30.4231,UP,1
2019-09-17,34.2433,33.2967,33.2473,33.1545,30.4444,DOWN,0
2019-09-18,34.2067,34.4067,33.5433,33.1613,30.4648,DOWN,0
2019-09-19,33.8933,34.1633,33.722,33.1523,30.4821,DOWN,0
2019-09-20,33.56,33.97,33.7993,33.1301,30.4955,DOWN,0
2019-09-23,33.4167,33.54,33.864,33.1033,30.5119,UP,1
2019-09-24,33.79,33.7733,33.7733,33.0843,30.531,UP,1
2019-09-25,34.2533,33.94,33.7827,33.0807,30.5567,DOWN,0
2019-09-26,33.94,34.1333,33.792,33.0753,30.5812,DOWN,0
2019-09-27,33.36,34.19,33.752,33.0549,30.6025,DOWN,0
2019-09-30,33.1167,33.4067,33.692,33.039,30.6223,DOWN,0
2019-10-01,32.8633,33.1033,33.5067,33.0177,30.6416,DOWN,0
2019-10-02,31.9133,32.6167,33.0387,32.9836,30.6569,UP,1
2019-10-03,32.38,31.8433,32.7267,32.9764,30.6767,UP,1
2019-10-04,33.0767,32.4633,32.67,32.9872,30.7025,DOWN,0
2019-10-07,33.0033,32.9667,32.6473,32.9935,30.7292,DOWN,0
2019-10-08,32.36,32.88,32.5467,32.9963,30.756,UP,1
2019-10-09,32.4433,32.6567,32.6527,32.9998,30.7857,UP,1
2019-10-10,32.8533,32.4567,32.7473,33.0144,30.822,UP,1
2019-10-11,33.1033,33.25,32.7527,33.0255,30.8554,DOWN,0
2019-10-14,32.7833,33.1267,32.7087,33.0281,30.8849,DOWN,0
2019-10-15,32.64,32.86,32.7647,33.0519,30.9138,UP,1
2019-10-16,32.6867,32.5367,32.8133,33.0666,30.9413,UP,1
2019-10-17,32.7767,32.68,32.798,33.0813,30.9702,UP,1
2019-10-18,32.8733,32.7933,32.752,33.0837,31.0032,DOWN,0
2019-10-21,32.72,33.0833,32.7393,33.0812,31.0302,DOWN,0
2019-10-22,32.62,32.6867,32.7353,33.0897,31.0603,UP,1
2019-10-23,33.77,33.2433,32.952,33.1123,31.0965,DOWN,0
2019-10-24,33.6633,34.0,33.1293,33.1501,31.1316,DOWN,0
2019-10-25,32.81,33.3033,33.1167,33.1597,31.1614,UP,1
2019-10-28,32.91,32.89,33.1547,33.1677,31.1914,DOWN,0
2019-10-29,32.88,32.8033,33.2067,33.1625,31.2216,UP,1
2019-10-30,33.3533,32.8967,33.1233,33.1702,31.2533,DOWN,0
2019-10-31,33.2567,33.2467,33.042,33.1732,31.2813,DOWN,0
2019-11-01,33.0767,33.4867,33.0953,33.1672,31.3093,DOWN,0
2019-11-04,32.8617,33.2433,33.0857,33.1743,31.335,DOWN,0
2019-11-05,32.8067,32.9733,33.071,33.1726,31.3601,UP,1
2019-11-06,33.3067,32.72,33.0617,33.1836,31.3854,UP,1
2019-11-07,33.51,33.48,33.1123,33.197,31.4113,UP,1
2019-11-08,33.5533,33.4367,33.2077,33.2029,31.4362,UP,1
2019-11-11,34.1767,33.4567,33.4707,33.2208,31.4637,DOWN,0
2019-11-12,34.15,34.21,33.7393,33.2403,31.4914,UP,1
2019-11-13,34.4233,34.0167,33.9627,33.2627,31.519,DOWN,0
2019-11-14,34.42,34.4233,34.1447,33.271,31.5444,UP,1
2019-11-15,34.53,34.37,34.34,33.2665,31.5714,UP,1
2019-11-18,34.8667,34.5933,34.478,33.2782,31.6008,UP,1
2019-11-19,35.0233,34.9333,34.6527,33.3244,31.6312,UP,1
2019-11-20,35.2333,34.9933,34.8147,33.3745,31.6625,DOWN,0
2019-11-21,34.9133,35.3233,34.9133,33.4128,31.6924,DOWN,0
2019-11-22,34.79,34.8533,34.9653,33.4451,31.7212,UP,1
2019-11-25,34.88,34.93,34.968,33.4808,31.7511,UP,1
2019-11-26,34.9433,34.9367,34.952,33.4948,31.7799,DOWN,0
2019-11-27,34.75,35.18,34.8553,33.5057,31.807,UP,1
2019-11-29,34.9333,34.6733,34.8593,33.5265,31.8364,DOWN,0
2019-12-02,34.82,34.89,34.8653,33.5517,31.8642,UP,1
2019-12-03,34.8267,34.6533,34.8547,33.5799,31.892,UP,1
2019-12-04,35.07,34.84,34.88,33.6055,31.9206,DOWN,0
2019-12-05,34.89,35.1233,34.908,33.6182,31.9482,UP,1
2019-12-06,35.0767,35.0067,34.9367,33.641,31.9752,DOWN,0
2019-12-09,34.88,35.0033,34.9487,33.6714,31.9994,DOWN,0
2019-12-10,34.87,34.8467,34.9573,33.7064,32.0219,DOWN,0
2019-12-11,34.63,34.8433,34.8693,33.7418,32.0437,UP,1
2019-12-12,34.71,34.5333,34.8333,33.7977,32.0646,UP,1
2019-12-13,34.8267,34.6167,34.7833,33.8466,32.0855,UP,1
2019-12-16,35.0667,35.0567,34.8207,33.8864,32.1105,UP,1
2019-12-17,35.3333,35.1867,34.9133,33.933,32.1393,DOWN,0
2019-12-18,35.3067,35.4233,35.0487,33.992,32.1697,UP,1
2019-12-19,35.6733,35.4467,35.2413,34.0566,32.2048,UP,1
2019-12-20,35.8667,35.9133,35.4493,34.1168,32.2451,DOWN,0
2019-12-23,35.7233,35.8767,35.5807,34.1692,32.2837,DOWN,0
2019-12-24,35.5633,35.6933,35.6267,34.2248,32.3218,UP,1
2019-12-26,35.93,35.5933,35.7513,34.2906,32.3597,UP,1
2019-12-27,35.9967,35.9733,35.816,34.3568,32.3997,DOWN,0
2019-12-30,35.6733,36.04,35.7773,34.4148,32.4388,UP,1
2019-12-31,35.7,35.68,35.7727,34.4713,32.4769,UP,1
2020-01-02,35.94,35.7533,35.848,34.5357,32.5164,UP,1
2020-01-03,36.0933,35.66,35.8807,34.6052,32.5579,DOWN,0
2020-01-06,36.07,35.93,35.8953,34.6512,32.5977,DOWN,0
2020-01-07,35.4733,36.0,35.8553,34.6874,32.6352,DOWN,0
2020-01-08,35.2767,35.5033,35.7707,34.7367,32.6701,UP,1
2020-01-09,35.7833,35.4233,35.7393,34.7942,32.706,DOWN,0
2020-01-10,35.6133,35.9167,35.6433,34.8488,32.7405,UP,1
2020-01-13,35.6967,35.6667,35.5687,34.8957,32.7744,DOWN,0
2020-01-14,35.5167,35.7533,35.5773,34.9409,32.8062,UP,1
2020-01-15,35.9533,35.4667,35.7127,34.9984,32.8386,UP,1
2020-01-16,36.1033,36.1867,35.7767,35.0633,32.8708,UP,1
2020-01-17,36.4367,36.1533,35.9413,35.1359,32.9042,DOWN,0
2020-01-21,36.4167,36.3733,36.0853,35.1981,32.9376,DOWN,0
2020-01-22,36.38,36.46,36.258,35.2555,32.9719,UP,1
2020-01-23,36.5433,36.35,36.376,35.3153,33.0066,UP,1
2020-01-24,36.7367,36.5533,36.5027,35.3665,33.0442,DOWN,0
2020-01-27,36.5933,36.3767,36.534,35.4153,33.0813,UP,1
2020-01-28,37.0467,36.61,36.66,35.4678,33.1215,UP,1
2020-01-29,38.4467,37.3833,37.0733,35.5483,33.1674,UP,1
2020-01-30,38.6533,38.4167,37.4953,35.6308,33.2132,UP,1
2020-01-31,38.82,38.6167,37.912,35.7099,33.2577,UP,1
2020-02-03,39.2633,39.0933,38.446,35.7947,33.3037,UP,1
2020-02-04,39.5567,39.6467,38.948,35.8811,33.3515,DOWN,0
2020-02-05,38.8233,39.7467,39.0233,35.9593,33.3961,DOWN,0
2020-02-06,38.6167,39.07,39.016,36.0359,33.4397,DOWN,0
2020-02-07,38.11,38.6567,38.874,36.1005,33.4816,UP,1
2020-02-10,38.5767,38.04,38.7367,36.1731,33.5255,DOWN,0
2020-02-11,38.2667,38.5733,38.4787,36.2435,33.567,DOWN,0
2020-02-12,38.02,38.3,38.318,36.3052,33.6047,UP,1
2020-02-13,38.1333,38.0567,38.2213,36.3715,33.6417,UP,1
2020-02-14,38.7333,38.2133,38.346,36.4496,33.6815,DOWN,0
2020-02-18,38.5567,37.8333,38.342,36.5193,33.7205,DOWN,0
2020-02-19,38.4233,38.6567,38.3733,36.59,33.7591,DOWN,0
2020-02-20,38.1633,38.5167,38.402,36.6517,33.7954,UP,1
2020-02-21,38.3933,38.08,38.454,36.722,33.8358,DOWN,0
2020-02-24,38.2467,37.6133,38.3567,36.7895,33.8754,DOWN,0
2020-02-25,37.47,38.3033,38.1393,36.8463,33.9108,UP,1
2020-02-26,37.6733,37.49,37.9893,36.9056,33.945,DOWN,0
2020-02-27,35.8167,37.3333,37.52,36.9254,33.9726,DOWN,0
2020-02-28,34.1833,35.0767,36.678,36.9077,33.9916,UP,1
2020-03-02,36.7067,34.3333,36.37,36.9352,34.0238,DOWN,0
2020-03-03,36.69,36.9133,36.214,36.9629,34.0557,UP,1
2020-03-04,38.79,37.39,36.4373,37.0252,34.0992,DOWN,0
2020-03-05,38.0333,37.5233,36.8807,37.0685,34.1389,DOWN,0
2020-03-06,36.8333,36.9567,37.4107,37.0907,34.171,DOWN,0
2020-03-09,35.24,34.24,37.1173,37.0843,34.1966,DOWN,0
2020-03-10,34.9,36.1067,36.7593,37.0637,34.221,DOWN,0
2020-03-11,33.1067,33.9533,35.6227,37.0059,34.2365,DOWN,0
2020-03-12,29.5433,30.4767,33.9247,36.8833,34.2343,UP,1
2020-03-13,32.0167,31.05,32.9613,36.8096,34.2438,DOWN,0
2020-03-16,28.4367,29.0,31.6007,36.6595,34.2349,UP,1
2020-03-17,31.6767,29.1567,30.956,36.5712,34.2422,DOWN,0
2020-03-18,30.5233,30.1467,30.4393,36.4603,34.2436,DOWN,0
2020-03-19,29.3333,30.59,30.3973,36.3375,34.2357,DOWN,0
2020-03-20,26.8333,29.94,29.3607,36.1686,34.2096,DOWN,0
2020-03-23,24.2867,26.8567,28.5307,35.9387,34.1712,UP,1
2020-03-24,27.6633,25.6367,27.728,35.7797,34.1492,UP,1
2020-03-25,28.9867,27.6633,27.4207,35.6455,34.1331,UP,1
2020-03-26,31.2733,29.35,27.8087,35.5606,34.1307,DOWN,0
2020-03-27,30.9267,30.0133,28.6273,35.4601,34.1262,UP,1
2020-03-30,33.1467,31.3433,30.3993,35.4009,34.1329,DOWN,0
2020-03-31,31.65,33.1733,31.1967,35.3052,34.1316,DOWN,0
2020-04-01,30.7567,30.04,31.5507,35.192,34.1268,UP,1
2020-04-02,31.32,30.6833,31.56,35.0908,34.1235,UP,1
2020-04-03,31.74,31.51,31.7227,34.9947,34.1214,UP,1
2020-04-06,33.8633,33.2967,31.866,34.9373,34.1278,DOWN,0
2020-04-07,33.6467,34.9067,32.2653,34.8783,34.1322,UP,1
2020-04-08,34.71,33.8433,33.056,34.8316,34.1443,UP,1
2020-04-09,35.9733,34.9267,33.9867,34.7821,34.1608,DOWN,0
2020-04-13,34.43,35.0967,34.5247,34.6977,34.1753,UP,1
2020-04-14,35.8533,35.2167,34.9227,34.6383,34.1943,DOWN,0
2020-04-15,35.3333,35.37,35.26,34.5597,34.2107,UP,1
2020-04-16,36.1033,35.63,35.5387,34.4907,34.2293,UP,1
2020-04-17,37.08,37.0333,35.76,34.4558,34.2486,DOWN,0
2020-04-20,36.5933,36.59,36.1927,34.4153,34.2625,DOWN,0
2020-04-21,35.09,35.9067,36.04,34.3549,34.2695,DOWN,0
2020-04-22,34.8767,36.1667,35.9487,34.2809,34.2759,DOWN,0
2020-04-23,34.6167,35.6567,35.6513,34.2079,34.2796,UP,1
2020-04-24,35.21,34.9233,35.2773,34.1517,34.2839,UP,1
2020-04-27,37.21,35.7033,35.4007,34.1333,34.2966,DOWN,0
2020-04-28,37.07,37.8433,35.7967,34.1,34.3082,UP,1
2020-04-29,37.2,37.5833,36.2613,34.0729,34.3205,DOWN,0
2020-04-30,36.5567,36.25,36.6493,34.0355,34.3311,DOWN,0
2020-05-01,35.54,35.6667,36.7153,33.9831,34.3378,DOWN,0
2020-05-04,35.3767,35.27,36.3487,33.9227,34.3427,UP,1
2020-05-05,36.2767,35.8467,36.19,33.8833,34.3546,DOWN,0
2020-05-06,35.21,36.59,35.792,33.8381,34.361,UP,1
2020-05-07,35.7767,35.5833,35.636,33.8002,34.3718,UP,1
2020-05-08,35.8633,36.4033,35.7007,33.8011,34.3874,UP,1
2020-05-11,36.4133,35.3267,35.908,33.8457,34.4068,DOWN,0
2020-05-12,36.1667,36.6667,35.886,33.8349,34.4242,UP,1
2020-05-13,36.2967,36.1733,36.1033,33.8271,34.4445,UP,1
2020-05-14,36.4933,35.7833,36.2467,33.7811,34.4657,UP,1
2020-05-15,37.36,36.5967,36.546,33.7677,34.4919,UP,1
2020-05-18,38.3133,38.3067,36.926,33.7973,34.5207,DOWN,0
2020-05-19,37.5433,38.0667,37.2013,33.8433,34.5451,UP,1
2020-05-20,38.2367,37.6621,37.5893,33.9101,34.5791,DOWN,0
2020-05-21,37.9967,37.9533,37.89,34.0079,34.6093,UP,1
2020-05-22,38.4467,38.0267,38.1073,34.1859,34.6413,UP,1
2020-05-26,38.76,39.4733,38.1967,34.3208,34.6714,DOWN,0
2020-05-27,38.3967,39.26,38.3673,34.52,34.6991,UP,1
2020-05-28,38.79,38.7767,38.478,34.6623,34.7321,UP,1
2020-05-29,39.4867,38.7733,38.776,34.8415,34.7663,UP,1
2020-06-01,39.6267,39.7667,39.012,35.0474,34.8056,UP,1
2020-06-02,39.7467,39.75,39.2093,35.3057,34.8427,UP,1
2020-06-03,39.78,39.99,39.486,35.6155,34.879,DOWN,0
2020-06-04,39.31,39.7,39.59,35.8485,34.9099,UP,1
2020-06-05,39.9667,39.8467,39.686,36.0681,34.9449,UP,1
2020-06-08,40.4333,39.79,39.8473,36.2513,34.9815,DOWN,0
2020-06-09,40.03,40.12,39.904,36.4333,35.0148,DOWN,0
2020-06-10,40.0033,39.8567,39.9487,36.5705,35.0522,DOWN,0
2020-06-11,37.75,39.4967,39.6367,36.6925,35.0765,UP,1
2020-06-12,38.3833,38.4867,39.32,36.845,35.1047,UP,1
2020-06-15,39.1233,37.5133,39.058,37.0011,35.1361,UP,1
2020-06-16,39.51,39.5633,38.954,37.1565,35.1673,DOWN,0
2020-06-17,39.3767,39.69,38.8287,37.2667,35.1978,UP,1
2020-06-18,39.7633,39.2467,39.2313,37.3891,35.2308,DOWN,0
2020-06-19,39.61,40.0933,39.4767,37.4871,35.2623,UP,1
2020-06-22,39.9033,39.7067,39.6327,37.5657,35.2918,DOWN,0
2020-06-23,39.5333,40.0733,39.6373,37.6677,35.3157,DOWN,0
2020-06-24,38.4267,39.41,39.4473,37.7192,35.3364,UP,1
2020-06-25,39.5633,38.3333,39.4073,37.8038,35.3706,DOWN,0
2020-06-26,38.6067,39.3733,39.2067,37.8539,35.4,UP,1
2020-06-29,39.1833,39.1333,39.0627,37.8959,35.431,UP,1
2020-06-30,39.8233,38.9433,39.1207,37.9605,35.4642,UP,1
2020-07-01,40.2533,39.8667,39.486,38.0638,35.5,DOWN,0
2020-07-02,40.02,40.86,39.5773,38.1667,35.5289,UP,1
2020-07-06,40.36,40.4967,39.928,38.2815,35.5597,DOWN,0
2020-07-07,40.1567,40.0867,40.1227,38.3805,35.591,UP,1
2020-07-08,40.5667,40.3167,40.2713,38.4476,35.626,DOWN,0
2020-07-09,40.2667,40.7567,40.274,38.5115,35.6603,UP,1
2020-07-10,40.96,40.4333,40.462,38.5867,35.6961,UP,1
2020-07-13,41.0,41.34,40.59,38.6756,35.7298,UP,1
2020-07-14,41.6,40.9967,40.8787,38.7968,35.7681,UP,1
2020-07-15,42.28,42.0,41.2213,38.9349,35.8127,UP,1
2020-07-16,42.3433,42.18,41.6367,39.0562,35.8589,UP,1
2020-07-17,42.8133,42.5667,42.0073,39.2083,35.9086,UP,1
2020-07-20,43.7667,42.7767,42.5607,39.3681,35.9679,DOWN,0
2020-07-21,43.67,43.5633,42.9747,39.5242,36.0243,UP,1
2020-07-22,44.7,44.3367,43.4587,39.6899,36.0825,DOWN,0
2020-07-23,43.8033,44.7333,43.7507,39.8427,36.1365,DOWN,0
2020-07-24,43.52,43.7633,43.892,39.9871,36.1923,DOWN,0
2020-07-27,43.51,43.5633,43.8407,40.1275,36.2476,DOWN,0
2020-07-28,42.7167,43.1867,43.65,40.2346,36.2969,UP,1
2020-07-29,43.67,42.9233,43.444,40.3417,36.3497,DOWN,0
2020-07-30,43.3,43.2033,43.3433,40.4569,36.4023,UP,1
2020-07-31,43.77,43.5667,43.3933,40.5675,36.458,DOWN,0
2020-08-03,43.45,43.9467,43.3813,40.6766,36.5118,DOWN,0
