ticker,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-04-30,73.17,73.51,67.606,61.3102,94.1417,DOWN,0
2020-05-01,66.36,70.55,68.772,60.8336,93.9695,UP,1
2020-05-04,73.48,66.01,70.77,60.5182,93.8273,UP,1
2020-05-05,75.2,75.5,72.342,60.291,93.6935,DOWN,0
2020-05-06,71.91,75.82,72.024,60.073,93.5403,UP,1
2020-05-07,73.31,73.79,72.052,59.9326,93.3953,UP,1
2020-05-08,77.06,74.63,74.192,59.9886,93.2685,DOWN,0
2020-05-11,76.67,76.16,74.83,60.0248,93.144,DOWN,0
2020-05-12,73.53,77.12,74.496,59.9932,93.0,DOWN,0
2020-05-13,71.03,73.0,74.32,59.9566,92.8411,UP,1
2020-05-14,71.75,69.6,74.008,59.899,92.6818,DOWN,0
2020-05-15,70.93,70.47,72.782,59.878,92.5237,UP,1
2020-05-18,76.28,75.0,72.704,60.0176,92.3951,DOWN,0
2020-05-19,75.22,76.0,73.042,60.2802,92.2736,UP,1
2020-05-20,78.25,76.81,74.486,60.578,92.1867,DOWN,0
2020-05-21,77.09,78.65,75.554,61.0168,92.0851,DOWN,0
2020-05-22,76.46,76.34,76.66,61.618,91.9807,UP,1
2020-05-26,78.97,79.16,77.198,62.1102,91.872,UP,1
2020-05-27,81.73,80.0,78.5,62.7794,91.7785,DOWN,0
2020-05-28,78.56,81.92,78.562,63.4172,91.6797,DOWN,0
2020-05-29,78.26,78.33,78.796,64.123,91.5723,UP,1
2020-06-01,78.83,78.03,79.27,64.786,91.4788,UP,1
2020-06-02,81.57,79.64,79.79,65.4504,91.3993,UP,1
2020-06-03,83.73,82.85,80.19,66.2832,91.3238,DOWN,0
2020-06-04,83.13,82.56,81.104,67.0342,91.2457,UP,1
2020-06-05,87.4,86.77,82.932,67.7722,91.1893,UP,1
2020-06-08,89.73,88.56,85.112,68.479,91.1414,DOWN,0
2020-06-09,85.67,86.56,85.932,69.146,91.0775,DOWN,0
2020-06-10,84.33,85.05,86.052,69.7494,91.0232,DOWN,0
2020-06-11,75.0,78.01,84.426,70.1764,90.9167,UP,1
2020-06-12,77.26,77.73,82.398,70.7314,90.8304,DOWN,0
2020-06-15,75.6,73.43,79.572,71.209,90.7275,UP,1
2020-06-16,77.04,78.9,77.846,71.7174,90.6221,DOWN,0
2020-06-17,72.88,77.04,75.556,72.0266,90.4934,UP,1
2020-06-18,76.24,72.51,75.804,72.3788,90.3772,DOWN,0
2020-06-19,74.7,78.0,75.292,72.5988,90.2523,DOWN,0
2020-06-22,74.4,74.1,75.052,72.8564,90.1253,UP,1
2020-06-23,74.7,74.75,74.584,73.1192,89.9942,DOWN,0
2020-06-24,69.99,73.5,74.006,73.2976,89.8333,UP,1
2020-06-25,70.07,69.42,72.772,73.5696,89.6689,DOWN,0
2020-06-26,68.07,69.73,71.446,73.8604,89.4969,UP,1
2020-06-29,68.66,68.84,70.298,74.043,89.3292,UP,1
2020-06-30,71.9,68.02,69.738,74.3186,89.1749,DOWN,0
2020-07-01,69.11,71.77,69.562,74.5648,89.0003,DOWN,0
2020-07-02,68.42,70.27,69.232,74.7696,88.8314,DOWN,0
2020-07-06,68.09,69.61,69.236,74.932,88.6569,DOWN,0
2020-07-07,64.61,67.19,68.426,75.0136,88.4645,DOWN,0
2020-07-08,63.98,64.68,66.842,75.0234,88.2681,DOWN,0
2020-07-09,58.98,64.0,64.816,74.8562,88.0417,UP,1
2020-07-10,61.06,58.73,63.344,74.6074,87.8289,DOWN,0
2020-07-13,60.27,61.34,61.78,74.3494,87.6049,UP,1
2020-07-14,61.96,59.63,61.25,74.2614,87.3919,UP,1
2020-07-15,65.46,63.97,61.546,74.101,87.2009,DOWN,0
2020-07-16,64.87,65.07,62.724,73.8944,87.0133,DOWN,0
2020-07-17,63.84,65.31,63.28,73.733,86.8273,DOWN,0
2020-07-20,62.33,63.85,63.692,73.5134,86.6478,UP,1
2020-07-21,66.42,63.73,64.584,73.3006,86.4855,DOWN,0
2020-07-22,65.25,65.16,64.542,73.0722,86.3075,DOWN,0
2020-07-23,65.18,64.82,64.604,72.9052,86.1266,DOWN,0
2020-07-24,65.06,65.45,64.848,72.7858,85.9478,DOWN,0
2020-07-27,64.59,64.75,65.3,72.6426,85.7572,DOWN,0
2020-07-28,63.58,64.14,64.732,72.4956,85.5421,UP,1
2020-07-29,65.58,64.16,64.798,72.2816,85.3373,DOWN,0
2020-07-30,63.09,64.01,64.38,72.039,85.1195,DOWN,0
2020-07-31,62.02,61.37,63.772,71.7144,84.8931,DOWN,0
2020-08-03,61.12,61.31,63.078,71.395,84.6674,UP,1
2020-08-04,61.85,60.75,62.732,71.1028,84.4406,UP,1
2020-08-05,61.96,63.12,62.008,70.7626,84.2144,DOWN,0
2020-08-06,60.97,61.1,61.584,70.3474,83.9783,UP,1
2020-08-07,62.87,60.6,61.754,70.0336,83.7488,UP,1
2020-08-10,64.87,63.37,62.504,69.7658,83.5281,DOWN,0
2020-08-11,64.11,66.39,62.956,69.4714,83.2955,UP,1
2020-08-12,64.41,65.34,63.446,69.1282,83.0455,DOWN,0
2020-08-13,62.63,63.85,63.778,68.7062,82.7724,UP,1
2020-08-14,63.66,62.1,63.936,68.3168,82.4959,DOWN,0
2020-08-17,62.36,62.7,63.434,67.816,82.2254,DOWN,0
2020-08-18,61.31,62.26,62.874,67.2476,81.9479,UP,1
2020-08-19,61.42,61.5,62.276,66.7626,81.663,DOWN,0
2020-08-20,60.97,60.76,61.944,66.2954,81.3751,DOWN,0
2020-08-21,60.97,61.0,61.406,66.0148,81.0854,UP,1
2020-08-24,63.65,61.25,61.664,65.7426,80.8115,DOWN,0
2020-08-25,61.63,63.7,61.728,65.4632,80.5218,DOWN,0
2020-08-26,60.03,61.42,61.45,65.123,80.2235,UP,1
2020-08-27,60.26,60.18,61.308,64.8706,79.9327,UP,1
2020-08-28,61.79,60.35,61.472,64.5816,79.6512,DOWN,0
2020-08-31,58.47,61.85,60.436,64.257,79.3514,UP,1
2020-09-01,58.79,58.38,59.868,63.9448,79.0481,UP,1
2020-09-02,60.05,58.59,59.872,63.6518,78.7566,DOWN,0
2020-09-03,59.69,60.13,59.758,63.4458,78.4618,DOWN,0
2020-09-04,58.98,60.0,59.196,63.224,78.1696,DOWN,0
2020-09-08,57.96,58.32,59.094,63.0218,77.8791,DOWN,0
2020-09-09,57.87,58.04,58.91,62.806,77.5766,DOWN,0
2020-09-10,55.36,58.16,57.972,62.4752,77.2702,UP,1
2020-09-11,57.07,55.69,57.448,62.2344,76.9785,UP,1
2020-09-14,58.37,57.52,57.326,62.0334,76.6987,DOWN,0
2020-09-15,58.05,58.25,57.344,61.8326,76.4155,UP,1
2020-09-16,60.51,58.75,57.872,61.7506,76.1444,DOWN,0
2020-09-17,60.35,58.82,58.87,61.678,75.8745,DOWN,0
2020-09-18,59.82,59.25,59.42,61.6948,75.6099,DOWN,0
2020-09-21,55.92,57.92,58.93,61.592,75.3266,DOWN,0
2020-09-22,55.36,55.71,58.392,61.4938,75.0407,DOWN,0
2020-09-23,52.63,55.47,56.816,61.3072,74.7361,UP,1
2020-09-24,52.85,52.3,55.316,61.055,74.4405,UP,1
2020-09-25,52.88,52.07,53.928,60.8152,74.1453,UP,1
2020-09-28,53.98,53.94,53.54,60.618,73.8541,DOWN,0
2020-09-29,52.19,53.76,52.906,60.4152,73.5464,DOWN,0
2020-09-30,51.84,52.47,52.748,60.1236,73.2407,DOWN,0
2020-10-01,50.28,51.19,52.234,59.8242,72.9214,UP,1
2020-10-02,51.06,48.96,51.87,59.5418,72.6115,UP,1
2020-10-05,52.55,51.83,51.584,59.2916,72.3091,DOWN,0
2020-10-06,51.06,53.49,51.358,59.021,72.0003,UP,1
2020-10-07,51.93,51.45,51.376,58.788,71.6932,UP,1
2020-10-08,53.64,52.12,52.048,58.5492,71.3981,DOWN,0
2020-10-09,53.04,54.04,52.444,58.3482,71.0973,UP,1
2020-10-12,53.46,52.66,52.626,58.177,70.8043,DOWN,0
2020-10-13,51.27,52.87,52.668,57.98,70.5076,UP,1
2020-10-14,52.08,51.72,52.698,57.7846,70.2162,UP,1
2020-10-15,52.51,51.05,52.472,57.5956,69.9217,DOWN,0
2020-10-16,50.58,52.46,51.98,57.3878,69.6136,DOWN,0
2020-10-19,48.95,50.91,51.078,57.1094,69.3159,UP,1
2020-10-20,49.59,49.37,50.742,56.8038,69.0248,DOWN,0
2020-10-21,48.72,48.88,50.07,56.496,68.7277,UP,1
2020-10-22,50.01,48.68,49.57,56.208,68.4572,UP,1
2020-10-23,50.48,50.55,49.55,55.965,68.1815,DOWN,0
2020-10-26,48.14,49.64,49.388,55.6546,67.8979,DOWN,0
2020-10-27,47.07,48.0,48.884,55.3488,67.6067,DOWN,0
2020-10-28,44.22,45.73,47.984,55.007,67.2959,UP,1
2020-10-29,45.98,43.62,47.178,54.6982,67.0014,UP,1
2020-10-30,46.66,45.38,46.414,54.412,66.7157,UP,1
2020-11-02,47.96,47.38,46.378,54.1518,66.439,DOWN,0
2020-11-03,47.52,48.62,46.468,53.8292,66.1649,UP,1
2020-11-04,47.92,47.66,47.208,53.555,65.8952,UP,1
2020-11-05,48.19,47.71,47.65,53.3182,65.6257,DOWN,0
2020-11-06,46.68,48.11,47.654,53.0466,65.3575,UP,1
2020-11-09,57.03,52.42,49.468,52.9514,65.1581,UP,1
2020-11-10,58.14,58.69,51.592,52.9448,64.9653,UP,1
2020-11-11,58.98,58.9,53.804,52.9486,64.7812,DOWN,0
2020-11-12,54.85,57.68,55.136,52.8446,64.5734,UP,1
2020-11-13,58.76,55.57,57.552,52.826,64.4104,UP,1
2020-11-16,62.62,61.19,58.67,52.8988,64.2786,UP,1
2020-11-17,64.34,61.25,59.91,53.0264,64.1567,DOWN,0
2020-11-18,60.75,64.76,60.264,53.084,63.9973,UP,1
2020-11-19,61.45,60.0,61.584,53.2058,63.8534,UP,1
2020-11-20,61.59,61.3,62.15,53.2962,63.7097,UP,1
2020-11-23,65.84,62.72,62.794,53.4456,63.5876,UP,1
2020-11-24,67.72,68.15,63.47,53.639,63.4749,DOWN,0
2020-11-25,66.26,66.88,64.572,53.754,63.3505,DOWN,0
2020-11-27,65.23,65.62,65.328,53.8516,63.2249,DOWN,0
2020-11-30,60.58,64.26,65.126,53.8668,63.0805,UP,1
2020-12-01,61.88,62.78,64.334,53.986,62.9499,UP,1
2020-12-02,64.43,61.2,63.676,54.1674,62.8302,UP,1
2020-12-03,65.02,64.75,63.428,54.4152,62.7044,UP,1
2020-12-04,69.32,66.74,64.246,54.7446,62.6047,DOWN,0
2020-12-07,67.05,68.32,65.54,55.028,62.5072,UP,1
2020-12-08,67.39,66.06,66.642,55.2962,62.4301,UP,1
2020-12-09,68.77,68.46,67.51,55.6278,62.3723,UP,1
2020-12-10,70.86,68.15,68.678,56.0082,62.3553,DOWN,0
2020-12-11,69.51,70.2,68.716,56.3928,62.3285,DOWN,0
2020-12-14,67.19,69.71,68.744,56.7154,62.2889,UP,1
2020-12-15,68.25,67.16,68.916,57.0294,62.2659,DOWN,0
2020-12-16,67.29,68.45,68.62,57.354,62.2292,DOWN,0
2020-12-17,67.17,67.86,67.882,57.6588,62.2051,DOWN,0
2020-12-18,66.85,67.09,67.35,57.923,62.1929,DOWN,0
2020-12-21,66.49,64.76,67.21,58.192,62.2149,UP,1
2020-12-22,67.51,66.52,67.062,58.473,62.2356,UP,1
2020-12-23,69.36,68.38,67.476,58.8348,62.3067,DOWN,0
2020-12-24,68.73,69.19,67.788,59.1678,62.4183,UP,1
2020-12-28,69.33,69.44,68.284,59.5042,62.4932,DOWN,0
2020-12-29,68.38,69.45,68.662,59.8602,62.5937,UP,1
2020-12-30,70.6,68.59,69.28,60.2932,62.7134,DOWN,0
2020-12-31,69.94,70.5,69.396,60.7002,62.8482,DOWN,0
2021-01-04,69.88,70.61,69.626,61.1234,62.9692,UP,1
2021-01-05,71.75,70.0,70.11,61.5582,63.0862,DOWN,0
2021-01-06,71.22,73.01,70.678,61.973,63.2319,UP,1
2021-01-07,71.86,71.5,70.93,62.4474,63.3633,DOWN,0
2021-01-08,70.71,72.51,71.084,62.9202,63.4643,UP,1
2021-01-11,72.27,69.0,71.562,63.4812,63.5537,UP,1
2021-01-12,73.74,72.72,71.96,64.0364,63.6608,DOWN,0
2021-01-13,71.77,73.5,72.07,64.5386,63.7489,UP,1
2021-01-14,74.14,72.03,72.526,65.0622,63.8513,DOWN,0
2021-01-15,71.74,73.15,72.732,65.5466,63.9625,UP,1
2021-01-19,74.78,72.72,73.234,66.0838,64.0778,UP,1
2021-01-20,75.39,75.4,73.564,66.6278,64.1966,DOWN,0
2021-01-21,73.16,74.56,73.842,67.1574,64.2753,DOWN,0
2021-01-22,72.55,71.7,73.524,67.4678,64.3449,DOWN,0
2021-01-25,72.08,72.0,73.592,67.7466,64.3868,DOWN,0
2021-01-26,71.31,72.85,72.898,67.9932,64.4358,DOWN,0
2021-01-27,71.2,70.22,72.06,68.3202,64.484,UP,1
2021-01-28,71.45,71.7,71.718,68.574,64.5359,DOWN,0
2021-01-29,67.8,69.3,70.768,68.6776,64.5925,DOWN,0
2021-02-01,67.38,68.34,69.828,68.7384,64.6618,UP,1
2021-02-02,68.66,69.16,69.298,68.8966,64.7074,UP,1
2021-02-03,71.29,68.66,69.316,69.0934,64.7733,UP,1
2021-02-04,71.93,71.56,69.412,69.3002,64.8489,UP,1
2021-02-05,72.04,73.15,70.26,69.4242,64.9182,UP,1
2021-02-08,75.79,72.8,71.942,69.5856,64.9973,DOWN,0
2021-02-09,74.53,75.45,73.116,69.751,65.0673,UP,1
2021-02-10,76.72,74.8,74.202,69.9808,65.1335,UP,1
2021-02-11,77.24,76.4,75.264,70.314,65.183,DOWN,0
2021-02-12,77.23,77.06,76.302,70.621,65.2016,UP,1
2021-02-16,79.39,78.89,77.022,70.9202,65.2327,UP,1
2021-02-17,80.64,80.0,78.244,71.2326,65.3041,DOWN,0
2021-02-18,80.05,80.17,78.91,71.4472,65.337,UP,1
2021-02-19,82.31,79.77,79.924,71.7524,65.3725,UP,1
2021-02-22,83.96,81.47,81.27,72.0838,65.4328,UP,1
2021-02-23,85.53,85.25,82.498,72.419,65.4939,UP,1
2021-02-24,87.25,85.85,83.82,72.7468,65.5448,DOWN,0
2021-02-25,84.64,88.0,84.738,73.0494,65.5847,DOWN,0
2021-02-26,83.05,83.92,84.886,73.3666,65.6323,UP,1
2021-03-01,84.7,85.05,85.034,73.6956,65.7006,DOWN,0
2021-03-02,82.27,84.26,84.382,73.9952,65.7532,UP,1
2021-03-03,83.84,83.12,83.7,74.3286,65.8178,UP,1
2021-03-04,84.41,84.45,83.654,74.6798,65.8584,UP,1
2021-03-05,87.35,86.61,84.514,75.097,65.9191,UP,1
2021-03-08,88.47,88.88,85.268,75.5162,65.9702,DOWN,0
2021-03-09,85.4,87.69,85.894,75.837,66.0117,UP,1
2021-03-10,88.44,85.55,86.814,76.2312,66.0716,DOWN,0
2021-03-11,87.73,88.6,87.478,76.5992,66.1154,UP,1
2021-03-12,88.66,88.98,87.74,77.0048,66.1501,DOWN,0
2021-03-15,87.84,88.46,87.614,77.3496,66.1965,DOWN,0
2021-03-16,84.93,86.65,87.52,77.6494,66.2298,UP,1
2021-03-17,85.46,84.95,86.924,77.961,66.263,DOWN,0
2021-03-18,81.37,84.67,85.652,78.1534,66.262,UP,1
2021-03-19,82.26,81.64,84.372,78.3742,66.2546,DOWN,0
2021-03-22,80.58,81.41,82.92,78.5486,66.2419,DOWN,0
2021-03-23,78.98,79.12,81.73,78.714,66.1998,UP,1
2021-03-24,82.03,80.47,81.044,78.9092,66.1613,UP,1
2021-03-25,82.44,80.78,81.258,79.0832,66.1451,UP,1
2021-03-26,84.31,83.95,81.668,79.334,66.145,DOWN,0
2021-03-29,82.53,83.16,82.058,79.5018,66.1827,DOWN,0
2021-03-30,82.31,81.76,82.724,79.7132,66.2079,DOWN,0
2021-03-31,81.54,81.99,82.626,79.8484,66.2376,UP,1
2021-04-01,83.16,81.59,82.77,80.0038,66.2682,DOWN,0
2021-04-05,82.06,83.04,82.32,80.1818,66.3141,DOWN,0
2021-04-06,80.85,82.19,81.984,80.3478,66.3372,DOWN,0
2021-04-07,80.0,80.87,81.522,80.5062,66.3637,DOWN,0
2021-04-08,78.42,78.96,80.898,80.6484,66.3838,UP,1
2021-04-09,79.03,78.52,80.072,80.805,66.4054,DOWN,0
2021-04-12,77.62,79.66,79.184,80.9284,66.4436,DOWN,0
2021-04-13,77.62,77.26,78.538,81.1248,66.4813,UP,1
2021-04-14,79.39,78.35,78.416,81.365,66.5379,DOWN,0
2021-04-15,79.02,79.03,78.536,81.5722,66.5897,DOWN,0
2021-04-16,78.69,79.56,78.468,81.7202,66.6237,DOWN,0
2021-04-19,77.94,78.85,78.532,81.8404,66.6678,DOWN,0
2021-04-20,75.42,77.27,78.092,81.908,66.7028,UP,1
2021-04-21,77.02,74.62,77.618,81.9326,66.7475,DOWN,0
2021-04-22,74.95,77.17,76.804,81.941,66.7992,UP,1
2021-04-23,76.49,75.31,76.364,81.9364,66.8617,UP,1
2021-04-26,76.5,76.49,76.076,81.9216,66.9493,UP,1
2021-04-27,78.1,76.69,76.612,81.939,67.0345,UP,1
2021-04-28,80.1,78.51,77.228,81.9532,67.1337,UP,1
2021-04-29,81.12,81.0,78.462,81.9628,67.2295,DOWN,0
2021-04-30,80.91,80.05,79.346,81.98,67.3067,UP,1
2021-05-03,83.94,82.22,80.834,82.0126,67.4021,DOWN,0
2021-05-04,83.03,84.46,81.82,81.994,67.498,UP,1
2021-05-05,84.99,83.66,82.798,81.9832,67.6113,UP,1
2021-05-06,85.61,85.26,83.696,81.9504,67.7073,UP,1
2021-05-07,86.04,84.5,84.722,81.9784,67.8112,DOWN,0
2021-05-10,85.59,87.13,85.052,82.0292,67.9133,DOWN,0
2021-05-11,83.63,84.15,85.172,82.0078,68.0061,UP,1
2021-05-12,85.34,83.59,85.242,82.0692,68.1099,DOWN,0
2021-05-13,84.35,84.15,84.99,82.0794,68.2137,UP,1
2021-05-14,87.7,85.23,85.322,82.1452,68.3243,UP,1
2021-05-17,88.7,87.49,85.944,82.1722,68.4524,DOWN,0
2021-05-18,86.76,88.7,86.57,82.138,68.5761,DOWN,0
2021-05-19,85.73,85.2,86.648,82.1446,68.6991,DOWN,0
2021-05-20,85.1,85.74,86.798,82.0778,68.8154,DOWN,0
2021-05-21,84.29,85.2,86.116,82.009,68.927,UP,1
2021-05-24,85.51,85.0,85.478,81.946,69.0497,DOWN,0
2021-05-25,83.23,85.03,84.772,81.8538,69.1515,UP,1
2021-05-26,83.37,83.61,84.3,81.8226,69.244,UP,1
2021-05-27,84.41,83.65,84.162,81.8016,69.3455,DOWN,0
2021-05-28,84.22,85.0,84.148,81.8586,69.4446,UP,1
2021-06-01,86.85,85.96,84.416,81.9504,69.5657,UP,1
2021-06-02,89.62,87.2,85.694,82.1312,69.6955,DOWN,0
2021-06-03,89.21,89.24,86.862,82.3358,69.8297,UP,1
2021-06-04,91.48,90.0,88.276,82.5248,69.9806,UP,1
2021-06-07,92.41,91.82,89.914,82.7242,70.1355,UP,1
2021-06-08,92.56,91.72,91.056,82.8892,70.2935,DOWN,0
2021-06-09,92.45,93.52,91.622,83.0876,70.4509,DOWN,0
2021-06-10,91.64,93.96,92.108,83.2742,70.5908,DOWN,0
2021-06-11,90.97,92.32,92.006,83.4628,70.7375,UP,1
2021-06-14,91.44,91.41,91.812,83.6284,70.8946,UP,1
2021-06-15,92.1,92.07,91.72,83.8292,71.0538,DOWN,0
2021-06-16,90.74,91.57,91.378,84.027,71.1985,DOWN,0
2021-06-17,86.66,90.51,90.382,84.1602,71.3395,DOWN,0
2021-06-18,84.17,85.39,89.022,84.2752,71.4664,UP,1
2021-06-21,87.35,85.21,88.204,84.4416,71.6029,UP,1
2021-06-22,87.97,86.92,87.378,84.6486,71.7443,UP,1
2021-06-23,88.26,88.61,86.882,84.8614,71.8907,UP,1
2021-06-24,89.69,88.82,87.488,85.0674,72.0493,UP,1
2021-06-25,90.04,89.8,88.662,85.2878,72.2102,DOWN,0
2021-06-28,85.42,89.67,88.276,85.4224,72.3605,DOWN,0
2021-06-29,85.11,86.16,87.704,85.5658,72.5007,UP,1
2021-06-30,85.82,85.53,87.216,85.7738,72.6379,UP,1
2021-07-01,87.09,87.59,86.696,85.9752,72.7831,UP,1
2021-07-02,87.9,86.78,86.268,86.2342,72.9201,DOWN,0
2021-07-06,84.45,88.0,86.074,86.3934,73.0406,DOWN,0
2021-07-07,82.54,83.41,85.56,86.5142,73.1542,DOWN,0
2021-07-08,80.79,80.38,84.554,86.568,73.2785,UP,1
2021-07-09,82.7,81.6,83.676,86.62,73.4152,DOWN,0
2021-07-12,82.4,81.4,82.576,86.6456,73.5641,DOWN,0
2021-07-13,81.65,81.81,82.016,86.6604,73.7081,DOWN,0
2021-07-14,78.54,81.49,81.216,86.5524,73.8364,DOWN,0
2021-07-15,77.17,77.6,80.492,86.4352,73.9523,DOWN,0
2021-07-16,74.48,77.79,78.848,86.225,74.0638,DOWN,0
2021-07-19,70.55,72.0,76.478,85.9238,74.1573,UP,1
2021-07-20,71.13,70.5,74.374,85.6256,74.2616,UP,1
2021-07-21,73.76,72.5,73.418,85.389,74.3751,DOWN,0
2021-07-22,72.31,73.28,72.446,85.1626,74.4739,DOWN,0
2021-07-23,72.17,72.29,71.984,84.8992,74.5794,UP,1
2021-07-26,74.32,72.38,72.738,84.6986,74.6914,UP,1
2021-07-27,74.54,73.53,73.42,84.4354,74.7959,UP,1
2021-07-28,75.22,74.91,73.712,84.1658,74.9068,DOWN,0
2021-07-29,74.78,76.17,74.206,83.9262,75.0134,DOWN,0
2021-07-30,73.43,74.34,74.458,83.6802,75.1242,UP,1
2021-08-02,73.48,73.75,74.29,83.4478,75.2312,UP,1
2021-08-03,76.07,73.5,74.596,83.2834,75.349,DOWN,0
2021-08-04,71.64,73.76,73.88,83.006,75.4543,UP,1
2021-08-05,73.37,72.58,73.598,82.8088,75.5764,UP,1
2021-08-06,73.96,74.35,73.704,82.6206,75.6982,DOWN,0
2021-08-09,73.01,72.81,73.61,82.3926,75.8197,UP,1
2021-08-10,74.23,73.25,73.242,82.1928,75.9408,UP,1
2021-08-11,74.41,73.98,73.796,81.944,76.0604,UP,1
2021-08-12,74.44,74.25,74.01,81.6404,76.1919,DOWN,0
2021-08-13,73.89,74.64,73.996,81.334,76.326,DOWN,0
2021-08-16,71.85,72.89,73.764,80.9414,76.4642,DOWN,0
2021-08-17,69.97,70.34,72.912,80.4926,76.5841,DOWN,0
2021-08-18,68.15,69.94,71.66,80.0044,76.6916,DOWN,0
2021-08-19,66.27,66.84,70.026,79.4808,76.7831,DOWN,0
2021-08-20,65.95,65.2,68.438,78.967,76.8753,UP,1
2021-08-23,68.8,67.63,67.828,78.5236,76.9797,UP,1
2021-08-24,70.93,69.58,68.02,78.1134,77.0934,UP,1
2021-08-25,72.18,70.83,68.826,77.715,77.2209,DOWN,0
2021-08-26,70.68,71.0,69.708,77.3138,77.2891,UP,1
2021-08-27,72.61,71.3,71.04,77.0328,77.3615,DOWN,0
2021-08-30,71.57,73.18,71.594,76.7808,77.4244,DOWN,0
2021-08-31,71.09,71.07,71.626,76.4556,77.5056,DOWN,0
2021-09-01,69.21,71.46,71.032,76.0804,77.5579,UP,1
2021-09-02,69.92,69.83,70.88,75.7136,77.5944,DOWN,0
2021-09-03,69.62,69.9,70.282,75.3122,77.6208,DOWN,0
2021-09-07,68.74,69.09,69.716,74.8862,77.6607,DOWN,0
2021-09-08,66.99,69.18,68.896,74.5176,77.6884,DOWN,0
2021-09-09,66.74,66.48,68.402,74.1502,77.7142,DOWN,0
2021-09-10,66.38,67.74,67.694,73.7614,77.7169,UP,1
2021-09-13,67.26,67.32,67.222,73.3648,77.7146,DOWN,0
2021-09-14,65.24,67.82,66.522,72.9116,77.7095,UP,1
2021-09-15,66.03,65.88,66.33,72.5432,77.7135,DOWN,0
2021-09-16,65.76,66.0,66.134,72.2076,77.7394,UP,1
2021-09-17,66.02,65.75,66.062,71.9122,77.7601,DOWN,0
2021-09-20,64.27,64.3,65.464,71.5436,77.7593,UP,1
2021-09-21,64.34,65.15,65.284,71.1824,77.7559,UP,1
2021-09-22,67.01,65.46,65.48,70.8896,77.7443,UP,1
2021-09-23,68.61,67.09,66.05,70.691,77.7521,DOWN,0
2021-09-24,68.04,67.98,66.454,70.5084,77.7554,UP,1
2021-09-27,71.13,69.53,67.826,70.4414,77.7672,DOWN,0
2021-09-28,70.91,72.26,69.14,70.4486,77.7674,DOWN,0
2021-09-29,69.96,70.78,69.73,70.4252,77.7697,UP,1
2021-09-30,70.03,70.12,70.014,70.3506,77.7839,UP,1
2021-10-01,72.57,70.09,70.92,70.3558,77.8055,UP,1
2021-10-04,75.71,73.0,71.836,70.4266,77.8476,UP,1
2021-10-05,77.35,77.1,73.124,70.4872,77.8985,UP,1
2021-10-06,78.39,77.02,74.81,70.5642,77.9562,UP,1
2021-10-07,79.3,78.71,76.664,70.6458,78.0202,UP,1
2021-10-08,82.13,80.01,78.576,70.7928,78.0933,DOWN,0
2021-10-11,82.04,82.96,79.842,70.965,78.1567,UP,1
2021-10-12,82.63,82.0,80.898,71.148,78.2262,DOWN,0
2021-10-13,81.87,81.8,81.594,71.264,78.2889,UP,1
2021-10-14,82.16,83.1,82.166,71.4744,78.3578,DOWN,0
2021-10-15,81.22,83.0,81.984,71.6314,78.4109,DOWN,0
2021-10-18,80.87,81.67,81.75,71.7696,78.4656,UP,1
2021-10-19,82.78,81.4,81.78,71.965,78.5301,UP,1
2021-10-20,83.32,82.34,82.07,72.1468,78.5879,DOWN,0
2021-10-21,82.73,82.68,82.184,72.3132,78.6455,UP,1
2021-10-22,82.89,82.93,82.518,72.4822,78.7006,UP,1
2021-10-25,83.73,83.55,83.09,72.679,78.7657,DOWN,0
2021-10-26,82.22,83.74,82.978,72.8864,78.8155,DOWN,0
2021-10-27,77.35,80.5,81.784,73.034,78.8335,DOWN,0
2021-10-28,76.75,76.5,80.588,73.206,78.8584,DOWN,0
2021-10-29,74.78,77.0,78.966,73.3762,78.8616,UP,1
2021-11-01,78.14,75.41,77.848,73.62,78.8936,DOWN,0
2021-11-02,77.55,78.1,76.914,73.795,78.9075,UP,1
2021-11-03,78.94,77.26,77.232,73.9552,78.9252,DOWN,0
2021-11-04,76.88,79.84,77.258,74.0492,78.9438,UP,1
2021-11-05,77.77,78.0,77.856,74.191,78.9699,UP,1
2021-11-08,77.99,78.6,77.826,74.2986,78.9995,UP,1
2021-11-09,79.17,77.82,78.15,74.4506,79.0388,DOWN,0
2021-11-10,77.53,79.08,77.868,74.5794,79.0704,UP,1
2021-11-11,77.87,77.5,78.066,74.7526,79.1025,DOWN,0
2021-11-12,77.47,77.18,78.006,74.9036,79.1509,UP,1
2021-11-15,78.91,78.1,78.19,75.0894,79.2085,DOWN,0
2021-11-16,76.99,78.04,77.754,75.2544,79.2502,DOWN,0
2021-11-17,74.68,76.23,77.184,75.4082,79.2671,DOWN,0
2021-11-18,73.71,74.47,76.352,75.5476,79.276,DOWN,0
2021-11-19,69.64,72.01,74.786,75.6128,79.264,UP,1
2021-11-22,72.19,69.61,73.442,75.7114,79.246,UP,1
2021-11-23,73.83,73.16,72.81,75.8832,79.2425,UP,1
2021-11-24,73.87,73.38,72.648,76.04,79.2283,DOWN,0
2021-11-26,69.25,69.87,71.756,76.1098,79.1883,UP,1
