ticker,ITW US Equity,ITW US Equity,ITW US Equity,ITW US Equity,ITW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-05,33.095,33.15,30.5843,32.483,33.2097,DOWN,0
2001-07-06,32.2,32.975,30.6143,32.489,33.2344,UP,1
2001-07-09,32.6,31.95,30.6442,32.679,33.2562,DOWN,0
2001-07-10,32.275,32.6,30.6731,32.624,33.2632,DOWN,0
2001-07-11,31.325,32.15,30.6953,32.299,33.2559,UP,1
2001-07-12,32.405,31.325,30.7237,32.161,33.269,UP,1
2001-07-13,32.75,32.5,30.7534,32.271,33.2927,DOWN,0
2001-07-16,32.18,32.875,30.7804,32.187,33.3068,UP,1
2001-07-17,32.63,32.2,30.8036,32.258,33.3184,UP,1
2001-07-18,33.27,32.575,30.8302,32.647,33.3436,DOWN,0
2001-07-19,32.37,33.2,30.8543,32.64,33.3479,DOWN,0
2001-07-20,32.195,32.125,30.8718,32.529,33.3493,DOWN,0
2001-07-23,31.75,32.19,30.8831,32.443,33.3322,DOWN,0
2001-07-24,31.005,31.625,30.8897,32.118,33.3005,UP,1
2001-07-25,31.5,31.125,30.8968,31.764,33.2718,UP,1
2001-07-26,31.615,31.375,30.9034,31.613,33.238,DOWN,0
2001-07-27,31.5,31.895,30.9096,31.474,33.1729,DOWN,0
2001-07-30,31.19,31.7,30.9163,31.362,33.0847,UP,1
2001-07-31,31.5,31.3,30.9288,31.461,33.0139,DOWN,0
2001-08-01,31.37,31.6,30.9396,31.435,32.9408,UP,1
2001-08-02,31.5,31.55,30.9501,31.412,32.8685,UP,1
2001-08-03,31.525,31.7,30.9636,31.417,32.8036,DOWN,0
2001-08-06,30.865,31.65,30.9737,31.352,32.7215,UP,1
2001-08-07,31.025,30.925,30.9903,31.257,32.652,DOWN,0
2001-08-08,30.44,30.8,31.0075,31.071,32.5728,UP,1
2001-08-09,30.52,30.25,31.0279,30.875,32.502,UP,1
2001-08-10,31.45,30.575,31.0517,30.86,32.4464,DOWN,0
2001-08-13,31.125,31.35,31.0779,30.912,32.3844,UP,1
2001-08-14,31.245,31.125,31.1049,30.956,32.3206,UP,1
2001-08-15,31.4,31.625,31.1343,31.148,32.249,UP,1
2001-08-16,31.705,31.425,31.1584,31.385,32.1982,DOWN,0
2001-08-17,31.435,31.55,31.1767,31.382,32.1389,UP,1
2001-08-20,31.655,31.675,31.194,31.488,32.0922,DOWN,0
2001-08-21,31.57,31.655,31.2138,31.553,32.0521,UP,1
2001-08-22,31.82,31.695,31.2355,31.637,32.0234,DOWN,0
2001-08-23,31.565,31.75,31.2518,31.609,31.9906,UP,1
2001-08-24,32.07,31.45,31.2684,31.736,31.9764,DOWN,0
2001-08-27,32.05,32.0,31.283,31.815,31.9462,DOWN,0
2001-08-28,31.775,32.05,31.2958,31.856,31.9182,DOWN,0
2001-08-29,31.2,32.0,31.3054,31.732,31.8887,DOWN,0
2001-08-30,30.72,31.325,31.314,31.563,31.8433,UP,1
2001-08-31,31.255,30.845,31.3268,31.4,31.8042,DOWN,0
2001-09-04,30.975,31.05,31.3368,31.185,31.7652,UP,1
2001-09-05,31.185,30.85,31.3495,31.067,31.7357,DOWN,0
2001-09-06,30.76,30.8,31.3642,30.979,31.697,DOWN,0
2001-09-07,29.955,30.7,31.3737,30.826,31.6567,UP,1
2001-09-10,30.1,29.65,31.3836,30.595,31.6153,DOWN,0
2001-09-17,27.5,28.35,31.3839,29.9,31.5323,DOWN,0
2001-09-18,27.35,27.5,31.3809,29.133,31.4283,DOWN,0
2001-09-19,27.0,27.6,31.3789,28.381,31.3093,DOWN,0
2001-09-20,26.15,26.65,31.3711,27.62,31.1704,DOWN,0
2001-09-21,24.575,25.0,31.3521,26.515,31.0179,UP,1
2001-09-24,27.17,25.15,31.3471,26.449,30.9093,DOWN,0
2001-09-25,26.51,26.75,31.3395,26.281,30.794,DOWN,0
2001-09-26,25.35,26.5,31.32,25.951,30.6745,UP,1
2001-09-27,25.475,25.295,31.2968,25.816,30.5359,UP,1
2001-09-28,27.055,26.0,31.2821,26.312,30.422,DOWN,0
2001-10-01,26.875,27.0,31.2686,26.253,30.3159,DOWN,0
2001-10-02,26.75,27.0,31.2544,26.301,30.1983,UP,1
2001-10-03,27.155,26.375,31.2386,26.662,30.076,DOWN,0
2001-10-04,27.075,27.28,31.2221,26.982,29.9701,UP,1
2001-10-05,27.25,27.575,31.2112,27.021,29.8712,DOWN,0
2001-10-08,27.125,27.3,31.207,27.071,29.7787,DOWN,0
2001-10-09,26.995,27.125,31.2005,27.12,29.6985,UP,1
2001-10-10,28.0,27.15,31.1968,27.289,29.6285,UP,1
2001-10-11,29.26,28.125,31.2018,27.726,29.5814,UP,1
2001-10-12,29.395,29.26,31.2099,28.155,29.5393,UP,1
2001-10-15,29.57,29.27,31.2131,28.644,29.5069,UP,1
2001-10-16,29.875,29.7,31.2176,29.22,29.4744,DOWN,0
2001-10-17,29.01,29.75,31.2176,29.422,29.4272,DOWN,0
2001-10-18,28.5,28.885,31.2111,29.27,29.3672,DOWN,0
2001-10-19,28.275,28.5,31.2039,29.046,29.3022,UP,1
2001-10-22,29.315,28.47,31.2015,28.995,29.2712,UP,1
2001-10-23,29.675,29.5,31.2022,28.955,29.2442,DOWN,0
2001-10-24,29.675,29.45,31.1991,29.088,29.2289,UP,1
2001-10-25,29.88,29.45,31.191,29.364,29.2161,UP,1
2001-10-26,30.52,29.625,31.1854,29.813,29.1975,DOWN,0
2001-10-29,29.51,30.35,31.1752,29.852,29.1652,DOWN,0
2001-10-30,28.705,29.3,31.1632,29.658,29.1144,DOWN,0
2001-10-31,28.6,29.0,31.1522,29.443,29.0584,UP,1
2001-11-01,28.9,28.45,31.1443,29.247,29.0023,UP,1
2001-11-02,29.575,29.0,31.1416,29.058,28.9651,UP,1
2001-11-05,30.085,29.85,31.1357,29.173,28.9337,UP,1
2001-11-06,30.685,30.2,31.1309,29.569,28.916,DOWN,0
2001-11-07,30.46,30.375,31.1283,29.941,28.8888,DOWN,0
2001-11-08,30.36,30.65,31.1255,30.233,28.8647,UP,1
2001-11-09,30.495,30.475,31.1226,30.417,28.8332,DOWN,0
2001-11-12,30.14,30.375,31.1143,30.428,28.795,UP,1
2001-11-13,31.55,30.4,31.1151,30.601,28.7905,UP,1
2001-11-14,32.195,32.0,31.1153,30.948,28.8104,DOWN,0
2001-11-15,32.0,32.195,31.1135,31.276,28.836,DOWN,0
2001-11-16,31.6,31.5,31.1101,31.497,28.8429,UP,1
2001-11-19,31.65,32.15,31.1063,31.799,28.8564,DOWN,0
2001-11-20,31.375,31.525,31.0994,31.764,28.8602,DOWN,0
2001-11-21,30.93,31.25,31.0865,31.511,28.8636,UP,1
2001-11-23,31.145,31.055,31.0799,31.34,28.8874,DOWN,0
2001-11-26,31.125,31.2,31.0725,31.245,28.9079,DOWN,0
2001-11-27,30.925,31.225,31.0654,31.1,28.9764,DOWN,0
2001-11-28,30.535,30.8,31.0566,30.932,29.0401,DOWN,0
2001-11-29,30.475,30.75,31.0471,30.841,29.1096,UP,1
2001-11-30,30.675,30.715,31.0409,30.747,29.2001,DOWN,0
2001-12-03,30.57,30.75,31.0316,30.636,29.32,UP,1
2001-12-04,31.36,30.555,31.0252,30.723,29.4038,UP,1
2001-12-05,32.38,31.375,31.0265,31.092,29.5212,DOWN,0
2001-12-06,32.025,32.275,31.0232,31.402,29.6547,DOWN,0
2001-12-07,31.99,32.75,31.0233,31.665,29.785,DOWN,0
2001-12-10,31.435,31.99,31.021,31.838,29.8726,UP,1
2001-12-11,32.11,31.485,31.024,31.988,29.9773,UP,1
2001-12-12,32.165,32.1,31.0276,31.945,30.0856,DOWN,0
2001-12-13,31.71,32.0,31.0304,31.882,30.1767,DOWN,0
2001-12-14,31.255,31.15,31.0311,31.735,30.2603,UP,1
2001-12-17,32.125,31.85,31.0394,31.873,30.3578,UP,1
2001-12-18,32.9,32.025,31.0526,32.031,30.4733,UP,1
2001-12-19,33.495,32.8,31.0688,32.297,30.6033,UP,1
2001-12-20,33.875,33.8,31.0841,32.73,30.7208,DOWN,0
2001-12-21,33.775,33.9,31.091,33.234,30.8111,UP,1
2001-12-24,33.965,33.75,31.0971,33.602,30.9025,UP,1
2001-12-26,34.375,33.85,31.1029,33.897,30.9986,DOWN,0
2001-12-27,34.205,34.27,31.1052,34.039,31.0852,DOWN,0
2001-12-28,34.12,34.225,31.1143,34.088,31.1874,DOWN,0
2001-12-31,33.86,34.12,31.1248,34.105,31.2946,UP,1
2002-01-02,33.87,33.86,31.1382,34.086,31.4065,UP,1
2002-01-03,33.995,33.65,31.153,34.01,31.5001,UP,1
2002-01-04,34.6,34.07,31.1708,34.089,31.5986,DOWN,0
2002-01-07,34.22,34.65,31.1924,34.109,31.6895,DOWN,0
2002-01-08,33.9,34.2,31.2137,34.117,31.7699,DOWN,0
2002-01-09,33.845,34.1,31.2373,34.112,31.8364,DOWN,0
2002-01-10,33.495,34.015,31.2629,34.012,31.9161,DOWN,0
2002-01-11,33.455,33.62,31.286,33.783,32.0111,DOWN,0
2002-01-14,32.85,33.275,31.3065,33.509,32.0961,DOWN,0
2002-01-15,32.49,32.845,31.3221,33.227,32.1679,DOWN,0
2002-01-16,31.895,32.52,31.3349,32.837,32.2143,UP,1
2002-01-17,32.43,31.81,31.3526,32.624,32.2612,UP,1
2002-01-18,32.685,32.43,31.3741,32.47,32.3012,DOWN,0
2002-01-22,32.465,32.735,31.3944,32.393,32.3413,UP,1
2002-01-23,32.735,32.465,31.4164,32.442,32.3888,UP,1
2002-01-24,33.295,33.0,31.4451,32.722,32.4448,UP,1
2002-01-25,34.275,33.5,31.4755,33.091,32.5275,UP,1
2002-01-28,34.695,34.55,31.4996,33.493,32.5904,DOWN,0
2002-01-29,34.35,34.15,31.524,33.87,32.6335,UP,1
2002-01-30,34.995,34.7,31.55,34.322,32.6934,UP,1
2002-01-31,35.69,35.0,31.5777,34.801,32.7752,DOWN,0
2002-02-01,34.8,35.45,31.6036,34.906,32.8382,DOWN,0
2002-02-04,33.995,34.7,31.6231,34.766,32.8906,UP,1
2002-02-05,34.175,33.95,31.6422,34.731,32.9555,DOWN,0
2002-02-06,34.15,34.25,31.6602,34.562,33.0156,UP,1
2002-02-07,34.475,34.0,31.6736,34.319,33.0826,UP,1
2002-02-08,34.775,34.55,31.6903,34.314,33.1596,UP,1
2002-02-11,35.75,34.92,31.7136,34.665,33.2639,DOWN,0
2002-02-12,35.41,35.74,31.7357,34.912,33.3626,UP,1
2002-02-13,35.86,35.285,31.7616,35.254,33.4663,DOWN,0
2002-02-14,35.75,35.75,31.7855,35.509,33.5699,UP,1
2002-02-15,35.885,35.75,31.8074,35.731,33.6604,DOWN,0
2002-02-19,35.525,35.4,31.8254,35.686,33.7233,UP,1
2002-02-20,36.425,35.65,31.8491,35.889,33.8113,UP,1
2002-02-21,36.925,36.43,31.875,36.102,33.91,UP,1
2002-02-22,37.85,36.93,31.9064,36.522,34.0383,DOWN,0
2002-02-25,37.23,37.675,31.9352,36.791,34.1407,DOWN,0
2002-02-26,37.15,37.23,31.9607,37.116,34.2404,DOWN,0
2002-02-27,37.115,37.275,31.9862,37.254,34.3485,DOWN,0
2002-02-28,36.78,37.075,32.0093,37.225,34.459,UP,1
2002-03-01,37.125,36.79,32.0343,37.08,34.559,UP,1
2002-03-04,38.69,37.175,32.0647,37.372,34.6748,DOWN,0
2002-03-05,37.54,38.6,32.0895,37.45,34.7557,UP,1
2002-03-06,38.365,37.9,32.1166,37.7,34.8455,DOWN,0
2002-03-07,38.335,38.375,32.1418,38.011,34.9367,DOWN,0
2002-03-08,38.29,38.7,32.1595,38.244,35.0232,DOWN,0
2002-03-11,38.275,38.415,32.1728,38.161,35.1012,UP,1
2002-03-12,38.435,38.0,32.1898,38.34,35.1858,DOWN,0
2002-03-13,38.135,38.5,32.2054,38.294,35.2661,DOWN,0
2002-03-14,37.76,38.14,32.2186,38.179,35.3441,UP,1
2002-03-15,37.965,38.05,32.2346,38.114,35.426,DOWN,0
2002-03-18,37.77,37.925,32.2486,38.013,35.5015,UP,1
2002-03-19,37.87,37.8,32.2654,37.9,35.5669,DOWN,0
2002-03-20,37.675,37.745,32.2818,37.808,35.636,DOWN,0
2002-03-21,36.75,37.5,32.2952,37.606,35.693,DOWN,0
2002-03-22,36.525,36.75,32.3067,37.318,35.7466,DOWN,0
2002-03-25,35.99,36.45,32.3155,36.962,35.7965,UP,1
2002-03-26,36.55,35.88,32.3261,36.698,35.8584,DOWN,0
2002-03-27,36.25,36.3,32.3325,36.413,35.9264,DOWN,0
2002-03-28,36.175,36.3,32.3421,36.298,36.0001,DOWN,0
2002-04-01,35.975,35.85,32.35,36.188,36.0817,UP,1
2002-04-02,35.995,35.975,32.36,36.189,36.153,DOWN,0
2002-04-03,35.55,35.9,32.3699,35.989,36.2103,UP,1
2002-04-04,35.6,35.6,32.3816,35.859,36.273,UP,1
2002-04-05,36.565,36.1,32.3984,35.937,36.3496,DOWN,0
2002-04-08,36.4,36.3,32.4165,36.022,36.4117,UP,1
2002-04-09,37.395,36.85,32.4357,36.302,36.4741,UP,1
2002-04-10,38.0,37.45,32.4598,36.792,36.5402,DOWN,0
2002-04-11,37.62,37.875,32.4845,37.196,36.6056,DOWN,0
2002-04-12,37.325,37.6,32.5062,37.348,36.6522,DOWN,0
2002-04-15,37.03,37.355,32.5253,37.474,36.679,UP,1
2002-04-16,37.855,37.155,32.55,37.566,36.7401,DOWN,0
2002-04-17,37.595,38.0,32.5746,37.485,36.8121,DOWN,0
2002-04-18,37.175,37.525,32.597,37.396,36.8721,DOWN,0
2002-04-19,36.975,37.25,32.6221,37.326,36.9286,DOWN,0
2002-04-22,35.99,37.135,32.6412,37.118,36.9589,DOWN,0
2002-04-23,35.925,36.225,32.6625,36.732,36.9819,UP,1
2002-04-24,35.94,35.975,32.6795,36.401,36.9857,UP,1
2002-04-25,36.285,35.525,32.6962,36.223,37.0032,DOWN,0
2002-04-26,36.13,36.53,32.7113,36.054,37.0086,DOWN,0
2002-04-29,35.37,36.13,32.7272,35.93,37.001,UP,1
2002-04-30,36.05,35.75,32.7444,35.955,37.0043,DOWN,0
2002-05-01,35.65,35.75,32.7613,35.897,37.0068,UP,1
2002-05-02,36.42,35.9,32.7868,35.924,37.0067,UP,1
2002-05-03,36.585,36.4,32.8077,36.015,36.9999,DOWN,0
2002-05-06,34.9,36.25,32.8184,35.921,36.9409,UP,1
2002-05-07,35.135,35.2,32.8332,35.738,36.899,UP,1
2002-05-08,36.15,35.275,32.8508,35.838,36.879,DOWN,0
2002-05-09,35.62,35.95,32.8626,35.678,36.8491,DOWN,0
2002-05-10,35.08,35.55,32.8761,35.377,36.8151,UP,1
2002-05-13,35.225,35.1,32.8913,35.442,36.7771,UP,1
2002-05-14,36.23,35.8,32.9137,35.661,36.7279,UP,1
2002-05-15,37.0,36.0,32.9436,35.831,36.7171,DOWN,0
2002-05-16,36.565,37.125,32.969,36.02,36.6811,DOWN,0
2002-05-17,36.48,36.5,32.9933,36.3,36.644,DOWN,0
2002-05-20,35.885,36.495,33.0152,36.432,36.5959,DOWN,0
2002-05-21,35.225,36.25,33.0354,36.231,36.5349,DOWN,0
2002-05-22,35.08,35.175,33.0533,35.847,36.4678,UP,1
2002-05-23,36.05,35.5,33.0767,35.744,36.4261,UP,1
2002-05-24,36.125,35.625,33.0998,35.673,36.3934,DOWN,0
2002-05-28,35.745,36.2,33.1209,35.645,36.349,DOWN,0
2002-05-29,35.5,35.85,33.1441,35.7,36.3036,DOWN,0
2002-05-30,34.86,35.45,33.1633,35.656,36.2434,UP,1
2002-05-31,35.515,34.935,33.1886,35.549,36.2002,DOWN,0
2002-06-03,34.65,35.515,33.2093,35.254,36.1582,DOWN,0
2002-06-04,34.215,34.3,33.2231,34.948,36.112,UP,1
2002-06-05,34.645,34.25,33.2407,34.777,36.0851,DOWN,0
2002-06-06,33.79,34.675,33.2534,34.563,36.0299,UP,1
2002-06-07,33.865,33.785,33.2658,34.233,35.9822,UP,1
2002-06-10,34.12,33.865,33.2778,34.127,35.9411,DOWN,0
2002-06-11,33.755,34.22,33.2894,34.035,35.8967,UP,1
2002-06-12,34.335,33.95,33.3028,33.973,35.8635,DOWN,0
2002-06-13,33.835,34.335,33.3142,33.982,35.8292,UP,1
2002-06-14,33.89,33.835,33.3245,33.987,35.795,UP,1
2002-06-17,35.105,34.375,33.3422,34.184,35.7658,UP,1
2002-06-18,35.255,35.1,33.3582,34.484,35.7429,DOWN,0
2002-06-19,34.53,35.25,33.3706,34.523,35.6856,DOWN,0
2002-06-20,34.435,34.5,33.3839,34.643,35.6143,DOWN,0
2002-06-21,34.25,33.91,33.3991,34.715,35.5469,UP,1
2002-06-24,34.4,33.875,33.4175,34.574,35.4884,DOWN,0
2002-06-25,33.875,34.6,33.4306,34.298,35.4253,DOWN,0
2002-06-26,33.775,33.765,33.4446,34.147,35.3437,UP,1
2002-06-27,34.47,33.815,33.461,34.154,35.2812,DOWN,0
2002-06-28,34.15,34.675,33.478,34.134,35.2207,DOWN,0
2002-07-01,33.735,34.35,33.4969,34.001,35.1559,DOWN,0
2002-07-02,33.28,33.835,33.5128,33.882,35.1017,DOWN,0
2002-07-03,33.22,33.295,33.5414,33.771,35.0476,UP,1
2002-07-05,34.3,33.55,33.5761,33.737,35.0148,DOWN,0
2002-07-08,33.73,34.3,33.6098,33.653,34.9637,UP,1
2002-07-09,34.05,33.765,33.6493,33.716,34.9221,DOWN,0
2002-07-10,32.785,33.975,33.6903,33.617,34.8704,DOWN,0
2002-07-11,32.53,32.7,33.7171,33.479,34.8,UP,1
2002-07-12,32.59,32.45,33.7475,33.137,34.7388,DOWN,0
2002-07-15,32.155,32.59,33.7815,32.822,34.6535,DOWN,0
2002-07-16,30.5,31.58,33.8067,32.112,34.5318,UP,1
2002-07-17,30.995,30.7,33.8264,31.754,34.4537,DOWN,0
2002-07-18,30.12,31.0,33.8426,31.272,34.3534,DOWN,0
2002-07-19,29.4,29.65,33.8558,30.634,34.2184,DOWN,0
2002-07-22,28.875,29.4,33.8644,29.978,34.0835,DOWN,0
2002-07-23,28.61,29.15,33.8721,29.6,33.9541,UP,1
2002-07-24,30.35,28.11,33.8876,29.471,33.8566,UP,1
2002-07-25,30.575,30.05,33.9049,29.562,33.7435,UP,1
2002-07-26,31.22,30.8,33.926,29.926,33.6279,UP,1
2002-07-29,33.295,31.55,33.9525,30.81,33.5625,DOWN,0
2002-07-30,33.005,33.045,33.9712,31.689,33.493,DOWN,0
2002-07-31,32.995,32.75,33.9892,32.218,33.4352,DOWN,0
2002-08-01,32.24,32.375,34.0025,32.551,33.3755,DOWN,0
2002-08-02,30.6,31.9,34.0062,32.427,33.2859,DOWN,0
2002-08-05,30.1,30.4,34.0116,31.788,33.1669,UP,1
2002-08-06,31.0,30.35,34.0241,31.387,33.0644,UP,1
2002-08-07,31.855,31.175,34.042,31.159,32.9866,UP,1
2002-08-08,32.74,31.975,34.0591,31.259,32.9314,UP,1
2002-08-09,33.0,32.745,34.0758,31.739,32.8942,DOWN,0
2002-08-12,32.835,32.375,34.0916,32.286,32.8406,DOWN,0
2002-08-13,32.435,32.375,34.1043,32.573,32.7963,UP,1
2002-08-14,33.195,32.185,34.1177,32.841,32.7759,DOWN,0
2002-08-15,32.935,33.135,34.1348,32.88,32.7417,DOWN,0
2002-08-16,32.855,32.45,34.1556,32.851,32.723,UP,1
2002-08-19,34.055,32.75,34.1829,33.095,32.7268,DOWN,0
2002-08-20,33.71,33.7,34.2069,33.35,32.7186,UP,1
2002-08-21,34.06,34.125,34.2293,33.523,32.7247,UP,1
2002-08-22,34.545,34.2,34.2516,33.845,32.7289,DOWN,0
2002-08-23,33.7,34.545,34.2667,34.014,32.7262,UP,1
2002-08-26,34.16,33.95,34.2852,34.035,32.7316,UP,1
2002-08-27,34.25,34.16,34.3047,34.143,32.7145,DOWN,0
2002-08-28,34.0,34.245,34.3222,34.131,32.6894,DOWN,0
2002-08-29,33.815,33.925,34.3406,33.985,32.6751,UP,1
2002-08-30,34.26,33.95,34.3541,34.097,32.6716,DOWN,0
2002-09-03,32.89,33.75,34.3576,33.843,32.6444,UP,1
2002-09-04,32.995,32.885,34.3626,33.592,32.6163,DOWN,0
2002-09-05,32.8,32.99,34.3686,33.352,32.5948,DOWN,0
2002-09-06,32.785,32.945,34.3742,33.146,32.575,DOWN,0
2002-09-09,32.325,32.45,34.379,32.759,32.5321,UP,1
2002-09-10,33.11,32.575,34.3899,32.803,32.5113,UP,1
2002-09-11,33.145,33.235,34.3999,32.833,32.4995,DOWN,0
2002-09-12,32.46,32.95,34.4066,32.765,32.4831,DOWN,0
2002-09-13,31.65,32.0,34.4102,32.538,32.4517,DOWN,0
2002-09-16,30.525,30.85,34.4101,32.178,32.3762,DOWN,0
2002-09-17,30.07,30.75,34.4081,31.57,32.303,DOWN,0
2002-09-18,29.88,29.365,34.4041,30.917,32.2196,DOWN,0
2002-09-19,29.7,29.75,34.3998,30.365,32.1579,UP,1
2002-09-20,30.12,29.95,34.3936,30.059,32.1097,DOWN,0
2002-09-23,29.125,29.6,34.3773,29.779,32.0404,DOWN,0
2002-09-24,28.825,29.005,34.3613,29.53,31.9738,UP,1
2002-09-25,29.65,29.025,34.3496,29.484,31.9568,UP,1
2002-09-26,30.465,29.98,34.3448,29.637,31.9462,DOWN,0
2002-09-27,29.85,30.435,34.3335,29.583,31.9408,DOWN,0
2002-09-30,29.165,29.845,34.3185,29.591,31.9361,UP,1
2002-10-01,30.505,29.415,34.3124,29.927,31.9687,DOWN,0
2002-10-02,29.885,30.505,34.3056,29.974,31.9942,UP,1
2002-10-03,30.115,30.25,34.2955,29.904,31.9895,DOWN,0
2002-10-04,29.23,30.5,34.2772,29.78,31.9626,DOWN,0
2002-10-07,28.415,29.305,34.2518,29.63,31.9065,UP,1
2002-10-08,29.225,28.99,34.2285,29.374,31.8251,DOWN,0
2002-10-09,27.865,28.7,34.199,28.97,31.7223,UP,1
2002-10-10,29.19,27.695,34.1751,28.785,31.6462,UP,1
2002-10-11,30.065,29.445,34.1536,28.952,31.6027,DOWN,0
2002-10-14,29.5,29.715,34.13,29.169,31.5807,UP,1
2002-10-15,31.22,30.5,34.1155,29.568,31.6031,DOWN,0
2002-10-16,29.245,30.7,34.0925,29.844,31.568,UP,1
2002-10-17,30.085,29.25,34.0735,30.023,31.5326,UP,1
2002-10-18,30.785,30.125,34.0575,30.167,31.4935,UP,1
2002-10-21,32.08,30.76,34.0449,30.683,31.4751,DOWN,0
2002-10-22,30.945,31.75,34.0285,30.628,31.4373,UP,1
2002-10-23,31.045,30.945,34.0142,30.988,31.4095,UP,1
2002-10-24,31.075,31.5,34.0004,31.186,31.3671,UP,1
2002-10-25,31.295,30.95,33.9894,31.288,31.3343,DOWN,0
2002-10-28,30.565,31.825,33.9749,30.985,31.2885,DOWN,0
2002-10-29,30.565,30.68,33.9635,30.909,31.2187,UP,1
2002-10-30,31.045,30.575,33.9563,30.909,31.1654,DOWN,0
2002-10-31,30.7,30.97,33.9503,30.834,31.0982,UP,1
2002-11-01,31.27,30.675,33.9445,30.829,31.0327,UP,1
2002-11-04,31.585,31.575,33.939,31.033,30.9904,UP,1
2002-11-05,32.215,31.8,33.9378,31.363,30.9515,UP,1
2002-11-06,32.39,32.215,33.936,31.632,30.9143,DOWN,0
2002-11-07,31.39,32.45,33.9265,31.77,30.8621,UP,1
2002-11-08,31.555,31.5,33.9129,31.827,30.8169,DOWN,0
2002-11-11,30.79,31.25,33.8934,31.668,30.7475,UP,1
2002-11-12,31.64,31.225,33.8798,31.553,30.7225,DOWN,0
2002-11-13,31.305,31.5,33.8614,31.336,30.6887,UP,1
2002-11-14,32.285,31.75,33.8444,31.515,30.6784,UP,1
2002-11-15,32.675,32.325,33.8337,31.739,30.6762,DOWN,0
2002-11-18,32.1,32.945,33.8243,32.001,30.6717,DOWN,0
2002-11-19,31.985,32.05,33.8133,32.07,30.6492,UP,1
2002-11-20,32.11,31.7,33.8031,32.231,30.6285,UP,1
2002-11-21,32.925,32.05,33.7954,32.359,30.6378,UP,1
2002-11-22,33.015,32.925,33.7866,32.427,30.6651,DOWN,0
2002-11-25,32.81,32.95,33.7719,32.569,30.7108,DOWN,0
2002-11-26,31.83,32.65,33.754,32.538,30.746,UP,1
2002-11-27,33.71,32.2,33.7432,32.858,30.8226,UP,1
2002-11-29,33.995,34.075,33.7344,33.072,30.9085,UP,1
2002-12-02,34.43,34.5,33.7272,33.355,30.9947,DOWN,0
2002-12-03,33.6,34.05,33.7175,33.513,31.0842,UP,1
2002-12-04,33.755,33.475,33.7042,33.898,31.1828,DOWN,0
2002-12-05,33.33,33.95,33.6862,33.822,31.2564,UP,1
2002-12-06,33.965,32.925,33.6668,33.816,31.3264,DOWN,0
2002-12-09,33.05,33.965,33.6459,33.54,31.3904,DOWN,0
2002-12-10,33.025,33.25,33.6253,33.425,31.4676,UP,1
2002-12-11,33.285,33.025,33.6061,33.331,31.5232,UP,1
2002-12-12,33.315,33.285,33.5888,33.328,31.5918,DOWN,0
2002-12-13,32.49,32.875,33.5656,33.033,31.6393,UP,1
2002-12-16,33.11,32.575,33.5377,33.045,31.7169,DOWN,0
2002-12-17,32.825,33.195,33.5141,33.005,31.8051,DOWN,0
2002-12-18,32.57,32.83,33.4852,32.862,31.872,DOWN,0
2002-12-19,32.225,32.5,33.4546,32.644,31.9592,UP,1
2002-12-20,32.93,32.65,33.4278,32.732,32.034,UP,1
2002-12-23,33.07,32.93,33.4018,32.724,32.0941,DOWN,0
2002-12-24,32.925,32.945,33.3742,32.744,32.1626,DOWN,0
2002-12-26,32.91,33.0,33.3481,32.812,32.1964,DOWN,0
2002-12-27,32.14,32.58,33.32,32.795,32.2543,UP,1
2002-12-30,32.45,32.09,33.2924,32.699,32.3016,DOWN,0
2002-12-31,32.43,32.385,33.2657,32.571,32.3345,UP,1
2003-01-02,33.875,32.8,33.2458,32.761,32.3704,DOWN,0
2003-01-03,33.36,33.775,33.2242,32.851,32.4187,UP,1
2003-01-06,33.985,33.465,33.2104,33.22,32.4775,DOWN,0
2003-01-07,33.37,33.75,33.1946,33.404,32.5234,DOWN,0
2003-01-08,32.625,33.405,33.1778,33.443,32.55,UP,1
2003-01-09,33.075,32.9,33.1604,33.283,32.6002,DOWN,0
2003-01-10,32.85,32.6,33.1434,33.181,32.6459,DOWN,0
2003-01-13,32.575,32.975,33.1254,32.899,32.6765,UP,1
2003-01-14,32.605,32.58,33.1085,32.746,32.7146,DOWN,0
2003-01-15,32.275,32.815,33.0899,32.676,32.7347,UP,1
2003-01-16,32.385,32.375,33.0741,32.538,32.7507,DOWN,0
2003-01-17,32.06,32.385,33.0564,32.38,32.7476,DOWN,0
2003-01-21,31.355,32.425,33.0304,32.136,32.7269,DOWN,0
2003-01-22,30.715,31.355,33.0019,31.758,32.7134,UP,1
2003-01-23,32.235,31.215,32.9761,31.75,32.727,DOWN,0
2003-01-24,31.4,32.1,32.9431,31.553,32.7392,DOWN,0
2003-01-27,30.39,31.4,32.907,31.219,32.7142,UP,1
2003-01-28,30.615,30.46,32.8734,31.071,32.7004,UP,1
2003-01-29,31.32,30.0,32.8449,31.192,32.6811,DOWN,0
2003-01-30,30.005,31.165,32.8056,30.746,32.6277,UP,1
2003-01-31,30.41,30.01,32.7697,30.548,32.5939,UP,1
2003-02-03,30.805,30.46,32.7379,30.631,32.5703,DOWN,0
2003-02-04,30.315,30.805,32.7046,30.571,32.5344,DOWN,0
2003-02-05,30.245,31.3,32.6758,30.356,32.4808,DOWN,0
