ticker,HD US Equity,HD US Equity,HD US Equity,HD US Equity,HD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-10-31,41.04,40.6,39.6794,40.266,39.4692,DOWN,0
2005-11-01,40.98,41.06,39.6735,40.438,39.4782,UP,1
2005-11-02,41.26,40.88,39.6708,40.638,39.4906,DOWN,0
2005-11-03,40.79,41.34,39.669,40.918,39.5084,UP,1
2005-11-04,41.36,40.93,39.6713,41.086,39.532,UP,1
2005-11-07,41.5,41.34,39.6769,41.178,39.5658,DOWN,0
2005-11-08,40.57,41.2,39.6769,41.096,39.5664,UP,1
2005-11-09,40.81,40.69,39.6773,41.006,39.5876,UP,1
2005-11-10,41.74,40.92,39.6827,41.196,39.616,UP,1
2005-11-11,41.91,41.2,39.6902,41.306,39.642,UP,1
2005-11-14,42.57,42.4,39.6967,41.52,39.6868,DOWN,0
2005-11-15,42.4,43.21,39.703,41.886,39.7006,DOWN,0
2005-11-16,42.23,42.4,39.7077,42.17,39.7066,UP,1
2005-11-17,42.51,42.4,39.7124,42.324,39.7332,DOWN,0
2005-11-18,42.44,43.2,39.7125,42.43,39.7576,DOWN,0
2005-11-21,42.28,42.12,39.7113,42.372,39.7766,UP,1
2005-11-22,42.38,42.05,39.7129,42.368,39.8122,UP,1
2005-11-23,42.5,42.3,39.7161,42.422,39.8554,DOWN,0
2005-11-25,42.42,42.58,39.7164,42.404,39.897,DOWN,0
2005-11-28,41.65,42.43,39.7106,42.246,39.932,UP,1
2005-11-29,42.0,41.77,39.7075,42.19,39.9814,DOWN,0
2005-11-30,41.78,42.0,39.7027,42.07,40.0428,DOWN,0
2005-12-01,41.54,41.84,39.6986,41.878,40.1066,UP,1
2005-12-02,41.67,41.35,39.6979,41.728,40.165,DOWN,0
2005-12-05,41.39,41.4,39.6947,41.676,40.2222,UP,1
2005-12-06,41.41,41.5,39.7004,41.558,40.2822,UP,1
2005-12-07,41.52,41.35,39.7092,41.506,40.3448,DOWN,0
2005-12-08,41.22,41.47,39.7172,41.442,40.4122,DOWN,0
2005-12-09,41.02,41.3,39.7194,41.312,40.4714,UP,1
2005-12-12,41.32,41.15,39.7259,41.298,40.535,UP,1
2005-12-13,42.27,41.15,39.737,41.47,40.618,UP,1
2005-12-14,42.48,42.27,39.7495,41.662,40.7028,UP,1
2005-12-15,42.58,42.48,39.7638,41.934,40.8008,DOWN,0
2005-12-16,42.5,42.77,39.7759,42.23,40.8924,DOWN,0
2005-12-19,41.82,42.3,39.7856,42.33,40.9728,DOWN,0
2005-12-20,41.45,41.82,39.793,42.166,41.0414,UP,1
2005-12-21,41.55,41.74,39.8033,41.98,41.1078,DOWN,0
2005-12-22,41.43,41.5,39.811,41.75,41.174,UP,1
2005-12-23,41.59,41.43,39.8218,41.568,41.2468,DOWN,0
2005-12-27,41.02,41.7,39.8296,41.408,41.299,UP,1
2005-12-28,41.09,41.2,39.8362,41.336,41.3516,DOWN,0
2005-12-29,40.74,41.17,39.8455,41.174,41.4032,DOWN,0
2005-12-30,40.48,40.65,39.8534,40.984,41.4276,UP,1
2006-01-03,41.24,40.39,39.8652,40.914,41.461,DOWN,0
2006-01-04,40.48,40.94,39.8776,40.806,41.4776,DOWN,0
2006-01-05,40.08,40.1,39.8889,40.604,41.466,UP,1
2006-01-06,40.38,40.25,39.9023,40.532,41.4712,UP,1
2006-01-09,40.82,40.8,39.9163,40.6,41.4824,UP,1
2006-01-10,41.8,41.04,39.9323,40.712,41.5306,UP,1
2006-01-11,42.95,42.0,39.9586,41.206,41.5792,DOWN,0
2006-01-12,42.55,42.7,39.9806,41.7,41.6094,DOWN,0
2006-01-13,41.91,41.91,39.999,42.006,41.628,DOWN,0
2006-01-17,41.57,41.5,40.0188,42.156,41.6342,UP,1
2006-01-18,41.9,41.57,40.0388,42.176,41.6564,DOWN,0
2006-01-19,41.28,41.3,40.054,41.842,41.6548,DOWN,0
2006-01-20,40.17,41.16,40.0659,41.366,41.6282,DOWN,0
2006-01-23,39.69,40.4,40.0774,40.922,41.6106,UP,1
2006-01-24,40.45,39.99,40.0922,40.698,41.6034,DOWN,0
2006-01-25,39.98,40.42,40.1034,40.314,41.5682,UP,1
2006-01-26,40.4,40.1,40.1127,40.138,41.538,DOWN,0
2006-01-27,40.0,40.22,40.1232,40.104,41.4866,DOWN,0
2006-01-30,40.0,39.72,40.1374,40.166,41.4386,UP,1
2006-01-31,40.55,40.0,40.1596,40.186,41.405,DOWN,0
2006-02-01,40.23,40.45,40.1771,40.236,41.3594,DOWN,0
2006-02-02,39.96,39.96,40.1946,40.148,41.3098,DOWN,0
2006-02-03,39.82,39.85,40.2157,40.112,41.2606,DOWN,0
2006-02-06,39.49,39.77,40.2298,40.01,41.2028,DOWN,0
2006-02-07,38.73,39.34,40.2434,39.646,41.1274,UP,1
2006-02-08,39.27,39.0,40.2587,39.454,41.0644,DOWN,0
2006-02-09,39.05,39.22,40.273,39.272,41.0124,UP,1
2006-02-10,39.22,38.95,40.2889,39.152,40.9568,UP,1
2006-02-13,39.7,39.02,40.312,39.194,40.9152,UP,1
2006-02-14,41.13,39.95,40.3408,39.674,40.907,UP,1
2006-02-15,41.53,41.1,40.3671,40.126,40.9042,UP,1
2006-02-16,41.86,41.61,40.3927,40.688,40.9136,DOWN,0
2006-02-17,41.86,41.85,40.4165,41.216,40.9226,UP,1
2006-02-21,41.87,43.0,40.4416,41.65,40.9296,UP,1
2006-02-22,41.88,42.13,40.4652,41.8,40.9428,DOWN,0
2006-02-23,41.58,41.94,40.4868,41.81,40.954,UP,1
2006-02-24,41.63,41.8,40.5127,41.764,40.9602,UP,1
2006-02-27,42.45,41.82,40.5423,41.882,40.9638,DOWN,0
2006-02-28,42.15,42.18,40.5719,41.938,40.9572,UP,1
2006-03-01,42.59,42.15,40.6034,42.08,40.9574,DOWN,0
2006-03-02,42.29,42.18,40.628,42.222,40.9532,DOWN,0
2006-03-03,42.2,42.0,40.6447,42.336,40.9608,DOWN,0
2006-03-06,41.8,42.16,40.6547,42.206,40.9678,DOWN,0
2006-03-07,41.37,41.65,40.6609,42.05,40.9642,DOWN,0
2006-03-08,41.16,41.1,40.6685,41.764,40.9588,DOWN,0
2006-03-09,40.64,41.07,40.6719,41.434,40.9398,UP,1
2006-03-10,41.25,40.64,40.6789,41.244,40.9444,DOWN,0
2006-03-13,41.25,41.08,40.6883,41.134,40.9476,UP,1
2006-03-14,42.14,41.228,40.6994,41.288,40.9756,UP,1
2006-03-15,42.26,42.02,40.7109,41.508,41.0112,UP,1
2006-03-16,42.75,42.47,40.7279,41.93,41.0414,UP,1
2006-03-17,42.9,42.97,40.7427,42.26,41.0898,DOWN,0
2006-03-20,42.85,42.72,40.7552,42.58,41.1452,UP,1
2006-03-21,43.0,42.84,40.7716,42.752,41.1976,UP,1
2006-03-22,43.37,42.77,40.7887,42.974,41.2486,UP,1
2006-03-23,43.81,43.25,40.8078,43.186,41.2888,DOWN,0
2006-03-24,43.12,43.72,40.825,43.23,41.2922,DOWN,0
2006-03-27,42.99,42.95,40.842,43.258,41.301,DOWN,0
2006-03-28,42.99,42.9,40.8594,43.256,41.3226,DOWN,0
2006-03-29,42.91,43.05,40.8752,43.164,41.3494,DOWN,0
2006-03-30,42.38,42.81,40.8869,42.878,41.359,DOWN,0
2006-03-31,42.3,42.6,40.8983,42.714,41.3794,UP,1
2006-04-03,42.38,42.38,40.9092,42.592,41.4236,UP,1
2006-04-04,42.55,42.3,40.9209,42.504,41.4808,UP,1
2006-04-05,42.65,42.69,40.9344,42.452,41.5248,DOWN,0
2006-04-06,42.14,42.6,40.9467,42.404,41.568,DOWN,0
2006-04-07,42.1,42.39,40.9587,42.364,41.602,DOWN,0
2006-04-10,41.8,42.08,40.972,42.248,41.638,DOWN,0
2006-04-11,41.43,41.9,40.988,42.024,41.6666,DOWN,0
2006-04-12,40.99,41.33,41.0006,41.692,41.6754,UP,1
2006-04-13,41.12,40.9,41.0096,41.488,41.6932,DOWN,0
2006-04-17,40.38,41.03,41.0175,41.144,41.7016,UP,1
2006-04-18,41.32,40.41,41.0296,41.048,41.7316,DOWN,0
2006-04-19,40.74,41.2,41.0359,40.91,41.7566,UP,1
2006-04-20,40.81,40.85,41.0395,40.874,41.7982,DOWN,0
2006-04-21,40.28,41.1,41.0446,40.706,41.8184,DOWN,0
2006-04-24,40.08,40.47,41.0482,40.646,41.839,DOWN,0
2006-04-25,39.96,40.08,41.0476,40.374,41.8538,UP,1
2006-04-26,40.07,40.18,41.0464,40.24,41.8612,UP,1
2006-04-27,40.22,39.77,41.041,40.122,41.843,DOWN,0
2006-04-28,39.93,40.25,41.0358,40.052,41.811,UP,1
2006-05-01,40.54,40.15,41.0333,40.144,41.7846,DOWN,0
2006-05-02,40.2,40.9,41.0262,40.192,41.7514,UP,1
2006-05-03,40.37,40.2,41.0158,40.252,41.7214,DOWN,0
2006-05-04,40.26,40.42,41.0011,40.26,41.689,UP,1
2006-05-05,41.29,40.66,40.9878,40.532,41.6832,DOWN,0
2006-05-08,41.01,41.15,40.9761,40.626,41.6708,UP,1
2006-05-09,41.36,41.1,40.9656,40.858,41.649,DOWN,0
2006-05-10,41.21,41.3,40.9563,41.026,41.6302,DOWN,0
2006-05-11,40.72,41.05,40.9415,41.118,41.5928,DOWN,0
2006-05-12,40.0,40.53,40.9247,40.86,41.547,UP,1
2006-05-15,40.5,39.95,40.9079,40.758,41.513,DOWN,0
2006-05-16,38.45,39.6,40.8826,40.176,41.446,DOWN,0
2006-05-17,38.01,38.27,40.8583,39.536,41.3788,UP,1
2006-05-18,38.41,38.5,40.8383,39.074,41.3238,UP,1
2006-05-19,38.94,38.59,40.8219,38.862,41.2898,DOWN,0
2006-05-22,38.49,38.5,40.8079,38.46,41.2346,DOWN,0
2006-05-23,37.84,38.57,40.7924,38.338,41.1664,UP,1
2006-05-24,38.01,37.8,40.7795,38.338,41.0838,UP,1
2006-05-25,38.4,38.36,40.7647,38.336,41.0066,UP,1
2006-05-26,38.67,38.5,40.7497,38.282,40.925,DOWN,0
2006-05-30,37.7,38.26,40.7307,38.124,40.821,UP,1
2006-05-31,38.12,37.77,40.7149,38.18,40.7264,UP,1
2006-06-01,38.55,37.95,40.6996,38.288,40.6374,DOWN,0
2006-06-02,38.0,38.41,40.6863,38.208,40.53,DOWN,0
2006-06-05,37.46,37.75,40.6705,37.966,40.403,DOWN,0
2006-06-06,37.06,37.57,40.6523,37.838,40.2818,DOWN,0
2006-06-07,36.71,36.95,40.634,37.556,40.1562,UP,1
2006-06-08,37.25,36.57,40.6176,37.296,40.0414,DOWN,0
2006-06-09,36.95,37.1,40.5991,37.086,39.9222,DOWN,0
2006-06-12,36.26,36.9,40.5809,36.846,39.7998,UP,1
2006-06-13,36.29,36.1,40.5615,36.692,39.6796,UP,1
2006-06-14,36.75,36.13,40.5462,36.7,39.567,UP,1
2006-06-15,37.37,37.03,40.5303,36.724,39.4634,DOWN,0
2006-06-16,36.91,37.3,40.5161,36.716,39.3486,DOWN,0
2006-06-19,36.86,36.91,40.4988,36.836,39.243,DOWN,0
2006-06-20,36.42,36.71,40.4779,36.862,39.1294,UP,1
2006-06-21,36.66,36.32,40.4595,36.844,39.0266,DOWN,0
2006-06-22,36.48,36.94,40.4334,36.666,38.9276,DOWN,0
2006-06-23,36.41,36.35,40.4058,36.566,38.836,UP,1
2006-06-26,36.64,36.26,40.3831,36.522,38.7464,DOWN,0
2006-06-27,36.37,36.55,40.3588,36.512,38.6662,DOWN,0
2006-06-28,36.16,36.27,40.333,36.412,38.563,UP,1
2006-06-29,36.46,36.2,40.3123,36.408,38.4774,DOWN,0
2006-06-30,35.79,36.46,40.2895,36.284,38.377,DOWN,0
2006-07-03,35.77,35.86,40.2667,36.11,38.2868,DOWN,0
2006-07-05,35.53,35.78,40.2448,35.942,38.1958,DOWN,0
2006-07-06,35.47,35.45,40.2245,35.804,38.106,DOWN,0
2006-07-07,35.37,35.51,40.2078,35.586,38.012,DOWN,0
2006-07-10,35.0,35.4,40.1911,35.428,37.9076,DOWN,0
2006-07-11,34.38,34.9,40.1692,35.15,37.7966,DOWN,0
2006-07-12,33.61,34.26,40.1446,34.766,37.658,UP,1
2006-07-13,34.07,33.5,40.1229,34.486,37.5354,DOWN,0
2006-07-14,33.84,33.96,40.1002,34.18,37.4048,DOWN,0
2006-07-17,33.6,33.93,40.0789,33.9,37.2716,DOWN,0
2006-07-18,33.13,33.45,40.0543,33.65,37.1084,UP,1
2006-07-19,34.35,33.17,40.0353,33.798,36.9752,DOWN,0
2006-07-20,33.98,34.52,40.0146,33.78,36.8276,DOWN,0
2006-07-21,33.85,34.06,39.9927,33.782,36.6804,UP,1
2006-07-24,34.61,34.14,39.9773,33.984,36.5582,UP,1
2006-07-25,35.24,34.44,39.9639,34.406,36.463,DOWN,0
2006-07-26,34.7,35.0,39.9484,34.476,36.347,DOWN,0
2006-07-27,34.02,34.67,39.9284,34.484,36.2584,UP,1
2006-07-28,34.59,34.34,39.9102,34.632,36.19,UP,1
2006-07-31,34.71,34.59,39.8932,34.652,36.116,DOWN,0
2006-08-01,34.14,34.5,39.8741,34.432,36.02,DOWN,0
2006-08-02,34.11,34.15,39.8526,34.314,35.9324,UP,1
2006-08-03,34.57,33.8,39.8332,34.424,35.867,UP,1
2006-08-04,34.71,35.2,39.8159,34.448,35.801,DOWN,0
2006-08-07,34.69,34.71,39.7931,34.444,35.7268,DOWN,0
2006-08-08,34.33,34.8,39.7669,34.482,35.64,DOWN,0
2006-08-09,33.4,34.37,39.7356,34.34,35.554,UP,1
2006-08-10,33.61,33.3,39.7004,34.148,35.4638,DOWN,0
2006-08-11,33.27,33.69,39.6661,33.86,35.3582,DOWN,0
2006-08-14,33.26,33.37,39.6311,33.574,35.2634,UP,1
2006-08-15,34.44,34.45,39.6064,33.596,35.203,UP,1
2006-08-16,34.5,34.55,39.5763,33.816,35.1518,UP,1
2006-08-17,34.72,34.5,39.5447,34.038,35.112,UP,1
2006-08-18,34.77,34.76,39.5136,34.338,35.0624,DOWN,0
2006-08-21,34.3,34.15,39.4788,34.546,35.0094,DOWN,0
2006-08-22,34.06,34.35,39.4452,34.47,34.9654,DOWN,0
2006-08-23,33.65,33.75,39.4066,34.3,34.9126,DOWN,0
2006-08-24,33.41,33.62,39.3662,34.038,34.8458,UP,1
2006-08-25,33.48,33.6,39.3307,33.78,34.768,UP,1
2006-08-28,33.69,33.5,39.2951,33.658,34.7036,UP,1
2006-08-29,34.09,33.82,39.2569,33.664,34.6482,UP,1
2006-08-30,34.12,34.14,39.2179,33.758,34.6022,UP,1
2006-08-31,34.29,34.11,39.1765,33.934,34.5548,UP,1
2006-09-01,34.64,34.3,39.1377,34.166,34.518,UP,1
2006-09-05,34.77,34.65,39.1004,34.382,34.4852,DOWN,0
2006-09-06,34.17,34.37,39.0587,34.398,34.4358,UP,1
2006-09-07,34.34,33.95,39.0182,34.442,34.3952,DOWN,0
2006-09-08,34.28,34.47,38.9782,34.44,34.3576,UP,1
2006-09-11,35.06,34.28,38.9416,34.524,34.3296,UP,1
2006-09-12,36.66,35.2,38.9124,34.902,34.347,UP,1
2006-09-13,37.17,36.7,38.8862,35.502,34.375,UP,1
2006-09-14,37.22,36.8,38.864,36.078,34.4088,DOWN,0
2006-09-15,37.22,37.42,38.8401,36.666,34.4438,DOWN,0
2006-09-18,36.58,36.5,38.8141,36.97,34.468,DOWN,0
2006-09-19,36.28,36.7,38.7878,36.894,34.4936,UP,1
2006-09-20,36.38,36.44,38.7614,36.736,34.5336,DOWN,0
2006-09-21,35.85,36.45,38.7337,36.462,34.5784,UP,1
2006-09-22,35.96,35.87,38.7064,36.21,34.6162,UP,1
2006-09-25,36.58,35.96,38.6817,36.21,34.671,UP,1
2006-09-26,36.62,36.3,38.6587,36.278,34.7314,DOWN,0
2006-09-27,36.46,36.59,38.6359,36.294,34.798,UP,1
2006-09-28,36.7,36.36,38.6128,36.464,34.845,DOWN,0
2006-09-29,36.27,36.48,38.5828,36.526,34.8908,UP,1
2006-10-02,36.34,36.18,38.5521,36.478,34.9406,UP,1
2006-10-03,36.83,36.39,38.5234,36.52,34.985,UP,1
2006-10-04,37.49,36.77,38.4983,36.726,35.03,DOWN,0
2006-10-05,37.26,37.42,38.4755,36.838,35.0812,DOWN,0
2006-10-06,37.14,37.06,38.454,37.012,35.1436,UP,1
2006-10-09,37.7,36.81,38.4347,37.284,35.2058,UP,1
2006-10-10,37.76,37.75,38.4164,37.47,35.2668,UP,1
2006-10-11,37.92,37.56,38.398,37.556,35.3424,DOWN,0
2006-10-12,37.9,37.98,38.3824,37.684,35.4182,DOWN,0
2006-10-13,36.9,37.44,38.3615,37.636,35.4648,DOWN,0
2006-10-16,36.35,36.45,38.3395,37.366,35.4976,DOWN,0
2006-10-17,35.76,35.95,38.3159,36.966,35.519,UP,1
2006-10-18,35.89,35.95,38.2892,36.56,35.5502,UP,1
2006-10-19,35.91,35.84,38.2663,36.162,35.6004,UP,1
2006-10-20,35.99,35.98,38.2459,35.98,35.648,UP,1
2006-10-23,36.24,35.81,38.2252,35.958,35.7074,UP,1
2006-10-24,36.5,36.18,38.2036,36.106,35.7722,UP,1
2006-10-25,36.6,36.57,38.1776,36.248,35.8154,UP,1
2006-10-26,37.38,36.84,38.1497,36.542,35.873,DOWN,0
2006-10-27,37.07,37.24,38.1223,36.758,35.92,UP,1
2006-10-30,37.25,36.88,38.099,36.96,35.9696,UP,1
2006-10-31,37.33,37.25,38.0778,37.126,36.0302,UP,1
2006-11-01,37.35,37.5,38.0551,37.276,36.096,DOWN,0
2006-11-02,37.2,37.05,38.0347,37.24,36.167,DOWN,0
2006-11-03,37.2,37.33,38.0198,37.266,36.2428,UP,1
2006-11-06,37.22,36.6,38.0075,37.26,36.3176,UP,1
2006-11-07,37.23,37.16,37.9914,37.24,36.3884,UP,1
2006-11-08,37.25,37.0,37.9777,37.22,36.4516,DOWN,0
2006-11-09,36.85,37.25,37.96,37.15,36.5062,DOWN,0
2006-11-10,36.64,36.8,37.9432,37.038,36.5532,DOWN,0
2006-11-13,36.4,36.75,37.9252,36.874,36.5884,UP,1
2006-11-14,37.96,35.82,37.9122,37.02,36.6522,DOWN,0
2006-11-15,37.62,37.77,37.8992,37.094,36.7212,UP,1
2006-11-16,37.81,37.8,37.8884,37.286,36.7906,UP,1
2006-11-17,38.28,37.77,37.8807,37.614,36.8706,UP,1
2006-11-20,38.41,38.13,37.8753,38.016,36.9376,DOWN,0
2006-11-21,37.92,38.41,37.8713,38.008,36.9628,UP,1
2006-11-22,38.1,37.92,37.8654,38.104,36.9814,DOWN,0
2006-11-24,37.72,37.85,37.8588,38.086,36.9914,DOWN,0
2006-11-27,37.59,38.1,37.8506,37.948,36.9988,DOWN,0
2006-11-28,37.07,37.31,37.8375,37.68,37.0086,UP,1
2006-11-29,37.62,37.19,37.8199,37.62,37.0354,UP,1
2006-11-30,37.97,37.51,37.8021,37.594,37.0672,UP,1
2006-12-01,38.97,39.1,37.7877,37.844,37.1296,UP,1
2006-12-04,39.2,38.7,37.7744,38.166,37.1944,UP,1
2006-12-05,39.37,39.39,37.7619,38.626,37.2502,UP,1
2006-12-06,39.92,39.52,37.7521,39.086,37.3162,DOWN,0
2006-12-07,38.93,39.57,37.7388,39.278,37.3656,DOWN,0
2006-12-08,38.8,38.97,37.7247,39.244,37.4076,DOWN,0
2006-12-11,38.79,38.8,37.7064,39.162,37.458,DOWN,0
2006-12-12,38.7,38.7,37.6891,39.028,37.5052,UP,1
2006-12-13,39.11,38.95,37.6717,38.866,37.5508,UP,1
2006-12-14,39.97,39.1,37.6601,39.074,37.6004,DOWN,0
2006-12-15,39.89,40.11,37.6486,39.292,37.653,UP,1
2006-12-18,39.96,40.07,37.6394,39.526,37.7094,DOWN,0
2006-12-19,39.64,39.75,37.6307,39.714,37.7482,DOWN,0
2006-12-20,39.13,39.55,37.6206,39.718,37.7756,DOWN,0
2006-12-21,38.91,39.25,37.6119,39.506,37.7954,DOWN,0
2006-12-22,38.89,38.95,37.6001,39.306,37.8152,UP,1
2006-12-26,39.06,38.62,37.5892,39.126,37.8584,UP,1
2006-12-27,39.56,39.19,37.5763,39.11,37.9226,UP,1
2006-12-28,39.73,39.41,37.5636,39.23,38.002,UP,1
2006-12-29,40.16,39.66,37.5507,39.48,38.0874,UP,1
2007-01-03,41.07,41.3,37.5415,39.916,38.1906,DOWN,0
2007-01-04,40.57,41.0,37.5301,40.218,38.2822,DOWN,0
2007-01-05,39.79,40.44,37.5141,40.264,38.3532,DOWN,0
2007-01-08,39.49,39.94,37.4947,40.216,38.413,DOWN,0
2007-01-09,39.32,39.5,37.4722,40.048,38.4674,UP,1
2007-01-10,39.78,39.84,37.4555,39.79,38.5154,UP,1
2007-01-11,40.08,39.65,37.441,39.692,38.5756,UP,1
2007-01-12,40.11,39.95,37.4266,39.756,38.6328,UP,1
2007-01-16,40.29,40.0,37.4135,39.916,38.692,DOWN,0
2007-01-17,40.29,40.19,37.403,40.11,38.7508,UP,1
2007-01-18,40.87,40.05,37.3959,40.328,38.8242,DOWN,0
2007-01-19,40.55,40.97,37.3867,40.422,38.8912,DOWN,0
2007-01-22,40.05,40.66,37.3742,40.41,38.9478,UP,1
2007-01-23,40.43,40.03,37.3631,40.438,39.0118,UP,1
2007-01-24,40.69,40.52,37.3559,40.518,39.0806,DOWN,0
2007-01-25,40.09,40.53,37.3458,40.362,39.1454,DOWN,0
2007-01-26,39.94,40.12,37.3365,40.24,39.2114,DOWN,0
2007-01-29,39.91,40.3,37.3289,40.212,39.2816,UP,1
2007-01-30,40.17,40.11,37.3248,40.16,39.3258,UP,1
2007-01-31,40.74,39.97,37.3229,40.17,39.3882,UP,1
2007-02-01,41.08,40.77,37.3264,40.368,39.4536,DOWN,0
2007-02-02,40.83,40.9,37.324,40.546,39.5046,UP,1
2007-02-05,41.03,40.67,37.3254,40.77,39.557,UP,1
2007-02-06,41.27,41.09,37.3277,40.99,39.624,UP,1
2007-02-07,41.36,41.22,37.3331,41.114,39.6892,DOWN,0
2007-02-08,41.09,41.22,37.3382,41.116,39.7566,DOWN,0
2007-02-09,41.0,41.22,37.3434,41.15,39.8248,UP,1
2007-02-12,41.44,41.62,37.3502,41.232,39.9122,UP,1
2007-02-13,41.76,41.44,37.3579,41.33,39.995,DOWN,0
2007-02-14,41.73,41.72,37.3669,41.404,40.0702,DOWN,0
2007-02-15,41.66,41.57,37.3725,41.518,40.124,DOWN,0
2007-02-16,41.44,41.5,37.3787,41.606,40.1688,DOWN,0
2007-02-20,41.34,40.74,37.3836,41.586,40.2082,DOWN,0
2007-02-21,41.3,40.89,37.3888,41.494,40.2358,DOWN,0
2007-02-22,41.18,41.17,37.3882,41.384,40.2808,DOWN,0
2007-02-23,40.96,41.42,37.388,41.244,40.324,DOWN,0
2007-02-26,40.79,41.0,37.3851,41.114,40.364,DOWN,0
2007-02-27,39.82,40.49,37.3782,40.81,40.3864,DOWN,0
2007-02-28,39.59,39.29,37.3725,40.468,40.396,DOWN,0
2007-03-01,39.45,39.17,37.3698,40.122,40.3856,DOWN,0
2007-03-02,39.01,39.31,37.3623,39.732,40.368,DOWN,0
2007-03-05,38.67,38.75,37.3634,39.308,40.3422,UP,1
2007-03-06,38.8,39.02,37.3674,39.104,40.3254,DOWN,0
2007-03-07,38.71,38.71,37.3689,38.928,40.317,UP,1
2007-03-08,38.8,38.77,37.3682,38.798,40.3148,DOWN,0
2007-03-09,38.67,39.15,37.3691,38.73,40.3104,DOWN,0
2007-03-12,38.17,38.41,37.3707,38.63,40.2926,DOWN,0
2007-03-13,37.35,38.03,37.3674,38.34,40.2484,UP,1
2007-03-14,37.56,37.28,37.3632,38.11,40.205,DOWN,0
2007-03-15,37.49,37.46,37.3573,37.848,40.1516,UP,1
2007-03-16,37.51,37.6,37.3564,37.616,40.0804,UP,1
2007-03-19,37.72,37.65,37.3544,37.526,40.0234,UP,1
2007-03-20,37.93,37.65,37.3513,37.642,39.9862,UP,1
2007-03-21,38.74,37.89,37.355,37.878,39.9712,DOWN,0
2007-03-22,38.33,38.61,37.3593,38.046,39.9514,DOWN,0
2007-03-23,38.22,38.35,37.3651,38.188,39.9202,DOWN,0
2007-03-26,37.91,38.15,37.3711,38.226,39.8768,DOWN,0
2007-03-27,37.34,37.73,37.3716,38.108,39.8214,DOWN,0
2007-03-28,36.77,37.18,37.3707,37.714,39.751,UP,1
2007-03-29,36.82,36.97,37.3735,37.412,39.6816,DOWN,0
2007-03-30,36.74,36.77,37.3757,37.116,39.599,UP,1
2007-04-02,36.79,36.67,37.3759,36.892,39.5238,UP,1
2007-04-03,37.63,36.89,37.3772,36.95,39.4754,UP,1
2007-04-04,38.11,37.61,37.3832,37.218,39.429,DOWN,0
2007-04-05,38.02,37.94,37.389,37.458,39.3756,UP,1
2007-04-09,38.08,38.24,37.3973,37.726,39.3354,UP,1
2007-04-10,38.23,38.09,37.4052,38.014,39.3012,DOWN,0
2007-04-11,37.97,38.12,37.4126,38.082,39.2624,UP,1
2007-04-12,38.02,37.89,37.4207,38.064,39.2194,DOWN,0
2007-04-13,37.89,37.96,37.4269,38.038,39.1624,UP,1
2007-04-16,38.56,38.0,37.4379,38.134,39.112,UP,1
2007-04-17,39.44,38.84,37.4543,38.376,39.0842,DOWN,0
2007-04-18,39.04,39.39,37.4672,38.59,39.0444,DOWN,0
2007-04-19,38.91,38.9,37.4828,38.768,38.9972,UP,1
2007-04-20,39.21,39.33,37.5,39.032,38.9542,DOWN,0
2007-04-23,39.21,39.19,37.5184,39.162,38.9166,UP,1
2007-04-24,39.31,39.09,37.5376,39.136,38.8828,UP,1
2007-04-25,39.5,39.42,37.5582,39.228,38.844,DOWN,0
2007-04-26,38.99,39.42,37.5782,39.244,38.7886,DOWN,0
2007-04-27,38.47,38.9,37.5986,39.096,38.7234,DOWN,0
2007-04-30,37.87,38.5,37.6199,38.828,38.6476,UP,1
2007-05-01,38.43,38.15,37.6417,38.652,38.5874,UP,1
2007-05-02,38.75,38.34,37.6663,38.502,38.5356,UP,1
2007-05-03,39.06,38.95,37.6936,38.516,38.4908,DOWN,0
2007-05-04,38.9,39.12,37.7224,38.602,38.4452,DOWN,0
2007-05-07,38.84,38.7,37.7449,38.796,38.4028,DOWN,0
2007-05-08,38.63,38.71,37.7681,38.836,38.3596,UP,1
2007-05-09,39.18,38.46,37.7948,38.922,38.3468,DOWN,0
2007-05-10,38.79,38.89,37.8157,38.868,38.3308,UP,1
2007-05-11,38.86,38.7,37.8338,38.86,38.319,UP,1
2007-05-14,39.01,39.04,37.8553,38.894,38.319,DOWN,0
2007-05-15,38.3,38.0,37.8767,38.828,38.3116,UP,1
2007-05-16,38.37,38.46,37.8956,38.666,38.303,DOWN,0
2007-05-17,38.3,38.17,37.9136,38.568,38.2948,UP,1
2007-05-18,38.88,38.49,37.9373,38.572,38.2964,DOWN,0
2007-05-21,38.63,38.7,37.9599,38.496,38.2956,DOWN,0
2007-05-22,38.53,38.6,37.9797,38.542,38.3028,UP,1
2007-05-23,38.78,38.72,38.0,38.624,38.3314,UP,1
2007-05-24,38.95,38.63,38.0213,38.754,38.3592,DOWN,0
2007-05-25,38.38,38.92,38.0416,38.654,38.377,UP,1
2007-05-29,38.65,38.38,38.0678,38.658,38.3998,UP,1
2007-05-30,38.7,38.63,38.0933,38.692,38.4194,UP,1
2007-05-31,38.87,38.75,38.1213,38.71,38.4382,UP,1
2007-06-01,39.21,39.1,38.151,38.762,38.4476,UP,1
2007-06-04,39.8,39.0,38.1778,39.046,38.477,DOWN,0
