ticker,FTNT US Equity,FTNT US Equity,FTNT US Equity,FTNT US Equity,FTNT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-03-27,10.666,11.024,10.7616,9.8609,8.3897,DOWN,0
2018-03-28,10.456,10.666,10.67,9.8926,8.4045,UP,1
2018-03-29,10.716,10.55,10.6688,9.9266,8.4202,DOWN,0
2018-04-02,10.486,10.622,10.648,9.9535,8.4348,UP,1
2018-04-03,10.686,10.546,10.602,9.9832,8.4505,UP,1
2018-04-04,10.862,10.484,10.6412,10.017,8.467,UP,1
2018-04-05,10.918,10.87,10.7336,10.0524,8.4836,DOWN,0
2018-04-06,10.866,10.846,10.7636,10.0887,8.5005,UP,1
2018-04-09,10.894,10.858,10.8452,10.1249,8.5172,UP,1
2018-04-10,11.246,11.034,10.9572,10.1664,8.5357,DOWN,0
2018-04-11,10.966,10.936,10.978,10.2019,8.5522,UP,1
2018-04-12,11.218,11.082,11.038,10.2433,8.5705,DOWN,0
2018-04-13,11.168,11.294,11.0984,10.2825,8.5891,UP,1
2018-04-16,11.352,11.29,11.19,10.326,8.6081,UP,1
2018-04-17,11.534,11.44,11.2476,10.377,8.6281,DOWN,0
2018-04-18,11.498,11.596,11.354,10.4316,8.6481,DOWN,0
2018-04-19,11.482,11.45,11.4068,10.4751,8.6684,DOWN,0
2018-04-20,11.43,11.456,11.4592,10.5216,8.6869,DOWN,0
2018-04-23,11.348,11.514,11.4584,10.5706,8.7057,DOWN,0
2018-04-24,11.214,11.5,11.3944,10.6087,8.7232,DOWN,0
2018-04-25,10.96,11.158,11.2868,10.642,8.7395,UP,1
2018-04-26,11.084,11.034,11.2072,10.6712,8.7561,DOWN,0
2018-04-27,10.986,11.134,11.1184,10.6974,8.7715,UP,1
2018-04-30,11.072,11.036,11.0632,10.7217,8.7868,UP,1
2018-05-01,11.148,11.002,11.05,10.7489,8.8024,UP,1
2018-05-02,11.188,11.184,11.0956,10.7764,8.8181,UP,1
2018-05-03,11.222,11.112,11.1232,10.8044,8.8338,DOWN,0
2018-05-04,10.948,11.154,11.1156,10.8266,8.8474,UP,1
2018-05-07,11.138,11.04,11.1288,10.8498,8.8624,UP,1
2018-05-08,11.388,11.076,11.1768,10.8763,8.879,UP,1
2018-05-09,11.804,11.41,11.3,10.9126,8.8974,UP,1
2018-05-10,12.032,11.782,11.462,10.9514,8.9169,UP,1
2018-05-11,12.076,12.036,11.6876,10.9948,8.9367,DOWN,0
2018-05-14,11.91,12.076,11.842,11.0312,8.9578,DOWN,0
2018-05-15,11.858,11.846,11.936,11.0658,8.9796,DOWN,0
2018-05-16,11.722,11.888,11.9196,11.0928,9.0013,DOWN,0
2018-05-17,11.658,11.698,11.8448,11.1161,9.0228,UP,1
2018-05-18,11.704,11.664,11.7704,11.1338,9.045,UP,1
2018-05-21,11.864,11.85,11.7612,11.1533,9.0679,DOWN,0
2018-05-22,11.754,11.882,11.7404,11.1697,9.0898,UP,1
2018-05-23,11.834,11.646,11.7628,11.1894,9.1122,UP,1
2018-05-24,12.128,11.864,11.8568,11.2138,9.1363,DOWN,0
2018-05-25,12.074,12.094,11.9308,11.2385,9.16,DOWN,0
2018-05-29,11.986,12.04,11.9552,11.2622,9.1838,UP,1
2018-05-30,12.236,12.07,12.0516,11.2936,9.2085,DOWN,0
2018-05-31,12.236,12.232,12.132,11.3232,9.2326,UP,1
2018-06-01,12.4,12.312,12.1864,11.3529,9.2578,UP,1
2018-06-04,12.494,12.496,12.2704,11.3883,9.2831,UP,1
2018-06-05,12.64,12.538,12.4012,11.4293,9.3098,UP,1
2018-06-06,12.658,12.66,12.4856,11.4642,9.3364,DOWN,0
2018-06-07,12.3,12.678,12.4984,11.4968,9.361,UP,1
2018-06-08,12.506,12.3,12.5196,11.5378,9.386,UP,1
2018-06-11,12.65,12.558,12.5508,11.5765,9.4121,UP,1
2018-06-12,12.822,12.666,12.5872,11.6232,9.439,UP,1
2018-06-13,12.938,12.876,12.6432,11.6683,9.4665,UP,1
2018-06-14,13.148,13.018,12.8128,11.714,9.495,DOWN,0
2018-06-15,13.056,13.18,12.9228,11.7568,9.5229,UP,1
2018-06-18,13.234,12.996,13.0396,11.8041,9.5512,DOWN,0
2018-06-19,12.864,12.64,13.048,11.8435,9.5774,UP,1
2018-06-20,13.016,12.87,13.0636,11.8789,9.6041,DOWN,0
2018-06-21,12.948,13.006,13.0236,11.9186,9.6321,DOWN,0
2018-06-22,12.786,12.966,12.9696,11.9499,9.6587,DOWN,0
2018-06-25,12.424,12.694,12.8076,11.975,9.6834,UP,1
2018-06-26,12.574,12.494,12.7496,11.9995,9.7088,DOWN,0
2018-06-27,12.36,12.646,12.6184,12.016,9.7323,UP,1
2018-06-28,12.49,12.312,12.5268,12.0358,9.7563,DOWN,0
2018-06-29,12.486,12.564,12.4668,12.0559,9.7808,UP,1
2018-07-02,12.786,12.434,12.5392,12.083,9.8067,DOWN,0
2018-07-03,12.718,12.824,12.568,12.1104,9.8316,UP,1
2018-07-05,12.866,12.824,12.6692,12.1435,9.8573,UP,1
2018-07-06,12.994,12.872,12.77,12.1842,9.8838,DOWN,0
2018-07-09,12.954,13.058,12.8636,12.2216,9.9103,UP,1
2018-07-10,13.082,13.022,12.9228,12.2635,9.9374,UP,1
2018-07-11,13.132,13.006,13.0056,12.3047,9.9647,UP,1
2018-07-12,13.446,13.19,13.1216,12.3506,9.9944,DOWN,0
2018-07-13,13.312,13.416,13.1852,12.3931,10.0235,DOWN,0
2018-07-16,13.246,13.37,13.2436,12.4336,10.052,UP,1
2018-07-17,13.388,13.2,13.3048,12.4824,10.083,DOWN,0
2018-07-18,13.362,13.412,13.3508,12.5269,10.114,UP,1
2018-07-19,13.49,13.406,13.3596,12.5689,10.1451,UP,1
2018-07-20,13.596,13.272,13.4164,12.6048,10.1764,UP,1
2018-07-23,13.644,13.582,13.496,12.637,10.2077,DOWN,0
2018-07-24,13.35,13.734,13.4884,12.6625,10.2362,UP,1
2018-07-25,13.686,13.378,13.5532,12.698,10.2656,UP,1
2018-07-26,13.714,13.622,13.598,12.7351,10.2954,DOWN,0
2018-07-27,13.162,13.674,13.5112,12.7639,10.3227,DOWN,0
2018-07-30,12.556,13.116,13.2936,12.7819,10.3468,UP,1
2018-07-31,12.582,12.62,13.14,12.7994,10.3712,UP,1
2018-08-01,12.92,12.646,12.9868,12.8206,10.3967,UP,1
2018-08-02,14.752,14.1,13.1944,12.8805,10.4316,DOWN,0
2018-08-03,14.726,14.798,13.5072,12.9384,10.4659,DOWN,0
2018-08-06,14.726,14.698,13.9412,12.9903,10.4993,DOWN,0
2018-08-07,14.612,14.72,14.3472,13.0411,10.5321,DOWN,0
2018-08-08,14.61,14.606,14.6852,13.0936,10.5648,UP,1
2018-08-09,14.91,14.67,14.7168,13.147,10.5992,UP,1
2018-08-10,15.058,14.802,14.7832,13.2035,10.6345,DOWN,0
2018-08-13,14.956,15.0,14.8292,13.2546,10.6696,UP,1
2018-08-14,15.27,15.058,14.9608,13.3101,10.7058,DOWN,0
2018-08-15,15.244,15.254,15.0876,13.3622,10.7433,UP,1
2018-08-16,15.318,15.3,15.1692,13.4154,10.7804,DOWN,0
2018-08-17,15.3,15.3,15.2176,13.4754,10.8175,UP,1
2018-08-20,15.336,15.38,15.2936,13.532,10.8554,DOWN,0
2018-08-21,15.322,15.454,15.304,13.5854,10.8934,UP,1
2018-08-22,15.544,15.298,15.364,13.6399,10.9321,UP,1
2018-08-23,15.75,15.5,15.4504,13.6961,10.9716,UP,1
2018-08-24,16.078,15.792,15.606,13.7547,11.0129,DOWN,0
2018-08-27,16.062,16.106,15.7512,13.8148,11.0533,UP,1
2018-08-28,16.184,16.128,15.9236,13.8738,11.0948,UP,1
2018-08-29,16.502,16.316,16.1152,13.9466,11.1373,UP,1
2018-08-30,16.61,16.49,16.2872,14.0185,11.18,UP,1
2018-08-31,16.752,16.574,16.422,14.0946,11.2238,UP,1
2018-09-04,17.216,17.02,16.6528,14.1832,11.2699,DOWN,0
2018-09-05,16.704,17.256,16.7568,14.2688,11.3132,UP,1
2018-09-06,17.0,16.758,16.8564,14.3573,11.3579,UP,1
2018-09-07,17.104,16.888,16.9552,14.4522,11.4026,UP,1
2018-09-10,17.57,17.226,17.1188,14.5538,11.4492,DOWN,0
2018-09-11,17.446,17.502,17.1648,14.653,11.4946,UP,1
2018-09-12,17.746,17.468,17.3732,14.7522,11.5415,UP,1
2018-09-13,17.986,17.846,17.5704,14.8575,11.5896,UP,1
2018-09-14,18.07,18.002,17.7636,14.9616,11.6377,DOWN,0
2018-09-17,17.634,18.062,17.7764,15.0544,11.6845,UP,1
2018-09-18,17.686,17.318,17.8244,15.149,11.7308,DOWN,0
2018-09-19,17.166,17.73,17.7084,15.2307,11.7745,DOWN,0
2018-09-20,17.142,16.8,17.5396,15.3109,11.8187,DOWN,0
2018-09-21,17.096,17.18,17.3448,15.3839,11.863,UP,1
2018-09-24,17.45,17.096,17.308,15.4667,11.909,UP,1
2018-09-25,17.902,17.65,17.3512,15.5598,11.9571,UP,1
2018-09-26,17.91,18.0,17.5,15.6502,12.0047,UP,1
2018-09-27,18.352,18.014,17.742,15.75,12.0542,UP,1
2018-09-28,18.454,18.24,18.0136,15.8493,12.1043,UP,1
2018-10-01,18.458,18.6,18.2152,15.9466,12.154,DOWN,0
2018-10-02,18.236,18.47,18.282,16.0384,12.2024,UP,1
2018-10-03,18.3,18.308,18.36,16.1374,12.2503,DOWN,0
2018-10-04,17.858,18.29,18.2612,16.2208,12.2953,DOWN,0
2018-10-05,17.22,17.538,18.0144,16.291,12.3363,DOWN,0
2018-10-08,16.74,17.24,17.6708,16.3625,12.3751,DOWN,0
2018-10-09,16.512,16.61,17.326,16.4416,12.4137,DOWN,0
2018-10-10,15.914,16.622,16.8488,16.5083,12.4494,DOWN,0
2018-10-11,15.424,15.766,16.362,16.5584,12.4823,UP,1
2018-10-12,15.99,15.928,16.116,16.5831,12.5182,UP,1
2018-10-15,16.03,16.06,15.974,16.6092,12.5544,UP,1
2018-10-16,16.542,16.29,15.98,16.6455,12.5934,DOWN,0
2018-10-17,16.332,16.602,16.0636,16.6799,12.6307,UP,1
2018-10-18,16.342,16.19,16.2472,16.7146,12.6674,DOWN,0
2018-10-19,16.24,16.522,16.2972,16.7412,12.7046,UP,1
2018-10-22,16.588,16.3,16.4088,16.7718,12.7434,UP,1
2018-10-23,16.68,16.16,16.4364,16.8062,12.7818,DOWN,0
2018-10-24,15.82,16.61,16.334,16.8172,12.8166,UP,1
2018-10-25,16.22,15.978,16.3096,16.8368,12.8536,DOWN,0
2018-10-26,15.638,15.77,16.1892,16.8432,12.8875,DOWN,0
2018-10-29,15.508,16.054,15.9732,16.8473,12.9201,UP,1
2018-10-30,15.79,15.456,15.7952,16.8564,12.9547,UP,1
2018-10-31,16.436,16.212,15.9184,16.8787,12.9918,UP,1
2018-11-01,16.738,16.44,16.022,16.9026,13.0298,DOWN,0
2018-11-02,14.512,16.336,15.7968,16.8778,13.0563,UP,1
2018-11-05,14.974,14.602,15.69,16.8557,13.0854,DOWN,0
2018-11-06,14.95,14.914,15.522,16.8335,13.1144,UP,1
2018-11-07,15.572,15.182,15.3492,16.8212,13.147,UP,1
2018-11-08,15.582,15.612,15.118,16.8028,13.1795,DOWN,0
2018-11-09,14.946,15.378,15.2048,16.7696,13.2083,DOWN,0
2018-11-12,14.748,14.878,15.1596,16.7295,13.2361,DOWN,0
2018-11-13,14.696,14.764,15.1088,16.6791,13.2639,DOWN,0
2018-11-14,14.668,14.94,14.928,16.6384,13.2912,DOWN,0
2018-11-15,14.55,14.502,14.7216,16.5894,13.318,UP,1
2018-11-16,14.69,14.476,14.6704,16.5411,13.3466,DOWN,0
2018-11-19,13.556,14.626,14.432,16.4608,13.3705,DOWN,0
2018-11-20,13.408,13.154,14.1744,16.38,13.391,UP,1
2018-11-21,13.708,13.528,13.9824,16.2993,13.414,DOWN,0
2018-11-23,13.592,13.528,13.7908,16.2114,13.4375,UP,1
2018-11-26,14.168,13.842,13.6864,16.1334,13.4618,DOWN,0
2018-11-27,14.14,14.118,13.8032,16.0635,13.486,UP,1
2018-11-28,14.704,14.25,14.0624,16.0038,13.5114,UP,1
2018-11-29,14.78,14.614,14.2768,15.9561,13.5369,DOWN,0
2018-11-30,14.768,14.79,14.512,15.9086,13.5615,UP,1
2018-12-03,15.022,15.246,14.6828,15.8672,13.5877,DOWN,0
2018-12-04,14.676,15.096,14.79,15.8117,13.612,UP,1
2018-12-06,15.088,14.324,14.8668,15.7554,13.6383,DOWN,0
2018-12-07,14.322,14.962,14.7752,15.6836,13.6607,UP,1
2018-12-10,14.94,14.408,14.8096,15.6154,13.6855,DOWN,0
2018-12-11,14.888,15.194,14.7828,15.5441,13.7097,UP,1
2018-12-12,15.038,15.2,14.8552,15.4757,13.7349,DOWN,0
2018-12-13,14.902,15.188,14.818,15.409,13.7589,DOWN,0
2018-12-14,14.582,14.608,14.87,15.3346,13.7823,DOWN,0
2018-12-17,13.648,14.468,14.6116,15.2504,13.8001,UP,1
2018-12-18,14.014,13.73,14.4368,15.1863,13.8195,DOWN,0
2018-12-19,14.004,14.144,14.23,15.1316,13.8377,DOWN,0
2018-12-20,13.974,13.88,14.0444,15.0808,13.8551,DOWN,0
2018-12-21,13.168,14.042,13.7616,15.0259,13.8669,DOWN,0
2018-12-24,13.102,13.0,13.6524,14.9795,13.8779,UP,1
2018-12-26,13.714,13.206,13.5924,14.934,13.8918,UP,1
2018-12-27,14.078,13.532,13.6072,14.8949,13.908,DOWN,0
2018-12-28,14.068,14.15,13.626,14.8454,13.9238,UP,1
2018-12-31,14.086,14.214,13.8096,14.8005,13.94,DOWN,0
2019-01-02,13.936,13.716,13.9764,14.7524,13.9557,DOWN,0
2019-01-03,13.514,13.76,13.9364,14.6979,13.9699,DOWN,0
2019-01-04,13.382,13.158,13.7972,14.6338,13.983,UP,1
2019-01-07,14.018,13.364,13.7872,14.5805,13.9986,UP,1
2019-01-08,14.31,14.158,13.832,14.5503,14.0165,UP,1
2019-01-09,14.616,14.4,13.968,14.5182,14.0366,UP,1
2019-01-10,14.642,14.452,14.1936,14.4983,14.0553,UP,1
2019-01-11,14.654,14.598,14.448,14.4812,14.0752,DOWN,0
2019-01-14,14.452,14.524,14.5348,14.4545,14.0952,UP,1
2019-01-15,14.926,14.508,14.658,14.4243,14.1162,DOWN,0
2019-01-16,14.468,14.92,14.6284,14.3789,14.1361,UP,1
2019-01-17,14.53,14.388,14.606,14.3792,14.1554,DOWN,0
2019-01-18,14.1,14.472,14.4952,14.3618,14.1716,DOWN,0
2019-01-22,13.97,13.8,14.3988,14.3422,14.1868,UP,1
2019-01-23,14.296,14.058,14.2728,14.3166,14.204,UP,1
2019-01-24,14.504,14.312,14.28,14.2951,14.222,UP,1
2019-01-25,14.718,14.628,14.3176,14.2905,14.2394,UP,1
2019-01-28,14.744,14.606,14.4464,14.2904,14.2583,DOWN,0
2019-01-29,14.642,14.79,14.5808,14.2894,14.2754,UP,1
2019-01-30,15.032,14.784,14.728,14.2966,14.2947,UP,1
2019-01-31,15.314,15.05,14.89,14.3119,14.3145,UP,1
2019-02-01,15.78,15.338,15.1024,14.3337,14.3357,UP,1
2019-02-04,16.028,15.906,15.3592,14.3832,14.3584,UP,1
2019-02-05,16.394,16.05,15.7096,14.4429,14.383,DOWN,0
2019-02-06,16.244,16.4,15.952,14.4936,14.407,DOWN,0
2019-02-07,15.872,16.2,16.0636,14.5392,14.4296,UP,1
2019-02-08,16.204,15.728,16.1484,14.5799,14.4546,UP,1
2019-02-11,16.338,16.276,16.2104,14.6239,14.4815,UP,1
2019-02-12,16.626,16.434,16.2568,14.6623,14.5092,DOWN,0
2019-02-13,16.484,16.674,16.3048,14.6964,14.5367,UP,1
2019-02-14,16.638,16.42,16.458,14.7338,14.5645,DOWN,0
2019-02-15,16.622,16.67,16.5416,14.7658,14.5919,UP,1
2019-02-19,16.786,16.604,16.6312,14.808,14.6199,DOWN,0
2019-02-20,16.774,16.826,16.6608,14.8417,14.6476,UP,1
2019-02-21,16.898,16.738,16.7436,14.8932,14.6774,UP,1
2019-02-22,17.358,16.996,16.8876,14.9416,14.7085,UP,1
2019-02-25,17.412,17.492,17.0456,14.9921,14.7386,DOWN,0
2019-02-26,17.396,17.352,17.1676,15.0392,14.7666,UP,1
2019-02-27,17.58,17.496,17.3288,15.0928,14.7943,DOWN,0
2019-02-28,17.358,17.566,17.4208,15.1483,14.8207,UP,1
2019-03-01,17.386,17.482,17.4264,15.2231,14.8481,DOWN,0
2019-03-04,16.764,17.44,17.2968,15.2781,14.8726,DOWN,0
2019-03-05,16.724,16.702,17.1624,15.3325,14.8976,DOWN,0
2019-03-06,16.58,16.746,16.9624,15.3846,14.9222,DOWN,0
2019-03-07,16.496,16.582,16.79,15.4512,14.9462,DOWN,0
2019-03-08,16.134,16.328,16.5396,15.5118,14.9676,UP,1
2019-03-11,16.512,16.262,16.4892,15.5678,14.9913,DOWN,0
2019-03-12,16.48,16.53,16.4404,15.6158,15.0146,UP,1
2019-03-13,16.732,16.532,16.4708,15.6691,15.0376,UP,1
2019-03-14,16.876,16.724,16.5468,15.7249,15.0616,DOWN,0
2019-03-15,16.652,16.896,16.6504,15.7792,15.0849,UP,1
2019-03-18,16.902,16.682,16.7284,15.847,15.1083,UP,1
2019-03-19,17.064,16.99,16.8452,15.9206,15.1324,UP,1
2019-03-20,17.12,17.198,16.9228,15.9826,15.156,UP,1
2019-03-21,17.66,17.106,17.0796,16.0496,15.1818,DOWN,0
2019-03-22,17.038,17.6,17.1568,16.0981,15.2038,DOWN,0
2019-03-25,17.004,16.916,17.1772,16.1453,15.2256,DOWN,0
2019-03-26,16.968,17.178,17.158,16.1916,15.2489,DOWN,0
2019-03-27,16.366,16.954,17.0072,16.2299,15.2682,UP,1
2019-03-28,16.47,16.434,16.7692,16.2608,15.2873,UP,1
2019-03-29,16.794,16.584,16.7204,16.3073,15.3072,UP,1
2019-04-01,17.044,16.918,16.7284,16.3576,15.3277,UP,1
2019-04-02,17.126,17.076,16.76,16.4181,15.3476,UP,1
2019-04-03,17.498,17.222,16.9864,16.4886,15.3698,DOWN,0
2019-04-04,16.7,17.562,17.0324,16.5367,15.3871,UP,1
2019-04-05,16.822,16.786,17.038,16.5831,15.4069,UP,1
2019-04-08,17.216,16.818,17.0724,16.633,15.4279,UP,1
2019-04-09,17.462,17.094,17.1396,16.6874,15.4505,UP,1
2019-04-10,17.924,17.52,17.2248,16.753,15.4762,UP,1
2019-04-11,17.936,18.0,17.472,16.8111,15.5037,UP,1
2019-04-12,18.542,18.06,17.816,16.8757,15.5336,UP,1
2019-04-15,19.044,18.57,18.1816,16.941,15.567,DOWN,0
2019-04-16,18.81,19.19,18.4512,16.9966,15.5986,DOWN,0
2019-04-17,18.474,18.874,18.5612,17.0382,15.6285,DOWN,0
2019-04-18,18.216,17.972,18.6172,17.0776,15.6557,UP,1
2019-04-22,18.314,18.168,18.5716,17.1265,15.6837,UP,1
2019-04-23,18.398,18.36,18.4424,17.1704,15.7113,UP,1
2019-04-24,18.452,18.49,18.3708,17.2126,15.7386,UP,1
2019-04-25,18.58,18.564,18.392,17.2517,15.7667,UP,1
2019-04-26,18.604,18.6,18.4696,17.2941,15.7943,UP,1
2019-04-29,18.606,18.7,18.528,17.3335,15.8217,UP,1
2019-04-30,18.684,18.604,18.5852,17.3747,15.8479,DOWN,0
2019-05-01,18.378,18.728,18.5704,17.4066,15.8732,DOWN,0
2019-05-02,18.302,18.364,18.5148,17.4371,15.8985,DOWN,0
2019-05-03,17.192,17.21,18.2324,17.443,15.9175,DOWN,0
2019-05-06,17.002,16.73,17.9116,17.4359,15.9357,DOWN,0
2019-05-07,16.356,16.8,17.446,17.4148,15.9501,DOWN,0
2019-05-08,16.33,16.318,17.0364,17.3934,15.9637,UP,1
2019-05-09,16.362,16.05,16.6484,17.3691,15.9773,UP,1
2019-05-10,16.58,16.252,16.526,17.3535,15.9935,DOWN,0
2019-05-13,15.898,16.15,16.3052,17.3238,16.0045,UP,1
2019-05-14,16.24,16.004,16.282,17.3133,16.0172,DOWN,0
2019-05-15,16.21,16.154,16.258,17.303,16.0324,UP,1
2019-05-16,16.648,16.222,16.3152,17.3044,16.0529,DOWN,0
2019-05-17,16.524,16.472,16.304,17.3049,16.0726,DOWN,0
2019-05-20,16.27,16.324,16.3784,17.3076,16.0893,UP,1
2019-05-21,16.512,16.488,16.4328,17.3076,16.0981,DOWN,0
2019-05-22,16.392,16.394,16.4692,17.3059,16.1065,DOWN,0
2019-05-23,15.498,16.13,16.2392,17.2812,16.1103,UP,1
2019-05-24,15.548,15.64,16.044,17.2546,16.115,DOWN,0
2019-05-28,15.448,15.574,15.8796,17.2306,16.1192,DOWN,0
2019-05-29,15.164,15.322,15.61,17.1958,16.1205,UP,1
2019-05-30,15.21,15.16,15.3736,17.1587,16.1212,DOWN,0
2019-05-31,14.496,15.0,15.1732,17.1062,16.1189,DOWN,0
2019-06-03,13.93,14.464,14.8496,17.0316,16.1122,UP,1
2019-06-04,14.494,14.142,14.6588,16.9808,16.1085,UP,1
2019-06-05,14.63,14.696,14.552,16.9333,16.105,UP,1
2019-06-06,14.718,14.694,14.4536,16.8883,16.1021,UP,1
2019-06-07,14.764,14.75,14.5072,16.8562,16.0993,UP,1
2019-06-10,14.936,14.882,14.7084,16.8256,16.0973,UP,1
2019-06-11,15.196,15.036,14.8488,16.7936,16.0956,UP,1
2019-06-12,15.398,15.104,15.0024,16.7607,16.0938,DOWN,0
2019-06-13,15.322,15.45,15.1232,16.7246,16.09,DOWN,0
2019-06-14,15.142,15.306,15.1988,16.6775,16.0854,DOWN,0
2019-06-17,14.906,15.108,15.1928,16.6416,16.0791,UP,1
2019-06-18,14.99,15.148,15.1516,16.605,16.0715,UP,1
2019-06-19,15.392,15.064,15.1504,16.5685,16.0654,DOWN,0
2019-06-20,15.388,15.574,15.1636,16.527,16.0586,DOWN,0
2019-06-21,15.226,15.386,15.1804,16.473,16.0486,DOWN,0
2019-06-24,15.168,15.808,15.2328,16.4177,16.041,DOWN,0
2019-06-25,14.974,15.22,15.2296,16.3463,16.0308,UP,1
2019-06-26,15.05,15.036,15.1612,16.2664,16.0206,UP,1
2019-06-27,15.35,15.158,15.1536,16.1972,16.0095,UP,1
2019-06-28,15.366,15.418,15.1816,16.1351,15.9991,UP,1
2019-07-01,15.438,15.622,15.2356,16.0795,15.9875,UP,1
2019-07-02,15.622,15.488,15.3652,16.0257,15.9757,UP,1
2019-07-03,15.768,15.696,15.5088,15.9731,15.9642,UP,1
2019-07-05,15.778,15.678,15.5944,15.9196,15.9549,DOWN,0
2019-07-08,15.71,15.594,15.6632,15.8622,15.945,UP,1
2019-07-09,16.11,15.69,15.7976,15.8123,15.9397,UP,1
2019-07-10,16.21,16.196,15.9152,15.7644,15.9351,UP,1
2019-07-11,16.812,16.318,16.124,15.727,15.9337,UP,1
2019-07-12,16.942,16.86,16.3568,15.6982,15.9311,UP,1
2019-07-15,17.004,16.988,16.6156,15.6723,15.9266,DOWN,0
2019-07-16,16.954,17.004,16.7844,15.6675,15.9219,UP,1
2019-07-17,17.31,16.936,17.0044,15.6737,15.9166,DOWN,0
2019-07-18,17.29,17.204,17.1,15.6924,15.9108,UP,1
2019-07-19,17.472,17.412,17.206,15.7152,15.9059,UP,1
2019-07-22,17.51,17.512,17.3072,15.7382,15.9023,UP,1
2019-07-23,17.522,17.658,17.4208,15.757,15.8984,DOWN,0
2019-07-24,17.316,17.428,17.422,15.7854,15.8957,DOWN,0
2019-07-25,17.068,17.208,17.3776,15.8019,15.8949,UP,1
2019-07-26,17.072,17.164,17.2976,15.8192,15.8966,DOWN,0
2019-07-29,16.592,17.068,17.114,15.818,15.897,DOWN,0
2019-07-30,16.488,16.426,16.9072,15.8173,15.8998,DOWN,0
2019-07-31,16.062,16.486,16.6564,15.8132,15.903,DOWN,0
2019-08-01,15.804,16.088,16.4036,15.799,15.9021,UP,1
2019-08-02,17.21,17.6,16.4312,15.8154,15.908,DOWN,0
2019-08-05,16.172,16.674,16.3472,15.8288,15.9061,UP,1
2019-08-06,16.412,16.292,16.332,15.8461,15.9065,DOWN,0
2019-08-07,16.292,16.098,16.378,15.863,15.9063,UP,1
2019-08-08,16.874,16.42,16.592,15.8972,15.9095,DOWN,0
2019-08-09,16.706,16.85,16.4912,15.9271,15.9101,DOWN,0
2019-08-12,16.438,16.6,16.5444,15.966,15.9088,UP,1
2019-08-13,16.782,16.308,16.6184,16.023,15.9137,DOWN,0
2019-08-14,16.142,16.44,16.5884,16.056,15.9133,DOWN,0
2019-08-15,16.02,16.16,16.4176,16.0838,15.9152,UP,1
2019-08-16,16.132,16.168,16.3028,16.112,15.9183,UP,1
2019-08-19,16.232,16.388,16.2616,16.1414,15.9205,DOWN,0
2019-08-20,15.934,16.144,16.092,16.1614,15.918,UP,1
2019-08-21,16.394,16.134,16.1424,16.1853,15.9163,DOWN,0
2019-08-22,16.35,16.4,16.2084,16.2044,15.9255,DOWN,0
2019-08-23,16.07,16.35,16.196,16.2193,15.9309,UP,1
2019-08-26,16.226,16.166,16.1948,16.241,15.9373,DOWN,0
2019-08-27,16.172,16.304,16.2424,16.2663,15.9403,DOWN,0
2019-08-28,15.57,16.016,16.0776,16.2779,15.9403,UP,1
2019-08-29,15.594,15.786,15.9264,16.282,15.9435,UP,1
2019-08-30,15.836,15.718,15.8796,16.2909,15.9489,DOWN,0
2019-09-03,15.606,15.702,15.7556,16.2985,15.9535,UP,1
2019-09-04,15.644,15.848,15.65,16.308,15.9584,UP,1
2019-09-05,16.078,15.914,15.7516,16.3301,15.966,DOWN,0
2019-09-06,16.02,16.1,15.8368,16.3495,15.9727,DOWN,0
2019-09-09,15.802,16.118,15.83,16.3586,15.9839,UP,1
2019-09-10,15.842,15.666,15.8772,16.3681,15.9961,UP,1
2019-09-11,15.97,15.956,15.9424,16.3787,16.0074,DOWN,0
2019-09-12,15.674,16.014,15.8616,16.3798,16.0178,DOWN,0
2019-09-13,15.622,15.74,15.782,16.3768,16.0251,UP,1
2019-09-16,15.934,15.486,15.8084,16.38,16.034,DOWN,0
2019-09-17,15.89,15.98,15.818,16.3836,16.04,DOWN,0
2019-09-18,15.774,15.86,15.7788,16.3768,16.0449,DOWN,0
2019-09-19,15.684,15.8,15.7808,16.3663,16.0495,DOWN,0
2019-09-20,15.646,15.85,15.7856,16.343,16.0526,UP,1
2019-09-23,15.852,15.65,15.7692,16.3212,16.0585,UP,1
2019-09-24,15.856,15.986,15.7624,16.2982,16.0623,UP,1
2019-09-25,15.858,15.802,15.7792,16.2763,16.07,DOWN,0
2019-09-26,15.772,15.822,15.7968,16.2456,16.0742,DOWN,0
2019-09-27,15.243,15.826,15.7162,16.2046,16.076,UP,1
2019-09-30,15.352,15.244,15.6162,16.1622,16.0775,UP,1
2019-10-01,15.41,15.516,15.527,16.1202,16.0801,DOWN,0
2019-10-02,15.13,15.28,15.3814,16.0724,16.0828,UP,1
2019-10-03,15.474,15.116,15.3218,16.0355,16.0919,UP,1
2019-10-04,15.498,15.582,15.3728,16.0041,16.0994,UP,1
2019-10-07,15.562,15.498,15.4148,15.9739,16.1071,DOWN,0
2019-10-08,15.267,15.396,15.3862,15.9474,16.1136,UP,1
2019-10-09,15.578,15.446,15.4758,15.9292,16.1257,DOWN,0
2019-10-10,15.52,15.43,15.485,15.9184,16.1378,UP,1
2019-10-11,15.832,15.65,15.5518,15.919,16.1483,UP,1
2019-10-14,15.862,15.85,15.6118,15.892,16.1573,DOWN,0
