ticker,MCHP US Equity,MCHP US Equity,MCHP US Equity,MCHP US Equity,MCHP US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-06-23,15.19,15.24,13.7703,15.22,14.3187,DOWN,0
2005-06-24,14.995,15.17,13.7775,15.151,14.3691,DOWN,0
2005-06-27,14.68,14.955,13.7819,15.064,14.4167,UP,1
2005-06-28,14.72,14.755,13.7851,14.96,14.462,UP,1
2005-06-29,14.8392,14.675,13.7883,14.8848,14.5035,DOWN,0
2005-06-30,14.81,14.875,13.7939,14.8088,14.5455,UP,1
2005-07-01,14.97,14.875,13.801,14.8038,14.5835,UP,1
2005-07-05,15.37,14.905,13.8095,14.9418,14.6373,UP,1
2005-07-06,15.62,15.35,13.817,15.1218,14.694,DOWN,0
2005-07-07,15.465,15.495,13.8225,15.247,14.7483,UP,1
2005-07-08,16.0875,15.55,13.834,15.5025,14.8147,DOWN,0
2005-07-11,15.97,15.895,13.8441,15.7025,14.8549,UP,1
2005-07-12,16.12,15.95,13.8564,15.8525,14.8925,UP,1
2005-07-13,16.255,16.04,13.871,15.9795,14.9364,UP,1
2005-07-14,16.305,16.375,13.8873,16.1475,14.982,DOWN,0
2005-07-15,16.215,16.3,13.9023,16.173,15.0209,DOWN,0
2005-07-18,16.125,16.215,13.9158,16.204,15.0597,UP,1
2005-07-19,16.19,16.14,13.9265,16.218,15.0971,UP,1
2005-07-20,16.24,16.095,13.9366,16.215,15.1373,DOWN,0
2005-07-21,16.02,16.195,13.9462,16.158,15.1763,DOWN,0
2005-07-22,15.855,15.97,13.9556,16.086,15.2139,DOWN,0
2005-07-25,15.78,15.83,13.9643,16.017,15.2404,UP,1
2005-07-26,15.81,15.85,13.9755,15.941,15.2658,DOWN,0
2005-07-27,15.63,15.05,13.9847,15.819,15.2851,UP,1
2005-07-28,15.785,15.625,13.9947,15.772,15.3008,DOWN,0
2005-07-29,15.535,15.65,14.0027,15.708,15.3125,DOWN,0
2005-08-01,15.505,15.63,14.0118,15.653,15.3249,UP,1
2005-08-02,15.59,15.53,14.0206,15.609,15.3368,UP,1
2005-08-03,15.615,15.485,14.0286,15.606,15.3494,DOWN,0
2005-08-04,15.425,15.5,14.0354,15.534,15.3586,DOWN,0
2005-08-05,15.4,15.38,14.0407,15.507,15.3711,DOWN,0
2005-08-08,15.355,15.405,14.0413,15.477,15.3782,UP,1
2005-08-09,15.445,15.35,14.0465,15.448,15.3903,DOWN,0
2005-08-10,15.305,15.5025,14.05,15.386,15.3999,UP,1
2005-08-11,15.52,15.31,14.0549,15.405,15.4104,DOWN,0
2005-08-12,15.385,15.4525,14.0557,15.402,15.4174,UP,1
2005-08-15,15.45,15.35,14.0564,15.421,15.4272,DOWN,0
2005-08-16,15.37,15.395,14.0576,15.406,15.4359,UP,1
2005-08-17,15.51,15.32,14.0603,15.447,15.4477,DOWN,0
2005-08-18,15.46,15.425,14.0633,15.435,15.4618,DOWN,0
2005-08-19,15.38,15.42,14.0653,15.434,15.4705,UP,1
2005-08-22,15.5,15.4,14.067,15.444,15.4861,DOWN,0
2005-08-23,15.385,15.45,14.0681,15.447,15.4976,UP,1
2005-08-24,15.58,15.4,14.0709,15.461,15.5133,UP,1
2005-08-25,15.68,15.61,14.0751,15.505,15.5313,DOWN,0
2005-08-26,15.43,15.64,14.0804,15.515,15.5356,DOWN,0
2005-08-29,15.42,15.35,14.0853,15.499,15.5372,DOWN,0
2005-08-30,15.295,15.36,14.0898,15.481,15.5408,UP,1
2005-08-31,15.56,15.26,14.0957,15.477,15.5472,DOWN,0
2005-09-01,15.125,15.51,14.0999,15.366,15.5454,DOWN,0
2005-09-02,15.04,15.14,14.102,15.288,15.5424,UP,1
2005-09-06,15.22,15.04,14.1049,15.248,15.5469,UP,1
2005-09-07,15.23,15.17,14.1097,15.235,15.5579,DOWN,0
2005-09-08,14.865,15.115,14.1124,15.096,15.5608,UP,1
2005-09-09,15.22,14.955,14.1176,15.115,15.5685,DOWN,0
2005-09-12,15.06,15.205,14.1214,15.119,15.5735,UP,1
2005-09-13,15.19,15.4,14.1265,15.113,15.5779,DOWN,0
2005-09-14,14.93,15.175,14.1303,15.053,15.5691,DOWN,0
2005-09-15,14.855,14.955,14.1342,15.051,15.5538,UP,1
2005-09-16,14.91,14.815,14.1399,14.989,15.5427,DOWN,0
2005-09-19,14.575,14.88,14.1435,14.892,15.5124,DOWN,0
2005-09-20,14.575,14.635,14.1463,14.769,15.4845,DOWN,0
2005-09-21,14.315,14.565,14.1481,14.646,15.4484,DOWN,0
2005-09-22,14.31,14.265,14.1523,14.537,15.4095,UP,1
2005-09-23,14.485,14.305,14.1581,14.452,15.3731,DOWN,0
2005-09-26,14.465,14.525,14.1651,14.43,15.3381,DOWN,0
2005-09-27,14.265,14.5,14.1713,14.368,15.3009,DOWN,0
2005-09-28,14.26,14.3,14.1763,14.357,15.2623,UP,1
2005-09-29,14.815,14.215,14.1834,14.458,15.2338,UP,1
2005-09-30,15.06,14.845,14.1912,14.573,15.2146,DOWN,0
2005-10-03,15.02,15.095,14.2001,14.684,15.1979,DOWN,0
2005-10-04,14.73,14.99,14.2086,14.777,15.1769,DOWN,0
2005-10-05,14.52,14.675,14.2162,14.829,15.1511,DOWN,0
2005-10-06,14.18,14.53,14.221,14.702,15.1221,DOWN,0
2005-10-07,14.175,14.255,14.226,14.525,15.0899,DOWN,0
2005-10-10,13.925,14.09,14.2305,14.306,15.0577,DOWN,0
2005-10-11,13.65,14.0,14.2336,14.09,15.0206,UP,1
2005-10-12,13.865,13.63,14.2375,13.959,14.9861,UP,1
2005-10-13,14.045,13.82,14.2417,13.932,14.9547,DOWN,0
2005-10-14,14.005,14.015,14.246,13.898,14.9263,UP,1
2005-10-17,14.07,13.95,14.2498,13.927,14.8997,DOWN,0
2005-10-18,14.0,14.06,14.2548,13.997,14.8726,UP,1
2005-10-19,14.155,13.915,14.2617,14.055,14.8468,UP,1
2005-10-20,14.305,14.24,14.2713,14.107,14.8268,UP,1
2005-10-21,14.85,14.96,14.2844,14.276,14.8134,UP,1
2005-10-24,14.9751,14.845,14.2979,14.457,14.8052,DOWN,0
2005-10-25,14.885,14.975,14.3111,14.634,14.7939,UP,1
2005-10-26,14.995,14.8,14.3253,14.802,14.7864,DOWN,0
2005-10-27,14.895,14.985,14.3386,14.92,14.7741,UP,1
2005-10-28,15.235,14.965,14.3538,14.997,14.7696,DOWN,0
2005-10-31,15.075,15.245,14.3662,15.017,14.7635,DOWN,0
2005-11-01,14.685,15.0,14.3767,14.977,14.7472,UP,1
2005-11-02,14.88,14.655,14.3888,14.954,14.7371,UP,1
2005-11-03,15.3,15.0,14.4031,15.035,14.7315,DOWN,0
2005-11-04,15.28,15.335,14.4172,15.044,14.7235,UP,1
2005-11-07,15.535,15.3,14.4327,15.136,14.7256,DOWN,0
2005-11-08,15.405,15.515,14.446,15.28,14.7253,UP,1
2005-11-09,15.745,15.46,14.46,15.453,14.7343,UP,1
2005-11-10,15.76,15.75,14.473,15.545,14.7383,DOWN,0
2005-11-11,15.455,15.725,14.4856,15.58,14.7449,UP,1
2005-11-14,15.5,15.465,14.498,15.573,14.7541,DOWN,0
2005-11-15,15.46,15.5,14.5098,15.584,14.7589,DOWN,0
2005-11-16,15.28,15.44,14.5193,15.491,14.7599,UP,1
2005-11-17,15.515,15.35,14.5306,15.442,14.7729,UP,1
2005-11-18,16.115,15.68,14.5417,15.574,14.7908,UP,1
2005-11-21,16.385,15.95,14.5551,15.751,14.8173,UP,1
2005-11-22,16.595,16.33,14.5683,15.978,14.8454,DOWN,0
2005-11-23,16.325,16.2,14.5822,16.187,14.8733,UP,1
2005-11-25,16.375,16.275,14.5953,16.359,14.9037,DOWN,0
2005-11-28,16.04,16.425,14.6047,16.344,14.9263,UP,1
2005-11-29,16.07,16.055,14.6145,16.281,14.9562,UP,1
2005-11-30,16.685,16.41,14.6268,16.299,14.9984,UP,1
2005-12-01,17.32,16.71,14.6428,16.498,15.0585,DOWN,0
2005-12-02,17.095,17.235,14.66,16.642,15.1142,DOWN,0
2005-12-05,16.82,17.0,14.6771,16.798,15.1609,UP,1
2005-12-06,16.83,16.905,14.695,16.95,15.2082,DOWN,0
2005-12-07,16.685,16.845,14.712,16.95,15.2566,DOWN,0
2005-12-08,16.47,16.72,14.7253,16.78,15.3008,UP,1
2005-12-09,16.73,16.525,14.7386,16.707,15.3391,DOWN,0
2005-12-12,16.72,16.77,14.7536,16.687,15.3723,UP,1
2005-12-13,16.74,16.74,14.7662,16.669,15.4067,DOWN,0
2005-12-14,16.605,16.685,14.7789,16.653,15.4442,DOWN,0
2005-12-15,16.5,16.685,14.7915,16.659,15.4838,DOWN,0
2005-12-16,16.205,16.53,14.8021,16.554,15.5243,DOWN,0
2005-12-19,15.74,16.21,14.8096,16.358,15.5556,UP,1
2005-12-20,15.955,15.79,14.8198,16.201,15.5962,UP,1
2005-12-21,16.065,16.045,14.8315,16.093,15.6445,UP,1
2005-12-22,16.235,16.065,14.844,16.04,15.6919,UP,1
2005-12-23,16.485,16.225,14.8584,16.096,15.7407,DOWN,0
2005-12-27,16.375,16.54,14.8721,16.223,15.7881,UP,1
2005-12-28,16.41,16.46,14.8875,16.314,15.8349,DOWN,0
2005-12-29,16.255,16.395,14.9038,16.352,15.88,DOWN,0
2005-12-30,16.075,16.165,14.9199,16.32,15.9184,DOWN,0
2006-01-03,16.065,16.03,14.9355,16.236,15.9536,UP,1
2006-01-04,16.16,16.025,14.9522,16.193,15.9798,UP,1
2006-01-05,16.47,16.195,14.9711,16.205,16.0097,UP,1
2006-01-06,16.935,16.545,14.992,16.341,16.0507,UP,1
2006-01-09,16.96,16.94,15.013,16.518,16.09,UP,1
2006-01-10,17.025,16.96,15.0343,16.71,16.1326,UP,1
2006-01-11,17.29,17.1,15.0566,16.936,16.1737,UP,1
2006-01-12,17.335,17.31,15.0773,17.109,16.2189,DOWN,0
2006-01-13,17.015,17.39,15.0973,17.125,16.2655,UP,1
2006-01-17,17.045,17.055,15.1193,17.142,16.3088,UP,1
2006-01-18,17.215,16.92,15.1429,17.18,16.3471,UP,1
2006-01-19,18.065,17.275,15.1705,17.335,16.4028,DOWN,0
2006-01-20,17.49,17.75,15.1959,17.366,16.4419,UP,1
2006-01-23,17.6,17.445,15.2195,17.483,16.4858,UP,1
2006-01-24,17.92,17.575,15.2445,17.658,16.5293,UP,1
2006-01-25,18.04,17.94,15.2706,17.823,16.5749,UP,1
2006-01-26,18.67,18.25,15.2993,17.944,16.6392,DOWN,0
2006-01-27,18.45,18.665,15.3284,18.136,16.6982,UP,1
2006-01-30,18.755,18.55,15.3598,18.367,16.7641,DOWN,0
2006-01-31,18.755,18.68,15.392,18.534,16.8336,UP,1
2006-02-01,18.87,18.685,15.4241,18.7,16.9007,DOWN,0
2006-02-02,18.5,18.69,15.4528,18.666,16.9484,DOWN,0
2006-02-03,18.31,18.54,15.4808,18.638,16.9869,UP,1
2006-02-06,18.53,18.445,15.5081,18.593,17.0256,DOWN,0
2006-02-07,18.385,18.47,15.5366,18.519,17.0668,DOWN,0
2006-02-08,18.345,18.49,15.5644,18.414,17.1062,DOWN,0
2006-02-09,18.05,18.325,15.5909,18.324,17.1464,UP,1
2006-02-10,18.065,18.03,15.6174,18.275,17.1863,DOWN,0
2006-02-13,17.82,17.965,15.6367,18.133,17.209,UP,1
2006-02-14,18.06,17.825,15.6558,18.068,17.2238,DOWN,0
2006-02-15,18.04,18.0,15.6757,18.007,17.2427,UP,1
2006-02-16,18.3,18.085,15.6971,18.057,17.2723,UP,1
2006-02-17,18.355,18.3375,15.7175,18.115,17.3028,DOWN,0
2006-02-21,18.2,18.35,15.7376,18.191,17.3331,UP,1
2006-02-22,18.31,18.17,15.7575,18.241,17.3699,DOWN,0
2006-02-23,17.935,18.25,15.7761,18.22,17.394,DOWN,0
2006-02-24,17.765,18.0175,15.7945,18.113,17.4149,UP,1
2006-02-27,17.785,17.87,15.8136,17.999,17.4358,DOWN,0
2006-02-28,17.6,17.715,15.8293,17.879,17.4557,UP,1
2006-03-01,18.05,17.645,15.8469,17.827,17.4867,UP,1
2006-03-02,18.26,17.925,15.8648,17.892,17.5278,UP,1
2006-03-03,18.31,18.18,15.8814,18.001,17.5792,DOWN,0
2006-03-06,18.045,18.335,15.8969,18.053,17.621,DOWN,0
2006-03-07,17.89,18.105,15.9119,18.111,17.6575,DOWN,0
2006-03-08,17.74,17.615,15.9256,18.049,17.6876,DOWN,0
2006-03-09,17.625,17.725,15.9388,17.922,17.7104,DOWN,0
2006-03-10,17.44,17.595,15.9512,17.748,17.7317,DOWN,0
2006-03-13,17.315,17.45,15.9639,17.602,17.7498,UP,1
2006-03-14,17.63,17.365,15.977,17.55,17.7773,UP,1
2006-03-15,17.88,17.665,15.9922,17.578,17.8134,DOWN,0
2006-03-16,17.41,18.03,16.0052,17.535,17.8403,DOWN,0
2006-03-17,17.305,17.5,16.0167,17.508,17.8632,UP,1
2006-03-20,17.5,17.365,16.029,17.545,17.8838,UP,1
2006-03-21,17.54,17.405,16.0419,17.527,17.8959,DOWN,0
2006-03-22,17.43,17.445,16.0544,17.437,17.9053,UP,1
2006-03-23,17.6,17.395,16.0678,17.475,17.9168,UP,1
2006-03-24,17.93,17.645,16.0837,17.6,17.9296,DOWN,0
2006-03-27,17.725,17.995,16.0976,17.645,17.9374,DOWN,0
2006-03-28,17.59,17.835,16.1119,17.655,17.9489,UP,1
2006-03-29,17.695,17.65,16.1264,17.708,17.9619,UP,1
2006-03-30,17.935,17.77,16.1421,17.775,17.9763,UP,1
2006-03-31,18.15,17.915,16.1589,17.819,17.978,UP,1
2006-04-03,18.53,18.1975,16.1755,17.98,17.9988,UP,1
2006-04-04,18.54,18.56,16.1915,18.17,18.0176,UP,1
2006-04-05,18.73,18.56,16.2096,18.377,18.0338,DOWN,0
2006-04-06,18.535,18.83,16.226,18.497,18.0437,DOWN,0
2006-04-07,18.26,18.65,16.2413,18.519,18.0355,UP,1
2006-04-10,18.315,18.21,16.2569,18.476,18.0328,DOWN,0
2006-04-11,18.05,18.345,16.2722,18.378,18.0187,UP,1
2006-04-12,18.11,18.165,16.2893,18.254,18.0058,DOWN,0
2006-04-13,17.98,18.19,16.3056,18.143,17.988,DOWN,0
2006-04-17,17.665,17.895,16.3197,18.024,17.9713,UP,1
2006-04-18,18.105,17.8,16.3362,17.982,17.9672,UP,1
2006-04-19,18.55,18.095,16.3541,18.082,17.9676,UP,1
2006-04-20,18.84,18.505,16.3715,18.228,17.9767,DOWN,0
2006-04-21,18.435,18.98,16.3855,18.319,17.9785,UP,1
2006-04-24,18.58,18.55,16.4011,18.502,17.9891,UP,1
2006-04-25,19.04,18.68,16.4159,18.689,18.0086,DOWN,0
2006-04-26,18.65,18.6,16.4293,18.709,18.0252,UP,1
2006-04-27,18.87,18.365,16.443,18.715,18.0414,DOWN,0
2006-04-28,18.63,18.71,16.4549,18.754,18.0532,DOWN,0
2006-05-01,18.28,18.58,16.4648,18.694,18.0528,UP,1
2006-05-02,18.67,18.275,16.4771,18.62,18.0591,DOWN,0
2006-05-03,18.6,18.6,16.4894,18.61,18.0671,UP,1
2006-05-04,19.075,18.64,16.5039,18.651,18.0824,DOWN,0
2006-05-05,18.975,18.97,16.5175,18.72,18.1032,DOWN,0
2006-05-08,18.785,18.835,16.5314,18.821,18.1236,DOWN,0
2006-05-09,18.25,18.72,16.5433,18.737,18.1329,DOWN,0
2006-05-10,18.01,18.16,16.5545,18.619,18.1411,DOWN,0
2006-05-11,17.475,18.0,16.5628,18.299,18.1296,DOWN,0
2006-05-12,17.36,17.4975,16.5715,17.976,18.1116,DOWN,0
2006-05-15,17.075,17.18,16.5779,17.634,18.0869,UP,1
2006-05-16,17.135,16.965,16.5859,17.411,18.0687,DOWN,0
2006-05-17,16.75,17.01,16.5921,17.159,18.0459,DOWN,0
2006-05-18,16.51,16.75,16.5967,16.966,18.0213,UP,1
2006-05-19,16.94,16.61,16.6034,16.882,18.0076,UP,1
2006-05-22,17.2,17.55,16.6122,16.907,18.0028,DOWN,0
2006-05-23,16.83,17.3325,16.6194,16.846,17.9931,UP,1
2006-05-24,16.94,16.775,16.6273,16.884,17.9793,UP,1
2006-05-25,17.0,16.9125,16.6351,16.982,17.9617,UP,1
2006-05-26,17.055,17.0,16.6438,17.005,17.9546,DOWN,0
2006-05-30,16.675,16.98,16.6496,16.9,17.942,UP,1
2006-05-31,17.15,16.78,16.6584,16.964,17.935,UP,1
2006-06-01,17.685,17.15,16.6696,17.113,17.9379,DOWN,0
2006-06-02,17.415,17.7075,16.6798,17.196,17.9376,DOWN,0
2006-06-05,17.035,17.335,16.6875,17.192,17.9263,DOWN,0
2006-06-06,16.63,17.015,16.6933,17.183,17.9003,DOWN,0
2006-06-07,16.565,16.615,16.6992,17.066,17.8771,DOWN,0
2006-06-08,16.435,16.425,16.7039,16.816,17.854,UP,1
2006-06-09,16.675,16.535,16.7104,16.668,17.8336,DOWN,0
2006-06-12,16.265,16.65,16.7138,16.514,17.8002,DOWN,0
2006-06-13,15.895,16.245,16.7149,16.367,17.7551,UP,1
2006-06-14,16.135,16.015,16.7184,16.281,17.7072,UP,1
2006-06-15,16.59,16.12,16.7242,16.312,17.6682,DOWN,0
2006-06-16,16.385,16.55,16.7297,16.254,17.6213,DOWN,0
2006-06-19,16.085,16.38,16.7323,16.218,17.5723,DOWN,0
2006-06-20,15.91,16.1,16.7362,16.221,17.5253,UP,1
2006-06-21,16.375,15.985,16.7429,16.269,17.4865,DOWN,0
2006-06-22,16.085,16.315,16.7472,16.168,17.4472,UP,1
2006-06-23,16.235,16.27,16.7523,16.138,17.4097,UP,1
2006-06-26,16.285,16.205,16.7594,16.178,17.3758,UP,1
2006-06-27,16.32,16.35,16.7649,16.26,17.3489,UP,1
2006-06-28,16.535,16.42,16.7722,16.292,17.3175,UP,1
2006-06-29,16.995,16.66,16.7813,16.474,17.2864,DOWN,0
2006-06-30,16.775,17.125,16.7905,16.582,17.2451,UP,1
2006-07-03,16.86,16.74,16.8005,16.697,17.2136,DOWN,0
2006-07-05,16.205,16.855,16.807,16.674,17.1661,UP,1
2006-07-06,17.175,16.8,16.82,16.802,17.1288,UP,1
2006-07-07,17.34,17.195,16.8338,16.871,17.1026,DOWN,0
2006-07-10,17.21,17.41,16.8483,16.958,17.0694,UP,1
2006-07-11,17.425,17.135,16.8639,17.071,17.0453,DOWN,0
2006-07-12,16.97,17.405,16.8763,17.224,17.0191,DOWN,0
2006-07-13,16.565,16.965,16.8868,17.102,16.977,UP,1
2006-07-14,16.59,16.5,16.8984,16.952,16.9368,DOWN,0
2006-07-17,16.435,16.53,16.9093,16.797,16.884,DOWN,0
2006-07-18,16.37,16.5,16.9171,16.586,16.8319,UP,1
2006-07-19,16.605,16.375,16.9248,16.513,16.7883,DOWN,0
2006-07-20,16.125,16.555,16.9303,16.425,16.7458,DOWN,0
2006-07-21,15.555,15.73,16.9344,16.218,16.6967,UP,1
2006-07-24,16.09,15.725,16.9423,16.149,16.669,UP,1
2006-07-25,16.23,16.05,16.9525,16.121,16.6464,DOWN,0
2006-07-26,15.925,16.12,16.9613,15.985,16.6234,UP,1
2006-07-27,15.98,16.0,16.9716,15.956,16.6003,UP,1
2006-07-28,16.225,16.04,16.9844,16.09,16.5898,DOWN,0
2006-07-31,16.105,16.16,16.9956,16.093,16.5817,DOWN,0
2006-08-01,15.645,16.0,17.0036,15.976,16.5558,UP,1
2006-08-02,15.895,15.745,17.0131,15.97,16.5297,UP,1
2006-08-03,16.155,15.86,17.0235,16.005,16.5162,DOWN,0
2006-08-04,16.0,16.33,17.0335,15.96,16.4974,DOWN,0
2006-08-07,15.865,16.06,17.0421,15.912,16.4747,DOWN,0
2006-08-08,15.73,15.92,17.0492,15.929,16.4482,UP,1
2006-08-09,15.75,15.855,17.0537,15.9,16.4297,UP,1
2006-08-10,16.07,15.7475,17.0592,15.883,16.4081,DOWN,0
2006-08-11,15.63,15.96,17.0629,15.809,16.367,UP,1
2006-08-14,15.94,15.895,17.0676,15.824,16.3375,UP,1
2006-08-15,16.41,16.2,17.0752,15.96,16.325,UP,1
2006-08-16,16.75,16.665,17.0827,16.16,16.3274,DOWN,0
2006-08-17,16.68,16.76,17.0908,16.282,16.3297,DOWN,0
2006-08-18,16.645,16.735,17.1006,16.485,16.3339,DOWN,0
2006-08-21,16.32,16.5,17.1078,16.561,16.3268,UP,1
2006-08-22,16.56,16.22,17.1141,16.591,16.3327,DOWN,0
2006-08-23,16.24,16.625,17.1189,16.489,16.3396,UP,1
2006-08-24,16.265,16.28,17.1225,16.406,16.3422,UP,1
2006-08-25,16.27,16.205,17.1268,16.331,16.3358,UP,1
2006-08-28,16.595,16.185,17.1311,16.386,16.34,UP,1
2006-08-29,16.695,16.555,17.1358,16.413,16.3522,UP,1
2006-08-30,17.04,16.64,17.1437,16.573,16.3748,UP,1
2006-08-31,17.08,17.085,17.1516,16.736,16.3889,UP,1
2006-09-01,17.115,17.08,17.1599,16.905,16.4095,UP,1
2006-09-05,17.27,17.05,17.1698,17.04,16.4302,DOWN,0
2006-09-06,16.885,17.005,17.1767,17.078,16.4422,DOWN,0
2006-09-07,16.52,16.82,17.1787,16.974,16.4462,DOWN,0
2006-09-08,16.495,16.47,17.1792,16.857,16.4454,UP,1
2006-09-11,16.975,16.45,17.1811,16.829,16.445,UP,1
2006-09-12,17.4,16.985,17.1865,16.855,16.4575,UP,1
2006-09-13,17.44,17.46,17.1918,16.966,16.4691,DOWN,0
2006-09-14,17.305,17.33,17.1982,17.123,16.4911,DOWN,0
2006-09-15,16.925,17.405,17.2024,17.209,16.4861,UP,1
2006-09-18,17.065,16.875,17.2043,17.227,16.4806,DOWN,0
2006-09-19,16.8,17.09,17.2017,17.107,16.4724,DOWN,0
2006-09-20,16.23,16.44,17.1974,16.865,16.4485,DOWN,0
2006-09-21,15.775,16.305,17.1922,16.559,16.4246,DOWN,0
2006-09-22,15.59,15.76,17.186,16.292,16.4051,UP,1
2006-09-25,15.895,15.6,17.182,16.058,16.3912,UP,1
2006-09-26,16.17,15.91,17.1805,15.932,16.3859,DOWN,0
2006-09-27,16.16,16.09,17.1777,15.918,16.3817,UP,1
2006-09-28,16.475,16.095,17.1765,16.058,16.3791,DOWN,0
2006-09-29,16.21,16.455,17.1738,16.182,16.3808,DOWN,0
2006-10-02,15.985,16.2775,17.1707,16.2,16.3894,DOWN,0
2006-10-03,15.965,15.975,17.168,16.159,16.3869,UP,1
2006-10-04,16.12,15.86,17.1676,16.151,16.3847,UP,1
2006-10-05,16.31,16.165,17.1705,16.118,16.3924,DOWN,0
2006-10-06,16.275,16.23,17.1721,16.131,16.3983,DOWN,0
2006-10-09,16.24,16.215,17.173,16.182,16.3986,DOWN,0
2006-10-10,15.86,16.09,17.1711,16.161,16.3937,UP,1
2006-10-11,16.16,15.925,17.1694,16.169,16.404,UP,1
2006-10-12,16.19,16.105,17.1685,16.145,16.4099,UP,1
2006-10-13,16.625,16.16,17.1696,16.215,16.4193,UP,1
2006-10-16,16.76,16.655,17.1721,16.319,16.4345,DOWN,0
2006-10-17,16.495,16.625,17.1742,16.446,16.4471,DOWN,0
2006-10-18,15.9,16.585,17.1734,16.394,16.4505,UP,1
2006-10-19,15.97,15.905,17.1724,16.35,16.4549,UP,1
2006-10-20,16.015,15.91,17.1702,16.228,16.4538,UP,1
2006-10-23,16.03,16.025,17.1657,16.082,16.4618,DOWN,0
2006-10-24,15.7,15.99,17.1594,15.923,16.457,UP,1
2006-10-25,15.78,15.63,17.1531,15.899,16.4444,UP,1
2006-10-26,16.855,15.9,17.151,16.076,16.4465,DOWN,0
2006-10-27,16.205,16.755,17.1453,16.114,16.437,UP,1
2006-10-30,16.44,16.16,17.1424,16.196,16.4329,UP,1
2006-10-31,16.465,16.585,17.1395,16.349,16.4358,DOWN,0
2006-11-01,16.115,16.585,17.134,16.416,16.4269,DOWN,0
2006-11-02,15.91,16.01,17.1233,16.227,16.4203,UP,1
2006-11-03,16.035,16.0,17.116,16.193,16.4157,UP,1
2006-11-06,16.325,16.17,17.1096,16.17,16.4168,UP,1
2006-11-07,16.505,16.275,17.1025,16.178,16.415,UP,1
2006-11-08,16.6,16.365,17.0953,16.275,16.4131,DOWN,0
2006-11-09,16.365,16.615,17.0838,16.366,16.3996,UP,1
2006-11-10,16.65,16.44,17.0748,16.489,16.391,UP,1
2006-11-13,17.005,16.6,17.066,16.625,16.3888,UP,1
2006-11-14,17.415,16.995,17.0593,16.807,16.3917,DOWN,0
2006-11-15,17.39,17.42,17.0519,16.965,16.4018,DOWN,0
2006-11-16,17.365,17.4,17.0463,17.165,16.4187,DOWN,0
2006-11-17,17.325,17.35,17.0413,17.3,16.4353,UP,1
2006-11-20,17.4,17.225,17.0357,17.379,16.4438,DOWN,0
2006-11-21,17.25,17.43,17.03,17.346,16.4408,UP,1
2006-11-22,17.315,17.245,17.0249,17.331,16.4383,DOWN,0
2006-11-24,17.315,17.205,17.0212,17.321,16.4385,DOWN,0
2006-11-27,16.85,17.315,17.0151,17.226,16.437,UP,1
2006-11-28,17.13,16.85,17.0117,17.172,16.4383,DOWN,0
2006-11-29,16.955,17.23,17.0061,17.113,16.4414,UP,1
2006-11-30,17.045,16.97,17.0012,17.059,16.4577,UP,1
2006-12-01,17.07,17.195,16.995,17.01,16.4836,UP,1
2006-12-04,17.195,17.135,16.9892,17.079,16.5157,UP,1
2006-12-05,17.215,17.215,16.9843,17.096,16.5421,DOWN,0
2006-12-06,17.015,17.14,16.9778,17.108,16.559,DOWN,0
2006-12-07,16.915,17.15,16.9727,17.082,16.5741,UP,1
2006-12-08,17.065,16.895,16.9692,17.081,16.5859,DOWN,0
2006-12-11,16.915,16.95,16.9649,17.025,16.6,UP,1
2006-12-12,16.935,16.985,16.9616,16.969,16.619,DOWN,0
2006-12-13,16.77,17.08,16.9551,16.92,16.6351,UP,1
2006-12-14,16.955,16.825,16.9486,16.928,16.6518,UP,1
2006-12-15,17.095,17.025,16.9425,16.934,16.6675,DOWN,0
2006-12-18,16.745,17.1,16.936,16.9,16.6769,DOWN,0
2006-12-19,16.645,16.75,16.9298,16.842,16.685,UP,1
2006-12-20,16.8,16.735,16.9251,16.848,16.7038,DOWN,0
2006-12-21,16.685,16.785,16.9204,16.794,16.7143,DOWN,0
2006-12-22,16.365,16.79,16.915,16.648,16.7178,UP,1
2006-12-26,16.56,16.385,16.9113,16.611,16.7165,DOWN,0
2006-12-27,16.505,16.68,16.9056,16.583,16.7114,DOWN,0
2006-12-28,16.405,16.5,16.8983,16.504,16.7096,DOWN,0
2006-12-29,16.35,16.42,16.893,16.437,16.7186,UP,1
2007-01-03,16.605,16.52,16.8895,16.485,16.7313,UP,1
2007-01-04,16.86,16.64,16.8863,16.545,16.7482,DOWN,0
2007-01-05,16.765,16.94,16.8824,16.597,16.7629,UP,1
2007-01-08,17.015,16.825,16.8803,16.719,16.7892,UP,1
2007-01-09,17.3,17.0,16.8788,16.909,16.8196,UP,1
2007-01-10,17.575,17.17,16.877,17.103,16.834,UP,1
2007-01-11,17.935,17.65,16.8781,17.318,16.8686,DOWN,0
2007-01-12,17.93,17.88,16.8798,17.551,16.8984,UP,1
2007-01-16,17.985,17.945,16.8812,17.745,16.9288,DOWN,0
2007-01-17,17.895,17.75,16.881,17.864,16.9644,DOWN,0
2007-01-18,17.325,17.875,16.8769,17.814,16.9927,UP,1
2007-01-19,17.415,17.275,16.8713,17.71,17.0203,DOWN,0
2007-01-22,17.23,17.375,16.8648,17.57,17.0384,UP,1
2007-01-23,17.32,17.25,16.8577,17.437,17.0547,UP,1
