ticker,ROL US Equity,ROL US Equity,ROL US Equity,ROL US Equity,ROL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-04-22,6.8593,6.8,6.9441,6.768,7.1548,UP,1
2013-04-23,6.957,6.9244,6.9454,6.8006,7.1459,DOWN,0
2013-04-24,6.9422,6.9659,6.9467,6.8504,7.1371,UP,1
2013-04-25,7.0637,6.9837,6.9488,6.928,7.1304,DOWN,0
2013-04-26,6.9985,7.0607,6.9502,6.9641,7.1219,UP,1
2013-04-29,7.1467,7.0281,6.9528,7.0216,7.1156,UP,1
2013-04-30,7.2059,7.1348,6.9556,7.0714,7.1101,DOWN,0
2013-05-01,7.1289,7.1733,6.9578,7.1087,7.1012,UP,1
2013-05-02,7.1467,7.1615,6.9595,7.1253,7.0973,UP,1
2013-05-03,7.2356,7.1941,6.9617,7.1727,7.0967,DOWN,0
2013-05-06,7.1348,7.2385,6.9633,7.1704,7.0926,UP,1
2013-05-07,7.2474,7.1259,6.9649,7.1787,7.0937,UP,1
2013-05-08,7.2563,7.1941,6.9667,7.2041,7.0936,DOWN,0
2013-05-09,7.1704,7.2474,6.9685,7.2089,7.0913,UP,1
2013-05-10,7.2059,7.1941,6.9705,7.203,7.0902,DOWN,0
2013-05-13,7.1348,7.197,6.9727,7.203,7.089,UP,1
2013-05-14,7.2474,7.1585,6.9744,7.203,7.0911,UP,1
2013-05-15,7.3452,7.2089,6.9763,7.2207,7.0935,DOWN,0
2013-05-16,7.2385,7.3156,6.9773,7.2344,7.0943,UP,1
2013-05-17,7.2415,7.2474,6.9784,7.2415,7.0949,DOWN,0
2013-05-20,7.2237,7.2089,6.9796,7.2593,7.0939,DOWN,0
2013-05-21,7.2089,7.2178,6.981,7.2516,7.0943,DOWN,0
2013-05-22,7.1556,7.2237,6.982,7.2136,7.0933,UP,1
2013-05-23,7.2859,7.0874,6.983,7.2231,7.0937,DOWN,0
2013-05-24,7.1822,7.2474,6.9836,7.2113,7.092,UP,1
2013-05-28,7.2444,7.2681,6.9844,7.2154,7.0928,DOWN,0
2013-05-29,7.2089,7.1852,6.9854,7.2154,7.0939,UP,1
2013-05-30,7.3956,7.2889,6.9873,7.2634,7.0983,UP,1
2013-05-31,7.4844,7.3719,6.9895,7.3031,7.1035,DOWN,0
2013-06-03,7.4281,7.5052,6.9916,7.3523,7.1086,DOWN,0
2013-06-04,7.3719,7.4163,6.9934,7.3778,7.1127,DOWN,0
2013-06-05,7.3422,7.363,6.995,7.4044,7.115,DOWN,0
2013-06-06,7.3096,7.3511,6.9964,7.3873,7.1162,UP,1
2013-06-07,7.3452,7.363,6.9976,7.3594,7.119,UP,1
2013-06-10,7.3778,7.3807,6.9993,7.3493,7.1211,DOWN,0
2013-06-11,7.3659,7.283,7.0011,7.3481,7.1236,DOWN,0
2013-06-12,7.3422,7.4044,7.0032,7.3481,7.1258,UP,1
2013-06-13,7.4341,7.3274,7.0056,7.373,7.1358,DOWN,0
2013-06-14,7.3689,7.3719,7.0078,7.3778,7.1439,UP,1
2013-06-17,7.3867,7.4222,7.0102,7.3796,7.1546,UP,1
2013-06-18,7.4074,7.3985,7.0125,7.3879,7.1647,DOWN,0
2013-06-19,7.3363,7.3896,7.0145,7.3867,7.1742,DOWN,0
2013-06-20,7.2978,7.2622,7.0167,7.3594,7.1819,UP,1
2013-06-21,7.3304,7.3007,7.0189,7.3517,7.1887,UP,1
2013-06-24,7.3541,7.2652,7.0208,7.3452,7.1962,UP,1
2013-06-25,7.4459,7.4163,7.0228,7.3529,7.2104,UP,1
2013-06-26,7.4815,7.4815,7.0243,7.3819,7.2242,UP,1
2013-06-27,7.6059,7.5141,7.0263,7.4436,7.2424,UP,1
2013-06-28,7.6741,7.6119,7.0289,7.5123,7.2624,UP,1
2013-07-01,7.9437,7.6978,7.033,7.6302,7.2849,UP,1
2013-07-02,8.0504,7.9615,7.0378,7.7511,7.3087,DOWN,0
2013-07-03,7.9852,8.003,7.0421,7.8519,7.3293,UP,1
2013-07-05,8.0474,8.0089,7.0466,7.9401,7.3514,DOWN,0
2013-07-08,8.0119,8.0859,7.0515,8.0077,7.3704,DOWN,0
2013-07-09,7.9852,8.0385,7.0561,8.016,7.3901,DOWN,0
2013-07-10,7.9733,7.9674,7.0606,8.0006,7.4066,UP,1
2013-07-11,8.0296,8.0415,7.0656,8.0095,7.4231,UP,1
2013-07-12,8.0533,8.0119,7.0708,8.0107,7.4416,UP,1
2013-07-15,8.0593,8.0474,7.0759,8.0201,7.4599,UP,1
2013-07-16,8.0622,8.0533,7.0814,8.0356,7.4764,UP,1
2013-07-17,8.1511,8.1185,7.0877,8.0711,7.4967,UP,1
2013-07-18,8.1985,8.157,7.0941,8.1049,7.5157,DOWN,0
2013-07-19,8.1778,8.1689,7.1003,8.1298,7.5342,DOWN,0
2013-07-22,8.1659,8.163,7.1072,8.1511,7.5541,UP,1
2013-07-23,8.2074,8.2015,7.1138,8.1801,7.5741,DOWN,0
2013-07-24,7.8193,8.2163,7.1182,8.1138,7.5878,DOWN,0
2013-07-25,7.7274,7.8311,7.1222,8.0196,7.5974,DOWN,0
2013-07-26,7.6326,7.6948,7.1259,7.9105,7.6031,DOWN,0
2013-07-29,7.5763,7.6622,7.1294,7.7926,7.6099,DOWN,0
2013-07-30,7.5319,7.5793,7.1329,7.6575,7.6157,UP,1
2013-07-31,7.5556,7.5378,7.1367,7.6047,7.6223,UP,1
2013-08-01,7.6059,7.5822,7.1408,7.5804,7.6303,DOWN,0
2013-08-02,7.5141,7.5615,7.1446,7.5567,7.6375,UP,1
2013-08-05,7.5348,7.517,7.1482,7.5484,7.6424,DOWN,0
2013-08-06,7.5022,7.5467,7.1517,7.5425,7.6488,DOWN,0
2013-08-07,7.4578,7.4667,7.1551,7.523,7.6531,UP,1
2013-08-08,7.4815,7.5052,7.1589,7.4981,7.6585,DOWN,0
2013-08-09,7.4548,7.4667,7.1626,7.4862,7.6597,UP,1
2013-08-12,7.5259,7.4133,7.1673,7.4844,7.6606,DOWN,0
2013-08-13,7.5141,7.5111,7.1717,7.4868,7.6623,DOWN,0
2013-08-14,7.4548,7.4815,7.1758,7.4862,7.6639,DOWN,0
2013-08-15,7.3156,7.3956,7.1788,7.453,7.6634,DOWN,0
2013-08-16,7.3096,7.3007,7.1821,7.424,7.6634,UP,1
2013-08-19,7.3956,7.3096,7.1855,7.3979,7.6644,UP,1
2013-08-20,7.4667,7.4015,7.1883,7.3884,7.6662,DOWN,0
2013-08-21,7.3956,7.4281,7.1906,7.3766,7.6668,UP,1
2013-08-22,7.4696,7.4222,7.1935,7.4074,7.6693,UP,1
2013-08-23,7.4726,7.4874,7.1962,7.44,7.6701,UP,1
2013-08-26,7.4874,7.4963,7.1998,7.4584,7.6725,DOWN,0
2013-08-27,7.4726,7.4133,7.2036,7.4596,7.6742,DOWN,0
2013-08-28,7.4489,7.4844,7.2075,7.4702,7.675,UP,1
2013-08-29,7.4756,7.443,7.2114,7.4714,7.6778,DOWN,0
2013-08-30,7.3333,7.4637,7.2153,7.4436,7.6785,DOWN,0
2013-09-03,7.203,7.4133,7.219,7.3867,7.676,UP,1
2013-09-04,7.3333,7.1822,7.2236,7.3588,7.6756,UP,1
2013-09-05,7.3452,7.3274,7.2283,7.3381,7.6735,UP,1
2013-09-06,7.3541,7.3541,7.2326,7.3138,7.671,UP,1
2013-09-09,7.4193,7.3837,7.2368,7.331,7.6673,UP,1
2013-09-10,7.52,7.4637,7.2415,7.3944,7.6642,DOWN,0
2013-09-11,7.4933,7.4993,7.2458,7.4264,7.6552,UP,1
2013-09-12,7.517,7.5022,7.2501,7.4607,7.6445,UP,1
2013-09-13,7.5319,7.5496,7.2545,7.4963,7.6354,UP,1
2013-09-16,7.6119,7.5852,7.2591,7.5348,7.6267,UP,1
2013-09-17,7.6385,7.5733,7.2637,7.5585,7.6193,UP,1
2013-09-18,7.7244,7.6267,7.2686,7.6047,7.614,UP,1
2013-09-19,7.7333,7.7452,7.2741,7.648,7.6092,DOWN,0
2013-09-20,7.677,7.7659,7.2794,7.677,7.6022,DOWN,0
2013-09-23,7.6385,7.6385,7.2842,7.6824,7.5939,UP,1
2013-09-24,7.7067,7.6207,7.2893,7.696,7.5868,DOWN,0
2013-09-25,7.7037,7.6978,7.2947,7.6919,7.5797,UP,1
2013-09-26,7.8459,7.7304,7.3003,7.7144,7.5736,UP,1
2013-09-27,7.8696,7.8193,7.3062,7.7529,7.567,DOWN,0
2013-09-30,7.8548,7.8015,7.3123,7.7961,7.5605,UP,1
2013-10-01,7.9407,7.8667,7.3188,7.843,7.556,DOWN,0
2013-10-02,7.8519,7.9081,7.3252,7.8726,7.5489,DOWN,0
2013-10-03,7.837,7.8281,7.3313,7.8708,7.5493,UP,1
2013-10-04,7.8667,7.8519,7.3371,7.8702,7.5521,DOWN,0
2013-10-07,7.7748,7.7748,7.3426,7.8542,7.5549,DOWN,0
2013-10-08,7.763,7.7778,7.3481,7.8187,7.5586,UP,1
2013-10-09,7.7719,7.7837,7.3542,7.8027,7.5634,UP,1
2013-10-10,7.9378,7.8311,7.3607,7.8228,7.5711,UP,1
2013-10-11,8.0267,7.9319,7.3681,7.8548,7.5795,UP,1
2013-10-14,8.0593,7.9585,7.3759,7.9117,7.5904,DOWN,0
2013-10-15,8.0148,8.0296,7.3839,7.9621,7.6,UP,1
2013-10-16,8.0919,8.0356,7.3917,8.0261,7.6118,UP,1
2013-10-17,8.1926,8.0711,7.399,8.077,7.6265,UP,1
2013-10-18,8.2044,8.2252,7.406,8.1126,7.6409,UP,1
2013-10-21,8.2459,8.1896,7.4131,8.1499,7.6568,UP,1
2013-10-22,8.3141,8.2815,7.4204,8.2098,7.6725,UP,1
2013-10-23,8.3674,8.3111,7.428,8.2649,7.6896,DOWN,0
2013-10-24,8.3259,8.4,7.4349,8.2916,7.707,UP,1
2013-10-25,8.3763,8.3111,7.4418,8.3259,7.7282,DOWN,0
2013-10-28,8.3585,8.3467,7.4487,8.3484,7.7492,DOWN,0
2013-10-29,8.3348,8.3793,7.4552,8.3526,7.768,DOWN,0
2013-10-30,8.2311,8.3556,7.4614,8.3253,7.7833,DOWN,0
2013-10-31,8.1896,8.2519,7.4676,8.2981,7.7992,DOWN,0
2013-11-01,8.1481,8.1719,7.4728,8.2524,7.8127,DOWN,0
2013-11-04,8.1274,8.1422,7.4781,8.2062,7.8258,DOWN,0
2013-11-05,8.0267,8.0652,7.4822,8.1446,7.8366,UP,1
2013-11-06,8.1156,7.9911,7.4867,8.1215,7.8495,DOWN,0
2013-11-07,7.92,8.1007,7.4897,8.0676,7.8589,UP,1
2013-11-08,7.997,7.9467,7.4928,8.0373,7.8693,UP,1
2013-11-11,8.0919,8.0148,7.4968,8.0302,7.8845,DOWN,0
2013-11-12,8.0711,8.083,7.5005,8.0391,7.9019,UP,1
2013-11-13,8.1067,8.0326,7.5047,8.0373,7.9173,UP,1
2013-11-14,8.16,8.0859,7.5089,8.0853,7.9336,UP,1
2013-11-15,8.24,8.157,7.5133,8.1339,7.9513,UP,1
2013-11-18,8.2607,8.2222,7.5177,8.1677,7.9682,DOWN,0
2013-11-19,8.2519,8.237,7.5219,8.2039,7.9828,DOWN,0
2013-11-20,8.2519,8.24,7.5261,8.2329,7.998,UP,1
2013-11-21,8.3348,8.2578,7.5306,8.2679,8.0143,UP,1
2013-11-22,8.3822,8.3437,7.5355,8.2963,8.0313,DOWN,0
2013-11-25,8.3467,8.3793,7.5403,8.3135,8.046,UP,1
2013-11-26,8.3733,8.3615,7.5452,8.3378,8.0607,DOWN,0
2013-11-27,8.3704,8.3704,7.5499,8.3615,8.0737,DOWN,0
2013-11-29,8.3348,8.3704,7.5543,8.3615,8.0857,UP,1
2013-12-02,8.4296,8.3319,7.559,8.371,8.1007,UP,1
2013-12-03,8.4444,8.4296,7.5634,8.3905,8.1169,UP,1
2013-12-04,8.4504,8.4444,7.5689,8.4059,8.1317,UP,1
2013-12-05,8.5156,8.4652,7.5752,8.435,8.148,UP,1
2013-12-06,8.5363,8.563,7.5812,8.4753,8.1618,UP,1
2013-12-09,8.6193,8.5274,7.5883,8.5132,8.1768,DOWN,0
2013-12-10,8.5926,8.5926,7.5949,8.5428,8.1915,UP,1
2013-12-11,8.5956,8.6104,7.6015,8.5719,8.2046,UP,1
2013-12-12,8.6311,8.5926,7.6084,8.595,8.2202,DOWN,0
2013-12-13,8.6163,8.6756,7.6155,8.611,8.2358,UP,1
2013-12-16,8.7289,8.6193,7.6234,8.6329,8.253,DOWN,0
2013-12-17,8.6993,8.7141,7.6308,8.6542,8.2715,UP,1
2013-12-18,8.7644,8.6993,7.6386,8.688,8.2916,DOWN,0
2013-12-19,8.6548,8.7674,7.6458,8.6927,8.3092,UP,1
2013-12-20,8.7763,8.6459,7.6533,8.7247,8.326,UP,1
2013-12-23,8.883,8.8059,7.6618,8.7556,8.3431,UP,1
2013-12-24,8.9422,8.8563,7.6705,8.8041,8.3608,UP,1
2013-12-26,8.96,8.9304,7.6789,8.8433,8.3797,UP,1
2013-12-27,8.9659,8.9926,7.6875,8.9055,8.3972,UP,1
2013-12-30,9.0044,8.9719,7.6964,8.9511,8.4134,DOWN,0
2013-12-31,8.9748,9.0311,7.7056,8.9695,8.4288,DOWN,0
2014-01-02,8.7496,8.9422,7.7134,8.931,8.4389,UP,1
2014-01-03,8.8444,8.8415,7.7215,8.9079,8.4495,DOWN,0
2014-01-06,8.8267,8.9067,7.7298,8.88,8.4587,UP,1
2014-01-07,8.8296,8.8356,7.7381,8.845,8.4687,UP,1
2014-01-08,8.8356,8.8207,7.7461,8.8172,8.4779,DOWN,0
2014-01-09,8.7911,8.8593,7.7539,8.8255,8.4866,DOWN,0
2014-01-10,8.7704,8.8119,7.7617,8.8107,8.4953,DOWN,0
2014-01-13,8.643,8.7556,7.7685,8.7739,8.5035,UP,1
2014-01-14,8.723,8.6785,7.7759,8.7526,8.5142,DOWN,0
2014-01-15,8.7141,8.7081,7.7833,8.7283,8.5255,DOWN,0
2014-01-16,8.6963,8.72,7.7921,8.7093,8.5369,DOWN,0
2014-01-17,8.6667,8.6578,7.8007,8.6886,8.5497,UP,1
2014-01-21,8.7052,8.717,7.8099,8.701,8.5615,DOWN,0
2014-01-22,8.6963,8.6933,7.8189,8.6957,8.577,UP,1
2014-01-23,8.7052,8.64,7.8281,8.6939,8.5912,DOWN,0
2014-01-24,8.6222,8.643,7.8367,8.6791,8.6018,DOWN,0
2014-01-27,8.6015,8.6889,7.8447,8.6661,8.6124,DOWN,0
2014-01-28,8.5156,8.6104,7.8524,8.6281,8.6206,UP,1
2014-01-29,8.5985,8.5926,7.8617,8.6086,8.6293,UP,1
2014-01-30,8.6933,8.6904,7.8712,8.6062,8.6384,DOWN,0
2014-01-31,8.5393,8.5719,7.8805,8.5896,8.644,DOWN,0
2014-02-03,8.0444,8.5215,7.8873,8.4782,8.6398,UP,1
2014-02-04,8.1956,8.0563,7.8942,8.4142,8.6387,DOWN,0
2014-02-05,8.1422,8.1719,7.9006,8.323,8.6348,UP,1
2014-02-06,8.2519,8.1481,7.9071,8.2347,8.6322,UP,1
2014-02-07,8.4059,8.3022,7.9144,8.208,8.6334,DOWN,0
2014-02-10,8.3881,8.3793,7.921,8.2767,8.6337,UP,1
2014-02-11,8.4889,8.3763,7.9285,8.3354,8.6361,UP,1
2014-02-12,8.6015,8.4919,7.9357,8.4273,8.6414,UP,1
2014-02-13,8.6756,8.5393,7.9431,8.512,8.6463,UP,1
2014-02-14,8.7644,8.6904,7.9513,8.5837,8.6527,UP,1
2014-02-18,8.883,8.797,7.96,8.6827,8.6614,DOWN,0
2014-02-19,8.8267,8.8385,7.9679,8.7502,8.6676,DOWN,0
2014-02-20,8.7644,8.8533,7.9761,8.7828,8.6722,UP,1
2014-02-21,8.7704,8.7704,7.9837,8.8018,8.6752,DOWN,0
2014-02-24,8.7526,8.7763,7.9912,8.7994,8.6784,DOWN,0
2014-02-25,8.7081,8.7437,7.9988,8.7644,8.6807,UP,1
2014-02-26,8.7674,8.7437,8.0067,8.7526,8.6834,DOWN,0
2014-02-27,8.7348,8.7378,8.0147,8.7467,8.6857,UP,1
2014-02-28,8.8474,8.7467,8.0227,8.7621,8.6881,DOWN,0
2014-03-03,8.7822,8.7733,8.0298,8.768,8.6898,UP,1
2014-03-04,8.957,8.8681,8.0384,8.8178,8.6936,DOWN,0
2014-03-05,8.9007,8.9333,8.0467,8.8444,8.6985,DOWN,0
2014-03-06,8.8919,8.9511,8.0551,8.8759,8.7009,UP,1
2014-03-07,8.9926,8.9096,8.064,8.9049,8.7031,DOWN,0
2014-03-10,8.9185,9.0133,8.0728,8.9321,8.7026,DOWN,0
2014-03-11,8.8237,8.9067,8.0805,8.9055,8.6999,DOWN,0
2014-03-12,8.7793,8.7704,8.0885,8.8812,8.6961,DOWN,0
2014-03-13,8.717,8.8089,8.0958,8.8462,8.6904,UP,1
2014-03-14,8.8474,8.6933,8.104,8.8172,8.6878,UP,1
2014-03-17,8.9333,8.8474,8.1117,8.8201,8.6915,UP,1
2014-03-18,9.0133,8.9333,8.1194,8.8581,8.6949,DOWN,0
2014-03-19,8.9185,8.9837,8.1268,8.8859,8.6967,UP,1
2014-03-20,8.9363,8.9185,8.1346,8.9298,8.6988,UP,1
2014-03-21,9.0607,9.0163,8.1432,8.9724,8.7033,DOWN,0
2014-03-24,8.9096,9.0785,8.1512,8.9677,8.7057,UP,1
2014-03-25,8.9244,8.9333,8.1591,8.9499,8.7088,DOWN,0
2014-03-26,8.88,8.9985,8.1666,8.9422,8.7135,DOWN,0
2014-03-27,8.8563,8.9007,8.1741,8.9262,8.7162,DOWN,0
2014-03-28,8.8533,8.8948,8.1816,8.8847,8.719,UP,1
2014-03-31,8.96,8.8741,8.1893,8.8948,8.7243,UP,1
2014-04-01,9.1644,8.9896,8.1983,8.9428,8.7342,DOWN,0
2014-04-02,9.1141,9.1941,8.2069,8.9896,8.7424,DOWN,0
2014-04-03,9.0815,9.1437,8.2153,9.0347,8.7501,DOWN,0
2014-04-04,8.9481,9.1052,8.2233,9.0536,8.755,DOWN,0
2014-04-07,8.9215,8.9363,8.2314,9.0459,8.7609,UP,1
2014-04-08,8.963,8.8948,8.2396,9.0056,8.7682,UP,1
2014-04-09,9.0193,8.963,8.2479,8.9867,8.7783,DOWN,0
2014-04-10,8.7941,8.9956,8.2547,8.9292,8.7822,DOWN,0
2014-04-11,8.7881,8.7437,8.2612,8.8972,8.7841,DOWN,0
2014-04-14,8.7733,8.8652,8.267,8.8676,8.7887,DOWN,0
2014-04-15,8.7496,8.7852,8.2724,8.8249,8.8028,UP,1
2014-04-16,8.8119,8.7733,8.2768,8.7834,8.8152,UP,1
2014-04-17,8.8593,8.8089,8.2808,8.7964,8.8295,UP,1
