ticker,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-13,48.525,49.0,43.4809,48.459,47.2186,DOWN,0
2001-06-14,47.83,48.475,43.5028,48.424,47.3152,UP,1
2001-06-15,48.345,47.505,43.5295,48.449,47.4051,DOWN,0
2001-06-18,47.85,48.345,43.556,48.269,47.4653,DOWN,0
2001-06-19,47.75,47.855,43.5834,48.06,47.5281,DOWN,0
2001-06-20,47.235,47.5,43.6059,47.802,47.5578,DOWN,0
2001-06-21,46.73,47.235,43.6247,47.582,47.5644,UP,1
2001-06-22,47.37,47.05,43.6413,47.387,47.6038,UP,1
2001-06-25,47.475,47.475,43.6579,47.312,47.6353,DOWN,0
2001-06-26,47.35,47.35,43.6779,47.232,47.6443,DOWN,0
2001-06-27,45.7,46.93,43.6831,46.925,47.6258,DOWN,0
2001-06-28,44.37,45.5,43.6835,46.453,47.5786,UP,1
2001-06-29,45.25,44.74,43.6882,46.029,47.5561,DOWN,0
2001-07-02,45.155,45.245,43.6951,45.565,47.5267,UP,1
2001-07-03,45.195,45.155,43.6956,45.134,47.4835,UP,1
2001-07-05,45.66,45.195,43.6989,45.126,47.4537,DOWN,0
2001-07-06,45.5,45.975,43.7062,45.352,47.4105,DOWN,0
2001-07-09,45.02,45.5,43.7138,45.306,47.3323,DOWN,0
2001-07-10,44.7,45.0,43.724,45.215,47.2514,DOWN,0
2001-07-11,43.835,44.5,43.7326,44.943,47.1625,UP,1
2001-07-12,44.53,44.0,43.7482,44.717,47.0886,UP,1
2001-07-13,44.7,44.53,43.7635,44.557,47.0626,DOWN,0
2001-07-16,43.825,44.75,43.769,44.318,47.0221,DOWN,0
2001-07-17,43.425,43.85,43.7758,44.063,46.9571,DOWN,0
2001-07-18,43.4,43.025,43.7796,43.976,46.8831,UP,1
2001-07-19,43.575,43.625,43.7808,43.785,46.8166,UP,1
2001-07-20,44.475,43.65,43.786,43.74,46.7518,DOWN,0
2001-07-23,43.82,44.55,43.793,43.739,46.6761,DOWN,0
2001-07-24,42.59,43.45,43.7922,43.572,46.5877,UP,1
2001-07-25,44.585,43.225,43.8042,43.809,46.5354,UP,1
2001-07-26,45.025,44.585,43.8144,44.099,46.4819,UP,1
2001-07-27,45.55,45.225,43.8241,44.314,46.4404,UP,1
2001-07-30,45.765,45.7,43.8364,44.703,46.3991,DOWN,0
2001-07-31,45.695,45.8,43.8466,45.324,46.3373,DOWN,0
2001-08-01,45.585,45.775,43.8639,45.524,46.2776,DOWN,0
2001-08-02,45.525,45.685,43.8865,45.624,46.2374,DOWN,0
2001-08-03,45.34,45.4,43.906,45.582,46.2024,DOWN,0
2001-08-06,45.195,45.225,43.9258,45.468,46.1633,UP,1
2001-08-07,45.565,45.32,43.9478,45.442,46.1328,DOWN,0
2001-08-08,45.005,45.7,43.9642,45.326,46.0774,UP,1
2001-08-09,45.295,44.975,43.9843,45.28,46.0249,UP,1
2001-08-10,45.875,45.625,44.008,45.387,45.9819,DOWN,0
2001-08-13,45.85,45.9,44.0335,45.518,45.9351,UP,1
2001-08-14,46.12,45.85,44.0591,45.629,45.8772,UP,1
2001-08-15,46.505,46.225,44.0909,45.929,45.8303,UP,1
2001-08-16,46.525,46.515,44.1195,46.175,45.7992,DOWN,0
2001-08-17,46.005,46.45,44.1442,46.201,45.7592,DOWN,0
2001-08-20,45.67,46.025,44.1655,46.165,45.7082,DOWN,0
2001-08-21,45.23,45.985,44.1904,45.987,45.6378,UP,1
2001-08-22,45.975,45.575,44.2176,45.881,45.5814,UP,1
2001-08-23,46.14,45.975,44.2419,45.804,45.5337,UP,1
2001-08-24,46.4,46.14,44.2687,45.883,45.5051,DOWN,0
2001-08-27,46.05,46.55,44.2915,45.959,45.4592,DOWN,0
2001-08-28,45.56,46.05,44.3109,46.025,45.4134,UP,1
2001-08-29,45.88,45.81,44.3299,46.006,45.376,DOWN,0
2001-08-30,45.235,45.88,44.3483,45.825,45.336,UP,1
2001-08-31,45.375,45.3,44.3646,45.62,45.3089,UP,1
2001-09-04,45.675,45.55,44.3831,45.545,45.275,UP,1
2001-09-05,45.7,45.8,44.4019,45.573,45.2395,UP,1
2001-09-06,45.875,45.65,44.4219,45.572,45.21,UP,1
2001-09-07,46.2,45.88,44.4437,45.765,45.22,DOWN,0
2001-09-10,45.85,46.2,44.4604,45.86,45.2496,DOWN,0
2001-09-17,45.11,46.25,44.4739,45.747,45.2468,DOWN,0
2001-09-18,43.88,45.05,44.4826,45.383,45.2213,DOWN,0
2001-09-19,42.45,43.88,44.4826,44.698,45.1664,DOWN,0
2001-09-20,41.85,42.125,44.4773,43.828,45.0902,UP,1
2001-09-21,42.005,41.85,44.4821,43.059,45.0203,DOWN,0
2001-09-24,40.55,42.005,44.4801,42.147,44.9309,DOWN,0
2001-09-25,39.85,40.5,44.4728,41.341,44.8339,DOWN,0
2001-09-26,39.385,40.05,44.4622,40.728,44.7449,UP,1
2001-09-27,41.75,39.575,44.4665,40.708,44.6893,UP,1
2001-09-28,42.375,41.625,44.4771,40.782,44.6428,DOWN,0
2001-10-01,41.85,41.925,44.4846,41.042,44.6033,UP,1
2001-10-02,42.75,41.3,44.4951,41.622,44.5898,DOWN,0
2001-10-03,42.705,42.755,44.5049,42.286,44.5759,UP,1
2001-10-04,43.555,42.71,44.5181,42.647,44.5755,UP,1
2001-10-05,44.22,43.9,44.5336,43.016,44.5704,UP,1
2001-10-08,44.475,44.225,44.5583,43.541,44.5835,UP,1
2001-10-09,45.445,44.875,44.5899,44.08,44.6406,UP,1
2001-10-10,46.725,45.45,44.6216,44.884,44.6834,DOWN,0
2001-10-11,46.64,46.6,44.6522,45.501,44.7157,DOWN,0
2001-10-12,45.5,46.225,44.6836,45.757,44.7147,DOWN,0
2001-10-15,44.225,45.25,44.7088,45.707,44.6839,UP,1
2001-10-16,44.575,44.225,44.7301,45.533,44.6615,DOWN,0
2001-10-17,44.55,44.85,44.7458,45.098,44.6408,DOWN,0
2001-10-18,43.015,44.075,44.7532,44.373,44.5906,UP,1
2001-10-19,43.37,42.775,44.7557,43.947,44.5512,UP,1
2001-10-22,44.375,43.45,44.7665,43.977,44.5348,DOWN,0
2001-10-23,43.3,44.275,44.7681,43.722,44.4895,UP,1
2001-10-24,43.455,43.425,44.7789,43.503,44.4585,UP,1
2001-10-25,43.95,42.675,44.7964,43.69,44.4316,UP,1
2001-10-26,44.465,43.95,44.815,43.909,44.4034,UP,1
2001-10-29,44.505,44.6,44.8342,43.935,44.3765,DOWN,0
2001-10-30,44.5,44.505,44.8561,44.175,44.3441,DOWN,0
2001-10-31,44.275,44.4,44.8772,44.339,44.2995,UP,1
2001-11-01,44.93,44.275,44.8982,44.535,44.2676,DOWN,0
2001-11-02,43.725,44.575,44.9145,44.387,44.222,DOWN,0
2001-11-05,43.555,43.975,44.9298,44.197,44.1797,DOWN,0
2001-11-06,43.4,43.35,44.9462,43.977,44.1431,UP,1
2001-11-07,43.64,43.4,44.9658,43.85,44.0964,UP,1
2001-11-08,43.795,43.875,44.9865,43.623,44.0495,UP,1
2001-11-09,44.745,44.375,45.0111,43.827,44.0164,DOWN,0
2001-11-12,44.615,44.45,45.0353,44.039,43.9877,UP,1
2001-11-13,45.085,44.825,45.061,44.376,43.9782,DOWN,0
2001-11-14,43.31,44.225,45.0696,44.31,43.9268,DOWN,0
2001-11-15,41.9,42.375,45.0725,43.931,43.8601,DOWN,0
2001-11-16,41.725,41.9,45.0774,43.327,43.7871,DOWN,0
2001-11-19,41.455,41.725,45.08,42.695,43.7027,UP,1
2001-11-20,43.265,42.25,45.0882,42.331,43.654,DOWN,0
2001-11-21,43.04,43.75,45.0952,42.277,43.5973,UP,1
2001-11-23,43.29,42.3,45.1056,42.555,43.5391,DOWN,0
2001-11-26,42.6,42.575,45.1122,42.73,43.4741,UP,1
2001-11-27,42.81,42.35,45.1145,43.001,43.4281,DOWN,0
2001-11-28,42.275,42.525,45.1175,42.803,43.396,UP,1
2001-11-29,42.725,42.5,45.1205,42.74,43.4015,DOWN,0
2001-11-30,42.505,42.7,45.1183,42.583,43.4146,UP,1
2001-12-03,43.225,42.51,45.1181,42.708,43.439,UP,1
2001-12-04,43.415,43.225,45.1201,42.829,43.4963,UP,1
2001-12-05,43.75,43.75,45.1243,43.124,43.5743,DOWN,0
2001-12-06,42.99,44.0,45.1257,43.177,43.6464,UP,1
2001-12-07,43.615,42.985,45.1274,43.399,43.6837,DOWN,0
2001-12-10,43.065,43.445,45.1265,43.367,43.6975,DOWN,0
2001-12-11,42.55,43.065,45.1244,43.194,43.7115,UP,1
2001-12-12,42.8,43.0,45.1232,43.004,43.7125,DOWN,0
2001-12-13,42.125,42.8,45.1227,42.831,43.7009,DOWN,0
2001-12-14,42.0,42.2,45.1213,42.508,43.6698,UP,1
2001-12-17,42.82,42.125,45.1211,42.459,43.6418,UP,1
2001-12-18,43.125,42.64,45.1226,42.574,43.6148,UP,1
2001-12-19,43.75,43.0,45.1243,42.764,43.5809,DOWN,0
2001-12-20,43.7,44.125,45.1216,43.079,43.5204,UP,1
2001-12-21,44.3,43.975,45.1172,43.539,43.4736,DOWN,0
2001-12-24,44.275,44.3,45.1124,43.83,43.4491,UP,1
2001-12-26,44.6,44.575,45.107,44.125,43.4566,UP,1
2001-12-27,45.155,44.725,45.1004,44.406,43.4682,UP,1
2001-12-28,45.22,45.5,45.0945,44.71,43.4816,DOWN,0
2001-12-31,44.805,45.0,45.0883,44.811,43.5174,DOWN,0
2002-01-02,44.74,44.805,45.0854,44.904,43.5448,UP,1
2002-01-03,44.75,44.65,45.0854,44.934,43.5523,DOWN,0
2002-01-04,44.65,44.815,45.0869,44.833,43.5793,UP,1
2002-01-07,44.86,44.72,45.0924,44.761,43.6074,UP,1
2002-01-08,45.025,45.0,45.0949,44.805,43.6289,DOWN,0
2002-01-09,44.555,44.65,45.0911,44.768,43.6307,DOWN,0
2002-01-10,44.475,44.26,45.0893,44.713,43.6301,DOWN,0
2002-01-11,43.705,44.45,45.089,44.524,43.6142,DOWN,0
2002-01-14,43.695,43.71,45.0908,44.291,43.6026,UP,1
2002-01-15,44.6,44.125,45.0977,44.206,43.596,DOWN,0
2002-01-16,43.73,44.15,45.0967,44.041,43.5961,DOWN,0
2002-01-17,43.7,43.97,45.0987,43.886,43.599,DOWN,0
2002-01-18,43.4,43.6,45.0997,43.825,43.599,DOWN,0
2002-01-22,43.365,43.7,45.097,43.759,43.5935,UP,1
2002-01-23,43.875,43.565,45.0992,43.614,43.5951,UP,1
2002-01-24,44.05,43.9,45.1045,43.678,43.5812,UP,1
2002-01-25,44.28,44.25,45.1066,43.794,43.5745,UP,1
2002-01-28,44.435,44.59,45.1046,44.001,43.5615,DOWN,0
2002-01-29,42.585,43.875,45.0945,43.845,43.547,DOWN,0
2002-01-30,41.55,41.25,45.0735,43.38,43.54,UP,1
2002-01-31,41.9,41.5,45.051,42.95,43.5435,UP,1
2002-02-01,42.685,41.7,45.0374,42.631,43.5681,DOWN,0
2002-02-04,41.96,42.425,45.0177,42.136,43.542,DOWN,0
2002-02-05,41.18,41.525,44.9891,41.855,43.5048,UP,1
2002-02-06,41.6,41.245,44.964,41.865,43.471,DOWN,0
2002-02-07,40.875,41.3,44.9347,41.66,43.4365,UP,1
2002-02-08,40.925,40.95,44.9074,41.308,43.3988,UP,1
2002-02-11,41.475,40.525,44.8817,41.211,43.3828,DOWN,0
2002-02-12,41.195,41.41,44.8509,41.214,43.3522,UP,1
2002-02-13,41.225,41.125,44.8213,41.139,43.3266,UP,1
2002-02-14,41.25,41.25,44.7892,41.214,43.2871,DOWN,0
2002-02-15,41.175,41.4,44.7504,41.264,43.2423,DOWN,0
2002-02-19,40.825,40.95,44.7108,41.134,43.1838,UP,1
2002-02-20,40.875,40.745,44.6738,41.07,43.1415,UP,1
2002-02-21,41.055,41.05,44.638,41.036,43.0903,UP,1
2002-02-22,41.85,41.1,44.6172,41.156,43.066,UP,1
2002-02-25,41.95,41.75,44.5977,41.311,43.054,UP,1
2002-02-26,42.09,42.2,44.5748,41.564,43.0398,UP,1
2002-02-27,42.5,41.965,44.5518,41.889,43.0473,DOWN,0
2002-02-28,42.22,42.5,44.5284,42.122,43.0517,UP,1
2002-03-01,42.75,42.22,44.5036,42.302,43.0503,UP,1
2002-03-04,43.09,42.76,44.481,42.53,43.0496,UP,1
2002-03-05,43.125,43.09,44.4616,42.737,43.0371,UP,1
2002-03-06,43.95,42.85,44.4453,43.027,43.0421,UP,1
2002-03-07,44.315,44.125,44.4284,43.446,43.0424,DOWN,0
2002-03-08,43.825,44.49,44.4094,43.661,43.0334,UP,1
2002-03-11,44.55,44.35,44.393,43.953,43.0324,UP,1
2002-03-12,44.81,44.55,44.3731,44.29,43.0255,DOWN,0
2002-03-13,44.71,44.925,44.3538,44.442,43.0153,UP,1
2002-03-14,44.75,44.71,44.3399,44.529,43.0142,UP,1
2002-03-15,44.9,44.82,44.3289,44.744,43.0174,UP,1
2002-03-18,45.18,45.095,44.3191,44.87,43.026,UP,1
2002-03-19,45.35,45.395,44.3104,44.978,43.04,DOWN,0
2002-03-20,44.9,44.93,44.296,45.016,43.0408,UP,1
2002-03-21,45.19,44.925,44.2824,45.104,43.0441,DOWN,0
2002-03-22,44.555,45.0,44.265,45.035,43.0441,DOWN,0
2002-03-25,44.2,44.555,44.2451,44.839,43.0386,UP,1
2002-03-26,44.5,44.45,44.2225,44.669,43.0545,UP,1
2002-03-27,45.25,44.825,44.2045,44.739,43.0856,DOWN,0
2002-03-28,45.135,45.125,44.1898,44.728,43.0963,DOWN,0
2002-04-01,44.85,44.985,44.174,44.787,43.1187,UP,1
2002-04-02,45.43,44.855,44.16,45.033,43.1533,DOWN,0
2002-04-03,45.0,45.185,44.1413,45.133,43.1853,DOWN,0
2002-04-04,43.895,44.95,44.1168,44.862,43.1959,DOWN,0
2002-04-05,43.57,43.95,44.092,44.549,43.1898,UP,1
2002-04-08,44.2,43.92,44.0739,44.419,43.1928,DOWN,0
2002-04-09,43.645,44.1,44.0504,44.062,43.1801,UP,1
2002-04-10,43.8,43.475,44.0301,43.822,43.1674,DOWN,0
2002-04-11,43.225,43.8,44.0075,43.688,43.1802,DOWN,0
2002-04-12,42.05,42.775,43.9816,43.384,43.1902,UP,1
2002-04-15,42.65,42.7,43.9612,43.074,43.2052,UP,1
2002-04-16,43.3,42.975,43.9408,43.005,43.2175,UP,1
2002-04-17,43.48,43.6,43.9208,42.941,43.2479,UP,1
2002-04-18,43.75,43.9,43.9028,43.046,43.2993,UP,1
2002-04-19,44.0,43.375,43.8943,43.436,43.3473,DOWN,0
2002-04-22,43.325,43.825,43.8891,43.571,43.3963,UP,1
2002-04-23,43.49,42.75,43.8803,43.609,43.4476,DOWN,0
2002-04-24,42.5,42.825,43.867,43.413,43.4681,UP,1
2002-04-25,42.95,42.85,43.8558,43.253,43.5032,DOWN,0
2002-04-26,42.3,42.955,43.839,42.913,43.5247,UP,1
2002-04-29,42.93,42.51,43.8262,42.834,43.5583,UP,1
2002-04-30,43.355,43.55,43.8178,42.807,43.6019,UP,1
2002-05-01,43.995,43.36,43.8143,43.106,43.6653,UP,1
2002-05-02,44.435,44.0,43.8173,43.403,43.7365,UP,1
2002-05-03,44.755,44.6,43.8184,43.894,43.8105,DOWN,0
2002-05-06,43.5,44.45,43.8124,44.008,43.8435,UP,1
2002-05-07,43.835,43.65,43.8125,44.104,43.8812,UP,1
2002-05-08,44.525,44.1,43.818,44.21,43.9299,DOWN,0
2002-05-09,44.135,44.125,43.8217,44.15,43.9626,DOWN,0
2002-05-10,43.975,44.435,43.8237,43.994,43.9977,UP,1
2002-05-13,45.05,43.625,43.8265,44.304,44.0437,DOWN,0
2002-05-14,44.95,45.2,43.8322,44.527,44.0809,DOWN,0
2002-05-15,44.025,44.125,43.8394,44.427,44.0989,UP,1
2002-05-16,44.5,44.1,43.8389,44.5,44.1099,UP,1
2002-05-17,44.575,44.25,43.8367,44.62,44.1151,DOWN,0
2002-05-20,44.375,44.275,43.8308,44.485,44.1261,DOWN,0
2002-05-21,43.915,44.375,43.8216,44.278,44.1134,UP,1
2002-05-22,44.51,43.925,43.8156,44.375,44.1074,UP,1
2002-05-23,44.8,44.51,43.8117,44.435,44.1092,DOWN,0
2002-05-24,44.55,44.805,43.8068,44.43,44.1052,DOWN,0
2002-05-28,44.04,44.575,43.8003,44.363,44.088,DOWN,0
2002-05-29,43.95,44.0,43.7941,44.37,44.0634,DOWN,0
2002-05-30,43.4,43.565,43.7833,44.148,44.0244,UP,1
2002-05-31,43.625,43.55,43.7764,43.913,43.9989,DOWN,0
2002-06-03,43.26,43.975,43.7662,43.655,43.9603,UP,1
2002-06-04,43.4,43.26,43.7538,43.527,43.9372,UP,1
2002-06-05,43.575,43.4,43.7425,43.452,43.9247,DOWN,0
2002-06-06,42.98,43.925,43.7268,43.368,43.8943,UP,1
2002-06-07,43.625,42.985,43.7124,43.368,43.8618,DOWN,0
2002-06-10,43.175,43.55,43.6956,43.351,43.8226,UP,1
2002-06-11,43.2,43.45,43.6816,43.311,43.7896,UP,1
2002-06-12,43.375,43.375,43.6701,43.271,43.7485,UP,1
2002-06-13,43.45,43.375,43.6612,43.365,43.7175,DOWN,0
2002-06-14,43.385,43.375,43.6483,43.317,43.7073,UP,1
2002-06-17,44.35,43.75,43.6393,43.552,43.7229,DOWN,0
2002-06-18,44.215,44.075,43.6284,43.755,43.7232,DOWN,0
2002-06-19,43.3,44.1,43.6146,43.74,43.7163,UP,1
2002-06-20,43.665,43.85,43.6052,43.783,43.7136,UP,1
2002-06-21,43.825,43.125,43.5949,43.871,43.7256,DOWN,0
2002-06-24,43.615,44.075,43.5868,43.724,43.7569,DOWN,0
2002-06-25,43.0,44.225,43.5749,43.481,43.7639,UP,1
2002-06-26,43.125,42.75,43.5622,43.446,43.7604,UP,1
2002-06-27,43.815,43.125,43.5528,43.476,43.7671,UP,1
2002-06-28,44.25,44.0,43.5446,43.561,43.7771,UP,1
2002-07-01,44.3,44.25,43.5351,43.698,43.7831,DOWN,0
2002-07-02,43.9,44.3,43.5254,43.878,43.7946,DOWN,0
2002-07-03,43.35,43.875,43.5166,43.923,43.7918,UP,1
2002-07-05,43.95,43.8,43.5169,43.95,43.8208,UP,1
2002-07-08,44.04,43.8,43.5249,43.908,43.8426,DOWN,0
2002-07-09,43.475,43.925,43.533,43.743,43.8661,DOWN,0
2002-07-10,42.435,43.7,43.5352,43.45,43.8562,DOWN,0
2002-07-11,41.325,42.44,43.539,43.045,43.8156,UP,1
2002-07-12,41.4,41.5,43.5468,42.535,43.7637,DOWN,0
2002-07-15,40.375,41.075,43.5517,41.802,43.6825,DOWN,0
2002-07-16,39.69,39.875,43.5414,41.045,43.5812,UP,1
2002-07-17,40.15,40.275,43.5303,40.588,43.5142,DOWN,0
2002-07-18,39.35,40.25,43.5178,40.193,43.4245,DOWN,0
2002-07-19,37.25,39.05,43.4903,39.363,43.279,DOWN,0
2002-07-22,34.76,36.85,43.4506,38.24,43.0915,DOWN,0
2002-07-23,33.48,34.875,43.4002,36.998,42.8816,UP,1
2002-07-24,35.3,33.475,43.3556,36.028,42.6866,DOWN,0
2002-07-25,34.85,34.825,43.3075,35.128,42.4846,UP,1
2002-07-26,35.405,34.975,43.2573,34.759,42.3122,UP,1
2002-07-29,37.19,36.0,43.2096,35.245,42.166,DOWN,0
2002-07-30,36.5,36.5,43.1589,35.849,42.0045,UP,1
2002-07-31,37.5,36.25,43.1189,36.289,41.867,DOWN,0
2002-08-01,35.275,36.875,43.0742,36.374,41.6942,UP,1
2002-08-02,35.4,35.5,43.0283,36.373,41.512,DOWN,0
2002-08-05,34.03,35.4,42.9757,35.741,41.2966,UP,1
2002-08-06,35.285,34.55,42.937,35.498,41.1113,UP,1
2002-08-07,35.975,35.725,42.9001,35.193,40.95,UP,1
2002-08-08,37.28,36.4,42.8646,35.594,40.8166,UP,1
2002-08-09,37.775,37.0,42.837,36.069,40.7041,DOWN,0
2002-08-12,37.525,37.375,42.8073,36.768,40.5821,UP,1
2002-08-13,37.65,37.52,42.7758,37.241,40.4699,UP,1
2002-08-14,38.7,37.975,42.747,37.786,40.3759,UP,1
2002-08-15,38.925,38.625,42.7191,38.115,40.2829,DOWN,0
2002-08-16,38.46,38.45,42.6889,38.252,40.1925,DOWN,0
2002-08-19,38.435,38.21,42.6597,38.434,40.0887,DOWN,0
2002-08-20,37.675,37.975,42.6234,38.439,39.9787,UP,1
2002-08-21,38.425,37.8,42.5969,38.384,39.8832,UP,1
2002-08-22,39.36,38.55,42.5759,38.471,39.8029,DOWN,0
2002-08-23,39.215,39.015,42.555,38.622,39.7182,UP,1
2002-08-26,39.535,39.025,42.5345,38.842,39.6412,DOWN,0
2002-08-27,39.05,39.66,42.5108,39.117,39.5352,DOWN,0
2002-08-28,38.5,38.625,42.4795,39.132,39.4209,DOWN,0
2002-08-29,38.035,38.125,42.4466,38.867,39.3156,UP,1
2002-08-30,38.315,37.65,42.4128,38.687,39.2086,DOWN,0
2002-09-03,36.2,37.625,42.3772,38.02,39.0561,UP,1
2002-09-04,36.74,36.5,42.3514,37.558,38.9186,DOWN,0
2002-09-05,36.595,36.39,42.3258,37.177,38.7905,UP,1
2002-09-06,37.35,37.125,42.3053,37.04,38.675,DOWN,0
2002-09-09,37.0,37.3,42.2739,36.777,38.5387,UP,1
2002-09-10,37.685,37.125,42.2472,37.074,38.4074,DOWN,0
2002-09-11,37.19,38.25,42.2167,37.164,38.2652,DOWN,0
2002-09-12,36.56,37.1,42.1864,37.157,38.1184,UP,1
2002-09-13,36.595,36.0,42.1554,37.006,37.9833,UP,1
2002-09-16,37.0,36.5,42.129,37.006,37.8443,DOWN,0
2002-09-17,35.685,36.875,42.0938,36.606,37.6772,DOWN,0
2002-09-18,35.62,35.68,42.0594,36.292,37.5201,DOWN,0
2002-09-19,34.965,35.35,42.0181,35.973,37.3707,UP,1
2002-09-20,35.275,35.35,41.9774,35.709,37.2497,DOWN,0
2002-09-23,34.845,35.025,41.9328,35.278,37.1186,DOWN,0
2002-09-24,34.35,34.675,41.8896,35.011,36.9981,UP,1
2002-09-25,35.085,34.355,41.847,34.904,36.906,UP,1
2002-09-26,36.6,35.575,41.8147,35.231,36.835,DOWN,0
2002-09-27,35.485,36.405,41.7793,35.273,36.7577,DOWN,0
2002-09-30,34.625,35.485,41.7385,35.229,36.7052,UP,1
2002-10-01,36.055,34.925,41.7081,35.57,36.7311,DOWN,0
2002-10-02,35.8,35.875,41.6771,35.713,36.7775,UP,1
2002-10-03,36.17,35.975,41.6439,35.627,36.7949,DOWN,0
2002-10-04,35.45,36.575,41.6055,35.62,36.8069,DOWN,0
2002-10-07,35.25,35.9,41.563,35.745,36.8038,DOWN,0
2002-10-08,34.8,35.375,41.5185,35.494,36.756,DOWN,0
2002-10-09,34.225,34.455,41.4681,35.179,36.7105,UP,1
2002-10-10,35.65,34.075,41.425,35.075,36.6735,UP,1
2002-10-11,35.99,35.9,41.3819,35.183,36.6878,UP,1
2002-10-14,36.325,35.995,41.3378,35.398,36.7063,UP,1
2002-10-15,37.165,36.755,41.2975,35.871,36.769,DOWN,0
2002-10-16,36.8,37.165,41.2575,36.386,36.7993,UP,1
2002-10-17,37.15,37.35,41.2196,36.686,36.8228,UP,1
2002-10-18,37.45,37.125,41.1831,36.978,36.8262,DOWN,0
2002-10-21,37.215,37.3,41.1459,37.156,36.815,DOWN,0
2002-10-22,35.875,36.6,41.101,36.898,36.782,UP,1
2002-10-23,36.5,35.695,41.0583,36.838,36.759,UP,1
2002-10-24,36.675,36.75,41.0189,36.743,36.7185,DOWN,0
2002-10-25,36.615,36.375,40.9796,36.576,36.6723,UP,1
2002-10-28,36.79,36.65,40.9451,36.491,36.6389,DOWN,0
2002-10-29,35.075,36.375,40.902,36.331,36.5717,UP,1
2002-10-30,35.7,35.475,40.8575,36.171,36.5322,DOWN,0
2002-10-31,33.815,35.275,40.8079,35.599,36.44,UP,1
2002-11-01,34.425,33.875,40.7615,35.161,36.3413,DOWN,0
2002-11-04,33.97,34.75,40.7144,34.597,36.2364,UP,1
2002-11-05,34.65,33.97,40.6708,34.512,36.1387,DOWN,0
2002-11-06,34.58,34.525,40.6243,34.288,36.0493,DOWN,0
2002-11-07,33.75,34.425,40.5728,34.275,35.9543,DOWN,0
2002-11-08,33.75,33.975,40.5202,34.14,35.8686,DOWN,0
2002-11-11,33.59,33.625,40.4659,34.064,35.7741,UP,1
2002-11-12,33.6,34.0,40.421,33.854,35.7221,DOWN,0
2002-11-13,33.25,33.275,40.3795,33.588,35.6523,UP,1
2002-11-14,33.6,33.4,40.338,33.558,35.5924,UP,1
2002-11-15,33.775,33.4,40.2935,33.563,35.5209,UP,1
2002-11-18,33.9,33.825,40.2532,33.625,35.4589,DOWN,0
2002-11-19,33.765,33.875,40.2161,33.658,35.3805,UP,1
2002-11-20,34.025,33.75,40.1782,33.813,35.3172,DOWN,0
2002-11-21,33.8,34.15,40.1428,33.853,35.262,DOWN,0
2002-11-22,33.215,33.625,40.1043,33.741,35.1944,UP,1
2002-11-25,33.875,33.35,40.0663,33.736,35.1319,DOWN,0
2002-11-26,33.14,33.625,40.026,33.611,35.081,UP,1
2002-11-27,33.44,33.14,39.9871,33.494,35.0374,UP,1
2002-11-29,33.515,33.375,39.9484,33.437,35.0084,DOWN,0
2002-12-02,33.33,33.6,39.9092,33.46,34.9695,UP,1
2002-12-03,33.575,33.525,39.8729,33.4,34.9441,UP,1
2002-12-04,33.9,33.58,39.838,33.552,34.9351,UP,1
2002-12-05,33.975,34.25,39.8027,33.659,34.9129,UP,1
2002-12-06,34.175,33.98,39.7643,33.791,34.8644,DOWN,0
2002-12-09,33.66,34.19,39.7228,33.857,34.8279,UP,1
2002-12-10,34.225,33.735,39.6835,33.987,34.8199,DOWN,0
2002-12-11,33.925,33.75,39.6406,33.992,34.7773,UP,1
2002-12-12,33.935,33.825,39.5992,33.984,34.74,DOWN,0
2002-12-13,33.815,33.975,39.5545,33.912,34.6929,UP,1
2002-12-16,34.225,34.025,39.5102,34.025,34.6684,DOWN,0
2002-12-17,33.95,34.275,39.4643,33.97,34.6424,DOWN,0
2002-12-18,33.715,33.85,39.4132,33.928,34.6207,DOWN,0
2002-12-19,33.125,33.46,39.3572,33.766,34.5987,UP,1
2002-12-20,33.325,33.125,39.3047,33.668,34.5522,UP,1
2002-12-23,33.385,33.475,39.2489,33.5,34.5001,DOWN,0
2002-12-24,33.325,33.425,39.1915,33.375,34.4401,UP,1
2002-12-26,33.455,33.4,39.1352,33.323,34.3659,DOWN,0
2002-12-27,32.95,33.455,39.0762,33.288,34.2889,UP,1
2002-12-30,33.325,33.15,39.0183,33.288,34.2124,DOWN,0
2002-12-31,33.24,33.23,38.9586,33.259,34.1282,UP,1
2003-01-02,33.91,33.6,38.9014,33.376,34.0621,UP,1
2003-01-03,34.17,33.91,38.8478,33.519,34.028,UP,1
2003-01-06,34.95,34.17,38.7965,33.919,33.997,DOWN,0
2003-01-07,34.225,34.875,38.7449,34.099,33.948,DOWN,0
2003-01-08,34.025,34.23,38.694,34.256,33.8962,UP,1
2003-01-09,34.56,34.075,38.6443,34.386,33.8516,DOWN,0
2003-01-10,34.305,34.25,38.5896,34.413,33.8362,DOWN,0
2003-01-13,34.09,34.39,38.5344,34.241,33.804,UP,1
2003-01-14,34.25,34.115,38.4814,34.246,33.8127,DOWN,0
2003-01-15,34.075,34.34,38.4246,34.256,33.8057,UP,1
2003-01-16,34.16,34.325,38.3704,34.176,33.8095,DOWN,0
