ticker,COO US Equity,COO US Equity,COO US Equity,COO US Equity,COO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-03,24.25,24.85,19.8051,24.985,22.6734,DOWN,0
2001-07-05,23.975,24.255,19.8426,24.86,22.7259,UP,1
2001-07-06,24.7,24.15,19.8857,24.72,22.7794,DOWN,0
2001-07-09,24.575,24.825,19.9276,24.495,22.8219,DOWN,0
2001-07-10,24.3,24.575,19.968,24.36,22.8519,UP,1
2001-07-11,24.435,24.25,20.008,24.397,22.8966,UP,1
2001-07-12,24.9,24.425,20.0514,24.582,22.9591,DOWN,0
2001-07-13,24.75,24.87,20.095,24.592,23.0167,UP,1
2001-07-16,24.85,24.755,20.1388,24.647,23.0847,DOWN,0
2001-07-17,24.75,24.825,20.1785,24.737,23.1597,DOWN,0
2001-07-18,24.465,24.745,20.2124,24.743,23.2377,DOWN,0
2001-07-19,23.025,23.95,20.2409,24.368,23.278,UP,1
2001-07-20,24.375,23.15,20.278,24.293,23.3475,DOWN,0
2001-07-23,24.0,24.425,20.3145,24.123,23.4145,DOWN,0
2001-07-24,23.275,23.55,20.3459,23.828,23.465,DOWN,0
2001-07-25,23.2,23.245,20.3764,23.575,23.5095,UP,1
2001-07-26,23.65,23.275,20.4084,23.7,23.5615,UP,1
2001-07-27,24.15,23.675,20.4429,23.655,23.611,UP,1
2001-07-30,24.35,24.2,20.4795,23.725,23.6614,DOWN,0
2001-07-31,24.15,24.275,20.5153,23.9,23.7106,DOWN,0
2001-08-01,24.15,24.1,20.5487,24.09,23.7681,UP,1
2001-08-02,24.475,24.275,20.5842,24.255,23.8316,UP,1
2001-08-03,24.5,24.45,20.6198,24.325,23.8981,UP,1
2001-08-06,24.76,24.475,20.6567,24.407,23.9658,UP,1
2001-08-07,25.3,24.765,20.6957,24.637,24.0308,UP,1
2001-08-08,25.585,25.4,20.7365,24.924,24.0885,UP,1
2001-08-09,26.08,25.69,20.7786,25.245,24.1511,DOWN,0
2001-08-10,26.025,26.13,20.8207,25.55,24.2146,UP,1
2001-08-13,26.56,26.075,20.8654,25.91,24.2808,UP,1
2001-08-14,26.825,26.8,20.912,26.215,24.3446,UP,1
2001-08-15,26.865,26.9,20.9579,26.471,24.4028,DOWN,0
2001-08-16,26.825,26.865,21.0033,26.62,24.4628,DOWN,0
2001-08-17,26.4,26.825,21.0459,26.695,24.5148,DOWN,0
2001-08-20,26.375,26.4,21.0898,26.658,24.5715,DOWN,0
2001-08-21,26.26,26.37,21.133,26.545,24.6237,UP,1
2001-08-22,27.2,26.225,21.1798,26.612,24.6857,UP,1
2001-08-23,27.525,27.5,21.2283,26.752,24.7727,DOWN,0
2001-08-24,27.425,27.55,21.2772,26.957,24.8534,UP,1
2001-08-27,27.475,27.455,21.3263,27.177,24.9288,UP,1
2001-08-28,27.49,27.5,21.3786,27.423,25.01,DOWN,0
2001-08-29,24.25,27.49,21.4162,26.833,25.027,UP,1
2001-08-30,24.575,24.275,21.456,26.243,25.053,UP,1
2001-08-31,25.505,24.7,21.4991,25.859,25.0904,DOWN,0
2001-09-04,25.4,25.45,21.5402,25.444,25.1314,UP,1
2001-09-05,25.5,25.375,21.5819,25.046,25.1684,DOWN,0
2001-09-06,25.29,25.475,21.6221,25.254,25.1884,DOWN,0
2001-09-07,24.99,25.25,21.6619,25.337,25.1962,UP,1
2001-09-10,25.0,24.95,21.7022,25.236,25.1882,DOWN,0
2001-09-17,24.25,24.85,21.7405,25.006,25.1592,DOWN,0
2001-09-18,23.75,24.2,21.7763,24.656,25.1347,DOWN,0
2001-09-19,23.475,23.75,21.8102,24.293,25.1192,DOWN,0
2001-09-20,22.85,23.475,21.8426,23.865,25.0967,DOWN,0
2001-09-21,21.35,22.25,21.8672,23.135,25.0297,UP,1
2001-09-24,21.425,21.5,21.8929,22.57,24.9667,UP,1
2001-09-25,22.975,21.425,21.9259,22.415,24.9402,UP,1
2001-09-26,23.2,23.025,21.9616,22.36,24.9155,UP,1
2001-09-27,23.45,23.15,21.9971,22.48,24.8865,DOWN,0
2001-09-28,23.45,23.5,22.0326,22.9,24.8605,UP,1
2001-10-01,23.575,23.475,22.0707,23.33,24.835,UP,1
2001-10-02,24.475,23.61,22.1163,23.63,24.8295,UP,1
2001-10-03,24.65,24.35,22.1622,23.92,24.8332,DOWN,0
2001-10-04,24.305,24.525,22.2039,24.091,24.8588,DOWN,0
2001-10-05,24.27,24.275,22.2446,24.255,24.8567,DOWN,0
2001-10-08,24.15,24.145,22.2868,24.37,24.8597,UP,1
2001-10-09,24.5,24.1,22.3202,24.375,24.8842,UP,1
2001-10-10,25.69,24.505,22.3613,24.583,24.934,DOWN,0
2001-10-11,25.25,25.715,22.3996,24.772,24.966,DOWN,0
2001-10-12,24.65,25.4,22.4365,24.848,24.976,UP,1
2001-10-15,24.82,24.775,22.4732,24.982,24.9854,UP,1
2001-10-16,26.055,25.25,22.5133,25.293,25.0235,DOWN,0
2001-10-17,25.345,26.055,22.5488,25.224,25.0474,DOWN,0
2001-10-18,25.2,25.25,22.5779,25.214,25.0619,UP,1
2001-10-19,25.56,25.175,22.6071,25.396,25.0831,UP,1
2001-10-22,25.85,25.625,22.6367,25.602,25.1049,DOWN,0
2001-10-23,25.515,25.875,22.6644,25.494,25.1092,DOWN,0
2001-10-24,25.175,25.5,22.6906,25.46,25.101,UP,1
2001-10-25,26.275,25.17,22.7268,25.675,25.1049,DOWN,0
2001-10-26,25.585,26.25,22.7623,25.68,25.0961,DOWN,0
2001-10-29,24.65,25.575,22.7943,25.44,25.0579,DOWN,0
2001-10-30,24.26,24.75,22.822,25.189,25.0066,DOWN,0
2001-10-31,24.0,24.26,22.8445,24.954,24.9493,UP,1
2001-11-01,24.715,23.95,22.8718,24.642,24.9071,DOWN,0
2001-11-02,24.3,24.665,22.8945,24.385,24.8651,UP,1
2001-11-05,24.425,24.25,22.9181,24.34,24.8261,DOWN,0
2001-11-06,23.95,24.425,22.9449,24.278,24.7799,DOWN,0
2001-11-07,23.84,24.225,22.9686,24.246,24.7127,DOWN,0
2001-11-08,23.06,23.84,22.9892,23.915,24.6234,DOWN,0
2001-11-09,22.98,23.025,23.0077,23.651,24.5345,DOWN,0
2001-11-12,22.49,22.95,23.0239,23.264,24.4348,DOWN,0
2001-11-13,21.25,22.54,23.0317,22.724,24.31,UP,1
2001-11-14,22.725,22.0,23.046,22.501,24.2795,DOWN,0
2001-11-15,22.64,22.75,23.0598,22.417,24.2408,UP,1
2001-11-16,22.815,22.575,23.074,22.384,24.187,UP,1
2001-11-19,23.14,22.75,23.0892,22.514,24.1418,UP,1
2001-11-20,23.5,23.225,23.1102,22.964,24.1018,DOWN,0
2001-11-21,23.45,23.6,23.1309,23.109,24.065,DOWN,0
2001-11-23,23.36,23.4,23.1534,23.253,24.0324,DOWN,0
2001-11-26,23.33,23.45,23.1759,23.356,23.999,DOWN,0
2001-11-27,23.195,23.33,23.197,23.367,23.9779,DOWN,0
2001-11-28,22.865,23.15,23.2133,23.24,23.9602,DOWN,0
2001-11-29,21.65,22.865,23.2248,22.88,23.9237,UP,1
2001-11-30,22.05,21.65,23.2388,22.618,23.9077,UP,1
2001-12-03,22.35,21.95,23.256,22.422,23.9277,UP,1
2001-12-04,23.25,22.4,23.2817,22.433,23.9642,DOWN,0
2001-12-05,22.38,23.275,23.3053,22.336,23.9523,DOWN,0
2001-12-06,22.225,22.325,23.3272,22.451,23.9328,DOWN,0
2001-12-07,22.2,22.175,23.3457,22.481,23.9078,UP,1
2001-12-10,22.7,22.15,23.3632,22.551,23.8928,UP,1
2001-12-11,22.74,22.725,23.3828,22.449,23.8761,UP,1
2001-12-12,23.85,23.95,23.4067,22.743,23.8636,DOWN,0
2001-12-13,23.655,23.875,23.4293,23.029,23.8437,DOWN,0
2001-12-14,23.46,23.655,23.4489,23.281,23.8268,UP,1
2001-12-17,23.49,23.475,23.4706,23.439,23.8112,DOWN,0
2001-12-18,23.0,23.55,23.4833,23.491,23.7882,UP,1
2001-12-19,23.7,23.0,23.4993,23.461,23.7722,DOWN,0
2001-12-20,23.625,23.725,23.514,23.455,23.7309,UP,1
2001-12-21,24.275,23.65,23.5238,23.618,23.7114,UP,1
2001-12-24,24.41,24.325,23.538,23.802,23.7066,UP,1
2001-12-26,24.5,24.5,23.5505,24.102,23.7002,UP,1
2001-12-27,24.85,24.5,23.5641,24.332,23.6761,DOWN,0
2001-12-28,24.775,24.87,23.579,24.562,23.6647,UP,1
2001-12-31,24.99,24.775,23.595,24.705,23.6605,DOWN,0
2002-01-02,24.395,24.99,23.6127,24.702,23.6372,DOWN,0
2002-01-03,23.675,24.395,23.6273,24.537,23.5937,DOWN,0
2002-01-04,23.225,23.725,23.6409,24.212,23.5479,UP,1
2002-01-07,23.84,23.3,23.6564,24.025,23.5212,UP,1
2002-01-08,24.025,23.8,23.6719,23.832,23.4762,UP,1
2002-01-09,24.35,24.0,23.6862,23.823,23.4515,DOWN,0
2002-01-10,24.2,24.35,23.7015,23.928,23.4425,UP,1
2002-01-11,24.33,24.2,23.7175,24.149,23.4439,UP,1
2002-01-14,24.575,24.375,23.7348,24.296,23.4554,DOWN,0
2002-01-15,23.925,24.7,23.7445,24.276,23.4396,DOWN,0
2002-01-16,23.3,23.925,23.7487,24.066,23.4196,UP,1
2002-01-17,23.7,23.35,23.7555,23.966,23.4051,DOWN,0
2002-01-18,23.525,23.7,23.7573,23.805,23.3966,UP,1
2002-01-22,23.57,23.475,23.7568,23.604,23.3912,UP,1
2002-01-23,24.05,23.605,23.7613,23.629,23.411,DOWN,0
2002-01-24,23.625,24.025,23.7662,23.694,23.4239,UP,1
2002-01-25,23.675,23.65,23.7714,23.689,23.4476,UP,1
2002-01-28,23.725,23.75,23.7725,23.729,23.4971,DOWN,0
2002-01-29,23.625,23.7,23.7691,23.74,23.5151,DOWN,0
2002-01-30,23.575,23.6,23.7644,23.645,23.5338,DOWN,0
2002-01-31,23.425,23.575,23.771,23.605,23.546,UP,1
2002-02-01,23.65,23.475,23.7795,23.6,23.5562,DOWN,0
2002-02-04,23.535,23.625,23.7864,23.562,23.5569,UP,1
2002-02-05,23.63,23.535,23.7956,23.563,23.5605,DOWN,0
2002-02-06,22.99,23.63,23.7984,23.446,23.5531,DOWN,0
2002-02-07,22.485,23.0,23.7985,23.258,23.5362,DOWN,0
2002-02-08,22.1,22.485,23.7982,22.948,23.5143,DOWN,0
2002-02-11,21.71,22.175,23.7981,22.583,23.4912,UP,1
2002-02-12,22.075,21.585,23.804,22.272,23.4997,UP,1
2002-02-13,22.35,22.2,23.809,22.144,23.5057,DOWN,0
2002-02-14,22.12,22.425,23.8095,22.071,23.5011,DOWN,0
2002-02-15,21.675,22.15,23.8056,21.986,23.4696,DOWN,0
2002-02-19,21.215,21.65,23.7977,21.887,23.4463,UP,1
2002-02-20,22.43,21.215,23.7988,21.958,23.4504,DOWN,0
2002-02-21,22.275,22.43,23.8013,21.943,23.4519,UP,1
2002-02-22,23.085,22.225,23.8074,22.136,23.4596,DOWN,0
2002-02-25,22.675,23.175,23.8135,22.336,23.4583,UP,1
2002-02-26,22.81,22.68,23.8226,22.655,23.4375,UP,1
2002-02-27,23.51,22.935,23.8373,22.871,23.4346,UP,1
2002-02-28,23.645,23.675,23.8505,23.145,23.4383,UP,1
2002-03-01,25.005,24.45,23.871,23.529,23.4686,UP,1
2002-03-04,25.01,25.175,23.8928,23.996,23.5088,DOWN,0
2002-03-05,24.4,24.725,23.9111,24.314,23.5228,UP,1
2002-03-06,24.555,24.425,23.929,24.523,23.5414,UP,1
2002-03-07,24.65,24.555,23.947,24.724,23.5489,DOWN,0
2002-03-08,24.65,24.725,23.9618,24.653,23.5537,DOWN,0
2002-03-11,23.445,24.5,23.9699,24.34,23.5326,DOWN,0
2002-03-12,23.35,23.43,23.9782,24.13,23.5026,DOWN,0
2002-03-13,23.23,23.35,23.988,23.865,23.4717,UP,1
2002-03-14,23.25,23.23,23.9977,23.585,23.4369,DOWN,0
2002-03-15,23.225,23.2,24.008,23.3,23.4135,UP,1
2002-03-18,23.495,23.35,24.0186,23.31,23.4099,DOWN,0
2002-03-19,23.365,23.5,24.0252,23.313,23.4127,DOWN,0
2002-03-20,23.055,23.45,24.0269,23.278,23.397,DOWN,0
2002-03-21,23.05,23.04,24.0274,23.238,23.3775,DOWN,0
2002-03-22,23.05,22.5,24.0284,23.203,23.3515,DOWN,0
2002-03-25,22.25,23.05,24.0234,22.954,23.3125,UP,1
2002-03-26,22.435,22.315,24.0174,22.768,23.2746,UP,1
2002-03-27,23.35,22.5,24.0144,22.827,23.2501,UP,1
2002-03-28,23.7,23.4,24.0138,22.957,23.2456,DOWN,0
2002-04-01,23.58,23.775,24.0127,23.063,23.2512,UP,1
2002-04-02,23.775,23.63,24.0139,23.368,23.2527,UP,1
2002-04-03,23.825,23.775,24.0147,23.646,23.2587,DOWN,0
2002-04-04,23.825,23.83,24.0134,23.741,23.2638,DOWN,0
2002-04-05,23.745,23.825,24.0162,23.75,23.2577,UP,1
2002-04-08,23.9,23.75,24.0188,23.814,23.2632,UP,1
2002-04-09,24.17,23.825,24.0211,23.893,23.2731,UP,1
2002-04-10,24.93,24.2,24.0286,24.114,23.2972,DOWN,0
2002-04-11,24.89,24.95,24.036,24.327,23.3225,UP,1
2002-04-12,25.16,24.975,24.0455,24.61,23.3542,DOWN,0
2002-04-15,25.08,25.16,24.0527,24.846,23.3873,UP,1
2002-04-16,25.375,25.09,24.0628,25.087,23.4218,UP,1
2002-04-17,25.72,25.375,24.0732,25.245,23.4655,UP,1
2002-04-18,25.815,25.725,24.0808,25.43,23.5092,UP,1
2002-04-19,26.015,25.815,24.0879,25.601,23.5697,UP,1
2002-04-22,26.21,26.015,24.0919,25.827,23.6442,UP,1
2002-04-23,26.36,26.1,24.0952,26.024,23.7294,UP,1
2002-04-24,26.5,26.365,24.1028,26.18,23.8252,DOWN,0
2002-04-25,26.27,26.425,24.1129,26.271,23.9091,DOWN,0
2002-04-26,26.055,26.175,24.1233,26.279,23.9832,DOWN,0
2002-04-29,25.92,26.025,24.1294,26.221,24.0592,UP,1
2002-04-30,26.5,25.92,24.1391,26.249,24.1557,UP,1
2002-05-01,27.19,26.5,24.1535,26.387,24.2752,DOWN,0
2002-05-02,27.19,27.19,24.1673,26.571,24.3704,UP,1
2002-05-03,27.2,27.19,24.1788,26.8,24.4689,UP,1
2002-05-06,27.3,27.175,24.1915,27.076,24.5532,DOWN,0
2002-05-07,26.3,27.3,24.1988,27.036,24.6257,UP,1
2002-05-08,26.49,26.3,24.2075,26.896,24.6993,DOWN,0
2002-05-09,26.2,26.45,24.2162,26.698,24.7531,DOWN,0
2002-05-10,25.74,26.2,24.2297,26.406,24.795,DOWN,0
2002-05-13,25.5,25.725,24.2353,26.046,24.8049,UP,1
2002-05-14,26.6,25.5,24.2484,26.106,24.8367,DOWN,0
2002-05-15,26.275,26.65,24.2634,26.063,24.8742,DOWN,0
2002-05-16,25.545,26.275,24.2751,25.932,24.894,DOWN,0
2002-05-17,25.445,25.545,24.2841,25.873,24.9099,DOWN,0
2002-05-20,25.135,25.425,24.289,25.8,24.9196,DOWN,0
2002-05-21,25.025,25.175,24.2924,25.485,24.9512,DOWN,0
2002-05-22,24.79,25.03,24.2956,25.188,24.98,UP,1
2002-05-23,24.92,24.84,24.2994,25.063,25.0138,DOWN,0
2002-05-24,24.905,24.92,24.3016,24.955,25.0469,DOWN,0
2002-05-28,24.875,24.905,24.3034,24.903,25.0799,DOWN,0
2002-05-29,24.8,24.825,24.3036,24.858,25.106,UP,1
2002-05-30,25.045,24.925,24.3024,24.909,25.1396,DOWN,0
2002-05-31,25.005,25.075,24.2995,24.926,25.1786,DOWN,0
2002-06-03,24.25,25.105,24.2903,24.795,25.2026,DOWN,0
2002-06-04,23.475,24.4,24.2776,24.515,25.2111,UP,1
2002-06-05,25.38,24.375,24.2717,24.631,25.2737,UP,1
2002-06-06,26.005,25.45,24.2676,24.823,25.3451,UP,1
2002-06-07,26.55,25.95,24.266,25.132,25.4091,DOWN,0
2002-06-10,26.325,26.6,24.2635,25.547,25.4616,UP,1
2002-06-11,26.53,26.35,24.2641,26.158,25.5206,DOWN,0
2002-06-12,25.33,26.53,24.2589,26.148,25.5517,DOWN,0
2002-06-13,24.25,25.315,24.2489,25.797,25.5602,DOWN,0
2002-06-14,23.765,24.125,24.2317,25.24,25.559,UP,1
2002-06-17,24.315,23.815,24.2156,24.838,25.5704,UP,1
2002-06-18,24.775,24.365,24.2024,24.487,25.5879,DOWN,0
2002-06-19,24.12,24.695,24.1856,24.245,25.5869,DOWN,0
2002-06-20,23.7,24.12,24.1667,24.135,25.5623,UP,1
2002-06-21,23.875,23.75,24.1648,24.157,25.542,DOWN,0
2002-06-24,23.5,23.775,24.1594,23.994,25.5088,DOWN,0
2002-06-25,23.2,23.525,24.1479,23.679,25.4712,UP,1
2002-06-26,23.455,23.075,24.1382,23.546,25.4328,DOWN,0
2002-06-27,23.3,23.58,24.1272,23.466,25.3844,UP,1
2002-06-28,23.55,23.3,24.1185,23.401,25.3391,DOWN,0
2002-07-01,22.95,23.45,24.1083,23.291,25.2778,DOWN,0
2002-07-02,21.9,22.9,24.0928,23.031,25.1916,DOWN,0
2002-07-03,20.87,21.875,24.0759,22.514,25.0818,UP,1
2002-07-05,21.275,20.95,24.0635,22.109,24.9773,DOWN,0
2002-07-08,21.25,21.225,24.0524,21.649,24.8769,DOWN,0
2002-07-09,20.785,21.35,24.042,21.216,24.7715,DOWN,0
2002-07-10,20.09,20.785,24.0357,20.854,24.6549,UP,1
2002-07-11,20.585,20.075,24.0315,20.797,24.5366,UP,1
2002-07-12,21.05,20.635,24.0219,20.752,24.4138,DOWN,0
2002-07-15,20.765,21.025,24.0097,20.655,24.2853,DOWN,0
2002-07-16,20.265,20.725,23.9938,20.551,24.1466,UP,1
2002-07-17,21.15,20.39,23.9823,20.763,24.0236,DOWN,0
2002-07-18,20.59,21.125,23.9674,20.764,23.9094,DOWN,0
2002-07-19,20.255,20.475,23.9463,20.605,23.7847,DOWN,0
2002-07-22,19.625,20.25,23.9212,20.377,23.6532,DOWN,0
2002-07-23,19.525,19.45,23.8973,20.229,23.5289,UP,1
2002-07-24,20.8,19.425,23.8799,20.159,23.4349,UP,1
2002-07-25,21.575,20.8,23.867,20.356,23.3344,UP,1
2002-07-26,21.65,21.575,23.8528,20.635,23.2419,UP,1
2002-07-29,23.025,21.9,23.8394,21.315,23.1915,DOWN,0
2002-07-30,21.615,22.875,23.8213,21.733,23.1149,UP,1
2002-07-31,21.95,21.55,23.8078,21.963,23.0512,DOWN,0
2002-08-01,21.675,21.945,23.7921,21.983,22.9842,UP,1
2002-08-02,21.68,21.65,23.7702,21.989,22.922,DOWN,0
2002-08-05,21.25,21.58,23.7497,21.634,22.8486,DOWN,0
2002-08-06,21.11,21.35,23.7292,21.533,22.7727,UP,1
2002-08-07,21.495,21.195,23.7089,21.442,22.7051,UP,1
2002-08-08,22.04,21.4,23.6899,21.515,22.6499,DOWN,0
2002-08-09,21.54,21.975,23.67,21.487,22.5798,DOWN,0
2002-08-12,21.34,21.525,23.6508,21.505,22.5065,DOWN,0
2002-08-13,20.815,21.33,23.6235,21.446,22.4378,UP,1
2002-08-14,21.19,20.915,23.6015,21.385,22.3921,UP,1
2002-08-15,21.475,21.225,23.5857,21.272,22.314,DOWN,0
2002-08-16,21.265,21.425,23.5707,21.217,22.2192,UP,1
2002-08-19,21.7,21.315,23.5592,21.289,22.1222,UP,1
2002-08-20,21.95,21.7,23.5454,21.516,22.0347,UP,1
2002-08-21,22.6,22.125,23.5369,21.798,21.9561,UP,1
2002-08-22,22.875,22.55,23.5291,22.078,21.907,UP,1
2002-08-23,22.925,22.875,23.524,22.41,21.8805,UP,1
2002-08-26,23.375,22.975,23.5217,22.745,21.8727,DOWN,0
2002-08-27,22.75,23.425,23.5201,22.905,21.8414,UP,1
2002-08-28,23.05,22.755,23.5205,22.995,21.8069,DOWN,0
2002-08-29,22.5,23.05,23.5205,22.92,21.7745,UP,1
2002-08-30,22.695,22.5,23.5277,22.874,21.7544,DOWN,0
2002-09-03,21.885,22.7,23.5235,22.576,21.7146,UP,1
2002-09-04,22.0,21.85,23.5203,22.426,21.6846,UP,1
2002-09-05,25.125,23.925,23.5319,22.841,21.7231,DOWN,0
2002-09-06,24.525,25.2,23.5388,23.246,21.7445,UP,1
2002-09-09,25.005,24.53,23.5463,23.708,21.7786,UP,1
2002-09-10,25.095,25.055,23.5546,24.35,21.8095,UP,1
2002-09-11,25.85,25.125,23.567,25.12,21.8675,UP,1
2002-09-12,26.135,25.9,23.581,25.322,21.9522,DOWN,0
2002-09-13,26.04,26.125,23.5953,25.625,22.0556,UP,1
2002-09-16,26.12,26.05,23.6115,25.848,22.1525,UP,1
2002-09-17,26.415,26.2,23.6354,26.112,22.2558,DOWN,0
2002-09-18,26.125,26.45,23.6557,26.167,22.3626,DOWN,0
2002-09-19,25.64,26.075,23.6722,26.068,22.4736,UP,1
2002-09-20,26.295,25.7,23.6874,26.119,22.5878,DOWN,0
2002-09-23,25.75,26.295,23.7043,26.045,22.6818,UP,1
2002-09-24,25.85,25.625,23.7224,25.932,22.7835,UP,1
2002-09-25,25.975,25.975,23.7413,25.902,22.8977,UP,1
2002-09-26,26.9,26.1,23.7623,26.154,23.0127,DOWN,0
2002-09-27,26.295,26.88,23.7801,26.154,23.1268,DOWN,0
2002-09-30,26.25,26.22,23.7921,26.254,23.2467,UP,1
2002-10-01,26.625,26.325,23.8069,26.409,23.3867,UP,1
2002-10-02,26.755,26.65,23.8234,26.565,23.5313,UP,1
2002-10-03,27.7,27.0,23.8444,26.725,23.6693,DOWN,0
2002-10-04,27.225,28.325,23.8656,26.911,23.7823,DOWN,0
2002-10-07,27.075,27.275,23.8824,27.076,23.8908,DOWN,0
2002-10-08,26.34,27.2,23.896,27.019,23.9571,DOWN,0
2002-10-09,26.315,26.3,23.9062,26.931,24.0511,UP,1
2002-10-10,27.55,26.315,23.9219,26.901,24.1631,UP,1
2002-10-11,27.89,27.875,23.9389,27.034,24.2874,DOWN,0
2002-10-14,27.775,27.85,23.9535,27.174,24.4093,UP,1
2002-10-15,28.49,28.1,23.9721,27.604,24.5541,DOWN,0
2002-10-16,27.0,28.365,23.9821,27.741,24.6719,UP,1
2002-10-17,27.675,27.5,23.9985,27.766,24.7955,UP,1
2002-10-18,27.925,27.68,24.0198,27.773,24.9132,DOWN,0
2002-10-21,26.8,27.9,24.0376,27.578,25.0184,UP,1
2002-10-22,27.03,26.75,24.0536,27.286,25.1322,DOWN,0
2002-10-23,26.5,26.98,24.066,27.186,25.2459,DOWN,0
2002-10-24,26.45,26.6,24.0765,26.941,25.3511,UP,1
2002-10-25,26.73,26.4,24.0891,26.702,25.4562,DOWN,0
2002-10-28,26.07,26.805,24.0978,26.556,25.5523,UP,1
2002-10-29,26.275,26.07,24.1063,26.405,25.6438,UP,1
2002-10-30,26.75,26.325,24.1204,26.455,25.7398,DOWN,0
2002-10-31,26.5,26.625,24.1364,26.465,25.8178,DOWN,0
2002-11-01,26.425,26.505,24.15,26.404,25.8888,DOWN,0
2002-11-04,26.375,26.625,24.1643,26.465,25.9578,UP,1
2002-11-05,26.47,26.3,24.1788,26.504,26.0197,UP,1
2002-11-06,26.99,26.52,24.1935,26.552,26.1045,UP,1
2002-11-07,27.5,27.0,24.2129,26.752,26.1935,UP,1
2002-11-08,28.45,27.51,24.2367,27.157,26.3125,DOWN,0
2002-11-11,27.96,28.4,24.2579,27.474,26.4178,UP,1
2002-11-12,28.12,27.965,24.2804,27.804,26.5425,UP,1
2002-11-13,28.17,28.195,24.3034,28.04,26.6659,UP,1
2002-11-14,28.6,28.27,24.3292,28.26,26.7354,UP,1
2002-11-15,29.21,28.55,24.3571,28.412,26.8291,DOWN,0
2002-11-18,28.925,29.25,24.384,28.605,26.9075,DOWN,0
2002-11-19,28.35,28.9,24.4076,28.651,26.9726,UP,1
2002-11-20,28.825,28.35,24.4368,28.782,27.0321,UP,1
2002-11-21,29.275,28.9,24.4707,28.917,27.0949,UP,1
2002-11-22,29.45,29.225,24.5075,28.965,27.1631,DOWN,0
2002-11-25,29.0,29.65,24.5439,28.98,27.2207,DOWN,0
2002-11-26,28.55,29.0,24.5763,29.02,27.2634,UP,1
2002-11-27,28.96,28.7,24.6094,29.047,27.3201,DOWN,0
2002-11-29,28.1,29.06,24.6393,28.812,27.3693,UP,1
2002-12-02,28.62,28.45,24.674,28.646,27.4158,UP,1
2002-12-03,29.1,28.7,24.7134,28.666,27.4828,UP,1
2002-12-04,29.61,29.1,24.7493,28.878,27.558,UP,1
2002-12-05,30.0,29.8,24.7879,29.086,27.6385,UP,1
2002-12-06,30.1,30.0,24.823,29.486,27.7025,UP,1
2002-12-09,30.65,30.2,24.8629,29.892,27.7896,DOWN,0
2002-12-10,29.94,30.8,24.8985,30.06,27.8634,UP,1
2002-12-11,30.0,30.0,24.931,30.138,27.9309,UP,1
2002-12-12,30.6,29.99,24.9657,30.258,28.0078,DOWN,0
2002-12-13,25.05,30.61,24.966,29.248,27.9548,UP,1
2002-12-16,26.08,25.06,24.9713,28.334,27.9319,DOWN,0
2002-12-17,25.95,26.01,24.9791,27.536,27.9094,DOWN,0
2002-12-18,25.55,25.95,24.984,26.646,27.8936,DOWN,0
2002-12-19,24.95,25.55,24.9855,25.516,27.8663,DOWN,0
2002-12-20,24.86,25.15,24.9866,25.478,27.8125,UP,1
2002-12-23,24.87,24.9,24.9937,25.236,27.7521,UP,1
2002-12-24,25.05,24.9,25.0022,25.056,27.6976,DOWN,0
2002-12-26,24.82,25.05,25.0102,24.91,27.6242,DOWN,0
2002-12-27,24.62,24.75,25.017,24.844,27.5766,UP,1
2002-12-30,24.78,24.62,25.0248,24.828,27.5187,UP,1
2002-12-31,25.02,24.83,25.0324,24.858,27.4606,UP,1
2003-01-02,25.68,25.25,25.044,24.984,27.4382,UP,1
2003-01-03,26.0,25.62,25.0587,25.22,27.4176,UP,1
2003-01-06,26.5,25.9,25.076,25.596,27.4176,UP,1
2003-01-07,26.85,26.5,25.095,26.01,27.4256,DOWN,0
2003-01-08,26.58,26.85,25.1166,26.322,27.4226,UP,1
2003-01-09,26.98,26.63,25.1393,26.582,27.4408,DOWN,0
2003-01-10,26.1,26.98,25.1531,26.602,27.4373,DOWN,0
2003-01-13,25.84,26.11,25.1638,26.47,27.4191,DOWN,0
2003-01-14,25.4,25.84,25.1729,26.18,27.3971,DOWN,0
2003-01-15,25.39,25.4,25.181,25.942,27.3764,DOWN,0
2003-01-16,25.15,25.4,25.1876,25.576,27.3519,UP,1
2003-01-17,25.4,25.12,25.1955,25.436,27.3305,DOWN,0
2003-01-21,25.01,25.5,25.2018,25.27,27.2909,DOWN,0
2003-01-22,24.21,25.01,25.2033,25.032,27.2251,DOWN,0
2003-01-23,24.06,24.32,25.2028,24.766,27.1373,DOWN,0
2003-01-24,24.01,24.1,25.1982,24.538,27.0583,DOWN,0
2003-01-27,24.01,24.0,25.1938,24.26,26.9761,DOWN,0
2003-01-28,23.73,24.1,25.1866,24.004,26.8873,UP,1
2003-01-29,24.17,23.65,25.1821,23.996,26.7987,UP,1
2003-01-30,25.5,27.0,25.1827,24.284,26.7245,UP,1
2003-01-31,25.61,25.51,25.1822,24.604,26.6582,UP,1
2003-02-03,26.21,25.8,25.1841,25.044,26.6154,DOWN,0
2003-02-04,26.08,26.21,25.1845,25.514,26.5605,DOWN,0
2003-02-05,25.95,26.08,25.1832,25.87,26.494,UP,1
