ticker,NDSN US Equity,NDSN US Equity,NDSN US Equity,NDSN US Equity,NDSN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-12,13.375,12.9,13.9024,13.195,13.2455,DOWN,0
2001-06-13,13.0,13.45,13.8878,13.21,13.2611,UP,1
2001-06-14,13.03,13.0,13.8724,13.076,13.2723,UP,1
2001-06-15,13.27,13.185,13.8574,13.135,13.2933,DOWN,0
2001-06-18,13.125,13.4,13.8419,13.16,13.2908,DOWN,0
2001-06-19,13.03,13.45,13.8261,13.091,13.2933,UP,1
2001-06-20,13.735,13.35,13.8146,13.238,13.313,DOWN,0
2001-06-21,13.345,13.6,13.8037,13.301,13.3112,DOWN,0
2001-06-22,13.33,13.345,13.7919,13.313,13.3248,DOWN,0
2001-06-25,13.075,13.34,13.7779,13.303,13.3243,DOWN,0
2001-06-26,13.07,13.04,13.7636,13.311,13.3265,UP,1
2001-06-27,13.25,13.355,13.7504,13.214,13.335,UP,1
2001-06-28,13.865,13.245,13.7394,13.318,13.3622,DOWN,0
2001-06-29,13.25,13.84,13.7276,13.302,13.3622,UP,1
2001-07-02,14.005,13.4925,13.7212,13.488,13.3721,DOWN,0
2001-07-03,13.205,13.55,13.7128,13.515,13.3762,UP,1
2001-07-05,13.42,13.205,13.706,13.549,13.3837,DOWN,0
2001-07-06,12.625,13.13,13.6946,13.301,13.3535,DOWN,0
2001-07-09,12.62,12.55,13.6841,13.175,13.3304,DOWN,0
2001-07-10,12.17,12.62,13.6758,12.808,13.2867,DOWN,0
2001-07-11,12.03,12.165,13.667,12.573,13.2582,UP,1
2001-07-12,12.9,12.47,13.6653,12.469,13.236,UP,1
2001-07-13,13.445,12.9,13.6666,12.633,13.2245,DOWN,0
2001-07-16,12.725,13.445,13.6637,12.654,13.2124,UP,1
2001-07-17,13.475,12.85,13.6633,12.915,13.2004,DOWN,0
2001-07-18,12.5,13.44,13.6547,13.009,13.1744,UP,1
2001-07-19,12.94,12.655,13.6558,13.017,13.1665,UP,1
2001-07-20,13.15,12.95,13.6534,12.958,13.1634,DOWN,0
2001-07-23,13.055,13.055,13.649,13.024,13.1707,UP,1
2001-07-24,13.12,13.06,13.6468,12.953,13.1692,UP,1
2001-07-25,13.375,13.05,13.6461,13.128,13.1825,DOWN,0
2001-07-26,13.375,13.0,13.6463,13.215,13.1966,DOWN,0
2001-07-27,13.205,13.375,13.6456,13.226,13.1943,DOWN,0
2001-07-30,13.1,13.25,13.6461,13.235,13.1786,DOWN,0
2001-07-31,12.45,11.33,13.6443,13.101,13.1626,UP,1
2001-08-01,13.085,12.5,13.643,13.043,13.1448,UP,1
2001-08-02,13.2,13.185,13.6396,13.008,13.1257,DOWN,0
2001-08-03,13.005,13.2,13.6362,12.968,13.1215,UP,1
2001-08-06,13.525,12.855,13.637,13.053,13.1103,DOWN,0
2001-08-07,13.475,13.715,13.6356,13.258,13.118,DOWN,0
2001-08-08,13.085,12.945,13.6327,13.258,13.1262,UP,1
2001-08-09,13.305,12.75,13.6311,13.279,13.1373,DOWN,0
2001-08-10,13.11,13.13,13.6284,13.3,13.145,UP,1
2001-08-13,13.37,13.31,13.6312,13.269,13.1446,UP,1
2001-08-14,13.4,13.0,13.6291,13.254,13.1425,UP,1
2001-08-15,13.58,13.505,13.6251,13.353,13.1476,UP,1
2001-08-16,13.65,13.25,13.6192,13.422,13.1621,DOWN,0
2001-08-17,13.365,13.675,13.6143,13.473,13.1554,UP,1
2001-08-20,13.695,13.155,13.6099,13.538,13.1698,UP,1
2001-08-21,13.725,13.755,13.6061,13.603,13.1843,UP,1
2001-08-22,14.0,13.68,13.6048,13.687,13.1968,DOWN,0
2001-08-23,13.625,13.555,13.5986,13.682,13.2093,UP,1
2001-08-24,13.75,13.725,13.5928,13.759,13.2237,DOWN,0
2001-08-27,13.65,13.63,13.5891,13.75,13.2313,DOWN,0
2001-08-28,13.5,13.575,13.5869,13.705,13.2388,DOWN,0
2001-08-29,13.305,13.55,13.5867,13.566,13.2443,DOWN,0
2001-08-30,13.18,13.305,13.585,13.477,13.2332,DOWN,0
2001-08-31,13.02,13.27,13.5831,13.331,13.2267,DOWN,0
2001-09-04,12.905,12.995,13.5831,13.182,13.2182,DOWN,0
2001-09-05,12.9,12.91,13.5841,13.062,13.2147,DOWN,0
2001-09-06,12.61,12.895,13.5803,12.923,13.2055,DOWN,0
2001-09-07,12.48,12.5,13.5789,12.783,13.1901,UP,1
2001-09-10,12.55,12.475,13.5747,12.689,13.1638,DOWN,0
2001-09-17,11.755,12.33,13.5651,12.459,13.1339,UP,1
2001-09-18,11.885,11.7525,13.5538,12.256,13.0915,DOWN,0
2001-09-19,11.625,11.55,13.5431,12.059,13.0599,DOWN,0
2001-09-20,10.75,11.505,13.5288,11.713,13.0065,DOWN,0
2001-09-21,10.57,10.5,13.5125,11.317,12.9654,UP,1
2001-09-24,11.105,10.44,13.4979,11.187,12.9351,DOWN,0
2001-09-25,11.095,11.0,13.4826,11.029,12.9136,DOWN,0
2001-09-26,10.73,11.32,13.4697,10.85,12.8876,UP,1
2001-09-27,10.95,10.8,13.4515,10.89,12.8486,DOWN,0
2001-09-28,10.925,10.925,13.437,10.961,12.7982,DOWN,0
2001-10-01,10.925,10.825,13.4224,10.925,12.7622,UP,1
2001-10-02,11.075,10.925,13.4031,10.921,12.7142,UP,1
2001-10-03,11.26,10.985,13.386,11.027,12.6894,UP,1
2001-10-04,11.825,11.16,13.3787,11.202,12.6671,DOWN,0
2001-10-05,11.62,11.775,13.3701,11.341,12.6365,UP,1
2001-10-08,11.79,11.945,13.3626,11.514,12.6112,DOWN,0
2001-10-09,11.575,11.835,13.356,11.614,12.5803,UP,1
2001-10-10,11.665,11.6,13.3523,11.695,12.5461,UP,1
2001-10-11,12.265,11.665,13.3481,11.783,12.5239,DOWN,0
2001-10-12,11.92,12.105,13.3452,11.843,12.4982,UP,1
2001-10-15,12.4,11.65,13.3425,11.965,12.4842,UP,1
2001-10-16,12.485,12.065,13.3374,12.147,12.4849,DOWN,0
2001-10-17,11.735,12.35,13.3297,12.161,12.4579,UP,1
2001-10-18,11.885,11.74,13.3222,12.085,12.4316,DOWN,0
2001-10-19,11.83,11.63,13.3078,12.067,12.4081,UP,1
2001-10-22,11.99,12.005,13.304,11.985,12.3774,DOWN,0
2001-10-23,11.475,11.935,13.2951,11.783,12.3374,UP,1
2001-10-24,11.94,11.475,13.2803,11.824,12.3145,UP,1
2001-10-25,12.2,11.795,13.2689,11.887,12.2924,UP,1
2001-10-26,12.355,11.69,13.2593,11.992,12.2773,DOWN,0
2001-10-29,11.85,12.12,13.246,11.964,12.2469,DOWN,0
2001-10-30,11.49,11.85,13.2308,11.967,12.2087,DOWN,0
2001-10-31,11.215,11.45,13.2135,11.822,12.1614,UP,1
2001-11-01,11.505,11.45,13.1966,11.683,12.1185,UP,1
2001-11-02,11.535,11.33,13.1774,11.519,12.0819,UP,1
2001-11-05,11.59,11.63,13.1608,11.467,12.0398,UP,1
2001-11-06,12.04,11.85,13.1479,11.577,12.0061,DOWN,0
2001-11-07,11.92,11.97,13.1331,11.718,11.9645,DOWN,0
2001-11-08,11.765,11.97,13.1161,11.77,11.9273,UP,1
2001-11-09,12.095,11.76,13.1019,11.882,11.8942,DOWN,0
2001-11-12,11.905,11.82,13.0852,11.945,11.8593,UP,1
2001-11-13,11.92,12.01,13.0706,11.921,11.8277,UP,1
2001-11-14,12.025,11.9,13.0565,11.942,11.8021,UP,1
2001-11-15,12.05,12.12,13.0415,11.999,11.7795,DOWN,0
2001-11-16,12.0,12.1,13.0257,11.98,11.7591,UP,1
2001-11-19,12.285,12.005,13.0112,12.056,11.7467,DOWN,0
2001-11-20,12.125,12.2375,12.9987,12.097,11.7312,DOWN,0
2001-11-21,12.03,12.13,12.984,12.098,11.7196,UP,1
2001-11-23,12.275,11.765,12.9716,12.143,11.7155,UP,1
2001-11-26,12.425,12.005,12.9575,12.228,11.713,DOWN,0
2001-11-27,12.235,12.4,12.9404,12.218,11.7226,DOWN,0
2001-11-28,12.02,12.16,12.9213,12.197,11.7253,UP,1
2001-11-29,12.425,12.08,12.9071,12.276,11.7413,DOWN,0
2001-11-30,12.08,12.37,12.8888,12.237,11.7679,DOWN,0
2001-12-03,12.015,12.025,12.8696,12.155,11.7968,UP,1
2001-12-04,12.095,11.965,12.8507,12.127,11.8166,UP,1
2001-12-05,12.465,12.095,12.8357,12.216,11.844,UP,1
2001-12-06,12.945,12.475,12.8233,12.32,11.8883,DOWN,0
2001-12-07,12.905,12.755,12.8129,12.485,11.9274,DOWN,0
2001-12-10,12.745,12.855,12.8023,12.631,11.9638,DOWN,0
2001-12-11,12.705,12.625,12.7957,12.753,11.9994,DOWN,0
2001-12-12,12.7,12.68,12.7902,12.8,12.0319,DOWN,0
2001-12-13,12.415,12.61,12.7845,12.694,12.055,UP,1
2001-12-14,12.7,12.48,12.7788,12.653,12.0725,UP,1
2001-12-17,13.43,12.615,12.7793,12.79,12.1087,UP,1
2001-12-18,13.5,13.44,12.777,12.949,12.1429,DOWN,0
2001-12-19,13.07,13.4,12.7733,13.023,12.1728,DOWN,0
2001-12-20,12.87,13.0,12.7686,13.114,12.1969,UP,1
2001-12-21,13.11,12.675,12.7641,13.196,12.2138,DOWN,0
2001-12-24,13.065,13.165,12.7571,13.123,12.2367,DOWN,0
2001-12-26,13.025,13.1,12.751,13.028,12.2492,UP,1
2001-12-27,13.225,13.0,12.7459,13.059,12.264,DOWN,0
2001-12-28,13.06,13.145,12.743,13.097,12.2905,UP,1
2001-12-31,13.205,13.1,12.7419,13.116,12.3169,UP,1
2002-01-02,13.26,13.125,12.7382,13.155,12.3455,UP,1
2002-01-03,13.925,13.3,12.7403,13.335,12.3842,DOWN,0
2002-01-04,13.84,13.925,12.7415,13.458,12.4315,DOWN,0
2002-01-07,13.71,14.0,12.7446,13.588,12.4669,DOWN,0
2002-01-08,13.55,13.7,12.7486,13.657,12.4939,DOWN,0
2002-01-09,13.47,13.4025,12.7538,13.699,12.5162,DOWN,0
2002-01-10,13.285,13.375,12.7591,13.571,12.5449,DOWN,0
2002-01-11,13.205,13.35,12.7672,13.444,12.5792,DOWN,0
2002-01-14,12.77,13.075,12.7708,13.256,12.6103,UP,1
2002-01-15,12.775,12.6925,12.7743,13.101,12.6357,DOWN,0
2002-01-16,12.51,12.755,12.7743,12.909,12.6552,UP,1
2002-01-17,12.72,12.895,12.7774,12.796,12.6778,DOWN,0
2002-01-18,12.575,12.695,12.7792,12.67,12.6885,DOWN,0
2002-01-22,12.185,12.6,12.7751,12.553,12.6938,UP,1
2002-01-23,12.6,12.2025,12.777,12.518,12.7105,DOWN,0
2002-01-24,12.55,12.605,12.7775,12.526,12.7196,UP,1
2002-01-25,12.595,12.525,12.7793,12.501,12.7334,UP,1
2002-01-28,13.155,12.55,12.7789,12.617,12.7581,DOWN,0
2002-01-29,13.0,13.4,12.7793,12.78,12.7776,UP,1
2002-01-30,13.3,13.0,12.7821,12.92,12.8026,DOWN,0
2002-01-31,13.225,13.26,12.781,13.055,12.8271,DOWN,0
2002-02-01,13.2,13.345,12.7838,13.176,12.8454,DOWN,0
2002-02-04,13.1,13.25,12.7838,13.165,12.8649,UP,1
2002-02-05,13.405,13.1,12.786,13.246,12.8924,DOWN,0
2002-02-06,13.385,13.42,12.7888,13.263,12.9146,DOWN,0
2002-02-07,13.32,13.45,12.7929,13.282,12.9325,UP,1
2002-02-08,13.85,13.445,12.7959,13.412,12.9648,DOWN,0
2002-02-11,13.755,13.735,12.7971,13.543,12.9995,UP,1
2002-02-12,14.0,13.85,12.8021,13.662,13.031,DOWN,0
2002-02-13,13.825,14.0,12.806,13.75,13.0659,DOWN,0
2002-02-14,13.69,13.91,12.8038,13.824,13.0994,DOWN,0
2002-02-15,13.505,13.805,12.8024,13.755,13.1276,DOWN,0
2002-02-19,13.175,13.325,12.7965,13.639,13.1418,UP,1
2002-02-20,13.48,13.195,12.7967,13.535,13.1525,DOWN,0
2002-02-21,13.395,13.48,12.7936,13.449,13.1623,UP,1
2002-02-22,13.715,13.325,12.7921,13.454,13.1817,UP,1
2002-02-25,13.81,13.355,12.7945,13.515,13.2038,DOWN,0
2002-02-26,13.67,13.3675,12.7924,13.614,13.2232,UP,1
2002-02-27,13.72,13.85,12.792,13.662,13.2493,DOWN,0
2002-02-28,13.615,13.4575,12.7934,13.706,13.2676,UP,1
2002-03-01,13.63,13.725,12.7951,13.689,13.2716,UP,1
2002-03-04,14.085,13.48,12.802,13.744,13.2833,DOWN,0
2002-03-05,13.95,14.115,12.8058,13.8,13.3009,UP,1
2002-03-06,14.805,13.8975,12.8163,14.017,13.3396,DOWN,0
2002-03-07,14.52,14.51,12.8255,14.198,13.3678,UP,1
2002-03-08,14.575,14.595,12.8318,14.387,13.398,UP,1
2002-03-11,14.655,14.5425,12.8357,14.501,13.4306,DOWN,0
2002-03-12,14.5,14.67,12.8419,14.611,13.4561,UP,1
2002-03-13,14.505,14.625,12.8446,14.551,13.485,UP,1
2002-03-14,14.545,14.5,12.8465,14.556,13.5118,UP,1
2002-03-15,14.775,14.35,12.8543,14.596,13.5421,UP,1
2002-03-18,14.815,14.505,12.858,14.628,13.5599,UP,1
2002-03-19,14.96,14.815,12.8673,14.72,13.5823,DOWN,0
2002-03-20,14.91,14.995,12.8785,14.801,13.6063,DOWN,0
2002-03-21,14.75,14.76,12.8885,14.842,13.6303,DOWN,0
2002-03-22,14.75,14.725,12.8986,14.837,13.6559,DOWN,0
2002-03-25,14.705,14.67,12.9052,14.815,13.6843,UP,1
2002-03-26,14.885,14.5315,12.9121,14.8,13.7179,UP,1
2002-03-27,14.915,14.8575,12.92,14.801,13.7608,UP,1
2002-03-28,15.075,14.98,12.9308,14.866,13.8068,DOWN,0
2002-04-01,14.9,14.7,12.9368,14.896,13.8546,UP,1
2002-04-02,15.23,14.645,12.9481,15.001,13.9048,DOWN,0
2002-04-03,14.755,15.2,12.9568,14.975,13.9484,UP,1
2002-04-04,15.17,14.76,12.9658,15.026,14.0081,UP,1
2002-04-05,15.58,14.7475,12.9787,15.127,14.0677,UP,1
2002-04-08,15.65,15.29,12.9918,15.277,14.1297,UP,1
2002-04-09,15.725,15.7,13.0041,15.376,14.1923,UP,1
2002-04-10,16.095,15.465,13.0189,15.644,14.2511,DOWN,0
2002-04-11,15.9,15.985,13.0333,15.79,14.3091,UP,1
2002-04-12,15.945,15.66,13.0443,15.863,14.362,DOWN,0
2002-04-15,15.795,15.76,13.0566,15.892,14.4134,UP,1
2002-04-16,16.66,15.68,13.0732,16.079,14.4826,DOWN,0
2002-04-17,16.14,16.64,13.0886,16.088,14.5434,DOWN,0
2002-04-18,16.035,16.495,13.1034,16.115,14.596,UP,1
2002-04-19,16.105,16.47,13.1177,16.147,14.6504,DOWN,0
2002-04-22,15.47,15.875,13.1257,16.082,14.6934,UP,1
2002-04-23,15.57,15.47,13.1373,15.864,14.7278,DOWN,0
2002-04-24,15.165,15.445,13.1431,15.669,14.756,UP,1
2002-04-25,15.245,15.0,13.1533,15.511,14.7809,UP,1
2002-04-26,15.325,15.495,13.1628,15.355,14.8109,DOWN,0
2002-04-29,15.035,15.25,13.1749,15.268,14.8378,UP,1
2002-04-30,15.49,15.485,13.1892,15.252,14.8775,DOWN,0
2002-05-01,15.215,15.31,13.2044,15.262,14.9183,UP,1
2002-05-02,15.4855,15.0,13.2217,15.3101,14.9584,UP,1
2002-05-03,15.58,15.405,13.2351,15.3611,15.0021,DOWN,0
2002-05-06,15.0255,15.54,13.243,15.3592,15.0283,UP,1
2002-05-07,15.19,15.175,13.2553,15.2992,15.0559,UP,1
2002-05-08,15.5,15.5,13.2655,15.3562,15.0925,DOWN,0
2002-05-09,15.305,15.47,13.2795,15.3201,15.1242,DOWN,0
2002-05-10,15.005,15.165,13.2898,15.2051,15.152,UP,1
2002-05-13,15.175,15.005,13.2999,15.235,15.1829,UP,1
2002-05-14,15.9545,15.025,13.3144,15.3879,15.2203,DOWN,0
2002-05-15,15.79,15.92,13.3278,15.4459,15.2571,DOWN,0
2002-05-16,15.455,15.785,13.3382,15.4759,15.2701,UP,1
2002-05-17,15.505,15.775,13.3488,15.5759,15.2898,UP,1
2002-05-20,15.525,15.7395,13.3604,15.6459,15.3088,DOWN,0
2002-05-21,15.31,15.445,13.3715,15.517,15.3219,DOWN,0
2002-05-22,15.165,15.3,13.3851,15.392,15.3352,UP,1
2002-05-23,15.37,15.05,13.3965,15.375,15.3525,DOWN,0
2002-05-24,15.245,15.05,13.4067,15.323,15.3665,DOWN,0
2002-05-28,15.0,15.155,13.4167,15.218,15.371,DOWN,0
2002-05-29,14.6055,14.84,13.4221,15.0771,15.3668,DOWN,0
2002-05-30,14.395,14.58,13.4267,14.9231,15.3555,DOWN,0
2002-05-31,14.23,14.39,13.4324,14.6951,15.3419,DOWN,0
2002-06-03,13.755,14.145,13.4347,14.3971,15.322,DOWN,0
2002-06-04,13.6685,13.665,13.4374,14.1308,15.3004,UP,1
2002-06-05,13.935,13.6695,13.4403,13.9967,15.285,DOWN,0
2002-06-06,13.31,13.85,13.4398,13.7797,15.2535,UP,1
2002-06-07,13.63,13.225,13.4401,13.6597,15.2278,DOWN,0
2002-06-10,13.605,13.325,13.4398,13.6297,15.1984,DOWN,0
2002-06-11,13.45,13.55,13.4403,13.586,15.1694,UP,1
2002-06-12,13.545,13.45,13.4395,13.508,15.1357,DOWN,0
2002-06-13,13.505,13.445,13.4384,13.547,15.1107,DOWN,0
2002-06-14,13.455,13.5,13.4357,13.512,15.0764,UP,1
2002-06-17,13.705,13.45,13.4361,13.532,15.0389,DOWN,0
2002-06-18,13.645,13.48,13.4356,13.571,14.9988,DOWN,0
2002-06-19,13.48,13.2,13.4347,13.558,14.9539,DOWN,0
2002-06-20,13.305,13.375,13.4337,13.518,14.8981,DOWN,0
2002-06-21,13.18,12.98,13.4331,13.463,14.8437,DOWN,0
2002-06-24,13.025,13.255,13.4323,13.327,14.7853,DOWN,0
2002-06-25,12.605,13.125,13.4303,13.119,14.7215,UP,1
2002-06-26,12.83,12.56,13.4299,12.989,14.6449,UP,1
2002-06-27,12.945,12.61,13.4301,12.917,14.581,DOWN,0
2002-06-28,12.33,12.715,13.4287,12.747,14.5069,UP,1
2002-07-01,12.4855,12.505,13.4288,12.6391,14.4345,DOWN,0
2002-07-02,12.245,12.05,13.4272,12.5671,14.37,DOWN,0
2002-07-03,12.175,12.15,13.4293,12.4361,14.3021,UP,1
2002-07-05,12.8,12.1,13.4339,12.4071,14.2548,DOWN,0
2002-07-08,12.435,12.57,13.438,12.4281,14.1986,UP,1
2002-07-09,12.465,12.385,13.4465,12.424,14.1414,DOWN,0
2002-07-10,11.98,12.3,13.4536,12.371,14.0803,DOWN,0
2002-07-11,11.63,11.9,13.4562,12.262,14.0031,DOWN,0
2002-07-12,11.4205,11.35,13.4578,11.9861,13.9272,DOWN,0
2002-07-15,11.405,11.25,13.4612,11.7801,13.8456,DOWN,0
2002-07-16,11.235,11.16,13.4626,11.5341,13.7587,UP,1
2002-07-17,11.64,11.075,13.4662,11.4661,13.691,DOWN,0
2002-07-18,11.58,11.695,13.4695,11.4561,13.6188,DOWN,0
2002-07-19,11.455,11.675,13.4714,11.463,13.5379,DOWN,0
2002-07-22,11.2,11.855,13.4711,11.422,13.4558,DOWN,0
2002-07-23,10.965,11.125,13.4668,11.368,13.375,UP,1
2002-07-24,11.535,11.265,13.4664,11.347,13.3022,UP,1
2002-07-25,11.75,11.205,13.4662,11.381,13.2181,DOWN,0
2002-07-26,11.5,11.885,13.4658,11.39,13.1323,UP,1
2002-07-29,12.09,11.695,13.4679,11.568,13.065,UP,1
2002-07-30,12.21,11.555,13.4676,11.817,12.9991,DOWN,0
2002-07-31,12.05,11.88,13.4683,11.92,12.9296,DOWN,0
2002-08-01,11.9295,11.515,13.4659,11.9559,12.862,DOWN,0
2002-08-02,11.455,11.625,13.4608,11.9469,12.7878,DOWN,0
2002-08-05,11.155,11.3955,13.4579,11.7599,12.7035,UP,1
2002-08-06,11.57,11.175,13.4563,11.6319,12.63,UP,1
2002-08-07,11.864,11.845,13.4565,11.5947,12.5673,UP,1
2002-08-08,12.235,11.885,13.4577,11.6558,12.5199,UP,1
2002-08-09,12.265,12.0505,13.4616,11.8178,12.4773,DOWN,0
2002-08-12,12.07,12.25,13.4623,12.0008,12.4341,DOWN,0
2002-08-13,11.83,11.84,13.4604,12.0528,12.3956,UP,1
2002-08-14,12.385,11.82,13.4606,12.157,12.3699,DOWN,0
2002-08-15,12.305,12.395,13.4629,12.171,12.3373,UP,1
2002-08-16,12.565,12.305,13.4682,12.231,12.3224,UP,1
2002-08-19,12.88,12.435,13.4766,12.393,12.3074,DOWN,0
2002-08-20,12.72,12.875,13.4826,12.571,12.2897,UP,1
2002-08-21,12.775,12.585,13.4888,12.649,12.2762,DOWN,0
2002-08-22,12.075,12.78,13.4913,12.603,12.2468,DOWN,0
2002-08-23,11.955,12.08,13.4908,12.481,12.2158,DOWN,0
2002-08-26,11.955,11.875,13.491,12.296,12.1858,DOWN,0
2002-08-27,11.55,11.945,13.4899,12.062,12.1427,DOWN,0
2002-08-28,11.23,11.405,13.4856,11.753,12.0944,UP,1
2002-08-29,11.3,11.01,13.4826,11.598,12.0508,UP,1
2002-08-30,11.45,11.2945,13.4802,11.497,12.0137,DOWN,0
2002-09-03,11.27,11.215,13.4765,11.36,11.9755,UP,1
2002-09-04,11.565,11.125,13.474,11.363,11.9463,DOWN,0
2002-09-05,11.535,11.225,13.4717,11.424,11.9249,UP,1
2002-09-06,11.845,11.45,13.4695,11.533,11.9052,UP,1
2002-09-09,12.09,11.7,13.4693,11.661,11.8881,UP,1
2002-09-10,12.23,12.165,13.4703,11.853,11.8861,DOWN,0
2002-09-11,12.095,12.235,13.4694,11.959,11.8783,DOWN,0
2002-09-12,12.0,12.05,13.4673,12.052,11.8734,UP,1
2002-09-13,12.115,12.0,13.4667,12.106,11.8722,DOWN,0
2002-09-16,11.9995,11.745,13.4666,12.0879,11.8562,UP,1
2002-09-17,12.015,12.1495,13.4646,12.0449,11.8478,UP,1
2002-09-18,12.06,11.755,13.4645,12.0379,11.8397,DOWN,0
2002-09-19,12.0,11.8355,13.4644,12.0379,11.8401,DOWN,0
2002-09-20,12.0,11.755,13.4639,12.0149,11.8475,DOWN,0
2002-09-23,11.535,11.625,13.4593,11.922,11.8498,DOWN,0
2002-09-24,11.495,11.5305,13.452,11.818,11.8516,UP,1
2002-09-25,11.855,11.44,13.4468,11.777,11.864,UP,1
2002-09-26,12.16,11.84,13.4438,11.809,11.8744,DOWN,0
2002-09-27,11.695,12.18,13.4388,11.748,11.8767,UP,1
2002-09-30,11.87,11.66,13.4346,11.815,11.885,DOWN,0
2002-10-01,11.85,11.815,13.4318,11.886,11.898,DOWN,0
2002-10-02,11.49,11.67,13.4258,11.813,11.9085,DOWN,0
2002-10-03,11.3,11.485,13.4151,11.641,11.9038,DOWN,0
2002-10-04,11.165,11.7045,13.4034,11.535,11.8921,DOWN,0
2002-10-07,10.95,11.01,13.3928,11.351,11.8811,UP,1
2002-10-08,11.35,10.995,13.3852,11.251,11.8663,DOWN,0
2002-10-09,10.725,11.08,13.3733,11.098,11.8366,UP,1
2002-10-10,11.36,10.725,13.3648,11.11,11.8228,UP,1
2002-10-11,11.63,11.465,13.3578,11.203,11.8168,DOWN,0
2002-10-14,11.205,11.6,13.3477,11.254,11.8118,UP,1
2002-10-15,12.24,11.225,13.3436,11.432,11.8335,DOWN,0
2002-10-16,11.77,12.24,13.3364,11.641,11.8375,UP,1
2002-10-17,12.43,11.68,13.3323,11.855,11.8488,DOWN,0
2002-10-18,12.15,12.43,13.3234,11.959,11.8471,UP,1
2002-10-21,12.575,12.1355,13.3171,12.233,11.8533,DOWN,0
2002-10-22,12.255,12.505,13.3098,12.236,11.857,DOWN,0
2002-10-23,12.15,12.49,13.3028,12.312,11.8634,DOWN,0
2002-10-24,12.12,12.375,13.2961,12.25,11.8581,UP,1
2002-10-25,12.48,12.225,13.292,12.316,11.8616,DOWN,0
2002-10-28,12.325,12.48,13.2876,12.266,11.8568,UP,1
2002-10-29,12.48,12.495,13.2862,12.311,11.8488,UP,1
2002-10-30,12.85,12.495,13.2866,12.451,11.8514,UP,1
2002-10-31,12.955,12.65,13.2888,12.618,11.855,UP,1
2002-11-01,13.135,12.765,13.2909,12.749,11.8762,DOWN,0
2002-11-04,13.045,13.175,13.2932,12.893,11.898,UP,1
2002-11-05,13.275,13.055,13.2987,13.052,11.9244,UP,1
2002-11-06,13.6105,13.27,13.3037,13.2041,11.9656,DOWN,0
2002-11-07,13.59,13.05,13.3089,13.3311,12.0128,DOWN,0
2002-11-08,13.415,13.36,13.313,13.3871,12.0551,DOWN,0
2002-11-11,12.86,13.365,13.3115,13.3501,12.0833,DOWN,0
2002-11-12,12.805,12.8,13.3106,13.2561,12.114,DOWN,0
2002-11-13,12.345,12.585,13.3058,13.003,12.1296,UP,1
2002-11-14,12.5,12.5,13.3022,12.785,12.1489,UP,1
2002-11-15,12.585,12.465,13.2991,12.619,12.1637,DOWN,0
2002-11-18,12.48,12.505,13.296,12.543,12.1715,DOWN,0
2002-11-19,12.4205,12.65,13.2911,12.4661,12.1753,UP,1
2002-11-20,12.99,12.41,13.2891,12.5951,12.1932,UP,1
2002-11-21,13.275,12.945,13.2889,12.7501,12.2187,DOWN,0
2002-11-22,13.265,12.875,13.2859,12.8861,12.2417,UP,1
2002-11-25,13.55,13.18,13.2849,13.1001,12.2727,DOWN,0
2002-11-26,13.2,13.375,13.2809,13.256,12.2964,UP,1
2002-11-27,13.565,13.23,13.2796,13.371,12.3265,UP,1
2002-11-29,13.68,13.62,13.2796,13.452,12.3601,DOWN,0
2002-12-02,13.63,13.605,13.2802,13.525,12.3927,DOWN,0
2002-12-03,13.5705,13.625,13.2822,13.5291,12.4334,UP,1
2002-12-04,13.645,13.56,13.283,13.6181,12.4764,DOWN,0
2002-12-05,13.625,13.625,13.2841,13.6301,12.5118,UP,1
2002-12-06,13.89,13.595,13.285,13.6721,12.5464,DOWN,0
2002-12-09,12.955,13.76,13.2807,13.5371,12.5716,UP,1
2002-12-10,13.205,12.92,13.2784,13.464,12.5983,DOWN,0
2002-12-11,13.0445,13.125,13.275,13.3439,12.6222,DOWN,0
2002-12-12,12.305,12.95,13.2685,13.0799,12.6385,DOWN,0
2002-12-13,11.835,12.255,13.2595,12.6689,12.6492,UP,1
2002-12-16,12.5,11.715,13.2516,12.5779,12.6759,DOWN,0
2002-12-17,12.13,12.375,13.2425,12.3629,12.6995,DOWN,0
2002-12-18,11.885,12.105,13.2279,12.131,12.7102,DOWN,0
2002-12-19,11.725,11.97,13.2139,12.015,12.7302,DOWN,0
2002-12-20,11.705,11.8,13.1996,11.989,12.7371,UP,1
2002-12-23,12.255,11.64,13.1876,11.94,12.7496,DOWN,0
2002-12-24,12.0405,12.015,13.1753,11.9221,12.7663,UP,1
2002-12-26,12.18,12.0,13.1636,11.9811,12.7651,DOWN,0
2002-12-27,12.165,12.02,13.1517,12.0691,12.773,DOWN,0
2002-12-30,12.165,12.0355,13.1387,12.1611,12.7677,UP,1
2002-12-31,12.415,12.285,13.1267,12.1931,12.773,UP,1
2003-01-02,12.5,12.405,13.1144,12.285,12.7715,DOWN,0
2003-01-03,12.495,12.534,13.1023,12.348,12.7763,UP,1
2003-01-06,12.625,12.475,13.0917,12.44,12.7858,DOWN,0
2003-01-07,12.615,12.525,13.081,12.53,12.7957,DOWN,0
2003-01-08,12.235,12.56,13.0687,12.494,12.7908,UP,1
