ticker,UHS US Equity,UHS US Equity,UHS US Equity,UHS US Equity,UHS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-25,22.3,22.625,21.7829,22.875,21.2094,UP,1
2001-06-26,22.385,22.3,21.8099,22.752,21.2115,UP,1
2001-06-27,23.01,22.39,21.84,22.679,21.2093,DOWN,0
2001-06-28,22.815,23.01,21.8682,22.602,21.2179,DOWN,0
2001-06-29,22.75,22.93,21.8919,22.652,21.2453,DOWN,0
2001-07-02,22.295,22.85,21.9134,22.651,21.2664,DOWN,0
2001-07-03,22.25,22.35,21.9319,22.624,21.2934,DOWN,0
2001-07-05,22.0,22.375,21.9467,22.422,21.31,UP,1
2001-07-06,22.8,22.125,21.9594,22.419,21.3275,UP,1
2001-07-09,24.13,22.8,21.9801,22.695,21.3763,DOWN,0
2001-07-10,24.12,24.175,21.9982,23.06,21.4222,UP,1
2001-07-11,24.885,24.25,22.017,23.587,21.4711,UP,1
2001-07-12,24.99,25.0,22.0376,24.185,21.5331,DOWN,0
2001-07-13,24.89,25.0,22.0553,24.603,21.611,UP,1
2001-07-16,26.3,24.89,22.0807,25.037,21.7087,DOWN,0
2001-07-17,25.95,26.3,22.1048,25.403,21.8162,DOWN,0
2001-07-18,25.5,26.45,22.1253,25.526,21.9133,DOWN,0
2001-07-19,24.845,25.375,22.1428,25.497,22.0087,UP,1
2001-07-20,24.925,25.0,22.1602,25.504,22.1037,DOWN,0
2001-07-23,24.35,24.925,22.1738,25.114,22.1847,UP,1
2001-07-24,24.5,24.8,22.1852,24.824,22.2694,DOWN,0
2001-07-25,23.825,24.75,22.1945,24.489,22.3384,UP,1
2001-07-26,24.42,23.825,22.2077,24.404,22.4168,DOWN,0
2001-07-27,24.275,24.425,22.2201,24.274,22.4841,UP,1
2001-07-30,24.7,24.4,22.2354,24.344,22.5631,UP,1
2001-07-31,24.75,24.825,22.2516,24.394,22.6519,DOWN,0
2001-08-01,24.695,24.875,22.2681,24.568,22.7595,DOWN,0
2001-08-02,24.52,24.795,22.2789,24.588,22.8529,DOWN,0
2001-08-03,24.275,24.525,22.2934,24.588,22.9603,DOWN,0
2001-08-06,24.26,24.4,22.3106,24.5,23.051,UP,1
2001-08-07,24.65,24.21,22.3269,24.48,23.1392,DOWN,0
2001-08-08,24.255,24.65,22.3416,24.392,23.2353,DOWN,0
2001-08-09,24.22,24.255,22.3576,24.332,23.3265,UP,1
2001-08-10,24.675,24.25,22.3758,24.412,23.42,UP,1
2001-08-13,24.825,24.675,22.3914,24.525,23.5227,DOWN,0
2001-08-14,24.225,24.9,22.4046,24.44,23.6042,UP,1
2001-08-15,24.42,24.275,22.4233,24.473,23.6714,UP,1
2001-08-16,24.6,24.4,22.4427,24.549,23.7303,DOWN,0
2001-08-17,24.4,24.605,22.4598,24.494,23.7833,UP,1
2001-08-20,24.74,24.4,22.487,24.477,23.8461,DOWN,0
2001-08-21,24.25,24.675,22.5072,24.482,23.9023,UP,1
2001-08-22,24.575,24.225,22.5291,24.513,23.9488,DOWN,0
2001-08-23,24.5,24.6,22.5508,24.493,23.9943,DOWN,0
2001-08-24,24.15,24.525,22.5633,24.443,24.0389,DOWN,0
2001-08-27,24.12,24.075,22.577,24.319,24.0753,DOWN,0
2001-08-28,24.025,24.245,22.5884,24.274,24.0883,UP,1
2001-08-29,24.08,24.375,22.6007,24.175,24.1099,DOWN,0
2001-08-30,24.005,24.05,22.6121,24.076,24.1225,DOWN,0
2001-08-31,23.65,24.05,22.6223,23.976,24.1315,UP,1
2001-09-04,24.0,23.575,22.6283,23.952,24.1615,DOWN,0
2001-09-05,23.99,23.95,22.6362,23.945,24.1953,UP,1
2001-09-06,24.05,23.875,22.6443,23.939,24.2286,DOWN,0
2001-09-07,23.845,24.0,22.6536,23.907,24.2453,DOWN,0
2001-09-10,23.35,23.8,22.6591,23.847,24.256,DOWN,0
2001-09-17,22.435,22.8,22.661,23.534,24.2497,DOWN,0
2001-09-18,21.325,22.435,22.6574,23.001,24.2303,UP,1
2001-09-19,22.5,21.35,22.655,22.691,24.2353,UP,1
2001-09-20,23.255,22.625,22.6557,22.573,24.2604,DOWN,0
2001-09-21,22.95,22.9,22.6494,22.493,24.2634,UP,1
2001-09-24,22.955,23.125,22.6361,22.597,24.2399,UP,1
2001-09-25,23.44,23.055,22.6237,23.02,24.2263,UP,1
2001-09-26,23.9,23.5,22.6169,23.3,24.2066,UP,1
2001-09-27,24.815,23.95,22.6154,23.612,24.2031,DOWN,0
2001-09-28,24.4,24.94,22.6097,23.902,24.1933,DOWN,0
2001-10-01,24.225,24.45,22.6021,24.156,24.1518,UP,1
2001-10-02,24.3,24.225,22.5931,24.328,24.1188,DOWN,0
2001-10-03,23.71,24.495,22.5811,24.29,24.083,UP,1
2001-10-04,23.96,23.835,22.5762,24.119,24.0653,DOWN,0
2001-10-05,23.625,24.085,22.5737,23.964,24.0393,DOWN,0
2001-10-08,23.445,23.175,22.571,23.808,24.0212,DOWN,0
2001-10-09,22.74,23.45,22.5577,23.496,23.986,DOWN,0
2001-10-10,22.61,22.74,22.5395,23.276,23.9617,DOWN,0
2001-10-11,21.705,23.005,22.5165,22.825,23.9074,UP,1
2001-10-12,22.225,21.705,22.4935,22.545,23.8664,UP,1
2001-10-15,22.945,22.225,22.4783,22.445,23.8313,UP,1
2001-10-16,23.25,23.25,22.4647,22.547,23.8013,DOWN,0
2001-10-17,22.05,21.25,22.4403,22.435,23.7484,DOWN,0
2001-10-18,21.95,21.925,22.4104,22.484,23.697,UP,1
2001-10-19,22.01,21.975,22.3812,22.441,23.6517,UP,1
2001-10-22,22.58,21.885,22.3544,22.368,23.6181,DOWN,0
2001-10-23,21.565,22.455,22.3364,22.031,23.5564,DOWN,0
2001-10-24,20.96,21.565,22.3145,21.813,23.4905,DOWN,0
2001-10-25,20.5,20.25,22.306,21.523,23.4161,UP,1
2001-10-26,20.65,20.625,22.2991,21.251,23.3356,DOWN,0
2001-10-29,20.09,20.65,22.2886,20.753,23.2409,UP,1
2001-10-30,20.19,20.215,22.2841,20.478,23.1602,UP,1
2001-10-31,20.195,20.19,22.2705,20.325,23.0757,DOWN,0
2001-11-01,19.98,20.32,22.2565,20.221,22.9833,UP,1
2001-11-02,20.075,20.0,22.2454,20.106,22.8968,DOWN,0
2001-11-05,19.595,19.825,22.2343,20.007,22.7939,UP,1
2001-11-06,20.575,19.595,22.2312,20.084,22.7204,DOWN,0
2001-11-07,19.925,20.25,22.2283,20.03,22.6274,DOWN,0
2001-11-08,19.125,19.9,22.2268,19.859,22.5199,UP,1
2001-11-09,19.45,19.13,22.222,19.734,22.4259,UP,1
2001-11-12,20.0,19.5,22.2195,19.815,22.3435,UP,1
2001-11-13,20.15,20.0,22.2219,19.73,22.266,UP,1
2001-11-14,20.5,20.1,22.2245,19.845,22.1944,UP,1
2001-11-15,20.6,20.375,22.2228,20.14,22.1263,UP,1
2001-11-16,20.675,20.725,22.2247,20.385,22.0668,UP,1
2001-11-19,21.21,20.67,22.229,20.627,22.011,UP,1
2001-11-20,21.67,21.16,22.2349,20.931,21.9646,UP,1
2001-11-21,21.74,21.72,22.2411,21.179,21.9184,DOWN,0
2001-11-23,21.615,21.75,22.2457,21.382,21.8738,DOWN,0
2001-11-26,21.56,21.5,22.2479,21.559,21.838,DOWN,0
2001-11-27,21.37,21.5,22.2472,21.591,21.8167,DOWN,0
2001-11-28,21.285,21.6,22.2421,21.514,21.8159,UP,1
2001-11-29,21.575,21.3,22.2408,21.481,21.7974,DOWN,0
2001-11-30,20.955,21.575,22.2356,21.349,21.7514,UP,1
2001-12-03,21.045,21.0,22.2269,21.246,21.7133,UP,1
2001-12-04,21.5,21.5,22.2206,21.272,21.6842,UP,1
2001-12-05,21.865,21.5,22.2187,21.388,21.6527,DOWN,0
2001-12-06,21.55,21.75,22.2206,21.383,21.6057,DOWN,0
2001-12-07,21.225,21.625,22.2203,21.437,21.5339,UP,1
2001-12-10,21.27,21.35,22.2182,21.482,21.4713,UP,1
2001-12-11,21.99,21.5,22.2241,21.58,21.4266,DOWN,0
2001-12-12,21.325,22.15,22.2282,21.472,21.3671,DOWN,0
2001-12-13,21.275,21.3,22.2322,21.417,21.3184,UP,1
2001-12-14,21.475,21.375,22.233,21.467,21.2687,UP,1
2001-12-17,21.48,21.55,22.2313,21.509,21.2258,DOWN,0
2001-12-18,21.425,21.6,22.2262,21.396,21.1854,DOWN,0
2001-12-19,20.51,20.875,22.216,21.233,21.1408,UP,1
2001-12-20,20.8,20.515,22.204,21.138,21.1046,DOWN,0
2001-12-21,20.76,20.75,22.1958,20.995,21.0857,UP,1
2001-12-24,20.975,20.66,22.1899,20.894,21.0607,DOWN,0
2001-12-26,20.9,21.1,22.1863,20.789,21.0198,UP,1
2001-12-27,20.925,20.95,22.1847,20.872,20.9733,UP,1
2001-12-28,21.125,21.025,22.1857,20.937,20.9548,UP,1
2001-12-31,21.39,21.175,22.1925,21.063,20.9436,DOWN,0
2002-01-02,21.25,21.265,22.1986,21.118,20.9284,DOWN,0
2002-01-03,20.75,21.25,22.1997,21.088,20.8918,DOWN,0
2002-01-04,20.48,21.2,22.1978,20.999,20.8701,DOWN,0
2002-01-07,19.9,20.55,22.1918,20.754,20.8489,DOWN,0
2002-01-08,19.5,19.99,22.1832,20.376,20.8289,DOWN,0
2002-01-09,19.485,19.55,22.1761,20.023,20.8056,DOWN,0
2002-01-10,19.29,19.435,22.1669,19.731,20.7896,UP,1
2002-01-11,19.725,19.415,22.163,19.58,20.7803,UP,1
2002-01-14,19.92,20.0,22.159,19.584,20.7748,DOWN,0
2002-01-15,19.755,20.045,22.1519,19.635,20.7703,UP,1
2002-01-16,20.005,19.805,22.1481,19.739,20.7689,DOWN,0
2002-01-17,19.655,20.38,22.1429,19.812,20.7701,DOWN,0
2002-01-18,19.0,19.4,22.1292,19.667,20.7386,UP,1
2002-01-22,19.98,19.875,22.1187,19.679,20.7397,UP,1
2002-01-23,20.94,20.635,22.1155,19.916,20.776,DOWN,0
2002-01-24,20.845,21.225,22.1128,20.084,20.8039,UP,1
2002-01-25,20.875,20.92,22.1036,20.328,20.8214,UP,1
2002-01-28,20.95,21.0,22.0953,20.718,20.8374,UP,1
2002-01-29,21.36,20.8,22.089,20.994,20.8546,DOWN,0
2002-01-30,20.825,21.0,22.0782,20.971,20.8591,UP,1
2002-01-31,20.925,20.825,22.0675,20.987,20.8641,UP,1
2002-02-01,20.95,21.175,22.0617,21.002,20.8589,DOWN,0
2002-02-04,20.77,20.95,22.0525,20.966,20.8409,UP,1
2002-02-05,21.06,20.775,22.0464,20.906,20.8273,UP,1
2002-02-06,21.5,21.25,22.0383,21.041,20.825,DOWN,0
2002-02-07,21.24,21.375,22.0326,21.104,20.8186,UP,1
2002-02-08,21.275,21.115,22.0321,21.169,20.8167,DOWN,0
2002-02-11,21.255,21.4,22.0322,21.266,20.8161,DOWN,0
2002-02-12,21.255,21.26,22.0339,21.305,20.8097,DOWN,0
2002-02-13,21.055,21.255,22.0334,21.216,20.8117,UP,1
2002-02-14,21.13,21.0,22.0294,21.194,20.8134,DOWN,0
2002-02-15,20.475,20.0,22.0233,21.034,20.7929,DOWN,0
2002-02-19,19.915,20.0,22.0138,20.766,20.7539,UP,1
2002-02-20,19.935,20.04,22.0012,20.502,20.7216,UP,1
2002-02-21,20.335,19.935,21.9935,20.358,20.7038,UP,1
2002-02-22,20.565,20.35,21.9913,20.245,20.6897,DOWN,0
2002-02-25,20.09,20.625,21.9847,20.168,20.6517,DOWN,0
2002-02-26,19.95,20.0,21.9816,20.175,20.6242,DOWN,0
2002-02-27,19.75,19.95,21.9771,20.138,20.5937,DOWN,0
2002-02-28,19.245,19.8,21.9729,19.92,20.5491,UP,1
2002-03-01,19.3,19.325,21.9686,19.667,20.5055,DOWN,0
2002-03-04,18.9,19.425,21.9616,19.429,20.455,UP,1
2002-03-05,19.3,19.15,21.9568,19.299,20.4308,UP,1
2002-03-06,19.515,19.4,21.9525,19.252,20.4051,DOWN,0
2002-03-07,19.5,19.64,21.9475,19.303,20.3799,UP,1
2002-03-08,19.87,19.6,21.9422,19.417,20.3578,DOWN,0
2002-03-11,19.715,19.99,21.9371,19.58,20.3341,UP,1
2002-03-12,19.85,19.72,21.9348,19.69,20.3126,UP,1
2002-03-13,20.365,19.845,21.94,19.86,20.2974,UP,1
2002-03-14,20.445,20.35,21.943,20.049,20.2785,UP,1
2002-03-15,20.935,20.445,21.9531,20.262,20.2722,DOWN,0
2002-03-18,20.52,21.025,21.9571,20.423,20.2676,DOWN,0
2002-03-19,20.26,20.57,21.9572,20.505,20.2632,UP,1
2002-03-20,20.455,20.55,21.9622,20.523,20.2743,DOWN,0
2002-03-21,20.29,20.455,21.9654,20.492,20.2901,DOWN,0
2002-03-22,20.25,20.24,21.9666,20.355,20.3054,DOWN,0
2002-03-25,19.925,20.125,21.9678,20.236,20.3181,DOWN,0
2002-03-26,19.75,19.9,21.9658,20.134,20.3186,UP,1
2002-03-27,20.1,19.875,21.961,20.063,20.3222,UP,1
2002-03-28,20.625,20.13,21.9559,20.13,20.3396,UP,1
2002-04-01,21.155,20.625,21.9529,20.311,20.3626,UP,1
2002-04-02,21.325,21.0,21.9515,20.591,20.396,UP,1
2002-04-03,21.35,21.875,21.9511,20.911,20.443,DOWN,0
2002-04-04,21.25,20.975,21.9461,21.141,20.4684,UP,1
2002-04-05,21.975,21.2,21.9448,21.411,20.4891,UP,1
2002-04-08,22.12,21.96,21.9458,21.604,20.5146,DOWN,0
2002-04-09,22.07,22.495,21.9447,21.753,20.5385,UP,1
2002-04-10,22.225,22.12,21.9389,21.928,20.564,UP,1
2002-04-11,22.325,22.225,21.9355,22.143,20.5833,UP,1
2002-04-12,22.365,22.325,21.9305,22.221,20.6141,DOWN,0
2002-04-15,22.15,22.26,21.9252,22.227,20.6386,UP,1
2002-04-16,22.225,22.16,21.9239,22.258,20.6641,UP,1
2002-04-17,22.57,22.23,21.9252,22.327,20.7001,DOWN,0
2002-04-18,22.33,22.85,21.9249,22.328,20.7255,UP,1
2002-04-19,23.3,22.925,21.9264,22.515,20.7615,UP,1
2002-04-22,23.385,23.7,21.9292,22.762,20.8044,DOWN,0
2002-04-23,23.125,23.425,21.9311,22.942,20.8414,UP,1
2002-04-24,23.45,23.25,21.9369,23.118,20.8853,UP,1
2002-04-25,23.725,23.45,21.9443,23.397,20.9347,UP,1
2002-04-26,23.95,23.775,21.954,23.527,20.9926,DOWN,0
2002-04-29,22.875,24.25,21.9544,23.425,21.0275,UP,1
2002-04-30,23.275,23.0,21.9501,23.455,21.0835,DOWN,0
2002-05-01,23.025,23.3,21.9446,23.37,21.1457,UP,1
2002-05-02,23.175,23.0,21.9361,23.26,21.2105,DOWN,0
2002-05-03,22.75,23.125,21.9249,23.02,21.2588,UP,1
2002-05-06,22.965,22.745,21.9153,23.038,21.3068,DOWN,0
2002-05-07,22.525,22.975,21.8964,22.888,21.3555,DOWN,0
2002-05-08,22.49,22.625,21.8791,22.781,21.4063,DOWN,0
2002-05-09,22.325,22.49,21.8632,22.611,21.4578,DOWN,0
2002-05-10,22.24,22.355,21.8502,22.509,21.5177,DOWN,0
2002-05-13,22.055,22.25,21.8358,22.327,21.5728,DOWN,0
2002-05-14,21.75,21.975,21.8228,22.172,21.6298,UP,1
2002-05-15,22.95,22.5,21.8151,22.264,21.7028,DOWN,0
2002-05-16,22.56,23.05,21.8088,22.311,21.7637,UP,1
2002-05-17,22.76,22.75,21.8005,22.415,21.8289,DOWN,0
2002-05-20,22.525,22.76,21.7917,22.509,21.882,UP,1
2002-05-21,22.75,22.55,21.782,22.709,21.9427,DOWN,0
2002-05-22,22.32,22.7,21.7698,22.583,21.9921,UP,1
2002-05-23,22.925,22.375,21.761,22.656,22.0433,UP,1
2002-05-24,23.2,22.89,21.7544,22.744,22.0984,UP,1
2002-05-28,23.365,23.375,21.7498,22.912,22.147,UP,1
2002-05-29,23.9,23.37,21.748,23.142,22.2146,UP,1
2002-05-30,24.265,23.99,21.7461,23.531,22.2947,UP,1
2002-05-31,24.81,24.475,21.7489,23.908,22.3818,DOWN,0
2002-06-03,24.49,24.81,21.7502,24.166,22.4658,DOWN,0
2002-06-04,23.92,24.46,21.7464,24.277,22.5392,UP,1
2002-06-05,24.695,24.025,21.7458,24.436,22.6346,DOWN,0
2002-06-06,24.415,24.725,21.7467,24.466,22.7279,UP,1
2002-06-07,24.945,24.475,21.7494,24.493,22.8248,DOWN,0
2002-06-10,24.85,25.05,21.7506,24.565,22.9093,UP,1
2002-06-11,25.335,25.4,21.7553,24.848,22.9929,DOWN,0
2002-06-12,24.635,25.0,21.7548,24.836,23.0591,UP,1
2002-06-13,24.995,24.615,21.7585,24.952,23.132,DOWN,0
2002-06-14,24.845,24.775,21.7598,24.932,23.2039,UP,1
2002-06-17,25.53,24.925,21.765,25.068,23.275,DOWN,0
2002-06-18,25.49,25.475,21.7717,25.099,23.3424,UP,1
2002-06-19,25.86,25.475,21.7804,25.344,23.4182,UP,1
2002-06-20,25.95,25.8,21.79,25.535,23.4927,DOWN,0
2002-06-21,25.215,25.925,21.7957,25.609,23.5505,DOWN,0
2002-06-24,24.45,25.225,21.7979,25.393,23.5922,DOWN,0
2002-06-25,23.75,24.4,21.7984,25.045,23.6242,UP,1
2002-06-26,24.09,23.3,21.7989,24.691,23.6615,UP,1
2002-06-27,24.175,24.25,21.7998,24.336,23.6936,UP,1
2002-06-28,24.5,24.2,21.802,24.193,23.737,DOWN,0
2002-07-01,23.755,24.475,21.8016,24.054,23.7461,DOWN,0
2002-07-02,23.08,23.725,21.8002,23.92,23.74,UP,1
2002-07-03,23.5,23.05,21.8056,23.802,23.7475,UP,1
2002-07-05,24.255,23.6,21.8202,23.818,23.7636,DOWN,0
2002-07-08,23.605,24.225,21.8257,23.639,23.7612,DOWN,0
2002-07-09,22.95,23.605,21.8242,23.478,23.7412,DOWN,0
2002-07-10,21.725,22.825,21.8181,23.207,23.7182,UP,1
2002-07-11,22.375,21.375,21.8152,22.982,23.7002,UP,1
2002-07-12,22.64,22.7,21.8112,22.659,23.6925,DOWN,0
2002-07-15,22.25,22.625,21.8029,22.388,23.674,DOWN,0
2002-07-16,22.2,22.2,21.7899,22.238,23.663,UP,1
2002-07-17,22.985,22.875,21.7828,22.49,23.6634,DOWN,0
2002-07-18,22.625,23.475,21.7748,22.54,23.6654,DOWN,0
2002-07-19,21.89,22.5,21.7627,22.39,23.6534,DOWN,0
2002-07-22,20.975,22.0,21.7491,22.135,23.6264,DOWN,0
2002-07-23,20.95,21.15,21.734,21.885,23.6006,UP,1
2002-07-24,22.0,20.575,21.7259,21.688,23.5995,UP,1
2002-07-25,22.04,21.8,21.7189,21.571,23.6053,DOWN,0
2002-07-26,21.89,22.04,21.7146,21.571,23.5841,UP,1
2002-07-29,22.665,21.8,21.7149,21.909,23.5862,DOWN,0
2002-07-30,22.6,22.55,21.7194,22.239,23.583,UP,1
2002-07-31,23.64,22.585,21.7264,22.567,23.6053,UP,1
2002-08-01,23.695,23.625,21.7302,22.898,23.6242,DOWN,0
2002-08-02,22.875,23.675,21.7283,23.095,23.6353,DOWN,0
2002-08-05,22.485,22.88,21.7305,23.059,23.6265,UP,1
2002-08-06,22.575,22.8,21.7336,23.054,23.614,UP,1
2002-08-07,23.225,22.7,21.7397,22.971,23.6112,UP,1
2002-08-08,24.225,23.15,21.7479,23.077,23.6177,DOWN,0
2002-08-09,23.09,23.975,21.7555,23.12,23.5942,DOWN,0
2002-08-12,22.49,22.975,21.7632,23.121,23.5478,DOWN,0
2002-08-13,21.95,22.54,21.7704,22.996,23.497,UP,1
2002-08-14,22.87,22.0,21.7815,22.925,23.476,DOWN,0
2002-08-15,22.45,22.875,21.7933,22.57,23.4311,UP,1
2002-08-16,22.69,22.45,21.8058,22.49,23.3966,UP,1
2002-08-19,23.13,22.75,21.8205,22.618,23.3603,DOWN,0
2002-08-20,23.09,23.125,21.8361,22.846,23.3251,UP,1
2002-08-21,23.225,23.125,21.8518,22.917,23.2829,UP,1
2002-08-22,23.5,23.275,21.8713,23.127,23.2602,DOWN,0
2002-08-23,23.28,23.5,21.8849,23.245,23.2259,UP,1
2002-08-26,23.545,23.375,21.903,23.328,23.1999,DOWN,0
2002-08-27,23.195,23.55,21.9233,23.349,23.1532,DOWN,0
2002-08-28,22.68,23.1,21.9395,23.24,23.097,UP,1
2002-08-29,23.175,22.65,21.9553,23.175,23.0433,DOWN,0
2002-08-30,22.86,23.175,21.9689,23.091,22.9815,DOWN,0
2002-09-03,22.565,22.735,21.9792,22.895,22.9285,DOWN,0
2002-09-04,22.545,22.125,21.9889,22.765,22.8904,UP,1
2002-09-05,23.255,22.545,22.0018,22.88,22.8805,UP,1
2002-09-06,23.695,23.45,22.0143,22.984,22.8726,UP,1
2002-09-09,23.95,23.695,22.0257,23.202,22.8681,DOWN,0
2002-09-10,23.8,23.955,22.036,23.449,22.8541,UP,1
2002-09-11,24.15,23.925,22.0486,23.77,22.862,DOWN,0
2002-09-12,24.08,24.135,22.0612,23.935,22.882,UP,1
2002-09-13,24.29,23.875,22.0758,24.054,22.8978,UP,1
2002-09-16,24.7,24.25,22.0929,24.204,22.9067,DOWN,0
2002-09-17,24.25,24.8,22.1063,24.294,22.9196,UP,1
2002-09-18,24.4,24.125,22.1235,24.344,22.9486,DOWN,0
2002-09-19,24.0,24.3,22.1383,24.328,22.9941,DOWN,0
2002-09-20,23.94,24.05,22.1505,24.258,23.0254,DOWN,0
2002-09-23,23.64,23.815,22.1594,24.046,23.0454,DOWN,0
2002-09-24,23.49,23.6,22.1691,23.894,23.0702,UP,1
2002-09-25,24.45,23.615,22.1852,23.904,23.1152,UP,1
2002-09-26,25.06,24.455,22.2041,24.116,23.1567,UP,1
2002-09-27,25.7,25.025,22.2227,24.468,23.2182,DOWN,0
2002-09-30,25.575,25.65,22.2439,24.855,23.2919,DOWN,0
2002-10-01,25.545,25.675,22.2653,25.266,23.3833,UP,1
2002-10-02,26.0,25.545,22.2879,25.576,23.4843,UP,1
2002-10-03,26.19,25.875,22.3115,25.802,23.5681,DOWN,0
2002-10-04,25.525,26.315,22.332,25.767,23.6378,UP,1
2002-10-07,25.775,25.515,22.3583,25.807,23.7155,DOWN,0
2002-10-08,25.65,25.885,22.3825,25.828,23.7752,UP,1
2002-10-09,26.0,25.65,22.4087,25.828,23.8432,UP,1
2002-10-10,26.125,26.125,22.4345,25.815,23.8929,UP,1
2002-10-11,26.5,26.125,22.4625,26.01,23.949,UP,1
2002-10-14,27.375,26.435,22.4947,26.33,24.039,UP,1
2002-10-15,27.915,27.875,22.5287,26.783,24.1476,UP,1
2002-10-16,28.1,27.8,22.5622,27.203,24.2581,DOWN,0
2002-10-17,27.15,28.6,22.5917,27.408,24.3366,DOWN,0
2002-10-18,26.66,26.5,22.6213,27.44,24.3853,UP,1
2002-10-21,27.46,26.66,22.6562,27.457,24.4727,DOWN,0
2002-10-22,27.4,27.475,22.6937,27.354,24.5709,DOWN,0
2002-10-23,27.175,27.5,22.7321,27.169,24.6754,DOWN,0
2002-10-24,26.7,27.2,22.7681,27.079,24.752,DOWN,0
2002-10-25,26.465,26.705,22.804,27.04,24.8323,DOWN,0
2002-10-28,26.105,26.19,22.8359,26.769,24.9006,DOWN,0
2002-10-29,25.515,26.035,22.8639,26.392,24.9483,UP,1
2002-10-30,25.55,25.5,22.8929,26.067,24.9975,DOWN,0
2002-10-31,24.24,25.555,22.914,25.575,25.0178,UP,1
2002-11-01,24.925,24.625,22.9404,25.267,25.0463,UP,1
2002-11-04,25.415,24.93,22.9725,25.129,25.089,DOWN,0
2002-11-05,24.75,25.29,22.9963,24.976,25.1131,UP,1
2002-11-06,24.785,24.5,23.0155,24.823,25.1449,UP,1
2002-11-07,24.85,24.71,23.0356,24.945,25.1883,DOWN,0
2002-11-08,22.86,22.375,23.0455,24.532,25.182,DOWN,0
2002-11-11,21.5,22.86,23.0482,23.749,25.1548,UP,1
2002-11-12,21.85,21.55,23.0507,23.169,25.1405,UP,1
2002-11-13,21.965,21.9,23.0564,22.605,25.1289,UP,1
2002-11-14,22.6,22.375,23.0648,22.155,25.1158,UP,1
2002-11-15,23.35,22.58,23.0768,22.253,25.1089,UP,1
2002-11-18,24.125,24.0,23.0935,22.778,25.1124,DOWN,0
2002-11-19,23.4,23.7,23.1052,23.088,25.1044,UP,1
2002-11-20,23.85,23.275,23.117,23.465,25.0984,DOWN,0
2002-11-21,22.25,23.975,23.122,23.395,25.0618,UP,1
2002-11-22,22.425,22.4,23.1278,23.21,25.0245,DOWN,0
2002-11-25,22.0,22.43,23.1315,22.785,24.9705,UP,1
2002-11-26,22.075,22.0,23.1356,22.52,24.927,UP,1
2002-11-27,22.535,22.5,23.143,22.257,24.8897,DOWN,0
2002-11-29,22.375,22.525,23.1492,22.282,24.8572,DOWN,0
2002-12-02,22.01,22.575,23.1569,22.199,24.8186,DOWN,0
2002-12-03,21.89,21.95,23.1668,22.177,24.7836,UP,1
2002-12-04,22.735,21.575,23.1808,22.309,24.7685,DOWN,0
2002-12-05,22.495,22.825,23.1916,22.301,24.7294,UP,1
2002-12-06,22.825,22.475,23.2029,22.391,24.6847,DOWN,0
2002-12-09,22.385,22.815,23.2144,22.466,24.6184,DOWN,0
2002-12-10,22.37,22.5,23.2265,22.562,24.5543,UP,1
2002-12-11,22.455,22.35,23.24,22.506,24.4925,DOWN,0
2002-12-12,22.31,22.4,23.2553,22.469,24.4187,UP,1
2002-12-13,22.315,22.26,23.2704,22.367,24.3412,UP,1
2002-12-16,22.37,22.3,23.2877,22.364,24.2781,UP,1
2002-12-17,22.7,22.495,23.3047,22.43,24.2166,UP,1
2002-12-18,22.99,22.675,23.3221,22.537,24.1634,DOWN,0
2002-12-19,22.585,23.0,23.3375,22.592,24.0951,DOWN,0
2002-12-20,22.55,22.55,23.3509,22.639,24.0236,UP,1
2002-12-23,22.775,22.55,23.3662,22.72,23.9491,DOWN,0
2002-12-24,22.635,22.775,23.3802,22.707,23.8543,UP,1
2002-12-26,22.76,22.665,23.3921,22.661,23.7512,DOWN,0
2002-12-27,22.54,22.7,23.4026,22.652,23.64,UP,1
2002-12-30,22.675,22.525,23.4113,22.677,23.5505,DOWN,0
2002-12-31,22.55,22.65,23.4215,22.632,23.4683,UP,1
2003-01-02,23.275,22.675,23.4365,22.76,23.3846,DOWN,0
2003-01-03,22.975,23.275,23.4491,22.803,23.2961,UP,1
2003-01-06,23.255,23.1,23.464,22.946,23.2177,DOWN,0
2003-01-07,22.81,23.25,23.4768,22.973,23.1399,DOWN,0
2003-01-08,22.61,22.725,23.4902,22.985,23.0628,UP,1
2003-01-09,22.925,22.64,23.5061,22.915,22.9992,DOWN,0
2003-01-10,22.35,22.93,23.5173,22.79,22.9359,DOWN,0
2003-01-13,22.165,22.525,23.525,22.572,22.8682,UP,1
2003-01-14,22.175,22.15,23.5301,22.445,22.8269,DOWN,0
2003-01-15,22.025,22.21,23.5336,22.328,22.7689,UP,1
2003-01-16,22.18,22.05,23.5378,22.179,22.7042,UP,1
2003-01-17,23.05,22.18,23.5468,22.319,22.6702,DOWN,0
2003-01-21,22.265,23.15,23.5482,22.339,22.6198,UP,1
2003-01-22,22.535,22.5,23.5503,22.411,22.5735,UP,1
2003-01-23,22.985,22.7,23.5549,22.603,22.576,DOWN,0
2003-01-24,22.66,22.95,23.557,22.699,22.5992,DOWN,0
2003-01-27,22.125,22.6,23.556,22.514,22.6047,UP,1
2003-01-28,22.74,22.075,23.5579,22.609,22.6202,UP,1
2003-01-29,22.79,22.715,23.5611,22.66,22.624,UP,1
