ticker,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-11-13,16.775,16.665,16.4779,16.8465,17.3017,DOWN,0
2012-11-14,16.6725,16.77,16.4863,16.7785,17.2986,DOWN,0
2012-11-15,16.6227,16.6675,16.4946,16.7225,17.2952,UP,1
2012-11-16,16.8375,16.6425,16.5039,16.721,17.2962,UP,1
2012-11-19,16.9275,16.9325,16.5134,16.767,17.2977,DOWN,0
2012-11-20,16.9275,16.9275,16.5228,16.7975,17.298,DOWN,0
2012-11-21,16.8125,16.925,16.5319,16.8255,17.2945,DOWN,0
2012-11-23,16.8,16.8625,16.5406,16.861,17.2918,UP,1
2012-11-26,16.99,16.7725,16.5501,16.8915,17.2961,DOWN,0
2012-11-27,16.955,17.005,16.5596,16.897,17.2917,DOWN,0
2012-11-28,16.8525,16.825,16.5684,16.882,17.2898,UP,1
2012-11-29,17.0275,16.8775,16.5785,16.925,17.2926,UP,1
2012-11-30,17.1775,17.0275,16.5889,17.0005,17.2991,DOWN,0
2012-12-03,17.0725,17.2025,16.5993,17.017,17.303,DOWN,0
2012-12-04,16.9775,17.0875,16.6086,17.0215,17.3023,UP,1
2012-12-05,17.295,16.9925,16.6198,17.11,17.305,DOWN,0
2012-12-06,17.29,17.3175,16.6308,17.1625,17.3034,UP,1
2012-12-07,17.3425,17.31,16.6422,17.1955,17.3023,DOWN,0
2012-12-10,17.285,17.32,16.6534,17.238,17.2982,UP,1
2012-12-11,17.3275,17.31,16.6641,17.308,17.2941,DOWN,0
2012-12-12,17.3075,17.3475,16.6746,17.3105,17.2886,UP,1
2012-12-13,17.5125,17.2875,16.6866,17.355,17.2881,DOWN,0
2012-12-14,17.3675,17.4175,16.699,17.36,17.2826,UP,1
2012-12-17,17.63,17.4125,16.7124,17.429,17.2816,UP,1
2012-12-18,17.7225,17.6075,16.7263,17.508,17.2806,DOWN,0
2012-12-19,17.6425,17.6875,16.7397,17.575,17.2793,UP,1
2012-12-20,17.6475,17.685,16.7535,17.602,17.2789,DOWN,0
2012-12-21,17.49,17.5225,16.7663,17.6265,17.2771,DOWN,0
2012-12-24,17.48,17.4575,16.779,17.5965,17.2773,DOWN,0
2012-12-26,17.2763,17.4875,16.7903,17.5073,17.2735,UP,1
2012-12-27,17.3025,17.245,16.8009,17.4393,17.2727,DOWN,0
2012-12-28,17.0625,17.2125,16.81,17.3223,17.2657,UP,1
2012-12-31,17.2975,17.0325,16.8215,17.2838,17.2592,UP,1
2013-01-02,17.63,17.4975,16.8343,17.3138,17.2529,UP,1
2013-01-03,17.6325,17.65,16.8473,17.385,17.2453,UP,1
2013-01-04,17.72,17.66,16.8608,17.4685,17.2411,DOWN,0
2013-01-07,17.6373,17.7125,16.8738,17.5835,17.2355,UP,1
2013-01-08,17.825,17.645,16.8875,17.689,17.2382,DOWN,0
2013-01-09,17.7,17.8275,16.9006,17.703,17.2446,UP,1
2013-01-10,17.8725,17.765,16.9145,17.751,17.2533,UP,1
2013-01-11,17.945,17.9525,16.9281,17.796,17.2646,DOWN,0
2013-01-14,17.9225,17.895,16.9415,17.853,17.2728,UP,1
2013-01-15,17.97,17.885,16.9558,17.882,17.2828,DOWN,0
2013-01-16,17.8275,17.91,16.9691,17.9075,17.2907,DOWN,0
2013-01-17,17.77,17.74,16.9816,17.887,17.2981,UP,1
2013-01-18,17.8875,17.825,16.9938,17.8755,17.3101,UP,1
2013-01-22,17.995,17.87,17.0063,17.89,17.3297,DOWN,0
2013-01-23,17.9475,17.9,17.018,17.8855,17.3506,UP,1
2013-01-24,18.025,17.96,17.0295,17.925,17.3742,UP,1
2013-01-25,18.125,18.1075,17.0419,17.996,17.4028,DOWN,0
2013-01-28,18.1,18.2125,17.0546,18.0385,17.4293,UP,1
2013-01-29,18.1525,18.1325,17.0673,18.07,17.4589,DOWN,0
2013-01-30,18.0,18.135,17.0792,18.0805,17.4864,UP,1
2013-01-31,18.0125,18.0,17.0916,18.078,17.5099,UP,1
2013-02-01,18.07,18.1125,17.1036,18.067,17.5328,DOWN,0
2013-02-04,17.9975,18.0425,17.1148,18.0465,17.5542,UP,1
2013-02-05,18.04,18.075,17.1265,18.024,17.5787,DOWN,0
2013-02-06,18.0025,18.0,17.1381,18.0245,17.6028,UP,1
2013-02-07,18.0625,18.0575,17.1491,18.0345,17.6242,DOWN,0
2013-02-08,18.025,18.065,17.16,18.0255,17.6456,UP,1
2013-02-11,18.045,18.0025,17.1704,18.035,17.6695,UP,1
2013-02-12,18.1225,18.0325,17.1805,18.0515,17.6914,UP,1
2013-02-13,18.1375,18.145,17.1906,18.0785,17.7106,DOWN,0
2013-02-14,18.05,18.085,17.2002,18.076,17.7301,UP,1
2013-02-15,18.125,18.095,17.2104,18.096,17.7531,UP,1
2013-02-19,18.225,18.1725,17.2218,18.132,17.7717,UP,1
2013-02-20,18.235,18.225,17.2332,18.1545,17.7906,DOWN,0
2013-02-21,18.1325,18.26,17.2444,18.1535,17.8064,UP,1
2013-02-22,18.1875,18.15,17.2559,18.181,17.8244,DOWN,0
2013-02-25,18.0475,18.2125,17.2659,18.1655,17.8388,UP,1
2013-02-26,18.0675,18.1025,17.276,18.134,17.854,DOWN,0
2013-02-27,17.985,17.86,17.2858,18.084,17.8635,DOWN,0
2013-02-28,17.9675,17.97,17.2942,18.051,17.8755,UP,1
2013-03-01,18.09,17.9625,17.3032,18.0315,17.8847,UP,1
2013-03-04,18.3975,18.0575,17.3131,18.1015,17.8982,UP,1
2013-03-05,18.47,18.4675,17.3234,18.182,17.9147,UP,1
2013-03-06,18.5425,18.4875,17.3341,18.2935,17.9326,DOWN,0
2013-03-07,18.485,18.54,17.3453,18.397,17.9525,UP,1
2013-03-08,18.54,18.5375,17.3567,18.487,17.9737,UP,1
2013-03-11,18.545,18.5,17.3679,18.5165,17.9991,DOWN,0
2013-03-12,18.275,18.565,17.3773,18.4775,18.0185,UP,1
2013-03-13,18.4375,18.29,17.3883,18.4565,18.046,UP,1
2013-03-14,18.5025,18.33,17.3995,18.46,18.0701,UP,1
2013-03-15,18.6175,18.4175,17.411,18.4755,18.0899,DOWN,0
2013-03-18,18.53,18.5425,17.4216,18.4725,18.1078,UP,1
2013-03-19,18.78,18.6975,17.434,18.5735,18.129,UP,1
2013-03-20,18.925,18.8375,17.4469,18.671,18.1548,DOWN,0
2013-03-21,18.8975,18.875,17.4607,18.75,18.1763,UP,1
2013-03-22,19.0425,18.91,17.475,18.835,18.2031,UP,1
2013-03-25,19.045,19.105,17.4888,18.938,18.2266,UP,1
2013-03-26,19.2925,19.0875,17.5032,19.0405,18.2535,DOWN,0
2013-03-27,19.22,19.1975,17.5165,19.0995,18.2795,UP,1
2013-03-28,19.42,19.2525,17.5299,19.204,18.3085,DOWN,0
2013-04-01,19.37,19.4025,17.5434,19.2695,18.3393,UP,1
2013-04-02,19.54,19.425,17.5575,19.3685,18.3747,UP,1
2013-04-03,19.58,19.7675,17.5716,19.426,18.4086,UP,1
2013-04-04,19.8075,19.6275,17.5863,19.5435,18.4448,UP,1
2013-04-05,19.885,19.63,17.601,19.6365,18.4836,UP,1
2013-04-08,19.985,19.8625,17.6156,19.7595,18.5228,DOWN,0
2013-04-09,19.7975,19.9475,17.6298,19.811,18.5562,UP,1
2013-04-10,19.965,19.805,17.6457,19.888,18.5935,DOWN,0
2013-04-11,19.96,20.0,17.6622,19.9185,18.6297,DOWN,0
2013-04-12,19.8725,19.925,17.6783,19.916,18.6671,DOWN,0
2013-04-15,19.7375,19.8475,17.6933,19.8665,18.7016,UP,1
2013-04-16,19.9275,19.7825,17.7092,19.8925,18.7387,DOWN,0
2013-04-17,19.755,19.875,17.7233,19.8505,18.7739,DOWN,0
2013-04-18,19.7125,19.81,17.7369,19.801,18.8074,UP,1
2013-04-19,20.02,19.7725,17.751,19.8305,18.8477,DOWN,0
2013-04-22,19.9775,20.0,17.7648,19.8785,18.886,UP,1
2013-04-23,20.0275,20.025,17.7793,19.8985,18.926,UP,1
2013-04-24,20.14,20.0675,17.7945,19.9755,18.9679,DOWN,0
2013-04-25,20.11,20.14,17.8096,20.055,19.0077,UP,1
2013-04-26,20.135,20.1,17.8255,20.078,19.0476,UP,1
2013-04-29,20.315,20.18,17.8414,20.1455,19.093,UP,1
2013-04-30,20.5075,20.5075,17.8585,20.2415,19.1406,DOWN,0
2013-05-01,20.3325,20.4125,17.8746,20.28,19.1828,UP,1
2013-05-02,20.4325,20.3025,17.8901,20.3445,19.2267,UP,1
2013-05-03,20.4375,20.5125,17.9054,20.405,19.2728,DOWN,0
2013-05-06,20.15,20.4,17.9193,20.372,19.3121,UP,1
2013-05-07,20.43,20.195,17.9333,20.3565,19.3597,DOWN,0
2013-05-08,20.235,20.385,17.9466,20.337,19.403,DOWN,0
2013-05-09,19.96,20.2275,17.9583,20.2425,19.4425,UP,1
2013-05-10,20.0,19.965,17.9709,20.155,19.4832,DOWN,0
2013-05-13,19.905,19.9375,17.9838,20.106,19.5195,UP,1
2013-05-14,20.0475,19.93,17.9981,20.0295,19.5525,UP,1
2013-05-15,20.29,20.0625,18.0111,20.0405,19.5889,DOWN,0
2013-05-16,20.1075,20.225,18.0228,20.07,19.6202,UP,1
2013-05-17,20.275,20.1425,18.0349,20.125,19.656,DOWN,0
2013-05-20,20.06,20.2525,18.0466,20.156,19.6864,UP,1
2013-05-21,20.1225,20.065,18.0589,20.171,19.7179,DOWN,0
2013-05-22,19.79,20.0975,18.0701,20.071,19.7482,DOWN,0
2013-05-23,19.555,19.655,18.0793,19.9605,19.7706,DOWN,0
2013-05-24,19.325,19.475,18.088,19.7705,19.787,DOWN,0
2013-05-28,19.255,19.395,18.0969,19.6095,19.7998,DOWN,0
2013-05-29,18.93,19.155,18.1043,19.371,19.8078,DOWN,0
2013-05-30,18.9275,18.89,18.1124,19.1985,19.8107,DOWN,0
2013-05-31,18.905,18.8525,18.1197,19.0685,19.8103,UP,1
2013-06-03,19.07,18.915,18.1284,19.0175,19.8138,UP,1
2013-06-04,19.1225,19.035,18.137,18.991,19.8154,DOWN,0
2013-06-05,18.9975,19.0625,18.1455,19.0045,19.8144,UP,1
2013-06-06,19.3475,18.9925,18.1553,19.0885,19.8155,UP,1
2013-06-07,19.7,19.5025,18.1668,19.2475,19.8251,DOWN,0
2013-06-10,19.67,19.6825,18.1788,19.3675,19.8301,UP,1
2013-06-11,19.7175,19.525,18.1917,19.4865,19.8371,DOWN,0
2013-06-12,19.4375,19.8125,18.2036,19.5745,19.835,UP,1
2013-06-13,19.7825,19.465,18.2183,19.6615,19.8391,UP,1
2013-06-14,19.9325,19.795,18.2331,19.708,19.8416,UP,1
2013-06-17,20.165,20.0975,18.2486,19.807,19.8472,UP,1
2013-06-18,20.3975,20.215,18.2651,19.943,19.8554,DOWN,0
2013-06-19,20.0475,20.35,18.2806,20.065,19.8604,DOWN,0
2013-06-20,19.3325,19.8925,18.2931,19.975,19.8478,UP,1
2013-06-21,19.5825,19.4875,18.3069,19.905,19.8402,UP,1
2013-06-24,19.595,19.46,18.3208,19.791,19.8347,UP,1
2013-06-25,19.75,19.7375,18.3357,19.6615,19.8349,UP,1
2013-06-26,19.96,19.9,18.3512,19.644,19.8356,UP,1
2013-06-27,20.105,20.055,18.3672,19.7985,19.8426,UP,1
2013-06-28,20.37,20.365,18.3841,19.956,19.8557,DOWN,0
2013-07-01,20.0575,20.47,18.3997,20.0485,19.8565,UP,1
2013-07-02,20.085,20.0575,18.4162,20.1155,19.8586,DOWN,0
2013-07-03,20.03,19.9825,18.4305,20.1295,19.8587,DOWN,0
2013-07-05,19.9825,20.0425,18.4457,20.105,19.8555,UP,1
2013-07-08,20.165,20.0025,18.4621,20.064,19.8566,UP,1
2013-07-09,20.3375,20.255,18.4795,20.12,19.8607,UP,1
2013-07-10,20.4075,20.295,18.4971,20.1845,19.8625,UP,1
2013-07-11,20.8075,20.57,18.5161,20.34,19.8685,UP,1
2013-07-12,21.0025,20.8,18.5353,20.544,19.8819,UP,1
2013-07-15,21.36,20.93,18.5553,20.783,19.9005,DOWN,0
2013-07-16,21.24,21.3775,18.5745,20.9635,19.9165,DOWN,0
2013-07-17,21.2025,21.3625,18.5931,21.1225,19.9376,UP,1
2013-07-18,21.3575,21.265,18.6122,21.2325,19.9561,DOWN,0
2013-07-19,21.24,21.3825,18.6305,21.28,19.9762,DOWN,0
2013-07-22,21.22,21.2575,18.6489,21.252,20.0014,DOWN,0
2013-07-23,21.2,21.2575,18.6667,21.244,20.0254,DOWN,0
2013-07-24,20.94,21.19,18.683,21.1915,20.0461,UP,1
2013-07-25,21.02,20.9025,18.6992,21.124,20.0656,DOWN,0
2013-07-26,20.9875,20.8125,18.7156,21.0735,20.0795,UP,1
2013-07-29,21.1975,21.025,18.7333,21.069,20.1013,UP,1
2013-07-30,21.62,21.9125,18.7535,21.153,20.1282,UP,1
2013-07-31,21.6525,21.655,18.7744,21.2955,20.1601,UP,1
2013-08-01,22.0725,21.755,18.7974,21.506,20.1991,DOWN,0
2013-08-02,21.985,22.025,18.8206,21.7055,20.243,DOWN,0
2013-08-05,21.77,21.9525,18.8424,21.82,20.2873,DOWN,0
2013-08-06,21.705,21.8025,18.8628,21.837,20.3349,DOWN,0
2013-08-07,21.69,21.7875,18.8815,21.8445,20.3836,DOWN,0
2013-08-08,21.6575,21.71,18.8998,21.7615,20.4382,DOWN,0
2013-08-09,21.565,21.64,18.9179,21.6775,20.4909,DOWN,0
2013-08-12,21.3975,21.5,18.9354,21.603,20.5408,DOWN,0
2013-08-13,21.275,21.435,18.9533,21.517,20.5849,DOWN,0
2013-08-14,21.105,21.2325,18.9719,21.4,20.6245,DOWN,0
2013-08-15,20.75,20.98,18.9885,21.2185,20.6596,DOWN,0
2013-08-16,20.5375,20.78,19.0043,21.013,20.6834,DOWN,0
2013-08-19,20.385,20.5,19.0186,20.8105,20.6971,UP,1
2013-08-20,20.5475,20.405,19.034,20.665,20.7146,DOWN,0
2013-08-21,20.195,20.4675,19.0478,20.483,20.7242,UP,1
2013-08-22,20.2425,20.24,19.062,20.3815,20.7403,UP,1
2013-08-23,20.3525,20.25,19.0773,20.3445,20.7517,DOWN,0
2013-08-26,20.14,20.345,19.093,20.2955,20.7558,UP,1
2013-08-27,20.2725,20.0125,19.1098,20.2405,20.758,DOWN,0
2013-08-28,20.27,20.16,19.127,20.2555,20.7554,DOWN,0
2013-08-29,20.14,20.26,19.1442,20.235,20.7573,DOWN,0
2013-08-30,20.09,20.15,19.1607,20.1825,20.7724,DOWN,0
2013-09-03,19.9425,20.2675,19.1771,20.143,20.7796,UP,1
2013-09-04,20.025,19.91,19.1941,20.0935,20.7882,DOWN,0
2013-09-05,19.99,20.0825,19.2099,20.0375,20.793,UP,1
2013-09-06,20.0025,20.05,19.2252,20.01,20.7939,UP,1
2013-09-09,20.0575,20.025,19.2409,20.0035,20.7929,UP,1
2013-09-10,20.1525,20.14,19.2576,20.0455,20.7886,DOWN,0
2013-09-11,19.9025,20.1375,19.2731,20.021,20.7855,DOWN,0
2013-09-12,19.8175,19.945,19.2872,19.9865,20.7801,DOWN,0
2013-09-13,19.805,19.8925,19.3015,19.947,20.7756,DOWN,0
2013-09-16,19.7925,20.065,19.3162,19.894,20.7718,DOWN,0
2013-09-17,19.75,19.7925,19.3298,19.8135,20.7635,UP,1
2013-09-18,20.6375,19.7125,19.3471,19.9605,20.7695,UP,1
2013-09-19,20.675,20.65,19.3651,20.132,20.7749,DOWN,0
2013-09-20,20.1725,20.4625,19.3811,20.2055,20.7622,UP,1
2013-09-23,20.305,20.1275,19.3961,20.308,20.7482,DOWN,0
2013-09-24,20.305,20.32,19.4112,20.419,20.7271,DOWN,0
2013-09-25,20.0825,20.28,19.4249,20.308,20.704,UP,1
2013-09-26,20.11,20.13,19.439,20.195,20.6821,DOWN,0
2013-09-27,20.0175,20.095,19.4525,20.164,20.6553,UP,1
2013-09-30,20.04,19.9425,19.4662,20.111,20.6313,DOWN,0
2013-10-01,20.0175,20.0675,19.4787,20.0535,20.6073,UP,1
2013-10-02,20.1025,19.9375,19.4924,20.0575,20.5853,DOWN,0
2013-10-03,19.8625,20.0525,19.5035,20.008,20.5638,UP,1
2013-10-04,19.9125,19.8675,19.5145,19.987,20.5416,DOWN,0
2013-10-07,19.8375,19.81,19.5254,19.9465,20.5186,UP,1
2013-10-08,19.9225,19.8275,19.5368,19.9275,20.4931,UP,1
2013-10-09,20.0,19.9925,19.5494,19.907,20.4607,UP,1
2013-10-10,20.35,20.115,19.5637,20.0045,20.4346,UP,1
2013-10-11,20.4375,20.325,19.5795,20.1095,20.402,DOWN,0
2013-10-14,20.265,20.315,19.5943,20.195,20.3675,DOWN,0
2013-10-15,20.0525,20.22,19.6093,20.221,20.3332,UP,1
2013-10-16,20.3775,20.1075,19.6247,20.2965,20.3067,UP,1
2013-10-17,20.75,20.305,19.6403,20.3765,20.2879,UP,1
2013-10-18,20.885,20.87,19.6565,20.466,20.2724,UP,1
2013-10-21,20.9475,20.865,19.6727,20.6025,20.26,UP,1
2013-10-22,21.2525,20.9675,19.6908,20.8425,20.2571,UP,1
2013-10-23,21.2725,21.145,19.708,21.0215,20.2571,UP,1
2013-10-24,21.2925,21.385,19.726,21.13,20.2608,UP,1
2013-10-25,21.4875,21.25,19.744,21.2505,20.2756,DOWN,0
2013-10-28,21.29,21.39,19.7608,21.319,20.2906,UP,1
2013-10-29,21.495,21.2925,19.7786,21.3675,20.3128,DOWN,0
2013-10-30,21.395,21.5525,19.7958,21.392,20.3298,DOWN,0
2013-10-31,21.1875,21.4,19.8126,21.371,20.3496,UP,1
2013-11-01,22.035,21.5825,19.8339,21.4805,20.3855,DOWN,0
2013-11-04,22.0225,22.1625,19.8546,21.627,20.4189,DOWN,0
2013-11-05,21.815,21.9925,19.8737,21.691,20.4524,UP,1
2013-11-06,22.0875,22.11,19.8944,21.8295,20.4887,DOWN,0
2013-11-07,21.75,22.055,19.913,21.942,20.5183,UP,1
2013-11-08,21.78,21.75,19.9313,21.891,20.5511,DOWN,0
2013-11-11,21.6375,21.78,19.9489,21.814,20.5821,DOWN,0
2013-11-12,21.4125,21.5325,19.9652,21.7335,20.6115,UP,1
2013-11-13,21.525,21.165,19.9829,21.621,20.6415,UP,1
2013-11-14,21.875,21.635,20.0022,21.646,20.6792,UP,1
2013-11-15,22.1425,21.9925,20.0225,21.7185,20.7219,UP,1
2013-11-18,22.265,22.2425,20.0439,21.844,20.7661,DOWN,0
2013-11-19,21.825,21.8825,20.0628,21.9265,20.7995,DOWN,0
2013-11-20,21.5575,21.8475,20.0806,21.933,20.8326,UP,1
2013-11-21,21.6475,21.62,20.0985,21.8875,20.8692,DOWN,0
2013-11-22,21.6475,21.6125,20.1166,21.7885,20.9061,DOWN,0
2013-11-25,21.525,21.685,20.134,21.6405,20.9407,DOWN,0
2013-11-26,21.2825,21.385,20.1498,21.532,20.9714,DOWN,0
2013-11-27,21.235,21.3125,20.1653,21.4675,20.9833,DOWN,0
2013-11-29,21.1475,21.095,20.1808,21.3675,20.9928,DOWN,0
2013-12-02,20.9825,21.21,20.1951,21.2345,21.009,UP,1
2013-12-03,21.0125,20.925,20.209,21.132,21.0231,UP,1
2013-12-04,21.0525,20.925,20.2231,21.086,21.0381,DOWN,0
2013-12-05,20.8975,21.0125,20.2369,21.0185,21.0544,UP,1
2013-12-06,21.1575,21.0575,20.2518,21.0205,21.0754,DOWN,0
2013-12-09,21.0275,21.0775,20.2667,21.0295,21.0956,DOWN,0
2013-12-10,20.71,21.0425,20.2799,20.969,21.109,DOWN,0
2013-12-11,20.6,20.6175,20.293,20.8785,21.1206,UP,1
2013-12-12,20.69,20.655,20.3066,20.837,21.1324,DOWN,0
2013-12-13,20.6775,20.715,20.3195,20.741,21.1487,UP,1
2013-12-16,20.715,20.805,20.3311,20.6785,21.1647,DOWN,0
2013-12-17,20.6575,20.6225,20.342,20.668,21.1811,UP,1
2013-12-18,20.92,20.7175,20.3539,20.732,21.2011,UP,1
2013-12-19,20.9325,20.81,20.3662,20.7805,21.2197,UP,1
2013-12-20,21.205,20.9525,20.3795,20.886,21.2368,DOWN,0
2013-12-23,21.175,21.325,20.3926,20.978,21.2516,UP,1
2013-12-24,21.1825,21.1225,20.4072,21.083,21.2699,DOWN,0
2013-12-26,21.1475,21.1725,20.4207,21.1285,21.2918,UP,1
2013-12-27,21.175,21.1675,20.4341,21.177,21.3077,UP,1
2013-12-30,21.2625,21.1425,20.4473,21.1885,21.318,UP,1
2013-12-31,21.405,21.3275,20.4617,21.2345,21.3284,DOWN,0
2014-01-02,21.0625,21.3475,20.4731,21.2105,21.3307,UP,1
2014-01-03,21.09,21.065,20.4839,21.199,21.3274,UP,1
2014-01-06,21.1,21.1075,20.4949,21.184,21.324,UP,1
2014-01-07,21.255,21.15,20.506,21.1825,21.3232,UP,1
2014-01-08,21.3225,21.265,20.5174,21.166,21.3199,UP,1
2014-01-09,21.505,21.3925,20.5285,21.2545,21.3242,UP,1
2014-01-10,21.8125,21.625,20.5414,21.399,21.3306,DOWN,0
2014-01-13,21.67,21.7125,20.5527,21.513,21.3361,UP,1
2014-01-14,21.68,21.62,20.5642,21.598,21.346,UP,1
2014-01-15,21.7,21.6475,20.575,21.6735,21.3393,UP,1
2014-01-16,21.8875,21.75,20.5866,21.75,21.3366,UP,1
2014-01-17,21.915,21.9525,20.5971,21.7705,21.3386,UP,1
2014-01-21,22.2625,21.94,20.609,21.889,21.3421,DOWN,0
2014-01-22,22.215,22.25,20.6201,21.996,21.3513,DOWN,0
2014-01-23,22.2,22.1375,20.6321,22.096,21.3597,DOWN,0
2014-01-24,21.765,22.015,20.6411,22.0715,21.3623,DOWN,0
2014-01-27,21.7225,21.7975,20.65,22.033,21.3685,UP,1
2014-01-28,22.195,21.7475,20.6616,22.0195,21.3819,DOWN,0
2014-01-29,22.1925,22.115,20.6738,22.015,21.3883,UP,1
2014-01-30,22.74,22.29,20.6879,22.123,21.4002,UP,1
2014-01-31,22.9825,22.6175,20.704,22.3665,21.4146,DOWN,0
2014-02-03,22.805,23.0125,20.7195,22.583,21.4342,DOWN,0
2014-02-04,22.535,22.8575,20.7321,22.651,21.4537,DOWN,0
2014-02-05,22.34,22.475,20.7439,22.6805,21.4676,UP,1
2014-02-06,22.445,22.3325,20.756,22.6215,21.4835,UP,1
2014-02-07,22.6525,22.6575,20.7685,22.5555,21.5061,UP,1
2014-02-10,22.835,22.5875,20.7822,22.5615,21.5371,UP,1
2014-02-11,22.995,22.7825,20.7965,22.6535,21.5723,UP,1
2014-02-12,23.05,22.99,20.8101,22.7955,21.6103,UP,1
2014-02-13,23.2125,22.9425,20.8237,22.949,21.655,UP,1
2014-02-14,23.3175,23.135,20.8386,23.082,21.7011,UP,1
2014-02-18,23.3375,23.335,20.8531,23.1825,21.7468,DOWN,0
2014-02-19,23.11,23.35,20.8665,23.2055,21.791,UP,1
2014-02-20,23.1125,23.14,20.8813,23.218,21.8301,UP,1
2014-02-21,23.14,23.1275,20.8948,23.2035,21.8724,DOWN,0
2014-02-24,22.945,23.1775,20.9084,23.129,21.9171,DOWN,0
2014-02-25,22.91,23.0025,20.9231,23.0435,21.9633,DOWN,0
2014-02-26,22.615,22.805,20.9362,22.9445,22.0018,UP,1
2014-02-27,22.645,22.6125,20.9499,22.851,22.0411,UP,1
2014-02-28,22.8475,22.6225,20.9639,22.7925,22.0838,DOWN,0
2014-03-03,22.57,22.7175,20.9753,22.7175,22.122,UP,1
2014-03-04,22.915,22.74,20.9894,22.7185,22.1619,DOWN,0
2014-03-05,22.6625,22.9025,21.0013,22.728,22.1965,UP,1
2014-03-06,22.685,22.7525,21.0144,22.736,22.2261,UP,1
2014-03-07,22.95,22.65,21.0286,22.7565,22.2616,DOWN,0
2014-03-10,22.795,22.9125,21.0436,22.8015,22.2939,DOWN,0
2014-03-11,22.74,22.925,21.0595,22.7665,22.3257,UP,1
2014-03-12,23.0475,22.6975,21.0781,22.8435,22.3632,UP,1
2014-03-13,23.445,23.0875,21.0991,22.9955,22.4068,UP,1
2014-03-14,23.565,23.4,21.1222,23.1185,22.45,UP,1
2014-03-17,23.7025,23.6875,21.1461,23.3,22.5028,DOWN,0
2014-03-18,23.6175,23.785,21.1697,23.4755,22.5534,DOWN,0
2014-03-19,23.325,23.61,21.191,23.531,22.5979,UP,1
2014-03-20,23.385,23.25,21.2123,23.519,22.6405,UP,1
2014-03-21,23.6425,23.6075,21.2355,23.5345,22.6869,DOWN,0
2014-03-24,23.52,23.7075,21.2564,23.498,22.7272,UP,1
2014-03-25,23.6425,23.56,21.2761,23.503,22.7638,DOWN,0
2014-03-26,23.47,23.67,21.2951,23.532,22.7998,UP,1
2014-03-27,23.6525,23.435,21.3147,23.5855,22.8392,UP,1
2014-03-28,23.68,23.6125,21.336,23.593,22.8788,UP,1
2014-03-31,23.905,23.7875,21.3566,23.67,22.9191,DOWN,0
2014-04-01,23.715,23.9025,21.3755,23.6845,22.9552,DOWN,0
2014-04-02,23.51,23.72,21.3922,23.6925,22.9801,UP,1
2014-04-03,23.65,23.67,21.4085,23.692,23.0088,UP,1
2014-04-04,23.7525,23.7175,21.427,23.7065,23.0399,DOWN,0
2014-04-07,23.475,23.6975,21.4477,23.6205,23.074,UP,1
2014-04-08,24.125,23.475,21.4704,23.7025,23.1221,DOWN,0
2014-04-09,24.1075,24.1475,21.493,23.822,23.1603,DOWN,0
2014-04-10,23.9425,24.035,21.5139,23.8805,23.1953,DOWN,0
2014-04-11,23.7875,23.895,21.5331,23.8875,23.2163,UP,1
2014-04-14,24.0275,23.9625,21.5527,23.998,23.2372,UP,1
2014-04-15,24.31,24.0125,21.5724,24.035,23.2673,UP,1
2014-04-16,24.4775,24.2825,21.5945,24.109,23.3061,DOWN,0
2014-04-17,24.1475,24.39,21.6148,24.15,23.3423,UP,1
2014-04-21,24.17,24.16,21.6355,24.2265,23.3768,DOWN,0
2014-04-22,24.0875,24.135,21.656,24.2385,23.4055,UP,1
2014-04-23,24.1175,24.095,21.6758,24.2,23.4312,UP,1
2014-04-24,24.1725,24.1975,21.695,24.139,23.4547,UP,1
2014-04-25,24.4175,24.175,21.715,24.193,23.4821,DOWN,0
2014-04-28,24.3175,24.515,21.7326,24.2225,23.5042,UP,1
2014-04-29,24.4925,24.3525,21.75,24.3035,23.5276,UP,1
2014-04-30,24.9625,24.975,21.768,24.4725,23.5602,UP,1
2014-05-01,24.9925,25.055,21.7868,24.6365,23.5978,DOWN,0
2014-05-02,24.4975,24.89,21.8033,24.6525,23.6255,DOWN,0
2014-05-05,24.4875,24.4325,21.8189,24.6865,23.6524,DOWN,0
2014-05-06,24.465,24.4075,21.835,24.681,23.6828,UP,1
2014-05-07,24.815,24.48,21.853,24.6515,23.7209,DOWN,0
2014-05-08,24.6225,24.7775,21.8701,24.5775,23.7611,DOWN,0
2014-05-09,24.23,24.6375,21.8866,24.524,23.7928,DOWN,0
2014-05-12,23.9525,24.2975,21.9012,24.417,23.8149,UP,1
2014-05-13,24.02,24.04,21.9164,24.328,23.8439,UP,1
2014-05-14,24.1525,23.96,21.9312,24.1955,23.8687,DOWN,0
2014-05-15,24.0675,24.1575,21.9434,24.0845,23.8968,UP,1
2014-05-16,24.15,24.06,21.9559,24.0685,23.9261,DOWN,0
2014-05-19,23.675,24.125,21.9639,24.013,23.9406,UP,1
2014-05-20,24.0825,23.675,21.9744,24.0255,23.9663,DOWN,0
2014-05-21,24.07,24.165,21.9859,24.009,23.9929,UP,1
2014-05-22,24.16,24.06,21.9982,24.0275,24.0152,DOWN,0
