ticker,D US Equity,D US Equity,D US Equity,D US Equity,D US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-03-15,36.44,36.475,38.2377,36.109,37.7979,UP,1
2006-03-16,36.925,36.61,38.2465,36.329,37.7448,DOWN,0
2006-03-17,36.625,37.15,38.252,36.513,37.6836,DOWN,0
2006-03-20,36.025,36.825,38.2548,36.511,37.6292,DOWN,0
2006-03-21,35.875,36.2,38.2564,36.378,37.5641,UP,1
2006-03-22,35.995,35.825,38.2589,36.289,37.5033,DOWN,0
2006-03-23,35.52,35.925,38.2583,36.008,37.4261,UP,1
2006-03-24,35.775,35.515,38.2586,35.838,37.3581,DOWN,0
2006-03-27,35.3,35.795,38.2551,35.693,37.2889,DOWN,0
2006-03-28,35.2,35.2,38.2485,35.558,37.2118,DOWN,0
2006-03-29,35.175,35.125,38.2418,35.394,37.1213,DOWN,0
2006-03-30,34.85,35.025,38.2331,35.26,37.0292,DOWN,0
2006-03-31,34.515,35.025,38.2245,35.008,36.9184,UP,1
2006-04-03,35.2,34.405,38.2185,34.988,36.836,UP,1
2006-04-04,35.855,35.15,38.2162,35.119,36.7718,UP,1
2006-04-05,35.965,35.775,38.2112,35.277,36.7086,DOWN,0
2006-04-06,35.72,35.965,38.2053,35.451,36.6522,DOWN,0
2006-04-07,35.48,35.67,38.1983,35.644,36.6068,UP,1
2006-04-10,36.0,35.505,38.1955,35.804,36.5742,DOWN,0
2006-04-11,35.825,36.045,38.1921,35.798,36.5343,DOWN,0
2006-04-12,35.75,35.83,38.188,35.755,36.494,DOWN,0
2006-04-13,35.385,35.75,38.1793,35.688,36.4422,UP,1
2006-04-17,35.575,35.22,38.1725,35.707,36.4004,UP,1
2006-04-18,36.715,35.605,38.1726,35.85,36.3842,UP,1
2006-04-19,36.735,36.665,38.171,36.032,36.3672,DOWN,0
2006-04-20,36.695,36.675,38.1689,36.221,36.3506,UP,1
2006-04-21,37.145,36.925,38.1723,36.573,36.3407,DOWN,0
2006-04-24,37.025,37.02,38.1725,36.863,36.3267,UP,1
2006-04-25,37.09,36.925,38.1709,36.938,36.3241,UP,1
2006-04-26,37.2,37.35,38.1671,37.031,36.3291,UP,1
2006-04-27,37.585,37.2,38.1653,37.209,36.3443,DOWN,0
2006-04-28,37.435,37.46,38.1638,37.267,36.3547,DOWN,0
2006-05-01,37.165,37.445,38.1634,37.295,36.3523,UP,1
2006-05-02,37.365,37.25,38.1634,37.35,36.3521,DOWN,0
2006-05-03,37.23,37.365,38.1636,37.356,36.34,DOWN,0
2006-05-04,37.18,37.315,38.1636,37.275,36.3338,UP,1
2006-05-05,37.95,37.375,38.1668,37.378,36.3504,DOWN,0
2006-05-08,37.43,37.7,38.171,37.431,36.3555,DOWN,0
2006-05-09,37.13,37.305,38.1719,37.384,36.3448,UP,1
2006-05-10,37.765,37.135,38.1763,37.491,36.3491,DOWN,0
2006-05-11,37.565,37.8,38.18,37.568,36.3537,DOWN,0
2006-05-12,36.785,37.5,38.1801,37.335,36.3461,DOWN,0
2006-05-15,36.67,36.785,38.1773,37.183,36.341,DOWN,0
2006-05-16,36.295,36.68,38.1741,37.016,36.3462,DOWN,0
2006-05-17,35.915,36.02,38.1704,36.646,36.3449,DOWN,0
2006-05-18,35.885,35.515,38.1567,36.31,36.3407,UP,1
2006-05-19,36.83,36.18,38.1461,36.319,36.3608,DOWN,0
2006-05-22,36.72,36.915,38.1376,36.329,36.3811,DOWN,0
2006-05-23,36.2,36.72,38.1293,36.31,36.3844,DOWN,0
2006-05-24,35.865,36.245,38.1222,36.3,36.3709,UP,1
2006-05-25,36.065,36.025,38.1148,36.336,36.3634,UP,1
2006-05-26,36.43,36.28,38.1107,36.256,36.3535,DOWN,0
2006-05-30,36.125,36.41,38.1043,36.137,36.3435,UP,1
2006-05-31,36.29,35.89,38.0995,36.155,36.3488,UP,1
2006-06-01,36.635,36.29,38.0951,36.309,36.364,UP,1
2006-06-02,37.1,36.75,38.0952,36.516,36.3861,DOWN,0
2006-06-05,36.9,37.1,38.096,36.61,36.4137,UP,1
2006-06-06,36.95,36.9,38.0945,36.775,36.4372,DOWN,0
2006-06-07,36.425,36.95,38.0889,36.802,36.4597,DOWN,0
2006-06-08,36.325,36.225,38.0811,36.74,36.4822,UP,1
2006-06-09,36.4,36.2,38.0726,36.6,36.5067,UP,1
2006-06-12,36.5,36.415,38.0661,36.52,36.5397,DOWN,0
2006-06-13,36.38,36.5,38.0575,36.406,36.577,DOWN,0
2006-06-14,35.905,36.205,38.0474,36.302,36.5911,UP,1
2006-06-15,36.7,36.15,38.04,36.377,36.608,UP,1
2006-06-16,37.01,36.725,38.0352,36.499,36.6289,DOWN,0
2006-06-19,36.465,37.2,38.0263,36.492,36.6438,DOWN,0
2006-06-20,36.3,36.6,38.0102,36.476,36.6602,UP,1
2006-06-21,36.32,36.4,37.9964,36.559,36.6666,DOWN,0
2006-06-22,35.97,36.195,37.9765,36.413,36.6695,UP,1
2006-06-23,36.34,35.89,37.9587,36.279,36.6813,UP,1
2006-06-26,36.825,36.44,37.9434,36.351,36.7101,DOWN,0
2006-06-27,36.57,36.8,37.9243,36.405,36.73,UP,1
2006-06-28,36.72,36.59,37.9083,36.485,36.7301,UP,1
2006-06-29,37.63,36.975,37.8979,36.817,36.748,DOWN,0
2006-06-30,37.395,37.625,37.8843,37.028,36.762,UP,1
2006-07-03,37.815,37.395,37.8695,37.226,36.7754,DOWN,0
2006-07-05,37.525,37.475,37.8507,37.417,36.7854,UP,1
2006-07-06,37.695,37.525,37.8293,37.612,36.7975,DOWN,0
2006-07-07,37.685,37.6,37.8059,37.623,36.8072,UP,1
2006-07-10,37.75,37.775,37.7849,37.694,36.8105,UP,1
2006-07-11,37.78,37.7,37.7644,37.687,36.8174,DOWN,0
2006-07-12,37.57,37.835,37.7426,37.696,36.8255,DOWN,0
2006-07-13,37.5,37.575,37.7208,37.657,36.8282,UP,1
2006-07-14,37.805,37.5,37.6984,37.681,36.8397,UP,1
2006-07-17,37.89,37.81,37.673,37.709,36.8539,DOWN,0
2006-07-18,37.51,37.895,37.6449,37.655,36.8451,UP,1
2006-07-19,38.25,37.61,37.6208,37.791,36.8615,UP,1
2006-07-20,38.615,38.25,37.5976,38.014,36.8912,UP,1
2006-07-21,38.86,38.95,37.5793,38.225,36.9131,DOWN,0
2006-07-24,38.735,38.825,37.5694,38.394,36.9365,UP,1
2006-07-25,39.025,38.535,37.5636,38.697,36.9813,UP,1
2006-07-26,39.33,39.005,37.559,38.913,37.0345,DOWN,0
2006-07-27,39.115,39.36,37.5574,39.013,37.0909,UP,1
2006-07-28,39.3,39.325,37.5538,39.101,37.1586,DOWN,0
2006-07-31,39.24,39.15,37.5506,39.202,37.2257,UP,1
2006-08-01,39.31,39.24,37.553,39.259,37.2753,DOWN,0
2006-08-02,39.075,39.225,37.553,39.208,37.3224,UP,1
2006-08-03,39.18,38.975,37.5513,39.221,37.382,UP,1
2006-08-04,39.43,39.305,37.5552,39.247,37.4533,DOWN,0
2006-08-07,38.82,39.275,37.5566,39.163,37.5084,UP,1
2006-08-08,39.01,38.875,37.5646,39.103,37.56,UP,1
2006-08-09,39.45,39.375,37.5724,39.178,37.6265,UP,1
2006-08-10,39.56,39.455,37.577,39.254,37.6919,UP,1
2006-08-11,39.635,39.35,37.582,39.295,37.7519,DOWN,0
2006-08-14,39.525,38.685,37.5896,39.436,37.8004,UP,1
2006-08-15,39.84,39.775,37.603,39.602,37.8592,DOWN,0
2006-08-16,39.38,39.975,37.6116,39.588,37.9078,DOWN,0
2006-08-17,39.115,39.275,37.6169,39.499,37.9616,UP,1
2006-08-18,39.635,39.15,37.6276,39.499,38.0278,UP,1
2006-08-21,39.76,39.75,37.6376,39.546,38.095,UP,1
2006-08-22,39.95,39.8,37.649,39.568,38.164,DOWN,0
2006-08-23,39.565,39.995,37.6586,39.605,38.2277,UP,1
2006-08-24,40.155,39.57,37.6724,39.813,38.3127,UP,1
2006-08-25,40.44,40.05,37.6852,39.974,38.3875,UP,1
2006-08-28,40.55,40.35,37.696,40.132,38.4583,UP,1
2006-08-29,40.66,40.45,37.7085,40.274,38.5422,DOWN,0
2006-08-30,39.65,40.25,37.719,40.291,38.6092,UP,1
2006-08-31,39.945,39.675,37.7319,40.249,38.6817,DOWN,0
2006-09-01,39.79,39.945,37.7442,40.119,38.7581,DOWN,0
2006-09-05,39.75,39.79,37.7525,39.959,38.8263,DOWN,0
2006-09-06,39.225,39.675,37.756,39.672,38.8743,DOWN,0
2006-09-07,39.085,39.125,37.7577,39.559,38.9246,DOWN,0
2006-09-08,38.855,39.21,37.758,39.341,38.9673,DOWN,0
2006-09-11,38.42,39.245,37.7565,39.067,38.9831,DOWN,0
2006-09-12,38.315,38.545,37.754,38.78,39.0015,UP,1
2006-09-13,38.485,38.475,37.7509,38.632,39.0149,DOWN,0
2006-09-14,38.27,38.525,37.7492,38.469,39.0298,UP,1
2006-09-15,38.58,38.415,37.7494,38.414,39.0475,DOWN,0
2006-09-18,38.435,38.58,37.7517,38.417,39.0625,UP,1
2006-09-19,38.565,38.55,37.7537,38.467,39.0788,DOWN,0
2006-09-20,38.31,38.9,37.7553,38.432,39.0894,UP,1
2006-09-21,38.53,38.51,37.7567,38.484,39.1086,DOWN,0
2006-09-22,38.15,38.535,37.7561,38.398,39.1216,UP,1
2006-09-25,38.61,38.365,37.7587,38.433,39.1377,UP,1
2006-09-26,38.725,38.785,37.7596,38.465,39.1544,UP,1
2006-09-27,39.175,38.665,37.7579,38.638,39.1877,DOWN,0
2006-09-28,38.59,39.175,37.7534,38.65,39.1945,DOWN,0
2006-09-29,38.245,38.595,37.7447,38.669,39.1871,UP,1
2006-10-02,38.345,38.25,37.7341,38.616,39.1768,UP,1
2006-10-03,38.375,38.45,37.7233,38.546,39.1696,UP,1
2006-10-04,38.39,38.375,37.713,38.389,39.1569,DOWN,0
2006-10-05,38.33,38.39,37.7034,38.337,39.1369,DOWN,0
2006-10-06,38.105,38.325,37.6919,38.309,39.1167,UP,1
2006-10-09,38.18,38.2,37.6844,38.276,39.0943,UP,1
2006-10-10,38.675,38.15,37.6809,38.336,39.083,UP,1
2006-10-11,38.79,38.65,37.6779,38.416,39.0726,UP,1
2006-10-12,38.88,38.84,37.6774,38.526,39.0687,UP,1
2006-10-13,38.925,38.88,37.6784,38.69,39.0636,UP,1
2006-10-16,39.14,38.875,37.6808,38.882,39.0578,UP,1
2006-10-17,39.16,39.05,37.6836,38.979,39.0646,UP,1
2006-10-18,39.215,39.175,37.6817,39.064,39.0687,UP,1
2006-10-19,39.8,39.215,37.6823,39.248,39.0757,UP,1
2006-10-20,40.08,39.915,37.689,39.479,39.0861,UP,1
2006-10-23,40.445,39.95,37.6956,39.74,39.1023,DOWN,0
2006-10-24,40.4,40.4,37.7024,39.988,39.1198,UP,1
2006-10-25,40.745,40.5,37.7092,40.294,39.1379,DOWN,0
2006-10-26,40.69,40.745,37.7168,40.472,39.1641,DOWN,0
2006-10-27,40.32,40.55,37.7246,40.52,39.1882,DOWN,0
2006-10-30,40.29,40.425,37.7308,40.489,39.2013,UP,1
2006-10-31,40.495,40.415,37.7347,40.508,39.216,UP,1
2006-11-01,41.805,40.5,37.7465,40.72,39.2531,DOWN,0
2006-11-02,40.495,41.4,37.7487,40.681,39.2717,DOWN,0
2006-11-03,40.335,40.495,37.7538,40.684,39.2753,DOWN,0
2006-11-06,39.88,40.26,37.7578,40.602,39.2641,UP,1
2006-11-07,40.06,39.88,37.7625,40.515,39.2543,UP,1
2006-11-08,40.37,40.06,37.7717,40.228,39.2485,UP,1
2006-11-09,40.525,40.37,37.7855,40.234,39.266,UP,1
2006-11-10,40.61,40.5,37.8004,40.289,39.2793,DOWN,0
2006-11-13,40.6,40.525,37.8143,40.433,39.2955,DOWN,0
2006-11-14,40.24,40.5,37.8267,40.469,39.3053,DOWN,0
2006-11-15,40.175,40.0,37.8377,40.43,39.3243,UP,1
2006-11-16,40.2,40.425,37.8504,40.365,39.3466,UP,1
2006-11-17,40.44,40.075,37.865,40.331,39.3783,UP,1
2006-11-20,40.45,40.25,37.8793,40.301,39.4189,DOWN,0
2006-11-21,40.44,40.4,37.8939,40.341,39.4614,UP,1
2006-11-22,40.525,40.385,37.9083,40.411,39.5022,DOWN,0
2006-11-24,40.5,40.38,37.9222,40.471,39.5468,DOWN,0
2006-11-27,40.36,40.475,37.9379,40.455,39.5824,UP,1
2006-11-28,40.445,40.325,37.9553,40.454,39.6226,DOWN,0
2006-11-29,40.375,40.25,37.9731,40.441,39.6588,DOWN,0
2006-11-30,40.37,40.41,37.9904,40.41,39.7,UP,1
2006-12-01,40.44,40.325,38.0061,40.398,39.7382,UP,1
2006-12-04,40.515,40.44,38.0218,40.429,39.7855,UP,1
2006-12-05,40.595,40.55,38.0356,40.459,39.8252,DOWN,0
2006-12-06,40.575,40.595,38.0511,40.499,39.8622,DOWN,0
2006-12-07,40.565,40.625,38.0683,40.538,39.89,DOWN,0
2006-12-08,40.565,40.565,38.0852,40.563,39.9295,UP,1
2006-12-11,40.59,40.595,38.0999,40.578,39.9764,UP,1
2006-12-12,40.8,40.59,38.1161,40.619,40.0255,UP,1
2006-12-13,41.32,40.83,38.136,40.768,40.0844,UP,1
2006-12-14,41.39,41.25,38.1572,40.933,40.1444,UP,1
2006-12-15,41.45,41.39,38.1798,41.11,40.2068,DOWN,0
2006-12-18,41.205,41.45,38.2056,41.233,40.2688,UP,1
2006-12-19,41.66,41.145,38.234,41.405,40.3384,DOWN,0
2006-12-20,41.215,41.75,38.2596,41.384,40.3892,DOWN,0
2006-12-21,41.11,41.375,38.2861,41.328,40.4356,UP,1
2006-12-22,41.18,41.15,38.3134,41.274,40.4816,UP,1
2006-12-26,41.495,41.11,38.3407,41.332,40.533,UP,1
2006-12-27,41.98,41.51,38.3679,41.396,40.5898,UP,1
2006-12-28,42.01,41.905,38.3958,41.555,40.6468,DOWN,0
2006-12-29,41.92,41.97,38.4208,41.717,40.7009,DOWN,0
2007-01-03,41.825,41.85,38.4468,41.846,40.7414,DOWN,0
2007-01-04,41.72,41.735,38.4752,41.891,40.7742,DOWN,0
2007-01-05,41.12,41.72,38.5015,41.719,40.7877,DOWN,0
2007-01-08,40.935,41.1,38.5262,41.504,40.7984,DOWN,0
2007-01-09,40.865,40.935,38.5529,41.293,40.8008,DOWN,0
2007-01-10,40.75,40.8,38.5778,41.078,40.802,DOWN,0
2007-01-11,40.435,40.75,38.6034,40.821,40.8043,DOWN,0
2007-01-12,40.0,40.375,38.6274,40.597,40.7985,UP,1
2007-01-16,40.025,40.05,38.6517,40.415,40.7891,UP,1
2007-01-17,40.05,40.025,38.6777,40.252,40.754,UP,1
2007-01-18,40.165,40.1,38.7059,40.135,40.7474,UP,1
2007-01-19,40.38,40.255,38.7318,40.124,40.7483,DOWN,0
2007-01-22,40.26,40.33,38.7539,40.176,40.7559,UP,1
2007-01-23,40.425,40.26,38.7762,40.256,40.7632,UP,1
2007-01-24,41.02,41.315,38.8027,40.45,40.7762,DOWN,0
2007-01-25,40.94,40.925,38.83,40.605,40.7845,UP,1
2007-01-26,41.035,40.55,38.8551,40.736,40.793,DOWN,0
2007-01-29,40.96,41.14,38.8808,40.876,40.8002,UP,1
2007-01-30,41.2,41.005,38.9081,41.031,40.8194,UP,1
2007-01-31,41.48,41.005,38.9385,41.123,40.8455,UP,1
2007-02-01,42.095,41.75,38.9711,41.354,40.8834,UP,1
2007-02-02,43.27,42.895,39.0039,41.801,40.94,DOWN,0
2007-02-05,43.26,43.215,39.0365,42.261,40.9962,UP,1
2007-02-06,43.57,43.41,39.0709,42.735,41.0588,DOWN,0
2007-02-07,43.495,43.575,39.1027,43.138,41.1182,UP,1
2007-02-08,43.74,43.565,39.1362,43.467,41.183,DOWN,0
2007-02-09,43.73,43.745,39.1694,43.559,41.2504,UP,1
2007-02-12,43.775,43.74,39.2023,43.662,41.317,DOWN,0
2007-02-13,43.41,43.945,39.2314,43.63,41.3777,DOWN,0
2007-02-14,43.405,43.5,39.2613,43.612,41.4384,DOWN,0
2007-02-15,43.4,43.45,39.2925,43.544,41.4976,DOWN,0
2007-02-16,43.28,43.28,39.322,43.454,41.5529,DOWN,0
2007-02-20,43.15,43.18,39.3516,43.329,41.604,DOWN,0
2007-02-21,42.695,42.61,39.3792,43.186,41.6464,DOWN,0
2007-02-22,42.675,42.575,39.4028,43.04,41.6886,UP,1
2007-02-23,42.84,42.65,39.4299,42.928,41.7341,UP,1
2007-02-26,43.695,43.49,39.4627,43.011,41.7962,DOWN,0
2007-02-27,42.585,43.5,39.4868,42.898,41.8319,UP,1
2007-02-28,42.765,42.585,39.5128,42.912,41.8608,UP,1
2007-03-01,42.795,42.76,39.5429,42.936,41.8889,DOWN,0
2007-03-02,42.5,42.725,39.572,42.868,41.9099,DOWN,0
2007-03-05,41.91,42.365,39.6001,42.511,41.924,UP,1
2007-03-06,42.34,42.06,39.6322,42.462,41.9376,UP,1
2007-03-07,42.425,42.1,39.6649,42.394,41.9618,DOWN,0
2007-03-08,42.245,42.56,39.692,42.284,41.9845,UP,1
2007-03-09,42.295,42.41,39.7199,42.243,42.0068,UP,1
2007-03-12,42.865,42.25,39.7532,42.434,42.0342,DOWN,0
2007-03-13,42.37,42.765,39.7857,42.44,42.042,DOWN,0
2007-03-14,42.35,42.385,39.8171,42.425,42.0488,UP,1
2007-03-15,42.71,42.35,39.8485,42.518,42.0646,DOWN,0
2007-03-16,42.485,42.83,39.8803,42.556,42.0778,UP,1
2007-03-19,43.105,42.7,39.9144,42.604,42.1055,UP,1
2007-03-20,43.825,43.15,39.9504,42.895,42.1596,UP,1
2007-03-21,44.33,43.845,39.9865,43.291,42.2275,DOWN,0
2007-03-22,44.3,44.33,40.0235,43.609,42.2962,UP,1
2007-03-23,44.455,44.3,40.061,44.003,42.3703,UP,1
2007-03-26,44.665,44.425,40.1022,44.315,42.4549,DOWN,0
2007-03-27,44.56,44.525,40.1434,44.462,42.5461,DOWN,0
2007-03-28,44.285,44.435,40.1828,44.453,42.6313,UP,1
2007-03-29,44.565,44.485,40.2232,44.506,42.7216,DOWN,0
2007-03-30,44.385,44.565,40.2632,44.492,42.806,UP,1
2007-04-02,45.0,44.385,40.3087,44.559,42.8984,DOWN,0
2007-04-03,44.99,45.01,40.3501,44.645,42.993,DOWN,0
2007-04-04,44.785,45.03,40.389,44.745,43.0802,UP,1
2007-04-05,45.07,44.79,40.432,44.846,43.1612,UP,1
2007-04-09,45.1,45.03,40.476,44.989,43.2444,UP,1
2007-04-10,45.21,45.0,40.5205,45.031,43.3279,DOWN,0
2007-04-11,44.935,44.99,40.5653,45.02,43.4074,DOWN,0
2007-04-12,44.77,44.95,40.6074,45.017,43.4788,DOWN,0
2007-04-13,44.57,45.195,40.6462,44.917,43.5406,UP,1
2007-04-16,44.75,44.57,40.6871,44.847,43.5937,DOWN,0
2007-04-17,44.625,44.575,40.7266,44.73,43.6208,DOWN,0
2007-04-18,44.37,44.575,40.7603,44.617,43.643,UP,1
2007-04-19,44.54,44.79,40.796,44.571,43.6624,UP,1
2007-04-20,45.43,44.965,40.8341,44.743,43.7011,UP,1
2007-04-23,45.815,45.435,40.8755,44.956,43.7426,DOWN,0
2007-04-24,45.765,45.815,40.9159,45.184,43.7833,UP,1
2007-04-25,46.21,45.945,40.9585,45.552,43.832,DOWN,0
2007-04-26,46.165,46.21,41.0006,45.877,43.8871,DOWN,0
2007-04-27,45.775,45.785,41.0406,45.946,43.9345,DOWN,0
2007-04-30,45.6,46.815,41.0807,45.903,43.9785,UP,1
2007-05-01,46.12,45.995,41.1238,45.974,44.0353,DOWN,0
2007-05-02,46.015,46.26,41.1649,45.935,44.0926,DOWN,0
2007-05-03,45.57,45.575,41.2033,45.816,44.1501,DOWN,0
2007-05-04,45.41,45.57,41.2428,45.743,44.2048,DOWN,0
2007-05-07,45.22,45.41,41.2776,45.667,44.2524,DOWN,0
2007-05-08,44.85,45.125,41.3088,45.413,44.2755,UP,1
2007-05-09,45.095,44.855,41.34,45.229,44.3257,DOWN,0
2007-05-10,44.575,44.965,41.3692,45.03,44.3619,UP,1
2007-05-11,45.265,44.8,41.4004,45.001,44.4113,DOWN,0
2007-05-14,45.235,45.45,41.4299,45.004,44.466,DOWN,0
2007-05-15,45.06,45.65,41.4596,45.046,44.529,UP,1
2007-05-16,45.365,45.065,41.4899,45.1,44.5895,DOWN,0
2007-05-17,45.16,45.325,41.5195,45.217,44.6442,UP,1
2007-05-18,45.53,45.575,41.5506,45.27,44.7099,DOWN,0
2007-05-21,45.515,46.46,41.5828,45.326,44.7743,DOWN,0
2007-05-22,45.135,45.64,41.6126,45.341,44.8197,DOWN,0
2007-05-23,44.595,45.11,41.6384,45.187,44.8642,DOWN,0
2007-05-24,43.435,44.5,41.6615,44.842,44.8859,DOWN,0
2007-05-25,43.285,43.525,41.6829,44.393,44.8974,UP,1
2007-05-29,43.865,43.53,41.705,44.063,44.925,DOWN,0
2007-05-30,43.815,43.75,41.7262,43.799,44.9392,UP,1
2007-05-31,44.295,44.0,41.7495,43.739,44.9486,DOWN,0
2007-06-01,43.82,44.295,41.771,43.816,44.9384,UP,1
2007-06-04,43.935,43.9,41.7915,43.946,44.9311,DOWN,0
2007-06-05,43.175,43.78,41.8105,43.808,44.9055,DOWN,0
2007-06-06,42.18,43.215,41.8258,43.481,44.8558,DOWN,0
2007-06-07,40.86,42.04,41.8319,42.794,44.7818,UP,1
2007-06-08,41.235,40.865,41.8393,42.277,44.7208,UP,1
2007-06-11,41.755,41.25,41.8483,41.841,44.6646,DOWN,0
2007-06-12,41.005,41.37,41.8555,41.407,44.597,UP,1
2007-06-13,42.34,41.2,41.8664,41.439,44.5438,UP,1
2007-06-14,42.4,42.275,41.8762,41.747,44.492,UP,1
2007-06-15,42.815,42.75,41.8876,42.063,44.4526,DOWN,0
2007-06-18,42.295,42.82,41.8957,42.171,44.3971,DOWN,0
2007-06-19,42.0,42.25,41.9075,42.37,44.3351,DOWN,0
2007-06-20,41.045,42.245,41.913,42.111,44.2518,DOWN,0
2007-06-21,41.03,41.09,41.9192,41.837,44.1737,DOWN,0
2007-06-22,40.275,40.955,41.9218,41.329,44.0838,UP,1
2007-06-25,40.7,40.425,41.9292,41.01,44.0064,DOWN,0
2007-06-26,40.58,40.8,41.9367,40.726,43.923,UP,1
2007-06-27,41.775,40.58,41.9513,40.872,43.866,UP,1
2007-06-28,43.015,43.86,41.9742,41.269,43.8389,UP,1
2007-06-29,43.155,43.255,41.9984,41.845,43.8112,UP,1
2007-07-02,43.42,43.15,42.0231,42.389,43.771,DOWN,0
2007-07-03,43.345,43.42,42.0485,42.942,43.7216,DOWN,0
2007-07-05,43.315,43.285,42.0722,43.25,43.6726,DOWN,0
2007-07-06,43.095,43.235,42.0955,43.266,43.6103,UP,1
2007-07-09,43.285,43.125,42.1191,43.292,43.5527,DOWN,0
2007-07-10,43.23,43.25,42.1437,43.254,43.5018,UP,1
2007-07-11,43.66,43.085,42.1693,43.317,43.463,UP,1
2007-07-12,44.245,43.75,42.1998,43.503,43.4255,UP,1
2007-07-13,44.3,43.94,42.2282,43.744,43.3912,DOWN,0
2007-07-16,44.185,44.06,42.2555,43.924,43.3635,DOWN,0
2007-07-17,44.05,44.195,42.2799,44.088,43.3363,DOWN,0
2007-07-18,43.865,43.985,42.3063,44.129,43.3092,UP,1
2007-07-19,44.12,43.885,42.3357,44.104,43.2946,DOWN,0
2007-07-20,43.595,44.08,42.3619,43.963,43.2646,DOWN,0
2007-07-23,43.54,43.99,42.3877,43.834,43.2439,DOWN,0
2007-07-24,42.49,43.27,42.4082,43.522,43.1884,UP,1
2007-07-25,42.86,42.7,42.4309,43.321,43.1409,DOWN,0
2007-07-26,41.835,42.6,42.4495,42.864,43.0764,DOWN,0
2007-07-27,41.095,41.835,42.4641,42.364,42.991,UP,1
2007-07-30,41.95,41.03,42.4805,42.046,42.9268,UP,1
2007-07-31,42.11,42.385,42.4971,41.97,42.8584,UP,1
2007-08-01,42.53,42.015,42.5153,41.904,42.7987,DOWN,0
2007-08-02,42.3,42.395,42.5322,41.997,42.742,DOWN,0
2007-08-03,42.0,42.25,42.5465,42.178,42.6901,UP,1
2007-08-06,43.48,42.175,42.5681,42.484,42.691,UP,1
2007-08-07,44.625,43.46,42.5952,42.987,42.7178,UP,1
2007-08-08,45.55,45.225,42.6239,43.591,42.7515,DOWN,0
2007-08-09,45.425,45.05,42.6506,44.216,42.7837,DOWN,0
2007-08-10,45.125,45.115,42.674,44.841,42.8003,DOWN,0
2007-08-13,44.66,45.25,42.6953,45.077,42.8171,DOWN,0
2007-08-14,43.94,44.625,42.7113,44.94,42.8172,DOWN,0
2007-08-15,43.16,43.8,42.7237,44.462,42.8169,DOWN,0
2007-08-16,42.795,42.83,42.736,43.936,42.8292,UP,1
2007-08-17,43.685,42.41,42.753,43.648,42.8857,DOWN,0
2007-08-20,43.555,43.46,42.7683,43.427,42.9321,DOWN,0
2007-08-21,43.52,43.165,42.7769,43.343,42.9674,UP,1
2007-08-22,44.295,43.755,42.7959,43.57,43.0332,DOWN,0
2007-08-23,44.235,44.44,42.8154,43.858,43.0711,UP,1
2007-08-24,44.45,44.325,42.8382,44.011,43.1121,DOWN,0
2007-08-27,43.36,44.305,42.8547,43.972,43.123,DOWN,0
2007-08-28,43.245,43.345,42.8691,43.917,43.142,UP,1
2007-08-29,43.26,43.185,42.8828,43.71,43.1672,DOWN,0
2007-08-30,42.6,42.88,42.8927,43.383,43.1983,DOWN,0
2007-08-31,42.59,42.765,42.9027,43.011,43.2295,UP,1
2007-09-04,43.025,42.0,42.9166,42.944,43.2845,DOWN,0
2007-09-05,42.475,42.72,42.9281,42.79,43.32,UP,1
2007-09-06,42.86,42.51,42.9414,42.71,43.3656,DOWN,0
2007-09-07,42.24,42.43,42.9504,42.638,43.3749,UP,1
2007-09-10,42.61,42.625,42.9612,42.642,43.3668,UP,1
2007-09-11,42.8,42.545,42.973,42.597,43.3597,UP,1
2007-09-12,42.97,42.76,42.9852,42.696,43.3507,DOWN,0
2007-09-13,42.76,43.19,42.9965,42.676,43.339,UP,1
2007-09-14,42.86,42.56,43.009,42.8,43.3299,DOWN,0
2007-09-17,42.545,42.48,43.0195,42.787,43.3189,UP,1
2007-09-18,42.85,42.515,43.0319,42.797,43.3102,UP,1
2007-09-19,43.36,43.125,43.0469,42.875,43.3128,DOWN,0
2007-09-20,42.965,43.41,43.0595,42.916,43.2989,UP,1
2007-09-21,43.08,43.175,43.0723,42.96,43.2756,UP,1
2007-09-24,43.17,43.055,43.0852,43.085,43.253,UP,1
2007-09-25,43.405,43.215,43.0993,43.196,43.2374,UP,1
2007-09-26,43.425,43.52,43.1136,43.209,43.2249,DOWN,0
2007-09-27,42.875,43.51,43.1252,43.191,43.2051,DOWN,0
2007-09-28,42.15,42.75,43.133,43.005,43.1657,UP,1
2007-10-01,42.61,42.325,43.142,42.893,43.146,UP,1
2007-10-02,42.68,42.645,43.1488,42.748,43.1288,UP,1
2007-10-03,42.76,42.5,43.1557,42.615,43.1342,UP,1
2007-10-04,43.18,42.92,43.1643,42.676,43.1406,UP,1
2007-10-05,43.535,43.335,43.176,42.953,43.1746,DOWN,0
2007-10-08,43.515,43.545,43.1853,43.134,43.223,UP,1
2007-10-09,44.275,43.65,43.2006,43.453,43.2695,DOWN,0
2007-10-10,43.7,44.18,43.2135,43.641,43.3013,UP,1
2007-10-11,43.72,43.93,43.2262,43.749,43.3251,UP,1
2007-10-12,43.775,43.82,43.2376,43.797,43.3546,DOWN,0
