ticker,AAL US Equity,AAL US Equity,AAL US Equity,AAL US Equity,AAL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-10-02,38.5,39.6,40.396,39.4602,45.7497,UP,1
2018-10-03,38.8,38.7,39.948,39.4872,45.6884,DOWN,0
2018-10-04,37.92,38.8,39.232,39.4818,45.6205,DOWN,0
2018-10-05,36.44,37.93,38.254,39.4102,45.5455,DOWN,0
2018-10-08,35.9,36.44,37.512,39.3344,45.4654,DOWN,0
2018-10-09,33.55,36.3,36.522,39.226,45.3692,DOWN,0
2018-10-10,31.61,33.33,35.084,39.0674,45.2643,DOWN,0
2018-10-11,31.27,32.3,33.754,38.93,45.1564,DOWN,0
2018-10-12,30.91,31.97,32.648,38.7896,45.049,UP,1
2018-10-15,31.78,31.0,31.824,38.6568,44.9456,UP,1
2018-10-16,33.28,32.06,31.77,38.5542,44.8518,UP,1
2018-10-17,33.57,34.45,32.162,38.4604,44.7547,DOWN,0
2018-10-18,32.06,33.58,32.32,38.334,44.6533,DOWN,0
2018-10-19,32.04,32.09,32.546,38.2164,44.5502,UP,1
2018-10-22,32.16,32.27,32.622,38.1144,44.4477,UP,1
2018-10-23,32.38,31.53,32.442,38.0262,44.349,DOWN,0
2018-10-24,30.34,32.48,31.796,37.8912,44.2403,UP,1
2018-10-25,32.37,31.19,31.858,37.7898,44.1332,UP,1
2018-10-26,32.46,31.4,31.942,37.6758,44.0134,UP,1
2018-10-29,32.6,33.14,32.03,37.572,43.8841,UP,1
2018-10-30,34.66,32.44,32.486,37.4654,43.7675,UP,1
2018-10-31,35.08,35.16,33.434,37.3604,43.6521,UP,1
2018-11-01,36.37,35.3,34.234,37.304,43.5422,DOWN,0
2018-11-02,36.33,36.59,35.008,37.254,43.4336,DOWN,0
2018-11-05,35.72,36.35,35.632,37.192,43.3217,DOWN,0
2018-11-06,35.17,35.6,35.734,37.105,43.2061,UP,1
2018-11-07,36.97,35.57,36.112,37.0306,43.117,DOWN,0
2018-11-08,36.86,36.77,36.21,36.9578,43.036,DOWN,0
2018-11-09,36.22,36.7,36.188,36.8742,42.9518,UP,1
2018-11-12,36.86,36.31,36.416,36.8018,42.8727,UP,1
2018-11-13,37.78,37.15,36.938,36.742,42.7986,UP,1
2018-11-14,38.11,38.0,37.166,36.7108,42.7176,DOWN,0
2018-11-15,37.82,37.87,37.358,36.6976,42.6373,DOWN,0
2018-11-16,36.75,37.4,37.464,36.664,42.5605,DOWN,0
2018-11-19,35.82,36.76,37.256,36.5918,42.4908,DOWN,0
2018-11-20,35.59,35.05,36.818,36.5,42.4129,UP,1
2018-11-21,36.31,36.09,36.458,36.441,42.3374,UP,1
2018-11-23,37.95,36.66,36.484,36.4104,42.2842,UP,1
2018-11-26,38.1,38.3,36.754,36.3776,42.2329,UP,1
2018-11-27,38.29,38.21,37.248,36.337,42.1739,UP,1
2018-11-28,38.94,38.59,37.918,36.3,42.1142,DOWN,0
2018-11-29,38.42,38.8,38.34,36.2364,42.051,UP,1
2018-11-30,40.16,38.42,38.782,36.2018,41.9934,DOWN,0
2018-12-03,39.65,40.57,39.092,36.1228,41.9338,DOWN,0
2018-12-04,36.69,38.82,38.772,36.017,41.8586,UP,1
2018-12-06,36.94,36.0,38.372,35.9396,41.7794,DOWN,0
2018-12-07,33.57,36.58,37.402,35.7902,41.6824,UP,1
2018-12-10,33.84,33.67,36.138,35.637,41.5846,UP,1
2018-12-11,34.1,34.36,35.028,35.4924,41.4801,UP,1
2018-12-12,34.35,34.55,34.56,35.3872,41.3806,DOWN,0
2018-12-13,32.46,34.3,33.664,35.2664,41.2716,DOWN,0
2018-12-14,32.41,32.27,33.432,35.1386,41.1663,DOWN,0
2018-12-17,32.04,32.3,33.072,35.021,41.0606,UP,1
2018-12-18,33.54,32.47,32.96,34.963,40.9623,DOWN,0
2018-12-19,32.42,33.46,32.574,34.8934,40.8566,DOWN,0
2018-12-20,31.89,32.34,32.46,34.8602,40.7455,DOWN,0
2018-12-21,30.78,31.95,32.134,34.8436,40.6254,DOWN,0
2018-12-24,29.72,30.51,31.67,34.8126,40.4937,UP,1
2018-12-26,32.29,30.12,31.42,34.8402,40.3726,DOWN,0
2018-12-27,32.04,31.71,31.344,34.8454,40.2517,DOWN,0
2018-12-28,31.83,32.17,31.332,34.8164,40.1344,UP,1
2018-12-31,32.11,32.09,31.598,34.7872,40.0191,UP,1
2019-01-02,32.48,31.46,32.15,34.7956,39.9045,DOWN,0
2019-01-03,30.06,31.69,31.704,34.756,39.7817,UP,1
2019-01-04,32.04,30.44,31.704,34.7536,39.6653,UP,1
2019-01-07,32.95,31.99,31.928,34.765,39.5596,DOWN,0
2019-01-08,32.42,33.36,31.99,34.8066,39.4602,UP,1
2019-01-09,33.42,32.42,32.178,34.8276,39.3722,DOWN,0
2019-01-10,32.04,30.62,32.574,34.8192,39.2731,DOWN,0
2019-01-11,31.8,31.8,32.526,34.8032,39.1776,DOWN,0
2019-01-14,31.71,31.4,32.278,34.7442,39.0819,UP,1
2019-01-15,32.1,31.88,32.214,34.6846,38.9826,UP,1
2019-01-16,32.84,32.82,32.098,34.614,38.8979,UP,1
2019-01-17,33.58,32.75,32.406,34.559,38.8085,UP,1
2019-01-18,33.97,33.84,32.84,34.524,38.7181,DOWN,0
2019-01-22,32.74,33.76,33.046,34.4754,38.6211,DOWN,0
2019-01-23,31.65,32.93,32.956,34.369,38.5279,UP,1
2019-01-24,33.66,34.26,33.12,34.305,38.4471,UP,1
2019-01-25,34.98,33.94,33.4,34.2802,38.3847,UP,1
2019-01-28,36.57,34.53,33.92,34.2744,38.3406,DOWN,0
2019-01-29,36.29,36.76,34.63,34.2446,38.2892,UP,1
2019-01-30,36.34,36.43,35.568,34.2092,38.2415,DOWN,0
2019-01-31,35.77,36.31,35.99,34.1682,38.1884,UP,1
2019-02-01,36.11,35.77,36.216,34.1554,38.1402,UP,1
2019-02-04,36.78,36.16,36.258,34.1746,38.0853,UP,1
2019-02-05,36.93,36.81,36.386,34.2014,38.0355,DOWN,0
2019-02-06,36.76,36.8,36.47,34.2104,37.9854,DOWN,0
2019-02-07,36.17,36.46,36.55,34.1748,37.9329,DOWN,0
2019-02-08,36.0,35.8,36.528,34.1328,37.8844,UP,1
2019-02-11,36.59,36.08,36.49,34.0988,37.8411,DOWN,0
2019-02-12,35.75,36.76,36.254,34.035,37.808,UP,1
2019-02-13,36.21,35.83,36.144,33.9908,37.7721,DOWN,0
2019-02-14,36.11,35.91,36.132,33.9098,37.738,DOWN,0
2019-02-15,35.05,36.24,35.942,33.8178,37.6964,UP,1
2019-02-19,35.47,35.03,35.718,33.7934,37.6626,DOWN,0
2019-02-20,35.06,35.0,35.58,33.7558,37.6273,DOWN,0
2019-02-21,34.98,34.98,35.334,33.784,37.5879,UP,1
2019-02-22,35.49,35.0,35.21,33.817,37.5532,UP,1
2019-02-25,35.9,35.75,35.38,33.853,37.5177,UP,1
2019-02-26,36.25,35.9,35.536,33.891,37.4914,DOWN,0
2019-02-27,35.69,36.11,35.662,33.9556,37.4597,DOWN,0
2019-02-28,35.63,35.63,35.792,34.02,37.4248,DOWN,0
2019-03-01,34.64,35.58,35.622,34.072,37.3857,DOWN,0
2019-03-04,33.72,34.76,35.186,34.0756,37.3384,DOWN,0
2019-03-05,33.23,34.03,34.582,34.0918,37.2842,DOWN,0
2019-03-06,32.76,33.22,33.996,34.1092,37.2299,DOWN,0
2019-03-07,32.22,32.7,33.314,34.138,37.1741,DOWN,0
2019-03-08,31.91,31.9,32.768,34.1818,37.1122,UP,1
2019-03-11,32.05,31.64,32.434,34.177,37.0581,DOWN,0
2019-03-12,30.92,32.19,31.972,34.1546,36.9987,UP,1
2019-03-13,31.84,31.22,31.788,34.1548,36.9401,UP,1
2019-03-14,32.13,31.96,31.77,34.1552,36.8762,DOWN,0
2019-03-15,31.43,32.28,31.674,34.1342,36.8154,DOWN,0
2019-03-18,31.38,31.5,31.54,34.1606,36.7558,UP,1
2019-03-19,31.59,31.5,31.674,34.1516,36.696,DOWN,0
2019-03-20,30.96,31.5,31.498,34.1118,36.6308,UP,1
2019-03-21,31.45,30.89,31.362,34.0924,36.5638,DOWN,0
2019-03-22,30.57,31.32,31.19,34.0354,36.4957,DOWN,0
2019-03-25,30.21,30.53,30.956,33.9988,36.4258,DOWN,0
2019-03-26,30.21,30.51,30.68,33.967,36.3577,UP,1
2019-03-27,30.94,30.27,30.676,33.9516,36.2968,DOWN,0
2019-03-28,30.9,31.01,30.566,33.9276,36.2305,UP,1
2019-03-29,31.76,31.14,30.804,33.906,36.1723,UP,1
2019-04-01,32.35,31.98,31.232,33.8814,36.1194,UP,1
2019-04-02,32.99,33.04,31.788,33.8618,36.069,UP,1
2019-04-03,33.71,33.22,32.342,33.8812,36.0237,UP,1
2019-04-04,33.93,33.96,32.948,33.9268,35.9811,UP,1
2019-04-05,34.06,33.97,33.408,33.9348,35.9439,DOWN,0
2019-04-08,33.88,33.64,33.714,33.9128,35.9031,DOWN,0
2019-04-09,33.31,33.37,33.778,33.8476,35.8622,UP,1
2019-04-10,34.02,33.76,33.84,33.8022,35.8256,UP,1
2019-04-11,34.81,33.99,34.016,33.7716,35.8012,DOWN,0
2019-04-12,34.69,34.99,34.142,33.75,35.7792,DOWN,0
2019-04-15,33.75,34.65,34.116,33.7028,35.7567,UP,1
2019-04-16,34.03,33.96,34.26,33.6478,35.7358,UP,1
2019-04-17,34.38,34.45,34.332,33.5968,35.7179,DOWN,0
2019-04-18,34.37,34.43,34.244,33.549,35.698,DOWN,0
2019-04-22,33.48,34.1,34.002,33.4952,35.6766,UP,1
2019-04-23,33.97,33.43,34.046,33.4546,35.6565,UP,1
2019-04-24,33.99,33.92,34.038,33.4026,35.636,DOWN,0
2019-04-25,33.41,34.05,33.844,33.3558,35.6065,DOWN,0
2019-04-26,33.06,32.15,33.582,33.2928,35.5762,UP,1
2019-04-29,33.77,33.51,33.64,33.246,35.5653,UP,1
2019-04-30,34.18,33.78,33.682,33.2286,35.5545,DOWN,0
2019-05-01,33.91,34.3,33.666,33.1974,35.5385,UP,1
2019-05-02,33.95,33.96,33.774,33.1752,35.5218,UP,1
2019-05-03,34.79,34.21,34.12,33.1714,35.5089,DOWN,0
2019-05-06,34.75,34.25,34.316,33.1566,35.4908,DOWN,0
2019-05-07,33.91,34.25,34.262,33.1168,35.4697,DOWN,0
2019-05-08,33.75,33.7,34.23,33.0668,35.449,UP,1
2019-05-09,33.95,33.39,34.23,33.032,35.4286,UP,1
2019-05-10,33.99,33.72,34.07,32.9992,35.4113,DOWN,0
2019-05-13,32.14,33.16,33.548,32.9492,35.381,UP,1
2019-05-14,32.34,32.19,33.234,32.9216,35.3426,DOWN,0
2019-05-15,32.16,32.03,32.916,32.9002,35.305,UP,1
2019-05-16,32.32,32.2,32.59,32.8914,35.2717,DOWN,0
2019-05-17,31.74,32.03,32.14,32.8818,35.2327,DOWN,0
2019-05-20,30.96,30.65,31.904,32.8628,35.1968,UP,1
2019-05-21,31.3,31.21,31.696,32.8478,35.1637,DOWN,0
2019-05-22,29.92,31.23,31.248,32.8278,35.1212,DOWN,0
2019-05-23,29.5,29.73,30.684,32.781,35.0766,DOWN,0
2019-05-24,29.17,29.69,30.17,32.7218,35.0312,DOWN,0
2019-05-28,28.73,29.26,29.724,32.6678,34.9829,DOWN,0
2019-05-29,28.41,28.51,29.146,32.6084,34.9354,DOWN,0
2019-05-30,28.17,28.5,28.796,32.54,34.8899,DOWN,0
2019-05-31,27.23,27.8,28.342,32.4654,34.8421,DOWN,0
2019-06-03,27.2,27.12,27.948,32.3804,34.7927,UP,1
2019-06-04,29.12,27.63,28.026,32.3514,34.7511,UP,1
2019-06-05,30.36,29.76,28.416,32.3544,34.7121,UP,1
2019-06-06,30.38,30.4,28.858,32.3578,34.675,UP,1
2019-06-07,30.92,30.59,29.596,32.3574,34.6297,DOWN,0
2019-06-10,30.76,31.15,30.308,32.3546,34.5818,DOWN,0
2019-06-11,30.58,31.1,30.6,32.331,34.5388,UP,1
2019-06-12,31.1,30.56,30.748,32.306,34.5001,UP,1
2019-06-13,33.09,31.69,31.29,32.308,34.4715,DOWN,0
2019-06-14,32.68,32.97,31.642,32.2874,34.4373,DOWN,0
2019-06-17,32.56,32.1,32.002,32.26,34.3966,DOWN,0
2019-06-18,32.52,32.78,32.39,32.2292,34.3567,UP,1
2019-06-19,33.21,32.72,32.812,32.2158,34.3208,DOWN,0
2019-06-20,32.15,33.66,32.624,32.1926,34.2791,DOWN,0
2019-06-21,31.57,32.03,32.402,32.1436,34.2331,UP,1
2019-06-24,31.82,31.57,32.254,32.0838,34.1939,DOWN,0
2019-06-25,31.26,31.83,32.002,32.0152,34.1578,UP,1
2019-06-26,31.46,31.48,31.652,31.9694,34.1229,UP,1
2019-06-27,32.15,31.56,31.652,31.9318,34.0865,UP,1
2019-06-28,32.61,32.23,31.86,31.8964,34.0487,UP,1
2019-07-01,32.88,33.14,32.072,31.8666,34.0168,DOWN,0
2019-07-02,32.19,33.09,32.258,31.8408,33.9803,UP,1
2019-07-03,32.72,32.4,32.51,31.8158,33.9452,DOWN,0
2019-07-05,32.46,32.54,32.572,31.7852,33.9059,UP,1
2019-07-08,32.79,31.99,32.608,31.7728,33.8659,DOWN,0
2019-07-09,32.36,32.4,32.504,31.7588,33.8197,UP,1
2019-07-10,32.94,32.93,32.654,31.7422,33.775,UP,1
2019-07-11,33.03,33.06,32.716,31.7192,33.7221,UP,1
2019-07-12,33.78,33.12,32.98,31.7166,33.6811,DOWN,0
2019-07-15,33.61,33.67,33.144,31.7098,33.6451,UP,1
2019-07-16,34.22,33.7,33.516,31.6984,33.611,DOWN,0
2019-07-17,33.26,34.34,33.58,31.6686,33.5698,UP,1
2019-07-18,33.74,33.41,33.722,31.6652,33.5319,DOWN,0
2019-07-19,33.08,33.82,33.582,31.6518,33.4992,DOWN,0
2019-07-22,32.9,33.22,33.44,31.6308,33.4712,UP,1
2019-07-23,33.73,33.02,33.342,31.6256,33.4459,UP,1
2019-07-24,34.59,33.62,33.608,31.6746,33.4292,DOWN,0
2019-07-25,31.67,34.55,33.194,31.6612,33.4054,DOWN,0
2019-07-26,31.24,32.0,32.826,31.6428,33.3821,DOWN,0
2019-07-29,30.74,30.97,32.394,31.6112,33.368,DOWN,0
2019-07-30,30.71,30.45,31.79,31.5906,33.3635,DOWN,0
2019-07-31,30.51,30.68,30.974,31.5816,33.3597,DOWN,0
2019-08-01,29.84,30.43,30.608,31.5524,33.3544,DOWN,0
2019-08-02,29.45,29.7,30.25,31.543,33.3427,DOWN,0
2019-08-05,28.53,28.97,29.808,31.5236,33.319,DOWN,0
2019-08-06,28.36,28.85,29.338,31.5074,33.2929,UP,1
2019-08-07,28.63,28.0,28.962,31.5054,33.2758,UP,1
2019-08-08,29.08,28.81,28.81,31.5188,33.261,DOWN,0
2019-08-09,28.78,28.85,28.676,31.531,33.2441,DOWN,0
2019-08-12,27.64,28.5,28.498,31.5392,33.2204,DOWN,0
2019-08-13,27.51,27.62,28.328,31.5454,33.2062,DOWN,0
2019-08-14,26.1,27.05,27.822,31.485,33.1749,DOWN,0
2019-08-15,25.41,26.2,27.088,31.386,33.1396,UP,1
2019-08-16,25.79,25.62,26.49,31.2942,33.1056,UP,1
2019-08-19,26.1,26.2,26.182,31.1978,33.0628,DOWN,0
2019-08-20,25.83,26.08,25.846,31.0992,33.0165,UP,1
2019-08-21,26.42,26.06,25.91,31.016,32.9668,UP,1
2019-08-22,26.53,26.46,26.134,30.9246,32.9178,DOWN,0
2019-08-23,25.42,26.27,26.06,30.7712,32.8663,DOWN,0
2019-08-26,25.19,25.9,25.878,30.6214,32.8164,DOWN,0
2019-08-27,24.45,25.27,25.602,30.4592,32.7538,UP,1
2019-08-28,25.33,24.41,25.384,30.3154,32.6961,UP,1
2019-08-29,26.32,25.79,25.342,30.1776,32.6466,DOWN,0
2019-08-30,26.31,26.4,25.52,30.0608,32.5939,UP,1
2019-09-03,26.51,26.16,25.784,29.9596,32.5375,UP,1
2019-09-04,27.0,26.66,26.294,29.8632,32.482,UP,1
2019-09-05,27.69,27.45,26.766,29.7918,32.4313,UP,1
2019-09-06,27.79,28.16,27.06,29.7184,32.3865,UP,1
2019-09-09,28.44,27.79,27.486,29.6442,32.3496,UP,1
2019-09-10,29.12,28.28,28.008,29.5744,32.3173,UP,1
2019-09-11,29.76,29.16,28.56,29.512,32.2845,UP,1
2019-09-12,29.94,29.67,29.01,29.467,32.2445,UP,1
2019-09-13,29.95,30.2,29.442,29.4116,32.2037,DOWN,0
2019-09-16,27.77,28.56,29.308,29.3178,32.1511,UP,1
2019-09-17,28.64,28.02,29.212,29.2348,32.0996,DOWN,0
2019-09-18,28.6,28.55,28.98,29.1596,32.0505,DOWN,0
2019-09-19,28.3,28.63,28.652,29.0668,31.9912,DOWN,0
2019-09-20,27.99,28.2,28.26,28.966,31.9329,DOWN,0
2019-09-23,27.5,27.71,28.206,28.8404,31.887,DOWN,0
2019-09-24,26.995,27.62,27.877,28.7081,31.8372,UP,1
2019-09-25,27.44,27.13,27.645,28.5725,31.8066,DOWN,0
2019-09-26,27.19,27.57,27.423,28.4511,31.7733,DOWN,0
2019-09-27,27.01,27.01,27.227,28.3165,31.7379,DOWN,0
2019-09-30,26.97,27.35,27.121,28.1943,31.701,DOWN,0
2019-10-01,26.8,27.08,27.082,28.0723,31.6727,DOWN,0
2019-10-02,25.37,26.5,26.668,27.9051,31.6375,DOWN,0
2019-10-03,25.265,25.47,26.283,27.7186,31.6036,UP,1
2019-10-04,25.83,25.33,26.047,27.6018,31.5651,DOWN,0
2019-10-07,25.83,25.8,25.819,27.4936,31.5321,UP,1
2019-10-08,26.26,25.56,25.711,27.404,31.504,UP,1
2019-10-09,27.065,26.78,26.05,27.3311,31.4854,UP,1
2019-10-10,27.18,26.68,26.433,27.2645,31.4727,UP,1
2019-10-11,27.355,27.63,26.738,27.2148,31.448,UP,1
2019-10-14,27.615,27.37,27.095,27.1781,31.4259,UP,1
2019-10-15,28.27,27.63,27.497,27.1729,31.4081,DOWN,0
2019-10-16,28.05,28.33,27.694,27.1667,31.3878,DOWN,0
2019-10-17,27.93,28.31,27.844,27.1527,31.365,UP,1
2019-10-18,28.22,27.8,28.017,27.1355,31.3558,UP,1
2019-10-21,28.62,28.51,28.218,27.1323,31.3387,DOWN,0
2019-10-22,28.26,28.5,28.216,27.1447,31.3153,UP,1
2019-10-23,28.29,28.25,28.264,27.1603,31.2946,UP,1
2019-10-24,29.41,29.27,28.56,27.2265,31.2746,UP,1
2019-10-25,30.86,29.4,29.088,27.3355,31.2687,UP,1
2019-10-28,31.36,31.0,29.636,27.4469,31.2665,DOWN,0
2019-10-29,30.92,31.42,30.168,27.5433,31.2625,DOWN,0
2019-10-30,30.29,30.77,30.568,27.6325,31.2535,DOWN,0
2019-10-31,30.06,30.07,30.698,27.7053,31.2396,UP,1
2019-11-01,30.56,30.3,30.638,27.7859,31.2245,UP,1
2019-11-04,30.95,30.71,30.556,27.8965,31.2094,UP,1
2019-11-05,31.18,31.0,30.608,28.0163,31.2016,DOWN,0
2019-11-06,30.96,31.17,30.742,28.1465,31.1981,DOWN,0
2019-11-07,30.89,31.21,30.908,28.2577,31.1843,DOWN,0
2019-11-08,30.76,30.72,30.948,28.3465,31.1632,DOWN,0
2019-11-11,30.59,30.54,30.876,28.4321,31.1333,DOWN,0
2019-11-12,29.52,30.58,30.544,28.4923,31.0994,DOWN,0
2019-11-13,28.66,29.03,30.084,28.5255,31.061,UP,1
2019-11-14,28.77,28.75,29.66,28.5471,31.026,UP,1
2019-11-15,28.86,28.95,29.28,28.5685,30.9898,DOWN,0
2019-11-18,28.6,28.64,28.882,28.5717,30.9489,UP,1
2019-11-19,29.29,28.93,28.836,28.5751,30.9107,DOWN,0
2019-11-20,28.23,29.14,28.75,28.5445,30.868,DOWN,0
2019-11-21,27.93,28.27,28.582,28.5043,30.8268,UP,1
2019-11-22,28.68,28.2,28.546,28.4789,30.7902,UP,1
2019-11-25,28.99,28.8,28.624,28.5033,30.7522,UP,1
2019-11-26,29.05,28.95,28.576,28.5115,30.7187,DOWN,0
2019-11-27,28.95,29.07,28.72,28.5185,30.6824,DOWN,0
2019-11-29,28.74,28.92,28.882,28.5273,30.6456,DOWN,0
2019-12-02,28.08,28.79,28.762,28.5291,30.6107,DOWN,0
2019-12-03,27.29,27.73,28.422,28.5249,30.5698,UP,1
2019-12-04,27.38,27.42,28.088,28.5326,30.5314,DOWN,0
2019-12-05,27.24,27.46,27.746,28.5286,30.4927,UP,1
2019-12-06,27.725,27.5,27.543,28.5393,30.4539,DOWN,0
2019-12-09,27.49,27.62,27.425,28.5489,30.4119,DOWN,0
2019-12-10,27.0,27.55,27.367,28.5495,30.3656,DOWN,0
2019-12-11,26.86,27.08,27.263,28.5507,30.3215,UP,1
2019-12-12,27.72,27.09,27.359,28.5977,30.2819,DOWN,0
2019-12-13,27.48,27.93,27.31,28.642,30.2461,UP,1
2019-12-16,27.92,27.62,27.396,28.6838,30.2171,UP,1
2019-12-17,28.28,27.97,27.652,28.7328,30.1924,DOWN,0
2019-12-18,28.0,28.35,27.88,28.7676,30.1686,UP,1
2019-12-19,28.55,28.0,28.046,28.7973,30.1502,UP,1
2019-12-20,29.04,28.67,28.358,28.8345,30.1359,UP,1
2019-12-23,29.3,29.25,28.634,28.8734,30.1221,DOWN,0
2019-12-24,29.18,29.32,28.814,28.9047,30.1134,UP,1
2019-12-26,29.67,29.32,29.148,28.9327,30.1026,DOWN,0
2019-12-27,28.44,29.76,29.126,28.9405,30.0841,DOWN,0
2019-12-30,28.3,28.5,28.978,28.9479,30.0685,UP,1
2019-12-31,28.68,28.2,28.854,28.9571,30.055,UP,1
2020-01-02,29.09,28.98,28.836,28.9665,30.0425,DOWN,0
2020-01-03,27.65,28.27,28.432,28.9543,30.0259,DOWN,0
2020-01-06,27.32,27.19,28.208,28.9349,30.0053,DOWN,0
2020-01-07,27.22,27.56,27.992,28.8911,29.9885,UP,1
2020-01-08,27.84,27.1,27.824,28.8307,29.9767,UP,1
2020-01-09,27.95,28.09,27.596,28.7625,29.9654,DOWN,0
2020-01-10,27.32,27.96,27.53,28.6905,29.9473,UP,1
2020-01-13,27.39,27.32,27.544,28.6325,29.9297,UP,1
2020-01-14,27.53,27.91,27.606,28.5819,29.9086,UP,1
2020-01-15,27.58,27.45,27.554,28.5223,29.8847,UP,1
2020-01-16,28.23,27.79,27.61,28.4679,29.8609,UP,1
2020-01-17,28.4,28.3,27.826,28.4123,29.8344,DOWN,0
2020-01-21,27.2,27.97,27.788,28.3371,29.8007,UP,1
2020-01-22,27.32,27.51,27.746,28.2657,29.767,UP,1
2020-01-23,28.8,27.39,27.99,28.2265,29.7416,DOWN,0
2020-01-24,27.64,28.85,27.872,28.1675,29.7133,DOWN,0
2020-01-27,26.11,26.57,27.414,28.0993,29.6737,UP,1
2020-01-28,26.9,26.36,27.354,28.0641,29.6342,DOWN,0
2020-01-29,26.8,26.88,27.25,28.0247,29.5947,UP,1
2020-01-30,27.72,26.3,27.034,28.0019,29.5646,DOWN,0
2020-01-31,26.84,27.5,26.874,27.9667,29.5286,UP,1
2020-02-03,27.16,26.93,27.084,27.9241,29.4925,UP,1
2020-02-04,28.43,27.68,27.39,27.9281,29.4628,UP,1
2020-02-05,29.1,28.96,27.85,27.9515,29.4409,DOWN,0
2020-02-06,28.3,29.26,27.966,27.9439,29.4126,UP,1
2020-02-07,28.38,28.06,28.274,27.9317,29.3845,UP,1
2020-02-10,28.79,28.19,28.6,27.9265,29.3614,UP,1
2020-02-11,29.84,29.06,28.882,27.9443,29.3453,UP,1
2020-02-12,30.47,30.0,29.156,27.9789,29.3288,DOWN,0
2020-02-13,30.09,30.03,29.514,28.0191,29.3084,DOWN,0
2020-02-14,29.2,30.01,29.678,28.0573,29.2848,DOWN,0
2020-02-18,28.63,29.04,29.646,28.0823,29.2582,DOWN,0
2020-02-19,28.33,28.84,29.344,28.1041,29.2259,UP,1
2020-02-20,28.51,28.24,28.952,28.1198,29.1947,DOWN,0
2020-02-21,27.82,28.12,28.498,28.1264,29.1643,DOWN,0
2020-02-24,25.45,25.98,27.748,28.0954,29.1228,DOWN,0
2020-02-25,23.12,25.62,26.646,28.0206,29.0686,DOWN,0
2020-02-26,22.31,23.57,25.442,27.9124,29.0102,DOWN,0
2020-02-27,20.6,20.85,23.86,27.7748,28.9525,DOWN,0
2020-02-28,19.05,19.8,22.106,27.5974,28.8861,DOWN,0
2020-03-02,18.86,19.05,20.788,27.409,28.8196,DOWN,0
2020-03-03,17.85,19.66,19.734,27.206,28.7472,UP,1
2020-03-04,18.53,18.36,18.978,27.0056,28.6812,DOWN,0
2020-03-05,16.04,17.54,18.066,26.7456,28.6066,DOWN,0
2020-03-06,15.97,15.02,17.45,26.479,28.5299,DOWN,0
2020-03-09,14.75,14.87,16.628,26.1904,28.4541,UP,1
2020-03-10,17.0,15.82,16.458,25.937,28.3916,DOWN,0
2020-03-11,16.26,16.31,16.004,25.6934,28.327,DOWN,0
2020-03-12,13.45,14.05,15.486,25.3964,28.2506,UP,1
2020-03-13,14.31,15.3,15.154,25.109,28.1801,UP,1
2020-03-16,15.92,12.4065,15.388,24.8456,28.1189,DOWN,0
2020-03-17,15.58,15.785,15.104,24.6042,28.0606,DOWN,0
2020-03-18,11.65,14.24,14.182,24.2908,27.9829,DOWN,0
2020-03-19,10.29,11.6,13.55,23.9522,27.8887,UP,1
2020-03-20,10.38,10.6526,12.764,23.603,27.7888,DOWN,0
2020-03-23,10.25,10.9,11.63,23.249,27.6882,UP,1
2020-03-24,13.92,11.9565,11.298,22.981,27.6032,UP,1
2020-03-25,15.39,16.69,12.046,22.741,27.5263,UP,1
2020-03-26,15.66,16.06,13.12,22.5036,27.4517,DOWN,0
2020-03-27,14.04,14.98,13.852,22.2328,27.3664,DOWN,0
2020-03-30,12.25,13.2,14.252,21.9132,27.2622,DOWN,0
2020-03-31,12.19,12.9,13.906,21.589,27.1598,DOWN,0
2020-04-01,10.69,11.45,12.966,21.2588,27.0504,DOWN,0
2020-04-02,10.06,10.61,11.846,20.9136,26.9381,DOWN,0
2020-04-03,9.39,10.34,10.916,20.5254,26.819,UP,1
2020-04-06,9.5,9.72,10.366,20.1626,26.7058,UP,1
2020-04-07,10.22,11.07,9.972,19.8448,26.599,UP,1
2020-04-08,11.33,10.91,10.1,19.5334,26.4966,UP,1
2020-04-09,12.51,12.64,10.59,19.2476,26.4028,DOWN,0
2020-04-13,11.56,12.9,11.024,18.9244,26.3033,UP,1
2020-04-14,11.945,12.22,11.513,18.6265,26.2023,UP,1
2020-04-15,12.29,12.52,11.927,18.3291,26.1007,DOWN,0
2020-04-16,11.07,11.91,11.875,17.9819,25.9916,UP,1
2020-04-17,11.57,11.87,11.687,17.6313,25.8885,DOWN,0
2020-04-20,11.06,11.15,11.587,17.2865,25.7802,DOWN,0
2020-04-21,11.0,10.795,11.398,16.9389,25.6729,DOWN,0
2020-04-22,10.27,11.09,10.994,16.5685,25.5603,DOWN,0
2020-04-23,10.25,10.36,10.83,16.1767,25.4498,UP,1
2020-04-24,10.31,10.4,10.578,15.7735,25.3366,DOWN,0
2020-04-27,10.02,10.53,10.37,15.3721,25.2216,UP,1
2020-04-28,11.26,10.29,10.422,15.0133,25.109,UP,1
2020-04-29,12.63,12.1,10.894,14.6933,25.0041,DOWN,0
2020-04-30,12.01,11.92,11.246,14.3669,24.893,DOWN,0
2020-05-01,10.64,11.41,11.312,14.0095,24.7799,DOWN,0
