ticker,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-18,27.28,27.375,25.0844,27.225,28.1765,UP,1
2001-06-19,27.375,27.265,25.1092,27.256,28.2097,UP,1
2001-06-20,28.26,27.5,25.1374,27.485,28.251,DOWN,0
2001-06-21,27.99,28.45,25.1664,27.653,28.2893,DOWN,0
2001-06-22,27.585,28.0,25.1953,27.698,28.3365,DOWN,0
2001-06-25,27.385,27.71,25.2198,27.719,28.3642,UP,1
2001-06-26,27.52,27.2,25.2428,27.748,28.3943,UP,1
2001-06-27,27.525,27.4,25.2683,27.601,28.4068,UP,1
2001-06-28,28.065,28.0,25.2962,27.616,28.4176,DOWN,0
2001-06-29,27.425,28.1,25.3227,27.584,28.3976,DOWN,0
2001-07-02,27.28,27.65,25.3523,27.563,28.3773,UP,1
2001-07-03,27.305,27.4,25.3847,27.52,28.3668,DOWN,0
2001-07-05,27.28,27.3,25.4183,27.471,28.343,DOWN,0
2001-07-06,27.045,27.3,25.4518,27.267,28.3014,UP,1
2001-07-09,27.43,27.065,25.4882,27.268,28.2677,DOWN,0
2001-07-10,27.135,27.5,25.5245,27.239,28.2189,UP,1
2001-07-11,27.505,27.135,25.5623,27.279,28.1761,UP,1
2001-07-12,27.835,27.675,25.601,27.39,28.1484,UP,1
2001-07-13,28.27,27.835,25.6443,27.635,28.1268,UP,1
2001-07-16,28.625,28.27,25.6844,27.874,28.1193,UP,1
2001-07-17,29.15,28.75,25.7235,28.277,28.1238,DOWN,0
2001-07-18,29.035,29.15,25.7614,28.583,28.1276,UP,1
2001-07-19,29.1,29.225,25.8056,28.836,28.1329,UP,1
2001-07-20,29.145,29.04,25.8488,29.011,28.1467,DOWN,0
2001-07-23,29.13,29.45,25.8965,29.112,28.1661,UP,1
2001-07-24,29.25,29.125,25.9415,29.132,28.1894,UP,1
2001-07-25,29.68,29.2,25.9841,29.261,28.2229,UP,1
2001-07-26,30.505,29.75,26.0293,29.542,28.2635,UP,1
2001-07-27,30.755,30.75,26.0731,29.864,28.3002,DOWN,0
2001-07-30,30.39,30.525,26.1194,30.116,28.3212,DOWN,0
2001-07-31,29.99,30.5,26.1637,30.264,28.3408,DOWN,0
2001-08-01,29.345,30.1,26.2055,30.197,28.3422,DOWN,0
2001-08-02,28.855,29.4,26.2461,29.867,28.3437,DOWN,0
2001-08-03,28.685,28.98,26.293,29.453,28.3442,UP,1
2001-08-06,28.85,28.6,26.3212,29.145,28.3457,DOWN,0
2001-08-07,28.85,28.95,26.352,28.917,28.3496,DOWN,0
2001-08-08,28.22,28.725,26.3806,28.692,28.3441,DOWN,0
2001-08-09,28.2,28.2,26.4109,28.561,28.3365,DOWN,0
2001-08-10,27.86,28.25,26.4395,28.396,28.3192,DOWN,0
2001-08-13,27.85,27.86,26.4662,28.196,28.2965,DOWN,0
2001-08-14,27.85,27.85,26.4928,27.996,28.2751,DOWN,0
2001-08-15,27.6,27.725,26.5178,27.872,28.2511,UP,1
2001-08-16,27.625,27.6,26.54,27.757,28.2302,DOWN,0
2001-08-17,27.535,27.5,26.5599,27.692,28.2071,UP,1
2001-08-20,27.545,27.535,26.579,27.631,28.192,UP,1
2001-08-21,27.685,27.545,26.5956,27.598,28.193,DOWN,0
2001-08-22,27.62,27.705,26.6098,27.602,28.201,DOWN,0
2001-08-23,27.62,27.625,26.6197,27.601,28.2111,DOWN,0
2001-08-24,27.585,27.65,26.6327,27.611,28.2198,DOWN,0
2001-08-27,27.485,27.615,26.6454,27.599,28.2223,UP,1
2001-08-28,27.555,27.4,26.6599,27.573,28.2278,DOWN,0
2001-08-29,27.455,27.515,26.6751,27.54,28.2294,UP,1
2001-08-30,27.57,27.49,26.6942,27.53,28.2156,DOWN,0
2001-08-31,27.415,27.5,26.7096,27.496,28.2041,UP,1
2001-09-04,27.615,27.545,26.726,27.522,28.2047,UP,1
2001-09-05,27.745,27.575,26.7466,27.56,28.2119,DOWN,0
2001-09-06,26.75,27.75,26.7581,27.419,28.1965,DOWN,0
2001-09-07,25.975,26.65,26.7652,27.1,28.1655,DOWN,0
2001-09-10,25.8,25.6,26.7667,26.777,28.1202,DOWN,0
2001-09-17,25.125,24.5,26.7617,26.279,28.0742,DOWN,0
2001-09-18,24.975,25.125,26.7567,25.725,28.0281,DOWN,0
2001-09-19,24.38,25.25,26.747,25.251,27.9696,DOWN,0
2001-09-20,23.295,23.88,26.7348,24.715,27.8899,UP,1
2001-09-21,23.315,22.5,26.7188,24.218,27.8153,UP,1
2001-09-24,24.26,24.1,26.7069,24.045,27.7519,UP,1
2001-09-25,24.68,24.25,26.6993,23.986,27.7028,UP,1
2001-09-26,24.78,24.68,26.6933,24.066,27.6483,UP,1
2001-09-27,26.045,24.8,26.6937,24.616,27.6125,UP,1
2001-09-28,26.45,26.145,26.6909,25.243,27.5761,DOWN,0
2001-10-01,26.405,26.325,26.6955,25.672,27.5317,UP,1
2001-10-02,26.81,26.3,26.6982,26.098,27.4849,DOWN,0
2001-10-03,26.65,26.625,26.7009,26.472,27.4372,UP,1
2001-10-04,26.82,26.6,26.7062,26.627,27.3916,DOWN,0
2001-10-05,26.195,26.775,26.7071,26.576,27.3326,UP,1
2001-10-08,26.6,26.195,26.7114,26.615,27.282,UP,1
2001-10-09,26.675,26.6,26.7166,26.588,27.2305,UP,1
2001-10-10,26.88,26.63,26.7201,26.634,27.1745,UP,1
2001-10-11,27.08,26.755,26.727,26.686,27.106,UP,1
2001-10-12,27.125,27.0,26.7387,26.872,27.0334,DOWN,0
2001-10-15,27.005,27.175,26.7529,26.953,26.9657,UP,1
2001-10-16,27.26,26.925,26.7655,27.07,26.9111,UP,1
2001-10-17,27.69,27.5,26.7816,27.232,26.878,UP,1
2001-10-18,28.385,27.6,26.7979,27.493,26.8686,UP,1
2001-10-19,28.85,28.385,26.8172,27.838,26.8719,UP,1
2001-10-22,29.425,28.725,26.8378,28.322,26.8834,DOWN,0
2001-10-23,28.98,29.425,26.8612,28.666,26.886,DOWN,0
2001-10-24,28.9,28.95,26.8826,28.908,26.8996,UP,1
2001-10-25,29.395,28.85,26.9136,29.11,26.9235,UP,1
2001-10-26,29.555,29.395,26.9471,29.251,26.9574,DOWN,0
2001-10-29,29.09,29.475,26.9795,29.184,26.9822,DOWN,0
2001-10-30,28.63,28.84,27.0078,29.114,26.9978,DOWN,0
2001-10-31,28.12,28.575,27.0308,28.958,27.0082,UP,1
2001-11-01,28.375,28.0,27.0543,28.754,27.0232,DOWN,0
2001-11-02,28.265,28.5,27.0812,28.496,27.0378,DOWN,0
2001-11-05,27.815,28.35,27.1063,28.241,27.0432,UP,1
2001-11-06,27.875,27.8,27.1305,28.09,27.047,DOWN,0
2001-11-07,27.475,27.6,27.1574,27.961,27.0441,DOWN,0
2001-11-08,27.28,27.575,27.1835,27.742,27.0373,DOWN,0
2001-11-09,26.75,27.405,27.2027,27.439,27.0206,UP,1
2001-11-12,26.79,26.775,27.2219,27.234,27.0067,UP,1
2001-11-13,26.875,26.85,27.2385,27.034,26.9931,UP,1
2001-11-14,27.0,27.0,27.2536,26.939,26.984,UP,1
2001-11-15,27.13,27.0,27.2686,26.909,26.9752,UP,1
2001-11-16,27.31,27.135,27.2878,27.021,26.9731,DOWN,0
2001-11-19,26.615,27.275,27.3046,26.986,26.9531,UP,1
2001-11-20,27.135,26.4,27.3273,27.038,26.9409,UP,1
2001-11-21,27.525,27.2,27.3524,27.143,26.9564,UP,1
2001-11-23,27.8,27.35,27.3783,27.277,26.9929,UP,1
2001-11-26,28.25,27.7,27.4036,27.465,27.0419,DOWN,0
2001-11-27,27.985,28.125,27.4282,27.739,27.0991,DOWN,0
2001-11-28,27.89,28.0,27.4489,27.89,27.1574,DOWN,0
2001-11-29,27.53,27.765,27.4675,27.891,27.2204,DOWN,0
2001-11-30,27.455,27.655,27.4855,27.822,27.3036,DOWN,0
2001-12-03,27.365,27.375,27.4974,27.645,27.3846,DOWN,0
2001-12-04,27.275,27.365,27.5095,27.503,27.4449,UP,1
2001-12-05,27.7,27.175,27.5237,27.465,27.5053,DOWN,0
2001-12-06,27.575,27.675,27.5373,27.474,27.5612,DOWN,0
2001-12-07,27.0,27.525,27.5473,27.383,27.5803,DOWN,0
2001-12-10,26.31,26.925,27.5533,27.172,27.5775,UP,1
2001-12-11,26.9,26.25,27.5582,27.097,27.5874,DOWN,0
2001-12-12,26.475,26.8,27.5567,26.852,27.5807,DOWN,0
2001-12-13,26.24,26.225,27.5531,26.585,27.5725,UP,1
2001-12-14,26.525,26.25,27.5476,26.49,27.5666,UP,1
2001-12-17,26.915,26.6,27.5442,26.611,27.581,UP,1
2001-12-18,27.805,26.915,27.5428,26.792,27.6051,UP,1
2001-12-19,28.0,27.875,27.5403,27.097,27.6316,UP,1
2001-12-20,28.155,28.0,27.5413,27.48,27.6571,UP,1
2001-12-21,29.4,28.425,27.5483,28.055,27.7035,DOWN,0
2001-12-24,29.4,29.4,27.5579,28.552,27.749,DOWN,0
2001-12-26,28.9,29.425,27.5677,28.771,27.7869,UP,1
2001-12-27,28.92,28.695,27.5733,28.955,27.8201,UP,1
2001-12-28,29.05,28.875,27.5794,29.134,27.8473,UP,1
2001-12-31,29.185,29.265,27.5933,29.091,27.8633,DOWN,0
2002-01-02,28.615,29.075,27.6045,28.934,27.8586,DOWN,0
2002-01-03,28.035,28.5,27.614,28.761,27.8308,DOWN,0
2002-01-04,27.815,27.935,27.6206,28.54,27.8075,DOWN,0
2002-01-07,27.205,27.775,27.6247,28.171,27.7736,DOWN,0
2002-01-08,26.955,27.3,27.6285,27.725,27.7248,DOWN,0
2002-01-09,26.725,26.955,27.6329,27.347,27.6682,DOWN,0
2002-01-10,26.7,26.875,27.6379,27.08,27.6204,UP,1
2002-01-11,27.005,26.95,27.6529,26.918,27.5879,UP,1
2002-01-14,27.09,27.13,27.6641,26.895,27.5673,UP,1
2002-01-15,27.135,27.15,27.6699,26.931,27.5425,DOWN,0
2002-01-16,26.945,27.135,27.6721,26.975,27.5161,UP,1
2002-01-17,27.255,26.945,27.6785,27.086,27.5049,UP,1
2002-01-18,27.375,27.255,27.6849,27.16,27.4949,UP,1
2002-01-22,28.05,27.5,27.6945,27.352,27.5064,UP,1
2002-01-23,28.225,28.175,27.7076,27.57,27.5253,UP,1
2002-01-24,28.245,28.225,27.7243,27.83,27.5552,DOWN,0
2002-01-25,27.915,28.365,27.7385,27.962,27.5777,DOWN,0
2002-01-28,27.15,27.8,27.7452,27.917,27.5832,UP,1
2002-01-29,28.88,28.65,27.761,28.083,27.6208,UP,1
2002-01-30,29.275,28.88,27.7764,28.293,27.6637,UP,1
2002-01-31,29.37,29.4,27.7929,28.518,27.7049,DOWN,0
2002-02-01,28.705,29.49,27.8103,28.676,27.7467,UP,1
2002-02-04,29.425,28.83,27.8274,29.131,27.7925,UP,1
2002-02-05,30.43,29.425,27.8495,29.441,27.8506,DOWN,0
2002-02-06,30.005,30.45,27.865,29.587,27.8947,DOWN,0
2002-02-07,29.195,29.76,27.8733,29.552,27.9136,UP,1
2002-02-08,29.57,29.2,27.8791,29.725,27.9453,UP,1
2002-02-11,30.025,29.9,27.8877,29.845,27.988,DOWN,0
2002-02-12,29.91,29.95,27.8981,29.741,28.0356,DOWN,0
2002-02-13,29.905,29.85,27.9053,29.721,28.0846,UP,1
2002-02-14,30.005,29.925,27.9097,29.883,28.1374,UP,1
2002-02-15,30.385,30.075,27.916,30.046,28.1996,DOWN,0
2002-02-19,29.98,30.575,27.9181,30.037,28.2452,UP,1
2002-02-20,30.375,30.005,27.9217,30.13,28.3012,DOWN,0
2002-02-21,30.3,30.375,27.9271,30.209,28.3672,DOWN,0
2002-02-22,30.075,30.0,27.9307,30.223,28.4425,DOWN,0
2002-02-25,29.725,29.655,27.9344,30.091,28.499,UP,1
2002-02-26,30.57,29.825,27.9426,30.209,28.5809,UP,1
2002-02-27,31.06,30.525,27.9537,30.346,28.6773,DOWN,0
2002-02-28,30.75,31.065,27.9632,30.436,28.7618,DOWN,0
2002-03-01,30.25,30.75,27.9722,30.471,28.8285,DOWN,0
2002-03-04,30.105,30.375,27.9819,30.547,28.8745,DOWN,0
2002-03-05,29.57,30.025,27.9894,30.347,28.9059,UP,1
2002-03-06,30.0,29.575,27.9993,30.135,28.9428,DOWN,0
2002-03-07,29.93,29.9,28.0066,29.971,28.9534,DOWN,0
2002-03-08,29.755,30.025,28.0108,29.872,28.9605,DOWN,0
2002-03-11,29.3,29.75,28.0106,29.711,28.9685,DOWN,0
2002-03-12,29.15,29.25,28.0113,29.627,28.9731,DOWN,0
2002-03-13,29.1,29.175,28.0104,29.447,28.9741,UP,1
2002-03-14,29.305,29.1,28.013,29.322,28.9765,UP,1
2002-03-15,30.63,29.515,28.0229,29.497,29.0168,UP,1
2002-03-18,30.94,30.63,28.0337,29.825,29.0749,DOWN,0
2002-03-19,30.685,30.75,28.0439,30.132,29.1323,DOWN,0
2002-03-20,30.225,30.685,28.0525,30.357,29.1927,UP,1
2002-03-21,30.4,30.1,28.0616,30.576,29.2616,DOWN,0
2002-03-22,29.48,29.875,28.0654,30.346,29.3167,DOWN,0
2002-03-25,29.385,29.745,28.0674,30.035,29.3704,UP,1
2002-03-26,29.945,29.51,28.0725,29.887,29.4292,DOWN,0
2002-03-27,29.785,29.82,28.0774,29.799,29.4831,UP,1
2002-03-28,30.165,29.825,28.0849,29.752,29.5437,DOWN,0
2002-04-01,29.81,30.29,28.0905,29.818,29.601,DOWN,0
2002-04-02,29.68,29.825,28.0974,29.877,29.6495,DOWN,0
2002-04-03,29.54,29.7,28.1069,29.796,29.6928,DOWN,0
2002-04-04,29.425,29.475,28.118,29.724,29.7203,DOWN,0
2002-04-05,28.93,29.425,28.127,29.477,29.7344,DOWN,0
2002-04-08,28.71,28.925,28.1348,29.257,29.7437,UP,1
2002-04-09,28.8,28.75,28.142,29.081,29.7614,UP,1
2002-04-10,29.56,28.9,28.1534,29.085,29.8096,DOWN,0
2002-04-11,28.725,29.6,28.1602,28.945,29.8065,UP,1
2002-04-12,28.99,28.725,28.1638,28.957,29.8008,UP,1
2002-04-15,28.995,29.1,28.1689,29.014,29.7933,UP,1
2002-04-16,29.4,29.05,28.1779,29.134,29.8072,DOWN,0
2002-04-17,28.865,29.525,28.1853,28.995,29.796,UP,1
2002-04-18,29.06,28.8,28.193,29.062,29.7686,DOWN,0
2002-04-19,28.37,29.185,28.1973,28.938,29.7359,DOWN,0
2002-04-22,27.75,28.0,28.1957,28.689,29.707,DOWN,0
2002-04-23,27.34,27.85,28.1953,28.277,29.6624,DOWN,0
2002-04-24,27.1,27.4,28.1944,27.924,29.6039,DOWN,0
2002-04-25,27.02,27.1,28.1929,27.516,29.5461,DOWN,0
2002-04-26,26.525,27.25,28.1892,27.147,29.4785,DOWN,0
2002-04-29,26.4,26.59,28.1859,26.877,29.4064,UP,1
2002-04-30,26.755,26.405,28.1826,26.76,29.3338,UP,1
2002-05-01,27.88,26.755,28.1863,26.916,29.2918,UP,1
2002-05-02,27.97,28.12,28.1886,27.106,29.2437,DOWN,0
2002-05-03,27.665,28.095,28.1878,27.334,29.191,DOWN,0
2002-05-06,27.07,27.665,28.1818,27.468,29.1309,UP,1
2002-05-07,27.105,27.35,28.1742,27.538,29.0785,UP,1
2002-05-08,27.5,27.285,28.1659,27.462,29.0171,DOWN,0
2002-05-09,27.125,27.4,28.1564,27.293,28.9384,DOWN,0
2002-05-10,26.39,27.125,28.1428,27.038,28.8512,UP,1
2002-05-13,26.565,26.6,28.1299,26.937,28.7775,UP,1
2002-05-14,26.96,26.575,28.1191,26.908,28.7146,DOWN,0
2002-05-15,26.56,26.75,28.1056,26.72,28.6544,UP,1
2002-05-16,26.985,26.78,28.0921,26.692,28.5941,UP,1
2002-05-17,27.635,26.985,28.0778,26.941,28.5482,DOWN,0
2002-05-20,27.375,27.65,28.0609,27.103,28.5006,DOWN,0
2002-05-21,27.025,27.4,28.0441,27.116,28.4551,DOWN,0
2002-05-22,26.91,27.15,28.0287,27.186,28.4103,UP,1
2002-05-23,27.685,27.025,28.0204,27.326,28.382,UP,1
2002-05-24,27.835,27.925,28.0153,27.366,28.3526,DOWN,0
2002-05-28,27.73,27.835,28.0105,27.437,28.2946,DOWN,0
2002-05-29,27.705,27.675,28.0048,27.573,28.2299,DOWN,0
2002-05-30,27.65,27.6,27.9987,27.721,28.1692,DOWN,0
2002-05-31,27.28,27.655,27.994,27.64,28.1103,DOWN,0
2002-06-03,26.35,27.35,27.9848,27.343,28.0293,DOWN,0
2002-06-04,25.75,26.37,27.9743,26.947,27.9547,UP,1
2002-06-05,26.69,25.75,27.9684,26.744,27.9008,DOWN,0
2002-06-06,26.505,26.69,27.9617,26.515,27.832,UP,1
2002-06-07,26.625,26.505,27.9568,26.384,27.7688,UP,1
2002-06-10,27.295,26.775,27.9552,26.573,27.7114,DOWN,0
2002-06-11,26.86,27.325,27.9518,26.795,27.6524,DOWN,0
2002-06-12,26.285,26.5,27.9455,26.714,27.5845,UP,1
2002-06-13,26.36,26.35,27.9389,26.685,27.5209,DOWN,0
2002-06-14,26.35,26.275,27.9325,26.63,27.4594,UP,1
2002-06-17,27.09,26.475,27.9299,26.589,27.4226,UP,1
2002-06-18,27.23,27.005,27.9281,26.663,27.393,DOWN,0
2002-06-19,27.135,27.105,27.9264,26.833,27.3597,DOWN,0
2002-06-20,26.98,26.95,27.9235,26.957,27.3081,DOWN,0
2002-06-21,26.39,26.445,27.9182,26.965,27.2614,DOWN,0
2002-06-24,26.39,26.18,27.9123,26.825,27.2094,DOWN,0
2002-06-25,26.02,26.65,27.9053,26.583,27.1499,UP,1
2002-06-26,26.255,26.02,27.8985,26.407,27.087,UP,1
2002-06-27,26.87,26.38,27.8941,26.385,27.0471,DOWN,0
2002-06-28,26.755,26.625,27.8941,26.458,27.001,DOWN,0
2002-07-01,25.865,26.725,27.8936,26.353,26.9509,DOWN,0
2002-07-02,24.63,25.45,27.8877,26.075,26.8885,UP,1
2002-07-03,25.26,24.75,27.8884,25.876,26.8469,UP,1
2002-07-05,26.145,25.2,27.8943,25.731,26.8278,DOWN,0
2002-07-08,25.95,26.1,27.9021,25.57,26.8064,DOWN,0
2002-07-09,24.775,25.9,27.9095,25.352,26.7714,DOWN,0
2002-07-10,23.5,24.8,27.9104,25.126,26.7134,UP,1
2002-07-11,23.67,23.0,27.9075,24.808,26.6517,UP,1
2002-07-12,24.505,23.89,27.9066,24.48,26.5842,DOWN,0
2002-07-15,23.6,24.5,27.9007,24.01,26.4968,UP,1
2002-07-16,23.99,23.35,27.8904,23.853,26.4233,UP,1
2002-07-17,25.575,25.75,27.8861,24.268,26.3934,DOWN,0
2002-07-18,25.005,25.575,27.8791,24.535,26.3514,DOWN,0
2002-07-19,23.805,24.2,27.864,24.395,26.2775,DOWN,0
2002-07-22,23.59,23.7,27.8487,24.393,26.2068,DOWN,0
2002-07-23,22.8,22.75,27.8286,24.155,26.135,DOWN,0
2002-07-24,22.72,22.225,27.8113,23.584,26.0581,UP,1
2002-07-25,23.86,22.45,27.7976,23.355,25.9961,UP,1
2002-07-26,24.12,23.8,27.7848,23.418,25.9473,UP,1
2002-07-29,25.225,24.245,27.7765,23.745,25.9121,DOWN,0
2002-07-30,25.015,24.9,27.7662,24.188,25.8597,UP,1
2002-07-31,25.31,25.015,27.7571,24.706,25.8184,DOWN,0
2002-08-01,24.975,25.31,27.747,24.929,25.7774,UP,1
2002-08-02,25.23,24.8,27.7368,25.151,25.7438,DOWN,0
2002-08-05,24.385,25.425,27.7203,24.983,25.6778,UP,1
2002-08-06,25.145,24.55,27.7041,25.009,25.624,UP,1
2002-08-07,25.825,25.8,27.689,25.112,25.5859,UP,1
2002-08-08,26.81,25.98,27.6759,25.479,25.568,UP,1
2002-08-09,27.28,26.875,27.6674,25.889,25.5606,DOWN,0
2002-08-12,26.895,26.75,27.6574,26.391,25.5529,DOWN,0
2002-08-13,26.27,26.7,27.6418,26.616,25.5513,UP,1
2002-08-14,27.02,26.27,27.6291,26.855,25.5767,DOWN,0
2002-08-15,26.895,27.075,27.6181,26.872,25.5808,DOWN,0
2002-08-16,26.875,26.775,27.6093,26.791,25.5882,UP,1
2002-08-19,27.185,26.87,27.6047,26.849,25.5994,DOWN,0
2002-08-20,27.185,27.06,27.5987,27.032,25.5972,UP,1
2002-08-21,27.525,27.255,27.595,27.133,25.6105,UP,1
2002-08-22,27.955,27.645,27.5957,27.345,25.6439,DOWN,0
2002-08-23,27.75,27.75,27.5951,27.52,25.6717,UP,1
2002-08-26,28.25,28.125,27.599,27.733,25.7097,DOWN,0
2002-08-27,27.74,28.375,27.6013,27.844,25.7227,DOWN,0
2002-08-28,27.64,27.74,27.6057,27.867,25.7309,UP,1
2002-08-29,27.955,27.3,27.6115,27.867,25.7473,UP,1
2002-08-30,28.185,27.945,27.6181,27.954,25.7714,DOWN,0
2002-09-03,27.66,28.06,27.6214,27.836,25.7968,UP,1
2002-09-04,28.15,27.75,27.6265,27.918,25.832,UP,1
2002-09-05,28.665,28.025,27.6333,28.123,25.8849,UP,1
2002-09-06,28.85,28.995,27.6444,28.302,25.9368,UP,1
2002-09-09,29.305,28.825,27.6553,28.526,25.9855,DOWN,0
2002-09-10,29.125,29.35,27.6633,28.819,26.0329,UP,1
2002-09-11,29.4,29.35,27.6713,29.069,26.1036,DOWN,0
2002-09-12,28.805,29.15,27.6741,29.097,26.1871,DOWN,0
2002-09-13,28.745,28.5,27.6779,29.076,26.2568,UP,1
2002-09-16,29.4,28.745,27.6854,29.095,26.3219,UP,1
2002-09-17,29.775,29.625,27.6966,29.225,26.3984,UP,1
2002-09-18,30.015,29.78,27.7094,29.348,26.5032,DOWN,0
2002-09-19,29.415,29.775,27.7197,29.47,26.6215,UP,1
2002-09-20,29.735,29.42,27.732,29.668,26.7428,DOWN,0
2002-09-23,29.63,29.4,27.7416,29.714,26.8453,DOWN,0
2002-09-24,27.715,29.635,27.7423,29.302,26.9276,UP,1
2002-09-25,27.94,27.715,27.747,28.887,27.0066,UP,1
2002-09-26,28.715,28.075,27.7591,28.747,27.0694,DOWN,0
2002-09-27,28.155,28.7,27.7653,28.431,27.1324,UP,1
2002-09-30,28.8,28.16,27.777,28.265,27.2323,UP,1
2002-10-01,29.29,28.815,27.7922,28.58,27.3463,DOWN,0
2002-10-02,28.63,29.05,27.8027,28.718,27.4629,UP,1
2002-10-03,29.665,28.97,27.8165,28.908,27.6018,DOWN,0
2002-10-04,29.29,29.975,27.8239,29.135,27.7104,DOWN,0
2002-10-07,29.145,29.295,27.8296,29.204,27.8109,UP,1
2002-10-08,30.235,29.595,27.84,29.393,27.9111,UP,1
2002-10-09,30.655,30.1,27.8463,29.798,28.0239,UP,1
2002-10-10,31.27,30.655,27.8557,30.119,28.1431,DOWN,0
2002-10-11,30.7,31.375,27.8647,30.401,28.2576,UP,1
2002-10-14,30.745,30.7,27.8738,30.721,28.3679,UP,1
2002-10-15,30.825,31.495,27.8827,30.839,28.4967,UP,1
2002-10-16,31.1,30.05,27.8922,30.928,28.6158,UP,1
2002-10-17,32.35,32.25,27.9109,31.144,28.7463,DOWN,0
2002-10-18,31.99,32.275,27.9307,31.402,28.8499,DOWN,0
2002-10-21,31.51,31.99,27.9492,31.555,28.9345,DOWN,0
2002-10-22,31.25,31.635,27.9694,31.64,29.0216,DOWN,0
2002-10-23,30.925,31.25,27.9892,31.605,29.1147,UP,1
2002-10-24,30.99,31.0,28.0106,31.333,29.1941,UP,1
2002-10-25,32.015,30.825,28.0371,31.338,29.2965,DOWN,0
2002-10-28,31.65,32.25,28.0604,31.366,29.392,DOWN,0
2002-10-29,30.895,30.8,28.0794,31.295,29.4662,UP,1
2002-10-30,31.065,30.95,28.099,31.323,29.5438,UP,1
2002-10-31,31.55,31.125,28.1221,31.435,29.6243,UP,1
2002-11-01,32.725,31.5,28.1494,31.577,29.7197,UP,1
2002-11-04,33.045,32.825,28.1778,31.856,29.8256,DOWN,0
2002-11-05,32.355,32.525,28.1993,32.148,29.9077,UP,1
2002-11-06,33.115,32.695,28.2237,32.558,30.0152,UP,1
2002-11-07,33.615,33.025,28.2506,32.971,30.1347,DOWN,0
2002-11-08,32.87,33.62,28.2754,33.0,30.233,DOWN,0
2002-11-11,32.35,32.785,28.3014,32.861,30.3163,DOWN,0
2002-11-12,32.29,32.3,28.3184,32.848,30.4089,UP,1
2002-11-13,32.375,32.295,28.3339,32.7,30.4934,UP,1
2002-11-14,32.5,32.875,28.3496,32.477,30.5701,DOWN,0
2002-11-15,32.375,32.4,28.3679,32.378,30.6406,UP,1
2002-11-18,32.505,32.375,28.3833,32.409,30.7046,UP,1
2002-11-19,32.85,32.505,28.3954,32.521,30.7791,UP,1
2002-11-20,33.405,32.765,28.4124,32.727,30.8592,UP,1
2002-11-21,33.465,33.375,28.4338,32.92,30.9524,DOWN,0
2002-11-22,32.29,33.45,28.4474,32.903,31.0233,DOWN,0
2002-11-25,31.665,32.415,28.4556,32.735,31.0686,DOWN,0
2002-11-26,30.725,31.54,28.4596,32.31,31.0876,UP,1
2002-11-27,31.175,31.0,28.466,31.864,31.1108,DOWN,0
2002-11-29,30.925,31.25,28.4706,31.356,31.141,UP,1
2002-12-02,31.18,31.35,28.4746,31.134,31.1699,DOWN,0
2002-12-03,31.0,30.685,28.4797,31.001,31.1973,UP,1
2002-12-04,32.22,30.975,28.4889,31.3,31.2874,DOWN,0
2002-12-05,32.1,32.2,28.4979,31.485,31.3706,UP,1
2002-12-06,32.235,32.105,28.5087,31.747,31.441,UP,1
2002-12-09,32.585,32.11,28.523,32.028,31.5296,UP,1
2002-12-10,32.99,32.595,28.5351,32.426,31.6134,DOWN,0
2002-12-11,32.645,32.865,28.543,32.511,31.6805,DOWN,0
2002-12-12,32.395,32.425,28.5512,32.57,31.7558,DOWN,0
2002-12-13,31.83,32.2,28.5591,32.489,31.7991,UP,1
2002-12-16,32.295,31.835,28.5701,32.431,31.8592,DOWN,0
2002-12-17,32.25,32.31,28.5835,32.283,31.9213,UP,1
2002-12-18,32.94,32.15,28.5982,32.342,31.9754,DOWN,0
2002-12-19,32.63,32.69,28.6117,32.389,32.0149,UP,1
2002-12-20,33.2,32.635,28.6289,32.663,32.0535,DOWN,0
2002-12-23,33.04,33.15,28.6476,32.812,32.1003,UP,1
2002-12-24,33.355,33.075,28.6686,33.033,32.1525,DOWN,0
2002-12-26,33.335,33.36,28.6898,33.112,32.2027,DOWN,0
2002-12-27,32.785,33.275,28.7072,33.143,32.2364,UP,1
2002-12-30,33.395,32.785,28.721,33.182,32.2573,UP,1
2002-12-31,33.56,33.395,28.7341,33.286,32.2887,UP,1
2003-01-02,34.01,33.6,28.7508,33.417,32.3387,UP,1
2003-01-03,34.34,34.125,28.7713,33.618,32.4005,DOWN,0
2003-01-06,34.075,34.425,28.7897,33.876,32.4635,UP,1
2003-01-07,34.2,34.0,28.8133,34.037,32.5277,DOWN,0
2003-01-08,33.71,34.2,28.8349,34.067,32.5616,UP,1
2003-01-09,34.325,33.81,28.8568,34.13,32.6151,DOWN,0
2003-01-10,34.0,34.075,28.8779,34.062,32.6772,UP,1
2003-01-13,34.1,34.075,28.8976,34.067,32.7379,DOWN,0
2003-01-14,33.76,34.1,28.9173,33.979,32.7821,DOWN,0
2003-01-15,33.6,33.76,28.9369,33.957,32.7996,UP,1
2003-01-16,33.675,33.7,28.9576,33.827,32.8122,DOWN,0
2003-01-17,33.575,33.725,28.9784,33.742,32.8366,DOWN,0
2003-01-21,33.205,33.58,28.9997,33.563,32.8384,DOWN,0
