ticker,BA US Equity,BA US Equity,BA US Equity,BA US Equity,BA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-08-28,74.72,74.04,76.7118,75.44,79.6468,DOWN,0
2006-08-29,73.78,75.96,76.7502,74.806,79.4272,UP,1
2006-08-30,75.02,74.0,76.7986,74.538,79.2306,DOWN,0
2006-08-31,74.9,74.75,76.8419,74.47,79.0116,UP,1
2006-09-01,75.43,75.0,76.8841,74.77,78.839,DOWN,0
2006-09-05,75.36,75.75,76.9237,74.898,78.6784,DOWN,0
2006-09-06,74.44,75.36,76.9576,75.03,78.4894,DOWN,0
2006-09-07,72.87,74.44,76.9872,74.6,78.3082,DOWN,0
2006-09-08,72.8,73.3,77.0062,74.18,78.1114,UP,1
2006-09-11,73.82,72.13,77.0298,73.858,77.9278,UP,1
2006-09-12,74.26,73.79,77.0539,73.638,77.7748,UP,1
2006-09-13,76.32,74.36,77.0902,74.014,77.6752,DOWN,0
2006-09-14,75.01,75.07,77.1221,74.442,77.572,DOWN,0
2006-09-15,75.01,75.56,77.1515,74.884,77.456,UP,1
2006-09-18,75.21,75.1,77.1866,75.162,77.3604,DOWN,0
2006-09-19,74.87,75.35,77.2126,75.284,77.2508,UP,1
2006-09-20,76.19,75.51,77.2464,75.258,77.142,DOWN,0
2006-09-21,76.11,77.05,77.2809,75.478,77.0458,UP,1
2006-09-22,77.25,76.2,77.3193,75.926,76.999,UP,1
2006-09-25,77.71,77.7,77.3596,76.426,77.0082,UP,1
2006-09-26,79.0,78.15,77.4043,77.252,77.0092,UP,1
2006-09-27,79.41,79.17,77.4531,77.896,77.014,DOWN,0
2006-09-28,79.28,79.57,77.4985,78.53,76.9538,DOWN,0
2006-09-29,78.85,79.5,77.5398,78.85,76.917,UP,1
2006-10-02,79.97,79.35,77.5824,79.302,76.9348,UP,1
2006-10-03,81.78,79.98,77.6374,79.858,76.9416,UP,1
2006-10-04,83.96,82.5,77.7034,80.768,76.9458,DOWN,0
2006-10-05,83.62,83.97,77.7717,81.636,77.0202,UP,1
2006-10-06,83.68,83.62,77.8364,82.602,77.1196,DOWN,0
2006-10-09,82.65,83.69,77.8977,83.138,77.1944,DOWN,0
2006-10-10,82.13,82.5,77.9517,83.208,77.2886,DOWN,0
2006-10-11,81.64,81.95,78.0025,82.744,77.358,UP,1
2006-10-12,83.64,82.2,78.068,82.748,77.4584,DOWN,0
2006-10-13,82.39,83.25,78.1252,82.49,77.5182,UP,1
2006-10-16,82.66,82.39,78.1826,82.492,77.5816,DOWN,0
2006-10-17,82.29,82.45,78.2428,82.524,77.6324,UP,1
2006-10-18,82.74,82.52,78.3043,82.744,77.7242,DOWN,0
2006-10-19,82.41,82.74,78.3605,82.498,77.8292,DOWN,0
2006-10-20,81.74,82.9,78.4176,82.368,77.94,UP,1
2006-10-23,82.8,81.73,78.4848,82.396,78.0768,UP,1
2006-10-24,83.59,83.1,78.5589,82.656,78.2408,DOWN,0
2006-10-25,80.86,82.6,78.6177,82.28,78.3264,DOWN,0
2006-10-26,79.14,80.75,78.6629,81.626,78.3326,UP,1
2006-10-27,79.74,79.17,78.7132,81.226,78.3556,UP,1
2006-10-30,80.22,80.25,78.7669,80.71,78.4076,DOWN,0
2006-10-31,79.86,80.6,78.8227,79.964,78.4722,UP,1
2006-11-01,80.06,80.01,78.8814,79.804,78.5344,DOWN,0
2006-11-02,79.2,80.06,78.9365,79.816,78.5912,UP,1
2006-11-03,79.97,79.47,79.0039,79.862,78.6858,UP,1
2006-11-06,80.48,79.98,79.0712,79.914,78.8168,UP,1
2006-11-07,84.85,80.73,79.1571,80.912,79.0194,UP,1
2006-11-08,85.45,84.25,79.2498,81.99,79.2528,DOWN,0
2006-11-09,85.11,85.75,79.3318,83.172,79.4546,UP,1
2006-11-10,85.62,86.4,79.4171,84.302,79.669,UP,1
2006-11-13,85.69,85.7,79.5004,85.344,79.8742,UP,1
2006-11-14,85.74,85.69,79.5875,85.522,80.0818,UP,1
2006-11-15,87.08,86.4,79.6648,85.848,80.3346,UP,1
2006-11-16,88.71,87.92,79.7499,86.568,80.6514,UP,1
2006-11-17,89.52,89.05,79.8431,87.348,80.9858,DOWN,0
2006-11-20,89.12,89.05,79.933,88.034,81.2918,UP,1
2006-11-21,91.1,89.85,80.0308,89.106,81.6286,DOWN,0
2006-11-22,90.1,91.1,80.1225,89.71,81.9042,DOWN,0
2006-11-24,89.77,89.25,80.2113,89.922,82.1994,DOWN,0
2006-11-27,87.37,90.0,80.2855,89.492,82.4466,UP,1
2006-11-28,87.94,88.15,80.3646,89.256,82.7012,UP,1
2006-11-29,88.89,88.24,80.4455,88.814,82.9816,DOWN,0
2006-11-30,88.53,89.1,80.5259,88.5,83.2284,UP,1
2006-12-01,89.55,89.6,80.6109,88.456,83.4972,UP,1
2006-12-04,89.58,89.55,80.694,88.898,83.7438,UP,1
2006-12-05,90.73,89.59,80.7824,89.456,84.0042,UP,1
2006-12-06,90.83,91.6,80.8646,89.844,84.2408,DOWN,0
2006-12-07,90.01,91.3,80.9452,90.14,84.4528,UP,1
2006-12-08,90.13,90.07,81.0243,90.256,84.6698,DOWN,0
2006-12-11,89.78,89.77,81.1025,90.296,84.8884,UP,1
2006-12-12,90.31,90.03,81.1906,90.212,85.0952,DOWN,0
2006-12-13,89.6,90.82,81.2739,89.966,85.2516,UP,1
2006-12-14,89.93,89.3,81.3595,89.95,85.371,UP,1
2006-12-15,90.7,90.17,81.4461,90.064,85.5126,DOWN,0
2006-12-18,89.56,90.75,81.5307,90.02,85.6302,UP,1
2006-12-19,90.17,89.0,81.6158,89.992,85.7806,DOWN,0
2006-12-20,90.1,90.18,81.7022,90.092,85.94,DOWN,0
2006-12-21,89.94,89.8,81.7831,90.094,86.106,DOWN,0
2006-12-22,88.76,89.65,81.8529,89.706,86.2084,UP,1
2006-12-26,88.79,88.95,81.9227,89.552,86.3364,UP,1
2006-12-27,88.88,89.15,81.9898,89.294,86.4608,UP,1
2006-12-28,89.0,88.85,82.0546,89.074,86.595,DOWN,0
2006-12-29,88.84,89.25,82.1151,88.854,86.717,UP,1
2007-01-03,89.17,88.9,82.1717,88.936,86.8522,UP,1
2007-01-04,89.53,88.34,82.2285,89.084,87.008,DOWN,0
2007-01-05,89.15,89.78,82.2829,89.138,87.135,DOWN,0
2007-01-08,88.94,88.61,82.3346,89.126,87.242,DOWN,0
2007-01-09,88.0,88.93,82.3851,88.958,87.3848,UP,1
2007-01-10,89.27,88.04,82.4378,88.978,87.5874,DOWN,0
2007-01-11,88.84,88.97,82.49,88.84,87.7694,DOWN,0
2007-01-12,88.13,88.54,82.5431,88.636,87.9276,DOWN,0
2007-01-16,88.0,88.25,82.5872,88.448,88.0904,UP,1
2007-01-17,88.83,88.02,82.6393,88.614,88.2658,DOWN,0
2007-01-18,88.0,89.13,82.6896,88.36,88.4418,UP,1
2007-01-19,88.63,88.45,82.7427,88.318,88.615,DOWN,0
2007-01-22,85.6,87.51,82.7777,87.812,88.7174,UP,1
2007-01-23,87.36,85.01,82.819,87.684,88.7676,UP,1
2007-01-24,87.6,87.35,82.8579,87.438,88.8106,DOWN,0
2007-01-25,86.16,87.3,82.8908,87.07,88.8316,DOWN,0
2007-01-26,85.43,86.0,82.914,86.43,88.8278,UP,1
2007-01-29,85.5,85.05,82.9387,86.41,88.824,UP,1
2007-01-30,86.0,85.75,82.9526,86.138,88.8292,UP,1
2007-01-31,89.56,89.3,82.9858,86.53,88.8788,UP,1
2007-02-01,91.05,89.95,83.0293,87.508,88.9256,DOWN,0
2007-02-02,90.05,91.05,83.063,88.432,88.9362,UP,1
2007-02-05,90.72,90.45,83.0918,89.476,88.9682,UP,1
2007-02-06,90.98,91.0,83.1192,90.472,88.9658,DOWN,0
2007-02-07,90.35,90.59,83.1387,90.63,88.9708,DOWN,0
2007-02-08,89.52,89.64,83.1558,90.324,88.9658,UP,1
2007-02-09,90.0,89.35,83.1802,90.314,89.0184,DOWN,0
2007-02-12,89.2,89.55,83.2017,90.01,89.0436,UP,1
2007-02-13,89.29,89.2,83.2276,89.672,89.0516,UP,1
2007-02-14,89.94,89.27,83.2601,89.59,89.0798,UP,1
2007-02-15,91.71,90.02,83.2993,90.028,89.123,DOWN,0
2007-02-16,90.94,91.98,83.3274,90.216,89.1502,UP,1
2007-02-20,91.03,91.5,83.3532,90.582,89.1562,DOWN,0
2007-02-21,90.96,90.3,83.3748,90.916,89.1588,DOWN,0
2007-02-22,90.58,91.1,83.3853,91.044,89.1702,DOWN,0
2007-02-23,90.28,90.21,83.3988,90.758,89.1732,DOWN,0
2007-02-26,88.93,90.48,83.4035,90.356,89.1562,DOWN,0
2007-02-27,87.2,88.0,83.3948,89.59,89.094,UP,1
2007-02-28,87.26,87.4,83.39,88.85,89.0472,UP,1
2007-03-01,87.85,86.6,83.3942,88.304,89.0056,DOWN,0
2007-03-02,87.03,87.87,83.4001,87.654,88.9322,DOWN,0
2007-03-05,87.02,86.96,83.4032,87.272,88.8814,UP,1
2007-03-06,87.82,88.03,83.4234,87.396,88.8344,UP,1
2007-03-07,88.71,87.82,83.4533,87.686,88.8066,UP,1
2007-03-08,88.89,88.98,83.4747,87.894,88.7856,UP,1
2007-03-09,89.51,89.7,83.4937,88.39,88.8006,UP,1
2007-03-12,91.2,89.0,83.524,89.226,88.8488,DOWN,0
2007-03-13,89.45,90.9,83.5593,89.552,88.8602,UP,1
2007-03-14,89.98,89.45,83.5943,89.806,88.8798,UP,1
2007-03-15,91.04,89.98,83.632,90.236,88.9238,DOWN,0
2007-03-16,90.0,91.04,83.6713,90.334,88.9404,UP,1
2007-03-19,90.32,90.5,83.7067,90.158,88.9562,DOWN,0
2007-03-20,90.16,90.32,83.7393,90.3,88.9764,UP,1
2007-03-21,90.8,90.16,83.7743,90.464,89.0136,DOWN,0
2007-03-22,90.57,90.4,83.8165,90.37,89.065,UP,1
2007-03-23,90.98,90.57,83.8681,90.566,89.0992,DOWN,0
2007-03-26,90.83,90.88,83.915,90.668,89.139,DOWN,0
2007-03-27,90.52,90.6,83.9616,90.74,89.1868,DOWN,0
2007-03-28,89.45,90.28,84.0064,90.47,89.2158,UP,1
2007-03-29,89.76,90.11,84.0658,90.308,89.2344,DOWN,0
2007-03-30,88.91,89.62,84.1254,89.894,89.2526,DOWN,0
2007-04-02,88.83,88.9,84.1595,89.494,89.2566,UP,1
2007-04-03,89.9,89.32,84.185,89.37,89.3426,UP,1
2007-04-04,90.27,89.91,84.2086,89.534,89.4008,UP,1
2007-04-05,90.5,90.2,84.2373,89.682,89.4588,DOWN,0
2007-04-09,90.03,90.97,84.2632,89.906,89.5362,UP,1
2007-04-10,90.84,89.95,84.2882,90.308,89.6444,DOWN,0
2007-04-11,89.97,90.9,84.3177,90.322,89.7338,UP,1
2007-04-12,90.85,89.98,84.355,90.438,89.8308,UP,1
2007-04-13,91.03,91.1,84.3907,90.544,89.8602,DOWN,0
2007-04-16,90.31,91.0,84.4326,90.6,89.8454,UP,1
2007-04-17,90.45,90.3,84.4717,90.522,89.8534,UP,1
2007-04-18,93.88,90.45,84.5261,91.304,89.9166,DOWN,0
2007-04-19,92.99,93.49,84.5815,91.732,89.9568,UP,1
2007-04-20,93.29,93.77,84.6414,92.184,90.0156,UP,1
2007-04-23,93.64,94.1,84.7088,92.85,90.098,UP,1
2007-04-24,93.67,94.9,84.7731,93.494,90.1714,UP,1
2007-04-25,94.69,94.64,84.8466,93.656,90.2812,DOWN,0
2007-04-26,94.26,94.54,84.9161,93.91,90.3806,DOWN,0
2007-04-27,94.02,94.25,84.9781,94.056,90.4622,DOWN,0
2007-04-30,93.0,94.02,85.0385,93.928,90.488,UP,1
2007-05-01,93.23,93.15,85.1067,93.84,90.5338,UP,1
2007-05-02,93.83,93.08,85.1896,93.668,90.5898,UP,1
2007-05-03,93.85,94.08,85.2641,93.586,90.6476,DOWN,0
2007-05-04,93.61,94.35,85.3363,93.504,90.7082,UP,1
2007-05-07,94.56,93.8,85.3976,93.816,90.7938,DOWN,0
2007-05-08,94.21,94.41,85.4652,94.012,90.8994,DOWN,0
2007-05-09,94.08,93.87,85.5402,94.062,91.037,DOWN,0
2007-05-10,92.8,93.75,85.597,93.852,91.1478,UP,1
2007-05-11,93.4,92.81,85.6453,93.81,91.2588,UP,1
2007-05-14,93.56,93.4,85.7136,93.61,91.3894,UP,1
2007-05-15,94.34,93.98,85.7917,93.636,91.5358,UP,1
2007-05-16,95.34,94.5,85.8739,93.888,91.6862,UP,1
2007-05-17,96.79,95.34,85.9707,94.686,91.8478,DOWN,0
2007-05-18,96.63,97.07,86.063,95.332,92.0026,UP,1
2007-05-21,96.9,96.42,86.1544,96.0,92.1504,DOWN,0
2007-05-22,96.48,97.24,86.2398,96.428,92.256,DOWN,0
2007-05-23,95.57,95.95,86.3202,96.474,92.3784,UP,1
2007-05-24,97.42,95.9,86.4086,96.6,92.5272,UP,1
2007-05-25,98.25,98.3,86.5091,96.924,92.6714,UP,1
2007-05-29,98.5,98.52,86.6158,97.244,92.8414,UP,1
2007-05-30,100.55,98.47,86.7375,98.058,93.046,UP,1
2007-05-31,100.59,100.69,86.8607,99.062,93.2546,DOWN,0
2007-06-01,99.83,101.45,86.9829,99.544,93.4352,UP,1
2007-06-04,99.98,101.0,87.0999,99.89,93.6234,DOWN,0
2007-06-05,99.5,99.94,87.2032,100.09,93.7938,DOWN,0
2007-06-06,98.29,98.97,87.3017,99.638,93.943,DOWN,0
2007-06-07,96.84,98.29,87.3978,98.888,94.0694,UP,1
2007-06-08,98.19,96.7,87.5056,98.56,94.2442,DOWN,0
2007-06-11,97.55,98.25,87.6086,98.074,94.4,DOWN,0
2007-06-12,96.48,97.55,87.7092,97.47,94.5514,UP,1
2007-06-13,98.47,97.12,87.8254,97.506,94.7442,UP,1
2007-06-14,98.97,99.0,87.9506,97.932,94.9256,DOWN,0
2007-06-15,98.15,99.52,88.0677,97.924,95.0832,DOWN,0
2007-06-18,97.4,98.03,88.1858,97.894,95.2212,DOWN,0
2007-06-19,96.92,97.4,88.2953,97.982,95.359,DOWN,0
2007-06-20,96.08,97.1,88.4012,97.504,95.4638,UP,1
2007-06-21,97.2,96.08,88.5101,97.15,95.6084,DOWN,0
2007-06-22,95.92,96.64,88.6129,96.704,95.7098,DOWN,0
2007-06-25,95.57,96.0,88.7185,96.338,95.8006,DOWN,0
2007-06-26,94.98,95.4,88.8291,95.95,95.894,DOWN,0
2007-06-27,94.65,94.31,88.9383,95.664,95.978,UP,1
2007-06-28,95.16,95.0,89.045,95.256,96.0036,UP,1
2007-06-29,96.16,95.36,89.1545,95.304,96.067,UP,1
2007-07-02,96.77,96.72,89.2568,95.544,96.1366,UP,1
2007-07-03,97.65,96.8,89.37,96.078,96.2168,UP,1
2007-07-05,98.36,97.52,89.4867,96.82,96.3106,UP,1
2007-07-06,98.88,98.13,89.6051,97.564,96.3944,UP,1
2007-07-09,99.9,100.99,89.7302,98.312,96.5072,UP,1
2007-07-10,100.25,100.6,89.8505,99.008,96.6318,DOWN,0
2007-07-11,100.12,100.48,89.9706,99.502,96.7742,UP,1
2007-07-12,100.78,100.5,90.0882,99.986,96.9252,UP,1
2007-07-13,101.88,101.18,90.2091,100.586,97.0862,UP,1
2007-07-16,102.07,102.0,90.3244,101.02,97.2506,DOWN,0
2007-07-17,102.05,101.91,90.4376,101.38,97.4194,DOWN,0
2007-07-18,101.82,101.85,90.5503,101.72,97.5646,UP,1
2007-07-19,102.48,101.63,90.6685,102.06,97.73,UP,1
2007-07-20,103.86,102.8,90.7879,102.456,97.9256,UP,1
2007-07-23,104.04,104.48,90.8993,102.85,98.1504,DOWN,0
2007-07-24,103.8,103.45,90.9984,103.2,98.3584,UP,1
2007-07-25,107.23,106.98,91.1165,104.282,98.6318,DOWN,0
2007-07-26,103.7,106.06,91.2166,104.526,98.819,UP,1
2007-07-27,103.71,103.6,91.3219,104.496,98.9864,UP,1
2007-07-30,105.54,104.6,91.4389,104.796,99.1614,DOWN,0
2007-07-31,103.43,106.54,91.5479,104.722,99.2974,UP,1
2007-08-01,104.53,103.03,91.6523,104.182,99.45,UP,1
2007-08-02,105.93,105.02,91.7701,104.628,99.639,DOWN,0
2007-08-03,104.24,105.5,91.878,104.734,99.8124,UP,1
2007-08-06,104.34,104.49,91.9882,104.494,99.9508,DOWN,0
2007-08-07,103.22,103.7,92.0906,104.452,100.0502,DOWN,0
2007-08-08,102.72,103.1,92.1922,104.09,100.1346,DOWN,0
2007-08-09,98.3,100.79,92.2749,102.564,100.0896,UP,1
2007-08-10,98.44,96.95,92.3531,101.404,100.0466,UP,1
2007-08-13,100.05,99.46,92.4354,100.546,100.051,DOWN,0
2007-08-14,97.63,100.33,92.5193,99.428,100.004,DOWN,0
2007-08-15,95.51,97.0,92.6011,97.986,99.9242,DOWN,0
2007-08-16,92.74,95.2,92.6661,96.874,99.8132,UP,1
2007-08-17,95.93,94.79,92.7447,96.372,99.795,UP,1
2007-08-20,97.21,96.26,92.8314,95.804,99.7754,DOWN,0
2007-08-21,96.95,96.83,92.9159,95.668,99.7634,UP,1
2007-08-22,97.99,97.5,93.0098,96.164,99.7936,DOWN,0
2007-08-23,96.74,98.95,93.0937,96.964,99.759,UP,1
2007-08-24,98.47,96.78,93.1836,97.472,99.749,UP,1
2007-08-27,98.54,98.07,93.2521,97.738,99.7568,DOWN,0
2007-08-28,95.65,97.99,93.3031,97.478,99.7218,UP,1
2007-08-29,96.9,96.5,93.3621,97.26,99.7214,DOWN,0
2007-08-30,96.85,96.74,93.4182,97.282,99.7368,DOWN,0
2007-08-31,96.7,98.0,93.4733,96.928,99.7268,DOWN,0
2007-09-04,95.92,96.1,93.5241,96.404,99.7268,DOWN,0
2007-09-05,95.84,95.2,93.5679,96.442,99.7322,UP,1
2007-09-06,96.2,95.54,93.6054,96.302,99.7566,DOWN,0
2007-09-07,94.84,95.2,93.632,95.9,99.7604,UP,1
2007-09-10,95.33,95.01,93.6631,95.626,99.7638,UP,1
2007-09-11,97.44,95.98,93.6948,95.93,99.7894,UP,1
2007-09-12,98.32,97.21,93.7359,96.426,99.8204,UP,1
2007-09-13,98.95,98.6,93.7818,96.976,99.8464,UP,1
2007-09-14,99.35,98.4,93.8417,97.878,99.8662,DOWN,0
2007-09-17,98.64,98.8,93.8952,98.54,99.8614,DOWN,0
2007-09-18,98.473,98.6,93.9431,98.7466,99.8329,UP,1
2007-09-19,100.02,99.4,94.0005,99.0866,99.8283,UP,1
2007-09-20,101.25,99.94,94.059,99.5466,99.8509,UP,1
2007-09-21,102.59,102.35,94.1241,100.1946,99.8871,UP,1
2007-09-24,103.05,103.0,94.1857,101.0766,99.9105,UP,1
2007-09-25,104.93,102.74,94.2562,102.368,99.9677,DOWN,0
2007-09-26,104.45,105.3,94.3284,103.254,100.0157,UP,1
2007-09-27,105.46,104.45,94.405,104.096,100.0885,DOWN,0
2007-09-28,104.99,105.2,94.4811,104.576,100.1387,UP,1
2007-10-01,106.65,105.45,94.5628,105.296,100.1945,DOWN,0
2007-10-02,105.93,106.62,94.6444,105.496,100.2323,DOWN,0
2007-10-03,104.72,105.33,94.7184,105.55,100.2507,DOWN,0
2007-10-04,104.5,105.15,94.7874,105.358,100.1961,DOWN,0
2007-10-05,102.25,105.4,94.8508,104.81,100.1671,DOWN,0
2007-10-08,101.07,103.26,94.9053,103.694,100.1143,UP,1
2007-10-09,101.45,101.32,94.9621,102.798,100.0325,DOWN,0
2007-10-10,98.68,100.89,95.0058,101.59,99.9375,DOWN,0
2007-10-11,96.26,99.5,95.0433,99.942,99.7721,UP,1
2007-10-12,96.69,96.11,95.0828,98.83,99.5873,DOWN,0
2007-10-15,94.83,95.98,95.1125,97.582,99.3991,UP,1
2007-10-16,95.94,94.5,95.1472,96.48,99.2311,DOWN,0
2007-10-17,95.59,96.52,95.181,95.862,99.0785,UP,1
2007-10-18,96.94,95.36,95.2198,95.998,98.9629,DOWN,0
2007-10-19,93.9,96.54,95.2417,95.44,98.8749,UP,1
2007-10-22,94.93,93.16,95.2706,95.46,98.8047,UP,1
2007-10-23,94.95,95.76,95.3006,95.262,98.7027,DOWN,0
2007-10-24,94.26,95.69,95.3319,94.996,98.6353,UP,1
2007-10-25,96.0,94.88,95.3656,94.808,98.6451,UP,1
2007-10-26,96.02,96.25,95.4015,95.232,98.7107,UP,1
2007-10-29,96.99,95.78,95.4458,95.644,98.7319,UP,1
2007-10-30,97.33,97.25,95.4924,96.12,98.7343,UP,1
2007-10-31,98.59,98.15,95.5412,96.986,98.7671,DOWN,0
2007-11-01,96.6,98.3,95.5842,97.106,98.7393,UP,1
2007-11-02,97.76,96.62,95.6299,97.454,98.7597,UP,1
2007-11-05,97.97,97.59,95.6917,97.65,98.7497,DOWN,0
2007-11-06,97.7,98.0,95.7434,97.724,98.7329,DOWN,0
2007-11-07,96.89,97.0,95.7899,97.384,98.7577,DOWN,0
2007-11-08,96.28,96.97,95.8405,97.32,98.7453,DOWN,0
2007-11-09,94.21,95.08,95.8844,96.61,98.6925,DOWN,0
2007-11-12,92.86,94.25,95.9212,95.588,98.6157,UP,1
2007-11-13,93.7,93.83,95.9597,94.788,98.5713,DOWN,0
2007-11-14,92.79,94.14,95.9758,93.968,98.5103,DOWN,0
2007-11-15,91.34,91.46,95.9773,92.98,98.4131,DOWN,0
2007-11-16,89.99,92.0,95.977,92.136,98.3161,DOWN,0
2007-11-19,88.27,89.6,95.9647,91.218,98.1749,DOWN,0
2007-11-20,87.86,88.31,95.9491,90.05,97.9833,DOWN,0
2007-11-21,87.41,86.78,95.9344,88.974,97.7651,UP,1
2007-11-23,89.54,88.5,95.9345,88.614,97.5769,UP,1
2007-11-26,89.93,90.5,95.9342,88.602,97.3885,UP,1
2007-11-27,91.73,90.57,95.9468,89.294,97.2503,UP,1
2007-11-28,93.61,92.61,95.9684,90.444,97.153,DOWN,0
2007-11-29,93.21,93.61,95.9848,91.604,97.0168,DOWN,0
2007-11-30,92.54,94.6,95.9889,92.204,96.8426,DOWN,0
2007-12-03,91.79,92.5,95.9932,92.576,96.6266,DOWN,0
2007-12-04,89.99,91.43,95.988,92.228,96.3654,UP,1
2007-12-05,90.7,90.9,95.9867,91.646,96.0808,UP,1
2007-12-06,91.78,91.5,95.9927,91.36,95.8274,UP,1
2007-12-07,93.16,92.36,96.0071,91.484,95.5814,DOWN,0
2007-12-10,92.64,93.25,96.0256,91.654,95.3344,DOWN,0
2007-12-11,88.7,92.64,96.0331,91.396,94.9754,DOWN,0
2007-12-12,86.92,88.0,96.0314,90.64,94.5952,UP,1
2007-12-13,88.55,86.67,96.0349,89.994,94.2718,DOWN,0
2007-12-14,88.42,88.54,96.0419,89.046,93.9502,DOWN,0
2007-12-17,87.4,88.21,96.0438,87.998,93.6532,DOWN,0
2007-12-18,87.17,87.87,96.0405,87.692,93.3752,DOWN,0
2007-12-19,86.62,87.75,96.0301,87.632,93.0786,UP,1
2007-12-20,87.19,87.08,96.0216,87.36,92.8488,UP,1
2007-12-21,89.07,88.04,96.0194,87.49,92.705,UP,1
2007-12-24,90.02,89.55,96.0135,88.014,92.5716,DOWN,0
2007-12-26,90.0,90.0,96.0162,88.58,92.475,DOWN,0
2007-12-27,88.88,89.99,96.0107,89.032,92.3338,DOWN,0
2007-12-28,88.25,89.0,95.9968,89.244,92.187,DOWN,0
2007-12-31,87.46,88.14,95.9841,88.922,91.9974,DOWN,0
2008-01-02,86.62,87.57,95.9656,88.242,91.8518,UP,1
2008-01-03,86.98,87.07,95.9497,87.638,91.6928,DOWN,0
2008-01-04,85.82,86.32,95.9248,87.026,91.5102,DOWN,0
2008-01-07,82.87,86.25,95.8863,85.95,91.2824,DOWN,0
2008-01-08,79.91,83.11,95.8309,84.44,90.9606,UP,1
2008-01-09,80.3,79.7,95.7783,83.176,90.6462,UP,1
2008-01-10,82.36,79.86,95.7375,82.252,90.3536,DOWN,0
2008-01-11,80.52,81.77,95.6928,81.192,90.0174,UP,1
2008-01-14,81.67,81.33,95.6524,80.952,89.679,DOWN,0
2008-01-15,77.86,81.47,95.5971,80.542,89.3042,UP,1
2008-01-16,79.87,77.81,95.5523,80.456,88.9464,DOWN,0
2008-01-17,79.52,81.2,95.5004,79.888,88.5774,DOWN,0
2008-01-18,78.4,80.25,95.4411,79.464,88.1914,DOWN,0
2008-01-22,77.6,74.53,95.3766,78.65,87.8056,DOWN,0
2008-01-23,76.57,75.5,95.3093,78.392,87.4114,UP,1
2008-01-24,77.62,77.56,95.2432,77.942,87.0796,DOWN,0
2008-01-25,77.03,78.65,95.1785,77.444,86.763,UP,1
2008-01-28,77.6,77.15,95.1122,77.284,86.441,UP,1
2008-01-29,80.96,78.57,95.0619,77.956,86.2044,UP,1
2008-01-30,82.87,79.7,95.0247,79.216,86.035,UP,1
2008-01-31,83.18,81.78,94.9883,80.328,85.8988,DOWN,0
2008-02-01,82.76,83.37,94.9327,81.474,85.7886,UP,1
2008-02-04,82.9,82.78,94.8823,82.534,85.6894,DOWN,0
2008-02-05,81.69,81.61,94.8243,82.68,85.575,DOWN,0
2008-02-06,79.91,81.9,94.7556,82.088,85.3824,DOWN,0
2008-02-07,79.75,78.71,94.686,81.402,85.1788,DOWN,0
2008-02-08,79.33,79.48,94.6092,80.716,84.9308,UP,1
2008-02-11,81.13,79.46,94.5436,80.362,84.6812,UP,1
2008-02-12,83.56,81.8,94.4913,80.736,84.4882,UP,1
2008-02-13,85.48,84.35,94.4537,81.85,84.347,DOWN,0
2008-02-14,85.22,85.67,94.4136,82.944,84.2156,DOWN,0
2008-02-15,85.18,85.06,94.3704,84.114,84.1194,UP,1
2008-02-19,85.37,86.11,94.328,84.962,84.0128,DOWN,0
2008-02-20,84.0,84.47,94.2799,85.05,83.8572,DOWN,0
2008-02-21,82.01,84.12,94.2172,84.356,83.6342,UP,1
2008-02-22,83.04,82.51,94.1613,83.92,83.4422,UP,1
2008-02-25,84.66,83.26,94.1142,83.816,83.3614,DOWN,0
2008-02-26,84.57,85.12,94.0731,83.656,83.3144,DOWN,0
2008-02-27,83.95,84.22,94.0258,83.646,83.2224,UP,1
2008-02-28,84.8,83.51,93.982,84.204,83.15,DOWN,0
2008-02-29,82.79,84.03,93.9243,84.154,83.0578,DOWN,0
2008-03-03,80.67,79.32,93.8509,83.356,82.9278,DOWN,0
2008-03-04,79.62,79.78,93.7651,82.366,82.7878,UP,1
2008-03-05,80.712,79.82,93.6855,81.7185,82.6582,DOWN,0
2008-03-06,79.51,80.55,93.5985,80.6605,82.467,DOWN,0
2008-03-07,76.6,78.99,93.4991,79.4225,82.1986,DOWN,0
2008-03-10,74.38,76.53,93.3932,78.1645,81.8862,DOWN,0
2008-03-11,73.4,74.78,93.2731,76.9205,81.5766,DOWN,0
2008-03-12,72.45,73.71,93.1441,75.268,81.2606,UP,1
2008-03-13,74.18,71.81,93.0225,74.202,80.995,UP,1
2008-03-14,76.23,75.79,92.9009,74.128,80.7872,DOWN,0
2008-03-17,75.49,74.46,92.7754,74.35,80.5574,UP,1
2008-03-18,76.53,77.0,92.6589,74.976,80.3716,DOWN,0
2008-03-19,73.45,76.98,92.5262,75.176,80.1832,UP,1
2008-03-20,74.8,73.55,92.4027,75.3,80.081,UP,1
2008-03-24,76.29,75.25,92.2927,75.312,80.0008,DOWN,0
2008-03-25,75.9,76.88,92.188,75.394,79.8716,UP,1
2008-03-26,76.3,75.66,92.0786,75.348,79.7872,DOWN,0
2008-03-27,74.22,75.86,91.9619,75.502,79.6382,DOWN,0
2008-03-28,73.47,74.44,91.8469,75.236,79.5504,UP,1
2008-03-31,74.37,74.0,91.7264,74.852,79.4404,UP,1
