ticker,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-07-24,575.1,612.08,670.79,634.87,715.9592,UP,1
2007-07-25,582.0,580.0,671.0162,617.27,712.1336,DOWN,0
2007-07-26,579.25,579.0,671.245,600.32,708.5336,DOWN,0
2007-07-27,578.18,579.25,671.3801,587.606,704.3726,UP,1
2007-07-30,598.0,578.0,671.5709,582.506,700.7126,DOWN,0
2007-07-31,578.48,613.98,671.6895,583.182,696.692,UP,1
2007-08-01,599.0,580.58,671.8258,586.582,692.557,UP,1
2007-08-02,618.0,603.0,672.1188,594.332,688.317,DOWN,0
2007-08-03,599.0,615.0,672.31,598.496,683.797,UP,1
2007-08-06,608.81,612.83,672.5966,600.658,679.5632,DOWN,0
2007-08-07,604.0,605.0,672.8279,605.762,675.4432,UP,1
2007-08-08,620.0,608.0,673.1579,609.962,671.7832,DOWN,0
2007-08-09,612.0,600.1,673.4479,608.762,667.8732,UP,1
2007-08-10,616.0,587.0,673.7666,612.162,664.2532,DOWN,0
2007-08-13,599.1,611.25,674.0256,610.22,660.6352,DOWN,0
2007-08-14,582.0,601.0,674.1419,605.82,657.0552,DOWN,0
2007-08-15,542.75,567.0,674.0181,590.37,652.8102,UP,1
2007-08-16,555.0,523.0,673.9631,578.97,649.2622,UP,1
2007-08-17,569.0,580.01,673.9826,569.57,646.4422,UP,1
2007-08-20,569.45,572.15,674.0224,563.64,643.4114,UP,1
2007-08-21,582.5,566.0,674.1599,563.74,640.8414,DOWN,0
2007-08-22,579.0,600.0,674.3049,570.99,638.6104,DOWN,0
2007-08-23,571.0,579.0,674.4999,574.19,636.2604,DOWN,0
2007-08-24,568.0,567.0,674.6699,573.99,633.6916,DOWN,0
2007-08-27,549.5,567.0,674.7974,570.0,630.7816,DOWN,0
2007-08-28,530.5,544.75,674.8649,559.6,627.6116,UP,1
2007-08-29,535.0,532.0,674.9499,550.8,624.4116,UP,1
2007-08-30,539.5,529.25,674.9774,544.5,621.4214,UP,1
2007-08-31,559.5,560.0,675.1049,542.8,618.9914,UP,1
2007-09-04,571.0,557.0,675.0374,547.1,616.7874,DOWN,0
2007-09-05,530.0,567.0,674.7224,547.0,613.9674,DOWN,0
2007-09-06,517.0,535.0,674.3324,543.4,610.9824,DOWN,0
2007-09-07,498.0,508.7,673.8874,535.1,607.2024,DOWN,0
2007-09-10,488.5,498.0,673.3999,520.9,603.1724,UP,1
2007-09-11,490.0,489.5,672.9199,504.7,599.3774,DOWN,0
2007-09-12,485.23,490.0,672.3861,495.746,595.642,DOWN,0
2007-09-13,480.0,490.0,671.8648,488.346,591.802,UP,1
2007-09-14,489.0,476.0,671.4873,486.546,588.242,UP,1
2007-09-17,496.0,487.0,671.1173,488.046,584.332,UP,1
2007-09-18,534.71,500.0,670.9659,496.988,581.4712,DOWN,0
2007-09-19,516.25,534.0,670.5721,503.192,578.7662,DOWN,0
2007-09-20,508.99,517.25,670.0421,508.99,575.601,DOWN,0
2007-09-21,504.5,510.05,669.4221,512.09,572.086,DOWN,0
2007-09-24,476.0,507.25,668.4767,508.09,567.246,DOWN,0
2007-09-25,450.25,476.0,667.368,491.198,562.231,UP,1
2007-09-26,454.2,456.21,666.364,478.788,557.77,UP,1
2007-09-27,474.24,456.0,665.5069,471.838,553.8548,DOWN,0
2007-09-28,470.25,471.0,664.6081,464.988,549.9798,UP,1
2007-10-01,483.3,475.0,663.8196,466.448,546.8108,UP,1
2007-10-02,500.2,483.41,663.0856,476.438,544.3448,UP,1
2007-10-03,524.0,501.0,662.4956,490.398,543.3228,DOWN,0
2007-10-04,498.0,524.0,661.8081,495.15,541.6428,DOWN,0
2007-10-05,497.0,494.13,661.0731,500.5,539.9978,DOWN,0
2007-10-08,474.5,497.0,660.2466,498.74,537.9242,UP,1
2007-10-09,485.5,474.0,659.4591,495.8,535.6742,DOWN,0
2007-10-10,477.38,485.5,658.666,486.476,533.6522,UP,1
2007-10-11,481.81,485.0,657.9401,483.238,531.3084,DOWN,0
2007-10-12,467.5,485.0,657.1426,477.338,528.2984,DOWN,0
2007-10-15,444.0,464.0,656.1654,471.238,525.1984,DOWN,0
2007-10-16,431.42,437.0,655.0912,460.422,521.6506,DOWN,0
2007-10-17,413.5,438.0,653.9337,447.646,517.8406,UP,1
2007-10-18,416.55,408.5,652.984,434.594,513.7716,UP,1
2007-10-19,429.75,418.0,652.1152,427.044,510.1266,UP,1
2007-10-22,476.0,430.0,651.4127,433.444,507.3266,DOWN,0
2007-10-23,468.0,480.5,650.7465,440.76,504.7046,UP,1
2007-10-24,480.9,470.0,650.1472,454.24,502.6826,UP,1
2007-10-25,483.0,490.01,649.5672,467.53,501.4876,DOWN,0
2007-10-26,480.25,498.25,649.0047,477.63,499.9926,UP,1
2007-10-29,482.72,483.25,648.3933,478.974,498.267,DOWN,0
2007-10-30,480.75,476.0,647.7871,481.524,496.493,DOWN,0
2007-10-31,475.75,483.75,647.0383,480.494,494.358,DOWN,0
2007-11-01,449.0,467.2,646.1883,473.694,491.758,DOWN,0
2007-11-02,436.7,449.0,645.1968,464.984,489.072,DOWN,0
2007-11-05,436.0,430.9,644.2243,455.64,486.432,UP,1
2007-11-06,455.0,436.0,643.2531,450.49,484.542,DOWN,0
2007-11-07,442.24,443.13,642.1393,443.788,482.7768,UP,1
2007-11-08,478.5,451.0,641.3318,449.688,481.6468,UP,1
2007-11-09,479.85,468.0,640.5035,458.318,480.4538,UP,1
2007-11-12,492.76,470.0,639.7398,469.67,479.119,UP,1
2007-11-13,512.0,496.25,639.0348,481.07,477.939,DOWN,0
2007-11-14,504.3,527.0,638.0937,493.482,477.425,DOWN,0
2007-11-15,492.05,500.0,637.0615,496.192,476.926,DOWN,0
2007-11-16,474.0,490.0,635.8315,495.022,476.446,DOWN,0
2007-11-19,451.43,470.0,634.4686,486.756,475.7046,UP,1
2007-11-20,455.05,456.0,633.0864,475.366,475.0056,DOWN,0
2007-11-21,441.35,452.0,631.6306,462.776,474.128,UP,1
2007-11-23,458.6,444.0,630.2786,456.086,473.7,DOWN,0
2007-11-26,434.0,455.0,628.8461,448.086,472.6,UP,1
2007-11-27,444.0,443.0,627.5249,446.6,471.56,UP,1
2007-11-28,453.0,451.0,626.2274,446.19,469.9258,UP,1
2007-11-29,454.25,446.06,624.8737,448.77,468.6858,UP,1
2007-11-30,492.0,470.0,623.6821,455.45,468.346,DOWN,0
2007-12-03,487.5,490.0,622.4901,466.15,468.006,DOWN,0
2007-12-04,475.5,484.0,621.2076,472.45,467.996,UP,1
2007-12-05,493.1,470.55,620.0231,480.47,468.853,UP,1
2007-12-06,556.74,490.0,619.1923,500.968,470.9038,UP,1
2007-12-07,558.0,559.96,618.5448,514.168,472.579,UP,1
2007-12-10,560.5,560.64,617.8298,528.768,474.384,DOWN,0
2007-12-11,529.12,559.0,617.1492,539.492,475.3004,DOWN,0
2007-12-12,508.0,543.01,616.3049,542.472,475.4564,UP,1
2007-12-13,516.0,504.0,615.4387,534.324,475.2964,DOWN,0
2007-12-14,515.5,506.0,614.6662,525.824,475.6464,DOWN,0
2007-12-17,508.0,515.5,613.9637,515.324,475.8664,UP,1
2007-12-18,521.0,511.64,613.3349,513.7,476.7964,DOWN,0
2007-12-19,515.75,520.0,612.6432,515.25,477.4014,DOWN,0
2007-12-20,504.0,520.0,611.6882,512.85,477.9338,UP,1
2007-12-21,523.0,509.0,610.8032,514.35,478.7576,UP,1
2007-12-24,533.0,522.97,610.0894,519.35,480.0676,UP,1
2007-12-26,536.0,532.0,609.6056,522.35,481.9076,DOWN,0
2007-12-27,527.0,534.0,608.9431,524.6,483.8192,DOWN,0
2007-12-28,515.0,530.0,608.0781,526.8,485.8492,UP,1
2007-12-31,524.0,516.0,607.2731,527.0,487.9982,DOWN,0
2008-01-02,515.05,515.27,606.3284,523.41,489.7042,UP,1
2008-01-03,515.7,510.05,605.3719,519.35,490.4982,DOWN,0
2008-01-04,480.3,507.0,604.1334,510.01,490.7442,DOWN,0
2008-01-07,475.96,479.0,602.9094,502.202,490.6454,DOWN,0
2008-01-08,459.02,470.01,601.592,489.206,490.1658,UP,1
2008-01-09,466.53,462.0,600.3602,479.502,489.8914,UP,1
2008-01-10,477.2,461.5,599.2549,471.802,489.781,UP,1
2008-01-11,478.39,472.32,598.2069,471.42,489.7338,UP,1
2008-01-14,483.31,486.0,597.1184,472.89,489.885,DOWN,0
2008-01-15,471.18,480.0,596.1493,475.322,490.3286,UP,1
2008-01-16,479.2,470.22,595.2178,477.856,491.1786,UP,1
2008-01-17,488.54,482.12,594.232,480.124,492.2294,UP,1
2008-01-18,497.0,488.54,593.257,483.846,493.0694,UP,1
2008-01-22,531.68,485.0,592.3854,493.52,494.8582,UP,1
2008-01-23,587.98,535.31,591.8353,516.88,497.0478,UP,1
2008-01-24,600.0,575.01,591.3553,541.04,499.4508,DOWN,0
2008-01-25,593.0,600.0,590.9153,561.932,501.4556,UP,1
2008-01-28,603.0,589.0,590.4528,583.132,503.2756,UP,1
2008-01-29,627.65,577.0,590.1285,602.326,505.7426,DOWN,0
2008-01-30,603.05,619.99,589.5638,605.34,507.9626,UP,1
2008-01-31,631.5,582.0,589.1638,611.64,511.1126,UP,1
2008-02-01,661.0,631.5,588.826,625.24,515.304,DOWN,0
2008-02-04,627.0,650.0,588.352,630.04,518.743,DOWN,0
2008-02-05,616.45,624.0,587.4493,627.8,522.245,DOWN,0
2008-02-06,588.0,614.9,586.5143,624.79,524.833,UP,1
2008-02-07,595.01,590.13,585.5643,617.492,528.0532,DOWN,0
2008-02-08,569.43,590.0,584.4252,599.178,530.5618,UP,1
2008-02-11,575.68,569.0,583.0936,588.914,533.0154,DOWN,0
2008-02-12,563.0,580.03,581.8211,578.224,535.1904,DOWN,0
2008-02-13,559.27,574.85,580.4975,572.478,536.5358,DOWN,0
2008-02-14,548.48,560.01,579.0899,563.172,537.7554,DOWN,0
2008-02-15,536.51,545.0,577.5949,556.588,538.9756,UP,1
2008-02-19,561.81,542.0,576.2315,553.814,540.3498,UP,1
2008-02-20,565.48,552.01,575.0764,554.31,540.5246,UP,1
2008-02-21,567.54,567.66,574.0103,555.964,540.7154,DOWN,0
2008-02-22,549.1,567.43,572.7908,556.088,540.4874,UP,1
2008-02-25,559.26,539.5,571.5721,560.638,541.0902,UP,1
2008-02-26,593.1,559.25,570.6501,566.896,542.7922,DOWN,0
2008-02-27,588.0,588.1,569.7026,571.4,544.2322,DOWN,0
2008-02-28,575.48,584.0,568.7136,572.988,545.4318,DOWN,0
2008-02-29,540.68,571.15,567.6208,571.304,546.0854,DOWN,0
2008-03-03,540.0,540.68,566.3896,567.452,546.4654,UP,1
2008-03-04,563.5,538.0,565.3021,561.532,547.4204,DOWN,0
2008-03-05,558.25,568.5,564.1958,555.582,548.5054,DOWN,0
2008-03-06,527.28,550.01,562.8035,545.942,548.591,UP,1
2008-03-07,528.25,515.3,561.2947,543.456,548.496,DOWN,0
2008-03-10,518.1,528.0,559.7602,539.076,548.138,UP,1
2008-03-11,537.2,525.05,558.3437,533.816,548.342,UP,1
2008-03-12,539.5,538.0,556.9912,530.066,548.832,UP,1
2008-03-13,563.5,526.5,555.7937,537.31,549.622,DOWN,0
2008-03-14,533.15,564.98,554.422,538.29,549.984,DOWN,0
2008-03-17,526.0,524.0,553.067,539.87,550.19,UP,1
2008-03-18,566.0,547.96,551.997,545.63,551.904,UP,1
2008-03-19,585.5,576.79,551.1195,554.83,554.0948,UP,1
2008-03-20,593.0,592.0,550.3095,560.73,556.7744,DOWN,0
2008-03-24,583.87,600.0,549.5668,570.874,559.1212,UP,1
2008-03-25,588.9,590.5,548.9613,583.454,561.3552,DOWN,0
2008-03-26,577.05,584.9,548.2416,585.664,563.3284,UP,1
2008-03-27,578.34,585.0,547.5783,584.232,565.229,UP,1
2008-03-28,599.13,575.75,547.1212,585.458,567.788,DOWN,0
2008-03-31,597.5,592.2,546.6662,588.184,570.154,UP,1
2008-04-01,625.0,601.1,546.309,595.404,572.8832,DOWN,0
2008-04-02,606.91,617.0,545.8686,601.376,575.0814,UP,1
2008-04-03,636.95,604.61,545.6083,613.098,577.1868,DOWN,0
2008-04-04,635.1,630.0,545.3088,620.292,578.1292,DOWN,0
2008-04-07,627.75,637.15,545.0025,626.342,578.6842,DOWN,0
2008-04-08,619.8,625.05,544.6965,625.302,579.2202,DOWN,0
2008-04-09,599.91,628.95,544.2901,623.902,579.1584,UP,1
2008-04-10,626.59,596.1,544.068,621.83,579.1372,UP,1
2008-04-11,633.5,621.33,543.9043,621.51,579.7462,DOWN,0
2008-04-14,600.5,632.85,543.4718,616.06,579.1262,UP,1
2008-04-15,618.2,606.5,543.1128,615.74,578.2702,UP,1
2008-04-16,649.92,622.05,542.9636,625.742,578.7286,UP,1
2008-04-17,668.99,640.0,542.9486,634.222,579.7794,DOWN,0
2008-04-18,655.65,670.56,542.8668,638.652,581.1324,UP,1
2008-04-21,676.01,650.18,542.9119,653.754,582.7524,DOWN,0
2008-04-22,658.0,668.5,542.7444,661.714,584.5238,DOWN,0
2008-04-23,637.0,659.0,542.5406,659.13,585.7502,UP,1
2008-04-24,663.91,639.95,542.6027,658.114,587.7684,UP,1
2008-04-25,665.15,664.31,542.5922,660.014,589.886,UP,1
2008-04-28,671.63,658.0,542.5491,659.138,592.349,DOWN,0
2008-04-29,644.27,659.0,542.1804,656.392,594.5042,DOWN,0
2008-04-30,613.5,650.0,541.7429,651.692,595.538,UP,1
2008-05-01,644.0,619.5,541.5767,647.71,597.1084,DOWN,0
2008-05-02,637.0,650.11,541.4117,642.08,598.4976,UP,1
2008-05-05,637.1,637.24,541.2772,635.174,600.2576,UP,1
2008-05-06,639.52,630.0,541.266,634.224,601.8628,UP,1
2008-05-07,644.05,639.52,541.3688,640.334,602.8818,DOWN,0
2008-05-08,625.93,647.85,541.6229,636.72,603.6404,DOWN,0
2008-05-09,610.66,626.15,541.7662,631.452,604.344,UP,1
2008-05-12,611.0,618.0,541.925,626.232,605.7504,DOWN,0
2008-05-13,604.47,617.0,542.0564,619.222,607.0398,DOWN,0
2008-05-14,600.9,608.1,542.0709,610.592,607.7878,UP,1
2008-05-15,609.99,602.0,542.2285,607.404,608.8226,DOWN,0
2008-05-16,601.0,619.95,542.2385,605.472,610.297,DOWN,0
2008-05-19,589.0,602.0,542.0935,601.072,611.512,DOWN,0
2008-05-20,570.96,583.0,541.9533,594.37,612.5692,DOWN,0
2008-05-21,555.5,559.0,541.6867,585.29,612.9352,DOWN,0
2008-05-22,543.4,558.0,541.3837,571.972,613.0132,DOWN,0
2008-05-23,532.0,546.0,540.9437,558.172,612.3832,UP,1
2008-05-27,532.6,525.05,540.5467,546.892,612.3722,UP,1
2008-05-28,554.3,540.0,540.2382,543.56,612.9382,UP,1
2008-05-29,560.53,556.44,540.0454,544.566,612.8288,UP,1
2008-05-30,565.37,569.78,539.9622,548.96,612.4262,DOWN,0
2008-06-02,558.43,569.7,540.0406,554.246,611.7348,UP,1
2008-06-03,580.0,560.0,540.1656,563.726,611.6574,DOWN,0
2008-06-04,564.38,577.92,540.1425,565.742,611.167,UP,1
2008-06-05,566.0,573.0,540.1253,566.836,610.946,DOWN,0
2008-06-06,552.0,560.0,539.9728,564.162,610.4192,UP,1
2008-06-09,554.46,555.0,539.8501,563.368,609.5258,DOWN,0
2008-06-10,531.82,549.0,539.6542,553.732,608.2122,DOWN,0
2008-06-11,514.5,530.88,539.3867,543.756,606.0022,DOWN,0
2008-06-12,511.03,517.15,539.1943,532.762,604.0846,UP,1
2008-06-13,522.8,517.5,539.1558,526.922,601.8016,UP,1
2008-06-16,539.0,517.5,539.1758,523.83,599.8796,UP,1
2008-06-17,551.56,540.36,539.2361,527.778,598.3558,DOWN,0
2008-06-18,540.15,551.51,539.1394,532.908,596.7628,UP,1
2008-06-19,550.25,540.15,539.0356,540.752,595.7696,DOWN,0
2008-06-20,543.0,548.0,539.1006,544.792,594.0978,DOWN,0
2008-06-23,529.75,545.05,539.1644,542.942,592.0228,DOWN,0
2008-06-24,519.91,527.0,539.2739,536.612,590.411,UP,1
2008-06-25,524.28,520.61,539.4528,533.438,588.5326,DOWN,0
2008-06-26,511.0,517.25,539.5578,525.588,585.7542,UP,1
2008-06-27,518.0,509.95,539.7217,520.588,582.7344,DOWN,0
2008-06-30,500.08,522.0,539.8221,514.654,579.623,UP,1
2008-07-01,507.55,495.0,539.9148,512.182,576.2538,DOWN,0
2008-07-02,484.55,504.0,539.8576,504.236,572.7848,UP,1
2008-07-03,490.23,485.0,539.6352,500.082,569.8494,UP,1
2008-07-07,491.47,515.0,539.5113,494.776,566.4006,UP,1
2008-07-08,520.03,493.0,539.5665,498.766,563.4982,DOWN,0
2008-07-09,514.99,525.01,539.6189,500.254,560.3654,DOWN,0
2008-07-10,489.4,516.0,539.6859,501.224,557.268,DOWN,0
2008-07-11,480.1,477.0,539.8352,499.198,554.6,DOWN,0
2008-07-14,468.0,486.0,539.9042,494.504,551.08,UP,1
2008-07-15,482.67,472.0,539.9463,487.032,547.9934,UP,1
2008-07-16,497.0,476.5,540.0801,483.434,545.1914,UP,1
2008-07-17,513.97,515.0,540.2334,488.348,542.6804,UP,1
2008-07-18,524.6,517.5,540.3554,497.248,540.2914,DOWN,0
2008-07-21,503.18,515.0,540.2513,504.284,537.8364,UP,1
2008-07-22,578.4,513.51,540.6533,523.43,537.1912,DOWN,0
2008-07-23,575.25,570.0,541.0446,539.08,536.4762,DOWN,0
2008-07-24,535.85,572.5,541.3513,543.456,535.1038,UP,1
2008-07-25,543.55,530.0,541.6416,547.246,533.9568,DOWN,0
2008-07-28,532.71,546.0,541.9182,553.152,532.4112,UP,1
2008-07-29,549.38,525.21,542.2561,547.348,531.3788,DOWN,0
2008-07-30,542.44,557.0,542.6308,540.786,530.4476,UP,1
2008-07-31,552.32,558.02,543.1724,544.08,530.0748,DOWN,0
2008-08-01,539.17,550.1,543.7111,543.204,529.7482,UP,1
2008-08-04,545.07,549.98,544.369,545.676,529.7816,UP,1
2008-08-05,568.5,556.99,545.1287,549.5,530.5116,DOWN,0
2008-08-06,559.0,568.5,545.775,552.812,531.0396,UP,1
2008-08-07,565.5,551.0,546.2225,555.448,531.2636,UP,1
2008-08-08,594.0,567.95,546.8525,566.414,531.933,UP,1
2008-08-11,601.8,596.5,547.457,577.76,532.6616,DOWN,0
2008-08-12,576.5,600.0,547.9245,579.36,533.023,DOWN,0
2008-08-13,567.01,576.0,548.3583,580.962,532.7632,UP,1
2008-08-14,585.72,568.86,548.8733,585.006,533.19,DOWN,0
2008-08-15,584.5,587.5,549.392,583.106,533.56,DOWN,0
2008-08-18,558.62,593.75,549.8064,574.47,533.6924,DOWN,0
2008-08-19,544.0,554.0,550.2814,567.97,533.4832,UP,1
2008-08-20,548.06,548.5,550.8382,564.18,533.808,UP,1
2008-08-21,568.33,540.0,551.4998,560.702,534.8846,UP,1
2008-08-22,580.5,577.5,552.1273,559.902,536.274,DOWN,0
2008-08-25,560.26,580.4,552.7174,560.23,537.0232,DOWN,0
2008-08-26,558.66,564.5,553.1182,563.162,537.4164,UP,1
2008-08-27,576.31,558.66,553.6005,568.812,537.9114,UP,1
2008-08-28,591.0,580.0,554.0917,573.346,538.9284,UP,1
2008-08-29,597.73,585.0,554.5204,576.792,539.878,DOWN,0
2008-09-02,595.61,604.5,554.9769,583.862,540.9302,DOWN,0
2008-09-03,575.75,594.84,555.3954,587.28,541.8502,DOWN,0
2008-09-04,554.0,567.0,555.7954,582.818,542.532,UP,1
2008-09-05,574.0,556.0,556.4083,579.418,543.5264,UP,1
2008-09-08,618.06,604.99,557.2233,583.484,545.6676,DOWN,0
2008-09-09,565.0,596.5,557.8416,577.362,546.6076,DOWN,0
2008-09-10,564.5,573.0,558.3711,575.112,547.896,UP,1
2008-09-11,601.02,575.0,559.2062,584.516,549.7654,UP,1
2008-09-12,609.15,596.02,560.0319,591.546,552.2574,DOWN,0
2008-09-15,584.0,590.0,560.6869,584.734,554.1328,UP,1
2008-09-16,603.0,573.03,561.4307,592.334,556.3634,DOWN,0
2008-09-17,574.48,596.0,561.8431,594.33,557.4524,UP,1
2008-09-18,601.46,579.0,562.4129,594.418,559.1818,UP,1
2008-09-19,635.0,635.0,563.2104,599.588,562.0938,DOWN,0
2008-09-22,608.0,633.0,563.7849,604.388,564.6518,DOWN,0
2008-09-23,581.4,605.0,563.9082,600.068,566.9198,UP,1
2008-09-24,598.0,581.91,564.1082,604.772,569.2264,UP,1
2008-09-25,605.0,601.48,564.3307,605.48,571.3864,UP,1
2008-09-26,615.0,585.0,564.7601,601.48,573.407,DOWN,0
2008-09-29,605.0,603.5,565.2451,600.88,575.015,DOWN,0
2008-09-30,572.0,597.75,565.5251,599.0,576.3914,UP,1
2008-10-01,600.0,564.0,565.9476,599.4,576.8234,DOWN,0
2008-10-02,581.0,596.92,566.3126,594.6,576.9384,DOWN,0
2008-10-03,574.55,585.0,566.5803,586.51,577.7124,DOWN,0
2008-10-06,560.01,561.0,566.8016,577.512,578.0416,DOWN,0
2008-10-07,539.2,558.5,566.9776,570.952,578.1714,UP,1
2008-10-08,548.15,515.0,567.1034,560.582,578.1468,DOWN,0
2008-10-09,514.94,568.92,567.0131,547.37,577.5968,UP,1
2008-10-10,535.0,500.01,567.0081,539.46,577.2504,UP,1
2008-10-13,555.0,545.0,567.1481,538.458,577.567,DOWN,0
2008-10-14,534.0,557.0,567.2431,537.418,577.3456,DOWN,0
2008-10-15,511.5,530.0,567.1806,530.088,576.2056,UP,1
2008-10-16,535.0,515.0,567.2803,534.1,575.7256,DOWN,0
2008-10-17,510.6,508.0,567.2548,529.22,574.6276,UP,1
2008-10-20,553.01,512.15,567.6184,528.822,573.8078,DOWN,0
2008-10-21,550.3,543.66,567.9901,532.082,572.7778,DOWN,0
2008-10-22,539.25,535.0,568.3912,537.632,572.0328,DOWN,0
2008-10-23,510.39,525.0,568.6105,532.71,570.9004,DOWN,0
2008-10-24,492.04,477.0,568.6847,528.998,569.0268,DOWN,0
2008-10-27,480.0,493.0,568.6928,514.396,566.9368,UP,1
2008-10-28,489.47,487.0,568.7236,502.23,565.5538,UP,1
2008-10-29,492.0,488.0,568.8277,492.78,564.5138,UP,1
2008-10-30,503.4,505.58,568.9487,491.382,563.6206,DOWN,0
2008-10-31,490.21,502.23,568.957,491.016,562.0582,UP,1
2008-11-03,498.49,500.0,568.9645,494.714,560.418,DOWN,0
2008-11-04,494.0,500.0,568.7761,495.62,559.0928,DOWN,0
2008-11-05,467.94,480.0,568.1759,490.808,557.2784,DOWN,0
2008-11-06,438.08,465.0,567.3663,477.744,554.5138,DOWN,0
2008-11-07,427.62,442.1,566.5394,465.226,551.2462,DOWN,0
2008-11-10,385.83,438.4,565.4535,442.694,547.0082,DOWN,0
2008-11-11,375.37,382.94,564.1921,418.968,542.6034,DOWN,0
2008-11-12,344.05,374.5,562.8971,394.19,537.9694,UP,1
2008-11-13,390.36,350.0,561.6914,384.646,534.6966,UP,1
2008-11-14,395.0,383.78,560.3614,378.122,531.1166,DOWN,0
2008-11-17,372.73,388.3,559.0901,375.502,526.21,UP,1
2008-11-18,374.9,372.0,557.8823,375.408,522.408,DOWN,0
2008-11-19,338.45,374.64,556.6346,374.288,517.887,UP,1
2008-11-20,341.38,331.86,555.3664,364.492,512.6942,UP,1
2008-11-21,347.18,344.36,554.2552,354.928,507.4548,UP,1
2008-11-24,386.16,351.88,553.3076,357.614,503.498,UP,1
2008-11-25,409.5,404.88,552.5401,364.534,499.628,UP,1
2008-11-26,431.3,404.75,551.9002,383.104,496.7644,UP,1
2008-11-28,434.25,430.82,551.3291,401.678,493.4202,DOWN,0
2008-12-01,385.64,407.0,550.5747,409.37,488.433,UP,1
2008-12-02,402.75,391.0,549.7794,412.688,484.328,UP,1
2008-12-03,428.12,396.65,549.0926,416.412,481.2624,UP,1
2008-12-04,452.7,423.0,548.5184,420.692,478.3564,UP,1
2008-12-05,472.5,442.05,548.1354,428.342,475.7064,DOWN,0
2008-12-08,464.9,482.01,547.6636,444.194,472.7044,DOWN,0
2008-12-09,447.59,463.7,546.9361,453.162,469.5562,UP,1
2008-12-10,463.32,450.0,546.3127,460.202,467.3826,DOWN,0
2008-12-11,444.24,456.07,545.6565,458.51,464.2674,DOWN,0
2008-12-12,434.0,430.0,545.1231,450.81,461.3274,DOWN,0
2008-12-15,429.93,434.06,544.5727,443.816,458.435,UP,1
2008-12-16,465.82,435.0,544.0843,447.462,456.5512,UP,1
2008-12-17,469.78,462.1,543.642,448.754,455.1628,UP,1
2008-12-18,484.21,477.4,543.4266,456.748,453.884,DOWN,0
2008-12-19,455.0,485.0,543.0604,460.948,452.6852,DOWN,0
2008-12-22,452.4,465.0,542.7319,465.442,451.0332,DOWN,0
2008-12-23,441.05,456.92,542.2511,460.488,448.7542,UP,1
2008-12-24,449.5,453.81,541.8011,456.432,447.0642,UP,1
2008-12-26,451.96,451.43,541.2434,449.982,445.8734,DOWN,0
2008-12-29,443.35,453.65,540.7944,447.652,444.0404,UP,1
2008-12-30,446.81,444.85,540.3985,446.534,442.7646,UP,1
2008-12-31,456.25,449.2,539.8497,449.574,440.8294,DOWN,0
2009-01-02,450.94,440.0,539.1769,449.862,438.8422,UP,1
2009-01-05,478.99,442.5,538.6069,455.268,437.637,UP,1
2009-01-06,493.13,480.0,538.1532,465.224,437.2918,DOWN,0
2009-01-07,484.31,472.65,537.6302,472.724,437.1372,UP,1
2009-01-08,496.36,479.91,537.2268,480.746,437.4644,DOWN,0
2009-01-09,484.15,490.21,536.7558,487.388,437.358,DOWN,0
2009-01-12,455.67,481.0,536.0385,482.724,436.6314,UP,1
2009-01-13,461.58,452.0,535.3589,476.414,435.795,DOWN,0
2009-01-14,441.55,454.02,534.4417,467.862,434.8218,DOWN,0
2009-01-15,439.75,442.2,533.6059,456.54,433.647,UP,1
2009-01-16,453.6,450.0,532.6891,450.43,432.839,DOWN,0
2009-01-20,414.04,451.79,531.5838,442.104,431.761,UP,1
2009-01-21,426.56,421.0,530.5779,435.1,431.5306,UP,1
2009-01-22,433.34,417.0,529.6456,433.458,431.645,UP,1
2009-01-23,440.78,428.0,528.8499,433.664,432.744,UP,1
2009-01-26,446.3,432.1,527.9485,432.204,434.1626,DOWN,0
2009-01-27,437.99,451.0,526.9709,436.994,436.0414,UP,1
2009-01-28,456.55,442.52,526.2512,442.992,437.3652,DOWN,0
2009-01-29,431.56,449.99,525.318,442.636,438.0964,DOWN,0
2009-01-30,426.09,435.0,524.1988,439.698,439.1636,DOWN,0
2009-02-02,400.0,421.6,522.8539,430.438,439.6656,UP,1
2009-02-03,404.5,402.1,521.5981,423.74,440.9866,DOWN,0
2009-02-04,399.03,406.0,520.2132,412.236,442.1396,DOWN,0
2009-02-05,397.73,395.5,518.9119,405.47,443.1506,UP,1
2009-02-06,414.0,406.8,517.7969,403.052,443.7074,DOWN,0
2009-02-09,411.2,416.0,516.5333,405.292,443.7414,DOWN,0
2009-02-10,385.0,410.11,515.1326,401.392,442.8154,DOWN,0
2009-02-11,379.2,385.39,513.6704,397.426,441.7144,UP,1
2009-02-12,379.99,374.0,512.349,393.878,441.6014,UP,1
2009-02-13,388.21,378.8,511.2226,388.72,441.3106,DOWN,0
2009-02-17,375.14,373.01,509.8783,381.508,440.251,DOWN,0
2009-02-18,356.0,369.0,508.4733,375.708,438.317,DOWN,0
2009-02-19,334.0,360.05,506.9578,366.668,435.547,UP,1
2009-02-20,347.55,329.64,505.4979,360.18,433.2,DOWN,0
2009-02-23,338.22,351.1,503.9688,350.182,431.0126,UP,1
