ticker,MA US Equity,MA US Equity,MA US Equity,MA US Equity,MA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-11-10,100.65,99.97,100.766,94.8962,92.4562,UP,1
2015-11-11,100.88,101.29,100.838,95.1328,92.5569,DOWN,0
2015-11-12,98.28,100.81,100.356,95.2898,92.6414,DOWN,0
2015-11-13,96.86,98.09,99.428,95.394,92.7155,UP,1
2015-11-16,98.3,96.57,98.994,95.5494,92.7921,DOWN,0
2015-11-17,98.07,98.56,98.478,95.6528,92.8634,UP,1
2015-11-18,99.16,98.43,98.134,95.8366,92.9383,DOWN,0
2015-11-19,98.93,99.01,98.264,96.0216,93.0039,UP,1
2015-11-20,99.5,99.42,98.792,96.1846,93.0806,DOWN,0
2015-11-23,99.37,99.96,99.006,96.3532,93.1545,DOWN,0
2015-11-24,98.5,98.73,99.092,96.481,93.2258,DOWN,0
2015-11-25,98.16,98.54,98.892,96.5896,93.2943,UP,1
2015-11-27,98.67,98.28,98.84,96.6988,93.3501,DOWN,0
2015-11-30,97.92,98.8,98.524,96.8142,93.404,UP,1
2015-12-01,97.93,98.21,98.236,96.9118,93.456,DOWN,0
2015-12-02,97.1,97.74,97.956,97.0124,93.5029,DOWN,0
2015-12-03,95.96,97.33,97.516,97.0888,93.5367,UP,1
2015-12-04,98.7,96.43,97.522,97.2404,93.5762,DOWN,0
2015-12-07,97.82,98.3,97.502,97.3708,93.6097,UP,1
2015-12-08,98.18,97.18,97.552,97.5674,93.644,DOWN,0
2015-12-09,97.82,98.61,97.696,97.7486,93.6698,DOWN,0
2015-12-10,97.61,98.12,98.026,97.8984,93.7015,DOWN,0
2015-12-11,94.83,96.12,97.252,97.9804,93.725,UP,1
2015-12-14,96.3,95.08,96.948,98.065,93.7464,UP,1
2015-12-15,98.43,97.4,96.998,98.147,93.7837,UP,1
2015-12-16,100.04,99.65,97.442,98.2694,93.8254,DOWN,0
2015-12-17,99.33,100.54,97.786,98.3524,93.858,DOWN,0
2015-12-18,96.29,98.64,98.078,98.3608,93.8855,UP,1
2015-12-21,97.04,96.91,98.226,98.3852,93.9151,UP,1
2015-12-22,97.54,97.51,98.048,98.4032,93.9586,UP,1
2015-12-23,98.73,97.94,97.786,98.4592,94.0174,DOWN,0
2015-12-24,98.59,98.78,97.638,98.5304,94.0641,DOWN,0
2015-12-28,98.53,98.15,98.086,98.5578,94.118,UP,1
2015-12-29,99.72,99.23,98.622,98.5994,94.173,DOWN,0
2015-12-30,98.87,99.67,98.888,98.622,94.2275,DOWN,0
2015-12-31,97.36,98.25,98.614,98.6158,94.2699,DOWN,0
2016-01-04,94.81,95.37,97.858,98.58,94.2989,UP,1
2016-01-05,94.99,95.38,97.15,98.5194,94.3247,DOWN,0
2016-01-06,93.35,93.49,95.876,98.3906,94.3448,DOWN,0
2016-01-07,91.64,91.56,94.43,98.2308,94.3556,DOWN,0
2016-01-08,89.89,91.97,92.936,98.06,94.3682,UP,1
2016-01-11,90.58,90.25,92.09,97.8698,94.3814,UP,1
2016-01-12,91.44,91.61,91.38,97.6868,94.4024,DOWN,0
2016-01-13,89.19,92.07,90.548,97.4908,94.41,UP,1
2016-01-14,90.71,89.4,90.362,97.3174,94.4316,DOWN,0
2016-01-15,88.71,88.09,90.126,97.0892,94.4414,DOWN,0
2016-01-19,86.22,89.56,89.254,96.8032,94.4374,DOWN,0
2016-01-20,85.13,84.71,87.992,96.492,94.4263,UP,1
2016-01-21,86.12,85.23,87.378,96.1844,94.4173,UP,1
2016-01-22,88.0,87.73,86.836,95.935,94.4107,DOWN,0
2016-01-25,86.77,88.03,86.448,95.6574,94.3993,UP,1
2016-01-26,87.0,87.0,86.604,95.3798,94.3914,DOWN,0
2016-01-27,84.81,86.89,86.54,95.1104,94.3742,DOWN,0
2016-01-28,83.43,85.34,86.002,94.8418,94.3458,UP,1
2016-01-29,89.03,81.45,86.208,94.6564,94.3447,DOWN,0
2016-02-01,88.63,88.52,86.58,94.4676,94.3442,DOWN,0
2016-02-02,85.93,87.68,86.366,94.203,94.3392,UP,1
2016-02-03,86.47,86.56,86.698,93.9538,94.3349,DOWN,0
2016-02-04,86.33,86.24,87.278,93.6904,94.3277,DOWN,0
2016-02-05,82.76,86.04,86.024,93.3582,94.2855,DOWN,0
2016-02-08,80.65,81.44,84.428,93.0012,94.2344,UP,1
2016-02-09,81.97,78.87,83.636,92.6774,94.1906,UP,1
2016-02-10,83.31,83.06,83.004,92.3702,94.1584,DOWN,0
2016-02-11,82.11,80.15,82.16,92.054,94.1178,UP,1
2016-02-12,84.89,83.62,82.586,91.7932,94.091,UP,1
2016-02-16,86.18,86.12,83.692,91.5748,94.0709,UP,1
2016-02-17,87.21,86.93,84.74,91.3998,94.0507,DOWN,0
2016-02-18,86.04,86.58,85.286,91.1466,94.025,UP,1
2016-02-19,86.79,85.65,86.222,90.926,94.005,UP,1
2016-02-22,87.82,87.93,86.808,90.7188,93.9913,DOWN,0
2016-02-23,86.21,87.26,86.814,90.4866,93.9621,UP,1
2016-02-24,86.42,85.14,86.656,90.2628,93.9266,UP,1
2016-02-25,87.42,86.55,86.932,90.1146,93.9011,UP,1
2016-02-26,87.57,88.11,87.088,89.94,93.877,DOWN,0
2016-02-29,86.92,87.3,86.908,89.7098,93.849,UP,1
2016-03-01,90.1,87.77,87.686,89.511,93.8303,DOWN,0
2016-03-02,89.89,89.76,88.38,89.3222,93.8137,DOWN,0
2016-03-03,89.74,89.73,88.844,89.1912,93.797,UP,1
2016-03-04,90.05,90.0,89.34,89.0514,93.7782,DOWN,0
2016-03-07,88.3,89.69,89.616,88.8666,93.7535,DOWN,0
2016-03-08,86.85,87.46,88.966,88.629,93.7233,UP,1
2016-03-09,87.18,87.21,88.424,88.4008,93.6957,DOWN,0
2016-03-10,86.89,87.66,87.854,88.168,93.6707,UP,1
2016-03-11,88.58,87.905,87.56,87.9452,93.6507,UP,1
2016-03-14,88.87,88.53,87.674,87.7452,93.6309,UP,1
2016-03-15,89.36,88.36,88.176,87.5852,93.6164,UP,1
2016-03-16,90.01,89.22,88.742,87.4892,93.6037,UP,1
2016-03-17,91.41,89.92,89.646,87.4176,93.5949,UP,1
2016-03-18,92.31,92.01,90.392,87.3968,93.5889,UP,1
2016-03-21,92.35,91.86,91.088,87.411,93.5878,DOWN,0
2016-03-22,91.76,91.68,91.568,87.4484,93.5835,UP,1
2016-03-23,92.13,91.88,91.992,87.4794,93.5847,DOWN,0
2016-03-24,91.91,91.3,92.092,87.4888,93.5838,DOWN,0
2016-03-28,91.24,92.18,91.878,87.5298,93.5691,UP,1
2016-03-29,92.78,91.22,91.964,87.5712,93.5605,UP,1
2016-03-30,93.81,93.55,92.374,87.6732,93.5607,UP,1
2016-03-31,94.5,93.68,92.848,87.8388,93.5667,UP,1
2016-04-01,95.87,93.65,93.64,88.0536,93.5753,DOWN,0
2016-04-04,95.05,96.01,94.402,88.2322,93.5783,DOWN,0
2016-04-05,94.35,94.1,94.716,88.3592,93.5698,UP,1
2016-04-06,94.75,94.2,94.904,88.5188,93.5695,DOWN,0
2016-04-07,93.51,94.17,94.706,88.649,93.56,UP,1
2016-04-08,93.79,94.09,94.29,88.8286,93.5504,DOWN,0
2016-04-11,93.47,93.92,93.974,89.0294,93.5402,UP,1
2016-04-12,93.86,93.76,93.876,89.126,93.5372,UP,1
2016-04-13,95.75,94.5,94.076,89.2684,93.5434,UP,1
2016-04-14,96.17,95.72,94.608,89.4732,93.5617,UP,1
2016-04-15,96.68,96.25,95.186,89.6774,93.5777,UP,1
2016-04-18,97.67,96.64,96.026,89.9042,93.5935,DOWN,0
2016-04-19,97.24,98.0,96.702,90.1938,93.6085,UP,1
2016-04-20,97.9,97.66,97.132,90.5388,93.6254,DOWN,0
2016-04-21,97.54,97.95,97.406,90.8502,93.6437,DOWN,0
2016-04-22,97.45,96.39,97.56,91.133,93.6685,DOWN,0
2016-04-25,96.98,96.79,97.422,91.4304,93.6882,UP,1
2016-04-26,97.27,97.16,97.428,91.678,93.7014,UP,1
2016-04-27,98.38,97.24,97.524,91.922,93.7158,DOWN,0
2016-04-28,97.18,97.94,97.452,92.1214,93.7254,DOWN,0
2016-04-29,96.99,96.83,97.36,92.3404,93.7341,UP,1
2016-05-02,97.77,97.15,97.518,92.56,93.7438,DOWN,0
2016-05-03,96.45,97.01,97.354,92.7326,93.7457,DOWN,0
2016-05-04,96.25,95.72,96.928,92.9334,93.7406,DOWN,0
2016-05-05,96.19,96.34,96.73,93.1288,93.738,UP,1
2016-05-06,96.68,95.8,96.668,93.314,93.737,UP,1
2016-05-09,96.72,96.81,96.458,93.497,93.7448,UP,1
2016-05-10,97.64,96.78,96.696,93.7114,93.7539,DOWN,0
2016-05-11,96.41,97.64,96.728,93.8376,93.764,DOWN,0
2016-05-12,95.85,96.74,96.66,93.9568,93.7674,DOWN,0
2016-05-13,95.36,95.59,96.396,94.0692,93.7606,UP,1
2016-05-16,96.15,95.6,96.282,94.1912,93.7493,DOWN,0
2016-05-17,95.6,95.98,95.874,94.3372,93.7403,UP,1
2016-05-18,95.63,95.33,95.718,94.5128,93.7312,DOWN,0
2016-05-19,94.7,95.14,95.488,94.6632,93.7182,UP,1
2016-05-20,95.47,95.17,95.51,94.8348,93.7042,DOWN,0
2016-05-23,95.08,95.505,95.296,94.9648,93.6938,UP,1
2016-05-24,96.48,95.53,95.472,95.117,93.6874,DOWN,0
2016-05-25,96.45,96.78,95.636,95.2588,93.6792,DOWN,0
2016-05-26,96.38,96.54,95.972,95.3862,93.6751,UP,1
2016-05-27,97.18,96.53,96.314,95.5016,93.6758,DOWN,0
2016-05-31,95.9,97.18,96.478,95.5734,93.6692,UP,1
2016-06-01,96.41,95.59,96.464,95.6546,93.6618,UP,1
2016-06-02,96.88,96.27,96.55,95.757,93.6569,DOWN,0
2016-06-03,96.03,96.21,96.48,95.835,93.649,UP,1
2016-06-06,96.64,96.4,96.372,95.9296,93.6492,UP,1
2016-06-07,96.68,96.59,96.528,96.0384,93.6598,UP,1
2016-06-08,97.99,96.65,96.844,96.1426,93.6964,DOWN,0
2016-06-09,97.02,97.51,96.872,96.2068,93.7423,DOWN,0
2016-06-10,95.21,96.0,96.708,96.221,93.7843,DOWN,0
2016-06-13,94.19,94.73,96.218,96.1874,93.7967,DOWN,0
2016-06-14,94.11,93.87,95.704,96.1686,93.797,DOWN,0
2016-06-15,93.34,94.36,94.774,96.1484,93.7933,UP,1
2016-06-16,94.08,92.93,94.186,96.135,93.8018,DOWN,0
2016-06-17,93.29,93.98,93.802,96.1306,93.823,UP,1
2016-06-20,94.35,94.5,93.834,96.1418,93.8426,UP,1
2016-06-21,95.11,94.68,94.034,96.1746,93.8599,DOWN,0
2016-06-22,94.06,95.23,94.178,96.1786,93.8776,UP,1
2016-06-23,95.71,95.15,94.504,96.1778,93.8916,DOWN,0
2016-06-24,91.47,91.48,94.14,96.0838,93.8991,DOWN,0
2016-06-27,89.07,90.27,93.084,95.9316,93.8961,UP,1
2016-06-28,90.42,90.28,92.146,95.7866,93.8914,UP,1
2016-06-29,92.13,91.04,91.76,95.6844,93.8974,DOWN,0
2016-06-30,88.06,92.61,90.23,95.4876,93.8771,UP,1
2016-07-01,88.85,89.16,89.706,95.3138,93.8577,DOWN,0
2016-07-05,88.24,88.12,89.54,95.1296,93.8329,DOWN,0
2016-07-06,86.83,87.16,88.822,94.9266,93.8063,UP,1
2016-07-07,87.81,86.95,87.958,94.7374,93.7801,UP,1
2016-07-08,88.56,88.43,88.058,94.541,93.7625,UP,1
2016-07-11,88.75,89.05,88.038,94.3724,93.7456,UP,1
2016-07-12,90.0,89.08,88.39,94.2326,93.74,UP,1
2016-07-13,90.34,90.46,89.092,94.084,93.7352,UP,1
2016-07-14,91.45,91.32,89.82,93.984,93.7507,DOWN,0
2016-07-15,90.93,92.03,90.294,93.8776,93.7615,UP,1
2016-07-18,91.6,91.18,90.864,93.7858,93.7689,UP,1
2016-07-19,92.38,91.21,91.34,93.6998,93.7772,UP,1
2016-07-20,93.3,92.56,91.932,93.6314,93.7833,DOWN,0
2016-07-21,92.46,93.0,92.134,93.5278,93.774,UP,1
2016-07-22,93.66,92.66,92.68,93.4728,93.7727,DOWN,0
2016-07-25,93.0,93.6,92.96,93.4158,93.7618,UP,1
2016-07-26,93.43,92.78,93.17,93.3772,93.7496,UP,1
2016-07-27,93.75,93.53,93.26,93.3292,93.7392,UP,1
2016-07-28,96.01,95.0,93.97,93.3374,93.7361,DOWN,0
2016-07-29,95.24,96.07,94.286,93.3296,93.7326,DOWN,0
2016-08-01,95.07,95.23,94.7,93.337,93.7328,UP,1
2016-08-02,95.25,95.03,95.064,93.3326,93.7233,DOWN,0
2016-08-03,95.08,95.07,95.33,93.3326,93.7105,UP,1
2016-08-04,95.91,95.09,95.31,93.3212,93.7013,UP,1
2016-08-05,96.88,96.29,95.638,93.3298,93.6974,DOWN,0
2016-08-08,96.78,97.0,95.98,93.3378,93.6983,DOWN,0
2016-08-09,96.7,96.63,96.27,93.3282,93.6917,DOWN,0
2016-08-10,96.29,96.72,96.512,93.336,93.6742,UP,1
2016-08-11,96.53,96.5,96.636,93.3384,93.6587,DOWN,0
2016-08-12,96.12,95.96,96.484,93.3232,93.6471,UP,1
2016-08-15,96.44,96.31,96.416,93.3314,93.6289,DOWN,0
2016-08-16,95.62,96.2,96.2,93.311,93.604,DOWN,0
2016-08-17,95.59,95.79,96.06,93.2892,93.587,DOWN,0
2016-08-18,95.27,95.3,95.808,93.2348,93.5665,DOWN,0
2016-08-19,95.22,95.18,95.628,93.1988,93.542,UP,1
2016-08-22,95.79,95.19,95.498,93.2104,93.5183,UP,1
2016-08-23,96.29,96.0,95.632,93.2524,93.4963,DOWN,0
2016-08-24,95.53,96.29,95.62,93.2808,93.4665,UP,1
2016-08-25,95.59,95.47,95.684,93.3258,93.4421,UP,1
2016-08-26,96.47,95.84,95.934,93.3736,93.4212,UP,1
2016-08-29,96.78,96.45,96.132,93.4434,93.4007,UP,1
2016-08-30,97.09,96.79,96.292,93.4982,93.3947,DOWN,0
2016-08-31,96.63,96.81,96.512,93.5286,93.3936,UP,1
2016-09-01,97.62,96.67,96.918,93.5998,93.3902,UP,1
2016-09-02,97.89,97.4,97.202,93.6434,93.3893,UP,1
2016-09-06,98.79,97.81,97.604,93.7898,93.3874,UP,1
2016-09-07,99.57,98.49,98.1,93.9998,93.3906,UP,1
2016-09-08,99.98,99.45,98.77,94.191,93.393,DOWN,0
2016-09-09,98.15,99.08,98.876,94.3114,93.3869,UP,1
2016-09-12,100.11,97.54,99.32,94.5524,93.395,DOWN,0
2016-09-13,99.39,99.35,99.44,94.7632,93.4011,DOWN,0
2016-09-14,98.71,99.34,99.268,94.9726,93.4013,UP,1
2016-09-15,99.47,98.57,99.166,95.2254,93.4091,DOWN,0
2016-09-16,99.36,99.05,99.408,95.4564,93.4162,UP,1
2016-09-19,99.68,99.95,99.322,95.6788,93.4291,UP,1
2016-09-20,100.49,100.25,99.542,95.9136,93.4518,UP,1
2016-09-21,101.26,100.81,100.052,96.1388,93.4646,UP,1
2016-09-22,102.12,101.57,100.582,96.3744,93.4861,DOWN,0
2016-09-23,101.66,101.92,101.042,96.5786,93.5035,DOWN,0
2016-09-26,101.16,100.82,101.338,96.7832,93.5202,UP,1
2016-09-27,101.45,101.0,101.53,96.9802,93.5394,UP,1
2016-09-28,101.51,101.43,101.58,97.1628,93.5728,DOWN,0
2016-09-29,100.61,101.58,101.278,97.309,93.5943,UP,1
2016-09-30,101.77,100.78,101.3,97.4952,93.611,UP,1
2016-10-03,101.88,101.39,101.444,97.6596,93.6202,DOWN,0
2016-10-04,101.22,102.03,101.398,97.824,93.6297,UP,1
2016-10-05,102.4,101.32,101.576,98.0034,93.6602,UP,1
2016-10-06,102.94,102.4,102.042,98.1872,93.6897,DOWN,0
2016-10-07,102.25,103.05,102.138,98.312,93.7133,UP,1
2016-10-10,102.65,102.7,102.292,98.4602,93.7329,DOWN,0
2016-10-11,101.35,102.54,102.318,98.5858,93.7467,UP,1
2016-10-12,101.36,101.56,102.11,98.708,93.7608,DOWN,0
2016-10-13,100.65,100.75,101.652,98.8194,93.7655,UP,1
2016-10-14,100.88,101.1,101.378,98.9188,93.7755,DOWN,0
2016-10-17,100.85,100.96,101.018,98.9982,93.793,UP,1
2016-10-18,101.73,101.78,101.094,99.0972,93.8276,UP,1
2016-10-19,102.73,101.8,101.368,99.2178,93.8663,DOWN,0
2016-10-20,102.55,102.79,101.748,99.343,93.9123,UP,1
2016-10-21,102.85,102.13,102.142,99.4694,93.9683,UP,1
2016-10-24,103.19,103.15,102.61,99.6108,94.0348,DOWN,0
2016-10-25,102.88,103.09,102.84,99.7396,94.0963,UP,1
2016-10-26,103.22,102.56,102.938,99.8916,94.1552,UP,1
2016-10-27,103.6,103.19,103.148,100.0518,94.2273,UP,1
2016-10-28,106.9,105.05,103.958,100.2844,94.3082,UP,1
2016-10-31,107.02,107.4,104.724,100.5204,94.3998,DOWN,0
2016-11-01,104.96,107.0,105.14,100.7038,94.4935,DOWN,0
2016-11-02,104.0,104.28,105.296,100.858,94.5878,DOWN,0
2016-11-03,103.78,103.52,105.332,101.023,94.6761,DOWN,0
2016-11-04,103.03,103.9,104.558,101.1718,94.7513,UP,1
2016-11-07,105.96,104.58,104.346,101.3616,94.8472,DOWN,0
2016-11-08,105.7,105.74,104.494,101.54,94.9407,UP,1
2016-11-09,106.19,104.91,104.932,101.722,95.0476,DOWN,0
2016-11-10,104.5,106.66,105.076,101.8794,95.153,UP,1
2016-11-11,104.62,103.86,105.394,102.0194,95.2309,DOWN,0
2016-11-14,101.14,105.02,104.43,102.0844,95.2935,UP,1
2016-11-15,102.48,101.38,103.786,102.1582,95.3762,UP,1
2016-11-16,104.0,102.43,103.348,102.2468,95.4639,UP,1
2016-11-17,104.45,104.4,103.338,102.3362,95.5545,UP,1
2016-11-18,104.78,104.65,103.37,102.4688,95.6646,UP,1
2016-11-21,105.94,104.78,104.33,102.5854,95.791,DOWN,0
2016-11-22,105.93,106.0,105.02,102.7162,95.9108,DOWN,0
2016-11-23,104.56,105.6,105.132,102.8332,96.0171,UP,1
2016-11-25,105.73,104.62,105.388,102.9584,96.1352,DOWN,0
2016-11-28,103.36,105.42,105.104,103.0384,96.2275,UP,1
2016-11-29,103.82,103.68,104.68,103.1212,96.3157,DOWN,0
2016-11-30,102.2,103.54,103.934,103.1554,96.3907,DOWN,0
2016-12-01,100.18,102.33,103.058,103.1338,96.4614,UP,1
2016-12-02,101.1,100.25,102.132,103.1134,96.5329,UP,1
2016-12-05,103.55,101.87,102.17,103.1512,96.6116,DOWN,0
2016-12-06,102.0,103.82,101.806,103.168,96.6905,UP,1
2016-12-07,105.25,103.02,102.416,103.244,96.7847,DOWN,0
2016-12-08,104.82,105.18,103.344,103.3102,96.8717,DOWN,0
2016-12-09,104.41,104.81,104.006,103.3862,96.9559,DOWN,0
2016-12-12,103.28,104.34,103.952,103.4164,97.0377,UP,1
2016-12-13,103.32,103.57,104.216,103.4452,97.1038,DOWN,0
2016-12-14,103.28,102.91,103.822,103.4864,97.1707,UP,1
2016-12-15,104.35,104.43,103.728,103.5254,97.2438,DOWN,0
2016-12-16,103.43,104.82,103.532,103.5352,97.3107,UP,1
2016-12-19,103.54,103.7,103.584,103.561,97.3869,UP,1
2016-12-20,104.54,104.05,103.828,103.5988,97.4753,DOWN,0
2016-12-21,104.17,104.48,104.006,103.6552,97.5603,UP,1
2016-12-22,104.31,104.43,103.998,103.7142,97.6474,UP,1
2016-12-23,104.71,104.3,104.254,103.7954,97.728,UP,1
2016-12-27,104.8,104.9,104.506,103.8738,97.8077,DOWN,0
2016-12-28,103.68,104.7,104.334,103.9304,97.8793,UP,1
2016-12-29,103.77,103.81,104.254,103.9712,97.9481,DOWN,0
2016-12-30,103.25,103.86,104.042,103.9816,98.0073,UP,1
2017-01-03,105.39,104.41,104.178,104.0384,98.0727,UP,1
2017-01-04,106.39,105.34,104.496,104.1092,98.1429,UP,1
2017-01-05,106.99,107.05,105.158,104.1852,98.219,UP,1
2017-01-06,107.76,107.32,105.956,104.2828,98.2972,DOWN,0
2017-01-09,107.55,107.76,106.816,104.3694,98.3754,DOWN,0
2017-01-10,107.32,107.55,107.202,104.4438,98.4558,UP,1
2017-01-11,107.81,107.04,107.486,104.462,98.5309,UP,1
2017-01-12,108.71,107.67,107.83,104.4958,98.6054,DOWN,0
2017-01-13,108.7,108.63,108.018,104.5706,98.6764,DOWN,0
2017-01-17,108.4,108.23,108.188,104.6586,98.7391,UP,1
2017-01-18,108.66,108.71,108.456,104.7562,98.8071,DOWN,0
2017-01-19,108.53,108.84,108.6,104.8662,98.878,UP,1
2017-01-20,109.96,109.24,108.85,104.9462,98.9541,DOWN,0
2017-01-23,109.63,109.66,109.036,105.0248,99.0347,UP,1
2017-01-24,109.92,109.81,109.34,105.0994,99.1153,UP,1
2017-01-25,110.19,110.66,109.646,105.2132,99.1989,DOWN,0
2017-01-26,109.38,109.97,109.816,105.3084,99.2765,UP,1
2017-01-27,109.84,109.57,109.792,105.4824,99.347,DOWN,0
2017-01-30,109.3,109.37,109.726,105.6188,99.4126,DOWN,0
2017-01-31,106.33,105.97,109.008,105.6654,99.4609,DOWN,0
2017-02-01,105.0,106.63,107.97,105.6764,99.4975,UP,1
2017-02-02,105.14,104.92,107.122,105.6836,99.537,UP,1
2017-02-03,106.58,106.31,106.47,105.6964,99.5804,UP,1
2017-02-06,106.59,106.58,105.928,105.7096,99.6257,UP,1
2017-02-07,106.6,107.0,105.982,105.7504,99.6714,UP,1
2017-02-08,106.72,106.55,106.326,105.7702,99.7201,UP,1
2017-02-09,107.3,106.73,106.758,105.849,99.7703,DOWN,0
2017-02-10,107.27,107.55,106.896,105.918,99.8147,UP,1
2017-02-13,108.28,107.7,107.234,106.0396,99.8702,UP,1
2017-02-14,108.88,108.01,107.69,106.2136,99.9297,UP,1
2017-02-15,109.66,109.0,108.278,106.3848,99.9891,DOWN,0
2017-02-16,109.3,109.75,108.678,106.4998,100.0534,UP,1
2017-02-17,109.42,109.24,109.108,106.6482,100.1192,UP,1
2017-02-21,110.16,109.45,109.484,106.7464,100.1891,DOWN,0
2017-02-22,109.44,109.8,109.596,106.8388,100.2529,UP,1
2017-02-23,110.74,109.83,109.812,106.9654,100.323,UP,1
2017-02-24,111.0,110.54,110.152,107.1198,100.3898,DOWN,0
2017-02-27,110.57,110.4,110.382,107.2648,100.4606,DOWN,0
2017-02-28,110.46,110.5,110.442,107.4084,100.5336,UP,1
2017-03-01,112.31,111.42,111.016,107.5676,100.6184,DOWN,0
2017-03-02,111.33,112.2,111.134,107.7256,100.6943,UP,1
2017-03-03,111.74,111.29,111.282,107.8896,100.775,DOWN,0
2017-03-06,111.36,111.14,111.44,108.026,100.8536,DOWN,0
2017-03-07,110.96,111.37,111.54,108.1618,100.9349,UP,1
2017-03-08,110.98,111.29,111.274,108.2952,101.0125,DOWN,0
2017-03-09,110.79,111.08,111.166,108.4168,101.091,UP,1
2017-03-10,111.21,111.45,111.06,108.545,101.1647,UP,1
2017-03-13,111.53,111.29,111.094,108.702,101.2401,DOWN,0
2017-03-14,110.49,111.33,111.0,108.8364,101.3106,UP,1
2017-03-15,112.02,111.06,111.208,109.0118,101.3848,UP,1
2017-03-16,112.67,112.11,111.584,109.1574,101.4687,UP,1
2017-03-17,112.83,112.85,111.908,109.2862,101.5508,DOWN,0
2017-03-20,112.41,112.82,112.084,109.3946,101.6284,DOWN,0
2017-03-21,110.71,112.41,112.128,109.4536,101.7018,UP,1
2017-03-22,111.45,110.99,112.014,109.5316,101.7759,UP,1
2017-03-23,111.6,111.31,111.8,109.6172,101.8505,UP,1
2017-03-24,111.98,111.97,111.63,109.7006,101.9204,DOWN,0
2017-03-27,111.94,110.7,111.536,109.7652,101.995,UP,1
2017-03-28,112.47,111.81,111.888,109.8406,102.0813,DOWN,0
2017-03-29,112.06,112.03,112.01,109.9138,102.1707,UP,1
2017-03-30,112.67,112.0,112.224,109.994,102.2635,DOWN,0
2017-03-31,112.47,112.62,112.322,110.0728,102.3591,DOWN,0
2017-04-03,112.24,112.7,112.382,110.1184,102.4499,DOWN,0
2017-04-04,112.09,112.23,112.306,110.1676,102.5439,DOWN,0
2017-04-05,112.07,112.25,112.308,110.2106,102.6325,UP,1
2017-04-06,112.43,112.34,112.26,110.2554,102.7191,DOWN,0
2017-04-07,112.24,112.18,112.214,110.3126,102.81,UP,1
2017-04-10,112.32,112.29,112.23,110.3622,102.8931,DOWN,0
2017-04-11,112.11,111.9,112.234,110.4184,102.9963,DOWN,0
2017-04-12,111.47,111.65,112.114,110.5212,103.1083,DOWN,0
2017-04-13,111.22,111.23,111.872,110.6456,103.2123,UP,1
2017-04-17,112.67,111.77,111.958,110.7962,103.315,DOWN,0
2017-04-18,112.52,112.49,111.998,110.915,103.4373,DOWN,0
2017-04-19,112.29,112.49,112.034,111.029,103.5545,UP,1
2017-04-20,114.59,112.9,112.658,111.1888,103.6862,DOWN,0
2017-04-21,114.27,114.8,113.268,111.3398,103.8234,UP,1
2017-04-24,115.7,115.8,113.874,111.5078,103.9629,UP,1
2017-04-25,116.13,116.35,114.596,111.685,104.1007,UP,1
2017-04-26,116.17,116.05,115.372,111.8428,104.2378,UP,1
2017-04-27,117.1,116.51,115.874,112.0072,104.3733,DOWN,0
2017-04-28,116.32,116.79,116.284,112.1404,104.5032,UP,1
2017-05-01,116.37,116.54,116.418,112.2818,104.6278,UP,1
2017-05-02,118.12,117.83,116.816,112.4558,104.7638,DOWN,0
2017-05-03,117.33,118.17,117.048,112.5992,104.8924,UP,1
2017-05-04,117.92,117.55,117.212,112.7688,105.0201,DOWN,0
2017-05-05,117.5,118.27,117.448,112.904,105.1411,DOWN,0
2017-05-08,116.61,117.71,117.496,113.0162,105.2619,DOWN,0
2017-05-09,116.41,116.63,117.154,113.133,105.3756,UP,1
2017-05-10,116.65,116.11,117.018,113.2568,105.4939,DOWN,0
2017-05-11,116.53,116.58,116.74,113.3412,105.6094,UP,1
2017-05-12,117.13,116.33,116.666,113.4572,105.7263,UP,1
2017-05-15,118.21,117.36,116.986,113.5866,105.8373,UP,1
2017-05-16,118.49,118.26,117.402,113.7292,105.9535,DOWN,0
2017-05-17,116.8,117.29,117.432,113.846,106.0622,DOWN,0
2017-05-18,116.24,115.93,117.374,113.9512,106.1671,UP,1
2017-05-19,117.58,116.92,117.464,114.087,106.2796,UP,1
2017-05-22,119.0,117.8,117.622,114.2428,106.3951,UP,1
2017-05-23,119.6,119.04,117.844,114.4042,106.5087,UP,1
2017-05-24,120.7,119.6,118.624,114.6084,106.6283,UP,1
2017-05-25,121.92,121.02,119.76,114.8064,106.7544,DOWN,0
2017-05-26,121.63,121.91,120.57,114.9856,106.8811,UP,1
2017-05-30,121.65,121.29,121.1,115.162,107.0067,UP,1
2017-05-31,122.88,121.9,121.756,115.3714,107.1405,UP,1
2017-06-01,123.4,122.8,122.296,115.6252,107.2753,UP,1
2017-06-02,125.2,123.39,122.952,115.9002,107.4232,UP,1
2017-06-05,125.9,125.54,123.806,116.1862,107.5747,DOWN,0
2017-06-06,125.24,125.54,124.524,116.4514,107.7246,DOWN,0
2017-06-07,125.19,125.48,124.986,116.7164,107.8744,DOWN,0
2017-06-08,124.76,125.0,125.258,116.9622,108.0193,DOWN,0
2017-06-09,123.04,124.92,124.826,117.1818,108.153,DOWN,0
2017-06-12,120.76,121.98,123.798,117.3436,108.2792,UP,1
2017-06-13,122.32,121.24,123.214,117.5406,108.4128,UP,1
