ticker,ABBV US Equity,ABBV US Equity,ABBV US Equity,ABBV US Equity,ABBV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-01-25,110.5,109.73,111.484,105.3078,94.5659,DOWN,0
2021-01-26,108.8,111.3,110.808,105.5208,94.7112,DOWN,0
2021-01-27,102.79,106.28,108.842,105.6246,94.8236,UP,1
2021-01-28,104.21,104.0,107.432,105.728,94.934,DOWN,0
2021-01-29,102.48,104.0,105.756,105.8104,95.0373,DOWN,0
2021-02-01,102.3,103.0,104.116,105.8722,95.1395,UP,1
2021-02-02,103.47,102.88,103.05,105.9672,95.2396,UP,1
2021-02-03,106.95,106.2,103.882,106.1128,95.3544,UP,1
2021-02-04,108.53,106.87,104.746,106.2666,95.4953,UP,1
2021-02-05,108.73,109.63,105.996,106.3976,95.6316,DOWN,0
2021-02-08,106.84,108.885,106.904,106.4552,95.7556,DOWN,0
2021-02-09,105.4,106.0,107.29,106.4792,95.8646,DOWN,0
2021-02-10,104.05,105.98,106.71,106.4624,95.9614,DOWN,0
2021-02-11,103.75,104.57,105.754,106.4458,96.0664,UP,1
2021-02-12,104.44,103.76,104.896,106.4538,96.1698,DOWN,0
2021-02-16,104.2,105.33,104.368,106.438,96.2798,UP,1
2021-02-17,106.29,104.7,104.546,106.469,96.397,DOWN,0
2021-02-18,106.06,105.32,104.948,106.4446,96.518,DOWN,0
2021-02-19,105.01,106.23,105.2,106.428,96.6162,UP,1
2021-02-22,107.06,104.66,105.724,106.4154,96.7244,DOWN,0
2021-02-23,106.27,106.97,106.138,106.3674,96.8347,UP,1
2021-02-24,108.69,106.0,106.618,106.3914,96.9583,DOWN,0
2021-02-25,107.33,108.48,106.872,106.4112,97.0555,UP,1
2021-02-26,107.74,107.68,107.418,106.482,97.1419,UP,1
2021-03-01,108.41,108.53,107.688,106.5938,97.2396,DOWN,0
2021-03-02,107.85,108.85,108.004,106.658,97.3291,DOWN,0
2021-03-03,106.71,106.86,107.608,106.6944,97.4091,DOWN,0
2021-03-04,105.65,106.5,107.272,106.7184,97.48,UP,1
2021-03-05,106.7,106.01,107.064,106.7782,97.5575,DOWN,0
2021-03-08,106.11,106.85,106.604,106.8444,97.6321,UP,1
2021-03-09,106.79,106.48,106.392,106.9146,97.701,UP,1
2021-03-10,108.0,107.39,106.65,107.0094,97.7805,DOWN,0
2021-03-11,107.87,108.13,107.094,107.0978,97.8663,UP,1
2021-03-12,108.22,107.8,107.398,107.1682,97.9575,UP,1
2021-03-15,110.26,108.67,108.228,107.268,98.0586,UP,1
2021-03-16,110.84,109.95,109.038,107.3418,98.1495,DOWN,0
2021-03-17,105.04,103.76,108.446,107.3344,98.2212,DOWN,0
2021-03-18,103.77,104.0,107.626,107.2798,98.2848,DOWN,0
2021-03-19,103.42,103.93,106.666,107.2366,98.3475,UP,1
2021-03-22,105.9,103.5,105.794,107.2204,98.4118,DOWN,0
2021-03-23,104.84,105.37,104.594,107.1718,98.4667,DOWN,0
2021-03-24,103.06,104.82,104.198,107.0526,98.5091,UP,1
2021-03-25,103.88,102.9,104.22,106.9346,98.5476,UP,1
2021-03-26,105.98,103.87,104.732,106.8052,98.593,UP,1
2021-03-29,106.73,105.76,104.898,106.7072,98.6654,UP,1
2021-03-30,106.79,106.86,105.288,106.6326,98.737,UP,1
2021-03-31,108.22,106.88,106.32,106.5534,98.8127,UP,1
2021-04-01,108.52,108.92,107.248,106.4714,98.875,DOWN,0
2021-04-05,106.14,109.08,107.28,106.369,98.927,DOWN,0
2021-04-06,105.38,105.85,107.01,106.2594,98.9728,DOWN,0
2021-04-07,105.21,105.53,106.694,106.1536,99.0153,UP,1
2021-04-08,106.1,105.4,106.27,106.0996,99.0594,UP,1
2021-04-09,107.54,106.39,106.074,106.1946,99.1106,UP,1
2021-04-12,108.25,107.82,106.496,106.2754,99.1761,DOWN,0
2021-04-13,108.22,108.03,107.064,106.3902,99.2323,DOWN,0
2021-04-14,105.9,106.22,107.202,106.4622,99.2811,UP,1
2021-04-15,106.89,105.99,107.36,106.5306,99.3334,UP,1
2021-04-16,107.91,107.49,107.434,106.5498,99.382,UP,1
2021-04-19,108.61,107.97,107.506,106.5514,99.4294,UP,1
2021-04-20,109.03,108.12,107.668,106.5574,99.4801,UP,1
2021-04-21,110.8,109.79,108.648,106.6366,99.5391,DOWN,0
2021-04-22,110.05,110.65,109.28,106.7296,99.5926,UP,1
2021-04-23,111.38,109.71,109.974,106.8762,99.6531,UP,1
2021-04-26,111.39,111.56,110.53,107.029,99.7203,UP,1
2021-04-27,111.44,111.25,111.012,107.169,99.7934,UP,1
2021-04-28,111.93,111.68,111.238,107.3236,99.8637,DOWN,0
2021-04-29,110.89,112.38,111.406,107.4156,99.9238,UP,1
2021-04-30,111.5,111.47,111.43,107.5244,99.9789,UP,1
2021-05-03,114.68,112.4,112.088,107.7178,100.0527,DOWN,0
2021-05-04,113.9,114.62,112.58,107.8546,100.1181,UP,1
2021-05-05,115.78,114.31,113.35,108.0448,100.1993,UP,1
2021-05-06,116.08,115.0,114.388,108.1926,100.2927,DOWN,0
2021-05-07,115.75,116.38,115.238,108.361,100.3829,UP,1
2021-05-10,116.22,116.38,115.546,108.5306,100.4739,DOWN,0
2021-05-11,114.89,115.48,115.744,108.6602,100.5628,UP,1
2021-05-12,114.96,114.85,115.58,108.8024,100.6518,UP,1
2021-05-13,116.6,115.55,115.684,109.0002,100.7512,DOWN,0
2021-05-14,116.43,117.36,115.82,109.2158,100.8483,UP,1
2021-05-17,116.89,116.77,115.954,109.4196,100.9526,UP,1
2021-05-18,117.21,116.11,116.418,109.6416,101.0641,DOWN,0
2021-05-19,115.85,116.46,116.596,109.8228,101.1636,UP,1
2021-05-20,117.11,115.34,116.698,110.005,101.2777,DOWN,0
2021-05-21,116.12,117.52,116.636,110.17,101.3921,DOWN,0
2021-05-24,115.91,116.59,116.44,110.3238,101.5088,DOWN,0
2021-05-25,114.56,115.97,115.91,110.4098,101.617,UP,1
2021-05-26,114.7,114.53,115.68,110.487,101.7286,DOWN,0
2021-05-27,112.32,115.12,114.722,110.6326,101.8268,UP,1
2021-05-28,113.2,113.33,114.138,110.8212,101.9153,DOWN,0
2021-06-01,112.21,113.7,113.398,110.997,102.0029,DOWN,0
2021-06-02,111.4,112.41,112.766,111.107,102.0846,UP,1
2021-06-03,112.21,111.12,112.268,111.2544,102.1639,UP,1
2021-06-04,112.36,112.4,112.276,111.4404,102.2474,UP,1
2021-06-07,113.01,112.71,112.238,111.623,102.332,DOWN,0
2021-06-08,112.34,112.68,112.264,111.7502,102.4177,UP,1
2021-06-09,114.0,112.88,112.784,111.8956,102.5134,UP,1
2021-06-10,116.24,114.36,113.59,112.0846,102.622,DOWN,0
2021-06-11,115.42,116.24,114.202,112.2286,102.7288,DOWN,0
2021-06-14,115.4,115.07,114.68,112.3662,102.8341,UP,1
2021-06-15,115.83,115.36,115.378,112.56,102.9417,DOWN,0
2021-06-16,115.53,116.22,115.684,112.763,103.0485,DOWN,0
2021-06-17,114.9,114.98,115.416,112.9568,103.1442,DOWN,0
2021-06-18,113.12,113.64,114.956,113.0972,103.2486,UP,1
2021-06-21,114.73,113.69,114.822,113.241,103.3525,DOWN,0
2021-06-22,114.7,114.49,114.596,113.37,103.4666,DOWN,0
2021-06-23,114.0,114.55,114.29,113.4856,103.5773,UP,1
2021-06-24,114.74,114.42,114.258,113.6624,103.6999,DOWN,0
2021-06-25,112.98,112.9,114.23,113.7842,103.8066,UP,1
2021-06-28,113.0,113.26,113.884,113.886,103.9234,DOWN,0
2021-06-29,112.3,112.65,113.404,113.9598,104.0364,UP,1
2021-06-30,112.64,112.21,113.132,114.032,104.1471,UP,1
2021-07-01,114.26,112.95,113.036,114.1012,104.2639,UP,1
2021-07-02,115.17,114.52,113.474,114.2036,104.3908,UP,1
2021-07-06,115.73,115.17,114.02,114.2906,104.5213,UP,1
2021-07-07,116.75,115.91,114.91,114.3978,104.6545,DOWN,0
2021-07-08,116.35,115.76,115.652,114.496,104.7908,UP,1
2021-07-09,116.58,116.3,116.116,114.589,104.9307,UP,1
2021-07-12,117.63,116.8,116.608,114.7238,105.0832,UP,1
2021-07-13,117.91,117.59,117.044,114.852,105.2432,DOWN,0
2021-07-14,117.36,116.87,117.166,114.9056,105.3988,DOWN,0
2021-07-15,117.18,116.81,117.332,114.9712,105.5483,UP,1
2021-07-16,117.5,117.91,117.516,115.0056,105.7014,DOWN,0
2021-07-19,115.42,116.67,117.074,114.9924,105.8405,UP,1
2021-07-20,116.05,115.55,116.702,114.9984,105.9851,UP,1
2021-07-21,116.99,116.64,116.628,115.0138,106.1394,UP,1
2021-07-22,117.54,116.64,116.7,115.0668,106.2875,UP,1
2021-07-23,118.19,117.98,116.838,115.1314,106.449,DOWN,0
2021-07-26,117.79,118.13,117.312,115.1552,106.6026,UP,1
2021-07-27,117.96,117.79,117.694,115.1858,106.7557,UP,1
2021-07-28,118.55,117.63,118.006,115.219,106.9099,UP,1
2021-07-29,118.87,119.03,118.272,115.2522,107.0627,DOWN,0
2021-07-30,116.3,119.0,117.894,115.2612,107.205,DOWN,0
2021-08-02,115.45,116.89,117.426,115.228,107.3519,UP,1
2021-08-03,116.25,115.67,117.084,115.2306,107.507,DOWN,0
2021-08-04,115.08,115.78,116.39,115.214,107.6511,UP,1
2021-08-05,115.12,115.13,115.64,115.2252,107.8051,DOWN,0
2021-08-06,114.45,115.26,115.27,115.2202,107.9561,DOWN,0
2021-08-09,114.06,114.58,114.992,115.255,108.112,UP,1
2021-08-10,114.82,114.2,114.706,115.2874,108.2645,DOWN,0
2021-08-11,113.72,115.16,114.434,115.3176,108.4114,UP,1
2021-08-12,115.64,113.96,114.538,115.4024,108.57,UP,1
2021-08-13,116.48,115.82,114.944,115.4878,108.7389,UP,1
2021-08-16,118.41,117.0,115.814,115.6088,108.9285,UP,1
2021-08-17,119.66,118.08,116.782,115.7418,109.1234,DOWN,0
2021-08-18,117.29,119.17,117.496,115.8408,109.2844,UP,1
2021-08-19,117.93,116.21,117.954,115.9194,109.4328,UP,1
2021-08-20,118.82,118.1,118.422,115.971,109.5871,UP,1
2021-08-23,119.36,119.8,118.612,116.0498,109.7114,UP,1
2021-08-24,119.68,119.72,118.616,116.1354,109.8413,UP,1
2021-08-25,120.4,119.86,119.238,116.2268,109.9791,DOWN,0
2021-08-26,120.4,120.86,119.732,116.3242,110.1055,DOWN,0
2021-08-27,119.58,120.34,119.884,116.4178,110.209,UP,1
2021-08-30,120.57,119.84,120.126,116.5668,110.3211,UP,1
2021-08-31,120.78,120.83,120.346,116.6878,110.437,DOWN,0
2021-09-01,112.27,121.0,118.72,116.6392,110.5032,DOWN,0
2021-09-02,112.02,113.55,117.044,116.5996,110.5715,DOWN,0
2021-09-03,111.62,111.18,115.452,116.5372,110.6335,DOWN,0
2021-09-07,109.03,110.45,113.144,116.4582,110.6851,UP,1
2021-09-08,110.36,108.06,111.06,116.4054,110.7385,DOWN,0
2021-09-09,107.27,109.44,110.06,116.3048,110.7707,DOWN,0
2021-09-10,106.68,107.48,108.992,116.1856,110.7932,UP,1
2021-09-13,107.48,107.39,108.164,116.05,110.8108,DOWN,0
2021-09-14,106.48,107.99,107.654,115.8762,110.8222,UP,1
2021-09-15,107.77,106.59,107.136,115.717,110.8366,UP,1
2021-09-16,108.08,108.24,107.298,115.5436,110.8541,DOWN,0
2021-09-17,107.73,107.5,107.508,115.3712,110.8725,DOWN,0
2021-09-20,106.4,106.1,107.292,115.1676,110.8796,UP,1
2021-09-21,107.15,106.25,107.426,114.958,110.8916,DOWN,0
2021-09-22,106.41,107.01,107.154,114.728,110.8873,UP,1
2021-09-23,107.36,106.99,107.01,114.528,110.8949,DOWN,0
2021-09-24,107.07,106.87,106.878,114.3258,110.8918,UP,1
2021-09-27,107.72,107.13,107.142,114.1302,110.887,DOWN,0
2021-09-28,107.34,107.62,107.18,113.9686,110.8863,UP,1
2021-09-29,108.84,107.85,107.666,113.8244,110.8988,DOWN,0
2021-09-30,107.87,109.2,107.768,113.642,110.9171,UP,1
2021-10-01,109.09,108.25,108.172,113.473,110.9485,DOWN,0
2021-10-04,108.73,108.84,108.374,113.2838,110.9689,UP,1
2021-10-05,109.51,109.39,108.808,113.1182,110.992,DOWN,0
2021-10-06,109.32,109.3,108.904,112.9454,111.0164,UP,1
2021-10-07,110.87,109.78,109.504,112.7918,111.0522,UP,1
2021-10-08,111.18,111.05,109.922,112.638,111.0941,DOWN,0
2021-10-11,110.34,111.14,110.244,112.5188,111.1294,DOWN,0
2021-10-12,108.57,110.12,110.056,112.3812,111.1559,DOWN,0
2021-10-13,108.53,108.59,109.898,112.2268,111.1813,UP,1
2021-10-14,108.91,107.96,109.506,112.1034,111.2024,UP,1
2021-10-15,109.33,109.15,109.136,111.9876,111.2227,DOWN,0
2021-10-18,107.43,108.99,108.554,111.8472,111.2241,UP,1
2021-10-19,107.45,107.75,108.33,111.715,111.2343,UP,1
2021-10-20,108.41,107.5,108.306,111.5868,111.2438,UP,1
2021-10-21,108.76,108.41,108.276,111.4876,111.2597,UP,1
2021-10-22,109.14,108.67,108.238,111.3576,111.2719,DOWN,0
2021-10-25,108.5,109.08,108.452,111.198,111.278,UP,1
2021-10-26,109.49,108.81,108.86,111.0196,111.2804,DOWN,0
2021-10-27,108.4,109.58,108.858,110.7944,111.2735,UP,1
2021-10-28,109.67,108.39,109.04,110.642,111.2596,UP,1
2021-10-29,114.67,112.09,110.146,110.5768,111.2748,UP,1
2021-11-01,114.81,115.25,111.408,110.4966,111.2962,UP,1
2021-11-02,116.53,115.25,112.816,110.44,111.318,UP,1
2021-11-03,117.57,116.53,114.65,110.3978,111.3427,DOWN,0
2021-11-04,117.06,117.57,116.128,110.331,111.3717,UP,1
2021-11-05,117.18,116.73,116.63,110.2666,111.4033,DOWN,0
2021-11-08,116.06,117.2,116.88,110.1962,111.4311,DOWN,0
2021-11-09,115.61,116.24,116.696,110.097,111.4652,UP,1
2021-11-10,116.75,115.4,116.532,110.0164,111.535,DOWN,0
2021-11-11,116.63,116.94,116.446,110.1036,111.5971,UP,1
2021-11-12,116.97,117.4,116.404,110.2026,111.6695,DOWN,0
2021-11-15,116.84,116.95,116.56,110.307,111.7422,DOWN,0
2021-11-16,116.42,116.61,116.722,110.4548,111.807,UP,1
2021-11-17,117.35,116.6,116.842,110.5946,111.859,DOWN,0
2021-11-18,117.07,117.41,116.93,110.7906,111.9017,DOWN,0
2021-11-19,116.24,117.63,116.784,110.9818,111.9392,DOWN,0
2021-11-22,115.65,115.95,116.546,111.1452,111.9833,UP,1
2021-11-23,118.88,116.56,117.038,111.3932,112.0507,DOWN,0
2021-11-24,118.66,118.68,117.3,111.611,112.1237,DOWN,0
2021-11-26,116.51,117.61,117.188,111.7796,112.1875,UP,1
2021-11-29,116.89,116.83,117.318,111.9628,112.2498,DOWN,0
2021-11-30,115.28,116.68,117.244,112.1404,112.3052,UP,1
2021-12-01,115.91,115.78,116.65,112.3156,112.3533,UP,1
2021-12-02,116.87,116.245,116.292,112.5248,112.4073,UP,1
2021-12-03,118.85,117.74,116.76,112.7546,112.4765,UP,1
2021-12-06,121.35,119.63,117.652,113.0402,112.548,UP,1
2021-12-07,121.51,121.98,118.898,113.316,112.6242,UP,1
2021-12-08,121.87,121.96,120.09,113.6066,112.6901,UP,1
2021-12-09,124.15,122.21,121.546,113.9128,112.7742,UP,1
2021-12-10,125.47,123.715,122.87,114.2648,112.8628,UP,1
2021-12-13,126.51,125.2,123.902,114.6132,112.9533,UP,1
2021-12-14,127.29,125.7,125.058,114.9844,113.0505,UP,1
2021-12-15,130.23,128.25,126.73,115.3988,113.1681,UP,1
2021-12-16,131.78,130.1,128.256,115.848,113.2988,DOWN,0
2021-12-17,129.53,130.84,129.068,116.2212,113.4129,UP,1
2021-12-20,130.86,128.51,129.938,116.6148,113.5367,DOWN,0
2021-12-21,129.95,131.23,130.47,117.007,113.6525,UP,1
2021-12-22,132.05,129.91,130.834,117.4766,113.7727,UP,1
2021-12-23,133.09,132.33,131.096,117.9678,113.8988,UP,1
2021-12-27,134.41,133.19,132.072,118.4778,114.0298,DOWN,0
2021-12-28,134.39,134.55,132.778,118.979,114.1504,UP,1
2021-12-29,135.36,134.61,133.86,119.5376,114.273,UP,1
2021-12-30,135.93,135.75,134.636,120.1072,114.4275,DOWN,0
2021-12-31,135.4,136.04,135.098,120.647,114.5856,UP,1
2022-01-03,135.42,135.41,135.3,121.1802,114.7456,DOWN,0
2022-01-04,135.16,135.33,135.454,121.7006,114.8919,UP,1
2022-01-05,135.87,135.0,135.556,122.248,115.0471,DOWN,0
2022-01-06,135.23,136.4,135.416,122.7628,115.2079,DOWN,0
2022-01-07,134.88,135.25,135.312,123.2924,115.3629,UP,1
2022-01-10,136.39,135.08,135.506,123.8268,115.515,UP,1
2022-01-11,136.97,135.85,135.868,124.2728,115.6662,UP,1
2022-01-12,137.29,136.52,136.152,124.7224,115.8187,DOWN,0
2022-01-13,133.52,135.0,135.81,125.0622,115.9452,UP,1
2022-01-14,135.87,133.35,136.008,125.4282,116.0819,UP,1
2022-01-18,136.78,135.51,136.086,125.8226,116.2351,DOWN,0
2022-01-19,135.21,136.41,135.734,126.1832,116.3843,DOWN,0
2022-01-20,133.03,134.5,134.882,126.5226,116.5234,DOWN,0
2022-01-21,131.98,133.06,134.574,126.85,116.6528,UP,1
2022-01-24,132.16,132.82,133.832,127.1582,116.7759,UP,1
2022-01-25,133.09,131.49,133.094,127.4874,116.9001,UP,1
2022-01-26,134.23,133.29,132.898,127.8326,117.0301,UP,1
2022-01-27,135.97,135.5,133.486,128.2152,117.1805,UP,1
2022-01-28,137.92,135.99,134.674,128.6452,117.3356,DOWN,0
2022-01-31,136.89,136.82,135.62,129.036,117.4805,UP,1
2022-02-01,137.0,137.37,136.402,129.4346,117.6225,UP,1
2022-02-02,138.62,135.41,137.28,129.8822,117.7704,UP,1
2022-02-03,140.73,139.5,138.232,130.3838,117.9201,DOWN,0
2022-02-04,140.65,140.15,138.778,130.8192,118.0731,UP,1
2022-02-07,142.53,141.17,139.906,131.2966,118.2288,UP,1
2022-02-08,143.51,142.03,141.208,131.8366,118.3894,DOWN,0
2022-02-09,143.2,143.975,142.124,132.3628,118.5482,DOWN,0
2022-02-10,142.71,143.15,142.52,132.9114,118.7021,DOWN,0
2022-02-11,142.01,142.86,142.792,133.4334,118.8577,UP,1
2022-02-14,143.0,141.78,142.886,133.956,119.0152,UP,1
2022-02-15,144.76,143.35,143.136,134.4742,119.1656,UP,1
2022-02-16,145.87,144.74,143.67,134.9646,119.3255,DOWN,0
2022-02-17,144.97,144.8,144.122,135.4338,119.4714,DOWN,0
2022-02-18,144.03,144.69,144.526,135.877,119.6112,UP,1
2022-02-22,145.56,141.25,145.038,136.3052,119.7602,UP,1
2022-02-23,146.76,146.22,145.438,136.731,119.9129,DOWN,0
2022-02-24,145.27,143.61,145.318,137.1062,120.0648,UP,1
2022-02-25,149.54,146.13,146.232,137.5512,120.2377,DOWN,0
2022-02-28,147.77,146.65,146.98,137.902,120.3936,DOWN,0
2022-03-01,147.69,147.67,147.406,138.2202,120.5499,UP,1
2022-03-02,149.57,147.7,147.968,138.621,120.7133,UP,1
2022-03-03,150.41,149.81,148.996,139.012,120.8793,UP,1
2022-03-04,150.56,148.6,149.2,139.4242,121.0528,DOWN,0
2022-03-07,149.45,149.0,149.536,139.7722,121.2145,DOWN,0
2022-03-08,147.15,149.0,149.428,140.0534,121.3697,UP,1
2022-03-09,148.84,148.26,149.282,140.342,121.5343,UP,1
2022-03-10,149.17,148.07,149.034,140.6376,121.7074,DOWN,0
2022-03-11,149.06,149.34,148.734,140.9116,121.8792,UP,1
2022-03-14,152.1,150.73,149.264,141.235,122.0781,UP,1
2022-03-15,155.88,152.26,151.01,141.6446,122.2915,UP,1
2022-03-16,156.05,156.5,152.452,142.0572,122.5107,UP,1
2022-03-17,158.59,157.17,154.336,142.5258,122.7466,UP,1
2022-03-18,159.2,158.0,156.364,142.9924,122.9816,UP,1
2022-03-21,160.05,159.95,157.954,143.4888,123.22,DOWN,0
2022-03-22,160.01,160.05,158.78,143.9914,123.455,DOWN,0
2022-03-23,158.42,160.01,159.254,144.432,123.6854,UP,1
2022-03-24,160.28,159.22,159.592,144.8982,123.9168,UP,1
2022-03-25,161.33,160.55,160.018,145.379,124.1423,UP,1
2022-03-28,161.97,160.61,160.402,145.948,124.375,UP,1
2022-03-29,162.18,162.99,160.836,146.4742,124.6089,UP,1
2022-03-30,163.75,161.72,161.902,147.0136,124.8485,DOWN,0
2022-03-31,162.11,162.93,162.268,147.5516,125.0814,UP,1
2022-04-01,162.68,162.15,162.538,148.1446,125.3203,DOWN,0
2022-04-04,161.89,162.5,162.522,148.7428,125.5642,UP,1
2022-04-05,163.43,161.89,162.772,149.3682,125.8077,UP,1
2022-04-06,168.91,164.49,163.804,150.0846,126.0787,UP,1
2022-04-07,173.28,167.67,166.038,150.8656,126.3751,UP,1
2022-04-08,174.96,173.0,168.494,151.6454,126.6762,DOWN,0
2022-04-11,169.83,174.9,170.082,152.2836,126.9605,DOWN,0
2022-04-12,167.31,169.31,170.858,152.892,127.232,DOWN,0
2022-04-13,158.95,165.0,168.866,153.331,127.4653,UP,1
2022-04-14,162.31,157.85,166.672,153.8048,127.7136,DOWN,0
2022-04-18,159.36,161.96,163.552,154.1774,127.9391,DOWN,0
2022-04-19,156.35,160.4,160.856,154.4914,128.145,UP,1
2022-04-20,156.7,156.36,158.734,154.7748,128.3499,UP,1
2022-04-21,158.52,157.0,158.648,155.075,128.5587,DOWN,0
2022-04-22,154.99,157.28,157.184,155.3108,128.7519,UP,1
2022-04-25,156.3,154.84,156.572,155.5826,128.9505,DOWN,0
2022-04-26,156.18,156.44,156.538,155.866,129.1433,UP,1
2022-04-27,157.62,156.56,156.722,156.1584,129.3418,DOWN,0
2022-04-28,156.31,158.36,156.28,156.3894,129.5366,DOWN,0
2022-04-29,146.88,149.56,154.658,156.4096,129.6851,UP,1
2022-05-02,147.87,146.65,152.972,156.4676,129.8369,UP,1
2022-05-03,149.6,148.05,151.656,156.579,130.0078,UP,1
2022-05-04,151.59,148.18,150.45,156.6996,130.1855,UP,1
2022-05-05,152.18,152.77,149.624,156.808,130.3615,UP,1
2022-05-06,152.83,149.68,150.814,156.9592,130.5379,DOWN,0
2022-05-09,150.96,151.62,151.432,156.9876,130.7018,UP,1
2022-05-10,152.09,151.27,151.93,157.074,130.8733,DOWN,0
2022-05-11,151.96,151.02,152.004,157.1594,131.0433,UP,1
2022-05-12,154.29,153.38,152.426,157.2538,131.222,DOWN,0
2022-05-13,153.5,153.42,152.56,157.3156,131.3951,UP,1
2022-05-16,155.47,153.93,153.462,157.4138,131.591,DOWN,0
2022-05-17,154.78,155.38,154.0,157.5204,131.7876,DOWN,0
2022-05-18,152.43,154.79,154.094,157.626,131.9685,DOWN,0
2022-05-19,151.72,151.2,153.58,157.6836,132.1517,DOWN,0
2022-05-20,151.01,152.33,153.082,157.7204,132.3312,DOWN,0
2022-05-23,148.03,151.65,151.594,157.6998,132.4991,UP,1
2022-05-24,149.11,147.03,150.46,157.64,132.6743,UP,1
2022-05-25,151.96,150.36,150.366,157.5616,132.86,DOWN,0
2022-05-26,150.57,151.63,150.136,157.452,133.0443,DOWN,0
2022-05-27,150.0,149.52,149.934,157.2802,133.2161,DOWN,0
2022-05-31,147.37,148.64,149.802,157.0436,133.3705,DOWN,0
2022-06-01,146.02,147.79,149.184,156.763,133.5086,UP,1
2022-06-02,146.75,146.65,148.142,156.4978,133.644,UP,1
2022-06-03,147.17,146.75,147.462,156.2728,133.7934,DOWN,0
2022-06-06,146.53,147.0,146.768,155.9978,133.9364,UP,1
2022-06-07,149.14,146.92,147.122,155.754,134.088,UP,1
2022-06-08,149.25,148.9,147.768,155.4996,134.2375,DOWN,0
2022-06-09,145.43,149.72,147.504,155.1646,134.3662,DOWN,0
2022-06-10,143.2,144.34,146.71,154.7536,134.4802,DOWN,0
2022-06-13,139.42,140.86,145.288,154.2998,134.5753,DOWN,0
2022-06-14,137.62,139.44,142.984,153.7986,134.6655,UP,1
2022-06-15,138.09,136.57,140.752,153.3226,134.7531,UP,1
2022-06-16,139.15,136.54,139.496,152.837,134.845,DOWN,0
2022-06-17,138.28,137.6,138.512,152.2244,134.975,UP,1
2022-06-21,143.47,139.95,139.322,151.6282,135.1323,UP,1
2022-06-22,147.56,143.72,141.31,151.0802,135.312,UP,1
2022-06-23,149.45,148.72,143.582,150.6726,135.5141,UP,1
2022-06-24,152.34,150.89,146.22,150.3732,135.724,UP,1
2022-06-27,153.14,153.0,149.192,150.257,135.9533,DOWN,0
2022-06-28,152.49,153.17,150.996,150.0606,136.1824,UP,1
2022-06-29,154.14,153.9,152.312,149.9562,136.4157,DOWN,0
2022-06-30,153.16,153.17,153.054,149.8924,136.6491,UP,1
2022-07-01,153.8,153.08,153.346,149.8344,136.8792,UP,1
2022-07-05,153.93,151.9,153.504,149.7426,137.1085,DOWN,0
2022-07-06,152.53,154.61,153.512,149.6934,137.3325,DOWN,0
2022-07-07,152.0,150.2,153.084,149.6074,137.5605,UP,1
2022-07-08,152.85,152.0,153.022,149.5408,137.789,UP,1
2022-07-11,153.23,152.28,152.908,149.453,138.0231,DOWN,0
2022-07-12,152.46,153.0,152.614,149.376,138.2486,DOWN,0
2022-07-13,152.15,152.0,152.538,149.4814,138.474,DOWN,0
2022-07-14,150.44,148.89,152.226,149.5328,138.6876,UP,1
2022-07-15,153.62,151.84,152.38,149.6132,138.919,DOWN,0
2022-07-18,149.57,153.8,151.648,149.5728,139.1226,UP,1
2022-07-19,149.74,150.0,151.104,149.524,139.332,DOWN,0
2022-07-20,147.69,149.53,150.212,149.4212,139.525,UP,1
2022-07-21,147.75,147.24,149.674,149.357,139.7201,UP,1
2022-07-22,148.47,148.47,148.644,149.2846,139.9149,UP,1
2022-07-25,150.22,148.54,148.774,149.2498,140.1194,UP,1
2022-07-26,150.87,151.15,149.0,149.1814,140.3194,UP,1
2022-07-27,151.15,149.5,149.692,149.1344,140.5192,DOWN,0
2022-07-28,149.75,151.44,150.092,149.02,140.7163,DOWN,0
2022-07-29,143.51,145.44,149.1,148.7946,140.891,DOWN,0
2022-08-01,140.22,141.51,147.1,148.5504,141.0494,UP,1
2022-08-02,140.39,141.18,145.004,148.3238,141.2068,UP,1
2022-08-03,141.2,141.72,143.014,148.1276,141.3662,DOWN,0
2022-08-04,138.92,142.09,140.848,147.9454,141.5236,DOWN,0
2022-08-05,138.04,139.05,139.754,147.724,141.6766,UP,1
2022-08-08,140.34,138.04,139.778,147.4916,141.8362,DOWN,0
2022-08-09,140.25,140.68,139.75,147.2852,141.9937,UP,1
2022-08-10,140.94,140.91,139.698,147.104,142.1527,UP,1
2022-08-11,142.08,140.23,140.33,146.9982,142.3206,UP,1
2022-08-12,142.6,141.89,141.242,146.9298,142.4861,DOWN,0
2022-08-15,142.29,143.11,141.632,146.8406,142.6556,UP,1
2022-08-16,142.55,142.11,142.092,146.7482,142.82,DOWN,0
2022-08-17,141.44,141.42,142.192,146.6464,142.9538,DOWN,0
2022-08-18,141.29,141.49,142.034,146.4894,143.0862,UP,1
2022-08-19,141.85,141.78,141.884,146.3414,143.2128,DOWN,0
2022-08-22,140.34,141.97,141.494,146.2396,143.3267,DOWN,0
2022-08-23,139.02,139.65,140.788,146.156,143.4365,DOWN,0
2022-08-24,137.91,139.05,140.082,146.1258,143.5401,UP,1
2022-08-25,139.33,138.77,139.69,146.16,143.6565,DOWN,0
