ticker,ODFL US Equity,ODFL US Equity,ODFL US Equity,ODFL US Equity,ODFL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-12-05,6.6874,6.6667,8.2571,6.6062,6.8443,UP,1
2007-12-06,7.1941,6.6844,8.244,6.771,6.8433,UP,1
2007-12-07,7.3926,7.1644,8.2316,6.9144,6.8476,UP,1
2007-12-10,7.4904,7.3867,8.2211,7.0566,6.8554,DOWN,0
2007-12-11,7.1615,7.5141,8.2107,7.1852,6.8524,DOWN,0
2007-12-12,7.0844,7.3956,8.2,7.2646,6.8472,UP,1
2007-12-13,7.3067,7.0133,8.1909,7.2871,6.8484,DOWN,0
2007-12-14,6.9511,7.1941,8.1811,7.1988,6.8431,UP,1
2007-12-17,7.0489,6.8948,8.1733,7.1105,6.8346,DOWN,0
2007-12-18,7.0104,7.1289,8.1653,7.0803,6.8274,DOWN,0
2007-12-19,6.8148,6.9867,8.1565,7.0264,6.8181,UP,1
2007-12-20,6.9215,6.8237,8.1478,6.9493,6.8114,UP,1
2007-12-21,7.0726,6.9689,8.1397,6.9736,6.8098,UP,1
2007-12-24,7.1911,7.0963,8.1321,7.0021,6.8099,DOWN,0
2007-12-26,7.1496,7.0844,8.126,7.0299,6.8113,DOWN,0
2007-12-27,6.9541,7.1644,8.1183,7.0578,6.8077,UP,1
2007-12-28,7.0133,7.0459,8.1105,7.0761,6.8081,DOWN,0
2007-12-31,6.8474,6.9511,8.1029,7.0311,6.8119,DOWN,0
2008-01-02,6.5807,6.7259,8.0948,6.909,6.8116,DOWN,0
2008-01-03,6.4444,6.5363,8.0844,6.768,6.804,UP,1
2008-01-04,6.4593,6.3467,8.0735,6.669,6.7951,UP,1
2008-01-07,6.5096,6.4919,8.063,6.5683,6.7907,DOWN,0
2008-01-08,6.1807,6.5541,8.0497,6.435,6.7849,UP,1
2008-01-09,6.3259,6.1778,8.0376,6.384,6.7776,UP,1
2008-01-10,6.5481,6.24,8.027,6.4047,6.7768,DOWN,0
2008-01-11,6.1778,6.483,8.0153,6.3484,6.7692,UP,1
2008-01-14,6.56,6.2311,8.0057,6.3585,6.7665,DOWN,0
2008-01-15,6.4178,6.4563,7.9951,6.4059,6.7642,UP,1
2008-01-16,6.7022,6.3881,7.9858,6.4812,6.7637,DOWN,0
2008-01-17,6.6222,6.7141,7.9755,6.496,6.7629,DOWN,0
2008-01-18,6.3881,6.6281,7.9653,6.5381,6.7563,UP,1
2008-01-22,6.4741,6.1452,7.9548,6.5209,6.754,UP,1
2008-01-23,7.3541,6.3111,7.9487,6.7081,6.7611,UP,1
2008-01-24,7.3807,7.437,7.9428,6.8439,6.7723,UP,1
2008-01-25,7.5911,7.4933,7.939,7.0376,6.7849,UP,1
2008-01-28,7.6207,7.4252,7.934,7.2841,6.7885,UP,1
2008-01-29,7.8667,7.6533,7.9307,7.5627,6.7998,UP,1
2008-01-30,7.9111,7.7807,7.9262,7.6741,6.816,UP,1
2008-01-31,8.637,8.0119,7.9247,7.9253,6.8553,UP,1
2008-02-01,8.7052,8.8385,7.9237,8.1481,6.9012,UP,1
2008-02-04,8.7437,8.6993,7.9221,8.3727,6.9484,DOWN,0
2008-02-05,8.5422,8.5363,7.9176,8.5079,6.9918,UP,1
2008-02-06,8.6341,8.6104,7.9134,8.6524,7.0371,UP,1
2008-02-07,8.9422,8.6015,7.9102,8.7135,7.0927,UP,1
2008-02-08,9.0667,8.8889,7.9063,8.7858,7.1514,DOWN,0
2008-02-11,8.7852,9.0726,7.904,8.7941,7.1961,UP,1
2008-02-12,8.877,8.8178,7.9031,8.861,7.2463,UP,1
2008-02-13,9.2207,8.957,7.9054,8.9784,7.2972,DOWN,0
2008-02-14,9.0104,9.2948,7.9079,8.992,7.3418,DOWN,0
2008-02-15,8.797,8.9067,7.908,8.9381,7.3874,DOWN,0
2008-02-19,8.6104,8.9333,7.9063,8.9031,7.4258,UP,1
2008-02-20,8.8415,8.6519,7.9056,8.896,7.4588,DOWN,0
2008-02-21,8.8148,8.8859,7.9052,8.8148,7.4872,DOWN,0
2008-02-22,8.5956,8.8415,7.9029,8.7319,7.5093,UP,1
2008-02-25,8.6519,8.563,7.9011,8.7028,7.5391,UP,1
2008-02-26,8.7733,8.6104,7.9009,8.7354,7.5729,DOWN,0
2008-02-27,8.6252,8.6696,7.8998,8.6921,7.5993,DOWN,0
2008-02-28,8.3941,8.637,7.8983,8.608,7.6281,DOWN,0
2008-02-29,8.0741,8.2963,7.8949,8.5037,7.6487,UP,1
2008-03-03,8.2874,8.1126,7.8914,8.4308,7.6742,UP,1
2008-03-04,8.6726,8.1689,7.8898,8.4107,7.7113,DOWN,0
2008-03-05,8.6519,8.6963,7.8872,8.416,7.746,DOWN,0
2008-03-06,8.3585,8.5867,7.8827,8.4089,7.7717,UP,1
2008-03-07,8.4059,8.2281,7.8781,8.4753,7.796,DOWN,0
2008-03-10,8.3556,8.4207,7.8733,8.4889,7.8201,UP,1
2008-03-11,9.0815,8.6222,7.8735,8.5707,7.8626,DOWN,0
2008-03-12,8.797,9.0578,7.8725,8.5997,7.8983,UP,1
2008-03-13,9.2089,8.6785,7.8736,8.7698,7.9455,DOWN,0
2008-03-14,9.0311,9.3067,7.8727,8.8948,7.9945,DOWN,0
2008-03-17,8.9096,8.7941,7.871,9.0056,8.0439,UP,1
2008-03-18,9.1763,9.1407,7.8706,9.0246,8.0982,DOWN,0
2008-03-19,8.4444,9.0252,7.867,8.9541,8.1369,UP,1
2008-03-20,8.9096,8.5363,7.8659,8.8942,8.1915,UP,1
2008-03-24,9.6415,8.963,7.8692,9.0163,8.2578,UP,1
2008-03-25,9.7511,9.6415,7.8747,9.1846,8.3218,DOWN,0
2008-03-26,9.4489,9.6652,7.8776,9.2391,8.3873,UP,1
2008-03-27,9.4667,9.44,7.8807,9.4436,8.4454,UP,1
2008-03-28,9.4815,9.517,7.8848,9.5579,8.5067,DOWN,0
2008-03-31,9.4311,9.4696,7.8879,9.5159,8.5612,UP,1
2008-04-01,9.9319,9.5556,7.8924,9.552,8.6274,DOWN,0
2008-04-02,9.8222,9.9319,7.8957,9.6267,8.6961,DOWN,0
2008-04-03,9.7304,9.6148,7.8997,9.6794,8.7612,DOWN,0
2008-04-04,9.2919,9.6296,7.9017,9.6415,8.8,UP,1
2008-04-07,9.4756,9.3748,7.9051,9.6504,8.8419,DOWN,0
2008-04-08,9.2474,9.3807,7.9069,9.5135,8.875,DOWN,0
2008-04-09,8.9778,9.1289,7.9079,9.3446,8.9022,UP,1
2008-04-10,9.1733,8.9778,7.9089,9.2332,8.9283,DOWN,0
2008-04-11,9.0519,9.0459,7.9099,9.1852,8.9511,DOWN,0
2008-04-14,9.0311,9.0844,7.9092,9.0963,8.959,UP,1
2008-04-15,9.1585,9.1111,7.91,9.0785,8.9681,UP,1
2008-04-16,9.5585,9.1793,7.9131,9.1947,8.9844,DOWN,0
2008-04-17,8.7407,8.7437,7.9113,9.1081,8.9883,UP,1
2008-04-18,9.1941,8.957,7.9112,9.1366,8.9995,DOWN,0
2008-04-21,9.0015,8.9185,7.9105,9.1307,9.0007,DOWN,0
2008-04-22,8.7556,8.9719,7.9081,9.0501,8.9945,DOWN,0
2008-04-23,8.5215,8.1496,7.9045,8.8427,8.9892,UP,1
2008-04-24,8.72,8.3822,7.9031,8.8385,8.9861,UP,1
2008-04-25,8.8,8.7911,7.9011,8.7597,8.9777,UP,1
2008-04-28,9.0074,8.7704,7.8994,8.7609,8.9776,UP,1
2008-04-29,9.0489,9.0163,7.898,8.8196,8.9826,UP,1
2008-04-30,9.0963,9.0963,7.8962,8.9345,8.9924,UP,1
2008-05-01,9.5081,9.0726,7.897,9.0921,9.0057,DOWN,0
2008-05-02,9.4341,9.5289,7.8975,9.219,9.0181,DOWN,0
2008-05-05,9.3719,9.4252,7.8977,9.2919,9.0336,UP,1
2008-05-06,9.443,9.3185,7.8995,9.3707,9.0494,DOWN,0
2008-05-07,9.0785,9.4667,7.9025,9.3671,9.0555,UP,1
2008-05-08,9.1081,9.1141,7.9079,9.2871,9.0652,DOWN,0
2008-05-09,8.9274,9.0548,7.9118,9.1858,9.0759,UP,1
2008-05-12,9.123,8.96,7.9158,9.136,9.0968,UP,1
2008-05-13,9.2593,9.1378,7.92,9.0993,9.1163,UP,1
2008-05-14,9.3689,9.2919,7.9241,9.1573,9.1302,UP,1
2008-05-15,9.4963,9.36,7.9288,9.235,9.1471,DOWN,0
2008-05-16,9.3037,9.5585,7.9324,9.3102,9.166,DOWN,0
2008-05-19,9.2059,9.3185,7.9348,9.3268,9.182,DOWN,0
2008-05-20,8.8267,9.1674,7.9372,9.2403,9.1914,DOWN,0
2008-05-21,8.2874,8.8385,7.9357,9.024,9.1755,UP,1
2008-05-22,8.6163,8.3259,7.9356,8.848,9.1719,DOWN,0
2008-05-23,8.3141,8.557,7.9322,8.6501,9.154,UP,1
2008-05-27,8.4119,8.0,7.9305,8.4913,9.1416,DOWN,0
2008-05-28,8.3407,8.4919,7.9284,8.3941,9.1303,UP,1
2008-05-29,8.5067,8.323,7.9287,8.4379,9.1169,UP,1
2008-05-30,8.9422,8.5748,7.9329,8.5031,9.1268,DOWN,0
2008-06-02,8.7822,8.9304,7.9371,8.5967,9.1243,DOWN,0
2008-06-03,8.7259,8.8326,7.9397,8.6596,9.106,UP,1
2008-06-04,9.0252,8.6726,7.9425,8.7964,9.0914,UP,1
2008-06-05,9.3511,9.0311,7.9458,8.9653,9.0895,DOWN,0
2008-06-06,8.64,9.2415,7.9463,8.9049,9.0729,UP,1
2008-06-09,8.72,8.6993,7.9464,8.8924,9.0577,DOWN,0
2008-06-10,8.5659,8.637,7.9469,8.8604,9.0404,DOWN,0
2008-06-11,8.2281,8.5274,7.9451,8.701,9.0063,DOWN,0
2008-06-12,8.1304,8.3052,7.9436,8.4569,8.9725,UP,1
2008-06-13,8.5778,8.6726,7.945,8.4444,8.9495,UP,1
2008-06-16,8.6133,8.5896,7.9454,8.4231,8.9359,UP,1
2008-06-17,8.6993,8.6222,7.9471,8.4498,8.9204,UP,1
2008-06-18,8.8889,8.5956,7.9489,8.5819,8.9132,UP,1
2008-06-19,9.2889,8.8889,7.9529,8.8136,8.9194,DOWN,0
2008-06-20,9.2059,9.2444,7.9578,8.9393,8.9201,DOWN,0
2008-06-23,8.9541,9.2593,7.9616,9.0074,8.9181,DOWN,0
2008-06-24,8.6637,8.8356,7.9648,9.0003,8.9108,UP,1
2008-06-25,8.9156,8.5748,7.9708,9.0056,8.9059,DOWN,0
2008-06-26,8.6726,8.7704,7.975,8.8824,8.8882,UP,1
2008-06-27,8.7793,8.6696,7.9808,8.797,8.8889,UP,1
2008-06-30,8.8948,8.7467,7.9872,8.7852,8.883,DOWN,0
2008-07-01,8.8563,8.72,7.9924,8.8237,8.8801,DOWN,0
2008-07-02,8.5689,8.8326,7.9952,8.7544,8.8763,DOWN,0
2008-07-03,8.4356,8.5185,7.9968,8.707,8.8746,DOWN,0
2008-07-07,8.2519,8.4207,7.9985,8.6015,8.8652,UP,1
2008-07-08,8.8652,8.2904,8.0059,8.5956,8.8665,DOWN,0
2008-07-09,8.7585,8.8504,8.0129,8.576,8.8616,UP,1
2008-07-10,8.8207,8.7585,8.0204,8.6264,8.857,DOWN,0
2008-07-11,8.4711,8.7259,8.0267,8.6335,8.8445,DOWN,0
2008-07-14,8.4444,8.5748,8.0327,8.672,8.8232,DOWN,0
2008-07-15,8.3852,8.3526,8.0388,8.576,8.8023,UP,1
2008-07-16,10.3793,9.1052,8.0552,8.9001,8.8224,UP,1
2008-07-17,10.7437,10.3556,8.0724,9.2847,8.8484,UP,1
2008-07-18,11.1407,10.8207,8.0913,9.8187,8.8897,DOWN,0
2008-07-21,10.6637,11.1437,8.1084,10.2625,8.9208,UP,1
2008-07-22,11.283,10.7556,8.1287,10.8421,8.9679,DOWN,0
2008-07-23,10.4563,11.2889,8.1437,10.8575,8.9945,DOWN,0
2008-07-24,10.3259,10.9452,8.1584,10.7739,9.0159,UP,1
2008-07-25,10.5541,10.483,8.1748,10.6566,9.0396,DOWN,0
2008-07-28,10.3763,10.4919,8.1904,10.5991,9.0572,UP,1
2008-07-29,10.96,10.4741,8.2095,10.5345,9.0903,DOWN,0
2008-07-30,10.8741,11.0163,8.2279,10.6181,9.1237,DOWN,0
2008-07-31,10.8741,10.6696,8.2469,10.7277,9.1646,DOWN,0
2008-08-01,10.5659,10.963,8.264,10.7301,9.2102,DOWN,0
2008-08-04,10.5333,10.5807,8.2817,10.7615,9.2485,UP,1
2008-08-05,11.0133,10.6667,8.3035,10.7721,9.3025,DOWN,0
2008-08-06,10.9304,11.0015,8.3252,10.7834,9.3529,DOWN,0
2008-08-07,10.723,10.7615,8.3447,10.7532,9.4005,UP,1
2008-08-08,11.3333,10.7141,8.3668,10.9067,9.4571,UP,1
2008-08-11,11.4696,11.3333,8.3905,11.0939,9.5076,DOWN,0
2008-08-12,10.8563,11.4311,8.4124,11.0625,9.5491,DOWN,0
2008-08-13,10.7733,10.9422,8.4328,11.0311,9.59,UP,1
2008-08-14,11.0163,10.6785,8.455,11.0898,9.6299,UP,1
2008-08-15,11.2,11.1407,8.4782,11.0631,9.6668,DOWN,0
2008-08-18,10.6667,10.7644,8.4981,10.9025,9.7074,DOWN,0
2008-08-19,10.2222,10.5215,8.5165,10.7757,9.7374,DOWN,0
2008-08-20,10.0919,10.2607,8.5333,10.6394,9.7679,DOWN,0
2008-08-21,9.8726,10.0148,8.5494,10.4107,9.8008,UP,1
2008-08-22,10.2281,9.9526,8.5669,10.2163,9.8428,DOWN,0
2008-08-25,9.763,10.1719,8.5828,10.0356,9.8665,DOWN,0
2008-08-26,9.5348,9.6296,8.5955,9.8981,9.8849,UP,1
2008-08-27,9.5852,9.5733,8.6093,9.7967,9.9026,UP,1
2008-08-28,10.0119,9.6237,8.6246,9.8246,9.9251,DOWN,0
2008-08-29,9.8578,9.9467,8.6366,9.7505,9.9365,UP,1
2008-09-02,10.3526,10.1304,8.6519,9.8684,9.9594,DOWN,0
2008-09-03,10.0444,10.3407,8.6666,9.9704,9.9812,DOWN,0
2008-09-04,9.5407,9.9348,8.681,9.9615,9.9988,DOWN,0
2008-09-05,9.3896,9.4815,8.6959,9.837,10.0082,UP,1
2008-09-08,9.4222,9.5763,8.7111,9.7499,10.0232,DOWN,0
2008-09-09,9.1378,9.4459,8.7249,9.507,10.0304,UP,1
2008-09-10,9.5437,9.2563,8.7407,9.4068,10.0434,UP,1
2008-09-11,9.9407,9.4815,8.7596,9.4868,10.0651,UP,1
2008-09-12,10.0326,9.84,8.7791,9.6154,10.0943,UP,1
2008-09-15,10.3585,9.7244,8.7982,9.8027,10.1328,DOWN,0
2008-09-16,10.1481,10.3378,8.8171,10.0047,10.1707,DOWN,0
2008-09-17,10.1481,9.8756,8.8344,10.1256,10.1964,UP,1
2008-09-18,10.9659,10.3526,8.8554,10.3307,10.2405,DOWN,0
2008-09-19,10.1304,11.3304,8.8734,10.3502,10.2667,DOWN,0
2008-09-22,9.5081,9.3696,8.8875,10.1801,10.2875,DOWN,0
2008-09-23,9.0904,9.52,8.897,9.9686,10.3004,DOWN,0
2008-09-24,8.8622,9.0993,8.9044,9.7114,10.3099,DOWN,0
2008-09-25,8.8148,9.2,8.911,9.2812,10.2786,DOWN,0
2008-09-26,8.5541,8.643,8.918,8.9659,10.2348,DOWN,0
2008-09-29,7.9822,8.3319,8.9224,8.6607,10.1717,UP,1
2008-09-30,8.397,8.1037,8.9279,8.5221,10.1263,DOWN,0
2008-10-01,8.3644,8.2519,8.935,8.4225,10.068,DOWN,0
2008-10-02,7.123,8.1541,8.9353,8.0841,10.0013,DOWN,0
2008-10-03,6.9244,7.1467,8.9349,7.7582,9.9333,UP,1
2008-10-06,7.1437,6.8533,8.9365,7.5905,9.8651,DOWN,0
2008-10-07,7.0015,7.1852,8.9369,7.3114,9.7976,UP,1
2008-10-08,7.2178,6.8148,8.9377,7.0821,9.7227,DOWN,0
2008-10-09,6.5304,7.3985,8.9344,6.9636,9.6359,UP,1
2008-10-10,7.1881,6.4059,8.9346,7.0163,9.5621,UP,1
2008-10-13,7.7807,7.4963,8.9387,7.1437,9.5064,DOWN,0
2008-10-14,7.6119,8.1452,8.9417,7.2658,9.448,DOWN,0
2008-10-15,6.8533,7.4489,8.9417,7.1929,9.3648,UP,1
2008-10-16,7.5526,6.9452,8.9466,7.3973,9.2972,UP,1
2008-10-17,7.7067,7.2444,8.9529,7.501,9.2369,UP,1
2008-10-20,8.0148,7.8015,8.9607,7.5479,9.1705,DOWN,0
2008-10-21,7.5615,7.8874,8.9659,7.5378,9.0924,DOWN,0
2008-10-22,7.1556,7.5526,8.9708,7.5982,9.0184,DOWN,0
2008-10-23,7.117,7.4015,8.9748,7.5111,8.9452,DOWN,0
2008-10-24,6.803,6.7852,8.976,7.3304,8.861,UP,1
2008-10-27,7.443,6.7585,8.9824,7.216,8.7858,UP,1
2008-10-28,7.9437,7.603,8.9893,7.2924,8.7314,UP,1
2008-10-29,8.0148,7.9822,8.9973,7.4643,8.6872,UP,1
2008-10-30,8.2993,8.2015,9.0052,7.7007,8.6514,UP,1
2008-10-31,8.9896,8.2667,9.0171,8.1381,8.6337,DOWN,0
2008-11-03,8.8533,8.4741,9.0294,8.4201,8.6062,DOWN,0
2008-11-04,8.7141,9.0637,9.0406,8.5742,8.5852,DOWN,0
2008-11-05,7.84,8.5659,9.043,8.5393,8.5513,DOWN,0
2008-11-06,7.437,8.0711,9.0433,8.3668,8.5084,UP,1
2008-11-07,7.6089,7.7304,9.0434,8.0907,8.4603,UP,1
2008-11-10,7.7096,7.7807,9.0439,7.8619,8.4174,DOWN,0
2008-11-11,7.4637,7.6267,9.0418,7.6119,8.3596,DOWN,0
2008-11-12,6.9778,7.3185,9.0372,7.4394,8.2983,UP,1
2008-11-13,7.5052,7.0044,9.0315,7.453,8.2575,DOWN,0
2008-11-14,7.0726,7.4133,9.0233,7.3458,8.2112,DOWN,0
2008-11-17,6.8237,7.0222,9.0137,7.1686,8.1592,DOWN,0
2008-11-18,6.3822,6.877,9.0029,6.9523,8.1041,DOWN,0
2008-11-19,5.7807,6.3644,8.9887,6.7129,8.0289,DOWN,0
2008-11-20,5.6415,5.9081,8.9722,6.3401,7.9429,UP,1
2008-11-21,6.3674,5.683,8.9587,6.1991,7.8696,UP,1
2008-11-24,6.7852,6.4296,8.9487,6.1914,7.7981,DOWN,0
2008-11-25,6.6607,6.8207,8.9376,6.2471,7.7284,UP,1
2008-11-26,7.1111,6.4859,8.9271,6.5132,7.6676,DOWN,0
2008-11-28,7.0519,7.0222,8.9173,6.7953,7.5893,DOWN,0
2008-12-01,6.5896,7.0074,8.9062,6.8397,7.5185,UP,1
2008-12-02,6.8237,6.7793,8.8973,6.8474,7.4648,UP,1
2008-12-03,6.9719,6.6193,8.8879,6.9096,7.4225,DOWN,0
2008-12-04,6.6311,6.8415,8.877,6.8136,7.3778,UP,1
2008-12-05,6.9481,6.4859,8.8688,6.7929,7.3405,UP,1
2008-12-08,7.4815,7.2207,8.8629,6.9713,7.3191,DOWN,0
2008-12-09,6.8237,7.1289,8.8532,6.9713,7.2959,UP,1
2008-12-10,7.0252,6.8444,8.8452,6.9819,7.2684,DOWN,0
2008-12-11,6.0978,6.9126,8.8337,6.8753,7.2231,UP,1
2008-12-12,6.1481,6.2193,8.8241,6.7153,7.2036,UP,1
2008-12-15,6.1956,6.1541,8.8136,6.4581,7.189,UP,1
2008-12-16,6.8326,6.3259,8.8044,6.4599,7.1828,UP,1
2008-12-17,7.4281,6.717,8.7983,6.5404,7.1913,DOWN,0
2008-12-18,7.2,7.4133,8.7925,6.7609,7.191,UP,1
2008-12-19,7.4844,7.3719,8.7879,7.0281,7.2101,DOWN,0
2008-12-22,7.3837,7.5496,8.783,7.2658,7.214,DOWN,0
2008-12-23,7.0785,7.037,8.773,7.315,7.1999,UP,1
2008-12-24,7.2326,7.1437,8.7652,7.2759,7.1924,UP,1
2008-12-26,7.3748,7.28,8.756,7.3108,7.2028,DOWN,0
2008-12-29,7.3511,7.3481,8.7476,7.2841,7.1988,UP,1
2008-12-30,8.0089,7.4311,8.7431,7.4092,7.2048,UP,1
2008-12-31,8.4326,8.0296,8.7394,7.68,7.2132,UP,1
2009-01-02,8.6696,8.4415,8.7405,7.9674,7.2353,DOWN,0
2009-01-05,8.0267,8.6993,8.7361,8.0978,7.2527,UP,1
2009-01-06,8.2341,8.1511,8.7291,8.2744,7.2751,DOWN,0
2009-01-07,8.0267,8.1304,8.7205,8.2779,7.2996,DOWN,0
2009-01-08,7.7689,8.0178,8.7121,8.1452,7.3061,DOWN,0
2009-01-09,7.3422,7.7215,8.7014,7.8797,7.294,DOWN,0
2009-01-12,6.9452,7.3067,8.6888,7.6634,7.2727,DOWN,0
2009-01-13,6.9037,6.9007,8.6761,7.3973,7.2447,DOWN,0
2009-01-14,6.5185,6.8148,8.6591,7.0957,7.1953,UP,1
2009-01-15,6.8652,6.5363,8.6443,6.915,7.1556,DOWN,0
2009-01-16,6.6785,6.9689,8.629,6.7822,7.1148,DOWN,0
2009-01-20,6.2726,6.5896,8.6139,6.6477,7.0835,UP,1
2009-01-21,6.6963,6.5081,8.6,6.6062,7.0687,DOWN,0
2009-01-22,6.6133,6.5185,8.5868,6.6252,7.0488,DOWN,0
2009-01-23,6.4622,6.483,8.5743,6.5446,7.0238,DOWN,0
2009-01-26,6.3615,6.4148,8.5602,6.4812,7.0018,UP,1
2009-01-27,6.4178,6.4059,8.547,6.5102,6.9906,UP,1
2009-01-28,6.9867,6.557,8.5368,6.5683,6.9802,UP,1
2009-01-29,7.8667,7.283,8.5304,6.819,6.9961,DOWN,0
2009-01-30,7.4311,7.9822,8.5197,7.0127,7.0082,UP,1
2009-02-02,7.5496,7.2711,8.5138,7.2504,7.0316,UP,1
2009-02-03,7.8904,7.6444,8.5072,7.5449,7.0738,DOWN,0
2009-02-04,7.6919,8.1363,8.5007,7.6859,7.1148,UP,1
2009-02-05,7.8519,7.6059,8.4962,7.683,7.1445,UP,1
2009-02-06,8.1541,7.8252,8.4943,7.8276,7.1719,DOWN,0
2009-02-09,7.8044,8.1422,8.4898,7.8785,7.1947,DOWN,0
2009-02-10,7.5615,7.7719,8.4836,7.8127,7.2037,UP,1
2009-02-11,7.5644,7.6296,8.4764,7.7873,7.214,UP,1
2009-02-12,7.7037,7.4667,8.4696,7.7576,7.2363,DOWN,0
2009-02-13,7.6415,7.6237,8.4624,7.6551,7.2526,DOWN,0
2009-02-17,7.2622,7.2474,8.4511,7.5467,7.2584,UP,1
2009-02-18,7.2652,7.3185,8.4403,7.4874,7.2711,DOWN,0
2009-02-19,7.2593,7.3333,8.4297,7.4264,7.2773,DOWN,0
2009-02-20,7.1496,7.1407,8.4183,7.3156,7.2707,DOWN,0
2009-02-23,6.8889,7.5793,8.4073,7.165,7.272,UP,1
2009-02-24,7.1941,6.9926,8.3977,7.1514,7.2754,DOWN,0
2009-02-25,6.6993,6.7556,8.3866,7.0382,7.2874,DOWN,0
2009-02-26,6.4652,6.7022,8.3733,6.8794,7.2937,DOWN,0
2009-02-27,6.4563,6.3319,8.3593,6.7407,7.299,DOWN,0
2009-03-02,5.9911,6.3259,8.3424,6.5612,7.2821,DOWN,0
2009-03-03,5.9111,6.0563,8.3245,6.3046,7.2518,UP,1
2009-03-04,6.0948,6.0593,8.3084,6.1837,7.2297,DOWN,0
2009-03-05,5.9585,5.9496,8.2922,6.0824,7.1992,DOWN,0
2009-03-06,5.6681,6.0207,8.2764,5.9247,7.1649,DOWN,0
2009-03-09,5.6415,5.5733,8.2632,5.8548,7.1361,UP,1
2009-03-10,5.9615,5.8163,8.2499,5.8649,7.1107,UP,1
2009-03-11,6.4089,5.9793,8.2404,5.9277,7.0914,UP,1
2009-03-12,6.797,6.1659,8.2323,6.0954,7.0803,DOWN,0
2009-03-13,6.6637,6.8237,8.2239,6.2945,7.0534,UP,1
2009-03-16,6.7911,6.4474,8.2153,6.5244,7.0206,UP,1
2009-03-17,7.1111,6.8059,8.2062,6.7544,6.9894,UP,1
2009-03-18,7.1615,7.0281,8.1981,6.9049,6.9721,DOWN,0
2009-03-19,6.9867,7.1822,8.1894,6.9428,6.9471,DOWN,0
2009-03-20,6.5481,7.0667,8.177,6.9197,6.9176,UP,1
2009-03-23,7.283,6.7763,8.1667,7.0181,6.9079,DOWN,0
2009-03-24,6.9778,7.1111,8.1583,6.9914,6.9006,UP,1
2009-03-25,7.0963,7.0222,8.1502,6.9784,6.9036,UP,1
2009-03-26,7.683,7.2385,8.1458,7.1176,6.9192,DOWN,0
2009-03-27,7.2859,7.3452,8.1411,7.2652,6.9345,DOWN,0
2009-03-30,6.8652,7.0904,8.1348,7.1816,6.9345,UP,1
2009-03-31,6.96,6.9837,8.1267,7.1781,6.9401,UP,1
2009-04-01,7.2267,6.8474,8.1197,7.2041,6.9592,UP,1
2009-04-02,7.6415,7.4044,8.1145,7.1959,6.9781,UP,1
2009-04-03,7.7007,7.6593,8.1085,7.2788,6.9999,DOWN,0
2009-04-06,7.437,7.5941,8.0993,7.3932,7.0194,DOWN,0
2009-04-07,7.1793,7.3393,8.0891,7.437,7.0357,UP,1
2009-04-08,7.6593,7.3956,8.0827,7.5236,7.0606,UP,1
2009-04-09,8.2074,7.8904,8.0804,7.6367,7.085,DOWN,0
2009-04-13,8.0919,8.1185,8.0763,7.715,7.0895,DOWN,0
