ticker,APTV US Equity,APTV US Equity,APTV US Equity,APTV US Equity,APTV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-11-08,80.7012,80.8352,81.5941,82.689,73.2421,DOWN,0
2017-11-09,80.0563,80.1735,80.9692,82.6979,73.3415,DOWN,0
2017-11-10,79.8134,79.9809,80.7012,82.6793,73.4432,UP,1
2017-11-13,80.0479,79.5537,80.4164,82.6449,73.5516,UP,1
2017-11-14,84.0013,82.0916,80.924,82.7069,73.6782,DOWN,0
2017-11-15,82.2172,83.1553,81.2272,82.7309,73.7919,UP,1
2017-11-16,83.1218,82.7114,81.8403,82.7706,73.8997,DOWN,0
2017-11-17,82.6695,82.8538,82.4116,82.8047,74.0042,UP,1
2017-11-20,85.5508,85.4336,83.5122,82.8826,74.1232,DOWN,0
2017-11-21,85.4336,86.0031,83.7986,82.9531,74.24,DOWN,0
2017-11-22,84.4117,85.4336,84.2375,82.9999,74.3524,UP,1
2017-11-24,84.4787,84.4117,84.5089,83.0496,74.4659,DOWN,0
2017-11-27,84.4033,84.596,84.8556,83.0594,74.5766,UP,1
2017-11-28,85.199,84.596,84.7853,83.0786,74.6843,UP,1
2017-11-29,85.4754,85.6178,84.7937,83.0979,74.7936,UP,1
2017-11-30,87.6699,85.9361,85.4453,83.1568,74.9126,DOWN,0
2017-12-01,86.6983,87.2511,85.8892,83.1982,75.0311,UP,1
2017-12-04,87.36,86.7318,86.4805,83.2237,75.1519,UP,1
2017-12-05,88.77,88.89,87.1947,83.2661,75.2781,DOWN,0
2017-12-06,85.36,88.44,87.1716,83.2461,75.3861,DOWN,0
2017-12-07,84.38,84.8,86.5137,83.2789,75.4898,UP,1
2017-12-08,85.22,84.96,86.218,83.346,75.5947,UP,1
2017-12-11,85.89,86.3,85.924,83.4155,75.7008,DOWN,0
2017-12-12,85.67,86.61,85.304,83.4545,75.8104,DOWN,0
2017-12-13,83.56,85.99,84.944,83.4569,75.9066,DOWN,0
2017-12-14,83.05,83.58,84.678,83.4041,75.9978,UP,1
2017-12-15,84.4,83.88,84.514,83.3782,76.0966,DOWN,0
2017-12-18,84.24,84.58,84.184,83.3803,76.1998,UP,1
2017-12-19,85.62,84.75,84.174,83.4155,76.3098,UP,1
2017-12-20,85.87,86.14,84.636,83.4809,76.4182,DOWN,0
2017-12-21,84.98,86.04,85.022,83.5179,76.5236,DOWN,0
2017-12-22,84.79,85.19,85.1,83.5703,76.6247,UP,1
2017-12-26,84.88,84.64,85.228,83.635,76.7132,DOWN,0
2017-12-27,84.73,85.03,85.05,83.6882,76.7977,UP,1
2017-12-28,85.56,85.03,84.988,83.7705,76.8808,DOWN,0
2017-12-29,84.83,85.65,84.958,83.83,76.9604,UP,1
2018-01-02,86.11,84.89,85.222,83.9165,77.0482,UP,1
2018-01-03,87.54,86.09,85.754,84.0451,77.1462,UP,1
2018-01-04,88.91,87.94,86.59,84.1855,77.2634,UP,1
2018-01-05,91.57,89.8,87.792,84.3707,77.3916,UP,1
2018-01-08,91.93,92.5,89.212,84.5777,77.522,UP,1
2018-01-09,92.75,92.29,90.54,84.7731,77.6554,DOWN,0
2018-01-10,90.46,92.19,91.124,84.9284,77.7749,UP,1
2018-01-11,92.06,90.56,91.754,85.1237,77.8986,UP,1
2018-01-12,92.91,92.33,92.022,85.3172,78.0261,DOWN,0
2018-01-16,92.56,93.96,92.148,85.5036,78.1496,UP,1
2018-01-17,93.56,92.38,92.31,85.7112,78.2804,DOWN,0
2018-01-18,93.1,93.92,92.838,85.9501,78.4182,UP,1
2018-01-19,93.52,93.47,93.13,86.1911,78.5676,UP,1
2018-01-22,93.55,94.09,93.258,86.4328,78.7208,DOWN,0
2018-01-23,92.83,93.23,93.312,86.6754,78.8704,UP,1
2018-01-24,93.54,93.71,93.308,86.945,79.0234,DOWN,0
2018-01-25,92.49,94.0,93.186,87.1986,79.1695,UP,1
2018-01-26,94.48,93.17,93.378,87.4872,79.3282,UP,1
2018-01-29,94.89,95.23,93.646,87.705,79.4916,DOWN,0
2018-01-30,94.63,94.41,94.006,87.9532,79.6559,UP,1
2018-01-31,94.88,95.26,94.274,88.1884,79.8174,UP,1
2018-02-01,96.02,90.83,94.98,88.4554,79.9861,DOWN,0
2018-02-02,94.21,95.8,94.926,88.6286,80.1415,DOWN,0
2018-02-05,91.14,93.88,94.176,88.7427,80.271,UP,1
2018-02-06,92.6,89.81,93.77,88.9065,80.4132,UP,1
2018-02-07,93.69,92.53,93.532,89.0907,80.5498,DOWN,0
2018-02-08,89.27,93.43,92.182,89.1881,80.6635,DOWN,0
2018-02-09,88.56,90.3,91.052,89.2553,80.7744,UP,1
2018-02-12,91.44,89.25,91.112,89.3746,80.8968,DOWN,0
2018-02-13,90.77,90.76,90.746,89.4366,81.0139,UP,1
2018-02-14,92.69,90.16,90.546,89.5564,81.1423,UP,1
2018-02-15,93.33,93.52,91.358,89.6758,81.2804,DOWN,0
2018-02-16,92.4,92.65,92.126,89.7484,81.378,DOWN,0
2018-02-20,92.34,91.74,92.306,89.888,81.4709,UP,1
2018-02-21,92.55,92.31,92.662,90.0514,81.5664,UP,1
2018-02-22,92.94,93.23,92.712,90.2058,81.665,UP,1
2018-02-23,93.06,93.21,92.658,90.3492,81.7607,UP,1
2018-02-26,94.72,93.82,93.122,90.5302,81.8667,DOWN,0
2018-02-27,92.62,94.73,93.178,90.7114,81.966,DOWN,0
2018-02-28,91.33,92.99,92.934,90.877,82.0596,DOWN,0
2018-03-01,87.77,91.12,91.9,90.9444,82.1354,UP,1
2018-03-02,88.61,87.06,91.01,91.0318,82.2138,UP,1
2018-03-05,88.82,88.03,89.83,91.0958,82.3011,UP,1
2018-03-06,89.95,89.43,89.296,91.1774,82.3944,DOWN,0
2018-03-07,89.42,89.02,88.914,91.2662,82.4817,UP,1
2018-03-08,89.7,89.69,89.3,91.3644,82.5655,UP,1
2018-03-09,92.27,90.77,90.032,91.5122,82.665,DOWN,0
2018-03-12,91.45,92.34,90.558,91.6466,82.7599,DOWN,0
2018-03-13,90.9,91.46,90.748,91.7534,82.8516,DOWN,0
2018-03-14,89.3,91.38,90.724,91.8428,82.9317,DOWN,0
2018-03-15,88.96,89.54,90.576,91.8998,83.0138,UP,1
2018-03-16,89.32,89.13,89.986,91.9354,83.092,DOWN,0
2018-03-19,87.89,89.22,89.274,91.915,83.158,DOWN,0
2018-03-20,87.85,88.4,88.664,91.8406,83.2243,UP,1
2018-03-21,88.14,87.98,88.432,91.7648,83.2959,DOWN,0
2018-03-22,83.79,87.54,87.398,91.5856,83.3428,DOWN,0
2018-03-23,81.21,83.81,85.776,91.4006,83.3795,UP,1
2018-03-26,85.04,82.71,85.206,91.2602,83.4444,DOWN,0
2018-03-27,84.33,85.13,84.502,91.0886,83.5072,DOWN,0
2018-03-28,82.82,83.99,83.438,90.8938,83.5646,UP,1
2018-03-29,84.97,83.25,83.674,90.722,83.6267,DOWN,0
2018-04-02,81.58,84.59,83.748,90.4916,83.6748,UP,1
2018-04-03,82.58,82.56,83.256,90.2728,83.7279,UP,1
2018-04-04,84.22,81.5,83.234,90.0862,83.793,UP,1
2018-04-05,85.9,85.2,83.85,89.9476,83.8602,DOWN,0
2018-04-06,83.82,84.87,83.62,89.7532,83.9262,DOWN,0
2018-04-09,83.67,84.37,84.038,89.5768,83.9852,UP,1
2018-04-10,86.03,84.82,84.728,89.4078,84.0562,DOWN,0
2018-04-11,85.4,85.61,84.964,89.218,84.1229,UP,1
2018-04-12,85.86,86.14,84.956,89.0426,84.1898,DOWN,0
2018-04-13,85.51,86.29,85.294,88.8552,84.2551,UP,1
2018-04-16,86.92,86.5,85.944,88.6732,84.3253,UP,1
2018-04-17,88.13,88.53,86.364,88.5516,84.404,DOWN,0
2018-04-18,87.7,88.5,86.824,88.4828,84.4754,DOWN,0
2018-04-19,86.02,87.71,86.856,88.3512,84.5378,UP,1
2018-04-20,86.31,86.26,87.016,88.2036,84.6013,UP,1
2018-04-23,86.54,86.5,86.94,88.149,84.6708,DOWN,0
2018-04-24,85.85,87.31,86.484,88.0948,84.7268,DOWN,0
2018-04-25,85.21,85.5,85.986,87.9702,84.772,UP,1
2018-04-26,87.42,85.31,86.266,87.9032,84.8248,DOWN,0
2018-04-27,86.01,87.07,86.206,87.7696,84.867,DOWN,0
2018-04-30,84.58,86.45,85.814,87.5946,84.9056,DOWN,0
2018-05-01,84.53,84.71,85.55,87.4372,84.9453,UP,1
2018-05-02,90.03,85.3,86.514,87.391,85.0105,UP,1
2018-05-03,91.12,90.98,87.254,87.3624,85.0824,UP,1
2018-05-04,92.59,90.35,88.57,87.3554,85.1564,UP,1
2018-05-07,93.28,92.9,90.31,87.3598,85.2329,UP,1
2018-05-08,93.64,92.72,92.132,87.3382,85.3203,UP,1
2018-05-09,94.39,94.0,93.004,87.3736,85.4132,UP,1
2018-05-10,96.06,94.33,93.992,87.4682,85.5127,UP,1
2018-05-11,96.22,96.06,94.718,87.6372,85.6141,DOWN,0
2018-05-14,95.72,96.06,95.206,87.7794,85.7136,UP,1
2018-05-15,96.0,95.03,95.678,87.923,85.8169,UP,1
2018-05-16,97.86,96.07,96.372,88.0812,85.9276,UP,1
2018-05-17,98.23,97.5,96.806,88.2574,86.0425,DOWN,0
2018-05-18,97.34,98.0,97.03,88.4102,86.148,UP,1
2018-05-21,98.18,98.1,97.522,88.5284,86.25,DOWN,0
2018-05-22,98.14,98.2,97.95,88.6622,86.3505,DOWN,0
2018-05-23,97.89,97.71,97.956,88.802,86.4485,DOWN,0
2018-05-24,97.68,97.45,97.846,88.9696,86.5435,DOWN,0
2018-05-25,97.65,97.45,97.908,89.1434,86.6431,DOWN,0
2018-05-29,96.21,97.32,97.514,89.2812,86.7425,UP,1
2018-05-30,96.47,96.63,97.18,89.4528,86.8381,UP,1
2018-05-31,97.5,96.75,97.102,89.6458,86.9341,UP,1
2018-06-01,99.08,98.31,97.382,89.8646,87.0386,UP,1
2018-06-04,99.45,99.14,97.742,90.1778,87.1417,UP,1
2018-06-05,100.13,99.8,98.526,90.5562,87.2553,UP,1
2018-06-06,100.99,100.41,99.43,90.8752,87.3739,DOWN,0
2018-06-07,100.66,101.0,100.062,91.2018,87.4881,UP,1
2018-06-08,100.81,100.66,100.408,91.5616,87.5977,UP,1
2018-06-11,101.82,101.07,100.882,91.8986,87.7123,UP,1
2018-06-12,101.97,102.0,101.25,92.3064,87.8263,DOWN,0
2018-06-13,101.62,101.96,101.376,92.6872,87.9397,UP,1
2018-06-14,102.61,101.975,101.766,93.055,88.057,UP,1
2018-06-15,102.73,102.63,102.15,93.3916,88.1759,UP,1
2018-06-18,102.93,101.72,102.372,93.7738,88.2925,DOWN,0
2018-06-19,100.56,101.65,102.09,94.1116,88.3916,DOWN,0
2018-06-20,99.58,101.33,101.682,94.3826,88.4806,DOWN,0
2018-06-21,97.28,99.09,100.616,94.6202,88.5625,DOWN,0
2018-06-22,96.24,98.03,99.318,94.8278,88.6386,DOWN,0
2018-06-25,95.12,95.79,97.756,95.02,88.7085,DOWN,0
2018-06-26,94.88,95.2,96.62,95.1792,88.7781,DOWN,0
2018-06-27,93.28,95.25,95.36,95.2822,88.8363,DOWN,0
2018-06-28,91.93,92.86,94.29,95.3668,88.8864,DOWN,0
2018-06-29,91.63,92.81,93.368,95.479,88.9341,UP,1
2018-07-02,92.15,91.01,92.774,95.5958,88.9849,DOWN,0
2018-07-03,90.91,92.07,91.98,95.6832,89.0199,UP,1
2018-07-05,93.07,91.99,91.938,95.8276,89.0641,UP,1
2018-07-06,94.26,93.0,92.404,96.0086,89.1128,UP,1
2018-07-09,95.53,94.7,93.184,96.1708,89.1669,UP,1
2018-07-10,96.34,95.1,94.022,96.3774,89.2254,DOWN,0
2018-07-11,93.04,95.26,94.448,96.5466,89.2602,UP,1
2018-07-12,93.11,93.45,94.456,96.7182,89.2925,UP,1
2018-07-13,93.63,93.49,94.33,96.7902,89.3288,DOWN,0
2018-07-16,93.55,93.6,93.934,96.8388,89.3829,UP,1
2018-07-17,96.34,93.02,93.934,96.9138,89.4553,UP,1
2018-07-18,96.78,96.2,94.682,96.9838,89.5271,DOWN,0
2018-07-19,94.97,96.19,95.054,97.0104,89.5833,DOWN,0
2018-07-20,92.94,94.02,94.916,96.9814,89.6308,DOWN,0
2018-07-23,92.73,92.49,94.752,96.9148,89.666,UP,1
2018-07-24,93.22,93.54,94.128,96.8548,89.7036,UP,1
2018-07-25,95.2,92.51,93.812,96.8444,89.759,DOWN,0
2018-07-26,93.25,95.1,93.468,96.7894,89.8059,UP,1
2018-07-27,93.61,93.5,93.602,96.7044,89.861,DOWN,0
2018-07-30,92.5,94.37,93.556,96.5898,89.9078,UP,1
2018-07-31,98.07,93.03,94.526,96.6044,89.9873,DOWN,0
2018-08-01,95.89,98.01,94.664,96.5586,90.0585,UP,1
2018-08-02,96.77,95.16,95.368,96.5312,90.1321,UP,1
2018-08-03,98.45,97.16,96.336,96.5424,90.2171,DOWN,0
2018-08-06,98.02,98.54,97.44,96.5492,90.2979,UP,1
2018-08-07,98.45,98.27,97.516,96.5652,90.3812,DOWN,0
2018-08-08,98.09,97.85,97.956,96.6028,90.4661,DOWN,0
2018-08-09,96.72,98.3,97.946,96.6078,90.5403,DOWN,0
2018-08-10,94.53,95.9,97.162,96.5484,90.6014,DOWN,0
2018-08-13,92.77,94.61,96.112,96.4222,90.6573,UP,1
2018-08-14,94.03,93.33,95.228,96.3138,90.7126,DOWN,0
2018-08-15,90.98,93.56,93.806,96.1308,90.754,UP,1
2018-08-16,91.78,91.75,92.818,95.9466,90.8014,UP,1
2018-08-17,92.76,91.64,92.464,95.7886,90.849,UP,1
2018-08-20,94.48,93.26,92.806,95.662,90.9052,DOWN,0
2018-08-21,93.76,94.55,92.752,95.5008,90.9581,DOWN,0
2018-08-22,90.82,92.0,92.72,95.2778,91.0065,DOWN,0
2018-08-23,89.09,91.0,92.182,95.0272,91.0446,DOWN,0
2018-08-24,88.47,89.2,91.324,94.7444,91.0796,UP,1
2018-08-27,92.05,88.95,90.838,94.5308,91.1363,UP,1
2018-08-28,92.06,92.78,90.498,94.3134,91.1964,DOWN,0
2018-08-29,90.78,92.38,90.49,94.1178,91.2512,DOWN,0
2018-08-30,88.95,90.7,90.462,93.9052,91.2957,DOWN,0
2018-08-31,88.01,88.28,90.37,93.7198,91.3157,DOWN,0
2018-09-04,87.04,87.81,89.368,93.5358,91.3399,DOWN,0
2018-09-05,85.26,86.42,88.008,93.3386,91.3506,DOWN,0
2018-09-06,84.78,85.25,86.808,93.1366,91.3611,DOWN,0
2018-09-07,84.33,84.7,85.884,92.9576,91.355,UP,1
2018-09-10,85.52,84.92,85.386,92.8294,91.3554,DOWN,0
2018-09-11,84.96,85.15,84.97,92.696,91.3582,DOWN,0
2018-09-12,84.86,84.65,84.89,92.5502,91.3601,UP,1
2018-09-13,86.07,85.43,85.148,92.4534,91.3684,UP,1
2018-09-14,86.88,86.24,85.658,92.3296,91.3768,DOWN,0
2018-09-17,85.45,86.96,85.644,92.1534,91.3767,UP,1
2018-09-18,86.01,85.25,85.854,91.963,91.3684,UP,1
2018-09-19,87.3,86.31,86.342,91.7822,91.3714,UP,1
2018-09-20,89.77,88.09,87.082,91.7168,91.3835,UP,1
2018-09-21,90.27,90.69,87.76,91.66,91.391,DOWN,0
2018-09-24,87.99,89.44,88.268,91.5472,91.4041,DOWN,0
2018-09-25,84.81,87.72,88.028,91.3724,91.4063,DOWN,0
2018-09-26,84.68,84.73,87.504,91.1392,91.4036,DOWN,0
2018-09-27,84.14,84.98,86.378,90.8864,91.3948,DOWN,0
2018-09-28,83.9,83.86,85.104,90.665,91.386,UP,1
2018-10-01,84.09,85.25,84.324,90.488,91.3886,UP,1
2018-10-02,84.94,84.43,84.35,90.3322,91.3981,UP,1
2018-10-03,85.13,85.7,84.44,90.1704,91.4017,DOWN,0
2018-10-04,82.83,84.75,84.178,89.923,91.3947,DOWN,0
2018-10-05,79.01,82.11,83.2,89.6382,91.3616,UP,1
2018-10-08,79.7,78.53,82.322,89.36,91.3308,DOWN,0
2018-10-09,76.56,79.77,80.646,89.0412,91.2887,DOWN,0
2018-10-10,75.63,76.1,78.746,88.5924,91.2429,DOWN,0
2018-10-11,73.92,75.07,76.964,88.153,91.1881,UP,1
2018-10-12,74.02,75.0,75.966,87.698,91.1345,DOWN,0
2018-10-15,73.65,73.87,74.756,87.202,91.075,UP,1
2018-10-16,74.28,74.58,74.3,86.7272,91.0222,DOWN,0
2018-10-17,73.98,74.07,73.97,86.2378,90.9616,UP,1
2018-10-18,74.21,73.78,74.028,85.7602,90.8949,UP,1
2018-10-19,74.29,73.5,74.082,85.3116,90.8218,DOWN,0
2018-10-22,74.28,74.82,74.208,84.9066,90.7354,UP,1
2018-10-23,76.33,72.92,74.618,84.5778,90.6574,DOWN,0
2018-10-24,72.88,75.84,74.398,84.1548,90.558,UP,1
2018-10-25,74.13,73.86,74.382,83.8178,90.4764,DOWN,0
2018-10-26,73.73,72.39,74.27,83.4568,90.3847,UP,1
2018-10-29,76.22,76.92,74.658,83.126,90.3013,DOWN,0
2018-10-30,74.17,76.19,74.226,82.7198,90.2093,UP,1
2018-10-31,76.8,76.6,75.01,82.3806,90.1255,UP,1
2018-11-01,77.44,77.26,75.672,82.113,90.0472,UP,1
2018-11-02,79.46,78.13,76.818,81.9204,89.9769,DOWN,0
2018-11-05,76.1,79.03,76.794,81.673,89.8897,UP,1
2018-11-06,76.37,75.7,77.234,81.3594,89.8073,UP,1
2018-11-07,78.35,76.64,77.544,81.0852,89.7314,DOWN,0
2018-11-08,77.68,77.61,77.592,80.8232,89.6573,DOWN,0
2018-11-09,75.62,76.83,76.824,80.5566,89.563,DOWN,0
2018-11-12,74.5,75.735,76.504,80.2864,89.4611,UP,1
2018-11-13,75.0,74.67,76.23,80.0456,89.3629,DOWN,0
2018-11-14,75.0,75.21,75.56,79.8404,89.2635,UP,1
2018-11-15,75.15,74.52,75.054,79.6478,89.1592,DOWN,0
2018-11-16,74.18,74.59,74.766,79.4448,89.059,DOWN,0
2018-11-19,72.24,74.16,74.314,79.1792,88.9645,DOWN,0
2018-11-20,71.06,71.58,73.526,78.9012,88.8569,UP,1
2018-11-21,73.3,71.98,73.186,78.67,88.7549,DOWN,0
2018-11-23,72.99,72.53,72.754,78.4084,88.6735,UP,1
2018-11-26,74.44,73.67,72.806,78.1596,88.6029,DOWN,0
2018-11-27,71.09,73.65,72.576,77.8724,88.5012,UP,1
2018-11-28,72.55,71.22,72.874,77.6032,88.4101,DOWN,0
2018-11-29,71.5,72.42,72.514,77.2872,88.3041,UP,1
2018-11-30,71.9,71.34,72.296,76.9298,88.197,UP,1
2018-12-03,74.71,74.49,72.35,76.6186,88.1085,DOWN,0
2018-12-04,71.58,74.21,72.448,76.2904,88.0047,DOWN,0
2018-12-06,69.87,70.12,71.912,75.9916,87.8913,DOWN,0
2018-12-07,67.09,69.69,71.03,75.6398,87.7621,DOWN,0
2018-12-10,65.33,66.79,69.716,75.2636,87.6234,UP,1
2018-12-11,66.76,67.44,68.126,74.9208,87.4836,UP,1
2018-12-12,67.37,67.79,67.284,74.5864,87.3573,DOWN,0
2018-12-13,66.69,67.66,66.648,74.2214,87.2341,DOWN,0
2018-12-14,65.95,66.03,66.42,73.8378,87.125,DOWN,0
2018-12-17,64.44,65.085,66.242,73.47,87.0042,DOWN,0
2018-12-18,63.39,64.77,65.568,73.1576,86.877,DOWN,0
2018-12-19,62.0,63.23,64.494,72.8036,86.7373,UP,1
2018-12-20,62.36,61.82,63.628,72.5196,86.602,DOWN,0
2018-12-21,61.44,62.19,62.726,72.2358,86.4607,DOWN,0
2018-12-24,60.08,61.25,61.854,71.959,86.2997,UP,1
2018-12-26,61.74,60.39,61.524,71.7134,86.1512,UP,1
2018-12-27,61.96,60.39,61.516,71.4796,86.0065,DOWN,0
2018-12-28,61.38,62.0,61.32,71.2216,85.8669,UP,1
2018-12-31,61.57,61.5,61.346,70.9734,85.7299,DOWN,0
2019-01-02,61.15,60.35,61.56,70.7122,85.5891,DOWN,0
2019-01-03,60.42,60.92,61.296,70.4348,85.4517,UP,1
2019-01-04,62.62,60.9,61.428,70.2016,85.3256,UP,1
2019-01-07,63.57,62.8,61.866,69.9464,85.2027,UP,1
2019-01-08,67.01,64.73,62.954,69.829,85.1188,UP,1
2019-01-09,69.54,67.76,64.632,69.7372,85.0605,UP,1
2019-01-10,70.23,69.25,66.594,69.6672,84.9864,DOWN,0
2019-01-11,69.43,70.23,67.956,69.5314,84.9119,UP,1
2019-01-14,70.37,69.12,69.316,69.4554,84.8497,DOWN,0
2019-01-15,69.82,70.33,69.878,69.3158,84.7739,UP,1
2019-01-16,70.35,69.31,70.04,69.174,84.7178,UP,1
2019-01-17,71.14,69.95,70.222,69.0076,84.6606,UP,1
2019-01-18,72.93,71.59,70.922,68.9442,84.6041,DOWN,0
2019-01-22,71.72,72.38,71.192,68.8512,84.5332,DOWN,0
2019-01-23,70.25,71.71,71.278,68.6892,84.4654,UP,1
2019-01-24,71.82,70.5,71.572,68.572,84.4061,UP,1
2019-01-25,73.0,72.0,71.944,68.5196,84.341,UP,1
2019-01-28,73.03,72.42,71.964,68.4902,84.2791,DOWN,0
2019-01-29,72.43,72.56,72.106,68.4388,84.212,UP,1
2019-01-30,73.79,72.58,72.814,68.4146,84.1534,UP,1
2019-01-31,79.13,76.0,74.276,68.4942,84.1144,DOWN,0
2019-02-01,78.02,78.21,75.28,68.571,84.0639,UP,1
2019-02-04,78.59,78.08,76.392,68.698,84.0183,UP,1
2019-02-05,78.66,78.23,77.638,68.85,83.9815,DOWN,0
2019-02-06,78.28,78.47,78.536,68.9496,83.9414,DOWN,0
2019-02-07,76.22,77.25,77.954,69.0142,83.8898,DOWN,0
2019-02-08,75.69,75.74,77.488,69.0392,83.839,UP,1
2019-02-11,76.06,75.7,76.982,69.1386,83.7932,UP,1
2019-02-12,77.16,76.54,76.682,69.2308,83.7419,UP,1
2019-02-13,79.52,79.24,76.93,69.3912,83.7095,UP,1
2019-02-14,79.65,78.72,77.616,69.5462,83.6848,UP,1
2019-02-15,80.95,80.35,78.668,69.671,83.6669,UP,1
2019-02-19,81.3,80.74,79.716,69.8654,83.6233,UP,1
2019-02-20,81.71,81.64,80.626,70.1022,83.5762,DOWN,0
2019-02-21,81.12,81.36,80.946,70.3828,83.5189,UP,1
2019-02-22,82.36,81.43,81.488,70.7234,83.4643,UP,1
2019-02-25,83.05,83.03,81.908,71.0492,83.4113,DOWN,0
2019-02-26,82.77,82.58,82.202,71.3572,83.3532,UP,1
2019-02-27,83.31,82.55,82.522,71.6896,83.2895,DOWN,0
2019-02-28,83.11,82.95,82.92,72.0328,83.2239,UP,1
2019-03-01,84.27,83.99,83.302,72.4294,83.1667,DOWN,0
2019-03-04,83.95,84.46,83.482,72.8406,83.1064,UP,1
2019-03-05,83.99,83.9,83.726,73.2804,83.0371,DOWN,0
2019-03-06,82.46,83.64,83.556,73.6824,82.9582,DOWN,0
2019-03-07,82.14,81.86,83.362,74.0964,82.8822,DOWN,0
2019-03-08,81.79,81.24,82.866,74.5306,82.8003,UP,1
2019-03-11,82.58,81.99,82.592,74.9474,82.7225,DOWN,0
2019-03-12,82.47,82.89,82.288,75.3576,82.6454,DOWN,0
2019-03-13,82.35,82.69,82.266,75.777,82.5687,DOWN,0
2019-03-14,81.1,82.0,82.058,76.1676,82.486,UP,1
2019-03-15,81.96,81.64,82.092,76.5838,82.4147,DOWN,0
2019-03-18,81.0,81.75,81.776,76.9954,82.3374,UP,1
2019-03-19,82.81,81.67,81.844,77.3992,82.2639,DOWN,0
2019-03-20,80.43,82.59,81.46,77.7364,82.1707,UP,1
2019-03-21,80.9,80.4,81.42,78.0142,82.0779,DOWN,0
2019-03-22,77.61,80.19,80.55,78.1756,81.9653,UP,1
2019-03-25,78.02,77.6,79.954,78.3314,81.8505,UP,1
2019-03-26,78.98,78.61,79.188,78.5224,81.7421,DOWN,0
2019-03-27,77.71,79.18,78.644,78.6692,81.6266,UP,1
2019-03-28,78.81,78.13,78.226,78.849,81.5115,UP,1
2019-03-29,79.49,79.35,78.602,79.0318,81.3991,UP,1
2019-04-01,82.58,80.68,79.514,79.2606,81.3039,UP,1
2019-04-02,82.93,82.6,80.304,79.4606,81.2055,UP,1
2019-04-03,84.98,84.16,81.758,79.7258,81.1168,UP,1
2019-04-04,86.44,85.12,83.284,80.0496,81.0343,UP,1
2019-04-05,86.94,86.55,84.774,80.352,80.9662,UP,1
2019-04-08,88.49,87.0,85.956,80.6618,80.9108,DOWN,0
2019-04-09,87.51,87.36,86.872,80.9514,80.8619,UP,1
2019-04-10,88.56,87.31,87.588,81.274,80.8235,UP,1
2019-04-11,89.08,88.55,88.116,81.5798,80.7933,UP,1
2019-04-12,90.79,89.99,88.886,81.813,80.7729,DOWN,0
2019-04-15,89.72,90.68,89.132,82.047,80.7551,UP,1
2019-04-16,90.12,89.7,89.654,82.2776,80.746,UP,1
2019-04-17,90.72,90.78,90.086,82.5188,80.7415,DOWN,0
2019-04-18,90.34,90.17,90.338,82.76,80.7324,DOWN,0
2019-04-22,89.74,89.75,90.128,83.0304,80.7266,DOWN,0
2019-04-23,89.49,89.56,90.082,83.3064,80.7087,DOWN,0
2019-04-24,88.95,89.49,89.848,83.5642,80.6821,DOWN,0
2019-04-25,85.45,88.13,88.794,83.73,80.6317,UP,1
2019-04-26,86.51,86.31,88.028,83.8698,80.5826,DOWN,0
2019-04-29,85.84,86.15,87.248,83.9936,80.5466,DOWN,0
2019-04-30,85.7,85.49,86.49,84.0886,80.5095,DOWN,0
2019-05-01,83.64,85.98,85.428,84.1354,80.4596,DOWN,0
2019-05-02,79.78,75.01,84.294,84.0968,80.3907,UP,1
2019-05-03,80.18,79.59,83.028,84.078,80.3099,DOWN,0
2019-05-06,79.7,77.9,81.8,84.0248,80.2245,DOWN,0
2019-05-07,79.43,78.31,80.546,83.9524,80.1468,UP,1
2019-05-08,79.72,79.42,79.762,83.8914,80.0807,DOWN,0
2019-05-09,77.91,77.95,79.388,83.7834,80.0066,DOWN,0
2019-05-10,77.23,77.3,78.798,83.6658,79.9267,DOWN,0
2019-05-13,73.31,75.34,77.52,83.4466,79.8172,UP,1
2019-05-14,74.73,73.83,76.58,83.2622,79.7246,UP,1
2019-05-15,75.04,73.75,75.644,83.0832,79.6318,DOWN,0
2019-05-16,73.71,75.31,74.804,82.9082,79.5378,DOWN,0
2019-05-17,73.65,73.29,74.088,82.7384,79.4157,DOWN,0
2019-05-20,72.73,72.78,73.972,82.5572,79.2999,DOWN,0
2019-05-21,72.38,73.25,73.502,82.3532,79.178,DOWN,0
2019-05-22,69.35,71.84,72.364,82.0908,79.0325,DOWN,0
2019-05-23,67.72,68.64,71.166,81.7982,78.881,UP,1
2019-05-24,67.81,68.4,69.998,81.5324,78.7278,UP,1
2019-05-28,69.12,68.45,69.276,81.2756,78.5829,DOWN,0
2019-05-29,68.61,68.32,68.522,81.0278,78.4424,UP,1
2019-05-30,68.67,68.73,68.386,80.745,78.3131,DOWN,0
2019-05-31,64.04,65.84,67.65,80.4172,78.1694,UP,1
2019-06-03,66.84,64.2,67.456,80.136,78.0335,UP,1
2019-06-04,70.51,68.44,67.734,79.994,77.9311,UP,1
2019-06-05,72.51,70.73,68.514,79.8838,77.8348,UP,1
2019-06-06,72.92,72.35,69.364,79.7626,77.7356,UP,1
2019-06-07,73.4,73.45,71.236,79.6764,77.6302,UP,1
2019-06-10,75.71,74.75,73.01,79.6144,77.5399,UP,1
2019-06-11,76.14,77.17,74.136,79.5474,77.4665,DOWN,0
