ticker,UNH US Equity,UNH US Equity,UNH US Equity,UNH US Equity,UNH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-08-28,227.35,222.42,250.4306,228.992,247.9,UP,1
2019-08-29,230.62,228.42,250.201,228.528,247.5086,UP,1
2019-08-30,234.0,233.67,250.0091,229.196,247.2334,DOWN,0
2019-09-03,230.62,231.74,249.8161,229.104,246.8002,DOWN,0
2019-09-04,226.73,231.95,249.6249,229.864,246.342,UP,1
2019-09-05,229.59,230.0,249.4482,230.312,245.9806,DOWN,0
2019-09-06,229.0,230.17,249.2376,229.988,245.6912,UP,1
2019-09-09,230.68,229.0,249.0608,229.324,245.378,UP,1
2019-09-10,232.46,231.45,248.9156,229.692,245.147,UP,1
2019-09-11,234.21,232.49,248.7839,231.188,244.9784,DOWN,0
2019-09-12,230.1,235.0,248.6263,231.29,244.701,UP,1
2019-09-13,233.61,232.99,248.4635,232.212,244.469,UP,1
2019-09-16,234.43,232.82,248.2799,232.962,244.2178,DOWN,0
2019-09-17,232.52,233.07,248.0378,232.974,243.9114,DOWN,0
2019-09-18,230.61,230.8,247.7781,232.254,243.6036,UP,1
2019-09-19,232.85,232.0,247.5355,232.804,243.311,UP,1
2019-09-20,232.89,234.77,247.2683,232.66,242.7456,DOWN,0
2019-09-23,228.77,229.77,247.0194,231.528,242.003,DOWN,0
2019-09-24,225.0,229.38,246.7602,230.024,241.1838,DOWN,0
2019-09-25,222.17,224.28,246.5251,228.336,240.334,DOWN,0
2019-09-26,215.48,223.04,246.2699,224.862,239.3106,DOWN,0
2019-09-27,215.26,218.18,246.0101,221.336,238.4038,UP,1
2019-09-30,217.32,213.64,245.7435,219.046,237.6172,DOWN,0
2019-10-01,217.21,219.19,245.4688,217.488,236.855,DOWN,0
2019-10-02,216.75,216.15,245.2274,216.404,236.0898,DOWN,0
2019-10-03,215.36,215.63,245.0139,216.38,235.3744,UP,1
2019-10-04,219.8,216.84,244.848,217.288,234.7964,UP,1
2019-10-07,221.24,219.05,244.7027,218.072,234.1624,DOWN,0
2019-10-08,220.11,219.49,244.591,218.652,233.4882,UP,1
2019-10-09,222.08,221.71,244.5097,219.718,232.8312,UP,1
2019-10-10,223.73,218.19,244.4637,221.392,232.3256,DOWN,0
2019-10-11,222.07,225.54,244.3573,221.846,231.782,DOWN,0
2019-10-14,220.59,221.63,244.2304,221.716,231.1928,UP,1
2019-10-15,238.59,232.69,244.1921,225.412,231.0634,DOWN,0
2019-10-16,236.99,236.29,244.1315,228.394,230.8376,UP,1
2019-10-17,243.67,238.69,244.1324,232.382,230.782,UP,1
2019-10-18,245.34,244.45,244.1748,237.036,230.7364,DOWN,0
2019-10-21,243.92,245.02,244.1963,241.702,230.6422,UP,1
2019-10-22,249.48,243.64,244.2433,243.88,230.7678,DOWN,0
2019-10-23,247.8,248.39,244.2659,246.042,230.7394,DOWN,0
2019-10-24,244.51,248.03,244.2702,246.21,230.7656,UP,1
2019-10-25,244.91,243.91,244.2704,246.124,230.7788,UP,1
2019-10-28,247.05,245.26,244.2673,246.75,230.806,UP,1
2019-10-29,252.29,247.04,244.2885,247.312,230.9576,UP,1
2019-10-30,254.8,252.17,244.2781,248.712,231.2504,DOWN,0
2019-10-31,252.7,254.38,244.2343,250.35,231.4974,DOWN,0
2019-11-01,252.21,253.99,244.1965,251.81,231.8828,DOWN,0
2019-11-04,251.25,253.63,244.1253,252.65,232.2946,DOWN,0
2019-11-05,250.3,253.74,244.0483,252.252,232.679,UP,1
2019-11-06,250.52,249.71,243.9658,251.396,233.2308,UP,1
2019-11-07,256.46,251.95,243.9175,252.148,233.813,UP,1
2019-11-08,256.97,256.77,243.8621,253.1,234.34,DOWN,0
2019-11-11,254.09,255.05,243.7987,253.668,234.7418,UP,1
2019-11-12,255.25,253.59,243.7382,254.658,235.2344,DOWN,0
2019-11-13,253.57,254.87,243.6542,255.268,235.7712,UP,1
2019-11-14,255.83,253.8,243.5824,255.142,236.296,UP,1
2019-11-15,269.4,256.11,243.5858,257.628,237.104,UP,1
2019-11-18,272.93,269.0,243.6094,261.396,237.949,UP,1
2019-11-19,274.23,275.24,243.649,265.192,238.7844,UP,1
2019-11-20,275.56,272.25,243.6793,269.59,239.6114,UP,1
2019-11-21,276.55,275.22,243.717,273.734,240.5404,UP,1
2019-11-22,276.84,276.53,243.7917,275.222,241.405,UP,1
2019-11-25,282.67,277.78,243.9194,277.17,242.3698,DOWN,0
2019-11-26,281.4,280.71,244.0089,278.604,243.3474,DOWN,0
2019-11-27,280.67,281.01,244.0932,279.626,244.3486,DOWN,0
2019-11-29,279.87,278.1,244.1659,280.29,245.289,DOWN,0
2019-12-02,279.66,281.78,244.2086,280.854,246.2244,DOWN,0
2019-12-03,276.9,276.97,244.241,279.7,247.187,UP,1
2019-12-04,279.32,281.62,244.2901,279.284,248.2734,UP,1
2019-12-05,282.0,279.24,244.3681,279.55,249.47,DOWN,0
2019-12-06,280.19,282.84,244.4335,279.614,250.7642,DOWN,0
2019-12-09,277.54,280.77,244.4982,279.19,252.0098,UP,1
2019-12-10,279.52,277.6,244.5809,279.714,253.2538,UP,1
2019-12-11,280.5,278.3,244.733,279.95,254.5196,UP,1
2019-12-12,283.61,281.03,244.9399,280.272,255.8568,UP,1
2019-12-13,285.48,284.97,245.1366,281.33,257.2592,UP,1
2019-12-16,292.03,287.97,245.4166,284.228,258.7038,DOWN,0
2019-12-17,290.47,291.24,245.6618,286.418,260.0884,UP,1
2019-12-18,292.9,291.0,245.931,288.898,261.5442,UP,1
2019-12-19,294.62,295.0,246.2206,291.1,262.995,DOWN,0
2019-12-20,292.59,298.9,246.4971,292.522,264.3722,UP,1
2019-12-23,295.09,293.43,246.7568,293.134,265.8326,DOWN,0
2019-12-24,294.54,295.26,247.0001,293.948,267.3116,UP,1
2019-12-26,295.65,295.3,247.2171,294.498,268.4528,UP,1
2019-12-27,295.97,296.01,247.4306,294.768,269.6324,DOWN,0
2019-12-30,293.85,296.05,247.6428,295.02,270.636,UP,1
2019-12-31,293.98,293.66,247.8377,294.798,271.6088,DOWN,0
2020-01-02,292.5,293.98,248.0146,294.39,272.5804,DOWN,0
2020-01-03,289.54,287.27,248.2098,293.168,273.3816,UP,1
2020-01-06,291.55,288.0,248.4074,292.284,274.2566,DOWN,0
2020-01-07,289.79,290.7,248.6209,291.472,275.1622,UP,1
2020-01-08,295.9,291.5,248.8661,291.856,276.182,DOWN,0
2020-01-09,294.22,294.29,249.1203,292.2,277.1254,UP,1
2020-01-10,295.13,296.07,249.3874,293.318,277.9822,DOWN,0
2020-01-13,285.85,294.37,249.6055,292.178,278.6032,UP,1
2020-01-14,288.24,285.6,249.8104,291.868,279.314,UP,1
2020-01-15,296.41,289.02,250.0647,291.97,280.198,UP,1
2020-01-16,300.74,298.0,250.3464,293.274,281.1878,DOWN,0
2020-01-17,298.47,300.01,250.6095,293.942,282.1512,UP,1
2020-01-21,300.53,296.89,250.8752,296.878,283.1514,UP,1
2020-01-22,300.59,301.99,251.1343,299.348,284.034,DOWN,0
2020-01-23,299.46,300.01,251.3878,299.958,284.8838,DOWN,0
2020-01-24,292.81,298.34,251.6079,298.372,285.6582,DOWN,0
2020-01-27,284.09,288.0,251.7982,295.496,286.235,UP,1
2020-01-28,285.87,283.91,252.0505,292.564,286.881,DOWN,0
2020-01-29,282.9,284.0,252.3489,289.026,287.4224,DOWN,0
2020-01-30,280.98,281.84,252.6028,285.33,287.654,DOWN,0
2020-01-31,272.45,278.17,252.8602,281.258,287.6444,UP,1
2020-02-03,274.02,275.13,253.1461,279.244,287.6402,UP,1
2020-02-04,280.84,277.28,253.4416,278.238,287.7458,UP,1
2020-02-05,295.73,285.6,253.7847,280.804,288.1294,DOWN,0
2020-02-06,292.46,297.0,254.0941,283.1,288.4418,DOWN,0
2020-02-07,289.22,292.87,254.3884,286.454,288.5728,DOWN,0
2020-02-10,287.03,286.23,254.6696,289.056,288.6854,UP,1
2020-02-11,290.79,286.85,254.9386,291.046,288.8878,UP,1
2020-02-12,303.48,295.0,255.2687,292.596,289.36,DOWN,0
2020-02-13,302.2,300.14,255.6144,294.544,289.8108,DOWN,0
2020-02-14,298.78,302.21,255.9485,296.456,290.2484,UP,1
2020-02-18,302.14,299.67,256.297,299.478,290.7048,UP,1
2020-02-19,305.31,303.37,256.6638,302.382,291.171,DOWN,0
2020-02-20,302.13,303.2,256.9719,302.112,291.6098,DOWN,0
2020-02-21,301.43,300.47,257.2888,301.958,292.0876,DOWN,0
2020-02-24,277.79,286.89,257.482,297.76,292.053,DOWN,0
2020-02-25,263.39,280.15,257.6091,290.01,291.7108,DOWN,0
2020-02-26,263.0,264.72,257.7212,281.548,291.2986,DOWN,0
2020-02-27,253.92,258.42,257.793,271.906,290.6674,UP,1
2020-02-28,254.96,246.2,257.8857,262.612,289.926,UP,1
2020-03-02,273.11,257.34,258.0708,261.676,289.5788,DOWN,0
2020-03-03,261.4,275.35,258.1939,261.278,288.9488,UP,1
2020-03-04,289.42,290.0,258.4341,266.562,288.8448,DOWN,0
2020-03-05,282.96,281.6,258.6189,272.37,288.6522,UP,1
2020-03-06,283.87,275.42,258.7886,278.152,288.4278,DOWN,0
2020-03-09,273.44,264.465,258.9091,278.218,288.0058,UP,1
2020-03-10,280.0,279.72,259.0766,281.938,287.6928,DOWN,0
2020-03-11,277.78,274.76,259.2273,279.61,287.329,DOWN,0
2020-03-12,250.41,260.0,259.2691,273.1,286.4602,UP,1
2020-03-13,272.04,260.99,259.4173,270.734,286.0214,DOWN,0
2020-03-16,225.04,243.92,259.325,261.054,284.6722,UP,1
2020-03-17,244.22,230.82,259.3371,253.898,283.7658,DOWN,0
2020-03-18,217.06,225.75,259.2396,241.754,282.276,UP,1
2020-03-19,219.8,216.98,259.1348,235.632,280.8762,DOWN,0
2020-03-20,206.59,223.18,258.9539,222.542,279.09,DOWN,0
2020-03-23,194.86,202.04,258.7191,216.506,277.1028,UP,1
2020-03-24,219.8,202.14,258.5842,211.622,275.5962,UP,1
2020-03-25,234.49,219.09,258.516,215.108,274.569,UP,1
2020-03-26,255.39,234.03,258.5636,222.226,273.912,DOWN,0
2020-03-27,242.45,242.94,258.5533,229.398,272.8328,UP,1
2020-03-30,251.28,242.64,258.5849,240.682,271.8436,DOWN,0
2020-03-31,249.38,243.48,258.605,246.598,270.8618,DOWN,0
2020-04-01,237.32,238.69,258.5617,247.164,269.5976,UP,1
2020-04-02,240.44,235.3,258.5354,244.174,268.3946,DOWN,0
2020-04-03,229.49,238.32,258.4319,241.582,266.9952,UP,1
2020-04-06,248.34,240.0,258.4348,240.994,266.1058,DOWN,0
2020-04-07,248.04,259.81,258.4136,240.726,265.3848,UP,1
2020-04-08,267.83,247.69,258.5046,246.828,265.024,DOWN,0
2020-04-09,264.13,265.0,258.5869,251.566,264.6486,DOWN,0
2020-04-13,263.51,262.06,258.6871,258.37,264.2992,UP,1
2020-04-14,270.5,269.0,258.8079,262.802,264.2602,UP,1
2020-04-15,281.68,276.33,258.9963,269.53,264.4134,UP,1
2020-04-16,298.43,283.44,259.2752,275.65,264.7652,DOWN,0
2020-04-17,290.56,300.99,259.5082,280.936,264.6618,DOWN,0
2020-04-20,282.14,285.3,259.6928,284.662,264.4554,DOWN,0
2020-04-21,274.19,274.95,259.8288,285.4,264.1548,UP,1
2020-04-22,277.02,279.58,259.9747,284.468,263.9546,UP,1
2020-04-23,285.33,279.06,260.1714,281.848,263.8454,UP,1
2020-04-24,291.29,287.29,260.3904,281.994,263.6016,UP,1
2020-04-27,293.98,293.21,260.5545,284.362,263.4372,DOWN,0
2020-04-28,288.36,298.0,260.6668,287.196,263.2288,DOWN,0
2020-04-29,287.65,292.0,260.7753,289.322,262.939,UP,1
2020-04-30,292.47,286.65,260.9143,290.75,262.6822,DOWN,0
2020-05-01,284.51,288.39,261.0036,289.394,262.3298,UP,1
2020-05-04,287.54,284.49,261.1383,288.106,262.052,UP,1
2020-05-05,293.04,289.96,261.3203,289.042,262.357,DOWN,0
2020-05-06,288.77,295.1,261.4875,289.266,262.8646,DOWN,0
2020-05-07,285.0,291.06,261.6375,287.772,263.3046,UP,1
2020-05-08,287.0,289.49,261.8168,288.27,263.9662,UP,1
2020-05-11,288.69,285.56,262.0168,288.5,264.6408,DOWN,0
2020-05-12,287.7,291.77,262.1906,287.432,264.9326,DOWN,0
2020-05-13,278.0,284.49,262.3115,285.278,265.2646,UP,1
2020-05-14,290.61,275.93,262.4899,286.4,265.2884,UP,1
2020-05-15,290.96,292.41,262.6996,287.192,265.4484,UP,1
2020-05-18,293.36,298.48,262.9202,288.126,265.6382,DOWN,0
2020-05-19,289.05,290.74,263.1152,288.396,265.9504,DOWN,0
2020-05-20,287.99,292.9,263.3298,290.394,266.1102,DOWN,0
2020-05-21,286.91,286.04,263.523,289.654,266.2928,UP,1
2020-05-22,289.94,287.3,263.7404,289.45,267.0834,UP,1
2020-05-26,294.89,296.5,263.9768,289.756,267.5404,UP,1
2020-05-27,303.77,297.42,264.2525,292.7,269.115,UP,1
2020-05-28,303.97,305.95,264.5563,295.896,270.31,UP,1
2020-05-29,304.85,304.72,264.8345,299.484,272.0658,UP,1
2020-06-01,305.93,304.02,265.1481,302.682,273.7884,UP,1
2020-06-02,306.31,305.58,265.4584,304.966,275.7828,DOWN,0
2020-06-03,305.35,307.85,265.7567,305.282,277.9926,DOWN,0
2020-06-04,298.08,303.18,266.0236,304.104,279.5582,UP,1
2020-06-05,311.85,304.0,266.382,305.504,281.1054,DOWN,0
2020-06-08,309.48,308.64,266.7277,306.214,282.1872,DOWN,0
2020-06-09,309.21,309.9,267.109,306.794,283.5224,DOWN,0
2020-06-10,305.75,308.94,267.4845,306.874,284.6118,DOWN,0
2020-06-11,283.73,303.36,267.7477,304.004,285.2988,UP,1
2020-06-12,285.15,290.65,268.0588,298.664,286.2554,UP,1
2020-06-15,286.28,278.02,268.3535,294.024,287.1722,UP,1
2020-06-16,293.0,295.44,268.6654,290.782,288.4424,DOWN,0
2020-06-17,292.6,295.1,268.9584,288.152,289.3276,DOWN,0
2020-06-18,291.48,290.43,269.2627,289.702,290.1964,DOWN,0
2020-06-19,291.24,294.43,269.5852,290.92,290.6646,UP,1
2020-06-22,292.67,289.79,269.9006,292.198,291.2354,UP,1
2020-06-23,297.6,294.01,270.2436,293.118,291.9172,DOWN,0
2020-06-24,289.18,293.99,270.5361,292.434,292.2908,UP,1
2020-06-25,296.22,288.28,270.8549,293.382,292.5816,DOWN,0
2020-06-26,286.88,295.14,271.1183,292.51,292.3506,UP,1
2020-06-29,289.76,288.45,271.4166,291.928,292.3346,UP,1
2020-06-30,294.95,288.57,271.7233,291.398,292.5908,UP,1
2020-07-01,297.73,295.83,272.0398,293.108,293.0616,UP,1
2020-07-02,298.26,300.5,272.3685,293.516,293.4864,UP,1
2020-07-06,302.81,303.0,272.7295,296.702,293.836,DOWN,0
2020-07-07,296.65,300.66,273.0485,298.08,293.9432,UP,1
2020-07-08,298.36,297.35,273.3758,298.762,294.0308,DOWN,0
2020-07-09,291.16,295.1,273.6878,297.448,294.0868,UP,1
2020-07-10,291.23,294.24,274.0189,296.042,294.1584,UP,1
2020-07-13,299.71,292.09,274.4066,295.422,294.3032,UP,1
2020-07-14,308.52,297.81,274.8718,297.796,294.7834,DOWN,0
2020-07-15,304.07,301.12,275.3159,298.938,295.114,UP,1
2020-07-16,307.15,305.01,275.765,302.136,295.3962,DOWN,0
2020-07-17,306.53,309.09,276.2116,305.196,295.7514,DOWN,0
2020-07-20,303.46,306.79,276.6452,305.946,296.1206,UP,1
2020-07-21,305.11,305.03,277.0939,305.264,296.4828,UP,1
2020-07-22,306.71,304.86,277.5285,305.792,296.8432,DOWN,0
2020-07-23,302.97,308.2,277.9371,304.956,297.1486,DOWN,0
2020-07-24,300.79,303.33,278.3405,303.808,297.6044,DOWN,0
2020-07-27,298.6,298.43,278.7231,302.836,297.7642,UP,1
2020-07-28,299.93,297.89,279.1041,301.8,297.9436,UP,1
2020-07-29,306.68,301.46,279.5272,301.794,298.21,DOWN,0
2020-07-30,305.23,301.68,279.9504,302.246,298.5336,DOWN,0
2020-07-31,302.78,303.44,280.2713,302.644,298.8294,UP,1
2020-08-03,303.61,303.59,280.6044,303.646,299.1634,UP,1
2020-08-04,304.5,301.91,280.9086,304.56,299.4546,UP,1
2020-08-05,312.47,306.83,281.2442,305.718,299.8062,UP,1
2020-08-06,314.06,312.0,281.5949,307.484,300.012,UP,1
2020-08-07,317.03,313.34,281.9327,310.334,300.2732,UP,1
2020-08-10,319.1,317.0,282.2892,313.432,300.5582,DOWN,0
2020-08-11,315.55,322.92,282.6444,315.642,300.7506,UP,1
2020-08-12,322.27,318.0,283.0312,317.602,301.0698,DOWN,0
2020-08-13,321.52,320.68,283.4035,319.094,301.3932,UP,1
2020-08-14,323.7,320.54,283.7606,320.428,301.9056,DOWN,0
2020-08-17,320.51,321.45,284.0891,320.71,302.0788,DOWN,0
2020-08-18,316.81,321.98,284.4097,320.962,302.2254,DOWN,0
2020-08-19,315.4,316.77,284.7256,319.588,302.3492,DOWN,0
2020-08-20,313.33,314.83,285.036,317.95,302.5008,UP,1
2020-08-21,314.14,311.28,285.3552,316.038,303.109,DOWN,0
2020-08-24,308.84,316.81,285.6468,313.704,303.5828,UP,1
2020-08-25,312.22,312.2,285.9256,312.786,304.1016,DOWN,0
2020-08-26,308.82,310.98,286.1849,311.47,304.418,UP,1
2020-08-27,311.67,310.41,286.4728,311.138,304.7994,UP,1
2020-08-28,314.37,312.34,286.7684,311.184,305.2572,DOWN,0
2020-08-31,312.55,314.89,287.0633,311.926,305.6834,UP,1
2020-09-01,312.83,310.16,287.3483,312.048,306.0866,UP,1
2020-09-02,320.24,312.56,287.6025,314.332,306.5394,DOWN,0
2020-09-03,316.23,322.0,287.819,315.244,307.0804,DOWN,0
2020-09-04,312.0,316.48,288.0078,314.77,307.396,DOWN,0
2020-09-08,307.25,311.03,288.1663,313.71,307.8034,UP,1
2020-09-09,312.02,309.68,288.3436,313.548,308.2486,DOWN,0
2020-09-10,304.6,312.73,288.4824,310.42,308.4416,DOWN,0
2020-09-11,301.48,305.07,288.5765,307.47,308.5166,UP,1
2020-09-14,308.57,303.01,288.7123,306.784,308.7228,DOWN,0
2020-09-15,307.23,310.05,288.8451,306.78,308.8112,DOWN,0
2020-09-16,306.52,309.07,288.9784,305.68,309.0086,DOWN,0
2020-09-17,304.98,304.5,289.105,305.756,309.141,UP,1
2020-09-18,308.02,305.01,289.2606,307.064,309.4782,DOWN,0
2020-09-21,299.19,300.47,289.3599,305.188,309.6374,DOWN,0
2020-09-22,294.26,298.44,289.4212,302.594,309.5284,DOWN,0
2020-09-23,292.14,295.0,289.481,299.718,309.2008,UP,1
2020-09-24,292.66,292.19,289.5566,297.254,308.9726,UP,1
2020-09-25,302.5,291.25,289.6715,296.15,308.8796,UP,1
2020-09-28,303.23,306.39,289.7851,296.958,308.8136,UP,1
2020-09-29,304.15,303.67,289.8878,298.936,308.8274,UP,1
2020-09-30,311.77,304.02,290.0193,302.862,308.9606,UP,1
2020-10-01,313.07,312.91,290.1245,306.944,309.0878,DOWN,0
2020-10-02,311.98,312.1,290.232,308.84,309.268,UP,1
2020-10-05,318.15,315.07,290.3583,311.824,309.6152,DOWN,0
2020-10-06,314.45,318.95,290.4574,313.884,309.9322,UP,1
2020-10-07,323.17,315.82,290.6103,316.164,310.397,DOWN,0
2020-10-08,322.41,323.43,290.7469,318.032,310.7116,UP,1
2020-10-09,327.84,324.66,290.9134,321.204,311.1638,UP,1
2020-10-12,329.97,329.12,291.085,323.568,311.7076,UP,1
2020-10-13,331.42,328.5,291.2623,326.962,312.2638,DOWN,0
2020-10-14,321.85,322.07,291.4023,326.698,312.6108,UP,1
2020-10-15,324.57,318.85,291.5552,327.13,312.8528,UP,1
2020-10-16,329.9,325.46,291.7422,327.542,313.1696,DOWN,0
2020-10-19,324.22,328.54,291.9156,326.392,313.3134,DOWN,0
2020-10-20,323.41,326.62,292.0749,324.79,313.3996,DOWN,0
2020-10-21,322.79,323.41,292.2399,324.978,313.5444,UP,1
2020-10-22,325.73,322.32,292.3891,325.21,313.6136,UP,1
2020-10-23,330.6,329.16,292.571,325.35,313.7952,DOWN,0
2020-10-26,323.06,326.32,292.7106,325.118,313.7824,DOWN,0
2020-10-27,320.51,323.06,292.8839,324.538,313.7824,DOWN,0
2020-10-28,308.0,313.33,292.9827,321.58,313.6062,DOWN,0
2020-10-29,303.68,306.59,293.0191,317.17,313.3718,UP,1
2020-10-30,305.14,303.23,293.0411,312.078,313.208,UP,1
2020-11-02,312.1,312.64,293.1092,309.886,313.1672,UP,1
2020-11-03,321.35,317.47,293.2133,310.054,313.4174,UP,1
2020-11-04,354.56,345.23,293.4832,319.366,314.2642,DOWN,0
2020-11-05,354.4,358.07,293.7579,329.51,315.1758,DOWN,0
2020-11-06,347.46,350.36,294.0311,337.974,315.8916,UP,1
2020-11-09,350.0,366.31,294.3607,345.554,316.6042,UP,1
2020-11-10,353.69,349.49,294.6998,352.022,317.427,DOWN,0
2020-11-11,351.7,356.16,295.0438,351.45,318.2044,UP,1
2020-11-12,354.41,351.4,295.4109,351.452,318.8878,UP,1
2020-11-13,355.67,356.86,295.827,353.094,319.6766,UP,1
2020-11-16,356.82,358.95,296.241,354.458,320.573,DOWN,0
2020-11-17,352.1,352.39,296.5973,354.14,321.47,DOWN,0
2020-11-18,344.51,353.43,296.8412,352.702,322.1198,DOWN,0
2020-11-19,337.0,342.29,297.0639,349.22,322.7678,DOWN,0
2020-11-20,334.7,335.0,297.2913,345.026,323.4322,UP,1
2020-11-23,335.06,335.55,297.5315,340.674,323.962,UP,1
2020-11-24,336.01,336.18,297.7576,337.456,324.5376,DOWN,0
2020-11-25,333.19,338.82,297.9061,335.192,325.071,UP,1
2020-11-27,337.94,333.53,298.0848,335.38,325.7302,DOWN,0
2020-11-30,336.34,335.11,298.2726,335.708,326.2966,UP,1
2020-12-01,341.19,344.77,298.4679,336.934,327.1366,UP,1
2020-12-02,347.56,341.77,298.6791,339.244,328.2026,UP,1
2020-12-03,348.68,347.9,298.9119,342.342,329.3334,UP,1
2020-12-04,349.89,346.0,299.1542,344.732,330.478,DOWN,0
2020-12-07,347.86,348.72,299.5045,347.036,331.3852,DOWN,0
2020-12-08,347.86,344.75,299.9269,348.37,332.2778,DOWN,0
2020-12-09,344.41,348.89,300.3339,347.74,333.083,DOWN,0
2020-12-10,339.65,345.16,300.7626,345.934,333.6406,DOWN,0
2020-12-11,337.07,338.13,301.1731,343.37,334.1206,DOWN,0
2020-12-14,336.13,340.03,301.4882,341.024,334.6036,UP,1
2020-12-15,339.67,339.14,301.8796,339.386,335.034,DOWN,0
2020-12-16,339.34,336.83,302.1292,338.372,335.5318,UP,1
2020-12-17,341.67,339.81,302.4227,338.776,335.9018,DOWN,0
2020-12-18,338.38,342.52,302.6953,339.038,336.2212,DOWN,0
2020-12-21,336.08,332.07,303.0085,339.028,336.386,DOWN,0
2020-12-22,335.01,335.16,303.2835,338.096,336.4868,UP,1
2020-12-23,337.59,336.49,303.5826,337.746,336.6102,UP,1
2020-12-24,340.79,336.44,304.0345,337.57,336.989,UP,1
2020-12-28,345.95,343.21,304.404,339.084,337.4166,UP,1
2020-12-29,347.35,347.99,305.0156,341.338,337.7656,DOWN,0
2020-12-30,344.99,347.08,305.5194,343.334,338.181,UP,1
2020-12-31,350.68,345.04,306.1875,345.952,338.7264,DOWN,0
2021-01-04,349.5,351.45,306.836,347.694,339.2606,DOWN,0
2021-01-05,344.8,348.69,307.5271,347.464,339.642,UP,1
2021-01-06,359.27,337.11,308.3491,349.848,340.2154,UP,1
2021-01-07,365.03,358.54,309.0753,353.856,341.0548,DOWN,0
2021-01-08,363.39,367.0,309.7198,356.398,341.9124,DOWN,0
2021-01-11,360.75,362.62,310.2466,358.648,342.9674,DOWN,0
2021-01-12,357.37,357.94,310.8212,361.162,344.0412,DOWN,0
2021-01-13,355.04,356.04,311.34,360.316,345.0392,DOWN,0
2021-01-14,350.53,356.85,311.8457,357.416,345.8078,UP,1
2021-01-15,351.3,349.12,312.4156,354.998,346.4068,UP,1
2021-01-19,352.19,356.21,312.9744,353.286,346.3594,DOWN,0
2021-01-20,350.84,351.88,313.5811,351.98,346.2882,UP,1
2021-01-21,355.0,350.81,314.1144,351.972,346.439,DOWN,0
2021-01-22,347.55,353.31,314.612,351.376,346.39,UP,1
2021-01-25,347.81,347.15,315.0119,350.678,346.2724,DOWN,0
2021-01-26,343.11,350.51,315.4068,348.862,346.1006,DOWN,0
2021-01-27,332.99,337.04,315.7542,345.292,345.6722,UP,1
2021-01-28,338.15,336.64,316.0924,341.922,345.3218,DOWN,0
2021-01-29,333.58,336.53,316.3519,339.128,344.857,UP,1
2021-02-01,334.0,335.03,316.5298,336.366,344.495,UP,1
2021-02-02,338.72,337.1,316.7706,335.488,344.3792,DOWN,0
2021-02-03,337.89,338.0,317.0493,336.468,344.397,DOWN,0
2021-02-04,329.32,332.32,317.325,334.702,344.2894,DOWN,0
2021-02-05,324.51,332.11,317.5624,332.888,344.0784,DOWN,0
2021-02-08,324.34,327.01,317.7575,330.956,343.845,UP,1
2021-02-09,329.63,323.9,317.9492,329.138,343.7738,UP,1
2021-02-10,333.4,332.66,318.1463,328.24,343.683,DOWN,0
2021-02-11,333.07,335.0,318.3698,328.99,343.6176,DOWN,0
2021-02-12,328.24,331.68,318.5728,329.736,343.3586,DOWN,0
2021-02-16,324.62,327.36,318.7335,329.792,342.8998,UP,1
2021-02-17,326.86,323.46,318.9453,329.238,342.4634,UP,1
2021-02-18,328.41,325.9,319.1496,328.24,342.0338,DOWN,0
2021-02-19,324.58,328.75,319.3073,326.542,341.5682,UP,1
2021-02-22,327.64,321.5,319.5017,326.422,341.1638,UP,1
2021-02-23,329.51,329.99,319.7242,327.4,340.8658,UP,1
2021-02-24,332.21,328.49,319.9503,328.47,340.717,DOWN,0
2021-02-25,328.87,331.0,320.1512,328.562,340.553,UP,1
2021-02-26,332.22,330.55,320.3738,330.09,340.4748,UP,1
2021-03-01,334.65,334.36,320.657,331.492,340.3744,DOWN,0
2021-03-02,334.64,335.0,320.8772,332.518,340.2804,DOWN,0
2021-03-03,332.87,333.32,321.0867,332.65,340.1044,UP,1
2021-03-04,333.81,334.17,321.289,333.638,340.013,UP,1
2021-03-05,347.1,335.03,321.5792,336.614,340.2334,UP,1
2021-03-08,350.17,347.01,321.8901,339.718,340.5366,UP,1
2021-03-09,351.98,352.92,322.2155,343.186,340.8244,DOWN,0
2021-03-10,349.6,353.91,322.5138,346.532,341.0006,UP,1
2021-03-11,353.1,350.76,322.8048,350.39,341.1436,UP,1
2021-03-12,356.02,353.17,323.0661,352.174,341.317,DOWN,0
2021-03-15,353.88,356.92,323.3156,352.916,341.4948,UP,1
2021-03-16,354.6,353.53,323.5644,353.44,341.5732,DOWN,0
2021-03-17,352.18,355.17,323.7956,353.956,341.6268,UP,1
2021-03-18,362.05,352.87,324.0743,355.746,341.9718,UP,1
2021-03-19,365.58,361.92,324.3755,357.658,342.098,UP,1
2021-03-22,366.86,365.0,324.7194,360.254,342.1346,UP,1
2021-03-23,368.5,368.85,325.0026,363.034,342.2368,UP,1
2021-03-24,370.6,366.05,325.3082,366.718,342.4338,UP,1
2021-03-25,371.09,370.6,325.6176,368.526,342.7082,UP,1
2021-03-26,376.48,371.675,325.9713,370.706,343.137,UP,1
2021-03-29,379.06,376.36,326.4479,373.146,343.7076,DOWN,0
2021-03-30,373.56,377.55,326.89,374.158,344.1528,DOWN,0
