ticker,HII US Equity,HII US Equity,HII US Equity,HII US Equity,HII US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-08-29,207.27,205.37,204.516,219.8344,210.5484,UP,1
2019-08-30,209.0,208.94,205.462,219.5192,210.5228,DOWN,0
2019-09-03,208.04,206.68,206.146,219.222,210.4971,UP,1
2019-09-04,208.56,209.72,207.336,218.9402,210.4726,UP,1
2019-09-05,214.24,210.04,209.422,218.7554,210.4684,UP,1
2019-09-06,215.0,215.33,210.968,218.5894,210.4613,UP,1
2019-09-09,215.45,215.52,212.258,218.4196,210.4794,UP,1
2019-09-10,217.88,215.61,214.226,218.2824,210.5203,UP,1
2019-09-11,220.38,218.24,216.59,218.2012,210.5702,DOWN,0
2019-09-12,216.79,220.44,217.1,217.9512,210.5965,UP,1
2019-09-13,218.31,217.64,217.762,217.6628,210.6236,UP,1
2019-09-16,222.66,220.0,219.204,217.5054,210.7166,DOWN,0
2019-09-17,221.08,221.75,219.844,217.3504,210.7522,DOWN,0
2019-09-18,219.7,220.99,219.708,217.1196,210.7764,DOWN,0
2019-09-19,218.46,220.35,220.042,216.881,210.7912,DOWN,0
2019-09-20,214.82,218.98,219.344,216.5232,210.7957,DOWN,0
2019-09-23,212.34,213.4,217.28,216.0766,210.8392,UP,1
2019-09-24,212.64,213.91,215.592,215.6324,210.888,UP,1
2019-09-25,213.75,213.5,214.402,215.1844,210.9643,UP,1
2019-09-26,214.26,214.3,213.562,214.8426,211.0378,DOWN,0
2019-09-27,213.39,215.33,213.276,214.513,211.1017,DOWN,0
2019-09-30,211.79,214.06,213.166,214.1484,211.1475,DOWN,0
2019-10-01,206.47,212.64,211.932,213.701,211.1814,DOWN,0
2019-10-02,200.16,205.19,209.214,213.0982,211.1906,UP,1
2019-10-03,202.93,200.86,206.948,212.4834,211.2185,UP,1
2019-10-04,204.98,203.45,205.266,211.9156,211.258,UP,1
2019-10-07,205.55,204.54,204.018,211.3472,211.342,DOWN,0
2019-10-08,203.26,204.25,203.376,210.7354,211.4322,UP,1
2019-10-09,205.63,205.77,204.47,210.1852,211.5625,UP,1
2019-10-10,208.59,205.17,205.602,209.791,211.7203,UP,1
2019-10-11,211.74,210.58,206.954,209.7256,211.8602,UP,1
2019-10-14,212.47,211.12,208.338,209.8512,211.9847,UP,1
2019-10-15,213.19,213.17,210.324,210.0798,212.1098,UP,1
2019-10-16,215.01,213.36,212.2,210.258,212.2333,DOWN,0
2019-10-17,211.75,214.6,212.832,210.3456,212.3293,DOWN,0
2019-10-18,210.1,212.02,212.504,210.3052,212.4356,UP,1
2019-10-21,211.01,211.23,212.212,210.3382,212.513,UP,1
2019-10-22,215.16,211.58,212.606,210.5632,212.6089,UP,1
2019-10-23,217.16,214.65,213.036,210.8316,212.7213,UP,1
2019-10-24,220.72,217.9,214.83,211.2298,212.8634,UP,1
2019-10-25,221.19,220.86,217.048,211.5746,213.0067,UP,1
2019-10-28,222.69,222.0,219.384,211.892,213.1476,DOWN,0
2019-10-29,222.57,222.01,220.866,212.1786,213.2803,UP,1
2019-10-30,225.09,222.01,222.452,212.5302,213.4183,UP,1
2019-10-31,225.66,224.12,223.44,212.8548,213.5687,UP,1
2019-11-01,230.23,227.23,225.248,213.2886,213.7343,DOWN,0
2019-11-04,228.76,231.92,226.462,213.7784,213.8766,UP,1
2019-11-05,230.14,229.04,227.976,214.2888,214.0448,UP,1
2019-11-06,233.99,230.02,229.756,214.9164,214.2317,UP,1
2019-11-07,250.45,240.0,234.714,215.8492,214.4887,UP,1
2019-11-08,251.21,251.08,238.91,216.728,214.7344,UP,1
2019-11-11,251.9,250.0,243.538,217.586,214.971,UP,1
2019-11-12,253.96,251.17,248.302,218.5044,215.2085,UP,1
2019-11-13,254.5,252.09,252.404,219.4232,215.4371,UP,1
2019-11-14,255.4,253.54,253.394,220.2464,215.6818,UP,1
2019-11-15,256.86,256.09,254.524,221.0836,215.9343,UP,1
2019-11-18,258.06,256.03,255.756,221.9358,216.1679,DOWN,0
2019-11-19,257.31,258.81,256.426,222.7244,216.3954,DOWN,0
2019-11-20,254.26,256.4,256.378,223.402,216.6114,DOWN,0
2019-11-21,250.73,253.48,255.444,224.0808,216.8138,DOWN,0
2019-11-22,249.81,252.11,254.034,224.7108,217.0166,DOWN,0
2019-11-25,249.16,250.65,252.254,225.2408,217.2096,UP,1
2019-11-26,249.4,250.65,250.672,225.8072,217.3853,UP,1
2019-11-27,252.55,249.19,250.33,226.4642,217.5681,DOWN,0
2019-11-29,251.67,251.93,250.518,227.1284,217.754,DOWN,0
2019-12-02,250.04,250.67,250.564,227.8328,217.9057,DOWN,0
2019-12-03,249.22,248.1,250.576,228.5704,218.0618,UP,1
2019-12-04,254.5,250.3,251.596,229.4076,218.2302,DOWN,0
2019-12-05,252.03,255.19,251.492,230.1732,218.4051,UP,1
2019-12-06,253.41,254.82,251.84,230.9562,218.5866,DOWN,0
2019-12-09,253.23,252.69,252.478,231.753,218.7848,DOWN,0
2019-12-10,251.78,253.51,252.99,232.5528,218.9835,UP,1
2019-12-11,253.74,252.07,252.838,233.4982,219.201,UP,1
2019-12-12,254.55,253.69,253.342,234.586,219.4267,DOWN,0
2019-12-13,251.24,253.16,252.908,235.5522,219.6329,UP,1
2019-12-16,252.31,252.64,252.724,236.4988,219.8626,UP,1
2019-12-17,252.4,252.5,252.848,237.4358,220.0924,DOWN,0
2019-12-18,251.71,252.55,252.442,238.4048,220.3281,UP,1
2019-12-19,254.24,251.65,252.38,239.377,220.592,DOWN,0
2019-12-20,254.11,260.02,252.954,240.2874,220.8619,UP,1
2019-12-23,255.49,254.67,253.59,241.1624,221.1368,DOWN,0
2019-12-24,253.99,256.15,253.908,241.9928,221.3883,DOWN,0
2019-12-26,252.6,254.15,254.086,242.781,221.6121,DOWN,0
2019-12-27,251.07,253.4,253.452,243.5022,221.831,UP,1
2019-12-30,251.81,251.48,252.992,244.3034,222.068,DOWN,0
2019-12-31,250.88,251.9,252.07,245.119,222.2853,UP,1
2020-01-02,255.85,252.0,252.442,246.0158,222.5396,UP,1
2020-01-03,263.5,253.2,254.622,246.9826,222.8333,UP,1
2020-01-06,265.0,265.97,257.408,247.9394,223.1193,UP,1
2020-01-07,267.46,265.0,260.538,248.8742,223.4409,UP,1
2020-01-08,268.96,268.69,264.154,249.8296,223.7689,UP,1
2020-01-09,276.01,269.92,268.186,250.896,224.1327,DOWN,0
2020-01-10,270.94,276.25,269.674,251.8634,224.4725,UP,1
2020-01-13,274.82,271.3,271.638,252.858,224.8211,DOWN,0
2020-01-14,271.39,273.47,272.424,253.7726,225.142,UP,1
2020-01-15,274.1,271.69,273.452,254.65,225.4503,UP,1
2020-01-16,276.57,275.37,273.564,255.6062,225.7791,UP,1
2020-01-17,277.81,278.28,274.938,256.5596,226.125,UP,1
2020-01-21,278.57,277.0,275.688,257.4512,226.4704,DOWN,0
2020-01-22,275.74,276.16,276.558,257.957,226.7851,UP,1
2020-01-23,277.1,275.33,277.158,258.4748,227.0995,DOWN,0
2020-01-24,276.47,277.76,277.138,258.9662,227.4174,DOWN,0
2020-01-27,274.11,272.07,276.398,259.3692,227.7268,UP,1
2020-01-28,274.3,274.86,275.544,259.7652,228.0107,DOWN,0
2020-01-29,264.34,275.09,273.264,259.944,228.236,UP,1
2020-01-30,265.81,261.59,271.006,260.123,228.4692,DOWN,0
2020-01-31,261.0,265.03,267.912,260.1818,228.6689,UP,1
2020-02-03,261.35,262.63,265.36,260.2626,228.8759,UP,1
2020-02-04,265.06,264.12,263.512,260.4786,229.0967,UP,1
2020-02-05,269.56,267.0,264.556,260.8552,229.3491,DOWN,0
2020-02-06,268.18,271.01,265.03,261.2226,229.5616,UP,1
2020-02-07,269.14,267.63,266.658,261.6222,229.7806,DOWN,0
2020-02-10,268.92,268.72,268.172,262.0126,230.0086,DOWN,0
2020-02-11,268.07,270.16,268.774,262.323,230.2413,UP,1
2020-02-12,270.08,269.24,268.878,262.6912,230.487,DOWN,0
2020-02-13,250.36,260.07,265.314,262.6976,230.6259,DOWN,0
2020-02-14,246.21,251.74,260.728,262.6374,230.7412,DOWN,0
2020-02-18,237.5,245.0,254.444,262.2974,230.8906,DOWN,0
2020-02-19,235.7,239.28,247.97,261.9708,231.0089,UP,1
2020-02-20,237.42,235.02,241.438,261.651,231.1428,DOWN,0
2020-02-21,236.02,236.31,238.57,261.3068,231.2802,DOWN,0
2020-02-24,234.84,231.54,236.296,260.968,231.4198,DOWN,0
2020-02-25,222.83,235.31,233.362,260.3498,231.497,DOWN,0
2020-02-26,219.76,224.41,230.174,259.654,231.5531,DOWN,0
2020-02-27,215.25,212.98,225.74,258.9342,231.603,DOWN,0
2020-02-28,205.53,208.48,219.642,257.9986,231.6019,UP,1
2020-03-02,209.64,207.58,214.602,257.1434,231.6251,DOWN,0
2020-03-03,207.6,210.49,211.556,256.2612,231.6194,UP,1
2020-03-04,219.54,212.55,211.512,255.5672,231.6821,DOWN,0
2020-03-05,209.69,214.01,210.4,254.6788,231.6808,DOWN,0
2020-03-06,204.29,204.15,210.152,253.6548,231.6424,DOWN,0
2020-03-09,194.85,196.17,207.194,252.472,231.5665,UP,1
2020-03-10,209.4,201.31,207.554,251.608,231.5919,DOWN,0
2020-03-11,197.92,203.71,203.23,250.545,231.5538,DOWN,0
2020-03-12,176.66,182.45,196.624,249.042,231.4142,UP,1
2020-03-13,178.62,185.69,191.49,247.5968,231.2853,DOWN,0
2020-03-16,156.67,163.86,183.854,245.6132,231.0444,UP,1
2020-03-17,161.1,159.17,174.194,243.5652,230.8243,UP,1
2020-03-18,172.36,150.19,169.082,241.7124,230.6469,DOWN,0
2020-03-19,169.47,170.63,167.644,239.7526,230.4388,DOWN,0
2020-03-20,159.32,169.68,163.784,237.5598,230.1563,DOWN,0
2020-03-23,153.97,158.01,163.244,235.119,229.8528,UP,1
2020-03-24,165.38,162.91,164.1,233.0078,229.5887,UP,1
2020-03-25,177.44,167.69,165.116,231.0602,229.4023,UP,1
2020-03-26,195.29,178.17,170.28,229.5382,229.3324,DOWN,0
2020-03-27,185.59,188.46,175.534,227.768,229.2056,UP,1
2020-03-30,189.54,186.5,182.648,226.0274,229.0787,DOWN,0
2020-03-31,182.21,187.6,186.014,224.1154,228.9158,DOWN,0
2020-04-01,173.14,174.6,185.154,222.0068,228.7015,UP,1
2020-04-02,180.64,171.95,182.224,220.1048,228.5089,UP,1
2020-04-03,181.04,178.1,181.314,218.1836,228.3052,UP,1
2020-04-06,193.71,187.28,182.148,216.5284,228.15,DOWN,0
2020-04-07,191.74,200.08,184.054,214.881,227.9942,UP,1
2020-04-08,195.44,195.04,188.514,213.3038,227.8581,DOWN,0
2020-04-09,192.39,198.0,190.864,211.8648,227.7027,UP,1
2020-04-13,194.59,192.77,193.574,210.4404,227.5591,UP,1
2020-04-14,197.02,198.41,194.236,209.1608,227.4245,DOWN,0
2020-04-15,190.98,194.28,194.084,207.7534,227.2557,UP,1
2020-04-16,192.48,190.95,193.492,206.3018,227.0959,UP,1
