ticker,CL US Equity,CL US Equity,CL US Equity,CL US Equity,CL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-29,29.495,30.475,28.0776,30.014,28.7202,UP,1
2001-07-02,29.99,29.495,28.1089,30.122,28.787,UP,1
2001-07-03,30.125,30.0,28.1431,30.077,28.8591,DOWN,0
2001-07-05,29.815,30.05,28.181,29.98,28.9314,DOWN,0
2001-07-06,29.52,29.815,28.2173,29.789,28.988,DOWN,0
2001-07-09,29.215,29.52,28.2557,29.733,29.0343,DOWN,0
2001-07-10,28.625,29.275,28.2892,29.46,29.0503,DOWN,0
2001-07-11,27.625,28.75,28.3146,28.96,29.0443,DOWN,0
2001-07-12,27.44,27.725,28.3405,28.485,29.0285,UP,1
2001-07-13,27.605,27.125,28.3655,28.102,29.0206,UP,1
2001-07-16,27.925,27.55,28.3939,27.844,29.0206,UP,1
2001-07-17,28.15,28.175,28.4168,27.749,29.0156,DOWN,0
2001-07-18,27.64,27.9,28.437,27.752,28.9966,UP,1
2001-07-19,27.7,27.9,28.4581,27.804,28.9778,UP,1
2001-07-20,27.905,27.7,28.4814,27.864,28.962,DOWN,0
2001-07-23,27.325,27.25,28.5007,27.744,28.9285,DOWN,0
2001-07-24,27.075,27.25,28.512,27.529,28.8886,UP,1
2001-07-25,27.195,27.025,28.523,27.44,28.8506,DOWN,0
2001-07-26,27.05,27.195,28.533,27.31,28.8246,DOWN,0
2001-07-27,26.995,27.1,28.5424,27.128,28.7793,UP,1
2001-07-30,27.09,26.995,28.5524,27.081,28.7406,UP,1
2001-07-31,27.1,27.05,28.5659,27.086,28.7086,DOWN,0
2001-08-01,26.475,27.175,28.5722,26.942,28.6621,DOWN,0
2001-08-02,26.47,26.6,28.5755,26.826,28.6293,UP,1
2001-08-03,26.7,26.595,28.5817,26.767,28.5955,DOWN,0
2001-08-06,26.44,26.55,28.586,26.637,28.5524,UP,1
2001-08-07,26.475,26.675,28.5927,26.512,28.5141,UP,1
2001-08-08,26.495,26.45,28.5986,26.516,28.4642,UP,1
2001-08-09,26.75,26.495,28.6089,26.572,28.4239,DOWN,0
2001-08-10,26.75,26.875,28.61,26.582,28.3925,UP,1
2001-08-13,27.375,26.875,28.608,26.769,28.3675,DOWN,0
2001-08-14,27.305,27.375,28.6058,26.935,28.339,DOWN,0
2001-08-15,27.19,27.305,28.5977,27.074,28.3008,UP,1
2001-08-16,27.68,27.35,28.5886,27.26,28.2699,DOWN,0
2001-08-17,27.64,27.725,28.5799,27.438,28.2352,UP,1
2001-08-20,27.725,27.515,28.5763,27.508,28.201,UP,1
2001-08-21,27.75,27.775,28.5691,27.597,28.1678,UP,1
2001-08-22,28.1,27.85,28.5634,27.779,28.1415,DOWN,0
2001-08-23,27.985,28.1,28.5592,27.84,28.1222,DOWN,0
2001-08-24,27.93,27.985,28.5517,27.898,28.1037,DOWN,0
2001-08-27,27.68,27.93,28.5434,27.889,28.0783,DOWN,0
2001-08-28,27.355,27.805,28.533,27.81,28.0463,DOWN,0
2001-08-29,27.25,27.48,28.5205,27.64,28.0095,DOWN,0
2001-08-30,27.15,27.275,28.5083,27.473,27.9605,DOWN,0
2001-08-31,27.075,26.825,28.4966,27.302,27.892,UP,1
2001-09-04,27.35,27.125,28.4843,27.236,27.8455,UP,1
2001-09-05,27.865,27.4,28.4765,27.338,27.8138,UP,1
2001-09-06,28.155,27.865,28.4696,27.519,27.7699,DOWN,0
2001-09-07,28.0,28.275,28.4599,27.689,27.7239,UP,1
2001-09-10,28.63,27.925,28.4546,28.0,27.687,UP,1
2001-09-17,28.7,28.375,28.4501,28.27,27.6711,UP,1
2001-09-18,29.0,29.15,28.4506,28.497,27.6513,DOWN,0
2001-09-19,28.475,29.0,28.4506,28.561,27.6183,DOWN,0
2001-09-20,27.415,28.15,28.4416,28.444,27.5703,DOWN,0
2001-09-21,26.32,26.45,28.4242,27.982,27.5063,UP,1
2001-09-24,27.265,26.625,28.4137,27.695,27.4673,UP,1
2001-09-25,27.8,27.75,28.4034,27.455,27.4508,UP,1
2001-09-26,28.35,28.175,28.3954,27.43,27.4653,UP,1
2001-09-27,28.985,28.35,28.3951,27.744,27.4962,UP,1
2001-09-28,29.125,28.985,28.3995,28.305,27.5266,DOWN,0
2001-10-01,28.7,28.875,28.3949,28.592,27.5421,UP,1
2001-10-02,28.75,28.5,28.3928,28.782,27.5541,DOWN,0
2001-10-03,28.375,28.5,28.3933,28.787,27.5688,DOWN,0
2001-10-04,28.075,28.345,28.3862,28.605,27.5763,UP,1
2001-10-05,28.925,28.075,28.3855,28.565,27.5967,DOWN,0
2001-10-08,28.485,28.75,28.3835,28.522,27.6199,UP,1
2001-10-09,28.63,28.55,28.3837,28.498,27.651,UP,1
2001-10-10,28.995,28.5,28.3806,28.622,27.687,DOWN,0
2001-10-11,28.83,29.0,28.3772,28.773,27.7226,DOWN,0
2001-10-12,28.7,28.85,28.3725,28.728,27.7567,DOWN,0
2001-10-15,28.55,28.725,28.3631,28.741,27.7859,UP,1
2001-10-16,28.615,28.075,28.3568,28.738,27.8162,DOWN,0
2001-10-17,28.385,28.65,28.3429,28.616,27.8544,UP,1
2001-10-18,28.8,28.13,28.3255,28.61,27.901,UP,1
2001-10-19,29.08,28.805,28.3096,28.686,27.9486,UP,1
2001-10-22,29.705,29.05,28.2968,28.917,28.0139,DOWN,0
2001-10-23,29.36,29.625,28.2873,29.066,28.0716,DOWN,0
2001-10-24,29.245,29.225,28.2833,29.238,28.1266,UP,1
2001-10-25,29.45,29.12,28.2907,29.368,28.1806,DOWN,0
2001-10-26,29.25,29.325,28.293,29.402,28.2306,DOWN,0
2001-10-29,28.81,29.2,28.2899,29.223,28.2593,UP,1
2001-10-30,28.89,28.375,28.2844,29.129,28.291,DOWN,0
2001-10-31,28.76,28.8,28.2803,29.032,28.3224,UP,1
2001-11-01,28.88,28.635,28.2793,28.918,28.3464,UP,1
2001-11-02,29.25,28.88,28.2808,28.918,28.3786,UP,1
2001-11-05,29.275,29.375,28.2825,29.011,28.4096,UP,1
2001-11-06,29.43,29.175,28.2882,29.119,28.4432,DOWN,0
2001-11-07,29.325,29.435,28.2927,29.232,28.4677,DOWN,0
2001-11-08,28.875,29.275,28.2954,29.231,28.4855,DOWN,0
2001-11-09,28.68,29.0,28.2969,29.117,28.5005,DOWN,0
2001-11-12,28.4,28.7,28.2945,28.942,28.5149,UP,1
2001-11-13,28.93,28.675,28.2939,28.842,28.5464,DOWN,0
2001-11-14,28.865,28.93,28.2924,28.75,28.5787,UP,1
2001-11-15,29.2,28.8,28.2959,28.815,28.6197,UP,1
2001-11-16,29.275,29.075,28.3013,28.934,28.6637,UP,1
2001-11-19,29.31,29.35,28.301,29.116,28.7029,UP,1
2001-11-20,29.335,29.05,28.2975,29.197,28.7323,DOWN,0
2001-11-21,29.29,29.275,28.2913,29.282,28.755,UP,1
2001-11-23,29.315,29.225,28.2858,29.305,28.7813,UP,1
2001-11-26,29.42,29.225,28.2833,29.334,28.7971,DOWN,0
2001-11-27,28.895,29.375,28.2777,29.251,28.801,UP,1
2001-11-28,28.975,28.895,28.2742,29.179,28.8005,DOWN,0
2001-11-29,28.84,29.05,28.2686,29.089,28.8078,UP,1
2001-11-30,29.18,28.675,28.266,29.062,28.8431,DOWN,0
2001-12-03,29.05,29.025,28.2642,28.988,28.8977,UP,1
2001-12-04,29.135,28.95,28.2649,29.036,28.9351,DOWN,0
2001-12-05,28.97,29.01,28.2688,29.035,28.9585,DOWN,0
2001-12-06,28.4,28.675,28.269,28.947,28.9595,DOWN,0
2001-12-07,28.33,28.425,28.2626,28.777,28.9464,DOWN,0
2001-12-10,28.305,28.18,28.254,28.628,28.93,UP,1
2001-12-11,28.315,28.325,28.2477,28.464,28.9223,UP,1
2001-12-12,28.48,28.75,28.2419,28.366,28.9169,UP,1
2001-12-13,28.51,28.55,28.2385,28.388,28.9196,DOWN,0
2001-12-14,28.275,28.55,28.2345,28.377,28.9236,DOWN,0
2001-12-17,28.175,28.275,28.2285,28.351,28.9086,UP,1
2001-12-18,28.775,28.275,28.2247,28.443,28.9144,UP,1
2001-12-19,29.2,28.6,28.2269,28.587,28.9258,DOWN,0
2001-12-20,29.095,29.0,28.227,28.704,28.9278,DOWN,0
2001-12-21,28.835,29.125,28.225,28.816,28.9279,DOWN,0
2001-12-24,28.815,28.875,28.2245,28.944,28.9302,UP,1
2001-12-26,29.025,28.775,28.2242,28.994,28.9397,UP,1
2001-12-27,29.08,28.95,28.2196,28.97,28.949,DOWN,0
2001-12-28,29.07,29.08,28.2177,28.965,28.9627,DOWN,0
2001-12-31,28.875,29.0,28.2199,28.973,28.9642,DOWN,0
2002-01-02,28.81,28.625,28.223,28.972,28.9588,DOWN,0
2002-01-03,28.71,28.685,28.2279,28.909,28.9389,DOWN,0
2002-01-04,28.12,28.585,28.2312,28.717,28.9141,DOWN,0
2002-01-07,27.825,27.875,28.2348,28.468,28.8857,UP,1
2002-01-08,28.0,27.95,28.2412,28.293,28.8567,UP,1
2002-01-09,28.125,28.275,28.2477,28.156,28.8342,DOWN,0
2002-01-10,27.7,28.175,28.2578,27.954,28.812,DOWN,0
2002-01-11,27.635,27.7,28.2685,27.857,28.7869,UP,1
2002-01-14,27.92,27.45,28.2793,27.876,28.7701,UP,1
2002-01-15,28.425,27.95,28.2887,27.961,28.761,UP,1
2002-01-16,28.445,28.35,28.2929,28.025,28.7449,UP,1
2002-01-17,28.55,28.3,28.2971,28.195,28.7304,UP,1
2002-01-18,28.575,28.45,28.3045,28.383,28.7133,DOWN,0
2002-01-22,28.375,28.4,28.3082,28.474,28.6943,DOWN,0
2002-01-23,28.15,28.2,28.3118,28.419,28.6798,DOWN,0
2002-01-24,27.95,28.125,28.3181,28.32,28.6652,UP,1
2002-01-25,28.21,27.975,28.324,28.252,28.6614,UP,1
2002-01-28,28.245,28.05,28.3265,28.186,28.6477,DOWN,0
2002-01-29,27.76,28.075,28.3309,28.063,28.6256,UP,1
2002-01-30,28.05,27.635,28.3409,28.043,28.6026,UP,1
2002-01-31,28.575,28.125,28.3549,28.168,28.5886,DOWN,0
2002-02-01,28.575,28.575,28.3696,28.241,28.5739,DOWN,0
2002-02-04,28.165,28.575,28.3774,28.225,28.5505,DOWN,0
2002-02-05,27.98,26.875,28.384,28.269,28.5243,DOWN,0
2002-02-06,27.685,27.875,28.3902,28.196,28.4917,DOWN,0
2002-02-07,27.215,27.625,28.3969,27.924,28.4476,DOWN,0
2002-02-08,27.2,27.1,28.4015,27.649,28.4137,DOWN,0
2002-02-11,27.075,27.15,28.4036,27.431,28.3757,UP,1
2002-02-12,27.3,27.125,28.4075,27.295,28.3449,UP,1
2002-02-13,27.545,27.425,28.4142,27.267,28.3122,DOWN,0
2002-02-14,27.52,27.375,28.4184,27.328,28.2816,UP,1
2002-02-15,28.0,27.52,28.4239,27.488,28.2589,DOWN,0
2002-02-19,27.8,28.1,28.4238,27.633,28.2355,UP,1
2002-02-20,28.095,27.8,28.4246,27.792,28.2294,DOWN,0
2002-02-21,28.0,28.175,28.4235,27.883,28.2228,UP,1
2002-02-22,28.35,27.925,28.4252,28.049,28.2237,UP,1
2002-02-25,28.475,28.6,28.428,28.144,28.2269,DOWN,0
2002-02-26,28.31,28.475,28.4275,28.246,28.2235,DOWN,0
2002-02-27,28.2,28.4,28.4256,28.267,28.2173,DOWN,0
2002-02-28,27.99,28.05,28.4223,28.265,28.2116,UP,1
2002-03-01,28.425,28.1,28.421,28.28,28.2166,DOWN,0
2002-03-04,28.19,28.475,28.4169,28.223,28.2049,DOWN,0
2002-03-05,27.675,27.875,28.41,28.096,28.1744,UP,1
2002-03-06,27.95,27.775,28.4042,28.046,28.1515,DOWN,0
2002-03-07,27.27,27.875,28.3988,27.902,28.1202,DOWN,0
2002-03-08,27.165,27.25,28.3884,27.65,28.0872,DOWN,0
2002-03-11,27.05,27.1,28.3785,27.422,28.0477,UP,1
2002-03-12,27.635,26.925,28.3732,27.414,28.0188,DOWN,0
2002-03-13,27.35,27.635,28.3659,27.294,27.9844,DOWN,0
2002-03-14,27.275,27.4,28.3617,27.295,27.9524,UP,1
2002-03-15,27.99,27.4,28.3597,27.46,27.936,UP,1
2002-03-18,28.215,28.0,28.3578,27.693,27.9261,UP,1
2002-03-19,28.44,28.25,28.3581,27.854,27.9325,DOWN,0
2002-03-20,28.405,28.5,28.3552,28.065,27.9441,DOWN,0
2002-03-21,28.31,28.405,28.3529,28.272,27.9503,UP,1
2002-03-22,28.45,28.2,28.3535,28.364,27.9568,DOWN,0
2002-03-25,28.04,28.35,28.3506,28.329,27.9636,UP,1
2002-03-26,28.335,28.15,28.3486,28.308,27.9776,UP,1
2002-03-27,28.655,28.425,28.3464,28.358,27.9923,DOWN,0
2002-03-28,28.575,28.5,28.3432,28.411,27.9953,DOWN,0
2002-04-01,28.3,28.45,28.3378,28.381,27.9924,UP,1
2002-04-02,28.415,28.35,28.3327,28.456,27.9897,DOWN,0
2002-04-03,28.24,28.35,28.3268,28.437,27.983,UP,1
2002-04-04,28.69,28.2,28.3232,28.444,27.9893,DOWN,0
2002-04-05,28.68,28.74,28.3219,28.465,27.9999,UP,1
2002-04-08,28.77,28.575,28.3214,28.559,28.0163,DOWN,0
2002-04-09,28.675,28.75,28.3201,28.611,28.0256,UP,1
2002-04-10,29.205,28.625,28.3213,28.804,28.0448,DOWN,0
2002-04-11,28.705,29.08,28.3194,28.807,28.0637,UP,1
2002-04-12,29.365,28.71,28.3182,28.944,28.09,DOWN,0
2002-04-15,28.935,29.425,28.3104,28.977,28.0972,UP,1
2002-04-16,29.175,28.85,28.3079,29.077,28.1092,DOWN,0
2002-04-17,28.875,29.175,28.305,29.011,28.1234,DOWN,0
2002-04-18,26.975,27.25,28.2881,28.665,28.1033,UP,1
2002-04-19,27.2,27.4,28.2726,28.232,28.0936,UP,1
2002-04-22,27.325,27.325,28.2569,27.91,28.0958,UP,1
2002-04-23,27.55,27.36,28.2472,27.585,28.1028,UP,1
2002-04-24,27.66,27.46,28.2355,27.342,28.1145,UP,1
2002-04-25,27.82,27.65,28.224,27.511,28.1249,DOWN,0
2002-04-26,27.545,27.775,28.2126,27.58,28.1249,DOWN,0
2002-04-29,26.99,27.425,28.2,27.513,28.1143,DOWN,0
2002-04-30,26.505,26.75,28.1864,27.304,28.0844,UP,1
2002-05-01,26.775,26.63,28.1772,27.127,28.0639,UP,1
2002-05-02,27.395,26.8,28.176,27.042,28.0499,DOWN,0
2002-05-03,27.275,27.395,28.1752,26.988,28.0354,UP,1
2002-05-06,27.59,27.375,28.1751,27.108,28.0202,DOWN,0
2002-05-07,27.475,27.7,28.1729,27.302,28.0002,UP,1
2002-05-08,27.695,27.675,28.1706,27.486,27.9879,DOWN,0
2002-05-09,27.45,27.625,28.1697,27.497,27.9729,UP,1
2002-05-10,27.76,27.455,28.17,27.594,27.9683,UP,1
2002-05-13,27.8,27.66,28.1694,27.636,27.9558,UP,1
2002-05-14,27.825,27.805,28.1719,27.706,27.9485,DOWN,0
2002-05-15,27.755,27.75,28.1753,27.718,27.9501,UP,1
2002-05-16,27.835,27.755,28.1785,27.795,27.9478,DOWN,0
2002-05-17,27.52,27.75,28.1809,27.747,27.9528,DOWN,0
2002-05-20,27.425,27.4,28.183,27.672,27.958,DOWN,0
2002-05-21,27.03,27.525,28.1827,27.513,27.9576,UP,1
2002-05-22,27.04,26.825,28.1824,27.37,27.9457,DOWN,0
2002-05-23,26.97,27.075,28.1849,27.197,27.9381,DOWN,0
2002-05-24,26.73,26.975,28.1862,27.039,27.9272,DOWN,0
2002-05-28,26.11,26.605,28.1833,26.776,27.8896,DOWN,0
2002-05-29,25.875,26.075,28.1804,26.545,27.8428,UP,1
2002-05-30,25.95,25.9,28.1778,26.327,27.793,UP,1
2002-05-31,27.1,26.1,28.1808,26.353,27.7669,DOWN,0
2002-06-03,27.025,26.975,28.1822,26.412,27.7412,DOWN,0
2002-06-04,26.985,27.025,28.1834,26.587,27.7119,UP,1
2002-06-05,27.79,26.875,28.1855,26.97,27.7069,DOWN,0
2002-06-06,27.575,27.8,28.1868,27.295,27.6917,DOWN,0
2002-06-07,27.575,27.5,28.1887,27.39,27.6701,DOWN,0
2002-06-10,26.965,27.2,28.1852,27.378,27.6379,DOWN,0
2002-06-11,26.55,27.2,28.1797,27.291,27.6029,UP,1
2002-06-12,26.93,26.7,28.1757,27.119,27.5732,DOWN,0
2002-06-13,26.4,26.75,28.169,26.884,27.5364,DOWN,0
2002-06-14,26.275,26.075,28.1598,26.624,27.4881,UP,1
2002-06-17,26.865,26.5,28.1542,26.604,27.4518,DOWN,0
2002-06-18,26.47,26.85,28.1469,26.588,27.4058,DOWN,0
2002-06-19,26.395,26.3,28.1405,26.481,27.3602,DOWN,0
2002-06-20,25.8,26.075,28.1328,26.361,27.2921,DOWN,0
2002-06-21,25.24,25.625,28.1227,26.154,27.2228,DOWN,0
2002-06-24,24.825,25.125,28.1111,25.746,27.132,DOWN,0
2002-06-25,23.975,24.725,28.0956,25.247,27.0328,UP,1
2002-06-26,24.83,23.7,28.083,24.934,26.9459,UP,1
2002-06-27,25.775,25.25,28.0725,24.929,26.8839,DOWN,0
2002-06-28,25.025,25.65,28.0569,24.886,26.8449,UP,1
2002-07-01,25.84,25.125,28.0461,25.089,26.8177,DOWN,0
2002-07-02,25.275,25.6,28.0293,25.349,26.7767,DOWN,0
2002-07-03,25.075,25.25,28.0112,25.398,26.7272,UP,1
2002-07-05,25.87,25.45,27.9955,25.417,26.6914,DOWN,0
2002-07-08,25.645,25.8,27.9814,25.541,26.6479,DOWN,0
2002-07-09,25.02,25.45,27.9694,25.377,26.5974,DOWN,0
2002-07-10,24.775,25.0,27.9617,25.277,26.5531,UP,1
2002-07-11,25.26,24.75,27.9516,25.314,26.5282,DOWN,0
2002-07-12,24.74,25.3,27.9363,25.088,26.4875,DOWN,0
2002-07-15,24.375,24.5,27.9165,24.834,26.4271,DOWN,0
2002-07-16,23.845,24.125,27.8908,24.599,26.3585,DOWN,0
2002-07-17,23.575,24.25,27.863,24.359,26.2782,DOWN,0
2002-07-18,23.09,23.625,27.835,23.925,26.1905,DOWN,0
2002-07-19,22.18,22.5,27.8021,23.413,26.0802,UP,1
2002-07-22,22.655,22.4,27.7735,23.069,25.9843,UP,1
2002-07-23,23.6,23.025,27.7512,23.02,25.9011,UP,1
2002-07-24,24.995,23.51,27.7315,23.304,25.845,UP,1
2002-07-25,25.295,25.12,27.7155,23.745,25.7944,DOWN,0
2002-07-26,25.125,25.5,27.698,24.334,25.7418,UP,1
2002-07-29,26.235,25.5,27.6842,25.05,25.7098,DOWN,0
2002-07-30,25.65,25.95,27.6683,25.46,25.6724,UP,1
2002-07-31,25.675,25.65,27.6532,25.596,25.6374,UP,1
2002-08-01,26.21,25.65,27.6415,25.779,25.621,DOWN,0
2002-08-02,26.175,26.21,27.6293,25.989,25.6037,DOWN,0
2002-08-05,25.46,26.1,27.6147,25.834,25.5735,UP,1
2002-08-06,25.825,25.585,27.5998,25.869,25.5554,UP,1
2002-08-07,26.25,25.83,27.5857,25.984,25.5582,UP,1
2002-08-08,27.065,26.35,27.5724,26.155,25.582,DOWN,0
2002-08-09,27.035,27.025,27.5608,26.327,25.6037,DOWN,0
2002-08-12,26.855,26.75,27.5489,26.606,25.5988,DOWN,0
2002-08-13,26.615,26.5,27.5347,26.764,25.5906,UP,1
2002-08-14,27.21,26.74,27.5245,26.956,25.5951,UP,1
2002-08-15,27.4,27.215,27.5174,27.023,25.5873,DOWN,0
2002-08-16,26.975,26.95,27.5079,27.011,25.5753,UP,1
2002-08-19,27.45,26.975,27.5013,27.13,25.5728,DOWN,0
2002-08-20,27.15,27.325,27.4927,27.237,25.5765,UP,1
2002-08-21,27.355,27.2,27.4832,27.266,25.5926,DOWN,0
2002-08-22,27.315,27.4,27.4734,27.249,25.6003,DOWN,0
2002-08-23,26.885,27.32,27.4607,27.231,25.61,DOWN,0
2002-08-26,26.63,26.8,27.4472,27.067,25.6171,UP,1
2002-08-27,27.035,26.75,27.438,27.044,25.6205,DOWN,0
2002-08-28,26.83,27.04,27.4287,26.939,25.6277,DOWN,0
2002-08-29,26.825,26.6,27.4209,26.841,25.6363,UP,1
2002-08-30,27.275,26.825,27.4126,26.919,25.6658,DOWN,0
2002-09-03,26.34,26.775,27.4,26.861,25.6878,UP,1
2002-09-04,27.255,26.465,27.3902,26.905,25.7364,UP,1
2002-09-05,28.07,27.5,27.3842,27.153,25.8183,DOWN,0
2002-09-06,27.45,28.0,27.3749,27.278,25.8707,UP,1
2002-09-09,27.925,27.25,27.3679,27.408,25.9137,DOWN,0
2002-09-10,27.85,27.825,27.3607,27.71,25.9702,UP,1
2002-09-11,27.955,28.075,27.3539,27.85,26.0125,DOWN,0
2002-09-12,27.45,27.7,27.344,27.726,26.056,UP,1
2002-09-13,27.75,27.3,27.3383,27.786,26.1095,UP,1
2002-09-16,28.03,27.875,27.3336,27.807,26.1527,DOWN,0
2002-09-17,27.4,28.125,27.3264,27.717,26.1878,DOWN,0
2002-09-18,27.275,27.125,27.3168,27.581,26.2329,DOWN,0
2002-09-19,26.705,27.05,27.3051,27.432,26.2715,DOWN,0
2002-09-20,26.65,26.655,27.2927,27.212,26.2993,UP,1
2002-09-23,26.745,26.65,27.2816,26.955,26.3394,DOWN,0
2002-09-24,26.25,26.75,27.2708,26.725,26.3769,UP,1
2002-09-25,26.84,26.385,27.2634,26.638,26.4368,UP,1
2002-09-26,27.76,26.9,27.2606,26.849,26.5205,DOWN,0
2002-09-27,27.355,27.775,27.2558,26.99,26.6058,DOWN,0
2002-09-30,26.975,27.1,27.2483,27.036,26.7017,UP,1
2002-10-01,27.4,27.0,27.2428,27.266,26.7966,DOWN,0
2002-10-02,27.08,27.0,27.2368,27.314,26.8662,UP,1
2002-10-03,27.09,27.0,27.2314,27.18,26.9081,DOWN,0
2002-10-04,27.085,27.15,27.2229,27.126,26.9439,UP,1
2002-10-07,27.375,27.05,27.2138,27.206,26.9889,UP,1
2002-10-08,27.655,27.5,27.2066,27.257,27.0173,DOWN,0
2002-10-09,27.29,27.3,27.1989,27.299,27.0501,UP,1
2002-10-10,27.675,27.275,27.1932,27.416,27.0901,UP,1
2002-10-11,28.2,27.775,27.189,27.639,27.1299,UP,1
2002-10-14,28.5,27.95,27.1861,27.864,27.1764,DOWN,0
2002-10-15,28.045,28.875,27.181,27.942,27.2281,DOWN,0
2002-10-16,27.4,27.975,27.1736,27.964,27.2596,UP,1
2002-10-17,27.85,28.15,27.1688,27.999,27.2916,UP,1
2002-10-18,28.34,27.5,27.167,28.027,27.3171,UP,1
2002-10-21,28.955,28.34,27.1712,28.118,27.3555,DOWN,0
2002-10-22,28.31,28.63,27.1736,28.171,27.3846,DOWN,0
2002-10-23,28.3,28.225,27.1751,28.351,27.4183,DOWN,0
2002-10-24,27.7,28.625,27.173,28.321,27.4281,UP,1
2002-10-25,27.885,27.55,27.1739,28.23,27.4378,DOWN,0
2002-10-28,27.385,27.85,27.1726,27.916,27.446,UP,1
2002-10-29,27.845,27.605,27.1723,27.823,27.4539,UP,1
2002-10-30,27.975,28.025,27.17,27.758,27.4704,DOWN,0
2002-10-31,27.49,27.98,27.1652,27.716,27.4731,UP,1
2002-11-01,27.5,27.615,27.16,27.639,27.4768,DOWN,0
2002-11-04,26.645,27.45,27.1503,27.491,27.472,UP,1
2002-11-05,27.25,26.77,27.1447,27.372,27.4844,DOWN,0
2002-11-06,26.7,27.175,27.1375,27.117,27.4777,UP,1
2002-11-07,26.92,26.7,27.1323,27.003,27.4795,UP,1
2002-11-08,27.015,27.0,27.1263,26.906,27.4833,DOWN,0
2002-11-11,26.975,27.25,27.12,26.972,27.4773,DOWN,0
2002-11-12,26.44,27.15,27.1134,26.81,27.4793,DOWN,0
2002-11-13,26.3,26.375,27.1046,26.73,27.4602,UP,1
2002-11-14,26.465,26.375,27.0941,26.639,27.4281,UP,1
2002-11-15,26.545,26.47,27.0839,26.545,27.41,DOWN,0
2002-11-18,26.325,26.575,27.0747,26.415,27.378,UP,1
2002-11-19,26.395,26.2,27.0668,26.406,27.3489,UP,1
2002-11-20,26.565,26.575,27.0612,26.459,27.3211,DOWN,0
2002-11-21,25.7,26.57,27.0536,26.306,27.2861,UP,1
2002-11-22,25.785,25.9,27.0466,26.154,27.2468,DOWN,0
2002-11-25,25.52,25.91,27.0388,25.993,27.1966,UP,1
2002-11-26,25.575,25.5,27.0302,25.829,27.1601,UP,1
2002-11-27,25.95,25.575,27.0222,25.706,27.1336,DOWN,0
2002-11-29,25.695,25.925,27.0131,25.705,27.1134,UP,1
2002-12-02,25.7,25.7,27.0016,25.688,27.0944,UP,1
2002-12-03,25.85,25.825,26.9918,25.754,27.0765,UP,1
2002-12-04,26.555,25.925,26.9841,25.95,27.0826,DOWN,0
2002-12-05,26.28,26.56,26.9755,26.016,27.0714,UP,1
2002-12-06,26.74,26.28,26.9675,26.225,27.051,UP,1
2002-12-09,26.825,26.78,26.9592,26.45,27.0404,UP,1
2002-12-10,27.05,26.83,26.9529,26.69,27.0419,DOWN,0
2002-12-11,26.765,27.055,26.9457,26.732,27.0292,DOWN,0
2002-12-12,26.54,26.725,26.9385,26.784,27.0184,DOWN,0
2002-12-13,26.45,26.545,26.9286,26.726,27.0056,DOWN,0
2002-12-16,26.375,26.4,26.9195,26.636,26.9914,DOWN,0
2002-12-17,26.21,26.2,26.9122,26.468,26.9681,UP,1
2002-12-18,26.335,26.15,26.9041,26.382,26.9417,DOWN,0
2002-12-19,25.95,26.2,26.8975,26.264,26.9149,UP,1
2002-12-20,26.2,26.0,26.8927,26.214,26.8854,UP,1
2002-12-23,26.325,26.195,26.8891,26.204,26.8479,DOWN,0
2002-12-24,26.22,26.265,26.882,26.206,26.8023,UP,1
2002-12-26,26.31,26.3,26.8768,26.201,26.7676,DOWN,0
2002-12-27,26.075,26.21,26.8708,26.226,26.7411,UP,1
2002-12-30,26.09,26.05,26.8613,26.204,26.7059,UP,1
2002-12-31,26.215,26.04,26.8513,26.182,26.6634,UP,1
2003-01-02,26.9,26.26,26.8436,26.318,26.6223,DOWN,0
2003-01-03,26.58,26.625,26.8345,26.372,26.5877,UP,1
2003-01-06,27.16,26.58,26.8287,26.589,26.5649,DOWN,0
2003-01-07,26.79,27.125,26.8204,26.729,26.5467,DOWN,0
2003-01-08,26.6,26.825,26.8132,26.806,26.521,DOWN,0
2003-01-09,26.55,26.5,26.8043,26.736,26.5043,DOWN,0
2003-01-10,26.465,26.5,26.7934,26.713,26.4767,DOWN,0
2003-01-13,26.425,26.475,26.7826,26.566,26.4457,DOWN,0
2003-01-14,26.29,26.3,26.7726,26.466,26.4217,DOWN,0
2003-01-15,26.15,26.3,26.7612,26.376,26.3947,UP,1
2003-01-16,27.0,26.225,26.755,26.466,26.4018,DOWN,0
2003-01-17,26.88,27.005,26.746,26.549,26.3944,DOWN,0
2003-01-21,26.535,27.0,26.7353,26.571,26.3911,DOWN,0
2003-01-22,25.99,26.475,26.7214,26.511,26.3725,UP,1
2003-01-23,26.185,25.75,26.7089,26.518,26.3559,DOWN,0
2003-01-24,25.805,26.19,26.6919,26.279,26.3325,DOWN,0
2003-01-27,25.425,25.775,26.6755,25.988,26.3122,UP,1
2003-01-28,25.76,25.425,26.6575,25.833,26.3014,DOWN,0
2003-01-29,25.41,25.6,26.6399,25.717,26.2803,DOWN,0
2003-01-30,24.81,25.415,26.618,25.442,26.2456,UP,1
2003-01-31,25.455,24.775,26.6009,25.372,26.2282,DOWN,0
2003-02-03,25.375,25.625,26.5929,25.362,26.2078,UP,1
