ticker,MCK US Equity,MCK US Equity,MCK US Equity,MCK US Equity,MCK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-25,37.0,36.5,31.258,36.404,32.808,DOWN,0
2001-06-26,36.94,36.45,31.3133,36.688,32.9994,UP,1
2001-06-27,36.97,36.91,31.3735,36.842,33.1838,DOWN,0
2001-06-28,36.88,36.97,31.4291,36.858,33.3612,UP,1
2001-06-29,37.12,36.6,31.4747,36.982,33.5524,DOWN,0
2001-07-02,36.82,37.3,31.5172,36.946,33.7418,UP,1
2001-07-03,37.1,37.15,31.5627,36.978,33.9326,DOWN,0
2001-07-05,36.11,37.1,31.6052,36.806,34.1106,UP,1
2001-07-06,36.36,36.36,31.6392,36.702,34.2994,UP,1
2001-07-09,36.55,36.36,31.6725,36.588,34.4946,UP,1
2001-07-10,36.9,36.76,31.708,36.604,34.6884,UP,1
2001-07-11,36.95,36.65,31.7446,36.574,34.8106,UP,1
2001-07-12,37.4,36.8,31.7797,36.832,34.9272,DOWN,0
2001-07-13,36.5,36.75,31.8097,36.86,35.0112,DOWN,0
2001-07-16,36.4,36.5,31.8411,36.83,35.0944,DOWN,0
2001-07-17,36.1,36.15,31.8691,36.67,35.1604,DOWN,0
2001-07-18,35.98,35.7,31.8962,36.476,35.2236,UP,1
2001-07-19,36.26,36.2,31.9197,36.248,35.2864,UP,1
2001-07-20,36.65,36.5,31.9401,36.278,35.346,UP,1
2001-07-23,38.02,36.78,31.9649,36.602,35.4284,DOWN,0
2001-07-24,37.85,38.35,31.9882,36.952,35.5154,UP,1
2001-07-25,38.4,38.25,32.0189,37.436,35.6154,UP,1
2001-07-26,38.65,38.15,32.0522,37.914,35.7226,UP,1
2001-07-27,38.95,39.0,32.0873,38.374,35.8186,UP,1
2001-07-30,40.12,39.4,32.13,38.794,35.941,UP,1
2001-07-31,41.45,40.0,32.182,39.514,36.0912,DOWN,0
2001-08-01,40.39,41.05,32.2339,39.912,36.2216,DOWN,0
2001-08-02,39.64,40.64,32.2796,40.11,36.3342,UP,1
2001-08-03,39.7,39.89,32.3269,40.26,36.4404,DOWN,0
2001-08-06,39.4,39.69,32.3714,40.116,36.5602,DOWN,0
2001-08-07,39.0,39.55,32.4164,39.626,36.6486,DOWN,0
2001-08-08,37.99,38.5,32.4563,39.146,36.7278,DOWN,0
2001-08-09,37.23,38.15,32.4944,38.664,36.792,UP,1
2001-08-10,38.49,37.48,32.5602,38.422,36.8704,UP,1
2001-08-13,39.75,38.24,32.6274,38.492,36.9832,UP,1
2001-08-14,40.2,39.98,32.6916,38.732,37.1008,UP,1
2001-08-15,40.58,40.7,32.7523,39.25,37.2232,UP,1
2001-08-16,40.6,40.25,32.814,39.924,37.3616,DOWN,0
2001-08-17,40.44,40.6,32.8759,40.314,37.468,DOWN,0
2001-08-20,39.66,40.44,32.9223,40.296,37.5502,DOWN,0
2001-08-21,39.66,39.3,32.9566,40.188,37.648,DOWN,0
2001-08-22,39.58,39.69,32.9879,39.988,37.7524,UP,1
2001-08-23,40.1,39.1,33.0247,39.888,37.855,DOWN,0
2001-08-24,39.95,39.85,33.0603,39.79,37.9598,DOWN,0
2001-08-27,39.83,39.9,33.0864,39.824,38.0608,DOWN,0
2001-08-28,39.51,39.9,33.1099,39.794,38.143,DOWN,0
2001-08-29,39.27,39.5,33.1328,39.732,38.218,DOWN,0
2001-08-30,38.88,39.17,33.1581,39.488,38.2716,UP,1
2001-08-31,39.25,38.7,33.1837,39.348,38.3206,UP,1
2001-09-04,40.01,39.55,33.2078,39.384,38.3908,UP,1
2001-09-05,40.42,39.5,33.2399,39.566,38.4592,DOWN,0
2001-09-06,40.13,39.5,33.2837,39.738,38.523,DOWN,0
2001-09-07,39.85,39.9,33.3255,39.932,38.5806,DOWN,0
2001-09-10,39.05,39.6,33.3576,39.892,38.624,DOWN,0
2001-09-17,36.99,39.0,33.3807,39.288,38.6214,UP,1
2001-09-18,37.09,37.13,33.4055,38.622,38.6268,DOWN,0
2001-09-19,36.87,37.0,33.4252,37.97,38.6222,DOWN,0
2001-09-20,35.7,36.35,33.4383,37.14,38.614,DOWN,0
2001-09-21,34.11,34.75,33.4445,36.152,38.569,UP,1
2001-09-24,34.37,34.15,33.452,35.628,38.5254,UP,1
2001-09-25,35.19,33.5,33.4604,35.248,38.4912,UP,1
2001-09-26,36.5,35.5,33.4754,35.174,38.4822,UP,1
2001-09-27,37.37,36.75,33.4964,35.508,38.4816,UP,1
2001-09-28,37.79,37.85,33.5223,36.244,38.5074,UP,1
2001-10-01,38.45,37.79,33.5512,37.06,38.5484,UP,1
2001-10-02,38.7,37.98,33.5812,37.762,38.6004,UP,1
2001-10-03,38.91,38.35,33.6118,38.244,38.659,DOWN,0
2001-10-04,38.6,39.0,33.6435,38.49,38.7058,DOWN,0
2001-10-05,38.49,38.7,33.676,38.63,38.7426,DOWN,0
2001-10-08,38.11,38.47,33.7035,38.562,38.7444,UP,1
2001-10-09,38.29,38.2,33.7305,38.48,38.7532,DOWN,0
2001-10-10,38.22,38.4,33.7551,38.342,38.7496,DOWN,0
2001-10-11,36.43,37.97,33.768,37.908,38.7052,UP,1
2001-10-12,36.5,36.75,33.779,37.51,38.6562,UP,1
2001-10-15,37.27,36.0,33.7973,37.342,38.5992,UP,1
2001-10-16,37.8,37.4,33.8181,37.244,38.5262,DOWN,0
2001-10-17,37.3,37.8,33.8326,37.06,38.4644,DOWN,0
2001-10-18,36.52,37.26,33.8427,37.078,38.402,DOWN,0
2001-10-19,36.49,36.7,33.8469,37.076,38.3378,UP,1
2001-10-22,37.39,36.45,33.8544,37.1,38.2976,UP,1
2001-10-23,38.95,38.23,33.8734,37.33,38.2966,DOWN,0
2001-10-24,38.49,39.3,33.8934,37.568,38.3066,UP,1
2001-10-25,38.87,38.64,33.9289,38.038,38.3394,UP,1
2001-10-26,39.81,39.35,33.9755,38.702,38.3658,DOWN,0
2001-10-29,39.44,39.95,34.0177,39.112,38.3596,DOWN,0
2001-10-30,37.06,39.2,34.0453,38.734,38.2968,DOWN,0
2001-10-31,36.99,37.49,34.0665,38.434,38.225,DOWN,0
2001-11-01,35.95,37.15,34.0897,37.85,38.132,UP,1
2001-11-02,36.36,35.95,34.114,37.16,38.0504,UP,1
2001-11-05,36.56,36.45,34.1394,36.584,37.9884,DOWN,0
2001-11-06,35.99,36.62,34.1649,36.37,37.915,DOWN,0
2001-11-07,35.75,35.93,34.1965,36.122,37.8384,DOWN,0
2001-11-08,34.55,36.1,34.2307,35.842,37.7274,UP,1
2001-11-09,35.21,34.86,34.2618,35.612,37.6326,UP,1
2001-11-12,35.45,35.2,34.28,35.39,37.545,UP,1
2001-11-13,35.5,35.5,34.3008,35.292,37.4648,UP,1
2001-11-14,35.82,35.7,34.3208,35.306,37.3958,UP,1
2001-11-15,36.1,35.65,34.3413,35.616,37.3402,DOWN,0
2001-11-16,36.05,36.1,34.3602,35.784,37.2762,UP,1
2001-11-19,36.93,36.31,34.3821,36.08,37.2146,UP,1
2001-11-20,37.37,36.93,34.4056,36.454,37.1536,UP,1
2001-11-21,37.6,37.37,34.4285,36.81,37.103,DOWN,0
2001-11-23,37.5,37.56,34.4498,37.09,37.056,DOWN,0
2001-11-26,37.46,37.6,34.4693,37.372,37.0242,UP,1
2001-11-27,37.76,38.0,34.4896,37.538,37.0396,DOWN,0
2001-11-28,37.4,37.95,34.5083,37.544,37.0458,DOWN,0
2001-11-29,37.15,37.75,34.5236,37.454,37.0514,UP,1
2001-11-30,37.27,37.14,34.54,37.408,37.0828,DOWN,0
2001-12-03,37.26,37.37,34.5563,37.368,37.1458,DOWN,0
2001-12-04,37.24,37.3,34.5732,37.264,37.2032,DOWN,0
2001-12-05,36.8,36.7,34.5908,37.144,37.2354,DOWN,0
2001-12-06,36.0,37.2,34.6058,36.914,37.2254,UP,1
2001-12-07,36.23,36.1,34.6217,36.706,37.2026,DOWN,0
2001-12-10,35.61,36.43,34.636,36.376,37.159,UP,1
2001-12-11,35.72,35.86,34.6462,36.072,37.1044,DOWN,0
2001-12-12,35.56,35.97,34.6614,35.824,37.0416,UP,1
2001-12-13,36.24,35.15,34.6853,35.872,36.9882,UP,1
2001-12-14,36.62,36.1,34.7057,35.95,36.9486,UP,1
2001-12-17,37.01,36.37,34.7372,36.23,36.919,UP,1
2001-12-18,37.49,37.0,34.7792,36.584,36.9066,DOWN,0
2001-12-19,37.1,37.46,34.8155,36.892,36.8828,DOWN,0
2001-12-20,36.79,36.74,34.8477,37.002,36.8542,UP,1
2001-12-21,37.21,36.99,34.8838,37.12,36.8698,DOWN,0
2001-12-24,37.18,37.23,34.924,37.154,36.8834,DOWN,0
2001-12-26,36.88,37.05,34.9653,37.032,36.8756,UP,1
2001-12-27,37.15,37.05,35.0043,37.042,36.8626,UP,1
2001-12-28,37.2,37.0,35.0465,37.124,36.8606,UP,1
2001-12-31,37.4,37.39,35.094,37.162,36.8782,UP,1
2002-01-02,37.47,37.3,35.145,37.22,36.8978,DOWN,0
2002-01-03,37.35,37.35,35.1993,37.314,36.897,DOWN,0
2002-01-04,36.6,37.15,35.2523,37.204,36.85,DOWN,0
2002-01-07,36.36,36.27,35.3092,37.036,36.8074,DOWN,0
2002-01-08,35.6,36.25,35.3573,36.676,36.742,DOWN,0
2002-01-09,35.11,36.0,35.4026,36.204,36.648,DOWN,0
2002-01-10,34.8,34.95,35.4491,35.694,36.5552,UP,1
2002-01-11,35.84,35.2,35.5084,35.542,36.5308,UP,1
2002-01-14,36.7,35.95,35.5602,35.61,36.525,DOWN,0
2002-01-15,35.86,36.5,35.6056,35.662,36.5232,DOWN,0
2002-01-16,35.86,35.85,35.6537,35.812,36.5132,UP,1
2002-01-17,37.05,36.35,35.7077,36.262,36.523,DOWN,0
2002-01-18,36.95,37.04,35.7587,36.484,36.5422,UP,1
2002-01-22,38.94,38.25,35.8196,36.932,36.606,UP,1
2002-01-23,39.25,39.0,35.881,37.61,36.7,DOWN,0
2002-01-24,39.0,39.26,35.9442,38.238,36.7758,UP,1
2002-01-25,39.26,39.2,36.0119,38.68,36.852,DOWN,0
2002-01-28,39.22,39.51,36.0784,39.134,36.9264,DOWN,0
2002-01-29,38.15,39.0,36.1425,38.976,36.973,UP,1
2002-01-30,38.2,38.0,36.2064,38.766,37.015,UP,1
2002-01-31,38.5,37.8,36.2689,38.666,37.064,DOWN,0
2002-02-01,38.2,38.25,36.3269,38.454,37.0894,DOWN,0
2002-02-04,37.15,37.75,36.3764,38.04,37.085,UP,1
2002-02-05,37.5,37.0,36.4271,37.91,37.083,DOWN,0
2002-02-06,36.89,37.5,36.4728,37.648,37.0708,UP,1
2002-02-07,36.95,36.8,36.5175,37.338,37.0606,DOWN,0
2002-02-08,36.45,36.71,36.5619,36.988,37.0344,UP,1
2002-02-11,36.75,36.55,36.6089,36.908,37.0214,UP,1
2002-02-12,37.09,36.5,36.6566,36.826,37.0202,UP,1
2002-02-13,37.3,37.57,36.707,36.908,37.0208,UP,1
2002-02-14,37.5,37.35,36.7599,37.018,37.0256,DOWN,0
2002-02-15,36.94,37.69,36.8107,37.116,37.0196,DOWN,0
2002-02-19,36.04,36.55,36.8548,36.974,37.0044,DOWN,0
2002-02-20,36.02,36.15,36.8807,36.76,37.0048,UP,1
2002-02-21,36.06,36.1,36.9032,36.512,37.0014,DOWN,0
2002-02-22,35.38,35.9,36.9186,36.088,36.9968,DOWN,0
2002-02-25,33.96,35.15,36.9272,35.492,36.9616,UP,1
2002-02-26,34.11,34.4,36.9337,35.106,36.9326,UP,1
2002-02-27,34.67,34.65,36.943,34.836,36.9012,UP,1
2002-02-28,35.25,34.8,36.9536,34.674,36.8738,DOWN,0
2002-03-01,33.7,35.6,36.9538,34.338,36.8076,DOWN,0
2002-03-04,32.19,33.9,36.9452,33.984,36.7016,DOWN,0
2002-03-05,30.81,32.19,36.9318,33.324,36.5758,UP,1
2002-03-06,32.07,31.5,36.9251,32.804,36.4814,UP,1
2002-03-07,32.92,32.75,36.9233,32.338,36.3956,UP,1
2002-03-08,33.42,33.24,36.9196,32.282,36.3204,UP,1
2002-03-11,33.94,33.48,36.9193,32.632,36.2616,UP,1
2002-03-12,34.53,33.93,36.9223,33.376,36.2092,UP,1
2002-03-13,35.36,34.53,36.9297,34.034,36.1724,UP,1
2002-03-14,36.27,35.35,36.941,34.704,36.1498,UP,1
2002-03-15,37.22,37.0,36.9552,35.464,36.1448,UP,1
2002-03-18,38.11,38.25,36.9787,36.298,36.16,UP,1
2002-03-19,38.97,38.11,37.0006,37.186,36.2074,DOWN,0
2002-03-20,37.26,38.42,37.0168,37.566,36.2254,UP,1
2002-03-21,37.93,37.1,37.0363,37.898,36.272,UP,1
2002-03-22,38.39,37.99,37.0554,38.132,36.3376,DOWN,0
2002-03-25,38.09,38.64,37.0753,38.128,36.4034,DOWN,0
2002-03-26,37.52,37.95,37.0913,37.838,36.437,UP,1
2002-03-27,37.83,37.55,37.1082,37.952,36.4596,DOWN,0
2002-03-28,37.43,37.7,37.1269,37.852,36.491,UP,1
2002-04-01,37.8,37.68,37.1403,37.734,36.5298,DOWN,0
2002-04-02,37.32,37.65,37.1492,37.58,36.5352,DOWN,0
2002-04-03,36.8,37.15,37.1593,37.436,36.5322,DOWN,0
2002-04-04,35.6,36.52,37.1655,36.99,36.4654,DOWN,0
2002-04-05,35.18,35.9,37.1666,36.54,36.384,UP,1
2002-04-08,35.58,35.0,37.1709,36.096,36.3156,DOWN,0
2002-04-09,35.52,35.7,37.1747,35.736,36.2408,UP,1
2002-04-10,36.71,35.55,37.1812,35.718,36.1906,DOWN,0
2002-04-11,36.24,36.85,37.1848,35.846,36.1524,UP,1
2002-04-12,36.62,36.5,37.1869,36.134,36.1208,DOWN,0
2002-04-15,36.23,36.72,37.184,36.264,36.0754,UP,1
2002-04-16,37.02,36.4,37.1866,36.564,36.0518,DOWN,0
2002-04-17,36.85,36.85,37.1859,36.592,36.0458,UP,1
2002-04-18,38.43,37.32,37.1934,37.03,36.0644,UP,1
2002-04-19,38.74,37.8,37.2022,37.454,36.1014,UP,1
2002-04-22,39.53,39.5,37.2154,38.114,36.153,DOWN,0
2002-04-23,38.64,38.99,37.2231,38.438,36.1968,DOWN,0
2002-04-24,38.63,38.7,37.2321,38.794,36.2344,UP,1
2002-04-25,40.42,38.64,37.2487,39.192,36.301,UP,1
2002-04-26,41.81,40.99,37.2772,39.806,36.3912,DOWN,0
2002-04-29,40.75,41.7,37.2992,40.05,36.4562,DOWN,0
2002-04-30,40.39,41.0,37.3184,40.4,36.5252,UP,1
2002-05-01,41.6,42.0,37.3419,40.994,36.6364,DOWN,0
2002-05-02,41.5,41.25,37.3646,41.21,36.746,DOWN,0
2002-05-03,41.2,41.4,37.3836,41.088,36.8488,DOWN,0
2002-05-06,39.89,40.36,37.4006,40.916,36.939,DOWN,0
2002-05-07,38.98,39.89,37.4135,40.634,37.0394,UP,1
2002-05-08,39.0,39.1,37.428,40.114,37.1372,DOWN,0
2002-05-09,38.59,38.9,37.441,39.532,37.2156,DOWN,0
2002-05-10,37.82,38.25,37.4488,38.856,37.267,DOWN,0
2002-05-13,36.6,37.85,37.4486,38.198,37.325,UP,1
2002-05-14,37.02,36.85,37.4436,37.806,37.4216,UP,1
2002-05-15,38.1,37.1,37.4448,37.626,37.5674,DOWN,0
2002-05-16,37.4,38.1,37.4398,37.388,37.674,DOWN,0
2002-05-17,37.39,37.55,37.4335,37.302,37.7634,DOWN,0
2002-05-20,37.0,37.4,37.4238,37.382,37.835,DOWN,0
2002-05-21,36.53,37.0,37.4058,37.284,37.8868,DOWN,0
2002-05-22,35.95,36.49,37.3783,36.854,37.9152,UP,1
2002-05-23,36.69,36.15,37.3598,36.712,37.9418,DOWN,0
2002-05-24,36.29,36.4,37.3431,36.492,37.9422,UP,1
2002-05-28,36.5,36.3,37.3271,36.392,37.9278,UP,1
2002-05-29,36.75,36.3,37.3138,36.436,37.9006,DOWN,0
2002-05-30,36.51,36.76,37.3014,36.548,37.8514,UP,1
2002-05-31,37.5,36.5,37.2989,36.71,37.8562,DOWN,0
2002-06-03,37.0,37.25,37.2978,36.852,37.8376,DOWN,0
2002-06-04,36.87,37.15,37.2897,36.926,37.8072,UP,1
2002-06-05,37.0,36.7,37.2759,36.976,37.7854,DOWN,0
2002-06-06,36.29,36.8,37.2564,36.932,37.7608,UP,1
2002-06-07,36.57,36.0,37.2363,36.746,37.7356,UP,1
2002-06-10,37.05,36.4,37.2186,36.756,37.728,DOWN,0
2002-06-11,36.29,37.65,37.1978,36.64,37.6978,DOWN,0
2002-06-12,35.33,36.1,37.1762,36.306,37.658,DOWN,0
2002-06-13,35.24,35.08,37.1541,36.096,37.6268,UP,1
2002-06-14,35.5,35.24,37.1337,35.882,37.6248,UP,1
2002-06-17,36.34,35.42,37.1149,35.74,37.648,DOWN,0
2002-06-18,36.06,36.25,37.0954,35.694,37.6576,DOWN,0
2002-06-19,35.97,35.75,37.0761,35.822,37.6666,UP,1
2002-06-20,36.25,35.8,37.0598,36.024,37.6574,DOWN,0
2002-06-21,35.75,36.1,37.0422,36.074,37.6476,DOWN,0
2002-06-24,34.85,35.5,37.0221,35.776,37.6122,DOWN,0
2002-06-25,33.84,34.85,36.995,35.332,37.5644,DOWN,0
2002-06-26,33.3,32.84,36.9615,34.798,37.49,UP,1
2002-06-27,35.1,34.25,36.9349,34.568,37.455,DOWN,0
2002-06-28,32.7,34.65,36.8977,33.958,37.3404,DOWN,0
2002-07-01,32.0,33.0,36.8585,33.388,37.2056,DOWN,0
2002-07-02,30.75,32.25,36.817,32.77,37.03,UP,1
2002-07-03,31.46,30.65,36.7893,32.402,36.8864,UP,1
2002-07-05,32.55,32.75,36.7666,31.892,36.7648,DOWN,0
2002-07-08,31.78,32.28,36.7412,31.708,36.592,DOWN,0
2002-07-09,29.62,31.53,36.7108,31.232,36.3482,UP,1
2002-07-10,29.95,31.0,36.69,31.072,36.1322,DOWN,0
2002-07-11,29.55,29.4,36.6659,30.69,35.9154,UP,1
2002-07-12,30.07,30.15,36.6403,30.194,35.6848,DOWN,0
2002-07-15,29.85,30.15,36.607,29.808,35.4518,UP,1
2002-07-16,30.37,29.75,36.572,29.958,35.2352,UP,1
2002-07-17,31.16,31.6,36.5389,30.2,35.0606,DOWN,0
2002-07-18,30.01,31.1,36.4967,30.292,34.8812,DOWN,0
2002-07-19,28.75,29.3,36.4469,30.028,34.6762,DOWN,0
2002-07-22,28.35,28.7,36.3941,29.728,34.4714,DOWN,0
2002-07-23,28.17,28.8,36.342,29.288,34.2784,UP,1
2002-07-24,29.79,27.4,36.2985,29.014,34.1422,UP,1
2002-07-25,30.29,29.7,36.2594,29.07,34.0076,UP,1
2002-07-26,30.53,30.59,36.2206,29.426,33.8562,UP,1
2002-07-29,32.99,31.2,36.1944,30.354,33.768,UP,1
2002-07-30,33.61,32.99,36.1803,31.442,33.6924,DOWN,0
2002-07-31,32.92,33.7,36.1624,32.068,33.6108,DOWN,0
2002-08-01,31.9,32.92,36.1356,32.39,33.5182,DOWN,0
2002-08-02,31.5,32.5,36.1041,32.584,33.4292,DOWN,0
2002-08-05,30.43,31.6,36.0697,32.072,33.304,UP,1
2002-08-06,31.14,31.0,36.0428,31.578,33.201,UP,1
2002-08-07,32.15,31.55,36.0211,31.424,33.114,UP,1
2002-08-08,33.65,32.0,36.0024,31.774,33.052,UP,1
2002-08-09,33.8,33.4,35.9767,32.234,32.9978,UP,1
2002-08-12,33.88,33.4,35.9536,32.924,32.9254,DOWN,0
2002-08-13,33.2,33.89,35.9253,33.336,32.8494,UP,1
2002-08-14,34.16,33.1,35.897,33.738,32.7952,UP,1
2002-08-15,34.43,34.5,35.872,33.894,32.7438,UP,1
2002-08-16,34.78,34.4,35.8606,34.09,32.7136,UP,1
2002-08-19,34.98,34.35,35.8505,34.31,32.6818,DOWN,0
2002-08-20,34.8,34.98,35.8448,34.63,32.6368,DOWN,0
2002-08-21,34.11,35.01,35.8335,34.62,32.5932,UP,1
2002-08-22,35.0,34.5,35.8257,34.734,32.5866,DOWN,0
2002-08-23,34.71,35.0,35.8193,34.72,32.576,UP,1
2002-08-26,34.83,34.78,35.8147,34.69,32.5626,DOWN,0
2002-08-27,33.95,35.0,35.8117,34.52,32.5148,DOWN,0
2002-08-28,33.37,33.93,35.8025,34.372,32.461,UP,1
2002-08-29,33.5,32.5,35.7928,34.072,32.4116,UP,1
2002-08-30,33.54,33.5,35.783,33.838,32.3574,DOWN,0
2002-09-03,32.4,33.29,35.7659,33.352,32.2904,UP,1
2002-09-04,33.67,32.3,35.7537,33.296,32.2668,DOWN,0
2002-09-05,33.05,33.5,35.7387,33.232,32.251,DOWN,0
2002-09-06,31.81,32.8,35.7131,32.894,32.2212,UP,1
2002-09-09,32.04,31.77,35.6865,32.594,32.16,DOWN,0
2002-09-10,31.69,32.15,35.6569,32.452,32.1398,DOWN,0
2002-09-11,31.5,31.7,35.6269,32.018,32.1298,DOWN,0
2002-09-12,30.85,31.3,35.5939,31.578,32.1318,UP,1
2002-09-13,31.34,30.7,35.5618,31.484,32.1294,DOWN,0
2002-09-16,31.03,31.2,35.5299,31.282,32.099,DOWN,0
2002-09-17,29.52,30.45,35.4918,30.848,32.0538,UP,1
2002-09-18,29.95,29.7,35.4552,30.538,32.0604,DOWN,0
2002-09-19,29.39,29.75,35.4158,30.246,32.0492,UP,1
2002-09-20,29.44,29.38,35.3768,29.866,32.047,DOWN,0
2002-09-23,28.99,29.0,35.3378,29.458,32.0254,DOWN,0
2002-09-24,28.33,28.8,35.2994,29.22,31.995,UP,1
2002-09-25,29.27,29.0,35.2646,29.084,31.973,UP,1
2002-09-26,29.84,29.6,35.2358,29.174,31.9466,DOWN,0
2002-09-27,28.95,29.65,35.2019,29.076,31.9254,DOWN,0
2002-09-30,28.33,28.7,35.1658,28.944,31.917,DOWN,0
2002-10-01,27.89,28.2,35.124,28.856,31.9078,DOWN,0
2002-10-02,27.11,27.86,35.0765,28.424,31.8866,UP,1
2002-10-03,27.4,27.08,35.0284,27.936,31.8388,DOWN,0
2002-10-04,25.8,27.6,34.97,27.306,31.749,DOWN,0
2002-10-07,25.25,25.85,34.9107,26.69,31.6434,UP,1
2002-10-08,26.54,25.9,34.8595,26.42,31.5144,DOWN,0
2002-10-09,26.12,26.5,34.804,26.222,31.3646,UP,1
2002-10-10,27.06,26.16,34.7534,26.154,31.2474,UP,1
2002-10-11,29.0,27.75,34.714,26.794,31.1894,UP,1
2002-10-14,29.17,29.0,34.6741,27.578,31.1428,UP,1
2002-10-15,29.85,29.61,34.6374,28.24,31.1312,DOWN,0
2002-10-16,29.28,29.6,34.5968,28.872,31.094,DOWN,0
2002-10-17,29.05,29.7,34.5547,29.27,31.032,DOWN,0
2002-10-18,28.51,28.95,34.5105,29.172,30.9292,UP,1
2002-10-21,29.24,28.65,34.4737,29.186,30.838,UP,1
2002-10-22,31.02,29.0,34.447,29.42,30.7808,UP,1
2002-10-23,31.46,30.87,34.4263,29.856,30.746,DOWN,0
2002-10-24,31.03,31.49,34.4059,30.252,30.6834,UP,1
2002-10-25,31.75,30.85,34.3906,30.9,30.6298,DOWN,0
2002-10-28,31.13,31.95,34.3671,31.278,30.5568,DOWN,0
2002-10-29,30.54,31.05,34.3363,31.182,30.468,UP,1
2002-10-30,30.84,30.77,34.3112,31.058,30.3888,DOWN,0
2002-10-31,29.81,30.59,34.2809,30.814,30.3028,UP,1
2002-11-01,30.64,29.72,34.2489,30.592,30.2156,UP,1
2002-11-04,30.75,30.75,34.2179,30.516,30.1364,DOWN,0
2002-11-05,29.97,30.8,34.173,30.402,30.0392,UP,1
2002-11-06,30.5,30.17,34.1293,30.334,29.9702,DOWN,0
2002-11-07,30.01,30.51,34.0843,30.374,29.903,DOWN,0
2002-11-08,28.98,30.15,34.0329,30.042,29.8126,DOWN,0
2002-11-11,28.54,28.91,33.9795,29.6,29.7126,DOWN,0
2002-11-12,28.5,28.95,33.9313,29.306,29.6346,DOWN,0
2002-11-13,27.85,28.25,33.8795,28.776,29.5182,UP,1
2002-11-14,27.9,28.1,33.8265,28.354,29.4152,UP,1
2002-11-15,28.01,27.65,33.7756,28.16,29.3392,UP,1
2002-11-18,28.27,28.41,33.7312,28.106,29.2638,DOWN,0
2002-11-19,26.87,28.28,33.678,27.78,29.1674,UP,1
2002-11-20,27.2,26.88,33.6296,27.65,29.0814,UP,1
2002-11-21,27.25,27.6,33.5811,27.52,29.0094,UP,1
2002-11-22,27.4,27.18,33.5358,27.398,28.9306,DOWN,0
2002-11-25,26.94,27.55,33.4868,27.132,28.8488,DOWN,0
2002-11-26,25.96,26.99,33.4311,26.95,28.7776,UP,1
2002-11-27,26.14,25.9,33.3753,26.738,28.7014,DOWN,0
2002-11-29,25.92,25.9,33.3174,26.472,28.632,UP,1
2002-12-02,26.38,26.01,33.2646,26.268,28.5708,DOWN,0
2002-12-03,26.31,26.0,33.216,26.142,28.5172,UP,1
2002-12-04,27.13,26.1,33.1715,26.376,28.4932,DOWN,0
2002-12-05,26.3,27.13,33.1227,26.408,28.4338,UP,1
2002-12-06,26.94,26.1,33.0805,26.612,28.3758,DOWN,0
2002-12-09,26.36,26.69,33.0425,26.608,28.324,UP,1
2002-12-10,26.55,26.38,33.0047,26.656,28.2884,UP,1
2002-12-11,26.85,26.5,32.9656,26.6,28.2676,UP,1
2002-12-12,27.01,27.0,32.9244,26.742,28.2656,DOWN,0
2002-12-13,26.88,27.0,32.8903,26.73,28.2552,UP,1
2002-12-16,27.05,26.69,32.8646,26.868,28.2802,DOWN,0
2002-12-17,26.82,26.9,32.8447,26.922,28.3116,DOWN,0
2002-12-18,26.5,26.45,32.8168,26.852,28.3108,DOWN,0
2002-12-19,26.08,26.3,32.7826,26.666,28.31,DOWN,0
2002-12-20,25.95,26.08,32.7453,26.48,28.2878,UP,1
2002-12-23,26.47,26.4,32.7079,26.364,28.2372,UP,1
2002-12-24,26.66,26.3,32.6686,26.332,28.187,DOWN,0
2002-12-26,26.59,26.55,32.6247,26.35,28.1218,DOWN,0
2002-12-27,26.4,26.58,32.5754,26.414,28.0642,UP,1
2002-12-30,26.66,26.4,32.5226,26.556,28.0164,UP,1
2002-12-31,27.03,26.58,32.4672,26.668,27.9868,UP,1
2003-01-02,27.98,27.03,32.4122,26.932,27.9616,UP,1
2003-01-03,28.07,27.91,32.3663,27.228,27.9026,UP,1
2003-01-06,28.36,28.2,32.3184,27.62,27.8406,DOWN,0
2003-01-07,28.13,28.2,32.2671,27.914,27.7826,DOWN,0
2003-01-08,27.85,28.1,32.2159,28.078,27.7046,UP,1
2003-01-09,28.35,27.9,32.1701,28.152,27.649,DOWN,0
2003-01-10,28.18,28.18,32.1218,28.174,27.6018,DOWN,0
2003-01-13,28.07,28.3,32.075,28.116,27.5464,UP,1
2003-01-14,28.29,27.85,32.0275,28.148,27.516,DOWN,0
2003-01-15,27.87,28.27,31.9802,28.152,27.4606,UP,1
2003-01-16,28.2,27.8,31.9372,28.122,27.4096,UP,1
2003-01-17,28.5,28.05,31.9017,28.186,27.3802,UP,1
2003-01-21,28.75,28.75,31.8696,28.322,27.3452,UP,1
2003-01-22,29.11,29.0,31.8372,28.486,27.3272,DOWN,0
2003-01-23,28.44,29.3,31.8018,28.6,27.3164,DOWN,0
2003-01-24,27.85,28.37,31.7575,28.53,27.3026,DOWN,0
2003-01-27,27.52,27.85,31.7139,28.334,27.283,UP,1
2003-01-28,28.28,27.82,31.6722,28.24,27.2916,UP,1
2003-01-29,28.6,28.15,31.6341,28.138,27.3056,DOWN,0
2003-01-30,27.94,28.1,31.5887,28.038,27.3042,UP,1
