ticker,CLX US Equity,CLX US Equity,CLX US Equity,CLX US Equity,CLX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-03,35.04,35.38,36.1705,34.676,33.9468,DOWN,0
2001-07-05,34.99,35.18,36.1705,34.796,34.0286,DOWN,0
2001-07-06,34.65,34.99,36.1618,34.752,34.096,UP,1
2001-07-09,35.45,34.9,36.1591,35.072,34.175,DOWN,0
2001-07-10,35.11,35.45,36.1518,35.048,34.2362,UP,1
2001-07-11,35.13,34.86,36.1375,35.066,34.3022,DOWN,0
2001-07-12,34.64,35.13,36.1297,34.996,34.3492,UP,1
2001-07-13,34.68,34.5,36.1209,35.002,34.394,UP,1
2001-07-16,34.83,34.68,36.1113,34.878,34.4436,UP,1
2001-07-17,35.5,34.8,36.091,34.956,34.5052,UP,1
2001-07-18,36.15,35.25,36.074,35.16,34.5632,DOWN,0
2001-07-19,36.14,36.15,36.054,35.46,34.6164,DOWN,0
2001-07-20,35.97,35.95,36.0342,35.718,34.6758,DOWN,0
2001-07-23,35.5,35.72,36.0145,35.852,34.7098,DOWN,0
2001-07-24,35.2,35.25,35.9796,35.792,34.7462,UP,1
2001-07-25,36.15,35.15,35.9503,35.792,34.7846,DOWN,0
2001-07-26,36.07,35.9,35.9197,35.778,34.8288,DOWN,0
2001-07-27,35.8,36.07,35.89,35.744,34.8488,DOWN,0
2001-07-30,35.66,35.59,35.8642,35.776,34.8748,UP,1
2001-07-31,37.38,35.91,35.8505,36.212,34.9382,DOWN,0
2001-08-01,36.55,37.38,35.832,36.292,34.9766,UP,1
2001-08-02,36.62,36.8,35.8129,36.402,35.034,DOWN,0
2001-08-03,36.1,36.87,35.7909,36.462,35.0684,DOWN,0
2001-08-06,35.54,35.88,35.7642,36.438,35.0936,DOWN,0
2001-08-07,35.3,35.48,35.7407,36.022,35.1226,UP,1
2001-08-08,35.66,35.7,35.7206,35.844,35.1442,DOWN,0
2001-08-09,35.62,35.1,35.7018,35.644,35.1716,UP,1
2001-08-10,36.02,35.5,35.6763,35.628,35.1992,UP,1
2001-08-13,36.15,36.02,35.6411,35.75,35.235,DOWN,0
2001-08-14,36.0,36.23,35.6086,35.89,35.2558,UP,1
2001-08-15,36.29,36.0,35.5763,36.016,35.2626,UP,1
2001-08-16,36.99,36.29,35.5391,36.29,35.2964,DOWN,0
2001-08-17,36.84,36.74,35.5002,36.454,35.3312,UP,1
2001-08-20,37.35,36.84,35.4622,36.694,35.3814,DOWN,0
2001-08-21,36.86,37.2,35.4228,36.866,35.4188,UP,1
2001-08-22,36.96,36.87,35.3854,37.0,35.453,UP,1
2001-08-23,37.68,37.05,35.3519,37.138,35.509,DOWN,0
2001-08-24,37.25,37.55,35.3144,37.22,35.558,UP,1
2001-08-27,37.34,37.1,35.2749,37.218,35.6174,DOWN,0
2001-08-28,37.08,37.09,35.229,37.262,35.6802,DOWN,0
2001-08-29,36.72,37.0,35.1826,37.214,35.743,UP,1
2001-08-30,36.94,36.75,35.1398,37.066,35.7958,UP,1
2001-08-31,37.25,36.95,35.0982,37.066,35.8578,UP,1
2001-09-04,38.01,38.0,35.0567,37.2,35.9276,UP,1
2001-09-05,38.42,38.05,35.022,37.468,36.0158,DOWN,0
2001-09-06,38.4,38.42,34.9836,37.804,36.0864,UP,1
2001-09-07,38.68,38.25,34.9433,38.152,36.1722,UP,1
2001-09-10,39.28,38.6,34.9044,38.558,36.2604,DOWN,0
2001-09-17,38.53,39.28,34.8573,38.662,36.354,DOWN,0
2001-09-18,38.0,39.2,34.8123,38.578,36.4094,UP,1
2001-09-19,38.72,38.7,34.7769,38.642,36.483,DOWN,0
2001-09-20,37.7,38.5,34.7382,38.446,36.5372,DOWN,0
2001-09-21,35.22,36.2,34.6902,37.634,36.5486,UP,1
2001-09-24,36.4,36.0,34.6488,37.208,36.5676,UP,1
2001-09-25,36.97,36.4,34.6152,37.002,36.6048,DOWN,0
2001-09-26,36.9,37.38,34.5835,36.638,36.6402,DOWN,0
2001-09-27,36.78,36.9,34.563,36.454,36.683,UP,1
2001-09-28,37.0,36.85,34.5539,36.81,36.7294,UP,1
2001-10-01,37.3,37.0,34.5354,36.99,36.7788,DOWN,0
2001-10-02,37.18,37.2,34.5157,37.032,36.8124,DOWN,0
2001-10-03,36.98,36.85,34.5009,37.048,36.829,DOWN,0
2001-10-04,36.36,37.1,34.4852,36.964,36.8334,UP,1
2001-10-05,36.73,36.4,34.4814,36.91,36.8486,DOWN,0
2001-10-08,36.52,36.63,34.494,36.754,36.869,DOWN,0
2001-10-09,36.14,36.4,34.5243,36.546,36.8878,UP,1
2001-10-10,37.0,36.24,34.5522,36.55,36.9048,DOWN,0
2001-10-11,36.12,36.99,34.5753,36.502,36.9058,DOWN,0
2001-10-12,35.7,36.0,34.5984,36.296,36.9038,DOWN,0
2001-10-15,35.13,35.71,34.6135,36.018,36.8932,UP,1
2001-10-16,35.28,35.15,34.6308,35.846,36.8512,UP,1
2001-10-17,35.36,35.5,34.6501,35.518,36.8274,UP,1
2001-10-18,36.07,35.11,34.6689,35.508,36.8164,DOWN,0
2001-10-19,35.93,36.0,34.6814,35.554,36.813,UP,1
2001-10-22,36.56,36.05,34.6867,35.84,36.8334,DOWN,0
2001-10-23,36.43,36.95,34.6966,36.07,36.856,DOWN,0
2001-10-24,36.38,36.8,34.711,36.274,36.8704,UP,1
2001-10-25,36.39,36.13,34.733,36.338,36.8858,UP,1
2001-10-26,36.9,36.39,34.7562,36.532,36.9034,DOWN,0
2001-10-29,35.8,36.82,34.7693,36.38,36.8964,UP,1
2001-10-30,36.12,35.85,34.7836,36.318,36.8988,DOWN,0
2001-10-31,35.7,36.8,34.7921,36.182,36.887,UP,1
2001-11-01,37.48,36.45,34.8161,36.4,36.8968,UP,1
2001-11-02,38.01,37.5,34.8386,36.622,36.9202,UP,1
2001-11-05,38.26,38.6,34.8646,37.114,36.9384,UP,1
2001-11-06,38.86,38.7,34.8942,37.662,36.9784,DOWN,0
2001-11-07,38.72,38.86,34.9213,38.266,37.0136,UP,1
2001-11-08,38.78,38.67,34.9477,38.526,37.0356,UP,1
2001-11-09,39.06,39.0,34.9736,38.736,37.0718,UP,1
2001-11-12,40.29,39.56,35.0063,39.142,37.1308,DOWN,0
2001-11-13,39.14,40.39,35.0364,39.198,37.172,UP,1
2001-11-14,39.43,39.25,35.0667,39.34,37.2262,UP,1
2001-11-15,40.1,39.7,35.1031,39.604,37.2894,DOWN,0
2001-11-16,39.87,40.2,35.1384,39.766,37.3418,DOWN,0
2001-11-19,39.62,40.0,35.1707,39.632,37.374,UP,1
2001-11-20,39.73,39.45,35.2006,39.75,37.4002,DOWN,0
2001-11-21,39.47,39.5,35.2192,39.758,37.4216,UP,1
2001-11-23,39.66,39.26,35.2437,39.67,37.4412,DOWN,0
2001-11-26,39.1,40.15,35.2632,39.516,37.4376,DOWN,0
2001-11-27,38.82,39.23,35.2808,39.356,37.4434,DOWN,0
2001-11-28,38.5,38.97,35.2911,39.11,37.4534,UP,1
2001-11-29,38.84,38.6,35.3,38.984,37.4558,UP,1
2001-11-30,39.52,38.86,35.3166,38.956,37.4922,UP,1
2001-12-03,39.61,39.45,35.3333,39.058,37.58,UP,1
2001-12-04,39.91,39.51,35.3514,39.276,37.6502,UP,1
2001-12-05,39.95,39.91,35.3701,39.566,37.7098,DOWN,0
2001-12-06,39.3,39.95,35.3835,39.658,37.7578,UP,1
2001-12-07,39.42,39.11,35.3975,39.638,37.8106,DOWN,0
2001-12-10,39.42,39.17,35.4112,39.6,37.859,DOWN,0
2001-12-11,39.16,39.3,35.424,39.45,37.8962,UP,1
2001-12-12,39.74,40.05,35.4434,39.408,37.9474,UP,1
2001-12-13,40.37,39.65,35.4668,39.622,38.0152,DOWN,0
2001-12-14,38.3,40.6,35.4788,39.398,38.054,UP,1
2001-12-17,38.5,38.45,35.4905,39.214,38.0894,DOWN,0
2001-12-18,38.36,38.35,35.5025,39.054,38.1262,DOWN,0
2001-12-19,38.34,38.0,35.519,38.774,38.1702,UP,1
2001-12-20,38.72,38.5,35.5368,38.444,38.2046,UP,1
2001-12-21,39.3,38.97,35.5593,38.644,38.2682,DOWN,0
2001-12-24,39.22,39.48,35.5819,38.788,38.3386,UP,1
2001-12-26,40.0,39.47,35.6085,39.116,38.436,DOWN,0
2001-12-27,39.98,40.0,35.6328,39.444,38.53,DOWN,0
2001-12-28,39.6,39.9,35.6642,39.62,38.6148,DOWN,0
2001-12-31,39.55,39.35,35.7018,39.67,38.6844,DOWN,0
2002-01-02,39.5,39.3,35.7419,39.726,38.7558,UP,1
2002-01-03,39.61,39.68,35.7748,39.648,38.8168,DOWN,0
2002-01-04,39.19,39.61,35.8085,39.49,38.872,DOWN,0
2002-01-07,39.05,39.4,35.8422,39.38,38.9254,UP,1
2002-01-08,39.1,38.95,35.876,39.29,38.9796,DOWN,0
2002-01-09,39.06,39.0,35.9113,39.202,39.0228,DOWN,0
2002-01-10,38.95,38.81,35.9464,39.07,39.0858,UP,1
2002-01-11,39.31,38.85,35.9852,39.094,39.1496,DOWN,0
2002-01-14,39.1,39.2,36.0253,39.104,39.2176,UP,1
2002-01-15,39.7,39.25,36.0683,39.224,39.262,DOWN,0
2002-01-16,39.7,39.86,36.1061,39.352,39.2958,UP,1
2002-01-17,40.03,39.75,36.1487,39.568,39.3312,UP,1
2002-01-18,40.11,39.8,36.1929,39.728,39.3562,DOWN,0
2002-01-22,39.9,40.11,36.2352,39.888,39.3798,UP,1
2002-01-23,39.99,40.0,36.2777,39.946,39.404,DOWN,0
2002-01-24,39.87,39.99,36.3233,39.98,39.4202,UP,1
2002-01-25,40.42,40.0,36.3684,40.058,39.4228,UP,1
2002-01-28,40.75,40.19,36.4137,40.186,39.455,DOWN,0
2002-01-29,40.0,40.9,36.4581,40.206,39.4664,UP,1
2002-01-30,40.44,40.0,36.5058,40.296,39.4732,UP,1
2002-01-31,40.78,40.74,36.5541,40.478,39.4914,UP,1
2002-02-01,40.97,40.78,36.5987,40.588,39.5184,UP,1
2002-02-04,41.4,40.5,36.6447,40.718,39.5518,UP,1
2002-02-05,42.35,41.75,36.6936,41.188,39.6094,DOWN,0
2002-02-06,42.04,42.38,36.744,41.508,39.657,DOWN,0
2002-02-07,41.64,42.1,36.7933,41.68,39.7078,UP,1
2002-02-08,41.84,41.39,36.8449,41.854,39.7682,UP,1
2002-02-11,42.6,41.9,36.8985,42.094,39.8502,DOWN,0
2002-02-12,42.5,42.7,36.9522,42.124,39.9234,UP,1
2002-02-13,42.8,42.6,37.0118,42.276,39.989,UP,1
2002-02-14,42.9,42.9,37.0698,42.528,40.0548,UP,1
2002-02-15,43.9,43.05,37.1318,42.94,40.1346,DOWN,0
2002-02-19,43.1,43.65,37.1871,43.04,40.1976,UP,1
2002-02-20,43.39,43.25,37.2449,43.218,40.2794,DOWN,0
2002-02-21,43.14,43.39,37.2992,43.286,40.3538,UP,1
2002-02-22,43.85,42.95,37.3562,43.476,40.4424,UP,1
2002-02-25,44.52,43.8,37.4171,43.6,40.5496,UP,1
2002-02-26,44.75,44.27,37.4787,43.93,40.6498,UP,1
2002-02-27,45.27,44.65,37.5388,44.306,40.7478,DOWN,0
2002-02-28,43.79,45.12,37.5904,44.436,40.8576,UP,1
2002-03-01,44.8,43.8,37.6494,44.626,40.9836,UP,1
2002-03-04,44.95,44.8,37.7051,44.712,41.1154,DOWN,0
2002-03-05,43.69,44.35,37.7567,44.5,41.2224,UP,1
2002-03-06,43.7,43.2,37.804,44.186,41.322,DOWN,0
2002-03-07,43.68,43.65,37.8531,44.164,41.4096,DOWN,0
2002-03-08,43.33,43.7,37.8958,43.87,41.4918,DOWN,0
2002-03-11,42.94,42.9,37.9387,43.468,41.5506,DOWN,0
2002-03-12,42.85,42.85,37.9819,43.3,41.608,DOWN,0
2002-03-13,42.69,43.0,38.0222,43.098,41.6698,UP,1
2002-03-14,42.8,43.09,38.0674,42.922,41.7348,UP,1
2002-03-15,44.17,43.42,38.1164,43.09,41.8282,UP,1
2002-03-18,44.42,43.05,38.1671,43.386,41.9244,UP,1
2002-03-19,44.44,44.42,38.22,43.704,42.0294,DOWN,0
2002-03-20,44.1,44.0,38.2676,43.986,42.1304,UP,1
2002-03-21,44.25,44.45,38.3176,44.276,42.2334,DOWN,0
2002-03-22,43.85,43.95,38.3637,44.212,42.3292,DOWN,0
2002-03-25,43.1,43.75,38.4074,43.948,42.4122,UP,1
2002-03-26,43.38,43.0,38.4495,43.736,42.4936,UP,1
2002-03-27,43.8,43.5,38.4887,43.676,42.5876,DOWN,0
2002-03-28,43.63,43.5,38.5304,43.552,42.6662,DOWN,0
2002-04-01,43.43,43.63,38.572,43.468,42.7408,UP,1
2002-04-02,43.87,43.4,38.6172,43.622,42.8176,DOWN,0
2002-04-03,43.44,43.97,38.6594,43.634,42.8842,UP,1
2002-04-04,43.6,43.19,38.7012,43.594,42.9582,DOWN,0
2002-04-05,43.56,43.52,38.7446,43.58,43.0296,UP,1
2002-04-08,43.79,43.56,38.7895,43.652,43.108,UP,1
2002-04-09,44.01,43.9,38.8377,43.68,43.1798,UP,1
2002-04-10,45.0,44.01,38.893,43.992,43.2648,UP,1
2002-04-11,45.02,44.75,38.9502,44.276,43.3652,UP,1
2002-04-12,45.61,45.02,39.0068,44.686,43.4686,DOWN,0
2002-04-15,44.94,45.8,39.0607,44.916,43.5518,UP,1
2002-04-16,45.09,45.02,39.1136,45.132,43.6342,DOWN,0
2002-04-17,44.87,44.95,39.1679,45.106,43.7036,DOWN,0
2002-04-18,44.28,44.3,39.2149,44.958,43.7422,UP,1
2002-04-19,44.34,44.28,39.2647,44.704,43.7882,DOWN,0
2002-04-22,44.23,44.09,39.3115,44.562,43.84,UP,1
2002-04-23,44.93,44.48,39.3669,44.53,43.9018,DOWN,0
2002-04-24,44.46,45.43,39.413,44.448,43.939,UP,1
2002-04-25,44.99,44.7,39.4628,44.59,43.9888,DOWN,0
2002-04-26,44.81,44.87,39.5119,44.684,44.029,DOWN,0
2002-04-29,44.22,44.56,39.5597,44.682,44.0554,UP,1
2002-04-30,44.25,44.5,39.6037,44.546,44.0624,UP,1
2002-05-01,44.58,44.4,39.6511,44.57,44.092,UP,1
2002-05-02,46.39,44.59,39.7074,44.85,44.152,UP,1
2002-05-03,47.11,46.6,39.7697,45.31,44.2314,DOWN,0
2002-05-06,46.55,47.2,39.8291,45.776,44.2854,DOWN,0
2002-05-07,46.47,46.95,39.8873,46.22,44.3244,DOWN,0
2002-05-08,46.0,46.47,39.9398,46.504,44.3494,UP,1
2002-05-09,46.48,46.0,39.9914,46.522,44.3736,UP,1
2002-05-10,47.16,46.95,40.0465,46.532,44.441,UP,1
2002-05-13,47.43,47.39,40.1038,46.708,44.4936,DOWN,0
2002-05-14,47.11,47.35,40.1619,46.836,44.5368,UP,1
2002-05-15,47.13,47.11,40.2215,47.062,44.6056,UP,1
2002-05-16,47.3,47.25,40.2773,47.226,44.6776,UP,1
2002-05-17,47.62,47.1,40.335,47.318,44.7564,DOWN,0
2002-05-20,47.23,47.4,40.3922,47.278,44.8344,DOWN,0
2002-05-21,46.5,46.5,40.4464,47.156,44.9056,DOWN,0
2002-05-22,46.39,46.35,40.4914,47.008,44.9764,DOWN,0
2002-05-23,46.09,46.2,40.5391,46.766,45.0444,DOWN,0
2002-05-24,45.68,46.5,40.5844,46.378,45.102,DOWN,0
2002-05-28,45.42,45.93,40.631,46.016,45.127,DOWN,0
2002-05-29,45.41,45.6,40.6804,45.798,45.1468,DOWN,0
2002-05-30,45.32,44.9,40.7305,45.584,45.1644,UP,1
2002-05-31,45.8,45.5,40.7812,45.526,45.1984,DOWN,0
2002-06-03,45.21,45.65,40.8291,45.432,45.2176,UP,1
2002-06-04,45.64,45.22,40.8772,45.476,45.2534,UP,1
2002-06-05,46.8,45.65,40.9305,45.754,45.3274,DOWN,0
2002-06-06,46.58,47.0,40.9834,46.006,45.3914,UP,1
2002-06-07,46.75,46.58,41.0357,46.196,45.4504,UP,1
2002-06-10,47.16,46.9,41.0865,46.586,45.521,DOWN,0
2002-06-11,46.32,47.05,41.1339,46.722,45.5788,DOWN,0
2002-06-12,46.07,46.45,41.1775,46.576,45.6228,DOWN,0
2002-06-13,45.34,46.16,41.2199,46.328,45.6608,DOWN,0
2002-06-14,44.98,44.75,41.26,45.974,45.6884,UP,1
2002-06-17,45.47,45.0,41.299,45.636,45.7266,DOWN,0
2002-06-18,45.2,45.5,41.3387,45.412,45.7548,UP,1
2002-06-19,45.22,44.85,41.3781,45.242,45.779,DOWN,0
2002-06-20,44.87,44.9,41.4171,45.148,45.7764,DOWN,0
2002-06-21,43.82,44.0,41.4526,44.916,45.7524,DOWN,0
2002-06-24,42.57,43.6,41.4807,44.336,45.6916,DOWN,0
2002-06-25,41.6,42.67,41.5025,43.616,45.6248,DOWN,0
2002-06-26,41.53,41.35,41.5201,42.878,45.5536,UP,1
2002-06-27,42.4,41.74,41.54,42.384,45.5042,DOWN,0
2002-06-28,41.35,42.4,41.5547,41.89,45.4456,UP,1
2002-07-01,42.68,41.3,41.5747,41.912,45.4124,DOWN,0
2002-07-02,41.17,42.25,41.5842,41.826,45.3512,DOWN,0
2002-07-03,41.11,40.85,41.5971,41.742,45.2748,UP,1
2002-07-05,42.1,40.75,41.6176,41.682,45.2276,DOWN,0
2002-07-08,42.1,41.61,41.6345,41.832,45.1698,DOWN,0
2002-07-09,40.98,42.1,41.6509,41.492,45.0932,DOWN,0
2002-07-10,39.91,40.75,41.6743,41.24,45.007,DOWN,0
2002-07-11,38.2,39.4,41.6833,40.658,44.886,DOWN,0
2002-07-12,36.98,37.75,41.6834,39.634,44.734,DOWN,0
2002-07-15,36.6,37.3,41.6819,38.534,44.5382,DOWN,0
2002-07-16,35.52,36.1,41.6756,37.442,44.3064,DOWN,0
2002-07-17,35.0,36.33,41.6656,36.46,44.0754,DOWN,0
2002-07-18,33.65,35.25,41.6473,35.55,43.819,DOWN,0
2002-07-19,32.18,33.65,41.6223,34.59,43.5426,UP,1
2002-07-22,33.91,33.11,41.607,34.052,43.2912,UP,1
2002-07-23,35.1,34.35,41.6007,33.968,43.05,UP,1
2002-07-24,37.16,34.9,41.6028,34.4,42.8446,UP,1
2002-07-25,37.2,37.5,41.6062,35.11,42.6464,UP,1
2002-07-26,37.43,37.1,41.6127,36.16,42.4524,UP,1
2002-07-29,38.1,38.15,41.6182,36.998,42.2684,DOWN,0
2002-07-30,37.24,37.9,41.6238,37.426,42.0608,UP,1
2002-07-31,38.5,37.24,41.6378,37.694,41.8862,DOWN,0
2002-08-01,37.99,38.3,41.6521,37.852,41.716,UP,1
2002-08-02,38.03,38.1,41.6658,37.972,41.5488,DOWN,0
2002-08-05,37.01,37.55,41.6741,37.754,41.3672,DOWN,0
2002-08-06,36.67,37.2,41.6771,37.64,41.187,UP,1
2002-08-07,38.4,39.0,41.6894,37.62,41.0466,UP,1
2002-08-08,39.89,38.65,41.7061,38.0,40.9362,UP,1
2002-08-09,40.84,39.99,41.7281,38.562,40.8466,UP,1
2002-08-12,40.9,40.84,41.7507,39.34,40.7486,DOWN,0
2002-08-13,40.71,40.4,41.7723,40.148,40.6586,UP,1
2002-08-14,41.69,40.85,41.7963,40.806,40.5796,UP,1
2002-08-15,42.2,41.68,41.8283,41.268,40.4876,DOWN,0
2002-08-16,41.63,42.0,41.8558,41.426,40.3886,UP,1
2002-08-19,41.96,41.64,41.8871,41.638,40.2928,UP,1
2002-08-20,42.85,41.84,41.914,42.066,40.2066,DOWN,0
2002-08-21,42.85,42.9,41.9382,42.298,40.1372,UP,1
2002-08-22,43.1,42.5,41.9624,42.478,40.0778,DOWN,0
2002-08-23,42.77,42.85,41.9819,42.706,40.0264,DOWN,0
2002-08-26,42.39,42.68,42.0003,42.792,39.9746,UP,1
2002-08-27,43.38,42.85,42.0233,42.898,39.9328,DOWN,0
2002-08-28,43.06,43.2,42.0433,42.94,39.89,DOWN,0
2002-08-29,42.55,42.6,42.0546,42.83,39.8366,UP,1
2002-08-30,43.06,42.3,42.0742,42.888,39.8004,DOWN,0
2002-09-03,41.9,42.31,42.0865,42.79,39.762,UP,1
2002-09-04,42.47,41.8,42.0984,42.608,39.76,UP,1
2002-09-05,42.82,42.2,42.1131,42.56,39.7844,DOWN,0
2002-09-06,42.65,43.05,42.1283,42.58,39.8068,UP,1
2002-09-09,43.16,42.2,42.1454,42.6,39.822,UP,1
2002-09-10,43.3,43.15,42.1646,42.88,39.861,UP,1
2002-09-11,43.45,43.63,42.1835,43.076,39.8764,DOWN,0
2002-09-12,42.68,43.2,42.2014,43.048,39.9066,UP,1
2002-09-13,43.0,42.68,42.2223,43.118,39.9444,DOWN,0
2002-09-16,43.0,42.75,42.2448,43.086,39.9624,DOWN,0
2002-09-17,41.98,43.25,42.2605,42.822,39.96,UP,1
2002-09-18,42.6,41.98,42.2759,42.652,39.9924,UP,1
2002-09-19,43.01,42.4,42.2929,42.718,40.0544,DOWN,0
2002-09-20,42.97,43.65,42.3082,42.712,40.1498,DOWN,0
2002-09-23,42.6,42.77,42.3215,42.632,40.2622,DOWN,0
2002-09-24,40.32,42.4,42.3266,42.3,40.3366,UP,1
2002-09-25,41.45,40.75,42.3367,42.07,40.4552,UP,1
2002-09-26,42.75,41.6,42.3534,42.018,40.6102,DOWN,0
2002-09-27,41.06,42.2,42.3629,41.636,40.7584,DOWN,0
2002-09-30,40.18,40.85,42.3651,41.152,40.9184,UP,1
2002-10-01,41.52,40.43,42.3708,41.392,41.0706,DOWN,0
2002-10-02,40.74,41.32,42.383,41.25,41.1834,DOWN,0
2002-10-03,40.65,40.63,42.3938,40.83,41.2532,DOWN,0
2002-10-04,40.26,40.84,42.4033,40.67,41.3144,UP,1
2002-10-07,40.35,40.65,42.4133,40.704,41.3728,UP,1
2002-10-08,40.87,40.25,42.4241,40.574,41.4282,DOWN,0
2002-10-09,40.15,40.84,42.4283,40.456,41.4864,UP,1
2002-10-10,41.41,40.09,42.4393,40.608,41.5446,UP,1
2002-10-11,42.1,41.75,42.4498,40.976,41.6268,UP,1
2002-10-14,42.47,41.9,42.4622,41.4,41.7156,DOWN,0
2002-10-15,41.19,43.1,42.4702,41.464,41.7992,DOWN,0
2002-10-16,41.03,41.2,42.4776,41.64,41.8864,DOWN,0
2002-10-17,41.01,41.04,42.4851,41.56,41.9386,UP,1
2002-10-18,42.3,40.85,42.4986,41.6,41.9868,UP,1
2002-10-21,42.6,41.8,42.5156,41.626,42.022,DOWN,0
2002-10-22,40.64,42.0,42.5236,41.516,42.0168,UP,1
2002-10-23,41.31,40.5,42.5346,41.572,42.0288,DOWN,0
2002-10-24,40.46,41.3,42.5416,41.462,42.0042,DOWN,0
2002-10-25,39.95,40.0,42.5466,40.992,41.9592,DOWN,0
2002-10-28,39.0,39.98,42.5451,40.272,41.9066,UP,1
2002-10-29,40.18,39.51,42.5505,40.18,41.871,UP,1
2002-10-30,41.46,42.0,42.5593,40.21,41.8432,UP,1
2002-10-31,44.93,43.0,42.5854,41.104,41.8848,DOWN,0
2002-11-01,44.73,44.95,42.6089,42.06,41.9174,DOWN,0
2002-11-04,44.54,44.74,42.631,43.168,41.9528,UP,1
2002-11-05,44.95,44.36,42.6563,44.122,42.004,UP,1
2002-11-06,45.11,45.3,42.6819,44.852,42.0386,UP,1
2002-11-07,45.8,45.11,42.7115,45.026,42.0934,DOWN,0
2002-11-08,45.7,46.1,42.738,45.22,42.1564,DOWN,0
2002-11-11,44.23,45.48,42.7554,45.158,42.1798,DOWN,0
2002-11-12,43.7,44.4,42.7739,44.908,42.2158,UP,1
2002-11-13,43.93,44.25,42.7913,44.672,42.245,UP,1
2002-11-14,44.95,43.5,42.8122,44.502,42.2876,UP,1
2002-11-15,45.45,44.95,42.8346,44.452,42.3436,UP,1
2002-11-18,45.79,45.46,42.8565,44.764,42.3962,UP,1
2002-11-19,45.86,44.75,42.8741,45.196,42.4474,DOWN,0
2002-11-20,45.86,45.73,42.8932,45.582,42.4956,DOWN,0
2002-11-21,44.98,45.87,42.9099,45.588,42.5416,DOWN,0
2002-11-22,44.92,44.98,42.9253,45.482,42.58,DOWN,0
2002-11-25,44.73,44.95,42.9359,45.27,42.6146,DOWN,0
2002-11-26,44.2,44.48,42.9444,44.938,42.659,DOWN,0
2002-11-27,43.87,43.98,42.9498,44.54,42.6844,DOWN,0
2002-11-29,43.84,43.25,42.9545,44.312,42.701,DOWN,0
2002-12-02,43.83,43.85,42.9541,44.094,42.7182,DOWN,0
2002-12-03,43.81,43.65,42.9577,43.91,42.7424,UP,1
2002-12-04,44.88,44.05,42.9651,44.046,42.8336,DOWN,0
2002-12-05,43.98,44.89,42.9693,44.068,42.8842,UP,1
2002-12-06,44.57,44.05,42.9729,44.214,42.9206,DOWN,0
2002-12-09,44.35,44.79,42.9721,44.318,42.9864,UP,1
2002-12-10,45.35,44.0,42.9751,44.626,43.0898,DOWN,0
2002-12-11,45.19,44.88,42.9747,44.688,43.1632,DOWN,0
2002-12-12,44.69,45.2,42.9792,44.83,43.2422,DOWN,0
2002-12-13,44.39,44.7,42.9771,44.794,43.317,DOWN,0
2002-12-16,44.23,44.4,42.9735,44.77,43.3964,DOWN,0
2002-12-17,44.0,44.22,42.9751,44.5,43.4694,DOWN,0
2002-12-18,43.9,43.55,42.9761,44.242,43.53,DOWN,0
2002-12-19,41.95,43.0,42.9674,43.694,43.566,DOWN,0
2002-12-20,41.25,41.95,42.957,43.066,43.5628,UP,1
2002-12-23,41.44,41.5,42.9495,42.508,43.5496,DOWN,0
2002-12-24,41.41,41.47,42.9423,41.99,43.5284,UP,1
2002-12-26,41.73,41.33,42.9375,41.556,43.5392,DOWN,0
2002-12-27,41.4,41.65,42.9305,41.446,43.5466,DOWN,0
2002-12-30,41.26,41.41,42.916,41.448,43.5516,DOWN,0
2002-12-31,41.25,41.41,42.9001,41.41,43.5306,UP,1
2003-01-02,42.2,41.75,42.8889,41.568,43.5226,DOWN,0
2003-01-03,41.77,42.15,42.8773,41.576,43.5452,UP,1
2003-01-06,42.38,41.77,42.8679,41.772,43.5666,DOWN,0
2003-01-07,41.19,42.2,42.8546,41.758,43.5812,DOWN,0
2003-01-08,40.79,41.1,42.8431,41.666,43.598,DOWN,0
2003-01-09,40.6,40.79,42.8292,41.346,43.63,UP,1
2003-01-10,40.68,40.6,42.8136,41.128,43.64,DOWN,0
2003-01-13,39.65,40.5,42.7937,40.582,43.6038,DOWN,0
2003-01-14,39.49,39.64,42.774,40.242,43.495,UP,1
2003-01-15,39.75,39.5,42.7534,40.034,43.3954,UP,1
2003-01-16,40.29,39.7,42.7376,39.972,43.3104,UP,1
2003-01-17,40.33,40.3,42.7213,39.902,43.218,DOWN,0
2003-01-21,39.61,40.48,42.7015,39.894,43.108,DOWN,0
2003-01-22,38.55,39.53,42.6753,39.706,42.963,UP,1
2003-01-23,39.13,39.0,42.6509,39.582,42.8316,DOWN,0
2003-01-24,38.56,39.28,42.6187,39.236,42.7182,DOWN,0
2003-01-27,38.03,38.56,42.5838,38.776,42.6048,UP,1
2003-01-28,38.9,38.11,42.5502,38.634,42.5042,DOWN,0
2003-01-29,38.54,38.65,42.5182,38.632,42.376,DOWN,0
2003-01-30,37.51,38.06,42.4803,38.308,42.2172,UP,1
2003-01-31,38.22,37.49,42.447,38.24,42.0658,UP,1
2003-02-03,38.72,38.45,42.4192,38.378,41.923,UP,1
2003-02-04,39.49,38.7,42.395,38.496,41.7956,DOWN,0
2003-02-05,38.85,39.7,42.3681,38.558,41.673,UP,1
2003-02-06,38.99,38.89,42.3384,38.854,41.5544,UP,1
