ticker,DD US Equity,DD US Equity,DD US Equity,DD US Equity,DD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-15,48.5604,48.3754,45.255,49.9006,50.7125,UP,1
2001-06-18,48.5746,48.2047,45.3116,49.4681,50.7287,UP,1
2001-06-19,49.0868,49.7413,45.3706,49.1835,50.7742,UP,1
2001-06-20,49.6132,49.3714,45.4328,48.9445,50.826,DOWN,0
2001-06-21,48.4323,49.6559,45.4816,48.8535,50.8206,DOWN,0
2001-06-22,46.981,47.664,45.5213,48.5376,50.8121,DOWN,0
2001-06-25,46.6965,47.2656,45.5729,48.162,50.7947,UP,1
2001-06-26,47.664,46.668,45.6316,47.8774,50.7907,UP,1
2001-06-27,48.3612,47.3794,45.6907,47.627,50.793,UP,1
2001-06-28,48.4323,48.3612,45.7523,47.627,50.7466,DOWN,0
2001-06-29,47.3083,48.4323,45.8092,47.6924,50.704,UP,1
2001-07-02,48.8876,48.0908,45.8749,48.1307,50.7,DOWN,0
2001-07-03,48.3754,48.0908,45.9425,48.2729,50.6951,UP,1
2001-07-05,48.9018,48.6173,46.0131,48.3811,50.7116,DOWN,0
2001-07-06,48.1904,48.3042,46.0825,48.3327,50.7344,UP,1
2001-07-09,48.5177,47.8347,46.1543,48.5746,50.7316,DOWN,0
2001-07-10,48.3042,49.414,46.2207,48.4579,50.7222,DOWN,0
2001-07-11,47.9912,48.3042,46.2832,48.3811,50.7301,UP,1
2001-07-12,49.0441,48.0197,46.3524,48.4095,50.7435,DOWN,0
2001-07-13,49.0441,48.5461,46.4217,48.5803,50.7202,DOWN,0
2001-07-16,48.5746,49.101,46.4916,48.5917,50.6843,DOWN,0
2001-07-17,48.1193,48.0197,46.5597,48.5547,50.6049,UP,1
2001-07-18,49.7697,48.5888,46.6312,48.9104,50.5702,UP,1
2001-07-19,51.3775,50.3815,46.7107,49.377,50.5378,DOWN,0
2001-07-20,50.9222,51.0787,46.7736,49.7527,50.4942,DOWN,0
2001-07-23,49.3144,50.6519,46.8263,49.9006,50.4043,DOWN,0
2001-07-24,48.2047,49.6559,46.8766,49.9177,50.3056,UP,1
2001-07-25,49.3571,47.8063,46.9358,49.8352,50.2245,UP,1
2001-07-26,50.2819,49.9405,46.9987,49.6161,50.1636,DOWN,0
2001-07-27,49.5136,50.2962,47.0617,49.3344,50.0276,UP,1
2001-07-30,50.3673,50.1539,47.1339,49.5449,49.9177,UP,1
2001-07-31,51.7901,51.0645,47.2181,50.262,49.8551,DOWN,0
2001-08-01,51.1356,51.7901,47.3026,50.6177,49.7791,UP,1
2001-08-02,52.0889,51.9324,47.3946,50.9791,49.7401,DOWN,0
2001-08-03,52.0747,51.8897,47.4886,51.4913,49.7179,DOWN,0
2001-08-06,51.0076,51.719,47.5774,51.6194,49.708,DOWN,0
2001-08-07,49.8409,50.5381,47.6594,51.2295,49.6821,DOWN,0
2001-08-08,49.1152,49.7982,47.7338,50.8255,49.6337,UP,1
2001-08-09,49.2575,49.3002,47.8062,50.2592,49.6118,UP,1
2001-08-10,50.2962,48.8022,47.8683,49.9035,49.5987,UP,1
2001-08-13,50.4954,50.0543,47.9363,49.801,49.5942,DOWN,0
2001-08-14,49.9974,50.3673,47.9964,49.8323,49.5563,UP,1
2001-08-15,50.5096,50.2962,48.0538,50.1112,49.5364,DOWN,0
2001-08-16,49.4425,50.3673,48.0836,50.1482,49.4949,DOWN,0
2001-08-17,49.1722,48.9445,48.1115,49.9234,49.4308,DOWN,0
2001-08-20,49.0014,48.3754,48.1391,49.6246,49.3788,UP,1
2001-08-21,49.5421,49.3571,48.1699,49.5336,49.3548,DOWN,0
2001-08-22,48.9303,49.3714,48.1909,49.2177,49.3233,UP,1
2001-08-23,49.4425,49.1295,48.2158,49.2177,49.2959,UP,1
2001-08-24,51.3064,50.225,48.2482,49.6445,49.3443,DOWN,0
2001-08-27,51.2352,51.8613,48.275,50.0913,49.3978,DOWN,0
2001-08-28,50.3673,50.5238,48.304,50.2563,49.4337,DOWN,0
2001-08-29,49.9547,50.6519,48.3342,50.4612,49.451,DOWN,0
2001-08-30,49.5705,50.1539,48.3593,50.4868,49.4502,UP,1
2001-08-31,49.8836,49.5705,48.3855,50.2023,49.4792,UP,1
2001-09-04,51.2779,49.5136,48.4151,50.2108,49.5651,DOWN,0
2001-09-05,50.4385,50.6519,48.4468,50.225,49.64,DOWN,0
2001-09-06,49.8124,49.5563,48.4708,50.1966,49.6829,DOWN,0
2001-09-07,49.4709,49.7982,48.4945,50.1767,49.7051,DOWN,0
2001-09-10,48.5461,48.9445,48.5167,49.9092,49.7074,DOWN,0
2001-09-17,43.5379,45.2452,48.5143,48.3612,49.632,UP,1
2001-09-18,43.8793,43.2533,48.5137,47.0493,49.5318,DOWN,0
2001-09-19,43.4525,44.7757,48.5162,45.7773,49.4334,DOWN,0
2001-09-20,42.0866,43.4525,48.5149,44.3005,49.2971,UP,1
2001-09-21,42.3427,35.9258,48.5043,43.0598,49.1801,UP,1
2001-09-24,45.5298,43.0399,48.5146,43.4582,49.1204,UP,1
2001-09-25,45.6721,44.9607,48.5104,43.8167,49.0677,DOWN,0
2001-09-26,44.3062,45.5298,48.4772,43.9875,48.994,UP,1
2001-09-27,45.0603,45.0745,48.4428,44.5822,48.9143,UP,1
2001-09-28,46.6111,45.3875,48.4269,45.4359,48.8657,DOWN,0
2001-10-01,46.3692,46.2412,48.4231,45.6038,48.8216,UP,1
2001-10-02,46.9953,46.3123,48.4175,45.8684,48.7991,DOWN,0
2001-10-03,46.8814,46.6396,48.4145,46.3835,48.7413,UP,1
2001-10-04,46.9526,46.9526,48.4118,46.7619,48.6528,UP,1
2001-10-05,47.4079,46.9526,48.4167,46.9213,48.5826,DOWN,0
2001-10-08,46.8814,46.9526,48.4217,47.0237,48.5339,UP,1
2001-10-09,46.981,46.8957,48.4388,47.0209,48.5094,UP,1
2001-10-10,47.9343,46.6253,48.4521,47.2315,48.481,UP,1
2001-10-11,49.6275,47.664,48.4593,47.7664,48.4679,DOWN,0
2001-10-12,49.0868,49.3002,48.469,48.1022,48.4593,DOWN,0
2001-10-15,48.8307,49.0157,48.4638,48.4921,48.4286,UP,1
2001-10-16,48.8449,48.9445,48.443,48.8648,48.3697,DOWN,0
2001-10-17,48.1904,49.1152,48.4203,48.9161,48.3108,UP,1
2001-10-18,48.6315,47.664,48.3918,48.7169,48.2416,DOWN,0
2001-10-19,48.2331,48.6457,48.3639,48.5461,48.1648,UP,1
2001-10-22,49.3714,47.8774,48.3502,48.6543,48.1321,UP,1
2001-10-23,49.5279,49.3714,48.3502,48.7908,48.1258,UP,1
2001-10-24,49.7982,49.4425,48.3489,49.1124,48.1395,DOWN,0
2001-10-25,49.5848,49.2291,48.3349,49.3031,48.146,UP,1
2001-10-26,49.8267,49.3714,48.3368,49.6218,48.1366,DOWN,0
2001-10-29,49.0441,49.8409,48.3322,49.5563,48.1076,DOWN,0
2001-10-30,48.475,49.0441,48.3407,49.3457,48.0772,DOWN,0
2001-10-31,47.3083,48.5177,48.3487,48.8478,48.0131,UP,1
2001-11-01,49.0014,47.664,48.3705,48.7311,48.0043,UP,1
2001-11-02,49.8551,49.3002,48.3979,48.7368,48.018,DOWN,0
2001-11-05,49.5848,50.8653,48.4168,48.8449,48.0296,UP,1
2001-11-06,50.7942,49.9405,48.4436,49.3087,48.0547,UP,1
2001-11-07,51.1214,50.5096,48.4711,50.0714,48.0985,DOWN,0
2001-11-08,50.7657,50.1539,48.5031,50.4242,48.125,UP,1
2001-11-09,50.9507,50.723,48.5377,50.6433,48.1179,DOWN,0
2001-11-12,50.2108,50.6946,48.5638,50.7685,48.0974,UP,1
2001-11-13,51.2779,51.1499,48.5926,50.8653,48.1156,UP,1
2001-11-14,52.0035,51.9182,48.6223,51.0417,48.1566,UP,1
2001-11-15,53.3552,52.0035,48.6574,51.5596,48.2323,DOWN,0
2001-11-16,53.0849,53.3552,48.6942,51.9865,48.2963,UP,1
2001-11-19,54.3512,53.2841,48.729,52.8145,48.3577,DOWN,0
2001-11-20,53.8247,53.9955,48.7541,53.3239,48.4255,DOWN,0
2001-11-21,53.3979,53.6398,48.7785,53.6028,48.4972,UP,1
2001-11-23,53.9955,53.3552,48.8081,53.7308,48.5877,DOWN,0
2001-11-26,53.6825,53.9955,48.8389,53.8503,48.6904,DOWN,0
2001-11-27,53.4121,53.6825,48.8741,53.6625,48.8879,DOWN,0
2001-11-28,52.9284,53.3552,48.8993,53.4833,49.0689,DOWN,0
2001-11-29,52.4588,52.9426,48.9332,53.2955,49.249,UP,1
2001-11-30,53.3552,52.9284,48.9708,53.1674,49.4744,DOWN,0
2001-12-03,52.6011,53.3552,49.0097,52.9511,49.6795,UP,1
2001-12-04,52.7861,52.6154,49.05,52.8259,49.8247,UP,1
2001-12-05,54.4792,52.7861,49.099,53.1361,50.0008,DOWN,0
2001-12-06,53.9101,54.4792,49.1371,53.4263,50.1929,DOWN,0
2001-12-07,52.9426,52.9995,49.1776,53.3438,50.3505,DOWN,0
2001-12-10,52.0035,52.6438,49.2172,53.2243,50.4584,UP,1
2001-12-11,52.3592,51.7901,49.259,53.1389,50.5782,DOWN,0
2001-12-12,51.7759,52.3592,49.3018,52.5983,50.6738,DOWN,0
2001-12-13,50.1539,51.719,49.343,51.847,50.7392,DOWN,0
2001-12-14,49.5136,50.1539,49.3669,51.1612,50.7905,UP,1
2001-12-17,49.6559,49.7982,49.3858,50.6917,50.8354,UP,1
2001-12-18,52.6296,51.0076,49.4155,50.7458,50.9504,DOWN,0
2001-12-19,51.5482,50.9364,49.4365,50.7003,51.0417,DOWN,0
2001-12-20,51.0787,51.6905,49.4492,50.8852,51.1046,DOWN,0
2001-12-21,49.0868,50.5096,49.4531,50.7999,51.0938,DOWN,0
2001-12-24,48.8734,49.1579,49.4591,50.6433,51.0895,DOWN,0
2001-12-26,48.6315,48.9303,49.4562,49.8437,51.0855,DOWN,0
2001-12-27,48.3754,48.6315,49.4426,49.2092,51.0762,DOWN,0
2001-12-28,48.0197,48.3754,49.4291,48.5973,51.0727,UP,1
2001-12-31,48.0624,48.3754,49.4286,48.3925,51.0614,UP,1
2002-01-02,48.6457,48.3754,49.4395,48.3469,51.0696,UP,1
2002-01-03,50.4242,48.5177,49.465,48.7055,51.0907,UP,1
2002-01-04,52.2881,51.1356,49.5038,49.488,51.1459,DOWN,0
2002-01-07,50.6946,52.6438,49.5315,50.023,51.1638,DOWN,0
2002-01-08,49.3287,50.723,49.5451,50.2763,51.1587,DOWN,0
2002-01-09,48.3754,48.8022,49.5633,50.2222,51.1297,DOWN,0
2002-01-10,44.1923,47.8063,49.5655,48.9758,51.0326,DOWN,0
2002-01-11,43.0399,43.7513,49.5665,47.1262,50.9239,DOWN,0
2002-01-14,38.4869,41.2614,49.5379,44.6846,50.7475,DOWN,0
2002-01-15,37.6332,38.7715,49.5016,42.3455,50.5201,DOWN,0
2002-01-16,35.7693,37.1352,49.4517,39.8243,50.2384,UP,1
2002-01-17,37.3913,36.125,49.4093,38.4641,49.9945,UP,1
2002-01-18,38.1739,37.7043,49.3751,37.4909,49.7421,DOWN,0
2002-01-22,37.5621,39.056,49.3383,37.306,49.4709,UP,1
2002-01-23,37.7186,37.7755,49.2989,37.323,49.21,UP,1
2002-01-24,39.8386,38.2735,49.2752,38.1369,48.9878,UP,1
2002-01-25,41.1191,39.6251,49.2534,38.8824,48.8059,DOWN,0
2002-01-28,39.9097,41.1191,49.2141,39.2296,48.5786,DOWN,0
2002-01-29,39.9097,40.5357,49.1796,39.6991,48.3367,UP,1
2002-01-30,40.4646,39.1983,49.1468,40.2483,48.0789,UP,1
2002-01-31,42.0297,39.8386,49.1135,40.6865,47.8578,UP,1
2002-02-01,42.0581,42.6842,49.0867,40.8744,47.6119,DOWN,0
2002-02-04,42.0154,42.2716,49.059,41.2955,47.3757,DOWN,0
2002-02-05,40.9199,42.0012,49.0243,41.4975,47.1262,UP,1
2002-02-06,41.5459,40.8345,48.9908,41.7138,46.8772,UP,1
2002-02-07,41.7593,41.5459,48.9458,41.6597,46.6387,UP,1
2002-02-08,42.5703,41.6171,48.9114,41.7622,46.4219,UP,1
2002-02-11,43.2817,41.8305,48.8824,42.0154,46.2289,DOWN,0
2002-02-12,42.5846,43.2817,48.8522,42.3484,46.0315,UP,1
2002-02-13,42.6842,43.296,48.8253,42.576,45.818,DOWN,0
2002-02-14,42.4281,42.6842,48.8022,42.7098,45.6146,UP,1
2002-02-15,43.4952,43.111,48.7763,42.8947,45.4288,DOWN,0
2002-02-19,42.3569,42.4707,48.7443,42.7098,45.1863,DOWN,0
2002-02-20,42.3285,42.115,48.7179,42.6586,44.9547,DOWN,0
2002-02-21,42.172,42.3996,48.6869,42.5561,44.7393,UP,1
2002-02-22,43.2391,42.1862,48.6521,42.7183,44.564,DOWN,0
2002-02-25,43.1252,43.3956,48.6158,42.6443,44.3793,UP,1
2002-02-26,43.2391,43.3244,48.5716,42.8208,44.2086,UP,1
2002-02-27,43.296,43.3956,48.5305,43.0143,44.0714,UP,1
2002-02-28,44.5054,43.3102,48.4881,43.4809,43.9712,UP,1
2002-03-01,45.8143,44.2066,48.4517,43.996,43.8944,UP,1
2002-03-04,47.5217,46.17,48.4202,44.8753,43.7922,DOWN,0
2002-03-05,45.2594,47.166,48.3808,45.2794,43.6665,UP,1
2002-03-06,46.042,45.5298,48.3439,45.8286,43.5657,UP,1
2002-03-07,46.0989,46.355,48.3078,46.1473,43.506,DOWN,0
2002-03-08,46.0847,46.4546,48.2567,46.2013,43.4502,UP,1
2002-03-11,46.4546,46.4404,48.2096,45.9879,43.4067,DOWN,0
2002-03-12,46.0989,46.2412,48.1655,46.1558,43.3611,DOWN,0
2002-03-13,45.6578,45.8143,48.1191,46.079,43.3139,UP,1
2002-03-14,46.2412,45.8855,48.0802,46.1074,43.2775,UP,1
2002-03-15,46.8103,46.3835,48.0483,46.2526,43.2408,DOWN,0
2002-03-18,46.7961,46.8245,48.0247,46.3209,43.1682,UP,1
2002-03-19,48.3754,47.1518,48.0109,46.7762,43.09,DOWN,0
2002-03-20,47.9485,48.5604,47.993,47.2343,43.035,DOWN,0
2002-03-21,47.1091,48.2616,47.9768,47.4079,42.9906,DOWN,0
2002-03-22,46.4119,47.2656,47.9541,47.3282,42.9514,DOWN,0
2002-03-25,45.8286,46.5257,47.9296,47.1347,42.9841,UP,1
2002-03-26,46.5257,45.9139,47.9028,46.7648,43.0538,UP,1
2002-03-27,47.2087,46.8814,47.8813,46.6168,43.2282,DOWN,0
2002-03-28,46.5542,47.0949,47.8565,46.5058,43.4067,DOWN,0
2002-04-01,46.3408,46.3265,47.8263,46.4916,43.6181,DOWN,0
2002-04-02,45.5156,45.7717,47.7959,46.429,43.7806,DOWN,0
2002-04-03,44.5623,45.7432,47.765,46.0363,43.9083,DOWN,0
2002-04-04,44.2066,44.107,47.7335,45.4359,44.0412,UP,1
2002-04-05,45.5013,44.6761,47.707,45.2253,44.1969,DOWN,0
2002-04-08,45.4729,44.8184,47.6899,45.0517,44.3096,UP,1
2002-04-09,46.3835,45.6721,47.679,45.2253,44.4149,UP,1
2002-04-10,47.664,46.2412,47.6744,45.8456,44.57,DOWN,0
2002-04-11,46.8814,47.664,47.6634,46.3806,44.7094,UP,1
2002-04-12,46.981,47.2371,47.6503,46.6766,44.8397,DOWN,0
2002-04-15,46.2412,47.3367,47.6393,46.8302,44.9239,UP,1
2002-04-16,47.4221,46.3265,47.6415,47.038,45.0312,DOWN,0
2002-04-17,47.2941,47.4221,47.6445,46.964,45.1368,DOWN,0
2002-04-18,46.1416,47.2371,47.6369,46.816,45.2412,UP,1
2002-04-19,46.5969,46.6111,47.6281,46.7392,45.3423,DOWN,0
2002-04-22,45.1741,46.5969,47.6118,46.5257,45.4105,UP,1
2002-04-23,45.2025,45.1741,47.6012,46.0818,45.4632,DOWN,0
2002-04-24,44.107,45.3875,47.5773,45.4444,45.4797,DOWN,0
2002-04-25,43.6801,42.6557,47.5539,44.9521,45.5016,UP,1
2002-04-26,44.3915,44.3915,47.5313,44.511,45.5358,DOWN,0
2002-04-29,42.6842,43.8793,47.5038,44.0131,45.5409,UP,1
2002-04-30,45.2452,42.8264,47.4874,44.0216,45.5759,DOWN,0
2002-05-01,44.8041,45.1741,47.4699,44.161,45.6248,UP,1
2002-05-02,45.5156,44.8041,47.4575,44.5281,45.6886,DOWN,0
2002-05-03,44.9464,45.5156,47.437,44.6391,45.7441,DOWN,0
2002-05-06,44.6761,44.9464,47.4152,45.0375,45.7728,UP,1
2002-05-07,45.7432,44.6761,47.4011,45.1371,45.8252,UP,1
2002-05-08,46.355,46.8814,47.3922,45.4473,45.8875,UP,1
2002-05-09,47.8632,46.9668,47.3827,45.9168,45.9788,DOWN,0
2002-05-10,47.4079,47.664,47.3628,46.4091,46.0369,UP,1
2002-05-13,47.6498,47.4221,47.3465,47.0038,46.0736,UP,1
2002-05-14,48.8307,48.0197,47.3441,47.6213,46.0998,DOWN,0
2002-05-15,48.0481,48.9303,47.3433,47.9599,46.1555,DOWN,0
2002-05-16,47.8205,48.4465,47.3356,47.9514,46.1911,UP,1
2002-05-17,48.7169,48.3327,47.3278,48.2132,46.2435,DOWN,0
2002-05-20,47.792,48.0908,47.3192,48.2416,46.2776,DOWN,0
2002-05-21,47.6213,47.792,47.3054,47.9998,46.3009,UP,1
2002-05-22,48.2047,47.6213,47.2875,48.0311,46.3431,UP,1
2002-05-23,48.8734,48.3469,47.2762,48.2416,46.4074,DOWN,0
2002-05-24,48.3185,48.7311,47.2573,48.162,46.4489,DOWN,0
2002-05-28,48.0908,47.9485,47.2374,48.2217,46.4745,DOWN,0
2002-05-29,46.4546,47.5217,47.2147,47.9884,46.4677,DOWN,0
2002-05-30,46.3977,46.2412,47.1974,47.627,46.4281,UP,1
2002-05-31,47.4363,46.3977,47.1891,47.3396,46.4179,DOWN,0
2002-06-03,45.9708,47.4363,47.1726,46.8701,46.3951,UP,1
2002-06-04,46.2412,45.8286,47.1523,46.5001,46.3917,UP,1
2002-06-05,47.2087,46.2412,47.1359,46.6509,46.4193,DOWN,0
2002-06-06,45.7859,47.4506,47.1149,46.5286,46.4045,UP,1
2002-06-07,46.8672,45.5298,47.0966,46.4148,46.3977,DOWN,0
2002-06-10,46.4546,46.5115,47.0817,46.5115,46.3957,DOWN,0
2002-06-11,45.9139,46.2696,47.0654,46.4461,46.3872,UP,1
2002-06-12,47.2229,45.3875,47.0565,46.4489,46.4213,DOWN,0
2002-06-13,45.4586,46.6253,47.0361,46.3835,46.4392,DOWN,0
2002-06-14,45.2879,44.6761,47.0179,46.0676,46.4609,UP,1
2002-06-17,46.9526,45.6009,47.0054,46.1672,46.4899,DOWN,0
2002-06-18,46.4546,46.8103,46.9812,46.2753,46.5095,DOWN,0
2002-06-19,46.4404,46.3123,46.9572,46.1188,46.5107,UP,1
2002-06-20,47.0237,46.3977,46.9405,46.4318,46.4979,DOWN,0
2002-06-21,45.3164,46.668,46.9173,46.4375,46.4666,UP,1
2002-06-24,45.7432,45.0318,46.8982,46.1957,46.4418,UP,1
2002-06-25,46.6538,46.3835,46.882,46.2355,46.45,DOWN,0
2002-06-26,45.7432,44.8895,46.8543,46.0961,46.4165,UP,1
2002-06-27,48.3754,46.7392,46.844,46.3664,46.4381,UP,1
2002-06-28,48.9161,48.3754,46.8395,47.0863,46.4936,UP,1
2002-07-01,49.1295,48.9445,46.8378,47.7636,46.5442,DOWN,0
2002-07-02,47.1233,48.7453,46.8307,47.8575,46.5832,UP,1
2002-07-03,47.2514,47.1233,46.8493,48.1591,46.6242,UP,1
2002-07-05,48.0055,47.2514,46.8699,48.0851,46.7022,DOWN,0
2002-07-08,47.7067,48.162,46.8912,47.8433,46.7827,DOWN,0
2002-07-09,47.0095,47.7209,46.9158,47.4193,46.8351,DOWN,0
2002-07-10,45.0176,47.0522,46.9292,46.9981,46.8817,DOWN,0
2002-07-11,43.3529,45.1029,46.9183,46.2184,46.8439,DOWN,0
2002-07-12,43.0399,42.8976,46.9051,45.2253,46.8086,DOWN,0
2002-07-15,42.6984,43.0399,46.8971,44.2236,46.7523,DOWN,0
2002-07-16,42.5846,42.6842,46.8847,43.3387,46.705,UP,1
2002-07-17,43.296,43.1537,46.8681,42.9943,46.6774,DOWN,0
2002-07-18,41.7309,43.296,46.8449,42.6699,46.5972,DOWN,0
2002-07-19,39.6109,40.4077,46.808,41.9841,46.4623,DOWN,0
2002-07-22,37.9178,39.7532,46.7632,41.028,46.2634,DOWN,0
2002-07-23,37.2633,39.1272,46.7148,39.9638,46.0605,UP,1
2002-07-24,39.056,35.5701,46.673,39.1158,45.8886,UP,1
2002-07-25,41.7878,38.9137,46.6475,39.1272,45.7478,UP,1
2002-07-26,41.9016,41.6455,46.6221,39.5853,45.6248,UP,1
2002-07-29,43.609,41.9728,46.6005,40.7235,45.5406,DOWN,0
2002-07-30,41.9159,43.2533,46.562,41.6541,45.4046,DOWN,0
2002-07-31,41.0764,41.9159,46.5219,42.0581,45.2703,UP,1
2002-08-01,41.2614,41.1191,46.4841,41.9528,45.1431,DOWN,0
2002-08-02,39.1129,41.2614,46.4354,41.3951,44.9612,DOWN,0
2002-08-05,37.9889,38.4158,46.3844,40.2711,44.7435,UP,1
2002-08-06,39.867,38.8426,46.3406,39.8613,44.5745,UP,1
2002-08-07,40.9199,40.365,46.304,39.83,44.4311,UP,1
2002-08-08,41.6597,41.2614,46.2654,39.9097,44.3352,DOWN,0
2002-08-09,41.4463,41.6597,46.225,40.3764,44.2362,DOWN,0
2002-08-12,41.3325,41.2614,46.1827,41.0451,44.1141,UP,1
2002-08-13,41.6882,41.6028,46.1432,41.4093,44.0284,UP,1
2002-08-14,42.9545,41.5744,46.1089,41.8163,43.9627,DOWN,0
2002-08-15,42.4707,42.9545,46.076,41.9785,43.8679,DOWN,0
2002-08-16,41.9728,42.4707,46.0435,42.0837,43.7917,UP,1
2002-08-19,42.6842,42.2573,46.0204,42.3541,43.708,DOWN,0
2002-08-20,41.361,42.115,45.9822,42.2886,43.6061,UP,1
2002-08-21,42.0012,41.9728,45.9429,42.098,43.5279,UP,1
2002-08-22,42.7695,42.3285,45.9088,42.1577,43.4388,DOWN,0
2002-08-23,41.9585,42.1862,45.8646,42.1549,43.3688,UP,1
2002-08-26,42.8264,42.3142,45.8232,42.1833,43.3196,UP,1
2002-08-27,43.2106,43.424,45.7854,42.5533,43.2448,DOWN,0
2002-08-28,42.115,43.0399,45.7412,42.576,43.158,UP,1
2002-08-29,42.9972,42.115,45.7051,42.6216,43.0891,DOWN,0
2002-08-30,42.9972,42.7838,45.6637,42.8293,43.0086,DOWN,0
2002-09-03,41.987,42.6842,45.6137,42.6614,42.942,UP,1
2002-09-04,42.6984,42.115,45.5604,42.559,42.8811,DOWN,0
2002-09-05,41.2187,41.6455,45.501,42.3797,42.7724,UP,1
2002-09-06,42.5846,41.8305,45.4422,42.2972,42.7092,DOWN,0
2002-09-09,41.8305,42.5846,45.3822,42.0638,42.5783,UP,1
2002-09-10,42.6842,42.0439,45.3287,42.2033,42.4537,DOWN,0
2002-09-11,42.4565,43.0399,45.271,42.1549,42.3202,DOWN,0
2002-09-12,41.4036,41.7451,45.2096,42.1919,42.2058,DOWN,0
2002-09-13,41.2471,41.0479,45.1488,41.9244,42.0857,UP,1
2002-09-16,41.3894,41.1902,45.0911,41.8362,41.9534,DOWN,0
2002-09-17,41.3183,42.5419,45.0354,41.563,41.8256,UP,1
2002-09-18,41.5032,40.9626,44.9761,41.3723,41.7155,DOWN,0
2002-09-19,40.4646,40.9768,44.9154,41.1845,41.6245,UP,1
2002-09-20,41.6313,41.4748,44.8596,41.2614,41.59,DOWN,0
2002-09-23,40.9626,41.1191,44.7921,41.176,41.5485,DOWN,0
2002-09-24,39.3263,39.9808,44.7191,40.7776,41.481,UP,1
2002-09-25,41.4748,39.8386,44.6618,40.7719,41.4588,DOWN,0
2002-09-26,40.9768,40.7918,44.6067,40.8744,41.4125,DOWN,0
2002-09-27,39.3406,40.4788,44.5416,40.4162,41.3647,DOWN,0
2002-09-30,38.8568,38.4158,44.477,39.9951,41.3496,UP,1
2002-10-01,42.3996,39.554,44.4382,40.6097,41.4392,DOWN,0
2002-10-02,38.7715,42.3996,44.3845,40.0691,41.4694,DOWN,0
2002-10-03,37.9747,38.7715,44.3261,39.4686,41.4477,DOWN,0
2002-10-04,37.3202,37.9747,44.2495,39.0645,41.3584,DOWN,0
2002-10-07,36.2104,36.9218,44.1728,38.5353,41.2446,UP,1
2002-10-08,36.8791,36.3527,44.1019,37.4312,41.11,DOWN,0
2002-10-09,34.8587,35.9543,44.0307,36.6486,40.9688,UP,1
2002-10-10,35.7836,34.8587,43.9653,36.2104,40.863,UP,1
2002-10-11,38.0885,35.7836,43.9125,36.3641,40.7995,DOWN,0
2002-10-14,38.0743,37.7755,43.861,36.7368,40.7787,UP,1
2002-10-15,39.4117,38.8426,43.818,37.2434,40.8072,DOWN,0
2002-10-16,38.7003,39.4117,43.7712,38.0117,40.7839,UP,1
2002-10-17,39.8955,39.6963,43.7274,38.8341,40.7634,DOWN,0
2002-10-18,39.6536,39.8386,43.6736,39.1471,40.7233,UP,1
2002-10-21,41.2044,39.4971,43.6182,39.7731,40.7184,DOWN,0
2002-10-22,39.5398,40.9768,43.5624,39.7987,40.6826,DOWN,0
2002-10-23,39.1841,39.5398,43.5117,39.8955,40.6325,DOWN,0
2002-10-24,35.5275,40.1943,43.4474,39.0219,40.4839,UP,1
2002-10-25,38.06,34.503,43.4168,38.7032,40.3957,DOWN,0
2002-10-28,37.249,37.9889,43.3878,37.9121,40.3013,DOWN,0
2002-10-29,36.8222,37.2633,43.3795,37.3686,40.184,UP,1
2002-10-30,36.9929,36.8507,43.3763,36.9303,40.0967,DOWN,0
2002-10-31,36.9787,36.9929,43.3823,37.2206,39.9962,UP,1
2002-11-01,37.6759,36.623,43.3838,37.1438,39.8943,DOWN,0
2002-11-04,36.9929,37.8466,43.3779,37.0925,39.795,UP,1
2002-11-05,37.5763,36.9929,43.3779,37.2434,39.69,UP,1
2002-11-06,39.4117,38.4158,43.3864,37.7271,39.614,DOWN,0
2002-11-07,37.7043,39.1272,43.3757,37.8722,39.5258,UP,1
2002-11-08,37.747,37.7755,43.3589,37.8865,39.4208,DOWN,0
2002-11-11,36.2389,37.4198,43.3405,37.7356,39.2857,UP,1
2002-11-12,37.2206,36.1393,43.3271,37.6645,39.1903,UP,1
2002-11-13,37.7043,37.1779,43.3133,37.323,39.0904,UP,1
2002-11-14,39.6251,37.9889,43.3012,37.7072,39.0586,DOWN,0
2002-11-15,39.1272,38.7999,43.2866,37.9832,38.9894,DOWN,0
2002-11-18,38.6719,39.1272,43.2699,38.4698,38.9263,UP,1
2002-11-19,39.3263,38.558,43.2619,38.891,38.8591,UP,1
2002-11-20,39.9808,38.7715,43.2541,39.3463,38.8096,UP,1
2002-11-21,41.7167,40.052,43.2539,39.7646,38.8158,DOWN,0
2002-11-22,41.2329,41.6171,43.2472,40.1857,38.8156,UP,1
2002-11-25,42.4992,41.0479,43.2433,40.9512,38.8378,DOWN,0
2002-11-26,42.4138,41.9728,43.2424,41.5687,38.8597,UP,1
2002-11-27,43.8224,42.4281,43.2481,42.337,38.906,UP,1
2002-11-29,45.3875,44.8184,43.2629,43.0712,39.0045,DOWN,0
2002-12-02,43.3671,45.7859,43.2623,43.498,39.0392,DOWN,0
2002-12-03,42.5703,42.6984,43.2633,43.5122,39.0714,DOWN,0
2002-12-04,42.4707,41.9585,43.264,43.5236,39.1343,DOWN,0
