ticker,URI US Equity,URI US Equity,URI US Equity,URI US Equity,URI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-12,23.45,23.5,19.1238,23.78,23.45,UP,1
2001-07-13,23.55,23.6,19.1303,23.71,23.4758,DOWN,0
2001-07-16,23.38,23.6,19.1322,23.536,23.499,UP,1
2001-07-17,23.95,23.13,19.1338,23.516,23.53,DOWN,0
2001-07-18,23.87,23.85,19.1326,23.64,23.5654,DOWN,0
2001-07-19,23.87,23.8,19.1335,23.724,23.6148,DOWN,0
2001-07-20,23.41,24.0,19.129,23.696,23.653,UP,1
2001-07-23,24.15,23.5,19.1316,23.85,23.6998,DOWN,0
2001-07-24,23.66,24.1,19.1302,23.792,23.744,DOWN,0
2001-07-25,23.43,23.65,19.1295,23.704,23.787,UP,1
2001-07-26,23.8,23.35,19.1317,23.69,23.8492,UP,1
2001-07-27,23.95,23.8,19.1339,23.798,23.9142,DOWN,0
2001-07-30,23.32,23.95,19.1371,23.632,23.9646,UP,1
2001-07-31,23.39,23.0,19.1462,23.578,24.0154,UP,1
2001-08-01,23.69,23.4,19.1559,23.63,24.0644,DOWN,0
2001-08-02,23.51,23.8,19.1647,23.572,24.0888,UP,1
2001-08-03,23.9,23.75,19.1855,23.562,24.1098,DOWN,0
2001-08-06,23.21,23.65,19.2031,23.54,24.1254,UP,1
2001-08-07,23.33,23.25,19.2188,23.528,24.1468,DOWN,0
2001-08-08,23.14,23.25,19.2326,23.418,24.1662,DOWN,0
2001-08-09,23.05,23.14,19.2463,23.326,24.1678,UP,1
2001-08-10,23.35,23.05,19.2624,23.216,24.1734,UP,1
2001-08-13,23.4,23.35,19.2804,23.254,24.1794,UP,1
2001-08-14,23.45,23.4,19.3035,23.278,24.1724,DOWN,0
2001-08-15,23.24,23.25,19.3269,23.298,24.1438,UP,1
2001-08-16,23.51,23.24,19.3476,23.39,24.1294,UP,1
2001-08-17,23.72,23.26,19.3587,23.464,24.0988,UP,1
2001-08-20,24.47,23.6,19.3792,23.678,24.0686,DOWN,0
2001-08-21,24.13,24.47,19.398,23.814,24.0418,DOWN,0
2001-08-22,23.98,24.16,19.4229,23.962,23.9964,DOWN,0
2001-08-23,23.96,23.98,19.448,24.052,23.9672,DOWN,0
2001-08-24,23.92,23.85,19.4744,24.092,23.9376,DOWN,0
2001-08-27,23.79,24.0,19.4956,23.956,23.9194,DOWN,0
2001-08-28,23.58,23.65,19.5213,23.846,23.9028,UP,1
2001-08-29,23.64,23.62,19.5479,23.778,23.8848,DOWN,0
2001-08-30,22.84,23.64,19.5724,23.554,23.8506,UP,1
2001-08-31,23.25,22.95,19.5993,23.42,23.827,DOWN,0
2001-09-04,23.2,23.25,19.6225,23.302,23.817,DOWN,0
2001-09-05,23.12,23.21,19.6497,23.21,23.8116,DOWN,0
2001-09-06,22.65,23.08,19.6732,23.012,23.7924,DOWN,0
2001-09-07,21.64,22.45,19.6961,22.772,23.7282,DOWN,0
2001-09-10,20.53,21.64,19.7156,22.228,23.6362,DOWN,0
2001-09-17,19.86,20.3,19.7359,21.56,23.5144,DOWN,0
2001-09-18,19.5,19.9,19.7518,20.836,23.3948,DOWN,0
2001-09-19,18.7,19.6,19.7634,20.046,23.2634,DOWN,0
2001-09-20,18.7,18.5,19.7773,19.458,23.1318,DOWN,0
2001-09-21,17.9,18.25,19.7899,18.932,23.0118,UP,1
2001-09-24,18.18,17.9,19.803,18.596,22.8904,UP,1
2001-09-25,18.5,18.18,19.8127,18.396,22.7794,DOWN,0
2001-09-26,16.46,17.8,19.8168,17.948,22.6436,UP,1
2001-09-27,17.15,16.4,19.8173,17.638,22.5176,UP,1
2001-09-28,17.34,17.3,19.8215,17.526,22.3934,DOWN,0
2001-10-01,17.1,17.35,19.8242,17.31,22.2678,DOWN,0
2001-10-02,16.97,17.0,19.819,17.004,22.1282,UP,1
2001-10-03,18.67,16.75,19.8233,17.446,22.0242,DOWN,0
2001-10-04,18.33,19.0,19.8237,17.682,21.9134,DOWN,0
2001-10-05,17.76,18.3,19.8269,17.766,21.8004,UP,1
2001-10-08,17.8,17.76,19.8331,17.906,21.6734,UP,1
2001-10-09,17.85,17.8,19.8411,18.082,21.5572,UP,1
2001-10-10,19.24,17.8,19.8735,18.196,21.4734,UP,1
2001-10-11,19.5,19.24,19.9066,18.43,21.3874,DOWN,0
2001-10-12,18.43,19.45,19.9378,18.564,21.277,UP,1
2001-10-15,18.75,18.5,19.9716,18.754,21.1856,UP,1
2001-10-16,19.15,18.8,20.0052,19.014,21.1008,DOWN,0
2001-10-17,18.11,19.15,20.0332,18.788,20.9892,DOWN,0
2001-10-18,17.79,17.8,20.0547,18.446,20.8748,DOWN,0
2001-10-19,17.71,17.79,20.0716,18.302,20.751,DOWN,0
2001-10-22,17.5,17.75,20.092,18.052,20.6368,UP,1
2001-10-23,18.0,17.55,20.116,17.822,20.5302,UP,1
2001-10-24,18.29,18.0,20.1359,17.858,20.4332,UP,1
2001-10-25,18.72,17.6,20.1551,18.044,20.3466,UP,1
2001-10-26,19.31,18.7,20.1779,18.364,20.2658,DOWN,0
2001-10-29,18.65,19.45,20.1965,18.594,20.1708,UP,1
2001-10-30,18.68,18.25,20.2165,18.73,20.0754,DOWN,0
2001-10-31,18.25,18.69,20.2318,18.722,19.9756,UP,1
2001-11-01,18.7,18.15,20.2512,18.718,19.8794,UP,1
2001-11-02,19.05,18.7,20.2721,18.666,19.786,DOWN,0
2001-11-05,18.86,18.8,20.2864,18.708,19.6738,DOWN,0
2001-11-06,18.6,18.86,20.3003,18.692,19.5632,UP,1
2001-11-07,19.67,18.7,20.3227,18.976,19.477,UP,1
2001-11-08,20.54,19.75,20.3489,19.344,19.4086,DOWN,0
2001-11-09,20.54,20.4,20.3738,19.642,19.341,DOWN,0
2001-11-12,20.41,20.4,20.3952,19.952,19.2734,UP,1
2001-11-13,20.5,19.0,20.418,20.332,19.2118,UP,1
2001-11-14,20.55,20.65,20.4379,20.508,19.15,UP,1
2001-11-15,21.3,20.75,20.4597,20.66,19.1192,UP,1
2001-11-16,21.63,21.31,20.4805,20.878,19.0868,UP,1
2001-11-19,21.88,21.65,20.499,21.172,19.0604,DOWN,0
2001-11-20,21.05,21.83,20.5178,21.282,19.019,DOWN,0
2001-11-21,20.95,21.2,20.5361,21.362,18.985,UP,1
2001-11-23,21.2,21.1,20.5581,21.342,18.9762,UP,1
2001-11-26,21.72,21.35,20.5817,21.36,19.0,DOWN,0
2001-11-27,21.7,21.8,20.6049,21.324,19.0368,UP,1
2001-11-28,21.81,21.7,20.6282,21.476,19.083,UP,1
2001-11-29,22.02,21.81,20.6513,21.69,19.1494,DOWN,0
2001-11-30,21.77,22.15,20.6735,21.804,19.2108,UP,1
2001-12-03,21.84,21.95,20.6933,21.828,19.2896,UP,1
2001-12-04,22.85,21.95,20.7142,22.058,19.383,UP,1
2001-12-05,24.0,23.1,20.7496,22.496,19.493,UP,1
2001-12-06,24.49,24.0,20.7826,22.99,19.6536,DOWN,0
2001-12-07,24.44,24.3,20.8185,23.524,19.7994,DOWN,0
2001-12-10,23.78,23.25,20.8526,23.912,19.9282,UP,1
2001-12-11,24.48,23.78,20.8901,24.238,20.0758,DOWN,0
2001-12-12,23.65,24.48,20.9243,24.168,20.2094,DOWN,0
2001-12-13,22.85,23.65,20.9535,23.84,20.293,UP,1
2001-12-14,22.89,23.1,20.983,23.53,20.3842,DOWN,0
2001-12-17,22.8,22.95,21.0156,23.334,20.485,DOWN,0
2001-12-18,22.75,22.8,21.0438,22.988,20.584,DOWN,0
2001-12-19,22.74,22.85,21.0721,22.806,20.6818,UP,1
2001-12-20,22.9,22.65,21.0971,22.816,20.755,DOWN,0
2001-12-21,22.7,22.4,21.1246,22.778,20.819,DOWN,0
2001-12-24,22.62,22.7,21.1508,22.742,20.9028,UP,1
2001-12-26,22.87,22.8,21.1777,22.766,20.9852,UP,1
2001-12-27,23.47,22.95,21.2037,22.912,21.0716,DOWN,0
2001-12-28,23.38,23.65,21.2234,23.008,21.177,DOWN,0
2001-12-31,22.7,23.25,21.2435,23.008,21.2752,UP,1
2002-01-02,23.02,22.62,21.2615,23.088,21.3814,DOWN,0
2002-01-03,22.57,23.02,21.2821,23.028,21.4828,UP,1
2002-01-04,23.1,22.75,21.3076,22.954,21.5848,DOWN,0
2002-01-07,22.23,23.1,21.331,22.724,21.6636,UP,1
2002-01-08,22.87,22.45,21.3591,22.758,21.7466,DOWN,0
2002-01-09,22.62,22.75,21.3872,22.678,21.8128,UP,1
2002-01-10,22.85,22.62,21.4205,22.734,21.8968,DOWN,0
2002-01-11,22.4,22.85,21.4524,22.594,21.9712,DOWN,0
2002-01-14,20.05,21.3,21.4702,22.158,22.0072,UP,1
2002-01-15,20.62,20.05,21.4922,21.708,22.0456,DOWN,0
2002-01-16,20.36,20.62,21.509,21.256,22.0718,UP,1
2002-01-17,20.42,20.5,21.5294,20.77,22.103,DOWN,0
2002-01-18,20.07,20.4,21.5498,20.304,22.1324,DOWN,0
2002-01-22,19.97,19.95,21.568,20.288,22.1384,UP,1
2002-01-23,20.49,20.15,21.5916,20.262,22.1374,UP,1
2002-01-24,21.12,20.45,21.6209,20.414,22.149,DOWN,0
2002-01-25,20.93,21.0,21.6496,20.516,22.1594,DOWN,0
2002-01-28,20.66,20.99,21.6682,20.634,22.1626,DOWN,0
2002-01-29,20.02,20.67,21.6859,20.644,22.152,UP,1
2002-01-30,21.39,20.2,21.7079,20.824,22.1538,DOWN,0
2002-01-31,21.25,22.05,21.7257,20.85,22.1462,UP,1
2002-02-01,21.65,21.55,21.7444,20.994,22.1416,DOWN,0
2002-02-04,21.15,21.9,21.7619,21.092,22.1436,DOWN,0
2002-02-05,20.78,21.15,21.7797,21.244,22.1402,UP,1
2002-02-06,21.01,20.9,21.7953,21.168,22.1364,DOWN,0
2002-02-07,20.85,21.1,21.8045,21.088,22.119,UP,1
2002-02-08,21.08,20.86,21.8172,20.974,22.1066,UP,1
2002-02-11,21.85,21.3,21.8352,21.114,22.1074,UP,1
2002-02-12,22.17,21.85,21.8558,21.392,22.1104,UP,1
2002-02-13,22.8,22.25,21.8813,21.75,22.131,UP,1
2002-02-14,22.86,22.8,21.9032,22.152,22.1514,DOWN,0
2002-02-15,22.23,22.7,21.9194,22.382,22.139,DOWN,0
2002-02-19,22.01,22.24,21.9305,22.414,22.0992,DOWN,0
2002-02-20,21.98,22.1,21.9403,22.376,22.049,DOWN,0
2002-02-21,21.5,22.0,21.9393,22.116,21.9902,UP,1
2002-02-22,21.59,21.7,21.9359,21.862,21.9464,UP,1
2002-02-25,22.28,21.65,21.9362,21.872,21.9024,UP,1
2002-02-26,24.21,22.75,21.9453,22.312,21.9136,UP,1
2002-02-27,24.56,24.22,21.9576,22.828,21.9478,DOWN,0
2002-02-28,24.33,24.45,21.9722,23.394,21.9766,UP,1
2002-03-01,25.2,24.5,21.9907,24.116,22.0246,UP,1
2002-03-04,27.1,25.5,22.0172,25.08,22.1116,DOWN,0
2002-03-05,26.61,27.05,22.043,25.56,22.189,UP,1
2002-03-06,26.87,26.55,22.0709,26.022,22.2684,UP,1
2002-03-07,29.12,29.75,22.1131,26.98,22.3968,UP,1
2002-03-08,30.32,29.05,22.1612,28.004,22.5508,DOWN,0
2002-03-11,29.95,30.5,22.2069,28.574,22.6924,UP,1
2002-03-12,29.99,29.9,22.2526,29.25,22.8228,DOWN,0
2002-03-13,29.49,30.3,22.2939,29.774,22.945,DOWN,0
2002-03-14,29.4,29.6,22.3294,29.83,23.079,UP,1
2002-03-15,29.48,29.35,22.3626,29.662,23.2082,UP,1
2002-03-18,30.54,29.5,22.4031,29.78,23.3676,DOWN,0
2002-03-19,27.1,28.0,22.4273,29.202,23.4476,DOWN,0
2002-03-20,26.01,26.5,22.4465,28.506,23.5232,DOWN,0
2002-03-21,25.8,26.1,22.4607,27.786,23.5818,UP,1
2002-03-22,26.35,25.95,22.4771,27.16,23.6564,UP,1
2002-03-25,26.8,26.85,22.4956,26.412,23.7354,UP,1
2002-03-26,27.5,26.85,22.5141,26.492,23.8374,DOWN,0
2002-03-27,27.5,27.5,22.5282,26.79,23.9864,DOWN,0
2002-03-28,27.48,27.7,22.5445,27.126,24.1236,DOWN,0
2002-04-01,27.09,27.9,22.5537,27.274,24.2582,DOWN,0
2002-04-02,26.76,27.0,22.5576,27.266,24.385,DOWN,0
2002-04-03,26.05,26.75,22.5605,26.976,24.5046,UP,1
2002-04-04,26.71,26.1,22.5628,26.818,24.6394,UP,1
2002-04-05,26.97,27.1,22.5705,26.716,24.769,UP,1
2002-04-08,27.86,26.75,22.5828,26.87,24.9038,DOWN,0
2002-04-09,27.76,27.9,22.5981,27.07,25.0404,UP,1
2002-04-10,28.87,27.8,22.6204,27.634,25.2046,DOWN,0
2002-04-11,27.5,28.75,22.6352,27.792,25.3542,UP,1
2002-04-12,27.9,27.65,22.652,27.978,25.4844,DOWN,0
2002-04-15,27.45,27.9,22.6671,27.896,25.6084,UP,1
2002-04-16,28.6,27.65,22.6916,28.064,25.7474,DOWN,0
2002-04-17,27.67,28.7,22.713,27.824,25.8778,DOWN,0
2002-04-18,27.35,27.74,22.7317,27.794,26.0092,DOWN,0
2002-04-19,27.34,27.55,22.7441,27.682,26.1358,DOWN,0
2002-04-22,26.78,27.34,22.7524,27.548,26.2544,UP,1
2002-04-23,27.09,26.8,22.7581,27.246,26.3746,DOWN,0
2002-04-24,26.52,27.1,22.7633,27.016,26.468,DOWN,0
2002-04-25,26.16,26.72,22.7677,26.778,26.5478,DOWN,0
2002-04-26,25.71,26.3,22.7699,26.452,26.606,DOWN,0
2002-04-29,25.01,25.9,22.7754,26.098,26.649,UP,1
2002-04-30,25.5,25.05,22.7817,25.78,26.7144,UP,1
2002-05-01,25.99,25.5,22.7914,25.674,26.794,DOWN,0
2002-05-02,25.76,26.0,22.8039,25.594,26.8696,DOWN,0
2002-05-03,25.18,25.8,22.8126,25.488,26.9432,DOWN,0
2002-05-06,24.95,25.15,22.8196,25.476,27.0104,DOWN,0
2002-05-07,24.38,25.01,22.8246,25.252,27.0524,UP,1
2002-05-08,24.95,24.48,22.8296,25.044,27.0672,DOWN,0
2002-05-09,24.37,24.96,22.8321,24.766,27.0634,DOWN,0
2002-05-10,24.0,24.6,22.8327,24.53,27.0568,DOWN,0
2002-05-13,23.86,24.5,22.835,24.312,27.03,UP,1
2002-05-14,25.25,23.86,22.8405,24.486,26.993,UP,1
2002-05-15,25.66,25.15,22.8505,24.628,26.974,DOWN,0
2002-05-16,25.07,25.46,22.8587,24.768,26.938,DOWN,0
2002-05-17,24.68,25.27,22.8631,24.904,26.8492,DOWN,0
2002-05-20,24.36,24.5,22.8651,25.004,26.73,DOWN,0
2002-05-21,23.1,24.36,22.864,24.574,26.593,DOWN,0
2002-05-22,23.05,23.06,22.8623,24.052,26.4542,UP,1
2002-05-23,23.55,23.0,22.8616,23.748,26.3354,UP,1
2002-05-24,23.61,23.55,22.8621,23.534,26.2196,DOWN,0
2002-05-28,23.53,23.65,22.8603,23.368,26.1006,DOWN,0
2002-05-29,23.06,23.54,22.8595,23.36,25.951,DOWN,0
2002-05-30,23.05,23.06,22.8581,23.36,25.87,UP,1
2002-05-31,23.34,23.1,22.8591,23.318,25.8166,DOWN,0
2002-06-03,22.82,23.35,22.858,23.16,25.757,DOWN,0
2002-06-04,22.42,23.0,22.8533,22.938,25.6784,UP,1
2002-06-05,22.6,22.45,22.8493,22.846,25.5944,DOWN,0
2002-06-06,22.4,22.5,22.8441,22.716,25.4924,UP,1
2002-06-07,22.78,21.75,22.8418,22.604,25.398,UP,1
2002-06-10,22.91,22.9,22.8388,22.622,25.3066,DOWN,0
2002-06-11,22.5,22.95,22.8327,22.638,25.2148,DOWN,0
2002-06-12,21.95,22.4,22.8201,22.508,25.1186,UP,1
2002-06-13,22.15,21.98,22.8102,22.458,25.0406,UP,1
2002-06-14,22.58,22.4,22.8032,22.418,24.958,UP,1
2002-06-17,23.18,22.65,22.7993,22.472,24.8822,UP,1
2002-06-18,23.32,23.1,22.7963,22.636,24.7914,DOWN,0
2002-06-19,22.57,23.25,22.7902,22.76,24.6876,DOWN,0
2002-06-20,22.28,22.75,22.7837,22.786,24.5558,DOWN,0
2002-06-21,21.99,22.03,22.7754,22.668,24.4456,DOWN,0
2002-06-24,21.47,22.08,22.7686,22.326,24.317,UP,1
2002-06-25,21.98,21.6,22.7622,22.058,24.2076,DOWN,0
2002-06-26,21.48,21.55,22.7536,21.84,24.0652,UP,1
2002-06-27,21.85,21.95,22.7473,21.754,23.9488,DOWN,0
2002-06-28,21.8,21.85,22.743,21.716,23.8378,DOWN,0
2002-07-01,17.95,18.6,22.7246,21.012,23.65,DOWN,0
2002-07-02,17.69,18.0,22.7104,20.154,23.4682,DOWN,0
2002-07-03,16.9,17.55,22.6956,19.238,23.2644,UP,1
2002-07-05,17.35,16.9,22.6848,18.338,23.081,DOWN,0
2002-07-08,17.09,16.57,22.6768,17.396,22.8996,DOWN,0
2002-07-09,16.83,17.07,22.6674,17.172,22.722,DOWN,0
2002-07-10,15.85,16.65,22.6572,16.804,22.5388,DOWN,0
2002-07-11,15.54,15.9,22.644,16.532,22.3396,UP,1
2002-07-12,15.75,15.7,22.6302,16.212,22.1348,UP,1
2002-07-15,16.62,15.5,22.631,16.118,21.952,DOWN,0
2002-07-16,15.96,16.0,22.6251,15.944,21.7676,UP,1
2002-07-17,16.12,16.1,22.619,15.998,21.591,DOWN,0
2002-07-18,15.91,16.0,22.613,16.072,21.4216,DOWN,0
2002-07-19,15.89,15.75,22.6076,16.1,21.2404,DOWN,0
2002-07-22,15.13,15.64,22.5899,15.802,21.0556,DOWN,0
2002-07-23,14.13,14.85,22.5689,15.436,20.8582,DOWN,0
2002-07-24,13.58,13.4,22.548,14.928,20.6526,UP,1
2002-07-25,14.0,13.59,22.529,14.546,20.4276,DOWN,0
2002-07-26,13.6,14.0,22.5078,14.088,20.1864,UP,1
2002-07-29,14.8,14.0,22.4856,14.022,19.981,UP,1
2002-07-30,15.0,14.75,22.4631,14.196,19.7874,DOWN,0
2002-07-31,14.5,14.9,22.4434,14.38,19.5902,DOWN,0
2002-08-01,14.11,14.5,22.4202,14.402,19.4104,DOWN,0
2002-08-02,13.16,14.21,22.3903,14.314,19.2126,DOWN,0
2002-08-05,12.7,13.2,22.3632,13.894,18.9956,UP,1
2002-08-06,13.5,12.71,22.3418,13.594,18.7934,DOWN,0
2002-08-07,13.16,13.53,22.319,13.326,18.586,UP,1
2002-08-08,13.73,13.06,22.3002,13.25,18.3994,DOWN,0
2002-08-09,13.5,13.63,22.2777,13.318,18.2084,DOWN,0
2002-08-12,13.34,13.4,22.2529,13.446,18.0084,DOWN,0
2002-08-13,12.83,13.4,22.2235,13.312,17.8086,UP,1
2002-08-14,13.74,12.83,22.1956,13.428,17.635,UP,1
2002-08-15,14.31,13.84,22.1739,13.544,17.4692,UP,1
2002-08-16,14.5,14.29,22.153,13.744,17.3112,UP,1
2002-08-19,15.15,14.9,22.1375,14.106,17.1586,DOWN,0
2002-08-20,14.85,15.35,22.1183,14.51,16.9974,UP,1
2002-08-21,15.6,15.2,22.101,14.882,16.8594,UP,1
2002-08-22,15.61,15.65,22.0848,15.142,16.7326,DOWN,0
2002-08-23,15.18,15.45,22.0677,15.278,16.5932,UP,1
2002-08-26,15.74,15.3,22.048,15.396,16.4564,DOWN,0
2002-08-27,15.1,15.85,22.0208,15.446,16.2948,DOWN,0
2002-08-28,15.0,15.08,21.9931,15.326,16.1284,UP,1
2002-08-29,15.45,14.9,21.9683,15.294,15.986,DOWN,0
2002-08-30,15.45,15.41,21.9431,15.348,15.8494,DOWN,0
2002-09-03,14.18,15.45,21.9112,15.036,15.6932,UP,1
2002-09-04,14.87,14.5,21.8791,14.99,15.5612,DOWN,0
2002-09-05,13.77,14.77,21.8398,14.744,15.397,UP,1
2002-09-06,14.35,13.98,21.8021,14.524,15.2544,UP,1
2002-09-09,14.55,14.3,21.7696,14.344,15.1084,DOWN,0
2002-09-10,14.28,14.55,21.7363,14.364,14.958,DOWN,0
2002-09-11,14.28,14.18,21.7017,14.246,14.8846,DOWN,0
2002-09-12,14.11,14.25,21.6636,14.314,14.813,DOWN,0
2002-09-13,13.34,14.06,21.6218,14.112,14.7418,DOWN,0
2002-09-16,13.2,13.44,21.5788,13.842,14.6588,DOWN,0
2002-09-17,12.76,13.45,21.5325,13.538,14.5722,DOWN,0
2002-09-18,12.35,12.7,21.4854,13.152,14.4826,UP,1
2002-09-19,12.46,12.25,21.4385,12.822,14.4148,DOWN,0
2002-09-20,11.0,12.4,21.3792,12.354,14.324,DOWN,0
2002-09-23,9.13,11.0,21.3049,11.54,14.1916,UP,1
2002-09-24,9.25,9.13,21.2287,10.838,14.0442,UP,1
2002-09-25,9.52,9.25,21.1541,10.272,13.9154,UP,1
2002-09-26,9.7,9.52,21.0837,9.72,13.787,DOWN,0
2002-09-27,8.95,9.6,21.006,9.31,13.6478,DOWN,0
2002-09-30,8.44,8.85,20.93,9.172,13.4988,DOWN,0
2002-10-01,8.14,8.47,20.8564,8.95,13.359,DOWN,0
2002-10-02,8.09,8.13,20.7824,8.664,13.2382,DOWN,0
2002-10-03,6.93,8.05,20.7031,8.11,13.1052,UP,1
2002-10-04,7.05,6.96,20.6246,7.73,12.9662,DOWN,0
2002-10-07,7.01,7.1,20.5459,7.444,12.8344,UP,1
2002-10-08,7.25,7.02,20.4677,7.266,12.6834,DOWN,0
2002-10-09,7.1,6.75,20.3897,7.068,12.5254,UP,1
2002-10-10,7.23,7.0,20.3127,7.128,12.38,UP,1
2002-10-11,7.52,7.33,20.236,7.222,12.2482,DOWN,0
2002-10-14,7.3,7.55,20.1551,7.28,12.131,UP,1
2002-10-15,8.0,7.4,20.0782,7.43,12.037,DOWN,0
2002-10-16,7.35,7.9,20.0015,7.48,11.914,DOWN,0
2002-10-17,7.1,7.55,19.9219,7.454,11.7928,UP,1
2002-10-18,7.27,7.3,19.8454,7.404,11.6636,UP,1
2002-10-21,7.4,7.25,19.7669,7.424,11.5416,DOWN,0
2002-10-22,7.4,7.58,19.6927,7.304,11.4228,DOWN,0
2002-10-23,6.45,7.25,19.6106,7.124,11.2952,UP,1
2002-10-24,6.65,6.5,19.5308,7.034,11.1534,DOWN,0
2002-10-25,6.45,7.05,19.4488,6.87,10.9962,DOWN,0
2002-10-28,6.3,6.55,19.3683,6.65,10.8322,DOWN,0
2002-10-29,6.05,6.28,19.2983,6.38,10.6502,DOWN,0
2002-10-30,6.04,6.09,19.2254,6.298,10.474,UP,1
2002-10-31,6.1,6.1,19.1541,6.188,10.284,UP,1
2002-11-01,6.18,6.1,19.0829,6.134,10.0954,UP,1
2002-11-04,6.75,6.25,19.0163,6.224,9.9268,UP,1
2002-11-05,7.0,7.03,18.9514,6.414,9.752,UP,1
2002-11-06,7.3,7.1,18.8855,6.666,9.596,DOWN,0
2002-11-07,7.25,7.4,18.8161,6.896,9.441,UP,1
2002-11-08,7.5,7.25,18.749,7.16,9.282,DOWN,0
2002-11-11,7.35,7.4,18.6824,7.28,9.12,UP,1
2002-11-12,7.73,7.37,18.621,7.426,8.991,UP,1
2002-11-13,8.49,7.53,18.5565,7.664,8.8634,UP,1
2002-11-14,8.93,8.59,18.4949,8.0,8.7666,DOWN,0
2002-11-15,8.9,8.83,18.4311,8.28,8.6576,UP,1
2002-11-18,9.15,8.89,18.3711,8.64,8.5496,DOWN,0
2002-11-19,9.1,9.05,18.3127,8.914,8.446,DOWN,0
2002-11-20,8.95,9.05,18.2524,9.006,8.3394,UP,1
2002-11-21,9.76,8.95,18.197,9.172,8.2524,UP,1
2002-11-22,10.11,9.56,18.1421,9.414,8.1878,DOWN,0
2002-11-25,9.67,10.2,18.0812,9.518,8.1172,DOWN,0
2002-11-26,9.35,9.84,18.0171,9.568,8.049,UP,1
2002-11-27,9.85,9.57,17.9524,9.748,7.999,DOWN,0
2002-11-29,9.69,9.95,17.8865,9.734,7.9436,UP,1
2002-12-02,10.13,9.79,17.826,9.738,7.9262,DOWN,0
2002-12-03,9.73,10.03,17.7646,9.75,7.9382,UP,1
2002-12-04,10.15,9.73,17.7055,9.91,7.9562,DOWN,0
2002-12-05,9.54,10.15,17.6457,9.848,7.9566,DOWN,0
2002-12-06,9.3,9.44,17.5842,9.77,7.9486,DOWN,0
2002-12-09,8.71,9.3,17.5164,9.486,7.9438,DOWN,0
2002-12-10,8.69,8.85,17.4388,9.278,7.9488,UP,1
2002-12-11,8.7,8.59,17.3595,8.988,7.96,UP,1
2002-12-12,9.0,9.0,17.2828,8.88,7.9782,DOWN,0
2002-12-13,8.26,8.85,17.1981,8.672,8.0048,UP,1
2002-12-16,8.83,8.36,17.1068,8.696,8.0404,UP,1
2002-12-17,9.11,8.79,17.0193,8.78,8.0824,UP,1
2002-12-18,9.42,9.07,16.932,8.924,8.1258,UP,1
2002-12-19,9.51,9.43,16.834,9.026,8.174,UP,1
2002-12-20,10.15,9.5,16.7331,9.404,8.2324,UP,1
2002-12-23,10.55,10.11,16.6361,9.748,8.293,DOWN,0
2002-12-24,10.14,10.45,16.5369,9.954,8.3498,UP,1
2002-12-26,10.2,10.18,16.4404,10.11,8.3938,DOWN,0
2002-12-27,10.07,10.2,16.3438,10.222,8.4482,UP,1
2002-12-30,10.64,10.1,16.2496,10.32,8.519,UP,1
2002-12-31,10.76,10.54,16.1507,10.362,8.5888,UP,1
2003-01-02,12.25,10.8,16.0764,10.784,8.6858,DOWN,0
2003-01-03,11.44,12.22,16.0036,11.032,8.7666,UP,1
2003-01-06,11.95,11.49,15.9343,11.408,8.8766,UP,1
2003-01-07,12.18,11.95,15.8635,11.716,8.9872,DOWN,0
2003-01-08,11.95,12.15,15.7892,11.954,9.0972,UP,1
2003-01-09,12.32,11.96,15.7133,11.968,9.2176,UP,1
2003-01-10,12.38,12.3,15.6377,12.156,9.3442,DOWN,0
2003-01-13,12.18,12.58,15.5612,12.202,9.467,UP,1
2003-01-14,12.27,12.15,15.4871,12.22,9.5904,DOWN,0
2003-01-15,11.92,11.97,15.4129,12.214,9.7052,DOWN,0
2003-01-16,11.26,11.42,15.339,12.002,9.7954,DOWN,0
2003-01-17,11.17,11.23,15.2613,11.76,9.8788,DOWN,0
2003-01-21,11.16,11.27,15.1822,11.556,9.956,DOWN,0
2003-01-22,10.62,11.06,15.096,11.226,10.0234,DOWN,0
2003-01-23,10.47,10.5,15.0096,10.936,10.0828,DOWN,0
2003-01-24,10.44,10.47,14.9174,10.772,10.1446,DOWN,0
2003-01-27,10.05,10.44,14.8302,10.548,10.191,UP,1
2003-01-28,10.25,10.2,14.7419,10.366,10.2262,UP,1
2003-01-29,10.51,10.05,14.6572,10.344,10.2578,DOWN,0
2003-01-30,10.23,10.55,14.5654,10.296,10.2844,UP,1
2003-01-31,10.33,10.13,14.4787,10.274,10.308,DOWN,0
2003-02-03,10.3,10.43,14.3934,10.324,10.332,DOWN,0
2003-02-04,10.04,10.2,14.3069,10.282,10.3538,UP,1
2003-02-05,10.05,10.09,14.2233,10.19,10.3596,DOWN,0
2003-02-06,9.99,10.09,14.1378,10.142,10.3572,DOWN,0
2003-02-07,9.59,10.15,14.0531,9.994,10.3556,UP,1
2003-02-10,9.85,9.55,13.9716,9.904,10.3656,UP,1
2003-02-11,10.0,9.85,13.893,9.896,10.3686,DOWN,0
2003-02-12,9.31,9.85,13.8145,9.748,10.361,DOWN,0
2003-02-13,9.22,9.31,13.7331,9.594,10.3428,DOWN,0
2003-02-14,8.95,9.32,13.6479,9.466,10.3272,UP,1
