ticker,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2008-01-30,28.5,29.42,27.672,32.1276,32.9077,UP,1
2008-01-31,29.61,28.06,28.094,32.0328,32.9028,UP,1
2008-02-01,31.0,29.78,29.02,31.9768,32.9073,DOWN,0
2008-02-04,30.45,30.87,29.756,31.9044,32.9086,DOWN,0
2008-02-05,28.76,30.16,29.664,31.8064,32.9006,UP,1
2008-02-06,28.93,28.9,29.75,31.697,32.894,UP,1
2008-02-07,29.1,28.69,29.648,31.5852,32.8869,UP,1
2008-02-08,30.84,28.98,29.616,31.5074,32.8888,DOWN,0
2008-02-11,30.84,30.9,29.694,31.4092,32.8931,UP,1
2008-02-12,31.0,31.0,30.142,31.2906,32.8984,DOWN,0
2008-02-13,30.84,30.95,30.524,31.1586,32.9055,DOWN,0
2008-02-14,30.72,31.11,30.848,31.0398,32.9114,DOWN,0
2008-02-15,30.35,30.49,30.75,30.9518,32.9113,UP,1
2008-02-19,31.04,30.88,30.79,30.8664,32.9163,DOWN,0
2008-02-20,30.74,30.93,30.738,30.7682,32.9192,DOWN,0
2008-02-21,29.57,30.88,30.484,30.628,32.9139,UP,1
2008-02-22,32.2,30.33,30.78,30.5444,32.9243,UP,1
2008-02-25,32.82,31.97,31.274,30.4972,32.9325,UP,1
2008-02-26,33.22,32.94,31.71,30.478,32.9456,DOWN,0
2008-02-27,32.47,33.34,32.056,30.4532,32.9531,DOWN,0
2008-02-28,32.39,32.36,32.62,30.4286,32.9624,DOWN,0
2008-02-29,31.05,32.5,32.39,30.4166,32.9674,DOWN,0
2008-03-03,30.22,30.87,31.87,30.3658,32.9677,DOWN,0
2008-03-04,29.24,29.86,31.074,30.2942,32.9636,UP,1
2008-03-05,29.6,29.3,30.5,30.2274,32.9586,DOWN,0
2008-03-06,28.72,29.49,29.766,30.114,32.9483,DOWN,0
2008-03-07,28.35,28.58,29.226,30.0032,32.9366,DOWN,0
2008-03-10,27.15,28.52,28.612,29.8578,32.9165,UP,1
2008-03-11,28.57,28.01,28.478,29.7542,32.9072,DOWN,0
2008-03-12,28.35,28.86,28.228,29.6496,32.8949,UP,1
2008-03-13,29.15,28.0,28.314,29.5558,32.8856,DOWN,0
2008-03-14,28.1,29.29,28.264,29.455,32.8667,DOWN,0
2008-03-17,27.22,27.46,28.278,29.3536,32.8422,UP,1
2008-03-18,28.71,27.92,28.306,29.3044,32.8236,DOWN,0
2008-03-19,28.02,29.25,28.24,29.2582,32.8007,UP,1
2008-03-20,28.4,28.29,28.09,29.235,32.7795,UP,1
2008-03-24,29.77,28.52,28.424,29.2604,32.7677,UP,1
2008-03-25,30.36,29.83,29.052,29.2958,32.7622,UP,1
2008-03-26,31.21,30.51,29.552,29.3546,32.7595,UP,1
2008-03-27,31.27,30.96,30.202,29.3902,32.7576,DOWN,0
2008-03-28,30.1,31.04,30.542,29.4126,32.7485,DOWN,0
2008-03-31,29.83,30.01,30.554,29.4538,32.736,UP,1
2008-04-01,30.05,30.0,30.492,29.5218,32.7244,UP,1
2008-04-02,31.21,29.77,30.492,29.6226,32.7144,UP,1
2008-04-03,31.54,31.28,30.546,29.7388,32.7055,DOWN,0
2008-04-04,31.02,31.49,30.73,29.8492,32.6921,DOWN,0
2008-04-07,30.66,31.36,30.896,29.9124,32.6771,UP,1
2008-04-08,31.09,30.42,31.104,30.0068,32.6674,DOWN,0
2008-04-09,29.9,31.2,30.842,30.0694,32.6528,UP,1
2008-04-10,30.04,29.91,30.542,30.0858,32.6402,DOWN,0
2008-04-11,29.57,30.8,30.252,30.1072,32.6266,DOWN,0
2008-04-14,29.37,29.37,29.994,30.1024,32.6074,UP,1
2008-04-15,30.25,29.57,29.826,30.0874,32.5925,UP,1
2008-04-16,30.8,30.4,30.006,30.0944,32.5786,DOWN,0
2008-04-17,30.41,30.76,30.08,30.1274,32.5572,UP,1
2008-04-18,31.55,31.0,30.476,30.1798,32.54,UP,1
2008-04-21,31.83,31.39,30.968,30.2344,32.5243,DOWN,0
2008-04-22,31.41,31.72,31.2,30.2458,32.5067,UP,1
2008-04-23,31.73,31.51,31.386,30.2636,32.4906,UP,1
2008-04-24,32.74,31.82,31.852,30.2984,32.4828,UP,1
2008-04-25,33.15,32.75,32.172,30.3446,32.4756,DOWN,0
2008-04-28,33.13,33.25,32.432,30.3928,32.4616,DOWN,0
2008-04-29,32.93,32.96,32.736,30.4444,32.4463,DOWN,0
2008-04-30,32.34,32.84,32.858,30.4704,32.4296,UP,1
2008-05-01,33.51,32.29,33.012,30.5258,32.4204,DOWN,0
2008-05-02,33.43,33.89,33.068,30.603,32.4118,DOWN,0
2008-05-05,33.22,33.44,33.086,30.6234,32.3955,UP,1
2008-05-06,34.49,33.29,33.398,30.6568,32.3876,DOWN,0
2008-05-07,34.4,34.79,33.81,30.6804,32.3782,DOWN,0
2008-05-08,34.24,34.59,33.956,30.7158,32.372,DOWN,0
2008-05-09,33.97,33.98,34.064,30.7474,32.366,UP,1
2008-05-12,34.55,32.68,34.33,30.8174,32.3661,UP,1
2008-05-13,35.0,34.51,34.432,30.913,32.374,UP,1
2008-05-14,35.06,35.05,34.564,31.0294,32.3821,UP,1
2008-05-15,35.24,35.12,34.764,31.1422,32.3917,UP,1
2008-05-16,35.77,35.33,35.124,31.2832,32.4086,UP,1
2008-05-19,36.57,35.84,35.528,31.4476,32.4216,DOWN,0
2008-05-20,36.09,36.5,35.746,31.6264,32.442,DOWN,0
2008-05-21,35.82,36.28,35.898,31.7714,32.4609,DOWN,0
2008-05-22,35.76,35.85,36.002,31.9196,32.4764,DOWN,0
2008-05-23,35.64,35.68,35.976,32.0494,32.4844,UP,1
2008-05-27,36.07,35.58,35.876,32.2088,32.5,UP,1
2008-05-28,36.52,36.39,35.962,32.3948,32.5164,UP,1
2008-05-29,37.04,36.51,36.206,32.5614,32.5347,UP,1
2008-05-30,37.22,37.07,36.498,32.7454,32.5651,UP,1
2008-06-02,37.39,37.25,36.848,32.9252,32.5998,UP,1
2008-06-03,37.54,37.43,37.142,33.0806,32.6397,DOWN,0
2008-06-04,36.7,35.8,37.178,33.2074,32.6683,DOWN,0
2008-06-05,35.95,36.26,36.96,33.3022,32.6946,DOWN,0
2008-06-06,34.29,35.77,36.374,33.3626,32.7115,UP,1
2008-06-09,34.68,34.55,35.832,33.4542,32.7286,UP,1
2008-06-10,35.86,34.59,35.496,33.5748,32.7494,DOWN,0
2008-06-11,34.95,35.78,35.146,33.6728,32.7612,UP,1
2008-06-12,35.31,34.96,35.018,33.7548,32.7741,UP,1
2008-06-13,35.84,35.4,35.328,33.8408,32.795,UP,1
2008-06-16,37.02,35.8,35.796,33.9608,32.8216,UP,1
2008-06-17,37.84,36.91,36.192,34.1044,32.8515,DOWN,0
2008-06-18,37.02,37.7,36.606,34.223,32.8738,UP,1
2008-06-19,37.57,37.0,37.058,34.3764,32.8925,DOWN,0
2008-06-20,36.74,37.39,37.238,34.5104,32.9107,DOWN,0
2008-06-23,35.97,36.56,37.028,34.6384,32.9255,DOWN,0
2008-06-24,35.21,35.7,36.502,34.7552,32.9394,UP,1
2008-06-25,35.93,36.14,36.284,34.8688,32.9574,DOWN,0
2008-06-26,34.98,35.56,35.766,34.9524,32.9665,UP,1
2008-06-27,35.11,34.82,35.44,35.0464,32.9777,UP,1
2008-06-30,36.01,34.91,35.448,35.1356,32.9897,DOWN,0
2008-07-01,33.87,35.8,35.1799,35.1764,32.9932,DOWN,0
2008-07-02,32.87,34.04,34.5679,35.2056,32.9937,UP,1
2008-07-03,33.97,34.54,34.3659,35.2504,32.9981,DOWN,0
2008-07-07,33.76,33.24,34.0959,35.2708,32.9967,UP,1
2008-07-08,34.95,33.52,33.8839,35.3068,32.9995,DOWN,0
2008-07-09,34.51,34.84,34.012,35.3344,32.9969,DOWN,0
2008-07-10,34.37,34.78,34.312,35.3632,32.9916,DOWN,0
2008-07-11,34.33,34.0,34.384,35.403,32.984,UP,1
2008-07-14,34.35,34.72,34.502,35.4198,32.9794,UP,1
2008-07-15,34.8,34.38,34.472,35.4472,32.9754,UP,1
2008-07-16,34.94,34.67,34.558,35.4816,32.9737,DOWN,0
2008-07-17,34.29,35.19,34.542,35.4776,32.9658,UP,1
2008-07-18,34.92,34.28,34.66,35.488,32.964,UP,1
2008-07-21,35.08,34.83,34.806,35.5048,32.9631,UP,1
2008-07-22,36.02,34.78,35.05,35.5458,32.9654,UP,1
2008-07-23,36.28,36.25,35.318,35.5804,32.9681,DOWN,0
2008-07-24,35.13,36.2,35.486,35.583,32.9679,UP,1
2008-07-25,36.89,35.5,35.88,35.6196,32.974,DOWN,0
2008-07-28,36.23,36.8,36.11,35.6394,32.9802,UP,1
2008-07-29,37.13,36.02,36.332,35.6666,32.9926,UP,1
2008-07-30,37.75,37.05,36.626,35.6902,33.0085,UP,1
2008-07-31,37.89,37.44,37.178,35.7262,33.0254,DOWN,0
2008-08-01,37.68,38.24,37.336,35.7634,33.0434,DOWN,0
2008-08-04,34.88,36.42,37.066,35.7458,33.0433,UP,1
2008-08-05,35.1,34.72,36.66,35.735,33.0452,UP,1
2008-08-06,35.27,34.5,36.164,35.719,33.0515,DOWN,0
2008-08-07,34.66,35.17,35.518,35.6818,33.0497,UP,1
2008-08-08,34.99,34.71,34.98,35.6408,33.0477,UP,1
2008-08-11,35.44,35.27,35.092,35.6052,33.047,DOWN,0
2008-08-12,34.92,35.16,35.056,35.5558,33.0426,DOWN,0
2008-08-13,34.54,34.94,34.91,35.4958,33.0334,UP,1
2008-08-14,34.78,34.26,34.934,35.4574,33.0252,UP,1
2008-08-15,35.15,34.98,34.966,35.4414,33.0198,DOWN,0
2008-08-18,34.42,35.46,34.762,35.444,33.0139,DOWN,0
2008-08-19,33.39,34.13,34.456,35.4182,33.0074,UP,1
2008-08-20,33.44,33.5,34.236,35.3698,32.9885,UP,1
2008-08-21,34.21,33.2,34.122,35.355,32.968,UP,1
2008-08-22,34.68,34.49,34.028,35.3424,32.9513,DOWN,0
2008-08-25,33.9,34.65,33.924,35.3036,32.9358,UP,1
2008-08-26,34.16,33.79,34.078,35.2464,32.9228,DOWN,0
2008-08-27,33.96,33.73,34.182,35.1688,32.9293,UP,1
2008-08-28,35.14,34.34,34.368,35.1312,32.95,DOWN,0
2008-08-29,34.93,35.22,34.418,35.0784,32.9563,DOWN,0
2008-09-02,34.9,35.16,34.618,35.0416,32.9657,DOWN,0
2008-09-03,34.0,34.76,34.586,35.0022,32.9688,DOWN,0
2008-09-04,32.97,33.79,34.388,34.9574,32.9619,DOWN,0
2008-09-05,32.14,32.06,33.788,34.8816,32.9536,UP,1
2008-09-08,32.29,32.67,33.26,34.8278,32.9447,DOWN,0
2008-09-09,31.23,32.53,32.526,34.7502,32.9326,UP,1
2008-09-10,32.35,31.56,32.196,34.677,32.9223,DOWN,0
2008-09-11,31.41,31.71,31.884,34.6278,32.9059,DOWN,0
2008-09-12,31.09,31.05,31.674,34.5922,32.8877,DOWN,0
2008-09-15,29.62,30.33,31.14,34.5052,32.8571,DOWN,0
2008-09-16,28.75,29.57,30.644,34.405,32.8162,DOWN,0
2008-09-17,26.88,28.63,29.55,34.2436,32.7634,UP,1
2008-09-18,27.56,26.82,28.78,34.1046,32.7179,UP,1
2008-09-19,30.43,29.01,28.648,34.0258,32.6963,DOWN,0
2008-09-22,28.79,30.07,28.482,33.915,32.6637,DOWN,0
2008-09-23,27.7,28.65,28.272,33.782,32.6239,DOWN,0
2008-09-24,26.8,27.7,28.256,33.622,32.575,DOWN,0
2008-09-25,26.8,27.01,28.104,33.4592,32.5271,UP,1
2008-09-26,27.66,26.17,27.55,33.3266,32.4895,DOWN,0
2008-09-29,23.8,27.08,26.552,33.1042,32.4376,UP,1
2008-09-30,25.87,23.84,26.186,32.92,32.3984,DOWN,0
2008-10-01,24.91,25.45,25.808,32.6978,32.3549,DOWN,0
2008-10-02,21.27,25.0,24.702,32.3976,32.303,DOWN,0
2008-10-03,20.47,21.19,23.264,32.1044,32.2415,DOWN,0
2008-10-06,18.22,19.87,22.148,31.731,32.1685,DOWN,0
2008-10-07,16.48,18.54,20.27,31.336,32.0862,DOWN,0
2008-10-08,16.09,16.18,18.506,30.9152,31.9947,DOWN,0
2008-10-09,13.34,16.25,16.92,30.427,31.892,UP,1
2008-10-10,14.41,13.13,15.708,29.9574,31.7919,UP,1
2008-10-13,18.1,15.18,15.684,29.5658,31.7137,UP,1
2008-10-14,18.24,18.63,16.036,29.233,31.637,DOWN,0
2008-10-15,15.8,17.65,15.978,28.847,31.5468,UP,1
2008-10-16,16.62,16.14,16.634,28.474,31.4642,UP,1
2008-10-17,18.16,15.76,17.384,28.144,31.3935,UP,1
2008-10-20,18.86,18.46,17.536,27.8214,31.332,DOWN,0
2008-10-21,18.25,18.47,17.538,27.4776,31.2716,DOWN,0
2008-10-22,18.12,18.27,18.002,27.1416,31.2144,DOWN,0
2008-10-23,17.05,18.38,18.088,26.7918,31.1571,DOWN,0
2008-10-24,15.75,15.98,17.606,26.4112,31.0929,DOWN,0
2008-10-27,15.69,15.56,16.972,26.022,31.03,UP,1
2008-10-28,17.27,16.0,16.776,25.679,30.9689,UP,1
2008-10-29,19.35,17.19,17.022,25.3982,30.9208,UP,1
2008-10-30,20.47,19.76,17.706,25.1388,30.8843,UP,1
2008-10-31,20.99,20.46,18.754,24.8744,30.856,DOWN,0
2008-11-03,20.97,20.85,19.81,24.6002,30.83,DOWN,0
2008-11-04,20.68,21.0,20.492,24.3358,30.8047,DOWN,0
2008-11-05,19.1,20.53,20.442,24.0346,30.7727,DOWN,0
2008-11-06,17.93,19.07,19.934,23.714,30.7249,UP,1
2008-11-07,18.32,18.11,19.4,23.3776,30.6846,DOWN,0
2008-11-10,18.04,18.82,18.814,23.0398,30.641,DOWN,0
2008-11-11,16.95,17.67,18.068,22.6808,30.5796,DOWN,0
2008-11-12,14.44,16.66,17.136,22.2896,30.5093,UP,1
2008-11-13,15.82,14.49,16.714,21.9466,30.4404,DOWN,0
2008-11-14,15.5,15.58,16.15,21.6138,30.3629,DOWN,0
2008-11-17,14.87,15.34,15.516,21.2654,30.285,DOWN,0
2008-11-18,14.17,14.83,14.96,20.9242,30.212,DOWN,0
2008-11-19,12.32,14.04,14.536,20.5236,30.129,DOWN,0
2008-11-20,10.64,12.07,13.5,20.1082,30.0367,UP,1
2008-11-21,10.8,10.76,12.56,19.7024,29.9365,UP,1
2008-11-24,12.6,11.03,12.106,19.362,29.8453,UP,1
2008-11-25,13.47,12.87,11.966,19.0564,29.7576,UP,1
2008-11-26,14.72,13.19,12.446,18.8132,29.677,UP,1
2008-11-28,15.79,14.78,13.476,18.5778,29.6024,DOWN,0
2008-12-01,13.55,15.52,14.026,18.2402,29.5184,UP,1
2008-12-02,13.94,13.76,14.294,17.9432,29.4329,UP,1
2008-12-03,14.36,13.76,14.472,17.6764,29.351,DOWN,0
2008-12-04,14.06,14.21,14.34,17.4216,29.2734,UP,1
2008-12-05,15.63,13.7,14.308,17.1982,29.1906,UP,1
2008-12-08,16.63,15.98,14.924,16.9776,29.1096,DOWN,0
2008-12-09,16.06,16.66,15.348,16.8228,29.0238,UP,1
2008-12-10,16.91,16.42,15.858,16.6436,28.946,DOWN,0
2008-12-11,16.14,17.02,16.274,16.4682,28.8648,UP,1
2008-12-12,16.29,15.82,16.406,16.3686,28.791,DOWN,0
2008-12-15,15.33,16.43,16.146,16.2658,28.7165,UP,1
2008-12-16,16.29,15.58,16.192,16.2272,28.6518,UP,1
2008-12-17,16.5,16.28,16.11,16.2276,28.5863,UP,1
2008-12-18,16.65,17.46,16.212,16.2388,28.5259,DOWN,0
2008-12-19,16.27,16.83,16.208,16.2974,28.4655,DOWN,0
2008-12-22,15.31,16.17,16.204,16.3154,28.4063,DOWN,0
2008-12-23,15.21,15.41,15.988,16.2576,28.3395,UP,1
2008-12-24,15.3,15.12,15.748,16.1988,28.2743,DOWN,0
2008-12-26,15.3,15.34,15.478,16.1888,28.205,DOWN,0
2008-12-29,15.07,15.35,15.238,16.1578,28.1399,UP,1
2008-12-30,15.59,15.19,15.294,16.1064,28.0817,UP,1
2008-12-31,16.32,15.59,15.516,16.0556,28.0198,UP,1
2009-01-02,17.69,16.32,15.994,16.0444,27.9681,UP,1
2009-01-05,18.25,17.58,16.584,16.047,27.9174,UP,1
2009-01-06,19.47,18.18,17.464,16.0954,27.8659,DOWN,0
2009-01-07,18.91,19.11,18.128,16.1586,27.8086,UP,1
2009-01-08,19.41,18.76,18.746,16.233,27.7496,DOWN,0
2009-01-09,18.6,19.63,18.928,16.2596,27.6863,DOWN,0
2009-01-12,17.79,18.86,18.836,16.2284,27.6247,UP,1
2009-01-13,18.13,17.94,18.568,16.1816,27.5662,DOWN,0
2009-01-14,17.3,17.85,18.246,16.1078,27.5025,UP,1
2009-01-15,17.55,17.3,17.874,16.0394,27.4342,UP,1
2009-01-16,18.45,17.86,17.844,15.9948,27.3687,DOWN,0
2009-01-20,17.03,18.16,17.692,15.9534,27.2988,UP,1
2009-01-21,18.59,17.36,17.784,15.9666,27.2384,UP,1
2009-01-22,19.1,18.09,18.144,15.9822,27.1785,DOWN,0
2009-01-23,18.69,18.665,18.372,15.9952,27.1224,UP,1
2009-01-26,19.05,18.73,18.492,16.0372,27.0675,UP,1
2009-01-27,19.17,19.0,18.92,16.1318,27.0155,UP,1
2009-01-28,20.91,19.34,19.384,16.2336,26.9732,DOWN,0
2009-01-29,20.49,20.41,19.662,16.3334,26.9244,DOWN,0
2009-01-30,19.9,20.72,19.904,16.434,26.8699,UP,1
2009-02-02,20.14,19.69,20.122,16.5534,26.8185,UP,1
2009-02-03,20.43,20.14,20.374,16.7156,26.7629,DOWN,0
2009-02-04,19.87,20.59,20.166,16.9002,26.7031,UP,1
2009-02-05,20.22,19.7,20.112,17.0886,26.6472,UP,1
2009-02-06,21.46,20.24,20.424,17.2658,26.5958,UP,1
2009-02-09,21.56,21.42,20.708,17.4276,26.5399,DOWN,0
2009-02-10,20.33,21.2,20.688,17.5398,26.4758,DOWN,0
2009-02-11,20.15,20.38,20.744,17.627,26.4109,DOWN,0
2009-02-12,19.99,19.89,20.698,17.7558,26.3462,UP,1
2009-02-13,20.02,20.11,20.41,17.8774,26.2846,DOWN,0
2009-02-17,18.46,19.4,19.79,17.9594,26.2094,DOWN,0
2009-02-18,17.97,18.64,19.318,18.0376,26.1321,UP,1
2009-02-19,18.12,18.29,18.912,18.0874,26.0566,UP,1
2009-02-20,18.8,17.8,18.674,18.1308,25.9781,DOWN,0
2009-02-23,18.31,19.08,18.332,18.1758,25.8977,UP,1
2009-02-24,19.65,18.5,18.57,18.2306,25.8247,UP,1
2009-02-25,19.8,19.5,18.936,18.3038,25.7539,UP,1
2009-02-26,20.19,19.82,19.35,18.3818,25.6821,UP,1
2009-02-27,20.78,20.2,19.746,18.4908,25.611,DOWN,0
2009-03-02,19.67,20.2,20.018,18.5584,25.534,DOWN,0
2009-03-03,19.17,19.7,19.922,18.6118,25.4537,UP,1
2009-03-04,20.67,19.6,20.096,18.6922,25.3782,DOWN,0
2009-03-05,19.68,20.35,19.994,18.7604,25.2937,UP,1
2009-03-06,19.99,19.9,19.836,18.854,25.2132,DOWN,0
2009-03-09,19.83,19.8,19.868,18.9464,25.1333,UP,1
2009-03-10,23.0,20.28,20.634,19.1004,25.0695,UP,1
2009-03-11,23.38,23.02,21.176,19.262,25.0082,UP,1
2009-03-12,23.86,22.42,22.012,19.4378,24.9471,DOWN,0
2009-03-13,23.19,23.84,22.652,19.5898,24.8805,DOWN,0
2009-03-16,22.31,23.4,23.148,19.7096,24.8068,UP,1
2009-03-17,23.02,22.21,23.152,19.8162,24.7358,UP,1
2009-03-18,23.35,22.99,23.146,19.9182,24.6656,DOWN,0
2009-03-19,23.17,23.45,23.008,19.9922,24.5938,DOWN,0
2009-03-20,22.4,23.29,22.85,20.062,24.5223,UP,1
2009-03-23,24.0,22.76,23.188,20.1538,24.4625,DOWN,0
2009-03-24,23.57,23.8,23.298,20.2532,24.4089,DOWN,0
2009-03-25,23.5,23.8,23.328,20.3674,24.353,UP,1
2009-03-26,24.04,22.88,23.502,20.4856,24.2939,DOWN,0
2009-03-27,23.9,23.89,23.802,20.6176,24.2387,DOWN,0
2009-03-30,22.93,23.4,23.588,20.7252,24.1768,UP,1
2009-03-31,23.3,23.29,23.534,20.8222,24.1141,UP,1
2009-04-01,24.38,23.02,23.71,20.9692,24.0509,UP,1
2009-04-02,26.47,24.85,24.196,21.1268,23.994,UP,1
2009-04-03,26.92,26.81,24.8,21.2832,23.9435,DOWN,0
2009-04-06,25.97,25.4,25.408,21.4288,23.8855,DOWN,0
2009-04-07,24.86,25.45,25.72,21.545,23.8261,UP,1
2009-04-08,25.92,25.14,26.028,21.68,23.7759,UP,1
2009-04-09,27.0,26.0,26.134,21.8018,23.7348,DOWN,0
2009-04-13,26.21,26.73,25.992,21.9162,23.6862,DOWN,0
2009-04-14,25.04,25.96,25.806,22.019,23.6365,UP,1
2009-04-15,26.12,24.87,26.058,22.1386,23.5916,UP,1
2009-04-16,26.69,26.38,26.212,22.2638,23.545,DOWN,0
2009-04-17,26.41,26.71,26.094,22.3946,23.5077,DOWN,0
2009-04-20,24.8,25.72,25.812,22.4862,23.4674,UP,1
2009-04-21,25.03,24.45,25.81,22.5576,23.4227,DOWN,0
2009-04-22,24.83,24.59,25.552,22.623,23.378,UP,1
2009-04-23,25.06,25.41,25.226,22.7176,23.3286,UP,1
2009-04-24,25.31,25.14,25.006,22.8208,23.2826,DOWN,0
2009-04-27,25.09,24.29,25.064,22.9228,23.2362,DOWN,0
2009-04-28,24.02,24.59,24.862,23.0028,23.1846,UP,1
2009-04-29,24.78,24.24,24.852,23.1292,23.1368,UP,1
2009-04-30,25.2,25.16,24.88,23.2738,23.0888,DOWN,0
2009-05-01,24.99,25.2,24.816,23.4112,23.039,UP,1
2009-05-04,25.0,24.92,24.798,23.5352,22.9926,UP,1
2009-05-05,25.23,24.45,25.04,23.6736,22.9441,UP,1
2009-05-06,25.45,25.25,25.174,23.7896,22.896,DOWN,0
2009-05-07,24.38,25.55,25.01,23.8812,22.8378,UP,1
2009-05-08,24.44,24.72,24.9,23.9662,22.7786,DOWN,0
2009-05-11,24.18,23.93,24.736,24.0342,22.7238,DOWN,0
2009-05-12,23.19,24.5,24.328,24.1046,22.6553,DOWN,0
2009-05-13,22.59,22.78,23.756,24.173,22.5871,UP,1
2009-05-14,22.72,22.46,23.424,24.214,22.5151,DOWN,0
2009-05-15,22.2,22.51,22.976,24.2644,22.4373,UP,1
2009-05-18,24.01,23.0,22.942,24.3448,22.3679,UP,1
2009-05-19,24.25,24.08,23.154,24.4332,22.3008,DOWN,0
2009-05-20,23.8,24.34,23.396,24.4492,22.2454,DOWN,0
2009-05-21,23.59,24.21,23.57,24.4534,22.1878,DOWN,0
2009-05-22,23.47,23.67,23.824,24.4456,22.1288,UP,1
2009-05-26,24.83,23.46,23.988,24.4784,22.0797,UP,1
2009-05-27,24.87,24.67,24.112,24.5296,22.0291,UP,1
2009-05-28,25.6,25.25,24.472,24.5812,21.9799,DOWN,0
2009-05-29,25.57,25.8,24.868,24.6256,21.9331,DOWN,0
2009-06-01,25.54,25.58,25.282,24.673,21.8881,DOWN,0
2009-06-02,25.13,25.42,25.342,24.7276,21.8399,DOWN,0
2009-06-03,24.44,25.05,25.256,24.7364,21.7863,DOWN,0
2009-06-04,24.22,24.68,24.98,24.7494,21.7353,UP,1
2009-06-05,24.31,24.37,24.728,24.7656,21.6899,DOWN,0
2009-06-08,23.92,24.29,24.404,24.7632,21.6423,UP,1
2009-06-09,24.0,24.26,24.178,24.7652,21.5913,DOWN,0
2009-06-10,23.36,24.02,23.962,24.7738,21.5347,UP,1
2009-06-11,23.68,23.27,23.854,24.7814,21.4836,UP,1
2009-06-12,24.06,23.44,23.804,24.775,21.4331,DOWN,0
2009-06-15,23.45,23.75,23.71,24.7146,21.3805,DOWN,0
2009-06-16,23.0,23.7,23.51,24.6362,21.3198,DOWN,0
2009-06-17,22.73,22.87,23.384,24.5714,21.2588,UP,1
2009-06-18,22.94,22.92,23.236,24.533,21.199,UP,1
2009-06-19,23.18,23.07,23.06,24.4782,21.1449,DOWN,0
2009-06-22,22.4,23.03,22.85,24.3862,21.0921,UP,1
2009-06-23,22.74,22.56,22.798,24.3168,21.0451,UP,1
2009-06-24,23.79,23.1,23.01,24.2918,21.0026,UP,1
2009-06-25,24.33,23.59,23.288,24.256,20.9681,UP,1
2009-06-26,24.93,24.17,23.638,24.2208,20.931,DOWN,0
2009-06-29,24.89,25.09,24.136,24.1904,20.8984,DOWN,0
2009-06-30,24.54,24.77,24.496,24.1852,20.8656,DOWN,0
2009-07-01,24.41,24.62,24.62,24.1728,20.8396,DOWN,0
2009-07-02,23.68,24.31,24.49,24.1498,20.8142,DOWN,0
2009-07-06,22.9,23.68,24.084,24.1066,20.7943,DOWN,0
2009-07-07,22.73,22.81,23.652,24.055,20.7702,DOWN,0
2009-07-08,22.64,22.99,23.272,24.006,20.7312,UP,1
2009-07-09,23.3,22.9,23.05,23.9916,20.7038,UP,1
2009-07-10,23.49,23.18,23.012,23.9658,20.6827,UP,1
2009-07-13,23.83,23.7,23.198,23.9384,20.6679,UP,1
2009-07-14,24.06,23.76,23.464,23.9198,20.6542,UP,1
2009-07-15,25.03,24.24,23.942,23.9204,20.641,UP,1
2009-07-16,25.33,25.04,24.348,23.9224,20.6487,UP,1
2009-07-17,25.35,25.15,24.72,23.9204,20.6461,UP,1
2009-07-20,26.02,25.09,25.158,23.9532,20.6516,UP,1
2009-07-21,26.14,26.36,25.574,23.9872,20.676,UP,1
2009-07-22,26.31,26.14,25.83,24.0298,20.7052,UP,1
2009-07-23,26.91,26.39,26.146,24.1042,20.7486,DOWN,0
2009-07-24,26.67,26.62,26.41,24.1858,20.7996,UP,1
2009-07-27,26.69,26.75,26.544,24.2652,20.8526,UP,1
2009-07-28,26.78,26.76,26.672,24.3568,20.9198,DOWN,0
2009-07-29,25.44,26.25,26.498,24.3854,20.9749,UP,1
2009-07-30,26.06,25.69,26.328,24.4216,21.0147,UP,1
2009-07-31,26.09,26.06,26.212,24.4674,21.054,UP,1
2009-08-03,26.53,26.34,26.18,24.5262,21.1076,DOWN,0
2009-08-04,26.45,26.33,26.114,24.5858,21.1568,DOWN,0
2009-08-05,25.98,26.32,26.222,24.6088,21.1959,DOWN,0
2009-08-06,25.38,26.01,26.086,24.619,21.2285,DOWN,0
2009-08-07,25.25,25.62,25.918,24.612,21.2635,DOWN,0
2009-08-10,25.0,25.27,25.612,24.6006,21.2979,UP,1
2009-08-11,25.06,25.36,25.334,24.591,21.3379,UP,1
2009-08-12,25.19,24.83,25.176,24.5922,21.3851,DOWN,0
2009-08-13,25.09,25.38,25.118,24.6052,21.4321,DOWN,0
2009-08-14,24.83,24.87,25.034,24.6174,21.4699,DOWN,0
2009-08-17,23.98,24.49,24.83,24.6108,21.493,UP,1
2009-08-18,24.29,24.27,24.676,24.6182,21.5121,UP,1
2009-08-19,24.73,23.95,24.584,24.6328,21.5308,UP,1
2009-08-20,25.16,24.53,24.598,24.6688,21.5518,DOWN,0
2009-08-21,24.64,25.33,24.56,24.688,21.5716,DOWN,0
2009-08-24,24.55,24.62,24.674,24.6978,21.5988,UP,1
2009-08-25,24.56,24.82,24.728,24.72,21.632,UP,1
2009-08-26,24.67,24.45,24.716,24.7534,21.6637,DOWN,0
2009-08-27,24.64,24.72,24.612,24.7916,21.6967,UP,1
