ticker,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2020-03-11,98.56,99.42,109.3242,99.884,115.6462,DOWN,0
2020-03-12,91.35,92.67,109.3243,97.816,115.1432,UP,1
2020-03-13,92.83,95.63,109.337,95.88,114.6714,DOWN,0
2020-03-16,73.93,84.34,109.2421,91.704,113.8134,DOWN,0
2020-03-17,69.56,74.43,109.125,85.246,112.8674,DOWN,0
2020-03-18,59.97,65.3,108.9646,77.528,111.7182,UP,1
2020-03-19,65.0,59.46,108.8164,72.258,110.6422,DOWN,0
2020-03-20,63.9,65.43,108.661,66.472,109.5372,DOWN,0
2020-03-23,62.92,62.69,108.4948,64.27,108.353,UP,1
2020-03-24,71.58,67.82,108.3569,64.674,107.3702,UP,1
2020-03-25,81.29,73.95,108.2733,68.938,106.5966,UP,1
2020-03-26,85.6,82.34,108.209,73.058,105.9294,DOWN,0
2020-03-27,82.55,81.78,108.1302,76.788,105.225,UP,1
2020-03-30,84.87,82.59,108.0518,81.178,104.5614,UP,1
2020-03-31,86.97,84.1,107.9818,84.256,103.9472,DOWN,0
2020-04-01,81.09,82.3,107.8801,84.216,103.213,DOWN,0
2020-04-02,79.4,80.0,107.764,82.976,102.4528,DOWN,0
2020-04-03,74.75,78.58,107.6209,81.416,101.5836,UP,1
2020-04-06,87.18,80.0,107.5339,81.878,101.012,DOWN,0
2020-04-07,84.81,93.66,107.4382,81.446,100.4112,UP,1
2020-04-08,89.05,85.75,107.3692,83.038,99.9026,DOWN,0
2020-04-09,88.74,90.38,107.3053,84.906,99.392,DOWN,0
2020-04-13,87.0,89.02,107.2283,87.356,98.8484,UP,1
2020-04-14,90.97,88.51,107.1805,88.114,98.424,DOWN,0
2020-04-15,88.56,86.58,107.1277,88.864,97.9186,DOWN,0
2020-04-16,87.19,88.55,107.0687,88.492,97.3354,UP,1
2020-04-17,91.72,90.06,107.0364,89.088,96.795,DOWN,0
2020-04-20,86.51,90.48,106.969,88.99,96.1614,DOWN,0
2020-04-21,82.7,83.65,106.8781,87.336,95.4668,UP,1
2020-04-22,83.87,85.07,106.7895,86.398,94.779,DOWN,0
2020-04-23,82.63,84.72,106.6928,85.486,94.0376,UP,1
2020-04-24,85.49,83.01,106.6072,84.24,93.3462,UP,1
2020-04-27,90.83,86.91,106.5468,85.104,92.7508,UP,1
2020-04-28,92.54,94.05,106.4794,87.072,92.166,UP,1
2020-04-29,97.05,97.14,106.4329,89.708,91.6572,DOWN,0
2020-04-30,91.36,95.43,106.3557,91.454,91.0256,DOWN,0
2020-05-01,88.96,88.25,106.264,92.148,90.3286,DOWN,0
2020-05-04,88.39,87.19,106.1708,91.66,89.6316,UP,1
2020-05-05,88.77,90.0,106.0816,90.906,88.9746,UP,1
2020-05-06,88.86,89.33,105.9962,89.268,88.4168,UP,1
2020-05-07,89.85,90.64,105.9149,88.966,87.8298,UP,1
2020-05-08,91.46,91.1,105.8424,89.466,87.4202,DOWN,0
2020-05-11,90.75,90.1,105.7686,89.938,87.0596,DOWN,0
2020-05-12,86.62,90.85,105.6675,89.508,86.5524,DOWN,0
2020-05-13,83.72,85.95,105.5536,88.48,86.0424,UP,1
2020-05-14,84.52,82.26,105.4445,87.414,85.5416,UP,1
2020-05-15,85.31,83.73,105.3409,86.184,85.214,UP,1
2020-05-18,90.63,89.9,105.2762,86.16,84.9764,DOWN,0
2020-05-19,89.89,90.54,105.2082,86.814,84.878,UP,1
2020-05-20,90.89,90.82,105.1565,88.248,84.6588,UP,1
2020-05-21,96.87,94.5,105.124,90.718,84.625,DOWN,0
2020-05-22,93.88,92.98,105.0738,92.432,84.6756,UP,1
2020-05-26,94.6,96.73,105.0116,93.226,84.711,UP,1
2020-05-27,96.49,95.2212,104.9666,94.546,85.1622,UP,1
2020-05-28,98.27,96.56,104.9415,96.022,85.7364,DOWN,0
2020-05-29,96.96,98.04,104.8941,96.04,86.4762,UP,1
2020-06-01,97.2,97.08,104.8693,96.704,87.1202,UP,1
2020-06-02,98.81,98.56,104.8563,97.546,87.8184,UP,1
2020-06-03,100.14,99.92,104.8411,98.276,88.5628,DOWN,0
2020-06-04,98.96,99.5,104.8154,98.414,89.1104,UP,1
2020-06-05,102.48,102.3,104.8069,99.518,89.5342,UP,1
2020-06-08,102.76,102.55,104.7922,100.63,89.8774,DOWN,0
2020-06-09,101.59,102.1,104.7631,101.186,90.2582,DOWN,0
2020-06-10,100.04,101.69,104.7486,101.166,90.5616,DOWN,0
2020-06-11,94.37,96.68,104.6976,100.248,90.7096,DOWN,0
2020-06-12,92.48,96.42,104.6471,98.248,90.9374,DOWN,0
2020-06-15,91.33,89.14,104.581,95.962,91.176,UP,1
2020-06-16,97.62,97.09,104.5335,95.168,91.6334,DOWN,0
2020-06-17,96.68,97.74,104.4869,94.496,91.8234,DOWN,0
2020-06-18,92.38,95.04,104.4237,94.098,91.9748,UP,1
2020-06-19,93.31,95.14,104.3604,94.264,92.06,DOWN,0
2020-06-22,90.68,92.67,104.267,94.134,92.0988,UP,1
2020-06-23,91.46,92.01,104.1784,92.902,92.188,DOWN,0
2020-06-24,87.05,89.8035,104.0712,90.976,92.1096,DOWN,0
2020-06-25,84.27,86.77,103.9517,89.354,92.0238,DOWN,0
2020-06-26,83.75,83.75,103.8289,87.442,91.955,UP,1
2020-06-29,85.24,83.93,103.7083,86.354,91.8254,DOWN,0
2020-06-30,85.24,85.01,103.5889,85.11,91.8,UP,1
2020-07-01,87.19,85.29,103.4869,85.138,91.8898,UP,1
2020-07-02,88.58,88.74,103.3891,86.0,91.984,UP,1
2020-07-06,90.14,89.76,103.2962,87.278,92.1342,DOWN,0
2020-07-07,86.38,89.2,103.1851,87.506,92.152,DOWN,0
2020-07-08,86.02,86.21,103.0914,87.662,92.0558,DOWN,0
2020-07-09,84.72,85.74,102.9799,87.168,91.8994,UP,1
2020-07-10,86.79,84.85,102.8756,86.81,91.6942,DOWN,0
2020-07-13,84.82,86.97,102.7585,85.746,91.5634,DOWN,0
2020-07-14,80.17,83.98,102.6201,84.504,91.3876,UP,1
2020-07-15,83.66,81.77,102.4932,84.032,91.293,UP,1
2020-07-16,84.56,83.01,102.3667,84.0,91.2088,UP,1
2020-07-17,85.79,85.25,102.2492,83.8,91.1474,DOWN,0
2020-07-20,84.79,85.58,102.1355,83.794,91.0462,UP,1
2020-07-21,86.51,85.07,102.0334,85.062,90.9472,UP,1
2020-07-22,88.78,86.35,101.9326,86.086,90.9078,DOWN,0
2020-07-23,87.74,88.54,101.8306,86.722,90.9302,DOWN,0
2020-07-24,86.16,87.67,101.722,86.796,90.979,DOWN,0
2020-07-27,85.12,85.92,101.6018,86.862,90.991,UP,1
2020-07-28,85.88,84.94,101.4761,86.736,91.0024,UP,1
2020-07-29,88.43,86.15,101.356,86.666,90.9584,UP,1
2020-07-30,88.95,87.63,101.2437,86.908,90.9396,UP,1
2020-07-31,89.67,88.62,101.1324,87.61,90.9152,DOWN,0
2020-08-03,87.88,89.2,101.0105,88.162,90.7354,UP,1
2020-08-04,88.38,87.83,100.8872,88.662,90.6254,UP,1
2020-08-05,88.68,88.84,100.76,88.712,90.507,DOWN,0
2020-08-06,86.97,88.85,100.6399,88.316,90.3166,UP,1
2020-08-07,89.44,86.95,100.5276,88.27,90.14,UP,1
2020-08-10,92.51,90.0,100.4407,89.196,90.051,UP,1
2020-08-11,93.6,93.47,100.3565,90.24,89.979,UP,1
2020-08-12,94.07,93.62,100.2734,91.318,89.8842,DOWN,0
2020-08-13,93.07,93.95,100.1918,92.538,89.7428,UP,1
2020-08-14,94.06,93.2,100.118,93.462,89.6448,UP,1
2020-08-17,97.13,96.12,100.0521,94.386,89.5378,DOWN,0
2020-08-18,94.3,96.78,99.9752,94.526,89.3686,DOWN,0
2020-08-19,90.26,90.5,99.8716,93.764,89.142,DOWN,0
2020-08-20,87.46,88.88,99.75,92.642,88.8904,DOWN,0
2020-08-21,87.22,87.5987,99.6258,91.274,88.7474,UP,1
2020-08-24,89.31,87.01,99.5111,89.71,88.684,UP,1
2020-08-25,91.25,89.79,99.402,89.1,88.6824,DOWN,0
2020-08-26,89.86,91.13,99.2922,89.02,88.5272,UP,1
2020-08-27,90.86,90.7,99.1856,89.7,88.4108,UP,1
2020-08-28,93.83,91.2,99.0999,91.022,88.4398,DOWN,0
2020-08-31,91.08,93.0,98.9983,91.376,88.3952,UP,1
2020-09-01,91.27,91.01,98.8905,91.38,88.407,UP,1
2020-09-02,94.56,92.19,98.7965,92.32,88.469,DOWN,0
2020-09-03,93.79,95.13,98.7045,92.906,88.6038,DOWN,0
2020-09-04,93.32,94.31,98.609,92.804,88.7848,UP,1
2020-09-08,93.59,92.24,98.5247,93.306,88.9816,DOWN,0
2020-09-09,93.47,93.5,98.4331,93.746,89.1462,DOWN,0
2020-09-10,90.71,93.31,98.3291,92.976,89.2556,DOWN,0
2020-09-11,90.22,91.16,98.2135,92.262,89.3162,UP,1
2020-09-14,93.77,91.22,98.1057,92.352,89.42,UP,1
2020-09-15,93.92,94.21,97.9937,92.418,89.4956,UP,1
2020-09-16,96.02,94.93,97.893,92.928,89.6884,DOWN,0
2020-09-17,93.88,94.01,97.7824,93.562,89.8456,DOWN,0
2020-09-18,92.27,93.89,97.6724,93.972,89.9966,DOWN,0
2020-09-21,90.42,90.95,97.5538,93.302,90.0692,UP,1
2020-09-22,90.62,90.71,97.4394,92.642,90.1852,DOWN,0
2020-09-23,87.74,91.0,97.3086,90.986,90.3366,DOWN,0
2020-09-24,86.68,86.87,97.1667,89.546,90.397,UP,1
2020-09-25,87.93,86.45,97.0316,88.678,90.4644,UP,1
2020-09-28,92.26,89.79,96.9186,89.046,90.5938,DOWN,0
2020-09-29,91.03,91.85,96.7915,89.128,90.7186,UP,1
2020-09-30,93.32,91.55,96.6807,90.244,90.8548,UP,1
2020-10-01,94.83,94.11,96.5829,91.874,90.9758,UP,1
2020-10-02,96.22,93.0,96.4949,93.532,91.1454,UP,1
2020-10-05,97.08,96.61,96.4129,94.496,91.3638,DOWN,0
2020-10-06,94.64,97.41,96.3103,95.218,91.5542,UP,1
2020-10-07,97.14,95.92,96.2198,95.982,91.7794,UP,1
2020-10-08,97.86,97.27,96.1381,96.588,91.968,UP,1
2020-10-09,98.41,99.35,96.0546,97.026,92.1572,UP,1
2020-10-12,98.64,98.92,95.9712,97.338,92.3366,DOWN,0
2020-10-13,97.64,99.33,95.8846,97.938,92.5318,DOWN,0
2020-10-14,96.29,97.61,95.7836,97.768,92.69,DOWN,0
2020-10-15,96.19,95.37,95.6824,97.434,92.8402,DOWN,0
2020-10-16,95.12,95.91,95.5739,96.776,93.0032,DOWN,0
2020-10-19,90.96,95.26,95.4444,95.24,93.0336,UP,1
2020-10-20,92.18,91.96,95.3181,94.148,93.027,DOWN,0
2020-10-21,92.17,92.04,95.185,93.324,92.9984,UP,1
2020-10-22,93.16,92.06,95.055,92.718,92.9802,UP,1
2020-10-23,95.43,94.51,94.9215,92.78,93.0274,DOWN,0
2020-10-26,91.64,94.1,94.7761,92.916,92.979,DOWN,0
2020-10-27,91.45,91.74,94.6335,92.77,92.8654,DOWN,0
2020-10-28,85.28,89.615,94.4651,91.392,92.685,UP,1
2020-10-29,86.99,85.33,94.3112,90.158,92.6196,DOWN,0
2020-10-30,85.17,86.03,94.1468,88.106,92.5738,UP,1
2020-11-02,88.59,86.9,94.0014,87.496,92.6012,UP,1
2020-11-03,91.64,88.945,93.8706,87.534,92.6478,UP,1
2020-11-04,92.2,92.33,93.7445,88.918,92.6668,UP,1
2020-11-05,94.94,93.53,93.6282,90.508,92.7684,DOWN,0
2020-11-06,93.3,95.16,93.5159,92.134,92.8172,UP,1
2020-11-09,107.82,104.84,93.4807,95.98,93.097,UP,1
2020-11-10,109.42,107.52,93.4554,99.536,93.4638,DOWN,0
2020-11-11,104.18,108.98,93.405,101.932,93.722,UP,1
2020-11-12,104.61,103.76,93.3571,103.866,93.923,UP,1
2020-11-13,108.13,106.2,93.3368,106.832,94.2098,UP,1
2020-11-16,110.84,109.7,93.3219,107.436,94.5602,DOWN,0
2020-11-17,110.46,108.8,93.2924,107.644,94.8976,UP,1
2020-11-18,111.3,110.47,93.2552,109.068,95.2542,DOWN,0
2020-11-19,110.2,109.75,93.2153,110.186,95.644,DOWN,0
2020-11-20,108.99,114.99,93.1731,110.358,96.0194,DOWN,0
2020-11-23,108.18,110.22,93.1227,109.826,96.3076,UP,1
2020-11-24,113.41,109.95,93.0912,110.416,96.6974,DOWN,0
2020-11-25,110.92,112.04,93.0455,110.34,96.9954,DOWN,0
2020-11-27,109.54,111.8,92.9902,110.208,97.3086,DOWN,0
2020-11-30,107.52,108.44,92.9189,109.914,97.6136,UP,1
2020-12-01,111.54,108.63,92.8642,110.586,98.036,UP,1
2020-12-02,111.58,110.07,92.8074,110.22,98.4552,UP,1
2020-12-03,113.06,111.24,92.7536,110.648,98.9616,UP,1
2020-12-04,115.24,113.51,92.7136,111.788,99.5328,DOWN,0
2020-12-07,113.6,114.44,92.6735,113.004,100.0462,DOWN,0
2020-12-08,113.47,112.51,92.6571,113.39,100.4704,UP,1
2020-12-09,113.8,113.63,92.6301,113.834,100.9258,DOWN,0
2020-12-10,113.32,112.98,92.637,113.886,101.3258,DOWN,0
2020-12-11,112.82,112.06,92.6572,113.402,101.6856,DOWN,0
2020-12-14,110.55,113.98,92.6501,112.792,101.9722,UP,1
2020-12-15,113.09,111.66,92.6694,112.716,102.2924,UP,1
2020-12-16,113.43,112.88,92.6888,112.642,102.6682,UP,1
2020-12-17,116.69,114.27,92.7638,113.316,103.0592,UP,1
2020-12-18,117.66,116.71,92.8395,114.284,103.4552,DOWN,0
2020-12-21,116.79,114.16,92.9494,115.532,103.8228,DOWN,0
2020-12-22,116.74,116.38,93.0239,116.262,104.1848,UP,1
2020-12-23,118.14,117.22,93.1218,117.204,104.5948,DOWN,0
2020-12-24,118.02,118.29,93.2551,117.47,105.0294,UP,1
2020-12-28,122.62,119.46,93.4041,118.462,105.558,DOWN,0
2020-12-29,121.46,122.59,93.6417,119.396,106.0848,UP,1
2020-12-30,122.49,121.47,93.9064,120.546,106.7154,UP,1
2020-12-31,122.81,122.45,94.2206,121.48,107.328,DOWN,0
2021-01-04,117.07,122.535,94.4809,121.29,107.826,UP,1
2021-01-05,117.17,117.04,94.7473,120.2,108.3062,UP,1
2021-01-06,122.29,115.9,95.0441,120.366,108.8434,DOWN,0
2021-01-07,122.02,121.4,95.2963,120.272,109.451,UP,1
2021-01-08,122.41,121.96,95.5019,120.192,110.0702,DOWN,0
2021-01-11,120.87,121.32,95.6783,120.952,110.782,UP,1
2021-01-12,121.16,120.06,95.8713,121.75,111.4654,DOWN,0
2021-01-13,119.16,119.76,96.0428,121.124,112.1452,DOWN,0
2021-01-14,117.07,119.41,96.1933,120.134,112.7148,DOWN,0
2021-01-15,116.97,115.49,96.3727,119.046,113.2214,DOWN,0
2021-01-19,113.98,117.02,96.5456,117.668,113.657,UP,1
2021-01-20,115.06,114.18,96.7471,116.448,114.0594,UP,1
2021-01-21,115.39,115.29,96.8882,115.694,114.5012,DOWN,0
2021-01-22,113.33,114.95,97.0308,114.946,114.6114,UP,1
2021-01-25,113.54,112.58,97.1532,114.26,114.6938,DOWN,0
2021-01-26,111.66,113.48,97.2678,113.796,114.8434,DOWN,0
2021-01-27,107.89,109.58,97.3723,112.362,114.909,UP,1
2021-01-28,113.79,110.06,97.4864,112.042,115.0222,DOWN,0
2021-01-29,111.29,111.96,97.6,111.634,115.0312,UP,1
2021-02-01,112.41,112.64,97.7261,111.408,115.0702,UP,1
2021-02-02,116.275,113.47,97.8489,112.331,115.1697,UP,1
2021-02-03,117.69,116.31,98.0048,114.291,115.3195,UP,1
2021-02-04,118.75,118.06,98.185,115.283,115.5147,DOWN,0
2021-02-05,118.72,120.2,98.3593,116.769,115.7255,UP,1
2021-02-08,120.66,118.96,98.5494,118.419,115.8705,DOWN,0
2021-02-09,120.05,120.6,98.7222,119.174,116.0531,UP,1
2021-02-10,120.28,120.61,98.8695,119.692,116.2679,UP,1
2021-02-11,121.88,120.96,99.0162,120.318,116.5551,DOWN,0
2021-02-12,119.09,120.94,99.1264,120.392,116.7061,UP,1
2021-02-16,119.93,119.16,99.2692,120.246,116.8731,DOWN,0
2021-02-17,119.47,119.34,99.4218,120.13,117.0013,UP,1
2021-02-18,120.21,118.31,99.5809,120.116,117.1007,DOWN,0
2021-02-19,118.95,120.29,99.7318,119.53,117.2077,UP,1
2021-02-22,121.5,118.02,99.895,120.012,117.3683,DOWN,0
2021-02-23,120.26,121.55,100.047,120.078,117.4975,UP,1
2021-02-24,123.61,119.15,100.2078,120.906,117.7033,DOWN,0
2021-02-25,118.77,123.85,100.3479,120.618,117.8223,DOWN,0
2021-02-26,116.64,119.94,100.498,120.156,117.9441,UP,1
2021-03-01,120.57,118.25,100.6822,119.97,118.0937,DOWN,0
2021-03-02,117.64,120.6,100.8478,119.446,118.1779,DOWN,0
2021-03-03,111.05,114.0,100.9765,116.934,118.0651,UP,1
2021-03-04,112.02,110.73,101.0835,115.584,117.9523,UP,1
2021-03-05,113.13,113.79,101.1997,114.882,117.8791,UP,1
2021-03-08,120.37,114.66,101.3471,114.842,117.9517,UP,1
2021-03-09,124.98,122.12,101.4876,116.31,118.0885,DOWN,0
2021-03-10,121.57,125.34,101.6261,118.414,118.1595,DOWN,0
2021-03-11,120.87,121.93,101.7574,120.184,118.1245,UP,1
2021-03-12,122.62,121.26,101.8881,122.082,118.1477,UP,1
2021-03-15,125.27,122.62,102.0231,123.062,118.2033,DOWN,0
2021-03-16,123.39,124.2,102.1552,122.744,118.2149,UP,1
2021-03-17,123.68,122.83,102.2876,123.166,118.3471,DOWN,0
2021-03-18,123.17,123.08,102.4094,123.626,118.4671,DOWN,0
2021-03-19,121.31,119.89,102.5153,123.364,118.4475,DOWN,0
2021-03-22,120.66,122.29,102.6238,122.442,118.4203,DOWN,0
2021-03-23,116.68,122.0,102.6948,121.1,118.3057,DOWN,0
2021-03-24,115.48,116.7606,102.7584,119.46,118.1979,UP,1
2021-03-25,118.99,113.68,102.8454,118.624,118.1545,UP,1
2021-03-26,122.36,119.52,102.957,118.834,118.2185,DOWN,0
2021-03-29,120.03,121.66,103.0853,118.708,118.2777,UP,1
2021-03-30,120.38,118.9,103.2248,119.448,118.3459,DOWN,0
2021-03-31,119.91,119.91,103.3677,120.334,118.4645,UP,1
2021-04-01,120.51,121.35,103.4821,120.638,118.5735,UP,1
2021-04-05,122.98,121.85,103.6136,120.762,118.7253,UP,1
2021-04-06,123.5,122.73,103.7692,121.456,118.9287,DOWN,0
2021-04-07,123.41,123.33,103.9197,122.062,119.1261,UP,1
2021-04-08,127.45,124.14,104.1036,123.57,119.4419,UP,1
2021-04-09,128.22,127.24,104.2874,125.112,119.8485,DOWN,0
2021-04-12,128.0,128.19,104.4921,126.116,120.1327,DOWN,0
2021-04-13,126.39,127.98,104.7027,126.694,120.4347,UP,1
2021-04-14,126.87,126.7,104.9183,127.386,120.7239,UP,1
2021-04-15,129.07,128.16,105.1375,127.71,120.9798,UP,1
2021-04-16,129.91,129.51,105.3608,128.048,121.2242,DOWN,0
2021-04-19,127.49,129.5,105.5623,127.946,121.399,DOWN,0
2021-04-20,124.96,126.73,105.7442,127.66,121.5238,UP,1
2021-04-21,127.37,125.15,105.9304,127.76,121.658,UP,1
2021-04-22,127.84,127.38,106.1377,127.514,121.8138,UP,1
2021-04-23,128.82,127.95,106.3517,127.296,121.9846,DOWN,0
2021-04-26,127.19,128.6,106.564,127.236,122.0908,UP,1
2021-04-27,129.17,127.17,106.7759,128.078,122.2924,DOWN,0
2021-04-28,128.52,128.56,106.9944,128.308,122.4642,UP,1
2021-04-29,131.18,129.06,107.2495,128.976,122.6984,DOWN,0
2021-04-30,130.94,131.41,107.4859,129.4,122.913,UP,1
2021-05-03,132.13,131.31,107.7237,130.388,123.1766,DOWN,0
2021-05-04,131.99,131.15,107.9547,130.952,123.3864,DOWN,0
2021-05-05,128.72,132.2,108.1744,130.992,123.5556,UP,1
2021-05-06,129.06,129.25,108.3871,130.568,123.6646,UP,1
2021-05-07,132.96,128.56,108.608,130.972,123.9484,DOWN,0
2021-05-10,130.96,133.6,108.8241,130.738,124.2348,DOWN,0
2021-05-11,129.12,130.18,109.0389,130.164,124.4058,DOWN,0
2021-05-12,124.09,127.73,109.2338,129.238,124.5348,UP,1
2021-05-13,125.74,124.88,109.4331,128.574,124.8286,UP,1
2021-05-14,130.5,126.66,109.6434,128.082,125.1982,DOWN,0
2021-05-17,128.42,129.15,109.8408,127.574,125.504,DOWN,0
2021-05-18,124.81,128.59,110.0165,126.712,125.5928,UP,1
2021-05-19,125.14,123.12,110.2028,126.922,125.596,DOWN,0
2021-05-20,122.48,124.63,110.3733,126.27,125.6142,UP,1
2021-05-21,123.25,124.736,110.5461,124.82,125.6618,UP,1
2021-05-24,123.51,123.9,110.7288,123.838,125.6796,UP,1
2021-05-25,123.87,124.54,110.901,123.65,125.6516,UP,1
2021-05-26,126.14,124.3,111.0691,123.85,125.7066,DOWN,0
2021-05-27,125.66,126.04,111.2294,124.486,125.7462,UP,1
2021-05-28,126.39,126.955,111.391,125.114,125.8106,DOWN,0
2021-06-01,122.97,126.03,111.5405,125.006,125.8438,DOWN,0
2021-06-02,120.99,122.79,111.6752,124.43,125.8504,DOWN,0
2021-06-03,119.48,119.99,111.7869,123.098,125.9064,DOWN,0
2021-06-04,119.47,120.43,111.9128,121.86,125.9862,DOWN,0
2021-06-07,119.22,119.06,112.0576,120.426,125.9908,UP,1
2021-06-08,120.27,120.37,112.2216,119.886,125.949,DOWN,0
2021-06-09,120.09,120.88,112.386,119.706,125.9502,DOWN,0
2021-06-10,117.97,119.47,112.5293,119.404,125.902,UP,1
2021-06-11,120.08,119.15,112.6734,119.526,125.9054,DOWN,0
2021-06-14,119.22,120.17,112.8202,119.526,125.8796,DOWN,0
2021-06-15,118.73,119.38,112.9596,119.218,125.7946,UP,1
2021-06-16,118.98,119.12,113.0853,118.996,125.7042,DOWN,0
2021-06-17,118.23,119.06,113.2211,119.048,125.6006,DOWN,0
2021-06-18,115.26,116.72,113.341,118.084,125.3568,UP,1
2021-06-21,119.41,115.98,113.4653,118.122,125.1806,UP,1
2021-06-22,120.4,119.29,113.5983,118.456,125.0286,UP,1
2021-06-23,120.88,120.0,113.7361,118.836,124.9184,UP,1
2021-06-24,123.17,122.01,113.884,119.824,124.8444,UP,1
2021-06-25,123.57,124.09,114.0345,121.486,124.7344,DOWN,0
2021-06-28,121.78,123.46,114.1899,121.96,124.5718,UP,1
2021-06-29,122.16,122.2,114.3496,122.312,124.4652,UP,1
2021-06-30,124.0,122.45,114.5007,122.936,124.446,UP,1
2021-07-01,124.99,124.0,114.6561,123.3,124.3984,UP,1
2021-07-02,126.25,125.13,114.8072,123.836,124.3666,UP,1
2021-07-06,126.52,126.63,114.9704,124.784,124.3206,DOWN,0
2021-07-07,124.09,127.05,115.1295,125.17,124.2586,DOWN,0
2021-07-08,121.67,123.31,115.2858,124.704,124.1086,UP,1
2021-07-09,124.77,122.61,115.4565,124.66,124.0336,DOWN,0
2021-07-12,124.1,123.93,115.6383,124.23,123.892,DOWN,0
2021-07-13,122.67,123.96,115.8183,123.46,123.7266,UP,1
2021-07-14,124.89,123.42,116.0031,123.62,123.5818,DOWN,0
2021-07-15,123.7,123.32,116.1603,124.026,123.416,DOWN,0
2021-07-16,119.49,124.08,116.3026,122.97,123.2314,DOWN,0
2021-07-19,115.54,117.58,116.4137,121.258,122.961,UP,1
2021-07-20,118.59,115.64,116.5325,120.442,122.6736,UP,1
2021-07-21,121.65,118.96,116.6596,119.794,122.4874,DOWN,0
2021-07-22,121.2,121.71,116.7802,119.294,122.329,UP,1
2021-07-23,121.68,122.05,116.9154,119.732,122.2808,UP,1
2021-07-26,122.39,121.53,117.0417,121.102,122.2138,DOWN,0
2021-07-27,121.63,122.35,117.1605,121.71,122.0364,DOWN,0
2021-07-28,121.18,121.6,117.2744,121.616,121.8916,UP,1
2021-07-29,122.58,121.3517,117.3941,121.892,121.847,UP,1
2021-07-30,122.69,122.05,117.5193,122.094,121.798,DOWN,0
2021-08-02,121.01,123.36,117.6429,121.818,121.7686,UP,1
2021-08-03,122.0,121.62,117.772,121.892,121.7436,DOWN,0
2021-08-04,118.7,121.66,117.8899,121.396,121.6474,UP,1
2021-08-05,120.67,119.59,118.0384,121.014,121.5834,UP,1
2021-08-06,123.09,121.01,118.193,121.094,121.5224,DOWN,0
2021-08-09,121.46,122.53,118.3394,121.184,121.4384,UP,1
2021-08-10,125.74,121.8,118.5023,121.932,121.4254,UP,1
2021-08-11,127.25,126.18,118.6614,123.642,121.511,DOWN,0
2021-08-12,125.43,127.02,118.8304,124.594,121.5998,DOWN,0
2021-08-13,124.66,125.45,118.9964,124.908,121.7034,UP,1
2021-08-16,124.8,124.64,119.194,125.576,121.81,DOWN,0
2021-08-17,120.76,123.63,119.3629,124.58,121.8408,UP,1
2021-08-18,124.05,120.84,119.5573,123.94,121.9164,UP,1
2021-08-19,126.58,123.04,119.7472,124.17,122.0462,DOWN,0
2021-08-20,123.12,121.88,119.9046,123.862,122.1492,UP,1
2021-08-23,124.45,123.77,120.0659,123.792,122.2366,DOWN,0
2021-08-24,123.79,124.95,120.2101,124.398,122.328,UP,1
2021-08-25,123.98,123.45,120.3635,124.384,122.433,DOWN,0
2021-08-26,119.25,122.76,120.4207,122.918,122.4384,DOWN,0
2021-08-27,118.89,119.2,120.468,122.072,122.4516,DOWN,0
2021-08-30,118.48,119.22,120.5395,120.878,122.516,DOWN,0
2021-08-31,118.4,118.3,120.6085,119.8,122.4958,DOWN,0
2021-09-01,117.53,118.63,120.6555,118.51,122.4384,DOWN,0
2021-09-02,116.96,117.35,120.6861,118.052,122.36,DOWN,0
2021-09-03,115.38,115.91,120.7107,117.35,122.2042,DOWN,0
2021-09-07,114.52,114.84,120.7268,116.558,122.0232,DOWN,0
2021-09-08,114.25,114.74,120.747,115.728,121.8726,UP,1
2021-09-09,114.27,114.37,120.7734,115.076,121.7148,DOWN,0
2021-09-10,112.81,114.75,120.7966,114.246,121.491,UP,1
2021-09-13,113.55,113.89,120.7973,113.88,121.2622,DOWN,0
2021-09-14,112.42,114.49,120.8048,113.46,120.9856,UP,1
2021-09-15,112.91,111.92,120.8216,113.192,120.7134,UP,1
2021-09-16,113.65,113.23,120.8523,113.068,120.5046,UP,1
2021-09-17,114.62,114.2,120.8677,113.43,120.3636,DOWN,0
2021-09-20,113.13,113.34,120.8754,113.346,120.1308,UP,1
2021-09-21,113.83,114.04,120.8793,113.628,119.9254,UP,1
2021-09-22,114.19,115.12,120.874,113.884,119.7558,UP,1
2021-09-23,115.56,114.23,120.8838,114.266,119.5692,UP,1
2021-09-24,115.99,114.78,120.8964,114.54,119.415,UP,1
2021-09-27,116.6,115.75,120.9104,115.234,119.3572,DOWN,0
2021-09-28,114.55,115.71,120.9166,115.378,119.3374,UP,1
2021-09-29,114.97,115.37,120.9273,115.534,119.265,DOWN,0
2021-09-30,108.85,113.4,120.9188,114.192,119.009,UP,1
2021-10-01,111.09,109.57,120.9088,113.212,118.8068,DOWN,0
2021-10-04,110.21,110.99,120.8927,111.934,118.5774,DOWN,0
2021-10-05,108.32,109.91,120.8509,110.688,118.296,DOWN,0
2021-10-06,105.88,107.67,120.792,108.87,117.981,UP,1
2021-10-07,107.91,107.36,120.7476,108.682,117.7156,DOWN,0
2021-10-08,107.87,108.35,120.7032,108.038,117.4214,DOWN,0
