ticker,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-06,25.99,27.81,23.2015,28.64,29.2522,UP,1
2001-07-09,26.05,25.84,23.2037,27.92,29.2132,DOWN,0
2001-07-10,24.5,26.25,23.2065,26.952,29.1226,UP,1
2001-07-11,25.08,24.29,23.2153,26.062,29.0322,UP,1
2001-07-12,27.38,25.8,23.2441,25.8,28.9866,DOWN,0
2001-07-13,27.05,27.35,23.2681,26.012,28.9378,DOWN,0
2001-07-16,24.77,26.61,23.2804,25.756,28.8882,UP,1
2001-07-17,25.72,23.4,23.2993,26.0,28.853,DOWN,0
2001-07-18,25.21,25.145,23.3207,26.026,28.8194,UP,1
2001-07-19,26.59,25.41,23.3399,25.868,28.7776,DOWN,0
2001-07-20,26.15,26.02,23.3603,25.688,28.741,DOWN,0
2001-07-23,26.03,26.27,23.372,25.94,28.6628,DOWN,0
2001-07-24,24.36,26.03,23.3841,25.668,28.5512,UP,1
2001-07-25,25.74,24.0,23.4081,25.774,28.4872,UP,1
2001-07-26,27.24,25.74,23.4362,25.904,28.444,UP,1
2001-07-27,28.08,27.0,23.4807,26.29,28.3726,UP,1
2001-07-30,28.26,28.1,23.5288,26.736,28.313,DOWN,0
2001-07-31,27.99,28.18,23.5788,27.462,28.2508,UP,1
2001-08-01,29.94,29.29,23.6313,28.302,28.1796,UP,1
2001-08-02,30.46,30.02,23.6899,28.946,28.1348,UP,1
2001-08-03,30.6,30.16,23.7635,29.45,28.1338,DOWN,0
2001-08-06,29.47,30.01,23.833,29.692,28.1092,DOWN,0
2001-08-07,28.31,28.9,23.8852,29.756,28.0674,DOWN,0
2001-08-08,27.01,28.285,23.924,29.17,28.0374,UP,1
2001-08-09,27.25,27.14,23.9627,28.528,28.0534,UP,1
2001-08-10,27.61,27.05,24.0108,27.93,28.0532,UP,1
2001-08-13,28.26,28.09,24.0677,27.688,28.0494,UP,1
2001-08-14,28.27,28.58,24.1206,27.68,28.0556,DOWN,0
2001-08-15,27.55,28.45,24.1721,27.788,28.0158,UP,1
2001-08-16,28.39,27.47,24.225,28.016,27.9824,DOWN,0
2001-08-17,27.0,27.75,24.2631,27.894,27.8824,UP,1
2001-08-20,27.38,27.0,24.3069,27.718,27.7886,DOWN,0
2001-08-21,26.05,27.4,24.3415,27.274,27.7016,UP,1
2001-08-22,27.28,26.46,24.3817,27.22,27.6394,UP,1
2001-08-23,27.5,27.21,24.4258,27.042,27.5994,UP,1
2001-08-24,28.55,27.69,24.4782,27.352,27.6048,UP,1
2001-08-27,28.98,28.5,24.5362,27.672,27.6156,DOWN,0
2001-08-28,28.42,29.0,24.5921,28.146,27.602,DOWN,0
2001-08-29,28.19,28.69,24.6521,28.328,27.5782,DOWN,0
2001-08-30,27.8,27.7,24.7067,28.388,27.5922,UP,1
2001-08-31,28.31,27.07,24.7611,28.34,27.5924,DOWN,0
2001-09-04,26.96,27.8,24.8031,27.936,27.5616,DOWN,0
2001-09-05,25.08,26.95,24.8391,27.268,27.4928,DOWN,0
2001-09-06,24.18,24.69,24.8715,26.466,27.4166,DOWN,0
2001-09-07,23.8,24.2,24.903,25.666,27.3356,DOWN,0
2001-09-10,22.85,23.72,24.9342,24.574,27.217,DOWN,0
2001-09-17,20.37,21.63,24.9548,23.256,27.0314,DOWN,0
2001-09-18,18.75,20.6,24.9598,21.99,26.8196,DOWN,0
2001-09-19,17.05,18.78,24.955,20.564,26.57,UP,1
2001-09-20,17.09,16.7,24.9618,19.222,26.338,DOWN,0
2001-09-21,16.64,16.01,24.9675,17.98,26.151,UP,1
2001-09-24,17.95,17.25,24.9822,17.496,25.989,UP,1
2001-09-25,18.5,17.97,25.0007,17.446,25.869,DOWN,0
2001-09-26,17.05,18.55,25.0119,17.446,25.7084,DOWN,0
2001-09-27,16.42,17.03,25.0115,17.312,25.4892,UP,1
2001-09-28,16.95,16.54,25.0131,17.374,25.2872,DOWN,0
2001-10-01,16.14,16.8,25.0129,17.012,25.1146,DOWN,0
2001-10-02,16.0,16.13,24.9972,16.512,24.9202,UP,1
2001-10-03,17.59,15.9,24.9852,16.62,24.7678,UP,1
2001-10-04,18.81,18.45,24.9889,17.098,24.6122,DOWN,0
2001-10-05,17.47,18.71,24.9935,17.202,24.4386,UP,1
2001-10-08,18.7,17.19,25.0085,17.714,24.292,DOWN,0
2001-10-09,16.64,17.91,25.018,17.842,24.1376,UP,1
2001-10-10,17.85,16.61,25.0348,17.894,23.9798,UP,1
2001-10-11,19.99,18.0,25.0604,18.13,23.8348,DOWN,0
2001-10-12,19.93,19.71,25.0903,18.622,23.6718,DOWN,0
2001-10-15,18.36,19.53,25.1137,18.554,23.4738,UP,1
2001-10-16,18.69,18.23,25.1309,18.964,23.2878,DOWN,0
2001-10-17,17.76,19.1,25.1472,18.946,23.0442,DOWN,0
2001-10-18,17.57,17.78,25.1625,18.462,22.7864,DOWN,0
2001-10-19,17.44,17.36,25.1738,17.964,22.5232,UP,1
2001-10-22,18.8,17.24,25.1953,18.052,22.3098,DOWN,0
2001-10-23,18.44,18.82,25.2156,18.002,22.1124,UP,1
2001-10-24,19.5,18.5,25.2269,18.35,21.9622,UP,1
2001-10-25,21.04,19.23,25.2411,19.044,21.838,DOWN,0
2001-10-26,20.54,20.57,25.2523,19.664,21.6966,DOWN,0
2001-10-29,19.25,20.5,25.2522,19.754,21.5164,DOWN,0
2001-10-30,18.33,19.17,25.2492,19.732,21.3176,UP,1
2001-10-31,18.96,18.74,25.2443,19.624,21.1458,UP,1
2001-11-01,20.67,19.15,25.2379,19.55,20.9914,UP,1
2001-11-02,21.34,20.56,25.2412,19.71,20.8782,UP,1
2001-11-05,21.75,21.34,25.249,20.21,20.7656,UP,1
2001-11-06,22.1,21.51,25.2467,20.964,20.6866,UP,1
2001-11-07,22.29,21.84,25.2428,21.63,20.5868,DOWN,0
2001-11-08,21.4,22.38,25.2361,21.776,20.4648,DOWN,0
2001-11-09,21.27,21.41,25.2337,21.762,20.3192,UP,1
2001-11-12,21.9,21.54,25.2326,21.792,20.1776,UP,1
2001-11-13,22.94,22.33,25.2232,21.96,20.068,UP,1
2001-11-14,23.03,23.08,25.2199,22.108,19.9648,DOWN,0
2001-11-15,22.57,22.45,25.2165,22.342,19.8602,DOWN,0
2001-11-16,22.56,22.68,25.2062,22.6,19.7452,DOWN,0
2001-11-19,22.2,22.8,25.1894,22.66,19.65,DOWN,0
2001-11-20,20.85,22.16,25.1614,22.242,19.5654,UP,1
2001-11-21,21.0,20.75,25.1336,21.836,19.5018,UP,1
2001-11-23,21.16,21.0,25.1151,21.554,19.449,UP,1
2001-11-26,22.51,21.28,25.111,21.544,19.4422,UP,1
2001-11-27,22.95,22.55,25.1105,21.694,19.4938,DOWN,0
2001-11-28,22.2,22.69,25.1099,21.964,19.5628,UP,1
2001-11-29,22.98,22.33,25.1139,22.36,19.6814,DOWN,0
2001-11-30,21.92,22.16,25.1138,22.512,19.778,UP,1
2001-12-03,21.97,21.77,25.1099,22.404,19.8846,UP,1
2001-12-04,23.41,22.6,25.1182,22.496,19.9938,UP,1
2001-12-05,25.2,23.8,25.1223,23.096,20.1278,UP,1
2001-12-06,25.4,25.26,25.1187,23.58,20.2948,DOWN,0
2001-12-07,24.57,25.32,25.115,24.11,20.4578,DOWN,0
2001-12-10,23.9,24.41,25.1129,24.496,20.5968,UP,1
2001-12-11,24.55,23.97,25.1175,24.724,20.765,UP,1
2001-12-12,24.85,24.7,25.1193,24.654,20.942,DOWN,0
2001-12-13,23.21,24.33,25.1122,24.216,21.0544,UP,1
2001-12-14,23.59,23.22,25.1102,24.02,21.15,UP,1
2001-12-17,24.69,23.35,25.1186,24.178,21.2944,DOWN,0
2001-12-18,24.68,24.75,25.1345,24.204,21.414,DOWN,0
2001-12-19,23.88,24.3,25.1414,24.01,21.5588,DOWN,0
2001-12-20,23.61,23.52,25.1457,24.09,21.674,DOWN,0
2001-12-21,23.04,23.68,25.1375,23.98,21.735,DOWN,0
2001-12-24,22.79,23.09,25.1189,23.6,21.7922,UP,1
2001-12-26,23.23,22.76,25.101,23.31,21.8896,UP,1
2001-12-27,23.71,23.2,25.0849,23.276,21.99,UP,1
2001-12-28,24.13,23.75,25.0821,23.38,22.1174,DOWN,0
2001-12-31,23.22,24.11,25.0769,23.416,22.2304,UP,1
2002-01-02,24.19,23.39,25.0698,23.696,22.3654,UP,1
2002-01-03,26.08,24.2,25.0712,24.266,22.511,UP,1
2002-01-04,26.44,26.49,25.0812,24.812,22.671,DOWN,0
2002-01-07,26.14,26.36,25.0972,25.214,22.8038,UP,1
2002-01-08,26.17,26.14,25.1068,25.804,22.9064,UP,1
2002-01-09,26.19,26.5,25.119,26.204,23.0194,DOWN,0
2002-01-10,26.03,26.25,25.1267,26.194,23.155,DOWN,0
2002-01-11,25.78,26.1,25.116,26.062,23.304,DOWN,0
2002-01-14,25.63,25.84,25.0969,25.96,23.4374,DOWN,0
2002-01-15,25.33,25.65,25.0839,25.792,23.5306,DOWN,0
2002-01-16,23.21,23.95,25.0593,25.196,23.568,DOWN,0
2002-01-17,22.89,23.52,25.0406,24.568,23.5908,DOWN,0
2002-01-18,22.4,22.48,25.0239,23.892,23.5968,DOWN,0
2002-01-22,21.36,22.59,25.0119,23.038,23.5782,UP,1
2002-01-23,22.28,21.75,25.0149,22.428,23.5958,UP,1
2002-01-24,22.3,22.4,25.0208,22.246,23.6164,UP,1
2002-01-25,23.31,22.28,25.0392,22.33,23.6446,UP,1
2002-01-28,23.41,23.42,25.0394,22.532,23.654,DOWN,0
2002-01-29,22.51,23.26,25.0416,22.762,23.6436,UP,1
2002-01-30,23.05,22.57,25.0516,22.916,23.6532,UP,1
2002-01-31,23.26,23.2,25.0529,23.108,23.6672,DOWN,0
2002-02-01,22.83,23.2,25.0442,23.012,23.6798,DOWN,0
2002-02-04,22.44,23.1,25.0164,22.818,23.7116,DOWN,0
2002-02-05,22.4,22.29,24.9912,22.796,23.7396,UP,1
2002-02-06,22.79,22.28,24.9679,22.744,23.7722,DOWN,0
2002-02-07,21.41,22.65,24.9261,22.374,23.7502,UP,1
2002-02-08,22.22,21.48,24.8802,22.252,23.7356,UP,1
2002-02-11,23.07,22.05,24.847,22.378,23.753,DOWN,0
2002-02-12,22.74,22.43,24.8232,22.446,23.7482,UP,1
2002-02-13,24.05,22.92,24.8023,22.698,23.7908,DOWN,0
2002-02-14,23.81,24.05,24.7789,23.178,23.8276,DOWN,0
2002-02-15,23.53,23.87,24.7565,23.44,23.83,DOWN,0
2002-02-19,22.45,23.27,24.7236,23.316,23.775,UP,1
2002-02-20,22.62,22.47,24.6887,23.292,23.7194,DOWN,0
2002-02-21,21.26,22.27,24.6467,22.734,23.6532,DOWN,0
2002-02-22,20.8,21.48,24.6033,22.132,23.5912,UP,1
2002-02-25,21.95,20.72,24.5768,21.816,23.5392,UP,1
2002-02-26,22.09,21.95,24.5498,21.744,23.484,DOWN,0
2002-02-27,22.05,22.13,24.5256,21.63,23.4608,DOWN,0
2002-02-28,21.64,22.49,24.4904,21.706,23.4218,UP,1
2002-03-01,24.29,22.42,24.472,22.404,23.4138,UP,1
2002-03-04,25.85,24.14,24.4515,23.184,23.4372,UP,1
2002-03-05,26.08,25.4,24.4322,23.982,23.4812,UP,1
2002-03-06,26.43,26.04,24.4197,24.858,23.5376,UP,1
2002-03-07,27.32,26.64,24.4093,25.994,23.6232,UP,1
2002-03-08,28.88,27.25,24.3954,26.912,23.745,DOWN,0
2002-03-11,28.42,28.4,24.3813,27.426,23.8488,DOWN,0
2002-03-12,27.55,27.5,24.3636,27.72,23.9256,DOWN,0
2002-03-13,26.94,26.17,24.3308,27.822,23.9818,DOWN,0
2002-03-14,26.6,27.07,24.3003,27.678,24.0494,UP,1
2002-03-15,27.43,26.5,24.2842,27.388,24.1142,UP,1
2002-03-18,28.3,27.63,24.2722,27.364,24.1586,UP,1
2002-03-19,29.26,28.4,24.2665,27.706,24.215,DOWN,0
2002-03-20,28.39,28.8,24.2659,27.996,24.26,UP,1
2002-03-21,29.1,28.42,24.2791,28.496,24.3186,DOWN,0
2002-03-22,28.49,29.12,24.2835,28.708,24.3646,DOWN,0
2002-03-25,27.64,28.71,24.2794,28.576,24.3968,UP,1
2002-03-26,28.04,27.55,24.2798,28.332,24.442,UP,1
2002-03-27,28.19,28.26,24.2731,28.292,24.4932,UP,1
2002-03-28,29.32,28.45,24.2694,28.336,24.573,UP,1
2002-04-01,29.87,29.0,24.2587,28.612,24.7062,DOWN,0
2002-04-02,28.97,29.6,24.2432,28.878,24.8278,DOWN,0
2002-04-03,28.0,29.03,24.2312,28.87,24.9398,UP,1
2002-04-04,28.07,27.78,24.2196,28.846,25.074,DOWN,0
2002-04-05,27.36,28.15,24.2089,28.454,25.1756,DOWN,0
2002-04-08,27.25,26.59,24.2038,27.93,25.2746,DOWN,0
2002-04-09,26.15,27.25,24.1923,27.366,25.3314,UP,1
2002-04-10,26.43,26.35,24.179,27.052,25.3918,DOWN,0
2002-04-11,25.96,26.46,24.1619,26.63,25.4608,UP,1
2002-04-12,26.2,26.12,24.1574,26.398,25.5238,UP,1
2002-04-15,27.37,26.24,24.1527,26.422,25.606,UP,1
2002-04-16,28.7,28.98,24.1537,26.932,25.7234,UP,1
2002-04-17,29.53,28.71,24.1588,27.552,25.8652,DOWN,0
2002-04-18,28.45,28.8,24.1611,28.05,25.9862,DOWN,0
2002-04-19,28.08,28.33,24.1622,28.426,26.092,DOWN,0
2002-04-22,27.83,27.9,24.1575,28.518,26.2204,DOWN,0
2002-04-23,27.26,27.97,24.1455,28.23,26.3212,DOWN,0
2002-04-24,26.38,27.31,24.1307,27.6,26.3874,UP,1
2002-04-25,26.4,26.45,24.1151,27.19,26.4606,DOWN,0
2002-04-26,25.17,26.37,24.0975,26.608,26.483,DOWN,0
2002-04-29,25.03,25.12,24.0927,26.048,26.5074,UP,1
2002-04-30,25.66,24.92,24.0907,25.728,26.55,DOWN,0
2002-05-01,25.581,25.64,24.0961,25.5682,26.6126,DOWN,0
2002-05-02,24.58,25.58,24.0936,25.2042,26.6518,DOWN,0
2002-05-03,23.85,24.6,24.076,24.9402,26.7036,DOWN,0
2002-05-06,23.45,23.65,24.058,24.6242,26.7566,DOWN,0
2002-05-07,23.29,23.55,24.0506,24.1502,26.7834,UP,1
2002-05-08,25.53,24.4,24.0496,24.14,26.8522,DOWN,0
2002-05-09,25.02,25.25,24.0487,24.228,26.9116,DOWN,0
2002-05-10,24.31,25.11,24.0373,24.32,26.965,UP,1
2002-05-13,26.11,24.46,24.0371,24.852,27.0014,UP,1
2002-05-14,27.2,27.16,24.0429,25.634,27.0284,DOWN,0
2002-05-15,26.88,26.87,24.0555,25.904,27.0444,UP,1
2002-05-16,27.32,26.81,24.0634,26.364,27.0622,DOWN,0
2002-05-17,27.04,27.41,24.0624,26.91,27.0566,DOWN,0
2002-05-20,26.57,26.6,24.0549,27.002,27.0104,DOWN,0
2002-05-21,26.25,26.66,24.0448,26.812,26.967,DOWN,0
2002-05-22,25.849,26.14,24.0341,26.6058,26.933,DOWN,0
2002-05-23,25.42,25.93,24.0115,26.2258,26.9026,DOWN,0
2002-05-24,24.01,23.85,23.9793,25.6198,26.8508,UP,1
2002-05-28,24.38,24.15,23.9482,25.1818,26.7898,DOWN,0
2002-05-29,23.35,23.79,23.9176,24.6018,26.6908,DOWN,0
2002-05-30,23.0,23.11,23.891,24.032,26.5656,DOWN,0
2002-05-31,22.74,23.07,23.8697,23.496,26.4526,DOWN,0
2002-06-03,22.0,22.83,23.8434,23.094,26.3106,UP,1
2002-06-04,22.28,21.75,23.8168,22.674,26.1864,DOWN,0
2002-06-05,22.24,22.29,23.7867,22.452,26.0784,DOWN,0
2002-06-06,21.37,21.88,23.7522,22.126,25.945,DOWN,0
2002-06-07,21.14,20.26,23.7201,21.806,25.804,DOWN,0
2002-06-10,20.98,21.16,23.6831,21.602,25.6372,DOWN,0
2002-06-11,19.79,21.09,23.647,21.104,25.4356,UP,1
2002-06-12,19.98,19.87,23.61,20.652,25.2558,DOWN,0
2002-06-13,19.42,19.6,23.5769,20.262,25.0842,DOWN,0
2002-06-14,19.291,19.17,23.5369,19.8922,24.9086,UP,1
2002-06-17,20.67,19.45,23.5028,19.8302,24.7748,DOWN,0
2002-06-18,20.07,20.64,23.4604,19.8862,24.6312,DOWN,0
2002-06-19,18.71,19.8,23.409,19.6322,24.4824,DOWN,0
2002-06-20,17.99,18.85,23.3569,19.3462,24.3136,DOWN,0
2002-06-21,17.26,18.06,23.3022,18.94,24.1396,UP,1
2002-06-24,18.34,17.18,23.2549,18.474,23.9824,DOWN,0
2002-06-25,17.3023,18.8,23.1999,17.9205,23.7811,UP,1
2002-06-26,17.5,16.89,23.1526,17.6785,23.5571,UP,1
2002-06-27,18.34,17.8,23.1189,17.7485,23.3333,DOWN,0
2002-06-28,17.98,18.3,23.0879,17.8925,23.1239,DOWN,0
2002-07-01,16.86,17.91,23.0532,17.5965,22.8995,DOWN,0
2002-07-02,15.85,16.64,23.0182,17.306,22.6599,UP,1
2002-07-03,16.84,15.75,23.0005,17.174,22.4515,UP,1
2002-07-05,18.29,16.88,22.9982,17.164,22.2897,DOWN,0
2002-07-08,17.61,18.21,23.001,17.09,22.1139,DOWN,0
2002-07-09,16.39,17.05,22.9975,16.996,21.9383,DOWN,0
2002-07-10,15.6,16.56,22.9923,16.946,21.7497,UP,1
2002-07-11,16.82,15.57,22.9867,16.942,21.5729,UP,1
2002-07-12,17.01,17.07,22.9792,16.686,21.4014,UP,1
2002-07-15,17.33,17.26,22.9806,16.63,21.2564,DOWN,0
2002-07-16,16.51,17.3,22.9811,16.654,21.1096,DOWN,0
2002-07-17,16.46,17.1,22.9786,16.826,20.9698,DOWN,0
2002-07-18,15.72,16.35,22.9765,16.606,20.8184,UP,1
2002-07-19,15.97,15.48,22.9764,16.398,20.6272,DOWN,0
2002-07-22,15.4,15.91,22.9654,16.012,20.4348,DOWN,0
2002-07-23,13.95,15.1,22.9411,15.5,20.2276,DOWN,0
2002-07-24,13.83,13.7,22.9229,14.974,19.982,DOWN,0
2002-07-25,11.86,13.7,22.8887,14.202,19.6752,DOWN,0
2002-07-26,11.61,12.5,22.8636,13.33,19.3698,UP,1
2002-07-29,12.74,12.04,22.838,12.798,19.0782,UP,1
2002-07-30,13.46,12.45,22.8054,12.7,18.8066,DOWN,0
2002-07-31,12.3,13.2,22.7672,12.394,18.5212,DOWN,0
2002-08-01,12.14,12.2,22.7361,12.45,18.239,DOWN,0
2002-08-02,11.66,11.96,22.701,12.46,17.9553,DOWN,0
2002-08-05,11.08,11.69,22.6676,12.128,17.6685,UP,1
2002-08-06,11.97,11.29,22.6396,11.83,17.4277,DOWN,0
2002-08-07,11.73,12.35,22.611,11.716,17.1747,UP,1
2002-08-08,12.9,11.62,22.5815,11.868,16.9657,DOWN,0
2002-08-09,12.81,12.5,22.5534,12.098,16.7619,DOWN,0
2002-08-12,12.4,12.35,22.5179,12.362,16.5551,DOWN,0
2002-08-13,12.1674,12.231,22.4735,12.4015,16.3584,UP,1
2002-08-14,12.78,12.11,22.4347,12.6115,16.1684,UP,1
2002-08-15,12.91,12.81,22.403,12.6135,15.9818,UP,1
2002-08-16,14.24,12.84,22.3826,12.8995,15.8392,UP,1
2002-08-19,15.15,14.06,22.3635,13.4495,15.7194,DOWN,0
2002-08-20,14.09,14.88,22.3306,13.834,15.5816,UP,1
2002-08-21,14.6,14.37,22.2969,14.198,15.4778,DOWN,0
2002-08-22,14.58,14.41,22.2611,14.532,15.3698,DOWN,0
2002-08-23,13.6,14.45,22.2186,14.404,15.2534,UP,1
2002-08-26,13.83,13.75,22.1763,14.14,15.1442,DOWN,0
2002-08-27,12.75,13.89,22.133,13.872,14.9858,DOWN,0
2002-08-28,11.92,12.59,22.0863,13.336,14.8228,UP,1
2002-08-29,11.95,11.15,22.0365,12.81,14.6876,DOWN,0
2002-08-30,11.63,11.4,21.98,12.416,14.5604,DOWN,0
2002-09-03,10.96,11.5,21.9196,11.842,14.4344,UP,1
2002-09-04,11.04,10.97,21.862,11.5,14.2884,DOWN,0
2002-09-05,10.23,10.73,21.8003,11.162,14.1469,UP,1
2002-09-06,10.99,10.63,21.7443,10.97,14.0167,DOWN,0
2002-09-09,10.76,10.64,21.6938,10.796,13.8651,UP,1
2002-09-10,11.56,10.72,21.6466,10.916,13.7367,UP,1
2002-09-11,11.7,11.66,21.5993,11.048,13.6335,DOWN,0
2002-09-12,11.1,11.44,21.5423,11.222,13.5385,DOWN,0
2002-09-13,10.75,11.01,21.4813,11.174,13.4167,DOWN,0
2002-09-16,10.25,10.7,21.4215,11.072,13.2559,DOWN,0
2002-09-17,10.06,10.54,21.3569,10.772,13.1049,DOWN,0
2002-09-18,9.99,10.05,21.2973,10.43,12.9769,DOWN,0
2002-09-19,8.95,9.82,21.2322,10.0,12.8439,UP,1
2002-09-20,9.28,9.44,21.1615,9.706,12.6931,DOWN,0
2002-09-23,9.09,9.05,21.081,9.474,12.5347,UP,1
2002-09-24,9.24,8.75,21.0002,9.31,12.3729,UP,1
2002-09-25,9.75,9.41,20.9261,9.262,12.2377,DOWN,0
2002-09-26,9.35,9.93,20.8533,9.342,12.0955,DOWN,0
2002-09-27,9.167,9.23,20.7764,9.3194,11.9645,DOWN,0
2002-09-30,8.9,9.07,20.6966,9.2814,11.8231,UP,1
2002-10-01,8.95,8.89,20.6253,9.2234,11.6941,UP,1
2002-10-02,9.08,8.84,20.5528,9.0894,11.5967,DOWN,0
2002-10-03,8.36,8.86,20.4711,8.8914,11.4873,DOWN,0
2002-10-04,7.59,8.55,20.3857,8.576,11.4019,DOWN,0
2002-10-07,7.03,7.61,20.3014,8.202,11.3103,DOWN,0
2002-10-08,7.03,7.1,20.2185,7.818,11.1961,DOWN,0
2002-10-09,6.72,6.86,20.1369,7.346,11.0613,UP,1
2002-10-10,7.49,6.69,20.0604,7.172,10.9651,UP,1
2002-10-11,8.41,7.56,19.9863,7.336,10.8905,DOWN,0
2002-10-14,8.35,8.15,19.9095,7.6,10.8243,UP,1
2002-10-15,9.32,8.82,19.8355,8.058,10.7891,DOWN,0
2002-10-16,8.691,8.78,19.7628,8.4522,10.7235,UP,1
2002-10-17,9.67,9.02,19.6902,8.8882,10.6823,UP,1
2002-10-18,11.13,9.5,19.6155,9.4322,10.6469,UP,1
2002-10-21,11.87,10.91,19.5426,10.1362,10.6281,DOWN,0
2002-10-22,10.5,11.15,19.4644,10.3722,10.5901,UP,1
2002-10-23,10.98,10.11,19.3885,10.83,10.5664,DOWN,0
2002-10-24,10.81,11.08,19.3116,11.058,10.527,UP,1
2002-10-25,11.06,10.84,19.2367,11.044,10.49,UP,1
2002-10-28,11.32,11.08,19.1644,10.934,10.4316,DOWN,0
2002-10-29,11.29,11.23,19.0927,11.092,10.3544,UP,1
2002-10-30,13.05,11.38,19.0313,11.506,10.3336,DOWN,0
2002-10-31,12.59,13.1,18.9782,11.862,10.2934,UP,1
2002-11-01,13.46,12.56,18.9311,12.342,10.271,UP,1
2002-11-04,14.12,13.53,18.8897,12.902,10.2814,DOWN,0
2002-11-05,13.449,14.06,18.8501,13.3338,10.2737,UP,1
2002-11-06,14.19,13.5,18.8097,13.5618,10.3025,DOWN,0
2002-11-07,12.53,13.79,18.7608,13.5498,10.3147,DOWN,0
2002-11-08,12.23,12.54,18.7054,13.3038,10.3203,DOWN,0
2002-11-11,11.31,12.26,18.6449,12.7418,10.3139,UP,1
2002-11-12,11.99,11.39,18.5923,12.45,10.3345,DOWN,0
2002-11-13,11.966,11.7,18.5369,12.0052,10.3531,UP,1
2002-11-14,13.1,12.48,18.4861,12.1192,10.4105,UP,1
2002-11-15,13.12,12.79,18.4376,12.2972,10.4531,DOWN,0
2002-11-18,12.97,13.4,18.3902,12.6292,10.4973,DOWN,0
2002-11-19,12.92,12.91,18.3428,12.8152,10.5245,UP,1
2002-11-20,14.11,13.11,18.2994,13.244,10.5727,UP,1
2002-11-21,15.34,14.46,18.2691,13.692,10.6575,DOWN,0
2002-11-22,15.29,15.14,18.2344,14.126,10.7483,UP,1
2002-11-25,16.25,15.38,18.2003,14.782,10.8683,DOWN,0
2002-11-26,15.71,16.41,18.1652,15.34,10.9813,UP,1
2002-11-27,17.166,16.1,18.1307,15.9512,11.1248,DOWN,0
2002-11-29,16.24,17.26,18.0929,16.1312,11.2706,UP,1
2002-12-02,16.25,16.8,18.0565,16.3232,11.41,DOWN,0
2002-12-03,14.8,15.96,18.0182,16.0332,11.5242,DOWN,0
2002-12-04,13.3,14.19,17.9716,15.5512,11.6054,DOWN,0
2002-12-05,13.02,13.72,17.9304,14.722,11.6708,DOWN,0
2002-12-06,12.72,12.95,17.89,14.018,11.7382,DOWN,0
2002-12-09,11.34,12.65,17.837,13.036,11.7816,UP,1
2002-12-10,12.56,11.4,17.7893,12.588,11.8548,UP,1
2002-12-11,12.77,12.4,17.7429,12.482,11.9312,DOWN,0
2002-12-12,12.61,13.0,17.6978,12.4,12.0018,DOWN,0
2002-12-13,11.73,12.23,17.635,12.202,12.0692,UP,1
2002-12-16,12.48,12.05,17.5681,12.43,12.167,DOWN,0
2002-12-17,12.27,12.2,17.4991,12.372,12.2718,DOWN,0
2002-12-18,10.89,11.99,17.4214,11.996,12.349,UP,1
2002-12-19,11.01,10.89,17.3398,11.676,12.4348,UP,1
2002-12-20,11.22,11.16,17.2515,11.574,12.5094,UP,1
2002-12-23,11.47,11.11,17.1668,11.372,12.5706,DOWN,0
2002-12-24,11.38,11.44,17.0859,11.194,12.6312,DOWN,0
2002-12-26,11.23,11.55,17.0074,11.262,12.6694,DOWN,0
2002-12-27,11.1,11.26,16.9299,11.28,12.7176,DOWN,0
2002-12-30,10.9,11.27,16.8472,11.216,12.7422,DOWN,0
2002-12-31,10.8,10.76,16.7597,11.082,12.7356,UP,1
2003-01-02,11.65,10.98,16.6717,11.136,12.7312,DOWN,0
2003-01-03,11.51,11.44,16.5873,11.192,12.7514,UP,1
2003-01-06,12.57,12.3,16.5046,11.486,12.7832,UP,1
2003-01-07,12.71,12.81,16.4257,11.848,12.8212,DOWN,0
2003-01-08,12.39,12.45,16.3495,12.166,12.8478,UP,1
2003-01-09,13.23,12.64,16.2754,12.482,12.886,UP,1
2003-01-10,13.79,12.85,16.2034,12.938,12.936,DOWN,0
2003-01-13,13.46,14.04,16.1241,13.116,12.9442,UP,1
2003-01-14,13.55,13.37,16.0425,13.284,12.9634,DOWN,0
2003-01-15,12.86,13.14,15.962,13.378,12.9514,UP,1
2003-01-16,13.09,12.91,15.8874,13.35,12.9308,DOWN,0
2003-01-17,12.33,12.81,15.8087,13.058,12.9084,UP,1
2003-01-21,12.49,12.59,15.7344,12.864,12.8744,DOWN,0
2003-01-22,12.14,12.57,15.6588,12.582,12.8666,UP,1
2003-01-23,12.98,12.85,15.593,12.606,12.8816,DOWN,0
2003-01-24,12.3,12.92,15.5223,12.448,12.9014,DOWN,0
2003-01-27,12.15,12.1,15.4533,12.412,12.9046,UP,1
2003-01-28,12.39,12.21,15.3842,12.392,12.9131,UP,1
2003-01-29,12.98,12.33,15.3123,12.56,12.9107,DOWN,0
2003-01-30,12.08,12.99,15.2292,12.38,12.8899,DOWN,0
2003-01-31,11.69,11.47,15.14,12.258,12.8643,UP,1
2003-02-03,11.85,11.61,15.057,12.198,12.8429,UP,1
2003-02-04,12.48,11.74,14.979,12.216,12.8103,DOWN,0
2003-02-05,12.37,12.63,14.9017,12.094,12.7509,UP,1
