ticker,UPS US Equity,UPS US Equity,UPS US Equity,UPS US Equity,UPS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2001-08-17,55.7,55.75,55.838,56.9924,58.1022,DOWN,0
2001-08-20,55.51,55.8,55.746,56.9408,58.0817,DOWN,0
2001-08-21,55.34,55.65,55.628,56.8952,58.0515,UP,1
2001-08-22,55.4,55.3,55.54,56.85,58.0257,UP,1
2001-08-23,55.53,55.4,55.496,56.8158,58.0033,UP,1
2001-08-24,55.99,55.6,55.554,56.8,57.9836,DOWN,0
2001-08-27,55.5,56.0,55.552,56.776,57.9623,DOWN,0
2001-08-28,55.39,55.4,55.562,56.7528,57.9462,UP,1
2001-08-29,55.48,55.5,55.578,56.7428,57.932,DOWN,0
2001-08-30,54.83,55.15,55.438,56.7128,57.9112,UP,1
2001-08-31,55.23,54.83,55.286,56.6716,57.8886,UP,1
2001-09-04,55.36,55.0,55.258,56.6392,57.8704,DOWN,0
2001-09-05,55.34,55.28,55.248,56.6254,57.8549,DOWN,0
2001-09-06,54.85,54.85,55.122,56.6064,57.8329,DOWN,0
2001-09-07,53.72,54.65,54.9,56.556,57.8049,DOWN,0
2001-09-10,53.1,53.6,54.474,56.476,57.7688,DOWN,0
2001-09-17,50.37,51.9,53.476,56.3274,57.7198,DOWN,0
2001-09-18,50.15,51.75,52.438,56.1682,57.6661,DOWN,0
2001-09-19,47.95,50.15,51.058,55.956,57.6003,UP,1
2001-09-20,49.55,46.75,50.224,55.7758,57.5427,UP,1
2001-09-21,49.7,49.56,49.544,55.6152,57.4893,UP,1
2001-09-24,49.82,49.7,49.434,55.4536,57.435,UP,1
2001-09-25,51.3,49.82,49.664,55.3278,57.3871,DOWN,0
2001-09-26,49.45,50.9,49.964,55.1674,57.3328,UP,1
2001-09-27,49.72,49.3,49.998,55.0058,57.2764,UP,1
2001-09-28,51.98,49.25,50.454,54.8786,57.2247,DOWN,0
2001-10-01,50.64,51.25,50.618,54.7274,57.1695,DOWN,0
2001-10-02,50.1,50.48,50.378,54.5638,57.1016,UP,1
2001-10-03,51.1,50.0,50.708,54.4252,57.0371,UP,1
2001-10-04,52.0,51.1,51.164,54.3014,56.9792,UP,1
2001-10-05,52.28,52.0,51.224,54.195,56.9275,DOWN,0
2001-10-08,51.43,51.8,51.382,54.0842,56.8912,DOWN,0
2001-10-09,50.95,51.68,51.552,53.9702,56.8588,UP,1
2001-10-10,51.8,51.25,51.692,53.8662,56.8334,UP,1
2001-10-11,52.79,51.97,51.85,53.783,56.8186,DOWN,0
2001-10-12,50.95,51.9,51.584,53.674,56.8012,DOWN,0
2001-10-15,50.88,50.55,51.474,53.559,56.7881,DOWN,0
2001-10-16,50.85,51.05,51.454,53.4394,56.7598,DOWN,0
2001-10-17,50.77,51.0,51.248,53.3158,56.7265,DOWN,0
2001-10-18,50.51,50.47,50.792,53.193,56.6925,UP,1
2001-10-19,50.75,50.1,50.752,53.0796,56.6503,UP,1
2001-10-22,50.83,50.7,50.742,52.9694,56.6107,UP,1
2001-10-23,51.23,50.8,50.818,52.8716,56.585,DOWN,0
2001-10-24,50.91,51.45,50.846,52.7688,56.5367,DOWN,0
2001-10-25,50.64,50.72,50.872,52.6648,56.4846,UP,1
2001-10-26,50.8,50.57,50.882,52.5592,56.4355,UP,1
2001-10-29,50.84,51.4,50.884,52.4566,56.3844,DOWN,0
2001-10-30,50.18,50.89,50.674,52.3416,56.3303,UP,1
2001-10-31,51.0,50.19,50.692,52.2448,56.2928,DOWN,0
2001-11-01,51.0,50.9,50.764,52.1498,56.2515,UP,1
2001-11-02,51.32,50.95,50.868,52.0622,56.2134,UP,1
2001-11-05,51.68,51.6,51.036,51.9856,56.1746,UP,1
2001-11-06,52.55,51.5,51.51,51.9298,56.1405,UP,1
2001-11-07,52.98,52.3,51.906,51.8814,56.1042,UP,1
2001-11-08,53.18,52.87,52.342,51.8344,56.0701,UP,1
2001-11-09,53.41,52.87,52.76,51.7828,56.0355,DOWN,0
2001-11-12,53.14,53.3,53.052,51.7356,55.9966,UP,1
2001-11-13,54.24,53.7,53.39,51.7126,55.9665,DOWN,0
2001-11-14,54.23,54.6,53.64,51.6876,55.9358,UP,1
2001-11-15,54.48,54.23,53.9,51.6806,55.9063,DOWN,0
2001-11-16,54.37,54.47,54.092,51.6634,55.8742,UP,1
2001-11-19,54.59,54.4,54.382,51.648,55.8391,DOWN,0
2001-11-20,54.51,54.59,54.436,51.6314,55.8022,DOWN,0
2001-11-21,54.4,54.3,54.47,51.6224,55.7663,UP,1
2001-11-23,54.8,54.22,54.534,51.644,55.7348,UP,1
2001-11-26,54.9,54.75,54.64,51.68,55.7081,UP,1
2001-11-27,55.0,54.9,54.722,51.7726,55.6851,UP,1
2001-11-28,55.18,55.23,54.856,51.8732,55.6626,UP,1
2001-11-29,55.3,55.18,55.036,52.0202,55.6393,UP,1
2001-11-30,56.22,55.3,55.32,52.1536,55.6213,DOWN,0
2001-12-03,55.9,55.97,55.52,52.2776,55.5997,UP,1
2001-12-04,56.0,55.91,55.72,52.4012,55.5796,UP,1
2001-12-05,56.79,56.0,56.042,52.511,55.5631,UP,1
2001-12-06,56.98,56.79,56.378,52.6616,55.5473,UP,1
2001-12-07,57.13,56.98,56.56,52.8098,55.5328,DOWN,0
2001-12-10,56.23,57.12,56.626,52.8948,55.5134,DOWN,0
2001-12-11,56.18,56.23,56.662,53.0056,55.4998,DOWN,0
2001-12-12,55.58,56.1,56.42,53.1152,55.4863,DOWN,0
2001-12-13,54.99,55.4,56.022,53.193,55.4732,UP,1
2001-12-14,55.09,54.8,55.614,53.2548,55.4604,UP,1
2001-12-17,55.3,55.09,55.428,53.3152,55.4464,UP,1
2001-12-18,56.39,55.3,55.47,53.4144,55.4457,DOWN,0
2001-12-19,55.36,55.95,55.426,53.5026,55.4425,DOWN,0
2001-12-20,55.27,55.11,55.482,53.572,55.4341,DOWN,0
2001-12-21,55.22,55.45,55.508,53.6206,55.4215,UP,1
2001-12-24,55.3,55.05,55.508,53.7076,55.4111,UP,1
2001-12-26,55.39,55.15,55.308,53.7978,55.3963,DOWN,0
2001-12-27,55.18,55.2,55.272,53.8844,55.3762,DOWN,0
2001-12-28,55.05,55.03,55.228,53.97,55.3573,DOWN,0
2001-12-31,54.5,54.9,55.084,54.0498,55.343,DOWN,0
2002-01-02,54.46,54.55,54.916,54.124,55.3283,UP,1
2002-01-03,55.46,54.5,54.93,54.2166,55.3214,UP,1
2002-01-04,56.65,55.7,55.224,54.325,55.3214,UP,1
2002-01-07,57.11,56.85,55.636,54.449,55.3282,UP,1
2002-01-08,57.22,57.02,56.18,54.5806,55.3342,DOWN,0
2002-01-09,56.81,57.22,56.65,54.7008,55.3407,UP,1
2002-01-10,56.85,56.81,56.928,54.821,55.3364,DOWN,0
2002-01-11,56.52,56.49,56.902,54.9478,55.3396,DOWN,0
2002-01-14,56.03,56.42,56.686,55.0484,55.3435,DOWN,0
2002-01-15,56.0,56.04,56.442,55.1484,55.3427,DOWN,0
2002-01-16,56.0,56.0,56.28,55.242,55.3405,UP,1
2002-01-17,56.48,56.2,56.206,55.338,55.3414,UP,1
2002-01-18,56.52,56.22,56.206,55.4174,55.3433,DOWN,0
2002-01-22,56.06,56.45,56.212,55.479,55.3391,UP,1
2002-01-23,56.77,56.03,56.366,55.5508,55.3451,DOWN,0
2002-01-24,56.6,56.77,56.486,55.6146,55.362,UP,1
2002-01-25,57.03,56.61,56.596,55.6924,55.3824,UP,1
2002-01-28,57.1,57.03,56.712,55.7496,55.4013,DOWN,0
2002-01-29,56.4,56.65,56.78,55.793,55.4124,UP,1
2002-01-30,56.93,56.5,56.812,55.842,55.4288,UP,1
2002-01-31,57.48,56.75,56.988,55.9042,55.4431,DOWN,0
2002-02-01,56.79,57.48,56.94,55.9482,55.4548,DOWN,0
2002-02-04,56.56,56.33,56.832,55.9892,55.4665,UP,1
2002-02-05,56.9,56.2,56.932,56.0392,55.4825,DOWN,0
2002-02-06,56.16,56.9,56.778,56.0664,55.4939,DOWN,0
2002-02-07,55.63,55.8,56.408,56.081,55.4998,UP,1
2002-02-08,56.35,55.64,56.32,56.108,55.4962,UP,1
2002-02-11,56.78,56.35,56.364,56.14,55.4889,DOWN,0
2002-02-12,56.7,56.78,56.324,56.168,55.4912,DOWN,0
2002-02-13,56.68,56.6,56.428,56.1772,55.4924,UP,1
2002-02-14,56.95,56.65,56.692,56.1982,55.4925,UP,1
2002-02-15,57.0,56.94,56.822,56.2182,55.4945,DOWN,0
2002-02-19,56.72,56.75,56.81,56.2168,55.4922,UP,1
2002-02-20,56.84,56.62,56.838,56.214,55.4891,DOWN,0
2002-02-21,56.8,56.9,56.862,56.2074,55.4836,DOWN,0
2002-02-22,56.8,56.55,56.832,56.2188,55.4767,UP,1
2002-02-25,57.1,56.75,56.852,56.2372,55.4719,UP,1
2002-02-26,58.31,57.43,57.17,56.2918,55.473,UP,1
2002-02-27,59.2,58.45,57.642,56.376,55.4795,DOWN,0
2002-02-28,58.94,59.05,58.07,56.453,55.486,UP,1
2002-03-01,59.0,59.0,58.51,56.527,55.4928,UP,1
2002-03-04,59.99,59.45,59.088,56.599,55.5043,DOWN,0
2002-03-05,59.26,59.74,59.278,56.677,55.5106,UP,1
2002-03-06,59.38,59.5,59.314,56.7592,55.5195,UP,1
2002-03-07,60.0,60.0,59.526,56.8548,55.531,UP,1
2002-03-08,61.0,60.2,59.926,56.9688,55.5457,DOWN,0
2002-03-11,60.08,61.0,59.944,57.0626,55.5479,DOWN,0
2002-03-12,60.08,60.08,60.108,57.1606,55.5491,DOWN,0
2002-03-13,59.93,60.0,60.218,57.2582,55.5492,DOWN,0
2002-03-14,59.92,59.95,60.202,57.3666,55.55,UP,1
2002-03-15,60.33,60.4,60.068,57.484,55.5555,UP,1
2002-03-18,60.58,60.53,60.168,57.5864,55.5624,DOWN,0
2002-03-19,60.45,60.78,60.242,57.6624,55.5705,UP,1
2002-03-20,60.46,60.5,60.348,57.7294,55.5788,DOWN,0
2002-03-21,60.25,60.46,60.414,57.79,55.586,UP,1
2002-03-22,60.7,60.1,60.488,57.8678,55.5923,DOWN,0
2002-03-25,60.64,60.58,60.5,57.9436,55.6027,DOWN,0
2002-03-26,60.22,60.44,60.454,58.0176,55.6123,UP,1
2002-03-27,60.53,60.25,60.468,58.1076,55.6235,UP,1
2002-03-28,60.8,60.78,60.578,58.2036,55.6372,DOWN,0
2002-04-01,60.55,60.45,60.548,58.2946,55.6478,DOWN,0
2002-04-02,59.8,60.3,60.38,58.361,55.6563,DOWN,0
2002-04-03,59.7,59.8,60.276,58.4246,55.6667,UP,1
2002-04-04,60.39,59.7,60.248,58.5112,55.6804,UP,1
2002-04-05,60.7,60.5,60.228,58.5898,55.6977,DOWN,0
2002-04-08,60.31,60.5,60.18,58.664,55.7153,UP,1
2002-04-09,60.58,60.49,60.336,58.735,55.7347,UP,1
2002-04-10,60.81,60.83,60.558,58.8092,55.756,DOWN,0
2002-04-11,60.38,60.65,60.556,58.8888,55.778,UP,1
2002-04-12,60.71,60.54,60.558,58.9644,55.7999,DOWN,0
2002-04-15,60.35,60.35,60.566,59.0218,55.8152,UP,1
2002-04-16,60.95,60.4,60.64,59.105,55.8351,DOWN,0
2002-04-17,60.9,60.98,60.658,59.1918,55.8594,UP,1
2002-04-18,61.02,61.0,60.786,59.2742,55.8855,UP,1
2002-04-19,61.44,61.0,60.932,59.3798,55.9115,DOWN,0
2002-04-22,60.89,61.04,61.04,59.485,55.9305,DOWN,0
2002-04-23,60.41,60.9,60.932,59.5662,55.9435,DOWN,0
2002-04-24,59.93,60.7,60.738,59.6292,55.9526,UP,1
2002-04-25,60.22,59.93,60.578,59.6996,55.9609,UP,1
2002-04-26,60.41,60.36,60.372,59.7742,55.9702,DOWN,0
2002-04-29,59.73,60.8,60.14,59.8298,55.9802,UP,1
2002-04-30,60.04,59.87,60.066,59.8906,55.9909,DOWN,0
2002-05-01,59.85,60.04,60.05,59.9532,56.0022,UP,1
2002-05-02,59.93,59.6,59.992,60.015,56.0145,UP,1
2002-05-03,60.1,59.85,59.93,60.081,56.026,DOWN,0
2002-05-06,59.58,59.96,59.9,60.1366,56.0322,DOWN,0
2002-05-07,59.05,59.75,59.702,60.1756,56.0364,UP,1
2002-05-08,59.68,59.07,59.668,60.203,56.0434,DOWN,0
2002-05-09,58.42,59.27,59.366,60.1874,56.0454,UP,1
2002-05-10,58.74,58.43,59.094,60.1834,56.0481,UP,1
2002-05-13,58.99,58.7,58.976,60.1832,56.0551,UP,1
2002-05-14,59.6,59.23,59.086,60.1754,56.0682,UP,1
2002-05-15,59.7,59.55,59.09,60.1842,56.0835,DOWN,0
2002-05-16,59.58,59.64,59.322,60.1882,56.0964,DOWN,0
2002-05-17,59.55,59.45,59.484,60.1792,56.1094,DOWN,0
2002-05-20,58.94,59.35,59.474,60.138,56.1221,DOWN,0
2002-05-21,58.27,58.84,59.208,60.1018,56.1303,DOWN,0
2002-05-22,58.25,58.07,58.918,60.0652,56.1374,UP,1
2002-05-23,58.43,58.2,58.688,60.0352,56.1448,DOWN,0
2002-05-24,58.39,58.3,58.456,60.0046,56.1535,DOWN,0
2002-05-28,58.3,58.55,58.328,59.964,56.1629,UP,1
2002-05-29,58.67,58.3,58.408,59.9258,56.1745,UP,1
2002-05-30,59.0,58.7,58.558,59.8968,56.1889,UP,1
2002-05-31,60.38,60.0,58.948,59.8952,56.2106,UP,1
2002-06-03,61.47,60.38,59.564,59.9196,56.2387,DOWN,0
2002-06-04,61.25,61.37,60.154,59.9306,56.2646,UP,1
2002-06-05,61.35,61.45,60.69,59.9448,56.2915,UP,1
2002-06-06,61.41,61.4,61.172,59.9686,56.3189,DOWN,0
2002-06-07,61.37,61.15,61.37,59.9854,56.3465,UP,1
2002-06-10,62.38,61.28,61.552,60.017,56.3797,UP,1
2002-06-11,62.65,62.25,61.832,60.059,56.4144,DOWN,0
2002-06-12,62.28,62.55,62.018,60.1086,56.4483,UP,1
2002-06-13,62.77,62.15,62.29,60.17,56.4854,DOWN,0
2002-06-14,61.87,62.1,62.39,60.1996,56.5178,UP,1
2002-06-17,62.22,61.8,62.358,60.23,56.5512,UP,1
2002-06-18,62.57,61.89,62.342,60.2752,56.5841,UP,1
2002-06-19,62.6,62.51,62.406,60.3156,56.6196,DOWN,0
2002-06-20,62.33,62.55,62.318,60.346,56.6543,DOWN,0
2002-06-21,61.88,62.2,62.32,60.376,56.6863,DOWN,0
2002-06-24,61.79,61.4,62.234,60.3976,56.7211,DOWN,0
2002-06-25,60.21,60.95,61.762,60.3948,56.746,DOWN,0
2002-06-26,60.2,59.95,61.282,60.3798,56.7702,UP,1
2002-06-27,60.49,60.29,60.914,60.3716,56.796,UP,1
2002-06-28,61.75,60.59,60.888,60.3862,56.8305,DOWN,0
2002-07-01,61.23,61.5,60.776,60.382,56.868,DOWN,0
2002-07-02,60.85,61.05,60.904,60.3812,56.9068,DOWN,0
2002-07-03,60.68,60.6,61.0,60.3866,56.9583,UP,1
2002-07-05,61.19,61.15,61.14,60.4118,57.0135,DOWN,0
2002-07-08,61.03,61.3,60.996,60.428,57.0789,DOWN,0
2002-07-09,60.74,60.78,60.898,60.4346,57.1349,UP,1
2002-07-10,63.25,60.74,61.378,60.505,57.2026,DOWN,0
2002-07-11,62.5,62.6,61.742,60.5542,57.266,DOWN,0
2002-07-12,61.26,61.55,61.756,60.5824,57.3158,DOWN,0
2002-07-15,60.5,60.75,61.65,60.5938,57.3711,DOWN,0
2002-07-16,60.2,60.2,61.542,60.5958,57.4235,UP,1
2002-07-17,60.8,60.3,61.052,60.6202,57.4676,UP,1
2002-07-18,62.05,60.95,60.962,60.6802,57.5246,UP,1
2002-07-19,67.0,62.06,62.11,60.8266,57.6091,DOWN,0
2002-07-22,63.11,65.0,62.632,60.9204,57.6692,DOWN,0
2002-07-23,60.3,62.4,62.652,60.9516,57.7107,UP,1
2002-07-24,61.84,60.1,62.86,61.0086,57.7585,UP,1
2002-07-25,62.21,61.83,62.892,61.0608,57.8124,UP,1
2002-07-26,62.91,62.21,62.074,61.125,57.8722,UP,1
2002-07-29,64.5,63.3,62.352,61.2234,57.9357,DOWN,0
2002-07-30,64.5,64.5,63.192,61.3224,57.9942,UP,1
2002-07-31,65.34,64.05,63.892,61.4504,58.0662,DOWN,0
2002-08-01,64.12,65.04,64.274,61.5674,58.1324,DOWN,0
2002-08-02,62.8,64.12,64.252,61.6584,58.1921,DOWN,0
2002-08-05,61.27,62.8,63.606,61.7152,58.2446,UP,1
2002-08-06,62.7,61.95,63.246,61.8014,58.3056,UP,1
2002-08-07,63.12,63.15,62.802,61.8978,58.3674,UP,1
2002-08-08,64.25,63.12,62.828,62.0094,58.4345,UP,1
2002-08-09,64.65,64.0,63.198,62.1224,58.5016,DOWN,0
2002-08-12,63.76,64.1,63.696,62.19,58.5659,DOWN,0
2002-08-13,63.51,63.25,63.858,62.2308,58.6302,UP,1
2002-08-14,64.9,63.51,64.214,62.3038,58.7007,UP,1
2002-08-15,65.49,64.98,64.462,62.3866,58.774,UP,1
2002-08-16,66.09,65.4,64.75,62.4802,58.8535,UP,1
2002-08-19,66.85,65.9,65.368,62.5898,58.9328,DOWN,0
2002-08-20,65.9,66.65,65.846,62.6602,59.0073,UP,1
2002-08-21,66.09,65.8,66.084,62.729,59.0811,DOWN,0
2002-08-22,66.01,65.55,66.188,62.8036,59.1528,DOWN,0
2002-08-23,65.28,65.8,66.026,62.8538,59.2164,DOWN,0
2002-08-26,64.71,64.8,65.598,62.9106,59.2751,UP,1
2002-08-27,64.85,65.0,65.388,62.9632,59.3334,DOWN,0
2002-08-28,64.45,64.85,65.06,63.0008,59.3886,DOWN,0
2002-08-29,63.85,64.0,64.628,63.0258,59.4422,UP,1
2002-08-30,63.91,63.95,64.354,63.0574,59.4905,DOWN,0
2002-09-03,62.55,63.33,63.922,63.0708,59.5321,UP,1
2002-09-04,63.55,62.4,63.662,63.106,59.5775,DOWN,0
2002-09-05,62.81,63.3,63.334,63.158,59.6197,UP,1
2002-09-06,63.98,63.3,63.36,63.2336,59.6666,DOWN,0
2002-09-09,63.4,63.98,63.258,63.2918,59.7111,DOWN,0
2002-09-10,63.39,63.4,63.426,63.3246,59.756,DOWN,0
2002-09-11,63.02,63.85,63.32,63.3604,59.7971,DOWN,0
2002-09-12,61.97,62.8,63.152,63.3828,59.8325,DOWN,0
2002-09-13,61.95,61.5,62.746,63.4082,59.8672,UP,1
2002-09-16,62.17,61.9,62.5,63.4278,59.9022,UP,1
2002-09-17,62.39,62.8,62.3,63.455,59.9376,DOWN,0
2002-09-18,61.85,62.05,62.066,63.4772,59.9658,UP,1
2002-09-19,62.65,61.86,62.202,63.4652,59.9995,UP,1
2002-09-20,62.8,62.65,62.372,63.4712,60.0335,DOWN,0
2002-09-23,62.33,62.4,62.404,63.4926,60.0612,DOWN,0
2002-09-24,61.75,61.95,62.276,63.5176,60.0851,UP,1
2002-09-25,62.22,61.86,62.35,63.558,60.1105,UP,1
2002-09-26,63.6,62.4,62.54,63.614,60.1474,DOWN,0
2002-09-27,62.67,63.25,62.514,63.6264,60.1798,DOWN,0
2002-09-30,62.53,62.5,62.554,63.537,60.2146,UP,1
2002-10-01,64.2,62.9,63.044,63.5588,60.2606,DOWN,0
2002-10-02,63.39,64.2,63.278,63.6206,60.3021,UP,1
2002-10-03,64.0,63.8,63.358,63.6638,60.3456,DOWN,0
2002-10-04,61.6,64.01,63.144,63.6516,60.3717,DOWN,0
2002-10-07,59.35,59.55,62.508,63.5804,60.3916,UP,1
2002-10-08,60.25,59.45,61.718,63.4954,60.4165,DOWN,0
2002-10-09,60.18,60.1,61.076,63.409,60.4413,UP,1
2002-10-10,61.06,59.25,60.488,63.3234,60.4701,UP,1
2002-10-11,61.83,61.07,60.534,63.2776,60.5023,UP,1
2002-10-14,61.93,61.47,61.05,63.2602,60.5361,UP,1
2002-10-15,63.67,63.1,61.734,63.3082,60.5792,DOWN,0
2002-10-16,63.43,63.25,62.384,63.3228,60.6238,DOWN,0
2002-10-17,63.41,63.44,62.854,63.3286,60.6686,DOWN,0
2002-10-18,63.1,63.0,63.108,63.3056,60.7068,UP,1
2002-10-21,64.18,62.85,63.558,63.2962,60.7445,DOWN,0
2002-10-22,62.26,64.18,63.276,63.2662,60.7702,UP,1
2002-10-23,62.5,61.5,63.09,63.246,60.7966,DOWN,0
2002-10-24,62.5,63.0,62.908,63.198,60.8251,UP,1
2002-10-25,62.69,62.08,62.826,63.142,60.8543,DOWN,0
2002-10-28,61.23,62.69,62.236,63.0448,60.8778,DOWN,0
2002-10-29,60.28,61.0,61.84,62.9134,60.8991,UP,1
2002-10-30,60.53,60.42,61.446,62.806,60.9217,DOWN,0
2002-10-31,60.01,60.53,60.948,62.6844,60.9418,UP,1
2002-11-01,60.94,60.0,60.598,62.583,60.9641,UP,1
2002-11-04,61.73,61.93,60.698,62.512,60.9901,UP,1
2002-11-05,61.85,61.98,61.012,62.4548,61.0191,UP,1
2002-11-06,62.93,62.4,61.492,62.4164,61.0499,DOWN,0
2002-11-07,61.61,62.75,61.812,62.3596,61.0749,UP,1
2002-11-08,62.34,61.65,62.092,62.3294,61.1015,UP,1
2002-11-11,62.48,62.3,62.242,62.3008,61.1284,DOWN,0
2002-11-12,62.02,62.49,62.276,62.2902,61.1565,UP,1
2002-11-13,62.4,62.1,62.17,62.2672,61.1838,UP,1
2002-11-14,63.04,62.53,62.456,62.2718,61.2116,UP,1
2002-11-15,63.23,62.63,62.634,62.2568,61.2438,DOWN,0
2002-11-18,62.62,63.15,62.662,62.2412,61.2741,DOWN,0
2002-11-19,62.28,62.62,62.714,62.219,61.301,UP,1
2002-11-20,63.13,62.65,62.86,62.2212,61.3359,UP,1
2002-11-21,63.95,63.2,63.042,62.2608,61.3775,DOWN,0
2002-11-22,63.5,63.9,63.096,62.2918,61.4132,DOWN,0
2002-11-25,62.8,63.5,63.132,62.3044,61.4433,DOWN,0
2002-11-26,62.1,62.72,63.096,62.2986,61.4703,UP,1
2002-11-27,63.5,62.35,63.17,62.3316,61.5044,DOWN,0
2002-11-29,63.36,63.75,63.052,62.3458,61.5365,UP,1
2002-12-02,63.97,63.75,63.146,62.3692,61.5713,DOWN,0
2002-12-03,63.8,63.95,63.346,62.3986,61.6067,UP,1
2002-12-04,63.91,63.8,63.708,62.4418,61.6421,DOWN,0
2002-12-05,63.75,64.1,63.758,62.4724,61.6768,UP,1
2002-12-06,64.08,63.4,63.902,62.482,61.7132,DOWN,0
2002-12-09,63.8,64.04,63.868,62.5046,61.7467,DOWN,0
2002-12-10,63.5,63.95,63.808,62.524,61.7727,UP,1
2002-12-11,63.74,63.25,63.774,62.5148,61.7954,DOWN,0
2002-12-12,63.6,63.5,63.744,62.519,61.8187,DOWN,0
2002-12-13,63.55,63.35,63.638,62.51,61.8414,UP,1
2002-12-16,64.28,63.75,63.734,62.5636,61.8629,DOWN,0
2002-12-17,63.9,64.05,63.814,62.6546,61.8861,UP,1
2002-12-18,63.94,63.65,63.854,62.7284,61.9089,DOWN,0
2002-12-19,63.63,63.87,63.86,62.7974,61.927,UP,1
2002-12-20,63.78,63.52,63.906,62.8518,61.9409,UP,1
2002-12-23,63.88,63.78,63.826,62.8928,61.9599,DOWN,0
2002-12-24,63.65,63.92,63.776,62.9272,61.9777,DOWN,0
2002-12-26,63.56,63.72,63.7,62.925,61.9959,DOWN,0
2002-12-27,63.01,63.56,63.576,62.9166,62.0113,UP,1
2002-12-30,63.38,63.12,63.496,62.916,62.0266,DOWN,0
2002-12-31,63.08,63.38,63.336,62.9156,62.0391,UP,1
2003-01-02,63.99,63.5,63.404,62.9118,62.0568,DOWN,0
2003-01-03,63.82,63.75,63.456,62.943,62.0736,UP,1
2003-01-06,64.21,63.88,63.696,62.9772,62.0934,DOWN,0
2003-01-07,64.0,63.96,63.82,63.0072,62.1099,DOWN,0
2003-01-08,63.55,63.95,63.914,63.0244,62.1244,UP,1
2003-01-09,64.13,63.55,63.942,63.0824,62.144,DOWN,0
2003-01-10,64.03,63.89,63.984,63.1574,62.1615,DOWN,0
2003-01-13,63.7,64.1,63.882,63.2208,62.176,UP,1
2003-01-14,63.8,63.71,63.842,63.2966,62.1922,DOWN,0
2003-01-15,63.38,63.6,63.808,63.3454,62.2101,UP,1
2003-01-16,63.52,63.63,63.686,63.3812,62.2292,DOWN,0
2003-01-17,63.44,63.42,63.568,63.413,62.2445,DOWN,0
2003-01-21,62.65,63.69,63.358,63.4074,62.2542,DOWN,0
2003-01-22,62.15,62.5,63.028,63.4182,62.2634,DOWN,0
2003-01-23,61.92,62.24,62.736,63.4098,62.2701,DOWN,0
2003-01-24,60.8,61.85,62.192,63.3762,62.2701,DOWN,0
2003-01-27,60.47,60.05,61.598,63.3452,62.2705,UP,1
2003-01-28,61.03,60.6,61.274,63.3178,62.2721,DOWN,0
2003-01-29,60.55,61.04,60.954,63.268,62.2731,DOWN,0
2003-01-30,59.75,60.75,60.52,63.1984,62.2671,UP,1
2003-01-31,60.33,59.76,60.426,63.1526,62.2643,UP,1
2003-02-03,60.6,60.5,60.452,63.119,62.2622,DOWN,0
2003-02-04,59.95,60.05,60.236,63.0554,62.2547,UP,1
2003-02-05,60.09,60.4,60.144,62.9782,62.2507,DOWN,0
2003-02-06,59.72,59.75,60.138,62.9026,62.2473,DOWN,0
2003-02-07,59.15,59.73,59.902,62.8296,62.2434,DOWN,0
2003-02-10,59.15,59.2,59.612,62.7706,62.238,DOWN,0
2003-02-11,58.8,59.53,59.382,62.6766,62.23,DOWN,0
2003-02-12,58.24,58.81,59.012,62.5742,62.2225,DOWN,0
2003-02-13,57.58,57.75,58.584,62.4464,62.2102,UP,1
2003-02-14,59.0,57.6,58.554,62.3504,62.206,UP,1
2003-02-18,59.49,59.0,58.622,62.262,62.2038,DOWN,0
2003-02-19,58.98,59.49,58.658,62.1666,62.1982,DOWN,0
2003-02-20,58.17,59.0,58.644,62.0484,62.1911,UP,1
2003-02-21,58.41,58.78,58.81,61.9406,62.1879,DOWN,0
2003-02-24,57.17,58.25,58.444,61.814,62.1754,UP,1
2003-02-25,57.35,56.52,58.016,61.6862,62.17,DOWN,0
2003-02-26,57.28,57.36,57.676,61.5598,62.1627,DOWN,0
2003-02-27,57.27,57.35,57.496,61.4342,62.1541,UP,1
2003-02-28,57.54,57.52,57.322,61.2994,62.1438,UP,1
2003-03-03,57.85,58.05,57.458,61.1784,62.1346,DOWN,0
2003-03-04,56.83,57.75,57.354,61.0362,62.1208,DOWN,0
2003-03-05,56.05,56.83,57.108,60.8846,62.1033,DOWN,0
2003-03-06,55.47,55.4,56.748,60.7184,62.086,DOWN,0
2003-03-07,55.04,55.0,56.248,60.5416,62.0698,DOWN,0
2003-03-10,53.74,55.04,55.426,60.3434,62.0473,DOWN,0
2003-03-11,53.18,53.8,54.696,60.1358,62.021,UP,1
2003-03-12,54.56,53.0,54.398,59.9668,62.0019,UP,1
2003-03-13,55.38,54.29,54.38,59.8068,61.9873,UP,1
2003-03-14,56.0,55.48,54.572,59.6652,61.9739,UP,1
2003-03-17,57.38,55.65,55.3,59.533,61.9658,UP,1
2003-03-18,57.78,57.63,56.22,59.4122,61.9528,UP,1
2003-03-19,58.63,57.95,57.034,59.3006,61.9386,UP,1
2003-03-20,58.96,58.5,57.75,59.1998,61.9272,UP,1
2003-03-21,59.85,59.6,58.52,59.1258,61.9197,DOWN,0
2003-03-24,57.78,59.86,58.6,58.9988,61.9015,UP,1
2003-03-25,58.35,57.38,58.714,58.8852,61.8864,DOWN,0
