ticker,ADBE US Equity,ADBE US Equity,ADBE US Equity,ADBE US Equity,ADBE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-16,19.715,20.248,25.5179,20.713,21.2616,UP,1
2001-07-17,20.585,19.53,25.4202,20.535,21.2597,DOWN,0
2001-07-18,20.025,20.365,25.3263,20.396,21.2484,UP,1
2001-07-19,20.94,20.45,25.2272,20.29,21.2466,DOWN,0
2001-07-20,20.345,20.575,25.1246,20.322,21.2383,DOWN,0
2001-07-23,20.295,20.525,25.0286,20.438,21.2414,DOWN,0
2001-07-24,19.99,20.295,24.9429,20.319,21.2426,UP,1
2001-07-25,20.985,20.36,24.8633,20.511,21.2708,UP,1
2001-07-26,21.5,20.75,24.7837,20.623,21.3129,UP,1
2001-07-27,21.53,21.495,24.7118,20.86,21.3326,DOWN,0
2001-07-30,20.27,20.135,24.6248,20.855,21.302,DOWN,0
2001-07-31,18.745,20.075,24.555,20.606,21.2518,UP,1
2001-08-01,19.305,18.96,24.4701,20.27,21.183,DOWN,0
2001-08-02,19.275,19.575,24.3892,19.825,21.1057,DOWN,0
2001-08-03,18.97,19.05,24.3179,19.313,21.0404,DOWN,0
2001-08-06,18.38,18.77,24.2484,18.935,20.9535,DOWN,0
2001-08-07,17.21,18.295,24.1625,18.628,20.8507,DOWN,0
2001-08-08,17.03,17.125,24.0726,18.173,20.7745,UP,1
2001-08-09,17.385,16.75,23.9838,17.795,20.721,DOWN,0
2001-08-10,17.025,17.275,23.9,17.406,20.6638,UP,1
2001-08-13,17.925,17.155,23.8208,17.315,20.6165,DOWN,0
2001-08-14,17.25,17.995,23.726,17.323,20.5582,DOWN,0
2001-08-15,16.76,17.245,23.6228,17.269,20.4766,UP,1
2001-08-16,17.125,16.505,23.5343,17.217,20.4104,DOWN,0
2001-08-17,16.38,16.805,23.4261,17.088,20.3095,UP,1
2001-08-20,17.115,16.29,23.3185,16.926,20.2315,DOWN,0
2001-08-21,16.725,17.235,23.2001,16.821,20.1431,UP,1
2001-08-22,17.29,17.0,23.0849,16.927,20.0771,DOWN,0
2001-08-23,17.25,17.26,22.963,16.952,20.0203,UP,1
2001-08-24,17.89,17.51,22.8468,17.254,19.988,UP,1
2001-08-27,17.94,17.95,22.7359,17.419,19.9512,DOWN,0
2001-08-28,17.03,18.03,22.6131,17.48,19.8864,DOWN,0
2001-08-29,16.845,16.945,22.5037,17.391,19.7958,DOWN,0
2001-08-30,16.37,16.405,22.4054,17.215,19.6702,UP,1
2001-08-31,16.805,16.05,22.2853,16.998,19.5532,DOWN,0
2001-09-04,16.06,16.7,22.1627,16.622,19.4386,UP,1
2001-09-05,16.1,16.095,22.0394,16.436,19.3154,DOWN,0
2001-09-06,15.365,16.0,21.9094,16.14,19.1762,UP,1
2001-09-07,16.055,14.895,21.7997,16.077,19.0538,UP,1
2001-09-10,16.435,15.935,21.6818,16.003,18.9139,DOWN,0
2001-09-17,15.125,15.07,21.5767,15.816,18.7464,DOWN,0
2001-09-18,15.05,15.175,21.4622,15.606,18.5779,DOWN,0
2001-09-19,13.05,13.765,21.3555,15.143,18.3859,DOWN,0
2001-09-20,12.975,12.675,21.2584,14.527,18.1988,DOWN,0
2001-09-21,12.535,12.035,21.1603,13.747,18.0159,UP,1
2001-09-24,12.645,13.0,21.0651,13.251,17.829,DOWN,0
2001-09-25,12.53,12.655,20.9594,12.747,17.6501,DOWN,0
2001-09-26,11.955,12.775,20.849,12.528,17.4748,DOWN,0
2001-09-27,11.42,11.77,20.7144,12.217,17.2738,UP,1
2001-09-28,11.99,11.575,20.6064,12.108,17.1099,UP,1
2001-10-01,12.04,11.975,20.5091,11.987,16.9564,UP,1
2001-10-02,12.19,11.945,20.3991,11.919,16.7885,UP,1
2001-10-03,13.895,11.875,20.2833,12.307,16.6659,UP,1
2001-10-04,14.325,14.07,20.1782,12.888,16.5336,UP,1
2001-10-05,14.445,14.005,20.0849,13.379,16.4156,UP,1
2001-10-08,14.965,14.25,20.0165,13.964,16.309,DOWN,0
2001-10-09,14.415,14.975,19.9325,14.409,16.1975,UP,1
2001-10-10,14.645,14.4,19.8468,14.559,16.0707,UP,1
2001-10-11,15.945,15.04,19.7665,14.883,15.9596,DOWN,0
2001-10-12,15.905,15.83,19.7029,15.175,15.8471,DOWN,0
2001-10-15,15.495,15.495,19.6309,15.281,15.7516,UP,1
2001-10-16,15.525,15.75,19.5443,15.503,15.6872,DOWN,0
2001-10-17,14.39,16.04,19.4514,15.452,15.5889,UP,1
2001-10-18,14.59,14.315,19.3606,15.181,15.4952,UP,1
2001-10-19,15.055,14.59,19.2818,15.011,15.4169,UP,1
2001-10-22,15.515,15.025,19.2139,15.015,15.3596,UP,1
2001-10-23,15.635,15.675,19.1752,15.037,15.3281,UP,1
2001-10-24,16.775,15.845,19.1143,15.514,15.323,DOWN,0
2001-10-25,16.515,16.31,19.0625,15.899,15.3056,DOWN,0
2001-10-26,16.34,16.475,19.0154,16.156,15.2919,DOWN,0
2001-10-29,15.17,16.25,18.9674,16.087,15.2368,DOWN,0
2001-10-30,14.375,14.99,18.9147,15.835,15.1793,DOWN,0
2001-10-31,13.2,12.075,18.8663,15.12,15.1081,UP,1
2001-11-01,13.57,13.225,18.814,14.531,15.037,DOWN,0
2001-11-02,13.475,13.57,18.7553,13.958,14.9789,UP,1
2001-11-05,14.125,13.695,18.6987,13.749,14.9191,UP,1
2001-11-06,14.29,13.945,18.6364,13.732,14.8704,UP,1
2001-11-07,15.03,14.26,18.5716,14.098,14.8252,DOWN,0
2001-11-08,14.48,15.23,18.4984,14.28,14.7698,DOWN,0
2001-11-09,14.395,14.425,18.4205,14.464,14.6999,UP,1
2001-11-12,14.5,14.375,18.3444,14.539,14.6311,UP,1
2001-11-13,15.335,14.86,18.2708,14.748,14.5972,UP,1
2001-11-14,15.67,15.585,18.2065,14.876,14.5737,UP,1
2001-11-15,15.885,15.625,18.1407,15.157,14.564,UP,1
2001-11-16,15.95,16.18,18.0855,15.468,14.5469,UP,1
2001-11-19,16.825,16.1,18.0377,15.933,14.5622,DOWN,0
2001-11-20,16.1,16.77,18.009,16.086,14.5622,DOWN,0
2001-11-21,16.095,15.775,17.9759,16.171,14.5768,UP,1
2001-11-23,16.575,16.225,17.9499,16.309,14.5872,UP,1
2001-11-26,17.465,16.7,17.9237,16.612,14.6078,DOWN,0
2001-11-27,17.12,17.4,17.8993,16.671,14.6477,DOWN,0
2001-11-28,16.03,16.905,17.8787,16.657,14.6673,UP,1
2001-11-29,16.81,16.155,17.8729,16.8,14.7425,DOWN,0
2001-11-30,16.04,16.5,17.8647,16.693,14.8038,DOWN,0
2001-12-03,15.98,15.955,17.8499,16.396,14.8727,UP,1
2001-12-04,17.165,16.025,17.8427,16.405,14.9631,UP,1
2001-12-05,18.32,17.3,17.8342,16.863,15.0789,UP,1
2001-12-06,18.635,18.35,17.83,17.228,15.2125,DOWN,0
2001-12-07,18.245,18.24,17.8305,17.669,15.349,DOWN,0
2001-12-10,17.86,17.965,17.8341,18.045,15.4664,DOWN,0
2001-12-11,16.99,17.875,17.8439,18.01,15.5654,DOWN,0
2001-12-12,15.89,17.005,17.8473,17.524,15.6394,DOWN,0
2001-12-13,15.315,15.395,17.8423,16.86,15.6678,UP,1
2001-12-14,15.915,15.205,17.8427,16.394,15.6996,DOWN,0
2001-12-17,15.77,15.88,17.8453,15.976,15.7261,UP,1
2001-12-18,16.5,15.825,17.8551,15.878,15.7568,DOWN,0
2001-12-19,16.31,16.199,17.8665,15.962,15.7947,DOWN,0
2001-12-20,15.335,16.285,17.874,15.966,15.8085,UP,1
2001-12-21,15.725,15.3,17.8849,15.928,15.8041,DOWN,0
2001-12-24,15.58,15.65,17.8916,15.89,15.7976,DOWN,0
2001-12-26,15.335,15.66,17.8965,15.657,15.7944,UP,1
2001-12-27,15.915,15.375,17.9083,15.578,15.8022,UP,1
2001-12-28,16.125,16.045,17.9216,15.736,15.8369,DOWN,0
2001-12-31,15.525,16.125,17.9342,15.696,15.8556,UP,1
2002-01-02,15.92,15.57,17.9454,15.764,15.8729,UP,1
2002-01-03,16.54,15.91,17.9627,16.005,15.8934,UP,1
2002-01-04,17.95,18.125,17.99,16.412,15.9397,UP,1
2002-01-07,18.08,18.375,18.0088,16.803,15.9658,UP,1
2002-01-08,18.32,18.09,18.0211,17.362,16.0019,UP,1
2002-01-09,18.815,18.58,18.0331,17.941,16.0514,DOWN,0
2002-01-10,18.225,18.775,18.0428,18.278,16.1125,DOWN,0
2002-01-11,18.015,18.23,18.0429,18.291,16.1853,DOWN,0
2002-01-14,17.8,17.865,18.0427,18.235,16.2773,UP,1
2002-01-15,18.135,17.75,18.0494,18.198,16.3686,DOWN,0
2002-01-16,17.55,17.895,18.0456,17.945,16.4501,UP,1
2002-01-17,17.975,17.73,18.0506,17.895,16.5271,DOWN,0
2002-01-18,17.29,17.475,18.0558,17.75,16.5871,DOWN,0
2002-01-22,17.02,17.385,18.0536,17.594,16.6269,UP,1
2002-01-23,17.34,17.1,18.0553,17.435,16.6841,UP,1
2002-01-24,17.92,17.5,18.0677,17.509,16.7546,DOWN,0
2002-01-25,17.045,17.745,18.0792,17.323,16.8055,UP,1
2002-01-28,17.585,17.365,18.0798,17.382,16.8505,DOWN,0
2002-01-29,17.575,17.975,18.0826,17.493,16.8886,DOWN,0
2002-01-30,17.065,17.59,18.0783,17.438,16.9122,DOWN,0
2002-01-31,16.85,17.155,18.0592,17.224,16.9302,UP,1
2002-02-01,17.965,17.55,18.0472,17.408,16.953,DOWN,0
2002-02-04,17.445,17.95,18.0318,17.38,16.9799,DOWN,0
2002-02-05,17.355,17.335,18.0165,17.336,17.0051,DOWN,0
2002-02-06,16.97,17.555,17.9984,17.317,17.013,DOWN,0
2002-02-07,16.9,17.0,17.9681,17.327,17.0017,UP,1
2002-02-08,17.9,17.025,17.9375,17.314,17.0173,UP,1
2002-02-11,18.25,17.805,17.9138,17.475,17.0617,DOWN,0
2002-02-12,18.125,17.993,17.897,17.629,17.088,UP,1
2002-02-13,18.73,18.125,17.8838,17.981,17.1418,DOWN,0
2002-02-14,18.505,18.74,17.8647,18.302,17.1923,DOWN,0
2002-02-15,17.845,18.465,17.8422,18.291,17.2059,DOWN,0
2002-02-19,17.28,17.78,17.8146,18.097,17.1851,UP,1
2002-02-20,17.47,17.515,17.7896,17.966,17.1618,DOWN,0
2002-02-21,16.94,17.425,17.7642,17.608,17.1357,UP,1
2002-02-22,17.565,17.01,17.7449,17.42,17.1298,UP,1
2002-02-25,18.145,17.575,17.7341,17.48,17.1529,UP,1
2002-02-26,18.515,18.23,17.7233,17.727,17.2054,UP,1
2002-02-27,18.645,18.615,17.7135,17.962,17.272,DOWN,0
2002-02-28,18.19,18.55,17.6993,18.212,17.3175,UP,1
2002-03-01,19.27,18.425,17.6919,18.553,17.3875,UP,1
2002-03-04,20.48,19.275,17.6936,19.02,17.4671,DOWN,0
2002-03-05,19.99,20.375,17.6939,19.315,17.5407,UP,1
2002-03-06,20.17,19.73,17.6969,19.62,17.6374,DOWN,0
2002-03-07,19.4,20.165,17.6969,19.862,17.7109,UP,1
2002-03-08,19.525,19.775,17.6918,19.913,17.7898,UP,1
2002-03-11,20.17,19.655,17.6836,19.851,17.8865,DOWN,0
2002-03-12,19.06,19.45,17.6727,19.665,17.9494,DOWN,0
2002-03-13,18.765,18.91,17.6528,19.384,18.0022,DOWN,0
2002-03-14,18.295,18.68,17.6285,19.163,18.0576,UP,1
2002-03-15,19.59,19.0,17.6153,19.176,18.131,DOWN,0
2002-03-18,19.34,19.55,17.5984,19.01,18.187,UP,1
2002-03-19,19.72,19.3,17.5852,19.142,18.2224,DOWN,0
2002-03-20,19.255,19.655,17.5773,19.24,18.2459,UP,1
2002-03-21,19.555,19.355,17.5748,19.492,18.2706,UP,1
2002-03-22,19.875,19.5,17.5747,19.549,18.2918,DOWN,0
2002-03-25,19.025,19.7,17.5684,19.486,18.3078,UP,1
2002-03-26,19.355,19.105,17.5644,19.413,18.3346,UP,1
2002-03-27,19.425,19.34,17.5573,19.447,18.3671,UP,1
2002-03-28,20.145,20.03,17.5558,19.565,18.4073,UP,1
2002-04-01,20.31,19.92,17.5503,19.652,18.4625,DOWN,0
2002-04-02,19.35,19.79,17.5419,19.717,18.49,DOWN,0
2002-04-03,19.335,19.6,17.5329,19.713,18.5309,DOWN,0
2002-04-04,19.155,19.085,17.5257,19.659,18.5736,DOWN,0
2002-04-05,18.935,19.185,17.5199,19.417,18.6055,UP,1
2002-04-08,19.43,18.87,17.5196,19.241,18.6357,DOWN,0
2002-04-09,18.82,19.525,17.5148,19.135,18.6712,UP,1
2002-04-10,19.0,18.955,17.5084,19.068,18.6995,DOWN,0
2002-04-11,18.185,18.963,17.4925,18.874,18.7117,UP,1
2002-04-12,19.52,18.51,17.4768,18.991,18.7608,UP,1
2002-04-15,19.69,19.7,17.462,19.043,18.8176,UP,1
2002-04-16,20.06,19.955,17.4533,19.291,18.8595,DOWN,0
2002-04-17,19.745,20.045,17.4408,19.44,18.9055,UP,1
2002-04-18,19.75,19.8,17.4279,19.753,18.9534,DOWN,0
2002-04-19,19.655,19.905,17.4153,19.78,19.0071,DOWN,0
2002-04-22,19.39,19.605,17.3951,19.72,19.0569,DOWN,0
2002-04-23,18.53,19.345,17.3702,19.414,19.0695,DOWN,0
2002-04-24,18.385,18.925,17.3448,19.142,19.0722,UP,1
2002-04-25,18.955,18.2,17.3263,18.983,19.0888,UP,1
2002-04-26,19.005,18.985,17.3097,18.853,19.0943,DOWN,0
2002-04-29,18.61,19.025,17.2943,18.697,19.0964,UP,1
2002-04-30,19.98,18.765,17.2843,18.987,19.1391,UP,1
2002-05-01,20.06,20.1,17.2772,19.322,19.1947,DOWN,0
2002-05-02,18.925,19.795,17.2682,19.316,19.2238,DOWN,0
2002-05-03,18.75,19.075,17.2546,19.265,19.26,DOWN,0
2002-05-06,18.125,18.805,17.2443,19.168,19.2712,UP,1
2002-05-07,18.175,18.415,17.2366,18.807,19.2718,UP,1
2002-05-08,20.705,18.75,17.2372,18.936,19.3156,DOWN,0
2002-05-09,19.92,20.145,17.2367,19.135,19.3411,DOWN,0
2002-05-10,19.375,19.94,17.2289,19.26,19.3648,UP,1
2002-05-13,20.37,19.4,17.229,19.709,19.3868,UP,1
2002-05-14,21.49,20.82,17.235,20.372,19.407,DOWN,0
2002-05-15,21.025,21.4,17.2402,20.436,19.4277,DOWN,0
2002-05-16,20.85,20.85,17.2395,20.622,19.4413,DOWN,0
2002-05-17,20.55,21.04,17.2347,20.857,19.4643,DOWN,0
2002-05-20,19.53,20.425,17.2247,20.689,19.4644,DOWN,0
2002-05-21,18.575,19.675,17.2163,20.106,19.4325,DOWN,0
2002-05-22,18.47,18.23,17.2149,19.595,19.4207,UP,1
2002-05-23,18.555,18.575,17.2111,19.136,19.4165,UP,1
2002-05-24,18.835,18.35,17.2089,18.793,19.4273,DOWN,0
2002-05-28,18.335,19.15,17.2058,18.554,19.4022,DOWN,0
2002-05-29,17.925,18.31,17.2035,18.424,19.3739,UP,1
2002-05-30,18.265,17.87,17.2088,18.383,19.3448,DOWN,0
2002-05-31,18.05,18.55,17.2139,18.282,19.3207,DOWN,0
2002-06-03,17.65,18.005,17.2152,18.045,19.2826,UP,1
2002-06-04,17.92,17.695,17.2197,17.962,19.2435,UP,1
2002-06-05,18.185,18.0,17.221,18.014,19.2267,DOWN,0
2002-06-06,17.6,18.1,17.2227,17.881,19.1916,UP,1
2002-06-07,17.94,17.405,17.2286,17.859,19.1619,UP,1
2002-06-10,18.795,18.07,17.237,18.088,19.1349,DOWN,0
2002-06-11,18.535,19.055,17.2477,18.211,19.0994,UP,1
2002-06-12,18.655,18.275,17.2554,18.305,19.0855,DOWN,0
2002-06-13,18.095,18.645,17.2623,18.404,19.0607,DOWN,0
2002-06-14,15.686,16.32,17.2543,17.9531,18.9913,DOWN,0
2002-06-17,14.865,15.825,17.2423,17.1671,18.9099,UP,1
2002-06-18,15.045,14.865,17.2281,16.4691,18.8222,DOWN,0
2002-06-19,13.54,15.01,17.2061,15.4461,18.7166,UP,1
2002-06-20,13.9,13.675,17.1905,14.6071,18.6146,DOWN,0
2002-06-21,13.21,13.5,17.1723,14.112,18.5151,UP,1
2002-06-24,13.575,13.045,17.1583,13.854,18.3962,UP,1
2002-06-25,13.74,13.925,17.143,13.593,18.2772,UP,1
2002-06-26,13.8,13.18,17.1317,13.645,18.152,UP,1
2002-06-27,13.945,14.325,17.1209,13.654,18.036,UP,1
2002-06-28,14.25,13.675,17.1153,13.862,17.926,DOWN,0
2002-07-01,13.5,14.305,17.1026,13.847,17.8029,DOWN,0
2002-07-02,13.205,13.405,17.0864,13.74,17.6792,UP,1
2002-07-03,13.52,13.14,17.0784,13.684,17.579,UP,1
2002-07-05,14.315,13.725,17.0747,13.758,17.4976,DOWN,0
2002-07-08,13.825,14.145,17.0786,13.673,17.395,DOWN,0
2002-07-09,13.61,13.745,17.0818,13.695,17.2871,DOWN,0
2002-07-10,13.285,13.705,17.0855,13.711,17.1806,DOWN,0
2002-07-11,12.88,12.355,17.0867,13.583,17.0386,DOWN,0
2002-07-12,12.78,13.05,17.0879,13.276,16.893,UP,1
2002-07-15,13.245,12.595,17.0944,13.16,16.7794,UP,1
2002-07-16,13.285,13.165,17.1037,13.095,16.6701,UP,1
2002-07-17,13.44,13.675,17.111,13.126,16.5764,DOWN,0
2002-07-18,12.935,13.37,17.1154,13.137,16.4716,DOWN,0
2002-07-19,12.195,12.8,17.1155,13.02,16.3014,UP,1
2002-07-22,12.275,12.255,17.1074,12.826,16.1485,DOWN,0
2002-07-23,11.95,12.205,17.0955,12.559,16.0,UP,1
2002-07-24,12.83,11.75,17.0874,12.437,15.8492,DOWN,0
2002-07-25,11.715,12.55,17.0712,12.193,15.6537,UP,1
2002-07-26,12.245,11.75,17.0603,12.203,15.4781,UP,1
2002-07-29,12.805,12.4,17.0511,12.309,15.3172,DOWN,0
2002-07-30,12.47,12.625,17.0337,12.413,15.1556,DOWN,0
2002-07-31,11.98,12.28,17.0141,12.243,15.0046,DOWN,0
2002-08-01,8.415,9.17,16.9787,11.583,14.8014,UP,1
2002-08-02,8.725,8.605,16.9447,10.879,14.6065,DOWN,0
2002-08-05,8.35,8.675,16.9145,9.988,14.4024,UP,1
2002-08-06,8.695,8.53,16.885,9.233,14.1996,UP,1
2002-08-07,8.81,8.8,16.8538,8.599,14.0091,UP,1
2002-08-08,8.885,8.69,16.8207,8.693,13.8283,DOWN,0
2002-08-09,8.855,8.825,16.7868,8.719,13.6401,UP,1
2002-08-12,9.055,8.78,16.7482,8.8599,13.4602,DOWN,0
2002-08-13,8.935,9.015,16.7103,8.9079,13.2859,UP,1
2002-08-14,9.635,8.85,16.6767,9.0729,13.1202,UP,1
2002-08-15,9.97,9.675,16.6507,9.2899,12.9559,UP,1
2002-08-16,10.07,9.85,16.6292,9.5329,12.8053,UP,1
2002-08-19,10.44,10.045,16.6154,9.81,12.6553,DOWN,0
2002-08-20,10.08,10.35,16.598,10.039,12.481,UP,1
2002-08-21,10.17,10.1,16.5814,10.146,12.3137,UP,1
2002-08-22,10.385,10.075,16.5627,10.229,12.1483,DOWN,0
2002-08-23,10.235,10.26,16.5425,10.262,11.9911,UP,1
2002-08-26,10.44,10.225,16.5195,10.262,11.8862,DOWN,0
2002-08-27,10.415,10.49,16.4992,10.329,11.7972,DOWN,0
2002-08-28,9.99,10.275,16.4772,10.293,11.6961,UP,1
2002-08-29,10.16,9.845,16.4555,10.248,11.6285,DOWN,0
2002-08-30,10.05,10.115,16.429,10.211,11.5515,DOWN,0
2002-09-03,9.21,9.815,16.3967,9.965,11.4715,UP,1
2002-09-04,9.54,9.285,16.365,9.79,11.3908,DOWN,0
2002-09-05,9.165,9.405,16.3311,9.625,11.2993,UP,1
2002-09-06,9.63,9.38,16.2951,9.519,11.2159,UP,1
2002-09-09,9.725,9.47,16.2632,9.454,11.1315,DOWN,0
2002-09-10,9.645,9.76,16.231,9.541,11.0394,DOWN,0
2002-09-11,9.59,9.85,16.1961,9.551,10.9612,DOWN,0
2002-09-12,9.225,9.345,16.1549,9.563,10.8816,UP,1
2002-09-13,10.385,10.271,16.1212,9.714,10.8189,DOWN,0
2002-09-16,10.1,10.4,16.0915,9.789,10.7346,DOWN,0
2002-09-17,9.98,10.275,16.0574,9.856,10.6577,DOWN,0
2002-09-18,9.965,9.945,16.027,9.931,10.5848,DOWN,0
2002-09-19,9.815,9.815,15.9962,10.049,10.5154,DOWN,0
2002-09-20,9.775,9.845,15.9592,9.927,10.4533,DOWN,0
2002-09-23,9.45,9.655,15.9149,9.797,10.3867,DOWN,0
2002-09-24,9.445,9.4,15.8689,9.69,10.3107,UP,1
2002-09-25,9.915,9.45,15.8273,9.68,10.2433,DOWN,0
2002-09-26,9.89,9.92,15.7874,9.695,10.1723,DOWN,0
2002-09-27,9.87,9.825,15.7518,9.714,10.111,DOWN,0
2002-09-30,9.55,9.65,15.7201,9.734,10.0581,UP,1
2002-10-01,9.69,9.555,15.692,9.783,10.0064,UP,1
2002-10-02,10.0,9.67,15.6624,9.8,9.9674,UP,1
2002-10-03,10.481,9.97,15.636,9.9181,9.9204,DOWN,0
2002-10-04,10.16,10.5,15.6043,9.9761,9.8893,DOWN,0
2002-10-07,10.005,10.07,15.5728,10.0671,9.8445,DOWN,0
2002-10-08,9.985,10.11,15.546,10.1261,9.7881,DOWN,0
2002-10-09,9.085,9.81,15.5128,9.9431,9.7204,UP,1
2002-10-10,10.22,9.145,15.486,9.891,9.6852,UP,1
2002-10-11,10.994,10.27,15.4643,10.0578,9.7368,UP,1
2002-10-14,11.3,10.525,15.4412,10.3168,9.7883,UP,1
2002-10-15,11.545,11.905,15.4183,10.6288,9.8522,DOWN,0
2002-10-16,11.095,11.12,15.3962,11.0308,9.9002,UP,1
2002-10-17,11.465,11.65,15.3739,11.2798,9.9533,UP,1
2002-10-18,11.905,11.425,15.3507,11.462,10.0137,UP,1
2002-10-21,12.456,11.795,15.3233,11.6931,10.0857,DOWN,0
2002-10-22,12.01,12.15,15.2929,11.7861,10.1448,UP,1
2002-10-23,12.329,12.035,15.2629,12.0329,10.2127,DOWN,0
2002-10-24,12.32,12.325,15.2305,12.2039,10.2664,DOWN,0
2002-10-25,11.875,12.15,15.1987,12.1979,10.3045,DOWN,0
2002-10-28,11.74,12.54,15.1673,12.0548,10.3379,DOWN,0
2002-10-29,11.345,11.85,15.1351,11.9218,10.356,UP,1
2002-10-30,11.825,11.405,15.1035,11.821,10.3909,DOWN,0
2002-10-31,11.82,11.8,15.0749,11.721,10.4239,UP,1
2002-11-01,12.235,11.765,15.0462,11.793,10.4609,UP,1
2002-11-04,13.69,12.552,15.0282,12.183,10.53,DOWN,0
2002-11-05,12.91,12.995,15.0076,12.496,10.5794,UP,1
2002-11-06,13.04,12.985,14.9861,12.739,10.6319,DOWN,0
2002-11-07,12.79,12.75,14.9605,12.933,10.6879,UP,1
2002-11-08,12.855,12.835,14.9395,13.057,10.7418,DOWN,0
2002-11-11,12.345,12.8,14.9133,12.788,10.7877,UP,1
2002-11-12,13.235,12.38,14.8916,12.853,10.8682,UP,1
2002-11-13,13.565,13.075,14.8741,12.958,10.9487,UP,1
2002-11-14,14.03,13.69,14.86,13.206,11.046,UP,1
2002-11-15,14.475,13.97,14.8426,13.53,11.1429,DOWN,0
2002-11-18,13.9,14.3,14.8248,13.841,11.2264,DOWN,0
2002-11-19,13.695,13.675,14.8065,13.933,11.3074,UP,1
2002-11-20,14.2,13.75,14.7927,14.06,11.3996,UP,1
2002-11-21,15.1,14.3,14.7837,14.274,11.5171,DOWN,0
2002-11-22,14.905,14.45,14.7687,14.36,11.6075,UP,1
2002-11-25,15.14,14.905,14.7532,14.608,11.7083,DOWN,0
2002-11-26,14.438,14.95,14.7347,14.7565,11.7974,UP,1
2002-11-27,14.99,14.625,14.716,14.9145,11.8979,DOWN,0
2002-11-29,14.765,15.1,14.6973,14.8475,11.9969,DOWN,0
2002-12-02,14.375,15.275,14.68,14.7415,12.0889,DOWN,0
2002-12-03,13.845,14.495,14.6628,14.4825,12.1768,DOWN,0
2002-12-04,13.09,13.57,14.6409,14.213,12.2497,DOWN,0
2002-12-05,12.925,13.285,14.6208,13.8,12.3099,UP,1
2002-12-06,13.045,12.69,14.5982,13.456,12.373,DOWN,0
2002-12-09,12.43,13.055,14.5697,13.067,12.4242,UP,1
2002-12-10,13.005,12.565,14.5421,12.899,12.4933,DOWN,0
2002-12-11,12.97,12.96,14.5137,12.875,12.5589,DOWN,0
2002-12-12,12.935,13.175,14.4875,12.877,12.6176,DOWN,0
2002-12-13,12.895,13.005,14.4556,12.847,12.6659,UP,1
2002-12-16,13.28,12.875,14.4196,13.017,12.7283,UP,1
2002-12-17,13.42,13.2,14.3867,13.1,12.7966,DOWN,0
2002-12-18,13.015,13.38,14.351,13.109,12.8572,DOWN,0
2002-12-19,12.77,12.86,14.3178,13.076,12.9309,UP,1
2002-12-20,12.87,13.175,14.2845,13.071,12.9839,UP,1
2002-12-23,13.275,12.895,14.2501,13.07,13.0295,DOWN,0
2002-12-24,13.115,13.155,14.2203,13.009,13.0658,DOWN,0
2002-12-26,12.845,13.155,14.1907,12.975,13.0918,DOWN,0
2002-12-27,12.59,12.8,14.1622,12.939,13.1217,DOWN,0
2002-12-30,12.445,12.65,14.1265,12.854,13.1413,DOWN,0
2002-12-31,12.401,12.43,14.0918,12.6791,13.1512,UP,1
2003-01-02,12.8,12.5,14.0572,12.6161,13.1581,UP,1
2003-01-03,13.15,12.75,14.0267,12.6771,13.1809,UP,1
2003-01-06,13.755,13.175,13.9977,12.9101,13.2095,UP,1
2003-01-07,14.255,13.7,13.9696,13.2721,13.2482,DOWN,0
2003-01-08,13.565,14.1,13.9423,13.505,13.282,UP,1
2003-01-09,14.12,13.75,13.9161,13.769,13.3296,UP,1
2003-01-10,14.325,13.96,13.8906,14.004,13.3892,DOWN,0
2003-01-13,14.275,14.485,13.8612,14.108,13.4382,UP,1
2003-01-14,14.555,14.28,13.8325,14.168,13.4929,DOWN,0
2003-01-15,13.985,14.63,13.8056,14.252,13.5279,DOWN,0
2003-01-16,13.6,14.01,13.777,14.148,13.5261,DOWN,0
2003-01-17,12.93,13.275,13.7458,13.869,13.5265,DOWN,0
2003-01-21,12.835,12.88,13.7153,13.581,13.5224,UP,1
2003-01-22,12.89,12.765,13.6826,13.248,13.5244,UP,1
2003-01-23,13.405,13.06,13.6556,13.132,13.5354,DOWN,0
2003-01-24,12.935,13.38,13.6252,12.999,13.5472,DOWN,0
2003-01-27,12.905,12.71,13.5988,12.994,13.5406,UP,1
2003-01-28,13.34,12.85,13.5679,13.095,13.5361,UP,1
2003-01-29,13.355,13.145,13.5363,13.188,13.5226,DOWN,0
2003-01-30,13.21,13.5,13.502,13.149,13.4973,DOWN,0
2003-01-31,13.21,12.92,13.4693,13.204,13.4835,UP,1
2003-02-03,13.53,13.47,13.4382,13.329,13.4802,DOWN,0
2003-02-04,13.215,13.225,13.406,13.304,13.4605,UP,1
2003-02-05,13.26,13.235,13.3754,13.285,13.4237,DOWN,0
2003-02-06,13.26,13.16,13.349,13.295,13.3908,DOWN,0
2003-02-07,13.07,13.33,13.3225,13.267,13.3494,UP,1
2003-02-10,13.315,13.125,13.2943,13.224,13.3269,UP,1
2003-02-11,13.35,13.35,13.266,13.251,13.2941,UP,1
2003-02-12,13.39,13.37,13.2399,13.277,13.2666,UP,1
2003-02-13,13.465,13.355,13.2073,13.318,13.2484,UP,1
2003-02-14,13.715,13.48,13.1756,13.447,13.2458,UP,1
