ticker,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2022-06-24,56.28,55.26,54.644,58.8366,67.3127,DOWN,0
2022-06-27,55.7,56.45,55.072,58.7676,67.2123,DOWN,0
2022-06-28,54.93,55.93,55.244,58.7026,67.1104,DOWN,0
2022-06-29,54.53,54.92,55.242,58.636,67.0087,DOWN,0
2022-06-30,54.38,53.79,55.164,58.542,66.9057,UP,1
2022-07-01,54.87,54.86,54.882,58.4402,66.8066,UP,1
2022-07-05,54.92,53.79,54.726,58.3446,66.7101,UP,1
2022-07-06,55.08,54.98,54.756,58.2902,66.6218,UP,1
2022-07-07,55.92,55.36,55.034,58.2516,66.5428,UP,1
2022-07-08,56.01,55.75,55.36,58.2336,66.4617,DOWN,0
2022-07-11,55.49,55.71,55.484,58.1888,66.3731,DOWN,0
2022-07-12,54.76,55.38,55.452,58.1112,66.2789,DOWN,0
2022-07-13,54.28,53.8,55.292,58.0468,66.184,DOWN,0
2022-07-14,53.66,53.33,54.84,57.9446,66.0858,UP,1
2022-07-15,54.9,54.74,54.618,57.8508,65.9978,DOWN,0
2022-07-18,54.27,55.19,54.374,57.682,65.9075,UP,1
2022-07-19,56.6,55.02,54.742,57.5924,65.8377,UP,1
2022-07-20,57.19,56.85,55.324,57.5206,65.7685,UP,1
2022-07-21,58.79,57.3,56.35,57.5118,65.707,DOWN,0
2022-07-22,58.42,58.84,57.054,57.512,65.6444,DOWN,0
2022-07-25,58.31,58.37,57.862,57.5266,65.5839,DOWN,0
2022-07-26,58.22,58.11,58.186,57.5404,65.5178,UP,1
2022-07-27,59.5,58.4,58.648,57.5604,65.4615,UP,1
2022-07-28,62.47,60.29,59.384,57.6474,65.4215,UP,1
2022-07-29,64.45,62.71,60.59,57.7444,65.394,DOWN,0
2022-08-01,64.43,63.79,61.814,57.8772,65.3608,DOWN,0
2022-08-02,64.17,64.15,63.004,57.989,65.3201,UP,1
2022-08-03,65.28,64.56,64.16,58.1292,65.2832,UP,1
2022-08-04,65.59,65.4,64.784,58.2676,65.2481,DOWN,0
2022-08-05,65.27,64.68,64.948,58.3936,65.2052,UP,1
2022-08-08,65.46,65.74,65.154,58.52,65.1604,DOWN,0
2022-08-09,64.94,65.19,65.308,58.6068,65.1108,UP,1
2022-08-10,66.65,66.44,65.582,58.6998,65.0721,UP,1
2022-08-11,67.28,67.22,65.92,58.81,65.0366,UP,1
2022-08-12,68.51,67.59,66.568,58.9528,65.0067,DOWN,0
2022-08-15,68.49,68.0,67.174,59.0598,64.9788,UP,1
2022-08-16,68.66,68.23,67.918,59.1814,64.9473,DOWN,0
2022-08-17,68.04,67.76,68.196,59.2822,64.909,UP,1
2022-08-18,68.33,68.25,68.406,59.3754,64.8676,DOWN,0
2022-08-19,67.56,67.67,68.216,59.4672,64.8205,DOWN,0
2022-08-22,65.67,66.52,67.652,59.558,64.7652,UP,1
2022-08-23,65.79,65.66,67.078,59.6906,64.7038,UP,1
2022-08-24,65.94,65.6,66.658,59.8678,64.64,UP,1
2022-08-25,66.98,66.32,66.388,60.086,64.5843,DOWN,0
2022-08-26,64.74,67.2,65.824,60.248,64.5149,DOWN,0
2022-08-29,64.21,64.29,65.532,60.4572,64.443,DOWN,0
2022-08-30,63.62,64.25,65.098,60.6584,64.373,DOWN,0
2022-08-31,63.33,64.16,64.576,60.8436,64.2984,DOWN,0
2022-09-01,63.27,63.18,63.834,61.0182,64.2246,DOWN,0
2022-09-02,62.57,64.1,63.4,61.1742,64.1446,UP,1
2022-09-06,63.07,62.64,63.172,61.31,64.0646,UP,1
2022-09-07,64.84,63.2,63.416,61.4928,63.995,UP,1
2022-09-08,65.27,64.56,63.804,61.6996,63.9257,UP,1
2022-09-09,66.02,65.74,64.354,61.9294,63.8625,UP,1
2022-09-12,66.92,66.46,65.224,62.1802,63.8052,DOWN,0
2022-09-13,64.18,65.22,65.446,62.3664,63.736,DOWN,0
2022-09-14,64.08,64.21,65.294,62.5496,63.6778,UP,1
2022-09-15,64.28,64.21,65.096,62.7336,63.6181,DOWN,0
2022-09-16,62.72,63.64,64.436,62.8696,63.5623,UP,1
2022-09-19,63.91,62.4,63.834,63.0276,63.5141,DOWN,0
2022-09-20,63.27,63.27,63.652,63.1832,63.4592,DOWN,0
2022-09-21,62.22,63.74,63.28,63.3324,63.3977,DOWN,0
2022-09-22,60.89,62.08,62.602,63.4646,63.3295,DOWN,0
2022-09-23,59.87,60.31,62.032,63.5888,63.2534,DOWN,0
2022-09-26,59.21,59.68,61.092,63.675,63.1712,DOWN,0
2022-09-27,58.62,59.84,60.162,63.762,63.0886,UP,1
2022-09-28,60.39,59.11,59.796,63.8378,63.0147,DOWN,0
2022-09-29,59.21,59.73,59.46,63.8782,62.9362,DOWN,0
2022-09-30,58.3,59.25,59.146,63.8684,62.8576,UP,1
2022-10-03,60.63,59.12,59.43,63.9126,62.7843,UP,1
2022-10-04,62.27,61.8,60.16,63.9918,62.719,DOWN,0
2022-10-05,61.9,61.35,60.462,64.0654,62.664,DOWN,0
2022-10-06,61.44,61.82,60.908,64.1042,62.6137,DOWN,0
2022-10-07,60.06,60.6,61.26,64.056,62.5511,DOWN,0
2022-10-10,59.58,60.77,61.05,63.9586,62.4857,DOWN,0
2022-10-11,59.1,58.98,60.416,63.852,62.4087,DOWN,0
2022-10-12,59.01,59.96,59.838,63.7488,62.3269,UP,1
2022-10-13,60.3,57.78,59.61,63.6492,62.2503,DOWN,0
2022-10-14,58.87,60.61,59.372,63.5148,62.1656,UP,1
2022-10-17,60.55,60.1,59.566,63.4204,62.0882,UP,1
2022-10-18,61.66,62.05,60.078,63.3444,62.015,DOWN,0
2022-10-19,60.67,61.06,60.41,63.259,61.9505,DOWN,0
2022-10-20,59.58,60.68,60.266,63.1176,61.8791,UP,1
2022-10-21,61.45,59.77,60.782,63.001,61.8248,UP,1
2022-10-24,62.76,62.01,61.224,62.886,61.7763,UP,1
2022-10-25,63.91,62.75,61.674,62.7944,61.7361,DOWN,0
2022-10-26,62.64,63.55,62.068,62.674,61.6889,DOWN,0
2022-10-27,62.57,63.25,62.666,62.5646,61.6346,UP,1
2022-10-28,64.21,62.93,63.218,62.4822,61.5869,DOWN,0
2022-10-31,63.9,64.0,63.446,62.409,61.5388,UP,1
2022-11-01,63.94,64.74,63.452,62.3744,61.496,DOWN,0
2022-11-02,62.25,63.59,63.374,62.3036,61.4434,UP,1
2022-11-03,62.43,61.57,63.346,62.2334,61.3944,UP,1
2022-11-04,64.59,63.49,63.422,62.1856,61.3608,DOWN,0
2022-11-07,64.54,64.9,63.55,62.1816,61.3247,UP,1
2022-11-08,64.6,64.77,63.682,62.1894,61.2879,DOWN,0
2022-11-09,64.34,64.28,64.1,62.2038,61.2602,UP,1
2022-11-10,67.9,66.65,65.194,62.2952,61.2515,UP,1
2022-11-11,68.47,68.33,65.97,62.3992,61.2506,DOWN,0
2022-11-14,66.91,68.12,66.444,62.486,61.2366,DOWN,0
2022-11-15,66.74,67.84,66.872,62.5594,61.2176,UP,1
2022-11-16,67.05,66.67,67.414,62.6036,61.1997,DOWN,0
2022-11-17,66.4,66.15,67.114,62.6262,61.1736,UP,1
2022-11-18,66.61,67.15,66.742,62.638,61.1764,UP,1
2022-11-21,67.21,66.56,66.802,62.6438,61.1905,UP,1
2022-11-22,67.76,67.67,67.006,62.7154,61.2099,UP,1
2022-11-23,67.89,67.92,67.174,62.7916,61.2215,UP,1
2022-11-25,68.07,68.12,67.508,62.8674,61.2294,DOWN,0
2022-11-28,65.65,67.45,67.316,62.926,61.2289,DOWN,0
2022-11-29,65.6,65.56,66.994,62.9598,61.2306,UP,1
2022-11-30,67.55,65.65,66.952,63.0454,61.2431,X,X
