ticker,ABC US Equity,ABC US Equity,ABC US Equity,ABC US Equity,ABC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-10-30,65.22,65.95,54.9038,65.22,61.1588,UP,1
2013-10-31,65.33,65.05,55.0053,65.358,61.324,UP,1
2013-11-01,66.38,65.55,55.1096,65.586,61.503,UP,1
2013-11-04,67.09,66.5,55.2158,65.964,61.6958,DOWN,0
2013-11-05,66.87,67.09,55.3221,66.178,61.8844,UP,1
2013-11-06,67.16,67.17,55.427,66.566,62.0902,DOWN,0
2013-11-07,66.73,67.41,55.532,66.846,62.2856,UP,1
2013-11-08,68.0,66.92,55.6469,67.17,62.5026,UP,1
2013-11-11,68.11,68.08,55.7619,67.374,62.7264,UP,1
2013-11-12,68.29,68.18,55.8756,67.658,62.9444,UP,1
2013-11-13,68.49,67.9,55.9902,67.924,63.1516,UP,1
2013-11-14,69.22,68.34,56.1094,68.422,63.373,UP,1
2013-11-15,69.5,69.12,56.2243,68.722,63.5982,DOWN,0
2013-11-18,69.15,69.99,56.3398,68.93,63.808,DOWN,0
2013-11-19,68.87,69.01,56.4528,69.046,63.998,UP,1
2013-11-20,69.34,68.88,56.5671,69.216,64.175,UP,1
2013-11-21,69.79,69.3,56.6841,69.33,64.3616,UP,1
2013-11-22,70.02,69.81,56.7997,69.434,64.5564,UP,1
2013-11-25,70.42,69.8,56.918,69.688,64.7458,UP,1
2013-11-26,70.61,70.77,57.0363,70.036,64.9262,DOWN,0
2013-11-27,70.5,70.59,57.1556,70.268,65.1064,UP,1
2013-11-29,70.53,70.7,57.2744,70.416,65.2724,UP,1
2013-12-02,70.89,70.79,57.3958,70.59,65.4572,DOWN,0
2013-12-03,70.57,70.54,57.5126,70.62,65.6372,DOWN,0
2013-12-04,69.46,70.35,57.6268,70.39,65.8082,DOWN,0
2013-12-05,69.14,69.24,57.7401,70.118,65.9708,UP,1
2013-12-06,70.29,69.88,57.8568,70.07,66.1534,UP,1
2013-12-09,70.63,70.47,57.9791,70.018,66.3404,DOWN,0
2013-12-10,69.77,70.11,58.0951,69.858,66.5138,DOWN,0
2013-12-11,68.8,69.67,58.2039,69.726,66.6402,DOWN,0
2013-12-12,68.77,69.2,58.3118,69.652,66.7716,DOWN,0
2013-12-13,68.45,68.81,58.4141,69.284,66.9122,DOWN,0
2013-12-16,68.45,68.84,58.5151,68.848,67.0318,DOWN,0
2013-12-17,68.35,68.72,58.6155,68.564,67.1594,UP,1
2013-12-18,69.61,68.6,58.7212,68.726,67.3278,UP,1
2013-12-19,69.63,69.37,58.8289,68.898,67.495,UP,1
2013-12-20,69.82,69.61,58.9356,69.172,67.6428,UP,1
2013-12-23,70.03,70.13,59.043,69.488,67.7904,UP,1
