ticker,ETR US Equity,ETR US Equity,ETR US Equity,ETR US Equity,ETR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-11,42.1,41.91,38.3553,42.182,40.983,DOWN,0
2001-06-12,41.3,42.0,38.4043,41.862,41.049,DOWN,0
2001-06-13,40.4,41.3,38.4513,41.49,41.097,DOWN,0
2001-06-14,39.09,40.3,38.4918,40.958,41.0988,UP,1
2001-06-15,40.15,39.15,38.5397,40.608,41.1068,DOWN,0
2001-06-18,39.4,40.35,38.5833,40.068,41.1266,UP,1
2001-06-19,39.85,40.0,38.6303,39.778,41.1716,DOWN,0
2001-06-20,39.6,39.95,38.6719,39.618,41.199,DOWN,0
2001-06-21,38.5,39.5,38.705,39.5,41.196,UP,1
2001-06-22,38.91,38.49,38.7336,39.252,41.2022,DOWN,0
2001-06-25,38.9,39.1,38.76,39.152,41.2112,UP,1
2001-06-26,39.64,38.91,38.7869,39.11,41.226,UP,1
2001-06-27,39.69,39.8,38.8115,39.128,41.2208,DOWN,0
2001-06-28,39.28,39.69,38.8304,39.284,41.217,DOWN,0
2001-06-29,38.39,39.25,38.8436,39.18,41.2178,UP,1
2001-07-02,39.53,38.82,38.8606,39.306,41.2364,DOWN,0
2001-07-03,39.4,39.76,38.8687,39.258,41.24,UP,1
2001-07-05,39.9,39.55,38.8786,39.3,41.256,UP,1
2001-07-06,40.05,39.85,38.8951,39.454,41.2674,UP,1
2001-07-09,40.59,40.2,38.9165,39.894,41.2862,DOWN,0
2001-07-10,40.53,40.45,38.9432,40.094,41.2912,DOWN,0
2001-07-11,40.18,40.5,38.967,40.25,41.2848,DOWN,0
2001-07-12,39.95,39.95,38.992,40.26,41.262,DOWN,0
2001-07-13,39.73,39.95,39.0116,40.196,41.2516,UP,1
2001-07-16,39.74,39.71,39.0296,40.026,41.2374,DOWN,0
2001-07-17,38.82,39.74,39.0434,39.684,41.1928,UP,1
2001-07-18,38.9,39.05,39.0515,39.428,41.148,UP,1
2001-07-19,39.09,39.14,39.0476,39.256,41.1016,DOWN,0
2001-07-20,37.7,39.1,39.0561,38.85,41.0256,DOWN,0
2001-07-23,35.9,37.78,39.0593,38.082,40.9048,DOWN,0
2001-07-24,35.52,36.0,39.0654,37.422,40.7752,UP,1
2001-07-25,35.9,35.7,39.0655,36.822,40.6442,UP,1
2001-07-26,37.2,35.8,39.0718,36.444,40.5382,UP,1
2001-07-27,37.5,37.6,39.0753,36.404,40.4312,DOWN,0
2001-07-30,37.29,37.35,39.0736,36.682,40.325,UP,1
2001-07-31,37.5,38.1,39.0755,37.078,40.207,UP,1
2001-08-01,38.0,37.5,39.0758,37.498,40.0928,UP,1
2001-08-02,38.8,38.25,39.0738,37.818,39.9906,UP,1
2001-08-03,38.89,39.45,39.0739,38.096,39.8788,DOWN,0
2001-08-06,37.5,38.65,39.0708,38.138,39.7478,UP,1
2001-08-07,37.76,37.95,39.0771,38.19,39.639,DOWN,0
2001-08-08,37.24,37.7,39.0783,38.038,39.5138,UP,1
2001-08-09,38.0,37.25,39.083,37.878,39.404,DOWN,0
2001-08-10,37.75,37.85,39.0905,37.65,39.295,DOWN,0
2001-08-13,37.41,37.85,39.0975,37.632,39.1836,UP,1
2001-08-14,37.5,37.65,39.1113,37.58,39.0756,DOWN,0
2001-08-15,37.39,37.5,39.1113,37.61,38.9654,UP,1
2001-08-16,38.49,37.65,39.1113,37.708,38.89,UP,1
2001-08-17,38.95,38.25,39.1145,37.948,38.834,UP,1
2001-08-20,39.0,39.0,39.1167,38.266,38.776,DOWN,0
2001-08-21,38.75,39.3,39.1229,38.516,38.709,DOWN,0
2001-08-22,38.71,38.8,39.1321,38.78,38.6572,DOWN,0
2001-08-23,38.7,38.8,39.1397,38.822,38.6232,DOWN,0
2001-08-24,38.68,38.8,39.1468,38.768,38.615,UP,1
2001-08-27,39.29,39.1,39.1595,38.826,38.5978,UP,1
2001-08-28,39.71,39.05,39.1693,39.018,38.604,UP,1
2001-08-29,39.99,40.0,39.1764,39.274,38.6068,DOWN,0
2001-08-30,39.15,39.99,39.1738,39.364,38.5978,DOWN,0
2001-08-31,38.52,39.35,39.171,39.332,38.5982,UP,1
2001-09-04,39.29,38.86,39.1684,39.332,38.6058,DOWN,0
2001-09-05,39.25,39.28,39.1628,39.24,38.6128,UP,1
2001-09-06,39.75,39.12,39.1569,39.192,38.615,DOWN,0
2001-09-07,39.1,39.95,39.1449,39.182,38.6032,DOWN,0
2001-09-10,38.52,39.1,39.1303,39.182,38.588,DOWN,0
2001-09-17,38.4,38.8,39.1138,39.004,38.5882,DOWN,0
2001-09-18,38.39,38.4,39.1002,38.832,38.5654,DOWN,0
2001-09-19,36.67,38.3,39.0807,38.216,38.5108,DOWN,0
2001-09-20,36.55,36.55,39.0547,37.706,38.4438,DOWN,0
2001-09-21,36.39,35.0,39.0282,37.28,38.3706,DOWN,0
2001-09-24,35.18,36.75,38.9985,36.636,38.2624,DOWN,0
2001-09-25,34.58,34.75,38.9676,35.874,38.1434,DOWN,0
2001-09-26,33.66,34.5,38.9322,35.272,38.013,UP,1
2001-09-27,34.19,33.66,38.9019,34.8,37.8978,UP,1
2001-09-28,35.56,34.4,38.8784,34.634,37.8144,UP,1
2001-10-01,35.9,35.57,38.8592,34.778,37.7376,UP,1
2001-10-02,37.45,35.9,38.8511,35.352,37.7102,UP,1
2001-10-03,37.85,37.45,38.851,36.19,37.6892,DOWN,0
2001-10-04,37.8,37.95,38.8459,36.912,37.6634,UP,1
2001-10-05,38.29,38.0,38.844,37.458,37.6752,UP,1
2001-10-08,38.48,38.25,38.8492,37.974,37.7268,DOWN,0
2001-10-09,37.35,38.4,38.8419,37.954,37.7634,DOWN,0
2001-10-10,36.75,37.36,38.8265,37.734,37.7804,DOWN,0
2001-10-11,36.6,36.9,38.8027,37.494,37.7684,UP,1
2001-10-12,36.7,36.25,38.7705,37.176,37.7524,DOWN,0
2001-10-15,36.2,36.69,38.7378,36.72,37.7306,UP,1
2001-10-16,37.23,36.7,38.7102,36.696,37.7252,UP,1
2001-10-17,37.75,37.5,38.6827,36.896,37.7202,DOWN,0
2001-10-18,37.15,37.85,38.6534,37.006,37.6872,DOWN,0
2001-10-19,37.05,37.0,38.629,37.076,37.6504,DOWN,0
2001-10-22,36.7,37.0,38.6009,37.176,37.6344,UP,1
2001-10-23,37.46,37.1,38.5795,37.222,37.6284,DOWN,0
2001-10-24,37.35,37.45,38.5637,37.142,37.6306,UP,1
2001-10-25,38.0,36.95,38.5687,37.312,37.6306,UP,1
2001-10-26,38.15,37.75,38.5723,37.532,37.6386,DOWN,0
2001-10-29,38.0,37.75,38.5732,37.792,37.6504,UP,1
2001-10-30,38.9,38.0,38.5802,38.08,37.6784,DOWN,0
2001-10-31,38.85,38.7,38.5882,38.38,37.7076,DOWN,0
2001-11-01,38.2,38.8,38.6096,38.42,37.7018,DOWN,0
2001-11-02,36.6,38.0,38.6169,38.11,37.6548,UP,1
2001-11-05,37.65,36.7,38.6333,38.04,37.6278,UP,1
2001-11-06,38.07,37.52,38.6458,37.874,37.6142,DOWN,0
2001-11-07,37.55,37.9,38.6548,37.614,37.591,UP,1
2001-11-08,38.6,37.32,38.6716,37.694,37.589,UP,1
2001-11-09,38.92,38.45,38.6828,38.158,37.5938,DOWN,0
2001-11-12,38.35,38.75,38.6901,38.298,37.575,UP,1
2001-11-13,38.53,38.4,38.699,38.39,37.5514,DOWN,0
2001-11-14,37.8,38.95,38.703,38.44,37.5076,DOWN,0
2001-11-15,37.69,38.05,38.708,38.258,37.4784,UP,1
2001-11-16,38.19,37.69,38.7165,38.112,37.4718,DOWN,0
2001-11-19,37.39,38.19,38.7211,37.92,37.4338,UP,1
2001-11-20,37.57,37.65,38.7318,37.728,37.4002,DOWN,0
2001-11-21,36.96,37.65,38.7424,37.56,37.3444,DOWN,0
2001-11-23,36.95,36.9,38.7489,37.412,37.3014,DOWN,0
2001-11-26,36.9,36.7,38.7545,37.154,37.269,UP,1
2001-11-27,37.0,36.9,38.7584,37.076,37.241,DOWN,0
2001-11-28,36.55,37.0,38.759,36.872,37.2042,UP,1
2001-11-29,36.68,36.62,38.7577,36.816,37.2044,UP,1
2001-11-30,36.9,36.75,38.7551,36.806,37.2114,UP,1
2001-12-03,37.3,36.84,38.7566,36.886,37.2296,UP,1
2001-12-04,38.2,37.3,38.7637,37.126,37.29,UP,1
2001-12-05,38.29,38.2,38.7695,37.474,37.3642,DOWN,0
2001-12-06,38.26,38.25,38.7759,37.79,37.4562,UP,1
2001-12-07,38.7,38.26,38.7817,38.15,37.5464,DOWN,0
2001-12-10,38.48,38.7,38.7852,38.386,37.6048,DOWN,0
2001-12-11,37.59,39.0,38.7811,38.264,37.6386,DOWN,0
2001-12-12,37.3,37.83,38.7742,38.066,37.6356,UP,1
2001-12-13,38.05,37.3,38.7714,38.024,37.6396,DOWN,0
2001-12-14,37.9,38.0,38.7689,37.864,37.6416,DOWN,0
2001-12-17,37.0,37.82,38.7579,37.568,37.6158,UP,1
2001-12-18,37.7,37.05,38.7522,37.59,37.6002,UP,1
2001-12-19,38.43,37.25,38.7481,37.816,37.6218,DOWN,0
2001-12-20,38.13,38.43,38.7415,37.832,37.6494,DOWN,0
2001-12-21,37.8,38.6,38.7349,37.812,37.6734,UP,1
2001-12-24,38.09,37.9,38.7317,38.03,37.7012,UP,1
2001-12-26,38.52,38.3,38.7296,38.194,37.7476,UP,1
2001-12-27,38.95,38.55,38.7273,38.298,37.782,DOWN,0
2001-12-28,38.9,39.23,38.7253,38.452,37.805,UP,1
2001-12-31,39.11,38.88,38.7269,38.714,37.8442,UP,1
2002-01-02,39.8,38.9,38.734,39.056,37.8992,DOWN,0
2002-01-03,39.4,39.4,38.7412,39.232,37.9532,DOWN,0
2002-01-04,39.31,39.4,38.7475,39.304,37.9902,DOWN,0
2002-01-07,39.31,39.05,38.7566,39.386,38.0294,UP,1
2002-01-08,39.37,39.9,38.7689,39.438,38.0568,UP,1
2002-01-09,39.93,39.5,38.7859,39.464,38.0924,UP,1
2002-01-10,41.1,39.85,38.8099,39.804,38.1544,DOWN,0
2002-01-11,41.0,41.1,38.8371,40.142,38.1964,UP,1
2002-01-14,41.36,40.9,38.8704,40.552,38.2466,UP,1
2002-01-15,41.65,41.6,38.8987,41.008,38.3156,UP,1
2002-01-16,41.83,41.4,38.9233,41.388,38.4202,DOWN,0
2002-01-17,41.71,41.7,38.9474,41.51,38.5014,UP,1
2002-01-18,41.95,41.71,38.9713,41.7,38.579,DOWN,0
2002-01-22,40.6,41.88,38.9843,41.548,38.64,UP,1
2002-01-23,40.72,40.6,38.9979,41.362,38.6824,DOWN,0
2002-01-24,40.48,40.72,39.0053,41.092,38.7136,DOWN,0
2002-01-25,40.45,40.4,39.0088,40.84,38.7556,DOWN,0
2002-01-28,40.05,40.05,39.017,40.46,38.786,DOWN,0
2002-01-29,39.82,40.5,39.0281,40.304,38.8264,UP,1
2002-01-30,39.87,40.1,39.0363,40.134,38.87,UP,1
2002-01-31,41.18,40.02,39.0489,40.274,38.9298,UP,1
2002-02-01,41.26,41.25,39.0622,40.436,39.0072,UP,1
2002-02-04,41.32,41.4,39.0766,40.69,39.0822,UP,1
2002-02-05,41.38,41.44,39.089,41.002,39.1706,DOWN,0
2002-02-06,41.32,41.4,39.0958,41.292,39.258,UP,1
2002-02-07,41.9,41.65,39.108,41.436,39.358,DOWN,0
2002-02-08,41.72,41.95,39.1248,41.528,39.4524,DOWN,0
2002-02-11,41.69,41.65,39.1403,41.602,39.5552,DOWN,0
2002-02-12,40.97,41.7,39.149,41.52,39.641,UP,1
2002-02-13,41.22,40.98,39.1596,41.5,39.7274,DOWN,0
2002-02-14,41.09,41.22,39.1677,41.338,39.8032,DOWN,0
2002-02-15,40.7,41.15,39.1729,41.134,39.8532,UP,1
2002-02-19,40.75,40.61,39.1753,40.946,39.9024,DOWN,0
2002-02-20,40.6,40.55,39.1758,40.872,39.9492,DOWN,0
2002-02-21,40.29,40.6,39.1718,40.686,39.981,UP,1
2002-02-22,40.8,40.3,39.1745,40.628,40.0274,DOWN,0
2002-02-25,40.5,40.95,39.1748,40.588,40.0856,UP,1
2002-02-26,40.71,40.3,39.1731,40.58,40.1538,UP,1
2002-02-27,41.35,40.9,39.1741,40.73,40.2198,DOWN,0
2002-02-28,41.28,41.25,39.1735,40.928,40.2874,UP,1
2002-03-01,41.5,41.3,39.1735,41.068,40.3774,UP,1
2002-03-04,42.43,41.85,39.1759,41.454,40.472,UP,1
2002-03-05,42.65,42.45,39.1792,41.842,40.5564,UP,1
2002-03-06,43.32,42.8,39.1835,42.236,40.6602,DOWN,0
2002-03-07,42.9,43.3,39.1855,42.56,40.7622,UP,1
2002-03-08,43.22,42.99,39.1874,42.904,40.8648,DOWN,0
2002-03-11,43.14,43.23,39.1901,43.046,40.9572,DOWN,0
2002-03-12,42.74,43.14,39.1868,43.064,41.033,DOWN,0
2002-03-13,42.35,42.74,39.18,42.87,41.102,DOWN,0
2002-03-14,41.95,42.45,39.1702,42.68,41.1588,DOWN,0
2002-03-15,41.93,41.98,39.1574,42.422,41.2014,DOWN,0
2002-03-18,41.52,41.7,39.1448,42.098,41.2438,DOWN,0
2002-03-19,41.48,41.45,39.1362,41.846,41.2872,UP,1
2002-03-20,41.59,41.0,39.1266,41.694,41.3328,UP,1
2002-03-21,42.5,41.65,39.1217,41.804,41.3954,UP,1
2002-03-22,42.89,42.72,39.1201,41.996,41.4546,UP,1
2002-03-25,43.15,42.94,39.121,42.322,41.4956,DOWN,0
2002-03-26,43.03,43.1,39.1216,42.632,41.5362,DOWN,0
2002-03-27,43.01,43.03,39.1222,42.916,41.5692,UP,1
2002-03-28,43.41,43.05,39.1279,43.098,41.6044,UP,1
2002-04-01,43.46,43.35,39.1365,43.212,41.637,UP,1
2002-04-02,43.94,43.66,39.1467,43.37,41.6816,UP,1
2002-04-03,43.95,43.9,39.1559,43.554,41.7216,DOWN,0
2002-04-04,43.95,43.55,39.1692,43.742,41.7886,DOWN,0
2002-04-05,43.66,43.6,39.1855,43.792,41.8474,UP,1
2002-04-08,44.3,43.66,39.2115,43.96,41.9238,DOWN,0
2002-04-09,43.73,44.25,39.2294,43.918,41.9894,UP,1
2002-04-10,44.59,43.63,39.2554,44.046,42.0802,DOWN,0
2002-04-11,44.5,44.7,39.2786,44.156,42.1738,UP,1
2002-04-12,44.55,44.45,39.3034,44.334,42.2674,DOWN,0
2002-04-15,44.12,44.8,39.3315,44.298,42.3262,UP,1
2002-04-16,44.64,44.13,39.3601,44.48,42.3938,UP,1
2002-04-17,44.9,44.75,39.3901,44.542,42.4654,UP,1
2002-04-18,45.21,44.95,39.418,44.684,42.542,UP,1
2002-04-19,45.41,45.21,39.4466,44.856,42.6238,UP,1
2002-04-22,45.91,45.65,39.4797,45.214,42.704,UP,1
2002-04-23,46.16,46.0,39.5186,45.518,42.7928,UP,1
2002-04-24,46.45,46.25,39.5532,45.828,42.888,DOWN,0
2002-04-25,45.93,46.25,39.5858,45.972,42.9872,DOWN,0
2002-04-26,45.6,46.0,39.6143,46.01,43.0748,UP,1
2002-04-29,46.1,45.61,39.6446,46.048,43.175,UP,1
2002-04-30,46.4,46.0,39.6736,46.096,43.289,DOWN,0
2002-05-01,45.9,46.34,39.7005,45.986,43.392,UP,1
2002-05-02,46.7,45.8,39.7331,46.14,43.514,DOWN,0
2002-05-03,46.6,46.55,39.7663,46.34,43.6402,DOWN,0
2002-05-06,46.6,46.6,39.8007,46.44,43.7562,DOWN,0
2002-05-07,46.09,46.7,39.8324,46.378,43.868,DOWN,0
2002-05-08,45.68,46.05,39.8667,46.334,43.9674,DOWN,0
2002-05-09,45.48,45.68,39.8996,46.09,44.05,DOWN,0
2002-05-10,45.22,45.5,39.9303,45.814,44.1288,UP,1
2002-05-13,45.5,45.35,39.9693,45.594,44.2088,UP,1
2002-05-14,45.59,45.6,40.0178,45.494,44.272,DOWN,0
2002-05-15,45.29,45.54,40.0666,45.416,44.3248,DOWN,0
2002-05-16,44.55,45.4,40.1099,45.23,44.3494,DOWN,0
2002-05-17,44.36,44.65,40.1457,45.058,44.3786,UP,1
2002-05-20,44.95,44.36,40.1829,44.948,44.4132,DOWN,0
2002-05-21,44.92,44.97,40.2211,44.814,44.4488,UP,1
2002-05-22,45.8,44.97,40.2626,44.916,44.51,DOWN,0
2002-05-23,45.7,45.9,40.3011,45.146,44.577,UP,1
2002-05-24,46.07,45.7,40.3374,45.488,44.6594,UP,1
2002-05-28,46.09,46.22,40.3734,45.716,44.7426,DOWN,0
2002-05-29,45.29,46.05,40.4123,45.79,44.818,DOWN,0
2002-05-30,44.4,44.8,40.4456,45.51,44.8764,DOWN,0
2002-05-31,43.98,43.9,40.4792,45.166,44.9242,DOWN,0
2002-06-03,43.04,43.98,40.5044,44.56,44.935,UP,1
2002-06-04,43.11,43.05,40.5312,43.964,44.9394,DOWN,0
2002-06-05,42.71,43.11,40.5577,43.448,44.9306,DOWN,0
2002-06-06,41.9,42.81,40.5797,42.948,44.908,UP,1
2002-06-07,42.34,41.9,40.6045,42.62,44.8946,UP,1
2002-06-10,42.72,42.33,40.6256,42.556,44.8808,DOWN,0
2002-06-11,42.15,42.76,40.6416,42.364,44.8546,DOWN,0
2002-06-12,42.05,42.05,40.6569,42.232,44.8168,UP,1
2002-06-13,42.11,42.1,40.6737,42.274,44.78,DOWN,0
2002-06-14,41.6,42.11,40.6881,42.126,44.733,UP,1
2002-06-17,42.35,41.65,40.7064,42.052,44.7068,UP,1
2002-06-18,43.21,42.4,40.729,42.264,44.685,DOWN,0
2002-06-19,42.8,43.14,40.7466,42.414,44.6664,UP,1
2002-06-20,43.0,42.98,40.763,42.592,44.6346,UP,1
2002-06-21,43.5,43.05,40.7806,42.972,44.6146,DOWN,0
2002-06-24,42.63,43.5,40.798,43.028,44.5762,DOWN,0
2002-06-25,42.19,42.55,40.8163,42.824,44.5376,DOWN,0
2002-06-26,41.75,41.25,40.8286,42.614,44.4798,DOWN,0
2002-06-27,41.63,41.6,40.8405,42.34,44.4144,UP,1
2002-06-28,42.44,41.75,40.854,42.128,44.359,DOWN,0
2002-07-01,42.05,42.44,40.8687,42.012,44.2918,DOWN,0
2002-07-02,41.75,42.05,40.8849,41.924,44.2086,DOWN,0
2002-07-03,41.6,41.85,40.9009,41.894,44.1174,UP,1
2002-07-05,41.98,41.65,40.9188,41.964,44.028,UP,1
2002-07-08,42.01,42.5,40.9455,41.878,43.9496,DOWN,0
2002-07-09,41.25,41.9,40.969,41.718,43.8626,DOWN,0
2002-07-10,38.77,41.3,40.9809,41.122,43.716,UP,1
2002-07-11,39.55,38.77,41.0028,40.712,43.579,DOWN,0
2002-07-12,38.41,39.6,41.0219,39.998,43.4292,UP,1
2002-07-15,39.35,38.17,41.0504,39.466,43.2822,DOWN,0
2002-07-16,38.27,39.35,41.0708,38.87,43.1156,UP,1
2002-07-17,38.48,38.6,41.0854,38.812,42.9532,DOWN,0
2002-07-18,37.5,38.48,41.0934,38.402,42.7814,DOWN,0
2002-07-19,36.6,37.2,41.0891,38.04,42.5998,DOWN,0
2002-07-22,36.4,36.8,41.0819,37.45,42.4182,DOWN,0
2002-07-23,33.18,36.42,41.0588,36.432,42.1774,UP,1
2002-07-24,35.94,32.3,41.047,35.924,41.9862,UP,1
2002-07-25,36.9,35.5,41.0391,35.804,41.8124,DOWN,0
2002-07-26,36.55,36.85,41.0351,35.794,41.6376,UP,1
2002-07-29,36.9,37.0,41.0359,35.894,41.4846,UP,1
2002-07-30,39.82,37.14,41.052,37.222,41.3938,UP,1
2002-07-31,40.53,39.83,41.0711,38.14,41.3054,DOWN,0
2002-08-01,40.0,40.54,41.0901,38.76,41.207,DOWN,0
2002-08-02,39.53,40.0,41.1016,39.356,41.0816,UP,1
2002-08-05,40.27,39.6,41.1142,40.03,40.973,UP,1
2002-08-06,41.42,41.0,41.1356,40.35,40.88,UP,1
2002-08-07,41.69,42.0,41.1588,40.582,40.792,UP,1
2002-08-08,42.23,41.5,41.1864,41.028,40.7308,DOWN,0
2002-08-09,41.05,41.9,41.2044,41.332,40.6638,UP,1
2002-08-12,42.19,40.89,41.2286,41.716,40.628,DOWN,0
2002-08-13,41.16,42.05,41.2444,41.664,40.5904,UP,1
2002-08-14,43.25,41.1,41.2699,41.976,40.5932,DOWN,0
2002-08-15,42.71,43.2,41.2934,42.072,40.5932,DOWN,0
2002-08-16,41.97,42.46,41.3088,42.256,40.5946,UP,1
2002-08-19,42.7,41.9,41.328,42.358,40.6018,UP,1
2002-08-20,42.84,42.59,41.3512,42.694,40.6042,UP,1
2002-08-21,44.42,43.0,41.3903,42.928,40.6496,DOWN,0
2002-08-22,43.57,44.4,41.4199,43.1,40.68,DOWN,0
2002-08-23,43.54,43.35,41.4473,43.414,40.7086,UP,1
2002-08-26,44.47,43.54,41.4819,43.768,40.766,DOWN,0
2002-08-27,43.23,44.65,41.505,43.846,40.7836,DOWN,0
2002-08-28,42.98,43.2,41.5253,43.558,40.779,DOWN,0
2002-08-29,42.0,42.75,41.5436,43.244,40.763,UP,1
2002-08-30,42.19,41.85,41.5619,42.974,40.7468,DOWN,0
2002-09-03,41.58,41.94,41.5808,42.396,40.7084,DOWN,0
2002-09-04,41.48,41.62,41.5997,42.046,40.6854,DOWN,0
2002-09-05,40.99,41.4,41.6137,41.648,40.6614,DOWN,0
2002-09-06,40.78,40.95,41.6307,41.404,40.642,UP,1
2002-09-09,40.95,40.55,41.6476,41.156,40.6284,DOWN,0
2002-09-10,40.0,41.0,41.6628,40.84,40.5796,UP,1
2002-09-11,40.15,40.0,41.6788,40.574,40.5416,DOWN,0
2002-09-12,39.67,40.15,41.6926,40.31,40.5,UP,1
2002-09-13,40.9,39.5,41.7121,40.334,40.486,DOWN,0
2002-09-16,40.86,40.1,41.7337,40.316,40.4636,DOWN,0
2002-09-17,39.24,41.1,41.7465,40.164,40.4082,UP,1
2002-09-18,40.32,39.0,41.7636,40.198,40.3896,DOWN,0
2002-09-19,40.16,40.25,41.7779,40.296,40.4174,DOWN,0
2002-09-20,39.87,40.16,41.7862,40.09,40.4238,DOWN,0
2002-09-23,39.29,39.75,41.7912,39.776,40.4414,DOWN,0
2002-09-24,38.0,39.3,41.7899,39.528,40.4144,UP,1
2002-09-25,38.76,38.4,41.7902,39.216,40.4242,UP,1
2002-09-26,40.65,39.1,41.8011,39.314,40.4676,DOWN,0
2002-09-27,40.61,40.55,41.8162,39.462,40.5298,UP,1
2002-09-30,41.6,40.3,41.8377,39.924,40.6298,UP,1
2002-10-01,42.7,41.5,41.8609,40.864,40.7558,DOWN,0
2002-10-02,42.61,42.7,41.8845,41.634,40.9444,DOWN,0
2002-10-03,41.94,42.6,41.9092,41.892,41.0644,DOWN,0
2002-10-04,39.85,40.9,41.9199,41.74,41.1234,UP,1
2002-10-07,43.09,41.5,41.9432,42.038,41.2542,DOWN,0
2002-10-08,41.1,43.5,41.9581,41.718,41.3382,DOWN,0
2002-10-09,37.6,40.4,41.9571,40.716,41.2938,UP,1
2002-10-10,40.69,37.995,41.9701,40.466,41.297,DOWN,0
2002-10-11,39.23,41.0,41.9736,40.342,41.2816,UP,1
2002-10-14,39.93,39.23,41.9785,39.71,41.2896,UP,1
2002-10-15,40.0,41.0,41.984,39.49,41.2842,DOWN,0
2002-10-16,38.0,40.0,41.9785,39.57,41.2158,UP,1
2002-10-17,38.75,38.6,41.9732,39.182,41.157,DOWN,0
2002-10-18,38.7,38.2,41.9698,39.076,41.0864,UP,1
2002-10-21,41.2,38.7,41.9792,39.33,41.0894,DOWN,0
2002-10-22,40.36,41.6,41.9845,39.402,41.0528,UP,1
2002-10-23,42.54,40.9,42.0003,40.31,41.0804,UP,1
2002-10-24,43.45,42.54,42.0179,41.25,41.0844,DOWN,0
2002-10-25,43.16,43.46,42.0282,42.142,41.0934,DOWN,0
2002-10-28,43.11,43.8,42.0388,42.524,41.1162,UP,1
2002-10-29,43.65,43.12,42.0502,43.182,41.1352,UP,1
2002-10-30,44.48,44.15,42.0644,43.57,41.168,DOWN,0
2002-10-31,44.09,44.39,42.0757,43.698,41.1614,UP,1
2002-11-01,44.53,43.85,42.0898,43.972,41.1806,UP,1
2002-11-04,45.25,44.54,42.1063,44.4,41.2148,DOWN,0
2002-11-05,44.9,45.55,42.1278,44.65,41.2234,UP,1
2002-11-06,44.96,44.8,42.149,44.746,41.258,DOWN,0
2002-11-07,44.16,44.3,42.1674,44.76,41.2816,DOWN,0
2002-11-08,42.74,44.17,42.1788,44.402,41.2964,UP,1
2002-11-11,43.49,42.75,42.196,44.05,41.3224,DOWN,0
2002-11-12,42.8,44.1,42.2109,43.63,41.3468,UP,1
2002-11-13,42.9,42.81,42.226,43.218,41.3752,UP,1
2002-11-14,43.29,43.2,42.2366,43.044,41.4212,UP,1
2002-11-15,43.55,43.0,42.248,43.206,41.4766,UP,1
2002-11-18,44.15,43.5,42.2622,43.338,41.5406,DOWN,0
2002-11-19,43.87,44.16,42.2747,43.552,41.618,DOWN,0
2002-11-20,42.89,43.9,42.2825,43.55,41.6728,UP,1
2002-11-21,42.93,42.95,42.2877,43.478,41.738,UP,1
2002-11-22,43.98,42.94,42.299,43.564,41.7996,UP,1
2002-11-25,44.25,43.99,42.3118,43.584,41.8674,DOWN,0
2002-11-26,43.22,44.26,42.323,43.454,41.947,UP,1
2002-11-27,43.7,43.3,42.3354,43.616,42.0146,UP,1
2002-11-29,43.73,43.81,42.3486,43.776,42.086,UP,1
2002-12-02,44.16,44.1,42.3659,43.812,42.1718,UP,1
2002-12-03,44.61,43.8,42.3852,43.884,42.2782,DOWN,0
2002-12-04,44.05,44.61,42.4025,44.05,42.3992,DOWN,0
2002-12-05,43.6,44.28,42.419,44.03,42.496,DOWN,0
2002-12-06,43.23,43.45,42.4311,43.93,42.5476,UP,1
2002-12-09,43.99,43.15,42.4486,43.896,42.6152,UP,1
2002-12-10,44.25,44.15,42.4663,43.824,42.6682,UP,1
2002-12-11,44.95,44.2,42.4843,44.004,42.7132,DOWN,0
2002-12-12,44.65,44.98,42.5011,44.214,42.754,UP,1
2002-12-13,44.71,44.66,42.5172,44.51,42.8094,UP,1
2002-12-16,45.52,44.72,42.5326,44.816,42.9228,DOWN,0
2002-12-17,45.41,45.45,42.5464,45.048,42.9692,UP,1
2002-12-18,45.7,45.3,42.5584,45.198,43.0612,DOWN,0
2002-12-19,45.45,45.7,42.5711,45.358,43.2182,UP,1
2002-12-20,46.27,45.65,42.5864,45.67,43.3298,DOWN,0
2002-12-23,45.8,46.27,42.5997,45.726,43.4612,UP,1
2002-12-24,45.85,46.0,42.6152,45.814,43.5796,UP,1
2002-12-26,45.92,45.86,42.6331,45.858,43.698,DOWN,0
2002-12-27,45.55,46.0,42.6511,45.878,43.849,UP,1
2002-12-30,46.14,45.65,42.6721,45.852,43.9968,DOWN,0
2002-12-31,45.59,46.13,42.6925,45.81,44.1346,UP,1
2003-01-02,46.7,45.9,42.7186,45.98,44.2446,UP,1
2003-01-03,46.73,46.7,42.7443,46.142,44.372,UP,1
2003-01-06,48.37,46.83,42.7736,46.706,44.4886,DOWN,0
2003-01-07,47.45,48.38,42.7964,46.968,44.5686,UP,1
2003-01-08,47.97,47.45,42.8205,47.444,44.6648,DOWN,0
2003-01-09,47.87,48.1,42.8447,47.678,44.76,DOWN,0
2003-01-10,47.61,47.75,42.8677,47.854,44.8392,UP,1
2003-01-13,47.96,47.62,42.8905,47.772,44.9088,UP,1
2003-01-14,48.04,47.95,42.9134,47.89,44.9878,DOWN,0
2003-01-15,47.9,48.05,42.9332,47.876,45.0552,UP,1
