ticker,QRVO US Equity,QRVO US Equity,QRVO US Equity,QRVO US Equity,QRVO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-06-15,181.91,184.0,182.924,184.3334,163.231,DOWN,0
2021-06-16,181.71,182.32,182.956,184.068,163.493,DOWN,0
2021-06-17,181.33,181.12,182.64,183.8208,163.7583,DOWN,0
2021-06-18,174.19,179.45,180.816,183.4342,163.9719,UP,1
2021-06-21,176.24,174.43,179.076,183.1218,164.1797,UP,1
2021-06-22,176.26,175.8,177.946,182.7958,164.4538,UP,1
2021-06-23,177.88,177.0,177.18,182.505,164.7488,UP,1
2021-06-24,182.89,179.58,177.492,182.3658,165.0927,UP,1
2021-06-25,183.35,184.47,179.324,182.176,165.3959,UP,1
2021-06-28,187.33,184.75,181.542,182.0772,165.7252,UP,1
2021-06-29,195.66,188.96,185.422,182.2216,166.0887,DOWN,0
2021-06-30,195.65,195.58,188.976,182.4556,166.4528,DOWN,0
2021-07-01,193.18,196.39,191.034,182.535,166.7687,UP,1
2021-07-02,195.67,195.0,193.498,182.7074,167.1029,DOWN,0
2021-07-06,194.3,195.81,194.892,182.715,167.4229,DOWN,0
2021-07-07,192.0,196.0,194.16,182.5756,167.7428,DOWN,0
2021-07-08,189.44,187.03,192.918,182.3968,168.0523,UP,1
2021-07-09,192.94,190.0,192.87,182.3146,168.3609,UP,1
2021-07-12,193.62,193.23,192.46,182.1962,168.7002,DOWN,0
2021-07-13,192.79,193.5251,192.158,182.2886,169.0392,DOWN,0
2021-07-14,192.42,197.14,192.242,182.4462,169.3732,DOWN,0
2021-07-15,190.95,193.21,192.544,182.617,169.6858,DOWN,0
2021-07-16,187.68,191.26,191.492,182.7194,169.9703,DOWN,0
2021-07-19,187.13,185.0,190.194,182.7682,170.2609,UP,1
2021-07-20,189.7,187.07,189.576,182.8786,170.534,UP,1
2021-07-21,194.07,190.0,189.906,183.3306,170.8515,DOWN,0
2021-07-22,191.41,193.23,189.998,183.7186,171.132,UP,1
2021-07-23,193.09,192.43,191.08,184.2734,171.4421,DOWN,0
2021-07-26,192.0,192.78,192.054,184.7764,171.7289,DOWN,0
2021-07-27,187.15,191.33,191.544,185.0992,171.9875,UP,1
2021-07-28,190.34,188.18,190.798,185.4844,172.2499,UP,1
2021-07-29,194.04,190.92,191.324,185.9638,172.5313,DOWN,0
2021-07-30,189.59,189.51,190.624,186.2726,172.8034,UP,1
2021-08-02,192.36,191.3,190.696,186.5654,173.0894,UP,1
2021-08-03,195.18,193.0,192.302,186.9378,173.3855,DOWN,0
2021-08-04,193.88,195.44,193.01,187.2428,173.6811,UP,1
2021-08-05,194.76,197.5,193.154,187.5256,173.9822,UP,1
2021-08-06,195.02,194.45,194.24,187.8366,174.2791,DOWN,0
2021-08-09,193.62,194.33,194.492,188.0062,174.5709,DOWN,0
2021-08-10,190.81,193.6,193.618,188.168,174.8499,DOWN,0
2021-08-11,189.73,191.2,192.788,188.303,175.1201,DOWN,0
2021-08-12,188.13,189.62,191.462,188.3594,175.3885,UP,1
2021-08-13,188.36,188.0,190.13,188.5072,175.6739,DOWN,0
2021-08-16,187.57,186.72,188.92,188.5634,175.9869,DOWN,0
2021-08-17,183.46,185.76,187.45,188.5554,176.2557,DOWN,0
2021-08-18,179.82,181.8,185.468,188.4664,176.518,UP,1
2021-08-19,180.13,178.3,183.868,188.438,176.7789,UP,1
2021-08-20,181.56,180.39,182.508,188.411,177.0444,UP,1
2021-08-23,184.23,182.97,181.84,188.4294,177.2969,UP,1
2021-08-24,184.8,185.97,182.108,188.4266,177.4874,UP,1
2021-08-25,185.62,185.25,183.268,188.5008,177.6792,UP,1
2021-08-26,185.87,185.62,184.416,188.584,177.8611,UP,1
2021-08-27,190.73,186.28,186.25,188.772,178.1101,UP,1
2021-08-30,190.83,191.72,187.57,189.1048,178.323,DOWN,0
2021-08-31,188.03,190.0,188.216,189.3406,178.5298,DOWN,0
2021-09-01,186.06,190.06,188.304,189.5366,178.722,DOWN,0
2021-09-02,185.9,186.72,188.31,189.697,178.8996,DOWN,0
2021-09-03,185.36,185.9,187.236,189.7464,179.0842,DOWN,0
2021-09-07,182.68,185.16,185.606,189.733,179.2757,DOWN,0
2021-09-08,178.76,182.05,183.752,189.5616,179.4352,UP,1
2021-09-09,178.96,178.77,182.332,189.2276,179.5931,UP,1
2021-09-10,179.3,180.3,181.012,188.9006,179.7436,UP,1
2021-09-13,182.37,179.88,180.414,188.6844,179.8967,DOWN,0
2021-09-14,182.13,183.47,180.304,188.4136,180.0662,DOWN,0
2021-09-15,179.91,182.26,180.534,188.1258,180.2152,UP,1
2021-09-16,180.31,178.63,180.804,187.892,180.3333,DOWN,0
2021-09-17,175.3,178.07,180.004,187.6092,180.4109,DOWN,0
2021-09-20,170.08,171.42,177.546,187.152,180.4636,UP,1
2021-09-21,171.17,171.03,175.354,186.703,180.5238,UP,1
2021-09-22,173.33,172.41,174.038,186.3138,180.5637,UP,1
2021-09-23,174.12,174.21,172.8,185.9478,180.5996,DOWN,0
2021-09-24,174.05,173.14,172.55,185.6098,180.62,UP,1
2021-09-27,175.68,172.92,173.67,185.3698,180.6965,DOWN,0
2021-09-28,171.42,173.28,173.72,185.0556,180.762,DOWN,0
2021-09-29,169.91,172.0,173.036,184.6598,180.8483,DOWN,0
2021-09-30,167.19,170.55,171.65,184.1222,180.9117,UP,1
2021-10-01,169.26,168.54,170.692,183.6792,180.9656,DOWN,0
2021-10-04,163.99,168.51,168.354,183.0972,180.9906,UP,1
2021-10-05,166.06,165.11,167.282,182.5784,181.0229,DOWN,0
2021-10-06,164.84,164.52,166.268,182.1322,181.0338,UP,1
2021-10-07,165.33,166.7,165.896,181.632,181.0549,UP,1
2021-10-08,165.83,166.57,165.21,181.0678,181.0677,DOWN,0
2021-10-11,163.68,165.15,165.148,180.5496,181.0606,DOWN,0
2021-10-12,160.26,165.2,163.988,179.9076,181.0264,DOWN,0
2021-10-13,160.05,159.37,163.03,179.205,180.9944,UP,1
2021-10-14,164.61,162.5,162.886,178.6196,180.9986,UP,1
2021-10-15,165.87,166.1,162.894,178.0418,180.9911,DOWN,0
2021-10-18,165.3,164.67,163.218,177.4474,180.9863,UP,1
2021-10-19,168.76,165.83,164.918,176.9502,181.0071,UP,1
2021-10-20,169.51,166.05,166.81,176.5242,181.0084,UP,1
2021-10-21,170.26,169.3,167.94,176.1348,180.9997,DOWN,0
2021-10-22,168.01,169.56,168.368,175.7324,180.9469,DOWN,0
2021-10-25,167.32,169.01,168.772,175.3116,180.8865,DOWN,0
2021-10-26,165.28,168.67,168.076,174.8658,180.7991,DOWN,0
2021-10-27,165.27,165.03,167.228,174.502,180.7139,UP,1
2021-10-28,168.93,166.4,166.962,174.2842,180.6582,DOWN,0
2021-10-29,168.23,167.12,167.006,174.0462,180.5796,UP,1
2021-11-01,172.07,168.49,167.956,173.8564,180.5535,UP,1
2021-11-02,172.09,172.0,169.318,173.6136,180.4856,UP,1
2021-11-03,178.12,172.0,171.888,173.48,180.4461,DOWN,0
2021-11-04,154.46,159.7474,168.994,172.8568,180.2978,UP,1
2021-11-05,156.07,154.01,166.562,172.2608,180.1748,UP,1
2021-11-08,159.3,156.75,164.008,171.6322,180.0667,DOWN,0
2021-11-09,157.64,161.4297,161.118,170.9684,179.9802,DOWN,0
2021-11-10,154.28,156.6,156.35,170.2934,179.9234,UP,1
2021-11-11,157.68,155.98,156.994,169.7258,179.8628,UP,1
2021-11-12,160.5,158.29,157.88,169.2178,179.8109,DOWN,0
2021-11-15,158.91,160.85,157.802,168.6888,179.689,UP,1
2021-11-16,159.31,158.76,158.136,168.2214,179.5889,DOWN,0
2021-11-17,157.94,158.95,158.868,167.805,179.4988,DOWN,0
2021-11-18,156.34,159.13,158.6,167.3526,179.4421,DOWN,0
2021-11-19,155.19,156.04,157.538,166.8704,179.3823,DOWN,0
2021-11-22,151.25,155.98,156.006,166.248,179.2848,UP,1
2021-11-23,152.59,150.83,154.662,165.6572,179.2035,UP,1
2021-11-24,152.62,151.27,153.598,165.1114,179.1257,DOWN,0
2021-11-26,148.11,149.65,151.952,164.4674,178.993,UP,1
2021-11-29,150.84,149.14,151.082,163.9782,178.8672,DOWN,0
2021-11-30,146.23,149.77,150.078,163.5012,178.7132,DOWN,0
2021-12-01,146.1,148.5,148.78,162.9998,178.5707,UP,1
2021-12-02,149.18,143.62,148.092,162.5168,178.4609,UP,1
2021-12-03,149.91,150.27,148.452,162.0326,178.3135,UP,1
2021-12-06,152.73,150.65,148.83,161.6062,178.2158,UP,1
2021-12-07,161.51,154.16,151.886,161.3228,178.1622,DOWN,0
2021-12-08,161.37,160.57,154.94,161.1218,178.0733,DOWN,0
2021-12-09,159.56,160.61,157.016,160.9148,178.0264,DOWN,0
2021-12-10,159.23,161.46,158.88,160.7556,177.9489,DOWN,0
2021-12-13,154.99,159.39,159.332,160.4702,177.8123,DOWN,0
2021-12-14,152.47,153.66,157.524,160.2398,177.6874,UP,1
2021-12-15,152.88,152.3,155.826,159.9762,177.5935,DOWN,0
2021-12-16,147.7,153.6,153.454,159.6334,177.5053,DOWN,0
2021-12-17,147.68,146.11,151.144,159.2804,177.3866,DOWN,0
2021-12-20,146.16,146.0,149.378,158.887,177.3029,UP,1
2021-12-21,150.49,148.5,148.982,158.6232,177.2008,UP,1
2021-12-22,151.41,150.56,148.688,158.4462,177.131,UP,1
2021-12-23,152.07,152.0,149.562,158.2866,177.0166,UP,1
2021-12-27,155.42,152.84,151.11,158.1028,176.9308,UP,1
2021-12-28,156.44,155.51,153.166,157.9142,176.8215,UP,1
2021-12-29,156.91,156.2,154.45,157.7464,176.7034,DOWN,0
2021-12-30,156.06,157.09,155.38,157.4924,176.561,UP,1
2021-12-31,156.39,156.03,156.244,157.23,176.4625,UP,1
2022-01-03,159.43,156.87,157.046,157.0134,176.3604,UP,1
2022-01-04,160.45,160.37,157.848,156.8622,176.2463,DOWN,0
2022-01-05,157.24,159.89,157.914,156.6606,176.1506,UP,1
2022-01-06,158.36,158.42,158.374,156.5222,176.0835,DOWN,0
2022-01-07,154.69,158.96,158.034,156.3106,175.9956,DOWN,0
2022-01-10,151.56,153.77,156.46,155.9632,175.8409,UP,1
2022-01-11,151.72,149.89,154.714,155.633,175.7051,UP,1
2022-01-12,152.84,153.25,153.834,155.2484,175.5811,DOWN,0
2022-01-13,146.75,151.95,151.512,154.7416,175.4014,UP,1
2022-01-14,148.73,145.43,150.32,154.1538,175.1805,DOWN,0
2022-01-18,146.99,146.0,149.406,154.0044,174.9239,DOWN,0
2022-01-19,141.69,148.0,147.4,153.7168,174.6574,DOWN,0
2022-01-20,137.15,142.65,144.262,153.2738,174.3747,DOWN,0
2022-01-21,134.31,136.88,141.774,152.8072,174.0787,UP,1
2022-01-24,137.65,130.56,139.558,152.4746,173.8076,DOWN,0
2022-01-25,133.45,132.95,136.85,151.99,173.5121,UP,1
2022-01-26,133.64,136.18,135.24,151.4528,173.2182,DOWN,0
2022-01-27,127.72,134.7,133.354,150.829,172.9075,UP,1
2022-01-28,129.46,128.48,132.384,150.232,172.5906,UP,1
2022-01-31,137.28,129.76,132.31,149.8188,172.3157,UP,1
2022-02-01,138.99,137.83,133.418,149.4718,172.0684,UP,1
2022-02-02,143.55,139.59,135.4,149.239,171.8664,DOWN,0
2022-02-03,128.72,133.67,135.6,148.7884,171.564,UP,1
2022-02-04,131.45,127.5,135.998,148.3656,171.286,DOWN,0
2022-02-07,128.5,131.86,134.242,147.8832,170.9589,UP,1
2022-02-08,131.56,128.5,132.756,147.5522,170.6218,UP,1
2022-02-09,136.72,133.27,131.39,147.2698,170.3135,DOWN,0
2022-02-10,133.74,133.52,132.394,147.02,169.997,DOWN,0
2022-02-11,127.24,133.97,131.552,146.6428,169.6355,UP,1
2022-02-14,129.31,127.65,131.714,146.2454,169.3412,UP,1
2022-02-15,135.08,131.78,132.418,145.9488,169.0939,UP,1
2022-02-16,136.8,133.86,132.434,145.6302,168.8658,DOWN,0
2022-02-17,133.04,134.62,132.294,145.0608,168.6182,UP,1
2022-02-18,133.2,133.04,133.486,144.4974,168.3608,DOWN,0
2022-02-22,130.98,132.51,133.82,143.9258,168.0948,DOWN,0
2022-02-23,130.15,132.86,132.834,143.3442,167.8882,UP,1
2022-02-24,136.9,125.35,132.854,142.9824,167.7126,UP,1
2022-02-25,137.76,136.38,133.798,142.6882,167.5747,DOWN,0
2022-02-28,136.78,136.09,134.514,142.3662,167.4243,DOWN,0
2022-03-01,132.61,136.67,134.84,142.0644,167.2323,UP,1
2022-03-02,137.12,133.15,136.234,141.8532,167.0625,DOWN,0
2022-03-03,131.75,134.99,135.204,141.565,166.8709,DOWN,0
2022-03-04,129.63,130.57,133.578,141.1478,166.6483,DOWN,0
2022-03-07,123.68,130.05,130.958,140.5932,166.3781,UP,1
2022-03-08,129.14,124.05,130.264,140.1346,166.141,UP,1
2022-03-09,129.36,132.43,128.712,139.6134,165.8947,DOWN,0
2022-03-10,125.5,127.07,127.462,138.9946,165.6191,DOWN,0
2022-03-11,123.63,127.69,126.262,138.329,165.3399,DOWN,0
2022-03-14,118.61,123.47,125.248,137.58,165.0072,UP,1
2022-03-15,121.46,118.96,123.712,136.8814,164.7009,UP,1
2022-03-16,127.17,123.53,123.274,136.2362,164.4219,UP,1
2022-03-17,128.81,125.83,123.936,135.6034,164.1394,UP,1
2022-03-18,130.87,127.51,125.384,135.076,163.8889,DOWN,0
2022-03-21,128.93,130.65,127.448,134.4874,163.6097,UP,1
2022-03-22,130.03,128.2,129.162,133.9942,163.3406,DOWN,0
2022-03-23,125.66,128.45,128.86,133.4762,163.0475,UP,1
2022-03-24,130.7,127.35,129.238,133.0558,162.7933,UP,1
2022-03-25,130.88,131.36,129.24,132.6166,162.5331,DOWN,0
2022-03-28,128.86,126.37,129.226,132.2588,162.2609,UP,1
2022-03-29,131.89,131.0,129.598,131.922,161.9956,DOWN,0
2022-03-30,127.43,130.52,129.952,131.5308,161.7232,DOWN,0
2022-03-31,124.1,127.53,128.632,131.179,161.4352,DOWN,0
2022-04-01,121.51,123.87,126.758,130.8662,161.1361,UP,1
2022-04-04,123.49,122.53,125.684,130.6498,160.8826,DOWN,0
2022-04-05,117.94,121.73,122.894,130.2556,160.5911,DOWN,0
2022-04-06,115.08,115.68,120.424,129.8882,160.2852,DOWN,0
2022-04-07,114.31,114.62,118.466,129.5016,159.9673,UP,1
2022-04-08,114.43,113.98,117.05,129.2358,159.625,UP,1
2022-04-11,114.88,113.4,115.328,128.9442,159.2827,DOWN,0
2022-04-12,114.1,117.59,114.56,128.4806,158.9165,UP,1
2022-04-13,116.11,114.18,114.766,128.023,158.5188,DOWN,0
2022-04-14,113.38,116.78,114.58,127.4196,158.1074,UP,1
2022-04-18,115.56,112.12,114.806,127.1564,157.7193,UP,1
2022-04-19,117.34,115.43,115.298,126.8742,157.3277,DOWN,0
2022-04-20,115.77,118.73,115.632,126.6196,156.935,DOWN,0
2022-04-21,113.59,117.89,115.128,126.2602,156.543,DOWN,0
2022-04-22,111.69,112.81,114.79,125.7596,156.1542,UP,1
2022-04-25,114.61,110.99,114.6,125.377,155.7626,DOWN,0
2022-04-26,109.34,112.82,113.0,125.019,155.3412,UP,1
2022-04-27,110.27,108.58,111.9,124.6382,154.9286,UP,1
2022-04-28,117.08,112.93,112.598,124.2782,154.5519,DOWN,0
2022-04-29,113.78,115.77,113.016,123.8178,154.166,UP,1
2022-05-02,119.56,114.43,114.006,123.5482,153.8254,UP,1
2022-05-03,120.07,118.63,116.152,123.2856,153.4901,DOWN,0
2022-05-04,119.34,119.34,117.966,123.0528,153.1383,DOWN,0
2022-05-05,108.84,113.25,116.318,122.6266,152.7122,DOWN,0
2022-05-06,107.12,107.4,114.986,122.031,152.2907,DOWN,0
2022-05-09,102.76,105.17,111.626,121.331,151.8391,UP,1
2022-05-10,105.25,106.11,108.662,120.7004,151.4053,DOWN,0
2022-05-11,100.88,104.25,104.97,120.0658,150.974,UP,1
2022-05-12,101.16,99.83,103.434,119.3466,150.5281,UP,1
2022-05-13,104.81,102.92,102.972,118.8078,150.0819,DOWN,0
2022-05-16,102.52,104.45,102.924,118.2656,149.6466,UP,1
2022-05-17,108.12,104.33,103.498,117.9544,149.2254,DOWN,0
2022-05-18,104.64,106.7,104.25,117.4644,148.7727,UP,1
2022-05-19,104.83,104.01,104.984,116.9738,148.3274,UP,1
2022-05-20,108.61,107.33,105.744,116.636,147.8967,DOWN,0
2022-05-23,105.93,107.93,106.426,116.282,147.4512,DOWN,0
2022-05-24,102.16,104.42,105.234,115.953,146.9939,UP,1
2022-05-25,104.38,101.5,105.182,115.6114,146.5618,UP,1
2022-05-26,108.48,103.74,105.912,115.2376,146.1555,UP,1
2022-05-27,112.19,109.88,106.628,114.9052,145.7758,DOWN,0
2022-05-31,111.75,111.92,107.792,114.5228,145.3928,DOWN,0
2022-06-01,109.59,112.12,109.278,114.136,145.0029,UP,1
2022-06-02,113.36,109.18,111.074,113.8026,144.6524,DOWN,0
2022-06-03,109.06,111.16,111.19,113.4706,144.2986,UP,1
2022-06-06,109.83,111.44,110.718,113.0532,143.9471,UP,1
2022-06-07,111.54,108.86,110.676,112.6664,143.597,DOWN,0
2022-06-08,109.38,111.28,110.634,112.2768,143.2227,DOWN,0
2022-06-09,105.13,108.12,108.988,111.7416,142.8244,DOWN,0
2022-06-10,101.25,102.93,107.426,111.218,142.4025,DOWN,0
2022-06-13,94.01,98.13,104.262,110.6162,141.9432,UP,1
2022-06-14,96.66,94.89,101.286,110.1192,141.4729,UP,1
2022-06-15,98.52,97.38,99.114,109.6198,141.0113,DOWN,0
2022-06-16,93.12,95.26,96.712,109.1234,140.5368,UP,1
2022-06-17,95.13,94.76,95.488,108.7244,140.0821,UP,1
2022-06-21,96.26,96.61,95.938,108.3634,139.6339,DOWN,0
2022-06-22,95.25,94.9,95.656,107.9798,139.1834,DOWN,0
2022-06-23,94.98,96.06,94.948,107.5818,138.7449,UP,1
2022-06-24,97.87,96.69,95.898,107.2572,138.3404,UP,1
2022-06-27,99.8,99.29,96.832,106.931,137.9446,DOWN,0
2022-06-28,98.55,100.02,97.29,106.6344,137.5409,DOWN,0
2022-06-29,95.81,94.58,97.402,106.2394,137.1081,DOWN,0
2022-06-30,94.32,94.67,97.27,105.779,136.669,DOWN,0
2022-07-01,92.47,93.25,96.19,105.313,136.2318,UP,1
2022-07-05,96.24,91.09,95.478,104.966,135.8115,UP,1
2022-07-06,97.94,96.93,95.356,104.691,135.4247,UP,1
2022-07-07,100.49,99.85,96.292,104.4086,135.0767,DOWN,0
2022-07-08,99.41,99.69,97.31,104.21,134.7179,DOWN,0
2022-07-11,96.75,96.25,98.166,103.9396,134.335,UP,1
2022-07-12,97.95,97.49,98.508,103.557,133.9542,DOWN,0
2022-07-13,97.46,95.61,98.412,103.2306,133.5712,UP,1
2022-07-14,98.39,97.39,97.992,102.8072,133.1848,UP,1
2022-07-15,100.18,99.28,98.146,102.4094,132.8286,DOWN,0
2022-07-18,97.9,101.37,98.376,101.9806,132.4685,UP,1
2022-07-19,102.42,99.51,99.27,101.8522,132.1447,UP,1
2022-07-20,105.57,102.18,100.892,101.8212,131.8262,UP,1
2022-07-21,107.01,105.89,102.616,101.9062,131.5413,DOWN,0
2022-07-22,104.34,106.41,103.448,101.888,131.2327,DOWN,0
2022-07-25,103.83,103.94,104.634,101.947,130.9277,DOWN,0
2022-07-26,99.79,101.51,104.108,101.9196,130.6,UP,1
2022-07-27,104.1,101.87,103.814,101.9054,130.2913,DOWN,0
2022-07-28,103.84,104.17,103.18,101.9318,129.9921,UP,1
2022-07-29,104.07,104.27,103.126,101.8508,129.7112,DOWN,0
2022-08-01,102.84,102.84,102.928,101.8148,129.4251,UP,1
2022-08-02,102.97,102.32,103.564,101.7776,129.1169,UP,1
2022-08-03,106.87,103.69,104.118,101.7428,128.8219,UP,1
2022-08-04,108.61,99.6,105.072,101.7964,128.5385,DOWN,0
2022-08-05,106.09,106.82,105.476,101.875,128.2251,UP,1
2022-08-08,106.43,105.655,106.194,101.916,127.9097,DOWN,0
2022-08-09,102.23,104.32,106.046,101.791,127.5696,UP,1
2022-08-10,109.01,105.39,106.474,101.7274,127.2746,DOWN,0
2022-08-11,108.72,110.0,106.496,101.6668,126.9816,UP,1
2022-08-12,111.07,109.8,107.492,101.6964,126.7105,DOWN,0
2022-08-15,108.92,110.18,107.99,101.6076,126.4288,DOWN,0
2022-08-16,107.91,108.61,109.126,101.5846,126.1237,DOWN,0
2022-08-17,105.42,106.09,108.408,101.4964,125.8096,UP,1
2022-08-18,107.05,105.21,108.074,101.4066,125.4845,DOWN,0
2022-08-19,103.7,106.0,106.6,101.293,125.1426,DOWN,0
2022-08-22,99.45,101.7,104.706,101.1794,124.7492,DOWN,0
2022-08-23,98.72,99.61,102.868,101.1288,124.4705,DOWN,0
2022-08-24,98.06,98.54,101.396,101.2098,124.1805,UP,1
2022-08-25,101.96,98.08,100.378,101.3158,123.8938,DOWN,0
2022-08-26,95.7,102.38,98.778,101.2594,123.5841,DOWN,0
2022-08-29,93.8,95.0,97.648,101.273,123.2817,DOWN,0
2022-08-30,91.75,95.0,96.254,101.2054,122.952,DOWN,0
2022-08-31,89.78,92.03,94.598,101.0758,122.5984,UP,1
2022-09-01,90.08,88.09,92.222,100.9724,122.2543,UP,1
2022-09-02,90.14,92.0,91.11,100.8756,121.9084,DOWN,0
2022-09-06,88.8,89.91,90.11,100.6942,121.5627,UP,1
2022-09-07,90.06,89.16,89.772,100.4994,121.2313,UP,1
2022-09-08,91.12,90.185,90.04,100.3508,120.911,UP,1
2022-09-09,93.53,92.25,90.73,100.3052,120.6224,DOWN,0
2022-09-12,93.41,94.1,91.384,100.287,120.3265,DOWN,0
2022-09-13,86.22,90.14,90.868,100.162,119.9945,DOWN,0
2022-09-14,85.94,86.51,90.044,99.956,119.6836,DOWN,0
2022-09-15,85.43,85.42,88.906,99.7058,119.3566,UP,1
2022-09-16,85.93,84.9,87.386,99.4146,119.0551,UP,1
2022-09-19,87.19,85.01,86.142,99.1702,118.7605,DOWN,0
2022-09-20,85.82,86.29,86.062,98.9516,118.4437,DOWN,0
2022-09-21,84.47,86.12,85.768,98.682,118.1165,DOWN,0
2022-09-22,81.97,84.12,85.076,98.3722,117.7627,UP,1
2022-09-23,82.32,81.37,84.354,98.0508,117.3668,DOWN,0
2022-09-26,81.54,81.82,83.224,97.678,116.9676,UP,1
2022-09-27,82.26,83.02,82.512,97.3652,116.5811,UP,1
2022-09-28,82.67,81.69,82.152,96.9702,116.1983,DOWN,0
2022-09-29,81.79,81.32,82.116,96.4946,115.8323,DOWN,0
2022-09-30,79.41,80.8,81.534,95.9426,115.467,UP,1
2022-10-03,82.32,80.41,81.69,95.5022,115.1142,UP,1
2022-10-04,86.07,84.41,82.452,95.147,114.8061,UP,1
2022-10-05,87.35,84.81,83.388,94.8982,114.5044,DOWN,0
2022-10-06,85.46,87.23,84.122,94.5254,114.2009,DOWN,0
2022-10-07,81.51,83.3,84.542,94.0788,113.856,UP,1
2022-10-10,81.96,81.55,84.47,93.6366,113.5088,DOWN,0
2022-10-11,78.62,79.64,82.98,93.1522,113.1415,DOWN,0
2022-10-12,78.34,78.41,81.178,92.6596,112.7561,UP,1
2022-10-13,81.92,75.95,80.47,92.1606,112.3835,DOWN,0
2022-10-14,79.64,82.34,80.096,91.5812,111.9972,UP,1
2022-10-17,80.97,81.76,79.898,91.0788,111.6217,UP,1
2022-10-18,81.29,83.23,80.432,90.576,111.2462,UP,1
2022-10-19,81.78,80.7,81.12,90.167,110.858,UP,1
2022-10-20,82.12,82.16,81.16,89.6292,110.4663,UP,1
2022-10-21,85.49,82.03,82.33,89.1646,110.1076,UP,1
2022-10-24,86.01,83.82,83.338,88.6634,109.7458,UP,1
2022-10-25,86.04,86.35,84.288,88.2058,109.4026,DOWN,0
2022-10-26,85.42,84.79,85.016,87.756,109.0719,DOWN,0
2022-10-27,84.99,86.18,85.59,87.3474,108.7382,UP,1
2022-10-28,88.46,85.35,86.184,86.9756,108.4163,DOWN,0
2022-10-31,86.08,87.9,86.198,86.6232,108.113,UP,1
2022-11-01,86.51,87.8,86.292,86.3644,107.8019,DOWN,0
2022-11-02,84.48,86.57,86.104,86.0796,107.4893,DOWN,0
2022-11-03,82.67,80.0,85.64,85.7718,107.1942,UP,1
2022-11-04,86.85,85.34,85.318,85.4696,106.9427,UP,1
2022-11-07,88.11,87.56,85.724,85.3178,106.7117,UP,1
2022-11-08,88.14,88.87,86.05,85.2046,106.4642,DOWN,0
2022-11-09,84.9,86.88,86.134,85.0676,106.2214,UP,1
2022-11-10,94.68,89.4,88.536,85.1656,106.0266,UP,1
2022-11-11,96.78,94.05,90.522,85.2996,105.8719,DOWN,0
2022-11-14,94.41,95.77,91.782,85.385,105.6967,UP,1
2022-11-15,98.75,98.33,93.904,85.584,105.504,DOWN,0
2022-11-16,92.83,97.51,95.49,85.6394,105.2732,UP,1
2022-11-17,97.7,91.16,96.094,85.771,105.044,UP,1
2022-11-18,98.92,98.98,96.522,85.8788,104.895,DOWN,0
2022-11-21,94.83,97.41,96.606,85.9072,104.7119,UP,1
2022-11-22,96.93,95.6,96.242,86.1214,104.554,UP,1
2022-11-23,97.58,96.82,97.192,86.3542,104.3841,DOWN,0
2022-11-25,95.94,97.3,96.84,86.5644,104.1802,DOWN,0
2022-11-28,94.21,94.7,95.898,86.73,103.9826,DOWN,0
2022-11-29,93.98,95.49,95.728,86.8658,103.8163,UP,1
2022-11-30,99.25,94.5,96.192,87.1344,103.666,X,X
