ticker,PANW US Equity,PANW US Equity,PANW US Equity,PANW US Equity,PANW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-01-05,116.717,116.917,117.946,97.8697,81.7795,DOWN,0
2021-01-06,115.093,115.217,117.218,98.5946,82.1114,UP,1
2021-01-07,121.037,116.61,117.706,99.4712,82.4487,UP,1
2021-01-08,122.183,122.333,118.45,100.3713,82.7829,DOWN,0
2021-01-11,121.6,120.0,119.326,101.2971,83.1109,UP,1
2021-01-12,123.493,122.007,120.6813,102.2418,83.4575,DOWN,0
2021-01-13,121.933,123.933,122.0493,103.2059,83.7897,DOWN,0
2021-01-14,121.053,122.137,122.0527,104.1479,84.1217,UP,1
2021-01-15,121.623,122.123,121.9407,105.0609,84.4567,DOWN,0
2021-01-19,121.35,122.78,121.8907,105.9201,84.7876,UP,1
2021-01-20,123.517,123.333,121.8953,106.7623,85.1341,DOWN,0
2021-01-21,121.873,124.173,121.8833,107.5329,85.4579,DOWN,0
2021-01-22,121.54,121.357,121.9807,108.2828,85.7775,DOWN,0
2021-01-25,120.26,122.857,121.708,109.0699,86.0852,DOWN,0
2021-01-26,118.087,122.417,121.0553,109.7463,86.3792,DOWN,0
2021-01-27,111.723,116.337,118.6967,110.301,86.6329,UP,1
2021-01-28,117.707,113.333,117.8633,110.9305,86.9082,DOWN,0
2021-01-29,116.917,117.33,116.9387,111.4121,87.1822,UP,1
2021-02-01,120.453,118.297,116.9773,111.8631,87.4673,UP,1
2021-02-02,129.12,124.433,119.184,112.5713,87.7905,DOWN,0
2021-02-03,125.86,129.167,122.0113,113.1717,88.096,UP,1
2021-02-04,127.497,125.857,123.9693,113.7749,88.4227,DOWN,0
2021-02-05,126.617,127.703,125.9093,114.3336,88.736,UP,1
2021-02-08,128.467,128.92,127.512,114.9218,89.0582,UP,1
2021-02-09,130.323,128.333,127.7527,115.5463,89.3874,UP,1
2021-02-10,130.737,131.14,128.728,116.1923,89.7129,DOWN,0
2021-02-11,130.37,132.127,129.3027,116.8403,90.0422,UP,1
2021-02-12,131.707,130.803,130.3207,117.5089,90.3712,DOWN,0
2021-02-16,131.08,132.667,130.8433,118.1756,90.6991,UP,1
2021-02-17,131.807,130.167,131.14,118.8342,91.0337,DOWN,0
2021-02-18,130.177,130.343,131.028,119.4091,91.3648,UP,1
2021-02-19,132.3,132.013,131.414,120.0359,91.696,DOWN,0
2021-02-22,128.117,130.803,130.696,120.5301,92.0012,DOWN,0
2021-02-23,125.953,126.0,129.6707,121.0348,92.2757,DOWN,0
2021-02-24,123.203,125.0,127.95,121.4464,92.5351,DOWN,0
2021-02-25,120.013,123.333,125.9173,121.7805,92.7714,DOWN,0
2021-02-26,119.437,120.943,123.3447,122.074,93.0117,UP,1
2021-03-01,122.463,121.42,122.214,122.4069,93.2644,DOWN,0
2021-03-02,118.22,122.503,120.6673,122.6158,93.4896,DOWN,0
2021-03-03,114.587,117.823,118.944,122.6982,93.6911,DOWN,0
2021-03-04,111.88,113.35,117.3173,122.5656,93.8736,DOWN,0
2021-03-05,111.577,112.667,115.7453,122.4237,94.0529,DOWN,0
2021-03-08,110.493,112.667,113.3513,122.1531,94.2146,UP,1
2021-03-09,114.14,113.813,112.5353,122.0038,94.4028,DOWN,0
2021-03-10,111.563,116.22,111.9307,121.7875,94.564,UP,1
2021-03-11,114.79,114.0,112.5127,121.6734,94.7527,DOWN,0
2021-03-12,114.177,113.217,113.0327,121.5823,94.9373,UP,1
2021-03-15,114.763,114.007,113.8867,121.5056,95.1288,DOWN,0
2021-03-16,113.333,116.13,113.7253,121.403,95.3033,DOWN,0
2021-03-17,112.307,112.43,113.874,121.3047,95.4677,DOWN,0
2021-03-18,105.85,109.001,112.086,121.0874,95.5972,DOWN,0
2021-03-19,105.617,105.85,110.374,120.8979,95.7362,UP,1
2021-03-22,107.813,105.667,108.984,120.6334,95.8975,UP,1
2021-03-23,107.867,107.967,107.8907,120.3471,96.0512,DOWN,0
2021-03-24,107.0,108.333,106.8293,120.0551,96.1898,UP,1
2021-03-25,107.827,105.923,107.2247,119.7417,96.3397,DOWN,0
2021-03-26,106.57,107.667,107.4153,119.4345,96.4848,UP,1
2021-03-29,106.743,106.333,107.2013,119.1483,96.6486,DOWN,0
2021-03-30,106.003,105.953,106.8287,118.8359,96.8089,UP,1
2021-03-31,107.353,107.083,106.8993,118.5559,96.9685,UP,1
2021-04-01,109.35,109.0,107.204,118.2726,97.1341,UP,1
2021-04-05,110.343,111.0,107.9587,118.042,97.3037,UP,1
2021-04-06,112.46,109.953,109.102,117.8604,97.4821,UP,1
2021-04-07,112.857,112.06,110.4727,117.7123,97.6619,UP,1
2021-04-08,114.417,114.163,111.8853,117.6389,97.8458,UP,1
2021-04-09,116.503,114.57,113.316,117.7345,98.0461,UP,1
2021-04-12,118.453,115.963,114.938,117.7495,98.2661,UP,1
2021-04-13,119.967,118.873,116.4393,117.8105,98.4877,UP,1
2021-04-14,120.327,120.82,117.9333,117.8079,98.7137,UP,1
2021-04-15,123.46,121.933,119.742,117.6947,98.9525,DOWN,0
2021-04-16,122.217,123.36,120.8847,117.6219,99.1808,UP,1
2021-04-19,122.32,121.667,121.658,117.5183,99.4102,DOWN,0
2021-04-20,120.0,122.32,121.6647,117.386,99.626,DOWN,0
2021-04-21,118.87,120.0,121.3733,117.1941,99.8271,DOWN,0
2021-04-22,117.603,118.333,120.202,116.9397,100.0267,UP,1
2021-04-23,119.473,118.503,119.6533,116.7144,100.2194,UP,1
2021-04-26,120.49,120.297,119.2873,116.5168,100.4075,DOWN,0
2021-04-27,119.493,120.36,119.186,116.2725,100.59,UP,1
2021-04-28,120.053,119.867,119.4227,116.052,100.7885,DOWN,0
2021-04-29,118.383,120.397,119.5787,115.7835,100.9716,DOWN,0
2021-04-30,117.797,117.463,119.2433,115.5359,101.1597,DOWN,0
2021-05-03,116.36,118.523,118.4173,115.2171,101.3459,DOWN,0
2021-05-04,115.2,115.477,117.5587,114.9588,101.5222,DOWN,0
2021-05-05,113.727,115.857,116.2933,114.7143,101.6715,DOWN,0
2021-05-06,112.48,113.377,115.1127,114.4998,101.8184,UP,1
2021-05-07,114.113,114.437,114.376,114.3818,101.9717,DOWN,0
2021-05-10,113.78,114.427,113.86,114.2687,102.1264,UP,1
2021-05-11,114.477,110.92,113.7153,114.1089,102.2925,DOWN,0
2021-05-12,111.697,112.597,113.3093,113.9785,102.4382,DOWN,0
2021-05-13,107.96,111.93,112.4053,113.8459,102.57,UP,1
2021-05-14,112.273,109.38,112.0373,113.8538,102.7171,DOWN,0
2021-05-17,111.933,112.627,111.668,113.8609,102.8571,UP,1
2021-05-18,113.363,113.683,111.4453,113.9183,102.9974,DOWN,0
2021-05-19,111.86,111.8,111.478,113.8727,103.1327,UP,1
2021-05-20,114.197,112.48,112.7253,113.9254,103.2788,UP,1
2021-05-21,120.817,120.63,114.434,114.0459,103.4427,UP,1
2021-05-24,121.507,120.317,116.3487,114.1925,103.6071,UP,1
2021-05-25,121.693,122.787,118.0147,114.3311,103.7802,UP,1
2021-05-26,122.59,122.63,120.1607,114.5163,103.9627,DOWN,0
2021-05-27,122.42,122.59,121.8053,114.7185,104.1495,DOWN,0
2021-05-28,121.083,122.573,121.8587,115.0232,104.3218,DOWN,0
2021-06-01,120.117,122.017,121.5807,115.3132,104.4865,DOWN,0
2021-06-02,119.223,119.98,121.0867,115.5414,104.6508,DOWN,0
2021-06-03,117.043,118.6,119.9773,115.7249,104.7985,UP,1
2021-06-04,119.117,117.71,119.3167,115.9673,104.9512,DOWN,0
2021-06-07,118.79,118.667,118.858,116.1865,105.096,DOWN,0
2021-06-08,117.78,119.647,118.3907,116.4107,105.2307,DOWN,0
2021-06-09,117.463,118.55,118.0387,116.6251,105.3691,UP,1
2021-06-10,120.817,117.34,118.7933,116.9214,105.5281,UP,1
2021-06-11,121.947,120.817,119.3593,117.2133,105.7029,UP,1
2021-06-14,122.517,121.773,120.1047,117.4766,105.8764,DOWN,0
2021-06-15,120.28,122.333,120.6047,117.6753,106.0522,UP,1
2021-06-16,121.167,121.383,121.3453,117.8495,106.2335,UP,1
2021-06-17,124.023,120.96,121.9867,118.0728,106.4246,DOWN,0
2021-06-18,123.903,124.6,122.378,118.2625,106.6133,DOWN,0
2021-06-21,123.647,123.443,122.604,118.4054,106.8025,DOWN,0
2021-06-22,121.8,123.333,122.908,118.4723,107.0078,UP,1
2021-06-23,122.797,121.913,123.234,118.5289,107.229,UP,1
2021-06-24,124.2,123.693,123.2693,118.6064,107.4601,UP,1
2021-06-25,125.19,124.883,123.5267,118.641,107.6887,UP,1
2021-06-28,126.157,126.517,124.0287,118.7198,107.9246,DOWN,0
2021-06-29,125.223,126.333,124.7133,118.7779,108.1458,DOWN,0
2021-06-30,123.683,124.503,124.8907,118.8515,108.3547,DOWN,0
2021-07-01,123.563,123.333,124.7633,118.9454,108.559,UP,1
2021-07-02,124.273,124.467,124.58,119.0788,108.7689,UP,1
2021-07-06,130.633,125.937,125.4753,119.302,109.0197,DOWN,0
2021-07-07,128.997,130.633,126.23,119.4721,109.262,DOWN,0
2021-07-08,128.837,126.71,127.2607,119.659,109.5019,UP,1
2021-07-09,130.08,128.527,128.564,119.8595,109.7414,DOWN,0
2021-07-12,129.51,130.5,129.6113,120.0821,109.9904,DOWN,0
2021-07-13,129.333,129.667,129.3513,120.3128,110.2405,DOWN,0
2021-07-14,128.767,130.57,129.3053,120.5609,110.4807,UP,1
2021-07-15,129.28,128.88,129.394,120.8425,110.7172,UP,1
2021-07-16,129.433,129.54,129.2647,121.1567,110.9536,UP,1
2021-07-19,129.813,127.963,129.3253,121.5033,111.1947,UP,1
2021-07-20,133.663,130.677,130.1913,121.8943,111.4455,DOWN,0
2021-07-21,130.607,133.393,130.5593,122.2309,111.6899,UP,1
2021-07-22,132.787,131.28,131.2607,122.5971,111.9394,UP,1
2021-07-23,133.873,132.65,132.1487,123.0406,112.1967,DOWN,0
2021-07-26,132.997,132.657,132.7853,123.5413,112.4434,DOWN,0
2021-07-27,132.503,133.333,132.5533,123.9459,112.6901,UP,1
2021-07-28,133.153,132.683,133.0627,124.3703,112.935,DOWN,0
2021-07-29,133.0,132.967,133.1053,124.7631,113.1782,UP,1
2021-07-30,133.017,133.0,132.934,125.1862,113.419,UP,1
2021-08-02,133.44,133.333,133.0227,125.5711,113.6594,DOWN,0
2021-08-03,132.777,133.51,133.0773,125.8103,113.9035,UP,1
2021-08-04,134.443,133.13,133.3353,126.069,114.1652,UP,1
2021-08-05,134.547,134.95,133.6447,126.3261,114.434,DOWN,0
2021-08-06,128.787,132.233,132.7987,126.45,114.6791,UP,1
2021-08-09,129.493,129.437,132.0093,126.5915,114.9335,DOWN,0
2021-08-10,125.667,129.983,130.5873,126.6831,115.1658,DOWN,0
2021-08-11,121.827,125.197,128.064,126.7173,115.3807,UP,1
2021-08-12,123.0,121.86,125.7547,126.7929,115.6097,UP,1
2021-08-13,124.68,123.633,124.9333,126.9456,115.8472,DOWN,0
2021-08-16,123.44,124.167,123.7227,127.0321,116.0879,DOWN,0
2021-08-17,121.923,123.103,122.974,127.0947,116.3162,DOWN,0
2021-08-18,120.787,122.0,122.766,127.1549,116.5515,UP,1
2021-08-19,120.967,119.893,122.3593,127.2249,116.7866,UP,1
2021-08-20,122.487,121.253,121.9207,127.2583,117.0191,UP,1
2021-08-23,124.19,122.903,122.0707,127.3032,117.2481,UP,1
2021-08-24,147.29,141.217,127.144,127.7987,117.5775,UP,1
2021-08-25,149.017,146.667,132.79,128.3734,117.9059,UP,1
2021-08-26,152.48,149.333,139.0927,128.9997,118.2481,UP,1
2021-08-27,153.76,153.23,145.3473,129.5944,118.6123,DOWN,0
2021-08-30,152.937,154.333,151.0967,130.1751,118.9557,UP,1
2021-08-31,153.68,154.39,152.3747,130.7757,119.3042,DOWN,0
2021-09-01,153.433,152.32,153.258,131.4084,119.6402,UP,1
2021-09-02,154.183,153.767,153.5987,132.0361,119.9469,UP,1
2021-09-03,156.073,153.0,154.0613,132.6736,120.2378,DOWN,0
2021-09-07,154.213,156.667,154.3167,133.2541,120.5403,UP,1
2021-09-08,155.243,153.843,154.6293,133.8358,120.8373,UP,1
2021-09-09,155.5,155.237,155.0427,134.4413,121.1281,UP,1
2021-09-10,156.633,158.387,155.5327,135.1003,121.4179,UP,1
2021-09-13,158.707,157.337,156.0593,135.8032,121.7161,UP,1
2021-09-14,161.61,162.637,157.5387,136.5499,122.0287,DOWN,0
2021-09-15,159.98,161.517,158.486,137.1369,122.3364,UP,1
2021-09-16,161.627,160.13,159.7113,137.7895,122.6547,DOWN,0
2021-09-17,158.79,161.667,160.1427,138.3885,122.9572,DOWN,0
2021-09-20,158.13,156.537,160.0273,138.9495,123.2592,DOWN,0
2021-09-21,157.677,158.667,159.2407,139.5129,123.5532,UP,1
2021-09-22,158.657,158.487,158.976,140.0993,123.8393,UP,1
2021-09-23,161.05,159.36,158.8607,140.745,124.1397,UP,1
2021-09-24,163.49,160.053,159.8007,141.4292,124.4401,DOWN,0
2021-09-27,162.013,161.86,160.5773,142.0808,124.7466,DOWN,0
2021-09-28,158.783,160.03,160.7987,142.6602,125.0274,DOWN,0
2021-09-29,157.69,159.337,160.6053,143.1407,125.2993,UP,1
2021-09-30,159.667,157.637,160.3287,143.7219,125.5739,UP,1
2021-10-01,162.17,160.177,160.0647,144.3096,125.8556,DOWN,0
2021-10-04,156.513,161.62,158.9647,144.7624,126.0993,UP,1
2021-10-05,158.53,157.493,158.914,145.2731,126.3396,UP,1
2021-10-06,162.043,157.757,159.7847,145.8639,126.5573,UP,1
2021-10-07,164.56,162.54,160.7633,146.492,126.7867,DOWN,0
2021-10-08,164.263,164.667,161.182,147.1173,126.9879,UP,1
2021-10-11,166.603,164.037,163.2,147.789,127.2129,UP,1
2021-10-12,168.413,167.667,165.1767,148.4885,127.4431,DOWN,0
2021-10-13,168.163,168.403,166.4007,149.1962,127.6814,DOWN,0
2021-10-14,167.66,169.07,167.0207,149.8605,127.9261,UP,1
2021-10-15,169.283,167.8,168.0247,150.5553,128.1795,UP,1
2021-10-18,171.723,170.0,169.0487,151.414,128.4458,DOWN,0
2021-10-19,170.83,172.017,169.532,152.2407,128.7139,DOWN,0
2021-10-20,170.64,171.793,170.0273,153.1402,128.9835,DOWN,0
2021-10-21,169.333,170.253,170.362,154.0903,129.2547,DOWN,0
2021-10-22,168.043,169.0,170.114,154.9912,129.4897,DOWN,0
2021-10-25,165.923,169.16,168.954,155.8161,129.7084,DOWN,0
2021-10-26,162.183,166.58,167.2247,156.5909,129.9113,UP,1
2021-10-27,164.287,163.357,165.954,157.4382,130.1153,UP,1
2021-10-28,166.13,164.35,165.3133,158.3451,130.3363,UP,1
2021-10-29,169.697,166.22,165.644,159.3197,130.5795,DOWN,0
2021-11-01,169.437,170.17,166.3467,160.2587,130.8186,UP,1
2021-11-02,169.487,169.667,167.8073,161.1646,131.0592,DOWN,0
2021-11-03,166.32,169.49,168.214,161.5452,131.2733,DOWN,0
2021-11-04,164.61,167.3,167.91,161.8571,131.4869,DOWN,0
2021-11-05,164.593,164.402,166.8893,162.0993,131.7022,UP,1
2021-11-08,172.433,166.667,167.4887,162.4728,131.9631,DOWN,0
2021-11-09,170.773,172.803,167.746,162.8295,132.2265,DOWN,0
2021-11-10,166.397,169.667,167.7613,163.0839,132.4999,UP,1
2021-11-11,169.293,167.897,168.698,163.4011,132.7578,UP,1
2021-11-12,171.727,171.17,170.1247,163.7519,133.0319,UP,1
2021-11-15,172.687,173.333,170.1753,164.0842,133.293,UP,1
2021-11-16,175.047,173.333,171.03,164.5009,133.5227,DOWN,0
2021-11-17,171.253,175.48,172.0013,164.8211,133.7496,UP,1
2021-11-18,173.33,170.513,172.8087,165.1777,133.9788,UP,1
2021-11-19,176.78,179.067,173.8193,165.5806,134.2296,UP,1
2021-11-22,179.987,175.655,175.2793,166.0062,134.4872,DOWN,0
2021-11-23,177.673,176.573,175.8047,166.3275,134.724,UP,1
2021-11-24,183.24,177.61,178.202,166.7927,134.9865,DOWN,0
2021-11-26,177.747,180.453,179.0853,167.1151,135.2234,UP,1
2021-11-29,183.727,180.057,180.4747,167.6138,135.4835,DOWN,0
2021-11-30,182.313,184.0,180.94,168.0975,135.7396,DOWN,0
2021-12-01,176.053,183.17,180.616,168.465,135.9609,UP,1
2021-12-02,178.433,176.053,179.6547,168.8605,136.2021,DOWN,0
2021-12-03,173.62,178.573,178.8293,169.1119,136.4087,DOWN,0
2021-12-06,167.073,172.555,175.4987,169.1836,136.6035,UP,1
2021-12-07,174.477,172.44,173.9313,169.4329,136.8461,UP,1
2021-12-08,176.877,174.0,174.096,169.7947,137.1145,DOWN,0
2021-12-09,175.843,177.037,173.578,170.1578,137.3937,UP,1
2021-12-10,177.283,175.503,174.3107,170.5101,137.6829,UP,1
2021-12-13,178.307,179.973,176.5573,170.8329,137.9621,DOWN,0
2021-12-14,170.833,174.3,175.8287,171.1193,138.2252,UP,1
2021-12-15,180.097,171.57,176.4727,171.5506,138.5527,DOWN,0
2021-12-16,174.57,180.05,176.218,171.8011,138.8662,UP,1
2021-12-17,176.713,171.097,176.104,172.0442,139.1919,DOWN,0
2021-12-20,176.53,173.347,175.7487,172.2895,139.522,UP,1
2021-12-21,179.21,177.657,177.424,172.5417,139.8474,UP,1
2021-12-22,184.92,176.86,178.3887,172.8718,140.2142,UP,1
2021-12-23,187.26,184.96,180.9267,173.2537,140.5765,UP,1
2021-12-27,189.447,187.583,183.4733,173.6895,140.9529,DOWN,0
2021-12-28,188.237,190.1,185.8147,174.0685,141.3202,DOWN,0
2021-12-29,187.867,188.06,187.546,174.3914,141.6929,DOWN,0
2021-12-30,187.14,187.867,187.99,174.7176,142.0671,DOWN,0
2021-12-31,185.587,187.14,187.6553,175.0165,142.4658,DOWN,0
2022-01-03,181.403,186.147,186.0467,175.2579,142.8447,DOWN,0
2022-01-04,174.667,179.15,183.3327,175.3904,143.179,DOWN,0
2022-01-05,168.287,171.084,179.4167,175.4377,143.4811,UP,1
2022-01-06,177.637,167.0,177.516,175.7467,143.8342,DOWN,0
2022-01-07,175.163,175.62,175.4313,175.9643,144.1709,DOWN,0
2022-01-10,174.203,171.265,173.9913,176.1257,144.5091,UP,1
2022-01-11,175.35,171.573,174.128,176.2388,144.8521,UP,1
2022-01-12,177.34,176.203,175.9387,176.3969,145.2088,DOWN,0
2022-01-13,166.2,177.34,173.6513,176.3311,145.503,UP,1
2022-01-14,166.37,163.85,171.8927,176.3321,145.7881,UP,1
2022-01-18,167.457,163.207,170.5433,176.3891,146.0737,UP,1
2022-01-19,173.203,168.123,170.114,176.5613,146.3774,UP,1
2022-01-20,173.223,173.603,169.2907,176.5771,146.6793,DOWN,0
2022-01-21,161.21,171.883,168.2927,176.3858,146.9132,UP,1
2022-01-24,168.07,158.173,168.6327,176.4193,147.1711,DOWN,0
2022-01-25,158.49,166.347,166.8393,176.2032,147.3712,UP,1
2022-01-26,158.747,161.333,163.948,175.9436,147.5651,UP,1
2022-01-27,161.74,161.83,161.6513,175.7247,147.7722,UP,1
2022-01-28,165.39,162.55,162.4873,175.5315,147.9819,UP,1
2022-01-31,172.467,165.39,163.3667,175.5558,148.2331,DOWN,0
2022-02-01,170.953,172.62,165.8593,175.5083,148.4763,DOWN,0
2022-02-02,169.8,172.283,168.07,175.3687,148.7253,DOWN,0
2022-02-03,164.137,165.813,168.5493,175.0517,148.9516,UP,1
2022-02-04,171.833,163.723,169.838,174.9349,149.2228,DOWN,0
2022-02-07,170.327,170.903,169.41,174.6766,149.477,UP,1
2022-02-08,171.083,170.11,169.436,174.5433,149.73,UP,1
2022-02-09,178.163,173.333,171.1087,174.4321,150.0233,DOWN,0
2022-02-10,175.917,173.857,173.4647,174.3041,150.3027,DOWN,0
2022-02-11,170.05,177.307,173.108,174.1841,150.561,UP,1
2022-02-14,173.673,168.627,173.7773,174.0889,150.8404,UP,1
2022-02-15,175.467,175.673,174.654,174.1258,151.1359,UP,1
2022-02-16,175.47,172.953,174.1153,174.2937,151.4373,DOWN,0
2022-02-17,166.38,173.21,172.208,174.1318,151.7005,DOWN,0
2022-02-18,160.723,166.35,170.3427,173.8087,151.9417,DOWN,0
2022-02-22,158.503,160.344,167.3087,173.4619,152.1637,UP,1
2022-02-23,159.203,168.733,164.056,173.1003,152.3908,UP,1
2022-02-24,179.98,155.687,164.958,173.1338,152.7183,UP,1
2022-02-25,189.917,177.06,169.6653,173.5155,153.1094,UP,1
2022-02-28,198.083,192.292,177.1373,173.8752,153.56,DOWN,0
2022-03-01,192.25,197.13,183.8867,174.2288,153.9599,UP,1
2022-03-02,194.02,194.457,190.85,174.5749,154.3704,DOWN,0
2022-03-03,191.137,194.263,193.0813,174.8671,154.7592,DOWN,0
2022-03-04,185.837,189.67,192.2653,174.9996,155.1291,DOWN,0
2022-03-07,177.837,186.51,188.216,174.8579,155.4473,DOWN,0
2022-03-08,175.05,177.0,184.776,174.6137,155.7185,UP,1
2022-03-09,184.97,179.567,182.966,174.5242,156.0358,DOWN,0
2022-03-10,183.95,183.217,181.5287,174.4385,156.3471,DOWN,0
2022-03-11,182.01,186.407,180.7633,174.3213,156.6442,DOWN,0
2022-03-14,175.103,179.46,180.2167,174.0806,156.9076,UP,1
2022-03-15,180.02,176.443,181.2107,173.9693,157.2023,UP,1
2022-03-16,184.64,181.9,181.1447,174.034,157.5249,UP,1
2022-03-17,188.053,184.057,181.9653,174.3017,157.869,UP,1
2022-03-18,192.34,189.193,184.0313,174.7828,158.2455,UP,1
2022-03-21,192.4,191.653,187.4907,175.0781,158.6119,UP,1
2022-03-22,199.14,193.333,191.3147,175.5576,159.0137,UP,1
2022-03-23,201.347,196.23,194.656,176.1005,159.4315,UP,1
2022-03-24,207.387,201.667,198.5227,176.7412,159.8811,UP,1
2022-03-25,207.467,208.15,201.548,177.3437,160.3144,UP,1
2022-03-28,208.417,205.733,204.7513,178.1881,160.7467,DOWN,0
2022-03-29,205.503,207.513,206.024,178.9707,161.1617,DOWN,0
2022-03-30,205.25,204.55,206.8047,179.7266,161.5865,UP,1
2022-03-31,207.503,205.14,206.828,180.4126,162.0182,DOWN,0
2022-04-01,203.703,207.1,206.0753,181.0222,162.4166,UP,1
2022-04-04,209.367,205.387,206.2653,181.9853,162.8439,DOWN,0
2022-04-05,207.047,209.333,206.574,182.7649,163.2609,DOWN,0
2022-04-06,202.267,202.51,205.9773,183.6404,163.6633,UP,1
2022-04-07,205.49,201.267,205.5747,184.5753,164.0767,DOWN,0
2022-04-08,202.743,204.187,205.3827,185.3953,164.4694,UP,1
2022-04-11,203.633,200.635,204.236,186.1602,164.8617,UP,1
2022-04-12,203.963,205.147,203.6193,186.7901,165.2507,UP,1
2022-04-13,209.67,205.017,205.1,187.5645,165.6729,DOWN,0
2022-04-14,208.927,210.0,205.7873,188.347,166.0991,DOWN,0
2022-04-18,205.93,207.057,206.4247,189.1829,166.511,UP,1
2022-04-19,209.52,205.327,207.602,189.9366,166.9372,DOWN,0
2022-04-20,208.723,209.81,208.554,190.7045,167.3277,DOWN,0
2022-04-21,197.333,210.303,206.0867,191.2295,167.6693,DOWN,0
2022-04-22,190.527,196.8,202.4067,191.4768,167.9778,UP,1
2022-04-25,199.91,190.833,201.2027,191.9567,168.3269,DOWN,0
2022-04-26,193.597,197.667,198.018,192.4276,168.6474,DOWN,0
2022-04-27,192.94,192.697,194.8613,192.8129,168.9654,UP,1
2022-04-28,196.247,195.943,194.644,193.2285,169.3028,DOWN,0
2022-04-29,187.093,195.297,193.9573,193.461,169.5919,UP,1
2022-05-02,190.65,186.087,192.1053,193.9464,169.898,DOWN,0
2022-05-03,185.98,190.497,190.582,194.4515,170.1788,DOWN,0
2022-05-04,184.423,186.32,188.8787,194.9699,170.4326,DOWN,0
2022-05-05,176.547,184.007,184.9387,195.3168,170.6623,DOWN,0
2022-05-06,168.29,173.037,181.178,195.083,170.8398,DOWN,0
2022-05-09,153.17,164.04,173.682,194.3481,170.9363,UP,1
2022-05-10,161.347,159.823,168.7553,193.6133,171.078,DOWN,0
2022-05-11,155.557,157.64,162.982,192.8795,171.1933,UP,1
2022-05-12,159.503,153.44,159.5733,192.1891,171.3251,UP,1
2022-05-13,163.67,163.113,158.6493,191.6398,171.4784,DOWN,0
2022-05-16,156.06,163.94,159.2273,191.0443,171.5936,UP,1
2022-05-17,157.757,160.853,158.5093,190.6427,171.7152,DOWN,0
2022-05-18,146.2,155.403,156.638,190.0657,171.7823,DOWN,0
2022-05-19,145.457,142.48,153.8287,189.2754,171.8374,UP,1
2022-05-20,159.56,162.68,153.0067,188.7876,171.9625,UP,1
2022-05-23,166.757,161.228,155.146,188.4825,172.1523,DOWN,0
2022-05-24,159.047,163.927,155.404,188.1614,172.3001,UP,1
2022-05-25,168.503,158.133,159.8647,187.9311,172.5143,DOWN,0
2022-05-26,167.363,168.017,164.246,187.5855,172.7419,UP,1
2022-05-27,168.933,170.563,166.1207,187.2031,172.9716,DOWN,0
2022-05-31,167.593,168.167,166.288,186.7082,173.1862,DOWN,0
2022-06-01,167.243,169.073,167.9273,186.2051,173.4052,UP,1
2022-06-02,172.447,166.27,168.716,185.6712,173.6578,DOWN,0
2022-06-03,170.86,170.027,169.4153,185.0615,173.9082,UP,1
2022-06-06,171.34,172.12,169.8967,184.3405,174.16,UP,1
2022-06-07,175.667,169.383,171.5113,183.7045,174.4259,DOWN,0
2022-06-08,174.96,175.17,173.0547,183.0354,174.6798,DOWN,0
2022-06-09,172.05,173.583,172.9753,182.3663,174.8036,DOWN,0
2022-06-10,165.073,168.943,171.818,181.5628,174.8839,DOWN,0
2022-06-13,159.243,158.15,169.3987,180.5976,174.9177,UP,1
2022-06-14,160.543,160.593,166.374,179.7344,174.9516,UP,1
2022-06-15,162.34,162.297,163.85,178.7939,174.9986,DOWN,0
2022-06-16,155.437,157.817,160.5273,177.7617,175.0074,UP,1
2022-06-17,158.453,156.087,159.2033,176.8854,175.0325,UP,1
2022-06-21,166.453,160.873,160.6453,176.1047,175.0939,DOWN,0
2022-06-22,164.773,164.49,161.4913,175.3453,175.1374,UP,1
2022-06-23,167.69,166.03,162.5613,174.6264,175.2047,UP,1
2022-06-24,170.237,169.827,165.5213,173.9519,175.2797,DOWN,0
2022-06-27,167.293,171.407,167.2893,173.1043,175.3387,DOWN,0
2022-06-28,163.97,168.44,166.7927,172.2052,175.3754,DOWN,0
2022-06-29,163.933,164.0,166.6247,171.3653,175.4015,UP,1
2022-06-30,164.647,162.74,166.016,170.4678,175.4167,UP,1
2022-07-01,169.417,165.0,165.852,169.6817,175.4639,UP,1
2022-07-05,173.713,168.0,167.136,169.2093,175.5243,DOWN,0
2022-07-06,171.653,175.183,168.6727,168.8318,175.5886,UP,1
2022-07-07,172.417,171.653,170.3693,168.2819,175.66,UP,1
2022-07-08,174.74,170.65,172.388,167.9048,175.7454,DOWN,0
2022-07-11,171.97,172.91,172.8987,167.4854,175.8119,DOWN,0
2022-07-12,164.193,173.49,170.9947,166.8443,175.8276,UP,1
2022-07-13,164.47,161.307,169.558,166.3919,175.8325,DOWN,0
2022-07-14,163.333,163.213,167.7413,165.8455,175.8391,UP,1
2022-07-15,169.653,163.53,166.724,165.519,175.8935,DOWN,0
2022-07-18,168.613,171.917,166.0527,165.2028,175.9481,UP,1
2022-07-19,171.2,169.563,167.454,165.0959,176.0058,DOWN,0
2022-07-20,168.067,170.363,168.1733,165.0914,176.0353,UP,1
2022-07-21,171.447,167.367,169.796,165.4569,176.1099,DOWN,0
2022-07-22,170.39,173.033,169.9433,165.6378,176.1692,DOWN,0
