ticker,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2001-02-21,4.3238,4.475,4.2673,3.5635,,DOWN,0
2001-02-22,4.25,4.125,4.2685,3.5851,,DOWN,0
2001-02-23,4.125,4.2188,4.2373,3.6031,,DOWN,0
2001-02-26,4.1188,4.1263,4.2098,3.6231,,DOWN,0
2001-02-27,4.0563,4.0938,4.1748,3.6442,,DOWN,0
2001-02-28,3.7675,4.0688,4.0635,3.6669,,DOWN,0
2001-03-01,3.5625,3.7513,3.926,3.6855,,DOWN,0
2001-03-02,3.49,3.55,3.799,3.7037,,UP,1
2001-03-05,3.5038,3.49,3.676,3.7219,,DOWN,0
2001-03-06,3.3,3.4,3.5248,3.7373,,UP,1
2001-03-07,3.3363,3.3,3.4385,3.7515,,UP,1
2001-03-08,3.5125,3.3313,3.4285,3.7659,,UP,1
2001-03-09,3.5263,3.5625,3.4358,3.7776,,DOWN,0
2001-03-12,3.52,3.5188,3.439,3.7855,,DOWN,0
2001-03-13,3.475,3.5063,3.474,3.7844,,DOWN,0
