ticker,LH US Equity,LH US Equity,LH US Equity,LH US Equity,LH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2015-01-23,117.29,119.06,103.9056,117.284,107.1672,DOWN,0
2015-01-26,117.19,117.0,103.9871,117.314,107.5092,DOWN,0
2015-01-27,116.29,116.05,104.0703,117.126,107.821,DOWN,0
2015-01-28,115.49,116.53,104.1505,117.026,108.1396,UP,1
2015-01-29,116.12,115.9,104.2273,116.476,108.4852,DOWN,0
2015-01-30,114.78,115.39,104.2934,115.974,108.7792,UP,1
2015-02-02,115.5,113.32,104.3612,115.636,109.0656,UP,1
2015-02-03,116.89,115.47,104.4391,115.756,109.3844,UP,1
2015-02-04,117.05,116.57,104.5191,116.068,109.7126,DOWN,0
2015-02-05,116.01,117.42,104.5972,116.046,110.0236,DOWN,0
2015-02-06,115.15,115.73,104.6737,116.12,110.2934,DOWN,0
2015-02-09,113.62,114.89,104.7397,115.744,110.5552,UP,1
2015-02-10,115.39,114.06,104.8192,115.444,110.82,UP,1
2015-02-11,116.73,114.94,104.9069,115.38,111.0618,UP,1
2015-02-12,116.84,116.71,104.9972,115.546,111.3178,UP,1
2015-02-13,116.9,116.79,105.0882,115.896,111.5588,UP,1
2015-02-17,117.26,115.89,105.1789,116.624,111.7886,DOWN,0
2015-02-18,117.0,117.05,105.2728,116.946,112.0328,UP,1
2015-02-19,117.14,115.79,105.3672,117.028,112.2528,UP,1
2015-02-20,121.08,121.21,105.4816,117.876,112.568,UP,1
2015-02-23,122.9,123.65,105.6025,119.076,112.9302,DOWN,0
2015-02-24,122.21,123.56,105.7187,120.066,113.2984,UP,1
2015-02-25,122.4,122.35,105.8298,121.146,113.6664,UP,1
2015-02-26,124.51,123.26,105.9529,122.62,114.1182,DOWN,0
2015-02-27,123.03,124.48,106.0693,123.01,114.5516,UP,1
2015-03-02,123.36,123.37,106.1882,123.102,114.9808,UP,1
2015-03-03,123.86,123.75,106.3105,123.432,115.3868,UP,1
2015-03-04,123.9,123.2,106.4333,123.732,115.736,DOWN,0
2015-03-05,123.28,124.36,106.5503,123.486,116.0856,DOWN,0
2015-03-06,121.7,122.5,106.6611,123.22,116.3768,DOWN,0
2015-03-09,121.17,122.02,106.7655,122.782,116.6576,UP,1
2015-03-10,121.32,120.11,106.8706,122.274,116.9302,DOWN,0
2015-03-11,121.24,121.37,106.9731,121.742,117.19,UP,1
2015-03-12,124.28,122.42,107.09,121.942,117.5076,DOWN,0
2015-03-13,123.73,123.82,107.2056,122.348,117.7906,UP,1
2015-03-16,125.67,124.59,107.3194,123.248,118.146,DOWN,0
2015-03-17,125.27,125.11,107.4329,124.038,118.423,UP,1
2015-03-18,126.81,125.28,107.5565,125.152,118.7114,DOWN,0
2015-03-19,126.26,126.44,107.6751,125.548,119.0246,UP,1
2015-03-20,126.8,127.32,107.7873,126.162,119.3098,UP,1
2015-03-23,128.18,127.02,107.9048,126.664,119.562,DOWN,0
2015-03-24,128.1,128.26,108.0281,127.23,119.804,DOWN,0
2015-03-25,126.89,128.18,108.1475,127.246,120.025,DOWN,0
2015-03-26,125.8,125.72,108.2628,127.154,120.2238,UP,1
2015-03-27,127.15,126.63,108.3883,127.224,120.4718,UP,1
2015-03-30,127.28,127.17,108.5158,127.044,120.719,DOWN,0
2015-03-31,126.09,129.84,108.6374,126.642,120.9,DOWN,0
2015-04-01,125.88,125.88,108.7628,126.44,121.073,DOWN,0
2015-04-02,125.21,126.25,108.8889,126.322,121.2574,UP,1
2015-04-06,125.83,124.23,109.0164,126.058,121.3966,DOWN,0
2015-04-07,124.56,125.68,109.1346,125.514,121.542,UP,1
2015-04-08,125.6,124.52,109.2515,125.416,121.7102,UP,1
2015-04-09,126.07,125.57,109.3692,125.454,121.9058,DOWN,0
2015-04-10,126.07,126.07,109.4886,125.626,122.1174,DOWN,0
2015-04-13,125.18,125.73,109.6085,125.496,122.2986,DOWN,0
2015-04-14,124.47,124.87,109.729,125.478,122.4924,UP,1
2015-04-15,125.4,124.49,109.8474,125.438,122.6904,UP,1
2015-04-16,125.49,125.2,109.9628,125.322,122.8624,DOWN,0
2015-04-17,124.41,124.83,110.0622,124.99,123.0096,UP,1
2015-04-20,125.35,125.04,110.1624,125.024,123.1964,UP,1
2015-04-21,125.91,125.79,110.2624,125.312,123.4116,UP,1
2015-04-22,126.26,126.13,110.3691,125.484,123.6644,UP,1
2015-04-23,126.38,126.25,110.4815,125.662,123.8842,UP,1
2015-04-24,126.93,126.28,110.5939,126.166,124.0882,DOWN,0
2015-04-27,125.61,128.0,110.7021,126.218,124.2636,DOWN,0
2015-04-28,123.46,125.38,110.7965,125.728,124.3948,DOWN,0
2015-04-29,120.65,123.1,110.8742,124.606,124.4626,DOWN,0
2015-04-30,119.56,120.92,110.9463,123.242,124.5138,UP,1
2015-05-01,119.77,119.7,111.0131,121.81,124.5664,DOWN,0
2015-05-04,119.19,119.33,111.0819,120.526,124.5286,DOWN,0
2015-05-05,117.3,118.28,111.151,119.294,124.4166,DOWN,0
2015-05-06,117.21,117.41,111.2125,118.606,124.3166,UP,1
2015-05-07,118.39,117.22,111.2765,118.372,124.2364,UP,1
2015-05-08,118.4,119.62,111.3403,118.098,124.1142,DOWN,0
2015-05-11,117.46,118.12,111.3971,117.752,124.0028,DOWN,0
2015-05-12,116.3,116.61,111.4483,117.552,123.8616,UP,1
2015-05-13,116.56,116.79,111.5025,117.422,123.7156,UP,1
2015-05-14,117.69,117.21,111.5641,117.282,123.5914,DOWN,0
2015-05-15,117.29,117.98,111.6212,117.06,123.4716,UP,1
2015-05-18,118.74,117.6,111.6964,117.316,123.4124,DOWN,0
2015-05-19,118.34,119.19,111.772,117.724,123.3558,UP,1
2015-05-20,119.55,118.73,111.8492,118.322,123.3204,UP,1
2015-05-21,120.36,119.55,111.9364,118.856,123.3028,UP,1
2015-05-22,121.42,120.43,112.0287,119.682,123.2456,DOWN,0
2015-05-26,119.82,120.76,112.1178,119.898,123.1674,DOWN,0
2015-05-27,119.45,119.74,112.1993,120.12,123.043,DOWN,0
2015-05-28,118.91,119.45,112.2796,119.992,122.9158,DOWN,0
2015-05-29,117.95,119.08,112.3552,119.51,122.7386,UP,1
2015-06-01,118.68,118.14,112.4303,118.962,122.587,DOWN,0
2015-06-02,118.0,118.21,112.4956,118.598,122.411,DOWN,0
2015-06-03,117.37,117.93,112.5627,118.182,122.1948,UP,1
2015-06-04,119.73,116.63,112.6346,118.346,122.0274,DOWN,0
2015-06-05,119.35,119.38,112.7023,118.626,121.8766,UP,1
2015-06-08,120.53,119.8,112.7742,118.996,121.7712,DOWN,0
2015-06-09,119.91,120.35,112.8397,119.378,121.6264,UP,1
2015-06-10,120.69,119.86,112.912,120.042,121.4946,UP,1
2015-06-11,121.14,121.0,112.9831,120.324,121.3956,DOWN,0
2015-06-12,119.88,120.29,113.0503,120.43,121.2756,DOWN,0
2015-06-15,119.29,119.11,113.1179,120.182,121.1572,UP,1
2015-06-16,120.48,119.61,113.1934,120.296,121.0502,DOWN,0
2015-06-17,120.08,120.85,113.2576,120.174,120.9606,UP,1
2015-06-18,120.24,120.48,113.3261,119.994,120.8534,UP,1
2015-06-19,121.03,120.65,113.3906,120.224,120.7526,DOWN,0
2015-06-22,120.76,122.18,113.4545,120.518,120.6464,DOWN,0
2015-06-23,119.9,120.71,113.5141,120.402,120.5408,DOWN,0
2015-06-24,118.63,119.7,113.5666,120.112,120.424,UP,1
2015-06-25,120.95,119.06,113.6301,120.254,120.335,UP,1
2015-06-26,121.62,121.3,113.7024,120.372,120.2576,DOWN,0
2015-06-29,119.39,120.705,113.763,120.098,120.1572,UP,1
2015-06-30,121.22,120.21,113.8374,120.362,120.0746,UP,1
2015-07-01,122.19,121.64,113.919,121.074,120.0002,DOWN,0
2015-07-02,120.75,121.91,113.9877,121.034,119.89,DOWN,0
2015-07-06,120.23,119.48,114.0583,120.756,119.767,UP,1
2015-07-07,120.56,120.62,114.1308,120.99,119.6396,DOWN,0
2015-07-08,118.03,119.81,114.1903,120.352,119.488,UP,1
2015-07-09,119.44,119.11,114.265,119.802,119.4076,UP,1
2015-07-10,120.26,120.65,114.3515,119.704,119.3998,UP,1
2015-07-13,122.16,121.04,114.4429,120.09,119.4518,UP,1
2015-07-14,123.74,122.29,114.5515,120.726,119.5312,DOWN,0
2015-07-15,122.76,123.63,114.6512,121.672,119.6026,UP,1
2015-07-16,123.69,122.92,114.754,122.522,119.7304,DOWN,0
2015-07-17,122.3,123.27,114.8567,122.93,119.8322,UP,1
2015-07-20,122.43,122.3,114.963,122.984,119.913,DOWN,0
2015-07-21,121.07,122.68,115.0575,122.45,119.9664,UP,1
2015-07-22,121.18,120.75,115.1508,122.134,120.0408,UP,1
2015-07-23,122.78,121.08,115.2577,121.952,120.1704,DOWN,0
2015-07-24,122.18,122.48,115.3738,121.928,120.2828,DOWN,0
2015-07-27,121.71,122.0,115.4786,121.784,120.3632,UP,1
2015-07-28,122.21,121.9,115.5974,122.012,120.4616,UP,1
2015-07-29,126.32,122.89,115.7338,123.04,120.6132,DOWN,0
2015-07-30,125.62,126.27,115.868,123.608,120.7588,UP,1
2015-07-31,127.29,125.96,116.0154,124.63,120.9136,UP,1
2015-08-03,127.35,127.82,116.1608,125.758,121.0534,DOWN,0
2015-08-04,127.01,127.47,116.3058,126.718,121.1652,UP,1
2015-08-05,127.34,127.5,116.4491,126.922,121.3156,DOWN,0
2015-08-06,125.5,127.51,116.5819,126.898,121.4366,DOWN,0
2015-08-07,124.74,125.56,116.6991,126.388,121.5532,UP,1
2015-08-10,125.19,125.45,116.8197,125.956,121.698,DOWN,0
2015-08-11,124.49,124.82,116.9288,125.452,121.8142,DOWN,0
2015-08-12,123.95,123.68,117.0299,124.774,121.9332,DOWN,0
2015-08-13,123.81,124.19,117.1332,124.436,122.062,UP,1
2015-08-14,124.06,124.01,117.216,124.3,122.1486,UP,1
2015-08-17,124.76,123.78,117.3063,124.214,122.2568,UP,1
2015-08-18,125.16,125.39,117.3951,124.348,122.3494,UP,1
2015-08-19,125.24,124.5,117.4749,124.606,122.456,DOWN,0
2015-08-20,122.16,124.27,117.5795,124.276,122.4854,DOWN,0
2015-08-21,120.3,121.45,117.6691,123.524,122.4686,DOWN,0
2015-08-24,115.37,116.37,117.7349,121.646,122.3784,DOWN,0
2015-08-25,114.76,118.12,117.7941,119.566,122.2878,UP,1
2015-08-26,117.8,116.61,117.8805,118.078,122.2342,UP,1
2015-08-27,119.82,118.54,117.9747,117.61,122.229,DOWN,0
2015-08-28,119.61,119.63,118.0723,117.472,122.2164,DOWN,0
2015-08-31,117.81,119.55,118.1578,117.96,122.152,DOWN,0
2015-09-01,115.75,115.7,118.2388,118.158,122.0518,UP,1
2015-09-02,116.38,116.52,118.3265,117.874,121.9814,UP,1
2015-09-03,117.52,116.72,118.4137,117.414,121.9592,DOWN,0
2015-09-04,116.39,116.24,118.4897,116.77,121.868,UP,1
2015-09-08,118.59,117.77,118.5779,116.926,121.8074,DOWN,0
2015-09-09,117.5,119.35,118.6622,117.276,121.7696,UP,1
2015-09-10,117.52,117.18,118.7475,117.504,121.6956,UP,1
2015-09-11,118.52,116.94,118.8318,117.704,121.6222,DOWN,0
2015-09-14,118.29,118.83,118.9206,118.084,121.573,UP,1
2015-09-15,119.94,118.7,119.0096,118.354,121.5672,DOWN,0
2015-09-16,119.89,120.25,119.0858,118.832,121.5538,UP,1
2015-09-17,120.45,120.1,119.1679,119.418,121.6022,DOWN,0
2015-09-18,119.4,119.13,119.2406,119.594,121.6014,DOWN,0
2015-09-21,118.84,120.0,119.306,119.704,121.573,DOWN,0
2015-09-22,117.52,117.95,119.3696,119.22,121.4802,DOWN,0
2015-09-23,116.8,117.39,119.4229,118.602,121.3414,DOWN,0
2015-09-24,115.31,116.05,119.4729,117.574,121.1924,DOWN,0
2015-09-25,112.99,115.82,119.5139,116.292,120.9784,DOWN,0
2015-09-28,108.27,111.73,119.5362,114.178,120.6978,DOWN,0
2015-09-29,106.86,108.27,119.5505,112.046,120.3864,UP,1
2015-09-30,108.47,108.21,119.5833,110.38,120.1344,UP,1
2015-10-01,110.18,108.29,119.6274,109.354,119.9144,UP,1
2015-10-02,112.29,108.99,119.6793,109.214,119.7046,UP,1
2015-10-05,113.43,113.2,119.7287,110.246,119.5296,DOWN,0
2015-10-06,110.29,113.38,119.7479,110.932,119.3012,UP,1
2015-10-07,111.67,110.46,119.7773,111.572,119.0904,UP,1
2015-10-08,111.71,111.43,119.8001,111.878,118.7982,UP,1
2015-10-09,112.35,111.77,119.8262,111.89,118.5328,UP,1
2015-10-12,112.6,112.3,119.8508,111.724,118.239,DOWN,0
2015-10-13,111.1,112.49,119.865,111.886,117.914,UP,1
2015-10-14,111.55,111.37,119.8808,111.862,117.6048,UP,1
2015-10-15,115.38,111.65,119.9098,112.596,117.3656,UP,1
2015-10-16,117.41,115.8,119.9573,113.608,117.2038,DOWN,0
2015-10-19,117.39,117.22,119.9872,114.566,117.0568,UP,1
2015-10-20,117.58,117.53,120.0131,115.862,116.9046,DOWN,0
2015-10-21,116.04,118.07,120.0403,116.76,116.7356,DOWN,0
2015-10-22,109.51,115.51,120.0252,115.586,116.4468,UP,1
2015-10-23,111.95,110.75,120.0071,114.494,116.2096,UP,1
2015-10-26,117.74,113.98,120.0158,114.564,116.0832,UP,1
2015-10-27,120.67,117.64,120.0399,115.182,116.0014,UP,1
2015-10-28,122.81,120.98,120.0747,116.536,115.9544,UP,1
2015-10-29,123.35,122.5,120.1177,119.304,115.9166,DOWN,0
2015-10-30,122.74,122.57,120.1568,121.462,115.9282,UP,1
2015-11-02,124.46,123.27,120.1939,122.806,116.0114,DOWN,0
2015-11-03,124.06,124.34,120.228,123.484,116.1852,DOWN,0
2015-11-04,123.09,124.33,120.2635,123.54,116.3518,DOWN,0
2015-11-05,121.93,123.57,120.2788,123.256,116.4344,DOWN,0
2015-11-06,121.76,121.75,120.3012,123.06,116.4732,UP,1
2015-11-09,122.86,121.43,120.3295,122.74,116.5382,UP,1
2015-11-10,123.88,122.71,120.3675,122.704,116.6596,DOWN,0
2015-11-11,121.09,124.42,120.3955,122.304,116.7664,DOWN,0
2015-11-12,119.66,120.79,120.4132,121.85,116.832,UP,1
2015-11-13,119.69,119.63,120.4377,121.436,116.8754,UP,1
2015-11-16,120.85,119.69,120.4645,121.034,116.9646,UP,1
2015-11-17,123.41,120.5,120.4971,120.94,117.061,UP,1
2015-11-18,124.19,124.0,120.5328,121.56,117.1948,DOWN,0
2015-11-19,120.29,123.78,120.5542,121.686,117.2502,UP,1
2015-11-20,121.47,121.14,120.5858,122.042,117.3092,DOWN,0
2015-11-23,121.11,121.1,120.6232,122.094,117.3656,UP,1
2015-11-24,121.18,120.0,120.6522,121.648,117.3904,UP,1
2015-11-25,121.82,121.35,120.6776,121.174,117.429,UP,1
2015-11-27,122.07,122.29,120.7038,121.53,117.4614,DOWN,0
2015-11-30,121.54,122.22,120.727,121.544,117.5042,UP,1
2015-12-01,125.32,122.46,120.7673,122.386,117.6338,DOWN,0
2015-12-02,124.18,125.18,120.8032,122.986,117.767,DOWN,0
2015-12-03,121.0,124.3,120.8225,122.822,117.851,UP,1
2015-12-04,124.74,121.2,120.8408,123.356,118.0396,DOWN,0
2015-12-07,124.71,124.47,120.8498,123.99,118.274,UP,1
2015-12-08,125.1,122.88,120.8643,123.946,118.6106,DOWN,0
2015-12-09,122.88,124.99,120.8667,123.686,118.931,DOWN,0
2015-12-10,122.59,122.62,120.8571,124.004,119.2134,DOWN,0
2015-12-11,121.17,121.61,120.8478,123.29,119.4332,DOWN,0
2015-12-14,119.68,121.42,120.8294,122.284,119.581,UP,1
2015-12-15,122.75,120.82,120.8238,121.814,119.7674,DOWN,0
2015-12-16,122.02,123.45,120.8144,121.642,120.002,DOWN,0
2015-12-17,121.68,121.79,120.8064,121.46,120.2022,UP,1
2015-12-18,121.76,121.51,120.8067,121.578,120.4032,UP,1
2015-12-21,124.48,120.95,120.8233,122.538,120.6458,DOWN,0
2015-12-22,124.34,124.77,120.8384,122.856,120.8806,UP,1
2015-12-23,124.65,124.84,120.8554,123.382,121.1516,UP,1
2015-12-24,124.7,124.17,120.8575,123.986,121.4146,DOWN,0
2015-12-28,124.4,124.34,120.8609,124.514,121.595,UP,1
2015-12-29,125.2,125.0,120.8585,124.658,121.7508,DOWN,0
2015-12-30,124.19,124.83,120.8531,124.628,121.8868,DOWN,0
2015-12-31,123.64,123.76,120.8373,124.426,122.008,DOWN,0
2016-01-04,122.89,121.86,120.8204,124.064,122.145,DOWN,0
2016-01-05,122.0,123.16,120.7964,123.584,122.3948,DOWN,0
2016-01-06,120.84,120.79,120.7597,122.712,122.5726,DOWN,0
2016-01-07,118.59,119.04,120.7122,121.592,122.5896,DOWN,0
2016-01-08,116.25,119.05,120.659,120.114,122.5012,DOWN,0
2016-01-11,115.62,116.98,120.6081,118.66,122.3574,DOWN,0
2016-01-12,115.12,116.33,120.5479,117.284,122.1928,DOWN,0
2016-01-13,111.77,115.01,120.4704,115.47,121.9734,DOWN,0
2016-01-14,111.69,112.08,120.3984,114.09,121.718,DOWN,0
2016-01-15,111.07,109.46,120.3243,113.054,121.4582,DOWN,0
2016-01-19,109.93,112.39,120.2479,111.916,121.195,DOWN,0
2016-01-20,109.69,108.54,120.1672,110.83,120.9502,DOWN,0
2016-01-21,109.0,109.98,120.0894,110.276,120.695,UP,1
2016-01-22,112.96,109.93,120.0262,110.53,120.497,DOWN,0
2016-01-25,110.99,112.8,119.9508,110.514,120.2392,UP,1
2016-01-26,112.7,111.17,119.884,111.068,120.0714,UP,1
2016-01-27,112.82,112.79,119.8222,111.694,119.9346,DOWN,0
2016-01-28,109.79,113.14,119.7488,111.852,119.7366,UP,1
2016-01-29,112.35,110.22,119.6835,111.73,119.5666,DOWN,0
2016-02-01,112.27,111.12,119.6174,111.986,119.3438,DOWN,0
2016-02-02,109.33,111.1,119.542,111.312,119.0466,DOWN,0
2016-02-03,108.85,109.88,119.4595,110.518,118.8178,DOWN,0
2016-02-04,108.33,108.15,119.3716,110.226,118.555,DOWN,0
2016-02-05,106.17,107.94,119.2712,108.99,118.2562,DOWN,0
2016-02-08,100.94,105.07,119.144,106.724,117.8514,UP,1
2016-02-09,102.53,100.06,119.022,105.364,117.4656,UP,1
2016-02-10,104.59,102.73,118.9169,104.512,117.116,DOWN,0
2016-02-11,101.4,104.3,118.8066,103.126,116.7132,UP,1
2016-02-12,103.02,101.76,118.7184,102.496,116.2672,UP,1
2016-02-16,104.5,103.58,118.6431,103.208,115.8736,UP,1
2016-02-17,105.8,104.6,118.5733,103.862,115.5696,UP,1
2016-02-18,108.63,105.91,118.5205,104.67,115.2474,UP,1
2016-02-19,108.72,108.57,118.4776,106.134,114.9276,UP,1
2016-02-22,110.57,109.31,118.4444,107.644,114.637,DOWN,0
2016-02-23,109.4,110.05,118.3994,108.624,114.3674,UP,1
2016-02-24,110.18,108.3,118.3583,109.5,114.1192,UP,1
2016-02-25,110.72,110.48,118.3246,109.918,113.9102,UP,1
2016-02-26,111.03,110.84,118.2983,110.38,113.7372,DOWN,0
2016-02-29,109.84,110.79,118.2647,110.234,113.479,UP,1
2016-03-01,111.18,110.93,118.2321,110.59,113.2622,DOWN,0
2016-03-02,109.87,110.75,118.195,110.528,113.026,UP,1
2016-03-03,111.92,109.74,118.1609,110.768,112.8292,UP,1
2016-03-04,112.17,112.31,118.1301,110.996,112.583,DOWN,0
2016-03-07,111.83,111.81,118.0915,111.394,112.3328,DOWN,0
2016-03-08,110.32,111.07,118.0413,111.222,112.0462,UP,1
2016-03-09,111.14,110.77,117.9899,111.476,111.775,UP,1
2016-03-10,111.43,111.5,117.9479,111.378,111.5156,UP,1
2016-03-11,115.49,112.07,117.9281,112.042,111.3214,DOWN,0
2016-03-14,115.03,115.32,117.9087,112.682,111.1382,DOWN,0
2016-03-15,112.58,114.3,117.8819,113.134,110.917,UP,1
2016-03-16,114.07,112.57,117.8588,113.72,110.7406,DOWN,0
2016-03-17,112.33,114.12,117.8305,113.9,110.5472,UP,1
2016-03-18,114.67,112.6,117.817,113.736,110.4238,DOWN,0
2016-03-21,114.12,114.55,117.7889,113.554,110.3344,DOWN,0
2016-03-22,113.89,113.85,117.7616,113.816,110.2872,UP,1
2016-03-23,113.92,114.16,117.7286,113.786,110.2532,UP,1
2016-03-24,114.02,113.12,117.6991,114.124,110.2312,UP,1
2016-03-28,114.13,114.39,117.6663,114.016,110.2784,UP,1
2016-03-29,115.74,114.31,117.6393,114.34,110.3594,UP,1
2016-03-30,117.85,115.96,117.6292,115.132,110.495,DOWN,0
2016-03-31,117.13,116.85,117.6184,115.774,110.639,UP,1
2016-04-01,118.43,116.71,117.6081,116.656,110.8138,DOWN,0
2016-04-04,118.28,118.63,117.5991,117.486,110.9994,DOWN,0
2016-04-05,117.3,117.38,117.5844,117.798,111.0862,UP,1
2016-04-06,119.59,117.16,117.5772,118.146,111.2582,DOWN,0
2016-04-07,118.46,118.71,117.5657,118.412,111.3734,UP,1
2016-04-08,118.52,119.34,117.5588,118.43,111.4874,DOWN,0
2016-04-11,117.64,118.6,117.5539,118.302,111.6444,DOWN,0
2016-04-12,117.56,117.65,117.5369,118.354,111.7486,UP,1
2016-04-13,118.25,118.1,117.5201,118.086,111.8682,UP,1
2016-04-14,119.01,118.2,117.5182,118.196,112.0618,UP,1
2016-04-15,119.56,119.24,117.5099,118.404,112.276,DOWN,0
2016-04-18,118.82,119.47,117.493,118.64,112.4858,UP,1
2016-04-19,118.99,119.34,117.4842,118.926,112.7422,UP,1
2016-04-20,119.01,119.3,117.4781,119.078,113.1036,UP,1
2016-04-21,121.0,118.78,117.4803,119.476,113.473,UP,1
2016-04-22,121.77,121.21,117.499,119.918,113.8166,UP,1
2016-04-25,125.1,125.29,117.5273,121.174,114.2906,UP,1
2016-04-26,126.74,125.49,117.5597,122.724,114.765,UP,1
2016-04-27,127.0,127.0,117.5839,124.322,115.215,DOWN,0
2016-04-28,125.57,126.0,117.5931,125.236,115.6104,DOWN,0
2016-04-29,125.32,125.17,117.6059,125.946,115.9442,UP,1
2016-05-02,125.86,125.38,117.6167,126.098,116.287,DOWN,0
2016-05-03,125.33,124.72,117.6319,125.816,116.5822,DOWN,0
2016-05-04,124.18,124.47,117.6406,125.252,116.8778,UP,1
2016-05-05,124.49,124.11,117.6577,125.036,117.164,DOWN,0
2016-05-06,124.29,123.78,117.6733,124.83,117.4354,UP,1
2016-05-09,124.94,123.94,117.6841,124.646,117.7136,UP,1
2016-05-10,126.7,125.45,117.7067,124.92,118.0508,UP,1
2016-05-11,126.73,126.89,117.7318,125.43,118.3618,DOWN,0
2016-05-12,125.76,126.95,117.7495,125.684,118.6796,UP,1
2016-05-13,126.82,125.59,117.752,126.19,118.9776,UP,1
2016-05-16,127.44,126.84,117.7611,126.69,119.283,DOWN,0
2016-05-17,126.19,127.39,117.7556,126.588,119.5702,UP,1
2016-05-18,126.28,126.18,117.7503,126.498,119.8894,DOWN,0
2016-05-19,126.1,125.63,117.7457,126.566,120.1886,UP,1
2016-05-20,126.61,126.6,117.7421,126.524,120.4922,DOWN,0
2016-05-23,126.6,126.36,117.7476,126.356,120.7144,UP,1
2016-05-24,128.16,127.11,117.7647,126.75,120.977,DOWN,0
2016-05-25,127.58,128.38,117.7766,127.01,121.277,DOWN,0
2016-05-26,127.31,127.58,117.7907,127.252,121.5418,UP,1
2016-05-27,128.01,127.51,117.811,127.532,121.8554,DOWN,0
2016-05-31,127.95,128.14,117.8317,127.802,122.121,UP,1
2016-06-01,128.24,127.42,117.8526,127.818,122.4034,UP,1
2016-06-02,129.56,128.22,117.8766,128.214,122.7168,DOWN,0
2016-06-03,128.9,129.77,117.8953,128.532,123.0164,UP,1
2016-06-06,129.98,128.51,117.919,128.926,123.3356,DOWN,0
2016-06-07,129.58,129.9,117.9561,129.252,123.6446,UP,1
2016-06-08,131.48,129.65,118.012,129.9,123.9594,DOWN,0
2016-06-09,131.19,131.36,118.0911,130.226,124.2262,DOWN,0
2016-06-10,130.3,130.27,118.1688,130.506,124.4896,DOWN,0
2016-06-13,127.54,129.48,118.2176,130.018,124.6718,UP,1
2016-06-14,127.79,127.08,118.2574,129.66,124.862,DOWN,0
2016-06-15,126.39,128.08,118.2913,128.642,125.0438,UP,1
2016-06-16,127.35,125.42,118.339,127.874,125.199,DOWN,0
2016-06-17,125.7,127.1,118.3887,126.954,125.3438,UP,1
2016-06-20,127.51,128.25,118.4444,126.948,125.5236,UP,1
2016-06-21,128.23,127.52,118.4979,127.036,125.7354,UP,1
2016-06-22,129.76,128.56,118.5648,127.71,125.9794,UP,1
2016-06-23,131.18,130.56,118.6277,128.476,126.238,DOWN,0
2016-06-24,129.62,127.4,118.6883,129.26,126.4502,DOWN,0
2016-06-27,125.53,129.44,118.7284,128.864,126.5696,UP,1
2016-06-28,126.47,126.79,118.7681,128.512,126.7226,UP,1
2016-06-29,129.38,127.73,118.8236,128.436,126.9304,UP,1
2016-06-30,130.27,129.71,118.8752,128.254,127.1556,UP,1
2016-07-01,131.29,130.48,118.9322,128.588,127.3614,DOWN,0
2016-07-05,130.73,130.56,118.9836,129.628,127.5406,UP,1
2016-07-06,131.97,130.57,119.0465,130.728,127.678,DOWN,0
2016-07-07,131.97,132.2,119.1121,131.246,127.7826,UP,1
2016-07-08,135.3,132.79,119.201,132.252,127.9486,UP,1
2016-07-11,135.55,135.61,119.2948,133.104,128.1482,UP,1
2016-07-12,136.25,136.26,119.3995,134.208,128.3668,DOWN,0
2016-07-13,135.9,136.96,119.514,134.994,128.5676,UP,1
2016-07-14,136.32,136.38,119.6543,135.864,128.7874,DOWN,0
2016-07-15,136.19,136.57,119.8009,136.042,129.0276,UP,1
2016-07-18,136.42,136.12,119.9407,136.216,129.2662,UP,1
2016-07-19,136.8,136.4,120.0738,136.326,129.5164,UP,1
2016-07-20,138.12,136.98,120.2029,136.77,129.78,DOWN,0
2016-07-21,137.88,137.9,120.3252,137.082,130.0036,UP,1
2016-07-22,138.82,138.17,120.4678,137.608,130.2454,DOWN,0
2016-07-25,137.84,138.75,120.5987,137.892,130.487,UP,1
2016-07-26,138.0,137.23,120.7301,138.132,130.7106,DOWN,0
2016-07-27,137.6,138.01,120.8564,138.028,130.9138,UP,1
2016-07-28,138.51,137.6,120.9859,138.154,131.1602,UP,1
2016-07-29,139.56,138.29,121.1282,138.302,131.4258,UP,1
2016-08-01,139.63,139.87,121.2686,138.66,131.6964,DOWN,0
2016-08-02,139.38,139.69,121.3886,138.936,131.9518,UP,1
2016-08-03,140.13,139.0,121.5022,139.442,132.2224,DOWN,0
2016-08-04,140.09,140.44,121.6157,139.758,132.461,UP,1
2016-08-05,140.76,140.49,121.7316,139.998,132.7246,DOWN,0
2016-08-08,139.35,140.8,121.8482,139.942,132.9654,UP,1
2016-08-09,139.97,139.73,122.0005,140.06,133.2046,UP,1
2016-08-10,140.15,139.75,122.1415,140.064,133.4486,UP,1
2016-08-11,140.98,140.27,122.2577,140.242,133.7034,DOWN,0
2016-08-12,140.05,140.41,122.3546,140.1,133.9132,DOWN,0
2016-08-15,139.77,140.53,122.4394,140.184,134.1306,DOWN,0
2016-08-16,138.89,139.66,122.5171,139.968,134.3088,DOWN,0
2016-08-17,138.24,139.14,122.5946,139.586,134.482,UP,1
2016-08-18,138.71,138.29,122.6658,139.132,134.6266,DOWN,0
2016-08-19,138.05,138.16,122.7358,138.732,134.7638,UP,1
2016-08-22,138.43,138.15,122.8125,138.464,134.9264,DOWN,0
2016-08-23,138.07,138.68,122.8932,138.3,135.137,DOWN,0
