ticker,TDG US Equity,TDG US Equity,TDG US Equity,TDG US Equity,TDG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2011-08-19,84.78,85.03,88.094,87.9354,80.0099,UP,1
2011-08-22,85.83,87.01,87.452,88.051,80.102,UP,1
2011-08-23,86.9,86.29,86.874,88.1894,80.199,UP,1
2011-08-24,86.92,86.96,86.012,88.2782,80.2996,DOWN,0
2011-08-25,85.95,87.42,86.076,88.3538,80.3981,UP,1
2011-08-26,87.8,85.17,86.68,88.4616,80.507,UP,1
2011-08-29,91.37,89.59,87.788,88.6124,80.6359,DOWN,0
2011-08-30,89.9,91.23,88.388,88.704,80.7584,UP,1
2011-08-31,91.86,90.56,89.376,88.8024,80.8887,DOWN,0
2011-09-01,91.04,92.45,90.394,88.8854,81.0075,DOWN,0
2011-09-02,89.41,90.01,90.716,88.946,81.1181,DOWN,0
2011-09-06,88.08,86.46,90.058,88.9916,81.2172,UP,1
2011-09-07,90.94,89.76,90.266,89.0644,81.3305,DOWN,0
2011-09-08,89.39,89.93,89.772,89.0738,81.4359,DOWN,0
2011-09-09,86.65,88.07,88.894,89.0296,81.5301,DOWN,0
2011-09-12,85.65,85.06,88.142,88.9188,81.6131,UP,1
2011-09-13,87.62,86.02,88.05,88.8052,81.7059,UP,1
2011-09-14,89.59,87.96,87.78,88.7296,81.8095,DOWN,0
2011-09-15,89.45,89.95,87.792,88.6398,81.9142,UP,1
2011-09-16,92.37,90.05,88.936,88.6122,82.0302,DOWN,0
2011-09-19,92.12,90.5,90.23,88.5798,82.1425,DOWN,0
2011-09-20,90.19,92.5,90.744,88.5328,82.2459,DOWN,0
2011-09-21,86.18,89.83,90.062,88.4436,82.3274,DOWN,0
2011-09-22,82.47,81.82,88.666,88.254,82.3888,UP,1
2011-09-23,84.93,82.11,87.178,88.1284,82.4628,UP,1
2011-09-26,85.24,85.76,85.802,88.0216,82.5367,UP,1
2011-09-27,86.6,87.3,85.084,87.9596,82.6174,DOWN,0
2011-09-28,82.94,86.37,84.436,87.7906,82.6788,DOWN,0
2011-09-29,81.69,84.63,84.28,87.5898,82.7323,DOWN,0
2011-09-30,81.67,80.65,83.628,87.3532,82.7845,DOWN,0
2011-10-03,77.38,80.86,82.056,87.0402,82.8123,UP,1
2011-10-04,77.74,76.23,80.284,86.7428,82.843,UP,1
2011-10-05,80.15,78.4,79.726,86.5198,82.8859,UP,1
2011-10-06,81.91,79.81,79.77,86.3602,82.9341,UP,1
2011-10-07,82.81,82.55,79.998,86.2162,82.9862,UP,1
2011-10-10,84.75,83.87,81.472,86.1098,83.0496,UP,1
2011-10-11,85.51,83.55,83.026,86.039,83.1178,UP,1
2011-10-12,85.93,85.74,84.182,86.023,83.1893,UP,1
2011-10-13,86.25,85.24,85.05,85.9756,83.2624,UP,1
2011-10-14,87.21,87.77,85.93,86.0988,83.3405,UP,1
2011-10-17,87.26,86.71,86.432,86.207,83.4167,UP,1
2011-10-18,87.85,87.52,86.9,86.4874,83.4872,DOWN,0
2011-10-19,85.66,87.48,86.846,86.5032,83.5437,DOWN,0
2011-10-20,85.27,84.99,86.65,86.6292,83.5917,UP,1
2011-10-21,88.47,86.82,86.902,86.6618,83.653,UP,1
2011-10-24,92.23,88.76,87.896,86.752,83.7271,DOWN,0
2011-10-25,91.41,91.64,88.608,86.7994,83.807,DOWN,0
2011-10-26,89.92,92.5,89.46,86.802,83.8747,UP,1
2011-10-27,93.34,93.0,91.074,86.8442,83.9585,UP,1
2011-10-28,93.35,92.5,92.05,86.9986,84.043,UP,1
2011-10-31,93.92,91.65,92.388,87.1814,84.1295,DOWN,0
2011-11-01,90.15,90.5,92.136,87.2678,84.1935,UP,1
2011-11-02,90.63,91.6,92.278,87.3424,84.2608,UP,1
2011-11-03,94.52,91.55,92.514,87.4944,84.3508,DOWN,0
2011-11-04,93.88,93.71,92.62,87.653,84.4345,UP,1
2011-11-07,94.33,93.96,92.702,87.7836,84.5222,UP,1
2011-11-08,98.51,94.99,94.374,87.9264,84.6293,DOWN,0
2011-11-09,96.77,96.5,95.602,88.0638,84.7237,DOWN,0
2011-11-10,96.26,97.95,95.95,88.1518,84.8159,UP,1
2011-11-11,97.93,97.0,96.76,88.2896,84.9221,DOWN,0
2011-11-14,97.42,98.0,97.378,88.4498,85.0218,UP,1
2011-11-15,98.4,97.66,97.356,88.6562,85.1231,DOWN,0
2011-11-16,97.12,97.73,97.426,88.7798,85.2191,DOWN,0
2011-11-17,93.57,97.61,96.888,88.8634,85.294,UP,1
2011-11-18,94.41,93.18,96.184,89.0186,85.3698,DOWN,0
2011-11-21,92.44,92.56,95.188,89.1544,85.4271,UP,1
2011-11-22,92.82,92.4,94.072,89.2584,85.4783,DOWN,0
2011-11-23,90.83,91.98,92.814,89.2832,85.5216,UP,1
2011-11-25,91.17,91.13,92.334,89.3176,85.5686,UP,1
2011-11-28,92.98,94.07,92.048,89.3298,85.6258,DOWN,0
2011-11-29,92.57,92.77,92.074,89.3388,85.681,UP,1
2011-11-30,96.42,95.05,92.794,89.4634,85.7552,UP,1
2011-12-01,97.68,96.07,94.164,89.6934,85.8345,DOWN,0
2011-12-02,96.54,98.03,95.238,89.9748,85.9097,UP,1
2011-12-05,96.82,97.9,96.006,90.2126,85.9863,DOWN,0
2011-12-06,96.14,97.12,96.72,90.4306,86.0635,DOWN,0
2011-12-07,95.02,95.31,96.44,90.599,86.142,DOWN,0
2011-12-08,94.5,94.4,95.804,90.8302,86.2184,UP,1
2011-12-09,97.35,94.99,95.966,91.1434,86.3034,DOWN,0
2011-12-12,96.0,96.65,95.802,91.43,86.3815,DOWN,0
2011-12-13,94.74,96.41,95.522,91.7772,86.4493,DOWN,0
2011-12-14,94.64,94.04,95.446,92.1152,86.5151,UP,1
2011-12-15,95.14,95.18,95.574,92.415,86.5759,UP,1
2011-12-16,95.98,95.35,95.3,92.6964,86.6424,DOWN,0
2011-12-19,95.56,95.83,95.212,92.9514,86.7156,UP,1
2011-12-20,96.92,97.28,95.648,93.1948,86.7922,UP,1
2011-12-21,97.14,96.54,96.148,93.4274,86.868,UP,1
2011-12-22,97.25,97.06,96.57,93.6538,86.9527,UP,1
2011-12-23,98.45,97.16,97.064,93.8978,87.0398,DOWN,0
2011-12-27,98.26,98.21,97.604,94.1188,87.1209,DOWN,0
2011-12-28,95.34,98.0,97.288,94.2804,87.199,UP,1
2011-12-29,96.49,95.27,97.158,94.4532,87.2941,DOWN,0
2011-12-30,95.68,96.49,96.844,94.6536,87.3822,DOWN,0
2012-01-03,94.08,98.89,95.97,94.8298,87.4586,DOWN,0
2012-01-04,93.13,93.81,94.944,94.923,87.5238,UP,1
2012-01-05,95.19,92.74,94.914,94.9822,87.5963,UP,1
2012-01-06,96.74,95.5,94.964,95.0888,87.6741,UP,1
2012-01-09,97.45,97.12,95.318,95.2394,87.7521,UP,1
2012-01-10,98.7,98.72,96.242,95.3466,87.8351,DOWN,0
2012-01-11,98.37,98.05,97.29,95.447,87.9161,DOWN,0
2012-01-12,98.03,98.61,97.858,95.5292,87.9947,DOWN,0
2012-01-13,97.56,97.34,98.022,95.6774,88.07,UP,1
2012-01-17,97.97,98.94,98.126,95.8242,88.1407,DOWN,0
2012-01-18,96.6,96.92,97.706,95.8658,88.2028,UP,1
2012-01-19,97.41,97.08,97.514,95.9364,88.2741,DOWN,0
2012-01-20,97.06,96.95,97.32,95.991,88.3442,UP,1
2012-01-23,101.11,97.03,98.03,96.043,88.4362,DOWN,0
2012-01-24,100.55,101.45,98.546,96.1186,88.5292,UP,1
2012-01-25,102.2,100.84,99.666,96.2374,88.6377,DOWN,0
2012-01-26,101.83,102.61,100.55,96.3154,88.7457,DOWN,0
2012-01-27,101.36,101.56,101.41,96.3942,88.8554,UP,1
2012-01-30,102.16,101.21,101.62,96.4694,88.9703,UP,1
2012-01-31,104.53,102.45,102.416,96.6176,89.1001,UP,1
2012-02-01,106.83,105.26,103.342,96.8828,89.2402,DOWN,0
2012-02-02,106.06,106.87,104.188,97.1158,89.3827,UP,1
2012-02-03,107.83,107.2,105.482,97.4236,89.5339,DOWN,0
2012-02-06,107.42,107.45,106.534,97.7156,89.6737,UP,1
2012-02-07,113.82,112.82,108.392,98.1754,89.8428,UP,1
2012-02-08,116.0,114.97,110.226,98.672,90.026,UP,1
2012-02-09,116.11,117.27,112.236,99.1346,90.2063,UP,1
2012-02-10,116.19,115.33,113.908,99.607,90.3833,UP,1
2012-02-13,118.18,116.88,116.06,100.0422,90.5667,DOWN,0
2012-02-14,116.47,118.2,116.59,100.418,90.7325,DOWN,0
2012-02-15,115.0,116.75,116.39,100.7872,90.8931,UP,1
2012-02-16,116.35,115.02,116.438,101.1778,91.0633,DOWN,0
2012-02-17,115.94,117.14,116.388,101.5738,91.2354,UP,1
2012-02-21,116.24,116.55,116.0,101.9982,91.4075,UP,1
2012-02-22,117.39,116.26,116.184,102.456,91.5799,DOWN,0
2012-02-23,117.07,117.01,116.598,102.8504,91.7478,DOWN,0
2012-02-24,117.07,117.03,116.742,103.2718,91.918,UP,1
2012-02-27,117.52,116.79,117.058,103.7274,92.0908,DOWN,0
2012-02-28,116.87,118.22,117.184,104.172,92.257,UP,1
2012-02-29,118.79,117.35,117.464,104.645,92.4375,DOWN,0
2012-03-01,117.11,119.0,117.472,105.0676,92.6108,DOWN,0
2012-03-02,114.99,116.29,117.056,105.4562,92.7746,UP,1
2012-03-05,115.3,115.01,116.612,105.8238,92.9317,DOWN,0
2012-03-06,111.9,113.63,115.618,106.119,93.0739,UP,1
2012-03-07,112.58,111.77,114.376,106.4256,93.2251,UP,1
2012-03-08,113.94,113.31,113.742,106.7354,93.3923,DOWN,0
2012-03-09,113.78,113.86,113.5,107.0458,93.5607,UP,1
2012-03-12,113.84,114.02,113.208,107.4158,93.7298,UP,1
2012-03-13,115.48,114.06,113.924,107.7956,93.9092,DOWN,0
2012-03-14,115.03,115.69,114.414,108.1826,94.0817,UP,1
2012-03-15,115.3,115.33,114.686,108.607,94.2481,UP,1
2012-03-16,115.32,115.1,114.994,109.0508,94.4181,DOWN,0
2012-03-19,113.15,113.64,114.856,109.41,94.5777,UP,1
2012-03-20,113.25,112.23,114.41,109.7402,94.7424,UP,1
2012-03-21,114.64,113.54,114.332,110.084,94.913,UP,1
2012-03-22,115.46,113.78,114.364,110.4192,95.0877,DOWN,0
2012-03-23,115.36,115.33,114.372,110.759,95.2641,UP,1
2012-03-26,117.09,116.67,115.16,111.1402,95.4465,DOWN,0
2012-03-27,116.29,116.69,115.768,111.5148,95.6277,DOWN,0
2012-03-28,116.0,116.55,116.04,111.8754,95.8079,DOWN,0
2012-03-29,114.96,115.16,115.94,112.2426,95.9702,UP,1
2012-03-30,115.76,115.24,116.02,112.6096,96.1382,UP,1
2012-04-02,117.0,116.04,116.002,113.0084,96.3112,UP,1
2012-04-03,117.28,117.0,116.2,113.3318,96.4784,DOWN,0
2012-04-04,116.18,116.09,116.236,113.6444,96.6327,UP,1
2012-04-05,116.3,116.04,116.504,113.9264,96.7795,DOWN,0
2012-04-09,114.7,115.0,116.292,114.1838,96.9186,DOWN,0
2012-04-10,111.93,114.79,115.278,114.3952,97.0463,UP,1
2012-04-11,114.23,113.58,114.668,114.6366,97.1884,UP,1
2012-04-12,117.06,114.23,114.844,114.8872,97.3373,DOWN,0
2012-04-13,116.04,116.95,114.792,115.0714,97.4729,UP,1
2012-04-16,117.03,116.49,115.258,115.2908,97.6137,UP,1
2012-04-17,119.13,117.6,116.698,115.5168,97.7534,UP,1
2012-04-18,120.2,118.91,117.892,115.7724,97.8879,DOWN,0
2012-04-19,119.07,120.2,118.294,115.8774,98.0164,UP,1
2012-04-20,122.25,123.39,119.536,116.0024,98.158,DOWN,0
2012-04-23,122.0,121.18,120.53,116.1202,98.2992,DOWN,0
2012-04-24,121.73,121.97,121.05,116.231,98.4392,UP,1
2012-04-25,124.7,123.07,121.95,116.3614,98.6,UP,1
2012-04-26,125.41,124.94,123.218,116.5402,98.7738,UP,1
2012-04-27,127.14,126.13,124.196,116.783,98.9498,DOWN,0
2012-04-30,126.12,128.21,125.02,116.9784,99.1243,UP,1
2012-05-01,127.07,126.5,126.088,117.201,99.3068,UP,1
2012-05-02,127.83,126.0,126.714,117.4328,99.4974,UP,1
2012-05-03,129.38,127.66,127.508,117.6726,99.6874,DOWN,0
2012-05-04,127.56,128.13,127.592,117.8824,99.8665,DOWN,0
2012-05-07,127.43,126.28,127.854,118.0896,100.0362,UP,1
2012-05-08,128.51,132.65,128.142,118.3094,100.2136,DOWN,0
2012-05-09,125.95,128.51,127.766,118.491,100.3803,UP,1
2012-05-10,126.68,125.32,127.226,118.6488,100.5572,DOWN,0
2012-05-11,125.74,126.09,126.862,118.8214,100.7364,DOWN,0
2012-05-14,124.93,124.82,126.362,119.0202,100.911,DOWN,0
2012-05-15,123.65,125.02,125.39,119.1872,101.0789,UP,1
2012-05-16,124.01,124.58,125.002,119.4294,101.2537,DOWN,0
2012-05-17,120.24,124.07,123.714,119.5826,101.4213,DOWN,0
2012-05-18,118.82,120.99,122.33,119.6802,101.5723,UP,1
2012-05-21,122.62,118.95,121.868,119.857,101.7801,UP,1
2012-05-22,125.34,123.15,122.206,120.087,101.9976,DOWN,0
2012-05-23,125.33,124.76,122.47,120.284,102.2551,DOWN,0
2012-05-24,124.95,125.93,123.412,120.4824,102.4555,DOWN,0
2012-05-25,124.23,125.37,124.494,120.661,102.6818,UP,1
2012-05-29,126.34,125.94,125.238,120.8814,102.8793,DOWN,0
2012-05-30,123.33,125.89,124.836,121.085,103.0573,DOWN,0
2012-05-31,123.0,123.59,124.37,121.28,103.2271,DOWN,0
2012-06-01,121.71,121.34,123.722,121.4214,103.3867,UP,1
2012-06-04,121.73,122.0,123.222,121.5468,103.5392,DOWN,0
2012-06-05,120.81,121.6,122.116,121.6558,103.7151,UP,1
2012-06-06,126.74,122.19,122.798,121.8488,103.9249,DOWN,0
2012-06-07,126.19,127.72,123.436,122.0468,104.1267,UP,1
2012-06-08,127.14,125.96,124.522,122.2696,104.3279,DOWN,0
2012-06-11,126.08,128.65,125.392,122.492,104.5237,UP,1
2012-06-12,126.84,126.25,126.598,122.7136,104.7282,DOWN,0
2012-06-13,125.17,126.67,126.284,122.877,104.915,DOWN,0
2012-06-14,124.49,125.41,125.944,123.0212,105.0806,DOWN,0
2012-06-15,124.28,124.46,125.372,123.1832,105.2525,UP,1
2012-06-18,127.0,123.94,125.556,123.3972,105.4282,UP,1
2012-06-19,127.32,127.03,125.652,123.6496,105.6096,UP,1
2012-06-20,129.81,127.36,126.58,124.0072,105.8116,DOWN,0
2012-06-21,127.5,130.1,127.182,124.2726,106.0087,DOWN,0
2012-06-22,127.14,127.87,127.754,124.4742,106.1897,DOWN,0
2012-06-25,126.15,125.53,127.584,124.6764,106.3735,UP,1
2012-06-26,127.45,126.09,127.61,124.8848,106.5775,UP,1
2012-06-27,128.0,127.49,127.248,125.0622,106.7893,DOWN,0
2012-06-28,127.57,126.6,127.262,125.2096,106.989,UP,1
2012-06-29,134.3,130.09,128.694,125.5142,107.2126,DOWN,0
2012-07-02,131.95,134.93,129.854,125.7082,107.4251,UP,1
2012-07-03,133.0,132.0,130.964,125.9282,107.6282,UP,1
2012-07-05,133.68,133.23,132.1,126.1672,107.836,DOWN,0
2012-07-06,130.88,132.7,132.762,126.2908,108.0395,UP,1
2012-07-09,130.96,131.01,132.094,126.4018,108.2634,DOWN,0
2012-07-10,130.03,131.86,131.71,126.4596,108.5012,DOWN,0
2012-07-11,127.73,130.17,130.656,126.4918,108.7152,DOWN,0
2012-07-12,127.37,126.7,129.394,126.4978,108.9258,UP,1
2012-07-13,130.83,127.51,129.384,126.5578,109.147,DOWN,0
2012-07-16,129.65,130.25,129.122,126.5632,109.3805,UP,1
2012-07-17,129.87,130.34,129.09,126.6094,109.6214,DOWN,0
2012-07-18,129.64,129.24,129.472,126.6536,109.8613,UP,1
2012-07-19,129.97,130.06,129.992,126.6828,110.1242,DOWN,0
2012-07-20,129.7,128.98,129.766,126.7578,110.384,DOWN,0
2012-07-23,128.73,127.73,129.582,126.7988,110.6269,DOWN,0
2012-07-24,120.01,128.55,127.61,126.6842,110.8174,UP,1
2012-07-25,120.25,120.1,125.732,126.5906,111.0046,DOWN,0
2012-07-26,120.07,122.32,123.752,126.519,111.1812,UP,1
2012-07-27,121.63,121.06,122.138,126.4714,111.3618,DOWN,0
2012-07-30,120.88,121.27,120.568,126.4842,111.5366,UP,1
2012-07-31,123.36,121.01,121.238,126.575,111.7221,DOWN,0
2012-08-01,120.26,124.075,121.24,126.5278,111.8874,UP,1
2012-08-02,121.23,119.3,121.472,126.4456,112.0572,UP,1
2012-08-03,124.22,123.32,121.99,126.4234,112.2391,DOWN,0
2012-08-06,122.98,125.31,122.41,126.384,112.4257,UP,1
2012-08-07,125.45,130.52,122.828,126.4084,112.6266,DOWN,0
2012-08-08,125.13,124.74,123.802,126.3842,112.8099,UP,1
2012-08-09,127.0,125.18,124.956,126.4576,112.9837,UP,1
2012-08-10,127.5,126.12,125.612,126.5476,113.1642,UP,1
2012-08-13,127.64,127.52,126.544,126.6662,113.3528,UP,1
2012-08-14,127.85,128.43,127.024,126.7886,113.5253,UP,1
2012-08-15,128.47,127.43,127.692,126.9418,113.7009,UP,1
2012-08-16,132.33,128.08,128.758,127.0536,113.893,UP,1
2012-08-17,137.77,132.79,130.812,127.2852,114.1311,UP,1
2012-08-20,138.53,138.5,132.99,127.513,114.3706,DOWN,0
2012-08-21,136.81,138.49,134.782,127.7276,114.582,DOWN,0
2012-08-22,136.27,136.16,136.342,127.9162,114.794,UP,1
2012-08-23,136.58,136.21,137.192,128.1444,115.0052,UP,1
2012-08-24,138.56,136.29,137.35,128.4258,115.2055,UP,1
2012-08-27,139.42,139.32,137.528,128.7286,115.4187,DOWN,0
2012-08-28,137.98,139.0,137.762,128.9482,115.6273,UP,1
2012-08-29,138.76,138.46,138.26,129.177,115.8315,DOWN,0
2012-08-30,138.18,137.83,138.58,129.3444,116.0353,UP,1
2012-08-31,138.62,139.27,138.592,129.5668,116.2364,UP,1
2012-09-04,138.67,139.02,138.442,129.7974,116.4441,DOWN,0
2012-09-05,137.03,138.13,138.252,130.015,116.6614,UP,1
2012-09-06,140.41,138.0,138.582,130.2742,116.8914,UP,1
2012-09-07,143.53,140.85,139.652,130.5848,117.1469,DOWN,0
2012-09-10,141.47,143.01,140.222,130.8628,117.3901,UP,1
2012-09-11,142.2,141.47,140.928,131.0208,117.647,UP,1
2012-09-12,142.95,142.4,142.112,131.2408,117.9059,UP,1
2012-09-13,143.1,142.73,142.65,131.4428,118.1565,UP,1
2012-09-14,145.61,143.74,143.066,131.6814,118.4217,DOWN,0
2012-09-17,143.77,145.21,143.526,131.9392,118.6584,DOWN,0
2012-09-18,142.67,143.1,143.62,132.1734,118.8834,UP,1
2012-09-19,143.05,142.74,143.64,132.4338,119.1159,DOWN,0
2012-09-20,142.07,142.84,143.434,132.7206,119.3422,UP,1
2012-09-21,144.51,142.33,143.214,133.0634,119.584,DOWN,0
2012-09-24,143.37,144.13,143.134,133.3142,119.8258,UP,1
2012-09-25,144.95,144.0,143.59,133.6202,120.078,DOWN,0
2012-09-26,141.04,143.98,143.188,133.8436,120.2965,UP,1
2012-09-27,141.09,142.16,142.992,134.0726,120.5219,UP,1
2012-09-28,141.87,140.29,142.464,134.3106,120.7576,DOWN,0
2012-10-01,141.69,141.9,142.128,134.5504,120.9928,UP,1
2012-10-02,142.08,142.87,141.554,134.8174,121.2275,UP,1
2012-10-03,145.31,141.69,142.408,135.3234,121.4742,UP,1
2012-10-04,148.97,146.15,143.984,135.8978,121.7412,UP,1
2012-10-05,150.08,151.12,145.626,136.498,122.007,DOWN,0
2012-10-08,146.84,149.58,146.656,137.0022,122.2555,DOWN,0
2012-10-09,145.98,146.36,147.436,137.5042,122.4992,DOWN,0
2012-10-10,145.06,145.0,147.386,137.9382,122.7322,UP,1
2012-10-11,145.6,146.92,146.712,138.445,122.9689,UP,1
2012-10-12,149.17,146.03,146.53,139.0038,123.2381,DOWN,0
2012-10-15,148.7,149.26,146.902,139.4934,123.4991,UP,1
2012-10-16,150.9,148.4,147.886,140.0518,123.7752,DOWN,0
2012-10-17,149.0,151.17,148.674,140.5228,124.0498,DOWN,0
2012-10-18,148.75,150.0,149.304,140.9952,124.3279,DOWN,0
2012-10-19,145.7,147.5,148.61,141.3692,124.5805,UP,1
2012-10-22,147.39,146.69,148.348,141.767,124.8337,DOWN,0
2012-10-23,131.27,131.55,144.422,141.8396,125.0028,UP,1
2012-10-24,131.42,131.24,140.906,141.911,125.1664,UP,1
2012-10-25,135.11,131.86,138.178,142.0438,125.3501,UP,1
2012-10-26,135.44,135.09,136.126,142.106,125.5372,DOWN,0
2012-10-31,133.21,136.39,133.29,142.0148,125.7154,UP,1
2012-11-01,136.57,132.67,134.35,141.9756,125.9084,UP,1
2012-11-02,136.88,137.91,135.442,141.977,126.1098,DOWN,0
2012-11-05,136.82,136.3,135.784,141.988,126.3069,UP,1
2012-11-06,140.12,137.41,136.72,142.0588,126.5222,DOWN,0
2012-11-07,138.0,137.71,137.678,142.0476,126.7066,DOWN,0
2012-11-08,137.15,137.71,137.794,142.0022,126.8896,UP,1
2012-11-09,137.32,137.01,137.882,141.989,127.0652,DOWN,0
2012-11-12,135.56,137.2,137.63,141.925,127.2339,UP,1
2012-11-13,136.0,135.94,136.806,141.8814,127.4071,DOWN,0
2012-11-14,131.39,136.31,135.484,141.7368,127.5532,DOWN,0
2012-11-15,125.65,122.5,133.184,141.4764,127.6588,UP,1
2012-11-16,128.78,116.61,131.476,141.3114,127.7686,UP,1
2012-11-19,130.09,129.44,130.382,141.105,127.8887,UP,1
2012-11-20,131.08,130.28,129.398,140.856,128.005,UP,1
2012-11-21,131.52,130.77,129.424,140.657,128.1255,UP,1
2012-11-23,132.4,131.7,130.774,140.461,128.2184,UP,1
2012-11-26,133.01,131.45,131.62,140.2622,128.3034,UP,1
2012-11-27,133.52,132.01,132.306,140.0706,128.3905,DOWN,0
2012-11-28,133.39,131.28,132.768,139.8262,128.4765,UP,1
2012-11-29,134.93,135.03,133.45,139.6494,128.5602,UP,1
2012-11-30,136.02,135.29,134.174,139.5164,128.658,DOWN,0
2012-12-03,133.18,136.42,134.208,139.319,128.7489,UP,1
2012-12-04,133.36,130.85,134.176,139.1448,128.8339,UP,1
2012-12-05,134.29,133.27,134.356,138.9404,128.9257,UP,1
2012-12-06,134.83,134.35,134.336,138.7696,129.0186,DOWN,0
2012-12-07,129.72,133.91,133.076,138.465,129.0803,UP,1
2012-12-10,130.08,129.49,132.456,138.2458,129.1453,UP,1
2012-12-11,130.86,130.61,131.956,138.0412,129.2143,DOWN,0
2012-12-12,128.19,131.18,130.736,137.7676,129.2676,DOWN,0
2012-12-13,126.18,127.79,129.006,137.4574,129.3142,DOWN,0
2012-12-14,125.52,126.14,128.166,137.1262,129.3478,UP,1
2012-12-17,128.22,126.44,127.794,136.7844,129.4034,UP,1
2012-12-18,131.83,128.64,127.988,136.4416,129.4876,UP,1
2012-12-19,133.89,131.44,129.128,136.1178,129.5805,UP,1
2012-12-20,134.67,133.85,130.826,135.8744,129.6944,UP,1
2012-12-21,135.11,133.5,132.744,135.657,129.807,UP,1
2012-12-24,135.18,134.54,134.136,135.4594,129.9132,DOWN,0
2012-12-26,133.22,134.18,134.414,135.2118,130.0104,UP,1
2012-12-27,134.58,133.11,134.552,134.92,130.1141,DOWN,0
2012-12-28,133.05,133.34,134.228,134.607,130.202,UP,1
2012-12-31,136.36,132.45,134.478,134.3162,130.3086,UP,1
2013-01-02,140.0,138.8,135.442,134.1362,130.4321,DOWN,0
2013-01-03,139.61,140.06,136.72,133.9534,130.5536,UP,1
2013-01-04,140.29,139.55,137.862,133.8452,130.6893,UP,1
2013-01-07,140.75,139.85,139.402,133.7124,130.8268,DOWN,0
2013-01-08,137.5,140.36,139.63,133.837,130.9411,UP,1
2013-01-09,139.59,137.8,139.548,134.0004,131.0617,DOWN,0
2013-01-10,136.09,140.15,138.844,134.02,131.1654,UP,1
2013-01-11,137.53,136.56,138.292,134.0618,131.2676,DOWN,0
2013-01-14,135.75,137.16,137.292,134.1126,131.3649,DOWN,0
2013-01-15,135.48,134.83,136.888,134.0908,131.4623,DOWN,0
2013-01-16,134.81,135.18,135.932,134.0494,131.5615,UP,1
2013-01-17,136.69,135.24,136.052,134.0468,131.6662,DOWN,0
2013-01-18,136.22,136.78,135.79,133.9688,131.7623,UP,1
2013-01-22,137.02,136.08,136.044,133.9492,131.861,UP,1
2013-01-23,137.43,136.98,136.434,133.9548,131.9672,UP,1
2013-01-24,138.21,137.14,137.114,133.9726,132.0768,UP,1
2013-01-25,138.41,138.63,137.458,134.0296,132.1953,DOWN,0
2013-01-28,136.87,139.19,137.588,134.047,132.32,UP,1
2013-01-29,137.83,136.44,137.75,134.1758,132.438,DOWN,0
2013-01-30,137.82,137.2,137.828,134.4192,132.5418,DOWN,0
2013-01-31,135.44,137.74,137.274,134.5524,132.6388,UP,1
2013-02-01,136.42,136.45,136.876,134.679,132.7358,UP,1
2013-02-04,137.72,135.99,137.046,134.8118,132.8287,UP,1
2013-02-05,139.44,139.07,137.368,134.9702,132.9249,UP,1
2013-02-06,139.74,139.12,137.752,135.117,133.0283,UP,1
2013-02-07,143.61,139.9,139.386,135.329,133.1351,DOWN,0
2013-02-08,143.05,143.6,140.712,135.5196,133.2403,UP,1
2013-02-11,145.18,143.25,142.204,135.7554,133.3576,DOWN,0
2013-02-12,144.91,145.55,143.298,135.955,133.4586,DOWN,0
2013-02-13,144.75,145.0,144.3,136.1296,133.5553,DOWN,0
2013-02-14,143.44,144.28,144.266,136.3348,133.6368,UP,1
2013-02-15,143.77,143.21,144.41,136.543,133.7251,DOWN,0
2013-02-19,143.05,143.73,143.984,136.7182,133.805,DOWN,0
2013-02-20,139.86,143.26,142.974,136.8188,133.8651,UP,1
2013-02-21,141.16,139.47,142.256,137.0476,133.924,UP,1
2013-02-22,142.74,141.5,142.116,137.3008,133.9999,DOWN,0
2013-02-25,138.83,143.19,141.128,137.4602,134.0569,UP,1
2013-02-26,139.18,139.53,140.354,137.68,134.1103,UP,1
2013-02-27,142.6,139.28,140.902,138.0084,134.1935,DOWN,0
2013-02-28,142.34,142.82,141.138,138.3448,134.2718,UP,1
2013-03-01,142.68,141.71,141.126,138.634,134.3565,DOWN,0
2013-03-04,141.75,142.09,141.71,138.8324,134.4406,UP,1
2013-03-05,142.84,142.62,142.442,139.0114,134.5366,UP,1
2013-03-06,143.51,143.65,142.624,139.1882,134.6341,UP,1
2013-03-07,143.72,143.96,142.9,139.3604,134.7515,UP,1
2013-03-08,143.85,144.36,143.134,139.5338,134.8766,UP,1
2013-03-11,147.56,146.45,144.296,139.8206,135.0013,DOWN,0
2013-03-12,146.9,147.67,145.108,140.067,135.1091,UP,1
2013-03-13,150.59,146.97,146.524,140.4178,135.2354,UP,1
2013-03-14,150.91,150.97,147.962,140.7088,135.3652,UP,1
2013-03-15,151.02,150.27,149.396,140.9292,135.4992,DOWN,0
2013-03-18,150.1,149.48,149.904,141.139,135.618,UP,1
2013-03-19,150.44,150.45,150.612,141.342,135.7535,UP,1
2013-03-20,151.71,150.96,150.836,141.5612,135.8971,DOWN,0
2013-03-21,149.71,150.81,150.596,141.8054,136.0371,DOWN,0
2013-03-22,149.35,150.2,150.262,142.0006,136.1752,DOWN,0
2013-03-25,148.28,149.78,149.898,142.2444,136.3125,UP,1
2013-03-26,150.27,149.16,149.864,142.4992,136.4302,UP,1
