ticker,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-06-03,26.905,27.29,25.5986,26.885,26.6631,DOWN,0
2005-06-06,26.445,27.0,25.6268,26.796,26.5747,DOWN,0
2005-06-07,26.335,26.07,25.6532,26.767,26.4982,DOWN,0
2005-06-08,25.915,26.31,25.6811,26.528,26.4543,DOWN,0
2005-06-09,25.725,25.91,25.7086,26.265,26.3958,DOWN,0
2005-06-10,25.715,25.475,25.7373,26.027,26.3345,UP,1
2005-06-13,25.815,25.59,25.7679,25.901,26.2668,DOWN,0
2005-06-14,25.595,25.715,25.7964,25.753,26.2002,UP,1
2005-06-15,26.545,26.07,25.8316,25.879,26.1529,UP,1
2005-06-16,26.85,26.575,25.868,26.104,26.1125,UP,1
2005-06-17,27.18,27.225,25.9059,26.397,26.0831,DOWN,0
2005-06-20,26.465,26.915,25.9372,26.527,26.0597,DOWN,0
2005-06-21,25.34,25.625,25.9624,26.476,26.0128,DOWN,0
2005-06-22,24.99,25.33,25.9834,26.165,25.9521,DOWN,0
2005-06-23,23.75,24.725,25.9992,25.545,25.9037,DOWN,0
2005-06-24,23.25,23.735,26.0049,24.759,25.8697,UP,1
2005-06-27,23.285,23.265,26.0099,24.123,25.8475,UP,1
2005-06-28,23.835,23.9,26.0185,23.822,25.8075,DOWN,0
2005-06-29,23.535,23.95,26.0257,23.531,25.7455,DOWN,0
2005-06-30,22.81,24.0,26.0301,23.343,25.684,UP,1
2005-07-01,23.21,23.125,26.036,23.335,25.6122,UP,1
2005-07-05,23.725,23.205,26.0426,23.423,25.5552,UP,1
2005-07-06,23.93,23.825,26.05,23.442,25.5003,UP,1
2005-07-07,24.17,23.85,26.059,23.569,25.4677,UP,1
2005-07-08,24.58,24.25,26.0702,23.923,25.4555,UP,1
2005-07-11,25.25,24.55,26.0882,24.331,25.4628,DOWN,0
2005-07-12,25.0,25.1,26.1054,24.586,25.4518,UP,1
2005-07-13,25.265,24.75,26.1235,24.853,25.4471,DOWN,0
2005-07-14,24.775,25.5,26.1342,24.974,25.4311,UP,1
2005-07-15,24.865,25.05,26.147,25.031,25.4014,UP,1
2005-07-18,24.95,24.725,26.1575,24.971,25.3773,UP,1
2005-07-19,25.775,25.025,26.1701,25.126,25.3576,UP,1
2005-07-20,26.925,25.595,26.1838,25.458,25.3596,UP,1
2005-07-21,27.175,26.5,26.1999,25.938,25.3929,UP,1
2005-07-22,27.66,27.775,26.2155,26.497,25.4273,DOWN,0
2005-07-25,27.15,27.685,26.2298,26.937,25.4812,UP,1
2005-07-26,27.77,27.14,26.2507,27.336,25.557,DOWN,0
2005-07-27,27.575,27.77,26.27,27.466,25.6184,UP,1
2005-07-28,28.1,27.745,26.2942,27.651,25.6764,DOWN,0
2005-07-29,27.725,28.05,26.322,27.664,25.7035,UP,1
2005-08-01,27.835,27.72,26.3509,27.801,25.7396,UP,1
2005-08-02,29.215,28.25,26.3862,28.09,25.8078,DOWN,0
2005-08-03,28.7,29.215,26.4202,28.315,25.8594,DOWN,0
2005-08-04,28.45,28.625,26.4638,28.385,25.9109,DOWN,0
2005-08-05,28.025,28.325,26.5033,28.445,25.9604,UP,1
2005-08-08,28.53,28.14,26.5436,28.584,26.0027,DOWN,0
2005-08-09,28.495,28.835,26.5857,28.44,26.0348,UP,1
2005-08-10,28.96,28.555,26.6262,28.492,26.0844,UP,1
2005-08-11,29.25,29.02,26.664,28.652,26.1272,DOWN,0
2005-08-12,29.07,29.25,26.7027,28.861,26.1678,UP,1
2005-08-15,29.28,29.07,26.7466,29.011,26.2153,DOWN,0
2005-08-16,28.215,29.175,26.7821,28.955,26.2507,UP,1
2005-08-17,28.34,28.215,26.8166,28.831,26.2908,DOWN,0
2005-08-18,27.525,28.115,26.8419,28.486,26.323,DOWN,0
2005-08-19,27.51,27.7,26.8631,28.174,26.3587,UP,1
2005-08-22,27.925,27.75,26.8825,27.903,26.4029,DOWN,0
2005-08-23,27.255,27.9,26.9004,27.711,26.4317,DOWN,0
2005-08-24,26.74,27.03,26.9142,27.391,26.4546,UP,1
2005-08-25,27.165,26.75,26.9281,27.319,26.467,DOWN,0
2005-08-26,26.835,27.125,26.9374,27.184,26.4667,UP,1
2005-08-29,27.82,26.725,26.9529,27.163,26.4795,DOWN,0
2005-08-30,27.595,27.82,26.9625,27.231,26.5021,UP,1
2005-08-31,28.24,27.595,26.9746,27.531,26.5601,UP,1
2005-09-01,28.95,28.55,26.9928,27.888,26.6393,UP,1
2005-09-02,28.995,29.125,27.0093,28.32,26.7442,DOWN,0
2005-09-06,28.825,29.345,27.03,28.521,26.8557,UP,1
2005-09-07,29.275,29.325,27.0527,28.857,26.9755,UP,1
2005-09-08,29.375,29.15,27.071,29.084,27.0863,UP,1
2005-09-09,30.135,29.42,27.0953,29.321,27.2183,DOWN,0
2005-09-12,29.985,30.7,27.1174,29.519,27.3618,DOWN,0
2005-09-13,29.73,29.87,27.1309,29.7,27.4922,DOWN,0
2005-09-14,29.47,29.775,27.1446,29.739,27.6071,UP,1
2005-09-15,29.475,29.6,27.1597,29.759,27.718,UP,1
2005-09-16,29.85,29.73,27.1782,29.702,27.8316,DOWN,0
2005-09-19,29.755,29.96,27.2012,29.656,27.9351,DOWN,0
2005-09-20,28.48,29.175,27.214,29.406,27.9997,UP,1
2005-09-21,28.99,28.625,27.2319,29.31,28.0795,UP,1
2005-09-22,29.175,29.125,27.2544,29.25,28.1577,UP,1
2005-09-23,29.775,29.0,27.2817,29.235,28.2577,DOWN,0
2005-09-26,29.7,29.84,27.3063,29.224,28.3544,DOWN,0
2005-09-27,29.16,29.5,27.3272,29.36,28.4386,DOWN,0
2005-09-28,29.135,29.15,27.3429,29.389,28.5058,DOWN,0
2005-09-29,28.88,29.09,27.3581,29.33,28.5449,UP,1
2005-09-30,29.495,28.825,27.3718,29.274,28.5913,DOWN,0
2005-10-03,29.305,29.475,27.3865,29.195,28.6242,DOWN,0
2005-10-04,28.535,29.305,27.3971,29.07,28.6519,DOWN,0
2005-10-05,27.445,28.2,27.403,28.732,28.6454,UP,1
2005-10-06,27.55,27.48,27.4041,28.466,28.6449,UP,1
2005-10-07,28.01,27.62,27.4092,28.169,28.6431,DOWN,0
2005-10-10,27.485,28.0,27.412,27.805,28.6383,UP,1
2005-10-11,27.61,27.625,27.4152,27.62,28.6338,DOWN,0
2005-10-12,27.205,27.45,27.4135,27.572,28.5936,DOWN,0
2005-10-13,26.635,26.705,27.4095,27.389,28.5523,UP,1
2005-10-14,27.195,26.865,27.417,27.226,28.5272,UP,1
2005-10-17,27.585,27.305,27.4241,27.246,28.5184,DOWN,0
2005-10-18,27.0,27.53,27.433,27.124,28.4878,UP,1
2005-10-19,27.75,26.825,27.4464,27.233,28.4729,DOWN,0
2005-10-20,27.15,28.7,27.458,27.336,28.4367,UP,1
2005-10-21,28.425,27.625,27.4771,27.582,28.4202,UP,1
2005-10-24,29.5,28.565,27.5013,27.965,28.4288,UP,1
2005-10-25,29.56,29.545,27.5243,28.477,28.4344,UP,1
2005-10-26,29.645,29.56,27.5516,28.856,28.463,DOWN,0
2005-10-27,28.835,29.5,27.5727,29.193,28.4729,UP,1
2005-10-28,29.96,29.15,27.5965,29.5,28.5216,DOWN,0
2005-10-31,29.925,29.96,27.6153,29.585,28.5699,UP,1
2005-11-01,31.165,30.05,27.6413,29.906,28.6347,UP,1
2005-11-02,31.67,31.085,27.6708,30.311,28.723,DOWN,0
2005-11-03,31.21,31.775,27.6998,30.786,28.8124,DOWN,0
2005-11-04,31.105,31.175,27.7263,31.015,28.8912,UP,1
2005-11-07,31.315,30.95,27.7549,31.293,28.9808,DOWN,0
2005-11-08,31.23,31.25,27.7781,31.306,29.049,UP,1
2005-11-09,31.75,31.375,27.8045,31.322,29.1321,DOWN,0
2005-11-10,31.52,31.75,27.8262,31.384,29.1977,UP,1
2005-11-11,32.425,31.545,27.8511,31.648,29.2672,DOWN,0
2005-11-14,31.765,32.475,27.8695,31.738,29.3226,DOWN,0
2005-11-15,31.385,31.085,27.8864,31.769,29.3738,UP,1
2005-11-16,31.65,31.4,27.9033,31.749,29.4213,UP,1
2005-11-17,32.31,31.85,27.9223,31.907,29.48,DOWN,0
2005-11-18,31.67,32.06,27.9393,31.756,29.5107,UP,1
2005-11-21,32.72,31.5,27.9605,31.947,29.5654,DOWN,0
2005-11-22,32.25,32.275,27.9791,32.12,29.6158,UP,1
2005-11-23,32.74,32.75,28.0051,32.338,29.6812,UP,1
2005-11-25,32.925,32.29,28.0284,32.461,29.7502,DOWN,0
2005-11-28,32.475,33.09,28.0485,32.622,29.8027,UP,1
2005-11-29,33.32,32.7,28.0713,32.742,29.874,UP,1
2005-11-30,33.54,33.4,28.0971,33.0,29.9752,UP,1
2005-12-01,34.37,33.7,28.1198,33.326,30.0828,DOWN,0
2005-12-02,34.025,34.24,28.143,33.546,30.1798,UP,1
2005-12-05,34.34,34.26,28.164,33.919,30.2711,UP,1
2005-12-06,34.62,34.34,28.1919,34.179,30.3695,DOWN,0
2005-12-07,34.375,34.62,28.2158,34.346,30.4738,DOWN,0
2005-12-08,33.845,33.945,28.2308,34.241,30.568,DOWN,0
2005-12-09,33.475,33.825,28.2397,34.131,30.6599,UP,1
2005-12-12,33.52,33.6,28.2515,33.967,30.7404,DOWN,0
2005-12-13,33.44,32.775,28.2679,33.731,30.8231,DOWN,0
2005-12-14,32.96,33.315,28.28,33.448,30.9116,UP,1
2005-12-15,32.99,32.975,28.2935,33.277,31.0225,UP,1
2005-12-16,33.12,33.175,28.2995,33.206,31.1339,DOWN,0
2005-12-19,32.775,33.2,28.3087,33.057,31.2292,DOWN,0
2005-12-20,32.775,32.75,28.323,32.924,31.335,UP,1
2005-12-21,33.95,32.975,28.3456,33.122,31.4618,DOWN,0
2005-12-22,33.62,34.1,28.3695,33.248,31.5901,UP,1
2005-12-23,34.0,33.6,28.3832,33.424,31.7374,DOWN,0
2005-12-27,33.62,34.1,28.3967,33.593,31.8659,DOWN,0
2005-12-28,33.615,33.45,28.4074,33.761,31.9865,UP,1
2005-12-29,33.82,33.5,28.4239,33.735,32.1229,DOWN,0
2005-12-30,33.36,33.675,28.4357,33.683,32.2351,UP,1
2006-01-03,34.68,34.0,28.455,33.819,32.3857,UP,1
2006-01-04,35.225,34.775,28.4728,34.14,32.5217,DOWN,0
2006-01-05,34.965,34.8,28.4911,34.41,32.631,UP,1
2006-01-06,35.975,35.375,28.518,34.841,32.7593,UP,1
2006-01-09,36.22,35.8,28.5448,35.413,32.8908,DOWN,0
2006-01-10,36.045,35.35,28.5742,35.686,33.035,DOWN,0
2006-01-11,35.92,36.2,28.6133,35.825,33.1542,DOWN,0
2006-01-12,34.995,35.575,28.645,35.831,33.2556,DOWN,0
2006-01-13,34.735,34.85,28.6748,35.583,33.327,UP,1
2006-01-17,35.275,34.825,28.7051,35.394,33.3991,DOWN,0
2006-01-18,34.225,34.975,28.7316,35.03,33.4594,UP,1
2006-01-19,35.25,34.345,28.7633,34.896,33.5423,DOWN,0
2006-01-20,35.02,35.15,28.7941,34.901,33.6164,UP,1
2006-01-23,36.2,35.1,28.8319,35.194,33.7158,UP,1
2006-01-24,37.915,36.625,28.8832,35.722,33.8391,UP,1
2006-01-25,38.67,37.925,28.9382,36.611,33.9821,UP,1
2006-01-26,40.21,38.94,28.9991,37.603,34.1378,UP,1
2006-01-27,42.75,42.375,29.082,39.149,34.3575,DOWN,0
2006-01-30,42.3,42.75,29.1688,40.369,34.5758,DOWN,0
2006-01-31,42.115,41.725,29.2573,41.209,34.7851,DOWN,0
2006-02-01,41.72,41.875,29.3368,41.819,34.9733,DOWN,0
2006-02-02,40.62,41.7,29.4067,41.901,35.1523,UP,1
2006-02-03,41.315,40.62,29.4838,41.614,35.3242,UP,1
2006-02-06,43.905,42.0,29.5694,41.935,35.5573,DOWN,0
2006-02-07,41.05,43.075,29.6417,41.722,35.7235,DOWN,0
2006-02-08,40.035,41.25,29.7085,41.385,35.8657,DOWN,0
2006-02-09,39.575,40.053,29.7774,41.176,36.0077,UP,1
2006-02-10,40.215,39.595,29.8525,40.956,36.1456,DOWN,0
2006-02-13,39.68,40.215,29.9265,40.111,36.2684,UP,1
2006-02-14,41.345,39.675,30.0055,40.17,36.4079,DOWN,0
2006-02-15,40.455,41.345,30.0803,40.254,36.5365,UP,1
2006-02-16,41.875,40.7,30.1618,40.714,36.6872,DOWN,0
2006-02-17,41.225,41.875,30.2361,40.916,36.8193,UP,1
2006-02-21,42.06,41.325,30.3157,41.392,36.973,UP,1
2006-02-22,42.695,42.09,30.3953,41.662,37.15,UP,1
2006-02-23,43.165,43.395,30.477,42.204,37.3438,UP,1
2006-02-24,43.35,42.9275,30.5662,42.499,37.5404,UP,1
2006-02-27,43.485,43.725,30.654,42.951,37.7413,DOWN,0
2006-02-28,43.025,43.2,30.7468,43.144,37.9426,UP,1
2006-03-01,43.755,43.15,30.8457,43.356,38.1579,UP,1
2006-03-02,44.475,43.75,30.9456,43.618,38.385,DOWN,0
2006-03-03,43.875,44.6,31.0389,43.723,38.607,UP,1
2006-03-06,45.025,44.7,31.1322,44.031,38.852,DOWN,0
2006-03-07,43.935,44.9,31.2217,44.213,39.0517,UP,1
2006-03-08,44.425,43.685,31.3148,44.347,39.2678,UP,1
2006-03-09,45.05,45.245,31.4095,44.462,39.4888,UP,1
2006-03-10,47.54,46.25,31.5178,45.195,39.7672,DOWN,0
2006-03-13,46.375,48.0,31.6219,45.465,40.0224,UP,1
2006-03-14,47.9,46.0,31.7294,46.258,40.304,UP,1
2006-03-15,48.61,47.98,31.8379,47.095,40.609,DOWN,0
2006-03-16,48.435,48.599,31.9477,47.772,40.8841,UP,1
2006-03-17,49.32,48.75,32.0588,48.128,41.166,UP,1
2006-03-20,49.5,49.985,32.1711,48.753,41.4567,DOWN,0
2006-03-21,48.805,49.5,32.2806,48.934,41.7133,UP,1
2006-03-22,49.63,48.91,32.3965,49.138,41.9815,UP,1
2006-03-23,50.8,49.875,32.5188,49.611,42.2766,UP,1
2006-03-24,51.16,50.51,32.6451,49.979,42.5814,UP,1
2006-03-27,52.16,51.55,32.7772,50.511,42.9247,DOWN,0
2006-03-28,51.885,52.16,32.9081,51.127,43.2677,UP,1
2006-03-29,52.905,52.2,33.0435,51.782,43.6203,UP,1
2006-03-30,53.325,54.901,33.1822,52.287,44.0023,DOWN,0
2006-03-31,52.395,52.95,33.3114,52.534,44.3452,UP,1
2006-04-03,54.02,52.75,33.4473,52.906,44.7252,DOWN,0
2006-04-04,53.96,53.6,33.5812,53.321,45.0804,UP,1
2006-04-05,55.35,53.96,33.7256,53.81,45.4291,UP,1
2006-04-06,55.43,55.3,33.8761,54.231,45.7643,DOWN,0
2006-04-07,54.17,55.43,34.022,54.586,46.0435,UP,1
2006-04-10,54.3,54.045,34.1747,54.642,46.2745,DOWN,0
2006-04-11,53.165,54.5,34.3243,54.483,46.4918,UP,1
2006-04-12,53.605,53.245,34.4759,54.134,46.7216,UP,1
2006-04-13,54.775,53.35,34.6306,54.003,46.9827,UP,1
2006-04-17,56.205,55.255,34.7939,54.41,47.2944,UP,1
2006-04-18,58.435,56.8,34.9721,55.237,47.6368,UP,1
2006-04-19,59.39,58.4,35.153,56.482,47.9465,DOWN,0
2006-04-20,56.065,57.85,35.3147,56.974,48.2468,UP,1
2006-04-21,56.75,56.515,35.4788,57.369,48.5811,DOWN,0
2006-04-24,56.475,56.65,35.6403,57.423,48.9191,DOWN,0
2006-04-25,55.975,56.925,35.7973,56.931,49.2343,DOWN,0
2006-04-26,55.775,56.49,35.9499,56.208,49.5562,DOWN,0
2006-04-27,53.36,55.525,36.0917,55.667,49.7965,UP,1
2006-04-28,54.41,53.5,36.2374,55.199,50.0756,UP,1
2006-05-01,57.435,55.0,36.4007,55.391,50.3868,UP,1
2006-05-02,58.035,57.725,36.5666,55.803,50.723,UP,1
2006-05-03,58.61,58.495,36.7349,56.37,51.054,UP,1
2006-05-04,59.65,59.0,36.9042,57.628,51.3931,DOWN,0
2006-05-05,58.525,59.525,37.0622,58.451,51.7003,UP,1
2006-05-08,59.62,59.275,37.2245,58.888,52.0257,DOWN,0
2006-05-09,58.45,59.62,37.3784,58.971,52.325,UP,1
2006-05-10,59.475,58.475,37.54,59.144,52.654,DOWN,0
2006-05-11,56.545,59.875,37.6839,58.523,52.9098,DOWN,0
2006-05-12,55.75,56.55,37.8248,57.968,53.1353,DOWN,0
2006-05-15,55.33,54.95,37.9609,57.11,53.3644,UP,1
2006-05-16,55.505,55.87,38.0998,56.521,53.574,DOWN,0
2006-05-17,52.7,55.005,38.2241,55.166,53.7493,DOWN,0
2006-05-18,52.4,53.0,38.3401,54.337,53.9088,UP,1
2006-05-19,52.475,52.4,38.4589,53.682,54.0573,DOWN,0
2006-05-22,50.125,52.325,38.5673,52.641,54.109,UP,1
2006-05-23,51.16,51.4,38.683,51.772,54.2047,UP,1
2006-05-24,52.275,51.16,38.8017,51.687,54.2922,UP,1
2006-05-25,54.46,52.4,38.9315,52.099,54.4092,UP,1
2006-05-26,56.18,54.6,39.0677,52.84,54.5641,DOWN,0
2006-05-30,53.08,56.0,39.1868,53.431,54.6393,DOWN,0
2006-05-31,52.635,53.65,39.3046,53.726,54.702,UP,1
2006-06-01,53.38,52.26,39.4251,53.947,54.7935,UP,1
2006-06-02,53.9,55.0,39.5536,53.835,54.8789,DOWN,0
2006-06-05,50.41,53.05,39.6639,52.681,54.8711,UP,1
2006-06-06,51.4,50.27,39.7833,52.345,54.8759,DOWN,0
2006-06-07,47.92,51.4,39.8853,51.402,54.7911,UP,1
2006-06-08,48.9,46.92,39.9902,50.506,54.7314,UP,1
2006-06-09,49.26,49.25,40.1002,49.578,54.6585,DOWN,0
2006-06-12,47.21,49.96,40.2026,48.938,54.5362,DOWN,0
2006-06-13,46.22,47.32,40.2978,47.902,54.4127,UP,1
2006-06-14,47.81,46.3,40.4027,47.88,54.2885,UP,1
2006-06-15,50.94,48.8,40.5183,48.288,54.2281,DOWN,0
2006-06-16,50.55,50.84,40.6331,48.546,54.1321,DOWN,0
2006-06-19,48.62,51.5,40.735,48.828,53.9959,UP,1
2006-06-20,49.18,49.42,40.8362,49.42,53.8961,UP,1
2006-06-21,50.77,48.7,40.945,50.012,53.8255,DOWN,0
2006-06-22,49.73,50.55,41.0496,49.77,53.7568,UP,1
2006-06-23,51.37,49.98,41.16,49.934,53.7121,UP,1
2006-06-26,51.91,51.8,41.2727,50.592,53.6548,UP,1
2006-06-27,51.99,52.35,41.382,51.154,53.5705,UP,1
2006-06-28,52.93,51.75,41.4967,51.586,53.4604,UP,1
2006-06-29,54.86,53.4,41.6224,52.612,53.3698,DOWN,0
2006-06-30,54.25,55.25,41.7463,53.188,53.3335,UP,1
2006-07-03,55.94,55.5,41.8786,53.994,53.3173,DOWN,0
2006-07-05,54.01,55.2,41.9994,54.398,53.268,DOWN,0
2006-07-06,53.42,54.21,42.1177,54.496,53.2169,UP,1
2006-07-07,54.19,53.01,42.2463,54.362,53.1852,UP,1
2006-07-10,54.97,54.6,42.3762,54.506,53.2174,DOWN,0
2006-07-11,54.5,54.65,42.5028,54.218,53.2192,DOWN,0
2006-07-12,54.21,54.35,42.625,54.258,53.1547,DOWN,0
2006-07-13,49.78,53.78,42.7254,53.53,52.9896,UP,1
2006-07-14,50.38,50.75,42.8315,52.768,52.825,DOWN,0
2006-07-17,48.62,49.68,42.9289,51.498,52.6044,UP,1
2006-07-18,49.78,49.0,43.0334,50.554,52.4295,UP,1
2006-07-19,52.7,50.0,43.1494,50.252,52.2911,DOWN,0
2006-07-20,50.14,53.95,43.2536,50.324,52.1249,DOWN,0
2006-07-21,48.45,50.65,43.3532,49.938,51.9044,UP,1
2006-07-24,50.19,49.22,43.4669,50.252,51.7773,UP,1
2006-07-25,51.3,50.4,43.5856,50.556,51.6883,UP,1
2006-07-26,51.6,51.52,43.7036,50.336,51.6137,DOWN,0
2006-07-27,51.15,52.3,43.8219,50.538,51.5266,UP,1
2006-07-28,52.55,51.0,43.9466,51.358,51.5236,UP,1
2006-07-31,53.17,51.55,44.0764,51.954,51.539,DOWN,0
2006-08-01,51.57,53.0,44.2011,52.008,51.5209,UP,1
2006-08-02,53.47,51.85,44.3325,52.382,51.5878,DOWN,0
2006-08-03,52.86,51.85,44.4589,52.724,51.6218,DOWN,0
2006-08-04,51.22,54.0,44.58,52.458,51.6007,UP,1
2006-08-07,52.2,51.6,44.7022,52.264,51.5555,DOWN,0
2006-08-08,51.78,52.45,44.8254,52.306,51.4675,UP,1
2006-08-09,51.82,52.4,44.9423,51.976,51.4423,DOWN,0
2006-08-10,51.27,51.02,45.0512,51.658,51.415,DOWN,0
2006-08-11,48.77,50.8,45.1472,51.168,51.3228,UP,1
2006-08-14,48.85,49.5,45.2433,50.498,51.2218,UP,1
2006-08-15,50.51,49.7,45.3516,50.244,51.2238,UP,1
2006-08-16,52.28,50.79,45.4632,50.336,51.2414,DOWN,0
2006-08-17,50.78,52.28,45.5675,50.238,51.2986,UP,1
2006-08-18,51.58,51.0,45.6696,50.8,51.3522,DOWN,0
2006-08-21,51.35,51.33,45.768,51.3,51.394,UP,1
2006-08-22,51.81,51.1,45.871,51.56,51.486,DOWN,0
2006-08-23,50.28,51.6,45.9669,51.16,51.5672,DOWN,0
2006-08-24,49.75,50.2,46.059,50.954,51.606,DOWN,0
2006-08-25,49.55,49.6,46.1506,50.548,51.5782,UP,1
2006-08-28,49.89,48.7,46.2413,50.256,51.565,UP,1
2006-08-29,50.0,51.0,46.3337,49.894,51.5926,DOWN,0
2006-08-30,48.64,50.0,46.4148,49.566,51.5818,UP,1
2006-08-31,48.87,49.09,46.5003,49.39,51.5438,UP,1
2006-09-01,49.68,49.06,46.5918,49.416,51.5428,UP,1
2006-09-05,51.74,49.25,46.6923,49.786,51.5502,DOWN,0
2006-09-06,50.35,50.97,46.7825,49.856,51.519,DOWN,0
2006-09-07,49.76,49.5,46.8729,50.08,51.4744,DOWN,0
2006-09-08,49.67,49.6,46.9577,50.24,51.4092,DOWN,0
2006-09-11,46.37,49.42,47.0283,49.578,51.2394,UP,1
2006-09-12,46.4,47.14,47.0966,48.51,51.0824,UP,1
2006-09-13,47.72,46.5,47.1705,47.984,50.918,DOWN,0
2006-09-14,46.66,47.71,47.2415,47.364,50.771,UP,1
2006-09-15,46.76,47.22,47.3087,46.782,50.6378,UP,1
2006-09-18,48.77,46.68,47.3848,47.262,50.5294,DOWN,0
2006-09-19,48.14,48.61,47.4537,47.61,50.3928,UP,1
2006-09-20,48.74,48.42,47.5272,47.814,50.2776,DOWN,0
2006-09-21,47.67,48.68,47.5939,48.016,50.1468,DOWN,0
2006-09-22,46.97,48.1,47.6556,48.058,50.0906,UP,1
2006-09-25,47.17,46.0,47.7196,47.738,50.0264,UP,1
2006-09-26,49.47,47.2,47.7977,48.004,50.0434,DOWN,0
2006-09-27,49.14,48.05,47.8761,48.084,50.0306,UP,1
2006-09-28,49.58,48.34,47.9564,48.466,49.9682,DOWN,0
2006-09-29,49.49,48.651,48.0366,48.97,49.9552,UP,1
2006-10-02,49.93,49.8,48.1215,49.522,49.9848,DOWN,0
2006-10-03,48.35,49.03,48.1983,49.298,49.948,UP,1
2006-10-04,48.75,48.35,48.2764,49.22,49.897,UP,1
2006-10-05,51.98,49.25,48.3724,49.7,49.9046,DOWN,0
2006-10-06,51.12,50.55,48.4642,50.026,49.904,UP,1
2006-10-09,52.67,51.95,48.5578,50.574,49.9064,UP,1
2006-10-10,53.13,52.0,48.6553,51.53,49.9056,DOWN,0
2006-10-11,52.59,52.8,48.7483,52.298,49.926,UP,1
2006-10-12,54.01,52.58,48.8502,52.704,49.9368,UP,1
2006-10-13,54.78,53.46,48.956,53.436,49.9752,UP,1
2006-10-16,55.88,55.2,49.0663,54.078,50.0684,DOWN,0
2006-10-17,54.85,55.45,49.1738,54.422,50.1214,DOWN,0
2006-10-18,54.3,55.4,49.2719,54.764,50.1718,UP,1
2006-10-19,54.7,53.29,49.3693,54.902,50.2294,DOWN,0
2006-10-20,54.05,54.56,49.4647,54.756,50.285,UP,1
2006-10-23,55.11,53.88,49.5604,54.602,50.4118,UP,1
2006-10-24,61.58,54.9,49.6872,55.948,50.6664,DOWN,0
2006-10-25,59.16,60.85,49.8027,56.92,50.8394,UP,1
2006-10-26,59.63,59.95,49.9213,57.906,50.9864,DOWN,0
2006-10-27,58.36,59.49,50.0381,58.768,51.138,DOWN,0
2006-10-30,57.73,58.22,50.1531,59.292,51.261,UP,1
2006-10-31,58.41,57.8,50.2688,58.658,51.4022,DOWN,0
2006-11-01,57.32,57.51,50.3842,58.29,51.5124,UP,1
2006-11-02,57.42,57.06,50.4951,57.848,51.6552,UP,1
2006-11-03,57.5,57.86,50.6075,57.676,51.8102,UP,1
2006-11-06,59.58,58.75,50.7244,58.046,52.0108,DOWN,0
2006-11-07,58.52,59.65,50.8274,58.068,52.1834,DOWN,0
2006-11-08,57.7,58.0,50.9226,58.144,52.3374,UP,1
2006-11-09,60.11,58.2,51.0221,58.682,52.5668,DOWN,0
2006-11-10,58.71,59.77,51.1019,58.924,52.7636,UP,1
2006-11-13,58.93,58.34,51.185,58.794,52.9486,DOWN,0
2006-11-14,58.31,59.05,51.266,58.752,53.08,DOWN,0
2006-11-15,58.15,58.37,51.3481,58.842,53.236,DOWN,0
2006-11-16,55.19,58.35,51.421,57.858,53.3446,UP,1
2006-11-17,57.11,55.5,51.5,57.538,53.4934,UP,1
2006-11-20,57.47,59.0,51.5678,57.246,53.7154,UP,1
2006-11-21,59.7,58.5,51.661,57.524,53.9814,DOWN,0
2006-11-22,59.35,59.65,51.7576,57.764,54.214,DOWN,0
2006-11-24,58.83,58.43,51.8539,58.492,54.4574,DOWN,0
2006-11-27,58.63,58.84,51.946,58.796,54.6948,DOWN,0
2006-11-28,57.72,58.11,52.0362,58.846,54.8738,UP,1
2006-11-29,60.01,58.2,52.1295,58.908,55.1112,DOWN,0
2006-11-30,59.85,59.96,52.2265,59.008,55.3334,DOWN,0
2006-12-01,58.64,59.25,52.3103,58.97,55.5528,UP,1
2006-12-04,63.39,59.45,52.4211,59.922,55.8812,UP,1
2006-12-05,63.56,64.0,52.5286,61.09,56.209,UP,1
2006-12-06,64.01,63.56,52.6352,61.89,56.4998,UP,1
2006-12-07,65.84,64.5,52.7486,63.088,56.8338,DOWN,0
2006-12-08,65.55,65.63,52.8596,64.47,57.1532,DOWN,0
2006-12-11,64.35,65.81,52.9639,64.662,57.4504,DOWN,0
2006-12-12,59.6,60.75,53.0468,63.87,57.6438,UP,1
2006-12-13,59.77,58.9,53.1268,63.022,57.8722,DOWN,0
2006-12-14,58.33,60.0,53.1961,61.52,58.0638,UP,1
2006-12-15,59.28,58.12,53.2731,60.266,58.2098,DOWN,0
2006-12-18,57.09,58.58,53.3335,58.814,58.3292,UP,1
2006-12-19,57.51,55.39,53.4013,58.396,58.426,DOWN,0
2006-12-20,55.96,57.02,53.459,57.634,58.4826,DOWN,0
2006-12-21,55.65,56.0,53.512,57.098,58.5438,DOWN,0
2006-12-22,55.17,55.37,53.5502,56.276,58.567,UP,1
2006-12-26,55.54,55.17,53.596,55.966,58.5822,UP,1
2006-12-27,55.69,54.9,53.6349,55.602,58.5784,DOWN,0
2006-12-28,55.28,55.75,53.6683,55.466,58.587,DOWN,0
2006-12-29,54.66,54.94,53.6994,55.268,58.5942,DOWN,0
2007-01-03,54.5,54.66,53.7253,55.134,58.5902,UP,1
2007-01-04,54.92,54.3,53.7524,55.01,58.6076,DOWN,0
