ticker,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-02-28,81.992,81.763,86.2584,81.8188,80.0147,UP,1
2019-03-01,83.587,82.757,86.276,82.2205,80.1656,UP,1
2019-03-04,84.809,84.25,86.306,82.8522,80.3102,DOWN,0
2019-03-05,84.622,85.148,86.3323,83.4125,80.5076,DOWN,0
2019-03-06,83.448,84.799,86.3541,83.6911,80.7157,DOWN,0
2019-03-07,81.298,83.369,86.367,83.5523,80.9642,DOWN,0
2019-03-08,81.04,80.201,86.3758,83.043,81.2411,UP,1
2019-03-11,83.531,81.306,86.3981,82.7875,81.4408,UP,1
2019-03-12,83.655,83.45,86.4159,82.5942,81.6522,UP,1
2019-03-13,84.541,84.15,86.4379,82.8128,81.865,DOWN,0
2019-03-14,84.311,84.56,86.4569,83.4155,82.0493,UP,1
2019-03-15,85.618,85.15,86.4818,84.3311,82.2225,UP,1
2019-03-18,87.108,85.635,86.5111,85.0464,82.4644,UP,1
2019-03-19,88.093,87.676,86.5441,85.9339,82.6508,UP,1
2019-03-20,89.864,88.497,86.5831,86.9985,82.8186,UP,1
2019-03-21,90.963,89.813,86.6216,88.3289,82.9813,DOWN,0
2019-03-22,88.239,90.509,86.6387,88.853,83.0866,UP,1
2019-03-25,88.713,87.89,86.6583,89.1741,83.2047,UP,1
2019-03-26,89.188,89.65,86.6819,89.3932,83.3479,DOWN,0
2019-03-27,88.285,89.207,86.7023,89.0775,83.4964,UP,1
2019-03-28,88.671,88.5,86.7234,88.6191,83.5952,UP,1
2019-03-29,89.038,89.329,86.7439,88.7789,83.6922,UP,1
2019-04-01,90.71,90.006,86.7712,89.1782,83.8132,DOWN,0
2019-04-02,90.699,90.551,86.7938,89.4804,83.9309,UP,1
2019-04-03,91.035,91.336,86.82,90.0304,84.1195,DOWN,0
2019-04-04,90.943,91.033,86.8437,90.4848,84.2983,UP,1
2019-04-05,91.864,91.45,86.8694,91.0501,84.4807,UP,1
2019-04-08,92.493,91.662,86.8943,91.4068,84.6599,DOWN,0
2019-04-09,91.792,92.275,86.9207,91.6254,84.8579,UP,1
2019-04-10,92.367,92.05,86.9536,91.8917,85.1113,DOWN,0
2019-04-11,92.203,92.435,86.9988,92.1438,85.285,DOWN,0
2019-04-12,92.153,92.42,87.0368,92.2016,85.4093,UP,1
2019-04-15,92.244,92.1,87.0829,92.1517,85.628,UP,1
2019-04-16,93.152,92.568,87.1233,92.4237,85.8577,UP,1
2019-04-17,93.241,93.65,87.1646,92.5986,86.0637,DOWN,0
2019-04-18,93.085,93.44,87.2016,92.7748,86.2851,UP,1
2019-04-22,94.366,92.77,87.2499,93.2173,86.5581,UP,1
2019-04-23,96.189,94.56,87.3059,94.0063,86.8936,DOWN,0
2019-04-24,95.088,96.25,87.3537,94.3934,87.2044,UP,1
2019-04-25,95.113,95.85,87.3945,94.7677,87.4686,UP,1
2019-04-26,97.532,96.45,87.4464,95.6571,87.7792,DOWN,0
2019-04-29,96.922,97.45,87.4922,96.1683,88.095,DOWN,0
2019-04-30,96.326,96.505,87.5247,96.1958,88.4136,DOWN,0
2019-05-01,95.576,96.655,87.5493,96.2935,88.6975,DOWN,0
2019-05-02,95.041,95.667,87.5689,96.2792,88.9762,UP,1
2019-05-03,98.123,97.45,87.5986,96.3975,89.3193,DOWN,0
2019-05-06,97.528,95.899,87.6255,96.5187,89.6383,DOWN,0
2019-05-07,96.05,97.0,87.6525,96.4635,89.9263,DOWN,0
2019-05-08,95.889,95.944,87.6785,96.526,90.2076,DOWN,0
2019-05-09,94.994,95.0,87.703,96.5165,90.4664,DOWN,0
2019-05-10,94.499,94.9,87.7181,95.7917,90.7166,DOWN,0
2019-05-13,91.134,91.828,87.7079,94.513,90.8675,UP,1
2019-05-14,92.006,91.975,87.7159,93.7042,91.0115,UP,1
2019-05-15,93.558,91.398,87.7294,93.238,91.1902,UP,1
2019-05-16,95.379,94.297,87.7615,93.315,91.4288,DOWN,0
2019-05-17,93.45,94.653,87.7844,93.1052,91.6718,DOWN,0
2019-05-20,92.949,92.635,87.7998,93.4681,91.91,DOWN,0
2019-05-21,92.876,93.739,87.8056,93.6421,92.0969,UP,1
2019-05-22,92.984,92.589,87.8147,93.5274,92.2835,DOWN,0
2019-05-23,90.774,91.83,87.8067,92.6065,92.4082,UP,1
2019-05-24,91.164,91.795,87.7969,92.1493,92.5452,UP,1
2019-05-28,91.822,91.638,87.7843,91.9239,92.6693,DOWN,0
2019-05-29,90.96,91.156,87.7645,91.5406,92.7463,DOWN,0
2019-05-30,90.816,91.275,87.747,91.107,92.8008,DOWN,0
2019-05-31,88.754,89.501,87.7167,90.7029,92.7786,DOWN,0
2019-06-03,84.635,88.001,87.66,89.397,92.652,UP,1
2019-06-04,86.478,84.962,87.6217,88.3283,92.6168,UP,1
2019-06-05,86.925,87.48,87.5847,87.5214,92.5811,UP,1
2019-06-06,87.718,86.886,87.5528,86.9018,92.5517,UP,1
2019-06-07,90.202,88.185,87.5346,87.1914,92.59,UP,1
2019-06-10,93.032,91.1,87.5289,88.8708,92.6772,UP,1
2019-06-11,93.185,94.163,87.5186,90.2122,92.7602,DOWN,0
2019-06-12,92.766,92.699,87.5067,91.3804,92.8013,UP,1
2019-06-13,93.515,93.336,87.4979,92.5398,92.8576,DOWN,0
2019-06-14,93.484,93.2,87.4834,93.1962,92.9066,UP,1
2019-06-17,94.302,93.825,87.4717,93.4502,92.9737,UP,1
2019-06-18,95.069,95.068,87.4475,93.8269,93.0378,UP,1
2019-06-19,95.44,95.392,87.4241,94.3616,93.0968,UP,1
2019-06-20,95.91,96.667,87.4005,94.8405,93.1791,DOWN,0
2019-06-21,95.565,95.805,87.3685,95.2568,93.2431,UP,1
2019-06-24,95.695,95.633,87.3482,95.5355,93.3129,DOWN,0
2019-06-25,93.914,95.592,87.3282,95.3045,93.3481,UP,1
2019-06-26,94.892,94.624,87.3147,95.1949,93.4011,UP,1
2019-06-27,95.214,95.1,87.306,95.0558,93.4423,DOWN,0
2019-06-28,94.682,95.455,87.2826,94.8791,93.4711,UP,1
2019-07-01,96.11,96.149,87.2656,94.962,93.5316,UP,1
2019-07-02,96.715,95.969,87.2518,95.5224,93.5786,UP,1
2019-07-03,96.95,96.795,87.244,95.9341,93.5939,UP,1
2019-07-05,97.146,96.43,87.2527,96.3204,93.635,UP,1
2019-07-08,97.616,96.706,87.2555,96.9073,93.6851,UP,1
2019-07-09,99.415,97.39,87.271,97.5684,93.7228,UP,1
2019-07-10,100.871,99.826,87.2892,98.3994,93.8017,DOWN,0
2019-07-11,100.054,101.281,87.3108,99.0201,93.8763,UP,1
2019-07-12,100.55,100.414,87.3299,99.701,93.9758,UP,1
2019-07-15,101.05,101.07,87.3415,100.3877,94.0959,DOWN,0
2019-07-16,100.495,100.529,87.3503,100.6037,94.1434,DOWN,0
2019-07-17,99.602,100.352,87.3451,100.3499,94.1849,DOWN,0
2019-07-18,98.895,99.001,87.3388,100.1182,94.2418,DOWN,0
2019-07-19,98.226,99.561,87.3288,99.6534,94.2885,UP,1
2019-07-22,99.282,98.557,87.3324,99.2998,94.3743,UP,1
2019-07-23,99.725,99.8,87.3428,99.1457,94.4788,UP,1
2019-07-24,100.041,98.465,87.3657,99.2335,94.6569,DOWN,0
2019-07-25,98.691,100.05,87.3867,99.1927,94.7906,DOWN,0
2019-07-26,97.153,97.1,87.4064,98.978,94.8625,DOWN,0
2019-07-29,95.623,96.5,87.4169,98.2462,94.8674,DOWN,0
2019-07-30,94.927,94.556,87.4527,97.2866,94.8969,DOWN,0
2019-07-31,93.339,94.905,87.4896,95.9463,94.9047,DOWN,0
2019-08-01,92.766,93.586,87.5063,94.7613,94.9025,DOWN,0
2019-08-02,91.162,92.254,87.5218,93.5632,94.8661,DOWN,0
2019-08-05,88.257,88.511,87.5081,92.09,94.8157,UP,1
2019-08-06,89.392,89.612,87.4972,90.983,94.7803,UP,1
2019-08-07,89.67,88.7,87.5028,90.2492,94.7373,UP,1
2019-08-08,91.645,90.3,87.52,90.0249,94.751,DOWN,0
2019-08-09,90.379,91.448,87.5246,89.8683,94.7422,DOWN,0
2019-08-12,89.246,89.8,87.5287,90.0662,94.7521,UP,1
2019-08-13,91.217,89.15,87.5687,90.4313,94.8837,DOWN,0
2019-08-14,88.148,89.651,87.5639,90.1269,94.9171,UP,1
2019-08-15,88.806,89.1,87.5972,89.5592,94.9547,UP,1
2019-08-16,89.629,89.645,87.6606,89.4091,94.993,UP,1
2019-08-19,90.806,90.904,87.7321,89.7211,95.005,DOWN,0
2019-08-20,90.069,90.725,87.7829,89.4915,94.9458,UP,1
2019-08-21,91.177,90.97,87.8224,90.0973,94.9056,DOWN,0
2019-08-22,90.28,91.4,87.8574,90.3921,94.8559,DOWN,0
2019-08-23,87.481,89.652,87.8879,89.9626,94.7352,UP,1
2019-08-26,88.444,88.346,87.9194,89.4901,94.6344,DOWN,0
2019-08-27,88.092,88.787,87.921,89.0946,94.5102,UP,1
2019-08-28,88.213,87.75,87.9233,88.5017,94.3731,UP,1
2019-08-29,89.32,89.15,87.9418,88.3097,94.2507,DOWN,0
2019-08-30,88.815,89.875,87.9767,88.5764,94.1088,UP,1
2019-09-03,89.492,88.5,88.0163,88.7861,93.9874,UP,1
2019-09-04,90.031,90.25,88.0667,89.174,93.8741,UP,1
2019-09-05,92.036,91.098,88.1221,89.9387,93.8365,DOWN,0
2019-09-06,91.676,91.911,88.1821,90.4098,93.7722,DOWN,0
2019-09-09,91.568,92.05,88.2619,90.9604,93.6993,DOWN,0
2019-09-10,91.028,91.138,88.3431,91.2675,93.6262,UP,1
2019-09-11,91.15,90.607,88.4197,91.4912,93.527,UP,1
2019-09-12,92.178,91.882,88.5051,91.5195,93.4362,DOWN,0
2019-09-13,91.967,92.101,88.5696,91.5778,93.3366,DOWN,0
2019-09-16,90.392,91.201,88.6262,91.3427,93.2015,UP,1
2019-09-17,91.128,90.354,88.6624,91.3627,93.0717,DOWN,0
2019-09-18,90.873,90.852,88.6983,91.3074,92.9009,UP,1
2019-09-19,91.075,91.051,88.7312,91.0869,92.705,DOWN,0
2019-09-20,89.708,91.086,88.7366,90.6351,92.4981,DOWN,0
2019-09-23,89.265,88.85,88.7659,90.4097,92.2724,DOWN,0
2019-09-24,87.081,89.53,88.7765,89.6003,91.993,UP,1
2019-09-25,88.417,87.368,88.8113,89.109,91.7514,DOWN,0
2019-09-26,86.992,88.14,88.836,88.2924,91.4992,DOWN,0
2019-09-27,86.273,87.4,88.8565,87.6053,91.2468,UP,1
2019-09-30,86.796,86.35,88.8746,87.1114,91.0182,DOWN,0
2019-10-01,86.783,87.3,88.8939,87.0518,90.7682,DOWN,0
2019-10-02,85.662,86.387,88.9242,86.5008,90.4869,UP,1
2019-10-03,86.221,85.65,88.9751,86.3466,90.2106,UP,1
2019-10-04,86.983,86.301,89.0222,86.4886,89.9764,DOWN,0
2019-10-07,86.633,86.582,89.0816,86.4561,89.766,DOWN,0
2019-10-08,85.276,86.125,89.1427,86.1547,89.5591,UP,1
2019-10-09,86.1,85.98,89.2289,86.2423,89.3825,DOWN,0
2019-10-10,86.013,86.262,89.3229,86.2007,89.236,UP,1
2019-10-11,86.596,87.146,89.3882,86.1234,89.1126,UP,1
2019-10-14,86.822,86.446,89.4569,86.1611,89.0258,UP,1
2019-10-15,88.369,87.107,89.5292,86.7798,89.028,UP,1
2019-10-16,88.872,88.667,89.5981,87.3342,89.0176,UP,1
2019-10-17,89.374,89.825,89.6602,88.0064,89.0117,DOWN,0
2019-10-18,87.876,89.39,89.7245,88.2623,88.9363,UP,1
2019-10-21,89.283,88.483,89.7771,88.7546,88.9144,DOWN,0
2019-10-22,88.287,89.408,89.8111,88.7381,88.8952,DOWN,0
2019-10-23,88.109,88.065,89.8375,88.5855,88.8331,UP,1
2019-10-24,89.039,88.554,89.8679,88.5185,88.8509,DOWN,0
2019-10-25,88.066,84.878,89.8941,88.5567,88.8361,UP,1
2019-10-28,88.854,87.403,89.9283,88.4709,88.8206,DOWN,0
2019-10-29,88.136,88.741,89.9646,88.4407,88.7672,UP,1
2019-10-30,89.0,88.012,89.991,88.6189,88.7458,DOWN,0
2019-10-31,88.833,88.8,90.0142,88.5777,88.6989,UP,1
2019-11-01,89.572,89.401,90.0388,88.8788,88.6848,UP,1
2019-11-04,90.233,90.051,90.0659,89.1546,88.7398,DOWN,0
2019-11-05,90.086,90.458,90.1083,89.5446,88.7726,DOWN,0
2019-11-06,89.789,90.05,90.1472,89.7024,88.8066,DOWN,0
2019-11-07,89.41,90.188,90.1805,89.8178,88.8305,DOWN,0
2019-11-08,89.294,89.395,90.2094,89.7622,88.83,DOWN,0
2019-11-11,88.583,88.9,90.2428,89.4321,88.8254,UP,1
2019-11-12,88.9,88.733,90.2888,89.195,88.8135,DOWN,0
2019-11-13,87.655,88.67,90.3095,88.7684,88.766,UP,1
2019-11-14,87.73,87.572,90.3185,88.4324,88.6799,DOWN,0
2019-11-15,86.975,88.003,90.3468,87.9685,88.5859,UP,1
2019-11-18,87.627,86.915,90.3766,87.7773,88.5071,UP,1
2019-11-19,87.64,87.85,90.4001,87.5252,88.4393,DOWN,0
2019-11-20,87.277,87.457,90.4264,87.4494,88.3618,DOWN,0
2019-11-21,86.736,87.15,90.4565,87.2505,88.253,UP,1
2019-11-22,87.286,86.951,90.4959,87.3128,88.1594,UP,1
2019-11-25,88.692,87.663,90.5416,87.5259,88.1254,UP,1
2019-11-26,89.847,88.996,90.5813,87.9674,88.0998,UP,1
2019-11-27,90.926,90.05,90.6259,88.6972,88.1008,DOWN,0
2019-11-29,90.04,90.889,90.6705,89.3581,88.0801,DOWN,0
2019-12-02,89.08,90.22,90.7139,89.7169,88.0676,DOWN,0
2019-12-03,88.498,88.0,90.7495,89.6781,88.0522,DOWN,0
2019-12-04,88.035,88.701,90.7841,89.3156,88.0713,DOWN,0
2019-12-05,87.024,88.175,90.8144,88.5353,88.0434,UP,1
2019-12-06,87.58,87.56,90.8444,88.0433,88.0552,DOWN,0
2019-12-09,87.476,87.533,90.8735,87.7224,88.0793,DOWN,0
2019-12-10,86.961,87.37,90.8992,87.4149,88.0826,UP,1
2019-12-11,87.436,87.084,90.9261,87.2952,88.0956,UP,1
2019-12-12,88.017,87.5,90.9563,87.4937,88.1427,UP,1
2019-12-13,88.047,88.25,90.9786,87.5871,88.1793,UP,1
2019-12-16,88.461,88.35,90.9968,87.7841,88.2088,UP,1
2019-12-17,89.533,88.901,91.0214,88.2986,88.2668,DOWN,0
2019-12-18,89.202,89.751,91.0501,88.6517,88.3453,UP,1
2019-12-19,89.614,89.025,91.0917,88.9712,88.4156,DOWN,0
2019-12-20,89.325,89.981,91.1331,89.2268,88.4819,UP,1
2019-12-23,89.65,89.413,91.1637,89.4647,88.5429,DOWN,0
2019-12-24,89.461,89.691,91.1928,89.4502,88.5957,UP,1
2019-12-26,93.439,90.051,91.2373,90.2976,88.6971,UP,1
2019-12-27,93.49,94.146,91.2832,91.0728,88.7895,DOWN,0
2019-12-30,92.345,93.7,91.3168,91.6767,88.8489,UP,1
2019-12-31,92.392,92.1,91.3432,92.2251,88.9392,UP,1
2020-01-02,94.901,93.75,91.3773,93.3131,89.0516,DOWN,0
2020-01-03,93.749,93.225,91.3967,93.3751,89.1608,UP,1
2020-01-06,95.144,93.0,91.4176,93.7059,89.3015,UP,1
2020-01-07,95.343,95.225,91.4531,94.3056,89.4276,DOWN,0
2020-01-08,94.599,94.902,91.4825,94.7469,89.5582,UP,1
2020-01-09,95.053,95.495,91.5119,94.7773,89.6822,DOWN,0
2020-01-10,94.158,95.268,91.5412,94.8592,89.8027,UP,1
2020-01-13,94.565,94.566,91.5707,94.7434,89.914,DOWN,0
2020-01-14,93.472,94.294,91.5929,94.3692,90.0068,DOWN,0
2020-01-15,93.101,93.613,91.6048,94.0697,90.0773,UP,1
2020-01-16,93.897,94.15,91.6208,93.8386,90.1506,DOWN,0
2020-01-17,93.236,94.295,91.6318,93.6542,90.2136,UP,1
2020-01-21,94.6,93.25,91.6501,93.6612,90.3099,DOWN,0
2020-01-22,94.373,94.804,91.6626,93.8414,90.4091,DOWN,0
2020-01-23,94.229,94.256,91.6713,94.067,90.5078,DOWN,0
2020-01-24,93.082,94.569,91.6778,93.904,90.5978,DOWN,0
2020-01-27,91.417,91.0,91.673,93.5402,90.6481,UP,1
2020-01-28,92.663,92.025,91.6753,93.1527,90.7483,UP,1
2020-01-29,92.9,93.2,91.6791,92.8581,90.8517,UP,1
2020-01-30,93.534,92.9,91.6855,92.7191,90.9829,UP,1
2020-01-31,100.436,102.574,91.7219,94.1899,91.2391,DOWN,0
2020-02-03,100.21,100.53,91.7568,95.9485,91.4905,UP,1
2020-02-04,102.484,101.494,91.8038,97.9127,91.7946,DOWN,0
2020-02-05,101.994,103.551,91.8419,99.7314,92.0998,UP,1
2020-02-06,102.512,102.051,91.8735,101.5269,92.4043,UP,1
2020-02-07,103.964,102.1,91.9179,102.2325,92.7097,UP,1
2020-02-10,106.696,104.251,91.9758,103.5296,93.0467,UP,1
2020-02-11,107.54,107.545,92.0259,104.5409,93.379,UP,1
2020-02-12,108.0,108.16,92.0813,105.7422,93.7382,DOWN,0
2020-02-13,107.494,107.249,92.1371,106.7386,94.1065,DOWN,0
2020-02-14,106.744,107.784,92.1929,107.2945,94.4714,UP,1
2020-02-18,107.784,106.251,92.2566,107.5121,94.8663,UP,1
2020-02-19,108.511,108.39,92.3086,107.7063,95.2961,DOWN,0
2020-02-20,107.655,108.654,92.3592,107.6373,95.6976,DOWN,0
2020-02-21,104.798,107.108,92.403,107.0983,96.044,DOWN,0
2020-02-24,100.465,100.159,92.4258,105.8425,96.3141,DOWN,0
2020-02-25,98.637,101.321,92.4441,104.0132,96.5381,UP,1
2020-02-26,98.98,98.514,92.4665,102.1069,96.7574,DOWN,0
2020-02-27,94.215,96.719,92.4819,99.4189,96.8808,DOWN,0
2020-02-28,94.188,90.732,92.4928,97.2967,96.9953,UP,1
2020-03-02,97.698,95.325,92.5135,96.7433,97.1586,DOWN,0
2020-03-03,95.45,98.768,92.5138,96.1058,97.2836,UP,1
2020-03-04,98.792,97.328,92.5405,96.0682,97.4671,DOWN,0
2020-03-05,96.202,96.65,92.5568,96.4655,97.6046,DOWN,0
2020-03-06,95.054,93.75,92.5677,96.6389,97.7127,DOWN,0
2020-03-09,90.03,88.693,92.5529,95.1055,97.7241,UP,1
2020-03-10,94.591,93.544,92.572,94.9338,97.7472,DOWN,0
2020-03-11,91.043,92.893,92.5714,93.3841,97.6982,DOWN,0
2020-03-12,83.831,86.099,92.5315,90.9099,97.528,UP,1
2020-03-13,89.25,87.75,92.5229,89.749,97.4651,DOWN,0
2020-03-16,84.458,82.076,92.4911,88.6344,97.2563,UP,1
2020-03-17,90.392,88.774,92.4993,87.7946,97.1891,UP,1
2020-03-18,91.5,87.5,92.5336,87.886,97.1162,UP,1
2020-03-19,94.047,93.0,92.5715,89.9292,97.0903,DOWN,0
2020-03-20,92.304,96.316,92.5984,90.5401,97.0444,UP,1
2020-03-23,95.142,91.388,92.6355,92.6769,97.0462,UP,1
2020-03-24,97.005,97.575,92.6695,93.9995,97.1032,DOWN,0
2020-03-25,94.292,96.035,92.6758,94.5579,97.0977,UP,1
2020-03-26,97.775,95.1,92.6988,95.3035,97.1837,DOWN,0
2020-03-27,95.005,96.543,92.71,95.8436,97.2218,UP,1
2020-03-30,98.198,96.142,92.7334,96.4548,97.3078,DOWN,0
2020-03-31,97.486,98.218,92.7534,96.551,97.3928,DOWN,0
2020-04-01,95.385,96.649,92.7588,96.7696,97.4085,UP,1
2020-04-02,95.941,95.082,92.7632,96.403,97.4399,DOWN,0
2020-04-03,95.33,95.558,92.7626,96.4679,97.4619,UP,1
2020-04-06,99.88,96.8,92.7825,96.8043,97.5979,UP,1
2020-04-07,100.58,100.855,92.8075,97.4231,97.7811,UP,1
2020-04-08,102.15,101.05,92.8398,98.7761,97.9709,DOWN,0
2020-04-09,102.138,102.215,92.8809,100.0154,98.1556,UP,1
2020-04-13,108.444,102.0,92.9487,102.6382,98.4538,UP,1
2020-04-14,114.166,110.023,93.0435,105.4955,98.7284,UP,1
2020-04-15,115.384,112.884,93.147,108.4563,99.0319,UP,1
2020-04-16,120.41,117.3,93.2685,112.1082,99.3904,DOWN,0
2020-04-17,118.75,118.617,93.3786,115.4306,99.7256,UP,1
2020-04-20,119.681,119.497,93.4923,117.678,100.0689,DOWN,0
2020-04-21,116.406,120.831,93.5886,118.126,100.3178,UP,1
2020-04-22,118.175,118.45,93.6914,118.6841,100.5474,UP,1
2020-04-23,119.973,119.999,93.7942,118.5967,100.796,UP,1
2020-04-24,120.511,120.85,93.8924,118.9489,101.0462,DOWN,0
2020-04-27,118.8,122.16,93.9861,118.7728,101.2724,DOWN,0
2020-04-28,115.704,118.605,94.0619,118.6324,101.4516,UP,1
2020-04-29,118.636,116.501,94.1498,118.7246,101.6686,UP,1
2020-04-30,123.7,120.992,94.2658,119.4701,101.9724,DOWN,0
2020-05-01,114.302,116.84,94.3393,118.2283,102.1053,UP,1
2020-05-04,115.8,112.819,94.4239,117.6282,102.3253,UP,1
2020-05-05,115.89,117.0,94.5122,117.6654,102.6339,UP,1
2020-05-06,117.563,116.472,94.6036,117.4509,103.0124,UP,1
2020-05-07,118.381,118.739,94.6969,116.387,103.4004,UP,1
2020-05-08,118.981,118.607,94.7916,117.3227,103.8957,UP,1
2020-05-11,120.45,118.735,94.9004,118.2528,104.421,DOWN,0
2020-05-12,117.848,120.593,95.0038,118.6443,104.824,UP,1
2020-05-13,118.396,118.34,95.1177,118.8109,105.2829,UP,1
2020-05-14,119.443,118.051,95.2403,119.0233,105.6959,UP,1
2020-05-15,120.489,118.426,95.376,119.325,106.1817,UP,1
2020-05-18,121.313,120.217,95.5188,119.4976,106.7068,UP,1
2020-05-19,122.467,121.492,95.6753,120.4214,107.3555,UP,1
2020-05-20,124.897,123.893,95.8585,121.7216,107.9617,DOWN,0
2020-05-21,122.337,125.0,96.0232,122.3005,108.5875,DOWN,0
2020-05-22,121.844,122.751,96.1841,122.5715,109.3478,DOWN,0
2020-05-26,121.093,122.9,96.3313,122.5275,109.9847,DOWN,0
2020-05-27,120.52,120.249,96.482,122.1381,110.7059,DOWN,0
2020-05-28,120.055,119.217,96.6361,121.1697,111.2992,UP,1
2020-05-29,122.119,120.797,96.7906,121.126,111.9115,UP,1
2020-06-01,123.552,122.4,96.9676,121.4676,112.5017,UP,1
2020-06-02,123.621,123.35,97.1417,121.9731,113.128,UP,1
2020-06-03,123.92,123.401,97.3131,122.6532,113.7035,DOWN,0
2020-06-04,123.03,123.872,97.4743,123.2482,114.224,UP,1
2020-06-05,124.15,122.226,97.6447,123.6545,114.8212,UP,1
2020-06-08,126.203,125.01,97.8198,124.1847,115.3898,UP,1
2020-06-09,130.043,126.472,98.0186,125.4692,116.0905,UP,1
2020-06-10,132.373,132.25,98.2431,127.1597,116.774,DOWN,0
2020-06-11,127.898,130.175,98.4403,128.1333,117.3823,DOWN,0
2020-06-12,127.251,130.06,98.6361,128.7535,118.0196,UP,1
2020-06-15,128.634,126.33,98.8382,129.2397,118.6734,UP,1
2020-06-16,130.764,131.0,99.0455,129.3838,119.3821,UP,1
2020-06-17,132.049,132.375,99.2616,129.3191,120.0255,UP,1
2020-06-18,132.699,132.351,99.4777,130.2793,120.6679,UP,1
2020-06-19,133.751,133.904,99.6963,131.5792,121.2999,UP,1
2020-06-22,135.691,134.225,99.9145,132.9906,121.971,UP,1
2020-06-23,138.221,136.301,100.1473,134.482,122.5665,DOWN,0
2020-06-24,136.72,139.0,100.373,135.4162,123.0176,UP,1
2020-06-25,137.729,136.978,100.6065,136.4222,123.4645,DOWN,0
2020-06-26,134.644,138.753,100.824,136.6008,123.7492,DOWN,0
2020-06-29,134.019,134.501,101.0332,136.2664,124.0545,UP,1
2020-06-30,137.941,134.253,101.2631,136.2105,124.4198,UP,1
2020-07-01,143.935,137.9,101.5308,137.6535,124.9703,UP,1
2020-07-02,144.515,145.601,101.7977,139.0107,125.4971,UP,1
2020-07-06,152.852,146.748,102.1076,142.6524,126.1547,DOWN,0
2020-07-07,150.006,152.928,102.4023,145.8498,126.7446,UP,1
2020-07-08,154.056,151.131,102.724,149.0727,127.4497,UP,1
2020-07-09,159.132,155.8,103.0734,152.112,128.3183,UP,1
2020-07-10,160.0,159.588,103.438,155.209,129.1456,DOWN,0
2020-07-13,155.2,162.553,103.7719,155.6786,129.7756,DOWN,0
2020-07-14,154.2,154.45,104.1079,156.5174,130.5735,DOWN,0
2020-07-15,150.444,154.012,104.4288,155.795,131.2664,DOWN,0
2020-07-16,149.995,148.553,104.7448,153.9677,131.9485,DOWN,0
2020-07-17,148.099,150.45,105.0513,151.5874,132.5592,UP,1
2020-07-20,159.842,150.01,105.4222,152.5158,133.3885,DOWN,0
2020-07-21,156.915,161.624,105.7757,153.0587,134.1471,DOWN,0
2020-07-22,154.996,156.25,106.1158,153.9691,134.8381,DOWN,0
2020-07-23,149.328,154.914,106.4293,153.8356,135.4677,UP,1
2020-07-24,150.445,146.5,106.7551,154.305,136.1086,UP,1
2020-07-27,152.761,153.1,107.0884,152.8887,136.775,DOWN,0
2020-07-28,150.017,152.714,107.4084,151.5091,137.3656,UP,1
2020-07-29,151.677,151.55,107.7338,150.8453,137.9728,UP,1
2020-07-30,152.594,150.7,108.0627,151.4986,138.5754,UP,1
2020-07-31,158.234,162.2,108.412,153.0563,139.2421,DOWN,0
2020-08-03,155.594,159.026,108.7456,153.6231,139.9073,UP,1
2020-08-04,156.942,155.061,109.0835,155.0081,140.6092,UP,1
2020-08-05,160.252,157.189,109.4453,156.7231,141.3924,UP,1
2020-08-06,161.25,159.718,109.8052,158.4543,142.207,DOWN,0
2020-08-07,158.373,161.201,110.1556,158.4821,142.9734,DOWN,0
2020-08-10,157.408,158.516,110.5021,158.8448,143.6791,DOWN,0
2020-08-11,154.034,155.66,110.8271,158.2632,144.2888,UP,1
2020-08-12,158.112,155.4,111.1773,157.8353,144.9786,DOWN,0
2020-08-13,158.051,159.15,111.5233,157.1955,145.6612,DOWN,0
2020-08-14,157.401,158.909,111.8696,157.0011,146.3486,UP,1
2020-08-17,159.121,158.656,112.2202,157.3436,147.0481,UP,1
2020-08-18,165.624,160.6,112.6042,159.6618,147.8365,DOWN,0
2020-08-19,163.024,165.151,112.9714,160.6442,148.4961,UP,1
2020-08-20,164.868,162.6,113.3446,162.0077,149.146,DOWN,0
2020-08-21,164.236,164.75,113.7154,163.3747,149.8728,UP,1
2020-08-24,165.373,165.508,114.0933,164.6252,150.6352,UP,1
2020-08-25,167.325,164.749,114.4829,164.9652,151.409,UP,1
2020-08-26,172.093,167.556,114.8969,166.7789,152.2356,DOWN,0
2020-08-27,170.0,172.503,115.304,167.8052,152.9946,UP,1
2020-08-28,170.09,171.15,115.7099,168.976,153.7425,UP,1
2020-08-31,172.548,170.45,116.1344,170.411,154.5184,UP,1
2020-09-01,174.956,174.479,116.5705,171.9373,155.3037,UP,1
2020-09-02,176.573,177.35,117.0185,172.8333,156.0707,DOWN,0
2020-09-03,168.4,174.25,117.4224,172.5133,156.7043,DOWN,0
2020-09-04,164.731,165.9,117.8078,171.4415,157.2444,DOWN,0
2020-09-08,157.492,157.2,118.1589,168.4303,157.7014,UP,1
2020-09-09,163.431,160.15,118.5424,166.1252,158.2896,DOWN,0
2020-09-10,158.756,165.361,118.8997,162.5618,158.7059,DOWN,0
2020-09-11,155.811,160.435,119.2353,160.044,158.9434,DOWN,0
