ticker,JD US Equity,JD US Equity,JD US Equity,JD US Equity,JD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2022-06-02,58.0,56.02,55.262,56.2738,70.027,DOWN,0
2022-06-03,56.52,57.13,56.022,56.1184,69.9819,UP,1
2022-06-06,60.21,59.89,57.328,56.0922,69.972,UP,1
2022-06-07,61.74,60.225,58.452,56.1286,69.9626,UP,1
2022-06-08,66.47,63.975,60.588,56.2626,69.9663,DOWN,0
2022-06-09,61.4,62.0,61.268,56.236,69.8972,UP,1
2022-06-10,61.51,62.9,62.266,56.2364,69.8241,DOWN,0
2022-06-13,58.93,59.9,62.01,56.2576,69.7335,UP,1
2022-06-14,62.51,61.38,62.164,56.326,69.6639,UP,1
2022-06-15,64.32,63.66,61.734,56.3462,69.6021,DOWN,0
2022-06-16,62.01,61.66,61.856,56.368,69.5193,UP,1
2022-06-17,65.23,67.31,62.6,56.4912,69.4416,DOWN,0
2022-06-21,63.65,64.59,63.544,56.6222,69.3586,DOWN,0
2022-06-22,61.42,60.98,63.326,56.7198,69.2664,UP,1
2022-06-23,61.9,62.47,62.842,56.8212,69.1597,UP,1
2022-06-24,64.01,63.09,63.242,56.9718,69.0711,UP,1
2022-06-27,65.62,67.16,63.32,57.1186,68.9979,DOWN,0
2022-06-28,64.54,65.7,63.498,57.2782,68.9174,UP,1
2022-06-29,64.85,63.72,64.184,57.4252,68.8408,DOWN,0
2022-06-30,64.22,63.89,64.648,57.5718,68.7724,UP,1
2022-07-01,65.95,63.91,65.036,57.8158,68.7191,DOWN,0
2022-07-05,64.73,65.33,64.858,58.0964,68.6568,DOWN,0
2022-07-06,61.76,63.22,64.302,58.2908,68.5772,UP,1
2022-07-07,63.13,62.87,63.958,58.479,68.5221,DOWN,0
2022-07-08,62.01,61.96,63.516,58.655,68.4646,DOWN,0
2022-07-11,59.59,59.4,62.244,58.6984,68.383,UP,1
2022-07-12,60.16,58.83,61.33,58.7454,68.3032,UP,1
2022-07-13,61.7,59.78,61.318,58.7462,68.2418,DOWN,0
2022-07-14,61.04,61.45,60.9,58.6996,68.1648,DOWN,0
2022-07-15,60.26,60.38,60.55,58.6614,68.089,UP,1
2022-07-18,62.05,62.96,61.042,58.6388,68.0412,UP,1
2022-07-19,62.78,62.96,61.566,58.7066,67.9939,DOWN,0
2022-07-20,62.62,63.15,61.75,58.8468,67.9569,UP,1
2022-07-21,64.01,63.23,62.344,59.1062,67.9299,DOWN,0
2022-07-22,61.58,63.35,62.608,59.3048,67.8797,UP,1
2022-07-25,62.98,63.07,62.794,59.5678,67.8352,DOWN,0
2022-07-26,62.97,63.38,62.832,59.8538,67.7685,UP,1
2022-07-27,63.32,63.95,62.972,60.0892,67.6921,DOWN,0
2022-07-28,62.13,62.12,62.596,60.3012,67.6127,DOWN,0
2022-07-29,59.5,59.0,62.18,60.4178,67.5182,DOWN,0
2022-08-01,58.76,57.58,61.336,60.569,67.4092,UP,1
2022-08-02,59.73,57.01,60.688,60.708,67.3026,UP,1
2022-08-03,61.13,59.47,60.25,60.8872,67.2012,UP,1
2022-08-04,63.35,64.35,60.494,61.0876,67.1058,DOWN,0
2022-08-05,61.91,61.48,60.976,61.3342,66.9908,DOWN,0
2022-08-08,58.84,61.59,60.992,61.5072,66.8574,DOWN,0
2022-08-09,57.08,58.64,60.462,61.5944,66.7229,DOWN,0
2022-08-10,55.5,56.36,59.336,61.6308,66.5851,UP,1
2022-08-11,56.94,56.49,58.054,61.6472,66.4485,UP,1
2022-08-12,57.05,54.52,57.082,61.6724,66.3264,UP,1
2022-08-15,57.98,56.58,56.91,61.672,66.212,DOWN,0
2022-08-16,57.29,56.82,56.952,61.6874,66.0938,DOWN,0
2022-08-17,56.15,57.0,57.082,61.6062,65.9832,DOWN,0
2022-08-18,55.19,55.62,56.732,61.4752,65.8466,DOWN,0
2022-08-19,54.7,55.1,56.262,61.2398,65.7166,UP,1
2022-08-22,55.32,55.36,55.73,61.1182,65.5864,UP,1
2022-08-23,57.2,55.8,55.712,61.032,65.4709,UP,1
2022-08-24,59.44,56.645,56.37,61.0422,65.3803,UP,1
2022-08-25,64.91,62.01,58.314,61.0902,65.3175,DOWN,0
2022-08-26,63.46,67.69,60.066,61.073,65.2488,DOWN,0
2022-08-29,62.32,63.57,61.466,61.0792,65.1717,DOWN,0
2022-08-30,61.51,62.42,62.328,61.0048,65.0583,UP,1
2022-08-31,63.49,63.0,63.138,61.0016,64.946,DOWN,0
2022-09-01,63.11,61.75,62.778,61.0354,64.8384,DOWN,0
2022-09-02,61.29,62.01,62.344,61.0232,64.7162,DOWN,0
2022-09-06,59.35,59.61,61.75,60.93,64.5972,UP,1
2022-09-07,59.88,58.95,61.424,60.8152,64.4561,UP,1
2022-09-08,59.91,59.3,60.708,60.7226,64.2979,UP,1
2022-09-09,60.41,61.47,60.168,60.6338,64.1614,UP,1
2022-09-12,61.79,60.99,60.268,60.5852,64.0231,DOWN,0
2022-09-13,57.43,58.33,59.884,60.4148,63.8634,DOWN,0
2022-09-14,57.4,57.41,59.388,60.2682,63.7071,UP,1
2022-09-15,57.65,57.505,58.936,60.186,63.5558,DOWN,0
2022-09-16,55.37,56.51,57.928,60.0308,63.4121,UP,1
2022-09-19,56.82,55.42,56.934,59.927,63.2703,DOWN,0
2022-09-20,56.8,56.615,56.808,59.8712,63.132,DOWN,0
2022-09-21,53.93,55.86,56.114,59.7466,63.0119,DOWN,0
2022-09-22,53.47,54.19,55.278,59.582,62.9033,DOWN,0
2022-09-23,52.31,52.37,54.666,59.4074,62.7744,UP,1
2022-09-26,53.34,53.23,53.97,59.269,62.6496,DOWN,0
2022-09-27,52.66,54.025,53.142,59.0812,62.5151,UP,1
2022-09-28,52.93,51.32,52.942,58.8842,62.3812,DOWN,0
2022-09-29,51.25,51.38,52.498,58.6568,62.2472,DOWN,0
2022-09-30,50.3,50.27,52.096,58.3826,62.1104,DOWN,0
2022-10-03,49.52,49.38,51.332,58.1414,61.9897,UP,1
2022-10-04,52.04,50.67,51.208,57.9226,61.8865,UP,1
2022-10-05,52.98,53.68,51.218,57.7228,61.7962,DOWN,0
2022-10-06,51.66,52.55,51.3,57.4896,61.7136,DOWN,0
2022-10-07,49.91,50.4,51.222,57.2452,61.5961,DOWN,0
2022-10-10,47.58,48.98,50.834,57.0068,61.4652,DOWN,0
2022-10-11,46.27,46.508,49.68,56.757,61.3533,UP,1
2022-10-12,46.4,46.34,48.364,56.4904,61.2468,DOWN,0
2022-10-13,45.05,44.06,47.042,56.1688,61.1427,DOWN,0
2022-10-14,42.33,45.265,45.526,55.7484,61.0262,UP,1
2022-10-17,44.44,44.25,44.898,55.399,60.8964,UP,1
2022-10-18,44.67,45.84,44.578,55.1156,60.7694,DOWN,0
2022-10-19,41.22,42.52,43.542,54.7984,60.6338,UP,1
2022-10-20,42.16,41.64,42.964,54.5316,60.5236,DOWN,0
2022-10-21,42.15,41.34,42.928,54.2358,60.4193,DOWN,0
2022-10-24,36.66,35.775,41.372,53.828,60.2687,UP,1
2022-10-25,37.77,38.15,39.992,53.4238,60.1163,UP,1
2022-10-26,41.04,37.8,39.956,53.0988,59.9735,DOWN,0
2022-10-27,39.5,39.6,39.424,52.7658,59.7872,DOWN,0
2022-10-28,37.86,37.14,38.566,52.4192,59.5945,DOWN,0
2022-10-31,37.29,37.57,38.692,52.071,59.4238,UP,1
2022-11-01,38.44,40.47,38.826,51.7334,59.2474,UP,1
2022-11-02,39.84,39.92,38.586,51.3862,59.0796,UP,1
2022-11-03,40.44,38.34,38.774,51.0062,58.9203,UP,1
2022-11-04,44.38,44.39,40.078,50.5956,58.7572,UP,1
2022-11-07,44.51,45.41,41.522,50.2166,58.6125,UP,1
2022-11-08,45.49,45.0,42.932,49.88,58.4812,DOWN,0
2022-11-09,42.46,43.435,43.456,49.499,58.3328,UP,1
2022-11-10,46.03,45.39,44.574,49.1498,58.2074,UP,1
2022-11-11,48.93,49.47,45.484,48.8662,58.1186,UP,1
2022-11-14,50.85,50.94,46.752,48.6574,58.0262,UP,1
2022-11-15,54.48,55.0,48.55,48.56,57.9242,DOWN,0
2022-11-16,53.49,53.42,50.756,48.4322,57.8162,UP,1
2022-11-17,57.52,52.01,53.054,48.3844,57.7378,DOWN,0
2022-11-18,56.07,58.66,54.482,48.2976,57.6589,DOWN,0
2022-11-21,52.5,53.42,54.812,48.1118,57.5525,DOWN,0
2022-11-22,51.56,50.09,54.228,47.9944,57.4446,UP,1
2022-11-23,52.26,52.87,53.982,47.8916,57.3291,DOWN,0
2022-11-25,49.48,50.05,52.374,47.7282,57.185,UP,1
2022-11-28,49.91,49.41,51.142,47.619,57.0525,UP,1
2022-11-29,53.25,53.46,51.292,47.5476,56.9489,UP,1
2022-11-30,57.18,56.54,52.416,47.5552,56.8626,X,X
