ticker,VNO US Equity,VNO US Equity,VNO US Equity,VNO US Equity,VNO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-09-07,61.1549,61.6833,54.0228,60.9408,59.7457,DOWN,0
2005-09-08,60.7604,60.7604,54.0773,60.9732,59.8352,UP,1
2005-09-09,61.1972,60.8661,54.1292,61.0746,59.931,DOWN,0
2005-09-12,60.8872,61.162,54.1748,61.1352,60.016,DOWN,0
2005-09-13,60.5914,60.7111,54.2208,60.9182,60.0798,UP,1
2005-09-14,60.6195,60.5914,54.2659,60.8112,60.1404,UP,1
2005-09-15,61.2183,60.69,54.3131,60.9027,60.2153,UP,1
2005-09-16,61.8101,61.2254,54.3594,61.0253,60.2887,DOWN,0
2005-09-19,61.1338,61.7608,54.4076,61.0746,60.3348,UP,1
2005-09-20,61.1549,61.3099,54.4527,61.1874,60.3613,DOWN,0
2005-09-21,60.2532,61.2536,54.4908,61.1141,60.3723,DOWN,0
2005-09-22,59.9855,60.0701,54.5355,60.8675,60.3859,DOWN,0
2005-09-23,59.9292,59.9855,54.5778,60.4913,60.4199,UP,1
2005-09-26,60.1969,59.9292,54.6201,60.3039,60.445,DOWN,0
2005-09-27,59.9855,60.1969,54.6594,60.0701,60.4577,DOWN,0
2005-09-28,59.3022,60.0982,54.697,59.8799,60.4496,UP,1
2005-09-29,60.38,59.1754,54.7425,59.9588,60.4571,UP,1
2005-09-30,61.0211,60.3871,54.7896,60.1771,60.4911,UP,1
2005-10-03,61.8171,61.0281,54.8429,60.5012,60.5375,DOWN,0
2005-10-04,61.0986,61.8171,54.8885,60.7238,60.5543,DOWN,0
2005-10-05,60.2955,60.9436,54.9293,60.9225,60.5485,DOWN,0
2005-10-06,59.5558,60.2884,54.9639,60.7576,60.4998,DOWN,0
2005-10-07,59.2811,59.5276,54.9953,60.4096,60.4372,DOWN,0
2005-10-10,58.4427,59.0697,55.0233,59.7347,60.3572,DOWN,0
2005-10-11,57.9426,58.3723,55.0486,59.1035,60.2704,DOWN,0
2005-10-12,56.8859,57.6256,55.068,58.4216,60.1671,DOWN,0
2005-10-13,56.3364,56.5477,55.0831,57.7777,60.0625,UP,1
2005-10-14,56.9845,56.6745,55.0989,57.3184,59.9764,UP,1
2005-10-17,57.3649,57.0056,55.1175,57.1028,59.9206,DOWN,0
2005-10-18,56.8577,57.2592,55.1341,56.8859,59.8901,UP,1
2005-10-19,57.5903,56.7097,55.1584,57.0268,59.8711,DOWN,0
2005-10-20,56.1391,57.3085,55.1863,56.9873,59.8084,DOWN,0
2005-10-21,55.9841,55.9982,55.211,56.7872,59.7319,UP,1
2005-10-24,56.9211,56.1603,55.2397,56.6985,59.6742,DOWN,0
2005-10-25,56.4561,56.7802,55.2675,56.6182,59.5998,DOWN,0
2005-10-26,55.7939,56.2166,55.294,56.2589,59.5031,DOWN,0
2005-10-27,55.0683,55.6178,55.3189,56.0447,59.4034,UP,1
2005-10-28,56.5548,55.4065,55.3508,56.1589,59.338,UP,1
2005-10-31,57.062,56.5689,55.3814,56.187,59.2813,DOWN,0
2005-11-01,56.1391,56.3575,55.4048,56.1236,59.2051,DOWN,0
2005-11-02,56.0053,56.1391,55.4267,56.1659,59.131,DOWN,0
2005-11-03,55.8503,56.0053,55.4489,56.3223,59.0513,UP,1
2005-11-04,55.8573,55.956,55.4715,56.1828,58.9663,UP,1
2005-11-07,56.2659,55.8573,55.4961,56.0236,58.8999,DOWN,0
2005-11-08,55.5756,55.4769,55.5226,55.9109,58.8198,UP,1
2005-11-09,56.2378,55.5474,55.5567,55.9574,58.7499,UP,1
2005-11-10,57.4565,56.3223,55.6001,56.2786,58.6871,UP,1
2005-11-11,58.3793,57.4706,55.6488,56.783,58.6408,DOWN,0
2005-11-14,58.2314,58.4709,55.6964,57.1761,58.5938,UP,1
2005-11-15,58.3864,58.2244,55.7409,57.7383,58.528,DOWN,0
2005-11-16,58.1891,58.5061,55.7788,58.1285,58.4687,UP,1
2005-11-17,59.2106,58.4709,55.8267,58.4794,58.4377,UP,1
2005-11-18,59.7531,59.5981,55.8738,58.7541,58.4088,UP,1
2005-11-21,60.2884,59.7953,55.9247,59.1655,58.3968,UP,1
2005-11-22,61.0422,60.1264,55.9788,59.6967,58.4058,UP,1
2005-11-23,61.2818,60.9013,56.0341,60.3152,58.4191,UP,1
2005-11-25,61.5565,61.324,56.0883,60.7844,58.4258,DOWN,0
2005-11-28,60.9507,61.486,56.1409,61.0239,58.4086,DOWN,0
2005-11-29,60.845,60.9577,56.1919,61.1352,58.4029,DOWN,0
2005-11-30,60.1264,61.0211,56.2379,60.9521,58.3823,UP,1
2005-12-01,61.169,60.3025,56.288,60.9295,58.4006,DOWN,0
2005-12-02,60.5843,60.9859,56.3371,60.7351,58.4126,DOWN,0
2005-12-05,59.901,60.2955,56.384,60.5252,58.412,DOWN,0
2005-12-06,59.5558,60.0771,56.4362,60.2673,58.3992,DOWN,0
2005-12-07,59.3586,59.5558,56.4906,60.1137,58.3867,UP,1
2005-12-08,59.5065,59.5347,56.5452,59.7812,58.3908,UP,1
2005-12-09,59.6615,59.6826,56.596,59.5967,58.3764,UP,1
2005-12-12,60.1546,60.0208,56.6548,59.6474,58.3591,UP,1
2005-12-13,60.2884,60.056,56.7104,59.7939,58.3285,UP,1
2005-12-14,60.4153,60.2884,56.7671,60.0053,58.3148,DOWN,0
2005-12-15,59.591,60.3871,56.8165,60.0222,58.3007,UP,1
2005-12-16,59.7178,59.8094,56.86,60.0334,58.304,DOWN,0
2005-12-19,58.9429,59.6262,56.8962,59.7911,58.2972,UP,1
2005-12-20,59.0134,59.0909,56.9342,59.5361,58.3086,UP,1
2005-12-21,59.1754,59.1402,56.9792,59.2881,58.3333,UP,1
2005-12-22,59.422,58.7175,57.0216,59.2543,58.384,UP,1
2005-12-23,59.6685,59.5981,57.0712,59.2444,58.4506,DOWN,0
2005-12-27,59.6403,59.9151,57.1165,59.3839,58.5037,DOWN,0
2005-12-28,59.6051,59.9855,57.162,59.5023,58.5486,DOWN,0
2005-12-29,59.3233,59.7742,57.2085,59.5318,58.5979,DOWN,0
2005-12-30,58.802,59.2106,57.2464,59.4079,58.6221,UP,1
2006-01-03,60.6125,59.1402,57.2957,59.5967,58.7116,UP,1
2006-01-04,60.7111,60.6125,57.3474,59.8108,58.8061,UP,1
2006-01-05,61.1056,60.7182,57.4055,60.1109,58.8898,UP,1
2006-01-06,61.7044,61.641,57.471,60.5871,58.9948,UP,1
2006-01-09,62.4019,61.9158,57.5378,61.3071,59.1269,UP,1
2006-01-10,62.7682,62.2046,57.6086,61.7382,59.2809,UP,1
2006-01-11,62.8175,62.8598,57.68,62.1595,59.4062,UP,1
2006-01-12,62.8527,62.8175,57.7499,62.5089,59.522,DOWN,0
2006-01-13,61.3945,62.7682,57.8129,62.4469,59.6271,DOWN,0
2006-01-17,60.7604,61.2747,57.8722,62.1187,59.7222,DOWN,0
2006-01-18,60.4012,60.7604,57.9296,61.6453,59.8132,UP,1
2006-01-19,61.0775,60.4293,57.9894,61.2972,59.9176,DOWN,0
2006-01-20,60.3166,60.6548,58.0435,60.79,59.9986,UP,1
2006-01-23,60.8661,60.4927,58.0979,60.6844,60.1044,UP,1
2006-01-24,61.4086,61.0422,58.1556,60.814,60.2079,UP,1
2006-01-25,61.9228,61.6058,58.2147,61.1183,60.2972,UP,1
2006-01-26,62.1623,62.2116,58.2701,61.3353,60.3728,UP,1
2006-01-27,62.3948,61.8171,58.3265,61.7509,60.4561,DOWN,0
2006-01-30,62.1694,62.4512,58.3808,62.0116,60.5318,UP,1
2006-01-31,62.2328,62.1342,58.435,62.1764,60.6126,DOWN,0
2006-02-01,62.2257,62.0989,58.4891,62.237,60.6729,DOWN,0
2006-02-02,61.5213,62.0496,58.5384,62.1088,60.7083,DOWN,0
2006-02-03,60.8309,61.1549,58.5842,61.796,60.7192,UP,1
2006-02-06,60.9154,60.8379,58.6304,61.5452,60.7166,DOWN,0
2006-02-07,60.5068,60.8661,58.674,61.2,60.7011,UP,1
2006-02-08,60.5914,60.5139,58.7149,60.8732,60.6818,UP,1
2006-02-09,60.8309,60.7252,58.7543,60.7351,60.6794,UP,1
2006-02-10,61.0211,60.8309,58.7935,60.7731,60.683,UP,1
2006-02-13,61.0634,61.0281,58.8292,60.8027,60.7017,UP,1
2006-02-14,61.3733,61.0634,58.8668,60.976,60.7058,UP,1
2006-02-15,61.6551,61.2888,58.904,61.1888,60.7272,UP,1
2006-02-16,61.7256,61.7467,58.9416,61.3677,60.7637,UP,1
2006-02-17,61.9651,61.7819,58.979,61.5565,60.8119,UP,1
2006-02-21,62.106,61.9651,59.0148,61.765,60.8668,UP,1
2006-02-22,63.6629,62.106,59.0627,62.2229,60.9499,DOWN,0
2006-02-23,63.3881,63.8249,59.1044,62.5695,61.0245,DOWN,0
2006-02-24,62.6977,63.3881,59.1433,62.764,61.0753,DOWN,0
2006-02-27,62.6836,62.5216,59.1818,62.9077,61.1232,UP,1
2006-02-28,62.6907,62.6414,59.2205,63.0246,61.1688,UP,1
2006-03-01,63.2543,62.7682,59.264,62.9429,61.242,DOWN,0
2006-03-02,63.0077,63.1979,59.3055,62.8668,61.3078,UP,1
2006-03-03,64.1912,63.1204,59.353,63.1655,61.4128,UP,1
2006-03-06,64.7125,64.1067,59.3999,63.5713,61.5268,DOWN,0
2006-03-07,64.4448,64.7196,59.4361,63.9221,61.6322,UP,1
2006-03-08,64.9168,64.4448,59.4761,64.2546,61.7421,UP,1
2006-03-09,65.1986,64.9239,59.5159,64.6928,61.8527,UP,1
2006-03-10,66.8118,65.5508,59.5677,65.2169,61.9961,DOWN,0
2006-03-13,66.058,66.9034,59.6209,65.486,62.1251,UP,1
2006-03-14,66.1778,65.7269,59.6763,65.8326,62.2622,UP,1
2006-03-15,68.0094,66.5653,59.7396,66.4511,62.4464,UP,1
2006-03-16,68.7069,68.5096,59.806,67.1528,62.6083,UP,1
2006-03-17,69.362,68.9323,59.8728,67.6628,62.7813,DOWN,0
2006-03-20,68.3335,69.3057,59.9374,68.1179,62.9258,DOWN,0
2006-03-21,67.2909,68.2278,59.9991,68.3405,63.0376,UP,1
2006-03-22,67.4599,67.2627,60.0615,68.2306,63.1387,UP,1
2006-03-23,67.5233,67.3402,60.1185,67.9939,63.2338,DOWN,0
2006-03-24,67.2134,67.5233,60.174,67.5642,63.3218,DOWN,0
2006-03-27,66.5371,67.0654,60.2237,67.2049,63.3954,UP,1
2006-03-28,67.2838,66.5371,60.2777,67.2035,63.5132,UP,1
2006-03-29,68.6364,67.9883,60.3389,67.4388,63.6707,DOWN,0
2006-03-30,67.3402,68.3335,60.3946,67.4022,63.8095,UP,1
2006-03-31,67.629,67.2275,60.4549,67.4853,63.9406,DOWN,0
2006-04-03,66.523,67.629,60.5107,67.4825,64.0647,DOWN,0
2006-04-04,66.3187,66.5441,60.5622,67.2895,64.1737,UP,1
2006-04-05,68.9464,67.9813,60.6256,67.3515,64.3245,DOWN,0
2006-04-06,68.4955,68.4744,60.689,67.5825,64.4559,DOWN,0
2006-04-07,67.9319,68.4955,60.7516,67.6431,64.5713,DOWN,0
2006-04-10,67.0584,66.995,60.8075,67.7502,64.6646,DOWN,0
2006-04-11,66.6216,67.0654,60.8625,67.8108,64.7537,DOWN,0
2006-04-12,66.2905,66.7273,60.9155,67.2796,64.8348,DOWN,0
2006-04-13,65.3254,66.2271,60.9607,66.6456,64.8968,UP,1
2006-04-17,65.4733,65.1493,61.006,66.1539,64.9758,UP,1
2006-04-18,67.8122,65.6565,61.0619,66.3046,65.1155,UP,1
2006-04-19,68.7491,67.8122,61.1186,66.7301,65.2721,DOWN,0
2006-04-20,68.4744,68.7491,61.173,67.1669,65.4315,UP,1
2006-04-21,68.8266,68.89,61.2298,67.8671,65.5962,DOWN,0
2006-04-24,68.1574,68.7209,61.2799,68.4039,65.7427,DOWN,0
2006-04-25,67.5163,68.0869,61.3233,68.3448,65.8726,DOWN,0
2006-04-26,67.3895,68.1221,61.3611,68.0728,65.9992,UP,1
2006-04-27,67.5022,67.3895,61.4001,67.8784,66.1217,DOWN,0
2006-04-28,67.3754,67.5022,61.4405,67.5882,66.2361,DOWN,0
2006-05-01,66.2201,67.3825,61.4804,67.2007,66.326,DOWN,0
2006-05-02,65.0507,65.5861,61.5109,66.7076,66.3877,DOWN,0
2006-05-03,64.5716,64.5928,61.5371,66.144,66.4371,UP,1
2006-05-04,65.3254,64.8816,61.5652,65.7086,66.4703,UP,1
2006-05-05,66.0792,65.7129,61.5955,65.4494,66.5241,UP,1
2006-05-08,66.3469,66.0862,61.6306,65.4747,66.5971,DOWN,0
2006-05-09,66.1426,66.3469,61.6639,65.6931,66.6663,UP,1
2006-05-10,66.6709,66.1426,61.6959,66.113,66.7459,DOWN,0
2006-05-11,66.2553,66.6428,61.7243,66.299,66.8059,DOWN,0
2006-05-12,65.262,66.0792,61.7406,66.1355,66.851,UP,1
2006-05-15,66.6005,65.1563,61.7616,66.1863,66.8992,DOWN,0
2006-05-16,65.8467,66.678,61.7786,66.1271,66.9219,DOWN,0
2006-05-17,64.5716,64.952,61.7901,65.7072,66.9244,DOWN,0
2006-05-18,63.5713,64.8323,61.7977,65.1704,66.8975,DOWN,0
2006-05-19,63.3811,63.6417,61.8067,64.7942,66.8611,DOWN,0
2006-05-22,62.9584,62.9795,61.8151,64.0658,66.7841,DOWN,0
2006-05-23,62.7823,63.5431,61.8282,63.4529,66.7186,DOWN,0
2006-05-24,62.585,62.3455,61.8492,63.0556,66.6467,UP,1
2006-05-25,64.0996,62.9795,61.877,63.1613,66.5685,UP,1
2006-05-26,64.4871,64.318,61.9031,63.3825,66.4841,DOWN,0
2006-05-30,64.2264,64.4166,61.9252,63.6361,66.3814,DOWN,0
2006-05-31,63.3247,64.6139,61.9428,63.7446,66.2812,UP,1
2006-06-01,64.3321,63.5431,61.9635,64.094,66.2221,UP,1
2006-06-02,65.8115,64.7336,61.9895,64.4364,66.1891,UP,1
2006-06-05,65.8256,65.6354,62.0183,64.7041,66.1551,DOWN,0
2006-06-06,65.5015,65.8678,62.0467,64.9591,66.1209,UP,1
2006-06-07,66.1074,65.5015,62.0778,65.5156,66.1123,DOWN,0
2006-06-08,65.9735,65.8678,62.1079,65.8439,66.0861,UP,1
2006-06-09,66.678,66.2201,62.1427,66.0172,66.0469,DOWN,0
2006-06-12,66.6075,66.7837,62.1766,66.1736,66.0323,DOWN,0
2006-06-13,66.0651,66.6075,62.2064,66.2863,66.001,DOWN,0
2006-06-14,65.8397,65.8256,62.2376,66.2328,65.9873,UP,1
2006-06-15,66.678,65.8749,62.2731,66.3737,65.9945,UP,1
2006-06-16,66.833,66.6709,62.3086,66.4046,65.9522,UP,1
2006-06-19,67.6079,67.2063,62.3437,66.6047,65.9345,DOWN,0
2006-06-20,66.6287,67.4881,62.3734,66.7174,65.9084,UP,1
2006-06-21,67.1922,66.6287,62.4064,66.9879,65.9111,DOWN,0
2006-06-22,66.6921,67.1922,62.4315,66.9908,65.9125,DOWN,0
2006-06-23,66.2201,66.6991,62.4568,66.8682,65.9111,UP,1
2006-06-26,66.9598,66.4314,62.4878,66.7386,65.9438,UP,1
2006-06-27,67.0302,66.9668,62.517,66.8189,65.9749,UP,1
2006-06-28,67.3402,67.1007,62.5492,66.8485,65.9655,UP,1
2006-06-29,68.4744,67.622,62.5886,67.2049,65.96,UP,1
2006-06-30,68.7209,68.4744,62.6292,67.7051,65.9649,UP,1
2006-07-03,69.7354,69.2775,62.6717,68.2602,65.9831,DOWN,0
2006-07-05,69.6015,69.5593,62.7107,68.7745,66.012,DOWN,0
2006-07-06,69.4254,69.6015,62.7522,69.1915,66.0502,DOWN,0
2006-07-07,69.2845,69.3902,62.7928,69.3536,66.0881,UP,1
2006-07-10,70.2003,69.2916,62.8425,69.6494,66.142,DOWN,0
2006-07-11,70.1933,70.2215,62.8936,69.741,66.1984,UP,1
2006-07-12,70.8414,70.4469,62.9481,69.989,66.2908,DOWN,0
2006-07-13,70.299,70.8555,62.9986,70.1637,66.3958,DOWN,0
2006-07-14,69.8763,70.2919,63.0481,70.282,66.5019,UP,1
2006-07-17,70.0453,70.0101,63.1018,70.251,66.5963,UP,1
2006-07-18,70.8484,70.1369,63.1542,70.3821,66.6916,UP,1
2006-07-19,72.9125,71.0668,63.2136,70.7963,66.823,DOWN,0
2006-07-20,72.349,72.99,63.2663,71.2063,66.9471,DOWN,0
2006-07-21,71.5811,72.7012,63.3187,71.5473,67.0453,UP,1
2006-07-24,72.7716,72.0038,63.3811,72.0925,67.1756,UP,1
2006-07-25,72.8773,72.9478,63.4477,72.4983,67.3279,UP,1
2006-07-26,72.9971,72.8844,63.5163,72.5152,67.4559,DOWN,0
2006-07-27,72.7294,73.3141,63.5877,72.5913,67.5935,UP,1
2006-07-28,74.0397,73.4338,63.6682,73.083,67.7829,DOWN,0
2006-07-31,73.6522,74.0397,63.752,73.2591,67.9845,DOWN,0
2006-08-01,73.4479,73.6522,63.8376,73.3733,68.1858,DOWN,0
2006-08-02,71.9474,73.0886,63.9124,73.1633,68.3656,UP,1
2006-08-03,72.9125,71.7924,63.9901,73.2,68.5682,UP,1
2006-08-04,74.1383,73.617,64.0765,73.2197,68.7993,DOWN,0
2006-08-07,72.5392,73.5747,64.1513,72.9971,68.9681,DOWN,0
2006-08-08,71.3204,72.5251,64.2272,72.5716,69.1047,DOWN,0
2006-08-09,71.2923,71.9615,64.3037,72.4405,69.2461,DOWN,0
2006-08-10,71.1795,71.3627,64.375,72.0939,69.4032,DOWN,0
2006-08-11,70.623,71.0809,64.4458,71.3909,69.529,UP,1
2006-08-14,71.4965,71.2218,64.5244,71.1824,69.6427,UP,1
2006-08-15,71.9474,72.349,64.6087,71.3078,69.7651,UP,1
2006-08-16,72.3278,73.145,64.6876,71.5149,69.9016,UP,1
2006-08-17,72.9125,72.5603,64.7669,71.8615,70.0377,UP,1
2006-08-18,73.3704,73.0252,64.853,72.411,70.1857,UP,1
2006-08-21,74.0045,73.3282,64.943,72.9125,70.3322,UP,1
2006-08-22,74.6173,74.0397,65.0369,73.4465,70.4924,DOWN,0
2006-08-23,73.6452,75.0259,65.1258,73.71,70.644,UP,1
2006-08-24,73.8706,73.6522,65.2138,73.9016,70.8046,DOWN,0
2006-08-25,73.6663,73.8706,65.3043,73.9608,70.9444,UP,1
2006-08-28,74.6033,73.6663,65.3961,74.0805,71.0998,DOWN,0
2006-08-29,74.3849,74.3567,65.4807,74.034,71.2353,UP,1
2006-08-30,74.8498,74.4835,65.5631,74.275,71.3998,DOWN,0
2006-08-31,74.6103,75.0259,65.645,74.4229,71.5481,UP,1
2006-09-01,74.878,74.885,65.7274,74.6653,71.7118,UP,1
2006-09-05,75.3289,74.878,65.8131,74.8104,71.894,DOWN,0
2006-09-06,74.7371,75.1668,65.8908,74.8808,72.0496,DOWN,0
2006-09-07,73.9763,74.5046,65.9619,74.7061,72.1885,UP,1
2006-09-08,75.1739,74.2369,66.0363,74.8188,72.3452,UP,1
2006-09-11,75.3077,74.8498,66.1076,74.9048,72.4818,UP,1
2006-09-12,75.8572,74.885,66.1805,75.0104,72.6245,UP,1
2006-09-13,77.1253,75.977,66.2584,75.4881,72.7723,DOWN,0
2006-09-14,76.7871,76.7871,66.3375,76.0502,72.9161,UP,1
2006-09-15,77.3296,77.3436,66.42,76.4814,73.0741,DOWN,0
2006-09-18,77.2098,77.3296,66.5054,76.8618,73.2326,UP,1
2006-09-19,78.0763,77.393,66.5899,77.3056,73.3902,DOWN,0
2006-09-20,77.3436,78.3722,66.6737,77.3493,73.5332,DOWN,0
2006-09-21,76.8576,77.4141,66.7585,77.3634,73.6535,UP,1
2006-09-22,77.245,76.8576,66.8469,77.3465,73.7924,DOWN,0
2006-09-25,76.9069,77.4211,66.9347,77.2859,73.933,DOWN,0
2006-09-26,76.7308,76.9069,67.0208,77.0168,74.0667,UP,1
2006-09-27,78.027,76.7308,67.1126,77.1534,74.2103,DOWN,0
2006-09-28,77.1605,78.2031,67.1977,77.214,74.2953,DOWN,0
2006-09-29,76.7871,77.9918,67.2802,77.1224,74.384,DOWN,0
2006-10-02,76.7237,76.928,67.3617,77.0858,74.4869,UP,1
2006-10-03,77.9636,76.8576,67.4536,77.3324,74.5907,UP,1
2006-10-04,79.1823,78.1397,67.5509,77.5634,74.7168,UP,1
2006-10-05,79.9572,79.0766,67.656,78.1228,74.856,DOWN,0
2006-10-06,78.8935,79.9572,67.7554,78.5441,74.9793,UP,1
2006-10-09,79.7107,78.9005,67.858,79.1414,75.0927,DOWN,0
2006-10-10,79.5768,79.7107,67.9588,79.4641,75.2112,DOWN,0
2006-10-11,79.443,79.7529,68.0577,79.5162,75.3311,DOWN,0
2006-10-12,79.2528,79.605,68.1557,79.3753,75.4772,UP,1
2006-10-13,79.915,79.3232,68.2573,79.5796,75.6173,UP,1
2006-10-16,80.3095,80.0558,68.3622,79.6994,75.7407,UP,1
2006-10-17,80.3306,80.3095,68.4699,79.8501,75.8965,UP,1
2006-10-18,80.8237,80.5912,68.5709,80.1263,76.0866,UP,1
2006-10-19,80.8308,80.9083,68.6715,80.4419,76.2774,UP,1
2006-10-20,80.9857,81.1689,68.7709,80.6561,76.4735,UP,1
2006-10-23,81.4577,80.9857,68.8697,80.8857,76.6902,DOWN,0
2006-10-24,81.0844,81.3168,68.9631,81.0365,76.8819,UP,1
2006-10-25,81.5423,81.2534,69.057,81.1802,77.0738,UP,1
2006-10-26,82.7117,81.965,69.1564,81.5564,77.2815,DOWN,0
2006-10-27,82.4299,82.7187,69.2543,81.8452,77.4719,UP,1
2006-10-30,83.233,82.4299,69.3635,82.2003,77.6691,UP,1
2006-10-31,84.0079,83.2682,69.4798,82.785,77.8692,DOWN,0
2006-11-01,83.8952,84.1488,69.5972,83.2555,78.0547,DOWN,0
2006-11-02,82.2115,83.8952,69.7029,83.1555,78.2261,DOWN,0
2006-11-03,80.3095,81.0139,69.8029,82.7314,78.3548,UP,1
2006-11-06,81.4437,80.1333,69.9058,82.3736,78.5104,DOWN,0
2006-11-07,80.5208,81.4084,70.0013,81.6761,78.6287,UP,1
2006-11-08,80.9787,80.6265,70.0966,81.0928,78.7606,UP,1
2006-11-09,81.2534,81.021,70.192,80.9012,78.8887,UP,1
2006-11-10,82.0918,81.7184,70.2905,81.2577,79.0383,UP,1
2006-11-13,82.3101,82.0918,70.3912,81.431,79.187,UP,1
2006-11-14,83.1555,82.4299,70.4959,81.9579,79.3435,DOWN,0
2006-11-15,81.6902,81.9297,70.5932,82.1002,79.4826,UP,1
2006-11-16,83.0569,81.972,70.7009,82.4609,79.6642,DOWN,0
2006-11-17,82.4229,82.9723,70.8088,82.5271,79.8091,UP,1
2006-11-20,85.1773,83.0921,70.9301,83.1006,80.0065,UP,1
2006-11-21,86.4947,85.4521,71.0601,83.7684,80.2193,UP,1
2006-11-22,88.0234,86.6426,71.1972,85.035,80.4372,UP,1
2006-11-24,88.3686,87.8121,71.3349,86.0974,80.6689,DOWN,0
2006-11-27,85.9311,88.3686,71.4595,86.799,80.8409,UP,1
2006-11-28,86.1918,85.9804,71.5851,87.0019,81.0205,UP,1
2006-11-29,87.1992,86.544,71.7142,87.1428,81.203,UP,1
2006-11-30,88.8406,88.2629,71.8502,87.3062,81.4329,DOWN,0
2006-12-01,88.5799,88.8406,71.9844,87.3485,81.6674,UP,1
2006-12-04,91.2217,89.2844,72.1307,88.4066,81.9469,DOWN,0
2006-12-05,90.7638,91.581,72.274,89.321,82.2241,DOWN,0
2006-12-06,88.4108,88.0516,72.3977,89.5634,82.4577,DOWN,0
2006-12-07,88.1925,89.4323,72.5218,89.4337,82.661,UP,1
2006-12-08,88.7349,88.1995,72.6519,89.4647,82.8925,DOWN,0
2006-12-11,88.5729,88.7349,72.7814,88.935,83.1282,DOWN,0
2006-12-12,87.7768,88.4108,72.9068,88.3376,83.3492,DOWN,0
2006-12-13,87.171,88.1291,73.0264,88.0896,83.5334,UP,1
2006-12-14,87.3541,87.3471,73.1481,87.9219,83.6968,DOWN,0
2006-12-15,86.9174,87.3541,73.2618,87.5584,83.836,DOWN,0
2006-12-18,86.6285,86.9526,73.3714,87.1696,83.9907,DOWN,0
2006-12-19,86.1918,86.4383,73.4801,86.8526,84.1204,UP,1
2006-12-20,86.4947,86.2904,73.588,86.7173,84.2587,DOWN,0
2006-12-21,85.445,86.4947,73.6892,86.3355,84.3788,DOWN,0
2006-12-22,84.5081,85.3535,73.7777,85.8536,84.4839,UP,1
2006-12-26,84.5715,84.4236,73.8703,85.4422,84.577,UP,1
2006-12-27,84.7687,84.5715,73.9632,85.1576,84.6662,UP,1
2006-12-28,85.121,84.7687,74.0488,84.8829,84.762,UP,1
2006-12-29,85.593,85.2407,74.1332,84.9125,84.8574,UP,1
2007-01-03,85.7409,86.4454,74.2151,85.159,84.9556,UP,1
2007-01-04,85.9452,86.227,74.3032,85.4338,85.0548,DOWN,0
2007-01-05,84.2193,85.5718,74.3878,85.3239,85.11,DOWN,0
2007-01-08,83.226,82.7821,74.4666,84.9449,85.1528,UP,1
2007-01-09,84.4658,83.8318,74.5513,84.7194,85.2113,UP,1
2007-01-10,85.6282,84.4729,74.6434,84.6969,85.2696,UP,1
2007-01-11,86.4665,85.9452,74.7431,84.8011,85.3504,UP,1
2007-01-12,86.6356,86.2904,74.8398,85.2844,85.4184,UP,1
2007-01-16,88.7138,86.6497,74.9402,86.382,85.5125,DOWN,0
2007-01-17,86.3327,88.4813,75.0352,86.7553,85.5613,DOWN,0
2007-01-18,84.4658,85.5507,75.1194,86.5229,85.6064,UP,1
2007-01-19,86.3679,84.6067,75.2186,86.5031,85.7275,DOWN,0
2007-01-22,85.8254,86.2974,75.3161,86.3411,85.8152,UP,1
2007-01-23,86.2411,85.9875,75.4026,85.8466,85.9296,UP,1
2007-01-24,87.8121,86.6497,75.4992,86.1425,86.0662,UP,1
2007-01-25,88.594,88.27,75.6025,86.9681,86.213,DOWN,0
2007-01-26,87.5444,88.594,75.7049,87.2034,86.3221,UP,1
2007-01-29,88.1361,86.9808,75.8125,87.6655,86.4386,DOWN,0
2007-01-30,87.0371,88.1361,75.9162,87.8247,86.5162,DOWN,0
2007-01-31,86.1918,87.0724,76.0205,87.5007,86.6063,UP,1
2007-02-01,88.5799,86.1706,76.1361,87.4979,86.7167,DOWN,0
2007-02-02,88.3052,88.1291,76.2385,87.65,86.8344,DOWN,0
2007-02-05,88.1291,87.8473,76.3354,87.6486,86.8934,UP,1
2007-02-06,89.4676,88.7631,76.4404,88.1347,86.9529,UP,1
2007-02-07,95.6317,91.6091,76.5744,90.0227,87.105,DOWN,0
2007-02-08,94.8567,95.843,76.7079,91.278,87.2348,DOWN,0
2007-02-09,93.9339,94.7158,76.84,92.4038,87.3949,DOWN,0
2007-02-12,92.5602,93.6239,76.9659,93.29,87.5222,UP,1
2007-02-13,94.6243,91.9402,77.1015,94.3213,87.6707,DOWN,0
2007-02-14,94.3354,94.3284,77.2363,94.0621,87.7806,DOWN,0
2007-02-15,93.9057,94.5115,77.3747,93.8719,87.8871,UP,1
2007-02-16,94.3918,93.9057,77.5214,93.9635,87.9505,UP,1
2007-02-20,94.9413,94.3988,77.6733,94.4397,88.0341,UP,1
2007-02-21,95.1949,94.8708,77.8226,94.5538,88.1698,DOWN,0
2007-02-22,94.4693,94.3988,77.9646,94.5806,88.2953,DOWN,0
2007-02-23,92.9899,94.4693,78.0978,94.3974,88.3804,UP,1
2007-02-26,93.0956,93.2294,78.2325,94.1382,88.4709,DOWN,0
2007-02-27,89.538,92.9617,78.3469,93.0575,88.5061,UP,1
