ticker,MGM US Equity,MGM US Equity,MGM US Equity,MGM US Equity,MGM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-03,15.3,15.25,14.7708,14.766,15.1653,UP,1
2001-07-05,15.39,15.3,14.7637,15.024,15.1771,DOWN,0
2001-07-06,14.375,14.5,14.7503,15.059,15.16,UP,1
2001-07-09,14.41,14.45,14.735,14.945,15.1502,UP,1
2001-07-10,14.555,14.535,14.7175,14.806,15.146,UP,1
2001-07-11,14.955,14.68,14.6999,14.737,15.1444,UP,1
2001-07-12,15.275,14.955,14.6813,14.714,15.1444,UP,1
2001-07-13,15.355,15.275,14.6668,14.91,15.1399,DOWN,0
2001-07-16,15.355,15.365,14.6497,15.099,15.1372,UP,1
2001-07-17,15.62,15.395,14.6334,15.312,15.1461,UP,1
2001-07-18,15.975,15.62,14.6178,15.516,15.1661,UP,1
2001-07-19,16.025,15.975,14.6059,15.666,15.1865,DOWN,0
2001-07-20,15.805,15.95,14.5944,15.756,15.2016,DOWN,0
2001-07-23,15.48,15.805,14.5843,15.781,15.2059,DOWN,0
2001-07-24,14.225,15.48,14.5678,15.502,15.1858,UP,1
2001-07-25,14.95,14.55,14.5593,15.297,15.1743,UP,1
2001-07-26,15.14,15.06,14.555,15.12,15.1605,UP,1
2001-07-27,15.15,15.15,14.546,14.989,15.1436,UP,1
2001-07-30,15.34,15.3,14.5455,14.961,15.1231,UP,1
2001-07-31,15.45,15.35,14.5465,15.206,15.1134,DOWN,0
2001-08-01,15.245,15.475,14.5411,15.265,15.106,DOWN,0
2001-08-02,14.87,15.225,14.534,15.211,15.0914,DOWN,0
2001-08-03,14.75,14.98,14.5304,15.131,15.0698,DOWN,0
2001-08-06,14.645,14.8,14.5241,14.992,15.0532,DOWN,0
2001-08-07,14.25,14.25,14.5118,14.752,15.0242,UP,1
2001-08-08,14.32,14.375,14.5007,14.567,14.9956,DOWN,0
2001-08-09,14.18,14.3,14.4857,14.429,14.9729,UP,1
2001-08-10,14.48,14.18,14.4687,14.375,14.9481,UP,1
2001-08-13,14.94,14.355,14.4549,14.434,14.9379,DOWN,0
2001-08-14,14.875,14.815,14.4424,14.559,14.9256,DOWN,0
2001-08-15,14.62,14.75,14.431,14.619,14.9079,DOWN,0
2001-08-16,14.44,14.62,14.4165,14.671,14.8908,UP,1
2001-08-17,14.45,14.44,14.4023,14.665,14.8793,DOWN,0
2001-08-20,14.25,14.45,14.3916,14.527,14.8632,DOWN,0
2001-08-21,14.205,14.375,14.3777,14.393,14.8468,UP,1
2001-08-22,14.31,14.205,14.3655,14.331,14.8378,UP,1
2001-08-23,14.41,14.4,14.3567,14.325,14.8302,UP,1
2001-08-24,14.65,14.35,14.348,14.365,14.8282,DOWN,0
2001-08-27,14.585,14.65,14.3378,14.432,14.8265,DOWN,0
2001-08-28,14.5,14.625,14.3305,14.491,14.8214,UP,1
2001-08-29,14.56,14.8,14.3275,14.541,14.8132,DOWN,0
2001-08-30,14.285,14.51,14.3216,14.516,14.8039,UP,1
2001-08-31,14.575,14.26,14.3159,14.501,14.8034,DOWN,0
2001-09-04,14.51,14.525,14.3114,14.486,14.8001,UP,1
2001-09-05,14.7,14.625,14.3094,14.526,14.8059,DOWN,0
2001-09-06,14.59,14.66,14.3086,14.532,14.8171,DOWN,0
2001-09-07,14.24,14.59,14.3108,14.523,14.8199,DOWN,0
2001-09-10,14.155,14.03,14.3142,14.439,14.819,DOWN,0
2001-09-17,11.0,11.75,14.3029,13.737,14.7394,DOWN,0
2001-09-18,10.44,11.005,14.2873,12.885,14.6432,DOWN,0
2001-09-19,9.915,10.0,14.2644,11.95,14.5355,DOWN,0
2001-09-20,8.88,9.79,14.2375,10.878,14.4053,UP,1
2001-09-21,8.995,8.275,14.211,9.846,14.2977,UP,1
2001-09-24,9.63,9.075,14.1875,9.572,14.2021,UP,1
2001-09-25,10.15,9.65,14.163,9.514,14.114,UP,1
2001-09-26,10.675,10.225,14.1417,9.666,14.0284,UP,1
2001-09-27,10.805,10.675,14.1213,10.051,13.939,UP,1
2001-09-28,11.24,10.805,14.1006,10.5,13.8567,DOWN,0
2001-10-01,10.7,10.96,14.082,10.714,13.7636,UP,1
2001-10-02,11.37,10.7,14.0688,10.958,13.6786,UP,1
2001-10-03,11.7,11.37,14.0576,11.163,13.5931,DOWN,0
2001-10-04,11.425,11.675,14.048,11.287,13.5011,UP,1
2001-10-05,11.855,11.425,14.0395,11.41,13.4221,DOWN,0
2001-10-08,11.305,11.79,14.0284,11.531,13.3386,DOWN,0
2001-10-09,11.005,11.305,14.0171,11.458,13.2742,UP,1
2001-10-10,11.02,11.025,14.0068,11.322,13.1956,UP,1
2001-10-11,12.8,11.05,14.0059,11.597,13.1488,DOWN,0
2001-10-12,12.135,12.5,14.0035,11.653,13.0885,DOWN,0
2001-10-15,12.0,11.935,14.0003,11.792,13.0217,UP,1
2001-10-16,12.195,12.025,13.9987,12.03,12.9566,DOWN,0
2001-10-17,11.55,12.5,13.9916,12.136,12.8827,DOWN,0
2001-10-18,11.4,11.64,13.9792,11.856,12.8133,DOWN,0
2001-10-19,11.29,11.4,13.9652,11.687,12.7441,UP,1
2001-10-22,11.445,11.29,13.9519,11.576,12.6801,DOWN,0
2001-10-23,11.275,11.55,13.9405,11.392,12.6206,UP,1
2001-10-24,11.3,11.35,13.9243,11.342,12.5602,UP,1
2001-10-25,11.735,11.3,13.9113,11.409,12.5113,DOWN,0
2001-10-26,11.5,11.6,13.8975,11.451,12.4517,DOWN,0
2001-10-29,11.275,11.46,13.8799,11.417,12.3784,DOWN,0
2001-10-30,10.875,11.025,13.8619,11.337,12.2984,UP,1
2001-10-31,11.15,10.85,13.8462,11.307,12.229,UP,1
2001-11-01,11.245,11.055,13.83,11.209,12.1651,UP,1
2001-11-02,11.25,11.2,13.8142,11.159,12.1011,UP,1
2001-11-05,11.32,11.255,13.7975,11.168,12.0425,UP,1
2001-11-06,12.1,11.375,13.7852,11.413,12.0004,UP,1
2001-11-07,12.325,11.975,13.7762,11.648,11.9607,UP,1
2001-11-08,12.625,12.325,13.7731,11.924,11.925,DOWN,0
2001-11-09,12.38,12.575,13.7682,12.15,11.8796,DOWN,0
2001-11-12,12.025,12.385,13.7613,12.291,11.8284,UP,1
2001-11-13,12.73,12.11,13.7581,12.417,11.793,UP,1
2001-11-14,12.905,12.8,13.7569,12.533,11.7599,UP,1
2001-11-15,13.15,12.575,13.7574,12.638,11.7372,UP,1
2001-11-16,13.33,13.15,13.7546,12.828,11.7123,UP,1
2001-11-19,13.4,13.33,13.7502,13.103,11.6901,DOWN,0
2001-11-20,13.105,13.3,13.7429,13.178,11.6582,DOWN,0
2001-11-21,12.7,12.925,13.7263,13.137,11.6204,UP,1
2001-11-23,13.125,12.75,13.7154,13.132,11.5981,UP,1
2001-11-26,13.275,13.05,13.7042,13.121,11.5805,DOWN,0
2001-11-27,13.175,13.275,13.6922,13.076,11.624,DOWN,0
2001-11-28,12.94,13.175,13.681,13.043,11.674,UP,1
2001-11-29,13.005,12.94,13.671,13.104,11.7358,UP,1
2001-11-30,13.175,13.005,13.6628,13.114,11.8217,DOWN,0
2001-12-03,13.075,13.15,13.6561,13.074,11.9033,DOWN,0
2001-12-04,13.025,13.05,13.6491,13.044,11.9712,UP,1
2001-12-05,13.6,13.025,13.6474,13.176,12.0402,UP,1
2001-12-06,14.025,14.25,13.6489,13.38,12.1072,DOWN,0
2001-12-07,13.875,14.175,13.652,13.52,12.1686,DOWN,0
2001-12-10,13.84,13.8,13.6537,13.673,12.2206,UP,1
2001-12-11,14.135,13.875,13.6589,13.895,12.2893,DOWN,0
2001-12-12,13.8,14.08,13.661,13.935,12.3379,DOWN,0
2001-12-13,13.64,13.805,13.6629,13.858,12.3767,UP,1
2001-12-14,13.78,13.64,13.665,13.839,12.4238,DOWN,0
2001-12-17,13.69,13.85,13.6666,13.809,12.4605,UP,1
2001-12-18,14.0,13.725,13.6694,13.782,12.5144,DOWN,0
2001-12-19,13.89,14.075,13.672,13.8,12.5721,DOWN,0
2001-12-20,13.75,13.925,13.6752,13.822,12.6267,UP,1
2001-12-21,13.99,13.81,13.6787,13.864,12.6505,DOWN,0
2001-12-24,13.985,13.95,13.6823,13.923,12.6875,UP,1
2001-12-26,14.345,13.99,13.6874,13.992,12.7344,UP,1
2001-12-27,14.44,14.275,13.6915,14.102,12.7793,UP,1
2001-12-28,14.465,14.6,13.6956,14.245,12.8376,DOWN,0
2001-12-31,14.435,14.5,13.7004,14.334,12.8983,UP,1
2002-01-02,14.525,14.435,13.7063,14.442,12.963,DOWN,0
2002-01-03,14.475,14.5,13.7136,14.468,13.0236,UP,1
2002-01-04,14.75,14.65,13.7211,14.53,13.0931,UP,1
2002-01-07,14.99,14.8,13.7302,14.635,13.1669,DOWN,0
2002-01-08,14.95,15.0,13.7408,14.738,13.2312,DOWN,0
2002-01-09,14.945,15.0,13.7499,14.822,13.3001,UP,1
2002-01-10,15.125,15.75,13.7626,14.952,13.3771,DOWN,0
2002-01-11,14.895,15.225,13.7771,14.981,13.4575,DOWN,0
2002-01-14,14.425,14.65,13.7892,14.868,13.523,DOWN,0
2002-01-15,14.2,14.25,13.7996,14.718,13.5821,UP,1
2002-01-16,14.53,14.3,13.8104,14.635,13.6477,UP,1
2002-01-17,14.6,14.525,13.8219,14.53,13.7133,DOWN,0
2002-01-18,14.6,14.55,13.8336,14.471,13.7633,UP,1
2002-01-22,14.7,15.15,13.8443,14.526,13.8108,UP,1
2002-01-23,14.925,14.875,13.8572,14.671,13.8568,UP,1
2002-01-24,15.56,15.85,13.874,14.877,13.9204,UP,1
2002-01-25,15.705,15.8,13.8915,15.098,13.994,UP,1
2002-01-28,15.93,15.98,13.908,15.364,14.058,DOWN,0
2002-01-29,15.745,16.05,13.9241,15.573,14.1148,UP,1
2002-01-30,15.76,15.675,13.9386,15.74,14.167,UP,1
2002-01-31,16.28,15.765,13.9526,15.884,14.226,UP,1
2002-02-01,17.155,16.28,13.9709,16.174,14.3011,UP,1
2002-02-04,17.18,17.155,13.9893,16.424,14.3826,DOWN,0
2002-02-05,15.7,16.88,14.0015,16.415,14.4426,DOWN,0
2002-02-06,15.475,15.7,14.0111,16.358,14.4896,UP,1
2002-02-07,15.56,15.525,14.0154,16.214,14.5353,UP,1
2002-02-08,15.575,15.56,14.0196,15.898,14.5833,DOWN,0
2002-02-11,15.5,15.575,14.0252,15.562,14.6345,DOWN,0
2002-02-12,15.5,15.5,14.0302,15.522,14.6844,UP,1
2002-02-13,15.7,15.5,14.0347,15.567,14.7349,UP,1
2002-02-14,15.725,15.775,14.0372,15.6,14.7879,DOWN,0
2002-02-15,15.65,15.6,14.041,15.615,14.8404,UP,1
2002-02-19,15.68,15.725,14.0455,15.651,14.882,UP,1
2002-02-20,15.9,15.685,14.0499,15.731,14.9195,UP,1
2002-02-21,15.91,15.9,14.053,15.773,14.9602,UP,1
2002-02-22,16.3,15.85,14.0566,15.888,15.0094,UP,1
2002-02-25,16.825,16.25,14.0633,16.123,15.0632,UP,1
2002-02-26,17.0,16.9,14.0724,16.387,15.1272,DOWN,0
2002-02-27,16.975,16.975,14.0824,16.602,15.1939,UP,1
2002-02-28,17.2,17.1,14.0934,16.86,15.2623,UP,1
2002-03-01,17.435,17.2,14.1053,17.087,15.3372,UP,1
2002-03-04,17.875,17.35,14.1184,17.297,15.4147,UP,1
2002-03-05,18.335,17.85,14.1339,17.564,15.5036,DOWN,0
2002-03-06,17.5,18.2,14.1438,17.669,15.5786,DOWN,0
2002-03-07,17.455,17.505,14.1519,17.72,15.6479,UP,1
2002-03-08,17.65,17.55,14.1602,17.763,15.7212,UP,1
2002-03-11,17.7,17.65,14.1669,17.728,15.7883,UP,1
2002-03-12,18.05,17.65,14.1774,17.671,15.8605,DOWN,0
2002-03-13,17.91,17.95,14.1889,17.753,15.9294,UP,1
2002-03-14,17.99,17.915,14.2009,17.86,16.0005,DOWN,0
2002-03-15,17.875,17.985,14.2111,17.905,16.0675,UP,1
2002-03-18,18.335,17.95,14.2254,18.032,16.1447,DOWN,0
2002-03-19,18.25,18.335,14.2381,18.072,16.2147,DOWN,0
2002-03-20,18.135,18.25,14.2501,18.117,16.2776,DOWN,0
2002-03-21,18.0,18.135,14.2635,18.119,16.3386,UP,1
2002-03-22,18.325,18.005,14.2765,18.209,16.4062,DOWN,0
2002-03-25,18.015,18.33,14.2893,18.145,16.464,DOWN,0
2002-03-26,17.83,17.89,14.301,18.061,16.5227,DOWN,0
2002-03-27,17.63,17.83,14.3117,17.96,16.5868,UP,1
2002-03-28,18.115,17.825,14.3258,17.983,16.6651,DOWN,0
2002-04-01,17.75,17.96,14.3394,17.868,16.7295,DOWN,0
2002-04-02,17.425,17.675,14.3512,17.75,16.786,DOWN,0
2002-04-03,17.095,17.425,14.3616,17.603,16.8359,UP,1
2002-04-04,17.38,17.1,14.3747,17.553,16.8895,DOWN,0
2002-04-05,17.295,17.4,14.3872,17.389,16.9369,UP,1
2002-04-08,17.6,17.145,14.4015,17.359,16.9777,UP,1
2002-04-09,17.87,17.775,14.4175,17.448,17.021,UP,1
2002-04-10,18.195,17.97,14.4347,17.668,17.0663,DOWN,0
2002-04-11,18.075,18.25,14.4502,17.807,17.1129,UP,1
2002-04-12,18.175,18.085,14.4673,17.983,17.1612,UP,1
2002-04-15,18.25,18.3,14.4856,18.113,17.2006,DOWN,0
2002-04-16,17.935,18.3,14.5019,18.126,17.2162,UP,1
2002-04-17,19.135,19.2,14.5255,18.314,17.2553,UP,1
2002-04-18,19.255,19.475,14.5516,18.55,17.3264,UP,1
2002-04-19,19.55,19.4,14.5789,18.825,17.4079,DOWN,0
2002-04-22,19.55,19.7,14.6056,19.085,17.4877,UP,1
2002-04-23,19.9,19.775,14.6302,19.478,17.5742,UP,1
2002-04-24,20.48,19.9,14.6564,19.747,17.6738,UP,1
2002-04-25,20.925,20.25,14.6845,20.081,17.7823,DOWN,0
2002-04-26,20.75,20.875,14.7113,20.321,17.8833,DOWN,0
2002-04-29,20.075,20.6,14.7398,20.426,17.9703,DOWN,0
2002-04-30,20.075,20.08,14.7681,20.461,18.0588,UP,1
2002-05-01,20.15,20.15,14.7961,20.395,18.1482,UP,1
2002-05-02,20.165,20.15,14.8222,20.243,18.2335,UP,1
2002-05-03,20.51,20.165,14.8483,20.195,18.3255,DOWN,0
2002-05-06,20.095,20.45,14.872,20.199,18.4014,UP,1
2002-05-07,20.11,20.095,14.8958,20.206,18.4671,DOWN,0
2002-05-08,19.81,20.115,14.9168,20.138,18.5233,DOWN,0
2002-05-09,19.085,19.81,14.9323,19.922,18.5655,DOWN,0
2002-05-10,18.55,19.0,14.9449,19.53,18.5925,UP,1
2002-05-13,19.23,18.75,14.9621,19.357,18.6284,UP,1
2002-05-14,19.62,19.45,14.9828,19.259,18.6633,DOWN,0
2002-05-15,19.36,19.56,15.0084,19.169,18.6838,UP,1
2002-05-16,19.395,19.26,15.0307,19.231,18.7217,UP,1
2002-05-17,19.5,19.5,15.0525,19.421,18.7626,DOWN,0
2002-05-20,19.48,19.475,15.0741,19.471,18.7992,DOWN,0
2002-05-21,19.025,19.48,15.0925,19.352,18.8257,DOWN,0
2002-05-22,18.465,19.025,15.1076,19.173,18.834,UP,1
2002-05-23,18.825,18.35,15.1255,19.059,18.8523,DOWN,0
2002-05-24,18.7,18.81,15.1447,18.899,18.8665,UP,1
2002-05-28,18.9,18.825,15.1654,18.783,18.887,DOWN,0
2002-05-29,18.81,18.9,15.1862,18.74,18.8965,DOWN,0
2002-05-30,18.445,18.815,15.2072,18.736,18.9004,UP,1
2002-05-31,18.845,18.4,15.2298,18.74,18.9146,DOWN,0
2002-06-03,17.615,18.75,15.247,18.523,18.9069,DOWN,0
2002-06-04,17.425,17.525,15.2617,18.228,18.8889,DOWN,0
2002-06-05,17.3,17.45,15.2735,17.926,18.8746,UP,1
2002-06-06,17.625,17.375,15.2873,17.762,18.8705,UP,1
2002-06-07,18.055,17.5,15.3045,17.604,18.879,UP,1
2002-06-10,18.57,18.725,15.3251,17.795,18.8881,DOWN,0
2002-06-11,18.225,18.57,15.344,17.955,18.8976,DOWN,0
2002-06-12,17.365,18.225,15.3596,17.968,18.8964,DOWN,0
2002-06-13,17.075,17.35,15.3739,17.858,18.896,DOWN,0
2002-06-14,17.0,16.5,15.3874,17.647,18.8884,UP,1
2002-06-17,17.825,17.225,15.4044,17.498,18.899,UP,1
2002-06-18,18.41,17.825,15.4232,17.535,18.9152,DOWN,0
2002-06-19,17.9,18.41,15.4398,17.642,18.9158,UP,1
2002-06-20,18.025,17.995,15.4574,17.832,18.9124,DOWN,0
2002-06-21,17.515,18.015,15.4722,17.935,18.9012,DOWN,0
2002-06-24,17.425,17.5,15.4879,17.855,18.8862,DOWN,0
2002-06-25,17.22,17.43,15.5011,17.617,18.8656,DOWN,0
2002-06-26,17.095,17.22,15.5141,17.456,18.8488,DOWN,0
2002-06-27,16.825,17.3,15.5247,17.216,18.8026,UP,1
2002-06-28,16.875,17.025,15.5361,17.088,18.755,DOWN,0
2002-07-01,16.23,16.925,15.5461,16.849,18.6886,DOWN,0
2002-07-02,15.8,16.23,15.5543,16.565,18.6136,UP,1
2002-07-03,16.135,15.925,15.58,16.373,18.5383,UP,1
2002-07-05,16.99,16.125,15.6127,16.406,18.4685,DOWN,0
2002-07-08,16.7,17.24,15.6466,16.371,18.384,DOWN,0
2002-07-09,16.7,16.925,15.6857,16.465,18.303,DOWN,0
2002-07-10,16.555,16.81,15.7235,16.616,18.2326,UP,1
2002-07-11,16.65,16.555,15.7586,16.719,18.1641,UP,1
2002-07-12,17.0,16.93,15.7929,16.721,18.1011,DOWN,0
2002-07-15,16.675,16.875,15.8229,16.716,18.0313,DOWN,0
2002-07-16,16.36,16.8,15.8507,16.648,17.9483,UP,1
2002-07-17,16.4,16.635,15.8765,16.617,17.8744,DOWN,0
2002-07-18,15.95,16.56,15.9027,16.477,17.7912,DOWN,0
2002-07-19,15.5,15.9,15.9234,16.177,17.705,DOWN,0
2002-07-22,15.01,15.875,15.9399,15.844,17.6235,DOWN,0
2002-07-23,14.475,15.1,15.9552,15.467,17.542,UP,1
2002-07-24,15.795,14.1,15.9749,15.346,17.4733,UP,1
2002-07-25,16.095,15.8,15.9988,15.375,17.4028,DOWN,0
2002-07-26,15.995,16.25,16.0238,15.474,17.3355,UP,1
2002-07-29,16.995,16.0,16.0536,15.871,17.2875,UP,1
2002-07-30,17.825,16.925,16.0788,16.541,17.254,DOWN,0
2002-07-31,17.5,17.825,16.1056,16.882,17.2144,DOWN,0
2002-08-01,17.065,17.505,16.1309,17.076,17.1752,DOWN,0
2002-08-02,16.26,16.6,16.1512,17.129,17.1311,DOWN,0
2002-08-05,15.725,16.425,16.1721,16.875,17.0691,UP,1
2002-08-06,17.325,16.06,16.2017,16.775,17.0416,DOWN,0
2002-08-07,17.205,17.35,16.2313,16.716,17.0077,UP,1
2002-08-08,18.22,17.5,16.2652,16.947,16.9959,DOWN,0
2002-08-09,17.89,18.05,16.2982,17.273,16.9848,UP,1
2002-08-12,18.25,18.075,16.333,17.778,16.9729,DOWN,0
2002-08-13,17.825,18.175,16.3634,17.878,16.9771,DOWN,0
2002-08-14,17.5,17.7,16.3934,17.937,16.9786,UP,1
2002-08-15,18.375,17.625,16.4289,17.968,17.0001,DOWN,0
2002-08-16,18.325,18.15,16.4662,18.055,17.0141,UP,1
2002-08-19,18.63,18.275,16.5036,18.131,17.0256,DOWN,0
2002-08-20,18.435,18.61,16.5395,18.253,17.0229,UP,1
2002-08-21,18.5,18.45,16.5758,18.453,17.0284,DOWN,0
2002-08-22,18.135,18.125,16.6099,18.405,17.0438,UP,1
2002-08-23,18.15,18.135,16.6401,18.37,17.0653,DOWN,0
2002-08-26,18.145,18.15,16.6692,18.273,17.0882,DOWN,0
2002-08-27,17.25,18.185,16.6923,18.036,17.0767,UP,1
2002-08-28,17.825,17.25,16.7196,17.901,17.065,UP,1
2002-08-29,18.0,17.575,16.7494,17.874,17.067,DOWN,0
2002-08-30,17.745,17.875,16.7745,17.793,17.0614,DOWN,0
2002-09-03,17.4,17.435,16.797,17.644,17.0591,UP,1
2002-09-04,17.65,17.41,16.8195,17.724,17.0636,DOWN,0
2002-09-05,17.175,17.5,16.8387,17.594,17.0627,UP,1
2002-09-06,17.225,17.375,16.8578,17.439,17.0653,UP,1
2002-09-09,17.5,17.225,16.8798,17.39,17.0788,UP,1
2002-09-10,17.97,17.625,16.9062,17.504,17.1007,UP,1
2002-09-11,18.22,18.0,16.9316,17.618,17.1405,DOWN,0
2002-09-12,18.13,17.995,16.9559,17.809,17.1871,DOWN,0
2002-09-13,18.05,18.13,16.9803,17.974,17.2254,DOWN,0
2002-09-16,18.0,18.05,17.0056,18.074,17.2456,UP,1
2002-09-17,18.165,18.075,17.0314,18.113,17.2749,UP,1
2002-09-18,18.315,18.1,17.0571,18.132,17.3072,DOWN,0
2002-09-19,18.175,18.315,17.0826,18.141,17.3396,DOWN,0
2002-09-20,17.56,18.15,17.1053,18.043,17.3578,UP,1
2002-09-23,17.66,17.565,17.1256,17.975,17.371,DOWN,0
2002-09-24,17.475,17.56,17.1428,17.837,17.387,UP,1
2002-09-25,18.05,17.625,17.1637,17.784,17.4208,UP,1
2002-09-26,18.54,17.85,17.1872,17.857,17.4636,DOWN,0
2002-09-27,18.375,18.5,17.2084,18.02,17.5121,UP,1
2002-09-30,18.65,18.5,17.2326,18.218,17.5751,UP,1
2002-10-01,19.19,18.9,17.2604,18.561,17.6587,DOWN,0
2002-10-02,18.73,19.035,17.2851,18.697,17.7438,UP,1
2002-10-03,18.875,18.475,17.3111,18.764,17.8054,DOWN,0
2002-10-04,18.185,18.875,17.332,18.726,17.8472,DOWN,0
2002-10-07,17.35,18.15,17.3493,18.466,17.8743,DOWN,0
2002-10-08,17.25,17.5,17.3668,18.078,17.8794,DOWN,0
2002-10-09,15.84,16.375,17.376,17.5,17.8397,UP,1
2002-10-10,16.275,15.625,17.3875,16.98,17.8152,UP,1
2002-10-11,17.125,16.75,17.4014,16.768,17.8164,DOWN,0
2002-10-14,16.945,17.0,17.4139,16.687,17.8301,UP,1
2002-10-15,17.45,17.15,17.4288,16.727,17.8646,DOWN,0
2002-10-16,16.625,17.38,17.4398,16.884,17.8506,UP,1
2002-10-17,16.675,16.82,17.4505,16.964,17.84,UP,1
2002-10-18,16.84,16.675,17.4624,16.907,17.8124,UP,1
2002-10-21,17.25,16.775,17.4749,16.968,17.7996,DOWN,0
2002-10-22,16.705,17.15,17.4834,16.819,17.7687,DOWN,0
2002-10-23,15.575,16.185,17.4866,16.609,17.7237,DOWN,0
2002-10-24,15.015,15.625,17.4869,16.277,17.674,UP,1
2002-10-25,15.925,15.015,17.4909,16.094,17.625,DOWN,0
2002-10-28,15.16,16.15,17.4922,15.676,17.5617,UP,1
2002-10-29,15.475,15.5,17.4975,15.43,17.4986,UP,1
2002-10-30,15.525,15.325,17.5041,15.42,17.4404,UP,1
2002-10-31,15.55,15.6,17.5092,15.527,17.3814,UP,1
2002-11-01,16.05,15.5,17.5165,15.552,17.3397,DOWN,0
2002-11-04,16.05,16.2,17.5237,15.73,17.2977,DOWN,0
2002-11-05,16.045,16.16,17.5304,15.844,17.2557,UP,1
2002-11-06,16.25,16.175,17.5371,15.989,17.2357,DOWN,0
2002-11-07,15.39,16.0,17.5362,15.957,17.187,UP,1
2002-11-08,15.7,15.395,17.5362,15.887,17.141,DOWN,0
2002-11-11,15.15,15.7,17.5323,15.707,17.0891,UP,1
2002-11-12,15.655,15.3,17.5318,15.629,17.0542,UP,1
2002-11-13,15.76,15.6,17.5318,15.531,17.0164,UP,1
2002-11-14,16.03,16.125,17.5306,15.659,16.9935,UP,1
2002-11-15,16.45,16.05,17.5271,15.809,16.978,DOWN,0
2002-11-18,16.225,16.65,17.5223,16.024,16.9525,UP,1
2002-11-19,16.325,16.5,17.5254,16.158,16.9196,DOWN,0
2002-11-20,16.0,16.325,17.528,16.206,16.8752,UP,1
2002-11-21,16.245,16.1,17.5315,16.249,16.8375,DOWN,0
2002-11-22,16.11,16.25,17.5341,16.181,16.7987,UP,1
2002-11-25,16.35,16.275,17.5384,16.206,16.7657,DOWN,0
2002-11-26,16.31,16.3,17.5424,16.203,16.7286,UP,1
2002-11-27,17.05,16.4,17.5492,16.413,16.7033,DOWN,0
2002-11-29,16.91,17.055,17.5551,16.546,16.678,UP,1
2002-12-02,17.1,17.1,17.5624,16.744,16.6688,DOWN,0
2002-12-03,16.8,17.025,17.568,16.834,16.6516,DOWN,0
2002-12-04,16.7,16.65,17.572,16.912,16.6361,DOWN,0
2002-12-05,16.3,16.75,17.5739,16.762,16.6011,UP,1
2002-12-06,16.53,16.025,17.5751,16.686,16.5609,DOWN,0
2002-12-09,16.325,16.35,17.5726,16.531,16.5199,UP,1
2002-12-10,16.42,16.5,17.5697,16.455,16.4753,DOWN,0
2002-12-11,16.3,16.4,17.5663,16.375,16.4175,UP,1
2002-12-12,16.495,16.3,17.5628,16.414,16.3728,DOWN,0
2002-12-13,16.0,16.295,17.5556,16.308,16.3153,UP,1
2002-12-16,16.3,15.975,17.5477,16.303,16.2776,UP,1
2002-12-17,16.575,16.27,17.5389,16.334,16.2621,DOWN,0
2002-12-18,16.475,16.565,17.5338,16.369,16.2466,DOWN,0
2002-12-19,16.165,16.475,17.5273,16.303,16.2531,UP,1
2002-12-20,16.7,16.35,17.5226,16.443,16.2616,UP,1
2002-12-23,16.725,16.67,17.5177,16.528,16.2536,UP,1
2002-12-24,16.73,16.725,17.5111,16.559,16.2493,UP,1
2002-12-26,16.755,16.775,17.5053,16.615,16.2354,DOWN,0
2002-12-27,16.275,16.65,17.4968,16.637,16.2284,UP,1
2002-12-30,16.445,16.365,17.4896,16.586,16.2238,UP,1
2002-12-31,16.485,16.45,17.4804,16.538,16.2167,UP,1
2003-01-02,17.175,16.55,17.475,16.627,16.2152,DOWN,0
2003-01-03,16.915,17.175,17.4689,16.659,16.2194,DOWN,0
2003-01-06,16.37,16.5,17.4607,16.678,16.2353,DOWN,0
2003-01-07,16.31,16.325,17.4507,16.651,16.2612,DOWN,0
2003-01-08,14.445,13.875,17.4328,16.243,16.2316,UP,1
2003-01-09,14.605,14.535,17.4167,15.729,16.2205,DOWN,0
2003-01-10,14.5,14.525,17.4011,15.246,16.201,DOWN,0
2003-01-13,14.36,14.61,17.3823,14.844,16.1777,UP,1
2003-01-14,14.56,14.365,17.3663,14.494,16.1579,DOWN,0
2003-01-15,14.025,14.525,17.3493,14.41,16.1174,DOWN,0
2003-01-16,13.995,14.075,17.3338,14.288,16.0763,DOWN,0
2003-01-17,13.685,13.9,17.3154,14.125,16.0291,DOWN,0
2003-01-21,13.325,13.625,17.2955,13.918,15.9706,DOWN,0
2003-01-22,13.28,13.25,17.2739,13.662,15.9284,UP,1
2003-01-23,13.42,13.425,17.2517,13.541,15.8828,DOWN,0
2003-01-24,13.25,13.4,17.2269,13.392,15.8448,DOWN,0
2003-01-27,12.925,13.235,17.2012,13.24,15.7902,UP,1
2003-01-28,13.25,13.025,17.1766,13.225,15.74,UP,1
2003-01-29,13.415,13.255,17.1524,13.252,15.6877,DOWN,0
2003-01-30,12.75,13.375,17.1265,13.118,15.6137,UP,1
2003-01-31,13.1,12.79,17.0963,13.088,15.5512,DOWN,0
2003-02-03,12.935,13.1,17.0647,13.09,15.4834,DOWN,0
2003-02-04,12.525,12.87,17.0296,12.945,15.4139,DOWN,0
2003-02-05,12.5,12.7,16.9943,12.762,15.339,DOWN,0
2003-02-06,12.24,12.3,16.956,12.66,15.2616,UP,1
