ticker,GPC US Equity,GPC US Equity,GPC US Equity,GPC US Equity,GPC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-26,30.05,29.85,24.4399,29.86,28.159,UP,1
2001-06-27,30.25,30.0,24.4864,30.016,28.2124,UP,1
2001-06-28,31.31,30.26,24.5389,30.282,28.2686,UP,1
2001-06-29,31.5,31.31,24.5936,30.602,28.3386,UP,1
2001-07-02,31.79,31.35,24.6516,30.98,28.4184,UP,1
2001-07-03,32.01,31.85,24.712,31.372,28.5036,UP,1
2001-07-05,32.37,32.0,24.7754,31.796,28.6076,DOWN,0
2001-07-06,32.12,32.32,24.8398,31.958,28.7108,UP,1
2001-07-09,32.14,32.12,24.9058,32.086,28.813,DOWN,0
2001-07-10,31.9,32.13,24.97,32.108,28.911,UP,1
2001-07-11,33.15,31.9,25.041,32.336,29.034,UP,1
2001-07-12,34.11,33.15,25.1175,32.684,29.1762,DOWN,0
2001-07-13,33.89,33.7,25.1938,33.038,29.3136,DOWN,0
2001-07-16,33.83,33.97,25.2674,33.376,29.4552,UP,1
2001-07-17,34.29,33.45,25.3432,33.854,29.606,DOWN,0
2001-07-18,33.99,34.35,25.4178,34.022,29.7456,DOWN,0
2001-07-19,33.79,33.99,25.4918,33.958,29.8766,DOWN,0
2001-07-20,33.57,33.85,25.5615,33.894,30.0084,DOWN,0
2001-07-23,32.78,33.32,25.6273,33.684,30.122,DOWN,0
2001-07-24,32.37,32.28,25.6901,33.3,30.2292,UP,1
2001-07-25,32.7,32.18,25.7557,33.042,30.3412,UP,1
2001-07-26,33.15,32.45,25.8231,32.914,30.458,DOWN,0
2001-07-27,32.64,33.15,25.8881,32.728,30.5446,UP,1
2001-07-30,32.76,32.6,25.9532,32.724,30.6348,UP,1
2001-07-31,32.92,32.68,26.0197,32.834,30.7282,UP,1
2001-08-01,33.31,32.95,26.0884,32.956,30.8328,DOWN,0
2001-08-02,32.9,33.51,26.1551,32.906,30.9302,UP,1
2001-08-03,33.19,32.9,26.2242,33.016,31.034,DOWN,0
2001-08-06,33.1,33.28,26.294,33.084,31.133,DOWN,0
2001-08-07,33.09,33.0,26.3601,33.118,31.232,DOWN,0
2001-08-08,33.02,33.09,26.4268,33.06,31.3268,DOWN,0
2001-08-09,32.86,33.03,26.4936,33.052,31.418,UP,1
2001-08-10,33.25,33.0,26.5608,33.064,31.5116,DOWN,0
2001-08-13,32.85,33.4,26.6269,33.014,31.5994,UP,1
2001-08-14,33.01,32.9,26.6929,32.998,31.6866,DOWN,0
2001-08-15,32.7,33.2,26.7576,32.934,31.7558,UP,1
2001-08-16,33.21,32.55,26.8221,33.004,31.8404,DOWN,0
2001-08-17,31.88,33.1,26.8749,32.73,31.8954,DOWN,0
2001-08-20,31.79,31.75,26.9286,32.518,31.9498,UP,1
2001-08-21,31.86,31.3,26.9832,32.288,32.0086,DOWN,0
2001-08-22,31.58,31.65,27.0367,32.064,32.0622,UP,1
2001-08-23,32.0,31.75,27.0911,31.822,32.1252,DOWN,0
2001-08-24,31.65,32.0,27.1447,31.776,32.1818,DOWN,0
2001-08-27,31.27,31.85,27.1966,31.672,32.2304,DOWN,0
2001-08-28,31.0,31.5,27.2488,31.5,32.267,DOWN,0
2001-08-29,30.6,31.1,27.3049,31.304,32.295,UP,1
2001-08-30,30.81,30.6,27.3612,31.066,32.3218,DOWN,0
2001-08-31,30.76,30.85,27.4169,30.888,32.3374,UP,1
2001-09-04,31.54,31.0,27.4758,30.942,32.3702,DOWN,0
2001-09-05,31.26,31.16,27.5346,30.994,32.3974,DOWN,0
2001-09-06,31.1,31.11,27.5917,31.094,32.4184,DOWN,0
2001-09-07,30.79,31.5,27.6494,31.09,32.4292,DOWN,0
2001-09-10,30.55,30.9,27.7065,31.048,32.414,DOWN,0
2001-09-17,28.95,30.35,27.7569,30.53,32.363,DOWN,0
2001-09-18,28.33,28.9,27.8017,29.944,32.2938,DOWN,0
2001-09-19,27.49,28.7,27.8407,29.222,32.2034,UP,1
2001-09-20,28.09,27.6,27.8855,28.682,32.1178,DOWN,0
2001-09-21,28.05,27.5,27.9289,28.182,32.0364,UP,1
2001-09-24,29.6,28.75,27.9809,28.312,31.9856,UP,1
2001-09-25,30.3,30.1,28.0349,28.706,31.9536,UP,1
2001-09-26,30.75,30.36,28.0871,29.358,31.9056,UP,1
2001-09-27,30.98,30.85,28.1411,29.936,31.843,UP,1
2001-09-28,31.86,31.0,28.201,30.698,31.8024,UP,1
2001-10-01,32.9,31.86,28.2652,31.358,31.7838,UP,1
2001-10-02,33.6,33.2,28.3319,32.018,31.77,UP,1
2001-10-03,33.72,33.0,28.3984,32.612,31.7646,DOWN,0
2001-10-04,33.62,33.75,28.4608,33.14,31.7612,UP,1
2001-10-05,34.15,33.73,28.5263,33.598,31.7728,DOWN,0
2001-10-08,34.04,34.0,28.5915,33.826,31.798,DOWN,0
2001-10-09,33.45,33.3,28.6537,33.796,31.8196,UP,1
2001-10-10,33.94,33.46,28.7147,33.84,31.8444,UP,1
2001-10-11,34.61,34.45,28.7749,34.038,31.8736,DOWN,0
2001-10-12,34.5,34.65,28.8346,34.108,31.9108,UP,1
2001-10-15,34.97,34.25,28.8904,34.294,31.955,UP,1
2001-10-16,35.15,34.95,28.9424,34.634,31.9996,DOWN,0
2001-10-17,33.87,35.15,28.9867,34.62,32.0108,UP,1
2001-10-18,34.02,33.87,29.0259,34.502,32.0332,DOWN,0
2001-10-19,33.9,34.0,29.0648,34.382,32.0474,UP,1
2001-10-22,34.39,33.75,29.1058,34.266,32.0732,DOWN,0
2001-10-23,34.05,34.25,29.1441,34.046,32.0924,DOWN,0
2001-10-24,33.82,34.05,29.1782,34.036,32.1084,DOWN,0
2001-10-25,33.79,33.1,29.2113,33.99,32.127,UP,1
2001-10-26,34.36,33.75,29.2499,34.082,32.1492,DOWN,0
2001-10-29,33.3,34.56,29.2836,33.864,32.1582,DOWN,0
2001-10-30,32.87,33.2,29.3145,33.628,32.1554,DOWN,0
2001-10-31,32.5,33.12,29.3452,33.364,32.1514,UP,1
2001-11-01,33.09,33.0,29.38,33.224,32.149,UP,1
2001-11-02,34.04,33.15,29.4186,33.16,32.1922,UP,1
2001-11-05,34.25,34.14,29.4592,33.35,32.2414,UP,1
2001-11-06,34.33,34.3,29.5006,33.642,32.2908,UP,1
2001-11-07,34.5,34.4,29.5456,34.042,32.3492,DOWN,0
2001-11-08,34.27,34.6,29.5888,34.278,32.3946,DOWN,0
2001-11-09,34.15,34.1,29.6321,34.3,32.4446,DOWN,0
2001-11-12,33.51,33.9,29.6752,34.152,32.4894,UP,1
2001-11-13,33.85,34.1,29.7189,34.056,32.5464,UP,1
2001-11-14,34.15,33.9,29.764,33.986,32.6174,UP,1
2001-11-15,34.72,34.2,29.8129,34.076,32.6956,DOWN,0
2001-11-16,33.64,34.73,29.8573,33.974,32.7532,UP,1
2001-11-19,34.32,33.7,29.9039,34.136,32.8088,DOWN,0
2001-11-20,33.93,34.31,29.9468,34.152,32.8622,DOWN,0
2001-11-21,33.45,33.96,29.9876,34.012,32.9092,UP,1
2001-11-23,33.69,33.45,30.0295,33.806,32.9672,UP,1
2001-11-26,34.4,33.73,30.0736,33.958,33.0442,DOWN,0
2001-11-27,33.95,34.3,30.1139,33.884,33.1442,UP,1
2001-11-28,33.97,33.96,30.1526,33.892,33.257,DOWN,0
2001-11-29,33.8,33.98,30.1897,33.962,33.3832,DOWN,0
2001-11-30,33.7,33.8,30.2272,33.964,33.4954,DOWN,0
2001-12-03,33.65,33.9,30.2632,33.814,33.6074,UP,1
2001-12-04,33.75,33.75,30.2981,33.774,33.6904,UP,1
2001-12-05,34.96,34.0,30.3395,33.972,33.7836,UP,1
2001-12-06,36.02,35.1,30.3838,34.416,33.889,UP,1
2001-12-07,36.18,36.3,30.4282,34.912,33.993,DOWN,0
2001-12-10,35.32,36.18,30.4645,35.246,34.0622,DOWN,0
2001-12-11,35.32,35.55,30.5006,35.56,34.1106,UP,1
2001-12-12,35.35,35.5,30.5399,35.638,34.1456,DOWN,0
2001-12-13,35.26,35.25,30.5814,35.486,34.1764,UP,1
2001-12-14,35.55,35.5,30.6219,35.36,34.215,UP,1
2001-12-17,36.3,35.73,30.6675,35.556,34.258,UP,1
2001-12-18,36.68,36.6,30.7161,35.828,34.3108,DOWN,0
2001-12-19,36.3,36.64,30.7632,36.018,34.3678,UP,1
2001-12-20,36.45,36.4,30.8105,36.256,34.418,UP,1
2001-12-21,36.65,36.45,30.8571,36.476,34.4588,UP,1
2001-12-24,36.96,36.7,30.9051,36.608,34.508,UP,1
2001-12-26,37.44,37.0,30.9564,36.76,34.5574,DOWN,0
2001-12-27,36.95,37.15,31.0047,36.89,34.5934,DOWN,0
2001-12-28,36.68,36.9,31.0534,36.936,34.6496,UP,1
2001-12-31,36.7,36.7,31.1037,36.946,34.7032,DOWN,0
2002-01-02,36.09,36.5,31.1517,36.772,34.747,DOWN,0
2002-01-03,35.9,36.15,31.203,36.464,34.7772,DOWN,0
2002-01-04,35.6,35.95,31.251,36.194,34.8082,UP,1
2002-01-07,35.83,35.65,31.3038,36.024,34.8484,UP,1
2002-01-08,36.0,35.75,31.3553,35.884,34.8926,UP,1
2002-01-09,36.2,36.0,31.4081,35.906,34.9294,DOWN,0
2002-01-10,35.05,36.1,31.4592,35.736,34.9644,UP,1
2002-01-11,35.51,35.45,31.5138,35.718,35.0172,DOWN,0
2002-01-14,34.85,35.55,31.5667,35.522,35.0642,DOWN,0
2002-01-15,34.79,34.6,31.6137,35.28,35.0982,DOWN,0
2002-01-16,34.25,34.8,31.6572,34.89,35.1024,UP,1
2002-01-17,34.53,34.2,31.7011,34.786,35.108,DOWN,0
2002-01-18,34.31,34.53,31.7453,34.546,35.1076,UP,1
2002-01-22,34.8,34.5,31.7897,34.536,35.1136,DOWN,0
2002-01-23,34.68,34.85,31.8326,34.514,35.1218,DOWN,0
2002-01-24,34.55,34.7,31.8784,34.574,35.1298,UP,1
2002-01-25,34.74,34.5,31.9214,34.616,35.1544,UP,1
2002-01-28,35.41,34.94,31.9634,34.836,35.1856,DOWN,0
2002-01-29,35.12,35.55,32.0052,34.9,35.205,UP,1
2002-01-30,35.13,34.9,32.0456,34.99,35.2132,UP,1
2002-01-31,35.52,35.25,32.0851,35.184,35.2508,DOWN,0
2002-02-01,35.26,35.75,32.1266,35.288,35.2696,DOWN,0
2002-02-04,35.07,35.3,32.1656,35.22,35.2924,DOWN,0
2002-02-05,34.53,35.07,32.2002,35.102,35.314,DOWN,0
2002-02-06,34.32,34.55,32.2338,34.94,35.3266,DOWN,0
2002-02-07,33.92,34.35,32.261,34.62,35.317,UP,1
2002-02-08,34.45,34.0,32.2932,34.458,35.327,UP,1
2002-02-11,34.56,34.48,32.327,34.356,35.3388,DOWN,0
2002-02-12,34.31,34.5,32.3598,34.312,35.349,UP,1
2002-02-13,34.55,34.5,32.3967,34.358,35.366,DOWN,0
2002-02-14,34.44,34.65,32.4341,34.462,35.3818,UP,1
2002-02-15,34.58,34.55,32.4718,34.488,35.3984,DOWN,0
2002-02-19,34.12,34.73,32.5075,34.4,35.3816,UP,1
2002-02-20,34.62,34.15,32.5456,34.462,35.3536,UP,1
2002-02-21,34.96,34.73,32.5854,34.544,35.3292,UP,1
2002-02-22,35.29,34.8,32.6267,34.714,35.3286,UP,1
2002-02-25,36.22,35.4,32.674,35.042,35.3466,UP,1
2002-02-26,36.72,36.4,32.7239,35.562,35.374,DOWN,0
2002-02-27,36.68,36.85,32.7723,35.974,35.4024,DOWN,0
2002-02-28,36.53,36.68,32.8187,36.288,35.422,UP,1
2002-03-01,36.72,36.63,32.8674,36.574,35.4304,UP,1
2002-03-04,37.39,36.7,32.9189,36.808,35.4446,DOWN,0
2002-03-05,37.35,37.39,32.9706,36.934,35.4656,DOWN,0
2002-03-06,37.3,37.0,33.0216,37.058,35.4826,DOWN,0
2002-03-07,37.17,37.0,33.0709,37.186,35.493,DOWN,0
2002-03-08,37.1,37.3,33.1148,37.262,35.4958,DOWN,0
2002-03-11,37.07,36.9,33.1589,37.198,35.4884,UP,1
2002-03-12,37.26,36.5,33.204,37.18,35.4946,DOWN,0
2002-03-13,37.0,37.26,33.2486,37.12,35.501,UP,1
2002-03-14,37.1,36.85,33.2939,37.106,35.509,UP,1
2002-03-15,37.32,37.2,33.3405,37.15,35.5336,UP,1
2002-03-18,37.51,37.0,33.3873,37.238,35.5658,UP,1
2002-03-19,38.08,37.73,33.437,37.402,35.6154,DOWN,0
2002-03-20,37.61,38.0,33.4837,37.524,35.651,DOWN,0
2002-03-21,36.89,37.6,33.5266,37.482,35.6688,DOWN,0
2002-03-22,36.69,36.85,33.5672,37.356,35.6786,DOWN,0
2002-03-25,35.69,36.6,33.6034,36.992,35.6914,UP,1
2002-03-26,35.81,35.7,33.6392,36.538,35.6974,UP,1
2002-03-27,36.99,36.5,33.6779,36.414,35.7402,DOWN,0
2002-03-28,36.77,36.9,33.7169,36.39,35.7798,DOWN,0
2002-04-01,36.64,36.6,33.7544,36.38,35.8276,DOWN,0
2002-04-02,36.42,36.4,33.7912,36.526,35.8654,DOWN,0
2002-04-03,36.01,36.53,33.8266,36.566,35.8994,UP,1
2002-04-04,36.8,36.1,33.8661,36.528,35.9394,UP,1
2002-04-05,36.95,36.9,33.9066,36.564,35.9848,UP,1
2002-04-08,37.03,36.9,33.9477,36.642,36.0344,UP,1
2002-04-09,37.7,37.03,33.992,36.898,36.0936,UP,1
2002-04-10,37.8,37.6,34.0351,37.256,36.1414,DOWN,0
2002-04-11,37.32,37.65,34.0757,37.36,36.1854,DOWN,0
2002-04-12,36.81,37.38,34.1124,37.332,36.219,DOWN,0
2002-04-15,36.5,36.81,34.145,37.226,36.2386,UP,1
2002-04-16,36.78,36.55,34.1794,37.042,36.269,DOWN,0
2002-04-17,36.08,36.75,34.2103,36.698,36.2892,DOWN,0
2002-04-18,35.88,36.0,34.2395,36.41,36.3162,DOWN,0
2002-04-19,35.78,35.85,34.2671,36.204,36.3454,DOWN,0
2002-04-22,35.32,35.85,34.2872,35.968,36.3734,DOWN,0
2002-04-23,35.03,35.3,34.3048,35.618,36.385,DOWN,0
2002-04-24,34.95,35.15,34.3206,35.392,36.3928,UP,1
2002-04-25,34.96,34.95,34.3354,35.208,36.4058,DOWN,0
2002-04-26,34.75,35.0,34.3473,35.002,36.4098,DOWN,0
2002-04-29,34.19,34.85,34.3576,34.776,36.4048,UP,1
2002-04-30,34.51,34.29,34.3695,34.672,36.4034,DOWN,0
2002-05-01,34.17,34.65,34.3808,34.516,36.4044,UP,1
2002-05-02,34.75,34.07,34.3888,34.474,36.407,UP,1
2002-05-03,34.92,34.85,34.3929,34.508,36.4062,DOWN,0
2002-05-06,34.57,34.8,34.3963,34.584,36.3918,UP,1
2002-05-07,34.86,34.82,34.4014,34.654,36.3646,UP,1
2002-05-08,35.31,34.98,34.4065,34.882,36.3364,DOWN,0
2002-05-09,34.98,35.06,34.4115,34.928,36.3024,DOWN,0
2002-05-10,34.72,35.1,34.4161,34.888,36.2662,DOWN,0
2002-05-13,34.5,34.9,34.4208,34.874,36.2218,UP,1
2002-05-14,35.3,34.75,34.4334,34.962,36.18,UP,1
2002-05-15,36.07,35.4,34.4519,35.114,36.1544,UP,1
2002-05-16,36.27,36.3,34.4697,35.372,36.1338,UP,1
2002-05-17,36.5,36.35,34.4865,35.728,36.1204,DOWN,0
2002-05-20,36.22,36.5,34.5044,36.072,36.1028,DOWN,0
2002-05-21,35.81,36.23,34.5196,36.174,36.0776,UP,1
2002-05-22,36.36,35.6,34.5368,36.232,36.0596,UP,1
2002-05-23,36.68,36.25,34.5537,36.314,36.0532,DOWN,0
2002-05-24,36.25,36.68,34.5704,36.264,36.0362,UP,1
2002-05-28,36.3,36.25,34.586,36.28,36.0158,UP,1
2002-05-29,36.31,36.3,34.602,36.38,35.9918,DOWN,0
2002-05-30,36.02,36.1,34.6167,36.312,35.9506,UP,1
2002-05-31,36.55,36.04,34.6343,36.286,35.9294,DOWN,0
2002-06-03,36.02,36.35,34.6501,36.24,35.912,DOWN,0
2002-06-04,35.74,36.0,34.6626,36.128,35.893,UP,1
2002-06-05,36.03,35.5,34.6785,36.072,35.8998,UP,1
2002-06-06,36.17,36.03,34.6943,36.102,35.907,UP,1
2002-06-07,36.23,36.17,34.7119,36.038,35.8918,DOWN,0
2002-06-10,36.14,36.2,34.7266,36.062,35.8792,DOWN,0
2002-06-11,36.0,36.65,34.7472,36.114,35.8664,UP,1
2002-06-12,36.15,35.85,34.769,36.138,35.861,DOWN,0
2002-06-13,36.01,36.0,34.7897,36.106,35.861,DOWN,0
2002-06-14,35.1,35.9,34.8073,35.88,35.827,UP,1
2002-06-17,36.2,35.0,34.8283,35.892,35.812,UP,1
2002-06-18,36.31,36.2,34.8516,35.954,35.7976,DOWN,0
2002-06-19,36.12,36.31,34.8759,35.948,35.766,DOWN,0
2002-06-20,35.97,36.12,34.9007,35.94,35.7294,DOWN,0
2002-06-21,35.9,35.6,34.9272,36.1,35.701,DOWN,0
2002-06-24,35.45,36.0,34.9504,35.95,35.6738,UP,1
2002-06-25,35.5,35.55,34.9741,35.788,35.6538,DOWN,0
2002-06-26,35.26,35.25,34.9927,35.616,35.6234,UP,1
2002-06-27,35.46,35.33,35.0137,35.514,35.611,DOWN,0
2002-06-28,34.87,35.21,35.0326,35.308,35.5908,DOWN,0
2002-07-01,33.63,34.8,35.0468,34.944,35.5478,DOWN,0
2002-07-02,33.0,33.8,35.059,34.444,35.5014,DOWN,0
2002-07-03,32.4,32.99,35.0763,33.872,35.4488,UP,1
2002-07-05,33.53,32.3,35.1023,33.486,35.4204,DOWN,0
2002-07-08,32.39,33.28,35.1268,32.99,35.369,DOWN,0
2002-07-09,31.5,32.14,35.1438,32.564,35.304,DOWN,0
2002-07-10,30.7,31.65,35.1571,32.104,35.2342,DOWN,0
2002-07-11,30.4,30.45,35.1611,31.704,35.152,DOWN,0
2002-07-12,30.01,30.3,35.1596,31.0,35.0688,UP,1
2002-07-15,30.69,30.0,35.1593,30.66,34.9876,DOWN,0
2002-07-16,30.26,30.75,35.1557,30.412,34.8944,UP,1
2002-07-17,30.27,30.43,35.1478,30.326,34.8084,DOWN,0
2002-07-18,30.05,30.5,35.1335,30.256,34.7122,DOWN,0
2002-07-19,28.86,30.0,35.1098,30.026,34.5832,DOWN,0
2002-07-22,28.03,28.98,35.0814,29.494,34.4442,DOWN,0
2002-07-23,27.64,27.83,35.0515,28.97,34.3026,UP,1
2002-07-24,28.48,27.4,35.0231,28.612,34.1822,UP,1
2002-07-25,29.18,28.5,34.9988,28.438,34.0598,DOWN,0
2002-07-26,29.15,29.1,34.9773,28.496,33.9214,UP,1
2002-07-29,30.82,30.0,34.9617,29.054,33.8124,DOWN,0
2002-07-30,30.21,30.6,34.9397,29.568,33.6866,UP,1
2002-07-31,30.71,30.3,34.9208,30.014,33.5764,UP,1
2002-08-01,30.91,30.66,34.9005,30.36,33.4784,DOWN,0
2002-08-02,29.72,30.8,34.8733,30.474,33.3456,DOWN,0
2002-08-05,29.18,29.8,34.8499,30.146,33.1956,UP,1
2002-08-06,30.1,29.0,34.8303,30.124,33.0726,UP,1
2002-08-07,30.74,30.35,34.8145,30.13,32.9614,UP,1
2002-08-08,31.33,31.15,34.7992,30.214,32.8618,UP,1
2002-08-09,31.78,31.33,34.7878,30.626,32.777,DOWN,0
2002-08-12,31.45,31.58,34.776,31.08,32.675,DOWN,0
2002-08-13,30.6,31.45,34.76,31.18,32.5666,UP,1
2002-08-14,31.47,30.4,34.7456,31.326,32.4812,UP,1
2002-08-15,31.86,31.37,34.7384,31.432,32.3978,DOWN,0
2002-08-16,31.57,31.95,34.7319,31.39,32.3058,UP,1
2002-08-19,32.04,31.4,34.7296,31.508,32.222,DOWN,0
2002-08-20,31.72,31.99,34.7227,31.732,32.1336,UP,1
2002-08-21,32.05,31.7,34.7128,31.848,32.0546,UP,1
2002-08-22,32.44,32.05,34.7037,31.964,31.9804,DOWN,0
2002-08-23,32.08,32.44,34.6925,32.066,31.9018,DOWN,0
2002-08-26,31.98,32.0,34.6799,32.054,31.8394,UP,1
2002-08-27,32.65,31.95,34.6718,32.24,31.7684,UP,1
2002-08-28,33.14,32.65,34.6667,32.458,31.705,UP,1
2002-08-29,33.29,33.0,34.6656,32.628,31.6484,DOWN,0
2002-08-30,33.25,33.05,34.6626,32.862,31.594,DOWN,0
2002-09-03,32.25,33.1,34.6531,32.916,31.521,DOWN,0
2002-09-04,32.08,32.0,34.6399,32.802,31.4536,DOWN,0
2002-09-05,32.02,32.08,34.6318,32.578,31.384,UP,1
2002-09-06,32.3,32.45,34.6217,32.38,31.3248,UP,1
2002-09-09,32.51,32.3,34.6146,32.232,31.2658,UP,1
2002-09-10,32.59,32.51,34.6103,32.3,31.2202,DOWN,0
2002-09-11,32.46,32.7,34.6042,32.376,31.1968,DOWN,0
2002-09-12,32.32,32.36,34.5938,32.436,31.1832,DOWN,0
2002-09-13,32.19,32.2,34.585,32.414,31.179,DOWN,0
2002-09-16,32.1,32.0,34.5756,32.332,31.1504,DOWN,0
2002-09-17,31.31,32.35,34.5632,32.076,31.1288,DOWN,0
2002-09-18,31.22,31.06,34.5508,31.828,31.1232,DOWN,0
2002-09-19,30.5,31.05,34.535,31.464,31.1192,UP,1
2002-09-20,31.02,30.6,34.5214,31.23,31.1316,DOWN,0
2002-09-23,30.32,30.65,34.4982,30.874,31.1378,DOWN,0
2002-09-24,30.0,30.07,34.4681,30.612,31.124,UP,1
2002-09-25,31.02,30.35,34.4423,30.572,31.1392,UP,1
2002-09-26,31.96,31.0,34.4255,30.864,31.173,DOWN,0
2002-09-27,30.92,31.96,34.4035,30.844,31.1904,DOWN,0
2002-09-30,30.64,30.8,34.3799,30.908,31.226,UP,1
2002-10-01,31.71,30.64,34.3622,31.25,31.2996,DOWN,0
2002-10-02,31.0,31.81,34.3394,31.246,31.3668,UP,1
2002-10-03,31.11,31.25,34.3135,31.076,31.4194,DOWN,0
2002-10-04,30.44,31.11,34.2823,30.98,31.4446,DOWN,0
2002-10-07,29.57,30.0,34.2486,30.766,31.453,UP,1
2002-10-08,30.71,30.1,34.2199,30.566,31.4508,DOWN,0
2002-10-09,29.6,30.46,34.1847,30.286,31.4386,UP,1
2002-10-10,30.38,29.56,34.1518,30.14,31.432,UP,1
2002-10-11,31.67,30.63,34.1229,30.386,31.4472,DOWN,0
2002-10-14,30.76,31.67,34.092,30.624,31.468,UP,1
2002-10-15,31.9,31.0,34.0681,30.862,31.5224,DOWN,0
2002-10-16,31.49,32.0,34.042,31.24,31.5502,UP,1
2002-10-17,31.54,31.5,34.0193,31.472,31.5662,DOWN,0
2002-10-18,31.39,31.69,33.9967,31.416,31.5674,DOWN,0
2002-10-21,31.29,31.2,33.9752,31.522,31.5576,DOWN,0
2002-10-22,30.39,31.28,33.948,31.22,31.5364,UP,1
2002-10-23,30.49,30.41,33.9204,31.02,31.5342,DOWN,0
2002-10-24,29.93,30.59,33.8891,30.698,31.5034,UP,1
2002-10-25,30.29,29.93,33.8653,30.478,31.472,DOWN,0
2002-10-28,29.65,30.29,33.836,30.15,31.4336,DOWN,0
2002-10-29,29.59,29.51,33.8097,29.99,31.3846,UP,1
2002-10-30,29.84,29.7,33.7849,29.86,31.347,DOWN,0
2002-10-31,29.54,29.85,33.7614,29.782,31.2968,UP,1
2002-11-01,29.69,29.29,33.7372,29.662,31.2418,DOWN,0
2002-11-04,29.6,29.8,33.7136,29.652,31.1922,UP,1
2002-11-05,29.75,29.5,33.6884,29.684,31.1476,UP,1
2002-11-06,30.13,29.9,33.6656,29.742,31.0972,DOWN,0
2002-11-07,29.56,30.13,33.6407,29.746,31.0256,UP,1
2002-11-08,29.71,29.71,33.6155,29.75,30.954,DOWN,0
2002-11-11,29.48,30.1,33.5859,29.726,30.8786,UP,1
2002-11-12,29.75,29.49,33.559,29.726,30.8286,DOWN,0
2002-11-13,29.67,29.55,33.5317,29.634,30.7804,UP,1
2002-11-14,30.06,30.1,33.5044,29.734,30.7412,UP,1
2002-11-15,30.17,30.03,33.479,29.826,30.6986,UP,1
2002-11-18,30.34,30.25,33.4553,29.998,30.6552,UP,1
2002-11-19,30.53,30.25,33.4353,30.154,30.614,UP,1
2002-11-20,31.03,30.4,33.4189,30.426,30.5854,UP,1
2002-11-21,31.69,31.03,33.4077,30.752,30.5728,DOWN,0
2002-11-22,31.49,31.6,33.3929,31.016,30.5588,UP,1
2002-11-25,31.85,31.7,33.3794,31.318,30.5538,DOWN,0
2002-11-26,31.1,31.4,33.3633,31.432,30.5496,UP,1
2002-11-27,31.64,31.1,33.3488,31.554,30.558,UP,1
2002-11-29,31.79,31.55,33.3355,31.574,30.5838,UP,1
2002-12-02,32.0,31.97,33.3226,31.676,30.6034,DOWN,0
2002-12-03,31.11,31.75,33.3076,31.528,30.6192,DOWN,0
2002-12-04,30.45,30.65,33.2867,31.398,30.6282,DOWN,0
2002-12-05,30.06,30.45,33.2622,31.082,30.609,UP,1
2002-12-06,30.09,30.0,33.2362,30.742,30.5716,DOWN,0
2002-12-09,29.5,29.95,33.2026,30.242,30.5432,UP,1
2002-12-10,29.93,29.5,33.1687,30.006,30.529,UP,1
2002-12-11,30.28,29.98,33.1367,29.972,30.5004,UP,1
2002-12-12,30.55,30.28,33.1068,30.07,30.4914,DOWN,0
2002-12-13,30.25,30.5,33.0744,30.102,30.4742,UP,1
2002-12-16,31.09,30.15,33.0429,30.42,30.4872,UP,1
2002-12-17,31.1,31.09,33.0117,30.654,30.5178,DOWN,0
2002-12-18,30.89,31.0,32.9796,30.776,30.5214,DOWN,0
2002-12-19,30.59,30.7,32.9467,30.784,30.5412,UP,1
2002-12-20,31.03,30.55,32.9164,30.94,30.5542,UP,1
2002-12-23,31.24,31.15,32.8872,30.97,30.5456,DOWN,0
2002-12-24,31.01,31.24,32.856,30.952,30.5506,DOWN,0
2002-12-26,31.01,30.75,32.826,30.976,30.5328,DOWN,0
2002-12-27,30.77,30.9,32.7944,31.012,30.5184,DOWN,0
2002-12-30,30.68,30.6,32.7612,30.942,30.5012,UP,1
2002-12-31,30.8,30.6,32.7276,30.854,30.4894,UP,1
2003-01-02,31.61,30.94,32.6953,30.974,30.4958,DOWN,0
2003-01-03,31.5,31.5,32.6647,31.072,30.518,UP,1
2003-01-06,31.88,31.75,32.6397,31.294,30.5458,DOWN,0
2003-01-07,31.45,31.88,32.6135,31.448,30.5762,DOWN,0
2003-01-08,31.04,31.48,32.5902,31.496,30.5912,UP,1
2003-01-09,31.78,31.04,32.5701,31.53,30.6338,DOWN,0
2003-01-10,31.47,31.55,32.5425,31.524,30.6714,UP,1
2003-01-13,31.5,31.55,32.5161,31.448,30.7046,UP,1
2003-01-14,31.54,31.5,32.4906,31.466,30.7446,DOWN,0
2003-01-15,30.92,31.53,32.4631,31.442,30.7692,DOWN,0
2003-01-16,30.82,30.92,32.4372,31.25,30.7936,UP,1
2003-01-17,30.85,30.82,32.4074,31.126,30.8156,DOWN,0
2003-01-21,30.47,30.75,32.375,30.92,30.8224,DOWN,0
2003-01-22,30.04,30.48,32.3401,30.62,30.832,UP,1
2003-01-23,30.54,30.04,32.3043,30.544,30.8486,DOWN,0
2003-01-24,30.24,30.54,32.2665,30.428,30.8638,DOWN,0
2003-01-27,29.69,30.1,32.2283,30.196,30.8626,UP,1
2003-01-28,29.77,29.69,32.1931,30.056,30.8646,UP,1
2003-01-29,29.9,29.7,32.1601,30.028,30.8614,DOWN,0
2003-01-30,29.3,30.1,32.1227,29.78,30.844,UP,1
