ticker,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-12-21,26.2418,26.3189,27.1985,25.9386,26.0445,UP,1
2011-12-22,26.3275,26.3789,27.2117,26.1271,26.0382,DOWN,0
2011-12-23,26.3189,26.336,27.2217,26.2247,26.0286,DOWN,0
2011-12-27,26.2418,26.3446,27.2312,26.3292,26.0061,UP,1
2011-12-28,26.2847,26.3104,27.241,26.2829,25.9883,UP,1
2011-12-29,26.5673,26.3703,27.2529,26.348,25.9647,DOWN,0
2011-12-30,26.3789,26.4816,27.2627,26.3583,25.9469,UP,1
2012-01-03,26.5587,26.7214,27.2727,26.4063,25.927,UP,1
2012-01-04,26.6786,26.4303,27.2825,26.4936,25.8993,UP,1
2012-01-05,26.7043,26.533,27.2896,26.5776,25.8647,UP,1
2012-01-06,27.0812,26.6872,27.2927,26.6803,25.8511,DOWN,0
2012-01-09,26.9356,27.0726,27.294,26.7917,25.8302,UP,1
2012-01-10,27.4751,27.1154,27.2987,26.975,25.8355,DOWN,0
2012-01-11,27.0469,27.321,27.3017,27.0486,25.8417,DOWN,0
2012-01-12,26.9955,27.0726,27.3022,27.1069,25.8518,UP,1
2012-01-13,27.0212,26.9099,27.3034,27.0949,25.8789,UP,1
2012-01-17,27.1497,27.3038,27.3054,27.1377,25.9042,UP,1
2012-01-18,27.3381,27.1069,27.3071,27.1103,25.9291,UP,1
2012-01-19,27.4152,27.4066,27.3053,27.1839,25.9595,DOWN,0
2012-01-20,27.3381,27.4152,27.3017,27.2525,25.987,DOWN,0
2012-01-23,27.0298,27.2696,27.2933,27.2542,26.0089,DOWN,0
2012-01-24,26.987,26.987,27.2861,27.2216,26.045,UP,1
2012-01-25,27.2011,26.9784,27.2792,27.1942,26.0817,DOWN,0
2012-01-26,26.7471,27.321,27.2717,27.0606,26.099,DOWN,0
2012-01-27,26.6015,26.6615,27.2641,26.9133,26.1178,DOWN,0
2012-01-30,26.4988,26.4474,27.2555,26.8071,26.131,DOWN,0
2012-01-31,26.396,26.5844,27.2392,26.6889,26.1471,UP,1
2012-02-01,26.4217,26.6015,27.2235,26.533,26.1673,DOWN,0
2012-02-02,26.336,26.4131,27.21,26.4508,26.187,UP,1
2012-02-03,26.4217,26.5759,27.1926,26.4148,26.2161,DOWN,0
2012-02-06,26.2161,26.2675,27.1824,26.3583,26.2456,UP,1
2012-02-07,26.4559,26.1048,27.1785,26.3703,26.2853,DOWN,0
2012-02-08,26.4388,26.4559,27.1748,26.3737,26.3247,DOWN,0
2012-02-09,26.4046,26.4731,27.1706,26.3874,26.3503,DOWN,0
2012-02-10,26.0962,26.2504,27.1655,26.3223,26.3646,UP,1
2012-02-13,26.3532,26.2333,27.1616,26.3497,26.3715,DOWN,0
2012-02-14,26.1733,26.259,27.1561,26.2932,26.3879,DOWN,0
2012-02-15,25.9763,26.2076,27.1481,26.2007,26.3953,UP,1
2012-02-16,26.062,25.9335,27.1406,26.1322,26.3998,UP,1
2012-02-17,26.4902,26.1819,27.1355,26.211,26.4126,DOWN,0
2012-02-21,26.2076,26.4988,27.1307,26.1819,26.4268,UP,1
2012-02-22,26.396,26.3617,27.1271,26.2264,26.4524,DOWN,0
2012-02-23,25.9078,25.9335,27.1187,26.2127,26.458,UP,1
2012-02-24,26.927,25.8993,27.1137,26.3857,26.4912,UP,1
2012-02-27,27.0469,26.8157,27.1092,26.4971,26.5277,DOWN,0
2012-02-28,26.5159,27.0812,27.1006,26.5587,26.5572,UP,1
2012-02-29,26.593,26.5159,27.0947,26.5981,26.5813,DOWN,0
2012-03-01,26.4131,26.6187,27.0869,26.6992,26.593,DOWN,0
2012-03-02,26.0448,26.3446,27.076,26.5228,26.5995,DOWN,0
2012-03-05,25.2227,25.9249,27.06,26.1579,26.5736,DOWN,0
2012-03-06,24.7259,25.0599,27.0429,25.7999,26.5433,DOWN,0
2012-03-07,24.7259,24.7088,27.0252,25.4265,26.5113,DOWN,0
2012-03-08,24.7002,24.8715,27.0078,25.0839,26.4789,DOWN,0
2012-03-09,24.6488,24.7687,26.9904,24.8047,26.447,UP,1
2012-03-12,24.743,24.7088,26.9725,24.7088,26.4162,UP,1
2012-03-13,24.8972,24.8372,26.9526,24.743,26.3828,DOWN,0
2012-03-14,24.8372,24.8116,26.9313,24.7653,26.352,UP,1
2012-03-15,24.9315,24.8629,26.9103,24.8116,26.3194,UP,1
2012-03-16,25.0,24.9058,26.8933,24.8818,26.2859,UP,1
2012-03-19,25.1199,25.0,26.8766,24.9571,26.2542,DOWN,0
2012-03-20,25.0085,25.0428,26.8619,24.9794,26.2127,DOWN,0
2012-03-21,24.9657,24.9571,26.8494,25.0051,26.1733,DOWN,0
2012-03-22,24.5375,24.8372,26.8342,24.9263,26.1146,DOWN,0
2012-03-23,24.4176,24.5032,26.8187,24.8098,26.062,UP,1
2012-03-26,24.7516,24.5974,26.8036,24.7362,26.0171,UP,1
2012-03-27,24.9486,24.7345,26.7917,24.7242,25.9756,DOWN,0
2012-03-28,24.4947,24.8544,26.776,24.63,25.9225,UP,1
2012-03-29,24.606,24.3491,26.7597,24.6437,25.8679,UP,1
2012-03-30,24.666,24.6231,26.7449,24.6934,25.8129,UP,1
2012-04-02,24.7516,24.6146,26.731,24.6934,25.7612,DOWN,0
2012-04-03,24.6831,24.7602,26.715,24.6403,25.7143,DOWN,0
2012-04-04,24.6488,24.5546,26.6976,24.6711,25.6675,UP,1
2012-04-05,24.7173,24.5289,26.6784,24.6934,25.6178,UP,1
2012-04-09,24.7345,24.5032,26.6607,24.7071,25.5776,DOWN,0
2012-04-10,24.4604,24.6916,26.641,24.6488,25.5347,UP,1
2012-04-11,24.743,24.6231,26.6242,24.6608,25.4996,UP,1
2012-04-12,25.3083,24.7944,26.6092,24.7927,25.4779,UP,1
2012-04-13,25.3939,25.2912,26.5929,24.928,25.4573,DOWN,0
2012-04-16,25.2826,25.531,26.5752,25.0377,25.4363,UP,1
2012-04-17,25.334,25.3426,26.5559,25.2124,25.4145,DOWN,0
2012-04-18,25.0257,25.2055,26.5338,25.2689,25.3907,UP,1
2012-04-19,25.3083,25.0685,26.512,25.2689,25.3677,UP,1
2012-04-20,25.8307,25.3511,26.4913,25.3563,25.3556,DOWN,0
2012-04-23,25.6594,25.6166,26.468,25.4316,25.3407,DOWN,0
2012-04-24,25.6166,25.7023,26.4445,25.4882,25.3311,UP,1
2012-04-25,25.8393,25.865,26.4234,25.6509,25.3208,DOWN,0
2012-04-26,25.8136,25.6081,26.4017,25.7519,25.3136,UP,1
2012-04-27,26.2847,25.8307,26.3818,25.8427,25.3198,DOWN,0
2012-04-30,26.0106,26.2847,26.3615,25.913,25.3187,UP,1
2012-05-01,26.1048,26.002,26.3442,26.0106,25.311,UP,1
2012-05-02,26.6358,26.0448,26.3312,26.1699,25.3196,DOWN,0
2012-05-03,26.4816,26.6444,26.3154,26.3035,25.3213,UP,1
2012-05-04,26.7728,26.9099,26.3015,26.4011,25.3386,UP,1
2012-05-07,27.2182,26.7728,26.2888,26.6427,25.3444,DOWN,0
2012-05-08,26.8414,27.0812,26.2745,26.79,25.3403,DOWN,0
2012-05-09,26.5416,26.6272,26.2589,26.7711,25.3408,DOWN,0
2012-05-10,26.4046,26.73,26.2438,26.7557,25.3371,UP,1
2012-05-11,26.4988,26.3446,26.233,26.7009,25.3388,DOWN,0
2012-05-14,26.2333,26.3018,26.2284,26.5039,25.3426,DOWN,0
2012-05-15,25.865,26.2161,26.2223,26.3086,25.3554,DOWN,0
2012-05-16,25.6081,26.0192,26.2158,26.1219,25.373,DOWN,0
2012-05-17,24.9657,25.6337,26.2086,25.8342,25.3778,DOWN,0
2012-05-18,24.4347,25.0171,26.1969,25.4213,25.3725,UP,1
2012-05-21,24.5803,24.5974,26.1893,25.0908,25.3712,DOWN,0
2012-05-22,24.4947,24.6146,26.1811,24.8167,25.3662,UP,1
2012-05-23,24.8715,24.3662,26.1859,24.6694,25.3657,UP,1
2012-05-24,24.9828,24.8715,26.1853,24.6728,25.3686,UP,1
2012-05-25,25.0942,24.9657,26.188,24.8047,25.3718,UP,1
2012-05-29,25.2055,25.2483,26.1828,24.9297,25.376,DOWN,0
2012-05-30,24.606,25.0514,26.1726,24.952,25.3657,DOWN,0
2012-05-31,24.2805,24.666,26.1567,24.8338,25.3511,DOWN,0
2012-06-01,23.5783,23.9808,26.1376,24.5529,25.3234,DOWN,0
2012-06-04,23.4755,23.5526,26.1182,24.2292,25.3021,UP,1
2012-06-05,24.3234,23.4412,26.1105,24.0527,25.3002,UP,1
2012-06-06,27.6807,27.2953,26.12,24.6677,25.3588,DOWN,0
2012-06-07,27.4923,27.792,26.1275,25.31,25.4097,UP,1
2012-06-08,28.0233,27.3981,26.1319,26.199,25.4803,DOWN,0
2012-06-11,27.8605,28.4087,26.1341,27.076,25.5454,UP,1
2012-06-12,27.9376,27.9376,26.1402,27.7989,25.6108,UP,1
2012-06-13,28.1346,27.7578,26.1457,27.8897,25.6785,DOWN,0
2012-06-14,28.0832,28.0747,26.1474,28.0078,25.7465,UP,1
2012-06-15,28.4172,28.1603,26.1503,28.0866,25.8218,DOWN,0
2012-06-18,28.3316,28.2888,26.1526,28.1809,25.8941,UP,1
2012-06-19,28.4344,28.3402,26.1554,28.2802,25.9681,DOWN,0
2012-06-20,28.2716,28.3573,26.1618,28.3076,26.0443,DOWN,0
2012-06-21,27.8605,28.2716,26.1661,28.2631,26.1067,UP,1
2012-06-22,28.0747,27.9462,26.1666,28.1946,26.162,DOWN,0
2012-06-25,27.9976,28.0918,26.1678,28.1278,26.2141,DOWN,0
2012-06-26,27.8091,27.8263,26.172,28.0027,26.2646,UP,1
2012-06-27,27.8862,27.9376,26.1756,27.9256,26.3157,DOWN,0
2012-06-28,27.6807,27.7578,26.1754,27.8897,26.3688,UP,1
2012-06-29,28.2288,28.1774,26.1737,27.9205,26.4272,DOWN,0
2012-07-02,27.8777,28.1774,26.1679,27.8965,26.4681,DOWN,0
2012-07-03,27.7406,27.8948,26.1624,27.8828,26.5097,UP,1
2012-07-05,28.0661,27.6464,26.1579,27.9188,26.5587,DOWN,0
2012-07-06,27.6036,27.8177,26.1512,27.9034,26.594,DOWN,0
2012-07-09,27.6036,27.4837,26.1514,27.7783,26.6298,DOWN,0
2012-07-10,27.0126,27.6807,26.1539,27.6053,26.6444,DOWN,0
2012-07-11,26.73,27.064,26.1563,27.4032,26.6588,UP,1
2012-07-12,26.7643,26.7043,26.1535,27.1428,26.6719,UP,1
2012-07-13,27.2096,26.8499,26.1502,27.064,26.6834,DOWN,0
2012-07-16,26.9784,27.1069,26.1475,26.939,26.6934,UP,1
2012-07-17,27.321,26.9784,26.1458,27.0007,26.7043,UP,1
2012-07-18,27.4152,27.261,26.1475,27.1377,26.7083,UP,1
2012-07-19,27.6207,27.4237,26.1556,27.309,26.7238,DOWN,0
2012-07-20,27.1325,27.3724,26.1615,27.2936,26.7357,DOWN,0
2012-07-23,26.9784,26.7043,26.1685,27.2936,26.7471,DOWN,0
2012-07-24,26.7386,26.9356,26.1761,27.1771,26.7519,UP,1
2012-07-25,26.79,26.8499,26.1833,27.052,26.7631,UP,1
2012-07-26,27.6636,27.0983,26.1913,27.0606,26.799,UP,1
2012-07-27,28.0575,27.7492,26.2022,27.2456,26.848,DOWN,0
2012-07-30,27.7492,27.9291,26.2077,27.3998,26.9037,DOWN,0
2012-07-31,27.5865,27.6464,26.2117,27.5693,26.9667,UP,1
2012-08-01,27.6122,27.6636,26.2129,27.7338,27.0274,DOWN,0
2012-08-02,27.3981,27.2096,26.214,27.6807,27.0854,UP,1
2012-08-03,28.1089,27.7578,26.2158,27.691,27.1502,DOWN,0
2012-08-06,28.049,28.1432,26.2197,27.7509,27.2115,UP,1
2012-08-07,28.4172,28.1774,26.2241,27.9171,27.278,UP,1
2012-08-08,28.5543,28.2288,26.2265,28.1055,27.345,DOWN,0
2012-08-09,28.5371,28.3658,26.227,28.3333,27.4236,UP,1
2012-08-10,28.854,28.4429,26.2325,28.4823,27.515,DOWN,0
2012-08-13,28.7684,28.7598,26.2364,28.6262,27.6188,DOWN,0
2012-08-14,28.6142,28.914,26.2435,28.6656,27.7216,DOWN,0
2012-08-15,28.5971,28.6313,26.2528,28.6742,27.8071,DOWN,0
2012-08-16,28.5714,28.58,26.2632,28.681,27.8249,UP,1
2012-08-17,28.717,28.6399,26.2784,28.6536,27.8494,DOWN,0
2012-08-20,28.4429,28.6399,26.2912,28.5885,27.8578,DOWN,0
2012-08-21,28.2631,28.4686,26.302,28.5183,27.8658,DOWN,0
2012-08-22,28.1432,28.2631,26.3133,28.4275,27.87,DOWN,0
2012-08-23,27.852,28.2117,26.3227,28.2836,27.8643,UP,1
2012-08-24,27.8777,27.7835,26.3324,28.1158,27.8602,DOWN,0
2012-08-27,27.5608,27.8777,26.3444,27.9393,27.8431,DOWN,0
2012-08-28,27.5265,27.4751,26.3551,27.792,27.827,UP,1
2012-08-29,28.2631,27.4751,26.367,27.816,27.8235,DOWN,0
2012-08-30,28.2202,28.1175,26.3799,27.8897,27.8225,DOWN,0
2012-08-31,28.0918,28.2802,26.3911,27.9325,27.8271,DOWN,0
2012-09-04,27.8862,28.0318,26.4026,27.9976,27.8234,DOWN,0
2012-09-05,27.8177,27.8434,26.4146,28.0558,27.8198,UP,1
2012-09-06,28.2631,27.9376,26.4292,28.0558,27.8288,DOWN,0
2012-09-07,28.2545,28.2631,26.4456,28.0627,27.8362,DOWN,0
2012-09-10,28.1689,28.383,26.4628,28.0781,27.846,DOWN,0
2012-09-11,27.9462,28.1175,26.4801,28.0901,27.8403,UP,1
2012-09-12,28.3316,28.0832,26.4995,28.1928,27.8494,DOWN,0
2012-09-13,28.2031,28.2888,26.5148,28.1809,27.8587,UP,1
2012-09-14,28.52,28.1517,26.5305,28.234,27.8677,DOWN,0
2012-09-17,28.4858,28.3487,26.5429,28.2973,27.8854,UP,1
2012-09-18,28.4943,28.4943,26.5586,28.407,27.9032,UP,1
2012-09-19,28.8198,28.52,26.5747,28.5046,27.9393,UP,1
2012-09-20,28.9482,28.5971,26.5902,28.6536,27.9837,UP,1
2012-09-21,29.0253,29.0082,26.6061,28.7547,28.0289,UP,1
2012-09-24,29.1795,28.9397,26.6245,28.8934,28.0683,DOWN,0
2012-09-25,28.8283,29.1795,26.6431,28.9602,28.1053,DOWN,0
2012-09-26,28.7855,28.8026,26.6589,28.9534,28.1346,UP,1
2012-09-27,28.7941,28.8712,26.6765,28.9225,28.1622,UP,1
2012-09-28,29.2137,28.7341,26.6965,28.9602,28.194,DOWN,0
2012-10-01,28.854,29.2394,26.7155,28.8951,28.2285,UP,1
2012-10-02,29.1966,28.9397,26.7346,28.9688,28.2728,UP,1
2012-10-03,29.5049,29.3336,26.753,29.1127,28.3282,UP,1
2012-10-04,29.642,29.6334,26.7726,29.2823,28.3852,UP,1
2012-10-05,29.9246,29.7704,26.7896,29.4244,28.4304,DOWN,0
2012-10-08,29.8989,29.8989,26.8079,29.6334,28.4673,DOWN,0
2012-10-09,29.7876,29.8818,26.8252,29.7516,28.508,DOWN,0
2012-10-10,29.4193,29.7533,26.8407,29.7345,28.5447,UP,1
2012-10-11,30.7982,29.5563,26.8635,29.9657,28.6084,DOWN,0
2012-10-12,30.1815,30.6098,26.883,30.0171,28.6641,UP,1
2012-10-15,30.7896,30.2244,26.9041,30.1952,28.7177,UP,1
2012-10-16,31.2435,30.9695,26.9284,30.4864,28.7816,UP,1
2012-10-17,32.2799,31.2607,26.957,31.0585,28.8588,DOWN,0
2012-10-18,31.5012,31.38,26.9811,31.1992,28.9178,UP,1
2012-10-19,31.781,31.5292,27.0065,31.519,28.9826,DOWN,0
2012-10-22,31.4173,31.6411,27.0282,31.6446,29.0339,DOWN,0
2012-10-23,31.1935,31.1282,27.0495,31.6346,29.0824,DOWN,0
2012-10-24,31.1655,31.324,27.0679,31.4117,29.1334,UP,1
2012-10-25,31.4079,31.3986,27.0897,31.393,29.1896,UP,1
2012-10-26,31.697,31.3706,27.1132,31.3762,29.2522,UP,1
2012-10-31,32.2659,31.8462,27.1395,31.546,29.3231,UP,1
2012-11-01,32.8254,32.1447,27.1679,31.8724,29.4108,DOWN,0
2012-11-02,32.4151,32.9373,27.1932,32.1223,29.4938,UP,1
2012-11-05,32.4524,32.3032,27.2184,32.3312,29.58,UP,1
2012-11-06,32.4617,32.5643,27.244,32.4841,29.6722,DOWN,0
2012-11-07,31.9488,32.2193,27.2686,32.4207,29.7536,DOWN,0
2012-11-08,31.7716,31.9395,27.2926,32.2099,29.8378,UP,1
2012-11-09,31.8929,31.7157,27.316,32.1055,29.9252,DOWN,0
2012-11-12,31.6691,31.8835,27.3406,31.9488,29.9933,DOWN,0
2012-11-13,31.324,31.5478,27.3642,31.7213,30.0554,DOWN,0
2012-11-14,30.9603,31.352,27.3865,31.5236,30.1127,DOWN,0
2012-11-15,30.4101,30.9697,27.4066,31.2513,30.1632,UP,1
2012-11-16,30.4847,30.4474,27.4269,30.9697,30.2166,UP,1
2012-11-19,31.0629,30.7738,27.4506,30.8484,30.2726,DOWN,0
2012-11-20,30.8671,31.0629,27.4728,30.757,30.3248,DOWN,0
2012-11-21,30.3915,30.8484,27.4937,30.6433,30.3693,UP,1
2012-11-23,30.4008,30.5407,27.5134,30.6414,30.4184,DOWN,0
2012-11-26,29.8506,30.3262,27.5305,30.5146,30.4487,DOWN,0
2012-11-27,29.7574,29.9439,27.5472,30.2535,30.4798,DOWN,0
2012-11-28,29.4683,29.7667,27.5641,29.9737,30.4988,DOWN,0
2012-11-29,29.3657,29.5988,27.5791,29.7685,30.5164,UP,1
2012-11-30,29.4683,29.4123,27.5956,29.582,30.5359,UP,1
2012-12-03,29.5056,29.6361,27.6133,29.513,30.5496,DOWN,0
2012-12-04,29.347,29.4776,27.6297,29.431,30.5576,DOWN,0
2012-12-05,29.3377,29.4496,27.6439,29.4049,30.5638,DOWN,0
2012-12-06,29.0952,29.2818,27.6584,29.3508,30.5621,UP,1
2012-12-07,29.2258,29.1792,27.6725,29.3023,30.5701,DOWN,0
2012-12-10,29.1046,29.2351,27.6885,29.2221,30.5764,DOWN,0
2012-12-11,29.0859,29.1605,27.6993,29.1699,30.5823,UP,1
2012-12-12,29.1419,29.1419,27.7098,29.1307,30.5808,DOWN,0
2012-12-13,28.6383,29.1699,27.7204,29.0393,30.5765,UP,1
2012-12-14,28.8528,28.5917,27.7317,28.9647,30.5697,UP,1
2012-12-17,28.8714,28.9274,27.744,28.9181,30.557,UP,1
2012-12-18,29.1512,28.8808,27.7595,28.9311,30.5472,DOWN,0
2012-12-19,29.0113,29.1605,27.7784,28.905,30.5289,UP,1
2012-12-20,29.1326,28.974,27.8005,29.0039,30.5136,UP,1
2012-12-21,29.3097,28.4891,27.8234,29.0952,30.504,DOWN,0
2012-12-24,29.0486,29.1885,27.8451,29.1307,30.4966,DOWN,0
2012-12-26,28.9087,29.0486,27.8664,29.0822,30.4588,DOWN,0
2012-12-27,28.8435,28.8901,27.8869,29.0486,30.4321,DOWN,0
2012-12-28,28.6103,28.6476,27.9055,28.9442,30.3885,UP,1
2012-12-31,28.9554,28.5824,27.9261,28.8733,30.3427,UP,1
2013-01-02,29.9159,29.3284,27.951,29.0468,30.2954,UP,1
2013-01-03,30.4661,29.9718,27.9783,29.3582,30.2747,UP,1
2013-01-04,30.9603,30.4847,28.0076,29.7816,30.2583,DOWN,0
2013-01-07,30.7738,30.7738,28.0364,30.2143,30.2454,DOWN,0
2013-01-08,30.4008,30.6992,28.0636,30.5034,30.2296,DOWN,0
2013-01-09,30.3169,30.4195,28.0924,30.5836,30.2126,UP,1
2013-01-10,30.8671,30.3449,28.1247,30.6638,30.2018,DOWN,0
2013-01-11,30.6246,30.951,28.1541,30.5966,30.1804,UP,1
2013-01-14,30.7645,30.6339,28.1831,30.5948,30.1503,UP,1
2013-01-15,31.352,30.6246,28.2174,30.785,30.1209,DOWN,0
2013-01-16,31.1748,31.2214,28.2503,30.9566,30.0961,UP,1
2013-01-17,31.5851,31.2587,28.2849,31.1002,30.0787,UP,1
2013-01-18,31.8929,31.6597,28.3206,31.3539,30.0673,UP,1
2013-01-22,32.0141,31.8369,28.3572,31.6038,30.0686,UP,1
2013-01-23,32.1447,32.0701,28.3947,31.7623,30.0761,DOWN,0
2013-01-24,31.9581,32.1167,28.4309,31.919,30.0774,UP,1
2013-01-25,31.9768,32.0421,28.4671,31.9973,30.0836,DOWN,0
2013-01-28,31.8462,31.9395,28.5041,31.988,30.094,UP,1
2013-01-29,31.9395,31.7716,28.54,31.9731,30.1136,UP,1
2013-01-30,32.098,31.9675,28.574,31.9637,30.1473,DOWN,0
2013-01-31,31.9022,31.9768,28.6065,31.9526,30.1757,UP,1
2013-02-01,32.182,32.0048,28.641,31.9936,30.1981,DOWN,0
2013-02-04,31.6691,31.9768,28.6727,31.9581,30.2141,UP,1
2013-02-05,31.9395,31.8929,28.7073,31.9581,30.2451,UP,1
2013-02-06,32.1726,31.8835,28.7416,31.9731,30.2805,UP,1
2013-02-07,32.3032,32.2006,28.774,32.0533,30.3296,DOWN,0
2013-02-08,31.9395,32.2939,28.8054,32.0048,30.3732,DOWN,0
2013-02-11,31.7343,31.8649,28.8359,32.0178,30.4185,UP,1
2013-02-12,32.1447,31.6784,28.8675,32.0589,30.4741,UP,1
2013-02-13,32.182,32.2472,28.8993,32.0607,30.5284,UP,1
2013-02-14,32.2286,32.1726,28.929,32.0458,30.5828,UP,1
2013-02-15,32.3685,32.2752,28.9608,32.1316,30.6433,UP,1
2013-02-19,32.6016,32.3778,28.9933,32.3051,30.7085,DOWN,0
2013-02-20,32.3312,32.6296,29.0218,32.3424,30.7733,DOWN,0
2013-02-21,32.1074,32.1913,29.0499,32.3274,30.8309,UP,1
2013-02-22,32.2006,32.2472,29.077,32.3218,30.8928,DOWN,0
2013-02-25,31.7623,32.3685,29.0998,32.2006,30.9463,UP,1
2013-02-26,32.2566,31.8929,29.1268,32.1316,31.0086,UP,1
2013-02-27,32.6203,32.2752,29.1572,32.1894,31.0883,DOWN,0
2013-02-28,32.1726,31.6784,29.1861,32.2025,31.1547,UP,1
2013-03-01,32.2939,32.0514,29.2151,32.2211,31.2231,DOWN,0
2013-03-04,32.2752,32.2472,29.2453,32.3237,31.2856,UP,1
2013-03-05,32.7788,32.4431,29.2798,32.4281,31.3609,DOWN,0
2013-03-06,32.4617,32.872,29.3141,32.3964,31.4275,DOWN,0
2013-03-07,32.3778,32.499,29.3512,32.4375,31.4889,UP,1
2013-03-08,32.527,32.5363,29.3916,32.4841,31.5585,UP,1
2013-03-11,33.3663,32.4897,29.4356,32.7023,31.6476,UP,1
2013-03-12,33.9258,33.2917,29.4827,32.9317,31.7493,UP,1
2013-03-13,33.9445,33.9445,29.5281,33.2283,31.8559,UP,1
2013-03-14,34.0937,34.0004,29.5736,33.5714,31.9587,DOWN,0
2013-03-15,33.9258,33.9445,29.6178,33.8512,32.0389,UP,1
2013-03-18,33.9538,33.646,29.6615,33.9687,32.1087,DOWN,0
2013-03-19,33.8605,33.9445,29.7078,33.9556,32.1667,DOWN,0
2013-03-20,33.8326,33.9538,29.7556,33.9333,32.2278,DOWN,0
2013-03-21,33.2637,33.4036,29.804,33.7673,32.2851,DOWN,0
2013-03-22,33.1518,33.3756,29.8524,33.6125,32.3418,UP,1
2013-03-25,33.2544,33.2917,29.897,33.4726,32.3895,UP,1
2013-03-26,33.2824,33.3849,29.925,33.357,32.4427,DOWN,0
2013-03-27,33.2451,33.0585,29.9538,33.2395,32.4923,UP,1
2013-03-28,33.8605,33.1611,29.983,33.3588,32.5425,DOWN,0
2013-04-01,33.5901,33.8046,30.0116,33.4465,32.5908,UP,1
2013-04-02,33.8232,33.6647,30.0411,33.5603,32.6355,DOWN,0
2013-04-03,33.6647,33.8232,30.0687,33.6367,32.671,UP,1
2013-04-04,33.9818,33.7206,30.0982,33.7841,32.7103,DOWN,0
2013-04-05,33.6927,33.6647,30.1246,33.7505,32.7413,UP,1
2013-04-08,33.9818,33.674,30.1528,33.8288,32.7818,UP,1
2013-04-09,34.047,33.9911,30.1809,33.8736,32.8232,UP,1
2013-04-10,34.6532,34.131,30.2128,34.0713,32.8793,UP,1
2013-04-11,35.2314,34.6439,30.2497,34.3212,32.9451,DOWN,0
2013-04-12,34.6905,35.1474,30.2827,34.5208,32.997,DOWN,0
2013-04-15,33.8046,34.5693,30.3118,34.4853,33.035,UP,1
2013-04-16,34.476,33.9818,30.3451,34.5711,33.0809,DOWN,0
2013-04-17,33.9818,34.2895,30.3756,34.4368,33.1272,UP,1
2013-04-18,34.0377,34.075,30.4074,34.1981,33.1691,UP,1
2013-04-19,34.1962,34.0191,30.4372,34.0993,33.2096,UP,1
2013-04-22,34.3268,34.2522,30.4694,34.2037,33.2501,UP,1
2013-04-23,34.8397,34.4853,30.5049,34.2764,33.3081,DOWN,0
2013-04-24,34.7091,34.8956,30.5382,34.4219,33.3676,UP,1
2013-04-25,35.0076,34.8304,30.5752,34.6159,33.4248,DOWN,0
2013-04-26,34.9236,34.9703,30.6118,34.7614,33.4797,DOWN,0
2013-04-29,34.6812,35.0635,30.6501,34.8322,33.5287,UP,1
2013-04-30,35.306,34.5972,30.693,34.9255,33.5875,DOWN,0
2013-05-01,35.0822,35.2407,30.7346,35.0001,33.6371,UP,1
2013-05-02,35.7349,35.0635,30.7772,35.1456,33.7052,UP,1
2013-05-03,36.0427,35.996,30.8225,35.3694,33.7839,UP,1
2013-05-06,36.0613,36.0613,30.8662,35.6454,33.8611,UP,1
2013-05-07,36.2851,36.0893,30.9106,35.8412,33.9515,UP,1
2013-05-08,36.6208,36.2478,30.9556,36.149,34.0388,UP,1
2013-05-09,36.798,36.5369,31.0039,36.3616,34.1224,UP,1
2013-05-10,36.8726,36.8633,31.0534,36.5276,34.2164,DOWN,0
2013-05-13,36.6955,36.8074,31.1032,36.6544,34.3044,DOWN,0
2013-05-14,36.6675,36.7794,31.1526,36.7309,34.3923,DOWN,0
2013-05-15,36.4623,36.6395,31.1966,36.6992,34.4659,DOWN,0
2013-05-16,35.8095,36.3597,31.2353,36.5015,34.5329,UP,1
2013-05-17,36.3318,35.8095,31.2782,36.3933,34.612,DOWN,0
2013-05-20,35.6417,36.3691,31.3185,36.1826,34.6743,UP,1
2013-05-21,35.9401,35.6603,31.3601,36.0371,34.7257,DOWN,0
2013-05-22,35.2034,35.9494,31.3992,35.7853,34.7513,DOWN,0
2013-05-23,34.532,35.0169,31.4313,35.5298,34.763,DOWN,0
2013-05-24,34.2429,34.4667,31.4623,35.112,34.766,UP,1
2013-05-28,34.5972,34.2429,31.4932,34.9031,34.7795,DOWN,0
2013-05-29,33.8885,34.4947,31.5198,34.4928,34.7781,DOWN,0
2013-05-30,33.8885,33.9445,31.5466,34.2298,34.7787,DOWN,0
2013-05-31,33.4222,33.8232,31.5694,34.0079,34.7705,DOWN,0
2013-06-03,32.9093,33.4409,31.5901,33.7412,34.7634,DOWN,0
2013-06-04,32.1726,32.9,31.6079,33.2562,34.7438,DOWN,0
2013-06-05,31.7903,31.9954,31.6239,32.8366,34.7145,UP,1
2013-06-06,32.0794,31.7996,31.6414,32.4748,34.6905,DOWN,0
2013-06-07,26.997,26.3163,31.6328,31.1897,34.5655,DOWN,0
2013-06-10,26.5774,27.6498,31.6235,29.9233,34.4199,UP,1
2013-06-11,27.1835,26.3722,31.6181,28.9255,34.2917,DOWN,0
2013-06-12,26.9318,27.3607,31.612,27.9538,34.1539,UP,1
2013-06-13,26.9411,26.8478,31.6075,26.9262,34.0194,UP,1
