ticker,ILMN US Equity,ILMN US Equity,ILMN US Equity,ILMN US Equity,ILMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2008-06-18,40.66,40.5,39.792,38.8709,32.8174,UP,1
2008-06-19,41.97,40.69,40.589,38.9291,32.9053,UP,1
2008-06-20,42.305,41.76,41.195,38.9864,32.9968,DOWN,0
2008-06-23,41.37,42.465,41.394,39.0512,33.085,DOWN,0
2008-06-24,41.345,41.35,41.53,39.1165,33.1742,UP,1
2008-06-25,42.44,41.995,41.886,39.2518,33.2631,DOWN,0
2008-06-26,41.75,41.835,41.842,39.3553,33.3433,UP,1
2008-06-27,43.395,41.44,42.06,39.5032,33.4308,UP,1
2008-06-30,43.555,43.385,42.497,39.6414,33.5182,UP,1
2008-07-01,44.275,43.53,43.083,39.7871,33.6072,UP,1
2008-07-02,45.05,45.05,43.605,39.9634,33.6996,DOWN,0
2008-07-03,44.55,44.83,44.165,40.0559,33.7887,DOWN,0
2008-07-07,43.055,44.445,44.097,40.1188,33.871,UP,1
2008-07-08,44.77,43.355,44.34,40.2241,33.9642,DOWN,0
2008-07-09,44.0,44.115,44.285,40.3322,34.0522,UP,1
2008-07-10,44.2,44.475,44.115,40.4362,34.142,DOWN,0
2008-07-11,42.51,43.62,43.707,40.5075,34.2234,DOWN,0
2008-07-14,41.91,42.705,43.478,40.5639,34.3014,UP,1
2008-07-15,41.95,41.465,42.914,40.6154,34.3789,UP,1
2008-07-16,42.125,41.795,42.539,40.6499,34.4599,UP,1
2008-07-17,42.345,42.485,42.168,40.6985,34.5419,UP,1
2008-07-18,43.125,42.24,42.291,40.7813,34.6252,DOWN,0
2008-07-21,42.02,43.36,42.313,40.8368,34.6991,UP,1
2008-07-22,42.05,41.91,42.333,40.8921,34.7726,UP,1
2008-07-23,45.975,45.27,43.103,41.0154,34.8598,UP,1
2008-07-24,46.045,45.97,43.843,41.1526,34.9474,UP,1
2008-07-25,46.585,45.23,44.535,41.2949,35.0354,UP,1
2008-07-28,46.675,46.94,45.466,41.4476,35.1166,UP,1
2008-07-29,47.02,46.535,46.46,41.6052,35.1972,DOWN,0
2008-07-30,46.515,47.44,46.568,41.7451,35.2774,UP,1
2008-07-31,46.62,46.515,46.683,41.89,35.3601,DOWN,0
2008-08-01,46.37,46.605,46.64,42.0439,35.4411,DOWN,0
2008-08-04,44.38,45.415,46.181,42.158,35.516,DOWN,0
2008-08-05,43.97,44.925,45.571,42.2752,35.5884,UP,1
2008-08-06,44.625,43.76,45.193,42.4027,35.6665,DOWN,0
2008-08-07,44.01,44.055,44.671,42.5141,35.7378,UP,1
2008-08-08,44.68,43.775,44.333,42.6247,35.8052,DOWN,0
2008-08-11,44.42,44.7,44.341,42.7283,35.8828,UP,1
2008-08-12,45.185,44.98,44.584,42.8448,35.9718,UP,1
2008-08-13,45.43,44.94,44.745,42.9669,36.0639,UP,1
2008-08-14,46.875,45.005,45.318,43.1128,36.1563,UP,1
2008-08-15,47.045,47.14,45.791,43.2564,36.2517,DOWN,0
2008-08-18,46.34,47.315,46.175,43.3962,36.343,DOWN,0
2008-08-19,46.285,45.765,46.395,43.5327,36.4338,UP,1
2008-08-20,47.01,46.14,46.711,43.6925,36.5261,DOWN,0
2008-08-21,46.0,47.005,46.536,43.8617,36.6119,DOWN,0
2008-08-22,45.665,45.995,46.26,44.0153,36.6971,DOWN,0
2008-08-25,44.985,45.645,45.989,44.1295,36.7854,DOWN,0
2008-08-26,42.865,44.805,45.305,44.1793,36.8634,DOWN,0
2008-08-27,42.585,42.865,44.42,44.2177,36.9392,UP,1
2008-08-28,42.795,42.75,43.779,44.2604,37.021,UP,1
2008-08-29,43.065,42.29,43.259,44.2823,37.1036,UP,1
2008-09-02,43.54,44.005,42.97,44.307,37.1905,DOWN,0
2008-09-03,42.36,44.06,42.869,44.3268,37.2736,DOWN,0
2008-09-04,41.275,41.815,42.607,44.3254,37.3474,UP,1
2008-09-05,41.905,40.545,42.429,44.3147,37.4268,DOWN,0
2008-09-08,41.79,42.295,42.174,44.3155,37.5077,DOWN,0
2008-09-09,41.105,41.535,41.687,44.2697,37.5843,UP,1
2008-09-10,41.29,40.8,41.473,44.2244,37.6602,UP,1
2008-09-11,41.62,40.845,41.542,44.1713,37.7402,DOWN,0
2008-09-12,40.745,41.66,41.31,44.0852,37.8135,DOWN,0
2008-09-15,40.4,40.155,41.032,44.0022,37.8753,UP,1
2008-09-16,41.705,39.505,41.152,43.9752,37.9394,DOWN,0
2008-09-17,39.94,41.355,40.882,43.8786,37.9946,UP,1
2008-09-18,40.1,38.575,40.578,43.8006,38.0513,UP,1
2008-09-19,42.045,43.0,40.838,43.7575,38.1199,DOWN,0
2008-09-22,41.51,42.0,41.06,43.7375,38.1824,DOWN,0
2008-09-23,40.69,41.54,40.857,43.7131,38.2393,UP,1
2008-09-24,40.97,40.94,41.063,43.6935,38.299,DOWN,0
2008-09-25,40.78,40.98,41.199,43.6666,38.3569,UP,1
2008-09-26,42.4,40.0,41.27,43.6677,38.4278,DOWN,0
2008-09-29,40.38,42.0,41.044,43.6128,38.4885,UP,1
2008-09-30,40.53,40.01,41.012,43.583,38.5516,DOWN,0
2008-10-01,38.92,40.5,40.602,43.5204,38.6062,DOWN,0
2008-10-02,36.53,39.0,39.752,43.3315,38.6528,DOWN,0
2008-10-03,36.01,36.53,38.474,43.1308,38.6955,DOWN,0
2008-10-06,32.09,35.1,36.816,42.8409,38.7152,DOWN,0
2008-10-07,31.58,32.26,35.026,42.539,38.7282,DOWN,0
2008-10-08,30.4,30.01,33.322,42.2066,38.726,DOWN,0
2008-10-09,29.0,32.48,31.816,41.8563,38.7204,DOWN,0
2008-10-10,27.98,27.42,30.21,41.4835,38.7075,UP,1
2008-10-13,30.64,28.68,29.92,41.1689,38.7117,UP,1
2008-10-14,30.91,32.44,29.786,40.8995,38.716,DOWN,0
2008-10-15,28.6,30.01,29.426,40.5921,38.7109,UP,1
2008-10-16,29.97,28.6,29.62,40.299,38.7118,UP,1
2008-10-17,30.15,29.47,30.054,40.0218,38.7148,UP,1
2008-10-20,32.19,30.84,30.364,39.772,38.733,UP,1
2008-10-21,32.32,32.0,30.646,39.53,38.7525,DOWN,0
2008-10-22,25.14,28.26,29.954,39.1291,38.7363,DOWN,0
2008-10-23,23.33,25.95,28.626,38.6871,38.7019,UP,1
2008-10-24,25.13,22.89,27.622,38.2522,38.6525,DOWN,0
2008-10-27,24.06,24.03,25.996,37.7925,38.5965,UP,1
2008-10-28,26.25,24.9,24.782,37.3907,38.5523,UP,1
2008-10-29,28.09,26.09,25.372,37.0268,38.5177,UP,1
2008-10-30,31.19,28.48,26.944,36.7104,38.5008,DOWN,0
2008-10-31,30.83,31.19,28.084,36.407,38.485,DOWN,0
2008-11-03,30.82,31.22,29.436,36.1101,38.4696,UP,1
2008-11-04,31.26,30.04,30.438,35.8356,38.4626,DOWN,0
2008-11-05,29.29,32.09,30.678,35.5641,38.4446,DOWN,0
2008-11-06,27.71,29.18,29.982,35.2666,38.4195,DOWN,0
2008-11-07,27.4,27.72,29.296,34.9587,38.3959,DOWN,0
2008-11-10,27.01,29.49,28.534,34.6376,38.3681,DOWN,0
2008-11-11,26.39,26.78,27.56,34.2946,38.3376,DOWN,0
2008-11-12,24.25,25.87,26.552,33.9324,38.2994,UP,1
2008-11-13,25.22,23.94,26.054,33.6113,38.2662,DOWN,0
2008-11-14,23.86,24.87,25.346,33.2504,38.2166,UP,1
2008-11-17,24.4,23.5,24.824,32.9026,38.1763,DOWN,0
2008-11-18,23.37,24.7,24.22,32.5479,38.1144,DOWN,0
2008-11-19,22.8,23.05,23.93,32.1781,38.0566,DOWN,0
2008-11-20,21.03,22.34,23.092,31.7663,37.9952,DOWN,0
2008-11-21,19.83,21.0,22.286,31.348,37.9258,UP,1
2008-11-24,20.59,19.99,21.524,30.9518,37.8566,UP,1
2008-11-25,21.97,21.82,21.244,30.5571,37.7915,DOWN,0
2008-11-26,21.71,21.24,21.026,30.1925,37.7223,UP,1
2008-11-28,22.01,21.0,21.222,29.8307,37.6552,DOWN,0
2008-12-01,19.91,21.85,21.238,29.388,37.5749,UP,1
2008-12-02,20.63,20.62,21.246,28.9704,37.4947,UP,1
2008-12-03,21.14,20.03,21.08,28.5794,37.4183,DOWN,0
2008-12-04,20.25,20.98,20.788,28.165,37.3401,UP,1
2008-12-05,20.69,20.0,20.524,27.7632,37.2635,UP,1
2008-12-08,21.11,21.05,20.764,27.3374,37.1801,DOWN,0
2008-12-09,20.86,20.72,20.81,26.947,37.0983,UP,1
2008-12-10,22.04,21.06,20.99,26.5772,37.0223,DOWN,0
2008-12-11,21.36,21.8,21.212,26.226,36.9442,UP,1
2008-12-12,21.98,20.83,21.47,25.935,36.8731,DOWN,0
2008-12-15,21.37,21.03,21.522,25.6422,36.7978,UP,1
2008-12-16,22.29,21.88,21.808,25.4462,36.7289,UP,1
2008-12-17,23.64,22.1,22.128,25.2874,36.6686,UP,1
2008-12-18,24.87,24.0,22.83,25.1768,36.6238,UP,1
2008-12-19,25.08,24.33,23.45,25.0984,36.5813,DOWN,0
2008-12-22,24.81,25.03,24.138,25.035,36.55,UP,1
2008-12-23,25.15,24.81,24.71,24.9252,36.5106,DOWN,0
2008-12-24,25.05,25.01,24.992,24.808,36.4744,UP,1
2008-12-26,25.36,24.95,25.09,24.7432,36.4338,DOWN,0
2008-12-29,24.84,26.0,25.042,24.6406,36.3915,UP,1
2008-12-30,25.0,25.11,25.08,24.5376,36.3528,UP,1
2008-12-31,26.05,24.28,25.26,24.4148,36.3083,UP,1
2009-01-02,26.85,26.05,25.62,24.3054,36.2671,UP,1
2009-01-05,27.48,26.8,26.044,24.3522,36.2264,DOWN,0
2009-01-06,27.0,27.59,26.476,24.4256,36.1756,DOWN,0
2009-01-07,25.61,26.54,26.598,24.4352,36.1168,DOWN,0
2009-01-08,24.65,25.47,26.318,24.447,36.0539,DOWN,0
2009-01-09,23.43,24.97,25.634,24.3906,35.9851,UP,1
2009-01-12,24.33,23.34,25.004,24.3154,35.921,UP,1
2009-01-13,25.73,24.33,24.75,24.2062,35.8599,DOWN,0
2009-01-14,25.0,25.52,24.628,24.0896,35.7901,UP,1
2009-01-15,28.17,24.93,25.332,24.0366,35.7384,UP,1
2009-01-16,30.33,28.46,26.712,24.018,35.6949,DOWN,0
2009-01-20,27.34,30.25,27.314,23.979,35.6345,UP,1
2009-01-21,28.7,27.78,27.908,23.9988,35.5808,DOWN,0
2009-01-22,27.44,28.1,28.396,23.9996,35.5224,UP,1
2009-01-23,27.75,28.1,28.312,24.0144,35.4658,DOWN,0
2009-01-26,27.57,27.81,27.76,24.038,35.4065,DOWN,0
2009-01-27,27.52,28.06,27.796,24.1034,35.3534,UP,1
2009-01-28,28.45,27.85,27.746,24.168,35.3053,DOWN,0
2009-01-29,27.97,28.21,27.852,24.2502,35.2668,DOWN,0
2009-01-30,27.36,28.0,27.774,24.3094,35.2207,UP,1
2009-02-02,27.41,27.19,27.742,24.3902,35.1777,UP,1
2009-02-03,27.99,28.92,27.836,24.494,35.1345,UP,1
2009-02-04,33.91,31.79,28.928,24.7516,35.1191,UP,1
2009-02-05,34.58,33.58,30.25,25.0466,35.1108,DOWN,0
2009-02-06,34.24,33.62,31.626,25.3196,35.0824,UP,1
2009-02-09,35.13,34.24,33.17,25.5828,35.0585,DOWN,0
2009-02-10,34.55,35.42,34.482,25.8396,35.0337,UP,1
2009-02-11,34.85,34.62,34.67,26.0964,35.015,UP,1
2009-02-12,35.5,34.47,34.854,26.4082,34.9975,UP,1
2009-02-13,35.91,35.49,35.188,26.7138,34.9823,DOWN,0
2009-02-17,35.54,34.61,35.27,27.0018,34.9645,DOWN,0
2009-02-18,33.87,35.59,35.134,27.2742,34.937,DOWN,0
2009-02-19,32.7,34.39,34.704,27.5144,34.8985,UP,1
2009-02-20,33.08,32.28,34.22,27.7538,34.8643,DOWN,0
2009-02-23,32.2,33.31,33.478,27.9806,34.8304,UP,1
2009-02-24,33.39,32.14,33.048,28.2076,34.8011,UP,1
2009-02-25,33.97,33.44,33.068,28.4598,34.7746,DOWN,0
2009-02-26,32.16,33.97,32.96,28.6634,34.7363,DOWN,0
2009-02-27,31.33,31.73,32.61,28.8626,34.697,DOWN,0
2009-03-02,30.19,30.92,32.208,29.0206,34.6506,UP,1
2009-03-03,30.8,30.34,31.69,29.1638,34.6094,UP,1
2009-03-04,32.31,31.55,31.358,29.3126,34.5753,DOWN,0
2009-03-05,32.0,32.56,31.326,29.451,34.5377,DOWN,0
2009-03-06,31.98,32.43,31.456,29.5944,34.5007,UP,1
2009-03-09,32.37,32.01,31.892,29.7388,34.4692,UP,1
2009-03-10,34.0,32.75,32.532,29.9178,34.4458,DOWN,0
2009-03-11,33.85,33.56,32.84,30.0876,34.4245,UP,1
2009-03-12,36.35,34.16,33.71,30.3178,34.415,DOWN,0
2009-03-13,35.72,36.22,34.458,30.5322,34.4014,DOWN,0
2009-03-16,34.55,36.95,34.894,30.7022,34.3784,UP,1
2009-03-17,36.07,34.65,35.308,30.8866,34.3626,UP,1
2009-03-18,36.35,35.69,35.808,31.064,34.3475,UP,1
2009-03-19,36.4,36.57,35.818,31.252,34.3329,DOWN,0
2009-03-20,35.41,36.49,35.756,31.448,34.312,UP,1
2009-03-23,38.87,36.45,36.62,31.7324,34.3071,DOWN,0
2009-03-24,37.7,38.54,36.946,32.0178,34.2988,UP,1
2009-03-25,38.06,37.7,37.288,32.2924,34.2918,UP,1
2009-03-26,38.07,38.26,37.622,32.5392,34.2871,DOWN,0
2009-03-27,37.22,37.3,37.984,32.7836,34.2855,DOWN,0
2009-03-30,36.86,36.94,37.582,32.9574,34.2798,UP,1
2009-03-31,37.24,36.87,37.49,33.0956,34.2697,DOWN,0
2009-04-01,35.68,36.69,37.014,33.2624,34.2462,UP,1
2009-04-02,36.49,36.0,36.698,33.4182,34.2253,DOWN,0
2009-04-03,35.02,36.45,36.258,33.5698,34.1971,DOWN,0
2009-04-06,34.83,35.09,35.852,33.7114,34.1614,DOWN,0
2009-04-07,34.31,34.47,35.266,33.8462,34.1214,UP,1
2009-04-08,34.61,34.25,35.052,33.988,34.0876,UP,1
2009-04-09,35.0,34.94,34.754,34.119,34.0559,DOWN,0
2009-04-13,34.82,34.55,34.714,34.256,34.0178,DOWN,0
2009-04-14,34.63,34.65,34.674,34.4014,33.9822,DOWN,0
2009-04-15,34.27,34.52,34.666,34.5386,33.9366,UP,1
2009-04-16,36.18,34.75,34.98,34.7024,33.8997,UP,1
2009-04-17,37.45,38.18,35.47,34.7732,33.8656,DOWN,0
2009-04-20,36.364,38.5,35.7788,34.8089,33.8222,UP,1
2009-04-21,37.16,36.55,36.2848,34.8673,33.7852,DOWN,0
2009-04-22,35.48,35.0,36.5268,34.8743,33.7473,DOWN,0
2009-04-23,34.28,35.35,36.1468,34.8689,33.6949,UP,1
2009-04-24,35.54,34.08,35.7648,34.8827,33.6526,DOWN,0
2009-04-27,35.46,35.02,35.584,34.8819,33.6089,UP,1
2009-04-28,35.77,35.03,35.306,34.8791,33.5752,UP,1
2009-04-29,37.87,35.88,35.784,34.9257,33.555,DOWN,0
2009-04-30,37.35,37.75,36.398,34.9953,33.532,UP,1
2009-05-01,38.14,37.06,36.918,35.1041,33.5121,DOWN,0
2009-05-04,38.04,38.3,37.434,35.2033,33.4905,DOWN,0
2009-05-05,36.87,37.92,37.654,35.2967,33.4593,DOWN,0
2009-05-06,36.04,36.99,37.288,35.3497,33.4294,UP,1
2009-05-07,36.43,36.05,37.104,35.3989,33.4013,DOWN,0
2009-05-08,36.29,36.51,36.734,35.4815,33.3528,UP,1
2009-05-11,37.09,35.97,36.544,35.5967,33.3081,DOWN,0
2009-05-12,36.52,37.28,36.474,35.7233,33.2577,DOWN,0
2009-05-13,35.27,35.95,36.32,35.8127,33.2007,UP,1
2009-05-14,35.45,35.19,36.124,35.8755,33.1429,UP,1
2009-05-15,35.64,35.14,35.994,35.9483,33.0885,UP,1
2009-05-18,36.75,35.48,35.926,36.0437,33.0391,UP,1
2009-05-19,37.23,36.71,36.068,36.1409,32.9934,DOWN,0
2009-05-20,36.55,37.11,36.324,36.1919,32.9543,DOWN,0
2009-05-21,35.64,36.26,36.362,36.2277,32.9126,DOWN,0
2009-05-22,35.63,36.86,36.36,36.2133,32.8677,UP,1
2009-05-26,35.91,35.08,36.192,36.2171,32.8272,DOWN,0
2009-05-27,35.65,35.76,35.876,36.2391,32.782,UP,1
2009-05-28,35.83,35.65,35.732,36.2343,32.7391,UP,1
2009-05-29,36.71,35.55,35.946,36.2415,32.6967,UP,1
2009-06-01,37.89,37.53,36.398,36.2713,32.659,UP,1
2009-06-02,38.05,37.59,36.826,36.3241,32.6149,UP,1
2009-06-03,38.75,37.5,37.446,36.3217,32.5734,UP,1
2009-06-04,38.84,38.75,38.048,36.3445,32.5359,DOWN,0
2009-06-05,38.72,38.93,38.45,36.3577,32.4981,DOWN,0
2009-06-08,37.93,38.31,38.458,36.3549,32.4527,UP,1
2009-06-09,38.32,38.38,38.512,36.3769,32.4143,DOWN,0
2009-06-10,37.85,38.92,38.332,36.3967,32.3752,UP,1
2009-06-11,39.53,38.0,38.47,36.4425,32.3479,DOWN,0
2009-06-12,38.08,38.46,38.342,36.4905,32.324,DOWN,0
2009-06-15,37.18,38.0,38.192,36.5043,32.297,DOWN,0
2009-06-16,36.37,37.69,37.802,36.5313,32.2648,DOWN,0
2009-06-17,36.22,36.65,37.476,36.5591,32.2306,UP,1
2009-06-18,36.35,36.28,36.84,36.5999,32.1947,UP,1
2009-06-19,36.87,36.42,36.598,36.6451,32.1672,DOWN,0
2009-06-22,35.93,36.05,36.348,36.6637,32.1405,DOWN,0
2009-06-23,35.93,36.0,36.26,36.6859,32.1106,UP,1
2009-06-24,36.63,36.26,36.342,36.7259,32.0848,UP,1
2009-06-25,37.79,36.37,36.63,36.7963,32.0682,UP,1
2009-06-26,38.16,37.5,36.888,36.8359,32.0526,UP,1
2009-06-29,38.73,38.16,37.448,36.8615,32.0381,UP,1
2009-06-30,38.94,38.87,38.05,36.913,32.0291,DOWN,0
2009-07-01,38.14,38.99,38.352,36.9326,32.0178,DOWN,0
2009-07-02,33.46,32.86,37.486,36.8922,31.9766,DOWN,0
2009-07-06,32.94,32.75,36.442,36.8654,31.9416,DOWN,0
2009-07-07,31.62,32.96,35.02,36.787,31.8992,DOWN,0
2009-07-08,31.1,31.5,33.452,36.6998,31.8445,UP,1
2009-07-09,32.5,32.46,32.324,36.6344,31.7994,DOWN,0
2009-07-10,32.15,32.43,32.062,36.52,31.7567,DOWN,0
2009-07-13,31.95,31.94,31.864,36.412,31.7116,DOWN,0
2009-07-14,31.95,31.78,31.93,36.2882,31.6675,UP,1
2009-07-15,32.09,32.1,32.128,36.1692,31.6159,UP,1
2009-07-16,32.25,32.1,32.078,36.0768,31.5753,DOWN,0
2009-07-17,31.87,32.0,32.022,35.9934,31.532,UP,1
2009-07-20,32.04,31.85,32.04,35.9056,31.4976,UP,1
2009-07-21,32.94,32.04,32.238,35.8386,31.4796,UP,1
2009-07-22,35.38,35.5,32.896,35.8044,31.4765,DOWN,0
2009-07-23,35.15,35.19,33.476,35.777,31.4918,UP,1
2009-07-24,35.52,34.79,34.206,35.782,31.5115,UP,1
2009-07-27,36.0,35.01,34.998,35.793,31.5395,UP,1
2009-07-28,36.66,35.71,35.742,35.8134,31.5778,UP,1
2009-07-29,36.99,35.85,36.064,35.8182,31.6228,DOWN,0
2009-07-30,36.56,37.25,36.346,35.8048,31.6524,DOWN,0
2009-07-31,36.14,36.62,36.47,35.7966,31.6786,UP,1
2009-08-03,37.06,36.23,36.682,35.825,31.7209,UP,1
2009-08-04,37.48,36.57,36.846,35.862,31.7584,DOWN,0
2009-08-05,36.82,37.16,36.812,35.8802,31.7918,DOWN,0
2009-08-06,36.1,36.74,36.72,35.8892,31.8113,UP,1
2009-08-07,36.61,37.06,36.814,35.9048,31.8328,DOWN,0
2009-08-10,36.11,36.13,36.624,35.8928,31.8876,DOWN,0
2009-08-11,35.72,36.0,36.272,35.8494,31.9496,UP,1
2009-08-12,36.37,35.58,36.182,35.8158,32.0058,UP,1
2009-08-13,37.14,36.34,36.39,35.7836,32.0712,DOWN,0
2009-08-14,36.35,37.01,36.338,35.7338,32.1217,DOWN,0
2009-08-17,35.52,35.85,36.22,35.6698,32.1588,DOWN,0
2009-08-18,35.28,35.53,36.132,35.6168,32.1793,UP,1
2009-08-19,35.72,35.0,36.002,35.5648,32.2037,UP,1
2009-08-20,35.78,35.34,35.73,35.5234,32.2285,DOWN,0
2009-08-21,35.56,35.32,35.572,35.444,32.25,DOWN,0
2009-08-24,35.28,35.5,35.524,35.388,32.28,DOWN,0
2009-08-25,35.14,35.35,35.496,35.3472,32.3171,UP,1
2009-08-26,35.24,35.02,35.4,35.3246,32.3563,DOWN,0
2009-08-27,35.06,35.21,35.256,35.3014,32.3966,UP,1
2009-08-28,35.25,35.39,35.194,35.2794,32.4409,UP,1
2009-08-31,35.27,34.96,35.192,35.2474,32.496,UP,1
2009-09-01,35.69,35.09,35.302,35.2426,32.5483,DOWN,0
2009-09-02,35.33,35.43,35.32,35.2306,32.6057,UP,1
2009-09-03,35.39,35.6,35.386,35.2058,32.6606,UP,1
2009-09-04,35.96,35.28,35.528,35.1692,32.7236,UP,1
2009-09-08,37.28,36.0,35.93,35.1516,32.796,UP,1
2009-09-09,38.71,37.49,36.534,35.1512,32.8844,DOWN,0
2009-09-10,38.15,38.54,37.098,35.1354,32.976,DOWN,0
2009-09-11,37.51,38.3,37.522,35.1228,33.0606,DOWN,0
2009-09-14,37.29,37.35,37.788,35.1994,33.1372,DOWN,0
2009-09-15,37.29,37.16,37.79,35.2864,33.2151,UP,1
2009-09-16,38.11,37.3,37.67,35.4162,33.2956,UP,1
2009-09-17,40.35,38.11,38.11,35.6012,33.3978,UP,1
2009-09-18,41.22,40.5,38.852,35.7756,33.5007,UP,1
2009-09-21,41.23,41.11,39.64,35.9572,33.6012,DOWN,0
2009-09-22,40.28,41.07,40.238,36.1238,33.7013,DOWN,0
2009-09-23,40.02,40.64,40.62,36.2852,33.798,UP,1
2009-09-24,40.36,39.89,40.622,36.4506,33.8942,UP,1
2009-09-25,40.66,40.46,40.51,36.6188,33.9932,UP,1
2009-09-28,41.28,40.96,40.52,36.807,34.0894,UP,1
2009-09-29,42.1,41.45,40.884,37.0082,34.1931,UP,1
2009-09-30,42.5,42.01,41.38,37.1994,34.2957,DOWN,0
2009-10-01,41.31,42.75,41.57,37.318,34.3954,UP,1
2009-10-02,42.02,41.94,41.842,37.4554,34.4941,UP,1
2009-10-05,42.91,42.35,42.168,37.6032,34.5904,UP,1
2009-10-06,43.14,42.97,42.376,37.746,34.6818,DOWN,0
2009-10-07,42.45,43.29,42.366,37.8618,34.7686,DOWN,0
2009-10-08,42.22,42.85,42.548,37.9664,34.8557,UP,1
2009-10-09,43.09,42.09,42.762,38.097,34.9454,DOWN,0
2009-10-12,41.96,43.09,42.572,38.2134,35.0299,UP,1
2009-10-13,42.02,41.96,42.348,38.3126,35.1132,UP,1
2009-10-14,43.39,42.2,42.536,38.4308,35.206,UP,1
2009-10-15,43.43,43.11,42.778,38.563,35.2981,UP,1
2009-10-16,43.63,43.41,42.886,38.7136,35.386,UP,1
2009-10-19,43.74,43.79,43.242,38.8562,35.4705,DOWN,0
2009-10-20,42.23,43.35,43.284,38.9786,35.5442,DOWN,0
2009-10-21,41.77,42.23,42.96,39.0996,35.6181,DOWN,0
2009-10-22,41.73,41.461,42.62,39.2068,35.6987,DOWN,0
2009-10-23,40.87,41.57,42.068,39.2814,35.7798,UP,1
2009-10-26,41.02,40.9,41.524,39.3748,35.8677,UP,1
2009-10-27,41.66,41.03,41.41,39.4976,35.9544,DOWN,0
2009-10-28,33.37,34.41,39.73,39.4594,35.9926,DOWN,0
2009-10-29,32.82,33.75,37.948,39.4014,36.0317,DOWN,0
2009-10-30,32.1,32.97,36.194,39.3278,36.0513,UP,1
2009-11-02,32.28,32.29,34.446,39.2622,36.0611,UP,1
2009-11-03,32.84,32.3,32.682,39.2134,36.0886,DOWN,0
2009-11-04,32.15,32.9,32.438,39.1536,36.1058,UP,1
2009-11-05,33.04,32.52,32.482,39.1096,36.1338,DOWN,0
2009-11-06,32.64,32.75,32.59,39.0612,36.1583,UP,1
2009-11-09,32.88,32.76,32.71,39.0138,36.1848,UP,1
2009-11-10,32.99,32.98,32.74,38.9682,36.2122,UP,1
2009-11-11,33.27,33.16,32.964,38.9198,36.2363,DOWN,0
2009-11-12,32.93,33.38,32.942,38.8718,36.2611,DOWN,0
2009-11-13,32.62,32.8,32.938,38.8164,36.2874,DOWN,0
2009-11-16,32.25,32.68,32.812,38.7422,36.3116,DOWN,0
2009-11-17,31.26,32.1,32.466,38.6218,36.3279,DOWN,0
2009-11-18,29.18,31.06,31.648,38.4312,36.3043,DOWN,0
2009-11-19,28.21,29.02,30.704,38.2324,36.2724,DOWN,0
2009-11-20,26.81,28.17,29.542,38.0184,36.2353,DOWN,0
2009-11-23,26.5,26.96,28.392,37.8026,36.1921,UP,1
2009-11-24,27.99,26.4,27.738,37.6166,36.1593,UP,1
2009-11-25,28.7,28.17,27.642,37.4284,36.1286,DOWN,0
2009-11-27,28.62,27.84,27.724,37.1938,36.0942,UP,1
2009-11-30,28.92,28.5,28.146,36.9478,36.0592,UP,1
2009-12-01,29.73,28.84,28.792,36.7178,36.0302,DOWN,0
2009-12-02,29.18,29.83,29.03,36.4958,36.0067,DOWN,0
2009-12-03,28.98,29.33,29.086,36.275,35.9881,DOWN,0
2009-12-04,28.32,29.18,29.026,36.0342,35.9643,UP,1
2009-12-07,28.34,28.0,28.91,35.7878,35.945,DOWN,0
2009-12-08,27.71,28.03,28.506,35.5164,35.9166,DOWN,0
2009-12-09,27.23,27.53,28.116,35.219,35.8829,UP,1
2009-12-10,27.58,27.27,27.836,34.9206,35.86,DOWN,0
2009-12-11,27.09,27.68,27.59,34.6362,35.8388,UP,1
2009-12-14,28.4,27.49,27.602,34.3638,35.8299,DOWN,0
2009-12-15,28.23,28.43,27.706,34.0702,35.817,DOWN,0
2009-12-16,27.91,28.5,27.842,33.7656,35.795,DOWN,0
2009-12-17,27.26,28.02,27.778,33.4618,35.7713,UP,1
2009-12-18,27.88,27.42,27.936,33.175,35.7508,UP,1
2009-12-21,28.36,28.01,27.928,32.8804,35.7308,UP,1
2009-12-22,29.15,28.46,28.112,32.6242,35.7065,UP,1
2009-12-23,29.71,29.21,28.472,32.378,35.6858,UP,1
2009-12-24,30.14,29.75,29.048,32.113,35.6548,UP,1
2009-12-28,30.47,30.13,29.566,31.8538,35.6285,UP,1
2009-12-29,30.68,30.68,30.03,31.5948,35.6092,DOWN,0
2009-12-30,30.67,30.6,30.334,31.3334,35.5822,UP,1
2009-12-31,30.68,30.89,30.528,31.1024,35.5538,DOWN,0
2010-01-04,30.55,31.12,30.61,30.878,35.5246,DOWN,0
2010-01-05,30.35,30.37,30.586,30.6504,35.4993,UP,1
2010-01-06,32.22,30.24,30.894,30.4774,35.466,UP,1
2010-01-07,32.77,32.24,31.314,30.3124,35.4414,UP,1
2010-01-08,33.15,32.6,31.808,30.1422,35.4168,UP,1
2010-01-11,33.82,33.3,32.462,30.1512,35.3956,UP,1
2010-01-12,39.17,33.73,34.226,30.2782,35.4053,UP,1
2010-01-13,40.51,39.66,35.884,30.4464,35.4236,DOWN,0
2010-01-14,39.03,40.15,37.136,30.5814,35.4325,DOWN,0
2010-01-15,39.02,39.3,38.31,30.705,35.4492,DOWN,0
