ticker,VMC US Equity,VMC US Equity,VMC US Equity,VMC US Equity,VMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-11-14,83.29,84.5,104.8874,81.666,86.8836,UP,1
2007-11-15,83.31,86.0,104.7879,82.42,86.8038,DOWN,0
2007-11-16,82.77,84.04,104.6866,82.834,86.7662,DOWN,0
2007-11-19,80.81,82.41,104.5635,82.8,86.7266,UP,1
2007-11-20,81.9,81.1,104.4384,82.416,86.6522,DOWN,0
2007-11-21,81.31,80.86,104.3094,82.02,86.563,UP,1
2007-11-23,81.71,81.64,104.172,81.7,86.4672,DOWN,0
2007-11-26,80.48,82.13,104.0284,81.242,86.3738,UP,1
2007-11-27,82.01,80.3,103.8976,81.482,86.3694,UP,1
2007-11-28,86.51,82.99,103.7731,82.404,86.3828,UP,1
2007-11-29,87.26,86.06,103.6504,83.594,86.4298,UP,1
2007-11-30,88.8,88.2,103.5329,85.012,86.5264,DOWN,0
2007-12-03,87.65,89.07,103.4121,86.446,86.543,DOWN,0
2007-12-04,83.63,86.12,103.2745,86.77,86.4952,UP,1
2007-12-05,84.19,84.57,103.0855,86.306,86.4836,UP,1
2007-12-06,88.28,84.16,102.9294,86.51,86.5484,DOWN,0
2007-12-07,87.95,88.27,102.77,86.34,86.523,UP,1
2007-12-10,89.17,86.03,102.6171,86.644,86.5234,DOWN,0
2007-12-11,84.83,89.49,102.4688,86.884,86.387,DOWN,0
2007-12-12,84.8,86.91,102.3095,87.006,86.188,DOWN,0
2007-12-13,84.43,84.34,102.1405,86.236,85.9796,DOWN,0
2007-12-14,81.43,82.51,101.9622,84.932,85.7344,DOWN,0
2007-12-17,80.16,80.91,101.7957,83.13,85.437,UP,1
2007-12-18,81.33,80.58,101.6281,82.43,85.1812,DOWN,0
2007-12-19,81.02,81.94,101.4474,81.674,84.9416,DOWN,0
2007-12-20,80.47,81.78,101.2501,80.882,84.711,UP,1
2007-12-21,81.47,82.04,101.0643,80.89,84.5288,DOWN,0
2007-12-24,81.29,82.28,100.8742,81.116,84.3082,DOWN,0
2007-12-26,80.7,80.81,100.6977,80.99,84.0708,DOWN,0
2007-12-27,78.57,79.76,100.5137,80.5,83.8406,DOWN,0
2007-12-28,77.43,79.07,100.3146,79.892,83.5916,UP,1
2007-12-31,79.09,77.43,100.1351,79.416,83.4286,DOWN,0
2008-01-02,76.42,79.41,99.9398,78.442,83.249,DOWN,0
2008-01-03,74.32,76.89,99.7243,77.166,83.0236,DOWN,0
2008-01-04,71.01,74.0,99.4804,75.654,82.738,DOWN,0
2008-01-07,71.01,71.72,99.2374,74.37,82.4326,DOWN,0
2008-01-08,67.5,71.33,98.9794,72.052,82.0518,UP,1
2008-01-09,68.37,67.45,98.7289,70.442,81.655,DOWN,0
2008-01-10,67.74,67.0,98.4827,69.126,81.2386,UP,1
2008-01-11,68.63,67.49,98.2456,68.65,80.8868,UP,1
2008-01-14,71.21,69.31,98.0173,68.69,80.6008,DOWN,0
2008-01-15,69.87,70.58,97.7842,69.164,80.3444,UP,1
2008-01-16,71.2,69.41,97.5604,69.73,80.112,DOWN,0
2008-01-17,66.79,71.28,97.3003,69.54,79.8376,DOWN,0
2008-01-18,66.06,67.38,97.0405,69.026,79.4636,UP,1
2008-01-22,66.17,62.75,96.779,68.018,79.1878,UP,1
2008-01-23,69.0,64.1,96.5334,67.844,78.977,UP,1
2008-01-24,71.0,69.53,96.2938,67.804,78.783,DOWN,0
2008-01-25,70.44,71.82,96.0653,68.534,78.5722,UP,1
2008-01-28,73.59,70.5,95.8532,70.04,78.3676,UP,1
2008-01-29,75.35,73.8,95.6583,71.876,78.2088,DOWN,0
2008-01-30,74.13,75.84,95.4445,72.902,78.0252,UP,1
2008-01-31,78.25,72.91,95.2605,74.352,77.9348,DOWN,0
2008-02-01,77.47,77.94,95.0801,75.758,77.868,DOWN,0
2008-02-04,75.44,76.99,94.8885,76.128,77.7388,DOWN,0
2008-02-05,69.52,72.97,94.6512,74.962,77.503,UP,1
2008-02-06,69.86,70.13,94.4115,74.108,77.266,UP,1
2008-02-07,70.69,69.6,94.1777,72.596,77.0702,DOWN,0
2008-02-08,70.16,70.25,93.9296,71.134,76.8332,DOWN,0
2008-02-11,69.44,70.15,93.6691,69.934,76.4918,DOWN,0
2008-02-12,68.36,69.76,93.4001,69.702,76.1138,UP,1
2008-02-13,70.46,69.15,93.1341,69.822,75.747,DOWN,0
2008-02-14,67.04,68.9,92.8929,69.092,75.3348,DOWN,0
2008-02-15,66.64,66.01,92.6427,68.388,74.995,DOWN,0
2008-02-19,66.5,67.54,92.3821,67.8,74.6412,UP,1
2008-02-20,68.75,65.84,92.1336,67.878,74.2506,DOWN,0
2008-02-21,68.12,69.13,91.8805,67.41,73.854,UP,1
2008-02-22,68.26,68.2,91.6304,67.654,73.4358,UP,1
2008-02-25,69.86,68.02,91.3952,68.298,73.1364,UP,1
2008-02-26,71.53,69.65,91.1838,69.304,72.871,DOWN,0
2008-02-27,71.4,70.96,90.9665,69.834,72.6104,UP,1
2008-02-28,71.77,71.02,90.7665,70.564,72.4172,DOWN,0
2008-02-29,70.1,70.84,90.5553,70.932,72.216,UP,1
2008-03-03,71.25,70.05,90.3378,71.21,72.0144,DOWN,0
2008-03-04,71.11,70.45,90.1202,71.126,71.8162,DOWN,0
2008-03-05,70.5,71.58,89.9006,70.946,71.6168,DOWN,0
2008-03-06,66.89,70.07,89.6559,69.97,71.3252,DOWN,0
2008-03-07,65.47,66.23,89.3959,69.044,71.0088,DOWN,0
2008-03-10,63.15,65.4,89.1248,67.424,70.6578,UP,1
2008-03-11,65.84,64.7,88.8704,66.37,70.4032,UP,1
2008-03-12,65.91,65.86,88.6133,65.452,70.1728,DOWN,0
2008-03-13,65.91,65.0,88.3524,65.256,69.9092,DOWN,0
2008-03-14,65.29,66.52,88.0777,65.22,69.6866,DOWN,0
2008-03-17,64.22,64.11,87.8004,65.434,69.4846,UP,1
2008-03-18,67.29,65.58,87.5292,65.724,69.4102,DOWN,0
2008-03-19,64.43,68.17,87.2445,65.428,69.2786,UP,1
2008-03-20,65.85,64.5,86.9726,65.416,69.2456,UP,1
2008-03-24,70.43,66.02,86.7367,66.444,69.2868,DOWN,0
2008-03-25,68.55,69.41,86.5106,67.31,69.303,DOWN,0
2008-03-26,66.69,68.24,86.2615,67.19,69.2642,UP,1
2008-03-27,66.91,67.37,86.0118,67.686,69.1782,DOWN,0
2008-03-28,66.18,67.45,85.7673,67.752,69.1044,UP,1
2008-03-31,66.4,65.58,85.5101,66.946,69.0084,UP,1
2008-04-01,71.28,67.2,85.2715,67.492,69.0982,DOWN,0
2008-04-02,69.72,71.87,85.015,68.098,69.1714,UP,1
2008-04-03,70.26,69.38,84.7614,68.768,69.2532,UP,1
2008-04-04,70.64,70.58,84.5196,69.66,69.286,DOWN,0
2008-04-07,70.15,71.31,84.2855,70.41,69.269,UP,1
2008-04-08,70.42,69.86,84.0401,70.238,69.2686,DOWN,0
2008-04-09,69.59,70.32,83.7977,70.212,69.1886,UP,1
2008-04-10,70.54,69.5,83.5692,70.268,69.0924,UP,1
2008-04-11,70.77,69.95,83.354,70.294,69.0252,DOWN,0
2008-04-14,68.2,70.86,83.1152,69.904,68.8242,UP,1
2008-04-15,68.99,68.7,82.8856,69.618,68.6546,UP,1
2008-04-16,70.19,69.72,82.6638,69.738,68.5496,UP,1
2008-04-17,71.68,70.18,82.4458,69.966,68.5928,UP,1
2008-04-18,72.28,72.75,82.2322,70.268,68.6412,DOWN,0
2008-04-21,71.58,72.28,82.0212,70.944,68.659,DOWN,0
2008-04-22,68.98,71.8,81.7882,70.942,68.6354,DOWN,0
2008-04-23,66.63,69.24,81.5556,70.23,68.5792,UP,1
2008-04-24,66.89,67.12,81.3409,69.272,68.5498,UP,1
2008-04-25,67.36,67.48,81.1246,68.288,68.4878,UP,1
2008-04-28,68.64,67.66,80.8924,67.7,68.5198,DOWN,0
2008-04-29,68.56,68.64,80.6631,67.616,68.5582,UP,1
2008-04-30,68.82,68.79,80.4518,68.054,68.6046,DOWN,0
2008-05-01,68.34,68.97,80.2372,68.344,68.5964,UP,1
2008-05-02,68.75,69.21,80.0188,68.622,68.609,DOWN,0
2008-05-05,67.49,68.75,79.8251,68.392,68.5936,DOWN,0
2008-05-06,65.14,62.53,79.635,67.708,68.4992,DOWN,0
2008-05-07,64.76,65.14,79.4433,66.896,68.3638,UP,1
2008-05-08,65.15,65.2,79.2636,66.258,68.2388,UP,1
2008-05-09,66.3,64.59,79.0938,65.768,68.1294,UP,1
2008-05-12,70.51,66.89,78.9634,66.372,68.1376,UP,1
2008-05-13,72.15,70.46,78.8465,67.774,68.1556,UP,1
2008-05-14,72.62,72.01,78.734,69.346,68.1858,UP,1
2008-05-15,74.88,72.51,78.6298,71.292,68.2734,UP,1
2008-05-16,77.47,73.39,78.5342,73.526,68.485,UP,1
2008-05-19,82.99,77.55,78.4652,76.022,68.8354,DOWN,0
2008-05-20,81.6,82.44,78.4044,77.912,69.2044,DOWN,0
2008-05-21,77.99,81.27,78.3157,78.986,69.4474,DOWN,0
2008-05-22,75.45,77.7,78.2155,79.1,69.6382,DOWN,0
2008-05-23,74.35,75.31,78.0931,78.476,69.807,UP,1
2008-05-27,75.97,74.27,77.9847,77.072,70.0206,UP,1
2008-05-28,76.67,76.98,77.8873,76.086,70.2696,DOWN,0
2008-05-29,76.07,75.49,77.7928,75.702,70.4452,UP,1
2008-05-30,76.93,76.35,77.7243,75.998,70.6952,UP,1
2008-06-02,77.25,76.24,77.668,76.578,70.9232,DOWN,0
2008-06-03,73.93,77.8,77.6031,76.17,70.9932,DOWN,0
2008-06-04,73.38,73.23,77.5277,75.512,71.0898,UP,1
2008-06-05,74.5,73.85,77.4593,75.198,71.246,DOWN,0
2008-06-06,70.95,73.4,77.3782,74.002,71.3268,UP,1
2008-06-09,71.35,71.01,77.2809,72.822,71.4302,UP,1
2008-06-10,72.01,70.3,77.1966,72.438,71.5424,DOWN,0
2008-06-11,68.64,71.6,77.0819,71.49,71.4896,UP,1
2008-06-12,68.82,69.1,76.9714,70.354,71.4716,UP,1
2008-06-13,69.37,69.25,76.8815,70.038,71.4538,UP,1
2008-06-16,69.44,69.17,76.779,69.656,71.4298,DOWN,0
2008-06-17,67.95,69.94,76.6753,68.844,71.3858,DOWN,0
2008-06-18,66.4,67.94,76.5572,68.396,71.3054,DOWN,0
2008-06-19,66.14,66.5,76.4396,67.86,71.2364,DOWN,0
2008-06-20,63.92,65.8,76.3222,66.77,71.104,DOWN,0
2008-06-23,63.38,64.32,76.2026,65.558,70.9562,DOWN,0
2008-06-24,62.81,63.03,76.0934,64.53,70.8484,UP,1
2008-06-25,63.25,64.72,75.9957,63.9,70.7336,DOWN,0
2008-06-26,60.5,62.66,75.8701,62.772,70.5398,UP,1
2008-06-27,60.52,60.51,75.7438,62.092,70.3166,DOWN,0
2008-06-30,59.78,60.41,75.6102,61.372,70.0666,DOWN,0
2008-07-01,58.14,57.73,75.4752,60.438,69.7978,DOWN,0
2008-07-02,56.39,57.94,75.346,59.066,69.546,UP,1
2008-07-03,56.49,56.58,75.1992,58.264,69.3432,DOWN,0
2008-07-07,54.65,55.06,75.0479,57.09,69.0984,UP,1
2008-07-08,56.84,54.92,74.9123,56.502,68.888,DOWN,0
2008-07-09,55.46,57.37,74.7555,55.966,68.6244,DOWN,0
2008-07-10,52.86,55.59,74.5897,55.26,68.3104,DOWN,0
2008-07-11,50.34,52.85,74.4175,54.03,67.9408,UP,1
2008-07-14,51.15,51.47,74.2481,53.33,67.597,UP,1
2008-07-15,54.44,50.83,74.0742,52.85,67.3108,UP,1
2008-07-16,60.0,54.62,73.9284,53.758,67.161,UP,1
2008-07-17,64.43,60.99,73.7923,56.072,67.1468,DOWN,0
2008-07-18,62.93,64.43,73.6332,58.59,67.1102,DOWN,0
2008-07-21,60.83,63.31,73.4631,60.526,67.0238,UP,1
2008-07-22,63.53,60.22,73.3123,62.344,66.9684,UP,1
2008-07-23,65.49,64.0,73.1646,63.442,66.868,DOWN,0
2008-07-24,61.54,65.12,73.0017,62.864,66.6558,UP,1
2008-07-25,61.64,61.72,72.8449,62.606,66.4362,DOWN,0
2008-07-28,59.81,62.97,72.684,62.402,66.1348,UP,1
2008-07-29,62.25,60.01,72.5423,62.146,65.8304,UP,1
2008-07-30,65.5,62.43,72.4082,62.148,65.4806,DOWN,0
2008-07-31,64.19,65.48,72.2663,62.678,65.1324,DOWN,0
2008-08-01,64.12,65.49,72.1365,63.174,64.855,DOWN,0
2008-08-04,62.86,63.89,72.0014,63.784,64.6032,UP,1
2008-08-05,68.5,62.72,71.9077,65.034,64.4862,DOWN,0
2008-08-06,68.4,64.1,71.8227,65.614,64.3348,DOWN,0
2008-08-07,68.2,67.45,71.7358,66.416,64.1654,UP,1
2008-08-08,68.33,67.54,71.651,67.258,64.0106,UP,1
2008-08-11,68.81,67.79,71.5636,68.448,63.8482,DOWN,0
2008-08-12,68.62,69.0,71.474,68.472,63.6756,UP,1
2008-08-13,69.45,68.85,71.3802,68.682,63.586,UP,1
2008-08-14,74.0,69.44,71.3074,69.842,63.5984,UP,1
2008-08-15,74.7,76.2,71.2498,71.116,63.6024,DOWN,0
2008-08-18,72.64,74.45,71.1855,71.882,63.6362,DOWN,0
2008-08-19,71.5,71.89,71.1295,72.458,63.6392,UP,1
2008-08-20,74.4,72.24,71.0874,73.448,63.687,UP,1
2008-08-21,74.6,74.0,71.0579,73.568,63.8062,UP,1
2008-08-22,74.79,75.26,71.008,73.586,63.9256,DOWN,0
2008-08-25,71.1,74.03,70.9637,73.278,63.9602,UP,1
2008-08-26,71.55,71.5,70.9238,73.288,64.0024,UP,1
2008-08-27,74.45,71.31,70.8925,73.298,64.1324,UP,1
2008-08-28,76.78,74.56,70.8715,73.734,64.34,DOWN,0
2008-08-29,74.84,76.68,70.8266,73.744,64.514,UP,1
2008-09-02,75.36,76.31,70.787,74.596,64.7428,UP,1
2008-09-03,76.94,76.25,70.7551,75.674,65.014,DOWN,0
2008-09-04,74.52,76.9,70.7139,75.688,65.2482,UP,1
2008-09-05,75.21,72.1,70.6859,75.374,65.4874,UP,1
2008-09-08,78.0,79.13,70.6664,76.006,65.8374,DOWN,0
2008-09-09,73.33,78.04,70.6265,75.6,66.0936,DOWN,0
2008-09-10,73.14,73.48,70.5836,74.84,66.3608,UP,1
2008-09-11,73.69,72.87,70.5497,74.674,66.6718,UP,1
2008-09-12,75.16,72.71,70.5154,74.664,67.0472,DOWN,0
2008-09-15,73.18,71.29,70.4488,73.7,67.381,DOWN,0
2008-09-16,72.47,71.89,70.3748,73.528,67.7374,UP,1
2008-09-17,72.98,70.15,70.2957,73.496,68.0602,UP,1
2008-09-18,79.5,73.6,70.255,74.658,68.541,UP,1
2008-09-19,83.0,83.13,70.2518,76.226,69.1438,DOWN,0
2008-09-22,76.17,81.45,70.2117,76.824,69.6604,UP,1
2008-09-23,80.0,75.96,70.1703,78.33,70.2374,DOWN,0
2008-09-24,78.95,80.35,70.1253,79.524,70.7276,UP,1
2008-09-25,79.85,81.62,70.0787,79.594,71.1246,DOWN,0
2008-09-26,78.62,78.36,70.0477,78.718,71.4084,DOWN,0
2008-09-29,73.75,77.33,69.9924,78.234,71.6248,UP,1
2008-09-30,74.5,74.04,69.9428,77.134,71.8982,DOWN,0
2008-10-01,71.2,73.75,69.8916,75.584,72.0516,DOWN,0
2008-10-02,69.0,71.0,69.8358,73.414,72.1218,DOWN,0
2008-10-03,64.4,69.98,69.7512,70.57,72.179,DOWN,0
2008-10-06,61.23,62.42,69.6522,68.066,72.1708,DOWN,0
2008-10-07,59.83,62.12,69.549,65.132,72.1712,UP,1
2008-10-08,61.77,57.65,69.4505,63.246,72.1616,DOWN,0
2008-10-09,56.27,62.38,69.3254,60.7,71.977,DOWN,0
2008-10-10,54.5,54.91,69.1944,58.72,71.7832,UP,1
2008-10-13,56.85,58.64,69.0858,57.844,71.6378,DOWN,0
2008-10-14,55.63,58.68,68.9768,57.004,71.4932,DOWN,0
2008-10-15,51.46,54.58,68.8387,54.942,71.1524,UP,1
2008-10-16,52.06,51.44,68.7169,54.1,70.8256,UP,1
2008-10-17,55.7,51.28,68.6238,54.34,70.5756,UP,1
2008-10-20,56.32,54.93,68.5503,54.234,70.3354,DOWN,0
2008-10-21,53.45,56.2,68.4625,53.798,70.0282,DOWN,0
2008-10-22,50.19,52.5,68.376,53.544,69.6596,UP,1
2008-10-23,50.65,50.27,68.2874,53.262,69.2836,DOWN,0
2008-10-24,48.48,47.0,68.1911,51.818,68.7732,DOWN,0
2008-10-27,44.27,47.69,68.0693,49.408,68.1646,UP,1
2008-10-28,47.51,45.5,67.9508,48.22,67.662,UP,1
2008-10-29,48.56,46.94,67.8442,47.894,67.2032,UP,1
2008-10-30,49.85,51.83,67.7375,47.734,66.7122,UP,1
2008-10-31,54.28,50.0,67.6749,48.894,66.3058,UP,1
2008-11-03,54.92,54.0,67.6192,51.024,65.9084,UP,1
2008-11-04,59.01,57.0,67.5834,53.324,65.6666,DOWN,0
2008-11-05,56.3,58.15,67.5199,54.872,65.3616,DOWN,0
2008-11-06,54.67,52.68,67.4383,55.836,64.966,UP,1
2008-11-07,57.5,55.5,67.3736,56.48,64.5804,UP,1
2008-11-10,58.07,58.89,67.296,57.11,64.245,DOWN,0
2008-11-11,54.15,57.31,67.19,56.138,63.8208,DOWN,0
2008-11-12,53.1,52.86,67.0848,55.498,63.344,UP,1
2008-11-13,57.01,53.85,66.9786,55.966,62.9938,DOWN,0
2008-11-14,53.25,56.34,66.8575,55.116,62.5546,DOWN,0
2008-11-17,50.51,52.5,66.7329,53.604,62.0048,UP,1
2008-11-18,50.52,50.39,66.6379,52.878,61.5486,DOWN,0
2008-11-19,45.18,50.68,66.5145,51.294,60.9894,DOWN,0
2008-11-20,41.06,45.1,66.3663,48.104,60.3368,DOWN,0
2008-11-21,40.56,41.72,66.2183,45.566,59.6448,UP,1
2008-11-24,47.45,42.09,66.1084,44.954,59.1302,UP,1
2008-11-25,54.17,48.73,66.0374,45.684,58.7642,UP,1
2008-11-26,61.54,53.0,65.9928,48.956,58.5354,DOWN,0
2008-11-28,59.98,61.01,65.9575,52.74,58.145,DOWN,0
2008-12-01,56.71,58.94,65.9079,55.97,57.6192,UP,1
2008-12-02,61.53,57.5,65.883,58.786,57.3264,UP,1
2008-12-03,63.59,61.0,65.8572,60.67,56.9982,UP,1
2008-12-04,64.22,62.66,65.8377,61.206,56.7036,UP,1
2008-12-05,66.75,63.96,65.8302,62.56,56.4416,UP,1
2008-12-08,74.0,70.0,65.8509,66.018,56.3492,DOWN,0
2008-12-09,69.68,73.21,65.8416,67.648,56.2678,UP,1
2008-12-10,69.93,70.48,65.8343,68.916,56.1764,DOWN,0
2008-12-11,64.42,69.89,65.7975,68.956,56.0408,UP,1
2008-12-12,67.85,62.0,65.7863,69.176,56.0178,DOWN,0
2008-12-15,65.7,68.68,65.7585,67.516,56.0438,UP,1
2008-12-16,70.85,66.25,65.7572,67.75,56.2362,DOWN,0
2008-12-17,67.79,70.45,65.7437,67.322,56.3954,DOWN,0
2008-12-18,66.4,68.1,65.7412,67.718,56.488,UP,1
2008-12-19,67.17,68.42,65.7497,67.582,56.706,UP,1
2008-12-22,67.4,66.55,65.771,67.922,56.964,DOWN,0
2008-12-23,66.56,68.17,65.7746,67.064,57.1582,DOWN,0
2008-12-24,65.83,66.83,65.7742,66.672,57.3622,UP,1
2008-12-26,67.65,66.3,65.7829,66.922,57.686,DOWN,0
2008-12-29,67.33,67.15,65.7931,66.954,57.9914,UP,1
2008-12-30,69.48,67.52,65.8194,67.37,58.267,UP,1
2008-12-31,69.58,67.8,65.8308,67.974,58.5322,UP,1
2009-01-02,69.74,71.26,65.8574,68.756,58.858,UP,1
2009-01-05,69.95,69.39,65.8779,69.216,59.2532,DOWN,0
2009-01-06,67.07,70.97,65.8611,69.164,59.5816,DOWN,0
2009-01-07,64.0,66.8,65.8383,68.068,59.892,DOWN,0
2009-01-08,63.0,63.36,65.8199,66.752,60.2666,DOWN,0
2009-01-09,61.19,63.01,65.7913,65.042,60.5402,DOWN,0
2009-01-12,57.17,61.46,65.7462,62.486,60.7124,UP,1
2009-01-13,58.18,58.41,65.7051,60.708,60.879,DOWN,0
2009-01-14,55.8,55.99,65.6277,59.068,60.9094,UP,1
2009-01-15,56.73,55.5,65.5628,57.814,60.9456,UP,1
2009-01-16,58.67,57.61,65.5048,57.31,60.9388,DOWN,0
2009-01-20,53.83,57.14,65.4208,56.642,60.8894,DOWN,0
2009-01-21,53.73,54.5,65.3387,55.752,60.8706,DOWN,0
2009-01-22,52.33,52.72,65.2482,55.058,60.7672,UP,1
2009-01-23,53.18,51.0,65.1662,54.348,60.6694,DOWN,0
2009-01-26,50.58,53.55,65.0664,52.73,60.598,UP,1
2009-01-27,52.56,51.24,64.9753,52.476,60.5872,UP,1
2009-01-28,53.46,54.45,64.9016,52.422,60.5162,DOWN,0
2009-01-29,50.86,53.01,64.811,52.128,60.4684,DOWN,0
2009-01-30,49.46,51.39,64.7073,51.384,60.4474,DOWN,0
2009-02-02,48.26,48.68,64.5902,50.92,60.4022,UP,1
2009-02-03,50.82,49.0,64.4829,50.572,60.515,UP,1
2009-02-04,51.44,50.82,64.3822,50.168,60.7226,DOWN,0
2009-02-05,51.07,50.43,64.2927,50.21,60.9328,UP,1
2009-02-06,51.47,51.81,64.2169,50.612,61.0132,DOWN,0
2009-02-09,49.29,51.17,64.1289,50.818,60.9156,DOWN,0
2009-02-10,47.34,49.2,64.0288,50.122,60.6316,DOWN,0
2009-02-11,44.94,46.94,63.9103,48.822,60.3308,UP,1
2009-02-12,47.47,45.0,63.8048,48.102,60.146,DOWN,0
2009-02-13,45.73,47.2,63.6894,46.954,59.83,DOWN,0
2009-02-17,44.12,45.57,63.5683,45.92,59.4406,DOWN,0
2009-02-18,42.81,44.89,63.4386,45.014,59.0124,DOWN,0
2009-02-19,40.75,43.2,63.3049,44.176,58.4924,DOWN,0
2009-02-20,40.45,40.14,63.1814,42.772,57.8214,DOWN,0
2009-02-23,39.64,40.99,63.0558,41.554,57.2206,UP,1
2009-02-24,41.93,39.67,62.9397,41.116,56.6606,UP,1
2009-02-25,42.29,42.69,62.8197,41.012,56.218,UP,1
2009-02-26,43.09,42.86,62.6826,41.48,55.7228,DOWN,0
2009-02-27,41.41,42.09,62.5289,41.672,55.237,DOWN,0
2009-03-02,40.63,40.51,62.3689,41.87,54.6326,DOWN,0
2009-03-03,39.49,41.16,62.192,41.382,54.0666,UP,1
2009-03-04,39.52,40.23,62.0022,40.828,53.529,DOWN,0
2009-03-05,36.97,38.46,61.7721,39.604,52.925,DOWN,0
2009-03-06,35.82,37.29,61.5432,38.486,52.2934,DOWN,0
2009-03-09,34.55,35.02,61.326,37.27,51.6532,UP,1
2009-03-10,36.35,35.18,61.1305,36.642,51.0636,UP,1
2009-03-11,36.92,36.35,60.9434,36.122,50.449,UP,1
2009-03-12,37.25,36.92,60.7498,36.178,49.8474,UP,1
2009-03-13,39.62,37.62,60.5645,36.938,49.2502,UP,1
2009-03-16,39.87,40.05,60.3835,38.002,48.656,UP,1
2009-03-17,41.15,39.89,60.2046,38.962,48.0842,DOWN,0
2009-03-18,40.61,40.91,60.0214,39.7,47.4974,DOWN,0
2009-03-19,39.77,42.09,59.8506,40.204,46.9514,DOWN,0
2009-03-20,38.7,39.83,59.6772,40.02,46.4454,UP,1
2009-03-23,40.68,39.4,59.5081,40.182,45.999,UP,1
2009-03-24,41.14,40.41,59.3591,40.18,45.598,UP,1
2009-03-25,43.73,41.65,59.221,40.804,45.3292,UP,1
2009-03-26,46.06,44.08,59.0912,42.062,45.0868,DOWN,0
2009-03-27,44.39,45.5,58.97,43.2,44.8586,DOWN,0
2009-03-30,44.35,43.21,58.8476,43.934,44.611,DOWN,0
2009-03-31,44.29,44.48,58.7222,44.564,44.3234,UP,1
2009-04-01,45.96,43.56,58.6048,45.01,44.166,UP,1
2009-04-02,47.41,47.02,58.5021,45.28,44.0396,UP,1
2009-04-03,48.3,47.56,58.4116,46.062,43.959,DOWN,0
2009-04-06,46.51,47.0,58.3135,46.494,43.8256,DOWN,0
2009-04-07,43.67,45.64,58.2122,46.37,43.6874,UP,1
2009-04-08,44.01,44.32,58.1154,45.98,43.5164,UP,1
2009-04-09,47.06,46.5,58.0366,45.91,43.3884,UP,1
2009-04-13,47.33,46.49,57.957,45.716,43.3178,DOWN,0
2009-04-14,46.98,46.98,57.8894,45.81,43.2682,UP,1
2009-04-15,48.65,46.82,57.8301,46.806,43.276,UP,1
2009-04-16,52.63,49.08,57.7943,48.53,43.3122,DOWN,0
2009-04-17,52.33,52.68,57.7653,49.584,43.33,DOWN,0
2009-04-20,48.94,51.26,57.728,49.906,43.2874,UP,1
2009-04-21,49.11,48.48,57.6911,50.332,43.2402,UP,1
2009-04-22,49.23,48.82,57.664,50.448,43.239,UP,1
2009-04-23,49.66,49.37,57.6281,49.854,43.2854,UP,1
2009-04-24,51.49,49.67,57.6083,49.686,43.4164,DOWN,0
2009-04-27,50.48,51.22,57.5964,49.994,43.4766,UP,1
2009-04-28,50.69,49.74,57.5981,50.31,43.5758,DOWN,0
2009-04-29,50.19,51.2,57.5933,50.502,43.6972,DOWN,0
2009-04-30,47.55,50.0,57.5589,50.08,43.792,DOWN,0
2009-05-01,45.26,47.5,57.4852,48.834,43.8822,UP,1
2009-05-04,50.5,46.42,57.4155,48.838,44.0832,DOWN,0
2009-05-05,48.32,47.99,57.3425,48.364,44.2568,UP,1
2009-05-06,49.75,49.37,57.2871,48.276,44.4132,DOWN,0
2009-05-07,47.22,50.19,57.2055,48.21,44.5118,UP,1
2009-05-08,47.65,47.71,57.1163,48.688,44.603,DOWN,0
2009-05-11,46.53,47.09,57.0413,47.894,44.7054,DOWN,0
2009-05-12,46.01,46.89,56.9631,47.432,44.813,DOWN,0
2009-05-13,42.38,45.52,56.876,45.958,44.8708,DOWN,0
2009-05-14,41.48,42.76,56.7721,44.81,44.91,DOWN,0
2009-05-15,41.38,42.0,56.6515,43.556,44.9982,UP,1
2009-05-18,43.46,41.93,56.5479,42.942,45.151,DOWN,0
2009-05-19,43.03,43.61,56.4424,42.346,45.3206,DOWN,0
2009-05-20,42.36,43.92,56.3399,42.342,45.4408,DOWN,0
2009-05-21,40.53,41.07,56.2001,42.152,45.513,DOWN,0
2009-05-22,40.26,40.86,56.0594,41.928,45.5732,UP,1
2009-05-26,41.93,39.91,55.928,41.622,45.6194,DOWN,0
2009-05-27,40.82,41.84,55.7905,41.18,45.6384,UP,1
2009-05-28,42.01,41.62,55.6565,41.11,45.6556,UP,1
2009-05-29,44.29,43.31,55.5348,41.862,45.7292,UP,1
2009-06-01,47.78,45.43,55.4265,43.366,45.8894,UP,1
2009-06-02,48.29,48.33,55.2979,44.638,46.0812,DOWN,0
2009-06-03,46.26,47.91,55.1557,45.726,46.1928,DOWN,0
2009-06-04,46.26,46.48,55.0238,46.576,46.2952,DOWN,0
2009-06-05,46.09,47.18,54.8968,46.936,46.3424,DOWN,0
2009-06-08,44.66,45.94,54.7481,46.312,46.3144,DOWN,0
2009-06-09,44.62,44.93,54.5982,45.578,46.319,DOWN,0
2009-06-10,43.97,45.12,54.4441,45.12,46.3114,DOWN,0
2009-06-11,42.7,41.07,54.3021,44.408,46.2796,UP,1
2009-06-12,47.2,42.93,54.1803,44.63,46.3044,DOWN,0
2009-06-15,46.0,46.87,54.0381,44.898,46.2762,DOWN,0
2009-06-16,45.3,46.39,53.8807,45.034,46.2162,DOWN,0
