ticker,SGEN US Equity,SGEN US Equity,SGEN US Equity,SGEN US Equity,SGEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-11-20,56.19,55.65,55.63,68.809,63.4621,UP,1
2018-11-21,57.24,56.88,56.462,68.4126,63.4888,UP,1
2018-11-23,58.28,56.88,57.24,68.033,63.5275,DOWN,0
2018-11-26,57.57,59.24,57.268,67.6212,63.5646,UP,1
2018-11-27,58.54,57.4,57.564,67.2688,63.5958,UP,1
2018-11-28,61.35,58.79,58.596,66.9416,63.6418,UP,1
2018-11-29,62.88,61.16,59.724,66.6492,63.6859,DOWN,0
2018-11-30,62.58,62.64,60.584,66.3208,63.7245,UP,1
2018-12-03,63.95,63.24,61.86,66.0446,63.7719,DOWN,0
2018-12-04,61.08,63.75,62.368,65.6956,63.8065,UP,1
2018-12-06,62.04,60.11,62.506,65.339,63.8462,DOWN,0
2018-12-07,59.99,61.64,61.928,64.9376,63.8772,UP,1
2018-12-10,60.65,59.74,61.542,64.5856,63.9037,UP,1
2018-12-11,60.94,61.36,60.94,64.262,63.9288,UP,1
2018-12-12,61.95,61.7,61.114,63.8778,63.9608,DOWN,0
2018-12-13,61.0,61.86,60.906,63.4726,63.9958,DOWN,0
2018-12-14,60.48,60.41,61.004,63.027,64.0369,DOWN,0
2018-12-17,58.63,59.99,60.6,62.609,64.066,DOWN,0
2018-12-18,56.0,59.18,59.612,62.1594,64.0725,DOWN,0
2018-12-19,55.06,56.44,58.234,61.7192,64.0714,DOWN,0
2018-12-20,54.3,55.09,56.894,61.3084,64.0616,DOWN,0
2018-12-21,52.41,54.71,55.28,60.9254,64.0389,UP,1
2018-12-24,52.61,52.0,54.076,60.56,64.0159,UP,1
2018-12-26,56.8,52.57,54.236,60.2406,64.0065,DOWN,0
2018-12-27,56.55,56.0,54.534,59.9102,63.9927,DOWN,0
2018-12-28,55.84,56.85,54.842,59.532,63.9789,UP,1
2018-12-31,56.66,56.47,55.692,59.1732,63.9738,UP,1
2019-01-02,57.49,55.45,56.668,58.8486,63.9728,DOWN,0
2019-01-03,56.37,57.73,56.582,58.54,63.976,UP,1
2019-01-04,59.54,57.41,57.18,58.3072,63.9994,UP,1
2019-01-07,62.92,60.04,58.596,58.1738,64.0434,UP,1
2019-01-08,67.23,63.67,60.71,58.245,64.1135,UP,1
2019-01-09,69.38,67.84,63.088,58.3256,64.2056,UP,1
2019-01-10,71.0,69.14,66.014,58.6396,64.2928,UP,1
2019-01-11,71.41,70.83,68.388,58.976,64.3938,DOWN,0
2019-01-14,70.34,70.59,69.872,59.294,64.4871,UP,1
2019-01-15,72.01,70.07,70.828,59.6116,64.5855,DOWN,0
2019-01-16,71.67,72.56,71.286,59.8822,64.6891,DOWN,0
2019-01-17,71.22,71.11,71.33,60.1776,64.7939,UP,1
2019-01-18,73.61,72.37,71.77,60.5034,64.8966,DOWN,0
2019-01-22,70.75,72.3,71.852,60.7572,64.991,DOWN,0
2019-01-23,70.53,69.81,71.556,60.9488,65.0933,UP,1
2019-01-24,71.04,70.64,71.43,61.1584,65.1975,UP,1
2019-01-25,72.74,71.69,71.734,61.452,65.3027,DOWN,0
2019-01-28,72.25,72.0,71.462,61.7974,65.4057,UP,1
2019-01-29,73.2,71.26,71.952,62.1646,65.5136,UP,1
2019-01-30,75.13,73.23,72.872,62.6056,65.638,UP,1
2019-01-31,76.43,75.01,73.95,63.0464,65.7686,UP,1
2019-02-01,77.03,75.92,74.808,63.4384,65.8951,DOWN,0
2019-02-04,76.45,75.88,75.648,63.8262,66.0234,DOWN,0
2019-02-05,75.68,76.86,76.144,64.216,66.154,DOWN,0
2019-02-06,75.68,75.04,76.254,64.5848,66.284,DOWN,0
2019-02-07,73.75,75.01,75.718,64.8942,66.4037,DOWN,0
2019-02-08,65.02,67.43,73.316,65.0432,66.4849,UP,1
2019-02-11,66.53,65.29,71.332,65.203,66.577,DOWN,0
2019-02-12,66.46,66.93,69.488,65.3052,66.6649,UP,1
2019-02-13,68.31,66.67,68.014,65.4138,66.7486,UP,1
2019-02-14,68.57,68.38,66.978,65.5336,66.8355,UP,1
2019-02-15,71.48,69.25,68.27,65.6842,66.9303,DOWN,0
2019-02-19,70.15,71.15,68.994,65.8656,67.0089,DOWN,0
2019-02-20,69.76,70.2,69.654,66.02,67.0878,DOWN,0
2019-02-21,69.16,69.66,69.824,66.2034,67.17,UP,1
2019-02-22,71.23,69.25,70.356,66.415,67.2559,UP,1
2019-02-25,72.7,71.9,70.6,66.6502,67.349,DOWN,0
2019-02-26,71.43,72.34,70.856,66.8398,67.4286,UP,1
2019-02-27,73.57,71.0,71.618,67.0912,67.5185,UP,1
2019-02-28,74.28,73.39,72.642,67.3672,67.6053,UP,1
2019-03-01,74.68,74.75,73.332,67.6882,67.6908,DOWN,0
2019-03-04,71.99,74.26,73.19,68.008,67.7642,DOWN,0
2019-03-05,71.87,72.0,73.278,68.3442,67.8311,DOWN,0
2019-03-06,69.39,71.59,72.442,68.646,67.8914,DOWN,0
2019-03-07,68.89,69.35,71.364,68.9756,67.952,UP,1
2019-03-08,69.22,68.68,70.272,69.3078,68.0211,UP,1
2019-03-11,70.96,69.46,70.066,69.591,68.0998,DOWN,0
2019-03-12,70.89,71.46,69.87,69.8778,68.1771,UP,1
2019-03-13,73.05,71.01,70.602,70.222,68.2655,UP,1
2019-03-14,73.6,73.06,71.544,70.5608,68.3545,UP,1
2019-03-15,74.62,73.99,72.624,70.9034,68.4499,DOWN,0
2019-03-18,73.45,74.73,73.122,71.245,68.5333,DOWN,0
2019-03-19,72.86,73.63,73.516,71.5114,68.5951,DOWN,0
2019-03-20,72.77,72.78,73.46,71.7084,68.6509,UP,1
2019-03-21,75.31,72.26,73.802,71.87,68.7199,DOWN,0
2019-03-22,73.99,74.01,73.676,71.9622,68.7746,DOWN,0
2019-03-25,73.87,73.67,73.76,72.0196,68.8171,UP,1
2019-03-26,75.29,74.44,74.246,72.0972,68.8656,DOWN,0
2019-03-27,75.18,75.74,74.728,72.194,68.9165,DOWN,0
2019-03-28,71.82,75.87,74.03,72.1902,68.9419,UP,1
2019-03-29,73.24,72.5,73.88,72.2216,68.962,UP,1
2019-04-01,73.61,73.7,73.828,72.2694,68.9898,UP,1
2019-04-02,74.56,73.39,73.682,72.2884,69.0352,DOWN,0
2019-04-03,73.72,74.82,73.39,72.3478,69.0782,UP,1
2019-04-04,73.79,73.68,73.784,72.413,69.1184,UP,1
2019-04-05,79.37,74.88,75.01,72.5796,69.1864,UP,1
2019-04-08,80.1,78.75,76.308,72.7268,69.2531,DOWN,0
2019-04-09,79.4,79.86,77.276,72.8698,69.317,UP,1
2019-04-10,80.91,79.7,78.714,73.024,69.3873,DOWN,0
2019-04-11,78.31,80.75,79.618,73.0876,69.4463,DOWN,0
2019-04-12,78.05,78.89,79.354,73.12,69.5082,DOWN,0
2019-04-15,77.64,78.33,78.862,73.1322,69.5724,DOWN,0
2019-04-16,76.7,77.81,78.322,73.1372,69.6311,DOWN,0
2019-04-17,70.8,77.01,76.3,73.0396,69.6531,DOWN,0
2019-04-18,69.18,70.95,74.474,72.9096,69.663,DOWN,0
2019-04-22,68.76,68.69,72.616,72.8098,69.6662,UP,1
2019-04-23,70.72,68.86,71.232,72.9238,69.6771,DOWN,0
2019-04-24,69.3,70.98,69.752,72.9792,69.6753,UP,1
2019-04-25,71.09,70.1,69.81,73.0718,69.6869,DOWN,0
2019-04-26,68.6,69.0,69.694,73.0776,69.6834,DOWN,0
2019-04-29,68.55,68.44,69.652,73.0772,69.679,DOWN,0
2019-04-30,67.78,68.6,69.064,73.0032,69.6653,DOWN,0
2019-05-01,67.0,67.82,68.604,72.9402,69.648,DOWN,0
2019-05-02,66.92,66.77,67.77,72.8834,69.6377,UP,1
2019-05-03,67.25,67.33,67.5,72.8452,69.6342,UP,1
2019-05-06,68.44,66.11,67.478,72.7894,69.6363,DOWN,0
2019-05-07,67.58,67.7,67.438,72.687,69.6216,UP,1
2019-05-08,68.16,67.29,67.67,72.6216,69.6111,DOWN,0
2019-05-09,67.86,67.64,67.858,72.5074,69.6026,DOWN,0
2019-05-10,67.64,67.38,67.936,72.3746,69.5923,DOWN,0
2019-05-13,63.9,66.08,67.028,72.159,69.5571,UP,1
2019-05-14,63.96,64.16,66.304,71.9984,69.5206,UP,1
2019-05-15,63.99,63.54,65.47,71.8408,69.4757,UP,1
2019-05-16,66.02,64.5,65.102,71.7734,69.458,UP,1
2019-05-17,66.42,65.22,64.858,71.724,69.4381,DOWN,0
2019-05-20,64.38,65.81,64.954,71.6272,69.4119,UP,1
2019-05-21,67.12,64.76,65.586,71.5504,69.3891,UP,1
2019-05-22,68.58,66.9,66.504,71.5042,69.3747,DOWN,0
2019-05-23,68.03,67.98,66.906,71.4038,69.3598,UP,1
2019-05-24,69.14,68.41,67.45,71.3146,69.3407,DOWN,0
2019-05-28,68.39,69.38,68.252,71.19,69.3219,DOWN,0
2019-05-29,67.31,68.23,68.29,71.0672,69.2981,UP,1
2019-05-30,67.62,67.5,68.098,70.9624,69.2696,DOWN,0
2019-05-31,65.07,66.6,67.506,70.8084,69.2259,UP,1
2019-06-03,67.86,65.55,67.25,70.6594,69.1921,UP,1
2019-06-04,69.4,68.77,67.452,70.5676,69.1696,UP,1
2019-06-05,69.85,69.28,67.96,70.4872,69.1478,DOWN,0
2019-06-06,69.02,69.91,68.24,70.3618,69.1197,UP,1
2019-06-07,70.55,69.39,69.336,70.2692,69.1002,DOWN,0
2019-06-10,67.97,70.88,69.358,70.1922,69.0635,DOWN,0
2019-06-11,66.54,68.69,68.786,70.0582,69.0168,UP,1
2019-06-12,66.6,66.4,68.136,69.918,68.9715,UP,1
2019-06-13,68.96,67.15,68.124,69.806,68.9433,DOWN,0
2019-06-14,68.5,68.96,67.714,69.7016,68.9118,UP,1
2019-06-17,71.61,68.6,68.442,69.658,68.8945,UP,1
2019-06-18,73.14,72.44,69.762,69.5334,68.8785,DOWN,0
2019-06-19,72.38,73.31,70.918,69.379,68.8561,DOWN,0
2019-06-20,72.33,73.44,71.592,69.2376,68.8339,DOWN,0
2019-06-21,71.74,72.43,72.24,69.0542,68.8073,DOWN,0
2019-06-24,70.64,72.2,72.046,68.9008,68.7757,DOWN,0
2019-06-25,69.03,71.12,71.224,68.7204,68.7386,DOWN,0
2019-06-26,67.61,68.93,70.27,68.5198,68.6894,DOWN,0
2019-06-27,67.3,67.73,69.264,68.3318,68.637,UP,1
2019-06-28,69.21,67.3,68.758,68.3,68.5911,DOWN,0
2019-07-01,68.35,70.42,68.3,68.2834,68.5476,UP,1
2019-07-02,68.8,68.35,68.254,68.2842,68.5053,UP,1
2019-07-03,70.43,68.89,68.818,68.2784,68.4666,DOWN,0
2019-07-05,69.05,70.35,69.168,68.2734,68.4311,DOWN,0
2019-07-08,67.1,68.66,68.746,68.1936,68.378,UP,1
2019-07-09,69.89,67.11,69.054,68.2194,68.34,DOWN,0
2019-07-10,66.25,70.12,68.544,68.1734,68.2762,DOWN,0
2019-07-11,65.19,66.58,67.496,68.1216,68.2134,DOWN,0
2019-07-12,63.78,65.13,66.442,68.0572,68.1396,UP,1
2019-07-15,63.99,63.8,65.82,67.9986,68.0602,DOWN,0
2019-07-16,63.18,64.34,64.478,67.9172,67.9758,UP,1
2019-07-17,75.17,69.89,66.262,68.0518,67.9604,UP,1
2019-07-18,76.64,74.56,68.552,68.233,67.958,DOWN,0
2019-07-19,75.07,76.13,70.81,68.3712,67.9276,UP,1
2019-07-22,76.07,75.07,73.226,68.5354,67.9016,DOWN,0
2019-07-23,75.95,76.45,75.78,68.7016,67.8676,DOWN,0
2019-07-24,73.57,69.23,75.46,68.895,67.8378,DOWN,0
2019-07-25,73.36,73.91,74.804,69.083,67.8122,UP,1
2019-07-26,74.46,73.93,74.682,69.2924,67.7991,UP,1
2019-07-29,75.95,74.8,74.658,69.491,67.8047,DOWN,0
2019-07-30,75.52,75.07,74.572,69.673,67.8245,UP,1
2019-07-31,75.71,75.64,75.0,69.8996,67.8486,DOWN,0
2019-08-01,75.36,76.11,75.4,70.0644,67.8616,DOWN,0
2019-08-02,75.13,74.87,75.534,70.1954,67.8719,DOWN,0
2019-08-05,72.96,73.92,74.936,70.294,67.8629,UP,1
2019-08-06,75.14,74.03,74.86,70.414,67.8656,DOWN,0
2019-08-07,74.8,74.58,74.678,70.5422,67.871,UP,1
2019-08-08,77.07,75.37,75.02,70.7374,67.8974,DOWN,0
2019-08-09,76.88,76.79,75.37,70.9226,67.9259,DOWN,0
2019-08-12,76.11,76.74,76.0,71.1434,67.9585,UP,1
2019-08-13,78.76,76.45,76.724,71.3614,68.0339,DOWN,0
2019-08-14,76.98,77.52,77.16,71.513,68.0921,DOWN,0
2019-08-15,76.71,77.11,77.088,71.6502,68.1991,UP,1
2019-08-16,79.2,77.67,77.552,71.8538,68.3222,UP,1
2019-08-19,79.39,80.0,78.208,72.0306,68.4469,DOWN,0
2019-08-20,78.63,79.37,78.182,72.2438,68.5594,UP,1
2019-08-21,79.97,79.53,78.78,72.5124,68.6686,DOWN,0
2019-08-22,78.36,79.97,79.11,72.7476,68.7781,DOWN,0
2019-08-23,76.29,78.33,78.528,72.8942,68.873,DOWN,0
2019-08-26,76.08,76.9,77.866,73.0458,68.9631,DOWN,0
2019-08-27,74.78,76.95,77.096,73.1092,69.0322,DOWN,0
2019-08-28,73.23,74.23,75.748,73.111,69.0956,DOWN,0
2019-08-29,73.08,73.54,74.692,73.125,69.1707,DOWN,0
2019-08-30,72.64,73.3,73.962,73.1312,69.259,DOWN,0
2019-09-03,70.18,72.07,72.782,73.1,69.3357,UP,1
2019-09-04,71.4,70.43,72.106,73.1152,69.4273,DOWN,0
2019-09-05,71.35,72.11,71.73,73.1616,69.5121,DOWN,0
2019-09-06,70.46,71.55,71.206,73.2186,69.5772,DOWN,0
2019-09-09,67.79,70.44,70.236,73.2284,69.6309,UP,1
2019-09-10,68.65,67.25,69.93,73.2172,69.6932,UP,1
2019-09-11,70.85,68.97,69.82,73.2672,69.7612,UP,1
2019-09-12,70.88,72.4,69.726,73.3088,69.8242,DOWN,0
2019-09-13,70.63,70.68,69.76,73.3128,69.8895,UP,1
2019-09-16,71.11,69.37,70.424,73.354,69.9524,UP,1
2019-09-17,71.95,70.8,71.084,73.451,70.0054,UP,1
2019-09-18,72.83,72.23,71.48,73.5098,70.0551,DOWN,0
2019-09-19,72.78,73.02,71.86,73.6404,70.1061,UP,1
2019-09-20,74.01,73.15,72.536,73.8168,70.1564,UP,1
2019-09-23,74.71,73.81,73.256,74.0354,70.2246,DOWN,0
2019-09-24,73.71,75.07,73.608,74.2298,70.2829,DOWN,0
2019-09-25,73.62,73.08,73.766,74.4386,70.3511,DOWN,0
2019-09-26,72.63,73.82,73.736,74.3878,70.411,UP,1
2019-09-27,76.0,76.7,74.134,74.375,70.4863,UP,1
2019-09-30,85.4,79.17,76.272,74.5816,70.6035,UP,1
2019-10-01,86.0,85.6,78.73,74.7802,70.7285,DOWN,0
2019-10-02,84.54,85.26,80.914,74.952,70.8488,UP,1
2019-10-03,85.0,83.85,83.388,75.1806,70.9807,DOWN,0
2019-10-04,84.32,84.53,85.052,75.3998,71.1223,UP,1
2019-10-07,84.43,83.9,84.858,75.5992,71.2691,DOWN,0
2019-10-08,80.89,84.02,83.836,75.698,71.4021,DOWN,0
2019-10-09,79.97,81.35,82.922,75.787,71.5399,UP,1
2019-10-10,81.55,80.42,82.232,75.9038,71.6846,UP,1
2019-10-11,82.6,81.78,81.888,76.0486,71.8136,DOWN,0
2019-10-14,82.42,82.43,81.486,76.1944,71.9429,UP,1
2019-10-15,83.38,82.7,81.984,76.4028,72.0806,UP,1
2019-10-16,83.86,83.26,82.762,76.5772,72.2166,UP,1
2019-10-17,85.94,84.89,83.64,76.8,72.3589,UP,1
2019-10-18,87.4,86.05,84.6,77.0066,72.514,UP,1
2019-10-21,100.89,96.51,88.294,77.4868,72.7208,DOWN,0
2019-10-22,98.64,100.96,91.346,77.9374,72.8994,UP,1
2019-10-23,99.96,97.46,94.566,78.3614,73.063,UP,1
2019-10-24,100.27,100.69,97.432,78.8272,73.2175,UP,1
2019-10-25,102.62,99.32,100.476,79.3454,73.3756,UP,1
2019-10-28,105.77,102.54,101.452,79.8768,73.5474,DOWN,0
2019-10-29,105.23,105.75,102.77,80.3936,73.7218,DOWN,0
2019-10-30,104.6,104.1,103.698,80.913,73.8848,UP,1
2019-10-31,107.4,104.13,105.124,81.4616,74.0634,DOWN,0
2019-11-01,106.45,107.48,105.89,82.0234,74.2396,UP,1
2019-11-04,106.49,106.9,106.034,82.6274,74.404,DOWN,0
2019-11-05,106.32,107.07,106.252,83.2322,74.5818,UP,1
2019-11-06,108.06,106.32,106.944,83.8978,74.7695,DOWN,0
2019-11-07,104.06,108.25,106.276,84.5144,74.9346,UP,1
2019-11-08,108.34,104.13,106.654,85.2196,75.1126,DOWN,0
2019-11-11,108.3,107.8,107.016,85.9328,75.2928,UP,1
2019-11-12,110.64,108.67,107.88,86.742,75.48,UP,1
2019-11-13,112.21,110.5,108.71,87.5582,75.6654,UP,1
2019-11-14,113.29,112.2,110.556,88.397,75.8497,UP,1
2019-11-15,114.75,113.96,111.838,89.2828,76.0383,UP,1
2019-11-18,115.73,115.1,113.324,90.2416,76.2347,UP,1
2019-11-19,117.88,116.03,114.772,91.2262,76.4457,UP,1
2019-11-20,120.84,117.47,116.498,92.226,76.6715,DOWN,0
2019-11-21,119.9,120.37,117.82,93.2064,76.9023,DOWN,0
2019-11-22,118.82,120.44,118.634,94.1702,77.1713,UP,1
2019-11-25,121.62,120.48,119.812,95.1804,77.4467,DOWN,0
2019-11-26,120.56,122.07,120.348,96.1526,77.7172,UP,1
2019-11-27,121.02,120.62,120.384,97.1164,77.9808,DOWN,0
2019-11-29,120.35,120.99,120.474,98.0678,78.2397,DOWN,0
2019-12-02,117.08,120.74,120.126,98.9292,78.4677,UP,1
2019-12-03,118.93,116.0,119.588,99.8136,78.7116,DOWN,0
2019-12-04,118.35,119.02,119.146,100.7064,78.9545,DOWN,0
2019-12-05,117.16,118.64,118.374,101.5772,79.1945,UP,1
2019-12-06,117.5,117.89,117.804,102.4746,79.4259,DOWN,0
2019-12-09,114.13,117.75,117.214,103.2372,79.633,DOWN,0
2019-12-10,113.98,114.0,116.224,103.8088,79.8458,DOWN,0
2019-12-11,111.34,113.66,114.822,104.3156,80.0346,UP,1
2019-12-12,112.26,111.59,113.842,104.87,80.2245,UP,1
2019-12-13,113.87,112.47,113.116,105.4474,80.4205,UP,1
2019-12-16,114.73,114.07,113.236,106.0556,80.6342,DOWN,0
2019-12-17,113.21,115.2,113.082,106.6312,80.8409,DOWN,0
2019-12-18,112.74,113.96,113.362,107.2682,81.0576,UP,1
2019-12-19,114.84,118.5,113.878,107.9656,81.2874,UP,1
2019-12-20,117.29,115.0,114.562,108.6804,81.5277,DOWN,0
2019-12-23,115.16,118.32,114.648,109.3316,81.7487,UP,1
2019-12-24,115.45,115.21,115.096,109.9922,81.9715,DOWN,0
2019-12-26,113.58,115.17,115.264,110.5962,82.1742,DOWN,0
2019-12-27,113.42,113.73,114.98,111.1874,82.3733,UP,1
2019-12-30,114.22,113.69,114.366,111.753,82.5713,UP,1
2019-12-31,114.26,113.9,114.186,112.2902,82.7753,DOWN,0
2020-01-02,112.41,113.69,113.578,112.5206,82.9731,UP,1
2020-01-03,112.65,110.74,113.392,112.8008,83.1725,DOWN,0
2020-01-06,111.0,111.83,112.908,113.0216,83.3509,UP,1
2020-01-07,111.32,111.22,112.328,113.2426,83.5376,DOWN,0
2020-01-08,111.2,111.7,111.716,113.4142,83.7242,UP,1
2020-01-09,111.83,112.2,111.6,113.5354,83.9069,UP,1
2020-01-10,112.44,111.98,111.558,113.6796,84.0932,DOWN,0
2020-01-13,105.47,112.23,110.452,113.697,84.2615,UP,1
2020-01-14,107.75,104.85,109.738,113.704,84.434,DOWN,0
2020-01-15,106.65,108.55,108.828,113.708,84.5992,UP,1
2020-01-16,107.66,107.33,107.994,113.7314,84.7647,UP,1
2020-01-17,109.0,108.41,107.306,113.785,84.9411,DOWN,0
2020-01-21,108.67,108.38,107.946,113.7972,85.1155,UP,1
2020-01-22,111.7,108.86,108.736,113.95,85.2772,UP,1
2020-01-23,115.35,111.9,110.476,114.0902,85.4534,DOWN,0
2020-01-24,113.57,115.18,111.658,114.1956,85.6243,DOWN,0
2020-01-27,110.43,112.2,111.944,114.1914,85.7719,UP,1
2020-01-28,112.93,111.71,112.796,114.2058,85.945,DOWN,0
2020-01-29,111.81,112.61,112.818,114.1762,86.1138,DOWN,0
2020-01-30,109.87,111.1,111.722,114.0786,86.2749,DOWN,0
2020-01-31,108.39,109.23,110.686,113.9318,86.4334,UP,1
2020-02-03,108.68,108.51,110.336,113.7478,86.6228,UP,1
2020-02-04,111.51,110.45,110.052,113.5612,86.8344,UP,1
2020-02-05,118.3,113.45,111.35,113.5292,87.0821,UP,1
2020-02-06,118.64,118.73,113.104,113.5256,87.3217,DOWN,0
2020-02-07,117.41,111.23,114.908,113.4414,87.5623,DOWN,0
2020-02-10,116.51,116.7,116.474,113.3604,87.7894,UP,1
2020-02-11,117.95,117.86,117.762,113.299,88.0361,UP,1
2020-02-12,118.07,118.23,117.716,113.2534,88.2837,UP,1
2020-02-13,118.22,117.77,117.632,113.2762,88.5359,DOWN,0
2020-02-14,118.07,118.4,117.764,113.259,88.7913,UP,1
2020-02-18,119.97,116.33,118.456,113.2914,89.0565,DOWN,0
2020-02-19,119.89,121.0,118.844,113.346,89.3197,DOWN,0
2020-02-20,118.33,119.49,118.896,113.3626,89.5692,DOWN,0
2020-02-21,117.0,118.34,118.652,113.42,89.8163,DOWN,0
2020-02-24,116.0,115.25,118.238,113.4604,90.0555,DOWN,0
2020-02-25,112.38,116.05,116.72,113.4812,90.2781,DOWN,0
2020-02-26,112.11,113.69,115.164,113.4782,90.5004,DOWN,0
2020-02-27,108.31,111.36,113.16,113.367,90.7225,UP,1
2020-02-28,113.86,104.52,112.532,113.3496,90.972,DOWN,0
2020-03-02,111.88,108.17,111.708,113.323,91.2114,DOWN,0
2020-03-03,107.4,110.91,110.712,113.2162,91.4183,UP,1
2020-03-04,115.98,109.92,111.486,113.239,91.6661,UP,1
2020-03-05,118.81,112.89,113.586,113.2694,91.9383,DOWN,0
2020-03-06,114.87,114.74,113.788,113.2636,92.177,DOWN,0
2020-03-09,106.72,108.88,112.756,113.089,92.3677,UP,1
2020-03-10,107.44,108.69,112.764,112.9662,92.5648,DOWN,0
2020-03-11,104.51,104.91,110.47,112.788,92.7416,DOWN,0
2020-03-12,97.01,95.0035,106.11,112.4438,92.8847,UP,1
2020-03-13,102.72,101.01,103.68,112.213,93.0618,DOWN,0
2020-03-16,95.75,95.33,101.486,111.8798,93.2024,UP,1
2020-03-17,100.73,97.97,100.144,111.6414,93.3807,DOWN,0
2020-03-18,95.85,96.88,98.412,111.3384,93.5207,UP,1
2020-03-19,100.01,96.06,99.012,111.1122,93.6737,DOWN,0
2020-03-20,99.86,100.01,98.44,110.8854,93.8238,DOWN,0
2020-03-23,99.27,101.75,99.144,110.6342,93.975,UP,1
2020-03-24,101.87,102.65,99.372,110.4228,94.1316,UP,1
2020-03-25,105.46,100.9,101.294,110.4226,94.3191,UP,1
2020-03-26,116.14,105.52,104.52,110.5904,94.5671,DOWN,0
2020-03-27,109.27,113.77,106.402,110.6428,94.7804,UP,1
2020-03-30,115.29,110.61,109.606,110.7954,95.0121,UP,1
2020-03-31,115.38,114.87,112.308,110.923,95.2465,DOWN,0
2020-04-01,111.24,111.63,113.464,110.9744,95.4446,UP,1
2020-04-02,118.67,109.4,113.97,111.1138,95.6723,DOWN,0
2020-04-03,116.51,117.25,115.418,111.137,95.8929,UP,1
2020-04-06,124.47,121.66,117.254,111.355,96.1536,DOWN,0
2020-04-07,121.87,126.16,118.552,111.5838,96.4043,DOWN,0
2020-04-08,119.68,122.52,120.24,111.7188,96.6495,UP,1
2020-04-09,120.32,119.0,120.57,111.889,96.9059,DOWN,0
2020-04-13,120.13,119.81,121.294,112.0942,97.1685,UP,1
2020-04-14,123.79,123.04,121.158,112.4022,97.451,UP,1
2020-04-15,125.04,124.09,121.792,112.7294,97.7301,UP,1
2020-04-16,133.4,127.0,124.536,113.1672,98.0554,UP,1
2020-04-17,136.87,135.75,127.846,113.5386,98.3957,UP,1
2020-04-20,142.55,138.94,132.33,114.0168,98.7563,DOWN,0
2020-04-21,137.37,141.98,135.046,114.416,99.0979,UP,1
2020-04-22,139.02,139.96,137.842,114.8662,99.4575,UP,1
2020-04-23,140.88,139.27,139.338,115.3248,99.8125,UP,1
2020-04-24,146.04,141.01,141.172,115.8842,100.2114,UP,1
2020-04-27,147.48,150.0,142.158,116.4694,100.6229,DOWN,0
2020-04-28,143.37,147.23,143.358,116.9754,101.0208,DOWN,0
2020-04-29,138.08,144.19,143.17,117.3376,101.3913,DOWN,0
2020-04-30,137.23,138.99,142.44,117.6844,101.7615,UP,1
2020-05-01,145.64,141.0,142.36,118.2306,102.1139,UP,1
2020-05-04,155.76,145.01,144.016,119.0058,102.5095,UP,1
2020-05-05,165.43,163.119,148.428,119.9944,102.9613,DOWN,0
2020-05-06,164.64,166.43,153.74,121.0396,103.4041,DOWN,0
2020-05-07,163.26,168.0,158.946,122.0626,103.8407,DOWN,0
2020-05-08,157.67,163.48,161.352,123.0498,104.2612,UP,1
2020-05-11,160.96,155.69,162.392,123.9918,104.6992,UP,1
2020-05-12,161.77,162.52,161.66,124.9896,105.1357,DOWN,0
2020-05-13,157.84,163.72,160.3,125.9984,105.5452,UP,1
2020-05-14,160.09,157.66,159.666,126.8806,105.968,UP,1
2020-05-15,160.33,158.27,160.198,127.711,106.3911,DOWN,0
2020-05-18,158.95,162.41,159.796,128.5926,106.8091,DOWN,0
2020-05-19,157.16,160.47,158.874,129.6014,107.2192,DOWN,0
2020-05-20,155.78,158.38,158.462,130.5682,107.6333,DOWN,0
2020-05-21,154.2,155.9,157.284,131.562,108.0286,UP,1
2020-05-22,155.77,156.38,156.372,132.7372,108.4335,DOWN,0
2020-05-26,151.73,159.32,154.928,133.7174,108.8068,UP,1
2020-05-27,152.97,151.49,154.09,134.8618,109.1872,DOWN,0
2020-05-28,151.55,151.94,153.244,135.8782,109.5644,UP,1
2020-05-29,157.21,154.92,153.846,137.1054,109.9567,UP,1
2020-06-01,159.02,156.9,154.496,138.2856,110.3669,UP,1
2020-06-02,160.82,159.47,156.314,139.5048,110.7874,DOWN,0
2020-06-03,155.05,159.09,156.73,140.6204,111.1667,DOWN,0
2020-06-04,150.43,154.05,156.506,141.5916,111.5219,DOWN,0
2020-06-05,148.39,149.5,154.742,142.4502,111.8707,UP,1
2020-06-08,150.86,146.55,153.11,143.1446,112.2251,DOWN,0
2020-06-09,148.94,152.82,150.734,143.938,112.578,UP,1
2020-06-10,156.7,152.04,151.064,144.7662,112.9801,DOWN,0
2020-06-11,148.55,154.4,150.688,145.4296,113.3424,UP,1
2020-06-12,151.16,150.11,151.242,146.228,113.7243,UP,1
2020-06-15,155.56,149.88,152.182,146.9658,114.136,UP,1
2020-06-16,156.88,157.15,153.77,147.7732,114.555,UP,1
2020-06-17,158.38,158.05,154.106,148.4514,114.9837,UP,1
2020-06-18,159.99,157.69,156.394,149.2138,115.4327,UP,1
2020-06-19,169.91,160.66,160.144,150.2184,115.9253,UP,1
2020-06-22,170.92,171.0,163.216,151.2304,116.4231,UP,1
2020-06-23,171.13,171.31,166.066,152.2504,116.9265,DOWN,0
2020-06-24,164.8,171.4,167.35,153.0706,117.4115,UP,1
