ticker,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-11-24,85.91,84.87,84.538,85.9202,86.0712,DOWN,0
2014-11-25,85.49,85.84,84.836,85.8114,86.076,UP,1
2014-11-26,85.78,85.74,85.162,85.7106,86.0832,DOWN,0
2014-11-28,84.98,85.9,85.348,85.5512,86.085,DOWN,0
2014-12-01,83.71,84.87,85.174,85.3622,86.0786,UP,1
2014-12-02,85.28,84.26,85.048,85.2302,86.078,UP,1
2014-12-03,86.65,86.02,85.28,85.1442,86.0898,UP,1
2014-12-04,86.9,86.41,85.504,85.0526,86.1019,UP,1
2014-12-05,88.34,87.73,86.176,85.0266,86.1239,DOWN,0
2014-12-08,88.26,88.26,87.086,84.9908,86.1404,DOWN,0
2014-12-09,88.17,87.04,87.664,84.9722,86.1607,DOWN,0
2014-12-10,86.38,88.11,87.61,84.941,86.1718,UP,1
2014-12-11,89.79,86.54,88.188,85.023,86.1999,DOWN,0
2014-12-12,86.66,89.38,87.852,85.0334,86.2103,DOWN,0
2014-12-15,85.62,87.62,87.324,85.005,86.2235,DOWN,0
2014-12-16,84.74,85.05,86.638,84.9646,86.2205,UP,1
2014-12-17,86.75,85.27,86.712,85.0048,86.2243,UP,1
2014-12-18,89.93,87.75,86.74,85.0884,86.2401,DOWN,0
2014-12-19,89.8,89.59,87.368,85.2168,86.2462,UP,1
2014-12-22,90.28,90.0,88.3,85.3794,86.2558,UP,1
2014-12-23,91.48,90.59,89.648,85.6048,86.276,DOWN,0
2014-12-24,91.45,91.73,90.588,85.8288,86.3012,DOWN,0
2014-12-26,91.23,91.5,90.848,86.0962,86.3355,UP,1
2014-12-29,91.67,90.85,91.222,86.3532,86.3752,DOWN,0
2014-12-30,91.58,91.07,91.482,86.5636,86.4135,DOWN,0
2014-12-31,90.46,92.04,91.278,86.7528,86.4414,DOWN,0
2015-01-02,90.11,91.01,91.01,86.8826,86.4639,DOWN,0
2015-01-05,87.25,89.7,90.214,86.98,86.4617,DOWN,0
2015-01-06,85.44,87.01,88.968,87.0238,86.4547,UP,1
2015-01-07,85.49,86.3,87.75,87.042,86.4476,UP,1
2015-01-08,86.86,86.39,87.03,87.0832,86.4459,DOWN,0
2015-01-09,85.32,86.99,86.072,87.0538,86.4466,DOWN,0
2015-01-12,84.21,85.5,85.464,87.004,86.4511,DOWN,0
2015-01-13,83.38,85.19,85.052,86.9218,86.4501,DOWN,0
2015-01-14,81.18,81.66,84.19,86.7746,86.4327,DOWN,0
2015-01-15,79.78,81.32,82.774,86.6126,86.4025,UP,1
2015-01-16,81.0,79.59,81.91,86.4718,86.3759,DOWN,0
2015-01-20,80.51,81.06,81.17,86.3038,86.346,UP,1
2015-01-21,80.6,80.01,80.614,86.2152,86.3273,UP,1
2015-01-22,82.22,81.0,80.822,86.153,86.3326,DOWN,0
2015-01-23,80.69,81.92,81.004,86.036,86.3305,UP,1
2015-01-26,80.75,80.27,80.954,85.9288,86.3231,DOWN,0
2015-01-27,79.47,79.45,80.746,85.813,86.3233,DOWN,0
2015-01-28,76.99,80.1,80.024,85.6622,86.3202,DOWN,0
2015-01-29,76.96,77.23,78.972,85.5218,86.313,DOWN,0
2015-01-30,75.88,75.93,78.01,85.3632,86.2994,UP,1
2015-02-02,78.12,76.38,77.484,85.2456,86.2895,UP,1
2015-02-03,80.09,78.53,77.608,85.1644,86.2854,DOWN,0
2015-02-04,79.89,79.88,78.188,85.0812,86.2798,DOWN,0
2015-02-05,75.32,75.05,77.86,84.896,86.245,UP,1
2015-02-06,77.8,76.89,78.244,84.7338,86.2234,DOWN,0
2015-02-09,77.26,77.03,78.072,84.5692,86.2001,UP,1
2015-02-10,78.08,78.26,77.67,84.4152,86.1871,UP,1
2015-02-11,79.19,77.92,77.53,84.2994,86.1839,DOWN,0
2015-02-12,78.7,79.01,78.206,84.1992,86.1737,UP,1
2015-02-13,80.33,78.64,78.712,84.1002,86.172,UP,1
2015-02-17,80.95,80.13,79.45,83.9862,86.1709,DOWN,0
2015-02-18,79.56,80.5,79.746,83.8394,86.1584,UP,1
2015-02-19,80.3,79.09,79.968,83.6786,86.1481,UP,1
2015-02-20,80.81,79.24,80.39,83.5296,86.1516,DOWN,0
2015-02-23,80.42,80.25,80.408,83.3746,86.1492,UP,1
2015-02-24,81.53,80.42,80.524,83.2776,86.1406,DOWN,0
2015-02-25,80.87,81.5,80.786,83.0992,86.1262,UP,1
2015-02-26,81.11,81.03,80.948,82.9882,86.1077,DOWN,0
2015-02-27,80.85,81.68,80.956,82.8928,86.0897,UP,1
2015-03-02,82.15,80.71,81.302,82.841,86.0882,DOWN,0
2015-03-03,81.5,81.49,81.296,82.736,86.0958,DOWN,0
2015-03-04,80.6,80.92,81.242,82.5494,86.1008,UP,1
2015-03-05,81.01,80.75,81.222,82.3736,86.101,UP,1
2015-03-06,82.6,81.39,81.572,82.22,86.1125,UP,1
2015-03-09,82.64,82.38,81.67,82.0432,86.1202,DOWN,0
2015-03-10,79.87,80.96,81.344,81.8116,86.1123,UP,1
2015-03-11,80.46,80.46,81.316,81.5962,86.106,UP,1
2015-03-12,82.33,80.9,81.58,81.4094,86.1021,DOWN,0
2015-03-13,81.14,82.13,81.288,81.2006,86.0986,UP,1
2015-03-16,83.07,81.71,81.374,81.0528,86.1033,DOWN,0
2015-03-17,82.32,82.6,81.864,80.897,86.1041,DOWN,0
2015-03-18,81.83,81.95,82.138,80.7886,86.0931,DOWN,0
2015-03-19,80.21,81.83,81.714,80.684,86.064,UP,1
2015-03-20,82.68,80.27,82.022,80.6278,86.037,DOWN,0
2015-03-23,81.77,82.68,81.762,80.526,86.0043,DOWN,0
2015-03-24,80.58,81.77,81.414,80.4312,85.9604,DOWN,0
2015-03-25,79.38,80.67,80.924,80.3346,85.9102,UP,1
2015-03-26,80.04,79.01,80.89,80.2678,85.8625,DOWN,0
2015-03-27,79.14,79.75,80.182,80.227,85.8139,UP,1
2015-03-30,80.37,79.79,79.902,80.2388,85.7736,DOWN,0
2015-03-31,80.31,79.83,79.848,80.225,85.7345,DOWN,0
2015-04-01,79.45,80.24,79.862,80.2038,85.6914,UP,1
2015-04-02,80.53,79.45,79.96,80.2024,85.6473,DOWN,0
2015-04-06,80.12,79.42,80.156,80.1604,85.5953,DOWN,0
2015-04-07,79.67,80.15,80.016,80.14,85.5436,UP,1
2015-04-08,80.23,79.96,80.0,80.1296,85.4892,UP,1
2015-04-09,81.13,79.8,80.336,80.1628,85.4423,DOWN,0
2015-04-10,80.34,81.01,80.298,80.2298,85.3966,UP,1
2015-04-13,80.97,80.43,80.468,80.31,85.3553,DOWN,0
2015-04-14,79.91,80.31,80.516,80.3906,85.3092,UP,1
2015-04-15,80.08,80.25,80.486,80.4298,85.2646,UP,1
2015-04-16,80.16,80.1,80.292,80.4312,85.2216,DOWN,0
2015-04-17,79.13,79.63,80.05,80.416,85.1664,UP,1
2015-04-20,79.93,79.7,79.842,80.5082,85.1156,DOWN,0
2015-04-21,79.71,80.14,79.802,80.5464,85.0566,UP,1
2015-04-22,81.12,79.91,80.01,80.6236,85.0097,UP,1
2015-04-23,81.31,81.04,80.24,80.6882,84.9693,DOWN,0
2015-04-24,80.79,81.08,80.572,80.7202,84.9253,DOWN,0
2015-04-27,80.22,81.0,80.63,80.7506,84.8824,UP,1
2015-04-28,81.15,80.36,80.918,80.767,84.8396,UP,1
2015-04-29,82.52,81.28,81.198,80.7984,84.7991,DOWN,0
2015-04-30,81.6,82.16,81.256,80.8392,84.7539,UP,1
2015-05-01,83.36,82.4,81.77,80.9004,84.7165,UP,1
2015-05-04,84.19,83.37,82.564,80.968,84.6908,DOWN,0
2015-05-05,83.4,84.26,83.014,81.0276,84.6541,UP,1
2015-05-06,83.7,84.7,83.25,81.071,84.621,UP,1
2015-05-07,85.17,85.0,83.964,81.157,84.593,UP,1
2015-05-08,85.58,85.47,84.408,81.2464,84.5694,UP,1
2015-05-11,86.77,85.71,84.924,81.3648,84.5542,DOWN,0
2015-05-12,86.23,86.45,85.49,81.4464,84.5407,DOWN,0
2015-05-13,86.08,86.45,85.966,81.538,84.5262,UP,1
2015-05-14,86.3,86.57,86.192,81.652,84.52,DOWN,0
2015-05-15,85.46,86.16,86.168,81.741,84.5015,UP,1
2015-05-18,86.43,85.37,86.1,81.8176,84.4988,DOWN,0
2015-05-19,86.28,86.76,86.11,81.8904,84.501,DOWN,0
2015-05-20,85.64,86.2,86.022,82.0058,84.4987,DOWN,0
2015-05-21,85.63,85.2,85.888,82.1092,84.4981,DOWN,0
2015-05-22,85.12,85.46,85.82,82.165,84.4909,DOWN,0
2015-05-26,83.97,85.0,85.328,82.2216,84.4787,UP,1
2015-05-27,85.2,84.15,85.112,82.2642,84.4671,DOWN,0
2015-05-28,85.07,84.74,84.998,82.3192,84.4565,DOWN,0
2015-05-29,84.61,85.17,84.794,82.3748,84.4423,DOWN,0
2015-06-01,84.32,84.86,84.634,82.457,84.4248,UP,1
2015-06-02,85.52,84.37,84.944,82.5138,84.4101,UP,1
2015-06-03,86.99,86.01,85.302,82.6182,84.4057,DOWN,0
2015-06-04,86.6,86.28,85.608,82.7386,84.391,UP,1
2015-06-05,88.24,88.11,86.334,82.9158,84.3859,DOWN,0
2015-06-08,87.58,88.0,86.986,83.0666,84.3773,UP,1
2015-06-09,87.97,87.59,87.476,83.2432,84.3666,UP,1
2015-06-10,90.55,89.69,88.188,83.4468,84.3761,DOWN,0
2015-06-11,89.93,90.04,88.854,83.6392,84.377,DOWN,0
2015-06-12,89.24,89.55,89.054,83.835,84.3728,DOWN,0
2015-06-15,88.58,88.26,89.254,83.996,84.3634,UP,1
2015-06-16,89.73,88.58,89.606,84.1882,84.3667,DOWN,0
2015-06-17,89.14,90.09,89.324,84.3776,84.3639,UP,1
2015-06-18,89.76,89.52,89.29,84.5682,84.3638,DOWN,0
2015-06-19,89.29,89.43,89.3,84.7314,84.362,UP,1
2015-06-22,90.98,90.07,89.78,84.9442,84.3704,UP,1
2015-06-23,91.47,91.74,90.128,85.1542,84.3816,DOWN,0
2015-06-24,90.7,91.3,90.44,85.37,84.3894,DOWN,0
2015-06-25,89.73,91.08,90.434,85.563,84.3968,UP,1
2015-06-26,90.72,90.21,90.72,85.7742,84.4035,DOWN,0
2015-06-29,87.29,89.37,89.982,85.9374,84.3928,UP,1
2015-06-30,87.52,88.29,89.192,86.0892,84.3757,UP,1
2015-07-01,88.98,88.79,88.848,86.2746,84.3688,DOWN,0
2015-07-02,88.17,88.81,88.536,86.4156,84.355,DOWN,0
2015-07-06,87.51,86.92,87.894,86.5396,84.3384,DOWN,0
2015-07-07,87.0,87.5,87.836,86.6638,84.3087,DOWN,0
2015-07-08,84.86,85.95,87.304,86.7566,84.2672,UP,1
2015-07-09,85.72,86.48,86.652,86.848,84.2364,UP,1
2015-07-10,87.36,86.97,86.49,86.9448,84.2184,UP,1
2015-07-13,88.61,88.16,86.71,87.085,84.2041,UP,1
2015-07-14,88.75,88.39,87.06,87.1928,84.1996,DOWN,0
2015-07-15,88.68,88.8,87.824,87.2826,84.1928,UP,1
2015-07-16,89.53,89.26,88.586,87.4052,84.1949,DOWN,0
2015-07-17,88.76,89.35,88.866,87.5064,84.199,DOWN,0
2015-07-20,88.65,89.07,88.874,87.576,84.2138,UP,1
2015-07-21,88.71,88.75,88.866,87.6386,84.2267,UP,1
2015-07-22,88.75,88.7,88.88,87.6782,84.2352,DOWN,0
2015-07-23,88.37,88.74,88.648,87.721,84.2433,DOWN,0
2015-07-24,87.85,88.27,88.466,87.7564,84.2588,DOWN,0
2015-07-27,87.03,87.0,88.142,87.771,84.2652,UP,1
2015-07-28,88.0,87.85,88.0,87.8218,84.2883,UP,1
2015-07-29,89.56,88.02,88.162,87.8844,84.3254,UP,1
2015-07-30,89.67,89.11,88.422,87.9522,84.3727,DOWN,0
2015-07-31,88.36,89.39,88.524,88.0066,84.4132,UP,1
2015-08-03,89.14,88.54,88.946,88.0768,84.4696,UP,1
2015-08-04,89.84,88.96,89.314,88.1712,84.5247,UP,1
2015-08-05,89.86,90.04,89.374,88.289,84.5687,UP,1
2015-08-06,90.66,91.35,89.572,88.3982,84.617,DOWN,0
2015-08-07,89.41,90.63,89.782,88.485,84.646,UP,1
2015-08-10,91.68,90.61,90.29,88.6264,84.6925,DOWN,0
2015-08-11,89.45,90.21,90.212,88.729,84.7235,DOWN,0
2015-08-12,88.48,88.54,89.936,88.7882,84.743,UP,1
2015-08-13,89.27,88.77,89.658,88.8338,84.7653,UP,1
2015-08-14,90.1,89.43,89.796,88.9038,84.7819,DOWN,0
2015-08-17,89.31,89.25,89.322,88.9252,84.7949,DOWN,0
2015-08-18,89.13,89.38,89.258,88.9562,84.8031,DOWN,0
2015-08-19,87.7,88.5,89.102,88.9508,84.7989,DOWN,0
2015-08-20,84.89,86.88,88.226,88.8376,84.784,DOWN,0
2015-08-21,80.77,83.75,86.36,88.6544,84.7476,DOWN,0
2015-08-24,75.91,76.0,83.68,88.3878,84.6826,DOWN,0
2015-08-25,74.22,78.75,80.698,88.1006,84.6286,UP,1
2015-08-26,77.46,77.25,78.65,87.8552,84.5892,UP,1
2015-08-27,81.12,78.92,77.896,87.6948,84.5621,UP,1
2015-08-28,81.2,80.2,77.982,87.5236,84.5376,DOWN,0
2015-08-31,80.7,80.23,78.94,87.3518,84.5148,DOWN,0
2015-09-01,77.12,78.18,79.52,87.0746,84.4777,UP,1
2015-09-02,78.94,78.84,79.816,86.824,84.4525,UP,1
2015-09-03,79.01,79.09,79.394,86.5902,84.4285,DOWN,0
2015-09-04,77.1,78.0,78.574,86.3376,84.394,UP,1
2015-09-08,79.89,78.79,78.412,86.121,84.3727,DOWN,0
2015-09-09,78.49,81.14,78.686,85.945,84.3449,UP,1
2015-09-10,78.95,78.03,78.688,85.7736,84.3168,UP,1
2015-09-11,78.99,78.19,78.684,85.5738,84.2822,DOWN,0
2015-09-14,78.51,78.78,78.966,85.3806,84.2473,UP,1
2015-09-15,80.46,78.95,79.08,85.2396,84.2207,UP,1
2015-09-16,80.88,80.35,79.558,85.1172,84.2002,DOWN,0
2015-09-17,78.19,80.78,79.406,84.9838,84.1726,DOWN,0
2015-09-18,75.83,76.99,78.774,84.786,84.1253,UP,1
2015-09-21,77.15,76.73,78.502,84.5818,84.0778,DOWN,0
2015-09-22,75.84,75.9,77.578,84.3264,84.0225,UP,1
2015-09-23,76.23,76.16,76.648,84.076,83.962,DOWN,0
2015-09-24,76.03,75.39,76.216,83.823,83.9008,UP,1
2015-09-25,77.25,77.21,76.5,83.5774,83.8462,DOWN,0
2015-09-28,74.54,76.66,75.978,83.293,83.787,UP,1
2015-09-29,74.99,74.8,75.808,83.0198,83.713,UP,1
2015-09-30,76.21,76.33,75.804,82.7698,83.6608,UP,1
2015-10-01,76.3,76.38,75.858,82.5208,83.6142,DOWN,0
2015-10-02,75.4,73.67,75.488,82.2614,83.5675,UP,1
2015-10-05,77.28,75.79,76.036,82.05,83.5201,DOWN,0
2015-10-06,76.71,76.96,76.38,81.8436,83.454,UP,1
2015-10-07,77.78,77.21,76.694,81.6392,83.3939,UP,1
2015-10-08,78.28,77.29,77.09,81.4136,83.3339,DOWN,0
2015-10-09,78.08,78.35,77.626,81.1818,83.2669,DOWN,0
2015-10-12,77.94,77.91,77.758,80.9734,83.1994,DOWN,0
2015-10-13,77.15,77.2,77.846,80.7336,83.129,DOWN,0
2015-10-14,76.5,76.96,77.59,80.4668,83.0531,UP,1
2015-10-15,78.39,77.31,77.612,80.2374,82.9872,UP,1
2015-10-16,79.27,78.78,77.85,80.0096,82.9312,DOWN,0
2015-10-19,79.21,78.72,78.104,79.8056,82.8767,UP,1
2015-10-20,79.77,79.2,78.628,79.5674,82.8393,DOWN,0
2015-10-21,79.36,80.0,79.2,79.3656,82.8089,UP,1
2015-10-22,81.4,80.18,79.802,79.224,82.7885,UP,1
2015-10-23,82.48,82.49,80.444,79.0882,82.7666,DOWN,0
2015-10-26,82.08,82.27,81.018,78.9278,82.7504,DOWN,0
2015-10-27,80.51,81.19,81.166,78.7518,82.7319,UP,1
2015-10-28,83.96,81.09,82.086,78.6484,82.7348,DOWN,0
2015-10-29,83.41,84.04,82.488,78.5626,82.7459,DOWN,0
2015-10-30,82.5,83.42,82.492,78.5148,82.7595,UP,1
2015-11-02,84.17,82.82,82.91,78.5828,82.7754,UP,1
2015-11-03,85.02,83.68,83.812,78.765,82.7979,DOWN,0
2015-11-04,84.42,85.03,83.904,78.969,82.817,DOWN,0
2015-11-05,84.35,84.79,84.092,79.1068,82.8277,UP,1
2015-11-06,87.69,86.28,85.13,79.2382,82.8627,DOWN,0
2015-11-09,86.02,87.63,85.5,79.3346,82.889,UP,1
2015-11-10,86.32,85.86,85.76,79.447,82.9233,UP,1
2015-11-11,86.75,86.58,86.226,79.6396,82.9721,DOWN,0
2015-11-12,84.69,86.08,86.294,79.7546,83.0107,DOWN,0
2015-11-13,84.29,84.44,85.614,79.8602,83.0528,UP,1
2015-11-16,85.65,84.08,85.54,80.0312,83.0904,DOWN,0
2015-11-17,85.46,85.97,85.368,80.1426,83.1173,UP,1
2015-11-18,87.38,85.91,85.494,80.3204,83.1547,UP,1
2015-11-19,87.4,87.17,86.036,80.4894,83.2151,DOWN,0
2015-11-20,86.53,87.21,86.484,80.6402,83.2588,DOWN,0
2015-11-23,86.14,86.51,86.582,80.7928,83.3032,DOWN,0
2015-11-24,85.92,85.18,86.674,80.902,83.3424,DOWN,0
2015-11-25,85.78,86.0,86.354,81.0,83.3753,UP,1
2015-11-27,86.28,85.81,86.13,81.1618,83.4132,UP,1
2015-11-30,86.55,86.55,86.134,81.3762,83.4443,UP,1
2015-12-01,87.49,87.0,86.404,81.583,83.477,DOWN,0
2015-12-02,86.25,87.6,86.47,81.7912,83.5105,DOWN,0
2015-12-03,84.53,86.71,86.22,81.9572,83.5316,UP,1
2015-12-04,86.72,85.08,86.308,82.171,83.5612,DOWN,0
2015-12-07,86.09,86.44,86.216,82.3478,83.5895,DOWN,0
2015-12-08,84.84,85.23,85.686,82.5538,83.6061,DOWN,0
2015-12-09,84.08,84.56,85.252,82.7356,83.6221,DOWN,0
2015-12-10,83.79,84.3,85.104,82.8872,83.6355,DOWN,0
2015-12-11,80.69,82.39,83.898,82.975,83.6347,DOWN,0
2015-12-14,80.69,80.95,82.818,83.0808,83.6274,UP,1
2015-12-15,83.06,81.71,82.462,83.1964,83.6352,UP,1
2015-12-16,84.19,83.86,82.484,83.346,83.6532,DOWN,0
2015-12-17,81.85,84.46,82.096,83.4274,83.6574,DOWN,0
2015-12-18,79.55,81.2,81.868,83.4528,83.6421,UP,1
2015-12-21,80.05,80.15,81.74,83.4922,83.6292,UP,1
2015-12-22,81.49,80.98,81.426,83.5632,83.6373,UP,1
2015-12-23,82.96,81.91,81.18,83.6794,83.6498,DOWN,0
2015-12-24,82.55,82.79,81.32,83.8004,83.6509,DOWN,0
2015-12-28,82.45,82.17,81.9,83.8816,83.6574,UP,1
2015-12-29,83.21,83.13,82.532,83.9604,83.6581,DOWN,0
2015-12-30,82.17,83.0,82.668,84.0196,83.6574,DOWN,0
2015-12-31,81.41,81.73,82.358,84.0524,83.6553,DOWN,0
2016-01-04,79.84,79.55,81.816,84.062,83.6534,DOWN,0
2016-01-05,79.57,79.85,81.24,84.0254,83.6379,DOWN,0
2016-01-06,76.92,78.06,79.982,83.9142,83.6136,DOWN,0
2016-01-07,73.79,75.05,78.306,83.7484,83.5797,DOWN,0
2016-01-08,73.05,74.9,76.634,83.5992,83.548,DOWN,0
2016-01-11,72.89,73.42,75.244,83.3778,83.5123,UP,1
2016-01-12,73.12,74.02,73.954,83.172,83.4822,DOWN,0
2016-01-13,71.82,74.9,72.934,82.9584,83.4394,UP,1
2016-01-14,72.07,72.16,72.59,82.7164,83.3982,DOWN,0
2016-01-15,70.17,69.18,72.014,82.4194,83.3518,DOWN,0
2016-01-19,69.29,71.24,71.294,82.1168,83.2956,DOWN,0
2016-01-20,67.36,67.15,70.142,81.777,83.2318,UP,1
2016-01-21,68.13,67.75,69.404,81.3858,83.1741,UP,1
2016-01-22,69.87,69.43,68.964,81.0628,83.1223,DOWN,0
2016-01-25,67.88,69.52,68.506,80.694,83.0561,UP,1
2016-01-26,69.11,68.2,68.47,80.3412,82.9999,DOWN,0
2016-01-27,68.51,69.09,68.7,80.0176,82.9376,UP,1
2016-01-28,68.84,69.46,68.842,79.7086,82.8823,UP,1
2016-01-29,70.08,69.05,68.884,79.3972,82.8323,DOWN,0
2016-02-01,69.57,69.34,69.222,79.0794,82.7793,DOWN,0
2016-02-02,67.23,68.15,68.846,78.6764,82.7198,DOWN,0
2016-02-03,66.79,67.8,68.502,78.2642,82.6541,UP,1
2016-02-04,66.98,66.42,68.13,77.8732,82.5905,DOWN,0
2016-02-05,65.35,67.02,67.184,77.4574,82.5116,DOWN,0
2016-02-08,63.33,64.81,65.936,77.0056,82.4217,UP,1
2016-02-09,63.59,62.15,65.208,76.5618,82.3357,UP,1
2016-02-10,64.06,64.76,64.662,76.1174,82.2549,DOWN,0
2016-02-11,58.0,60.69,62.866,75.5464,82.1392,UP,1
2016-02-12,61.64,58.63,62.124,75.0294,82.0348,UP,1
2016-02-16,63.44,62.66,62.146,74.5732,81.944,UP,1
2016-02-17,66.6,64.88,62.748,74.2146,81.8602,DOWN,0
2016-02-18,66.14,66.64,63.164,73.803,81.7699,DOWN,0
2016-02-19,65.36,64.98,64.636,73.3884,81.6797,UP,1
2016-02-22,66.08,66.19,65.524,73.0132,81.5916,DOWN,0
2016-02-23,64.59,65.85,65.754,72.6234,81.4887,UP,1
2016-02-24,64.71,63.63,65.376,72.2418,81.3844,UP,1
2016-02-25,66.07,64.95,65.362,71.9494,81.2809,UP,1
2016-02-26,66.99,66.83,65.688,71.6754,81.1847,DOWN,0
2016-02-29,66.09,66.65,65.69,71.336,81.0847,UP,1
2016-03-01,70.31,67.2,66.834,71.0584,81.0048,UP,1
2016-03-02,70.76,70.23,68.044,70.8366,80.9313,UP,1
2016-03-03,71.87,70.39,69.204,70.683,80.8585,DOWN,0
2016-03-04,71.47,72.24,70.1,70.5114,80.7844,UP,1
2016-03-07,72.13,70.8,71.308,70.3242,80.7169,DOWN,0
2016-03-08,70.31,70.98,71.308,70.0712,80.6403,UP,1
2016-03-09,70.41,70.97,71.238,69.8284,80.5667,UP,1
2016-03-10,70.56,71.04,70.976,69.5906,80.4997,UP,1
2016-03-11,73.55,71.61,71.392,69.3974,80.4414,DOWN,0
2016-03-14,73.0,73.16,71.566,69.214,80.3811,DOWN,0
2016-03-15,72.42,72.2,71.988,69.0342,80.3201,UP,1
2016-03-16,72.56,72.36,72.418,68.8886,80.2613,UP,1
2016-03-17,73.36,72.57,72.978,68.7644,80.2005,UP,1
2016-03-18,74.94,73.96,73.256,68.7248,80.1403,DOWN,0
2016-03-21,74.55,74.95,73.566,68.74,80.08,DOWN,0
2016-03-22,74.12,73.31,73.906,68.7614,80.0094,DOWN,0
2016-03-23,72.83,73.83,73.96,68.7602,79.9357,DOWN,0
2016-03-24,70.76,70.0,73.44,68.713,79.8496,UP,1
2016-03-28,72.01,71.13,72.854,68.7168,79.7569,DOWN,0
2016-03-29,71.52,71.5,72.248,68.7058,79.6649,UP,1
2016-03-30,72.95,72.26,72.014,68.7614,79.5834,DOWN,0
2016-03-31,72.22,72.85,71.892,68.82,79.5016,UP,1
2016-04-01,73.25,71.52,72.39,68.9378,79.4192,DOWN,0
2016-04-04,72.28,73.12,72.444,69.0208,79.3349,DOWN,0
2016-04-05,71.2,71.41,72.38,69.0474,79.2421,UP,1
2016-04-06,71.84,71.33,72.158,69.1266,79.1549,DOWN,0
2016-04-07,70.01,70.98,71.716,69.1446,79.05,UP,1
2016-04-08,70.17,71.08,71.1,69.1778,78.9435,UP,1
2016-04-11,71.54,70.89,70.952,69.2318,78.8477,UP,1
2016-04-12,73.27,71.98,71.366,69.2956,78.7654,UP,1
2016-04-13,75.77,74.2,72.152,69.4196,78.6907,UP,1
2016-04-14,76.29,75.57,73.408,69.6008,78.6357,DOWN,0
2016-04-15,76.01,76.21,74.576,69.7852,78.5781,UP,1
2016-04-18,76.65,75.68,75.598,69.9786,78.5165,UP,1
2016-04-19,77.5,76.99,76.444,70.2216,78.4631,UP,1
2016-04-20,78.89,77.94,77.068,70.5328,78.42,DOWN,0
2016-04-21,78.59,78.91,77.528,70.8328,78.378,UP,1
2016-04-22,79.58,78.81,78.242,71.1432,78.3516,DOWN,0
2016-04-25,78.85,78.94,78.682,71.5602,78.3172,UP,1
2016-04-26,79.71,79.19,79.124,71.9216,78.279,DOWN,0
2016-04-27,79.65,79.67,79.276,72.2458,78.2342,DOWN,0
2016-04-28,77.94,78.74,79.146,72.4726,78.1801,DOWN,0
2016-04-29,77.64,77.66,78.758,72.7026,78.1249,UP,1
2016-05-02,78.67,78.28,78.722,72.9688,78.0706,DOWN,0
2016-05-03,77.47,77.35,78.274,73.1966,78.0142,DOWN,0
2016-05-04,76.27,76.84,77.598,73.4302,77.9523,DOWN,0
2016-05-05,75.83,74.93,77.176,73.6526,77.8879,UP,1
2016-05-06,76.05,75.34,76.858,73.8522,77.8244,DOWN,0
2016-05-09,75.63,76.03,76.25,74.025,77.7607,UP,1
2016-05-10,77.16,76.17,76.188,74.2464,77.7072,DOWN,0
2016-05-11,76.21,76.78,76.176,74.3644,77.6531,UP,1
2016-05-12,76.43,76.83,76.296,74.4778,77.5953,DOWN,0
2016-05-13,75.4,76.17,76.166,74.5484,77.5245,UP,1
2016-05-16,75.95,75.66,76.23,74.638,77.4559,DOWN,0
2016-05-17,75.91,76.02,75.98,74.7136,77.3936,UP,1
2016-05-18,79.02,75.95,76.542,74.8878,77.343,DOWN,0
2016-05-19,77.8,78.7,76.816,75.0356,77.2828,DOWN,0
2016-05-20,77.67,77.79,77.27,75.1778,77.2219,DOWN,0
2016-05-23,77.2,77.27,77.52,75.2508,77.1546,UP,1
2016-05-24,78.72,78.06,78.082,75.3652,77.1011,UP,1
2016-05-25,79.69,79.15,78.216,75.5106,77.0412,DOWN,0
2016-05-26,78.47,79.61,78.35,75.6288,76.9863,UP,1
2016-05-27,79.54,78.81,78.724,75.7524,76.9416,DOWN,0
2016-05-31,79.25,80.0,79.134,75.8386,76.8915,DOWN,0
2016-06-01,78.82,78.09,79.154,75.924,76.8351,DOWN,0
2016-06-02,78.73,78.73,78.962,76.0162,76.7822,DOWN,0
2016-06-03,76.12,77.19,78.492,76.082,76.7171,UP,1
2016-06-06,77.27,76.5,78.038,76.2122,76.665,DOWN,0
2016-06-07,76.82,77.55,77.552,76.3084,76.6246,DOWN,0
2016-06-08,76.81,76.64,77.15,76.4142,76.6048,DOWN,0
2016-06-09,75.15,76.19,76.434,76.4582,76.601,DOWN,0
2016-06-10,73.54,74.25,75.918,76.4846,76.5976,DOWN,0
2016-06-13,73.12,73.09,75.088,76.482,76.5759,DOWN,0
2016-06-14,71.98,73.0,74.12,76.476,76.5302,DOWN,0
2016-06-15,71.77,72.41,73.112,76.4874,76.4831,DOWN,0
2016-06-16,71.74,70.85,72.43,76.4854,76.4383,UP,1
2016-06-17,72.19,71.76,72.16,76.529,76.4136,UP,1
2016-06-20,73.21,73.63,72.178,76.5898,76.385,UP,1
2016-06-21,73.72,73.83,72.526,76.6334,76.3585,UP,1
2016-06-22,74.03,73.95,72.978,76.6486,76.3432,UP,1
2016-06-23,76.95,75.38,74.02,76.6722,76.3285,DOWN,0
2016-06-24,70.91,71.78,73.764,76.5646,76.2906,DOWN,0
