ticker,KLAC US Equity,KLAC US Equity,KLAC US Equity,KLAC US Equity,KLAC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-22,54.6,53.42,41.8444,54.716,53.1056,UP,1
2001-06-25,56.67,55.19,41.8222,54.95,53.3582,DOWN,0
2001-06-26,56.15,55.29,41.8242,55.282,53.612,DOWN,0
2001-06-27,54.88,55.75,41.8276,55.27,53.855,UP,1
2001-06-28,57.47,55.76,41.864,55.954,54.0628,UP,1
2001-06-29,58.47,57.48,41.8989,56.728,54.1762,DOWN,0
2001-07-02,58.46,58.3,41.9362,57.086,54.3032,UP,1
2001-07-03,59.02,58.3,41.9819,57.66,54.4716,DOWN,0
2001-07-05,57.31,57.74,42.0225,58.146,54.6132,DOWN,0
2001-07-06,51.66,56.15,42.014,56.984,54.595,DOWN,0
2001-07-09,50.35,51.86,41.9991,55.36,54.595,DOWN,0
2001-07-10,46.67,51.1,41.9859,53.002,54.4756,UP,1
2001-07-11,47.96,46.68,42.0089,50.79,54.3356,UP,1
2001-07-12,51.7,49.86,42.0561,49.668,54.2626,DOWN,0
2001-07-13,50.7,51.41,42.1105,49.476,54.1968,DOWN,0
2001-07-16,46.66,50.065,42.1395,48.738,54.1088,UP,1
2001-07-17,49.2,45.16,42.1589,49.244,54.0764,DOWN,0
2001-07-18,48.84,48.2,42.1972,49.42,54.0676,UP,1
2001-07-19,51.09,49.7,42.2626,49.298,54.0536,UP,1
2001-07-20,51.17,49.81,42.33,49.392,54.0864,DOWN,0
2001-07-23,49.21,51.35,42.3726,49.902,54.0682,DOWN,0
2001-07-24,48.56,49.178,42.4245,49.774,54.0228,UP,1
2001-07-25,49.79,48.6399,42.4969,49.964,54.024,UP,1
2001-07-26,51.0,49.649,42.5716,49.946,54.0614,UP,1
2001-07-27,53.91,51.23,42.6699,50.494,54.0422,UP,1
2001-07-30,55.24,54.25,42.768,51.7,54.0524,DOWN,0
2001-07-31,54.39,55.24,42.8665,52.866,54.031,UP,1
2001-08-01,57.1,55.95,42.9792,54.328,53.9612,UP,1
2001-08-02,59.45,57.64,43.1192,56.018,53.9686,DOWN,0
2001-08-03,58.46,58.76,43.2712,56.928,54.0274,DOWN,0
2001-08-06,57.95,57.25,43.4188,57.47,54.045,DOWN,0
2001-08-07,54.57,55.89,43.5166,57.506,54.0042,DOWN,0
2001-08-08,50.27,53.98,43.5958,56.14,53.9336,DOWN,0
2001-08-09,50.24,50.2,43.6654,54.298,53.9468,UP,1
2001-08-10,52.53,50.31,43.7615,53.112,53.965,UP,1
2001-08-13,53.78,52.7,43.8701,52.278,53.986,DOWN,0
2001-08-14,52.27,53.94,43.9674,51.818,53.9874,DOWN,0
2001-08-15,50.75,52.4,44.0655,51.914,53.883,DOWN,0
2001-08-16,49.66,50.06,44.1588,51.798,53.7362,DOWN,0
2001-08-17,47.98,47.6,44.2296,50.888,53.4828,UP,1
2001-08-20,48.71,47.82,44.3091,49.874,53.282,DOWN,0
2001-08-21,46.35,48.74,44.3734,48.69,53.0718,UP,1
2001-08-22,48.79,47.29,44.4564,48.298,52.8914,DOWN,0
2001-08-23,48.58,48.95,44.5393,48.082,52.7212,UP,1
2001-08-24,51.57,49.2,44.6446,48.8,52.6752,UP,1
2001-08-27,52.26,51.15,44.7659,49.51,52.6276,DOWN,0
2001-08-28,51.39,52.39,44.8804,50.518,52.5454,DOWN,0
2001-08-29,49.75,51.76,44.9979,50.71,52.4506,DOWN,0
2001-08-30,49.14,49.27,45.1039,50.822,52.3346,DOWN,0
2001-08-31,49.14,47.3,45.1971,50.336,52.2364,DOWN,0
2001-09-04,46.38,49.0,45.2703,49.16,52.072,DOWN,0
2001-09-05,45.19,46.6,45.3512,47.92,51.8424,DOWN,0
2001-09-06,44.24,44.24,45.4233,46.818,51.6042,UP,1
2001-09-07,44.32,44.2,45.5018,45.854,51.393,DOWN,0
2001-09-10,44.2,44.2,45.5806,44.866,51.1276,DOWN,0
2001-09-17,41.34,42.19,45.6411,43.858,50.785,DOWN,0
2001-09-18,37.63,41.76,45.6652,42.346,50.3684,DOWN,0
2001-09-19,35.11,37.9,45.6845,40.52,49.8902,DOWN,0
2001-09-20,33.78,34.4,45.7157,38.412,49.4196,UP,1
2001-09-21,33.91,30.51,45.7356,36.354,49.0646,UP,1
2001-09-24,34.39,35.0,45.77,34.964,48.7454,UP,1
2001-09-25,35.7,34.5,45.8098,34.578,48.526,DOWN,0
2001-09-26,32.68,35.86,45.8272,34.092,48.2204,DOWN,0
2001-09-27,31.57,32.66,45.8207,33.65,47.8178,UP,1
2001-09-28,31.58,31.62,45.8211,33.184,47.4354,DOWN,0
2001-10-01,30.9,31.43,45.8234,32.486,47.1202,DOWN,0
2001-10-02,29.31,31.0,45.7903,31.208,46.7224,UP,1
2001-10-03,32.24,28.94,45.7674,31.12,46.3904,UP,1
2001-10-04,33.55,33.0,45.772,31.516,46.0396,DOWN,0
2001-10-05,33.41,33.31,45.7869,31.882,45.6844,UP,1
2001-10-08,36.36,32.96,45.819,32.974,45.4274,DOWN,0
2001-10-09,32.92,36.2,45.8317,33.696,45.1146,UP,1
2001-10-10,33.66,32.48,45.8454,33.98,44.792,UP,1
2001-10-11,38.86,34.13,45.8856,35.042,44.5492,UP,1
2001-10-12,39.17,37.8,45.9346,36.194,44.2544,DOWN,0
2001-10-15,36.63,37.6,45.9727,36.248,43.8822,UP,1
2001-10-16,38.51,36.3,46.0062,37.366,43.5646,DOWN,0
2001-10-17,35.21,39.81,46.0285,37.676,43.1268,DOWN,0
2001-10-18,34.88,35.08,46.0348,36.88,42.6354,UP,1
2001-10-19,36.51,34.46,46.042,36.348,42.1964,UP,1
2001-10-22,39.25,35.89,46.0698,36.872,41.8224,DOWN,0
2001-10-23,39.2,39.22,46.0952,37.01,41.515,UP,1
2001-10-24,40.86,39.04,46.0861,38.14,41.3268,UP,1
2001-10-25,45.25,39.99,46.1133,40.214,41.227,DOWN,0
2001-10-26,44.16,44.91,46.1481,41.744,41.0596,DOWN,0
2001-10-29,41.38,44.08,46.1531,42.17,40.8116,DOWN,0
2001-10-30,39.66,40.91,46.1439,42.262,40.5594,UP,1
2001-10-31,40.86,40.91,46.1507,42.262,40.3616,UP,1
2001-11-01,44.0,42.0,46.1567,42.012,40.2484,UP,1
2001-11-02,45.02,44.04,46.1821,42.184,40.1892,UP,1
2001-11-05,46.3,45.79,46.2277,43.168,40.141,UP,1
2001-11-06,48.4,46.2,46.2678,44.916,40.182,DOWN,0
2001-11-07,48.23,48.0,46.2786,46.39,40.1708,DOWN,0
2001-11-08,46.54,48.69,46.2866,46.898,40.13,UP,1
2001-11-09,47.23,46.51,46.3097,47.34,40.0432,UP,1
2001-11-12,48.17,47.15,46.3302,47.714,39.9614,UP,1
2001-11-13,50.54,49.33,46.3595,48.142,39.9444,DOWN,0
2001-11-14,49.62,51.11,46.3888,48.42,39.9418,DOWN,0
2001-11-15,49.45,48.2,46.4207,49.002,39.948,UP,1
2001-11-16,49.98,50.18,46.4519,49.552,39.9648,DOWN,0
2001-11-19,49.74,50.2,46.4709,49.866,40.032,DOWN,0
2001-11-20,45.84,49.16,46.4707,48.926,40.045,UP,1
2001-11-21,47.13,45.52,46.4776,48.428,40.1028,UP,1
2001-11-23,47.63,47.17,46.5055,48.064,40.169,UP,1
2001-11-26,50.05,48.06,46.5529,48.078,40.286,UP,1
2001-11-27,52.17,49.71,46.6147,48.564,40.5026,DOWN,0
2001-11-28,49.82,51.35,46.6719,49.36,40.7464,UP,1
2001-11-29,52.76,50.17,46.7532,50.486,41.0994,DOWN,0
2001-11-30,50.23,51.27,46.825,51.006,41.4284,DOWN,0
2001-12-03,49.93,49.83,46.8803,50.982,41.7488,UP,1
2001-12-04,53.64,50.74,46.9628,51.276,42.1338,UP,1
2001-12-05,56.96,54.08,47.032,52.704,42.559,DOWN,0
2001-12-06,56.41,56.69,47.0925,53.434,43.0336,DOWN,0
2001-12-07,55.3,56.0,47.1606,54.448,43.5082,DOWN,0
2001-12-10,54.86,54.79,47.2333,55.434,43.9738,UP,1
2001-12-11,55.67,55.11,47.312,55.84,44.4692,UP,1
2001-12-12,56.31,55.75,47.3885,55.71,45.0092,DOWN,0
2001-12-13,52.04,54.92,47.4318,54.836,45.4052,UP,1
2001-12-14,52.85,52.03,47.4845,54.346,45.7912,UP,1
2001-12-17,55.5,52.7,47.562,54.474,46.233,UP,1
2001-12-18,55.67,55.65,47.6616,54.474,46.6192,DOWN,0
2001-12-19,52.61,54.52,47.7275,53.734,47.013,DOWN,0
2001-12-20,49.33,51.79,47.7748,53.192,47.3264,UP,1
2001-12-21,50.03,50.0,47.8162,52.628,47.5498,DOWN,0
2001-12-24,49.64,50.15,47.8394,51.456,47.7592,UP,1
2001-12-26,50.02,49.95,47.8613,50.326,48.027,UP,1
2001-12-27,50.56,50.5,47.8873,49.916,48.268,UP,1
2001-12-28,51.31,51.28,47.9354,50.312,48.59,DOWN,0
2001-12-31,49.56,51.5,47.9769,50.218,48.8836,UP,1
2002-01-02,52.3,50.11,48.0194,50.75,49.1994,UP,1
2002-01-03,55.5,52.57,48.0722,51.846,49.5244,DOWN,0
2002-01-04,55.49,55.85,48.1437,52.832,49.8502,UP,1
2002-01-07,55.6,56.1,48.2289,53.69,50.145,UP,1
2002-01-08,57.45,55.65,48.3074,55.268,50.389,UP,1
2002-01-09,58.46,58.15,48.4078,56.5,50.675,DOWN,0
2002-01-10,58.06,58.6,48.4984,57.012,51.0086,DOWN,0
2002-01-11,56.84,58.09,48.5545,57.282,51.3522,DOWN,0
2002-01-14,55.74,56.73,48.6085,57.31,51.6498,DOWN,0
2002-01-15,55.31,55.96,48.6604,56.882,51.876,DOWN,0
2002-01-16,50.01,51.76,48.6835,55.192,51.9758,UP,1
2002-01-17,51.15,50.56,48.7268,53.81,52.0728,DOWN,0
2002-01-18,49.92,49.5,48.768,52.426,52.1032,DOWN,0
2002-01-22,47.86,50.2,48.8104,50.85,52.0958,UP,1
2002-01-23,51.5,49.25,48.8938,50.088,52.195,UP,1
2002-01-24,51.58,51.7,48.9745,50.402,52.282,UP,1
2002-01-25,54.39,51.67,49.0827,51.05,52.4064,UP,1
2002-01-28,54.79,54.49,49.1707,52.024,52.4914,DOWN,0
2002-01-29,52.8,54.459,49.2547,53.012,52.555,UP,1
2002-01-30,56.0,53.35,49.3647,53.912,52.686,UP,1
2002-01-31,57.28,56.35,49.4669,55.052,52.832,DOWN,0
2002-02-01,56.68,57.01,49.5451,55.51,52.9708,UP,1
2002-02-04,57.26,57.7,49.6112,56.004,53.1992,UP,1
2002-02-05,57.81,56.92,49.6829,57.006,53.4128,UP,1
2002-02-06,58.9,58.26,49.7638,57.586,53.6382,DOWN,0
2002-02-07,54.41,58.8,49.8004,57.012,53.7254,UP,1
2002-02-08,55.63,55.12,49.8146,56.802,53.7946,UP,1
2002-02-11,57.68,55.91,49.8424,56.886,53.9518,DOWN,0
2002-02-12,57.41,57.1,49.8765,56.806,54.0448,UP,1
2002-02-13,61.29,57.79,49.9318,57.284,54.266,DOWN,0
2002-02-14,61.29,60.75,49.9754,58.66,54.4932,DOWN,0
2002-02-15,60.27,60.79,50.025,59.588,54.6258,DOWN,0
2002-02-19,58.47,59.05,50.0541,59.746,54.656,UP,1
2002-02-20,59.77,58.17,50.0782,60.218,54.7232,DOWN,0
2002-02-21,56.43,59.2,50.0836,59.246,54.7458,DOWN,0
2002-02-22,55.85,56.62,50.0929,58.158,54.7656,UP,1
2002-02-25,59.41,56.07,50.1346,57.986,54.8404,UP,1
2002-02-26,59.97,59.551,50.1804,58.286,54.9136,DOWN,0
2002-02-27,58.86,60.5,50.2283,58.104,55.05,DOWN,0
2002-02-28,57.91,58.82,50.2589,58.4,55.1512,UP,1
2002-03-01,64.22,58.94,50.3323,60.074,55.3256,UP,1
2002-03-04,66.63,64.39,50.4149,61.518,55.5448,UP,1
2002-03-05,66.92,66.02,50.4953,62.908,55.831,DOWN,0
2002-03-06,66.19,66.4,50.5776,64.374,56.1682,UP,1
2002-03-07,67.25,66.65,50.6682,66.242,56.5126,UP,1
2002-03-08,69.47,68.33,50.7412,67.292,56.9092,DOWN,0
2002-03-11,67.23,68.96,50.8037,67.412,57.2534,DOWN,0
2002-03-12,66.11,65.88,50.857,67.25,57.5644,DOWN,0
2002-03-13,63.25,64.14,50.8703,66.662,57.8032,DOWN,0
2002-03-14,63.09,63.7,50.8903,65.83,58.0738,UP,1
2002-03-15,65.49,63.76,50.9402,65.034,58.3376,UP,1
2002-03-18,65.86,66.22,50.9841,64.76,58.5448,UP,1
2002-03-19,66.77,66.5,51.0349,64.892,58.7704,DOWN,0
2002-03-20,64.95,65.54,51.0907,65.232,58.9574,UP,1
2002-03-21,66.0,64.91,51.1728,65.814,59.1284,DOWN,0
2002-03-22,65.26,66.35,51.241,65.768,59.2644,DOWN,0
2002-03-25,64.38,65.8,51.2992,65.472,59.3908,UP,1
2002-03-26,65.13,64.0,51.3639,65.144,59.5566,DOWN,0
2002-03-27,64.32,64.98,51.4056,65.018,59.7282,UP,1
2002-03-28,66.5,65.49,51.4531,65.118,59.952,UP,1
2002-04-01,68.52,66.1,51.4925,65.77,60.3222,DOWN,0
2002-04-02,65.66,67.89,51.527,66.026,60.6124,DOWN,0
2002-04-03,64.6,65.63,51.5657,65.92,60.906,UP,1
2002-04-04,65.71,63.94,51.6052,66.198,61.263,DOWN,0
2002-04-05,65.63,67.34,51.6479,66.024,61.5456,UP,1
2002-04-08,65.99,63.73,51.7085,65.518,61.8338,DOWN,0
2002-04-09,63.76,65.75,51.7541,65.138,62.0212,UP,1
2002-04-10,63.89,64.09,51.7961,64.996,62.2032,DOWN,0
2002-04-11,63.82,63.56,51.8427,64.618,62.4236,DOWN,0
2002-04-12,63.71,64.38,51.8866,64.234,62.5778,UP,1
2002-04-15,65.19,63.74,51.9423,64.074,62.736,UP,1
2002-04-16,68.25,67.14,52.0105,64.972,62.9674,UP,1
2002-04-17,68.66,68.31,52.0705,65.926,63.1954,DOWN,0
2002-04-18,65.61,67.59,52.1178,66.284,63.3514,DOWN,0
2002-04-19,65.0,65.98,52.1684,66.542,63.4734,DOWN,0
2002-04-22,64.405,64.44,52.2031,66.385,63.6733,DOWN,0
2002-04-23,63.21,64.7,52.2268,65.377,63.8249,DOWN,0
2002-04-24,60.31,63.56,52.236,63.707,63.8775,UP,1
2002-04-25,60.65,59.65,52.2442,62.715,63.9423,DOWN,0
2002-04-26,56.75,61.11,52.2414,61.065,63.8515,UP,1
2002-04-29,57.92,56.99,52.2727,59.768,63.7841,UP,1
2002-04-30,58.97,57.64,52.3158,58.92,63.7581,DOWN,0
2002-05-01,58.96,58.8,52.3772,58.65,63.7679,DOWN,0
2002-05-02,55.21,58.95,52.4135,57.562,63.6767,DOWN,0
2002-05-03,52.78,55.15,52.4189,56.768,63.6037,DOWN,0
2002-05-06,52.66,53.04,52.4287,55.716,63.5399,UP,1
2002-05-07,53.99,53.23,52.4653,54.72,63.4315,UP,1
2002-05-08,58.5,56.71,52.5118,54.628,63.4021,DOWN,0
2002-05-09,57.5,58.01,52.5551,55.086,63.3749,DOWN,0
2002-05-10,54.4,57.75,52.5717,55.41,63.3047,UP,1
2002-05-13,57.47,55.2,52.6032,56.372,63.1697,UP,1
2002-05-14,60.29,59.5,52.6586,57.632,63.0429,DOWN,0
2002-05-15,60.02,59.59,52.7159,57.936,62.9049,UP,1
2002-05-16,61.05,60.0,52.7722,58.646,62.8021,DOWN,0
2002-05-17,60.11,61.09,52.8177,59.788,62.6593,DOWN,0
2002-05-20,60.06,59.7,52.8485,60.306,62.4711,DOWN,0
2002-05-21,58.55,60.47,52.865,59.958,62.2975,DOWN,0
2002-05-22,58.41,58.33,52.8851,59.636,62.1435,DOWN,0
2002-05-23,57.09,58.45,52.8851,58.844,62.0203,DOWN,0
2002-05-24,54.43,54.3,52.86,57.708,61.8471,UP,1
2002-05-28,55.01,54.94,52.8427,56.698,61.6375,DOWN,0
2002-05-29,53.0,53.85,52.818,55.588,61.3803,DOWN,0
2002-05-30,52.82,52.55,52.8092,54.47,61.1013,DOWN,0
2002-05-31,52.13,53.49,52.8185,53.478,60.8449,DOWN,0
2002-06-03,49.45,52.14,52.8146,52.482,60.5139,UP,1
2002-06-04,51.16,49.7,52.8077,51.712,60.2319,UP,1
2002-06-05,52.0,52.06,52.7988,51.512,59.9843,DOWN,0
2002-06-06,49.96,51.205,52.7873,50.94,59.6809,DOWN,0
2002-06-07,49.39,46.45,52.7805,50.392,59.3823,UP,1
2002-06-10,49.78,49.27,52.7811,50.458,59.0479,DOWN,0
2002-06-11,48.04,50.51,52.7814,49.834,58.6383,UP,1
2002-06-12,49.1,47.93,52.7833,49.254,58.3071,DOWN,0
2002-06-13,48.64,48.79,52.7948,48.99,57.9879,DOWN,0
2002-06-14,48.45,46.08,52.7931,48.802,57.6427,UP,1
2002-06-17,50.42,49.23,52.8023,48.93,57.3385,DOWN,0
2002-06-18,49.9,50.01,52.7939,49.302,57.0167,DOWN,0
2002-06-19,47.41,49.57,52.7697,48.964,56.6897,DOWN,0
2002-06-20,44.62,47.5,52.7358,48.16,56.3043,DOWN,0
2002-06-21,44.04,43.97,52.7073,47.278,55.9087,UP,1
2002-06-24,46.11,43.85,52.6921,46.416,55.5567,DOWN,0
2002-06-25,43.4,47.14,52.6634,45.116,55.1209,UP,1
2002-06-26,43.61,41.42,52.6496,44.356,54.6281,UP,1
2002-06-27,45.14,45.1,52.6493,44.46,54.1577,DOWN,0
2002-06-28,43.99,44.77,52.6481,44.45,53.7253,DOWN,0
2002-07-01,41.32,44.11,52.6331,43.492,53.2517,DOWN,0
2002-07-02,40.2,40.65,52.6131,42.852,52.7676,UP,1
2002-07-03,42.47,39.97,52.6187,42.624,52.3528,UP,1
2002-07-05,45.85,43.3,52.6598,42.766,52.0636,DOWN,0
2002-07-08,44.58,45.35,52.7072,42.884,51.7422,DOWN,0
2002-07-09,41.8571,43.01,52.7476,42.9914,51.4443,DOWN,0
2002-07-10,40.53,42.45,52.7807,43.0574,51.0965,UP,1
2002-07-11,43.81,40.25,52.8278,43.3254,50.7933,DOWN,0
2002-07-12,43.8,44.85,52.8683,42.9154,50.4901,UP,1
2002-07-15,46.3,43.53,52.9364,43.2594,50.3119,DOWN,0
2002-07-16,44.73,45.7,53.0022,43.834,50.1509,DOWN,0
2002-07-17,44.63,46.79,53.0674,44.654,49.9903,DOWN,0
2002-07-18,43.3,44.39,53.1294,44.552,49.7765,DOWN,0
2002-07-19,42.81,43.4,53.1969,44.354,49.4627,UP,1
2002-07-22,43.27,43.12,53.2521,43.748,49.1781,DOWN,0
2002-07-23,40.92,42.31,53.2889,42.986,48.9085,UP,1
2002-07-24,42.33,39.4,53.3335,42.526,48.6057,DOWN,0
2002-07-25,38.45,40.25,53.344,41.556,48.1689,DOWN,0
2002-07-26,37.29,39.66,53.3658,40.452,47.7143,UP,1
2002-07-29,38.91,37.85,53.3921,39.58,47.2715,UP,1
2002-07-30,40.34,38.4,53.3995,39.464,46.8761,DOWN,0
2002-07-31,39.39,39.33,53.4006,38.876,46.4627,DOWN,0
2002-08-01,37.28,39.22,53.4038,38.642,46.0373,DOWN,0
2002-08-02,37.03,37.23,53.3964,38.59,45.6097,DOWN,0
2002-08-05,35.05,36.78,53.3956,37.818,45.1689,UP,1
2002-08-06,37.18,35.37,53.4071,37.186,44.8239,DOWN,0
2002-08-07,36.89,38.33,53.409,36.686,44.4615,UP,1
2002-08-08,38.1,36.55,53.4033,36.85,44.1635,DOWN,0
2002-08-09,36.45,37.35,53.3895,36.734,43.8361,UP,1
2002-08-12,36.79,35.44,53.3692,37.082,43.5293,DOWN,0
2002-08-13,35.41,36.73,53.32,36.728,43.2485,UP,1
2002-08-14,37.31,34.5,53.2857,36.812,42.9715,DOWN,0
2002-08-15,36.75,37.21,53.2626,36.542,42.6665,UP,1
2002-08-16,39.08,36.54,53.2597,37.068,42.4489,UP,1
2002-08-19,40.82,38.62,53.2595,37.874,42.2775,DOWN,0
2002-08-20,38.74,40.34,53.2332,38.54,42.0567,UP,1
2002-08-21,40.2,39.17,53.2091,39.118,41.8999,DOWN,0
2002-08-22,39.09,39.94,53.173,39.586,41.6997,DOWN,0
2002-08-23,36.71,38.46,53.1146,39.112,41.4611,DOWN,0
2002-08-26,36.33,37.07,53.0551,38.214,41.2187,DOWN,0
2002-08-27,34.2,36.09,52.9934,37.306,40.8943,DOWN,0
2002-08-28,33.3,33.4,52.9237,35.926,40.5623,UP,1
2002-08-29,33.62,32.15,52.851,34.832,40.2865,DOWN,0
2002-08-30,32.87,32.5,52.7626,34.064,40.0515,DOWN,0
2002-09-03,31.16,32.11,52.6703,33.03,39.7939,UP,1
2002-09-04,31.4,31.36,52.5801,32.47,39.4997,DOWN,0
2002-09-05,29.96,30.91,52.48,31.802,39.2309,UP,1
2002-09-06,32.04,31.28,52.3915,31.486,38.9995,UP,1
2002-09-09,32.09,31.69,52.3227,31.33,38.7385,UP,1
2002-09-10,33.55,32.28,52.2548,31.808,38.5297,DOWN,0
2002-09-11,33.44,33.61,52.1839,32.216,38.3721,DOWN,0
2002-09-12,31.55,32.64,52.0914,32.534,38.1991,UP,1
2002-09-13,31.65,31.5,51.9888,32.456,37.9827,DOWN,0
2002-09-16,30.79,31.4,51.8936,32.196,37.6815,DOWN,0
2002-09-17,29.12,31.82,51.7754,31.31,37.3723,UP,1
2002-09-18,29.8,28.92,51.6733,30.582,37.1312,DOWN,0
2002-09-19,28.28,29.41,51.565,29.928,36.8862,DOWN,0
2002-09-20,28.02,28.55,51.4369,29.202,36.5704,DOWN,0
2002-09-23,26.63,28.02,51.2853,28.37,36.227,UP,1
2002-09-24,27.96,25.85,51.143,28.138,35.8602,UP,1
2002-09-25,30.01,28.6,51.0166,28.18,35.5658,DOWN,0
2002-09-26,28.41,30.35,50.8843,28.206,35.2414,UP,1
2002-09-27,28.68,28.06,50.7494,28.338,34.949,DOWN,0
2002-09-30,27.94,28.45,50.6075,28.6,34.6516,UP,1
2002-10-01,29.23,28.35,50.4935,28.854,34.3708,UP,1
2002-10-02,29.45,28.96,50.3765,28.742,34.1414,DOWN,0
2002-10-03,27.42,29.11,50.2361,28.544,33.8432,DOWN,0
2002-10-04,26.9,27.861,50.0922,28.188,33.6122,DOWN,0
2002-10-07,26.41,26.75,49.9612,27.882,33.3946,UP,1
2002-10-08,26.71,26.72,49.8481,27.378,33.1506,DOWN,0
2002-10-09,26.149,26.156,49.7287,26.7178,32.8668,UP,1
2002-10-10,27.23,26.35,49.6167,26.6798,32.6236,UP,1
2002-10-11,28.78,27.94,49.5105,27.0558,32.4536,UP,1
2002-10-14,29.38,28.36,49.4046,27.6498,32.3006,UP,1
2002-10-15,31.8,31.16,49.307,28.6678,32.2356,DOWN,0
2002-10-16,29.33,29.14,49.2059,29.304,32.0786,UP,1
2002-10-17,32.28,31.199,49.1058,30.314,31.9864,UP,1
2002-10-18,32.89,31.6,48.9927,31.136,31.8822,UP,1
2002-10-21,34.0,32.45,48.8853,32.06,31.8332,DOWN,0
2002-10-22,30.55,32.2,48.76,31.81,31.7084,UP,1
2002-10-23,32.71,28.74,48.6363,32.486,31.6544,DOWN,0
2002-10-24,31.76,33.3,48.5028,32.382,31.5434,UP,1
2002-10-25,33.62,31.77,48.3806,32.528,31.4808,UP,1
2002-10-28,35.0,34.42,48.2714,32.728,31.3992,DOWN,0
2002-10-29,34.55,34.9,48.1655,33.528,31.2738,UP,1
2002-10-30,36.28,34.81,48.0703,34.242,31.2246,DOWN,0
2002-10-31,35.61,36.1,47.9983,35.012,31.1328,UP,1
2002-11-01,37.39,35.21,47.9295,35.766,31.0988,UP,1
2002-11-04,37.9,38.599,47.8694,36.346,31.1226,DOWN,0
2002-11-05,37.47,37.44,47.8175,36.93,31.1454,UP,1
2002-11-06,39.07,37.64,47.7553,37.488,31.2428,DOWN,0
2002-11-07,36.63,38.1,47.6806,37.692,31.3094,UP,1
2002-11-08,37.05,36.58,47.5939,37.624,31.378,DOWN,0
2002-11-11,34.97,36.789,47.4948,37.038,31.42,UP,1
2002-11-12,35.47,35.21,47.4081,36.638,31.5062,DOWN,0
2002-11-13,35.45,35.11,47.3054,35.914,31.5872,UP,1
2002-11-14,37.62,36.16,47.2071,36.112,31.7404,UP,1
2002-11-15,38.02,37.0,47.1138,36.306,31.86,DOWN,0
2002-11-18,37.43,38.21,47.0146,36.798,31.9668,DOWN,0
2002-11-19,36.79,37.19,46.9095,37.062,32.0316,UP,1
2002-11-20,39.82,37.21,46.8141,37.936,32.1592,UP,1
2002-11-21,42.85,40.66,46.7563,38.982,32.3852,DOWN,0
2002-11-22,42.85,42.15,46.6924,39.948,32.6092,UP,1
2002-11-25,44.14,42.77,46.6247,41.29,32.8762,DOWN,0
2002-11-26,42.77,44.05,46.5515,42.486,33.1492,UP,1
2002-11-27,45.8,43.79,46.4741,43.682,33.4692,DOWN,0
2002-11-29,44.17,45.97,46.3885,43.946,33.787,UP,1
2002-12-02,44.74,45.4,46.3108,44.324,34.1214,DOWN,0
2002-12-03,42.28,44.11,46.2299,43.952,34.4344,DOWN,0
2002-12-04,40.09,40.85,46.1315,43.416,34.677,DOWN,0
2002-12-05,39.35,40.65,46.0461,42.126,34.8638,UP,1
2002-12-06,39.5,38.55,45.9643,41.192,35.0856,DOWN,0
2002-12-09,37.31,39.101,45.8538,39.706,35.2582,UP,1
2002-12-10,38.86,37.7,45.7483,39.022,35.4766,UP,1
2002-12-11,39.11,38.4,45.6495,38.826,35.6742,DOWN,0
2002-12-12,38.4,39.56,45.552,38.636,35.8532,DOWN,0
2002-12-13,37.04,38.0,45.4161,38.144,36.0456,UP,1
2002-12-16,39.16,37.41,45.2787,38.514,36.2908,DOWN,0
2002-12-17,37.899,39.06,45.1336,38.3218,36.5206,DOWN,0
2002-12-18,35.9,37.05,44.9822,37.6798,36.7044,UP,1
2002-12-19,36.43,35.84,44.8281,37.2858,36.91,DOWN,0
2002-12-20,36.2,36.84,44.6617,37.1178,37.0894,UP,1
2002-12-23,37.49,36.1,44.513,36.7838,37.2636,DOWN,0
2002-12-24,37.31,37.3,44.369,36.666,37.4222,DOWN,0
2002-12-26,36.65,37.6,44.236,36.816,37.5192,DOWN,0
2002-12-27,36.2,36.58,44.1016,36.77,37.6566,DOWN,0
2002-12-30,35.57,36.38,43.952,36.644,37.7224,DOWN,0
2002-12-31,35.37,35.58,43.7995,36.22,37.772,UP,1
2003-01-02,37.36,36.35,43.6525,36.23,37.8392,UP,1
2003-01-03,39.0,37.09,43.5227,36.7,38.0082,UP,1
2003-01-06,40.84,39.66,43.3969,37.628,38.1708,DOWN,0
2003-01-07,40.46,40.85,43.2729,38.606,38.3448,DOWN,0
2003-01-08,39.38,40.1,43.1479,39.408,38.46,UP,1
2003-01-09,40.46,40.03,43.0246,40.028,38.5692,UP,1
2003-01-10,41.41,39.69,42.91,40.51,38.7064,DOWN,0
2003-01-13,40.45,42.3,42.7798,40.432,38.7898,DOWN,0
2003-01-14,39.65,40.63,42.6354,40.27,38.8706,DOWN,0
2003-01-15,38.45,38.77,42.4994,40.084,38.8918,DOWN,0
2003-01-16,37.83,39.02,42.3655,39.558,38.8904,DOWN,0
2003-01-17,36.02,37.02,42.2171,38.48,38.8614,DOWN,0
2003-01-21,35.73,36.55,42.0676,37.536,38.7946,UP,1
2003-01-22,36.2,36.15,41.9186,36.846,38.786,UP,1
2003-01-23,36.41,37.08,41.7819,36.438,38.7732,DOWN,0
2003-01-24,34.46,35.59,41.6347,35.764,38.763,UP,1
2003-01-27,34.52,34.2,41.4882,35.464,38.744,UP,1
