ticker,AVGO US Equity,AVGO US Equity,AVGO US Equity,AVGO US Equity,AVGO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-02-22,249.35,249.12,249.662,255.5796,251.0498,UP,1
2018-02-23,253.71,252.14,250.038,255.4548,251.176,DOWN,0
2018-02-26,252.95,251.96,250.85,255.3398,251.2841,DOWN,0
2018-02-27,251.81,252.09,251.288,255.1354,251.3877,DOWN,0
2018-02-28,246.46,254.08,250.856,254.8778,251.4402,DOWN,0
2018-03-01,243.31,245.86,249.648,254.4294,251.4616,UP,1
2018-03-02,250.87,240.43,249.08,254.159,251.5126,DOWN,0
2018-03-05,246.98,249.9,247.886,253.8246,251.5916,UP,1
2018-03-06,250.96,249.31,247.716,253.531,251.6581,DOWN,0
2018-03-07,247.05,248.69,247.834,253.2414,251.7228,DOWN,0
2018-03-08,246.95,248.26,248.562,252.9334,251.7657,UP,1
2018-03-09,253.78,248.58,249.144,252.847,251.8519,UP,1
2018-03-12,262.84,260.65,252.316,252.9214,251.9681,DOWN,0
2018-03-13,261.22,266.43,254.368,252.9374,252.0699,DOWN,0
2018-03-14,260.59,262.0,257.076,253.0112,252.1668,UP,1
2018-03-15,267.76,263.73,261.238,253.0262,252.3065,DOWN,0
2018-03-16,254.87,263.0,261.456,252.725,252.3834,DOWN,0
2018-03-19,244.95,253.1,257.878,252.2236,252.4352,DOWN,0
2018-03-20,242.36,245.1,254.106,251.6384,252.3744,UP,1
2018-03-21,246.0,240.58,251.188,251.113,252.3433,DOWN,0
2018-03-22,243.57,242.03,246.35,250.6144,252.2919,DOWN,0
2018-03-23,242.48,243.38,243.872,250.2074,252.2329,UP,1
2018-03-26,247.73,247.67,244.428,249.892,252.1968,DOWN,0
2018-03-27,244.37,248.08,244.83,249.4936,252.202,DOWN,0
2018-03-28,236.68,244.08,242.966,248.9622,252.172,DOWN,0
2018-03-29,235.65,238.09,241.382,248.359,252.1356,DOWN,0
2018-04-02,227.68,233.95,238.422,247.5166,252.0713,UP,1
2018-04-03,236.78,230.86,236.232,246.9244,252.0652,UP,1
2018-04-04,236.99,230.05,234.756,246.422,252.0689,DOWN,0
2018-04-05,236.31,240.76,234.682,245.8902,252.0447,DOWN,0
2018-04-06,228.87,233.73,233.326,245.3304,251.9891,UP,1
2018-04-09,234.74,229.98,234.738,245.0794,251.9372,UP,1
2018-04-10,239.75,239.56,235.332,244.8586,251.9157,UP,1
2018-04-11,240.32,238.12,235.998,244.7556,251.891,DOWN,0
2018-04-12,239.43,241.43,236.622,244.7246,251.8744,UP,1
2018-04-13,246.94,250.0,240.236,244.7028,251.9325,UP,1
2018-04-16,249.37,249.09,243.162,244.9144,251.9741,UP,1
2018-04-17,251.74,250.89,245.56,245.2396,252.0626,DOWN,0
2018-04-18,249.59,251.0,247.414,245.6694,252.1453,DOWN,0
2018-04-19,242.86,243.54,248.1,245.719,252.2108,DOWN,0
2018-04-20,237.12,241.22,246.136,245.7138,252.2383,DOWN,0
2018-04-23,233.45,237.99,242.952,245.7914,252.2304,DOWN,0
2018-04-24,228.39,235.74,238.282,245.6492,252.1742,UP,1
2018-04-25,229.0,229.0,234.164,245.3412,252.1104,UP,1
2018-04-26,230.42,231.0,231.676,245.0324,252.058,UP,1
2018-04-27,232.78,233.57,230.808,244.7348,251.9898,DOWN,0
2018-04-30,229.42,232.58,230.002,244.2866,251.9004,UP,1
2018-05-01,230.38,230.845,230.4,243.9164,251.8008,DOWN,0
2018-05-02,228.74,233.3,230.348,243.4988,251.6994,DOWN,0
2018-05-03,225.25,226.49,229.314,243.0314,251.5713,UP,1
2018-05-04,230.52,223.65,228.862,242.6548,251.4519,UP,1
2018-05-07,235.97,231.3,230.172,242.3,251.3646,UP,1
2018-05-08,238.85,235.74,231.866,242.018,251.2933,DOWN,0
2018-05-09,238.05,235.8,233.728,241.7428,251.2184,UP,1
2018-05-10,243.51,239.73,237.38,241.6838,251.1644,DOWN,0
2018-05-11,243.38,243.08,239.952,241.6852,251.0963,UP,1
2018-05-14,244.76,246.28,241.71,241.563,251.0653,DOWN,0
2018-05-15,241.58,242.31,242.256,241.455,251.0214,DOWN,0
2018-05-16,240.51,242.14,242.748,241.246,250.9906,DOWN,0
2018-05-17,239.45,238.12,241.936,241.094,250.9459,DOWN,0
2018-05-18,235.99,239.86,240.458,240.8748,250.8591,UP,1
2018-05-21,239.05,239.46,239.316,240.5802,250.8029,DOWN,0
2018-05-22,238.49,240.24,238.698,240.0932,250.7495,UP,1
2018-05-23,240.56,236.23,238.708,239.68,250.6901,UP,1
2018-05-24,243.53,240.86,239.524,239.3388,250.6509,UP,1
2018-05-25,250.03,244.04,242.332,238.9842,250.6552,DOWN,0
2018-05-29,249.69,248.64,244.46,238.8806,250.7001,DOWN,0
2018-05-30,249.4,251.18,246.642,238.9696,250.7263,UP,1
2018-05-31,252.07,249.26,248.944,239.1638,250.7321,UP,1
2018-06-01,256.34,254.37,251.506,239.3706,250.7453,UP,1
2018-06-04,258.37,258.0,253.174,239.6666,250.7701,UP,1
2018-06-05,259.26,259.46,255.088,240.0022,250.8316,UP,1
2018-06-06,263.52,260.74,257.912,240.318,250.9024,UP,1
2018-06-07,264.68,263.0,260.434,240.7242,250.9777,DOWN,0
2018-06-08,257.97,256.74,260.76,241.15,250.9916,UP,1
2018-06-11,260.83,257.86,261.252,241.6536,251.0111,UP,1
2018-06-12,261.43,260.33,261.686,242.3286,251.043,UP,1
2018-06-13,263.58,261.76,261.698,242.8646,251.133,UP,1
2018-06-14,268.46,265.0,262.454,243.494,251.259,UP,1
2018-06-15,270.23,268.66,264.906,244.1724,251.4015,DOWN,0
2018-06-18,264.5,269.0,265.64,244.885,251.4939,DOWN,0
2018-06-19,260.95,256.0,265.544,245.4092,251.5383,UP,1
2018-06-20,261.22,261.5,265.072,245.8386,251.5808,DOWN,0
2018-06-21,259.65,261.58,263.31,246.2252,251.6338,UP,1
2018-06-22,259.71,261.18,261.206,246.6308,251.6854,DOWN,0
2018-06-25,252.42,256.42,258.79,246.7404,251.7148,DOWN,0
2018-06-26,251.54,253.0,256.908,246.7838,251.7519,DOWN,0
2018-06-27,247.11,252.09,254.086,246.6912,251.7488,DOWN,0
2018-06-28,244.9,246.28,251.136,246.5974,251.7376,DOWN,0
2018-06-29,242.64,246.95,247.722,246.593,251.7196,DOWN,0
2018-07-02,242.05,240.09,245.648,246.6916,251.6951,DOWN,0
2018-07-03,239.29,243.36,243.198,246.8084,251.6388,UP,1
2018-07-05,245.4,241.79,242.856,247.1486,251.6167,UP,1
2018-07-06,247.68,244.9,243.412,247.5222,251.6063,DOWN,0
2018-07-09,247.43,249.0,244.37,247.8624,251.6289,UP,1
2018-07-10,250.56,248.34,246.072,248.218,251.6798,DOWN,0
2018-07-11,243.44,244.95,246.902,248.4984,251.7008,DOWN,0
2018-07-12,209.98,207.08,239.818,248.0904,251.5731,DOWN,0
2018-07-13,202.46,212.5,230.774,247.5648,251.3991,UP,1
2018-07-16,203.25,201.6,221.938,247.1248,251.2124,UP,1
2018-07-17,208.31,202.21,213.488,246.6806,251.0393,UP,1
2018-07-18,208.78,207.22,206.556,246.1368,250.8705,UP,1
2018-07-19,210.37,208.29,206.634,245.5672,250.72,DOWN,0
2018-07-20,210.33,210.1,208.208,245.0128,250.5741,UP,1
2018-07-23,216.72,210.41,210.902,244.477,250.4477,UP,1
2018-07-24,217.34,217.8,212.708,243.9562,250.3161,UP,1
2018-07-25,225.97,217.71,216.146,243.5804,250.2172,DOWN,0
2018-07-26,223.18,226.5,218.708,243.2124,250.101,DOWN,0
2018-07-27,221.05,224.01,220.852,242.8232,249.9763,UP,1
2018-07-30,225.19,221.11,222.546,242.538,249.8503,DOWN,0
2018-07-31,221.77,226.68,223.432,242.2536,249.7154,DOWN,0
2018-08-01,216.8,223.26,221.598,241.8086,249.5596,DOWN,0
2018-08-02,216.35,214.27,220.232,241.3658,249.408,UP,1
2018-08-03,217.81,215.75,219.584,240.9108,249.284,DOWN,0
2018-08-06,216.95,216.63,217.936,240.3792,249.1487,UP,1
2018-08-07,220.31,219.22,217.644,239.7848,249.0288,DOWN,0
2018-08-08,219.46,220.54,218.176,239.1802,248.9049,DOWN,0
2018-08-09,216.58,220.15,218.222,238.5238,248.7665,DOWN,0
2018-08-10,212.23,212.81,217.106,237.727,248.5892,DOWN,0
2018-08-13,211.08,211.65,215.932,236.8218,248.4155,DOWN,0
2018-08-14,207.3,211.58,213.33,235.8004,248.2332,DOWN,0
2018-08-15,206.58,205.13,210.754,234.7468,248.0016,UP,1
2018-08-16,208.69,207.77,209.176,233.6502,247.7389,UP,1
2018-08-17,209.27,207.97,208.584,232.542,247.4657,DOWN,0
2018-08-20,206.72,209.48,207.712,231.517,247.2029,UP,1
2018-08-21,210.51,207.52,208.354,230.5106,246.9579,DOWN,0
2018-08-22,207.54,210.45,208.546,229.4328,246.6275,DOWN,0
2018-08-23,205.59,207.73,207.926,228.273,246.2678,UP,1
2018-08-24,209.0,206.35,207.872,227.0838,245.9562,UP,1
2018-08-27,212.97,210.25,209.122,225.9386,245.6591,UP,1
2018-08-28,214.43,214.63,209.906,224.9372,245.403,UP,1
2018-08-29,214.99,214.81,211.396,224.018,245.1532,UP,1
2018-08-30,216.65,214.97,213.608,223.1266,244.9114,UP,1
2018-08-31,219.03,216.03,215.614,222.3142,244.6902,UP,1
2018-09-04,219.43,218.59,216.906,221.5086,244.4594,UP,1
2018-09-05,221.42,219.95,218.304,220.8886,244.2059,DOWN,0
2018-09-06,215.97,221.5,218.5,220.1772,243.9265,UP,1
2018-09-07,232.58,224.2,221.686,219.8866,243.715,UP,1
2018-09-10,240.61,234.66,226.002,219.8008,243.5351,DOWN,0
2018-09-11,232.55,237.7,228.626,219.599,243.321,DOWN,0
2018-09-12,229.89,228.1,230.32,219.3558,243.0585,UP,1
2018-09-13,235.42,233.69,234.21,219.2784,242.8125,UP,1
2018-09-14,236.34,235.16,234.962,219.0972,242.6072,DOWN,0
2018-09-17,234.83,240.0,233.806,218.8402,242.4239,UP,1
2018-09-18,239.73,235.0,235.242,218.6862,242.2328,UP,1
2018-09-19,241.79,240.47,237.622,218.5108,242.084,UP,1
2018-09-20,244.93,242.99,239.524,218.5406,241.9906,UP,1
2018-09-21,248.1,246.33,241.876,219.303,241.9228,UP,1
2018-09-24,249.45,248.05,244.8,220.2428,241.8506,DOWN,0
2018-09-25,247.65,248.98,246.384,221.1308,241.7694,DOWN,0
2018-09-26,245.43,245.64,247.112,221.8732,241.697,UP,1
2018-09-27,246.45,245.69,247.416,222.6266,241.6295,UP,1
2018-09-28,246.73,245.54,247.142,223.3538,241.5697,UP,1
2018-10-01,249.51,247.88,247.154,224.1374,241.5071,DOWN,0
2018-10-02,248.1,249.14,247.244,224.765,241.4509,UP,1
2018-10-03,249.42,248.81,248.042,225.4066,241.3693,DOWN,0
2018-10-04,248.17,246.66,248.386,225.8506,241.2882,DOWN,0
2018-10-05,244.23,248.39,247.886,226.2716,241.1909,DOWN,0
2018-10-08,241.37,243.31,246.258,226.678,241.0696,UP,1
2018-10-09,244.7,240.59,245.578,227.0682,240.9854,DOWN,0
2018-10-10,231.83,242.93,242.06,227.2694,240.8328,DOWN,0
2018-10-11,228.9,231.97,238.206,227.5114,240.6868,UP,1
2018-10-12,232.95,234.76,235.95,227.8434,240.5559,DOWN,0
2018-10-15,232.47,231.03,234.17,228.1366,240.4162,UP,1
2018-10-16,238.32,236.0,232.894,228.564,240.3233,DOWN,0
2018-10-17,237.17,239.74,233.962,228.9012,240.1741,DOWN,0
2018-10-18,228.02,235.43,233.786,229.0724,239.9645,UP,1
2018-10-19,228.28,230.0,232.852,229.3064,239.7558,UP,1
2018-10-22,228.62,230.56,232.082,229.6342,239.5408,UP,1
2018-10-23,229.05,222.81,230.228,229.9936,239.3248,DOWN,0
2018-10-24,218.71,226.4,226.536,230.2218,239.0758,UP,1
2018-10-25,222.24,219.88,225.38,230.535,238.8728,DOWN,0
2018-10-26,213.15,215.57,222.354,230.6242,238.6211,DOWN,0
2018-10-29,211.5,216.19,218.93,230.6688,238.3571,UP,1
2018-10-30,221.01,213.78,217.322,230.9546,238.1459,UP,1
2018-10-31,223.49,225.0,218.278,231.2142,237.9343,UP,1
2018-11-01,229.88,225.16,219.806,231.661,237.7347,DOWN,0
2018-11-02,220.77,225.33,221.33,231.9646,237.5066,DOWN,0
2018-11-05,220.09,219.02,223.048,232.1864,237.2965,UP,1
2018-11-06,228.25,220.3,224.496,232.492,237.1233,UP,1
2018-11-07,234.4,231.99,226.678,232.8914,237.011,UP,1
2018-11-08,240.25,232.71,228.752,233.3966,236.9758,DOWN,0
2018-11-09,238.99,235.0,232.396,233.8434,236.9168,DOWN,0
2018-11-12,223.63,231.0,233.104,233.9354,236.8076,UP,1
2018-11-13,224.83,225.49,232.42,234.0434,236.7268,UP,1
2018-11-14,226.2,226.76,230.78,234.139,236.6177,UP,1
2018-11-15,236.34,226.22,229.998,234.5464,236.6054,UP,1
2018-11-16,237.61,233.82,229.722,234.647,236.6161,DOWN,0
2018-11-19,229.13,236.53,230.822,234.4174,236.6212,DOWN,0
2018-11-20,227.71,223.94,231.398,234.3206,236.5579,UP,1
2018-11-21,230.0,230.22,232.158,234.3228,236.521,DOWN,0
2018-11-23,229.9,227.58,230.87,234.2124,236.5226,UP,1
2018-11-26,235.31,234.22,230.41,234.1918,236.5217,UP,1
2018-11-27,235.83,233.58,231.75,234.2118,236.4788,DOWN,0
2018-11-28,235.22,236.5,233.252,234.1216,236.4256,UP,1
2018-11-29,235.78,234.27,234.408,234.0014,236.3662,UP,1
2018-11-30,237.41,235.4,235.91,233.851,236.2941,UP,1
2018-12-03,242.07,245.2,237.262,233.7304,236.26,DOWN,0
2018-12-04,232.04,240.49,236.504,233.3822,236.1721,DOWN,0
2018-12-06,227.24,226.24,234.908,232.974,236.0652,UP,1
2018-12-07,228.56,234.05,233.464,232.6366,235.9613,UP,1
2018-12-10,239.25,227.95,233.832,232.4926,235.889,UP,1
2018-12-11,246.84,243.46,234.786,232.4948,235.8584,UP,1
2018-12-12,254.98,252.44,239.374,232.6042,235.8743,UP,1
2018-12-13,258.3,258.46,245.586,232.8082,235.9335,DOWN,0
2018-12-14,254.83,255.36,250.84,232.9164,235.9911,DOWN,0
2018-12-17,254.13,253.99,253.816,233.0356,236.0074,DOWN,0
2018-12-18,249.67,255.08,254.382,233.1444,236.0208,DOWN,0
2018-12-19,243.89,249.0,252.164,233.1948,235.9855,DOWN,0
2018-12-20,241.89,244.4,248.882,233.1386,235.9597,UP,1
2018-12-21,244.91,241.89,246.898,233.4002,235.9495,DOWN,0
2018-12-24,233.8,242.0,242.832,233.4982,235.8496,UP,1
2018-12-26,248.14,237.78,242.526,233.802,235.7761,UP,1
2018-12-27,250.85,245.0,243.918,234.1696,235.7242,UP,1
2018-12-28,253.59,253.0,246.258,234.475,235.6892,UP,1
2018-12-31,254.28,257.83,248.132,234.8172,235.6218,DOWN,0
2019-01-02,253.51,248.85,252.074,235.327,235.615,DOWN,0
2019-01-03,230.96,244.56,248.638,235.3806,235.5451,UP,1
2019-01-04,233.23,234.29,245.114,235.4728,235.4994,UP,1
2019-01-07,237.98,233.65,241.992,235.6514,235.4593,DOWN,0
2019-01-08,236.07,240.11,238.35,235.9986,235.4218,UP,1
2019-01-09,246.28,238.42,236.904,236.4794,235.4408,UP,1
2019-01-10,249.52,245.57,240.616,237.2068,235.4498,UP,1
2019-01-11,250.57,249.43,244.084,237.9882,235.4808,UP,1
2019-01-14,250.87,248.11,246.662,238.5854,235.5517,UP,1
2019-01-15,256.49,252.76,250.746,239.2454,235.6559,DOWN,0
2019-01-16,251.7,257.2,251.83,239.6818,235.776,UP,1
2019-01-17,255.33,250.06,252.992,240.373,235.8688,UP,1
2019-01-18,260.82,259.13,255.042,241.1876,235.9879,DOWN,0
2019-01-22,258.29,258.0,256.526,241.7884,236.0978,DOWN,0
2019-01-23,257.52,259.54,256.732,242.2508,236.2411,UP,1
2019-01-24,263.55,261.09,259.102,242.7168,236.3851,UP,1
2019-01-25,267.94,265.17,261.624,243.2958,236.5261,DOWN,0
2019-01-28,267.62,261.56,262.984,244.1756,236.6626,DOWN,0
2019-01-29,266.32,267.35,264.59,245.0054,236.797,UP,1
2019-01-30,270.82,270.0,267.25,245.8978,236.9164,DOWN,0
2019-01-31,268.25,270.56,268.19,246.536,237.0108,DOWN,0
2019-02-01,266.81,269.15,267.964,247.12,237.0862,UP,1
2019-02-04,272.12,267.5,268.864,247.9798,237.1988,DOWN,0
2019-02-05,270.0,271.96,269.6,248.8256,237.3345,UP,1
2019-02-06,276.21,273.27,270.678,249.7498,237.53,DOWN,0
2019-02-07,269.09,272.86,270.846,250.5336,237.7082,UP,1
2019-02-08,274.06,267.33,272.296,251.3086,237.9365,UP,1
2019-02-11,275.72,274.4,273.016,252.1064,238.1701,UP,1
2019-02-12,279.39,278.65,274.894,252.9898,238.415,UP,1
2019-02-13,281.32,280.0,275.916,253.9006,238.6577,UP,1
2019-02-14,281.5,280.6,278.398,254.7824,238.9181,UP,1
2019-02-15,281.93,284.09,279.972,255.5796,239.1758,DOWN,0
2019-02-19,281.66,281.15,281.16,256.572,239.4404,UP,1
2019-02-20,283.42,283.25,281.966,257.6956,239.7313,DOWN,0
2019-02-21,280.94,283.24,281.89,258.7432,239.9834,DOWN,0
2019-02-22,276.5,279.95,280.89,259.4882,240.186,UP,1
2019-02-25,278.6,280.78,280.224,260.1234,240.3848,DOWN,0
2019-02-26,275.0,277.93,278.892,260.5238,240.5695,DOWN,0
2019-02-27,271.49,273.22,276.506,260.7876,240.7094,UP,1
2019-02-28,275.36,269.97,275.39,261.1982,240.8693,DOWN,0
2019-03-01,272.75,277.73,274.64,261.5706,241.0093,UP,1
2019-03-04,274.89,275.0,273.898,262.075,241.1758,UP,1
2019-03-05,277.01,275.5,274.3,262.7374,241.3583,DOWN,0
2019-03-06,271.35,276.66,274.272,263.3266,241.5178,DOWN,0
2019-03-07,265.51,270.18,272.302,263.7386,241.6654,DOWN,0
2019-03-08,264.19,261.56,270.59,264.3464,241.7911,UP,1
2019-03-11,269.06,264.89,269.424,264.7648,241.944,UP,1
2019-03-12,269.63,269.76,267.948,265.1404,242.0893,UP,1
2019-03-13,271.21,270.51,267.92,265.4928,242.2277,DOWN,0
2019-03-14,268.2,272.09,268.458,265.7712,242.3186,UP,1
2019-03-15,290.29,286.46,273.678,266.5068,242.5216,UP,1
2019-03-18,293.84,290.23,278.634,267.7644,242.7438,UP,1
2019-03-19,299.31,294.16,284.57,269.086,242.98,DOWN,0
2019-03-20,291.03,298.0,288.534,270.147,243.1534,UP,1
2019-03-21,296.8,291.88,294.254,271.3616,243.3456,DOWN,0
2019-03-22,292.65,295.92,294.726,272.289,243.5125,DOWN,0
2019-03-25,292.16,292.2,294.39,273.1418,243.6557,UP,1
2019-03-26,297.03,294.37,293.934,274.071,243.8175,DOWN,0
2019-03-27,295.97,297.57,294.922,274.973,244.0075,UP,1
2019-03-28,299.07,297.11,295.376,275.8246,244.1987,UP,1
2019-03-29,300.71,301.22,296.988,276.8048,244.3951,UP,1
2019-04-01,305.79,303.11,299.714,277.814,244.6061,DOWN,0
2019-04-02,303.05,306.16,300.918,278.6586,244.7791,UP,1
2019-04-03,304.2,306.22,302.564,279.5768,244.9489,DOWN,0
2019-04-04,302.0,304.75,303.15,280.4664,245.1364,UP,1
2019-04-05,304.28,304.0,303.864,281.281,245.3531,UP,1
2019-04-08,304.48,304.14,303.602,282.0118,245.5694,DOWN,0
2019-04-09,303.45,302.58,303.682,282.7284,245.7884,UP,1
2019-04-10,307.51,303.6,304.344,283.5522,246.0274,UP,1
2019-04-11,309.41,308.15,305.826,284.324,246.3123,UP,1
2019-04-12,317.03,311.35,308.376,285.2996,246.6398,DOWN,0
2019-04-15,316.4,317.03,310.76,286.2914,246.9862,UP,1
2019-04-16,318.5,320.0,313.77,287.219,247.3542,UP,1
2019-04-17,320.53,320.24,316.374,288.2296,247.7437,DOWN,0
2019-04-18,318.62,321.04,318.216,289.0778,248.1265,DOWN,0
2019-04-22,315.0,317.32,317.81,289.996,248.5051,UP,1
2019-04-23,315.64,316.76,317.658,290.8276,248.8563,DOWN,0
2019-04-24,314.33,314.58,316.824,291.5998,249.1895,DOWN,0
2019-04-25,311.82,312.95,315.082,292.2484,249.5115,DOWN,0
2019-04-26,310.41,309.15,313.44,292.8302,249.8107,UP,1
2019-04-29,312.72,311.24,312.984,293.4546,250.1571,UP,1
2019-04-30,318.4,313.32,313.536,294.184,250.6992,UP,1
2019-05-01,318.9,320.5,314.45,294.9288,251.2814,DOWN,0
2019-05-02,315.82,319.98,315.25,295.5768,251.8443,DOWN,0
2019-05-03,315.71,314.95,316.31,296.2722,252.3813,DOWN,0
2019-05-06,311.57,306.79,316.08,296.9736,252.8952,DOWN,0
2019-05-07,307.29,308.65,313.858,297.5474,253.3798,DOWN,0
2019-05-08,303.39,305.3,310.756,298.1152,253.8451,UP,1
2019-05-09,304.06,300.0,308.404,298.7666,254.2818,DOWN,0
2019-05-10,303.96,303.23,306.054,299.3386,254.7149,DOWN,0
2019-05-13,293.38,293.82,302.416,299.7512,255.052,UP,1
2019-05-14,302.0,295.69,301.358,300.2934,255.4461,UP,1
2019-05-15,304.37,300.27,301.554,300.8406,255.8627,DOWN,0
2019-05-16,297.29,299.75,300.2,301.3594,256.2232,DOWN,0
2019-05-17,289.89,292.78,297.386,301.847,256.5638,DOWN,0
2019-05-20,272.59,278.0,293.228,302.015,256.8427,UP,1
2019-05-21,275.33,277.09,287.894,302.1404,257.1376,DOWN,0
2019-05-22,269.22,270.48,280.864,302.1322,257.3947,DOWN,0
2019-05-23,260.09,264.58,273.424,301.9098,257.6104,DOWN,0
2019-05-24,255.94,262.7,266.634,301.6646,257.7885,DOWN,0
2019-05-28,254.48,256.57,263.012,300.9484,257.9636,DOWN,0
2019-05-29,254.12,252.74,258.77,300.154,258.1513,UP,1
2019-05-30,256.62,254.66,256.25,299.3002,258.3733,DOWN,0
2019-05-31,251.64,253.04,254.56,298.5124,258.5761,UP,1
2019-06-03,253.18,252.55,254.008,297.64,258.8055,UP,1
2019-06-04,265.7,256.96,256.252,297.101,259.1011,UP,1
2019-06-05,265.72,269.01,258.572,296.5722,259.3862,UP,1
2019-06-06,272.79,267.02,261.806,296.0874,259.7038,UP,1
2019-06-07,274.87,274.78,266.452,295.6654,260.0446,UP,1
2019-06-10,280.21,276.73,271.858,295.2882,260.3931,UP,1
2019-06-11,283.48,290.49,275.414,294.9436,260.7728,DOWN,0
2019-06-12,279.73,281.67,278.216,294.4224,261.1435,UP,1
2019-06-13,281.61,281.52,279.98,293.9936,261.5065,DOWN,0
2019-06-14,265.93,258.11,278.192,293.2282,261.7713,UP,1
2019-06-17,265.97,264.84,275.344,292.5076,262.029,UP,1
2019-06-18,278.05,268.15,274.258,291.983,262.3443,DOWN,0
2019-06-19,277.49,278.78,273.81,291.4432,262.6485,UP,1
2019-06-20,279.05,282.51,273.298,290.9552,262.9486,DOWN,0
2019-06-21,273.99,276.61,274.91,290.2848,263.2214,UP,1
2019-06-24,279.2,275.52,277.556,289.6806,263.5103,DOWN,0
2019-06-25,276.51,279.16,277.248,288.8702,263.813,UP,1
2019-06-26,281.44,278.58,278.038,288.171,264.0573,UP,1
2019-06-27,285.71,282.93,279.37,287.5152,264.2828,UP,1
2019-06-28,287.86,287.86,282.144,286.8618,264.5594,UP,1
2019-07-01,300.35,301.68,286.374,286.4964,264.9117,DOWN,0
2019-07-02,295.33,298.88,290.138,286.103,265.2112,DOWN,0
2019-07-03,284.89,283.7,290.828,285.488,265.454,DOWN,0
2019-07-05,282.66,283.65,290.218,284.8546,265.6931,DOWN,0
2019-07-08,274.96,280.0,287.638,284.1174,265.8693,UP,1
2019-07-09,275.53,273.45,282.674,283.4198,266.038,DOWN,0
2019-07-10,274.5,277.86,278.508,282.6554,266.1858,UP,1
2019-07-11,276.06,275.24,276.742,281.8086,266.3256,UP,1
2019-07-12,285.39,276.38,277.288,281.1384,266.5053,UP,1
2019-07-15,288.34,291.1035,279.964,280.5888,266.7088,DOWN,0
2019-07-16,284.13,286.99,281.684,279.9572,266.9023,UP,1
2019-07-17,285.08,285.56,283.8,279.4274,267.0954,UP,1
2019-07-18,289.78,286.18,286.544,279.0772,267.3107,UP,1
2019-07-19,290.0,291.83,287.466,278.8094,267.5131,UP,1
2019-07-22,296.15,293.0,289.028,278.6512,267.7534,UP,1
2019-07-23,300.78,299.5,292.358,278.5876,268.0102,UP,1
2019-07-24,303.77,301.2,296.096,278.7954,268.2882,DOWN,0
2019-07-25,300.39,302.13,298.218,278.7632,268.569,UP,1
2019-07-26,300.92,301.59,300.402,278.6942,268.8667,UP,1
2019-07-29,301.74,301.23,301.52,278.7832,269.1519,DOWN,0
2019-07-30,299.56,299.09,301.276,278.9766,269.4906,DOWN,0
2019-07-31,289.99,300.03,298.52,279.3246,269.796,DOWN,0
2019-08-01,285.34,289.13,295.51,279.5248,270.058,DOWN,0
2019-08-02,278.53,282.07,291.032,279.711,270.2883,DOWN,0
2019-08-05,267.66,271.95,284.216,279.8624,270.435,DOWN,0
2019-08-06,266.44,270.13,277.592,280.0724,270.5813,UP,1
2019-08-07,270.05,264.03,273.604,280.3838,270.7915,UP,1
2019-08-08,270.98,270.38,270.732,280.721,271.005,UP,1
2019-08-09,275.73,269.58,270.172,281.1032,271.2405,DOWN,0
2019-08-12,275.64,273.38,271.768,281.5832,271.4735,UP,1
2019-08-13,283.7,275.3,275.22,282.1936,271.7984,DOWN,0
2019-08-14,271.56,278.79,275.522,282.3108,272.045,DOWN,0
2019-08-15,268.64,272.0,275.054,282.3692,272.3225,UP,1
2019-08-16,273.78,272.15,274.664,282.389,272.6339,UP,1
2019-08-19,278.78,279.5,275.292,282.4672,272.9227,UP,1
2019-08-20,280.37,278.16,274.626,282.4704,273.2071,UP,1
2019-08-21,287.5,284.64,277.814,282.5508,273.4952,UP,1
2019-08-22,287.62,288.39,281.61,282.7086,273.8295,DOWN,0
2019-08-23,272.13,283.99,281.28,282.519,274.0897,UP,1
2019-08-26,277.22,276.95,280.968,282.7448,274.3345,DOWN,0
2019-08-27,275.57,279.15,280.008,282.9368,274.5404,UP,1
2019-08-28,276.06,274.33,277.72,282.897,274.7194,UP,1
2019-08-29,283.37,281.49,276.87,283.0146,274.9413,DOWN,0
2019-08-30,282.64,285.36,278.972,283.0864,275.2364,DOWN,0
2019-09-03,274.05,280.0,278.338,283.0876,275.4825,UP,1
2019-09-04,283.02,278.79,279.828,283.164,275.7666,UP,1
2019-09-05,291.02,288.36,282.82,283.4542,276.04,UP,1
2019-09-06,291.91,291.85,284.528,283.6636,276.3115,UP,1
2019-09-09,292.61,295.0,286.522,283.8016,276.6289,UP,1
2019-09-10,294.44,291.35,290.6,283.9332,276.9625,UP,1
2019-09-11,298.01,296.32,293.598,283.8864,277.3026,UP,1
2019-09-12,300.58,301.43,295.51,283.9914,277.656,DOWN,0
2019-09-13,290.32,297.65,295.192,284.1,277.931,DOWN,0
2019-09-16,288.66,286.8,294.402,284.22,278.1952,UP,1
2019-09-17,288.83,288.02,293.28,284.4974,278.4632,DOWN,0
2019-09-18,287.74,288.49,291.226,284.7416,278.723,UP,1
2019-09-19,290.64,288.5,289.238,285.0644,278.9892,DOWN,0
2019-09-20,284.26,287.67,288.026,285.2284,279.2001,UP,1
2019-09-23,285.46,283.62,287.386,285.2298,279.4672,DOWN,0
2019-09-24,282.31,287.32,286.082,285.1092,279.7426,DOWN,0
