ticker,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2003-01-31,39.775,39.775,38.9757,38.4518,36.0077,UP,1
2003-02-03,40.3377,39.8915,39.5965,38.4605,36.056,DOWN,0
2003-02-04,39.6004,39.9206,39.8527,38.4417,36.0995,UP,1
2003-02-05,40.1631,39.4646,39.9303,38.4677,36.1438,UP,1
2003-02-06,40.4541,40.1631,40.0661,38.5213,36.1913,UP,1
2003-02-07,41.0265,40.6482,40.3164,38.6142,36.2466,UP,1
2003-02-10,41.2302,41.0459,40.4949,38.6986,36.2897,DOWN,0
2003-02-11,40.8519,41.1817,40.7452,38.7706,36.3296,DOWN,0
2003-02-12,40.2407,40.8519,40.7607,38.8451,36.3697,UP,1
2003-02-13,40.3377,40.2407,40.7374,38.925,36.403,UP,1
2003-02-14,40.5511,40.3183,40.6423,38.9755,36.435,UP,1
2003-02-18,41.4631,40.5996,40.6889,39.0383,36.4695,DOWN,0
2003-02-19,40.7355,40.978,40.6656,39.0919,36.5021,UP,1
2003-02-20,41.725,40.7355,40.9625,39.1639,36.5431,UP,1
2003-02-21,42.6466,41.8608,41.4243,39.2521,36.5894,DOWN,0
2003-02-24,42.3653,42.6466,41.7871,39.3222,36.6324,UP,1
2003-02-25,43.5585,42.2004,42.2062,39.4056,36.681,DOWN,0
2003-02-26,43.3354,43.5973,42.7262,39.498,36.7291,UP,1
2003-02-27,43.4906,43.413,43.0793,39.6062,36.7766,DOWN,0
2003-02-28,43.0638,43.4906,43.1627,39.7033,36.8215,DOWN,0
2003-03-03,42.3944,43.3063,43.1685,39.7983,36.8582,DOWN,0
2003-03-04,42.3459,42.4138,42.926,39.8769,36.897,UP,1
2003-03-05,42.9085,42.3944,42.8406,39.9644,36.9353,UP,1
2003-03-06,43.4518,42.8794,42.8329,40.0566,36.9764,UP,1
2003-03-07,43.8593,43.2578,42.992,40.1423,37.0213,DOWN,0
2003-03-10,43.0832,43.8011,43.1297,40.2174,37.0646,DOWN,0
2003-03-11,42.4623,43.1123,43.153,40.2847,37.105,UP,1
2003-03-12,42.6854,42.0548,43.1084,40.3633,37.1455,UP,1
2003-03-13,43.316,43.122,43.0812,40.4415,37.1903,UP,1
2003-03-14,45.295,44.6257,43.3684,40.5418,37.2458,UP,1
2003-03-17,47.5069,45.1883,44.2531,40.71,37.3128,DOWN,0
2003-03-18,47.1674,47.6039,45.1942,40.8695,37.3789,DOWN,0
2003-03-19,46.7599,46.3234,46.0091,41.0158,37.45,UP,1
2003-03-20,47.1868,46.7599,46.7832,41.1784,37.5259,UP,1
2003-03-21,48.2442,47.7786,47.373,41.3672,37.6009,DOWN,0
2003-03-24,47.4487,47.439,47.3614,41.5352,37.6726,UP,1
2003-03-25,47.633,47.4487,47.4545,41.713,37.7446,DOWN,0
2003-03-26,46.7793,47.633,47.4584,41.8889,37.8127,UP,1
2003-03-27,46.886,46.7793,47.3983,42.0787,37.8904,UP,1
2003-03-28,47.9823,46.886,47.3459,42.2939,37.9745,DOWN,0
2003-03-31,47.1771,47.7495,47.2916,42.497,38.0538,UP,1
2003-04-01,48.0793,47.342,47.3808,42.6903,38.1378,DOWN,0
2003-04-02,45.0137,48.0793,47.0277,42.8358,38.1969,DOWN,0
2003-04-03,44.9846,45.8383,46.6474,42.9788,38.2564,DOWN,0
2003-04-04,44.6257,45.2271,45.9761,43.1061,38.3136,DOWN,0
2003-04-07,44.0048,45.4503,45.3416,43.2267,38.3684,UP,1
2003-04-08,45.3241,44.1406,44.7906,43.3886,38.4311,DOWN,0
2003-04-09,45.2271,45.5958,44.8333,43.5267,38.4928,UP,1
2003-04-10,46.0905,45.3533,45.0545,43.653,38.5589,DOWN,0
2003-04-11,45.7219,46.3331,45.2737,43.7719,38.6238,UP,1
2003-04-14,45.9547,45.9159,45.6637,43.8955,38.6809,DOWN,0
2003-04-15,45.3533,45.7898,45.6695,43.9959,38.7347,DOWN,0
2003-04-16,43.3645,45.5958,45.297,44.0711,38.7822,UP,1
2003-04-17,44.063,43.3742,44.8915,44.1491,38.8399,UP,1
2003-04-21,44.1212,44.2182,44.5713,44.2225,38.8998,UP,1
2003-04-22,44.6548,44.0436,44.3113,44.295,38.9577,UP,1
2003-04-23,45.1107,44.7615,44.2628,44.3726,39.0171,UP,1
2003-04-24,46.4689,46.8569,44.8837,44.485,39.0918,DOWN,0
2003-04-25,46.0226,46.2749,45.2756,44.6006,39.1759,UP,1
2003-04-28,46.1682,46.0129,45.685,44.7172,39.2622,DOWN,0
2003-04-29,45.7801,46.2749,45.9101,44.8218,39.3433,DOWN,0
2003-04-30,45.4988,45.7704,45.9877,44.9025,39.4277,DOWN,0
2003-05-01,44.6548,45.3533,45.6249,44.9809,39.5058,UP,1
2003-05-02,46.0905,44.4801,45.6385,45.0682,39.5864,DOWN,0
2003-05-05,45.7122,46.4689,45.5473,45.1295,39.665,UP,1
2003-05-06,46.5465,45.8383,45.7006,45.2132,39.7484,DOWN,0
2003-05-07,45.9547,45.8383,45.7917,45.2611,39.8332,DOWN,0
2003-05-08,45.6831,45.9547,45.9974,45.308,39.9191,DOWN,0
2003-05-09,45.1301,45.5958,45.8053,45.3408,39.9932,UP,1
2003-05-12,46.7114,45.1398,46.0052,45.4138,40.0608,DOWN,0
2003-05-13,46.5659,46.4689,46.0091,45.4972,40.1225,UP,1
2003-05-14,46.9054,47.051,46.1992,45.5884,40.1825,UP,1
2003-05-15,47.4487,47.0025,46.5523,45.6792,40.2432,DOWN,0
2003-05-16,47.4293,47.439,47.0122,45.7588,40.2997,DOWN,0
2003-05-19,46.8375,47.4293,47.0374,45.8183,40.3604,DOWN,0
2003-05-20,43.122,43.7525,46.3486,45.8191,40.3984,DOWN,0
2003-05-21,42.5108,43.1317,45.4697,45.8201,40.4356,UP,1
2003-05-22,44.4122,42.5108,44.8624,45.8546,40.4778,UP,1
2003-05-23,44.5577,43.1705,44.2881,45.8794,40.5164,UP,1
2003-05-27,44.81,44.4607,43.8825,45.8697,40.549,DOWN,0
2003-05-28,44.1891,44.81,44.096,45.8034,40.5797,UP,1
2003-05-29,44.5869,44.2861,44.5112,45.7518,40.6138,DOWN,0
2003-05-30,43.5197,44.7227,44.3327,45.687,40.6531,DOWN,0
2003-06-02,42.0451,43.5585,43.8302,45.5841,40.6877,UP,1
2003-06-03,42.5884,42.375,43.3858,45.471,40.7222,DOWN,0
2003-06-04,41.3757,42.4914,42.8232,45.3496,40.7538,DOWN,0
2003-06-05,41.2399,41.2302,42.1538,45.2217,40.7842,UP,1
2003-06-06,42.6854,41.7056,41.9869,45.1398,40.8227,UP,1
2003-06-09,42.9667,42.3944,42.1712,45.0614,40.8613,UP,1
2003-06-10,43.6749,43.219,42.3886,44.9753,40.8995,UP,1
2003-06-11,44.616,43.8496,43.0366,44.9241,40.9434,UP,1
2003-06-12,45.1107,45.0137,43.8108,44.8647,40.9882,UP,1
2003-06-13,45.2853,45.3241,44.3307,44.8701,41.0361,UP,1
2003-06-16,45.7801,45.4988,44.8934,44.886,41.0906,DOWN,0
2003-06-17,45.2659,45.4988,45.2116,44.8988,41.1423,DOWN,0
2003-06-18,45.2368,45.0622,45.3358,44.9235,41.1895,DOWN,0
2003-06-19,43.0929,45.2368,44.9322,44.8789,41.2247,DOWN,0
2003-06-20,43.0347,43.1026,44.4821,44.835,41.2587,DOWN,0
2003-06-23,42.5981,42.9764,43.8457,44.7652,41.2863,UP,1
2003-06-24,42.6369,42.5981,43.3199,44.7035,41.3117,UP,1
2003-06-25,42.8406,42.6369,42.8406,44.6412,41.3401,UP,1
2003-06-26,43.6652,42.8794,42.9551,44.6074,41.3775,DOWN,0
2003-06-27,43.2384,43.6652,42.9959,44.6049,41.4118,UP,1
2003-06-30,43.704,43.3645,43.217,44.5977,41.4516,UP,1
2003-07-01,44.1988,43.7525,43.5294,44.5993,41.4941,UP,1
2003-07-02,44.3055,44.0242,43.8224,44.5923,41.538,DOWN,0
2003-07-03,43.7331,44.3055,43.836,44.5647,41.5802,UP,1
2003-07-07,44.1406,44.0242,44.0164,44.5182,41.6183,DOWN,0
2003-07-08,44.1115,44.3831,44.0979,44.4799,41.6528,DOWN,0
2003-07-09,43.0444,43.9175,43.867,44.4175,41.6789,UP,1
2003-07-10,43.9563,43.0444,43.7972,44.381,41.709,DOWN,0
2003-07-11,43.6167,43.9563,43.7739,44.3434,41.748,DOWN,0
2003-07-14,43.3742,43.7525,43.6206,44.3177,41.7759,DOWN,0
2003-07-15,43.1705,43.5197,43.4324,44.2593,41.8031,DOWN,0
2003-07-16,43.025,43.4615,43.4285,44.2056,41.8299,UP,1
2003-07-17,43.8496,43.025,43.4072,44.1517,41.8632,UP,1
2003-07-18,43.9757,44.0436,43.479,44.1121,41.8956,DOWN,0
2003-07-21,43.8496,43.9563,43.574,44.0754,41.9269,UP,1
2003-07-22,43.9175,43.8399,43.7234,44.0512,41.9577,DOWN,0
2003-07-23,43.8593,44.0145,43.8903,43.9941,41.9909,UP,1
2003-07-24,44.4316,44.8682,44.0067,43.9514,42.0267,UP,1
2003-07-25,45.3144,44.6742,44.2745,43.9196,42.0668,UP,1
2003-07-28,46.207,45.363,44.746,43.8948,42.1105,UP,1
2003-07-29,47.2935,46.3234,45.4212,43.8921,42.159,DOWN,0
2003-07-30,46.4107,47.3032,45.9314,43.8835,42.2024,DOWN,0
2003-07-31,46.3816,46.5659,46.3214,43.9487,42.2364,DOWN,0
2003-08-01,45.9547,46.498,46.4495,44.0176,42.273,UP,1
2003-08-04,46.0226,45.7898,46.4126,44.0498,42.3091,DOWN,0
2003-08-05,45.8868,45.8674,46.1313,44.0764,42.3345,UP,1
2003-08-06,48.9233,46.7114,46.6338,44.1586,42.3781,DOWN,0
2003-08-07,48.8554,48.5062,47.1286,44.252,42.4219,DOWN,0
2003-08-08,48.0017,48.4576,47.538,44.3203,42.4616,DOWN,0
2003-08-11,47.6524,47.8756,47.8639,44.4029,42.4994,UP,1
2003-08-12,48.545,47.6621,48.3956,44.5329,42.5483,DOWN,0
2003-08-13,47.9726,48.545,48.2054,44.6406,42.5894,DOWN,0
2003-08-14,47.8756,47.9823,48.0094,44.7706,42.6337,DOWN,0
2003-08-15,47.245,47.7786,47.8581,44.8907,42.6762,UP,1
2003-08-18,47.4099,47.0025,47.8096,44.9852,42.7196,DOWN,0
2003-08-19,47.1383,47.4293,47.5283,45.0686,42.7554,DOWN,0
2003-08-20,46.8278,47.2838,47.2993,45.1317,42.7882,UP,1
2003-08-21,47.6039,46.8569,47.245,45.1914,42.8261,DOWN,0
2003-08-22,47.342,47.5263,47.2644,45.2361,42.8627,DOWN,0
2003-08-25,47.3032,47.3323,47.243,45.2764,42.8954,UP,1
2003-08-26,47.4293,47.0219,47.3013,45.3094,42.926,DOWN,0
2003-08-27,47.2644,47.4875,47.3886,45.3494,42.9619,UP,1
2003-08-28,50.0098,50.4367,47.8697,45.4448,43.0139,UP,1
2003-08-29,50.1942,49.9807,48.4402,45.5869,43.0711,UP,1
2003-09-02,51.659,50.4464,49.3114,45.7593,43.1354,DOWN,0
2003-09-03,51.4941,51.659,50.1243,45.9373,43.1988,UP,1
2003-09-04,51.9792,51.4165,51.0673,46.1241,43.2622,DOWN,0
2003-09-05,51.465,51.9792,51.3583,46.2966,43.3213,UP,1
2003-09-08,52.0956,51.465,51.7386,46.4652,43.3823,DOWN,0
2003-09-09,51.4553,52.0471,51.6979,46.6295,43.4368,DOWN,0
2003-09-10,51.0285,51.4262,51.6047,46.776,43.4976,DOWN,0
2003-09-11,50.5337,50.7859,51.3156,46.9027,43.5614,UP,1
2003-09-12,50.815,50.5337,51.1856,47.0329,43.6336,UP,1
2003-09-15,50.9121,50.9315,50.9489,47.1765,43.7031,UP,1
2003-09-16,51.0964,51.0091,50.8771,47.3156,43.7723,UP,1
2003-09-17,52.2605,51.0964,51.1235,47.4786,43.8511,UP,1
2003-09-18,52.6583,52.3866,51.5485,47.6709,43.9327,DOWN,0
2003-09-19,52.0859,52.7262,51.8026,47.8335,44.0029,UP,1
2003-09-22,52.5613,52.0277,52.1325,48.0124,44.0741,UP,1
2003-09-23,53.9485,52.6777,52.7029,48.2238,44.1536,UP,1
2003-09-24,54.1232,54.0359,53.0754,48.4429,44.2336,DOWN,0
2003-09-25,53.2306,54.1232,53.1899,48.647,44.3086,UP,1
2003-09-26,53.8612,53.2306,53.545,48.8472,44.3836,UP,1
2003-09-29,53.8903,53.8612,53.8108,49.0455,44.4561,DOWN,0
2003-09-30,53.4538,53.5993,53.7118,49.2376,44.5298,UP,1
2003-10-01,54.0359,53.4635,53.6944,49.44,44.6096,UP,1
2003-10-02,54.5015,54.1814,53.9485,49.6528,44.691,UP,1
2003-10-03,54.9963,54.5015,54.1755,49.8641,44.7778,UP,1
2003-10-06,56.1119,54.9866,54.6199,50.0801,44.8662,DOWN,0
2003-10-07,55.5783,56.0149,55.0448,50.2675,44.9515,DOWN,0
2003-10-08,55.491,55.5783,55.3358,50.4315,45.0347,DOWN,0
2003-10-09,55.3358,55.7336,55.5027,50.61,45.1135,DOWN,0
2003-10-10,54.8314,55.2194,55.4697,50.779,45.191,DOWN,0
2003-10-13,54.1329,54.8119,55.0739,50.9425,45.2662,UP,1
2003-10-14,54.5209,54.0359,54.8624,51.1125,45.3451,UP,1
2003-10-15,55.8209,54.8119,54.9284,51.3112,45.4271,UP,1
2003-10-16,56.3835,55.8209,55.1379,51.4604,45.5076,UP,1
2003-10-17,56.8007,56.9462,55.5318,51.6193,45.5962,UP,1
2003-10-20,57.4604,56.8007,56.1973,51.8084,45.6875,DOWN,0
2003-10-21,57.1208,57.4604,56.7173,51.9978,45.7759,DOWN,0
2003-10-22,56.9656,57.0917,56.9462,52.1662,45.8654,UP,1
2003-10-23,60.1476,59.9051,57.699,52.4097,45.9721,DOWN,0
2003-10-24,59.3424,60.1476,58.2074,52.6391,46.0736,UP,1
2003-10-27,59.585,59.42,58.6323,52.8859,46.1778,UP,1
2003-10-28,60.9334,59.8275,59.3948,53.1563,46.2926,UP,1
2003-10-29,61.0789,60.8267,60.2175,53.4352,46.411,DOWN,0
2003-10-30,60.8558,61.0789,60.3591,53.7157,46.5291,UP,1
2003-10-31,61.9035,60.9722,60.8713,54.0017,46.6536,UP,1
2003-11-03,62.6699,62.5244,61.4883,54.3083,46.7748,UP,1
2003-11-04,62.8931,62.6699,61.8803,54.6201,46.9006,DOWN,0
2003-11-05,62.8834,62.8931,62.2412,54.9291,47.0258,UP,1
2003-11-06,63.3781,62.9319,62.7456,55.2514,47.1514,DOWN,0
2003-11-07,63.1356,63.3781,62.992,55.5139,47.2772,DOWN,0
2003-11-10,62.5729,63.1356,62.9726,55.7615,47.4039,DOWN,0
2003-11-11,61.2924,62.5729,62.6525,55.9542,47.5188,UP,1
2003-11-12,62.2431,61.3603,62.5244,56.1692,47.6311,DOWN,0
2003-11-13,62.1849,62.214,62.2858,56.3733,47.7432,DOWN,0
2003-11-14,61.8938,62.0394,62.0374,56.5818,47.8538,UP,1
2003-11-17,62.2625,61.8938,61.9753,56.7852,47.9634,DOWN,0
2003-11-18,61.855,62.2431,62.0879,56.9932,48.0747,DOWN,0
2003-11-19,61.7095,61.7483,61.9812,57.2068,48.1824,UP,1
2003-11-20,61.7677,61.6125,61.8977,57.4315,48.289,DOWN,0
2003-11-21,61.6125,62.0879,61.8415,57.6474,48.3919,UP,1
2003-11-24,63.3975,61.7095,62.0685,57.8971,48.5028,DOWN,0
2003-11-25,63.1356,63.3975,62.3246,58.1379,48.6142,UP,1
2003-11-26,63.5334,63.349,62.6893,58.3634,48.7306,UP,1
2003-11-28,63.9505,63.5819,63.1259,58.5892,48.8487,UP,1
2003-12-01,65.7743,64.5132,63.9583,58.863,48.9748,DOWN,0
2003-12-02,65.6385,65.8228,64.4065,59.1245,49.0957,DOWN,0
2003-12-03,65.4833,65.8617,64.876,59.3552,49.2194,DOWN,0
2003-12-04,64.1736,65.4639,65.0041,59.5562,49.3317,DOWN,0
2003-12-05,63.8147,63.9311,64.9769,59.7679,49.4375,UP,1
2003-12-08,64.9109,64.0281,64.8042,59.9889,49.5502,DOWN,0
2003-12-09,63.902,65.1535,64.4569,60.1891,49.652,DOWN,0
2003-12-10,63.7177,64.5132,64.1038,60.3944,49.7539,UP,1
2003-12-11,63.9311,63.8341,64.0553,60.5923,49.8561,UP,1
2003-12-12,64.4162,64.1251,64.1756,60.7906,49.9628,DOWN,0
2003-12-15,64.2706,65.3863,64.0475,60.9761,50.0722,UP,1
2003-12-16,64.94,64.6587,64.2551,61.1527,50.1852,UP,1
2003-12-17,66.7154,64.6975,64.8547,61.3754,50.3042,UP,1
2003-12-18,67.4721,66.9385,65.5629,61.615,50.4243,DOWN,0
2003-12-19,67.2877,67.4721,66.1372,61.8541,50.5415,DOWN,0
2003-12-22,67.1713,67.2877,66.7173,62.1009,50.6619,DOWN,0
2003-12-23,65.9684,67.4138,66.923,62.3376,50.7794,UP,1
2003-12-24,66.6183,66.0654,66.9036,62.5795,50.8991,UP,1
2003-12-26,66.9676,66.696,66.8027,62.8025,51.0174,UP,1
2003-12-29,69.0437,67.181,67.1539,63.0557,51.1361,DOWN,0
2003-12-30,68.7817,69.3347,67.4759,63.2953,51.2425,DOWN,0
2003-12-31,68.2967,69.2668,67.9416,63.512,51.3481,DOWN,0
2004-01-02,67.9086,68.6847,68.1996,63.7278,51.4539,DOWN,0
2004-01-05,67.2974,68.1511,68.2656,63.9344,51.5544,DOWN,0
2004-01-06,66.9676,66.9385,67.8504,64.0708,51.648,UP,1
2004-01-07,67.7146,67.2295,67.637,64.2382,51.7494,UP,1
2004-01-08,69.0243,67.9086,67.7825,64.427,51.8563,DOWN,0
2004-01-09,68.7332,69.0243,67.9474,64.583,51.9661,DOWN,0
2004-01-12,68.7332,68.7429,68.2346,64.7361,52.0753,DOWN,0
2004-01-13,67.8698,68.9757,68.415,64.8764,52.1748,UP,1
2004-01-14,67.9183,68.0541,68.4558,64.9967,52.2785,UP,1
2004-01-15,68.5489,67.4235,68.3607,65.1143,52.3808,UP,1
2004-01-16,73.8749,71.304,69.389,65.3339,52.5251,DOWN,0
2004-01-20,72.051,73.8264,70.0526,65.5173,52.6605,UP,1
2004-01-21,72.5652,72.0801,70.9917,65.701,52.8002,UP,1
2004-01-22,72.5749,72.5652,71.923,65.8898,52.943,DOWN,0
2004-01-23,72.4197,72.8174,72.6971,66.0867,53.0785,UP,1
2004-01-26,74.6995,72.5167,72.8621,66.3549,53.2258,DOWN,0
2004-01-27,73.2443,74.9905,73.1007,66.5749,53.3616,DOWN,0
2004-01-28,71.11,73.4868,72.8097,66.7534,53.4886,UP,1
2004-01-29,72.9727,71.3234,72.8892,66.975,53.6236,UP,1
2004-01-30,74.2144,72.9532,73.2482,67.214,53.768,UP,1
2004-02-02,74.8353,74.6219,73.2753,67.4736,53.9253,UP,1
2004-02-03,75.6017,75.0778,73.7468,67.7515,54.083,DOWN,0
2004-02-04,75.5241,75.3592,74.6296,68.0266,54.24,DOWN,0
2004-02-05,74.0689,75.5144,74.8489,68.2757,54.3871,UP,1
2004-02-06,76.8822,74.554,75.3824,68.5454,54.5459,DOWN,0
2004-02-09,75.5726,76.8822,75.5299,68.7941,54.6915,DOWN,0
2004-02-10,75.1748,75.3786,75.4445,69.027,54.8372,UP,1
2004-02-11,76.3972,75.1748,75.6191,69.2759,54.9884,DOWN,0
2004-02-12,76.0091,76.4457,76.0072,69.4806,55.1395,DOWN,0
2004-02-13,75.1845,75.1845,75.6677,69.6715,55.2879,DOWN,0
2004-02-17,75.1845,75.3301,75.59,69.8655,55.4406,UP,1
2004-02-18,75.5241,75.6211,75.6599,70.0926,55.5878,UP,1
2004-02-19,75.7666,75.6211,75.5338,70.3316,55.738,DOWN,0
2004-02-20,75.3106,76.3002,75.3941,70.5396,55.8818,DOWN,0
2004-02-23,74.6607,75.5241,75.2893,70.7548,56.0254,UP,1
2004-02-24,74.8838,74.5054,75.2292,70.9781,56.1714,UP,1
2004-02-25,75.1166,75.0875,75.1477,71.2018,56.3213,DOWN,0
2004-02-26,74.4569,75.1845,74.8857,71.4026,56.46,DOWN,0
2004-02-27,73.3801,74.4084,74.4996,71.5848,56.5941,UP,1
2004-03-01,75.9121,73.8749,74.7499,71.8042,56.7391,DOWN,0
2004-03-02,74.6025,75.8151,74.6937,71.962,56.8749,UP,1
2004-03-03,75.0875,74.1174,74.6878,72.1143,57.0132,UP,1
2004-03-04,75.2621,74.845,74.8489,72.2738,57.1553,UP,1
2004-03-05,76.7852,75.2621,75.5299,72.4661,57.3236,UP,1
2004-03-08,78.2404,76.9308,75.9956,72.7115,57.5023,DOWN,0
2004-03-09,77.2218,77.4643,76.5194,72.9236,57.6663,DOWN,0
2004-03-10,75.8636,77.3188,76.6746,73.1015,57.8229,DOWN,0
2004-03-11,73.9234,74.4569,76.4069,73.1991,57.9684,UP,1
2004-03-12,74.942,74.1174,76.0382,73.3223,58.1222,DOWN,0
2004-03-15,74.3017,74.7965,75.2505,73.4424,58.2708,DOWN,0
2004-03-16,74.1174,74.486,74.6296,73.5666,58.4238,UP,1
2004-03-17,75.4465,74.2532,74.5462,73.7295,58.5908,DOWN,0
2004-03-18,74.2144,75.2815,74.6044,73.8745,58.7489,DOWN,0
2004-03-19,72.6234,74.0689,74.1407,73.9727,58.9051,DOWN,0
2004-03-22,70.6347,71.6921,73.4073,74.0049,59.0521,UP,1
2004-03-23,71.3525,70.7996,72.8543,74.0572,59.1955,DOWN,0
2004-03-24,69.8392,71.207,71.7328,74.0794,59.3298,UP,1
2004-03-25,70.7317,69.9556,71.0363,74.1366,59.4651,DOWN,0
2004-03-26,69.9459,70.7317,70.5008,74.1772,59.5917,UP,1
2004-03-29,70.7705,69.9556,70.5279,74.2216,59.72,UP,1
2004-03-30,70.9354,70.7899,70.4445,74.1628,59.8483,UP,1
2004-03-31,71.5757,71.0615,70.7918,74.1533,59.9773,UP,1
2004-04-01,71.7406,71.6727,70.9936,74.1368,60.1096,UP,1
2004-04-02,75.6987,74.9808,72.1442,74.1993,60.262,UP,1
2004-04-05,77.2315,76.1547,73.4364,74.2955,60.4326,DOWN,0
2004-04-06,76.6882,76.7367,74.5869,74.3353,60.6009,DOWN,0
2004-04-07,76.4457,76.4457,75.5609,74.3993,60.7702,DOWN,0
2004-04-08,76.2614,77.0763,76.4651,74.5023,60.9383,UP,1
2004-04-12,76.8046,76.4942,76.6863,74.579,61.1081,DOWN,0
2004-04-13,76.3196,76.9308,76.5039,74.6211,61.2714,UP,1
2004-04-14,76.3972,75.6696,76.4457,74.6523,61.4372,DOWN,0
2004-04-15,76.1256,76.4942,76.3817,74.6628,61.5993,UP,1
2004-04-16,78.4247,77.5613,76.8143,74.7208,61.7704,DOWN,0
2004-04-19,78.4247,78.3374,77.1384,74.8079,61.941,DOWN,0
2004-04-20,77.0278,78.3374,77.28,74.8108,62.1075,UP,1
2004-04-21,79.6859,77.0278,77.9377,74.8931,62.2852,UP,1
2004-04-22,82.0045,80.6172,79.1135,75.0297,62.4747,DOWN,0
2004-04-23,80.3456,81.8784,79.4977,75.1087,62.6612,UP,1
2004-04-26,81.4903,81.0538,80.1108,75.2183,62.8488,DOWN,0
2004-04-27,78.3374,81.0053,80.3728,75.2814,63.0224,DOWN,0
2004-04-28,78.124,78.3374,80.0604,75.3401,63.1962,UP,1
2004-04-29,78.5315,78.0852,79.3658,75.4003,63.373,DOWN,0
2004-04-30,77.4643,78.5315,78.7895,75.4342,63.5452,UP,1
2004-05-03,79.6277,77.7069,78.417,75.5206,63.7241,UP,1
2004-05-04,79.7538,79.3852,78.7003,75.6224,63.903,UP,1
2004-05-05,81.3254,79.7441,79.3405,75.7513,64.0904,DOWN,0
2004-05-06,79.6568,80.2777,79.5656,75.8421,64.269,DOWN,0
2004-05-07,79.4046,79.5016,79.9537,75.941,64.4468,DOWN,0
2004-05-10,77.4158,78.774,79.5113,76.0217,64.6117,UP,1
2004-05-11,78.483,77.6098,79.2571,76.0732,64.7775,DOWN,0
2004-05-12,77.3673,77.6098,78.4655,76.1285,64.9333,UP,1
2004-05-13,78.8807,77.377,78.3103,76.2043,65.0913,UP,1
2004-05-14,79.521,78.6382,78.3336,76.2895,65.2568,UP,1
2004-05-17,79.5792,78.58,78.7662,76.3454,65.4228,UP,1
2004-05-18,80.4717,79.7441,79.164,76.39,65.5954,DOWN,0
2004-05-19,79.6568,80.7627,79.6219,76.4387,65.7636,UP,1
2004-05-20,79.6762,79.6568,79.781,76.515,65.9325,UP,1
2004-05-21,81.0538,80.1807,80.0875,76.6576,66.0932,DOWN,0
2004-05-24,79.2105,81.2478,80.0138,76.7429,66.2449,UP,1
2004-05-25,81.2478,78.4344,80.169,76.8819,66.4112,UP,1
2004-05-26,82.5575,81.0538,80.7492,77.0507,66.5857,UP,1
2004-05-27,82.6545,82.6351,81.3448,77.1948,66.7562,UP,1
2004-05-28,82.8,82.6545,81.6941,77.3665,66.9304,UP,1
2004-06-01,83.0425,82.5866,82.4605,77.5749,67.1062,UP,1
2004-06-02,84.5074,83.2851,83.1124,77.8524,67.2925,DOWN,0
2004-06-03,83.7992,84.1097,83.3607,78.1013,67.4745,UP,1
2004-06-04,84.4104,84.4977,83.7119,78.3927,67.6608,UP,1
2004-06-07,85.1283,84.8858,84.1776,78.6807,67.8523,UP,1
2004-06-08,85.1768,85.0798,84.6044,78.9853,68.0402,DOWN,0
2004-06-09,84.0612,85.1865,84.5152,79.2511,68.2238,UP,1
2004-06-10,84.5365,84.0612,84.6626,79.5231,68.41,DOWN,0
2004-06-14,84.4977,84.1582,84.6801,79.7816,68.5953,UP,1
2004-06-15,85.0216,85.2738,84.6588,80.0472,68.7841,DOWN,0
2004-06-16,84.2746,84.9343,84.4783,80.2187,68.9554,DOWN,0
2004-06-17,83.4306,84.2552,84.3522,80.3427,69.1216,UP,1
2004-06-18,83.6925,83.2851,84.1834,80.4828,69.2818,DOWN,0
2004-06-21,83.4306,83.6246,83.97,80.6225,69.4415,DOWN,0
2004-06-22,82.7321,83.4791,83.5121,80.7519,69.5952,UP,1
2004-06-23,84.4977,83.5276,83.5567,80.9057,69.7604,UP,1
2004-06-24,85.1283,84.8858,83.8962,81.0819,69.9255,UP,1
2004-06-25,85.3708,85.1283,84.2319,81.2614,70.0951,DOWN,0
2004-06-28,83.4306,85.6328,84.2319,81.4075,70.2571,UP,1
2004-06-29,84.5074,83.4306,84.587,81.5291,70.427,UP,1
2004-06-30,85.5648,84.9828,84.8004,81.6719,70.6007,DOWN,0
2004-07-01,84.9537,85.6619,84.7655,81.8305,70.771,DOWN,0
2004-07-02,84.0612,85.1477,84.5035,81.918,70.9358,UP,1
2004-07-06,85.0798,84.0612,84.8334,81.9795,71.0999,UP,1
2004-07-07,86.4865,85.0992,85.2292,82.1023,71.269,DOWN,0
2004-07-08,86.2439,86.4865,85.365,82.1974,71.4398,DOWN,0
2004-07-09,82.6642,86.2924,84.9071,82.2839,71.5903,DOWN,0
2004-07-12,80.3068,82.4702,84.1562,82.3275,71.7221,DOWN,0
2004-07-13,79.6471,80.5202,83.0697,82.3499,71.8497,UP,1
2004-07-14,80.462,79.6471,81.8648,82.4098,71.9859,DOWN,0
2004-07-15,80.1322,80.462,80.6424,82.4199,72.1172,DOWN,0
2004-07-16,74.9323,76.3972,79.0961,82.3235,72.2225,DOWN,0
2004-07-19,74.0689,76.3487,77.8485,82.1783,72.3255,UP,1
2004-07-20,75.6696,74.1659,77.053,82.0986,72.4337,DOWN,0
2004-07-21,73.5547,75.9121,75.6715,81.9816,72.529,DOWN,0
