ticker,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-01-31,97.75,97.75,99.35,94.4603,81.5285,UP,1
2020-02-04,99.05,99.01,98.932,94.6481,81.6747,UP,1
2020-02-06,99.75,99.75,98.812,94.8441,81.8257,DOWN,0
2020-02-07,98.64,98.64,98.758,95.1029,81.9707,UP,1
2020-02-11,99.2,99.2,98.878,95.3838,82.1154,DOWN,0
2020-02-12,99.075,99.075,99.143,95.6531,82.2605,DOWN,0
2020-02-13,96.85,96.85,98.703,95.7859,82.3873,UP,1
2020-02-18,97.825,97.825,98.318,95.9342,82.5236,UP,1
2020-02-21,99.0,99.0,98.39,96.1012,82.6614,DOWN,0
2020-02-27,90.85,91.4,96.72,96.2372,82.7521,DOWN,0
2020-02-28,87.25,86.74,94.355,96.2772,82.8314,UP,1
2020-03-02,90.8,89.925,93.145,96.3882,82.9294,DOWN,0
2020-03-03,90.8,90.8,91.74,96.4612,83.0199,UP,1
2020-03-04,96.15,96.214,91.17,96.6402,83.1456,UP,1
2020-03-05,97.5829,97.5829,92.5166,96.8238,83.2784,DOWN,0
2020-03-11,87.0,87.04,92.4666,96.7258,83.3627,DOWN,0
2020-03-12,79.66,81.2,90.2386,96.4229,83.4068,DOWN,0
2020-03-13,76.0,77.58,87.2786,96.0269,83.4415,UP,1
2020-03-17,81.5416,80.3988,84.3569,95.7437,83.509,DOWN,0
2020-03-18,77.75,77.75,80.3903,95.4027,83.5592,UP,1
2020-03-19,79.34,75.15,78.8583,95.1075,83.6142,UP,1
2020-03-20,81.3559,81.3559,79.1975,94.8576,83.6802,DOWN,0
2020-03-23,78.9041,78.9041,79.7783,94.5427,83.7352,UP,1
2020-03-24,82.3057,76.45,79.9311,94.3338,83.7805,DOWN,0
2020-03-25,80.05,82.71,80.3911,94.0168,83.8218,UP,1
2020-03-26,83.67,83.0,81.2571,93.8049,83.8629,UP,1
2020-03-27,85.1005,85.01,82.0061,93.592,83.9149,UP,1
2020-03-30,87.3682,87.5,83.6989,93.4223,83.9683,UP,1
2020-03-31,90.5,90.5,85.3377,93.3083,84.0443,DOWN,0
2020-04-01,85.4,88.6432,86.4077,93.0903,84.0816,DOWN,0
2020-04-07,85.05,85.09,86.6837,92.8513,84.1193,UP,1
2020-04-09,86.1,86.1,86.8836,92.6785,84.1626,UP,1
2020-04-13,94.97,91.01,88.404,92.6559,84.2494,UP,1
2020-04-14,96.46,94.95,89.596,92.6693,84.3552,UP,1
2020-04-15,96.75,96.75,91.866,92.6749,84.4695,DOWN,0
2020-04-16,96.75,97.7215,94.206,92.6979,84.5847,UP,1
2020-04-17,99.0,101.5,96.786,92.7329,84.7141,UP,1
2020-04-20,102.26,99.975,98.244,92.7289,84.8605,DOWN,0
2020-04-21,98.6,100.05,98.672,92.7179,84.9895,UP,1
2020-04-23,99.75,98.5,99.272,92.6919,85.1225,DOWN,0
2020-04-24,99.0,101.25,99.722,92.6519,85.2471,UP,1
2020-04-28,103.5,102.7,100.622,92.7219,85.3873,DOWN,0
2020-04-29,101.29,103.45,100.428,92.7177,85.513,UP,1
2020-04-30,106.3,106.0,101.968,92.8497,85.6545,DOWN,0
2020-05-01,104.75,103.785,102.968,92.9255,85.7861,UP,1
2020-05-04,105.25,104.0,104.218,93.026,85.9224,UP,1
2020-05-06,110.75,110.71,105.668,93.2182,86.0849,DOWN,0
2020-05-07,103.5,106.625,106.11,93.2812,86.2151,UP,1
2020-05-11,108.15,106.3701,106.48,93.466,86.3734,UP,1
2020-05-13,110.6709,107.5,107.6642,93.7074,86.5519,DOWN,0
2020-05-14,106.05,107.5393,107.8242,93.8734,86.7089,DOWN,0
2020-05-15,105.0,105.0,106.6742,93.9924,86.8649,UP,1
2020-05-18,108.674,106.04,107.709,94.1709,87.0446,DOWN,0
2020-05-19,107.3875,106.9,107.5565,94.3458,87.2148,UP,1
2020-05-20,109.375,107.7,107.2973,94.5493,87.3801,UP,1
2020-05-21,111.4,115.57,108.3673,94.7958,87.5569,DOWN,0
2020-05-22,110.6,110.01,109.4873,95.0708,87.7268,DOWN,0
2020-05-26,106.35,108.725,109.0225,95.2413,87.868,DOWN,0
2020-05-27,104.25,103.65,108.395,95.3463,87.9978,UP,1
2020-05-28,108.0,108.71,108.12,95.6893,88.1578,DOWN,0
2020-05-29,107.26,109.3,107.292,96.0895,88.3226,UP,1
2020-06-01,108.0,108.66,106.772,96.4335,88.4858,UP,1
2020-06-02,108.75,107.12,107.252,96.7925,88.6333,DOWN,0
2020-06-03,108.675,107.42,108.137,97.043,88.7797,UP,1
2020-06-04,109.21,109.71,108.379,97.2756,88.927,DOWN,0
2020-06-05,108.0,108.375,108.527,97.6956,89.054,DOWN,0
2020-06-08,106.46,104.125,108.219,98.2316,89.1803,DOWN,0
2020-06-09,105.67,106.46,107.603,98.825,89.3074,UP,1
2020-06-10,107.86,107.0,107.44,99.3513,89.457,DOWN,0
2020-06-11,103.46,106.5,106.29,99.8655,89.5823,UP,1
2020-06-12,103.86,105.0,105.462,100.3559,89.7179,UP,1
2020-06-15,105.025,107.05,105.175,100.8293,89.8692,UP,1
2020-06-16,107.2,110.17,105.481,101.3952,90.035,DOWN,0
2020-06-17,106.4,109.95,105.189,101.8771,90.1992,DOWN,0
2020-06-18,104.925,105.225,105.482,102.3746,90.3561,UP,1
2020-06-19,106.22,105.225,105.954,102.8256,90.5205,UP,1
2020-06-22,107.0,104.0,106.349,103.2636,90.6885,UP,1
2020-06-23,107.67,107.96,106.443,103.6696,90.8358,DOWN,0
2020-06-24,102.95,107.52,105.753,103.9186,90.9672,UP,1
2020-06-25,104.15,105.95,105.598,104.2936,91.1108,UP,1
2020-06-26,105.2,107.96,105.394,104.6966,91.2826,UP,1
2020-06-29,107.0,105.2,105.394,105.1146,91.4616,DOWN,0
2020-06-30,105.41,105.75,104.942,105.3234,91.6262,UP,1
2020-07-01,106.15,103.54,105.582,105.5172,91.81,UP,1
2020-07-02,106.89,108.55,106.13,105.72,91.9896,DOWN,0
2020-07-06,106.54,106.54,106.398,105.9158,92.1656,DOWN,0
2020-07-07,106.0,108.5,106.198,106.0558,92.3359,UP,1
2020-07-08,108.75,108.75,106.866,106.1856,92.5074,DOWN,0
2020-07-09,106.8,108.75,106.996,106.3496,92.671,DOWN,0
2020-07-10,106.6,110.25,106.938,106.4866,92.8055,DOWN,0
2020-07-13,106.1,107.9,106.85,106.6286,92.9438,UP,1
2020-07-14,106.25,106.2,106.9,106.6836,93.0763,UP,1
2020-07-15,116.68,110.45,108.486,106.9914,93.253,DOWN,0
2020-07-16,114.48,116.8,110.022,107.155,93.4181,UP,1
2020-07-17,120.85,115.0,112.872,107.477,93.6106,DOWN,0
2020-07-20,118.1,123.44,115.272,107.734,93.7915,DOWN,0
2020-07-21,115.435,119.57,117.109,107.8277,93.9632,DOWN,0
2020-07-22,112.665,114.3,116.306,108.011,94.1091,DOWN,0
2020-07-23,110.7,112.5,115.55,108.062,94.2519,UP,1
2020-07-24,111.33,111.75,113.646,108.0752,94.4023,UP,1
2020-07-27,112.38,112.0,112.502,108.2018,94.5557,UP,1
2020-07-28,112.76,114.39,111.967,108.357,94.6995,UP,1
2020-07-29,113.08,114.2,112.05,108.4452,94.8426,UP,1
2020-07-30,114.825,113.525,112.875,108.5939,94.9917,DOWN,0
2020-07-31,111.0,117.5,112.809,108.6264,95.1266,UP,1
2020-08-03,112.1,110.85,112.753,108.6404,95.2851,DOWN,0
2020-08-04,111.61,113.75,112.523,108.6606,95.4402,UP,1
2020-08-05,111.68,111.355,112.243,108.7672,95.5971,DOWN,0
2020-08-06,111.55,112.0,111.588,108.9132,95.7566,DOWN,0
2020-08-07,109.15,113.7,111.218,108.9362,95.9056,UP,1
2020-08-10,110.05,110.0,110.808,108.992,96.0578,DOWN,0
2020-08-11,109.08,110.425,110.302,109.0136,96.2033,UP,1
2020-08-12,112.54,113.35,110.474,109.0894,96.383,DOWN,0
2020-08-13,111.25,111.6,110.414,109.1409,96.5604,DOWN,0
2020-08-14,110.0,112.25,110.584,109.1567,96.7291,UP,1
2020-08-17,111.55,113.5,110.884,109.2277,96.913,UP,1
2020-08-18,112.56,114.3,111.58,109.3497,97.1005,UP,1
2020-08-19,113.66,114.26,111.804,109.5095,97.2988,DOWN,0
2020-08-20,113.56,113.0,112.266,109.6235,97.4864,DOWN,0
2020-08-21,110.8,108.98,112.426,109.7703,97.6767,UP,1
2020-08-24,112.49,112.84,112.614,109.9429,97.8489,UP,1
2020-08-25,114.45,116.25,112.992,110.1314,98.0261,DOWN,0
2020-08-26,112.73,114.315,112.806,110.242,98.1944,DOWN,0
2020-08-27,111.5,111.92,112.394,110.344,98.3559,DOWN,0
2020-08-28,110.7,111.6,112.374,110.4595,98.5089,UP,1
2020-08-31,112.0,113.0,112.276,110.5751,98.6619,DOWN,0
2020-09-01,110.36,113.02,111.458,110.6423,98.7985,UP,1
2020-09-02,111.95,110.1,111.302,110.7279,98.9492,DOWN,0
2020-09-03,107.73,110.0,110.548,110.8235,99.0856,DOWN,0
2020-09-04,106.0,109.17,109.608,110.8605,99.2018,UP,1
2020-09-08,109.95,109.5,109.198,110.9555,99.3376,DOWN,0
2020-09-09,106.89,105.66,108.504,110.9533,99.457,DOWN,0
2020-09-10,106.87,106.33,107.488,110.9825,99.5771,UP,1
2020-09-11,108.82,106.87,107.706,111.0359,99.7277,UP,1
2020-09-14,108.9,110.5,108.286,111.0761,99.8771,UP,1
2020-09-15,111.26,110.89,108.548,111.1705,100.0286,UP,1
2020-09-16,112.3,111.5,109.63,111.2965,100.1851,DOWN,0
2020-09-17,111.575,109.5,110.571,111.353,100.3395,UP,1
2020-09-18,112.9,112.8,111.387,111.475,100.5009,DOWN,0
2020-09-21,111.94,111.0,111.995,111.5818,100.6366,DOWN,0
2020-09-22,109.7924,112.0,111.7015,111.6556,100.755,UP,1
2020-09-23,112.0,113.43,111.6415,111.7706,100.8783,DOWN,0
2020-09-24,108.445,110.0,111.0155,111.6059,100.9897,UP,1
2020-09-25,110.37,110.16,110.5095,111.5237,101.1123,DOWN,0
2020-09-28,108.49,110.0,109.8195,111.2765,101.216,UP,1
2020-09-29,110.35,108.37,109.931,111.1215,101.3148,DOWN,0
2020-09-30,109.925,109.925,109.516,111.0113,101.4245,UP,1
2020-10-01,111.31,108.3,110.089,110.9842,101.5424,DOWN,0
2020-10-02,109.75,110.54,109.965,110.9652,101.6443,UP,1
2020-10-05,109.96,111.25,110.259,110.9378,101.7499,DOWN,0
2020-10-06,109.08,107.09,110.005,110.8718,101.8518,DOWN,0
2020-10-07,106.315,105.44,109.283,110.7429,101.9351,UP,1
2020-10-08,106.56,106.32,108.333,110.6125,102.0182,UP,1
2020-10-09,109.76,107.55,108.335,110.5112,102.1385,UP,1
2020-10-12,110.76,111.68,108.495,110.5064,102.2665,DOWN,0
2020-10-13,110.45,107.56,108.769,110.4734,102.3907,DOWN,0
2020-10-14,106.0,107.05,108.706,110.3612,102.4696,DOWN,0
2020-10-15,104.9,104.93,108.374,110.2256,102.5421,UP,1
2020-10-16,107.06,106.69,107.834,110.1358,102.6241,DOWN,0
2020-10-19,106.0413,107.8,106.8903,110.0737,102.7341,DOWN,0
2020-10-20,104.725,103.44,105.7453,109.9672,102.8315,DOWN,0
2020-10-21,104.0,104.0,105.3453,109.8656,102.9252,DOWN,0
2020-10-22,102.756,103.5,104.9165,109.6699,103.0032,UP,1
2020-10-23,105.21,105.21,104.5465,109.5491,103.0933,UP,1
2020-10-26,106.0,107.16,104.5382,109.4691,103.1813,DOWN,0
2020-10-27,105.65,106.5,104.7232,109.3511,103.25,DOWN,0
2020-10-28,101.39,105.0,104.2012,109.1277,103.283,UP,1
2020-10-29,103.36,101.5,104.322,108.9217,103.3208,DOWN,0
2020-10-30,102.96,102.96,103.872,108.7097,103.3571,DOWN,0
2020-11-02,99.84,101.96,102.64,108.4905,103.3823,UP,1
2020-11-03,104.31,104.54,102.372,108.3269,103.4333,UP,1
2020-11-04,109.45,107.65,103.984,108.2269,103.5113,UP,1
2020-11-05,110.65,111.945,105.442,108.1853,103.5913,UP,1
2020-11-06,111.5,112.46,107.15,108.1853,103.6851,DOWN,0
2020-11-09,108.2,109.55,108.822,108.1353,103.7466,UP,1
2020-11-10,113.96,111.35,110.752,108.1745,103.845,UP,1
2020-11-11,115.09,114.0,111.88,108.2691,103.9417,DOWN,0
2020-11-12,112.655,115.5,112.281,108.2832,104.0258,UP,1
2020-11-13,115.5,115.5,113.081,108.4386,104.1223,DOWN,0
2020-11-16,112.58,111.02,113.957,108.5702,104.2037,DOWN,0
2020-11-17,110.225,111.52,113.21,108.5757,104.2698,UP,1
2020-11-18,110.32,109.0,112.256,108.6443,104.3477,DOWN,0
2020-11-19,108.99,110.0,111.523,108.6867,104.4121,UP,1
2020-11-20,110.91,111.75,110.605,108.7285,104.4877,DOWN,0
2020-11-23,109.3675,110.5,109.9625,108.7378,104.5522,DOWN,0
2020-11-24,107.25,109.22,109.3675,108.6576,104.6105,DOWN,0
2020-11-25,105.48,106.18,108.3995,108.5212,104.6516,DOWN,0
2020-11-27,105.075,101.12,107.6165,108.3912,104.6647,DOWN,0
2020-11-30,104.09,104.62,106.2525,108.215,104.6894,UP,1
2020-12-01,105.1,104.09,105.399,108.0782,104.7097,UP,1
2020-12-02,106.5,104.95,105.249,108.0124,104.7372,DOWN,0
2020-12-03,105.75,107.0,105.303,107.8874,104.7659,UP,1
2020-12-04,106.04,106.5,105.496,107.8393,104.7886,UP,1
2020-12-07,108.25,106.05,106.328,107.7969,104.8314,UP,1
2020-12-08,109.1,108.4,107.128,107.8091,104.872,DOWN,0
2020-12-09,108.044,110.25,107.4368,107.763,104.9111,DOWN,0
2020-12-10,107.825,105.7,107.8518,107.721,104.9446,UP,1
2020-12-11,108.8,109.0,108.4038,107.6708,104.9868,DOWN,0
2020-12-14,101.54,99.5,107.0618,107.5066,105.0,DOWN,0
2020-12-15,100.12,101.495,105.2658,107.3098,105.0076,UP,1
2020-12-16,103.0,102.25,104.257,107.1882,105.0338,DOWN,0
2020-12-17,101.35,102.525,102.962,107.0889,105.0453,DOWN,0
2020-12-18,100.4,102.0,101.282,106.9657,105.0486,DOWN,0
2020-12-21,99.375,100.0,100.849,106.758,105.0522,DOWN,0
2020-12-22,98.74,97.05,100.573,106.5176,105.0499,UP,1
2020-12-23,99.0,98.325,99.773,106.2886,105.0496,DOWN,0
2020-12-24,97.86,97.05,99.075,106.1258,105.0546,UP,1
2020-12-28,100.0,101.6,98.995,106.0278,105.0655,DOWN,0
2020-12-29,100.0,102.88,99.12,105.8866,105.0705,UP,1
2020-12-30,101.13,103.0,99.598,105.7884,105.1219,DOWN,0
2020-12-31,101.0,103.0,99.998,105.7139,105.1906,UP,1
2021-01-04,102.25,99.93,100.876,105.6789,105.2479,DOWN,0
2021-01-05,101.875,98.95,101.251,105.6612,105.3033,DOWN,0
2021-01-06,101.2,101.88,101.491,105.581,105.3285,DOWN,0
2021-01-07,101.0,101.17,101.465,105.481,105.3456,DOWN,0
2021-01-08,100.26,100.35,101.317,105.3732,105.4119,UP,1
2021-01-11,102.84,100.0,101.435,105.4022,105.5278,DOWN,0
2021-01-12,101.0,103.0,101.26,105.355,105.6528,UP,1
2021-01-13,102.92,100.5,101.604,105.3542,105.7597,UP,1
2021-01-14,104.0,102.6,102.204,105.4374,105.8909,DOWN,0
2021-01-15,103.8,103.92,102.912,105.4272,106.0132,UP,1
2021-01-19,104.55,105.125,103.254,105.3292,106.1292,UP,1
2021-01-20,105.25,103.45,104.104,105.2212,106.2609,UP,1
2021-01-21,105.754,105.87,104.6708,105.1063,106.3782,UP,1
2021-01-22,106.9,105.75,105.2508,105.0803,106.5124,DOWN,0
2021-01-25,106.77,107.2,105.8448,104.9365,106.6279,UP,1
2021-01-26,110.0,110.75,106.9348,104.8347,106.7524,DOWN,0
2021-01-27,104.7,106.33,106.8248,104.6756,106.8391,DOWN,0
2021-01-28,104.01,105.59,106.476,104.4458,106.9066,UP,1
2021-01-29,104.5,106.0,105.996,104.2842,107.0021,DOWN,0
2021-02-01,100.48,103.76,104.738,104.0893,107.0793,UP,1
2021-02-02,100.89,102.83,102.916,103.9007,107.1532,DOWN,0
2021-02-03,100.49,100.0,102.074,103.7307,107.1808,UP,1
2021-02-04,102.14,102.58,101.7,103.5553,107.2092,DOWN,0
2021-02-05,100.0,101.86,100.8,103.368,107.2255,UP,1
2021-02-08,100.03,98.2,100.71,103.2236,107.2419,UP,1
2021-02-09,101.42,98.35,100.816,103.1424,107.254,DOWN,0
2021-02-10,101.32,100.075,100.982,103.0673,107.2493,DOWN,0
2021-02-11,100.92,102.5,100.738,103.0039,107.2609,UP,1
2021-02-12,102.98,102.0,101.334,102.9615,107.277,DOWN,0
2021-02-16,101.92,103.0,101.712,102.8699,107.2916,UP,1
2021-02-17,102.0,100.85,101.828,102.7949,107.2841,UP,1
2021-02-18,102.95,103.92,102.154,102.7331,107.2924,DOWN,0
2021-02-19,100.0,101.5,101.97,102.5681,107.2609,UP,1
2021-02-22,102.22,101.52,101.818,102.4305,107.2483,DOWN,0
2021-02-23,98.64,101.0,101.162,102.2424,107.2152,UP,1
2021-02-24,98.9,98.0,100.542,102.0639,107.156,DOWN,0
2021-02-25,96.35,98.0,99.222,101.8149,107.1202,UP,1
2021-02-26,97.3,97.675,98.682,101.7301,107.066,UP,1
2021-03-01,97.92,97.815,97.822,101.6861,107.0022,DOWN,0
2021-03-02,97.46,96.1,97.586,101.5753,106.9593,DOWN,0
2021-03-03,95.62,95.62,96.93,101.4607,106.9124,DOWN,0
2021-03-04,94.71,95.0,96.602,101.3469,106.8426,UP,1
2021-03-05,96.47,96.4,96.436,101.2888,106.788,UP,1
2021-03-08,97.17,93.65,96.286,101.2574,106.727,UP,1
2021-03-09,99.67,98.0,96.728,101.2708,106.6683,DOWN,0
2021-03-10,99.65,100.0,97.534,101.3066,106.6136,DOWN,0
2021-03-11,96.75,96.5,97.942,101.2416,106.5656,UP,1
2021-03-12,97.02,94.54,98.052,101.182,106.5294,DOWN,0
2021-03-15,97.0,97.05,98.018,101.0994,106.4744,UP,1
2021-03-16,98.58,98.05,97.8,101.051,106.431,UP,1
2021-03-17,100.65,98.5,98.0,101.019,106.3943,DOWN,0
2021-03-18,100.45,100.57,98.74,100.9905,106.3528,DOWN,0
2021-03-19,99.6,100.42,99.256,100.9585,106.3074,UP,1
2021-03-22,101.48,98.1,100.152,100.9681,106.2687,DOWN,0
2021-03-23,98.5,100.05,100.136,100.9329,106.2212,UP,1
2021-03-24,99.42,99.57,99.89,100.8645,106.186,UP,1
2021-03-25,99.68,97.95,99.736,100.8381,106.1561,UP,1
2021-03-26,100.67,99.72,99.95,100.7931,106.1201,DOWN,0
2021-03-29,100.0,101.02,99.654,100.7131,106.1028,DOWN,0
2021-03-30,99.99,98.33,99.952,100.6369,106.0835,UP,1
2021-03-31,100.85,98.1,100.238,100.5629,106.0626,DOWN,0
2021-04-01,97.55,101.44,99.812,100.4089,106.0144,UP,1
2021-04-05,100.0,99.92,99.678,100.2938,105.9824,DOWN,0
2021-04-06,98.369,97.0,99.3518,100.1232,105.9496,DOWN,0
2021-04-07,95.26,95.0,98.4058,99.893,105.8948,UP,1
2021-04-08,100.02,97.65,98.2398,99.6934,105.8599,UP,1
2021-04-09,101.34,100.1,98.9978,99.6262,105.8282,DOWN,0
2021-04-12,99.32,99.45,98.8618,99.5324,105.8101,DOWN,0
2021-04-13,99.24,96.45,99.036,99.4272,105.7855,DOWN,0
2021-04-14,99.02,98.2,99.788,99.398,105.7546,UP,1
2021-04-15,102.0,100.35,100.184,99.4202,105.7296,DOWN,0
2021-04-16,100.5,101.92,100.016,99.4204,105.7051,UP,1
2021-04-19,101.771,103.0,100.5062,99.413,105.6832,UP,1
2021-04-20,103.75,106.0,101.4082,99.488,105.6675,UP,1
2021-04-21,107.1,104.4,103.0242,99.6294,105.6703,DOWN,0
2021-04-22,106.12,106.32,103.8482,99.7234,105.6709,UP,1
2021-04-23,106.17,106.27,104.9822,99.8204,105.658,DOWN,0
2021-04-26,105.7,104.82,105.768,99.916,105.6525,DOWN,0
2021-04-27,105.62,105.92,106.142,99.9688,105.6476,DOWN,0
2021-04-28,104.544,105.2,105.6308,100.0213,105.6398,DOWN,0
2021-04-29,104.4,104.0,105.2868,100.0693,105.6305,UP,1
2021-04-30,107.84,107.1,105.6208,100.1671,105.5863,UP,1
2021-05-03,107.92,107.85,106.0648,100.3255,105.5535,DOWN,0
2021-05-04,107.21,107.21,106.3828,100.4253,105.4853,DOWN,0
2021-05-05,105.27,105.34,106.528,100.5579,105.4212,UP,1
2021-05-06,106.92,107.9,107.032,100.7183,105.3786,UP,1
2021-05-07,108.4,107.45,107.144,100.9593,105.3573,DOWN,0
2021-05-10,107.38,109.08,107.036,101.1609,105.3407,UP,1
2021-05-11,108.97,108.97,107.388,101.3819,105.3289,UP,1
2021-05-12,109.3,108.075,108.194,101.6187,105.3135,DOWN,0
2021-05-13,108.36,109.235,108.482,101.8735,105.2915,UP,1
2021-05-14,110.66,108.52,108.934,102.1925,105.2794,UP,1
2021-05-17,112.12,111.0,109.882,102.5055,105.2659,DOWN,0
2021-05-18,110.73,112.92,110.234,102.7767,105.2645,UP,1
2021-05-19,112.92,112.92,110.958,103.0417,105.2686,UP,1
2021-05-20,114.0,113.0,112.086,103.3287,105.2806,UP,1
2021-05-21,117.0,113.76,113.354,103.7337,105.3072,DOWN,0
2021-05-24,116.92,113.89,114.314,104.1317,105.334,DOWN,0
2021-05-25,115.8,115.72,115.328,104.5077,105.3673,DOWN,0
2021-05-26,115.8,115.8,115.904,104.8521,105.396,DOWN,0
2021-05-27,110.75,114.49,115.254,105.0541,105.4044,UP,1
2021-05-28,116.26,116.72,115.106,105.3703,105.423,DOWN,0
2021-06-01,110.75,112.45,113.872,105.5933,105.4205,UP,1
2021-06-02,113.67,113.67,113.446,105.8371,105.4388,DOWN,0
2021-06-03,112.0,112.92,112.686,106.1071,105.4411,UP,1
2021-06-04,113.92,113.75,113.32,106.3971,105.4479,DOWN,0
2021-06-07,112.5,112.05,112.568,106.6535,105.4421,UP,1
2021-06-08,113.76,113.82,113.17,106.9153,105.4431,UP,1
2021-06-09,114.0,113.9,113.236,107.1953,105.4591,UP,1
2021-06-10,117.0,116.937,114.236,107.5355,105.4816,UP,1
2021-06-11,117.92,118.0,115.036,107.8769,105.499,DOWN,0
2021-06-14,115.64,118.0,115.664,108.2387,105.5135,UP,1
2021-06-15,118.84,118.92,116.68,108.6155,105.5502,UP,1
2021-06-16,119.06,119.67,117.692,109.0293,105.592,DOWN,0
2021-06-17,116.6,117.35,117.612,109.4561,105.615,DOWN,0
2021-06-18,115.68,113.94,117.164,109.7693,105.6416,UP,1
2021-06-21,118.57,118.57,117.75,110.1139,105.6747,DOWN,0
2021-06-22,115.23,114.34,117.028,110.4321,105.7122,UP,1
2021-06-23,116.225,115.13,116.461,110.7718,105.7633,UP,1
2021-06-24,118.49,117.215,116.839,111.1612,105.806,UP,1
2021-06-25,118.52,118.44,117.407,111.4916,105.8642,UP,1
2021-06-28,118.74,119.0,117.441,111.8564,105.9235,UP,1
2021-06-29,121.42,118.24,118.679,112.2494,105.9865,DOWN,0
2021-06-30,121.32,121.01,119.698,112.6008,106.0486,DOWN,0
2021-07-01,120.11,122.11,120.022,112.861,106.0929,UP,1
2021-07-02,121.275,121.17,120.573,113.1641,106.1378,UP,1
2021-07-06,121.68,122.92,121.161,113.4743,106.1883,DOWN,0
2021-07-07,120.2,121.52,120.917,113.7643,106.2248,DOWN,0
2021-07-08,118.07,120.49,120.267,114.0133,106.2554,UP,1
2021-07-09,118.75,122.92,119.995,114.2974,106.3002,UP,1
2021-07-12,119.55,121.82,119.65,114.6004,106.338,UP,1
2021-07-13,121.82,124.95,119.678,114.88,106.4049,DOWN,0
2021-07-14,121.17,119.93,119.872,115.145,106.4589,DOWN,0
2021-07-15,116.12,118.37,119.482,115.3232,106.497,DOWN,0
2021-07-16,115.57,115.26,118.846,115.5292,106.5231,DOWN,0
2021-07-19,112.08,115.33,117.352,115.6324,106.5339,UP,1
2021-07-20,116.2,116.12,116.228,115.7884,106.5583,DOWN,0
2021-07-21,115.055,117.11,115.005,115.9419,106.5849,UP,1
2021-07-22,117.22,116.0,115.225,116.1069,106.6212,UP,1
2021-07-23,118.04,116.77,115.719,116.2817,106.666,DOWN,0
2021-07-26,113.34,118.0,115.971,116.3813,106.7011,UP,1
2021-07-27,114.35,113.92,115.601,116.4551,106.74,UP,1
2021-07-28,115.66,115.66,115.722,116.5259,106.7695,UP,1
2021-07-29,116.73,117.42,115.624,116.6459,106.7994,DOWN,0
2021-07-30,114.11,115.92,114.838,116.6697,106.8177,UP,1
2021-08-02,115.33,111.76,115.236,116.6963,106.8643,UP,1
2021-08-03,115.4875,116.78,115.4635,116.6661,106.9173,UP,1
2021-08-04,116.56,120.3,115.6435,116.6589,106.9648,DOWN,0
2021-08-05,114.98,118.24,115.2935,116.6425,107.0095,DOWN,0
2021-08-06,113.8574,114.45,115.243,116.6036,107.0551,DOWN,0
2021-08-09,112.1,111.36,114.597,116.6306,107.0956,UP,1
2021-08-10,113.92,113.92,114.2835,116.5838,107.1514,DOWN,0
2021-08-11,112.92,111.6,113.5555,116.6272,107.19,UP,1
2021-08-12,115.5,113.06,113.6595,116.6638,107.2375,UP,1
2021-08-13,117.03,116.67,114.294,116.7644,107.2944,UP,1
2021-08-16,117.92,117.03,115.458,116.8444,107.377,UP,1
2021-08-17,118.18,118.13,116.31,116.958,107.4511,UP,1
2021-08-18,118.5,118.13,117.426,117.0528,107.5288,UP,1
2021-08-19,119.92,119.34,118.31,117.1712,107.6292,DOWN,0
2021-08-20,119.25,119.25,118.754,117.2162,107.7039,DOWN,0
2021-08-23,117.06,119.25,118.582,117.199,107.742,DOWN,0
2021-08-25,116.68,117.2,118.282,117.2198,107.7721,UP,1
2021-08-26,117.26,118.0,118.034,117.1882,107.8009,DOWN,0
2021-08-27,115.9001,118.0,117.23,117.125,107.8394,UP,1
2021-08-30,116.855,118.4,116.751,117.1301,107.8539,DOWN,0
2021-08-31,116.15,118.22,116.569,117.1395,107.8592,UP,1
2021-09-01,117.99,117.09,116.831,117.1279,107.8859,UP,1
2021-09-02,119.1,118.18,117.199,117.2053,107.9039,DOWN,0
2021-09-03,119.08,114.85,117.835,117.2624,107.9364,DOWN,0
2021-09-07,115.5,116.45,117.564,117.2026,107.9628,DOWN,0
2021-09-08,114.92,114.92,117.318,117.1306,107.9858,DOWN,0
2021-09-09,112.1,113.76,116.14,116.9978,108.0013,UP,1
2021-09-10,113.0,112.77,114.92,116.8294,108.0118,UP,1
2021-09-13,114.89,109.76,114.082,116.7008,108.0394,DOWN,0
2021-09-14,113.76,111.64,113.734,116.5738,108.0719,UP,1
2021-09-15,113.77,116.75,113.504,116.4237,108.1134,DOWN,0
2021-09-16,111.56,113.92,113.396,116.2213,108.1458,UP,1
2021-09-17,111.92,112.505,113.18,116.0557,108.185,UP,1
2021-09-20,115.33,112.0,113.268,116.0009,108.2361,UP,1
2021-09-21,119.27,117.08,114.37,116.0113,108.3,DOWN,0
2021-09-22,116.84,119.92,114.984,115.9571,108.3554,UP,1
2021-09-23,119.2,118.485,116.512,115.9047,108.4212,UP,1
2021-09-24,122.3,120.0,118.588,115.9273,108.4915,DOWN,0
2021-09-28,116.45,114.47,118.812,115.9339,108.5282,UP,1
2021-09-29,118.78,118.0,118.714,115.9981,108.5819,UP,1
