ticker,FMC US Equity,FMC US Equity,FMC US Equity,FMC US Equity,FMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-04-17,6.6154,6.6445,6.3001,6.8019,6.1062,UP,1
2000-04-18,6.8776,6.6736,6.2955,6.8077,6.1211,DOWN,0
2000-04-19,6.7611,6.8631,6.2901,6.7582,6.1354,DOWN,0
2000-04-20,6.7246,6.7319,6.2834,6.7305,6.1519,UP,1
2000-04-24,6.7538,6.7538,6.2765,6.7465,6.1702,DOWN,0
2000-04-25,6.7174,6.7538,6.2697,6.7669,6.1897,UP,1
2000-04-26,6.7392,6.7028,6.2638,6.7392,6.2084,UP,1
2000-04-27,6.7975,6.7465,6.2578,6.7465,6.2254,DOWN,0
2000-04-28,6.7829,6.8194,6.2518,6.7582,6.2445,UP,1
2000-05-01,6.8194,6.7829,6.2455,6.7713,6.2627,UP,1
2000-05-02,6.8995,6.8194,6.2401,6.8077,6.2861,DOWN,0
2000-05-03,6.8048,6.8776,6.2343,6.8208,6.3062,DOWN,0
2000-05-04,6.6809,6.6154,6.228,6.7975,6.3274,UP,1
2000-05-05,6.7816,6.6591,6.2222,6.7972,6.35,UP,1
2000-05-08,6.8995,6.8048,6.2171,6.8133,6.3791,DOWN,0
2000-05-09,6.8776,6.8776,6.2111,6.8089,6.4071,DOWN,0
2000-05-10,6.7975,6.8631,6.2045,6.8074,6.4304,DOWN,0
2000-05-11,6.7756,6.7975,6.1975,6.8264,6.4526,UP,1
2000-05-12,6.9505,6.8776,6.1914,6.8602,6.4792,UP,1
2000-05-15,7.1399,6.9505,6.1865,6.9082,6.5072,UP,1
2000-05-16,7.3294,7.1472,6.182,6.9986,6.5419,UP,1
2000-05-17,7.4314,7.2856,6.1787,7.1254,6.5811,DOWN,0
2000-05-18,7.3439,7.4386,6.1763,7.239,6.6155,DOWN,0
2000-05-19,7.3366,7.4314,6.1729,7.3162,6.6481,UP,1
2000-05-22,7.4824,7.4022,6.1701,7.3847,6.6856,UP,1
2000-05-23,7.5552,7.4824,6.1679,7.4299,6.7242,UP,1
2000-05-24,7.6936,7.5625,6.1671,7.4824,6.7634,DOWN,0
2000-05-25,7.5552,7.7228,6.1656,7.5246,6.7919,DOWN,0
2000-05-26,7.3512,7.5479,6.1629,7.5275,6.8081,DOWN,0
2000-05-30,7.0816,7.3804,6.1583,7.4474,6.8268,DOWN,0
2000-05-31,7.0816,7.1399,6.1545,7.3527,6.8443,UP,1
2000-06-01,7.2055,7.1254,6.1511,7.255,6.862,DOWN,0
2000-06-02,7.1909,7.2055,6.1481,7.1822,6.8823,DOWN,0
2000-06-05,6.9796,7.1691,6.1444,7.1079,6.8971,UP,1
2000-06-06,7.0889,6.9796,6.1412,7.1093,6.9142,DOWN,0
2000-06-07,6.9068,7.1035,6.1373,7.0744,6.9296,UP,1
2000-06-08,7.0889,6.9359,6.1354,7.051,6.9432,UP,1
2000-06-09,7.3148,7.0962,6.1352,7.0758,6.9602,UP,1
2000-06-12,7.3294,7.3148,6.1361,7.1458,6.9748,DOWN,0
2000-06-13,7.2784,7.2711,6.1378,7.1836,6.9887,UP,1
2000-06-14,7.3439,7.2784,6.1397,7.2711,7.0013,DOWN,0
2000-06-15,7.1764,7.3439,6.1416,7.2886,7.0105,UP,1
2000-06-16,7.1795,7.1545,6.1426,7.2615,7.0211,DOWN,0
2000-06-19,6.9505,7.1764,6.1422,7.1857,7.0238,DOWN,0
2000-06-20,6.9286,6.9359,6.1411,7.1158,7.0278,UP,1
2000-06-21,7.0452,6.9359,6.1419,7.0561,7.0368,DOWN,0
2000-06-22,6.9724,7.0525,6.1431,7.0153,7.0393,DOWN,0
2000-06-23,6.8922,6.9796,6.1445,6.9578,7.0369,DOWN,0
2000-06-26,6.7975,6.8922,6.146,6.9272,7.0356,UP,1
2000-06-27,6.9869,6.7902,6.1488,6.9388,7.0419,DOWN,0
2000-06-28,6.9419,6.9942,6.1521,6.9182,7.0484,DOWN,0
2000-06-29,6.8485,6.9432,6.1553,6.8934,7.0478,DOWN,0
2000-06-30,6.7656,6.8558,6.1586,6.8681,7.0479,UP,1
2000-07-03,7.0962,6.7684,6.1642,6.9278,7.0554,DOWN,0
2000-07-05,6.8011,7.0962,6.1689,6.8907,7.0563,UP,1
2000-07-06,6.8558,6.8266,6.1748,6.8735,7.0591,UP,1
2000-07-07,6.8849,6.8776,6.1813,6.8807,7.062,UP,1
2000-07-10,6.9432,6.8922,6.1885,6.9163,7.0649,UP,1
2000-07-11,7.1764,6.9651,6.1974,6.9323,7.0728,DOWN,0
2000-07-12,7.1254,7.1691,6.2054,6.9971,7.0789,DOWN,0
2000-07-13,7.1254,7.1108,6.2139,7.051,7.0834,DOWN,0
2000-07-14,7.0452,7.1545,6.2218,7.0831,7.0882,UP,1
2000-07-17,7.0489,7.0452,6.2289,7.1042,7.0956,UP,1
2000-07-18,7.0671,7.0598,6.237,7.0824,7.1013,DOWN,0
2000-07-19,6.8485,7.0962,6.2447,7.027,7.1003,UP,1
2000-07-20,6.8776,6.9359,6.2527,6.9775,7.1003,DOWN,0
2000-07-21,6.8194,6.8485,6.2607,6.9323,7.1007,UP,1
2000-07-24,6.8776,6.8339,6.2688,6.898,7.1028,UP,1
2000-07-25,7.0816,6.9068,6.2779,6.901,7.1054,DOWN,0
2000-07-26,7.0525,7.0816,6.2865,6.9418,7.1036,UP,1
2000-07-27,7.2274,7.0379,6.2967,7.0117,7.1016,DOWN,0
2000-07-28,7.1399,7.1982,6.3069,7.0758,7.0958,DOWN,0
2000-07-31,7.0234,7.1108,6.3174,7.105,7.0893,UP,1
2000-08-01,7.0816,7.0525,6.3295,7.105,7.0842,DOWN,0
2000-08-02,6.9214,7.1108,6.339,7.0787,7.073,UP,1
2000-08-03,7.1035,6.9359,6.3507,7.054,7.064,UP,1
2000-08-04,7.2638,7.1035,6.3636,7.0787,7.0554,UP,1
2000-08-07,7.3876,7.2565,6.3772,7.1516,7.052,UP,1
2000-08-08,7.4532,7.4168,6.3906,7.2259,7.0541,DOWN,0
2000-08-09,7.4459,7.4532,6.4037,7.3308,7.0614,UP,1
2000-08-10,7.4678,7.4896,6.4179,7.4037,7.0691,UP,1
2000-08-11,7.6827,7.4678,6.4328,7.4875,7.0786,DOWN,0
2000-08-14,7.6281,7.6499,6.4475,7.5355,7.0874,UP,1
2000-08-15,7.6499,7.6499,6.462,7.5749,7.1008,UP,1
2000-08-16,7.7009,7.6645,6.476,7.6259,7.113,UP,1
2000-08-17,7.8321,7.7228,6.49,7.6987,7.1315,DOWN,0
2000-08-18,7.7155,7.8102,6.5028,7.7053,7.1441,DOWN,0
2000-08-21,7.6791,7.6936,6.515,7.7155,7.1513,UP,1
2000-08-22,7.7665,7.6791,6.5279,7.7388,7.1601,UP,1
2000-08-23,7.7738,7.7519,6.5402,7.7534,7.17,UP,1
2000-08-24,7.9268,7.7738,6.553,7.7723,7.1817,DOWN,0
2000-08-25,7.8904,7.9122,6.5655,7.8073,7.1959,UP,1
2000-08-28,7.9705,7.8831,6.5785,7.8656,7.2118,DOWN,0
2000-08-29,7.8976,7.9486,6.5911,7.8918,7.2307,DOWN,0
2000-08-30,7.8831,7.9049,6.6034,7.9137,7.2498,UP,1
2000-08-31,7.9049,7.8685,6.6153,7.9093,7.267,UP,1
2000-09-01,7.9559,7.9122,6.627,7.9224,7.2867,UP,1
2000-09-05,8.0871,7.9559,6.6395,7.9457,7.3105,UP,1
2000-09-06,8.2692,8.0871,6.6533,8.02,7.34,UP,1
2000-09-07,8.3202,8.1599,6.6675,8.1075,7.3666,DOWN,0
2000-09-08,8.2255,8.3639,6.6812,8.1716,7.3923,UP,1
2000-09-11,8.2656,8.2182,6.6951,8.2335,7.4207,UP,1
2000-09-12,8.3202,8.3202,6.7092,8.2801,7.4518,DOWN,0
2000-09-13,8.2109,8.3348,6.7227,8.2685,7.474,DOWN,0
2000-09-14,8.0871,8.2182,6.7348,8.2218,7.4998,DOWN,0
2000-09-15,7.8029,7.9851,6.7457,8.1373,7.5187,DOWN,0
2000-09-18,7.5406,7.8102,6.756,7.9923,7.5318,DOWN,0
2000-09-19,7.5042,7.6572,6.765,7.8292,7.543,UP,1
2000-09-20,7.5115,7.6354,6.7744,7.6893,7.5497,UP,1
2000-09-21,7.6281,7.5042,6.7854,7.5975,7.5598,DOWN,0
2000-09-22,7.5406,7.6062,6.7949,7.545,7.5681,DOWN,0
2000-09-25,7.5188,7.5479,6.8055,7.5406,7.5776,UP,1
2000-09-26,7.5916,7.5334,6.816,7.5581,7.5884,UP,1
2000-09-27,7.7009,7.5771,6.8268,7.596,7.6011,DOWN,0
2000-09-28,7.7009,7.6791,6.8345,7.6106,7.6182,UP,1
2000-09-29,7.8175,7.7009,6.8445,7.666,7.637,DOWN,0
2000-10-02,7.6645,7.7956,6.8525,7.6951,7.6539,UP,1
2000-10-03,7.9705,7.6936,6.8616,7.7709,7.6757,DOWN,0
2000-10-04,7.9122,7.9705,6.8711,7.8131,7.6923,DOWN,0
2000-10-05,7.7738,7.9268,6.8797,7.8277,7.7068,UP,1
2000-10-06,7.9268,7.7956,6.8889,7.8496,7.7207,UP,1
2000-10-09,8.0433,8.0433,6.8975,7.9253,7.7388,DOWN,0
2000-10-10,8.0215,8.0433,6.9059,7.9355,7.7588,UP,1
2000-10-11,8.0433,8.1016,6.9136,7.9617,7.778,DOWN,0
2000-10-12,7.9413,8.0288,6.9205,7.9953,7.7984,DOWN,0
2000-10-13,7.8321,7.9122,6.927,7.9763,7.813,UP,1
2000-10-16,7.9923,7.8175,6.9335,7.9661,7.8275,DOWN,0
2000-10-17,7.7738,7.9923,6.9403,7.9166,7.8353,DOWN,0
2000-10-18,7.7519,7.7665,6.9474,7.8583,7.8412,UP,1
2000-10-19,7.8685,7.7228,6.9545,7.8437,7.8497,UP,1
2000-10-20,8.0579,7.8394,6.9626,7.8889,7.8615,DOWN,0
2000-10-23,7.9705,8.0579,6.9703,7.8845,7.8673,UP,1
2000-10-24,8.0433,7.9705,6.9772,7.9384,7.8756,UP,1
2000-10-25,8.0725,8.1308,6.9838,8.0025,7.884,UP,1
2000-10-26,8.0943,8.1016,6.9899,8.0477,7.8919,DOWN,0
2000-10-27,7.9632,8.1016,6.995,8.0288,7.8945,UP,1
2000-10-30,8.3348,7.9413,7.002,8.1016,7.9069,UP,1
2000-10-31,8.8593,8.5096,7.0121,8.2648,7.9305,UP,1
2000-11-01,8.9103,8.8448,7.0234,8.4324,7.9534,DOWN,0
2000-11-02,8.8156,8.9322,7.0351,8.5767,7.9742,UP,1
2000-11-03,8.8666,8.8156,7.0472,8.7573,7.993,DOWN,0
2000-11-06,8.6189,8.8375,7.0584,8.8142,8.0076,UP,1
2000-11-07,8.7209,8.5388,7.071,8.7865,8.0226,DOWN,0
2000-11-08,8.6043,8.7282,7.0821,8.7253,8.0367,DOWN,0
2000-11-09,8.4076,8.6116,7.0919,8.6437,8.0472,DOWN,0
2000-11-10,8.3858,8.4222,7.1026,8.5475,8.0568,DOWN,0
2000-11-13,8.3275,8.3858,7.1129,8.4892,8.0643,UP,1
2000-11-14,8.4513,8.3348,7.1237,8.4353,8.0715,UP,1
2000-11-15,8.5898,8.4659,7.1355,8.4324,8.078,DOWN,0
2000-11-16,8.3712,8.5533,7.146,8.4251,8.079,UP,1
2000-11-17,8.4732,8.3931,7.1577,8.4426,8.0839,DOWN,0
2000-11-20,8.2692,8.3785,7.1684,8.4309,8.084,UP,1
2000-11-21,8.3348,8.2911,7.1798,8.4076,8.0843,DOWN,0
2000-11-22,8.2765,8.3931,7.1917,8.345,8.0856,UP,1
2000-11-24,8.3348,8.2619,7.2042,8.3377,8.0906,DOWN,0
2000-11-27,8.2619,8.3785,7.2168,8.2954,8.0997,UP,1
2000-11-28,8.3931,8.3348,7.2297,8.3202,8.1168,DOWN,0
2000-11-29,8.2619,8.3348,7.2413,8.3056,8.1319,DOWN,0
2000-11-30,7.9122,8.2473,7.2518,8.2328,8.14,UP,1
2000-12-01,7.9486,7.9413,7.262,8.1555,8.1464,UP,1
2000-12-04,8.1672,7.9705,7.2741,8.1366,8.1589,UP,1
2000-12-05,8.2911,8.1672,7.2866,8.1162,8.1743,UP,1
2000-12-06,8.4295,8.3639,7.3006,8.1497,8.1911,DOWN,0
2000-12-07,8.2546,8.4222,7.3136,8.2182,8.2022,DOWN,0
2000-12-08,8.1016,8.2546,7.3269,8.2488,8.2102,DOWN,0
2000-12-11,8.0652,8.1453,7.3399,8.2284,8.2151,UP,1
2000-12-12,8.1308,8.0798,7.3524,8.1963,8.2245,DOWN,0
2000-12-13,8.0725,8.1308,7.3644,8.1249,8.2265,DOWN,0
2000-12-14,7.9049,8.0798,7.3758,8.055,8.2264,DOWN,0
2000-12-15,7.7301,7.8539,7.3858,7.9807,8.2255,UP,1
2000-12-18,7.8758,7.7374,7.3972,7.9428,8.2245,UP,1
2000-12-19,7.9122,7.8831,7.4094,7.8991,8.2218,DOWN,0
2000-12-20,7.7592,7.8685,7.4201,7.8364,8.2166,UP,1
2000-12-21,7.8102,7.8029,7.4306,7.8175,8.2119,DOWN,0
2000-12-22,7.7665,7.7811,7.4414,7.8248,8.2084,UP,1
2000-12-26,7.9122,7.7956,7.4528,7.8321,8.21,UP,1
2000-12-27,8.0652,7.9268,7.4645,7.8627,8.2115,UP,1
2000-12-28,8.3421,8.1308,7.4755,7.9792,8.2229,UP,1
2000-12-29,8.3566,8.3348,7.4846,8.0885,8.235,DOWN,0
2001-01-02,8.0433,8.3275,7.4941,8.1439,8.2385,UP,1
2001-01-03,8.3056,8.1235,7.5046,8.2226,8.2434,UP,1
2001-01-04,8.4878,8.3056,7.5154,8.3071,8.2538,UP,1
2001-01-05,8.5242,8.5679,7.5271,8.3435,8.2634,UP,1
2001-01-08,8.6189,8.5169,7.5391,8.396,8.2743,DOWN,0
2001-01-09,8.4951,8.5096,7.5504,8.4863,8.2823,UP,1
2001-01-10,8.7865,8.4659,7.5636,8.5825,8.2988,DOWN,0
2001-01-11,8.4951,8.7865,7.574,8.5839,8.302,UP,1
2001-01-12,8.6408,8.4951,7.5849,8.6073,8.2976,UP,1
2001-01-16,8.6553,8.4513,7.5952,8.6145,8.2925,DOWN,0
2001-01-17,8.5825,8.6845,7.6052,8.632,8.2879,DOWN,0
2001-01-18,8.4513,8.5898,7.6139,8.565,8.2795,DOWN,0
2001-01-19,8.4076,8.4513,7.6223,8.5475,8.2753,DOWN,0
2001-01-22,8.1672,8.3785,7.6299,8.4528,8.2642,UP,1
2001-01-23,8.2401,8.1599,7.6371,8.3697,8.257,DOWN,0
2001-01-24,8.0361,8.2182,7.6436,8.2605,8.2495,DOWN,0
2001-01-25,8.0142,8.0433,7.6507,8.173,8.2421,DOWN,0
2001-01-26,7.9923,8.0433,7.6564,8.09,8.2354,UP,1
2001-01-29,8.0433,8.0259,7.6616,8.0652,8.2272,UP,1
2001-01-30,8.1249,8.02,7.6679,8.0422,8.2179,UP,1
2001-01-31,8.2019,8.1249,7.6755,8.0753,8.2146,UP,1
2001-02-01,8.2893,8.3173,7.6839,8.1304,8.2109,UP,1
2001-02-02,8.4059,8.3115,7.6915,8.2131,8.2136,UP,1
2001-02-05,8.5201,8.4059,7.7003,8.3084,8.2173,UP,1
2001-02-06,8.5388,8.5213,7.7094,8.3912,8.2226,DOWN,0
2001-02-07,8.4537,8.5388,7.7179,8.4416,8.2249,DOWN,0
2001-02-08,8.3476,8.4677,7.726,8.4532,8.2267,UP,1
2001-02-09,8.4047,8.3767,7.7344,8.453,8.2269,UP,1
2001-02-12,8.5108,8.4513,7.7429,8.4511,8.2319,UP,1
2001-02-13,8.7439,8.5108,7.7527,8.4921,8.2485,UP,1
2001-02-14,8.8593,8.7439,7.7629,8.5733,8.2667,UP,1
2001-02-15,8.9584,8.8885,7.7732,8.6954,8.2825,DOWN,0
2001-02-16,8.808,8.9409,7.7833,8.7761,8.2929,UP,1
2001-02-20,8.836,8.7661,7.794,8.8412,8.301,DOWN,0
2001-02-21,8.6845,8.836,7.8035,8.8293,8.3096,UP,1
2001-02-22,8.7486,8.7428,7.8128,8.8071,8.3225,DOWN,0
2001-02-23,8.6495,8.7894,7.8217,8.7453,8.3342,UP,1
2001-02-26,8.9654,8.6553,7.8325,8.7768,8.3509,UP,1
2001-02-27,8.9678,8.9934,7.8435,8.8032,8.3688,DOWN,0
2001-02-28,8.9479,8.9678,7.8534,8.8558,8.3897,DOWN,0
2001-03-01,8.8419,8.9235,7.8619,8.8745,8.4119,UP,1
2001-03-02,8.9992,8.8593,7.8703,8.9444,8.4344,UP,1
2001-03-05,9.3151,9.0633,7.8797,9.0144,8.4625,UP,1
2001-03-06,9.3536,9.3606,7.8898,9.0915,8.4943,UP,1
2001-03-07,9.6648,9.3501,7.9014,9.2349,8.5314,UP,1
2001-03-08,9.7499,9.6753,7.9127,9.4165,8.5711,DOWN,0
2001-03-09,9.6823,9.687,7.9234,9.5532,8.6065,DOWN,0
2001-03-12,9.4713,9.617,7.9323,9.5844,8.6346,DOWN,0
2001-03-13,9.3116,9.4725,7.9411,9.576,8.654,DOWN,0
2001-03-14,9.0109,9.1624,7.9493,9.4452,8.6671,DOWN,0
2001-03-15,8.8593,9.0109,7.9582,9.2671,8.6834,DOWN,0
2001-03-16,8.7276,8.7428,7.9665,9.0762,8.6919,UP,1
2001-03-19,8.8663,8.7253,7.9748,8.9552,8.6994,DOWN,0
2001-03-20,8.8535,8.8127,7.9831,8.8635,8.706,DOWN,0
2001-03-21,8.653,8.8535,7.9915,8.792,8.7067,DOWN,0
2001-03-22,8.2578,8.5388,7.9973,8.6717,8.702,UP,1
2001-03-23,8.4968,8.3348,8.0052,8.6255,8.6962,UP,1
2001-03-26,8.7078,8.4747,8.0133,8.5938,8.7004,UP,1
2001-03-27,8.878,8.7195,8.0212,8.5987,8.7052,DOWN,0
2001-03-28,8.6145,8.8488,8.0276,8.591,8.7043,DOWN,0
2001-03-29,8.5225,8.5679,8.0338,8.6439,8.7031,UP,1
2001-03-30,8.5842,8.5446,8.04,8.6614,8.7058,DOWN,0
2001-04-02,8.5283,8.6262,8.0468,8.6255,8.7082,DOWN,0
2001-04-03,8.2858,8.5283,8.0523,8.5071,8.7106,UP,1
2001-04-04,8.3348,8.3091,8.0592,8.4511,8.7125,UP,1
2001-04-05,8.4642,8.3931,8.0669,8.4395,8.721,DOWN,0
2001-04-06,8.1786,8.4642,8.0726,8.3583,8.7243,UP,1
2001-04-09,8.3103,8.2299,8.0793,8.3147,8.7307,UP,1
2001-04-10,8.4653,8.2998,8.0871,8.3506,8.7391,DOWN,0
2001-04-11,8.3056,8.5096,8.0947,8.3448,8.7427,UP,1
2001-04-12,8.3289,8.3348,8.1014,8.3178,8.7453,DOWN,0
2001-04-16,8.1984,8.3581,8.1076,8.3217,8.7435,UP,1
2001-04-17,8.5248,8.1716,8.116,8.3646,8.7458,UP,1
2001-04-18,8.7043,8.6379,8.1257,8.4124,8.7495,DOWN,0
2001-04-19,8.4339,8.6845,8.1324,8.4381,8.7474,DOWN,0
2001-04-20,8.259,8.4222,8.1397,8.4241,8.7435,UP,1
2001-04-23,8.2975,8.2707,8.1469,8.4439,8.7425,UP,1
2001-04-24,8.3161,8.2473,8.1541,8.4022,8.7408,DOWN,0
2001-04-25,8.2707,8.3418,8.1607,8.3154,8.736,UP,1
2001-04-26,8.463,8.2765,8.1671,8.3213,8.7303,DOWN,0
2001-04-27,8.4059,8.4921,8.1735,8.3506,8.7213,DOWN,0
2001-04-30,8.3569,8.5096,8.1797,8.3625,8.7092,DOWN,0
2001-05-01,8.2963,8.3558,8.186,8.3586,8.699,DOWN,0
2001-05-02,8.2777,8.3056,8.1921,8.36,8.6878,UP,1
2001-05-03,8.4315,8.2648,8.1989,8.3537,8.6828,DOWN,0
2001-05-04,8.3884,8.3639,8.2066,8.3502,8.6756,UP,1
2001-05-07,8.4747,8.3896,8.2146,8.3737,8.6721,UP,1
2001-05-08,8.4921,8.5329,8.223,8.4129,8.6626,UP,1
2001-05-09,8.5714,8.4921,8.2314,8.4716,8.6547,UP,1
2001-05-10,8.6845,8.6262,8.2395,8.5222,8.6494,DOWN,0
2001-05-11,8.6425,8.6553,8.2474,8.573,8.6454,UP,1
2001-05-14,8.7078,8.6204,8.2548,8.6197,8.6396,UP,1
2001-05-15,8.7369,8.6845,8.2628,8.6686,8.628,UP,1
2001-05-16,9.0202,8.7369,8.2728,8.7584,8.6214,DOWN,0
2001-05-17,9.0039,9.0214,8.2824,8.8223,8.6082,DOWN,0
2001-05-18,8.9631,8.9992,8.2926,8.8864,8.5924,UP,1
2001-05-21,9.0505,8.9759,8.3023,8.9549,8.5798,DOWN,0
2001-05-22,9.0051,9.0342,8.311,9.0086,8.5705,DOWN,0
2001-05-23,8.8885,8.9817,8.3185,8.9822,8.562,DOWN,0
2001-05-24,8.8011,8.8885,8.3253,8.9416,8.5578,UP,1
2001-05-25,8.8803,8.8011,8.3324,8.9251,8.5582,UP,1
2001-05-29,8.9235,8.8943,8.3397,8.8997,8.5621,DOWN,0
2001-05-30,8.7369,8.9176,8.345,8.8461,8.5595,UP,1
2001-05-31,8.8966,8.7486,8.3513,8.8477,8.5604,UP,1
2001-06-01,8.9153,8.9118,8.3577,8.8705,8.5657,UP,1
2001-06-04,9.1916,8.9153,8.3651,8.9328,8.5843,DOWN,0
2001-06-05,9.0051,9.1904,8.371,8.9491,8.5945,UP,1
2001-06-06,9.0097,9.0051,8.3775,9.0037,8.6005,DOWN,0
2001-06-07,8.9235,8.9957,8.3837,9.009,8.6014,UP,1
2001-06-08,8.9398,8.8943,8.3895,9.0139,8.6079,DOWN,0
2001-06-11,8.9374,8.9759,8.3954,8.9631,8.6162,DOWN,0
2001-06-12,8.9013,8.8127,8.4002,8.9423,8.6226,UP,1
2001-06-13,8.9153,8.913,8.4054,8.9235,8.6303,DOWN,0
2001-06-14,8.6332,8.8862,8.4087,8.8654,8.6373,DOWN,0
2001-06-15,8.5399,8.6215,8.4119,8.7854,8.6414,UP,1
2001-06-18,8.5866,8.5586,8.4154,8.7153,8.6438,UP,1
2001-06-19,8.6495,8.6449,8.4191,8.6649,8.6532,UP,1
2001-06-20,8.66,8.6728,8.4226,8.6138,8.6602,DOWN,0
2001-06-21,8.4444,8.6425,8.4244,8.5761,8.6598,DOWN,0
2001-06-22,8.2182,8.4432,8.4242,8.5117,8.6581,DOWN,0
2001-06-25,8.1238,8.224,8.4232,8.4192,8.654,DOWN,0
2001-06-26,8.1005,8.0946,8.4226,8.3094,8.652,DOWN,0
2001-06-27,8.0282,8.083,8.4214,8.183,8.6421,DOWN,0
2001-06-28,7.9163,8.0573,8.4194,8.0774,8.6263,UP,1
2001-06-29,7.9921,7.8871,8.4183,8.0322,8.6175,UP,1
2001-07-02,8.0014,7.9268,8.4178,8.0077,8.6123,UP,1
2001-07-03,8.0259,7.9722,8.419,7.9928,8.6069,UP,1
2001-07-05,8.1483,7.9676,8.422,8.0168,8.6035,DOWN,0
2001-07-06,7.9792,8.1191,8.4244,8.0294,8.5977,DOWN,0
2001-07-09,7.9792,8.0084,8.4267,8.0268,8.588,UP,1
2001-07-10,8.034,8.0084,8.4287,8.0333,8.5806,DOWN,0
2001-07-11,7.9781,8.0049,8.4309,8.0238,8.573,UP,1
2001-07-12,8.0853,8.0364,8.4338,8.0112,8.5688,DOWN,0
2001-07-13,7.9641,8.027,8.4356,8.0081,8.5625,DOWN,0
2001-07-16,7.8463,7.9816,8.4363,7.9816,8.5508,UP,1
2001-07-17,7.8802,7.823,8.4372,7.9508,8.5407,DOWN,0
2001-07-18,7.8289,7.8743,8.4373,7.921,8.5277,UP,1
2001-07-19,7.9408,7.858,8.4387,7.892,8.5167,DOWN,0
2001-07-20,7.9058,7.9699,8.4384,7.8804,8.5034,DOWN,0
2001-07-23,7.7519,7.9268,8.4376,7.8615,8.4848,DOWN,0
2001-07-24,7.5071,7.7589,8.4362,7.7869,8.462,UP,1
2001-07-25,7.7601,7.5363,8.4354,7.7731,8.4431,UP,1
2001-07-26,7.8114,7.7776,8.4342,7.7473,8.4246,DOWN,0
2001-07-27,7.7053,7.7997,8.4326,7.7072,8.3983,UP,1
2001-07-30,7.7636,7.7344,8.4313,7.7095,8.3735,DOWN,0
2001-07-31,7.7554,7.647,8.4303,7.7592,8.3493,DOWN,0
2001-08-01,7.6878,7.7438,8.4296,7.7447,8.3221,DOWN,0
2001-08-02,7.6412,7.6587,8.4278,7.7107,8.2948,DOWN,0
2001-08-03,7.6249,7.6272,8.4271,7.6946,8.2695,DOWN,0
2001-08-06,7.4349,7.5654,8.4255,7.6288,8.2422,DOWN,0
2001-08-07,7.4302,7.4523,8.4233,7.5638,8.2132,DOWN,0
2001-08-08,7.2448,7.4139,8.4193,7.4752,8.1796,DOWN,0
2001-08-09,7.1318,7.3031,8.4151,7.3733,8.1475,UP,1
2001-08-10,7.2553,7.1551,8.4111,7.2994,8.1147,UP,1
2001-08-13,7.309,7.2565,8.4073,7.2742,8.0826,UP,1
2001-08-14,7.3439,7.3218,8.4036,7.257,8.0456,UP,1
2001-08-15,7.4255,7.3439,8.4009,7.2931,8.014,DOWN,0
2001-08-16,7.3941,7.4255,8.3962,7.3456,7.9817,DOWN,0
2001-08-17,7.3463,7.3649,8.3886,7.3637,7.9502,DOWN,0
2001-08-20,7.2845,7.3323,8.3805,7.3588,7.9171,UP,1
2001-08-21,7.3556,7.2856,8.3732,7.3612,7.8854,DOWN,0
2001-08-22,7.3439,7.3556,8.3656,7.3449,7.8543,DOWN,0
2001-08-23,7.3346,7.3439,8.3591,7.333,7.8227,UP,1
2001-08-24,7.3672,7.3439,8.3524,7.3372,7.7973,UP,1
2001-08-27,7.485,7.3672,8.3468,7.3773,7.7762,DOWN,0
2001-08-28,7.4593,7.485,8.342,7.398,7.7537,DOWN,0
2001-08-29,7.3591,7.4302,8.3369,7.401,7.7279,DOWN,0
2001-08-30,7.197,7.3299,8.3312,7.3735,7.6986,UP,1
2001-08-31,7.2845,7.197,8.3254,7.357,7.6754,UP,1
2001-09-04,7.3439,7.2682,8.3192,7.3288,7.6579,DOWN,0
2001-09-05,7.3148,7.3393,8.3139,7.2999,7.6418,DOWN,0
2001-09-06,7.2297,7.2682,8.3077,7.274,7.6243,DOWN,0
2001-09-07,7.1096,7.1807,8.3019,7.2565,7.606,DOWN,0
2001-09-10,6.9453,7.0805,8.2949,7.1887,7.5866,DOWN,0
2001-09-17,6.2482,6.8194,8.2848,6.9695,7.5517,UP,1
2001-09-18,6.2831,6.2948,8.2745,6.7632,7.5173,DOWN,0
2001-09-19,6.0453,6.2726,8.2634,6.5263,7.4777,DOWN,0
2001-09-20,5.7143,6.0162,8.2501,6.2472,7.429,DOWN,0
2001-09-21,5.4788,5.5954,8.2361,5.9539,7.379,UP,1
2001-09-24,5.6758,5.6945,8.225,5.8395,7.3329,UP,1
2001-09-25,5.7259,5.6933,8.2138,5.728,7.2868,UP,1
2001-09-26,5.7271,5.7492,8.2016,5.6644,7.2418,DOWN,0
2001-09-27,5.6828,5.7469,8.1886,5.6581,7.1937,UP,1
2001-09-28,5.7108,5.3331,8.175,5.7045,7.1486,DOWN,0
2001-10-01,5.6525,5.7341,8.162,5.6998,7.1048,UP,1
2001-10-02,5.684,5.6385,8.1499,5.6914,7.0608,UP,1
2001-10-03,5.7877,5.6851,8.1385,5.7036,7.02,DOWN,0
2001-10-04,5.7772,5.7994,8.1268,5.7224,6.9768,UP,1
2001-10-05,5.7865,5.8169,8.1153,5.7376,6.9344,DOWN,0
2001-10-08,5.7119,5.7574,8.1044,5.7495,6.8936,DOWN,0
