ticker,LHX US Equity,LHX US Equity,LHX US Equity,LHX US Equity,LHX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-05-29,13.7371,14.148,13.1998,14.3001,12.6082,DOWN,0
2001-05-30,13.1466,13.652,13.1952,13.9468,12.6473,UP,1
2001-05-31,13.4253,13.2741,13.192,13.7408,12.695,UP,1
2001-06-01,13.7607,13.4678,13.1901,13.6577,12.7449,UP,1
2001-06-04,13.8032,13.7607,13.1886,13.5746,12.7956,UP,1
2001-06-05,14.2945,13.8032,13.1892,13.686,12.848,DOWN,0
2001-06-06,14.1764,14.1811,13.188,13.892,12.9034,DOWN,0
2001-06-07,13.9402,14.1764,13.1869,13.995,12.9518,DOWN,0
2001-06-08,13.6804,13.9449,13.1844,13.9789,13.0067,DOWN,0
2001-06-11,13.5339,13.6804,13.1825,13.9251,13.0597,UP,1
2001-06-12,13.652,13.3119,13.1823,13.7966,13.0989,UP,1
2001-06-13,14.1339,13.7465,13.1842,13.7881,13.1665,DOWN,0
2001-06-14,13.4725,14.0866,13.1813,13.6945,13.2356,DOWN,0
2001-06-15,13.2505,13.2977,13.1759,13.6086,13.2996,DOWN,0
2001-06-18,12.7261,13.2694,13.1689,13.447,13.3427,DOWN,0
2001-06-19,12.4285,12.7923,13.16,13.2023,13.3873,UP,1
2001-06-20,12.6269,12.4474,13.1511,12.9009,13.4263,UP,1
2001-06-21,12.7781,12.6269,13.1437,12.762,13.4599,DOWN,0
2001-06-22,12.1546,12.849,13.1333,12.5429,13.4828,UP,1
2001-06-25,12.1876,12.216,13.1229,12.4352,13.4959,UP,1
2001-06-26,12.2254,12.1923,13.1157,12.3945,13.5131,DOWN,0
2001-06-27,12.2112,12.1309,13.1053,12.3114,13.5288,UP,1
2001-06-28,12.5419,12.2821,13.0995,12.2642,13.5342,UP,1
2001-06-29,12.8537,12.5655,13.0966,12.404,13.5364,UP,1
2001-07-02,12.9954,12.8017,13.0928,12.5655,13.545,UP,1
2001-07-03,13.0993,12.9482,13.0907,12.7403,13.5608,DOWN,0
2001-07-05,12.7073,13.0379,13.0905,12.8395,13.5665,DOWN,0
2001-07-06,12.2585,12.712,13.0872,12.7828,13.5589,DOWN,0
2001-07-09,12.1735,12.2585,13.0832,12.6468,13.5454,UP,1
2001-07-10,12.575,12.2065,13.084,12.5627,13.5366,DOWN,0
2001-07-11,12.5514,12.4947,13.0854,12.4531,13.516,UP,1
2001-07-12,13.123,12.6647,13.0886,12.5362,13.5104,DOWN,0
2001-07-13,13.0379,13.123,13.0892,12.6921,13.4985,DOWN,0
2001-07-16,13.0049,13.0143,13.0883,12.8584,13.4846,DOWN,0
2001-07-17,12.9198,13.0049,13.0856,12.9274,13.4568,DOWN,0
2001-07-18,12.5183,12.8962,13.081,12.9208,13.4186,UP,1
2001-07-19,12.849,12.5892,13.0779,12.866,13.3827,DOWN,0
2001-07-20,12.7403,12.8017,13.0752,12.8065,13.3595,DOWN,0
2001-07-23,12.6364,12.7545,13.074,12.7328,13.323,DOWN,0
2001-07-24,12.4285,12.6364,13.0728,12.6345,13.2836,UP,1
2001-07-25,12.9293,12.4663,13.0777,12.7167,13.261,UP,1
2001-07-26,13.9402,13.2741,13.0865,12.9349,13.2565,UP,1
2001-07-27,14.148,13.9402,13.0991,13.2165,13.2581,UP,1
2001-07-30,14.1528,14.1528,13.1156,13.5198,13.253,UP,1
2001-07-31,14.1811,14.1575,13.1329,13.8703,13.2501,UP,1
2001-08-01,14.6063,14.2567,13.1517,14.2057,13.2416,DOWN,0
2001-08-02,14.5968,14.6677,13.1704,14.337,13.2353,DOWN,0
2001-08-03,14.4976,14.5968,13.1903,14.4069,13.2361,UP,1
2001-08-06,14.5354,14.4976,13.2122,14.4834,13.2433,UP,1
2001-08-07,14.5921,14.5401,13.231,14.5656,13.2508,DOWN,0
2001-08-08,14.4882,14.5496,13.2471,14.542,13.2658,DOWN,0
2001-08-09,14.1008,14.4787,13.2609,14.4428,13.2849,UP,1
2001-08-10,14.115,14.1717,13.2743,14.3663,13.2987,DOWN,0
2001-08-13,13.7937,14.0772,13.281,14.2179,13.2993,UP,1
2001-08-14,13.841,13.9827,13.2821,14.0677,13.3001,DOWN,0
2001-08-15,13.5245,13.841,13.2783,13.875,13.2847,UP,1
2001-08-16,13.652,13.5103,13.276,13.7852,13.2742,DOWN,0
2001-08-17,13.6237,13.6048,13.2693,13.687,13.2679,UP,1
2001-08-20,13.7134,13.5953,13.2636,13.6709,13.2685,DOWN,0
2001-08-21,13.6709,13.6993,13.2564,13.6369,13.2713,UP,1
2001-08-22,13.7985,13.6993,13.2483,13.6917,13.2742,UP,1
2001-08-23,13.8646,13.8457,13.2437,13.7342,13.2688,UP,1
2001-08-24,14.0772,13.9355,13.241,13.8249,13.2809,UP,1
2001-08-27,14.3842,14.2189,13.2406,13.9591,13.3036,DOWN,0
2001-08-28,14.2803,14.3984,13.2388,14.081,13.3347,DOWN,0
2001-08-29,14.0394,14.2756,13.2366,14.1291,13.3669,DOWN,0
2001-08-30,13.6095,14.0205,13.2329,14.0781,13.3865,UP,1
2001-08-31,13.8552,13.6662,13.2287,14.0337,13.4081,DOWN,0
2001-09-04,13.5717,13.8788,13.2223,13.8712,13.4364,DOWN,0
2001-09-05,13.1607,13.5953,13.2134,13.6473,13.4559,DOWN,0
2001-09-06,12.8679,13.1135,13.2039,13.413,13.4687,DOWN,0
2001-09-07,12.6978,12.8017,13.1943,13.2307,13.4785,UP,1
2001-09-10,12.8442,12.7025,13.1819,13.0285,13.4845,UP,1
2001-09-17,14.1008,15.3526,13.1772,13.1343,13.5095,DOWN,0
2001-09-18,13.5764,14.0536,13.1683,13.2174,13.5211,UP,1
2001-09-19,13.6804,13.5575,13.1596,13.3799,13.5327,UP,1
2001-09-20,14.0772,13.515,13.1561,13.6558,13.5601,DOWN,0
2001-09-21,13.7465,14.0819,13.152,13.8363,13.5899,UP,1
2001-09-24,13.9827,13.9827,13.1493,13.8126,13.626,DOWN,0
2001-09-25,13.6993,13.9355,13.1441,13.8372,13.6485,UP,1
2001-09-26,13.7937,13.841,13.1397,13.8599,13.6734,UP,1
2001-09-27,14.7763,13.7701,13.1395,13.9997,13.7064,UP,1
2001-09-28,15.0314,15.1164,13.1411,14.2567,13.7463,DOWN,0
2001-10-01,14.9983,14.9747,13.1435,14.4598,13.7862,DOWN,0
2001-10-02,14.8613,14.9747,13.1424,14.6922,13.825,UP,1
2001-10-03,15.2723,14.8661,13.1432,14.9879,13.8801,DOWN,0
2001-10-04,15.0975,15.2912,13.1438,15.0522,13.9251,UP,1
2001-10-05,15.3904,15.0928,13.1461,15.124,13.9781,UP,1
2001-10-08,15.603,15.3054,13.1519,15.2449,14.0374,UP,1
2001-10-09,16.5336,15.6975,13.1643,15.5794,14.1195,UP,1
2001-10-10,16.8879,16.4864,13.1786,15.9025,14.1987,UP,1
2001-10-11,17.143,16.8879,13.197,16.3116,14.2627,UP,1
2001-10-12,17.4784,17.0957,13.2193,16.7292,14.3293,DOWN,0
2001-10-15,17.3272,17.4784,13.241,17.074,14.3928,DOWN,0
2001-10-16,17.143,17.3272,13.2583,17.1959,14.4521,DOWN,0
2001-10-17,16.0659,17.2894,13.2684,17.0315,14.4813,UP,1
2001-10-18,16.1935,16.0612,13.2775,16.8416,14.5132,UP,1
2001-10-19,16.8832,16.1557,13.2894,16.7226,14.5609,DOWN,0
2001-10-22,16.2927,16.817,13.2985,16.5156,14.596,DOWN,0
2001-10-23,16.0565,16.4627,13.3112,16.2983,14.6253,DOWN,0
2001-10-24,15.7872,16.014,13.3175,16.2426,14.6513,DOWN,0
2001-10-25,15.6219,15.74,13.3215,16.1283,14.6817,UP,1
2001-10-26,15.8959,15.6691,13.3309,15.9308,14.7174,UP,1
2001-10-29,16.2313,16.0612,13.3425,15.9185,14.7661,DOWN,0
2001-10-30,16.0518,16.2313,13.3571,15.9176,14.8103,UP,1
2001-10-31,16.1935,16.099,13.3718,15.9989,14.8637,UP,1
2001-11-01,16.2124,16.1793,13.3846,16.117,14.9149,UP,1
2001-11-02,16.5336,16.3683,13.4006,16.2445,14.9731,DOWN,0
2001-11-05,16.4675,16.5336,13.4177,16.2917,15.0282,DOWN,0
2001-11-06,16.3399,16.4155,13.434,16.3494,15.0816,UP,1
2001-11-07,16.4911,16.2974,13.4497,16.4089,15.1354,DOWN,0
2001-11-08,16.0518,16.5241,13.4679,16.3768,15.1792,DOWN,0
2001-11-09,15.6124,15.8628,13.4811,16.1925,15.2099,DOWN,0
2001-11-12,15.518,15.6124,13.4927,16.0026,15.2325,DOWN,0
2001-11-13,15.4896,15.5983,13.5044,15.8326,15.2567,DOWN,0
2001-11-14,15.1212,15.5416,13.514,15.5586,15.2784,DOWN,0
2001-11-15,15.107,15.1212,13.5242,15.3696,15.3083,DOWN,0
2001-11-16,15.022,15.1542,13.532,15.2515,15.3317,DOWN,0
2001-11-19,14.6299,15.0456,13.5354,15.0739,15.3528,UP,1
2001-11-20,14.6488,14.7149,13.5374,14.9057,15.3826,DOWN,0
2001-11-21,14.5921,14.6771,13.5409,14.7999,15.4171,UP,1
2001-11-23,15.2581,14.5921,13.5502,14.8302,15.4683,UP,1
2001-11-26,15.5794,15.5888,13.5607,14.9416,15.523,DOWN,0
2001-11-27,15.4471,15.518,13.5691,15.1051,15.5499,DOWN,0
2001-11-28,15.1401,15.3857,13.5777,15.2034,15.5812,DOWN,0
2001-11-29,15.0739,15.1589,13.5857,15.2997,15.609,DOWN,0
2001-11-30,15.0692,15.2109,13.596,15.2619,15.6289,DOWN,0
2001-12-03,14.9039,15.022,13.6055,15.1268,15.652,UP,1
2001-12-04,15.2298,14.9039,13.6143,15.0834,15.677,UP,1
2001-12-05,15.3715,15.3054,13.6237,15.1297,15.7104,UP,1
2001-12-06,15.4754,15.3762,13.6324,15.21,15.744,DOWN,0
2001-12-07,15.4235,15.4943,13.6431,15.2808,15.757,DOWN,0
2001-12-10,15.1637,15.4282,13.6553,15.3328,15.7596,DOWN,0
2001-12-11,14.6629,15.2581,13.667,15.2194,15.7529,DOWN,0
2001-12-12,14.5448,14.6535,13.6791,15.0541,15.7466,DOWN,0
2001-12-13,14.1717,14.3606,13.6901,14.7933,15.7246,DOWN,0
2001-12-14,14.1669,14.1717,13.6994,14.542,15.706,DOWN,0
2001-12-17,14.0536,14.1197,13.7111,14.32,15.6792,DOWN,0
2001-12-18,14.0063,14.1244,13.7218,14.1887,15.6473,DOWN,0
2001-12-19,13.652,14.0063,13.7318,14.0101,15.5897,DOWN,0
2001-12-20,13.208,13.652,13.741,13.8174,15.5161,UP,1
2001-12-21,13.3214,13.2033,13.7513,13.6482,15.4396,UP,1
2001-12-24,13.3355,13.3355,13.7616,13.5046,15.3568,UP,1
2001-12-26,13.5434,13.3544,13.7717,13.4121,15.2811,UP,1
2001-12-27,14.2236,13.5623,13.785,13.5264,15.2227,UP,1
2001-12-28,14.2378,14.2236,13.7991,13.7323,15.1862,UP,1
2001-12-31,14.4126,14.2189,13.8149,13.9506,15.1505,DOWN,0
2002-01-02,14.3039,14.3795,13.8318,14.1443,15.099,UP,1
2002-01-03,14.7243,14.3512,13.8505,14.3805,15.0676,DOWN,0
2002-01-04,14.5921,14.7243,13.868,14.4541,15.0383,DOWN,0
2002-01-07,14.5259,14.5496,13.8846,14.5118,15.0131,DOWN,0
2002-01-08,14.5118,14.5307,13.9012,14.5316,14.9909,DOWN,0
2002-01-09,14.2709,14.4645,13.9173,14.525,14.9584,UP,1
2002-01-10,14.3795,14.3134,13.9329,14.456,14.9213,UP,1
2002-01-11,14.4504,14.337,13.9488,14.4277,14.8893,DOWN,0
2002-01-14,14.2472,14.4078,13.9617,14.3719,14.8504,UP,1
2002-01-15,14.2756,14.337,13.976,14.3247,14.8116,UP,1
2002-01-16,14.3134,14.2189,13.99,14.3332,14.7672,UP,1
2002-01-17,15.1212,14.3842,14.0109,14.4815,14.7403,UP,1
2002-01-18,15.3621,15.1212,14.0333,14.6639,14.7208,UP,1
2002-01-22,15.6219,15.3668,14.053,14.9388,14.7034,UP,1
2002-01-23,15.7164,15.5888,14.0778,15.227,14.6967,UP,1
2002-01-24,16.047,15.7211,14.1079,15.5737,14.7054,DOWN,0
2002-01-25,15.4235,15.9431,14.1348,15.6342,14.7035,UP,1
2002-01-28,15.7022,15.3999,14.1605,15.7022,14.7077,DOWN,0
2002-01-29,15.5888,15.6361,14.1874,15.6956,14.7171,UP,1
2002-01-30,15.9715,15.5888,14.2139,15.7466,14.7344,UP,1
2002-01-31,16.5289,15.9715,14.241,15.843,14.7645,UP,1
2002-02-01,16.5336,16.4864,14.2687,16.065,14.8026,DOWN,0
2002-02-04,16.3069,16.4864,14.2925,16.1859,14.8357,DOWN,0
2002-02-05,16.099,16.3069,14.3162,16.288,14.8659,DOWN,0
2002-02-06,15.9715,16.099,14.3389,16.288,14.8801,DOWN,0
2002-02-07,15.3196,15.8581,14.3542,16.0461,14.8749,UP,1
2002-02-08,15.7022,15.3668,14.3689,15.8798,14.88,UP,1
2002-02-11,16.1084,15.7494,14.3867,15.8401,14.8994,DOWN,0
2002-02-12,16.0092,16.1084,14.4052,15.8222,14.9181,DOWN,0
2002-02-13,15.9526,16.1321,14.4228,15.8184,14.9358,DOWN,0
2002-02-14,15.5416,15.9667,14.4373,15.8628,14.9485,UP,1
2002-02-15,15.6361,15.6361,14.4513,15.8496,14.9567,DOWN,0
2002-02-19,14.3181,15.6361,14.4578,15.4915,14.9356,UP,1
2002-02-20,15.603,14.3842,14.4679,15.4103,14.9382,DOWN,0
2002-02-21,15.3007,15.5652,14.4774,15.2799,14.9357,UP,1
2002-02-22,15.6927,15.2818,14.4877,15.3101,14.9463,UP,1
2002-02-25,16.2974,15.6455,14.5007,15.4424,14.979,DOWN,0
2002-02-26,15.8439,16.3021,14.5083,15.7475,15.0049,UP,1
2002-02-27,15.8959,16.0612,14.5157,15.8061,15.0394,UP,1
2002-02-28,16.1793,15.9431,14.5233,15.9818,15.0797,UP,1
2002-03-01,16.5714,16.1793,14.5367,16.1576,15.13,UP,1
2002-03-04,17.4264,16.6045,14.5515,16.3834,15.1984,DOWN,0
2002-03-05,17.1949,17.4264,14.5655,16.6536,15.2693,DOWN,0
2002-03-06,17.1713,17.2327,14.5811,16.9087,15.3486,UP,1
2002-03-07,17.4595,17.4075,14.5976,17.1647,15.4313,DOWN,0
2002-03-08,16.9399,17.4737,14.6119,17.2384,15.5034,UP,1
2002-03-11,17.0721,16.9115,14.6252,17.1675,15.574,DOWN,0
2002-03-12,16.3683,16.9824,14.6354,17.0022,15.6169,UP,1
2002-03-13,16.4675,16.3683,14.6426,16.8614,15.6615,UP,1
2002-03-14,16.4816,16.4675,14.6505,16.6659,15.7029,UP,1
2002-03-15,16.4864,16.5336,14.6606,16.5752,15.7465,DOWN,0
2002-03-18,16.4816,16.4391,14.6722,16.4571,15.7816,DOWN,0
2002-03-19,16.2407,16.4864,14.6823,16.4316,15.8146,UP,1
2002-03-20,16.2738,16.2407,14.6949,16.3928,15.8496,DOWN,0
2002-03-21,16.1557,16.1557,14.71,16.3276,15.8825,DOWN,0
2002-03-22,16.1226,16.1604,14.7235,16.2549,15.9195,DOWN,0
2002-03-25,16.014,16.1273,14.7347,16.1614,15.9522,UP,1
2002-03-26,16.2785,16.014,14.7471,16.1689,15.9887,UP,1
2002-03-27,16.4486,16.3635,14.7579,16.2039,16.0328,UP,1
2002-03-28,16.9635,16.5005,14.7718,16.3654,16.0865,DOWN,0
2002-04-01,16.869,16.9635,14.7865,16.5147,16.1376,DOWN,0
2002-04-02,16.5997,16.8218,14.8011,16.6319,16.1672,DOWN,0
2002-04-03,16.458,16.6517,14.8157,16.6678,16.1891,UP,1
2002-04-04,16.7462,16.458,14.8312,16.7273,16.2116,UP,1
2002-04-05,16.7698,16.7226,14.8443,16.6885,16.2327,UP,1
2002-04-08,16.8407,16.7131,14.8612,16.6829,16.2486,DOWN,0
2002-04-09,16.6753,16.954,14.8783,16.698,16.2736,UP,1
2002-04-10,16.9918,16.7367,14.8996,16.8047,16.2994,DOWN,0
2002-04-11,16.8359,16.9115,14.9217,16.8227,16.3243,DOWN,0
2002-04-12,16.8029,16.9304,14.9425,16.8293,16.341,DOWN,0
2002-04-15,16.6375,16.7556,14.9618,16.7887,16.3431,UP,1
2002-04-16,17.5965,16.7556,14.9891,16.9729,16.3644,UP,1
2002-04-17,18.1917,17.7146,15.0191,17.2129,16.4021,DOWN,0
2002-04-18,17.4406,18.1681,15.0451,17.3338,16.4289,UP,1
2002-04-19,17.5965,17.5256,15.0721,17.4925,16.4614,DOWN,0
2002-04-22,17.228,17.5965,15.0955,17.6106,16.4996,DOWN,0
2002-04-23,16.4958,17.2752,15.1137,17.3905,16.5155,DOWN,0
2002-04-24,16.2643,16.543,15.1301,17.005,16.5186,UP,1
2002-04-25,16.6753,16.2643,15.1479,16.852,16.5319,DOWN,0
2002-04-26,16.3588,16.7462,15.1662,16.6045,16.54,UP,1
2002-04-29,16.3919,16.4061,15.1869,16.4372,16.557,UP,1
2002-04-30,17.1052,16.4155,15.2115,16.5591,16.5864,UP,1
2002-05-01,17.143,17.1052,15.2344,16.7348,16.6429,DOWN,0
2002-05-02,17.1099,17.3367,15.2572,16.8218,16.673,UP,1
2002-05-03,17.143,17.1713,15.2773,16.9786,16.7099,DOWN,0
2002-05-06,16.9729,17.1005,15.2969,17.0948,16.7355,DOWN,0
2002-05-07,16.9115,17.0532,15.3165,17.0561,16.7478,UP,1
2002-05-08,17.0107,17.1477,15.3369,17.0296,16.7711,DOWN,0
2002-05-09,16.9587,17.0154,15.3591,16.9994,16.7924,DOWN,0
2002-05-10,16.0659,16.9587,15.3752,16.784,16.7901,UP,1
2002-05-13,17.228,16.1793,15.3976,16.835,16.8032,UP,1
2002-05-14,17.7902,17.3367,15.4234,17.0107,16.8105,DOWN,0
2002-05-15,17.5587,17.809,15.4491,17.1203,16.8178,UP,1
2002-05-16,17.6768,17.5965,15.4728,17.2639,16.8279,UP,1
2002-05-17,17.809,17.7618,15.4921,17.6125,16.8349,UP,1
2002-05-20,17.9886,17.809,15.5113,17.7646,16.8559,DOWN,0
2002-05-21,17.5587,17.9886,15.5284,17.7183,16.8656,DOWN,0
2002-05-22,17.5587,17.5587,15.5453,17.7183,16.8894,UP,1
2002-05-23,17.587,17.6201,15.5602,17.7004,16.9118,DOWN,0
2002-05-24,17.5823,17.587,15.5751,17.655,16.9338,DOWN,0
2002-05-28,17.4784,17.6201,15.59,17.553,16.9536,DOWN,0
2002-05-29,17.4075,17.4689,15.6044,17.5228,16.9722,UP,1
2002-05-30,17.554,17.4075,15.6192,17.5218,16.9984,UP,1
2002-05-31,17.8138,17.7146,15.6358,17.5672,17.0292,DOWN,0
2002-06-03,17.6154,17.9508,15.6534,17.5738,17.0584,UP,1
2002-06-04,17.7004,17.4973,15.6713,17.6182,17.09,UP,1
2002-06-05,17.7665,17.7004,15.6912,17.69,17.125,DOWN,0
2002-06-06,17.587,17.8563,15.7099,17.6966,17.1512,UP,1
2002-06-07,17.7524,17.4311,15.731,17.6843,17.1773,UP,1
2002-06-10,17.7949,17.7854,15.7517,17.7202,17.1939,DOWN,0
2002-06-11,17.7902,17.8799,15.7726,17.7382,17.2123,DOWN,0
2002-06-12,17.6909,17.7807,15.7925,17.7231,17.2341,DOWN,0
2002-06-13,17.5398,17.6673,15.8118,17.7136,17.2558,DOWN,0
2002-06-14,17.4642,17.4217,15.8301,17.656,17.2701,UP,1
2002-06-17,17.8799,17.6673,15.8502,17.673,17.2923,UP,1
2002-06-18,17.998,17.9224,15.8698,17.7146,17.3155,DOWN,0
2002-06-19,17.8516,17.9508,15.8872,17.7467,17.339,DOWN,0
2002-06-20,17.6721,17.5729,15.9041,17.7731,17.3526,UP,1
2002-06-21,17.7146,17.6721,15.9225,17.8232,17.3702,UP,1
2002-06-24,17.8327,17.7004,15.9436,17.8138,17.3908,DOWN,0
2002-06-25,17.5823,17.809,15.9622,17.7306,17.4097,DOWN,0
2002-06-26,17.0013,17.3839,15.9794,17.5606,17.3978,DOWN,0
2002-06-27,16.9587,17.006,15.9984,17.4179,17.3731,UP,1
2002-06-28,17.1194,17.006,16.0196,17.2989,17.3667,DOWN,0
2002-07-01,16.3683,17.1666,16.038,17.006,17.3421,UP,1
2002-07-02,16.5053,16.4155,16.0563,16.7906,17.3277,DOWN,0
2002-07-03,16.2927,16.4864,16.0673,16.6489,17.3236,UP,1
2002-07-05,16.4864,16.2927,16.0818,16.5544,17.3281,UP,1
2002-07-08,16.4911,16.5336,16.0959,16.4287,17.3244,UP,1
2002-07-09,16.5903,16.4911,16.1084,16.4731,17.329,DOWN,0
2002-07-10,16.2313,16.5903,16.1208,16.4183,17.3258,UP,1
2002-07-11,16.3399,16.1132,16.1326,16.4278,17.3105,UP,1
2002-07-12,16.5147,16.458,16.1467,16.4335,17.2979,DOWN,0
2002-07-15,16.3399,16.4958,16.1594,16.4032,17.2825,UP,1
2002-07-16,17.3272,16.3919,16.1722,16.5506,17.2862,DOWN,0
2002-07-17,17.2941,17.4311,16.1835,16.7632,17.2926,DOWN,0
2002-07-18,17.0013,17.2941,16.1935,16.8954,17.2944,DOWN,0
2002-07-19,16.4155,16.8643,16.2013,16.8756,17.2825,DOWN,0
2002-07-22,16.2502,16.4155,16.2062,16.8577,17.2684,DOWN,0
2002-07-23,16.0281,16.2502,16.2108,16.5978,17.2676,DOWN,0
2002-07-24,15.6266,15.7447,16.212,16.2643,17.2356,DOWN,0
2002-07-25,15.0597,15.5794,16.2093,15.876,17.181,DOWN,0
2002-07-26,14.6299,15.0597,16.1998,15.5189,17.1224,UP,1
2002-07-29,14.781,14.7858,16.1892,15.2251,17.0645,DOWN,0
2002-07-30,14.7007,14.7385,16.177,14.9596,17.0023,UP,1
2002-07-31,15.1684,14.7007,16.1655,14.868,16.9459,DOWN,0
2002-08-01,14.8613,15.1684,16.1532,14.8283,16.892,DOWN,0
2002-08-02,14.5779,14.8613,16.1403,14.8179,16.8323,DOWN,0
2002-08-05,13.9355,14.5779,16.1297,14.6488,16.7593,UP,1
2002-08-06,14.8661,14.1953,16.123,14.6818,16.705,UP,1
2002-08-07,15.2109,15.0078,16.1147,14.6903,16.6596,UP,1
2002-08-08,15.7589,15.0928,16.112,14.8698,16.6267,UP,1
2002-08-09,15.825,15.3999,16.1109,15.1193,16.5921,DOWN,0
2002-08-12,15.74,15.7872,16.1106,15.4802,16.5506,DOWN,0
2002-08-13,15.1164,15.6219,16.1081,15.5302,16.5006,UP,1
2002-08-14,15.5888,15.0692,16.1066,15.6058,16.4584,UP,1
2002-08-15,16.047,15.5888,16.1056,15.6635,16.424,UP,1
2002-08-16,16.4155,16.1084,16.1075,15.7816,16.4006,UP,1
2002-08-19,16.5667,16.3446,16.1093,15.9469,16.3769,UP,1
2002-08-20,16.6517,16.51,16.1115,16.2539,16.354,DOWN,0
2002-08-21,16.1084,15.4093,16.1094,16.3579,16.3204,UP,1
2002-08-22,16.1179,16.1084,16.1076,16.372,16.2889,DOWN,0
2002-08-23,15.8959,16.0707,16.1054,16.2681,16.256,DOWN,0
2002-08-26,15.8534,15.9242,16.1022,16.1255,16.2238,DOWN,0
2002-08-27,15.2534,15.8723,16.0982,15.8458,16.1713,DOWN,0
2002-08-28,14.9039,15.1873,16.0947,15.6049,16.1094,UP,1
2002-08-29,15.1401,14.8897,16.0928,15.4093,16.0552,DOWN,0
2002-08-30,15.0928,15.0456,16.0908,15.2487,16.0036,DOWN,0
2002-09-03,14.8613,15.0786,16.0895,15.0503,15.9465,UP,1
2002-09-04,14.9842,14.7999,16.0889,14.9964,15.8895,DOWN,0
2002-09-05,14.7102,14.8897,16.0874,14.9577,15.8321,UP,1
2002-09-06,15.055,14.7999,16.0895,14.9407,15.7932,UP,1
2002-09-09,15.1117,15.055,16.0918,14.9445,15.7562,UP,1
2002-09-10,15.9667,15.3526,16.0987,15.1656,15.7332,DOWN,0
2002-09-11,15.8014,15.9195,16.1014,15.329,15.7218,DOWN,0
2002-09-12,15.381,15.7778,16.1004,15.4632,15.6994,UP,1
2002-09-13,15.4707,15.381,16.1005,15.5463,15.6829,DOWN,0
2002-09-16,15.466,15.4613,16.1021,15.6172,15.6625,DOWN,0
2002-09-17,15.2818,15.5652,16.1032,15.4802,15.6383,DOWN,0
2002-09-18,15.1542,15.2676,16.1036,15.3507,15.6096,DOWN,0
2002-09-19,14.9653,15.022,16.1039,15.2676,15.5843,UP,1
2002-09-20,15.1873,15.1637,16.1037,15.2109,15.5612,UP,1
2002-09-23,15.3432,15.1873,16.1036,15.1863,15.5378,DOWN,0
2002-09-24,15.2581,15.2109,16.1025,15.1816,15.5162,UP,1
2002-09-25,15.6172,15.3762,16.1034,15.2742,15.482,UP,1
2002-09-26,15.9148,15.7022,16.1072,15.4641,15.4544,DOWN,0
2002-09-27,15.7778,15.8723,16.1128,15.5822,15.4299,UP,1
2002-09-30,15.8203,15.7305,16.1191,15.6776,15.418,UP,1
2002-10-01,16.2265,15.8486,16.1294,15.8713,15.4175,DOWN,0
2002-10-02,15.825,16.2691,16.1377,15.9129,15.4135,UP,1
2002-10-03,16.1746,15.8723,16.1483,15.9648,15.4244,DOWN,0
2002-10-04,15.877,16.1793,16.1577,15.9847,15.4408,DOWN,0
2002-10-07,15.877,15.9431,16.1688,15.996,15.4657,DOWN,0
2002-10-08,15.2534,15.825,16.179,15.8014,15.4752,DOWN,0
2002-10-09,15.1873,15.1353,16.1884,15.6739,15.4849,UP,1
2002-10-10,15.2345,15.1401,16.1978,15.4858,15.4862,UP,1
2002-10-11,15.5888,15.4707,16.2081,15.4282,15.5008,UP,1
2002-10-14,15.7542,15.5935,16.2157,15.4036,15.5243,UP,1
2002-10-15,15.9431,15.9667,16.2243,15.5416,15.5644,DOWN,0
2002-10-16,13.2269,15.8486,16.2183,15.1495,15.5317,UP,1
2002-10-17,13.2363,13.5812,16.213,14.7499,15.4922,DOWN,0
2002-10-18,12.4852,13.1796,16.2018,14.1291,15.4267,UP,1
2002-10-21,12.7309,12.353,16.1925,13.5245,15.3648,UP,1
2002-10-22,12.8253,12.4711,16.184,12.9009,15.3065,UP,1
2002-10-23,12.9812,12.7545,16.1763,12.8518,15.2638,DOWN,0
2002-10-24,12.5466,12.9671,16.1677,12.7139,15.203,UP,1
2002-10-25,12.6128,12.5325,16.1589,12.7394,15.1343,UP,1
2002-10-28,12.6411,12.6836,16.1498,12.7214,15.0588,DOWN,0
2002-10-29,12.4474,12.66,16.1408,12.6458,14.9764,UP,1
2002-10-30,12.6506,12.6128,16.1327,12.5797,14.8964,DOWN,0
2002-10-31,12.4616,12.745,16.1234,12.5627,14.8235,UP,1
2002-11-01,12.5892,12.4522,16.1108,12.558,14.7529,UP,1
2002-11-04,12.986,12.6553,16.0989,12.6269,14.6947,DOWN,0
2002-11-05,12.6128,12.9151,16.0839,12.66,14.6299,UP,1
2002-11-06,12.9387,12.6364,16.07,12.7176,14.5836,DOWN,0
2002-11-07,12.7167,12.9387,16.0533,12.7687,14.5398,UP,1
2002-11-08,12.7214,12.7025,16.0398,12.7951,14.4915,DOWN,0
2002-11-11,12.0931,12.7309,16.0218,12.6166,14.4315,UP,1
2002-11-12,12.4002,12.0554,16.0058,12.574,14.3822,DOWN,0
2002-11-13,12.2632,12.2349,15.9873,12.4389,14.3278,UP,1
2002-11-14,12.3908,12.4474,15.9666,12.3737,14.2814,DOWN,0
2002-11-15,12.1876,12.3908,15.9449,12.267,14.2241,DOWN,0
2002-11-18,12.0931,12.249,15.9238,12.267,14.1637,DOWN,0
