ticker,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-01-29,33.1778,33.3422,33.6771,33.32,33.2616,UP,1
2019-01-30,34.2489,33.5689,33.686,33.4649,33.2735,DOWN,0
2019-01-31,34.1733,34.0889,33.6916,33.6622,33.2709,UP,1
2019-02-01,34.5467,34.1378,33.6993,33.9049,33.2645,UP,1
2019-02-04,34.96,34.48,33.7094,34.2213,33.2656,UP,1
2019-02-05,35.3956,35.0622,33.7216,34.6649,33.278,UP,1
2019-02-06,35.5022,35.2889,33.733,34.9156,33.2949,UP,1
2019-02-07,35.9289,35.4311,33.7467,35.2667,33.3234,DOWN,0
2019-02-08,35.6311,35.7467,33.7597,35.4836,33.3395,UP,1
2019-02-11,35.6578,35.6889,33.7688,35.6231,33.3636,UP,1
2019-02-12,35.8311,35.7378,33.78,35.7102,33.3811,UP,1
2019-02-13,36.2267,35.9511,33.7926,35.8551,33.4083,DOWN,0
2019-02-14,35.9289,36.1022,33.8066,35.8551,33.4266,UP,1
2019-02-15,36.1778,36.16,33.8209,35.9644,33.4548,UP,1
2019-02-19,36.4267,36.08,33.8387,36.1182,33.5022,UP,1
2019-02-20,36.7067,36.3956,33.8582,36.2933,33.5574,DOWN,0
2019-02-21,36.6267,36.7067,33.875,36.3733,33.6168,UP,1
2019-02-22,36.6889,36.7644,33.8915,36.5253,33.682,DOWN,0
2019-02-25,36.3244,36.7333,33.9057,36.5547,33.7428,UP,1
2019-02-26,36.56,36.1956,33.9212,36.5813,33.8063,UP,1
2019-02-27,36.9111,36.7911,33.9366,36.6222,33.8765,UP,1
2019-02-28,37.1822,36.9822,33.9516,36.7333,33.9561,UP,1
2019-03-01,37.4844,37.4,33.9699,36.8924,34.0562,DOWN,0
2019-03-04,37.2933,37.5467,33.987,37.0862,34.1487,DOWN,0
2019-03-05,37.2578,37.4,34.0034,37.2258,34.2442,DOWN,0
2019-03-06,36.9333,37.2133,34.0176,37.2302,34.3459,DOWN,0
2019-03-07,36.7867,36.9467,34.0315,37.1511,34.4485,UP,1
2019-03-08,36.8,36.7067,34.0436,37.0142,34.5662,UP,1
2019-03-11,36.9022,36.9911,34.057,36.936,34.6636,UP,1
2019-03-12,37.0667,37.0044,34.0717,36.8978,34.7568,DOWN,0
2019-03-13,36.8178,37.0222,34.085,36.8747,34.8445,UP,1
2019-03-14,37.0489,36.8356,34.0998,36.9271,34.9285,UP,1
2019-03-15,37.1733,37.0222,34.1184,37.0018,35.0283,UP,1
2019-03-18,37.36,37.2311,34.1341,37.0933,35.1424,DOWN,0
2019-03-19,36.9244,37.4133,34.1488,37.0649,35.238,DOWN,0
2019-03-20,36.7867,36.8889,34.1616,37.0587,35.3291,UP,1
2019-03-21,37.3156,36.6311,34.1757,37.112,35.4354,DOWN,0
2019-03-22,37.1244,37.1644,34.19,37.1022,35.5361,UP,1
2019-03-25,37.3156,37.1244,34.2037,37.0933,35.6337,UP,1
2019-03-26,37.3778,37.4756,34.2168,37.184,35.736,UP,1
2019-03-27,37.6044,37.4089,34.2308,37.3476,35.8372,DOWN,0
2019-03-28,37.6044,37.7067,34.2456,37.4053,35.9325,UP,1
2019-03-29,37.6533,37.7822,34.2627,37.5111,36.0199,UP,1
2019-04-01,37.6978,37.7911,34.2811,37.5876,36.108,DOWN,0
2019-04-02,37.5778,37.7289,34.3017,37.6276,36.1868,UP,1
2019-04-03,37.8467,37.7867,34.3235,37.676,36.2798,UP,1
2019-04-04,37.9133,37.92,34.348,37.7378,36.3676,UP,1
2019-04-05,38.12,37.96,34.3724,37.8311,36.4662,DOWN,0
2019-04-08,38.04,38.1533,34.3977,37.8996,36.5604,DOWN,0
2019-04-09,37.8333,38.0,34.4236,37.9507,36.6495,UP,1
2019-04-10,37.9133,37.9333,34.4494,37.964,36.7442,UP,1
2019-04-11,38.28,38.0067,34.477,38.0373,36.8248,UP,1
2019-04-12,38.6333,38.4,34.5077,38.14,36.914,DOWN,0
2019-04-15,38.58,38.6333,34.5409,38.248,36.9947,UP,1
2019-04-16,39.0867,38.7267,34.5761,38.4987,37.0772,DOWN,0
2019-04-17,38.6133,39.1333,34.6083,38.6387,37.1416,UP,1
2019-04-18,38.9,38.7067,34.643,38.7627,37.2095,DOWN,0
2019-04-22,38.54,38.76,34.6753,38.744,37.2617,UP,1
2019-04-23,38.9867,38.54,34.7095,38.8253,37.3288,UP,1
2019-04-24,40.3133,38.6133,34.75,39.0707,37.422,UP,1
2019-04-25,40.4133,40.36,34.7885,39.4307,37.5136,UP,1
2019-04-26,40.5133,40.36,34.827,39.7533,37.5993,DOWN,0
2019-04-29,40.4933,40.5133,34.8652,40.144,37.6906,UP,1
2019-04-30,40.8667,40.56,34.9065,40.52,37.7844,DOWN,0
2019-05-01,40.8533,40.7533,34.9477,40.628,37.8729,DOWN,0
2019-05-02,40.76,40.8533,34.9861,40.6973,37.954,UP,1
2019-05-03,41.0,40.9467,35.0271,40.7947,38.0415,UP,1
2019-05-06,41.0133,40.5867,35.0664,40.8987,38.128,DOWN,0
2019-05-07,40.64,40.7333,35.1042,40.8533,38.2143,DOWN,0
2019-05-08,40.42,40.64,35.1404,40.7667,38.2915,UP,1
2019-05-09,40.4267,40.1933,35.1766,40.7,38.3618,UP,1
2019-05-10,40.98,40.36,35.2165,40.696,38.4377,DOWN,0
2019-05-13,40.6667,40.5267,35.2546,40.6267,38.5014,UP,1
2019-05-14,40.8733,40.7067,35.2898,40.6733,38.573,UP,1
2019-05-15,41.0467,40.7933,35.3275,40.7987,38.6488,UP,1
2019-05-16,41.4,41.1933,35.367,40.9933,38.7381,DOWN,0
2019-05-17,41.1867,41.2,35.4044,41.0347,38.8261,UP,1
2019-05-20,41.26,41.1733,35.4422,41.1533,38.9153,UP,1
2019-05-21,41.34,41.3533,35.4805,41.2467,39.004,UP,1
2019-05-22,41.4867,41.3067,35.5191,41.3347,39.0924,DOWN,0
2019-05-23,41.0533,41.3867,35.5556,41.2653,39.1772,UP,1
2019-05-24,41.3733,41.1533,35.5948,41.3027,39.2636,DOWN,0
2019-05-28,41.1067,41.3933,35.6324,41.272,39.3423,UP,1
2019-05-29,41.3933,41.08,35.6701,41.2827,39.423,DOWN,0
2019-05-30,41.34,41.5,35.7079,41.2533,39.5113,UP,1
2019-05-31,41.4667,41.14,35.7464,41.336,39.6049,UP,1
2019-06-03,41.78,41.5267,35.7855,41.4173,39.6942,UP,1
2019-06-04,41.9933,41.9133,35.8255,41.5947,39.7916,UP,1
2019-06-05,42.5267,42.1067,35.8665,41.8213,39.8958,UP,1
2019-06-06,42.6667,42.5933,35.9077,42.0867,40.0016,UP,1
2019-06-07,42.8733,42.78,35.9487,42.368,40.1069,UP,1
2019-06-10,42.9,42.9067,35.9896,42.592,40.2128,DOWN,0
2019-06-11,42.7267,43.0867,36.0319,42.7387,40.3143,UP,1
2019-06-12,43.14,42.7867,36.0751,42.8613,40.4232,UP,1
2019-06-13,43.2467,43.3333,36.1177,42.9773,40.5365,UP,1
2019-06-14,43.7467,43.2533,36.1624,43.152,40.6545,DOWN,0
2019-06-17,43.3333,43.4467,36.2039,43.2387,40.7629,UP,1
2019-06-18,43.78,43.4467,36.2482,43.4493,40.8761,UP,1
2019-06-19,44.2667,43.8533,36.2959,43.6747,41.0007,UP,1
2019-06-20,44.54,44.4133,36.3447,43.9333,41.1348,UP,1
2019-06-21,44.5867,44.4333,36.3926,44.1013,41.2683,DOWN,0
2019-06-24,44.4733,44.6133,36.4402,44.3293,41.3921,UP,1
2019-06-25,44.5,44.5067,36.4876,44.4733,41.5095,DOWN,0
2019-06-26,43.3733,44.54,36.5299,44.2947,41.6053,DOWN,0
2019-06-27,43.3733,43.0,36.5729,44.0613,41.6911,UP,1
2019-06-28,43.9533,43.48,36.6178,43.9347,41.7979,UP,1
2019-07-01,44.28,44.2533,36.6647,43.896,41.9055,UP,1
2019-07-02,44.44,44.34,36.7098,43.884,42.0235,UP,1
2019-07-03,44.9,44.6067,36.7555,44.1893,42.1417,UP,1
2019-07-05,44.9733,44.9,36.8035,44.5093,42.2349,DOWN,0
2019-07-08,44.8867,44.86,36.8524,44.696,42.3244,UP,1
2019-07-09,45.1933,44.8267,36.9045,44.8787,42.418,DOWN,0
2019-07-10,45.1933,45.3333,36.9553,45.0293,42.512,DOWN,0
2019-07-11,45.1733,45.2667,37.006,45.084,42.5981,UP,1
2019-07-12,45.2467,45.1333,37.0586,45.1387,42.686,UP,1
2019-07-15,45.4933,45.3867,37.1098,45.26,42.7807,UP,1
2019-07-16,45.5933,45.4933,37.1623,45.34,42.8725,DOWN,0
2019-07-17,45.2067,45.4933,37.2125,45.3427,42.9564,UP,1
2019-07-18,45.2267,45.2667,37.261,45.3533,43.0481,DOWN,0
2019-07-19,44.56,45.3,37.3094,45.216,43.1309,DOWN,0
2019-07-22,44.3467,44.56,37.3557,44.9867,43.2093,UP,1
2019-07-23,44.38,44.32,37.4017,44.744,43.2773,UP,1
2019-07-24,45.7333,45.7667,37.4542,44.8493,43.3787,UP,1
2019-07-25,46.14,45.8267,37.5099,45.032,43.484,UP,1
2019-07-26,46.88,46.1533,37.5686,45.496,43.6007,DOWN,0
2019-07-29,46.7067,46.9467,37.6258,45.968,43.7068,UP,1
2019-07-30,46.9733,46.5267,37.6894,46.4867,43.8225,DOWN,0
2019-07-31,46.26,46.9933,37.7554,46.592,43.9225,DOWN,0
2019-08-01,45.8667,46.1,37.8212,46.5373,44.0131,UP,1
2019-08-02,46.3667,45.86,37.8898,46.4347,44.1107,DOWN,0
2019-08-05,45.2533,45.9733,37.95,46.144,44.1947,UP,1
2019-08-06,46.4467,45.3133,38.0165,46.0387,44.2961,UP,1
2019-08-07,46.92,46.0067,38.0865,46.1707,44.4124,UP,1
2019-08-08,47.92,47.26,38.1618,46.5813,44.5429,DOWN,0
2019-08-09,47.78,47.82,38.2376,46.864,44.6717,DOWN,0
2019-08-12,47.46,47.5867,38.3144,47.3053,44.7916,UP,1
2019-08-13,48.1,47.38,38.3926,47.636,44.918,DOWN,0
2019-08-14,46.9867,47.62,38.4629,47.6493,45.0179,UP,1
2019-08-15,47.34,47.14,38.5352,47.5333,45.1141,UP,1
2019-08-16,48.1533,47.54,38.6101,47.608,45.2239,UP,1
2019-08-19,48.68,48.5933,38.6862,47.852,45.34,DOWN,0
2019-08-20,48.1,48.6533,38.758,47.852,45.444,DOWN,0
2019-08-21,47.9467,48.2867,38.8294,48.044,45.5484,UP,1
2019-08-22,48.4667,47.9867,38.9037,48.2693,45.6549,DOWN,0
2019-08-23,47.5333,48.3133,38.9714,48.1453,45.7407,UP,1
2019-08-26,48.0467,47.8467,39.04,48.0187,45.8267,DOWN,0
2019-08-27,47.8533,48.28,39.1048,47.9693,45.9171,DOWN,0
2019-08-28,47.4733,47.7267,39.1671,47.8747,45.9909,UP,1
2019-08-29,47.8667,47.84,39.2322,47.7547,46.0629,DOWN,0
2019-08-30,47.5,47.96,39.2976,47.748,46.1221,UP,1
2019-09-03,47.6067,47.36,39.3641,47.66,46.1825,UP,1
2019-09-04,48.0,47.9933,39.4359,47.6893,46.2531,DOWN,0
2019-09-05,47.9533,48.2867,39.5041,47.7853,46.3221,UP,1
2019-09-06,48.1467,47.96,39.5705,47.8413,46.4176,DOWN,0
2019-09-09,47.6133,48.3667,39.6341,47.864,46.5024,DOWN,0
2019-09-10,47.2133,47.6067,39.6963,47.7853,46.5676,UP,1
2019-09-11,47.4267,47.44,39.7601,47.6707,46.6305,UP,1
2019-09-12,47.5067,47.5933,39.8251,47.5813,46.6919,DOWN,0
2019-09-13,47.3267,47.6267,39.8876,47.4173,46.7404,DOWN,0
2019-09-16,47.2667,47.0467,39.9517,47.348,46.7863,UP,1
2019-09-17,48.0133,47.1867,40.017,47.508,46.8488,DOWN,0
2019-09-18,47.9467,47.88,40.0824,47.612,46.9039,UP,1
2019-09-19,48.0067,47.9533,40.1473,47.712,46.9601,DOWN,0
2019-09-20,47.82,48.1067,40.2126,47.8107,47.0131,UP,1
2019-09-23,48.2,47.7667,40.2833,47.9973,47.0721,UP,1
2019-09-24,48.2667,48.3067,40.3549,48.048,47.1276,UP,1
2019-09-25,48.3867,48.3067,40.4286,48.136,47.1835,UP,1
2019-09-26,48.44,48.3667,40.5036,48.2227,47.2481,DOWN,0
2019-09-27,47.8133,48.5933,40.5763,48.2213,47.2999,UP,1
2019-09-30,48.1533,47.88,40.6501,48.212,47.3717,DOWN,0
2019-10-01,47.4067,48.34,40.7201,48.04,47.4329,DOWN,0
2019-10-02,47.1533,47.16,40.7899,47.7933,47.4884,UP,1
2019-10-03,47.3333,47.08,40.8642,47.572,47.5204,UP,1
2019-10-04,48.2733,47.42,40.9422,47.664,47.5631,DOWN,0
2019-10-07,48.1067,48.18,41.0203,47.6547,47.5876,DOWN,0
2019-10-08,47.06,47.82,41.0964,47.5853,47.5947,UP,1
2019-10-09,47.4533,47.36,41.1754,47.6453,47.6043,UP,1
2019-10-10,47.5467,47.4467,41.2585,47.688,47.63,DOWN,0
2019-10-11,47.38,47.8733,41.3353,47.5093,47.6603,UP,1
2019-10-14,47.4133,47.2267,41.4103,47.3707,47.6812,DOWN,0
2019-10-15,47.2733,47.5,41.4845,47.4133,47.7216,DOWN,0
2019-10-16,46.98,47.0467,41.5551,47.3187,47.7323,UP,1
2019-10-17,47.22,47.1067,41.6303,47.2533,47.7383,UP,1
2019-10-18,47.44,47.2267,41.7092,47.2653,47.7287,DOWN,0
2019-10-21,47.2733,47.62,41.7849,47.2373,47.7185,DOWN,0
2019-10-22,45.2333,46.98,41.8499,46.8293,47.674,UP,1
2019-10-23,47.9133,47.8667,41.9295,47.016,47.6703,DOWN,0
2019-10-24,47.12,48.1,42.0046,46.996,47.6729,DOWN,0
2019-10-25,46.2933,47.1,42.0739,46.7667,47.652,DOWN,0
2019-10-28,46.02,46.48,42.1427,46.516,47.6093,UP,1
2019-10-29,46.42,45.9467,42.2121,46.7533,47.5641,UP,1
2019-10-30,46.8133,46.5467,42.2819,46.5333,47.5384,DOWN,0
2019-10-31,46.6,46.62,42.3485,46.4293,47.5115,DOWN,0
2019-11-01,46.3133,46.8467,42.4136,46.4333,47.4684,DOWN,0
2019-11-04,45.3067,46.4667,42.472,46.2907,47.4239,DOWN,0
2019-11-05,45.0867,45.4467,42.5314,46.024,47.3647,UP,1
2019-11-06,45.86,45.1933,42.5931,45.8333,47.3248,DOWN,0
2019-11-07,45.3333,45.9,42.6538,45.58,47.282,DOWN,0
2019-11-08,45.26,45.3667,42.7135,45.3693,47.2299,UP,1
2019-11-11,45.4667,45.0133,42.7739,45.4013,47.1892,DOWN,0
2019-11-12,45.3867,45.6533,42.8349,45.4613,47.1448,UP,1
2019-11-13,45.72,45.18,42.8923,45.4333,47.0992,DOWN,0
2019-11-14,45.64,45.6733,42.9496,45.4947,47.0529,DOWN,0
2019-11-15,45.2333,45.7333,43.0031,45.4893,46.9947,UP,1
2019-11-18,45.6067,45.1267,43.0563,45.5173,46.9545,UP,1
2019-11-19,46.3667,45.7067,43.1112,45.7133,46.9376,UP,1
2019-11-20,46.48,46.2267,43.166,45.8653,46.9187,DOWN,0
2019-11-21,45.1933,46.0933,43.2124,45.776,46.8724,UP,1
2019-11-22,45.3133,45.1533,43.2608,45.792,46.8321,UP,1
2019-11-25,45.44,45.36,43.3097,45.7587,46.7956,UP,1
2019-11-26,46.1667,45.5267,43.3614,45.7187,46.7587,DOWN,0
2019-11-27,46.1133,46.2933,43.4108,45.6453,46.722,DOWN,0
2019-11-29,45.3333,45.3733,43.4578,45.6733,46.6685,UP,1
