ticker,NOC US Equity,NOC US Equity,NOC US Equity,NOC US Equity,NOC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-13,36.264,35.834,39.2903,36.249,38.9017,DOWN,0
2001-07-16,36.242,36.31,39.268,36.1402,38.7956,DOWN,0
2001-07-17,36.219,36.196,39.2409,36.0522,38.6832,DOWN,0
2001-07-18,36.21,36.224,39.2158,36.1447,38.5723,DOWN,0
2001-07-19,36.015,36.323,39.1904,36.1901,38.4625,UP,1
2001-07-20,36.119,36.015,39.1635,36.161,38.3866,DOWN,0
2001-07-23,35.72,36.038,39.1347,36.0567,38.2849,DOWN,0
2001-07-24,35.103,35.675,39.104,35.8335,38.1696,DOWN,0
2001-07-25,34.926,34.926,39.0789,35.5768,38.0639,UP,1
2001-07-26,35.856,34.926,39.0563,35.545,37.9755,UP,1
2001-07-27,36.505,35.856,39.035,35.6222,37.8933,DOWN,0
2001-07-30,36.482,36.441,39.0107,35.7746,37.802,DOWN,0
2001-07-31,36.391,36.369,38.9846,36.0322,37.7138,DOWN,0
2001-08-01,36.264,36.437,38.9561,36.2998,37.6272,UP,1
2001-08-02,36.641,36.378,38.9352,36.4568,37.5417,UP,1
2001-08-03,36.727,36.582,38.9216,36.5012,37.4646,DOWN,0
2001-08-06,36.546,36.772,38.916,36.5139,37.4099,DOWN,0
2001-08-07,36.305,36.591,38.9088,36.4967,37.3466,DOWN,0
2001-08-08,35.743,36.373,38.8907,36.3924,37.2669,UP,1
2001-08-09,35.765,35.607,38.8701,36.2173,37.1838,UP,1
2001-08-10,35.843,35.834,38.8561,36.0404,37.0954,DOWN,0
2001-08-13,35.335,35.947,38.8396,35.7982,36.9978,DOWN,0
2001-08-14,35.13,35.335,38.8292,35.5632,36.8814,UP,1
2001-08-15,35.629,35.221,38.8257,35.5405,36.7754,UP,1
2001-08-16,36.283,35.539,38.8226,35.6439,36.6868,UP,1
2001-08-17,36.909,36.283,38.8166,35.8571,36.6126,UP,1
2001-08-20,37.058,36.968,38.8152,36.2018,36.5492,DOWN,0
2001-08-21,36.94,37.054,38.8134,36.5638,36.4901,DOWN,0
2001-08-22,36.786,36.877,38.8153,36.7951,36.4274,UP,1
2001-08-23,36.922,36.605,38.8174,36.9231,36.3767,UP,1
2001-08-24,37.149,36.899,38.82,36.9711,36.3622,UP,1
2001-08-27,38.17,37.33,38.8315,37.1934,36.3513,DOWN,0
2001-08-28,37.852,38.17,38.842,37.3757,36.3481,DOWN,0
2001-08-29,37.648,37.398,38.8524,37.5481,36.3365,DOWN,0
2001-08-30,36.831,37.58,38.8622,37.53,36.3181,UP,1
2001-08-31,37.194,36.809,38.8661,37.539,36.3249,UP,1
2001-09-04,37.757,37.308,38.8756,37.4565,36.3694,UP,1
2001-09-05,37.906,37.761,38.8898,37.4674,36.4236,DOWN,0
2001-09-06,37.53,37.906,38.9007,37.4438,36.4654,DOWN,0
2001-09-07,37.013,37.417,38.905,37.4801,36.4764,UP,1
2001-09-10,37.167,36.922,38.897,37.4746,36.4784,UP,1
2001-09-17,43.0,44.905,38.928,38.5233,36.6117,DOWN,0
2001-09-18,42.978,43.005,38.9569,39.5375,36.7473,UP,1
2001-09-19,43.998,43.091,38.9905,40.8312,36.9,UP,1
2001-09-20,46.225,44.112,39.0383,42.6737,37.0979,DOWN,0
2001-09-21,45.064,46.225,39.0726,44.2531,37.2669,DOWN,0
2001-09-24,44.288,45.06,39.1028,44.5107,37.4169,UP,1
2001-09-25,44.511,44.452,39.1428,44.8173,37.574,UP,1
2001-09-26,44.724,44.406,39.1795,44.9625,37.7535,UP,1
2001-09-27,46.706,44.679,39.2202,45.0586,37.9718,DOWN,0
2001-09-28,45.812,46.946,39.261,45.2083,38.1628,UP,1
2001-10-01,46.017,46.039,39.3023,45.5539,38.3583,UP,1
2001-10-02,47.718,45.903,39.3498,46.1953,38.5883,UP,1
2001-10-03,48.77,47.722,39.4029,47.0045,38.8395,DOWN,0
2001-10-04,48.08,48.534,39.4539,47.2794,39.0808,UP,1
2001-10-05,48.761,47.718,39.516,47.8691,39.3336,UP,1
2001-10-08,48.806,48.765,39.5794,48.427,39.5953,UP,1
2001-10-09,49.428,48.761,39.647,48.769,39.8818,DOWN,0
2001-10-10,48.543,49.314,39.7047,48.7236,40.1541,DOWN,0
2001-10-11,47.74,48.543,39.7579,48.6556,40.3918,DOWN,0
2001-10-12,47.287,47.74,39.8081,48.3608,40.6075,UP,1
2001-10-15,48.321,47.4,39.8638,48.2637,40.8442,DOWN,0
2001-10-16,47.627,48.307,39.9339,47.9035,41.0689,DOWN,0
2001-10-17,46.357,47.627,39.994,47.4663,41.2708,UP,1
2001-10-18,47.173,46.289,40.0531,47.3529,41.4814,UP,1
2001-10-19,48.797,47.105,40.1189,47.655,41.7228,DOWN,0
2001-10-22,47.854,48.706,40.1699,47.5615,41.949,DOWN,0
2001-10-23,45.359,47.854,40.2079,47.1079,42.1301,UP,1
2001-10-24,47.055,44.452,40.2603,47.2476,42.3563,DOWN,0
2001-10-25,46.878,46.942,40.3137,47.1887,42.5786,DOWN,0
2001-10-26,46.72,46.81,40.3647,46.7732,42.7961,DOWN,0
2001-10-29,46.402,47.627,40.4105,46.4829,43.0175,DOWN,0
2001-10-30,45.518,46.266,40.4504,46.5146,43.2252,DOWN,0
2001-10-31,45.336,45.631,40.4819,46.1708,43.4194,DOWN,0
2001-11-01,45.177,45.314,40.5079,45.8306,43.5973,UP,1
2001-11-02,45.273,45.291,40.5373,45.5412,43.7645,DOWN,0
2001-11-05,45.187,45.273,40.5652,45.2981,43.9271,DOWN,0
2001-11-06,44.688,44.225,40.5913,45.1321,44.082,DOWN,0
2001-11-07,43.581,44.692,40.616,44.781,44.2179,UP,1
2001-11-08,44.429,43.658,40.6495,44.6313,44.3681,DOWN,0
2001-11-09,44.27,44.679,40.6731,44.4309,44.5105,DOWN,0
2001-11-12,43.935,44.157,40.6898,44.1805,44.6258,DOWN,0
2001-11-13,41.907,44.057,40.7043,43.6244,44.7069,DOWN,0
2001-11-14,41.508,41.884,40.7107,43.2098,44.7841,DOWN,0
2001-11-15,40.378,41.395,40.7102,42.3997,44.8551,UP,1
2001-11-16,41.503,40.392,40.7156,41.8463,44.9412,UP,1
2001-11-19,43.522,41.844,40.7352,41.7638,45.0565,UP,1
2001-11-20,43.885,43.408,40.7581,42.1593,45.1761,DOWN,0
2001-11-21,42.773,43.885,40.7756,42.4124,45.281,DOWN,0
2001-11-23,42.66,42.778,40.7918,42.8687,45.3939,DOWN,0
2001-11-26,41.639,42.637,40.8027,42.8959,45.4834,UP,1
2001-11-27,41.862,41.866,40.8158,42.5639,45.4606,UP,1
2001-11-28,42.397,41.957,40.8311,42.2663,45.449,DOWN,0
2001-11-29,42.338,42.216,40.8451,42.1792,45.4158,UP,1
2001-11-30,42.583,42.37,40.862,42.1638,45.3429,UP,1
2001-12-03,43.136,42.66,40.8826,42.4632,45.3044,UP,1
2001-12-04,43.604,43.136,40.8996,42.8115,45.2907,DOWN,0
2001-12-05,43.123,43.091,40.9172,42.9567,45.2629,DOWN,0
2001-12-06,43.091,43.127,40.9294,43.1073,45.2303,DOWN,0
2001-12-07,43.005,43.068,40.9403,43.1917,45.1562,UP,1
2001-12-10,43.027,43.037,40.9475,43.1699,45.1005,DOWN,0
2001-12-11,42.456,42.955,40.9448,42.9404,45.0293,UP,1
2001-12-12,42.928,42.46,40.9463,42.9014,44.9335,DOWN,0
2001-12-13,42.683,42.928,40.946,42.8197,44.8118,UP,1
2001-12-14,42.823,42.66,40.9413,42.7834,44.7066,UP,1
2001-12-17,42.878,42.46,40.9396,42.7535,44.589,DOWN,0
2001-12-18,42.864,42.878,40.9408,42.8351,44.4701,UP,1
2001-12-19,43.095,42.751,40.9427,42.8687,44.3435,UP,1
2001-12-20,44.479,43.1,40.9451,43.2279,44.2622,UP,1
2001-12-21,44.833,44.592,40.9497,43.6298,44.2041,UP,1
2001-12-24,45.123,44.833,40.9556,44.0789,44.1608,DOWN,0
2001-12-26,44.874,45.128,40.9615,44.4808,44.0918,UP,1
2001-12-27,44.973,44.86,40.9651,44.8563,44.0388,UP,1
2001-12-28,45.2,44.973,40.9701,45.0006,44.0156,UP,1
2001-12-31,45.726,45.2,40.9803,45.1793,43.9867,DOWN,0
2002-01-02,44.683,45.454,40.9924,45.0913,43.9044,UP,1
2002-01-03,44.792,44.679,41.0105,45.075,43.8432,UP,1
2002-01-04,44.987,44.792,41.0341,45.0777,43.8357,DOWN,0
2002-01-07,44.656,45.087,41.0601,44.9688,43.7878,UP,1
2002-01-08,44.688,44.66,41.0799,44.7611,43.7439,UP,1
2002-01-09,44.837,44.756,41.1033,44.7919,43.7063,DOWN,0
2002-01-10,44.597,44.905,41.1316,44.7529,43.6702,DOWN,0
2002-01-11,43.545,44.452,41.1536,44.4644,43.6307,UP,1
2002-01-14,44.279,43.481,41.1809,44.3891,43.6096,UP,1
2002-01-15,44.556,44.279,41.2075,44.3628,43.5972,DOWN,0
2002-01-16,44.071,44.52,41.231,44.2095,43.5731,UP,1
2002-01-17,44.352,44.071,41.2573,44.1605,43.5564,UP,1
2002-01-18,44.642,44.27,41.2832,44.3801,43.5555,DOWN,0
2002-01-22,44.447,44.679,41.3081,44.4136,43.5728,DOWN,0
2002-01-23,43.944,44.452,41.3321,44.2912,43.5631,UP,1
2002-01-24,46.298,43.944,41.3675,44.7366,43.6037,UP,1
2002-01-25,47.541,45.812,41.4023,45.3743,43.6758,UP,1
2002-01-28,49.155,47.545,41.4369,46.277,43.8208,DOWN,0
2002-01-29,48.325,49.101,41.47,47.0526,43.9571,UP,1
2002-01-30,48.448,48.325,41.5082,47.9534,44.1185,UP,1
2002-01-31,50.625,48.534,41.552,48.8189,44.3009,DOWN,0
2002-02-01,49.804,49.895,41.589,49.2716,44.4266,UP,1
2002-02-04,49.886,49.804,41.6243,49.4176,44.5466,DOWN,0
2002-02-05,49.024,49.772,41.6565,49.5573,44.6716,UP,1
2002-02-06,49.586,49.024,41.6913,49.785,44.8101,DOWN,0
2002-02-07,49.555,49.668,41.7228,49.5709,44.9685,DOWN,0
2002-02-08,49.555,49.441,41.7551,49.521,45.1223,UP,1
2002-02-11,49.895,49.441,41.7932,49.5228,45.2723,DOWN,0
2002-02-12,49.704,50.122,41.8401,49.6589,45.4196,UP,1
2002-02-13,50.099,49.931,41.8877,49.7614,45.5699,DOWN,0
2002-02-14,49.886,50.031,41.9324,49.8277,45.7049,UP,1
2002-02-15,52.39,49.477,41.9859,50.3946,45.8806,DOWN,0
2002-02-19,52.117,52.163,42.0395,50.8392,46.0605,UP,1
2002-02-20,52.185,52.14,42.0957,51.3354,46.2424,UP,1
2002-02-21,53.433,52.185,42.1517,52.0022,46.451,DOWN,0
2002-02-22,49.872,49.895,42.1882,51.9994,46.5879,DOWN,0
2002-02-25,49.187,49.328,42.2264,51.359,46.7225,DOWN,0
2002-02-26,48.861,49.187,42.2615,50.7076,46.8411,UP,1
2002-02-27,49.446,48.634,42.3,50.1597,46.9764,DOWN,0
2002-02-28,48.552,49.378,42.3352,49.1836,47.091,UP,1
2002-03-01,48.874,48.988,42.38,48.984,47.2109,DOWN,0
2002-03-04,46.946,48.421,42.4107,48.5358,47.2925,UP,1
2002-03-05,47.151,47.105,42.4421,48.1938,47.3737,UP,1
2002-03-06,49.577,47.491,42.489,48.2201,47.4756,DOWN,0
2002-03-07,48.575,49.487,42.5305,48.2247,47.5505,DOWN,0
2002-03-08,48.044,48.87,42.5676,48.0587,47.6089,UP,1
2002-03-11,49.196,48.226,42.6084,48.5086,47.6953,UP,1
2002-03-12,49.654,49.201,42.6526,49.0094,47.789,UP,1
2002-03-13,49.849,49.623,42.6989,49.0638,47.8819,DOWN,0
2002-03-14,48.983,49.963,42.7392,49.1455,47.9471,UP,1
2002-03-15,49.509,49.033,42.7839,49.4385,48.0436,DOWN,0
2002-03-18,49.328,49.623,42.8341,49.4648,48.1343,UP,1
2002-03-19,50.72,49.441,42.8904,49.678,48.249,DOWN,0
2002-03-20,50.675,50.539,42.9451,49.8431,48.3694,DOWN,0
2002-03-21,49.532,50.462,42.9931,49.9528,48.4663,DOWN,0
2002-03-22,49.496,49.591,43.0393,49.9501,48.5594,DOWN,0
2002-03-25,48.988,49.441,43.0832,49.8821,48.6472,DOWN,0
2002-03-26,48.761,48.988,43.1222,49.4902,48.7516,UP,1
2002-03-27,50.575,49.033,43.1704,49.4702,48.8775,UP,1
2002-03-28,51.278,50.575,43.2233,49.8195,49.0119,UP,1
2002-04-01,52.671,51.823,43.2835,50.4545,49.1839,DOWN,0
2002-04-02,51.709,52.671,43.341,50.9988,49.3311,DOWN,0
2002-04-03,51.478,51.709,43.3989,51.5422,49.4678,UP,1
2002-04-04,51.618,51.505,43.4573,51.7509,49.6112,UP,1
2002-04-05,52.095,51.732,43.5205,51.9142,49.7742,UP,1
2002-04-08,52.87,52.095,43.5955,51.9541,49.9057,DOWN,0
2002-04-09,52.049,52.934,43.6622,52.0221,49.9958,UP,1
2002-04-10,53.365,52.276,43.739,52.3995,50.08,UP,1
2002-04-11,53.923,53.365,43.8174,52.8604,50.192,DOWN,0
2002-04-12,53.664,53.864,43.897,53.1742,50.2963,DOWN,0
2002-04-15,52.113,52.893,43.9733,53.0227,50.3261,UP,1
2002-04-16,52.952,52.113,44.0604,53.2033,50.389,DOWN,0
2002-04-17,51.655,52.843,44.1427,52.8613,50.4244,UP,1
2002-04-18,51.664,51.659,44.2238,52.4095,50.4772,DOWN,0
2002-04-19,50.911,51.664,44.296,51.8588,50.5037,UP,1
2002-04-22,51.782,51.142,44.3696,51.7926,50.5482,UP,1
2002-04-23,53.251,51.8,44.4542,51.8525,50.6222,DOWN,0
2002-04-24,52.839,52.843,44.5374,52.0893,50.681,UP,1
2002-04-25,52.979,52.725,44.6205,52.3523,50.7465,DOWN,0
2002-04-26,52.902,53.025,44.7033,52.7506,50.8026,DOWN,0
2002-04-29,52.612,52.789,44.7833,52.9166,50.8571,UP,1
2002-04-30,54.73,53.973,44.873,53.2123,50.9039,UP,1
2002-05-01,56.553,54.884,44.9725,53.9553,50.9927,DOWN,0
2002-05-02,55.973,56.358,45.0736,54.5541,51.0684,DOWN,0
2002-05-03,55.51,56.018,45.1722,55.0757,51.11,DOWN,0
2002-05-06,54.263,55.338,45.2622,55.4059,51.1978,DOWN,0
2002-05-07,54.19,54.58,45.352,55.2979,51.2978,UP,1
2002-05-08,55.161,54.53,45.4467,55.0194,51.4238,UP,1
2002-05-09,55.234,55.048,45.5418,54.8716,51.5396,DOWN,0
2002-05-10,54.766,55.234,45.6356,54.7228,51.6639,UP,1
2002-05-13,56.476,54.766,45.7374,55.1655,51.8159,DOWN,0
2002-05-14,56.055,56.59,45.839,55.5383,51.9981,DOWN,0
2002-05-15,55.265,56.018,45.9398,55.5592,52.1604,UP,1
2002-05-16,55.855,55.27,46.0445,55.6835,52.2859,DOWN,0
2002-05-17,55.732,55.859,46.1439,55.8767,52.4291,UP,1
2002-05-20,55.81,55.791,46.2404,55.7434,52.5844,UP,1
2002-05-21,56.263,55.905,46.3393,55.7851,52.7257,UP,1
2002-05-22,56.463,56.263,46.4396,56.0246,52.8619,DOWN,0
2002-05-23,55.683,56.395,46.5367,55.9901,52.9786,DOWN,0
2002-05-24,54.698,55.791,46.627,55.7833,53.0929,DOWN,0
2002-05-28,54.599,54.998,46.7164,55.5411,53.1946,UP,1
2002-05-29,55.338,54.372,46.8103,55.356,53.3149,UP,1
2002-05-30,55.819,55.247,46.9079,55.2272,53.4168,DOWN,0
2002-05-31,55.025,55.791,47.0043,55.0956,53.5038,DOWN,0
2002-06-03,54.671,55.025,47.0988,55.0902,53.6066,DOWN,0
2002-06-04,54.09,54.444,47.1901,54.9886,53.6985,UP,1
2002-06-05,54.657,54.09,47.2867,54.8525,53.8119,DOWN,0
2002-06-06,53.977,54.653,47.3809,54.4842,53.9162,DOWN,0
2002-06-07,53.383,53.977,47.4697,54.1558,53.9724,UP,1
2002-06-10,54.748,53.188,47.562,54.1712,54.0418,DOWN,0
2002-06-11,54.453,54.73,47.6498,54.2438,54.0774,UP,1
2002-06-12,55.247,54.567,47.7407,54.3617,54.1482,UP,1
2002-06-13,55.928,55.292,47.8356,54.7518,54.2372,DOWN,0
2002-06-14,55.397,55.928,47.9287,55.1546,54.3127,UP,1
2002-06-17,57.175,55.401,48.0299,55.6399,54.4144,UP,1
2002-06-18,58.83,57.179,48.1384,56.5154,54.5336,UP,1
2002-06-19,60.101,58.83,48.248,57.4861,54.6946,DOWN,0
2002-06-20,58.944,60.191,48.3535,58.0893,54.8062,DOWN,0
2002-06-21,58.372,58.536,48.4571,58.6844,54.8952,DOWN,0
2002-06-24,58.218,57.606,48.564,58.8931,54.9862,DOWN,0
2002-06-25,56.245,58.218,48.6593,58.376,55.0689,DOWN,0
2002-06-26,55.451,56.132,48.7478,57.4461,55.1189,UP,1
2002-06-27,57.978,55.519,48.8481,57.2529,55.2453,DOWN,0
2002-06-28,56.699,57.606,48.944,56.9182,55.346,DOWN,0
2002-07-01,53.61,55.338,49.0269,55.9965,55.4,UP,1
2002-07-02,53.687,53.882,49.1095,55.4848,55.4381,UP,1
2002-07-03,54.159,53.66,49.1653,55.2263,55.4562,UP,1
2002-07-05,56.29,54.657,49.2319,54.8888,55.5253,DOWN,0
2002-07-08,54.567,56.245,49.2847,54.4624,55.557,UP,1
2002-07-09,54.902,54.68,49.3281,54.721,55.597,DOWN,0
2002-07-10,53.12,54.902,49.3684,54.6076,55.6072,DOWN,0
2002-07-11,51.673,52.893,49.4053,54.1104,55.5461,DOWN,0
2002-07-12,50.353,51.823,49.4345,52.923,55.422,DOWN,0
2002-07-15,48.647,50.126,49.4542,51.7391,55.2755,UP,1
2002-07-16,49.214,48.534,49.4667,50.6015,55.1496,UP,1
2002-07-17,49.908,50.793,49.4872,49.9592,55.0625,DOWN,0
2002-07-18,49.895,49.986,49.5066,49.6036,54.9766,DOWN,0
2002-07-19,45.164,49.781,49.4938,48.5658,54.7767,DOWN,0
2002-07-22,43.54,45.132,49.4676,47.5443,54.5428,UP,1
2002-07-23,45.359,43.681,49.454,46.7732,54.3547,UP,1
2002-07-24,47.913,44.905,49.4498,46.374,54.1834,UP,1
2002-07-25,48.058,46.72,49.4461,46.0066,54.0234,DOWN,0
2002-07-26,46.924,47.695,49.4335,46.3586,53.8566,UP,1
2002-07-29,48.951,47.287,49.4356,47.4409,53.7185,DOWN,0
2002-07-30,48.725,48.611,49.4405,48.114,53.5784,UP,1
2002-07-31,50.212,48.271,49.4551,48.5739,53.4664,DOWN,0
2002-08-01,49.55,50.099,49.4613,48.8724,53.3322,DOWN,0
2002-08-02,48.92,49.55,49.4677,49.2716,53.1813,DOWN,0
2002-08-05,46.824,49.146,49.4701,48.8461,53.0041,UP,1
2002-08-06,48.194,47.627,49.4752,48.74,52.8741,UP,1
2002-08-07,50.221,48.579,49.4823,48.7418,52.7865,UP,1
2002-08-08,52.471,50.122,49.5054,49.326,52.7292,UP,1
2002-08-09,52.875,52.476,49.543,50.117,52.6703,DOWN,0
2002-08-12,51.759,52.761,49.5665,51.1041,52.605,DOWN,0
2002-08-13,50.602,51.836,49.5851,51.5858,52.5236,UP,1
2002-08-14,52.331,50.648,49.6132,52.0076,52.4884,UP,1
2002-08-15,52.394,52.331,49.6431,51.9922,52.4431,UP,1
2002-08-16,53.138,52.281,49.6812,52.0448,52.4264,UP,1
2002-08-19,53.183,53.342,49.7205,52.3297,52.4224,DOWN,0
2002-08-20,52.072,52.957,49.7549,52.6236,52.3688,UP,1
2002-08-21,52.163,52.571,49.7894,52.59,52.323,DOWN,0
2002-08-22,52.145,52.117,49.8242,52.5401,52.261,UP,1
2002-08-23,52.494,52.145,49.8632,52.4113,52.1923,UP,1
2002-08-26,54.122,52.494,49.9159,52.5991,52.1668,UP,1
2002-08-27,55.578,54.803,49.9717,53.3003,52.1349,DOWN,0
2002-08-28,54.422,55.565,50.0224,53.7521,52.0467,UP,1
2002-08-29,55.678,54.24,50.0811,54.4588,51.9583,UP,1
2002-08-30,55.701,55.361,50.1501,55.1002,51.8934,DOWN,0
2002-09-03,53.995,55.451,50.2125,55.0748,51.8059,UP,1
2002-09-04,54.739,54.0,50.2843,54.9069,51.7363,UP,1
2002-09-05,55.406,54.453,50.3538,55.1038,51.7195,UP,1
2002-09-06,55.828,56.472,50.4154,55.1337,51.727,UP,1
2002-09-09,56.685,55.828,50.4794,55.3306,51.7012,UP,1
2002-09-10,56.812,56.517,50.5496,55.894,51.7034,UP,1
2002-09-11,57.075,57.606,50.6216,56.3612,51.7727,UP,1
2002-09-12,57.515,57.946,50.701,56.783,51.8493,DOWN,0
2002-09-13,57.152,57.175,50.7775,57.0479,51.9092,UP,1
2002-09-16,58.059,57.22,50.8558,57.3228,51.9446,DOWN,0
2002-09-17,56.018,57.152,50.9242,57.164,51.9736,UP,1
2002-09-18,56.594,56.018,50.9942,57.0678,52.0074,DOWN,0
2002-09-19,55.81,56.472,51.0576,56.7267,52.0612,UP,1
2002-09-20,56.49,55.814,51.122,56.5943,52.1576,UP,1
2002-09-23,57.692,56.812,51.1949,56.5208,52.3043,DOWN,0
2002-09-24,57.302,58.059,51.2659,56.7775,52.4774,DOWN,0
2002-09-25,56.885,57.302,51.3353,56.8356,52.6308,UP,1
2002-09-26,57.497,56.998,51.4077,57.1731,52.7826,DOWN,0
2002-09-27,57.497,57.501,51.4829,57.3745,52.9347,DOWN,0
2002-09-30,56.263,57.198,51.5496,57.0887,53.1566,DOWN,0
2002-10-01,55.701,56.925,51.6147,56.7685,53.3999,DOWN,0
2002-10-02,55.565,55.705,51.6784,56.5045,53.604,DOWN,0
2002-10-03,55.229,55.569,51.7401,56.0509,53.7503,DOWN,0
2002-10-04,54.113,55.338,51.7964,55.3741,53.8714,UP,1
2002-10-07,55.066,54.113,51.8562,55.1347,54.0342,DOWN,0
2002-10-08,52.027,55.066,51.894,54.3998,54.0957,DOWN,0
2002-10-09,50.852,51.823,51.9241,53.4573,54.1383,UP,1
2002-10-10,52.031,50.802,51.9586,52.8177,54.1747,UP,1
2002-10-11,53.297,53.065,52.0007,52.6544,54.2496,DOWN,0
2002-10-14,52.362,52.888,52.0377,52.1137,54.3185,DOWN,0
2002-10-15,52.34,52.367,52.0734,52.1763,54.4288,DOWN,0
2002-10-16,52.167,52.34,52.1056,52.4394,54.5082,DOWN,0
2002-10-17,46.039,51.709,52.1123,51.241,54.4246,DOWN,0
2002-10-18,45.685,46.039,52.1168,49.7188,54.2889,UP,1
2002-10-21,47.151,45.472,52.1276,48.6764,54.1744,DOWN,0
2002-10-22,47.083,47.151,52.1398,47.625,54.0809,UP,1
2002-10-23,47.94,46.271,52.156,46.7795,54.0276,UP,1
2002-10-24,48.167,48.08,52.1727,47.205,53.9443,DOWN,0
2002-10-25,47.654,47.713,52.188,47.5987,53.8495,DOWN,0
2002-10-28,46.257,47.654,52.2015,47.42,53.7119,UP,1
2002-10-29,47.25,46.262,52.2164,47.4536,53.5933,DOWN,0
2002-10-30,46.57,47.037,52.2264,47.1796,53.4832,UP,1
2002-10-31,46.779,46.575,52.24,46.902,53.3755,DOWN,0
2002-11-01,45.708,46.783,52.2468,46.5128,53.2468,DOWN,0
2002-11-04,42.646,45.708,52.2368,45.7907,53.0499,UP,1
2002-11-05,43.762,43.431,52.2334,45.0931,52.8427,UP,1
2002-11-06,45.54,43.767,52.2413,44.8872,52.6419,DOWN,0
2002-11-07,44.878,45.586,52.2342,44.5071,52.451,DOWN,0
2002-11-08,44.697,44.991,52.22,44.3048,52.2314,DOWN,0
2002-11-11,44.18,44.701,52.1951,44.6114,52.001,DOWN,0
2002-11-12,44.125,44.679,52.1741,44.684,51.8036,DOWN,0
2002-11-13,42.306,44.13,52.1434,44.0371,51.5549,DOWN,0
2002-11-14,41.05,42.311,52.0956,43.2715,51.2678,UP,1
2002-11-15,41.644,41.054,52.0548,42.661,50.9841,DOWN,0
2002-11-18,39.671,41.644,52.0037,41.7592,50.6438,UP,1
2002-11-19,41.009,39.675,51.9636,41.136,50.3278,UP,1
2002-11-20,41.73,41.277,51.9243,41.0208,50.0209,UP,1
2002-11-21,43.545,42.76,51.8943,41.5197,49.7415,UP,1
2002-11-22,44.053,43.545,51.8668,42.0014,49.4795,DOWN,0
2002-11-25,43.935,44.361,51.837,42.8542,49.197,UP,1
2002-11-26,44.724,44.588,51.8121,43.5972,48.9711,DOWN,0
2002-11-27,44.479,44.905,51.784,44.1469,48.7288,DOWN,0
2002-11-29,43.957,44.842,51.7543,44.2295,48.4917,DOWN,0
2002-12-02,43.848,44.18,51.7116,44.1886,48.2389,DOWN,0
2002-12-03,43.318,43.853,51.6676,44.0653,47.9514,UP,1
2002-12-04,43.613,42.864,51.6248,43.843,47.6776,DOWN,0
2002-12-05,42.733,43.631,51.5713,43.4937,47.3946,UP,1
2002-12-06,43.731,42.637,51.5405,43.4484,47.1193,DOWN,0
2002-12-09,43.25,43.735,51.5109,43.3286,46.8343,UP,1
2002-12-10,43.826,43.313,51.4857,43.4302,46.5856,DOWN,0
2002-12-11,43.771,43.826,51.4573,43.462,46.347,DOWN,0
2002-12-12,43.046,43.594,51.4298,43.5246,46.0966,DOWN,0
2002-12-13,41.381,43.0,51.3923,43.0547,45.8197,UP,1
2002-12-16,41.993,41.277,51.3675,42.8034,45.5773,DOWN,0
2002-12-17,41.395,41.73,51.3388,42.3171,45.3038,UP,1
2002-12-18,42.801,41.399,51.3049,42.123,45.1193,UP,1
2002-12-19,43.023,42.692,51.2771,42.1185,44.9627,UP,1
2002-12-20,43.295,43.227,51.2534,42.5013,44.788,UP,1
2002-12-23,44.452,43.545,51.2297,42.993,44.6111,UP,1
2002-12-24,44.792,44.452,51.2053,43.6725,44.4597,DOWN,0
2002-12-26,44.447,44.792,51.1783,44.0018,44.3019,DOWN,0
2002-12-27,44.415,44.334,51.1555,44.2803,44.1468,DOWN,0
2002-12-30,44.166,44.37,51.1288,44.4544,44.1094,DOWN,0
2002-12-31,43.998,44.066,51.1021,44.3637,44.0756,UP,1
2003-01-02,45.268,44.003,51.0749,44.459,44.038,DOWN,0
2003-01-03,45.087,45.273,51.0469,44.5869,43.998,UP,1
2003-01-06,45.554,45.146,51.027,44.8146,43.9503,DOWN,0
2003-01-07,44.638,45.558,51.0027,44.9089,43.8797,DOWN,0
2003-01-08,44.561,44.638,50.9806,45.0214,43.8179,UP,1
2003-01-09,44.837,44.61,50.961,44.9352,43.7895,DOWN,0
2003-01-10,44.824,44.452,50.9322,44.8826,43.7409,DOWN,0
2003-01-13,44.474,44.656,50.8982,44.6667,43.699,DOWN,0
2003-01-14,44.311,44.674,50.8564,44.6014,43.6497,DOWN,0
2003-01-15,43.907,44.293,50.8174,44.4708,43.6137,UP,1
2003-01-16,43.944,43.998,50.7797,44.2921,43.6396,DOWN,0
2003-01-17,43.227,43.948,50.7378,43.9727,43.6289,DOWN,0
2003-01-21,42.91,43.227,50.6919,43.6598,43.5763,DOWN,0
2003-01-22,40.696,42.914,50.631,42.9367,43.4927,UP,1
2003-01-23,41.776,41.131,50.5796,42.5104,43.4342,DOWN,0
2003-01-24,40.936,41.73,50.5175,41.9089,43.3694,DOWN,0
2003-01-27,40.093,41.004,50.4483,41.282,43.2887,UP,1
2003-01-28,41.667,40.097,50.3883,41.0335,43.2759,UP,1
2003-01-29,42.048,41.277,50.338,41.3038,43.2959,DOWN,0
2003-01-30,41.59,41.88,50.2812,41.2666,43.2948,DOWN,0
2003-01-31,41.463,41.163,50.2302,41.3719,43.3306,UP,1
